"coord" "Ace2" "Adora2a" "Aldh1l1" "Amigo2" "Ano3" "Aqp4" "Ar" "Arhgap36" "Avpr1a" "Avpr2" "Baiap2" "Bdnf" "Bmp7" "Brs3" "Calcr" "Cbln1" "Cbln2" "Cckar" "Cckbr" "Ccnd2" "Cd24a" "Cdkn1a" "Cenpe" "Chat" "Coch" "Col25a1" "Cplx3" "Cpne5" "Creb3l1" "Crhbp" "Crhr1" "Crhr2" "Cspg5" "Cxcl14" "Cyp19a1" "Cyp26a1" "Cyr61" "Dgkk" "Ebf3" "Egr2" "Ermn" "Esr1" "Etv1" "Fbxw13" "Fezf1" "Fn1" "Fst" "Gabra1" "Gabrg1" "Gad1" "Galr1" "Galr2" "Gbx2" "Gda" "Gem" "Gjc3" "Glra3" "Gpr165" "Greb1" "Grpr" "Htr2c" "Igf1r" "Igf2r" "Irs4" "Isl1" "Kiss1r" "Klf4" "Krt90" "Lepr" "Lmod1" "Lpar1" "Man1a" "Mc4r" "Mki67" "Mlc1" "Myh11" "Ndnf" "Ndrg1" "Necab1" "Nos1" "Npas1" "Npy1r" "Npy2r" "Ntng1" "Ntsr1" "Nup62cl" "Omp" "Onecut2" "Opalin" "Oprd1" "Oprk1" "Oprl1" "Oxtr" "Pak3" "Pcdh11x" "Pdgfra" "Pgr" "Plin3" "Pnoc" "Pou3f2" "Prlr" "Ramp3" "Rgs2" "Rgs5" "Rnd3" "Rxfp1" "Scgn" "Selplg" "Sema3c" "Sema4d" "Serpinb1b" "Serpine1" "Sgk1" "Slc15a3" "Slc17a6" "Slc17a7" "Slc17a8" "Slc18a2" "Slco1a4" "Sox4" "Sox6" "Sox8" "Sp9" "Synpr" "Syt2" "Syt4" "Sytl4" "Tacr1" "Tacr3" "Tiparp" "Tmem108" "Traf4" "Trhr" "Ttn" "Ttyh2" "Adcyap1" "Cartpt" "Cck" "Crh" "Gal" "Gnrh1" "Mbp" "Nnat" "Nts" "Oxt" "Penk" "Scg2" "Sln" "Sst" "Tac1" "Tac2" "Th" "Trh" "Ucn3" "Vgf" "color"
"750x250" 0 0 55.386009512 57.824216387 1.128839404 93.319678126 5.554443492 5.253784728 0.45794117 6.126668575 6.845159298 3.035799258 6.175497598 0 0 74.916568422 34.236030464 3.763899654 0 5.165940658 1.763490066 11.398531819 1.212075776 1.300937548 3.843543813 5.518329328 1.586785717 28.054497223 5.979276855 0.699495426 2.216825031 2.972110332 43.360948095 36.645531409 1.300937548 1.300937548 8.929983747 0 0 1.276951704 9.160147199 0.45794117 6.584609745 2.642738617 1.8569398 1.305548896 6.086427446 78.749314952 11.03184739 0.45794117 1.911571202 3.227328699 0 50.247685164 1.615382909 8.09041162 40.277677381 31.255741501 0 2.759153268 0.670898234 37.858563321 11.487165852 3.602149646 0 3.207914794 0.699495426 2.221436379 1.847732603 0.670898234 2.068716187 1.305548896 0 1.06399464 67.023779697 2.060689667 0.45794117 42.438361853 62.920432579 22.787039495 2.946962765 8.218605334 1.39899863 29.138503223 1.615382909 0 4.933598742 0 2.502681428 3.450447407 3.966617696 39.986525648 0.670898234 55.079757016 25.150784544 1.128839404 6.518469994 3.590665614 1.734892874 8.29790049 4.681816623 0.915887483 13.019703732 1.818123361 17.130784834 4.816254578 0.60605347 3.100679787 0.915887483 36.727176316 1.128839404 2.060689667 42.601499096 1.212075776 114.0437908 0 0.915887483 0 3.467714817 30.388346683 12.61136993 14.632034634 7.399008931 0.45794117 0 239.312942402 9.383474694 1.389791433 1.300937548 9.633153737 3.941618964 5.26867077 5.15369474 0 65.750923812 0.057294566 0.176092471 0.500248798 0.333739363 0 0.222177342 0.619764987 0.303681008 0 0 0.077588383 0.230118642 4.866034499 0 0.390995212 0.069121407 0.405233323 0.001771611 0.029241593 0.150820603 7
"750x350" 3.270274159 1.343365329 31.681742813 49.554715613 4.296389848 29.056782554 6.893671864 3.673395979 4.283799452 1.596995877 14.834976652 3.270274159 1.963048885 1.354517231 0 55.620696975 121.324487632 3.534735357 8.340809123 26.681544853 5.072131757 1.460826003 3.52383179 1.379578301 11.936722284 18.692711373 2.510320865 37.192658401 5.491749448 0 3.21098942 2.951513108 37.298707377 25.871303238 0.771046647 0 6.291872911 0.689779356 0 2.033144685 3.890827176 0 8.139708954 0.689779356 0.689779356 22.422922364 0.771046647 122.434555964 11.84144211 1.343365329 5.438918206 3.526074203 1.678263168 67.804883783 3.129722129 2.069304669 23.392684827 32.630591078 0 2.546251545 11.923801987 72.330793331 18.451743817 1.678263168 1.379578301 10.691228775 2.069304669 3.023427725 0.583470584 1.492929518 3.398760961 1.596995877 1.343365329 5.025416494 40.867699589 1.343365329 4.579625534 66.35941756 68.805663346 36.039085584 2.044296587 20.836935794 4.063554887 19.491389378 3.398760961 3.032713174 6.916794196 5.268136467 1.343365329 1.343365329 1.678263168 46.820003215 0.771046647 36.379076206 16.073955811 2.150624948 11.273639926 2.834052434 3.53499806 4.95077974 20.598695737 0.583470584 2.044296587 62.18832842 10.535172 2.97652119 1.166955536 6.371292907 22.337254291 51.479058154 0 2.616615269 10.565987064 3.021628497 124.562212475 2.114411976 2.182708874 0.907216521 60.866121665 16.400752899 0.689779356 2.836294847 6.298680802 2.125496653 2.182708874 177.260531959 9.514036547 0 4.483965911 7.302342189 6.287200514 2.763951413 20.603514135 0 22.83965686 0.07240951 0.150920736 0.16592059 0.331935078 0 0.169101299 0 0.255312818 0.009419523 0 0.040110785 0.278232925 4.717128767 0.097353505 0.583488536 0.165310503 0.474733449 0 0.003166208 0.05900921 8
"750x450" 0 0.643160552 8.993165876 9.432494149 0.608421982 13.46972857 6.345348836 5.58380633 3.797224025 1.251582534 9.450443467 8.67462923 19.808327905 0.608421982 8.517655915 81.4157756 67.02539981 1.919199659 1.859978352 0.608421982 24.460998673 16.719034352 1.884446481 0 0.608421982 1.276024499 1.849681747 13.910175259 1.884446481 0.632863947 0.608421982 9.78339554 25.831838312 11.001373022 1.898611427 0.643160552 0 9.408042802 0 0 0.643160552 1.849681747 0.632863947 0.608421982 1.884446481 0.608421982 4.377280557 8.236342636 11.334831304 12.856398309 15.842409702 1.251582534 0.632863947 19.740620709 8.243962443 2.517322159 3.650396681 62.224192632 1.265739625 8.268407989 3.195216 20.43304041 11.361899708 24.608174279 0 4.366977199 0.643160552 7.541543063 1.241285929 1.241285929 0.643160552 1.286335712 1.2168178 0.632863947 17.18046829 0 1.251582534 15.851226455 14.689749968 7.527359482 1.251582534 1.276024499 13.632067347 1.241285929 5.075852494 0 27.430132315 21.325491476 0 1.884446481 1.929476375 28.182690782 0.632863947 29.562850188 5.02042122 0 3.101229719 1.241285929 1.265739625 0.608421982 5.712493203 0 3.758589779 0 7.009152674 0.643160552 2.492842299 0 8.319865357 34.416308929 0 3.772702719 1.286335712 2.541771979 20.763496733 0 0 1.908900177 0.643160552 3.181068099 0 10.39295104 0.608421982 1.898611427 1.251582534 25.725593757 0.608421982 15.983310327 1.251582534 2.531425104 17.012585988 0.643160552 0 1.251582534 1.929476375 0.285498003 0.891595035 0.092836972 0.125044134 0 0.003342785 0 0 0 0 0.082603465 1.454136723 0.500684891 0.021171064 0.524738904 0.13167844 1.454291418 5.632554512 0.017739429 0.066088249 4
"750x550" 0.835481451 0 25.733149463 7.854209853 0.417751123 10.407605809 16.896266973 15.950229222 0.835481451 0.417751123 18.488540877 11.244686155 6.159883268 0 13.799112523 44.285130886 100.815879351 8.518794525 0.417751123 6.323962845 11.767007307 5.351990734 0 0 0 0.835481451 9.962928939 14.440222744 5.969733623 3.490865001 19.421119221 1.163615081 39.939998819 25.968394422 0 0.5818307 8.244427057 12.080167606 0 4.680596469 0.5818307 2.90903897 1.253201336 0 2.506388231 0.417751123 1.417312151 27.922011533 15.620521537 64.892902773 4.516496097 4.098765769 0.835481451 26.778809713 2.252806788 0.417751123 7.171879647 67.870771247 1.163615081 0.835481451 0.999581823 22.552995466 16.857751802 35.354539839 0 2.252806788 0.417751123 4.654575407 0.417751123 0.417751123 0.999581823 0.5818307 2.088659262 2.061117499 41.831072152 0 1.253201336 8.339616816 11.44224883 28.222140127 0.417751123 22.938100609 8.145343031 0 0.5818307 0 18.272446868 15.368384632 0 1.163615081 18.481650398 30.667627451 0 53.79717415 3.22473258 1.417312151 3.923732531 0 2.998628965 24.92644851 8.932489388 2.642948199 6.351504608 0.417751123 9.667420287 0.417751123 0 1.417312151 0.835481451 29.056645445 0.999581823 9.127447488 0.999581823 1.670976088 30.724055026 0 0 13.226213257 1.581366204 4.313924287 0.835481451 11.188564987 0 1.835032036 2.506388231 49.73077804 5.516046682 4.490460714 18.424017135 5.742132145 18.30582472 14.64349417 3.22473258 0.999581823 22.67009495 0.435011682 0.595443053 0.06269129 0.177899202 0 0.082733601 0.029878519 0.121996538 0 20.161881491 0.058758719 0.869362173 1.848222102 0.4502921 0.467315987 0.060622901 2.166063554 1.56238379 0.035477405 0.116583205 5
"750x650" 0 0 23.537596381 2.463861478 1.188013514 10.196208327 2.376058784 13.06695182 0 1.188013514 1.782082472 1.188013514 2.463861478 0.594006177 19.682334534 48.79255701 39.881911822 2.463861478 0 1.188013514 6.362624106 0.594006177 6.703524502 0 0 1.782082472 0.594006177 0 4.674531354 0 0.594006177 3.564150956 11.884367395 20.5675096 5.768617929 0 0.934906573 11.708786193 0.594006177 0 0 2.970086781 2.122920087 0 0 0 0 3.904993354 4.499057529 5.093009453 0 0 0.934906573 12.302867464 0.594006177 0 5.687053888 85.526899973 0 0 1.188013514 17.224237898 4.752147315 21.893142164 0 2.122920087 0 3.564150956 0.594006177 0 0.594006177 0 0 0.594006177 57.328595537 0.934906573 0 16.036241539 13.155557951 16.036241539 0.594006177 1.782082472 0.934906573 2.376058784 0 0 32.99818404 0.594006177 0.594006177 0 1.782082472 22.912134694 1.188013514 14.431992032 5.093009453 0.934906573 11.114763063 2.804783942 0.594006177 8.23868231 2.970086781 0 0 0.934906573 0.594006177 0 0 0.934906573 0 5.268537531 0 0.594006177 2.376058784 1.52891275 7.128305162 0 0 0 1.188013514 7.297530679 1.188013514 0.594006177 0.594006177 0.594006177 0 15.868030639 2.463861478 1.782082472 0.934906573 1.869855301 1.188013514 15.030000382 0.594006177 0.594006177 8.414125855 0.209154648 0.012999194 0.030742065 0.127613893 0 0.008540633 0 0.061996291 0 0.020850392 0.027273299 0.578130428 0.035847924 0.112271968 0 0.030970408 0.102987945 1.451404629 0.00641129 0 3
"750x750" 2.606699835 4.561731258 13.384761067 6.019955794 0.657104894 20.492645 14.784374953 11.90635443 0.819910371 0.657104894 20.692148561 4.726963805 17.110109701 0.651657524 16.020369102 42.169691503 19.620475358 3.414399972 1.314248548 5.704262634 26.094780238 2.123260715 0.657104894 0 0.657104894 4.542906714 1.314248548 5.193891894 0.819910371 0 1.477015265 3.285583882 66.826966538 10.659248649 2.273816345 1.471567895 1.471567895 12.46824246 0.651657524 0 0 1.971323926 14.007127967 0 0 22.815048924 5.035595472 15.263624254 7.665254584 44.052773262 9.885463415 0.819910371 0.819910371 10.833441457 1.471567895 4.40091229 12.538821403 47.733258758 0 3.746105634 16.447421196 18.566806772 11.642498757 49.248942702 1.616711451 1.453905974 3.269265659 0.79680108 0 2.926195263 6.155313357 0.651657524 2.459712415 0 37.725629624 4.706784211 6.024862462 22.00570062 2.896932443 10.625819746 10.985777669 0 9.840478827 0.657104894 0 0.819910371 26.551402875 2.62298145 0.819910371 6.950227035 11.673765647 22.688271639 0.651657524 28.127314522 22.17524973 62.526398094 4.919952532 2.123260715 1.960455238 3.580968104 14.930256351 0 5.223154714 68.221349986 10.923591309 0.819910371 3.727741018 1.448458604 2.274537739 25.782008472 0.819910371 2.273816345 3.042050191 1.314248548 14.918045106 0 1.616711451 12.55699779 23.4690653 13.764205869 5.723517144 7.98185066 0 4.030247224 0 21.763488955 4.746251408 1.965906072 3.582617523 0.819910371 7.029352741 7.495307887 4.873249316 2.274537739 7.357864952 0.12197098 0.120385649 0.137753995 0.087904316 1.091171599 0.017530416 0 0.023151933 0.004849683 0.034151104 0.544958884 1.114235497 0.220899736 0.061820542 0 0.085969568 0.777521556 0.173305295 0.092451063 0 8
"750x850" 0 1.505474575 7.596309706 9.831980342 0.498821796 0.498821796 7.019477735 27.27440683 2.697174934 0.498821796 9.801770615 13.601591122 1.653811062 1.146693296 16.593612008 77.781048357 43.081280347 3.352847395 4.507466388 0.498821796 4.341557366 11.316648268 0.997652762 3.798840593 1.496490973 18.667504726 4.140738838 9.514722055 0.997652762 0 0 7.631489847 28.734924449 13.036213804 0 0 0 14.93614576 0 0 0 18.599990512 6.80879666 1.505474575 0 34.72728382 1.84737282 19.825305156 10.548454607 16.95646039 5.551158016 5.551158016 0 14.835528984 0 2.651463824 7.834551402 50.226710479 0.498821796 1.645515092 3.991735293 41.26787545 2.651463824 57.774154245 1.505474575 5.451991998 1.348551024 3.150989667 0 0 0.498821796 2.494137571 0.498821796 2.792187814 7.588020503 0 1.653811062 35.662360805 32.50510765 6.511751734 0 0.498821796 8.34334583 1.645515092 0 2.004296371 23.175605681 12.561645985 0.498821796 1.146693296 0.498821796 20.317493747 1.505474575 40.6374889 11.01906547 0 7.080897378 1.146693296 3.159285637 12.38456163 10.476560797 1.146693296 2.004296371 17.388594827 3.19599673 0 3.150989667 0 12.076486116 23.79245868 1.146693296 2.503127337 1.505474575 1.645515092 22.371295357 0 0 0.498821796 44.65622502 6.520646769 0 0 0.498821796 4.148658844 3.19599673 27.608083559 3.150989667 6.134944356 2.503127337 3.30764594 20.694196504 3.798840593 6.136054613 0 3.19599673 0.825809285 0 0.118128966 0.130944101 0 0.000258683 0 0.073322555 0 0 0.08062232 1.000156595 0.799484859 0.022331565 0.214473152 0.060434154 0.366855238 1.535441794 0.044759668 0.245467885 5
"750x950" 0.694571898 2.835659086 21.837783051 6.090010384 0.633428015 18.076878268 7.395705523 13.546729194 1.900347265 2.835659086 9.10545631 1.389131201 3.761813771 0 14.097481456 15.915137445 20.889630137 2.044878727 0.694571898 2.35041362 3.530230984 5.186072706 0 0.694571898 2.022559216 10.162984146 1.716985605 4.045131657 1.022413707 0 16.894604516 2.022559216 32.304279216 24.631565135 1.389131201 0 0 9.157225308 0 0.633428015 12.03466878 0.694571898 1.655841722 0 0.633428015 0 1.389131201 28.299861048 4.067437943 36.263360764 2.594919163 1.266887669 0 11.625413921 0.633428015 8.234640644 6.308464449 27.189646771 0 1.389131201 1.266887669 9.288779252 4.434129702 22.992818044 0 8.44969037 0.633428015 0 0 0 4.434129702 6.247331089 3.922915201 2.835659086 27.856242751 0 0 38.495543697 0 2.083684941 0.694571898 6.693860089 3.35057261 4.552644691 2.083684941 0 1.900347265 3.739526663 7.662400806 1.900347265 1.327999913 29.455557615 2.835659086 24.203416934 10.218429818 2.044878727 8.44969037 5.1287016 0 2.044878727 1.655841722 0 0.694571898 0.694571898 3.922915201 0 1.327999913 0 0 10.463055006 1.266887669 0 66.003657831 0.694571898 11.257453125 0 0 0 1.266887669 0 6.134606087 17.635846315 0 1.266887669 2.044878727 12.394916362 1.022413707 4.167375241 1.655841722 2.739450625 3.472805363 1.389131201 0.694571898 0 38.830817927 0.125214281 0 0.141612006 0.036338522 0.088871861 0 0.570037408 0 0.017253048 0 0.139523751 0.354746341 0 0.014218366 0.076091002 0.045135251 0.713157476 0.402179699 0.049586951 0.034732285 5
"750x1050" 0 0 8.738190598 18.241702307 4.750772215 6.240665017 33.840577488 29.339670613 0.85080217 2.656789826 19.527375644 16.017611849 0 2.485780211 9.015322451 23.633222775 32.758956589 0.85080217 0 2.552384774 18.308500067 3.275865355 0 0.85080217 0 4.99384333 3.314395954 5.601563528 0.767827966 0 1.657235219 2.469421449 24.018398358 14.008855693 0.767827966 0 2.447235545 24.329986765 0 0 7.897925966 48.663855042 4.872236427 0 0 33.833031776 1.596433375 15.261716392 8.176144387 90.68750004 4.971590246 1.618630136 0 70.001206011 2.656789826 0 3.403114711 36.636019427 1.596433375 0.767827966 8.993114972 43.961281791 9.761004199 94.164281104 3.253608177 1.618630136 10.62786551 4.021434257 1.657235219 0.85080217 0.85080217 3.358828702 0 0.828605409 30.228948044 0 1.596433375 11.511939467 0 29.708112642 4.14304116 1.679407579 28.793040059 12.094521799 8.798968041 0 1.535654046 5.85031157 0 6.628866235 2.485780211 31.194057685 0 53.612579044 14.123578572 0 28.25183976 0 3.215061625 3.424617792 11.175024038 1.679407579 6.262922195 2.656789826 5.2091746 0 0 0.828605409 9.566796007 24.74159813 0.828605409 0.767827966 12.135560756 3.215061625 7.657051478 0 4.971590246 4.14304116 14.150310623 16.608100356 0.828605409 1.535654046 2.656789826 7.030750161 0.85080217 66.102751821 6.970732532 2.469421449 4.253878195 8.590174986 15.888550336 3.253608177 2.364259455 1.535654046 1.535654046 0.197580487 0.168585793 0.078933636 0.059930775 0.656817062 0.035952875 0 0 0.076457778 0 0.239985634 0.943945869 0.07997018 0.029759674 0 0.148686964 1.531000788 0.8983446 0.033721719 0 7
"750x1150" 0.938697276 0.734043548 28.748567963 27.649900406 0 18.853198793 30.865246769 24.011712391 1.672740824 1.029784819 17.594099223 1.968482095 2.424958674 3.754775322 14.607582535 6.087492078 45.397376455 9.419194223 4.762141501 8.873963545 4.674270038 20.500488349 2.198387548 1.690915126 2.497869179 16.79175732 2.198387548 21.706182102 6.869354367 0.734043548 2.517142788 1.168602729 44.278300825 22.740689233 0.734043548 0 0 26.320647341 0 0.734043548 1.164462171 9.61682279 6.135310819 2.859517855 0 134.917176756 2.841343553 16.868312167 7.964897027 114.357035714 5.342879692 0.734043548 2.103159447 31.883939647 3.985227148 4.297376353 10.300642596 51.057746939 0 0 10.112019746 96.338473382 5.752237358 106.738458778 8.344411114 11.449349416 8.729470464 0 0 3.041860586 2.198387548 7.040275037 1.672740824 5.03970847 64.700757564 0 5.072814285 38.841906431 6.342983172 6.11722214 3.366526112 4.919237493 21.485692505 9.13801661 1.168602729 4.514085504 2.198387548 1.968482095 0.938697276 7.55944375 32.397002928 44.72020048 0 48.248116771 27.459446622 0 9.840294347 6.740554234 3.641226782 8.972299702 10.60610097 0 4.535128841 35.277204033 15.515300559 0 1.46808436 3.93696564 15.026326807 31.306017056 1.763828367 1.902646277 10.302715244 2.424958674 25.151104578 1.168602729 0.734043548 25.849008973 115.315875043 13.384941048 12.722917824 8.238256154 2.107300005 23.644564592 3.089309675 38.370614174 6.821535626 3.546927607 8.170271416 5.148794802 7.465767578 7.87383273 4.674270038 0 21.761788981 0.329512327 0.135796735 0.54453692 0.08989816 1.123702983 0.132557655 0 0.228320561 0 0 0.180163463 0.610675069 1.695470141 0.028401756 0.005275504 0.049850205 2.420871141 0.076258198 0.065612648 0 10
"750x1250" 0 0.606090451 24.472550826 39.843104051 1.795011008 26.545670439 33.351111247 20.051142974 6.059193077 0 18.744626994 1.577142867 2.421527225 6.459112371 37.721844232 3.814720771 28.011242235 3.326872371 5.588300595 0.396304057 18.430839198 0.560773922 3.113367725 2.11643197 9.344613238 43.248506795 2.377616238 22.33547356 0.905680105 1.016368945 3.103118474 0.905680105 52.403655131 16.407976535 1.121582869 0 1.56316843 25.222173811 0.905680105 3.329269833 0.560773922 45.219734845 4.656169883 0.396304057 0 0 3.522630138 28.140588674 10.77078902 138.780243294 11.539157107 0.560773922 0.396304057 46.278627668 2.379027065 7.07439335 15.362310173 92.238477889 4.731430331 2.768460886 38.458254355 20.838578833 16.547756816 143.442688096 9.523719704 4.773204098 0 1.412673002 0.905680105 0.396304057 1.121582869 0.905680105 3.12629558 1.166864373 45.450038809 3.043631919 2.415045395 24.601403306 18.873028831 7.516578003 3.530479819 11.678043417 54.81445373 9.211778179 4.325494437 1.016368945 5.19744666 3.581855578 1.121582869 4.091253741 22.426255218 49.523352037 0 60.178153623 30.898273422 3.440654706 24.867574428 6.206357056 15.144033889 6.861818799 27.417382173 4.241169032 6.933644629 4.193002697 7.622873553 0.396304057 5.054838604 0 1.698266104 47.605597205 0.905680105 3.558678472 0.560773922 3.199568205 19.573733923 1.002394508 0.957077979 16.66176391 1.862758084 15.120187382 8.386147875 9.074830628 0 6.098228898 0.396304057 48.65658063 6.439607206 4.664624684 6.397807678 3.984695655 21.567675339 7.820903653 2.423567031 1.908074613 13.924672091 0.169905945 0.057517531 0.054912808 0.086962649 0.040384564 0.078451864 0 0.343703675 0.261520697 0.091033285 0.186061024 1.172149452 3.176971813 0.009563406 0.278745567 0.001494688 0.322220906 0 0.003894929 0.266347471 11
"750x1350" 0 2.456288609 48.637074218 30.728937308 2.527849097 28.334238579 17.939113362 16.333359639 8.817428746 0 12.388294733 0 5.055639317 0.614061208 16.63422968 6.619109816 12.911894052 3.36643733 4.458812193 5.311848411 8.017628513 0.660657228 5.026303518 0 14.45342324 16.78413016 0.614061208 30.205743867 2.325599912 0 2.705780102 1.045832154 44.477348118 25.992020672 1.321293204 0.614061208 0 36.937803657 0 0.660657228 3.141910305 30.546638879 1.888784529 1.045832154 0 0.660657228 4.234338479 24.916028435 8.288033666 92.426835171 0 6.357680565 0 15.469598576 0.660657228 2.888067264 6.763836069 38.492272827 2.325599912 0 2.32055059 17.313406334 5.737923946 93.669152887 0 0 0 1.321293204 0 0 2.981186566 0 3.141910305 6.376932521 17.44255757 0 0 22.829589839 5.395933465 10.702781558 19.64904639 9.031878337 32.488593333 16.356353036 3.371432066 0 0 0 0.660657228 3.64184091 14.545904445 38.20074717 1.659893362 59.423240332 18.512513676 0.660657228 12.340065347 0.614061208 1.228127301 2.98625714 28.323299168 0 8.444297938 4.298464148 5.526645135 0 1.228127301 1.981947548 0 21.009469888 0.660657228 1.274718436 5.577243368 6.742233538 14.566085708 3.985493274 7.559172453 2.091718894 2.325599912 18.68185886 3.849142301 10.518029494 0 12.920080419 0 28.39599627 7.173999599 1.045832154 4.912620434 4.463203509 7.575755146 1.888784529 3.070333553 0 10.11219874 0.082662265 0.08082101 0.038970638 0.067940384 1.103450646 0.018438199 0 0.095875591 0 0 0.302654528 1.372611265 1.557600632 0.004467756 0.135872646 0.067292155 0.221448557 0 0.011123258 0.020655782 8
"750x1450" 0 2.142636846 6.149035435 87.366160797 1.793527613 13.275435775 25.563997859 23.945699086 1.205210238 0 14.822886919 3.561944527 6.559259254 11.826162154 36.248811031 5.480336788 23.580818193 3.726217025 8.783828278 1.525296194 5.743048658 16.343404571 2.410868265 0.728860691 8.314414139 12.670824923 3.063888244 18.554778672 4.508315997 0.460629272 4.678820615 0.60261794 48.450701771 21.114423117 4.128555166 0.460629272 1.793527613 26.811890453 11.16746204 1.189489963 0 22.661342674 1.063247212 0.728860691 2.730506432 4.258719425 2.26987716 19.482233541 15.893062775 110.436104379 2.186617963 2.521010201 0.60261794 40.93619788 3.125047851 6.953772728 11.301592338 64.377202197 4.84961434 3.561944527 4.633165555 20.984921604 21.126439871 106.800429664 2.587090908 3.937144939 0.60261794 6.526116297 0.460629272 0 2.142636846 4.48317736 2.129320175 1.063247212 28.293760222 0.921232833 1.189489963 38.258004311 21.139071874 7.569331836 5.583396314 4.790883947 31.623954519 4.582809851 4.572964063 1.792107903 6.665240621 0.921232833 2.410868265 4.77656741 2.254156885 54.803670693 1.793527613 40.092865149 56.871636829 3.587083164 30.475070922 0.60261794 8.265903779 15.0836861 37.196369308 2.126443071 10.119879566 4.290805218 4.983233047 0.921232833 2.142636846 105.430392268 0.60261794 39.122452615 0 2.745254786 43.941617579 0.921232833 30.301321234 5.583396314 7.994264579 7.540289173 5.057683989 43.964269055 1.063247212 1.063247212 0 9.694432787 0.60261794 52.749443926 6.646643526 10.468319599 1.331478631 5.019707516 15.176176098 13.542221842 7.17802303 1.064666922 14.708176952 0 0.166869896 0.007948633 0.235423641 0.010775485 0.133866839 0 0.787318664 0 0 0.168859019 1.339207325 7.473801924 0 0.417142951 0.160042766 0.150384832 0.460218455 0 0.047577117 12
"750x1550" 0 0 2.021467411 107.467689678 0 1.905291306 53.57613074 100.408690746 2.851944313 1.213604352 6.629139598 0.778811793 2.332688929 8.220227255 18.716290752 0.95065291 21.732004107 3.668042792 1.658581633 1.244538719 34.506487712 1.105716984 1.244538719 1.213604352 44.724969612 16.513273866 2.717109027 19.017700374 1.503504675 0 3.893698522 1.727581602 45.892113196 6.856935703 0.691686954 0 0.776928692 28.875479706 0 3.928629851 0 58.941038122 15.108204507 1.658581633 0.95065291 1.105716984 1.882645676 28.047016882 10.579958901 157.096932039 2.334014851 0.552851765 0 62.957617007 0.552851765 6.551193522 13.608561995 61.785363463 3.88461119 2.021467411 9.85198435 26.709048623 15.848669023 146.080856065 4.328486724 5.150543813 0.691686954 2.800279204 0.778811793 2.54526791 3.806573683 5.271221095 2.023350512 3.235071763 5.600785321 0 3.438405913 52.757959246 18.45229811 25.173925299 25.63790097 3.719776441 23.447114525 2.717109027 14.036766307 2.940946492 3.630775037 9.721984446 2.717109027 1.244538719 14.350366646 45.669646885 1.901282377 100.206740529 27.588667388 0 28.925845856 1.642339864 16.872188313 2.437393426 44.281073982 0.95065291 13.387373645 2.943069055 8.980279374 0 2.835181687 1.797403938 0.778811793 36.534161395 0 2.974003422 2.280433367 2.504530046 15.047821189 0.691686954 1.329780457 3.870011649 4.224608285 18.697532968 0 2.249271505 0.776928692 8.178492613 3.112826644 86.14456537 4.10096936 7.831660916 0.95065291 1.383361941 16.381179714 3.371781124 1.797403938 0.776928692 1.329780457 0.013629546 0.088017515 0.003971305 0.149488553 0.216543931 0.019332899 0.031924681 0.087055016 1.223964308 0 0.513357352 0.624335001 3.070886799 0 0.527990759 0.022241589 0.79273186 0 0.004007599 0.044626407 11
"750x1650" 1.641155034 0 15.369967307 50.453575032 1.574237574 2.578204113 14.220462122 66.187929781 0.495236879 0.508724699 6.813136702 4.449642754 2.278378092 1.836939015 5.956501569 2.345663714 22.143716038 1.70267219 3.18295859 1.574237574 5.697215817 3.111355529 1.574237574 1.065478734 90.020289059 21.19838393 5.392526574 5.975542202 2.149913874 0 1.622213739 1.560715613 37.828249372 8.544181235 1.831170549 0 1.065478734 34.657129144 0 0.556754035 0.99049 67.751211639 0.508724699 0 1.065478734 0 3.83142832 22.22929134 13.997324104 157.68130285 7.01505664 2.626209458 0 71.026264988 1.051990914 4.240393632 12.902431821 72.114248577 2.543643302 0.495236879 3.589731021 13.120823155 14.73611522 109.852780634 2.98496668 0.495236879 0.508724699 8.808806259 2.39369305 0 3.986852889 2.10397904 1.065478734 2.658643534 7.311474325 0.495236879 1.193947491 21.09437563 2.96936935 24.086138825 5.596142054 7.722315661 51.239470003 11.025441355 10.692049064 2.136408155 11.66287235 7.913150018 0.508724699 0.508724699 3.866109783 47.8114043 1.051990914 109.869755828 7.763249352 0.556754035 21.618544551 0.637193456 17.957608237 1.512720418 18.138345252 1.831170549 4.829640525 1.11348904 8.430743523 0 0.556754035 2.578204113 5.724567666 25.990186221 1.499214699 1.980986437 10.692049064 5.745823118 5.067908281 0.495236879 0.508724699 30.143957514 0.508724699 27.891947319 3.839144088 4.169143161 0 4.401666589 0.508724699 84.399131516 3.134939118 21.506084359 2.821660549 2.76018112 10.093298508 8.766287582 4.781593701 1.003961578 1.145918155 0 0.042687668 0.001154584 0.058870429 0 0.025681799 0.032668667 0.163899438 1.549568818 0.005229905 0.510278803 0.671532221 2.290957512 0 0.057513905 0.026018047 0.187067208 0 0 0 11
