coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Excitatory,Astrocyte
96x96,0.0,0.0,30.87131627,18.667151567,0.535288511,21.958263964,1.605853523,2.351401009,0.0,0.535288511,1.978621488,0.535288511,3.259462822,0.535288511,0.0,8.564670207,5.563120896,2.886682892,0.0,0.0,1.4433396049999998,0.908051094,0.535288511,0.0,0.0,0.908051094,1.605853523,7.168982961,0.908051094,0.0,1.070570394,0.908051094,9.568203942,15.43614636,0.0,0.0,2.724174311,0.0,0.0,0.0,1.4433396049999998,0.0,2.5139046169999997,0.535288511,0.0,1.816112498,1.978621488,8.402006958,6.518941154,4.540258134,0.535288511,0.0,0.908051094,2.886682892,0.0,0.0,9.634081881,5.400635621,0.0,0.0,0.908051094,4.492573808,2.351401009,0.0,0.0,0.908051094,0.908051094,0.535288511,1.070570394,0.0,0.0,1.070570394,0.0,0.0,29.91875728,0.0,0.908051094,4.817548331,28.36973311,3.7947447050000003,0.0,3.747008398,0.0,2.67646131,0.0,0.0,0.0,0.535288511,1.070570394,0.0,1.4433396049999998,4.119776029,0.0,6.098375247,1.4433396049999998,0.0,0.0,1.816112498,0.0,3.632228775,0.0,2.5139046169999997,2.141159577,0.908051094,2.886682892,3.211724935,0.0,0.0,0.0,8.077044774,0.535288511,0.908051094,1.978621488,0.0,13.3813614,0.0,0.0,0.535288511,0.0,6.098375247,0.0,0.0,0.0,1.4433396049999998,0.0,16.964947034,0.908051094,0.908051094,1.4433396049999998,5.610828528,1.605853523,5.075546645,0.0,0.0,18.16019832,0.095844671,0.016496529,0.110240448,0.022741530000000003,0.0,0.016837139,0.151375543,0.043470078,0.0,0.0,0.002704121,0.0,0.43863294,0.0,0.030049273,0.01439827,0.24364107899999998,0.0,0.004881641,0.009294252,1,1
97x97,0.499650304,0.499650304,32.811357235,35.720263421999995,1.045991906,69.418864832,4.840111695,2.383784516,0.499650304,0.60357767,9.675618088,2.894546061,3.529597686,0.499650304,1.045991906,19.028527374,22.688581345,2.102541672,1.4417236,10.155792325999998,2.898737659,5.221142641,2.837301237,0.0,0.9420645400000001,1.6343609890000002,3.383150768,11.586655293,4.02924799,1.706790906,4.517895791,1.103227974,46.689872863000005,46.965679354,1.045991906,0.0,3.025770593,0.0,0.60357767,0.60357767,0.884820514,2.394887001,1.602887034,4.689446265,4.600815281,1.498964002,5.336156534,19.710968864,13.168848075,65.6499764,6.23517627,1.930811385,1.291659027,38.056176742,2.4987996289999996,3.1333249910000003,5.688518773,15.355823849,1.207140602,1.291659027,12.298132622999999,18.951981787,8.269065698,7.187770027,0.0,1.706790906,0.60357767,0.499650304,0.60357767,0.442414236,0.884820514,0.999309364,2.206449966,2.383841404,112.666359824,0.499650304,0.0,5.240563142,44.662630522,61.94047527299999,0.0,4.439651847,5.293023935,17.766993469,0.0,0.0,2.680344937,6.131169865,1.191946753,0.499650304,2.310385941,25.107412345999997,5.189096569,26.390008139000003,9.341794313000001,1.4883981839999998,5.193879913000001,3.2372480230000003,4.893742297999999,10.776704353,3.2372480230000003,9.913584988,4.2107254229999995,0.499650304,13.531515473999999,4.585305537,0.0,1.54564221,11.09569364,24.738384450999998,1.103227974,2.1340112930000004,5.089935434,1.54564221,99.405329838,0.0,1.191946753,0.0,0.999309364,16.021276329,8.642612774,14.899934356,1.207140602,0.0,0.499650304,69.19855942699999,1.988048488,0.0,5.896678777,7.089645401,10.887368059,6.574281183999999,0.60357767,1.191946753,30.203648731999998,0.086645786,0.042666931,0.17100295999999998,0.11559555200000002,0.0,0.024948521,0.0,0.141136006,0.0015872660000000002,0.0,0.108733168,0.021453498,1.298088494,0.0,0.58415486,0.088997626,1.124030331,0.435838859,0.013368920999999999,0.01261498,3,3
98x98,0.455526108,0.0,67.09051289499999,14.554274256,1.809382432,43.234052127000005,4.5144635719999995,7.877648581,0.50296892,0.455526108,6.263306355,2.970402041,12.76794006,0.455526108,4.720070457,29.820428802000002,50.273747510999996,6.889302728,2.271975175,7.697076827,7.044379511,4.1218035,2.637474856,0.0,1.13599386,4.242127601,1.841213843,14.256637249,1.822149394,0.0,1.306413512,0.0,41.021306036,48.833172505,4.779418237,3.578388687,6.611307631,7.247220553,0.0,0.455526108,1.338244923,0.0,7.272703325,0.0,2.970402041,2.612865092,3.1478900559999996,8.810736606,6.972204112,7.731369604999999,6.886630934,0.455526108,0.0,8.879181311,1.005949521,2.344194444,10.69080748,31.595120408,0.0,0.0,3.005536296,11.366835939,6.601567631,9.898362265,0.50296892,1.005949521,1.13599386,0.0,1.5915199679999998,0.0,2.296739951,5.745409391,4.84676182,0.455526108,125.383897428,0.0,0.0,11.525162815000002,13.354755798000001,30.221534685,0.0,13.576108281000002,0.50296892,15.388936014,0.0,0.0,3.0530283639999998,2.70772963,0.0,0.958495028,1.005949521,20.860351449,0.0,21.114506085000002,11.013671958,0.0,7.905334947,14.509914197,0.0,9.830277867,5.792824159,0.958495028,8.423715398999999,5.225669666,8.40613739,0.455526108,0.0,2.644932268,9.556015032,23.079537197,0.0,6.806677269,10.695175678000002,4.616169619000001,43.658830406999996,0.50296892,1.5915199679999998,3.4883622599999997,2.344194444,11.459065854,9.177650515,33.69281064,2.4742387829999997,1.461475629,0.850887404,56.469072690000004,7.4880206519999994,2.325118314,5.4752488249999995,8.763396785,4.8623931879999995,9.048503240999999,2.325118314,0.0,18.035719827999998,0.082700732,0.036724392,0.184351032,0.190963224,0.014772525,0.014150712,0.0621618,0.0,0.001475133,0.0,0.008440781,0.129723076,0.143255322,0.038639237,0.487955695,0.17903466,0.520780083,0.102630287,0.11779199700000001,0.0,3,3
99x99,0.794196479,0.0,58.967772911000004,59.339697335000004,3.449856546,105.24698818899999,10.571643823999999,10.836015064,2.575150368,0.0,15.72247815,2.41515835,3.623865022,0.0,0.0,36.860716146,49.250807749,4.510588636,4.462997893000001,13.291394769,1.428342831,3.134930304,6.189037197,3.096866984,1.715622248,8.902695751,2.922179164,22.096328099,12.913056877999999,1.5354193349999998,5.187609065,1.413730218,34.021405478999995,39.237217963999996,0.0,2.101457969,1.034698196,4.839531984000001,4.553462713,0.0,3.718525399,2.3351559870000003,3.615357482,0.794196479,2.382672868,1.6542319349999999,4.137049018,37.407426204000004,33.481272156,17.316855099,1.413730218,1.508390595,4.367514302,23.365860546,1.120254878,8.671366992,31.072316663,32.593911215999995,0.714194116,1.92906397,2.429770963,38.554307811,17.879235901,12.449676402,2.622427724,1.428342831,0.500721139,1.588451309,1.239030451,0.0,3.188481875,7.831648190999999,0.0,0.714194116,145.516750285,2.589879441,3.152599047,40.39561663,105.85689213900001,34.337028800999995,12.412913879,14.83088996,1.333727855,17.849663992,2.361677391,1.502188363,2.949149553,4.916612371,2.329615814,3.297840707,3.075871507,30.316211616,1.294917618,25.792527721,9.740264382,7.435180083,11.030096734,5.203190984,6.13151348,25.294586563,1.828894675,7.900375631,6.25258575,1.828894675,11.228720129,8.148512675000001,1.333727855,2.4539457060000003,18.42217864,48.699574545,1.780953889,0.619533739,10.620326455,0.0,77.697428895,2.240458583,0.619533739,0.0,10.174098718,23.989887998,22.843960887999998,25.111221887,6.122805938,2.22253931,9.633535609,88.765831696,6.042007591,5.939292882999999,3.876771245,9.904973227,4.125337868,14.018437733999999,1.120254878,1.588451309,39.243095688000004,0.284840399,0.08531092300000001,0.33544551899999997,0.184529838,0.014828137,0.042365614,0.6146282299999999,0.205260674,0.025733389,0.000737007,0.10076764200000002,0.05338226,2.091041256,0.022047292,0.728886683,0.139221231,0.442925149,0.045702967,0.060171049000000004,0.0,4,4
100x100,0.0,0.775129331,56.729157078,29.436559228,1.100341918,97.56054512900002,3.8133088859999997,2.59043183,0.0,0.0,6.473708847999999,1.67599524,4.585908083,0.0,0.780860905,17.854092308000002,58.435518393,3.892876848,0.904802709,6.235489485,3.8871393970000003,1.35640535,4.076134852,0.0,1.35640535,14.05566698,1.35640535,22.327278902,4.401321148,0.895134335,3.112003016,1.35640535,43.259556293,39.580725826999995,0.0,0.0,7.302583795,0.780860905,0.0,1.875471249,0.0,0.904802709,4.069206698,0.0,0.904802709,1.35640535,4.041850907,27.294875010000002,11.079460976,2.261208059,0.0,0.895134335,0.0,6.826111202,0.0,2.584700256,16.518344434,13.832520639999998,0.0,0.0,1.100341918,31.586227219,5.357208051,13.413373737,0.0,3.232032867,0.895134335,0.775129331,0.895134335,2.455036524,1.100341918,1.100341918,0.775129331,0.775129331,109.10299632600001,0.0,5.318435737,13.036581816,50.641545819,7.022158343999999,0.0,0.895134335,7.250679224000001,13.13361103,2.251539685,0.0,6.538782889,1.790294223,0.0,1.67599524,3.817198295,28.534532144,1.799937044,15.078528025,5.885705777,0.0,5.431531618,1.35640535,1.6702636659999999,13.322201304,7.151831722,3.220504531,8.064215789,12.670716938,10.183791741,5.1308088309999995,2.251539685,4.206573019,6.247029013,25.065329069999997,1.561769201,3.0266690159999996,3.485566165,4.585908083,41.94673455900001,0.895134335,3.904333556,0.0,1.550233815,13.063485865999999,7.106026408,26.251553283,2.456903536,1.100341918,3.2318765989999996,68.773326623,2.251539685,3.89866732,3.493647608,12.704884289,7.256215159,5.169548616,1.550233815,0.780860905,55.993186394999995,0.020700289,0.050293214,0.23343054600000002,0.207238207,0.00601487,0.037377894,0.083934402,0.069504314,0.0,0.0,0.049968956,0.064603771,1.220695924,0.0,0.067363749,0.06805813399999999,0.47076625899999996,0.055907717,0.046868561,0.039496425,3,3
101x101,0.905837411,0.905837411,90.65193489699999,63.323021986,2.2200807520000003,67.313915307,12.63766373,17.699668446000004,7.888499885,0.366123619,9.407422288,1.811617226,3.9378851260000003,1.2848450850000002,4.681274579,102.893202736,41.47738227,3.455457055,0.905837411,3.4849610060000002,4.352653503,3.740656968,1.8728792060000001,0.366123619,2.200711983,7.872998617,2.0623080739999997,32.045889677999995,5.760034262,0.366123619,1.3300716879999999,2.386739611,56.01381799799999,32.460149143,0.918760864,2.7404257750000003,14.020540316,5.115093449,0.366123619,0.8249378789999999,1.5511652969999998,9.522992227,11.302695863999999,6.779846094,0.0,0.366123619,3.138841616,63.97267805,12.930541490000001,21.512517284,0.0,1.9302670110000002,0.539713792,39.733870190000005,1.997018124,3.8316064880000003,40.669294597,27.353064244000002,0.0,1.4714527510000002,6.324673784999999,36.054824337,27.550731437,14.191640398,1.506794985,3.7524473900000004,2.939917496,0.0,2.184738518,2.116783802,1.962476121,1.788885948,0.45881426,1.881556807,104.767720954,0.0,1.6320466310000001,24.587221585,126.413027419,11.696198601,5.53235545,18.30580868,5.531722538,19.812956208000003,2.056299106,2.505323037,3.9413639739999997,1.1910221,0.905837411,3.3270898119999996,0.73220784,41.380252823,0.0,39.475060746,20.7710522,9.941841308,8.41159154,3.294968668,6.08338567,8.554735795000001,4.779721675999999,2.790487944,10.677703669999998,0.8249378789999999,14.000096431,19.077881886,0.0,24.748659911999997,0.905837411,20.895758787000002,0.539713792,2.566796204,22.275733476,2.566796204,104.826457086,0.0,0.552637245,0.905837411,1.092351037,17.593955860999998,33.836669007,27.36096328,5.558275195999999,2.655500414,2.480562596,119.98823620399997,12.617373579,1.9302670110000002,1.4714527510000002,10.951468024,9.802058197000001,9.862472784,10.751453599000001,1.696155909,31.043159268,0.187653179,0.069536648,0.683190257,0.270016934,0.011278094,0.034402921999999996,0.012108576,0.213959919,0.005986378,0.0,0.274472764,0.240729191,2.2987043829999996,0.001100204,0.487011886,0.168288369,1.099316649,0.22661285600000003,0.039355324,0.17863187200000002,4,4
102x102,1.305207373,0.914167772,65.43847278199999,50.74508306,3.12619739,116.237482454,4.652038501,8.708193346,0.723693326,0.652608568,4.2482999999999995,0.723693326,2.480938046,3.12619739,4.018275941000001,55.349274913,36.185938355000005,9.91156487,0.723693326,8.471095508,1.447428427,4.573625817,2.381911177,0.0,0.652608568,1.376301894,0.0,19.562907612000004,4.57083121,0.914167772,7.044041465,3.82784327,62.59926386,39.781693360000006,0.0,0.652608568,0.914167772,0.0,0.0,0.0,0.652608568,1.6378610980000001,7.141417006,0.652608568,0.0,4.760895535,0.652608568,34.387116694999996,27.864186984,14.816945685,0.914167772,2.290469666,3.656611432,24.464513296,0.0,0.0,21.308035505,15.731045488,0.0,0.0,4.593940795,21.48775873,11.645609218,13.562406411000001,0.0,5.03553775,0.0,0.914167772,0.723693326,1.376301894,1.305207373,0.0,1.305207373,0.914167772,146.014898137,0.723693326,2.191436731,24.671831151,43.374282517,10.963321212,0.0,10.817463291000001,1.305207373,12.569733488,2.380414843,0.0,2.380414843,2.380414843,1.6378610980000001,2.0289006990000003,0.723693326,22.526638031,0.652608568,17.653764808000002,11.025784087,0.0,1.305207373,7.865415134999999,1.305207373,20.370583415,1.828329478,0.0,6.432087719,14.2826969,12.593108112,10.888687067000001,0.0,3.0330234110000003,0.0,18.306283971000003,2.380414843,6.230305559,2.0289006990000003,1.447428427,68.661380783,0.0,1.6378610980000001,0.0,2.0289006990000003,10.063445489,14.173789104,19.196883543,3.405236568,0.0,0.723693326,63.61772797,3.104108169,1.305207373,5.416667056,14.491004637,5.957238073999999,0.914167772,4.964401454000001,0.0,49.492943679999996,0.118785845,0.040500947,0.47939730300000005,0.200785391,0.0,0.098077531,0.0,0.249247035,0.012964907,2.572975185,0.087451324,0.0,2.429941452,0.028862112000000002,0.22301002699999997,0.090183408,0.371613399,0.030315913,0.056626493,0.010809931,3,3
103x103,0.0,0.0,45.373043267,42.257048452999996,0.0,42.001876714999995,6.059290206,3.8740407,1.905657261,2.599316191,3.8740407,0.0,1.868137971,1.46456343,1.299640772,55.173916672000004,18.364588141,1.968383439,1.299640772,2.574399928,2.676588272,8.988415786000001,0.0,0.606016489,0.0,5.528388306,0.0,15.435535863,3.167778743,0.0,0.656113129,1.312224507,34.248100014,32.655860028999996,1.262129618,0.0,2.929072115,4.797210086,0.0,0.0,0.0,0.0,2.120676559,0.606016489,0.606016489,1.968383439,3.370220691,22.553747872,9.529797145,2.764204202,0.656113129,2.56177039,0.0,13.515600622,0.606016489,1.312224507,25.349100716000002,11.534462598,0.0,2.120676559,0.0,16.760139825000003,9.603539228999999,7.281720507,0.0,3.686159098,0.606016489,1.212024842,0.656113129,0.606016489,1.262129618,1.46456343,0.656113129,2.764204202,92.95309255800001,0.0,1.212024842,21.101991474000002,39.93802495,4.292076544,0.0,4.292076544,4.467454162,8.429341063999999,0.0,0.0,2.4741067130000003,0.0,1.46456343,0.656113129,1.262129618,14.539419707,0.0,25.569044116999997,14.389066692,0.0,2.5242493489999998,2.511665614,3.25542932,15.628989557999999,0.0,1.262129618,3.180408281,0.606016489,6.715449138,2.574399928,0.0,0.606016489,0.606016489,27.79371327,0.0,0.0,5.7566399740000005,2.070579919,53.551564152,0.0,0.0,0.0,0.0,7.78558533,2.070579919,18.821716796,0.606016489,1.312224507,0.606016489,75.93138031000001,2.599316191,5.248992451,3.988812779,8.255061517,2.611865279,1.968383439,5.0986463440000005,0.0,15.449778378,0.0,0.15794212400000002,0.232470033,0.143696786,0.008728288,0.112763436,0.0,0.460965462,0.0,0.0,0.031862905,0.0,2.9571342769999998,0.0,0.21018076,0.011302777,0.29759687199999996,0.000235467,0.016994256,0.0,2,2
104x104,0.0,5.405390145,103.961822043,35.406412106999994,0.571520317,60.41272012499999,8.356865924,15.275015584,0.0,0.571520317,16.11224292,0.0,0.0,3.189961187,0.571520317,48.412692474,24.901141989,4.9125029520000005,7.198833952999999,6.000199865,5.405390145,8.070550156,0.571520317,1.714563467,10.142129101999998,2.351094207,2.450582681,18.823513141,5.067367361,1.208055575,4.06167739,0.0,52.638858416,63.60030156199999,0.435853066,4.197334570000001,21.11228162,9.371156405,0.0,0.0,0.435853066,10.433883033,1.924889163,0.0,0.0,0.0,6.277081128000001,17.957169391999997,9.884554822,15.267742724,0.0,0.0,1.208055575,13.200453568,1.007373383,1.924889163,17.737403319,12.404268110999999,0.435853066,0.435853066,3.189961187,36.906318772,9.369940906,13.769173167,0.0,1.578891698,0.435853066,1.353368846,2.58627967,0.435853066,0.435853066,0.0,6.224301724,4.398016762,113.614633383,0.435853066,3.087119941,24.413767231999998,73.38246485,6.009733656,1.208055575,9.42607135,0.571520317,16.420055220000002,0.571520317,0.0,1.714563467,1.007373383,0.871716203,1.4432365200000001,1.714563467,19.810699575,0.0,38.363749780999996,6.286852858,0.0,6.847056782000001,7.722968014999999,1.578891698,28.024270345999998,1.779575892,3.189961187,6.89442424,4.060089168,16.04837141,3.622499393,1.007373383,0.0,0.571520317,34.920045669,2.987615791,1.789221912,8.760554383999999,0.571520317,76.04606783499999,0.0,1.578891698,1.789221912,3.189961187,19.009524995,13.095486526,32.755812797,1.4432365200000001,0.0,0.0,85.45682480299999,7.73326074,0.0,2.8864441010000004,6.600574279,5.837928184,11.150732297000001,3.293477999,0.0,25.708504738000002,0.056355220000000004,0.034930493,0.264705831,0.224418785,0.023268724,0.057416039,0.0,0.314509584,0.0,0.0,0.092483364,0.0,3.2736987499999994,0.0,0.33788577,0.07234796700000001,0.597500464,0.0,0.010036475,0.167192401,3,3
105x105,2.612868627,0.504215294,84.045800235,44.815505308,3.4537612039999996,89.06107206099999,9.995101843,12.881138821,0.532427722,0.504215294,8.427995433,0.0,5.636486328,1.6044696109999999,0.504215294,29.4568076,30.368807958,5.256083434,3.220596143,9.188601849000001,6.250110385999999,11.425788651000001,2.417118188,0.0,1.389556676,4.3425551229999995,1.414949461,14.38458661,1.77070316,1.226163166,5.539748464,1.6543909430000001,54.74063063799999,48.063994571,3.213932323,0.0,2.5492519,1.921984398,0.0,2.334179067,2.307120352,6.3227959369999995,5.860752375999999,0.721947872,0.0,1.7303468880000001,2.2975223600000003,27.977308386,19.20823798,3.910564886,3.438328721,6.365352322,2.300290843,30.304454033,1.512638442,2.555806982,22.687766453000002,23.288155333999995,1.6543909430000001,1.921984398,1.538048986,42.317988026,14.132921243000002,9.596495055,0.0,2.397979824,1.008399016,0.0,1.538048986,3.0129055339999997,2.536912682,4.938150415,6.501388242,2.334179067,168.106146693,2.045066164,4.8693978950000005,27.249662711,35.28064419,19.726236925,1.7585908879999999,14.474068909,2.489810993,20.856959688,0.532427722,0.882521739,4.061675875,9.050220062,1.448837685,0.0,0.504215294,36.052774267000004,0.721947872,45.271327272,7.694977573999999,14.058025228,8.168155364,4.647914972000001,4.617321253,5.851278854,10.450715725,4.626744433000001,7.21192857,14.173931909,11.325091235,13.747220916,0.0,33.722548634,1.417769104,42.587115032,1.6044696109999999,1.767863121,6.533758938,3.2711997719999997,81.62293416499999,0.532427722,0.0,3.822356857,1.2732648549999999,33.480571426,18.502892911999997,28.149989333,2.2909727149999997,0.0,4.834182363,79.729510301,5.328354385999999,2.8299041870000003,5.448518637,13.350854466000001,10.567276858,9.516043332999999,5.071013826,1.008399016,39.928528155,0.23495745699999998,0.12052450199999999,0.504006347,0.206533908,0.10588747100000001,0.126168893,0.0,0.553203603,0.0,0.0,0.232977172,0.136682045,3.8659164080000004,0.001475294,0.10346028700000001,0.07439928300000001,0.52468561,0.15346405899999999,0.059405648,0.014600054,4,4
106x106,0.0,0.0,73.358133482,58.540627668,1.311638931,72.681967734,22.399292378,15.123562237000002,0.0,1.530696124,5.902398038,5.247844622,12.664764428000002,1.903963626,2.725471101,51.98639122,54.471748941,6.363043416,3.770534742,3.922619384,4.746298681,1.41841039,5.645202573,6.198974219,8.069762177000001,2.504208994,5.483607627,23.633784721999998,6.3365305549999995,0.0,3.213397643,4.28883265,62.219472472,53.741336153999995,3.9047256249999998,0.0,4.75125536,11.831087136,0.0,0.0,5.788718567,4.588676764,4.774418978,0.0,2.539728887,9.661050486,3.631125035,52.009686435000006,19.663874456,14.318597922,1.311638931,5.063980709,0.0,28.753037606,4.28883265,3.215602557,18.450948188,17.225903547,4.034905118,3.7345038639999997,13.441240087,52.966297806,11.060515772,46.66163032,0.0,2.186504213,0.0,0.0,1.41841039,1.530696124,5.953673501999999,0.0,0.655808089,5.208964959999999,157.238248927,0.709188649,4.929262929,57.976163205999995,89.568867776,20.37366641,2.725471101,12.851336049,17.175728039000003,11.998050065,3.061346093,0.0,3.551523704,3.807944432,1.194774977,8.443404351,3.061346093,35.401682890000004,0.0,35.345660147000004,29.585038324999996,0.0,7.244989922999999,1.967495028,1.194774977,20.400024779,4.372985024,1.3649967379999999,8.594831437,4.991576645,16.033312072,7.988194676999999,0.0,9.432447781999999,0.709188649,42.903223448000006,3.551523704,4.090467839,10.402659784,0.709188649,70.347118853,1.194774977,0.0,6.274743736,3.770534742,12.290896577000002,15.511431366,46.616179161,6.037311057,4.098001982,6.441148986,85.192141694,0.655808089,9.043252478,4.753810071,7.422373277,8.239925727,3.4981911520000004,1.41841039,0.655808089,49.510135141,0.100795149,0.06727593999999999,0.301637644,0.234941899,0.480025562,0.074382649,0.28886665,0.819375457,0.049408975,0.142483667,0.19833384299999998,0.319228424,3.88990268,0.0,0.165708887,0.041541365,0.885148594,0.161317579,0.012510417,0.012025874,4,4
107x107,0.0,1.270481174,98.155368247,38.674819643,2.737863898,113.81721336,12.707796375000001,10.996208615,1.160031079,0.630722262,9.10928511,5.586799928,1.526554919,1.160031079,0.0,38.216149683,28.183238526,7.032609662,4.503079882,10.160461747,7.831541549,8.923141130000001,1.526554919,2.85104946,0.0,4.079371759,0.0,23.442719643,7.226115315,1.160031079,5.496515414,0.639758912,37.503680591,45.413736362,0.630722262,0.796511493,5.920166389,4.287319865000001,3.0621892309999996,0.0,2.057977166,2.687567681,6.438677254,0.0,0.0,0.796511493,5.503863880999999,21.319323006999998,27.562900211,8.200129665,3.615379222,3.709257734,2.055863736,15.759970788,4.363805965,0.0,21.427423159,21.258022634,3.0168386910000002,0.0,3.6489084160000003,42.921592389,9.353754388999999,15.133404776999999,0.0,0.796511493,5.331680899,7.425573726,4.5924069119999995,4.023556933,3.799486331,1.526554919,4.4407654,0.630722262,186.44963343199998,4.210821223,1.59304468,17.869619033,62.043349586999994,11.667825287,1.901224585,9.195627452,3.119472417,14.920093329999998,1.279554606,3.192470888,2.166313831,0.796511493,3.070307947,3.052115913,1.791708057,24.994791455,0.0,42.093085364000004,13.812064890000002,1.261465673,0.639758912,6.973739403,2.695622648,17.304753629,3.6929326419999997,2.559098438,6.620524007999999,3.5309361920000004,20.011644274,5.109158655,1.270481174,1.427233755,0.796511493,30.692653888000002,0.0,0.639758912,9.797916255,2.621237436,63.593314998,2.220327198,0.0,1.526554919,1.319645644,21.109145464999997,15.751490412,40.683295428,0.630722262,1.910276868,0.630722262,69.411357578,2.430512253,1.310608994,6.430762634,14.577129092000002,0.639758912,5.71227373,1.892211176,0.0,46.875701042,0.194577069,0.005902066,0.542247633,0.190969681,0.0,0.06681392800000001,0.0,0.388754508,0.140442593,0.0,0.075647231,0.0,4.101710826000001,0.0,0.182705911,0.088329838,0.6352642709999999,0.49289666600000004,0.021546031,0.016574296,4,4
108x108,0.0,1.573060513,85.24755592300001,18.276854021000002,1.805627437,83.17949902199999,14.572351389000001,9.364748153999999,0.0,1.412205883,7.939072725,0.509419652,2.072557365,0.0,0.902786231,9.781018348,34.100204307999995,0.902786231,4.352680177,3.476305598,8.876682436000001,7.392751495000001,0.509419652,0.0,3.541507126,18.555723039,4.444293357,13.992818612999999,0.0,0.509419652,2.280122812,2.072557365,58.60109458,75.945591081,3.541507126,0.0,6.237018196999999,17.430887305000002,0.0,2.072557365,2.475846744,0.0,0.902786231,1.77070316,0.0,3.6456178780000004,4.862138174,33.479092435,20.053044259,3.109320361,0.0,1.554641718,3.3437636729999998,42.520397872000004,1.805627437,0.0,14.062923708,19.375449907000004,0.0,2.280122812,2.072557365,37.087569402999996,9.141243535,10.580754506000002,0.509419652,0.509419652,0.0,1.554641718,0.509419652,0.0,2.315047089,3.611157963,8.865911267000001,1.554641718,136.87707483699998,0.0,3.869688807,29.176373576,5.997172825000001,7.026270374000001,1.554641718,10.137644638000001,8.829032972,18.417153489999997,0.0,0.902786231,0.0,2.06406137,1.573060513,2.0824801649999998,1.412205883,36.286811816000004,0.0,33.098739759,18.057071088,1.77070316,2.457427949,13.028906949,22.349557118,16.074677185000002,0.509419652,2.475846744,3.727306917,0.509419652,16.822164077,1.018877649,0.0,1.018877649,27.08665373,31.633803891000003,2.072557365,1.528308123,6.801687401000001,0.0,54.027163419000004,0.509419652,0.0,0.0,0.902786231,13.332652561,12.436270012,24.947039707000002,2.037735804,1.412205883,0.509419652,87.121754634,5.130972315,13.5411917,1.554641718,6.426713513999999,9.190373888,8.892039905999999,0.509419652,1.77070316,41.361324109,0.09131196999999999,0.051062332999999994,0.173377194,0.14089751,0.01055045,0.03114836,0.0,0.448283156,0.24804840700000003,0.0,0.115871405,0.0,3.840367042,0.004427512,0.320423425,0.063023522,0.295691908,0.138616719,0.006294039,0.128001541,3,3
