coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Microglia,ODMature2,Microgliacells,ODMature2cells
123x123,0.0,0.96942751,25.785805026,0.96942751,1.6533570789999998,25.313104582999998,9.869260563,1.454143763,2.035701721,1.168652664,5.904417626,0.484704415,3.392987829,3.4368758550000003,2.467448345,0.0,6.613461805,0.484704415,2.467448345,5.1593664310000005,2.337336513,1.454143763,0.0,0.484704415,2.467448345,19.73958204,0.0,0.0,2.423576211,0.0,0.0,3.4368758550000003,9.807116313,12.698863505999999,4.018445651,0.0,1.454143763,1.6533570789999998,5.843212087,0.0,64.120229239,0.0,7.372757098999999,0.0,0.0,8.693107667,6.1036427799999995,7.272326629,4.406248134,4.934990116,0.0,2.467448345,0.0,2.71964997,0.484704415,31.300276656,6.970691837,7.480561197,0.0,0.0,2.467448345,23.288971854,1.550997306,9.438230333,0.484704415,1.550997306,0.96942751,0.484704415,0.0,0.0,14.343424800000001,5.644089526,1.550997306,0.96942751,37.436101439999995,0.0,0.0,101.068332984,4.605528519,0.0,0.0,0.96942751,0.0,2.467448345,0.484704415,0.0,6.107156969,1.6533570789999998,2.95215276,1.6533570789999998,0.0,2.467448345,0.0,9.211126418,4.658449759,0.484704415,0.0,15.598296694,0.0,5.33184099,7.887233027000001,0.0,1.6533570789999998,26.88046418,2.467448345,0.96942751,0.0,120.77143029999999,1.168652664,22.416463382,0.0,0.0,192.223618305,3.306764023,12.822989634999999,0.0,0.484704415,0.484704415,4.47541519,16.932728003,3.87764288,21.802130839,0.0,0.0,1.550997306,2.95215276,0.0,2.467448345,0.484704415,5.525617241,4.406248134,0.0,0.484704415,0.0,97.54050523499998,0.01595296,0.17731959200000003,0.064340796,0.18125888599999998,0.0,0.14515308700000001,3.232552524,0.217145208,0.0,0.013382966,0.0,0.0,1.9709838969999998,0.0,0.007229182,0.014984944,0.08571412199999999,0.000742606,0.005962765,0.0,2.0,2.0,"[3, 4]","[2, 4]"
124x124,0.0,0.96942751,25.785805026,0.96942751,1.6533570789999998,26.947736811,0.0,4.723476465,2.035701721,1.168652664,0.96942751,0.484704415,3.392987829,0.96942751,0.0,0.0,6.613461805,0.484704415,1.634632228,5.1593664310000005,2.337336513,1.454143763,0.0,0.484704415,0.0,0.0,0.0,1.634632228,2.423576211,0.0,0.0,0.96942751,9.807116313,12.698863505999999,1.550997306,0.0,1.454143763,3.287989307,5.843212087,0.0,88.414630549,0.0,10.642089801,0.0,0.0,6.225659322,1.168652664,2.337336513,1.938799789,0.0,0.0,0.0,0.0,4.354282198,0.484704415,65.59991543999999,3.6703339489999998,9.115193425,0.0,0.0,0.0,18.353981737999998,6.454910998,2.035701721,0.484704415,1.550997306,0.96942751,0.484704415,0.0,0.0,11.043066912,7.278721754,1.550997306,0.96942751,39.070733667999995,0.0,0.0,83.574588264,2.1380801739999997,0.0,0.0,0.96942751,1.634632228,0.0,0.484704415,1.634632228,7.741789197,1.6533570789999998,3.7540371169999998,1.6533570789999998,0.0,0.0,0.0,5.9107685299999995,6.293081987,0.484704415,0.0,22.105587428,0.0,5.33184099,0.484704415,0.0,1.6533570789999998,26.88046418,0.0,0.96942751,0.0,122.40606252799999,1.168652664,25.654866274000003,0.0,0.0,177.654737055,3.306764023,0.484704415,1.634632228,0.484704415,0.484704415,4.47541519,16.932728003,3.87764288,28.309421573,0.0,0.0,1.550997306,0.484704415,0.0,0.0,0.484704415,12.064205088,1.938799789,0.0,0.484704415,0.0,100.53152353499999,0.01595296,0.12395245099999999,0.064340796,0.126327261,0.0,0.10373801199999999,2.552648806,0.085128075,0.0,0.013382966,0.0,0.0,1.990405722,0.0,0.0,0.014984944,0.137281246,0.000742606,0.005962765,0.0,2.0,2.0,"[3, 4]","[3, 4]"
125x125,0.891907941,2.889914001,18.494796273,3.72307243,0.0,30.546671533999998,11.314210663999999,4.246952237,0.0,0.0,8.99691127,6.914056289,0.833158429,2.467448345,3.912398446,8.116796078,24.775404682999998,2.3368580420000002,4.1337544070000005,0.0,0.0,1.783812624,3.296298042,0.0,3.912398446,26.594888816999998,1.444950101,1.444950101,2.3368580420000002,0.0,0.0,2.467448345,14.368069769000002,17.640995887,2.467448345,0.0,0.0,0.891907941,0.0,0.0,79.96846212,1.72506637,12.04367592,3.355047554,0.0,2.467448345,12.623444526,10.753148489,4.2512609690000005,11.306190649,0.0,2.467448345,0.891907941,11.190252435000001,2.3368580420000002,36.326977798,9.064435791000001,11.470366055,0.891907941,16.417070567,2.467448345,8.502610475000001,0.891907941,11.958748675,0.0,8.485287961000001,0.891907941,1.444950101,0.0,0.0,16.490082442000002,26.706932843,0.0,1.444950101,31.063141160999997,0.0,0.0,101.33888329,6.802394003,15.16218226,0.0,0.833158429,3.781821942,2.467448345,0.0,0.0,3.296298042,3.228762725,10.989048363000002,0.0,0.0,11.81491737,0.0,11.518863974,6.710063056,1.444950101,2.6169710530000003,15.706969437,2.463139613,2.675784144,7.402528612,6.855306777,22.158433629999998,0.0,2.467448345,0.0,0.0,213.775566,0.0,37.987238617,0.891907941,0.0,202.401102904,0.0,24.817967928,0.0,1.72506637,1.444950101,0.833158429,20.294250147,4.459589628,25.866567779999997,0.0,0.0,0.0,20.629882547,10.151594023000001,4.1337544070000005,2.3368580420000002,1.444950101,7.2674460000000005,1.444950101,0.833158429,0.891907941,118.91893446999998,0.059948592,0.114286964,0.134899044,0.17057631499999998,0.002447184,0.082850104,4.494608736,0.132017133,0.001753042,0.0,0.05516375899999999,0.0,0.892713305,0.0,0.007229182,0.13678954000000002,0.842915494,0.32202790299999995,0.017098303000000002,0.0,3.0,3.0,"[0, 1, 2]","[0, 1, 2]"
126x126,0.891907941,2.889914001,18.494796273,3.72307243,0.0,32.181303762,1.444950101,7.516284939,0.0,0.0,4.061921154,6.914056289,0.833158429,0.0,1.444950101,8.116796078,24.775404682999998,2.3368580420000002,3.3009382900000004,0.0,0.0,1.783812624,3.296298042,0.0,1.444950101,6.855306777,1.444950101,3.079582329,2.3368580420000002,0.0,0.0,0.0,14.368069769000002,17.640995887,0.0,0.0,0.0,2.526540169,0.0,0.0,104.26286343,1.72506637,15.313008622,3.355047554,0.0,0.0,7.68845441,5.818158373,1.783812624,6.371200533,0.0,0.0,0.891907941,12.824884663000002,2.3368580420000002,70.626616582,5.7640779030000004,13.104998283,0.891907941,16.417070567,0.0,3.567620359,5.795821633,4.5562200630000005,0.0,8.485287961000001,0.891907941,1.444950101,0.0,0.0,13.189724554000001,28.341565071,0.0,1.444950101,32.697773389,0.0,0.0,83.84513857,4.334945658,15.16218226,0.0,0.833158429,5.41645417,0.0,0.0,1.634632228,4.93093027,3.228762725,11.79093272,0.0,0.0,9.347469025,0.0,8.218506086000001,8.344695284,1.444950101,2.6169710530000003,22.214260171,2.463139613,2.675784144,0.0,6.855306777,22.158433629999998,0.0,0.0,0.0,0.0,215.41019822799998,0.0,41.225641509,0.891907941,0.0,187.832221654,0.0,12.479682708000002,1.634632228,1.72506637,1.444950101,0.833158429,20.294250147,4.459589628,32.373858514,0.0,0.0,0.0,18.162434202,10.151594023000001,1.666306062,2.3368580420000002,7.9835379479999995,4.799997655,1.444950101,0.833158429,0.891907941,121.90995276999999,0.059948592,0.060919823,0.134899044,0.11564469,0.002447184,0.041435029,3.8147050179999997,0.0,0.001753042,0.0,0.05516375899999999,0.0,0.91213513,0.0,0.0,0.13678954000000002,0.894482618,0.32202790299999995,0.017098303000000002,0.0,3.0,3.0,"[0, 1, 2]","[0, 1, 3]"
127x127,0.891907941,2.889914001,20.045793578999998,3.72307243,0.0,33.648712564,1.444950101,4.246952237,1.550997306,0.0,4.061921154,6.914056289,0.833158429,0.0,1.444950101,8.116796078,24.775404682999998,2.3368580420000002,1.666306062,0.0,0.0,1.783812624,3.296298042,0.0,1.444950101,6.855306777,1.444950101,1.444950101,2.3368580420000002,0.0,0.0,0.0,14.368069769000002,19.191993193,1.550997306,0.0,0.0,0.891907941,0.0,0.0,73.34181788,1.72506637,18.247780355,3.355047554,0.0,1.550997306,7.68845441,5.818158373,1.783812624,6.371200533,0.0,0.0,0.891907941,12.741249741,2.3368580420000002,57.757274222,5.680442981000001,13.021363360999999,0.891907941,16.417070567,0.0,6.669661389,2.442905247,6.107217369000001,0.0,10.036285267,0.891907941,1.444950101,0.0,0.0,19.310169931,26.706932843,1.550997306,1.444950101,31.063141160999997,0.0,0.0,97.59817365,4.334945658,15.16218226,0.0,0.833158429,3.781821942,0.0,0.0,0.0,7.949311248,3.228762725,8.521600018,0.0,0.0,9.347469025,0.0,6.5838738580000005,8.261060362,1.444950101,2.6169710530000003,18.527056926,2.463139613,2.675784144,0.0,6.855306777,22.158433629999998,0.0,0.0,0.0,0.0,213.775566,0.0,37.705261707,0.891907941,0.0,172.300150744,0.0,12.479682708000002,0.0,1.72506637,1.444950101,0.833158429,20.294250147,4.459589628,34.890489414,0.0,0.0,1.550997306,18.162434202,10.151594023000001,1.666306062,2.3368580420000002,4.546991131,4.799997655,1.444950101,0.833158429,0.891907941,117.93628651999998,0.059948592,0.072930399,0.149967893,0.111492524,0.002447184,0.072698287,3.2399208059999998,0.0,0.001753042,0.013382966,0.05516375899999999,0.0,0.710779993,0.0,0.0,0.13678954000000002,0.845065215,0.32202790299999995,0.022000741000000004,0.0,3.0,3.0,"[0, 1, 2]","[0, 1, 4]"
128x128,0.891907941,2.889914001,15.16218226,2.889914001,0.0,28.848689749,11.314210663999999,7.516284939,0.0,0.0,8.163752841,6.914056289,0.0,2.467448345,3.912398446,8.116796078,23.942246253999997,2.3368580420000002,4.102080573,0.0,0.0,1.783812624,2.463139613,0.0,3.912398446,25.761730387999997,1.444950101,3.079582329,2.3368580420000002,0.0,0.0,2.467448345,12.701763707000001,11.808962185999999,2.467448345,0.0,0.0,2.526540169,0.0,0.0,120.48103936999999,0.891907941,15.313008622,3.355047554,0.0,2.467448345,10.957138464,10.753148489,4.2512609690000005,11.306190649,0.0,2.467448345,0.891907941,11.991726234000001,2.3368580420000002,67.23013807699999,9.032761957,13.104998283,0.891907941,15.583912137999999,2.467448345,8.502610475000001,5.795821633,10.292442613,0.0,8.485287961000001,0.891907941,1.444950101,0.0,0.0,13.959004924999999,27.508406642,0.0,1.444950101,22.700120709,0.0,0.0,118.16838877,6.802394003,15.16218226,0.0,0.0,5.41645417,2.467448345,0.0,1.634632228,4.097771841,3.228762725,11.758929395,0.0,0.0,11.81491737,0.0,13.153496202,8.344695284,1.444950101,1.783812624,26.316091858,2.463139613,2.675784144,7.402528612,6.022148348,22.158433629999998,0.0,2.467448345,0.0,0.0,215.41019822799998,0.0,39.495493239,0.891907941,0.0,244.781462144,0.0,24.817967928,1.634632228,0.891907941,1.444950101,0.0,20.294250147,4.459589628,34.80939696,0.0,0.0,0.0,20.629882547,8.485287961000001,2.467448345,2.3368580420000002,7.9835379479999995,7.2674460000000005,1.444950101,0.0,0.891907941,136.32942743,0.034686264,0.149436281,0.060254099,0.158484603,0.002447184,0.10660030499999999,4.870815482,0.132017133,0.0,0.0,0.037245745,0.0,1.487931153,0.0,0.007229182,0.110792755,0.586505941,0.31849781099999996,0.000391101,0.0,3.0,3.0,"[0, 1, 2]","[0, 2, 3]"
129x129,0.891907941,2.889914001,16.713179566,2.889914001,0.0,30.316098550999996,11.314210663999999,4.246952237,1.550997306,0.0,8.163752841,6.914056289,0.0,2.467448345,3.912398446,8.116796078,23.942246253999997,2.3368580420000002,2.467448345,0.0,0.0,1.783812624,2.463139613,0.0,3.912398446,25.761730387999997,1.444950101,1.444950101,2.3368580420000002,0.0,0.0,2.467448345,12.701763707000001,13.359959491999998,4.018445651,0.0,0.0,0.891907941,0.0,0.0,89.55999382,0.891907941,18.247780355,3.355047554,0.0,4.018445651,10.957138464,10.753148489,4.2512609690000005,11.306190649,0.0,2.467448345,0.891907941,11.908091312,2.3368580420000002,54.360795717,8.949127035,13.021363360999999,0.891907941,15.583912137999999,2.467448345,11.604651505000001,2.442905247,11.843439919,0.0,10.036285267,0.891907941,1.444950101,0.0,0.0,20.079450301999998,25.873774414,1.550997306,1.444950101,21.065488481,0.0,0.0,131.92142385,6.802394003,15.16218226,0.0,0.0,3.781821942,2.467448345,0.0,0.0,7.116152819,3.228762725,8.489596693,0.0,0.0,11.81491737,0.0,11.518863974,8.261060362,1.444950101,1.783812624,22.628888613,2.463139613,2.675784144,7.402528612,6.022148348,22.158433629999998,0.0,2.467448345,0.0,0.0,213.775566,0.0,35.975113437,0.891907941,0.0,229.249391234,0.0,24.817967928,0.0,0.891907941,1.444950101,0.0,20.294250147,4.459589628,37.326027859999996,0.0,0.0,1.550997306,20.629882547,8.485287961000001,2.467448345,2.3368580420000002,4.546991131,7.2674460000000005,1.444950101,0.0,0.891907941,132.35576118,0.034686264,0.161446857,0.075322948,0.154332437,0.002447184,0.137863563,4.29603127,0.132017133,0.0,0.013382966,0.037245745,0.0,1.286576016,0.0,0.007229182,0.110792755,0.537088538,0.31849781099999996,0.005293539,0.0,3.0,3.0,"[0, 1, 2]","[0, 2, 4]"
130x130,0.891907941,2.889914001,16.713179566,2.889914001,0.0,31.950730778999997,1.444950101,7.516284939,1.550997306,0.0,3.228762725,6.914056289,0.0,0.0,1.444950101,8.116796078,23.942246253999997,2.3368580420000002,1.634632228,0.0,0.0,1.783812624,2.463139613,0.0,1.444950101,6.022148348,1.444950101,3.079582329,2.3368580420000002,0.0,0.0,0.0,12.701763707000001,13.359959491999998,1.550997306,0.0,0.0,2.526540169,0.0,0.0,113.85439512999999,0.891907941,21.517113057,3.355047554,0.0,1.550997306,6.022148348,5.818158373,1.783812624,6.371200533,0.0,0.0,0.891907941,13.54272354,2.3368580420000002,88.660434501,5.648769147,14.655995589,0.891907941,15.583912137999999,0.0,6.669661389,7.346818939,4.440911307,0.0,10.036285267,0.891907941,1.444950101,0.0,0.0,16.779092414,27.508406642,1.550997306,1.444950101,22.700120709,0.0,0.0,114.42767913,4.334945658,15.16218226,0.0,0.0,5.41645417,0.0,0.0,1.634632228,8.750785047,3.228762725,9.29148105,0.0,0.0,9.347469025,0.0,8.218506086000001,9.89569259,1.444950101,1.783812624,29.136179347,2.463139613,2.675784144,0.0,6.022148348,22.158433629999998,0.0,0.0,0.0,0.0,215.41019822799998,0.0,39.213516328999994,0.891907941,0.0,214.680509984,0.0,12.479682708000002,1.634632228,0.891907941,1.444950101,0.0,20.294250147,4.459589628,43.833318594,0.0,0.0,1.550997306,18.162434202,8.485287961000001,0.0,2.3368580420000002,11.085578978,4.799997655,1.444950101,0.0,0.891907941,135.34677947999998,0.034686264,0.10807971599999999,0.075322948,0.099400812,0.002447184,0.096448488,3.616127552,0.0,0.0,0.013382966,0.037245745,0.0,1.305997841,0.0,0.0,0.110792755,0.588655662,0.31849781099999996,0.005293539,0.0,3.0,3.0,"[0, 1, 2]","[0, 3, 4]"
131x131,0.891907941,2.889914001,18.494796273,3.72307243,0.0,29.718164149,11.314210663999999,5.053145326,0.0,0.0,8.99691127,6.914056289,0.833158429,2.467448345,3.912398446,8.116796078,24.775404682999998,2.3368580420000002,5.768386635000001,0.0,0.0,1.783812624,0.833158429,0.0,3.912398446,26.594888816999998,1.444950101,3.079582329,2.3368580420000002,0.0,0.0,2.467448345,14.368069769000002,17.640995887,2.467448345,0.0,0.0,2.526540169,0.0,0.0,111.71649997,1.72506637,15.313008622,0.891907941,0.0,2.467448345,12.623444526,5.826898057,4.2512609690000005,6.379940217,0.0,2.467448345,0.891907941,12.824884663000002,2.3368580420000002,53.392995578,8.235928406,13.104998283,0.891907941,16.417070567,2.467448345,8.502610475000001,5.795821633,11.958748675,0.0,6.022148348,0.891907941,1.444950101,0.0,0.0,10.735332089,28.341565071,0.0,1.444950101,32.697773389,0.0,0.0,103.64359002,6.802394003,15.16218226,0.0,0.833158429,5.41645417,2.467448345,0.0,1.634632228,2.467790657,3.228762725,14.258381065000002,0.0,0.0,11.81491737,0.0,10.690356589,3.4184448520000004,1.444950101,2.6169710530000003,22.222999854999998,0.0,2.675784144,7.402528612,6.855306777,22.158433629999998,0.0,2.467448345,0.0,0.0,215.41019822799998,0.0,43.697492012,0.891907941,0.0,264.378572094,0.0,24.817967928,1.634632228,1.72506637,1.444950101,0.833158429,17.831110534,4.459589628,27.457093134,0.0,0.0,0.0,20.629882547,7.68845441,4.1337544070000005,2.3368580420000002,7.9835379479999995,4.8043063870000005,1.444950101,0.833158429,0.891907941,134.3032805,0.053998580000000004,0.129245018,0.131396218,0.173201908,0.002447184,0.08891547699999999,4.994846499,0.132017133,0.001753042,0.0,0.032156065,0.0,1.487931153,0.0,0.007229182,0.130019924,0.7591947419999999,0.31993847599999997,0.017098303000000002,0.0,3.0,3.0,"[0, 1, 2]","[1, 2, 3]"
132x132,0.891907941,2.889914001,20.045793578999998,3.72307243,0.0,31.185572950999997,11.314210663999999,1.783812624,1.550997306,0.0,8.99691127,6.914056289,0.833158429,2.467448345,3.912398446,8.116796078,24.775404682999998,2.3368580420000002,4.1337544070000005,0.0,0.0,1.783812624,0.833158429,0.0,3.912398446,26.594888816999998,1.444950101,1.444950101,2.3368580420000002,0.0,0.0,2.467448345,14.368069769000002,19.191993193,4.018445651,0.0,0.0,0.891907941,0.0,0.0,80.79545442,1.72506637,18.247780355,0.891907941,0.0,4.018445651,12.623444526,5.826898057,4.2512609690000005,6.379940217,0.0,2.467448345,0.891907941,12.741249741,2.3368580420000002,40.523653218,8.152293484,13.021363360999999,0.891907941,16.417070567,2.467448345,11.604651505000001,2.442905247,13.509745981,0.0,7.573145654,0.891907941,1.444950101,0.0,0.0,16.855777466,26.706932843,1.550997306,1.444950101,31.063141160999997,0.0,0.0,117.3966251,6.802394003,15.16218226,0.0,0.833158429,3.781821942,2.467448345,0.0,0.0,5.486171635,3.228762725,10.989048363000002,0.0,0.0,11.81491737,0.0,9.055724361,3.33480993,1.444950101,2.6169710530000003,18.53579661,0.0,2.675784144,7.402528612,6.855306777,22.158433629999998,0.0,2.467448345,0.0,0.0,213.775566,0.0,40.17711221,0.891907941,0.0,248.846501184,0.0,24.817967928,0.0,1.72506637,1.444950101,0.833158429,17.831110534,4.459589628,29.973724034,0.0,0.0,1.550997306,20.629882547,7.68845441,4.1337544070000005,2.3368580420000002,4.546991131,4.8043063870000005,1.444950101,0.833158429,0.891907941,130.32961425,0.053998580000000004,0.141255594,0.146465067,0.16904974199999998,0.002447184,0.120178735,4.420062287,0.132017133,0.001753042,0.013382966,0.032156065,0.0,1.286576016,0.0,0.007229182,0.130019924,0.709777339,0.31993847599999997,0.022000741000000004,0.0,3.0,3.0,"[0, 1, 2]","[1, 2, 4]"
133x133,0.891907941,2.889914001,20.045793578999998,3.72307243,0.0,32.820205179,1.444950101,5.053145326,1.550997306,0.0,4.061921154,6.914056289,0.833158429,0.0,1.444950101,8.116796078,24.775404682999998,2.3368580420000002,3.3009382900000004,0.0,0.0,1.783812624,0.833158429,0.0,1.444950101,6.855306777,1.444950101,3.079582329,2.3368580420000002,0.0,0.0,0.0,14.368069769000002,19.191993193,1.550997306,0.0,0.0,2.526540169,0.0,0.0,105.08985573,1.72506637,21.517113057,0.891907941,0.0,1.550997306,7.68845441,0.891907941,1.783812624,1.444950101,0.0,0.0,0.891907941,14.375881969000002,2.3368580420000002,74.82329200199999,4.851935596000001,14.655995589,0.891907941,16.417070567,0.0,6.669661389,7.346818939,6.107217369000001,0.0,7.573145654,0.891907941,1.444950101,0.0,0.0,13.555419578,28.341565071,1.550997306,1.444950101,32.697773389,0.0,0.0,99.90288038,4.334945658,15.16218226,0.0,0.833158429,5.41645417,0.0,0.0,1.634632228,7.120803863,3.228762725,11.79093272,0.0,0.0,9.347469025,0.0,5.7553664730000005,4.9694421580000006,1.444950101,2.6169710530000003,25.043087344,0.0,2.675784144,0.0,6.855306777,22.158433629999998,0.0,0.0,0.0,0.0,215.41019822799998,0.0,43.41551510199999,0.891907941,0.0,234.277619934,0.0,12.479682708000002,1.634632228,1.72506637,1.444950101,0.833158429,17.831110534,4.459589628,36.481014768,0.0,0.0,1.550997306,18.162434202,7.68845441,1.666306062,2.3368580420000002,11.085578978,2.3368580420000002,1.444950101,0.833158429,0.891907941,133.32063255,0.053998580000000004,0.087888453,0.146465067,0.114118117,0.002447184,0.07876366,3.740158569,0.0,0.001753042,0.013382966,0.032156065,0.0,1.305997841,0.0,0.0,0.130019924,0.7613444629999999,0.31993847599999997,0.022000741000000004,0.0,3.0,3.0,"[0, 1, 2]","[1, 3, 4]"
134x134,0.891907941,2.889914001,16.713179566,2.889914001,0.0,29.487591165999998,11.314210663999999,5.053145326,1.550997306,0.0,8.163752841,6.914056289,0.0,2.467448345,3.912398446,8.116796078,23.942246253999997,2.3368580420000002,4.102080573,0.0,0.0,1.783812624,0.0,0.0,3.912398446,25.761730387999997,1.444950101,3.079582329,2.3368580420000002,0.0,0.0,2.467448345,12.701763707000001,13.359959491999998,4.018445651,0.0,0.0,2.526540169,0.0,0.0,121.30803166999999,0.891907941,21.517113057,0.891907941,0.0,4.018445651,10.957138464,5.826898057,4.2512609690000005,6.379940217,0.0,2.467448345,0.891907941,13.54272354,2.3368580420000002,71.426813497,8.12061965,14.655995589,0.891907941,15.583912137999999,2.467448345,11.604651505000001,7.346818939,11.843439919,0.0,7.573145654,0.891907941,1.444950101,0.0,0.0,14.324699949,27.508406642,1.550997306,1.444950101,22.700120709,0.0,0.0,134.22613058,6.802394003,15.16218226,0.0,0.0,5.41645417,2.467448345,0.0,1.634632228,6.287645434,3.228762725,11.758929395,0.0,0.0,11.81491737,0.0,10.690356589,4.9694421580000006,1.444950101,1.783812624,29.144919031,0.0,2.675784144,7.402528612,6.022148348,22.158433629999998,0.0,2.467448345,0.0,0.0,215.41019822799998,0.0,41.68536683199999,0.891907941,0.0,291.226860424,0.0,24.817967928,1.634632228,0.891907941,1.444950101,0.0,17.831110534,4.459589628,38.916553214,0.0,0.0,1.550997306,20.629882547,6.022148348,2.467448345,2.3368580420000002,11.085578978,4.8043063870000005,1.444950101,0.0,0.891907941,147.74010721,0.028736252,0.176404911,0.071820122,0.15695802999999997,0.002447184,0.143928936,4.796269033,0.132017133,0.0,0.013382966,0.014238051,0.0,1.8817938639999998,0.0,0.007229182,0.104023139,0.453367786,0.316408384,0.005293539,0.0,3.0,3.0,"[0, 1, 2]","[2, 3, 4]"
135x135,0.891907941,0.96942751,42.729603993,1.802585939,0.484704415,50.420398574,9.869260563,5.701096,0.484704415,0.0,8.521388679000001,7.398760704000001,4.226146258,3.4368758550000003,2.467448345,0.891907941,16.599446762,1.376612356,4.1337544070000005,0.484704415,0.0,3.237956387,3.296298042,0.484704415,2.467448345,26.594888816999998,0.0,0.0,3.315484152,0.0,0.0,3.4368758550000003,17.779284401,25.898948085999997,2.467448345,0.0,1.454143763,1.376612356,0.0,0.0,80.45316653500001,1.72506637,12.04367592,3.355047554,0.0,2.467448345,12.623444526,10.753148489,6.190060758,9.861240548,0.0,2.467448345,0.891907941,6.855306777,1.376612356,36.326977798,9.549140206,9.558996608,0.891907941,7.747214718,2.467448345,16.742568536,0.891907941,9.553539089000001,0.484704415,8.485287961000001,1.861335451,0.484704415,0.0,0.0,16.974786856999998,27.676360353,0.0,0.96942751,63.54830482,0.0,0.0,101.33888329,3.4368758550000003,15.16218226,0.0,1.802585939,0.891907941,2.467448345,0.484704415,0.0,4.750441805,2.2685170390000002,11.473752778000001,0.484704415,0.0,6.035068704,0.0,12.012713662,8.648862845,0.484704415,2.6169710530000003,17.170248309,2.463139613,8.007625134,7.887233027000001,6.855306777,12.528380335,0.0,2.467448345,0.96942751,0.0,186.55794466999998,0.0,27.90708969,0.891907941,0.0,195.67004684399998,0.96942751,22.412758342,0.0,2.209770785,0.484704415,1.802585939,20.312565119,8.337232508,27.329846652,0.0,0.0,0.0,16.779641304,10.151594023000001,4.1337544070000005,1.376612356,2.423576211,7.761295688,0.0,1.317862844,0.891907941,128.61194513499998,0.059948592,0.155930205,0.138781723,0.198551986,0.002447184,0.10590702999999999,4.494608736,0.217145208,0.001753042,0.0,0.05516375899999999,0.0,1.2467773590000002,0.0,0.007229182,0.033529216,0.823261696,0.011186953,0.017098303000000002,0.0,3.0,3.0,"[0, 1, 3]","[0, 1, 2]"
