coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,Inhibitory
137x137,0.0,0.0,75.742189173,22.629938482,0.630872464,112.72657221,1.859170143,15.002186374,1.795511968,0.0,6.884124293999999,2.017657872,8.475551144,1.008861521,3.988449616,4.916450424000001,18.055976371,0.630872464,0.630872464,0.86668054,6.831959109,12.015699743999999,0.630872464,0.0,7.027044,19.025316331,1.639733985,13.98833408,2.9472699110000002,0.630872464,0.53373384,1.463345879,48.025446191,28.784719892,1.727344509,0.0,1.698346194,14.373533983,1.008861521,0.630872464,0.53373384,4.091533957,8.548096688,1.93847356,1.463345879,3.190690388,5.928031289,21.425923927,13.709501347,68.875421973,0.929612039,0.0,1.008861521,21.950582787,3.103079864,0.53373384,11.481712542,32.699431774,0.0,2.232050031,7.564978025,18.922317011,10.74192526,17.247679338,5.8029670200000005,0.929612039,2.742178505,0.630872464,2.3582169729999998,0.53373384,1.008861521,8.75510438,2.0312868440000003,1.497553004,120.18709421599999,0.0,1.733316984,6.4475540559999995,3.906784809,16.647894448,0.0,0.630872464,9.70552133,1.261778128,0.53373384,0.0,3.425690703,9.071252502,1.40041438,0.630872464,3.057280281,18.452018724,0.53373384,22.499679457,9.619076785999999,3.522856477,3.532407962,2.707207715,4.916450424000001,26.495763688,2.1913901669999998,3.532407962,0.630872464,3.523637088,7.557850395,0.0,0.0,2.017657872,5.547320153,14.678926050000001,1.892677383,3.768219444,3.7933244129999997,1.7962925790000002,21.658199212000003,0.0,0.0,0.0,0.929612039,18.323992241,18.017615888,32.833500447999995,1.497553004,3.001626075,0.53373384,18.682894467999997,1.06747373,0.86668054,3.724430278,6.117307413,7.849184407000001,3.460661493,1.008861521,8.005959716,41.657381968,0.014057076,0.067037827,0.07163425,0.06085728000000001,0.0,0.0,0.0,0.0,0.014445687,0.0,0.185072735,0.0,0.06345961,0.0,0.0727907,0.016809277,1.6251185920000002,0.017942759000000003,0.032487009,0.036583618,3.0,3.0
138x138,0.0,0.0,70.051164851,16.396107919000002,0.0,95.729982075,1.859170143,14.342766245,0.0,0.0,13.746652568000002,4.004621952,6.243501113000001,1.008861521,3.454715776,2.749771651,15.06723442,0.0,0.0,2.647930359,2.79011134,11.38482728,0.0,0.0,2.8051541,5.5022844289999995,1.008861521,21.97620032,6.71548381,0.0,0.0,0.929612039,38.172903085,20.681573287,1.727344509,0.0,0.0,12.815818456,2.995825601,0.0,0.890601508,3.460661493,8.180106913,1.93847356,0.929612039,2.656956548,4.925955414000001,8.843197956,21.083677103,16.851011463,0.929612039,0.890601508,1.008861521,10.948248804999999,1.93847356,0.0,2.017657872,36.978080733,0.0,0.0,13.673750912,13.744702261,13.716970021000002,11.372951956,4.689466179,3.6014203460000003,2.742178505,0.0,1.727344509,0.0,1.008861521,9.000501464,0.86668054,1.757282048,89.22028464699999,0.0,1.733316984,2.85364462,14.663293745,13.399448071999998,0.890601508,0.0,3.768213899,2.671808307,0.0,0.0,1.727344509,3.719723379,0.86668054,6.234358059,0.0,25.353371313,0.0,26.074831041,4.78380334,1.727344509,8.545265083,1.008861521,3.640419962,22.662562711,0.929612039,1.008861521,0.890601508,3.523637088,7.107050183,0.890601508,0.0,13.938773112,1.859170143,12.729109483,0.0,1.875542061,4.507100502,1.7962925790000002,33.836270734,0.0,0.0,0.0,0.929612039,13.856965755,13.878611024,30.424548073999997,1.757282048,1.757282048,0.890601508,19.22404054,0.0,0.86668054,2.656956548,6.297379665,10.19336011,3.460661493,1.008861521,0.0,31.874512716,0.050458498000000004,0.058753796999999996,0.089895479,0.047571591,0.0,0.0,0.0,0.0,0.014445687,0.0,0.204061504,0.0,0.0,0.0,0.048409627,0.016809277,1.6140358790000002,0.027866340000000003,0.028051635000000002,0.026538507,3.0,3.0
139x139,0.0,0.0,77.523438992,16.396107919000002,0.0,113.87694956499999,1.859170143,15.410239975,0.53373384,0.0,11.373896344000002,2.017657872,7.84467868,1.008861521,3.988449616,3.283505491,17.202179955,0.0,0.0,2.647930359,5.4587927579999995,11.38482728,0.0,0.0,3.87262783,6.0360182689999995,1.008861521,16.697004852,4.72851973,0.0,0.53373384,1.463345879,40.751525649,28.153847428,1.727344509,0.0,1.06747373,13.111755855,1.008861521,0.0,1.424335348,3.460661493,10.848788331,1.93847356,1.463345879,3.190690388,4.925955414000001,20.052757575999998,17.791384707,29.128012833,0.929612039,0.890601508,1.008861521,8.961284724999999,2.4722074000000003,0.53373384,2.017657872,40.714171314,0.0,1.601177567,14.207484752,16.027609371,12.411717648000002,7.932752005,4.689466179,3.6014203460000003,2.742178505,0.0,1.727344509,0.53373384,1.008861521,9.534235304,1.40041438,1.757282048,120.70656590699998,0.0,1.733316984,1.40041438,3.275912345,15.534393606999998,0.890601508,0.0,3.916195354,2.671808307,0.53373384,0.0,2.7948182389999996,9.590724193,1.40041438,6.234358059,0.53373384,25.501352768,0.53373384,23.464191897,7.986131853,2.261078349,4.571331292,2.0763352509999997,4.174153802,25.864891224,0.929612039,1.008861521,0.890601508,3.523637088,8.70822775,0.890601508,0.0,2.017657872,2.392903983,14.864055018,0.0,1.875542061,5.574574232,1.7962925790000002,25.888393848000003,0.0,0.0,0.0,0.929612039,14.538683093,16.013556559,33.093229492,1.757282048,3.892227583,1.424335348,19.905757878,1.06747373,0.86668054,3.724430278,7.898557232,8.888107737,3.460661493,1.008861521,8.005959716,42.547983476,0.014057076,0.079122901,0.0831054,0.061157188,0.0,0.0,0.0,0.0,0.014445687,0.0,0.196683416,0.0,0.0,0.0,0.048409627,0.016809277,1.5834063570000003,0.017942759000000003,0.032487009,0.026538507,3.0,3.0
140x140,0.0,0.0,75.742189173,7.490069682,0.0,112.09569974600001,1.859170143,11.847770204,0.53373384,0.0,6.441791898,4.004621952,7.84467868,1.008861521,3.988449616,2.392903983,13.639710184,0.0,0.0,0.86668054,3.677542939,11.38482728,0.0,0.0,3.87262783,5.145416761,1.008861521,17.519944779,4.934233991,0.0,0.53373384,1.463345879,41.368837975,28.153847428,1.727344509,0.0,1.06747373,17.085689646,2.995825601,0.0,0.53373384,3.460661493,7.28631856,1.93847356,1.463345879,3.190690388,4.035353906,18.271507757000002,18.408697033,29.128012833,0.929612039,0.0,1.008861521,10.057647296999999,2.4722074000000003,0.53373384,2.017657872,17.559562974,0.0,1.601177567,4.410561855,17.123971943,12.823181668,9.234877489,2.017657872,0.929612039,2.742178505,0.0,1.727344509,0.53373384,1.008861521,6.862426997,1.40041438,0.86668054,118.92531608799999,0.0,1.733316984,3.38737846,15.197027585,12.8625853,0.0,0.0,4.121909615,0.0,0.53373384,0.0,2.7948182389999996,7.8094743740000006,1.40041438,0.0,0.53373384,14.130116798,0.53373384,21.615145886,7.095530345,2.261078349,4.982795312,2.0763352509999997,2.392903983,25.864891224,0.929612039,1.008861521,0.0,3.523637088,6.926977931,0.0,0.0,13.938773112,2.392903983,7.739118059,0.0,1.875542061,3.7933244129999997,1.7962925790000002,25.820766950000003,0.0,0.0,0.0,0.929612039,16.525647173,14.23230674,32.202627983999996,0.86668054,3.001626075,0.53373384,11.205803878,1.06747373,0.86668054,3.724430278,6.117307413,9.299571757,3.460661493,1.008861521,8.005959716,41.657381968,0.050458498000000004,0.066310291,0.105754399,0.038709559000000004,0.0,0.0,0.0,0.0,0.014445687,0.0,0.105149291,0.0,0.0,0.0,0.0,0.016809277,1.6037405770000004,0.032530709000000005,0.049131941,0.018258397,3.0,3.0
141x141,0.0,0.0,65.00694851899999,27.500622813,0.630872464,92.325500633,1.859170143,10.435234278,1.261778128,0.0,18.162918755,1.98696408,6.874373577000001,0.0,3.454715776,5.273318092,13.430401279,0.630872464,0.630872464,2.647930359,4.935665989,11.006838222999999,0.630872464,0.0,4.950708749,17.364526126999998,0.630872464,21.348250175,4.697825937999999,0.630872464,0.0,0.929612039,44.737385787,20.30358423,1.727344509,0.0,0.630872464,8.024497256,1.98696408,0.630872464,0.890601508,4.091533957,7.424227169,0.929612039,0.929612039,2.656956548,2.783278891,4.935665989,22.345455231,42.473259823,0.929612039,0.890601508,0.0,16.757465158,1.560484503,0.0,9.46405467,41.020327823,0.0,0.630872464,14.81050921,15.512353537,15.609647404,22.350826075,6.457117455000001,3.6014203460000003,1.733316984,0.630872464,2.3582169729999998,0.0,0.0,9.884317326000001,1.497553004,2.388154512,84.42896344699999,0.0,1.733316984,7.900784295999999,14.285304688,9.114074002999999,0.890601508,0.630872464,11.338789693999999,3.933586435,0.0,0.0,2.3582169729999998,3.972639986,0.86668054,6.865230523,2.523546441,22.583642175,0.0,32.889583626000004,4.280828489,2.989122637,10.059950003,0.630872464,6.163966403000001,23.293435175,2.1913901669999998,2.523546441,1.521473972,3.523637088,7.737922647,0.890601508,0.0,11.92111524,5.013586313,17.651259602,1.892677383,2.759357923,4.507100502,1.7962925790000002,21.482006802,0.0,0.0,0.0,0.929612039,14.615753610999999,12.61970384,31.055420537999996,2.388154512,1.757282048,0.890601508,25.661573918000002,0.0,0.86668054,2.656956548,6.297379665,12.716906551000001,3.460661493,0.0,0.0,31.874512716,0.050458498000000004,0.036205777,0.08751130800000001,0.07026551,0.0,0.0,0.0,0.0,0.0,0.0,0.193821411,0.0,0.06345961,0.0,0.121200327,0.0,1.6104975540000002,0.027866340000000003,0.021449841,0.026605331,3.0,3.0
142x142,0.0,0.0,72.47922265999999,27.500622813,0.630872464,110.472468123,1.859170143,11.502708007999999,1.795511968,0.0,15.790162531,0.0,8.475551144,0.0,3.988449616,5.807051932,15.565346814,0.630872464,0.630872464,2.647930359,7.604347407000001,11.006838222999999,0.630872464,0.0,6.018182479,17.898259966999998,0.630872464,16.069054707,2.710861858,0.630872464,0.53373384,1.463345879,47.316008351,27.775858370999998,1.727344509,0.0,1.698346194,8.320434655,0.0,0.630872464,1.424335348,4.091533957,10.092908587,0.929612039,1.463345879,3.190690388,2.783278891,16.145225609,19.053162835,54.750261193,0.929612039,0.890601508,0.0,14.770501077999999,2.094218343,0.53373384,9.46405467,44.756418404,0.0,2.232050031,15.34424305,17.795260647,14.304395031,18.910626124,6.457117455000001,3.6014203460000003,1.733316984,0.630872464,2.3582169729999998,0.53373384,0.0,10.418051166000001,2.0312868440000003,2.388154512,115.91524470699999,0.0,1.733316984,6.4475540559999995,2.897923288,11.249019537999999,0.890601508,0.630872464,11.486771148999999,3.933586435,0.53373384,0.0,3.425690703,9.8436408,1.40041438,6.865230523,3.057280281,22.73162363,0.53373384,30.278944482,7.4831570020000004,3.522856477,6.0860162120000005,1.698346194,6.697700243000001,26.495763688,2.1913901669999998,2.523546441,1.521473972,3.523637088,9.339100214,0.890601508,0.0,0.0,5.547320153,19.786205137,1.892677383,2.759357923,5.574574232,1.7962925790000002,13.534129916,0.0,0.0,0.0,0.929612039,15.297470949,14.754649375,33.724101956,2.388154512,3.892227583,1.424335348,26.343291256,1.06747373,0.86668054,3.724430278,7.898557232,11.411654178000001,3.460661493,0.0,8.005959716,42.547983476,0.014057076,0.056574881,0.080721229,0.08385110700000001,0.0,0.0,0.0,0.0,0.0,0.0,0.186443323,0.0,0.06345961,0.0,0.121200327,0.0,1.5798680320000003,0.017942759000000003,0.025885215,0.026605331,3.0,3.0
143x143,0.0,0.0,70.697972841,18.594584576,0.630872464,108.69121830400002,1.859170143,7.940238237,1.795511968,0.0,10.858058085,1.98696408,8.475551144,0.0,3.988449616,4.916450424000001,12.002877043,0.630872464,0.630872464,0.86668054,5.8230975879999995,11.006838222999999,0.630872464,0.0,6.018182479,17.007658458999998,0.630872464,16.891994634,2.916576119,0.630872464,0.53373384,1.463345879,47.933320677,27.775858370999998,1.727344509,0.0,1.698346194,12.294368446,1.98696408,0.630872464,0.53373384,4.091533957,6.530438816,0.929612039,1.463345879,3.190690388,1.892677383,14.363975790000001,19.670475161,54.750261193,0.929612039,0.0,0.0,15.866863649999999,2.094218343,0.53373384,9.46405467,21.601810064,0.0,2.232050031,5.547320153,18.891623219,14.715859051,20.212751607999998,3.785309148,0.929612039,1.733316984,0.630872464,2.3582169729999998,0.53373384,0.0,7.7462428590000005,2.0312868440000003,1.497553004,114.13399488799999,0.0,1.733316984,8.434518136,14.819038528,8.577211231,0.0,0.630872464,11.69248541,1.261778128,0.53373384,0.0,3.425690703,8.062390981,1.40041438,0.630872464,3.057280281,11.36038766,0.53373384,28.429898470999998,6.592555494,3.522856477,6.497480232,1.698346194,4.916450424000001,26.495763688,2.1913901669999998,2.523546441,0.630872464,3.523637088,7.557850395,0.0,0.0,11.92111524,5.547320153,12.661268178,1.892677383,2.759357923,3.7933244129999997,1.7962925790000002,13.466503018000001,0.0,0.0,0.0,0.929612039,17.284435028999997,12.973399556,32.833500447999995,1.497553004,3.001626075,0.53373384,17.643337256,1.06747373,0.86668054,3.724430278,6.117307413,11.823118198000001,3.460661493,0.0,8.005959716,41.657381968,0.050458498000000004,0.043762271,0.103370228,0.061403478000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.094909198,0.0,0.06345961,0.0,0.0727907,0.0,1.6002022520000003,0.032530709000000005,0.042530147000000004,0.018325221,3.0,3.0
144x144,0.0,0.0,72.47922265999999,12.360754013000001,0.0,109.841595659,1.859170143,8.348291838,0.53373384,0.0,15.347830135000002,1.98696408,7.84467868,0.0,3.988449616,3.283505491,11.149080627,0.0,0.0,2.647930359,4.4499312369999995,10.375965759,0.0,0.0,2.863766309,4.018360397,0.0,19.600665405999997,4.697825937999999,0.0,0.53373384,1.463345879,40.659400135,27.144985907,1.727344509,0.0,1.06747373,11.032590318,1.98696408,0.0,1.424335348,3.460661493,8.831130459,0.929612039,1.463345879,3.190690388,0.890601508,12.990809439,23.752358520999998,15.002852053000002,0.929612039,0.890601508,0.0,2.877565588,1.463345879,0.53373384,0.0,29.616549604,0.0,1.601177567,12.18982688,15.996915579,16.385651439,10.897824275,2.671808307,3.6014203460000003,1.733316984,0.0,1.727344509,0.53373384,0.0,8.525373783,1.40041438,1.757282048,114.65346657899998,0.0,1.733316984,3.38737846,14.188166064,7.46371039,0.890601508,0.0,5.903159434,2.671808307,0.53373384,0.0,2.7948182389999996,8.581862672,1.40041438,6.234358059,0.53373384,18.409721704,0.53373384,29.394410910999998,4.959610561,2.261078349,7.536403562,1.06747373,4.174153802,25.864891224,0.929612039,0.0,0.890601508,3.523637088,8.70822775,0.890601508,0.0,11.92111524,2.392903983,12.846397146000001,0.0,0.86668054,5.574574232,1.7962925790000002,17.696697654,0.0,0.0,0.0,0.929612039,13.499125881,10.969340227,33.093229492,1.757282048,3.892227583,1.424335348,18.866200665999997,1.06747373,0.86668054,3.724430278,7.898557232,12.862041528,3.460661493,0.0,8.005959716,42.547983476,0.050458498000000004,0.055847345,0.11484137800000001,0.061703386000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.106519879,0.0,0.0,0.0,0.048409627,0.0,1.558490017,0.032530709000000005,0.042530147000000004,0.00828011,3.0,3.0
145x145,0.889687542,0.0,58.257541161,31.535976719,1.520560006,122.340487189,0.0,13.778834078,2.15146567,0.0,14.188984964,2.017657872,9.423701564,1.008861521,3.454715776,3.414147949,15.76515227,0.630872464,0.630872464,6.2066197260000004,7.72392077,12.015699743999999,0.630872464,0.0,5.919645773,19.382183999,1.639733985,16.585419478,4.688595233,0.630872464,0.0,0.0,38.931745762000006,22.691858734,1.727344509,0.0,1.520560006,9.094270716,1.008861521,0.630872464,1.78028905,4.091533957,12.110904373,1.008861521,0.0,1.727344509,6.818632796999999,11.997614125999998,12.66613308,56.51864372,0.0,0.890601508,1.898549063,22.841184294999998,1.639733985,0.0,13.261105802,50.25877939,1.77939326,2.410265724,15.858684481000001,14.533655251999999,9.77654347,15.667405467999998,8.474775327,2.671808307,2.742178505,0.630872464,3.2479045149999997,0.0,1.008861521,10.813401964,1.497553004,2.388154512,86.180643055,0.0,2.623004526,6.803507757999999,3.373050969,16.255145181,0.890601508,1.520560006,9.351825614,3.933586435,0.0,0.0,5.027236305,4.051889468,0.86668054,6.865230523,2.523546441,29.635348742,0.0,23.241016275,7.307349780999999,2.989122637,7.094877733000001,4.308753317,5.194483802,9.308624737,1.261778128,3.532407962,1.521473972,2.594025049,6.768440046,0.890601508,0.0,3.797051132,3.15441617,20.478766663,1.892677383,3.768219444,5.316949691,0.86668054,29.673702996000003,0.0,0.0,0.0,0.889687542,14.645918746,16.694437570999998,17.99996766,2.388154512,1.757282048,0.890601508,25.771519091000002,0.889687542,0.86668054,3.506737769,3.508594328,7.8133607210000005,3.460661493,1.008861521,0.0,25.207849263,0.03422156,0.047464817000000006,0.23134780299999996,0.069540194,0.0,0.0,0.0,0.0,0.014445687,0.0,0.298930571,0.0,0.06345961,0.0,0.121200327,0.036432692,1.70494921,0.01306404,0.064738028,0.044863728,3.0,3.0
146x146,0.889687542,0.0,56.476291341999996,22.629938482,1.520560006,120.55923737,0.0,10.216364307,2.15146567,0.0,9.256880518,4.004621952,9.423701564,1.008861521,3.454715776,2.523546441,12.202682499,0.630872464,0.630872464,4.425369907,5.942670951,12.015699743999999,0.630872464,0.0,5.919645773,18.491582491,1.639733985,17.408359405,4.894309494,0.630872464,0.0,0.0,39.549058088,22.691858734,1.727344509,0.0,1.520560006,13.068204507,2.995825601,0.630872464,0.889687542,4.091533957,8.548434602,1.008861521,0.0,1.727344509,5.928031289,10.216364307,13.283445405999998,56.51864372,0.0,0.0,1.898549063,23.937546867,1.639733985,0.0,13.261105802,27.10417105,1.77939326,2.410265724,6.061761584,15.630017824,10.18800749,16.969530952,5.8029670200000005,0.0,2.742178505,0.630872464,3.2479045149999997,0.0,1.008861521,8.141593657,1.497553004,1.497553004,84.39939323600001,0.0,2.623004526,8.790471837999998,15.294166209,13.583336873999999,0.0,1.520560006,9.557539875,1.261778128,0.0,0.0,5.027236305,2.270639649,0.86668054,0.630872464,2.523546441,18.264112772,0.0,21.391970264,6.416748273,2.989122637,7.506341753,4.308753317,3.413233983,9.308624737,1.261778128,3.532407962,0.630872464,2.594025049,4.987190227,0.0,0.0,15.718166372,3.15441617,13.353829703999999,1.892677383,3.768219444,3.535699872,0.86668054,29.606076098000003,0.0,0.0,0.0,0.889687542,16.632882826,14.913187751999999,17.109366152,1.497553004,0.86668054,0.0,17.071565091,0.889687542,0.86668054,3.506737769,1.727344509,8.224824741,3.460661493,1.008861521,0.0,24.317247755,0.070622982,0.034652207000000004,0.25399680199999997,0.047092565,0.0,0.0,0.0,0.0,0.014445687,0.0,0.207396446,0.0,0.06345961,0.0,0.0727907,0.036432692,1.7252834300000002,0.02765199,0.08138296,0.036583618,3.0,3.0
147x147,0.889687542,0.0,63.948565482999996,22.629938482,1.520560006,138.70620486,0.0,11.283838036999999,2.68519951,0.0,6.884124293999999,2.017657872,11.024879131,1.008861521,3.988449616,3.057280281,14.337628034,0.630872464,0.630872464,4.425369907,8.611352369,12.015699743999999,0.630872464,0.0,6.987119503,19.025316331,1.639733985,12.129163937,2.907345414,0.630872464,0.53373384,0.53373384,42.127680652,30.164132875,1.727344509,0.0,2.588033736,13.364141906,1.008861521,0.630872464,1.423421382,4.091533957,11.21711602,1.008861521,0.53373384,2.261078349,5.928031289,21.425923927,9.99115301,68.79564509,0.0,0.0,1.898549063,21.950582787,2.173467825,0.53373384,13.261105802,30.840261631,1.77939326,4.011443291,6.595495424,17.912924934,8.882755117,13.529331001,5.8029670200000005,0.0,2.742178505,0.630872464,3.2479045149999997,0.53373384,1.008861521,8.675327497,2.0312868440000003,1.497553004,115.88567449600001,0.0,2.623004526,7.337241597999999,3.906784809,15.718282408999999,0.0,1.520560006,9.70552133,1.261778128,0.53373384,0.0,6.094710034999999,8.141640463,1.40041438,0.630872464,3.057280281,18.412094227,0.53373384,18.78133112,9.619076785999999,3.522856477,3.532407962,5.3762270469999995,3.946967823,12.51095325,1.261778128,3.532407962,0.630872464,2.594025049,6.588367794,0.0,0.0,3.797051132,3.68815001,15.488775238999999,1.892677383,3.768219444,4.603173602,0.86668054,21.658199212000003,0.0,0.0,0.0,0.889687542,17.314600163999998,17.048133287,19.77804757,1.497553004,3.001626075,0.53373384,17.753282429,1.957161272,0.86668054,4.574211499,3.3285220759999996,6.919572368000001,3.460661493,1.008861521,8.005959716,34.990718515,0.03422156,0.055021311,0.247206723,0.060678162,0.0,0.0,0.0,0.0,0.014445687,0.0,0.200018358,0.0,0.06345961,0.0,0.0727907,0.036432692,1.6946539080000003,0.017728409,0.085818334,0.036583618,3.0,3.0
148x148,0.889687542,0.0,58.257541161,16.396107919000002,0.889687542,121.709614725,0.0,10.624417908,0.889687542,0.0,13.746652568000002,4.004621952,8.7928291,1.008861521,3.454715776,0.890601508,11.348886083,0.0,0.0,6.2066197260000004,4.5695046,11.38482728,0.0,0.0,2.765229603,5.5022844289999995,1.008861521,20.117030177,6.675559313,0.0,0.0,0.0,32.275137546,22.06098627,1.727344509,0.0,0.889687542,11.806426379,2.995825601,0.0,1.78028905,3.460661493,10.849126245,1.008861521,0.0,1.727344509,4.925955414000001,8.843197956,17.365328766,16.771234579999998,0.0,0.890601508,1.898549063,10.948248804999999,1.008861521,0.0,3.797051132,35.11891059,1.77939326,1.77939326,12.704268311,12.735310184,11.857799878,7.6546036189999995,4.689466179,2.671808307,2.742178505,0.0,2.617032051,0.0,1.008861521,8.920724581,0.86668054,1.757282048,84.918864927,0.0,2.623004526,3.7433321619999997,14.663293745,12.469836033,0.890601508,0.889687542,3.768213899,2.671808307,0.0,0.0,4.396363840999999,2.79011134,0.86668054,6.234358059,0.0,25.313446816000003,0.0,22.356482704,4.78380334,1.727344509,8.545265083,3.677880853,2.670937361,8.677752273000001,0.0,1.008861521,0.890601508,2.594025049,6.137567582,0.890601508,0.0,15.718166372,0.0,13.538958672,0.0,1.875542061,5.316949691,0.86668054,33.836270734,0.0,0.0,0.0,0.889687542,12.847573678,12.909128422999999,17.369095196,1.757282048,1.757282048,0.890601508,18.294428501,0.889687542,0.86668054,3.506737769,3.508594328,9.263748071,3.460661493,1.008861521,0.0,25.207849263,0.070622982,0.046737281000000006,0.26546795199999995,0.047392473000000004,0.0,0.0,0.0,0.0,0.014445687,0.0,0.21900712700000002,0.0,0.0,0.0,0.048409627,0.036432692,1.683571195,0.02765199,0.08138296,0.026538507,3.0,3.0
149x149,0.889687542,0.0,65.72981530199999,16.396107919000002,0.889687542,139.856582215,0.0,11.691891638,1.423421382,0.0,11.373896344000002,2.017657872,10.394006667000001,1.008861521,3.988449616,1.424335348,13.483831618,0.0,0.0,6.2066197260000004,7.238186018,11.38482728,0.0,0.0,3.8327033329999995,6.0360182689999995,1.008861521,14.837834709000001,4.688595233,0.0,0.53373384,0.53373384,34.85376011,29.533260411,1.727344509,0.0,1.957161272,12.102363778,1.008861521,0.0,2.31402289,3.460661493,13.517807663000001,1.008861521,0.53373384,2.261078349,4.925955414000001,20.052757575999998,14.07303637,29.04823595,0.0,0.890601508,1.898549063,8.961284724999999,1.542595361,0.53373384,3.797051132,38.855001171,1.77939326,3.3805708269999997,13.238002151,15.018217294,10.552547505,4.214403668,4.689466179,2.671808307,2.742178505,0.0,2.617032051,0.53373384,1.008861521,9.454458421,1.40041438,1.757282048,116.405146187,0.0,2.623004526,2.290101922,3.275912345,14.604781568,0.890601508,0.889687542,3.916195354,2.671808307,0.53373384,0.0,5.463837570999999,8.661112154000001,1.40041438,6.234358059,0.53373384,25.461428271000003,0.53373384,19.74584356,7.986131853,2.261078349,4.571331292,4.745354583,3.204671201,11.880080786,0.0,1.008861521,0.890601508,2.594025049,7.738745149,0.890601508,0.0,3.797051132,0.53373384,15.673904207,0.0,1.875542061,6.384423420999999,0.86668054,25.888393848000003,0.0,0.0,0.0,0.889687542,13.529291016,15.044073957999998,20.037776614,1.757282048,3.892227583,1.424335348,18.976145838999997,1.957161272,0.86668054,4.574211499,5.109771895,7.958495698,3.460661493,1.008861521,8.005959716,35.881320023,0.03422156,0.067106385,0.25867787299999995,0.06097807,0.0,0.0,0.0,0.0,0.014445687,0.0,0.21162903900000002,0.0,0.0,0.0,0.048409627,0.036432692,1.652941673,0.017728409,0.085818334,0.026538507,3.0,3.0
150x150,0.889687542,0.0,63.948565482999996,7.490069682,0.889687542,138.075332396,0.0,8.129421867,1.423421382,0.0,6.441791898,4.004621952,10.394006667000001,1.008861521,3.988449616,0.53373384,9.921361847,0.0,0.0,4.425369907,5.456936198999999,11.38482728,0.0,0.0,3.8327033329999995,5.145416761,1.008861521,15.660774636000001,4.894309494,0.0,0.53373384,0.53373384,35.471072436,29.533260411,1.727344509,0.0,1.957161272,16.076297568999998,2.995825601,0.0,1.423421382,3.460661493,9.955337892,1.008861521,0.53373384,2.261078349,4.035353906,18.271507757000002,14.690348696,29.04823595,0.0,0.0,1.898549063,10.057647296999999,1.542595361,0.53373384,3.797051132,15.700392831000002,1.77939326,3.3805708269999997,3.441079254,16.114579866,10.964011525,5.516529152,2.017657872,0.0,2.742178505,0.0,2.617032051,0.53373384,1.008861521,6.782650114,1.40041438,0.86668054,114.623896368,0.0,2.623004526,4.277066002,15.197027585,11.932973260999999,0.0,0.889687542,4.121909615,0.0,0.53373384,0.0,5.463837570999999,6.879862335,1.40041438,0.0,0.53373384,14.090192301,0.53373384,17.896797549,7.095530345,2.261078349,4.982795312,4.745354583,1.423421382,11.880080786,0.0,1.008861521,0.0,2.594025049,5.9574953299999995,0.0,0.0,15.718166372,0.53373384,8.548967248,0.0,1.875542061,4.603173602,0.86668054,25.820766950000003,0.0,0.0,0.0,0.889687542,15.516255096,13.262824139,19.147175106,0.86668054,3.001626075,0.53373384,10.276191838999999,1.957161272,0.86668054,4.574211499,3.3285220759999996,8.369959718,3.460661493,1.008861521,8.005959716,34.990718515,0.070622982,0.054293775,0.28132687199999995,0.038530441,0.0,0.0,0.0,0.0,0.014445687,0.0,0.12009491400000001,0.0,0.0,0.0,0.0,0.036432692,1.673275893,0.032316359,0.102463266,0.018258397,3.0,3.0
