coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,Endothelial3,Astrocytecells,Endothelial3cells
113x113,18.554884898,12.91874249,28.31693674,2.56032792,0.889687542,82.38067799299999,2.373261425,0.0,0.889687542,2.373261425,8.41167596,1.291975653,7.898441244000001,0.0,0.0,0.0,1.291975653,0.0,0.0,3.558689367,3.0713689129999997,6.026639423,0.0,0.0,0.889687542,0.0,2.583933973,0.0,0.889687542,0.0,0.0,0.0,28.742082602,20.917030920000002,0.0,0.0,6.010372131,1.77939326,0.0,0.0,3.262948967,3.8523035730000004,10.174753908,0.0,0.0,33.22157552,1.280184557,1.280184557,1.280184557,1.77939326,0.0,2.373261425,0.889687542,0.0,0.0,0.0,5.444630338,0.0,1.77939326,1.77939326,4.543133524,27.423078655999998,6.436286413,9.493007904,0.0,0.0,7.119700307,0.0,0.889687542,1.291975653,2.373261425,1.77939326,0.0,0.0,70.60453457199999,0.0,3.262948967,12.754397522000001,1.280184557,1.291975653,0.0,0.889687542,0.0,0.0,0.0,0.0,2.669019332,0.0,1.280184557,0.0,0.0,0.889687542,1.280184557,2.56032792,1.280184557,0.0,0.0,2.669019332,9.301363502,4.73018504,0.0,0.0,0.0,49.575402249999996,0.889687542,0.0,0.0,1.77939326,6.038430518999999,2.669019332,0.0,0.0,12.372653612,0.0,1.291975653,0.0,0.0,1.280184557,34.111263062,4.152654685,7.290510241,7.290510241,0.0,0.0,0.0,6.038430518999999,3.473621515,0.0,3.0713689129999997,0.0,0.0,3.875958493,0.0,0.0,13.624749143999999,0.041876968,0.020032478,0.20720682499999998,0.039777390999999995,0.0,0.004387271,0.011314421,0.0,0.0,0.0,0.015175201,0.0,0.111754766,0.006760343,0.0,0.047563969,0.7644174980000001,0.070065721,0.053331325,0.0,2.0,2.0,"[2, 4]","[2, 4]"
114x114,10.736425647,7.650475889,29.592034170999998,3.8354253510000005,2.164784973,81.08870234,2.373261425,0.0,0.889687542,2.373261425,14.770176196,0.0,9.173538675000001,0.0,0.0,0.0,2.55017695,1.275097431,0.0,6.108866317,4.32957021,8.576816373,1.275097431,0.0,0.889687542,0.0,0.0,0.0,0.889687542,0.0,0.0,0.0,26.124321546,24.742282927,0.0,0.0,6.010372131,1.77939326,0.0,0.0,3.262948967,2.56032792,15.258083510999999,0.0,0.0,39.596880776,1.280184557,1.280184557,1.280184557,3.054490691,0.0,2.373261425,0.889687542,0.0,0.0,0.0,4.152654685,0.0,1.77939326,1.77939326,4.543133524,24.771509186,2.56032792,9.493007904,0.0,0.0,8.394797738,0.0,0.889687542,1.275097431,2.373261425,1.77939326,0.0,0.0,79.46109559599999,14.02449903,3.262948967,21.679842816,1.280184557,0.0,0.0,3.439864492,0.0,0.0,0.0,0.0,2.669019332,0.0,1.280184557,0.0,0.0,3.439864492,1.280184557,2.56032792,1.280184557,5.100283239,0.0,2.669019332,9.28448528,4.73018504,0.0,0.0,0.0,137.20651361,4.714939549,0.0,0.0,1.77939326,7.296631816,2.669019332,0.0,0.0,9.788719639,0.0,1.275097431,0.0,0.0,1.280184557,34.111263062,4.152654685,7.290510241,7.290510241,0.0,1.275097431,0.0,4.746454866,0.889687542,0.0,1.77939326,0.0,0.0,0.0,1.275097431,0.0,13.607870922,0.020164484,0.028405689999999997,0.21681662299999999,0.061134912,0.0,0.009751896,0.011314421,0.0,0.0,0.0,0.036855926,0.0,0.281297563,0.006760343,0.0,0.078859178,0.7804759910000001,0.023682708,0.053331325,0.0,2.0,2.0,"[2, 4]","[3, 4]"
115x115,4.37044493,3.574639922,43.064035263,2.032145239,0.889687542,102.383044889,3.891315382,4.395722696,0.889687542,0.0,3.574639922,1.354778164,8.126898661,0.677374359,0.0,9.404213547,9.137387125,0.677374359,1.354778164,5.684675875,5.1663161419999994,2.709539501,0.0,0.0,1.819299581,0.0,0.0,4.568709644,2.49667394,0.0,0.0,2.284390203,20.81005402,22.682444498000002,0.0,0.0,4.37044493,5.245552956,0.0,0.677374359,1.567061901,0.0,7.692283466999999,1.606986398,0.929612039,30.714284229,0.0,0.677374359,4.395722696,4.993341567,0.929612039,0.677374359,0.889687542,5.419038788,1.606986398,0.677374359,4.488932761,8.72682108,1.77939326,2.456767619,3.426232044,20.523637782999998,3.3077822919999997,7.876499987,0.677374359,0.929612039,4.06430671,0.0,0.889687542,1.354778164,1.354778164,8.38025683,0.0,0.0,83.134352614,15.93557709,0.889687542,24.180245212000003,1.354778164,1.606986398,0.0,0.889687542,0.0,2.125986508,0.0,0.0,2.669019332,2.284390203,1.448612149,0.677374359,1.354778164,8.197334596000001,0.0,7.2929882589999995,3.386922882,0.0,0.0,3.346393691,4.197469834,16.441559881,2.284390203,1.354778164,0.0,166.737946089,2.748857685,0.0,0.0,3.2280054089999997,10.269366629,5.882967638999999,0.0,1.354778164,8.592496185,3.7330023519999997,1.354778164,0.0,0.0,0.0,23.497051500999998,4.568178597,2.748857685,14.834827962,0.0,1.354778164,0.0,0.929612039,0.889687542,0.677374359,2.709005299,2.788785337,1.606986398,1.448612149,0.0,0.677374359,18.129931962999997,0.111178207,0.012016516,0.20597651899999997,0.050882238,0.0,0.0,0.0,0.0,0.0,0.0,0.015404778999999999,0.0,0.187189372,0.0,0.0,0.019623415,0.8508019019999999,0.247181464,0.053331325,0.0,2.0,2.0,"[3, 4]","[0, 1]"
116x116,15.257042181,15.816008053,41.709257099,0.0,0.889687542,101.642875303,1.859170143,3.718348337,0.889687542,0.0,4.189241216,1.291975653,8.126898661,0.0,0.0,3.3077822919999997,5.01032399,0.0,0.0,5.007301516,3.0713689129999997,0.0,0.0,0.0,1.819299581,0.0,2.583933973,1.859170143,1.819299581,0.0,0.0,0.929612039,25.300617666999997,19.972904997,0.0,0.0,2.338299691,4.568178597,0.0,0.0,0.889687542,1.291975653,8.306884761,0.929612039,0.929612039,11.069991909,0.0,0.0,3.718348337,3.638563403,0.929612039,0.0,0.889687542,0.0,0.929612039,0.0,3.0713689129999997,3.3077822919999997,1.77939326,1.77939326,2.748857685,18.114570372,7.1837407849999995,5.166960486,0.0,0.929612039,0.0,0.0,0.889687542,1.291975653,0.0,3.638563403,0.0,0.0,82.883251832,15.93557709,0.889687542,15.374287862000001,0.0,2.221587692,0.0,0.889687542,0.0,1.448612149,0.0,0.0,2.669019332,0.929612039,1.448612149,0.0,0.0,6.165189357,0.0,6.6156139,0.0,0.0,0.0,2.669019332,5.489445486999999,15.764185522,0.929612039,0.0,0.0,149.907336779,2.748857685,0.0,0.0,3.2280054089999997,7.497035572,4.528189475,0.0,0.0,7.112123448,2.378224188,1.291975653,0.0,0.0,0.0,1.819299581,4.568178597,2.748857685,14.834827962,0.0,0.0,0.0,2.221587692,3.473621515,0.0,4.000980952,2.788785337,0.929612039,5.324570642,0.0,0.0,19.421907616,0.050078841,0.012016516,0.21944932499999997,0.06496009600000001,0.0,0.0,0.0,0.0,0.0,0.0,0.015404778999999999,0.0,0.29894413799999997,0.0,0.0,0.019623415,0.847599498,0.053131016,0.053331325,0.0,2.0,2.0,"[3, 4]","[0, 2]"
117x117,7.438582930000001,10.547741452,42.98435453,1.275097431,2.164784973,100.35089965,1.859170143,3.718348337,0.889687542,0.0,10.547741452,0.0,9.401996092000001,0.0,0.0,3.3077822919999997,6.268525287,1.275097431,0.0,7.557478466,4.32957021,2.55017695,1.275097431,0.0,1.819299581,0.0,0.0,1.859170143,1.819299581,0.0,0.0,0.929612039,22.682856611,23.798157004,0.0,0.0,2.338299691,4.568178597,0.0,0.0,0.889687542,0.0,13.390214363999998,0.929612039,0.929612039,17.445297165,0.0,0.0,3.718348337,4.913660834,0.929612039,0.0,0.889687542,0.0,0.929612039,0.0,1.77939326,3.3077822919999997,1.77939326,1.77939326,2.748857685,15.463000902000001,3.3077822919999997,5.166960486,0.0,0.929612039,1.275097431,0.0,0.889687542,1.275097431,0.0,3.638563403,0.0,0.0,91.739812856,29.96007612,0.889687542,24.299733156000002,0.0,0.929612039,0.0,3.439864492,0.0,1.448612149,0.0,0.0,2.669019332,0.929612039,1.448612149,0.0,0.0,8.715366307,0.0,6.6156139,0.0,5.100283239,0.0,2.669019332,5.4725672649999995,15.764185522,0.929612039,0.0,0.0,237.538448139,6.574109692,0.0,0.0,3.2280054089999997,8.755236869,4.528189475,0.0,0.0,4.528189475,2.378224188,1.275097431,0.0,0.0,0.0,1.819299581,4.568178597,2.748857685,14.834827962,0.0,1.275097431,0.0,0.929612039,0.889687542,0.0,2.709005299,2.788785337,0.929612039,1.448612149,1.275097431,0.0,19.405029393999996,0.028366357000000002,0.020389728,0.22905912299999998,0.08631761700000001,0.0,0.005364625,0.0,0.0,0.0,0.0,0.037085504,0.0,0.46848693499999994,0.0,0.0,0.050918623999999996,0.863657991,0.006748003000000001,0.053331325,0.0,2.0,2.0,"[3, 4]","[0, 3]"
118x118,7.084754557,2.897265563,41.709257099,0.0,0.889687542,100.35089965,4.232431568,3.718348337,0.889687542,2.373261425,10.01696587,0.0,8.126898661,0.0,0.0,3.3077822919999997,3.718348337,0.0,0.0,5.007301516,1.77939326,4.746454866,0.0,0.0,1.819299581,0.0,0.0,1.859170143,1.819299581,0.0,0.0,0.929612039,22.505941085999996,19.972904997,0.0,0.0,2.338299691,4.568178597,0.0,0.0,3.262948967,0.0,9.388170533,0.929612039,0.929612039,44.291567429000004,0.0,0.0,3.718348337,3.638563403,0.929612039,2.373261425,0.889687542,0.0,0.929612039,0.0,4.152654685,3.3077822919999997,1.77939326,1.77939326,5.12211911,26.974365792999997,3.3077822919999997,14.65996839,0.0,0.929612039,7.119700307,0.0,0.889687542,0.0,2.373261425,3.638563403,0.0,0.0,82.46176869199999,15.93557709,3.262948967,27.238997842000003,0.0,0.929612039,0.0,0.889687542,0.0,1.448612149,0.0,0.0,2.669019332,0.929612039,1.448612149,0.0,0.0,6.165189357,0.0,6.6156139,0.0,0.0,0.0,2.669019332,11.317170140999998,15.764185522,0.929612039,0.0,0.0,147.800577349,2.748857685,0.0,0.0,3.2280054089999997,10.951514785,4.528189475,0.0,0.0,11.647889782,2.378224188,0.0,0.0,0.0,0.0,35.040875101000005,6.941440022,2.748857685,14.834827962,0.0,0.0,0.0,5.676066905,0.889687542,0.0,2.709005299,2.788785337,0.929612039,1.448612149,0.0,0.0,20.503193387999996,0.028366357000000002,0.032048994,0.22156484499999995,0.07033615800000001,0.0,0.004387271,0.011314421,0.0,0.0,0.0,0.015404778999999999,0.0,0.187189372,0.006760343,0.0,0.047563969,0.900748195,0.017363405,0.053331325,0.0,2.0,2.0,"[3, 4]","[0, 4]"
119x119,15.840575270999999,13.596116849,41.615423114,2.032145239,0.889687542,103.675020542,3.891315382,4.395722696,0.889687542,0.0,1.969350012,2.646753817,8.126898661,0.677374359,0.0,7.955601398,10.429362778,0.677374359,1.354778164,4.236063726,6.458291794999999,2.709539501,0.0,0.0,1.819299581,0.0,2.583933973,4.568709644,2.49667394,0.0,0.0,2.284390203,25.977992026,22.682444498000002,0.0,0.0,2.921832781,5.245552956,0.0,0.677374359,1.567061901,1.291975653,4.638369344,1.606986398,0.929612039,20.573904359,0.0,0.677374359,4.395722696,4.993341567,0.929612039,0.677374359,0.889687542,5.419038788,1.606986398,0.677374359,5.780908414,7.278208931,1.77939326,2.456767619,3.426232044,22.480951425999997,5.735128636000001,6.427887838,0.677374359,0.929612039,4.06430671,0.0,0.889687542,2.646753817,1.354778164,8.38025683,0.0,0.0,82.507751554,0.0,0.889687542,9.695644892,1.354778164,2.898962051,0.0,0.889687542,0.0,0.677374359,0.0,0.0,2.669019332,2.284390203,0.0,0.677374359,1.354778164,3.85144482,0.0,4.395722696,3.386922882,0.0,0.0,3.346393691,4.040833338,16.441559881,2.284390203,1.354778164,0.0,69.442383029,2.748857685,0.0,0.0,1.77939326,7.215452506,5.882967638999999,0.0,1.354778164,11.176430158,2.284390203,2.646753817,0.0,0.0,0.0,23.497051500999998,4.568178597,2.748857685,14.834827962,0.0,1.354778164,0.0,2.221587692,3.473621515,0.677374359,4.000980952,2.788785337,1.606986398,3.875958493,0.0,0.677374359,15.076017839999999,0.124688818,0.012016516,0.19419171899999998,0.026748202,0.0,0.0,0.0,0.0,0.0,0.0,0.015404778999999999,0.0,0.111754766,0.0,0.0,0.019623415,0.6814405659999999,0.30009812999999996,0.053331325,0.0,2.0,2.0,"[3, 4]","[1, 2]"
120x120,8.02211602,8.327850248,42.890520545,3.30724267,2.164784973,102.383044889,3.891315382,4.395722696,0.889687542,0.0,8.327850248,1.354778164,9.401996092000001,0.677374359,0.0,7.955601398,11.687564075000001,1.9524717900000002,1.354778164,6.786240676,7.716493091999999,5.259716451,1.275097431,0.0,1.819299581,0.0,0.0,4.568709644,2.49667394,0.0,0.0,2.284390203,23.36023097,26.507696505000002,0.0,0.0,2.921832781,5.245552956,0.0,0.677374359,1.567061901,0.0,9.721698947,1.606986398,0.929612039,26.949209615,0.0,0.677374359,4.395722696,6.268438998,0.929612039,0.677374359,0.889687542,5.419038788,1.606986398,0.677374359,4.488932761,7.278208931,1.77939326,2.456767619,3.426232044,19.829381956,1.859170143,6.427887838,0.677374359,0.929612039,5.339404141,0.0,0.889687542,2.629875595,1.354778164,8.38025683,0.0,0.0,91.364312578,14.02449903,0.889687542,18.621090186,1.354778164,1.606986398,0.0,3.439864492,0.0,0.677374359,0.0,0.0,2.669019332,2.284390203,0.0,0.677374359,1.354778164,6.40162177,0.0,4.395722696,3.386922882,5.100283239,0.0,3.346393691,4.023955116,16.441559881,2.284390203,1.354778164,0.0,157.073494389,6.574109692,0.0,0.0,1.77939326,8.473653803000001,5.882967638999999,0.0,1.354778164,8.592496185,2.284390203,2.629875595,0.0,0.0,0.0,23.497051500999998,4.568178597,2.748857685,14.834827962,0.0,2.629875595,0.0,0.929612039,0.889687542,0.677374359,2.709005299,2.788785337,1.606986398,0.0,1.275097431,0.677374359,15.059139618,0.102976334,0.020389728,0.203801517,0.048105723,0.0,0.005364625,0.0,0.0,0.0,0.0,0.037085504,0.0,0.281297563,0.0,0.0,0.050918623999999996,0.6974990589999999,0.253715117,0.053331325,0.0,2.0,2.0,"[3, 4]","[1, 3]"
121x121,7.668287647,0.677374359,41.615423114,2.032145239,0.889687542,102.383044889,6.264576807,4.395722696,0.889687542,2.373261425,7.797074665999999,1.354778164,8.126898661,0.677374359,0.0,7.955601398,9.137387125,0.677374359,1.354778164,4.236063726,5.1663161419999994,7.455994367,0.0,0.0,1.819299581,0.0,0.0,4.568709644,2.49667394,0.0,0.0,2.284390203,23.183315444999998,22.682444498000002,0.0,0.0,2.921832781,5.245552956,0.0,0.677374359,3.9403233259999997,0.0,5.719655116,1.606986398,0.929612039,53.795479879,0.0,0.677374359,4.395722696,4.993341567,0.929612039,3.050635784,0.889687542,5.419038788,1.606986398,0.677374359,6.862194186,7.278208931,1.77939326,2.456767619,5.799493469,31.340746847,1.859170143,15.920895742,0.677374359,0.929612039,11.184007016999999,0.0,0.889687542,1.354778164,3.7280395889999998,8.38025683,0.0,0.0,82.08626841399999,0.0,3.262948967,21.560354872,1.354778164,1.606986398,0.0,0.889687542,0.0,0.677374359,0.0,0.0,2.669019332,2.284390203,0.0,0.677374359,1.354778164,3.85144482,0.0,4.395722696,3.386922882,0.0,0.0,3.346393691,9.868557992,16.441559881,2.284390203,1.354778164,0.0,67.335623599,2.748857685,0.0,0.0,1.77939326,10.669931719000001,5.882967638999999,0.0,1.354778164,15.712196492,2.284390203,1.354778164,0.0,0.0,0.0,56.718627021,6.941440022,2.748857685,14.834827962,0.0,1.354778164,0.0,5.676066905,0.889687542,0.677374359,2.709005299,2.788785337,1.606986398,0.0,0.0,0.677374359,16.157303612,0.102976334,0.032048994,0.19630723899999997,0.032124264,0.0,0.004387271,0.011314421,0.0,0.0,0.0,0.015404778999999999,0.0,0.0,0.006760343,0.0,0.047563969,0.7345892629999999,0.264330519,0.053331325,0.0,2.0,2.0,"[3, 4]","[1, 4]"
122x122,18.908713271,20.569218379,41.535742381,1.275097431,2.164784973,101.642875303,1.859170143,3.718348337,0.889687542,0.0,8.942451542,1.291975653,9.401996092000001,0.0,0.0,1.859170143,7.56050094,1.275097431,0.0,6.108866317,5.621545863,2.55017695,1.275097431,0.0,1.819299581,0.0,2.583933973,1.859170143,1.819299581,0.0,0.0,0.929612039,27.850794617,23.798157004,0.0,0.0,0.889687542,4.568178597,0.0,0.0,0.889687542,1.291975653,10.336300241,0.929612039,0.929612039,7.304917295,0.0,0.0,3.718348337,4.913660834,0.929612039,0.0,0.889687542,0.0,0.929612039,0.0,3.0713689129999997,1.859170143,1.77939326,1.77939326,2.748857685,17.420314545,5.735128636000001,3.718348337,0.0,0.929612039,1.275097431,0.0,0.889687542,2.567073084,0.0,3.638563403,0.0,0.0,91.113211796,14.02449903,0.889687542,9.815132836,0.0,2.221587692,0.0,3.439864492,0.0,0.0,0.0,0.0,2.669019332,0.929612039,0.0,0.0,0.0,4.369476531,0.0,3.718348337,0.0,5.100283239,0.0,2.669019332,5.3159307689999995,15.764185522,0.929612039,0.0,0.0,140.242885079,6.574109692,0.0,0.0,1.77939326,5.701322746,4.528189475,0.0,0.0,7.112123448,0.929612039,2.567073084,0.0,0.0,0.0,1.819299581,4.568178597,2.748857685,14.834827962,0.0,1.275097431,0.0,2.221587692,3.473621515,0.0,4.000980952,2.788785337,0.929612039,3.875958493,1.275097431,0.0,16.351115270999998,0.041876968,0.020389728,0.217274323,0.062183581,0.0,0.005364625,0.0,0.0,0.0,0.0,0.037085504,0.0,0.393052329,0.0,0.0,0.050918623999999996,0.6942966549999999,0.059664669000000004,0.053331325,0.0,2.0,2.0,"[3, 4]","[2, 3]"
123x123,18.554884898,12.91874249,40.26064495,0.0,0.889687542,101.642875303,4.232431568,3.718348337,0.889687542,2.373261425,8.41167596,1.291975653,8.126898661,0.0,0.0,1.859170143,5.01032399,0.0,0.0,3.558689367,3.0713689129999997,4.746454866,0.0,0.0,1.819299581,0.0,2.583933973,1.859170143,1.819299581,0.0,0.0,0.929612039,27.673879091999996,19.972904997,0.0,0.0,0.889687542,4.568178597,0.0,0.0,3.262948967,1.291975653,6.33425641,0.929612039,0.929612039,34.151187559,0.0,0.0,3.718348337,3.638563403,0.929612039,2.373261425,0.889687542,0.0,0.929612039,0.0,5.444630338,1.859170143,1.77939326,1.77939326,5.12211911,28.931679436,5.735128636000001,13.211356241,0.0,0.929612039,7.119700307,0.0,0.889687542,1.291975653,2.373261425,3.638563403,0.0,0.0,81.835167632,0.0,3.262948967,12.754397522000001,0.0,2.221587692,0.0,0.889687542,0.0,0.0,0.0,0.0,2.669019332,0.929612039,0.0,0.0,0.0,1.819299581,0.0,3.718348337,0.0,0.0,0.0,2.669019332,11.160533645,15.764185522,0.929612039,0.0,0.0,50.505014289,2.748857685,0.0,0.0,1.77939326,7.897600661999999,4.528189475,0.0,0.0,14.231823755,0.929612039,1.291975653,0.0,0.0,0.0,35.040875101000005,6.941440022,2.748857685,14.834827962,0.0,0.0,0.0,6.968042558,3.473621515,0.0,4.000980952,2.788785337,0.929612039,3.875958493,0.0,0.0,17.449279264999998,0.041876968,0.032048994,0.20978004499999997,0.046202122,0.0,0.004387271,0.011314421,0.0,0.0,0.0,0.015404778999999999,0.0,0.111754766,0.006760343,0.0,0.047563969,0.731386859,0.070280071,0.053331325,0.0,2.0,2.0,"[3, 4]","[2, 4]"
124x124,10.736425647,7.650475889,41.535742381,1.275097431,2.164784973,100.35089965,4.232431568,3.718348337,0.889687542,2.373261425,14.770176196,0.0,9.401996092000001,0.0,0.0,1.859170143,6.268525287,1.275097431,0.0,6.108866317,4.32957021,7.296631816,1.275097431,0.0,1.819299581,0.0,0.0,1.859170143,1.819299581,0.0,0.0,0.929612039,25.056118035999997,23.798157004,0.0,0.0,0.889687542,4.568178597,0.0,0.0,3.262948967,0.0,11.417586013000001,0.929612039,0.929612039,40.526492815000005,0.0,0.0,3.718348337,4.913660834,0.929612039,2.373261425,0.889687542,0.0,0.929612039,0.0,4.152654685,1.859170143,1.77939326,1.77939326,5.12211911,26.280109965999998,1.859170143,13.211356241,0.0,0.929612039,8.394797738,0.0,0.889687542,1.275097431,2.373261425,3.638563403,0.0,0.0,90.691728656,14.02449903,3.262948967,21.679842816,0.0,0.929612039,0.0,3.439864492,0.0,0.0,0.0,0.0,2.669019332,0.929612039,0.0,0.0,0.0,4.369476531,0.0,3.718348337,0.0,5.100283239,0.0,2.669019332,11.143655422999998,15.764185522,0.929612039,0.0,0.0,138.136125649,6.574109692,0.0,0.0,1.77939326,9.155801959,4.528189475,0.0,0.0,11.647889782,0.929612039,1.275097431,0.0,0.0,0.0,35.040875101000005,6.941440022,2.748857685,14.834827962,0.0,1.275097431,0.0,5.676066905,0.889687542,0.0,2.709005299,2.788785337,0.929612039,0.0,1.275097431,0.0,17.432401043,0.020164484,0.040422206,0.21938984299999997,0.067559643,0.0,0.009751896,0.011314421,0.0,0.0,0.0,0.037085504,0.0,0.281297563,0.006760343,0.0,0.078859178,0.747445352,0.023897058,0.053331325,0.0,2.0,2.0,"[3, 4]","[3, 4]"
125x125,16.399499878,16.493382412,54.085380803,8.047188935000001,0.0,73.975301932,2.032145239,0.677374359,0.0,0.0,5.733296115,2.646753817,6.015043696,0.677374359,3.454715776,7.545043403999999,8.444331425,0.677374359,1.354778164,2.992667048,4.678898535,14.365689817,0.0,0.0,0.86668054,2.594025049,2.583933973,2.709539501,0.677374359,0.0,0.0,1.354778164,27.72868433,23.326377190000002,1.727344509,0.0,8.601441977,0.677374359,0.0,0.677374359,0.677374359,7.312965066,12.755716556,0.677374359,0.0,31.512016699,1.280184557,1.957558916,8.01825238,2.2214587040000002,0.0,0.677374359,0.0,5.419038788,0.677374359,0.677374359,4.001515154,7.734331477,0.0,0.677374359,1.957558916,31.048189916,12.206294878000001,4.15815165,0.677374359,0.0,5.797623694,0.0,1.727344509,2.646753817,1.354778164,8.202354920000001,0.86668054,0.86668054,86.5368183,15.93557709,1.733316984,24.157238210000003,4.368279705,3.6966945209999995,0.0,0.0,0.0,2.125986508,0.0,0.0,1.727344509,1.354778164,3.5954772459999997,0.677374359,1.354778164,6.378035015,1.280184557,8.728992890999999,5.5337879789999995,1.727344509,0.0,0.677374359,2.740587802,12.305936588,1.354778164,1.354778164,0.0,194.24343993899998,3.466630221,0.0,0.0,1.448612149,9.702172139,3.0821226729999998,0.0,2.2214587040000002,7.514921223,3.6700708530000004,4.380070801,0.0,0.0,1.280184557,21.67775192,6.054695046,11.594797429,21.989628845,0.86668054,2.2214587040000002,0.0,3.8860007019999996,2.583933973,1.544054899,3.0193201619999996,1.727344509,2.404718868,8.785232135,0.0,0.677374359,32.797246516,0.126783283,0.010649115,0.078077201,0.061695562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29894413799999997,0.0,0.0,0.0,1.159426071,0.31294782,0.0048049090000000004,0.0,3.0,3.0,"[0, 1, 2]","[0, 1, 2]"
126x126,8.581040627,11.225115811,55.360478234,9.322286366000002,1.275097431,72.683326279,2.032145239,0.677374359,0.0,0.0,12.091796351,1.354778164,7.290141127,0.677374359,3.454715776,7.545043403999999,9.702532722,1.9524717900000002,1.354778164,5.542843998,5.9370998319999995,16.915866767,1.275097431,0.0,0.86668054,2.594025049,0.0,2.709539501,0.677374359,0.0,0.0,1.354778164,25.110923274,27.151629197000002,1.727344509,0.0,8.601441977,0.677374359,0.0,0.677374359,0.677374359,6.020989413000001,17.839046159,0.677374359,0.0,37.887321955,1.280184557,1.957558916,8.01825238,3.4965561350000005,0.0,0.677374359,0.0,5.419038788,0.677374359,0.677374359,2.709539501,7.734331477,0.0,0.677374359,1.957558916,28.396620446,8.330336385,4.15815165,0.677374359,0.0,7.072721125,0.0,1.727344509,2.629875595,1.354778164,8.202354920000001,0.86668054,0.86668054,95.393379324,29.96007612,1.733316984,33.082683504,4.368279705,2.404718868,0.0,2.55017695,0.0,2.125986508,0.0,0.0,1.727344509,1.354778164,3.5954772459999997,0.677374359,1.354778164,8.928211965,1.280184557,8.728992890999999,5.5337879789999995,6.827627748,0.0,0.677374359,2.72370958,12.305936588,1.354778164,1.354778164,0.0,281.874551299,7.291882228,0.0,0.0,1.448612149,10.960373436000001,3.0821226729999998,0.0,2.2214587040000002,4.93098725,3.6700708530000004,4.363192579,0.0,0.0,1.280184557,21.67775192,6.054695046,11.594797429,21.989628845,0.86668054,3.4965561350000005,0.0,2.594025049,0.0,1.544054899,1.727344509,1.727344509,2.404718868,4.909273642,1.275097431,0.677374359,32.780368294,0.105070799,0.019022327,0.08768699899999999,0.083053083,0.0,0.005364625,0.0,0.0,0.0,0.0,0.021680725,0.0,0.46848693499999994,0.0,0.0,0.031295209,1.175484564,0.26656480699999996,0.0048049090000000004,0.0,3.0,3.0,"[0, 1, 2]","[0, 1, 3]"
