coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature1,ODMature2,ODImmature1cells,ODMature2cells
147x147,0.0,0.0,15.398561791999999,5.541721184,2.056961717,13.136816931,0.0,19.304728589,1.550997306,0.0,2.204422931,0.0,6.299626777,0.0,2.651652242,1.704767878,12.640730932,0.685660073,1.666306062,5.485149617,3.219919228,2.9586901790000004,3.296298042,0.685660073,0.0,3.484810671,0.0,0.685660073,1.253927059,0.0,1.822195016,1.253927059,74.781675902,16.736281127,1.550997306,0.0,0.685660073,1.371264502,0.568266986,0.685660073,73.34181788,1.518818502,11.128786782999999,3.1487996860000003,1.253927059,3.516989475,4.317958304,19.143174972,3.07603238,25.142938009999998,0.0,1.253927059,0.568266986,2.384155735,0.0,92.224852691,6.366103054000001,8.290103757,0.0,0.833158429,0.0,12.193487022000001,2.119264292,9.088800016,0.568266986,5.268063978,2.534259155,0.0,0.0,0.0,19.310169931,5.848759121,2.236657379,1.371264502,27.279333616000002,0.0,0.0,102.280314362,3.1025271119999998,4.617625233,0.0,0.833158429,0.0,0.0,1.136534943,0.0,11.025343628,0.0,5.151103912,1.822195016,1.371264502,20.160738016,0.0,11.077245484999999,23.860965945,114.75159721,2.772689917,14.885750968,2.463139613,6.629481546,0.0,1.518818502,2.390427951,12.482419343,0.0,0.685660073,1.253927059,13.187719032999999,3.93196516,21.539470928,0.0,0.685660073,167.03409330600002,1.371264502,6.5307553799999996,0.568266986,0.833158429,0.0,3.484810671,14.990430047,8.659875447,83.38938689599999,0.568266986,1.965992169,11.032604257,8.913339965,4.129445675,2.920233121,3.1025271119999998,3.787701103,9.418329027999999,34.490148958999995,2.204422931,0.0,105.44976344,0.05362246,0.07226724600000001,0.135019648,0.09480063000000001,0.010425737,0.074769855,3.2596423619999997,0.0,0.001753042,0.013382966,0.098584941,0.0,0.6301232299999999,0.0,0.024693544,0.032766401,1.0532545260000001,0.014862412,0.040430578,0.001682785,3.0,3.0,"[0, 1, 4]","[0, 1, 4]"
148x148,0.0,0.0,10.514950472999999,4.708562755,2.056961717,8.336794116,9.869260563,22.574061291,0.0,0.0,6.306254618,0.0,5.466468348,2.467448345,5.119100587,1.704767878,11.807572503,0.685660073,4.102080573,5.485149617,3.219919228,2.9586901790000004,2.463139613,0.685660073,2.467448345,22.391234282,0.0,2.3202923010000003,1.253927059,0.0,1.822195016,3.721375404,73.11536984,9.35325012,2.467448345,0.0,0.685660073,3.00589673,0.568266986,0.685660073,120.48103936999999,0.685660073,8.19401505,3.1487996860000003,1.253927059,4.433440514,7.586642358,24.078165088,5.543480725,30.077928125999996,0.0,3.721375404,0.568266986,1.634632228,0.0,101.697716546,9.71842203,8.373738679,0.0,0.0,2.467448345,14.026436108,5.472180678,13.27402526,0.568266986,3.717066672,2.534259155,0.0,0.0,0.0,13.959004924999999,6.65023292,0.685660073,1.371264502,18.916313164,0.0,0.0,122.850529482,5.569975457,4.617625233,0.0,0.0,1.634632228,2.467448345,1.136534943,1.634632228,7.173804221,0.0,8.388433289,1.822195016,1.371264502,22.628186361,0.0,17.646867829,23.944600867000002,114.75159721,1.939531488,22.6747859,2.463139613,6.629481546,7.402528612,0.685660073,2.390427951,12.482419343,2.467448345,0.685660073,1.253927059,14.822351260999998,3.93196516,23.32970246,0.0,0.685660073,239.515404706,1.371264502,18.869040599999998,2.2028992140000003,0.0,0.0,2.651652242,14.990430047,8.659875447,83.30829444199999,0.568266986,1.965992169,9.481606951,11.38078831,2.463139613,3.721375404,3.1025271119999998,7.22424792,11.885777373,34.490148958999995,1.371264502,0.0,123.84290435,0.028360132,0.148773128,0.045305854,0.141792709,0.010425737,0.10867187299999999,4.890537038,0.132017133,0.0,0.0,0.080666927,0.0,1.40727439,0.0,0.031922726,0.006769616,0.7946952519999999,0.01133232,0.018820938,0.001682785,3.0,3.0,"[0, 1, 4]","[0, 2, 3]"
149x149,0.0,0.0,12.065947778999998,4.708562755,2.056961717,9.804202918,9.869260563,19.304728589,1.550997306,0.0,6.306254618,0.0,5.466468348,2.467448345,5.119100587,1.704767878,11.807572503,0.685660073,2.467448345,5.485149617,3.219919228,2.9586901790000004,2.463139613,0.685660073,2.467448345,22.391234282,0.0,0.685660073,1.253927059,0.0,1.822195016,3.721375404,73.11536984,10.904247426,4.018445651,0.0,0.685660073,1.371264502,0.568266986,0.685660073,89.55999382,0.685660073,11.128786782999999,3.1487996860000003,1.253927059,5.98443782,7.586642358,24.078165088,5.543480725,30.077928125999996,0.0,3.721375404,0.568266986,1.550997306,0.0,88.82837418599999,9.634787108,8.290103757,0.0,0.0,2.467448345,17.128477138,2.119264292,14.825022566,0.568266986,5.268063978,2.534259155,0.0,0.0,0.0,20.079450301999998,5.015600692,2.236657379,1.371264502,17.281680936,0.0,0.0,136.603564562,5.569975457,4.617625233,0.0,0.0,0.0,2.467448345,1.136534943,0.0,10.192185199,0.0,5.119100587,1.822195016,1.371264502,22.628186361,0.0,16.012235601,23.860965945,114.75159721,1.939531488,18.987582655,2.463139613,6.629481546,7.402528612,0.685660073,2.390427951,12.482419343,2.467448345,0.685660073,1.253927059,13.187719032999999,3.93196516,19.809322658,0.0,0.685660073,223.983333796,1.371264502,18.869040599999998,0.568266986,0.0,0.0,2.651652242,14.990430047,8.659875447,85.82492534199999,0.568266986,1.965992169,11.032604257,11.38078831,2.463139613,3.721375404,3.1025271119999998,3.787701103,11.885777373,34.490148958999995,1.371264502,0.0,119.86923809999999,0.028360132,0.160783704,0.060374703,0.13764054299999998,0.010425737,0.139935131,4.315752826,0.132017133,0.0,0.013382966,0.080666927,0.0,1.205919253,0.0,0.031922726,0.006769616,0.7452778489999999,0.01133232,0.023723375999999997,0.001682785,3.0,3.0,"[0, 1, 4]","[0, 2, 4]"
150x150,0.0,0.0,12.065947778999998,4.708562755,2.056961717,11.438835146,0.0,22.574061291,1.550997306,0.0,1.371264502,0.0,5.466468348,0.0,2.651652242,1.704767878,11.807572503,0.685660073,1.634632228,5.485149617,3.219919228,2.9586901790000004,2.463139613,0.685660073,0.0,2.651652242,0.0,2.3202923010000003,1.253927059,0.0,1.822195016,1.253927059,73.11536984,10.904247426,1.550997306,0.0,0.685660073,3.00589673,0.568266986,0.685660073,113.85439512999999,0.685660073,14.398119485,3.1487996860000003,1.253927059,3.516989475,2.651652242,19.143174972,3.07603238,25.142938009999998,0.0,1.253927059,0.568266986,3.1856295340000003,0.0,123.12801296999999,6.3344292200000005,9.924735985,0.0,0.0,0.0,12.193487022000001,7.023177984,7.422493954,0.568266986,5.268063978,2.534259155,0.0,0.0,0.0,16.779092414,6.65023292,2.236657379,1.371264502,18.916313164,0.0,0.0,119.10981984200001,3.1025271119999998,4.617625233,0.0,0.0,1.634632228,0.0,1.136534943,1.634632228,11.826817427,0.0,5.920984944,1.822195016,1.371264502,20.160738016,0.0,12.711877713,25.495598173,114.75159721,1.939531488,25.494873389,2.463139613,6.629481546,0.0,0.685660073,2.390427951,12.482419343,0.0,0.685660073,1.253927059,14.822351260999998,3.93196516,23.04772555,0.0,0.685660073,209.414452546,1.371264502,6.5307553799999996,2.2028992140000003,0.0,0.0,2.651652242,14.990430047,8.659875447,92.332216076,0.568266986,1.965992169,11.032604257,8.913339965,2.463139613,1.253927059,3.1025271119999998,10.32628895,9.418329027999999,34.490148958999995,1.371264502,0.0,122.8602564,0.028360132,0.10741656299999999,0.060374703,0.082708918,0.010425737,0.098520056,3.6358491079999995,0.0,0.0,0.013382966,0.080666927,0.0,1.225341078,0.0,0.024693544,0.006769616,0.7968449729999999,0.01133232,0.023723375999999997,0.001682785,3.0,3.0,"[0, 1, 4]","[0, 3, 4]"
151x151,0.0,0.0,13.847564486,5.541721184,2.056961717,9.206268516000002,9.869260563,20.110921678,0.0,0.0,7.139413047,0.0,6.299626777,2.467448345,5.119100587,1.704767878,12.640730932,0.685660073,5.768386635000001,5.485149617,3.219919228,2.9586901790000004,0.833158429,0.685660073,2.467448345,23.224392711,0.0,2.3202923010000003,1.253927059,0.0,1.822195016,3.721375404,74.781675902,15.185283821,2.467448345,0.0,0.685660073,3.00589673,0.568266986,0.685660073,111.71649997,1.518818502,8.19401505,0.685660073,1.253927059,4.433440514,9.25294842,19.151914656000002,5.543480725,25.151677694,0.0,3.721375404,0.568266986,2.467790657,0.0,87.860574047,8.921588479,8.373738679,0.0,0.833158429,2.467448345,14.026436108,5.472180678,14.940331322,0.568266986,1.253927059,2.534259155,0.0,0.0,0.0,10.735332089,7.483391349,0.685660073,1.371264502,28.913965844000003,0.0,0.0,108.325730732,5.569975457,4.617625233,0.0,0.833158429,1.634632228,2.467448345,1.136534943,1.634632228,5.543823037,0.0,10.887884959,1.822195016,1.371264502,22.628186361,0.0,15.183728215999999,19.018350435000002,114.75159721,2.772689917,18.581693897,0.0,6.629481546,7.402528612,1.518818502,2.390427951,12.482419343,2.467448345,0.685660073,1.253927059,14.822351260999998,3.93196516,27.531701233,0.0,0.685660073,259.11251465600003,1.371264502,18.869040599999998,2.2028992140000003,0.833158429,0.0,3.484810671,12.527290434000001,8.659875447,75.955990616,0.568266986,1.965992169,9.481606951,11.38078831,1.666306062,5.387681466,3.1025271119999998,7.22424792,9.42263776,34.490148958999995,2.204422931,0.0,121.81675741999999,0.047672448,0.12858186500000002,0.11644797300000001,0.156510014,0.010425737,0.09098704499999999,5.014568055,0.132017133,0.001753042,0.0,0.075577247,0.0,1.40727439,0.0,0.031922726,0.025996785,0.9673840529999999,0.012772985,0.03552814,0.001682785,3.0,3.0,"[0, 1, 4]","[1, 2, 3]"
152x152,0.0,0.0,15.398561791999999,5.541721184,2.056961717,10.673677318000001,9.869260563,16.841588976,1.550997306,0.0,7.139413047,0.0,6.299626777,2.467448345,5.119100587,1.704767878,12.640730932,0.685660073,4.1337544070000005,5.485149617,3.219919228,2.9586901790000004,0.833158429,0.685660073,2.467448345,23.224392711,0.0,0.685660073,1.253927059,0.0,1.822195016,3.721375404,74.781675902,16.736281127,4.018445651,0.0,0.685660073,1.371264502,0.568266986,0.685660073,80.79545442,1.518818502,11.128786782999999,0.685660073,1.253927059,5.98443782,9.25294842,19.151914656000002,5.543480725,25.151677694,0.0,3.721375404,0.568266986,2.384155735,0.0,74.991231687,8.837953556999999,8.290103757,0.0,0.833158429,2.467448345,17.128477138,2.119264292,16.491328628,0.568266986,2.8049243649999998,2.534259155,0.0,0.0,0.0,16.855777466,5.848759121,2.236657379,1.371264502,27.279333616000002,0.0,0.0,122.078765812,5.569975457,4.617625233,0.0,0.833158429,0.0,2.467448345,1.136534943,0.0,8.562204014999999,0.0,7.618552257,1.822195016,1.371264502,22.628186361,0.0,13.549095988,18.934715513,114.75159721,2.772689917,14.894490652,0.0,6.629481546,7.402528612,1.518818502,2.390427951,12.482419343,2.467448345,0.685660073,1.253927059,13.187719032999999,3.93196516,24.011321431000002,0.0,0.685660073,243.58044374600001,1.371264502,18.869040599999998,0.568266986,0.833158429,0.0,3.484810671,12.527290434000001,8.659875447,78.47262151599999,0.568266986,1.965992169,11.032604257,11.38078831,1.666306062,5.387681466,3.1025271119999998,3.787701103,9.42263776,34.490148958999995,2.204422931,0.0,117.84309116999998,0.047672448,0.140592441,0.131516822,0.152357848,0.010425737,0.12225030299999999,4.439783843,0.132017133,0.001753042,0.013382966,0.075577247,0.0,1.205919253,0.0,0.031922726,0.025996785,0.9179666499999999,0.012772985,0.040430578,0.001682785,3.0,3.0,"[0, 1, 4]","[1, 2, 4]"
153x153,0.0,0.0,15.398561791999999,5.541721184,2.056961717,12.308309546000002,0.0,20.110921678,1.550997306,0.0,2.204422931,0.0,6.299626777,0.0,2.651652242,1.704767878,12.640730932,0.685660073,3.3009382900000004,5.485149617,3.219919228,2.9586901790000004,0.833158429,0.685660073,0.0,3.484810671,0.0,2.3202923010000003,1.253927059,0.0,1.822195016,1.253927059,74.781675902,16.736281127,1.550997306,0.0,0.685660073,3.00589673,0.568266986,0.685660073,105.08985573,1.518818502,14.398119485,0.685660073,1.253927059,3.516989475,4.317958304,14.21692454,3.07603238,20.216687578,0.0,1.253927059,0.568266986,4.018787963,0.0,109.29087047099999,5.537595669,9.924735985,0.0,0.833158429,0.0,12.193487022000001,7.023177984,9.088800016,0.568266986,2.8049243649999998,2.534259155,0.0,0.0,0.0,13.555419578,7.483391349,2.236657379,1.371264502,28.913965844000003,0.0,0.0,104.585021092,3.1025271119999998,4.617625233,0.0,0.833158429,1.634632228,0.0,1.136534943,1.634632228,10.196836243,0.0,8.420436614,1.822195016,1.371264502,20.160738016,0.0,10.2487381,20.569347741,114.75159721,2.772689917,21.401781386,0.0,6.629481546,0.0,1.518818502,2.390427951,12.482419343,0.0,0.685660073,1.253927059,14.822351260999998,3.93196516,27.249724323,0.0,0.685660073,229.011562496,1.371264502,6.5307553799999996,2.2028992140000003,0.833158429,0.0,3.484810671,12.527290434000001,8.659875447,84.97991225,0.568266986,1.965992169,11.032604257,8.913339965,1.666306062,2.920233121,3.1025271119999998,10.32628895,6.9551894149999995,34.490148958999995,2.204422931,0.0,120.83410946999999,0.047672448,0.0872253,0.131516822,0.09742622299999999,0.010425737,0.080835228,3.7598801249999996,0.0,0.001753042,0.013382966,0.075577247,0.0,1.225341078,0.0,0.024693544,0.025996785,0.9695337739999998,0.012772985,0.040430578,0.001682785,3.0,3.0,"[0, 1, 4]","[1, 3, 4]"
154x154,0.0,0.0,12.065947778999998,4.708562755,2.056961717,8.975695533,9.869260563,20.110921678,1.550997306,0.0,6.306254618,0.0,5.466468348,2.467448345,5.119100587,1.704767878,11.807572503,0.685660073,4.102080573,5.485149617,3.219919228,2.9586901790000004,0.0,0.685660073,2.467448345,22.391234282,0.0,2.3202923010000003,1.253927059,0.0,1.822195016,3.721375404,73.11536984,10.904247426,4.018445651,0.0,0.685660073,3.00589673,0.568266986,0.685660073,121.30803166999999,0.685660073,14.398119485,0.685660073,1.253927059,5.98443782,7.586642358,19.151914656000002,5.543480725,25.151677694,0.0,3.721375404,0.568266986,3.1856295340000003,0.0,105.894391966,8.806279723,9.924735985,0.0,0.0,2.467448345,17.128477138,7.023177984,14.825022566,0.568266986,2.8049243649999998,2.534259155,0.0,0.0,0.0,14.324699949,6.65023292,2.236657379,1.371264502,18.916313164,0.0,0.0,138.908271292,5.569975457,4.617625233,0.0,0.0,1.634632228,2.467448345,1.136534943,1.634632228,9.363677813999999,0.0,8.388433289,1.822195016,1.371264502,22.628186361,0.0,15.183728215999999,20.569347741,114.75159721,1.939531488,25.503613073,0.0,6.629481546,7.402528612,0.685660073,2.390427951,12.482419343,2.467448345,0.685660073,1.253927059,14.822351260999998,3.93196516,25.519576052999998,0.0,0.685660073,285.960802986,1.371264502,18.869040599999998,2.2028992140000003,0.0,0.0,2.651652242,12.527290434000001,8.659875447,87.415450696,0.568266986,1.965992169,11.032604257,11.38078831,0.0,3.721375404,3.1025271119999998,10.32628895,9.42263776,34.490148958999995,1.371264502,0.0,135.25358412999998,0.02241012,0.17574175800000003,0.056871877,0.14026613599999999,0.010425737,0.14600050399999998,4.815990589,0.132017133,0.0,0.013382966,0.057659233,0.0,1.801137101,0.0,0.031922726,0.0,0.6615570969999999,0.009242893,0.023723375999999997,0.001682785,3.0,3.0,"[0, 1, 4]","[2, 3, 4]"
155x155,0.410457485,0.0,3.743071498,3.295899356,1.9131009639999998,9.571425812000001,18.349668783,8.638521138000002,1.231361832,0.410457485,11.646567444999999,3.554925522,9.842737566,2.467448345,2.467448345,4.98837863,14.844518233999999,0.410457485,5.365116239000001,2.462740927,4.672729279,2.6834875910000004,3.7067555270000003,0.410457485,2.8779058300000004,22.624989748999997,0.410457485,8.744614605,2.48136795,0.410457485,3.188784223,6.319326083,79.413711022,14.861092042,2.467448345,0.0,0.410457485,5.600072506,0.568266986,0.410457485,79.96846212,1.243615914,11.149690578,2.463139613,0.568266986,2.467448345,7.011753663,13.965702841,10.593176177,13.47910939,1.64180039,3.0357153310000005,0.568266986,2.4749588190000003,0.0,87.969139617,11.937636476,10.551138734999999,0.410457485,1.654074798,5.062249993,15.226603649,4.533652266,19.209669448,1.3891833550000001,3.441864084,0.568266986,1.9131009639999998,0.410457485,0.0,16.900539926999997,4.337550367,1.50264208,0.0,17.953156016,0.0,0.820916369,109.427419034,9.071938203,9.015923805,1.9131009639999998,2.3358005090000002,8.208947562,2.467448345,2.7783353330000002,0.0,6.5037080000000005,1.092184595,4.966900015,1.136534943,0.820916369,19.983488594,0.410457485,27.917026897,14.144271443000001,134.22397494,6.458970263,10.694398976999999,5.7397530880000005,7.254442779,15.611476174,0.833158429,2.525684247,1.50264208,6.432833625000001,0.0,0.978724471,12.912516445,0.410457485,23.717373988999995,0.0,2.594801648,191.226966033,0.0,35.902526007,0.568266986,0.833158429,0.0,1.925343024,9.446229449,18.339854136,61.346369900999996,0.978724471,3.554925522,2.070909066,25.445475310000003,4.129445675,5.794205988,3.049635907,3.276613475,14.742591859000001,41.597546412999996,0.833158429,0.0,110.11948235,0.219856919,0.13643057400000003,0.098569975,0.137966443,0.0,0.091525577,4.494608736,0.132017133,0.001753042,0.0,0.065251245,0.0,1.181077411,0.0,0.010696887,0.032766401,0.941944923,0.005619519,0.026969161,0.0,3.0,3.0,"[0, 2, 3]","[0, 1, 2]"
156x156,0.410457485,0.0,3.743071498,3.295899356,1.9131009639999998,11.206058040000002,8.480408220000001,11.907853840000001,1.231361832,0.410457485,6.711577329,3.554925522,9.842737566,0.0,0.0,4.98837863,14.844518233999999,0.410457485,4.5323001220000005,2.462740927,4.672729279,2.6834875910000004,3.7067555270000003,0.410457485,0.410457485,2.885407709,0.410457485,10.379246833,2.48136795,0.410457485,3.188784223,3.8518777379999998,79.413711022,14.861092042,0.0,0.0,0.410457485,7.234704734,0.568266986,0.410457485,104.26286343,1.243615914,14.41902328,2.463139613,0.568266986,0.0,2.076763547,9.030712725,8.125727831999999,8.544119274,1.64180039,0.568266986,0.568266986,4.109591047,0.0,122.26877840099999,8.637278588000001,12.185770963,0.410457485,1.654074798,2.594801648,10.291613533,9.437565958,11.807140836,1.3891833550000001,3.441864084,0.568266986,1.9131009639999998,0.410457485,0.0,13.600182039,5.9721825950000005,1.50264208,0.0,19.587788244000002,0.0,0.820916369,91.933674314,6.604489858,9.015923805,1.9131009639999998,2.3358005090000002,9.84357979,0.0,2.7783353330000002,1.634632228,8.138340228,1.092184595,5.768784372,1.136534943,0.820916369,17.516040249,0.410457485,24.616669009,15.778903671000002,134.22397494,6.458970263,17.201689711,5.7397530880000005,7.254442779,8.208947562,0.833158429,2.525684247,1.50264208,3.96538528,0.0,0.978724471,14.547148672999999,0.410457485,26.955776881,0.0,2.594801648,176.658084783,0.0,23.564240787,2.2028992140000003,0.833158429,0.0,1.925343024,9.446229449,18.339854136,67.853660635,0.978724471,3.554925522,2.070909066,22.978026965,4.129445675,3.326757643,3.049635907,9.815201322,12.275143514,41.597546412999996,0.833158429,0.0,113.11050065,0.219856919,0.083063433,0.098569975,0.083034818,0.0,0.050110502,3.8147050179999997,0.0,0.001753042,0.0,0.065251245,0.0,1.200499236,0.0,0.003467705,0.032766401,0.993512047,0.005619519,0.026969161,0.0,3.0,3.0,"[0, 2, 3]","[0, 1, 3]"
157x157,0.410457485,0.0,5.294068804,3.295899356,1.9131009639999998,12.673466842000002,8.480408220000001,8.638521138000002,2.782359138,0.410457485,6.711577329,3.554925522,9.842737566,0.0,0.0,4.98837863,14.844518233999999,0.410457485,2.897667894,2.462740927,4.672729279,2.6834875910000004,3.7067555270000003,0.410457485,0.410457485,2.885407709,0.410457485,8.744614605,2.48136795,0.410457485,3.188784223,3.8518777379999998,79.413711022,16.412089348,1.550997306,0.0,0.410457485,5.600072506,0.568266986,0.410457485,73.34181788,1.243615914,17.353795013,2.463139613,0.568266986,1.550997306,2.076763547,9.030712725,8.125727831999999,8.544119274,1.64180039,0.568266986,0.568266986,4.025956125,0.0,109.399436041,8.553643666,12.102136040999998,0.410457485,1.654074798,2.594801648,13.393654563,6.084649572,13.358138142,1.3891833550000001,4.99286139,0.568266986,1.9131009639999998,0.410457485,0.0,19.720627416,4.337550367,3.053639386,0.0,17.953156016,0.0,0.820916369,105.68670939399999,6.604489858,9.015923805,1.9131009639999998,2.3358005090000002,8.208947562,0.0,2.7783353330000002,0.0,11.156721206,1.092184595,2.49945167,1.136534943,0.820916369,17.516040249,0.410457485,22.982036780999998,15.695268749,134.22397494,6.458970263,13.514486466000001,5.7397530880000005,7.254442779,8.208947562,0.833158429,2.525684247,1.50264208,3.96538528,0.0,0.978724471,12.912516445,0.410457485,23.435397078999998,0.0,2.594801648,161.126013873,0.0,23.564240787,0.568266986,0.833158429,0.0,1.925343024,9.446229449,18.339854136,70.37029153499999,0.978724471,3.554925522,3.6219063719999998,22.978026965,4.129445675,3.326757643,3.049635907,6.378654505,12.275143514,41.597546412999996,0.833158429,0.0,109.1368344,0.219856919,0.09507400900000001,0.113638824,0.078882652,0.0,0.08137376,3.2399208059999998,0.0,0.001753042,0.013382966,0.065251245,0.0,0.999144099,0.0,0.003467705,0.032766401,0.944094644,0.005619519,0.031871599,0.0,3.0,3.0,"[0, 2, 3]","[0, 1, 4]"
158x158,0.410457485,0.0,0.410457485,2.462740927,1.9131009639999998,7.873444027000001,18.349668783,11.907853840000001,1.231361832,0.410457485,10.813409016,3.554925522,9.009579137,2.467448345,2.467448345,4.98837863,14.011359805,0.410457485,5.333442405,2.462740927,4.672729279,2.6834875910000004,2.8735970980000003,0.410457485,2.8779058300000004,21.79183132,0.410457485,10.379246833,2.48136795,0.410457485,3.188784223,6.319326083,77.74740496,9.029058340999999,2.467448345,0.0,0.410457485,7.234704734,0.568266986,0.410457485,120.48103936999999,0.410457485,14.41902328,2.463139613,0.568266986,2.467448345,5.345447601,13.965702841,10.593176177,13.47910939,1.64180039,3.0357153310000005,0.568266986,3.2764326180000003,0.0,118.87229989599999,11.905962641999999,12.185770963,0.410457485,0.820916369,5.062249993,15.226603649,9.437565958,17.543363386,1.3891833550000001,3.441864084,0.568266986,1.9131009639999998,0.410457485,0.0,14.36946241,5.1390241660000004,1.50264208,0.0,9.590135564,0.0,0.820916369,126.25692451399999,9.071938203,9.015923805,1.9131009639999998,1.50264208,9.84357979,2.467448345,2.7783353330000002,1.634632228,7.3051817990000005,1.092184595,5.736781047,1.136534943,0.820916369,19.983488594,0.410457485,29.551659125,15.778903671000002,134.22397494,5.625811834,21.303521398,5.7397530880000005,7.254442779,15.611476174,0.0,2.525684247,1.50264208,6.432833625000001,0.0,0.978724471,14.547148672999999,0.410457485,25.225628610999998,0.0,2.594801648,233.607325273,0.0,35.902526007,2.2028992140000003,0.0,0.0,1.092184595,9.446229449,18.339854136,70.28919908099999,0.978724471,3.554925522,2.070909066,25.445475310000003,2.463139613,4.127899926,3.049635907,9.815201322,14.742591859000001,41.597546412999996,0.0,0.0,127.52997531,0.194594591,0.17157989100000004,0.02392503,0.125874731,0.0,0.115275778,4.870815482,0.132017133,0.0,0.0,0.047333231,0.0,1.7762952589999998,0.0,0.010696887,0.006769616,0.68553537,0.002089427,0.010261959,0.0,3.0,3.0,"[0, 2, 3]","[0, 2, 3]"
159x159,0.410457485,0.0,1.961454791,2.462740927,1.9131009639999998,9.340852829000001,18.349668783,8.638521138000002,2.782359138,0.410457485,10.813409016,3.554925522,9.009579137,2.467448345,2.467448345,4.98837863,14.011359805,0.410457485,3.6988101770000004,2.462740927,4.672729279,2.6834875910000004,2.8735970980000003,0.410457485,2.8779058300000004,21.79183132,0.410457485,8.744614605,2.48136795,0.410457485,3.188784223,6.319326083,77.74740496,10.580055646999998,4.018445651,0.0,0.410457485,5.600072506,0.568266986,0.410457485,89.55999382,0.410457485,17.353795013,2.463139613,0.568266986,4.018445651,5.345447601,13.965702841,10.593176177,13.47910939,1.64180039,3.0357153310000005,0.568266986,3.192797696,0.0,106.002957536,11.822327719999999,12.102136040999998,0.410457485,0.820916369,5.062249993,18.328644679,6.084649572,19.094360692,1.3891833550000001,4.99286139,0.568266986,1.9131009639999998,0.410457485,0.0,20.489907787,3.5043919380000004,3.053639386,0.0,7.955503336,0.0,0.820916369,140.00995959399998,9.071938203,9.015923805,1.9131009639999998,1.50264208,8.208947562,2.467448345,2.7783353330000002,0.0,10.323562777,1.092184595,2.467448345,1.136534943,0.820916369,19.983488594,0.410457485,27.917026897,15.695268749,134.22397494,5.625811834,17.616318153,5.7397530880000005,7.254442779,15.611476174,0.0,2.525684247,1.50264208,6.432833625000001,0.0,0.978724471,12.912516445,0.410457485,21.705248809,0.0,2.594801648,218.075254363,0.0,35.902526007,0.568266986,0.0,0.0,1.092184595,9.446229449,18.339854136,72.805829981,0.978724471,3.554925522,3.6219063719999998,25.445475310000003,2.463139613,4.127899926,3.049635907,6.378654505,14.742591859000001,41.597546412999996,0.0,0.0,123.55630905999999,0.194594591,0.18359046700000003,0.038993879,0.12172256499999999,0.0,0.146539036,4.29603127,0.132017133,0.0,0.013382966,0.047333231,0.0,1.5749401219999999,0.0,0.010696887,0.006769616,0.636117967,0.002089427,0.015164397,0.0,3.0,3.0,"[0, 2, 3]","[0, 2, 4]"
