coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Excitatory,Endothelial3,Excitatorycells
119x119,15.311674254,13.596116849,2.076369229,34.300602283,2.322422803,5.443515472,10.194291226999999,8.614749756,0.360786525,0.360786525,12.205369511999999,7.967909184,0.0,2.63902798,12.98942937,21.835289404999997,42.765456566000005,2.9997971619999997,5.278140529,1.917434428,5.918958604,4.31040411,1.240060069,0.0,1.600864609,14.94777134,3.4632075170000003,11.502409742,3.157573479,0.0,1.240060069,3.880272327,18.697623629,5.031962304,0.0,0.0,4.151539819,10.057437612,0.0,0.677374359,1.917434428,2.171249197,2.6909410769999997,1.556647903,2.1193945800000002,19.64429232,0.360786525,5.525316146,3.563707267,23.721618984,17.091094147,1.398965424,0.879273544,33.395934873,1.917434428,2.63902798,14.237534654,13.829603773,0.0,1.556647903,2.278238968,23.482278718,10.279498479,10.08309451,4.6460426020000005,2.63789366,4.7858977750000005,1.082380077,0.0,3.5260273609999997,1.354778164,7.785721281000001,1.758608055,0.721591065,11.308567859,0.0,0.879273544,21.365621801,10.375522917000001,3.2094100809999997,0.0,3.0440278540000003,1.240060069,2.435982414,1.240060069,0.0,2.1193945800000002,12.134130972000001,0.360786525,5.795438318,3.677200967,20.003700688000002,0.721591065,25.319915636,17.818133541999998,0.879273544,6.2004211830000004,0.677374359,3.614398456,1.038160884,10.802290726,3.113386219,5.636599605,68.51277099,2.683221833,1.082380077,0.360786525,0.879273544,9.324950606,13.327749242000001,0.360786525,3.113386219,6.648240683000001,3.834977284,15.972295077,0.0,0.0,0.0,22.038538445,4.081042919,1.240060069,0.360786525,0.721591065,11.028109707,1.443149259,18.181109872,2.583933973,8.975598265,3.2536292739999997,5.524226568,3.360596192,4.236745018000001,4.238798143,0.677374359,2.37435573,0.10452433400000001,0.010910280999999999,0.013472806,0.061047285,0.078810091,0.0,0.001710878,0.008975219,0.0,0.0,0.10656519,0.0,0.805624468,0.0,0.150238765,0.149637708,0.475815641,1.043014674,0.0,0.049909825,2.0,2.0,"[1, 2]"
120x120,7.493215003,8.327850248,3.35146666,35.575699714,3.597520234,4.151539819,10.194291226999999,8.614749756,0.360786525,0.360786525,18.563869748,6.675933531,1.275097431,2.63902798,12.98942937,21.835289404999997,44.023657863000004,4.274894593,5.278140529,4.467611378,7.1771599010000005,6.86058106,2.5151575,0.0,1.600864609,14.94777134,0.879273544,11.502409742,3.157573479,0.0,1.240060069,3.880272327,16.079862573,8.857214311,0.0,0.0,4.151539819,10.057437612,0.0,0.677374359,1.917434428,0.879273544,7.77427068,1.556647903,2.1193945800000002,26.019597576000002,0.360786525,5.525316146,3.563707267,24.996716414999998,17.091094147,1.398965424,0.879273544,33.395934873,1.917434428,2.63902798,12.945559001,13.829603773,0.0,1.556647903,2.278238968,20.830709248,6.403539986,10.08309451,4.6460426020000005,2.63789366,6.060995206,1.082380077,0.0,3.509149139,1.354778164,7.785721281000001,1.758608055,0.721591065,20.165128883,14.02449903,0.879273544,30.291067095,10.375522917000001,1.917434428,0.0,5.594204804,1.240060069,2.435982414,1.240060069,0.0,2.1193945800000002,12.134130972000001,0.360786525,5.795438318,3.677200967,22.553877638000003,0.721591065,25.319915636,17.818133541999998,5.9795567830000005,6.2004211830000004,0.677374359,3.597520234,1.038160884,10.802290726,3.113386219,5.636599605,156.14388235,6.508473840000001,1.082380077,0.360786525,0.879273544,10.583151903000001,13.327749242000001,0.360786525,3.113386219,4.06430671,3.834977284,15.955416855000001,0.0,0.0,0.0,22.038538445,4.081042919,1.240060069,0.360786525,0.721591065,12.303207138000001,1.443149259,16.889134219,0.0,8.975598265,1.961653621,5.524226568,3.360596192,0.360786525,5.513895574,0.677374359,2.357477508,0.08281185,0.019283493,0.023082604,0.082404806,0.078810091,0.005364625,0.001710878,0.008975219,0.0,0.0,0.12824591500000002,0.0,0.975167265,0.0,0.150238765,0.180932917,0.491874134,0.9966316609999999,0.0,0.049909825,2.0,2.0,"[1, 3]"
121x121,7.13938663,0.677374359,2.076369229,34.300602283,2.322422803,4.151539819,12.567552652,8.614749756,0.360786525,2.73404795,18.033094165999998,6.675933531,0.0,2.63902798,12.98942937,21.835289404999997,41.473480913,2.9997971619999997,5.278140529,1.917434428,4.6269829510000005,9.056858976000001,1.240060069,0.0,1.600864609,14.94777134,0.879273544,11.502409742,3.157573479,0.0,1.240060069,3.880272327,15.902947048000001,5.031962304,0.0,0.0,4.151539819,10.057437612,0.0,0.677374359,4.290695853,0.879273544,3.772226849,1.556647903,2.1193945800000002,52.86586784000001,0.360786525,5.525316146,3.563707267,23.721618984,17.091094147,3.772226849,0.879273544,33.395934873,1.917434428,2.63902798,15.318820425999998,13.829603773,0.0,1.556647903,4.651500393,32.342074139,6.403539986,19.576102414,4.6460426020000005,2.63789366,11.905598082000001,1.082380077,0.0,2.234051708,3.7280395889999998,7.785721281000001,1.758608055,0.721591065,10.887084719,0.0,3.252534969,33.230331781000004,10.375522917000001,1.917434428,0.0,3.0440278540000003,1.240060069,2.435982414,1.240060069,0.0,2.1193945800000002,12.134130972000001,0.360786525,5.795438318,3.677200967,20.003700688000002,0.721591065,25.319915636,17.818133541999998,0.879273544,6.2004211830000004,0.677374359,9.442123109999999,1.038160884,10.802290726,3.113386219,5.636599605,66.40601156,2.683221833,1.082380077,0.360786525,0.879273544,12.779429819,13.327749242000001,0.360786525,3.113386219,11.184007016999999,3.834977284,14.680319424,0.0,0.0,0.0,55.260113965,6.454304344,1.240060069,0.360786525,0.721591065,11.028109707,1.443149259,21.635589085,0.0,8.975598265,1.961653621,5.524226568,3.360596192,0.360786525,4.238798143,0.677374359,3.4556415019999998,0.08281185,0.030942759,0.015588326,0.066423347,0.078810091,0.004387271,0.013025299,0.008975219,0.0,0.0,0.10656519,0.0,0.693869702,0.006760343,0.150238765,0.17757826200000001,0.528964338,1.0072470629999999,0.0,0.049909825,2.0,2.0,"[1, 4]"
122x122,18.379812254,20.569218379,1.996688496,33.543554475,3.597520234,3.4113702330000004,8.162145987999999,7.937375397,0.360786525,0.360786525,19.178471041999998,6.61313102,1.275097431,1.961653621,12.98942937,15.738858149999999,39.896594728000004,3.597520234,3.923362365,3.790237019,5.082212672,4.151041559,2.5151575,0.0,1.600864609,14.94777134,3.4632075170000003,8.792870241,2.48019912,0.0,1.240060069,2.525494163,20.57042622,6.14767481,0.0,0.0,2.1193945800000002,9.380063253,0.0,0.0,1.240060069,2.171249197,8.388871974,0.879273544,2.1193945800000002,6.375305256,0.360786525,4.847941787,2.886332908,23.641938251,17.091094147,0.721591065,0.879273544,27.976896085,1.240060069,1.961653621,11.527995152999999,8.410564985,0.0,0.879273544,1.600864609,18.421641837,10.279498479,7.373555009,3.968668243,2.63789366,1.996688496,1.082380077,0.0,3.4463466279999997,0.0,3.0440278540000003,1.758608055,0.721591065,19.914028101,14.02449903,0.879273544,21.485109745,9.020744753,2.532035722,0.0,5.594204804,1.240060069,1.758608055,1.240060069,0.0,2.1193945800000002,10.779352808,0.360786525,5.1180639590000006,2.322422803,20.521732399,0.721591065,24.642541277,14.43121066,5.9795567830000005,6.2004211830000004,0.0,4.889495887,0.360786525,9.447512562,1.758608055,5.636599605,139.31327303999998,6.508473840000001,1.082380077,0.360786525,0.879273544,7.810820846,11.972971078,0.360786525,1.758608055,2.583933973,2.48019912,15.892614344,0.0,0.0,0.0,0.360786525,4.081042919,1.240060069,0.360786525,0.721591065,10.948428974,1.443149259,18.181109872,2.583933973,8.298223906,3.2536292739999997,5.524226568,2.683221833,4.236745018000001,5.513895574,0.0,3.6494531610000003,0.021712484,0.019283493,0.036555409999999997,0.096482664,0.078810091,0.005364625,0.001710878,0.008975219,0.0,0.0,0.12824591500000002,0.0,1.0869220309999998,0.0,0.150238765,0.180932917,0.48867172999999997,0.802581213,0.0,0.049909825,2.0,2.0,"[2, 3]"
123x123,18.025983881,12.91874249,0.721591065,32.268457044,2.322422803,3.4113702330000004,10.535407412999998,7.937375397,0.360786525,2.73404795,18.647695459999998,6.61313102,0.0,1.961653621,12.98942937,15.738858149999999,37.346417778,2.322422803,3.923362365,1.240060069,2.532035722,6.347319475,1.240060069,0.0,1.600864609,14.94777134,3.4632075170000003,8.792870241,2.48019912,0.0,1.240060069,2.525494163,20.393510695,2.322422803,0.0,0.0,2.1193945800000002,9.380063253,0.0,0.0,3.613321494,2.171249197,4.386828143,0.879273544,2.1193945800000002,33.22157552,0.360786525,4.847941787,2.886332908,22.36684082,17.091094147,3.09485249,0.879273544,27.976896085,1.240060069,1.961653621,13.901256577999998,8.410564985,0.0,0.879273544,3.974126034,29.933006728,10.279498479,16.866562913000003,3.968668243,2.63789366,7.841291372,1.082380077,0.0,2.171249197,2.373261425,3.0440278540000003,1.758608055,0.721591065,10.635983936999999,0.0,3.252534969,24.424374431,9.020744753,2.532035722,0.0,3.0440278540000003,1.240060069,1.758608055,1.240060069,0.0,2.1193945800000002,10.779352808,0.360786525,5.1180639590000006,2.322422803,17.971555449,0.721591065,24.642541277,14.43121066,0.879273544,6.2004211830000004,0.0,10.734098762999999,0.360786525,9.447512562,1.758608055,5.636599605,49.575402249999996,2.683221833,1.082380077,0.360786525,0.879273544,10.007098762,11.972971078,0.360786525,1.758608055,9.70363428,2.48019912,14.617516913,0.0,0.0,0.0,33.582362045,6.454304344,1.240060069,0.360786525,0.721591065,9.673331543,1.443149259,22.927564738,2.583933973,8.298223906,3.2536292739999997,5.524226568,2.683221833,4.236745018000001,4.238798143,0.0,4.747617155,0.021712484,0.030942759,0.029061132,0.08050120499999999,0.078810091,0.004387271,0.013025299,0.008975219,0.0,0.0,0.10656519,0.0,0.805624468,0.006760343,0.150238765,0.17757826200000001,0.525761934,0.813196615,0.0,0.049909825,2.0,2.0,"[2, 4]"
124x124,10.20752463,7.650475889,1.996688496,33.543554475,3.597520234,2.1193945800000002,10.535407412999998,7.937375397,0.360786525,2.73404795,25.006195696,5.321155367,1.275097431,1.961653621,12.98942937,15.738858149999999,38.604619075,3.597520234,3.923362365,3.790237019,3.790237019,8.897496425,2.5151575,0.0,1.600864609,14.94777134,0.879273544,8.792870241,2.48019912,0.0,1.240060069,2.525494163,17.775749639,6.14767481,0.0,0.0,2.1193945800000002,9.380063253,0.0,0.0,3.613321494,0.879273544,9.470157746,0.879273544,2.1193945800000002,39.596880776,0.360786525,4.847941787,2.886332908,23.641938251,17.091094147,3.09485249,0.879273544,27.976896085,1.240060069,1.961653621,12.609280925,8.410564985,0.0,0.879273544,3.974126034,27.281437258,6.403539986,16.866562913000003,3.968668243,2.63789366,9.116388803,1.082380077,0.0,2.154370975,2.373261425,3.0440278540000003,1.758608055,0.721591065,19.492544961,14.02449903,3.252534969,33.349819725,9.020744753,1.240060069,0.0,5.594204804,1.240060069,1.758608055,1.240060069,0.0,2.1193945800000002,10.779352808,0.360786525,5.1180639590000006,2.322422803,20.521732399,0.721591065,24.642541277,14.43121066,5.9795567830000005,6.2004211830000004,0.0,10.717220541,0.360786525,9.447512562,1.758608055,5.636599605,137.20651361,6.508473840000001,1.082380077,0.360786525,0.879273544,11.265300059000001,11.972971078,0.360786525,1.758608055,7.119700307,2.48019912,14.600638691,0.0,0.0,0.0,33.582362045,6.454304344,1.240060069,0.360786525,0.721591065,10.948428974,1.443149259,21.635589085,0.0,8.298223906,1.961653621,5.524226568,2.683221833,0.360786525,5.513895574,0.0,4.730738933,0.0,0.039315971,0.03867093,0.101858726,0.078810091,0.009751896,0.013025299,0.008975219,0.0,0.0,0.12824591500000002,0.0,0.975167265,0.006760343,0.150238765,0.208873471,0.541820427,0.7668136019999999,0.0,0.049909825,2.0,2.0,"[3, 4]"
125x125,16.399499878,17.009804145,5.385426755999999,18.565820746,0.0,3.8405426250000003,16.290961953999997,23.604097249,0.0,0.560163093,24.256212341000005,3.2069169100000003,0.0,1.7101993910000002,0.516421733,34.156680127,29.435634354,1.7539591849999998,7.15091585,2.125986508,6.832036684,3.269702594,1.076584826,0.560163093,8.962308815,7.520350071,3.660518799,16.410199716999998,1.193796092,1.120313117,1.120313117,1.9149412570000002,31.606330164000003,6.972040075,1.63673485,0.0,3.480757388,2.226610107,0.0,1.237537452,1.193796092,2.368560479,40.077044107999996,1.237537452,0.0,29.784672190000002,5.279715953,19.025811754,12.329055075000001,5.486108809,2.065631854,1.193796092,0.516421733,5.419038788,0.677374359,1.7101993910000002,5.034340186,61.84713345400001,0.0,1.237537452,5.631274573,40.548228093,25.556702684999998,56.496587500000004,5.957090312,1.549235748,4.06430671,0.516421733,2.109398841,2.646753817,2.991513014,5.258115160000001,5.839879046,0.0,37.57434776,15.93557709,0.0,24.883545795,13.356319918,3.5623381370000002,0.0,0.560163093,1.549235748,2.125986508,0.516421733,0.516421733,20.077545302,21.767777304,3.601750298,4.598449541,2.387603196,39.661307105,0.516421733,63.853570811999994,6.572867853,0.516421733,8.982065513,0.677374359,5.410136667,0.677374359,28.555466833999997,1.9149412570000002,2.109398841,192.209577983,0.560163093,0.0,1.120313117,6.728328102,9.702172139,33.319834128,0.0,1.8711998970000001,7.768553800000001,2.803390313,64.179707612,2.240634118,0.560163093,1.076584826,22.754336746,1.032825032,0.0,0.516421733,0.516421733,2.387603196,0.0,42.570445861,2.583933973,1.7976874760000001,7.0881133389999995,7.345347807,8.213325156,5.324570642,0.560163093,0.677374359,5.637865429,0.11563837400000002,0.085085276,0.038730412,0.09271933,0.018932964,0.0,0.138805026,0.074578928,0.0,0.0,0.204877458,0.298613759,0.29894413799999997,0.0,0.107523339,0.0,1.203801086,0.29988378,0.002601846,0.0,3.0,3.0,"[0, 1, 2]"
126x126,8.581040627,11.741537544,6.660524186999999,19.840918177,1.275097431,2.548566972,16.290961953999997,23.604097249,0.0,0.560163093,30.614712577000002,1.9149412570000002,1.275097431,1.7101993910000002,0.516421733,34.156680127,30.693835651,3.029056616,7.15091585,4.6761634579999996,8.090237981000001,5.819879544,2.351682257,0.560163093,8.962308815,7.520350071,1.076584826,16.410199716999998,1.193796092,1.120313117,1.120313117,1.9149412570000002,28.988569108000004,10.797292082,1.63673485,0.0,3.480757388,2.226610107,0.0,1.237537452,1.193796092,1.076584826,45.16037371099999,1.237537452,0.0,36.159977446,5.279715953,19.025811754,12.329055075000001,6.76120624,2.065631854,1.193796092,0.516421733,5.419038788,0.677374359,1.7101993910000002,3.742364533,61.84713345400001,0.0,1.237537452,5.631274573,37.896658623,21.680744192,56.496587500000004,5.957090312,1.549235748,5.339404141,0.516421733,2.109398841,2.629875595,2.991513014,5.258115160000001,5.839879046,0.0,46.430908784,29.96007612,0.0,33.808991089,13.356319918,2.270362484,0.0,3.110340043,1.549235748,2.125986508,0.516421733,0.516421733,20.077545302,21.767777304,3.601750298,4.598449541,2.387603196,42.211484055,0.516421733,63.853570811999994,6.572867853,5.616704972000001,8.982065513,0.677374359,5.393258445,0.677374359,28.555466833999997,1.9149412570000002,2.109398841,279.840689343,4.3854151,0.0,1.120313117,6.728328102,10.960373436000001,33.319834128,0.0,1.8711998970000001,5.184619827000001,2.803390313,64.16282939,2.240634118,0.560163093,1.076584826,22.754336746,1.032825032,0.0,0.516421733,0.516421733,3.6627006270000004,0.0,41.278470208,0.0,1.7976874760000001,5.796137686,7.345347807,8.213325156,1.448612149,1.8352605240000002,0.677374359,5.620987207,0.09392589000000001,0.093458488,0.048340209999999995,0.114076851,0.018932964,0.005364625,0.138805026,0.074578928,0.0,0.0,0.22655818300000002,0.298613759,0.46848693499999994,0.0,0.107523339,0.031295209,1.219859579,0.253500767,0.002601846,0.0,3.0,3.0,"[0, 1, 3]"
127x127,8.227212254,4.091061655,5.385426755999999,18.565820746,0.0,2.548566972,18.664223378999996,23.604097249,0.0,2.933424518,30.083936995000002,1.9149412570000002,0.0,1.7101993910000002,0.516421733,34.156680127,28.143658701,1.7539591849999998,7.15091585,2.125986508,5.5400610310000005,8.016157459999999,1.076584826,0.560163093,8.962308815,7.520350071,1.076584826,16.410199716999998,1.193796092,1.120313117,1.120313117,1.9149412570000002,28.811653583000002,6.972040075,1.63673485,0.0,3.480757388,2.226610107,0.0,1.237537452,3.567057517,1.076584826,41.15832988,1.237537452,0.0,63.006247710000004,5.279715953,19.025811754,12.329055075000001,5.486108809,2.065631854,3.567057517,0.516421733,5.419038788,0.677374359,1.7101993910000002,6.115625958,61.84713345400001,0.0,1.237537452,8.004535998,49.408023514,21.680744192,65.989595404,5.957090312,1.549235748,11.184007016999999,0.516421733,2.109398841,1.354778164,5.364774439,5.258115160000001,5.839879046,0.0,37.15286462,15.93557709,2.373261425,36.748255775000004,13.356319918,2.270362484,0.0,0.560163093,1.549235748,2.125986508,0.516421733,0.516421733,20.077545302,21.767777304,3.601750298,4.598449541,2.387603196,39.661307105,0.516421733,63.853570811999994,6.572867853,0.516421733,8.982065513,0.677374359,11.237861321,0.677374359,28.555466833999997,1.9149412570000002,2.109398841,190.10281855300002,0.560163093,0.0,1.120313117,6.728328102,13.156651352,33.319834128,0.0,1.8711998970000001,12.304320134000001,2.803390313,62.887731959,2.240634118,0.560163093,1.076584826,55.975912266,3.406086457,0.0,0.516421733,0.516421733,2.387603196,0.0,46.024925074,0.0,1.7976874760000001,5.796137686,7.345347807,8.213325156,1.448612149,0.560163093,0.677374359,6.719151201,0.09392589000000001,0.10511775400000001,0.040845932,0.098095392,0.018932964,0.004387271,0.150119447,0.074578928,0.0,0.0,0.204877458,0.298613759,0.187189372,0.006760343,0.107523339,0.027940554,1.256949783,0.264116169,0.002601846,0.0,3.0,3.0,"[0, 1, 4]"
128x128,19.467637878,23.982905674999998,5.305746022999999,17.808772937999997,1.275097431,1.808397386,14.258816714999998,22.926722889999997,0.0,0.560163093,31.229313871000002,1.852138746,1.275097431,1.032825032,0.516421733,28.060248872,26.566772516000004,2.351682257,5.796137686,3.9987890989999997,5.995290752,3.110340043,2.351682257,0.560163093,8.962308815,7.520350071,3.660518799,13.700660216,0.516421733,1.120313117,1.120313117,0.560163093,33.479132755,8.087752581,1.63673485,0.0,1.448612149,1.549235748,0.0,0.560163093,0.516421733,2.368560479,45.774975004999995,0.560163093,0.0,16.515685126,5.279715953,18.348437394999998,11.651680716000001,5.406428076,2.065631854,0.516421733,0.516421733,0.0,0.0,1.032825032,2.324800685,56.42809466600001,0.0,0.560163093,4.953900214,35.487591212,25.556702684999998,53.787047999,5.279715953,1.549235748,1.275097431,0.516421733,2.109398841,2.567073084,1.63673485,0.516421733,5.839879046,0.0,46.179808002,29.96007612,0.0,25.003033739,12.001541754,2.8849637780000004,0.0,3.110340043,1.549235748,1.448612149,0.516421733,0.516421733,20.077545302,20.41299914,3.601750298,3.921075182,1.032825032,40.179338816,0.516421733,63.176196452999996,3.1859449709999996,5.616704972000001,8.982065513,0.0,6.685234098,0.0,27.200688669999998,0.560163093,2.109398841,263.010080033,4.3854151,0.0,1.120313117,6.728328102,8.188042378999999,31.965055963999998,0.0,0.516421733,3.70424709,1.448612149,64.100026879,2.240634118,0.560163093,1.076584826,1.076584826,1.032825032,0.0,0.516421733,0.516421733,2.307922463,0.0,42.570445861,2.583933973,1.120313117,7.0881133389999995,7.345347807,7.535950797,5.324570642,1.8352605240000002,0.0,6.9129628599999995,0.032826524,0.093458488,0.061813016,0.128154709,0.018932964,0.005364625,0.138805026,0.074578928,0.0,0.0,0.22655818300000002,0.298613759,0.5802417009999999,0.0,0.107523339,0.031295209,1.216657175,0.059450319,0.002601846,0.0,3.0,3.0,"[0, 2, 3]"
129x129,19.113809505,16.332429786,4.0306485919999995,16.533675506999998,0.0,1.808397386,16.632078139999997,22.926722889999997,0.0,2.933424518,30.698538289000002,1.852138746,0.0,1.032825032,0.516421733,28.060248872,24.016595566000003,1.076584826,5.796137686,1.448612149,3.445113802,5.3066179589999996,1.076584826,0.560163093,8.962308815,7.520350071,3.660518799,13.700660216,0.516421733,1.120313117,1.120313117,0.560163093,33.302217230000004,4.262500574,1.63673485,0.0,1.448612149,1.549235748,0.0,0.560163093,2.889683158,2.368560479,41.772931174,0.560163093,0.0,43.361955390000006,5.279715953,18.348437394999998,11.651680716000001,4.131330645,2.065631854,2.889683158,0.516421733,0.0,0.0,1.032825032,4.69806211,56.42809466600001,0.0,0.560163093,7.327161639,46.998956103,25.556702684999998,63.280055903000004,5.279715953,1.549235748,7.119700307,0.516421733,2.109398841,1.291975653,4.009996275,0.516421733,5.839879046,0.0,36.901763838,15.93557709,2.373261425,27.942298425,12.001541754,2.8849637780000004,0.0,0.560163093,1.549235748,1.448612149,0.516421733,0.516421733,20.077545302,20.41299914,3.601750298,3.921075182,1.032825032,37.629161866,0.516421733,63.176196452999996,3.1859449709999996,0.516421733,8.982065513,0.0,12.529836973999998,0.0,27.200688669999998,0.560163093,2.109398841,173.272209243,0.560163093,0.0,1.120313117,6.728328102,10.384320294999998,31.965055963999998,0.0,0.516421733,10.823947397,1.448612149,62.824929448,2.240634118,0.560163093,1.076584826,34.298160346,3.406086457,0.0,0.516421733,0.516421733,1.032825032,0.0,47.316900727000004,2.583933973,1.120313117,7.0881133389999995,7.345347807,7.535950797,5.324570642,0.560163093,0.0,8.011126854,0.032826524,0.10511775400000001,0.054318738,0.11217325,0.018932964,0.004387271,0.150119447,0.074578928,0.0,0.0,0.204877458,0.298613759,0.29894413799999997,0.006760343,0.107523339,0.027940554,1.253747379,0.070065721,0.002601846,0.0,3.0,3.0,"[0, 2, 4]"
130x130,11.295350253999999,11.064163185,5.305746022999999,17.808772937999997,1.275097431,0.516421733,16.632078139999997,22.926722889999997,0.0,2.933424518,37.057038525,0.560163093,1.275097431,1.032825032,0.516421733,28.060248872,25.274796863000002,2.351682257,5.796137686,3.9987890989999997,4.703315099,7.8567949089999995,2.351682257,0.560163093,8.962308815,7.520350071,1.076584826,13.700660216,0.516421733,1.120313117,1.120313117,0.560163093,30.684456174,8.087752581,1.63673485,0.0,1.448612149,1.549235748,0.0,0.560163093,2.889683158,1.076584826,46.856260776999996,0.560163093,0.0,49.737260646,5.279715953,18.348437394999998,11.651680716000001,5.406428076,2.065631854,2.889683158,0.516421733,0.0,0.0,1.032825032,3.406086457,56.42809466600001,0.0,0.560163093,7.327161639,44.347386633,21.680744192,63.280055903000004,5.279715953,1.549235748,8.394797738,0.516421733,2.109398841,1.275097431,4.009996275,0.516421733,5.839879046,0.0,45.758324862,29.96007612,2.373261425,36.867743719,12.001541754,1.5929881250000002,0.0,3.110340043,1.549235748,1.448612149,0.516421733,0.516421733,20.077545302,20.41299914,3.601750298,3.921075182,1.032825032,40.179338816,0.516421733,63.176196452999996,3.1859449709999996,5.616704972000001,8.982065513,0.0,12.512958752,0.0,27.200688669999998,0.560163093,2.109398841,260.903320603,4.3854151,0.0,1.120313117,6.728328102,11.642521592,31.965055963999998,0.0,0.516421733,8.240013423999999,1.448612149,62.808051225999996,2.240634118,0.560163093,1.076584826,34.298160346,3.406086457,0.0,0.516421733,0.516421733,2.307922463,0.0,46.024925074,0.0,1.120313117,5.796137686,7.345347807,7.535950797,1.448612149,1.8352605240000002,0.0,7.994248632,0.01111404,0.113490966,0.063928536,0.133530771,0.018932964,0.009751896,0.150119447,0.074578928,0.0,0.0,0.22655818300000002,0.298613759,0.46848693499999994,0.006760343,0.107523339,0.059235763,1.269805872,0.023682708,0.002601846,0.0,3.0,3.0,"[0, 3, 4]"
131x131,20.051170968,21.763014470999998,5.2119120379999995,19.840918177,1.275097431,3.8405426250000003,16.290961953999997,23.604097249,0.0,0.560163093,29.009422667000003,3.2069169100000003,1.275097431,1.7101993910000002,0.516421733,32.708067978,31.985811304000002,3.029056616,7.15091585,3.227551309,9.382213634,5.819879544,2.351682257,0.560163093,8.962308815,7.520350071,3.660518799,16.410199716999998,1.193796092,1.120313117,1.120313117,1.9149412570000002,34.156507114,10.797292082,1.63673485,0.0,2.032145239,2.226610107,0.0,1.237537452,1.193796092,2.368560479,42.10645958799999,1.237537452,0.0,26.019597576000002,5.279715953,19.025811754,12.329055075000001,6.76120624,2.065631854,1.193796092,0.516421733,5.419038788,0.677374359,1.7101993910000002,5.034340186,60.39852130500001,0.0,1.237537452,5.631274573,39.853972266,24.108090536,55.047975351000005,5.957090312,1.549235748,5.339404141,0.516421733,2.109398841,3.9218512480000003,2.991513014,5.258115160000001,5.839879046,0.0,45.804307724000004,14.02449903,0.0,19.324390768999997,13.356319918,3.5623381370000002,0.0,3.110340043,1.549235748,0.677374359,0.516421733,0.516421733,20.077545302,21.767777304,2.153138149,4.598449541,2.387603196,37.865594279,0.516421733,60.956305248999996,6.572867853,5.616704972000001,8.982065513,0.677374359,5.236621949,0.677374359,28.555466833999997,1.9149412570000002,2.109398841,182.545126283,4.3854151,0.0,1.120313117,5.279715953,7.906459313,33.319834128,0.0,1.8711998970000001,7.768553800000001,1.354778164,65.45480504300001,2.240634118,0.560163093,1.076584826,22.754336746,1.032825032,0.0,0.516421733,0.516421733,3.6627006270000004,0.0,42.570445861,2.583933973,1.7976874760000001,7.0881133389999995,7.345347807,8.213325156,3.875958493,1.8352605240000002,0.677374359,2.567073084,0.107436501,0.093458488,0.036555409999999997,0.08994281500000001,0.018932964,0.005364625,0.138805026,0.074578928,0.0,0.0,0.22655818300000002,0.298613759,0.393052329,0.0,0.107523339,0.031295209,1.050498243,0.306417433,0.002601846,0.0,3.0,3.0,"[1, 2, 3]"
