coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Excitatory,Microglia,Excitatory Microglia
159x159,0.891907941,2.889914001,15.16218226,10.491013345999999,2.047926208,22.824714128,17.364704280999998,8.183841694,0.0,1.728815757,29.861993983999998,4.9692781120000005,0.0,0.879273544,1.444950101,24.511232931,41.531077167999996,3.7762946790000003,7.038324008,5.55393556,4.336923174,3.2232492610000003,1.439436637,0.560163093,11.28653246,22.468121411,2.884386738,21.356444115,4.095466097,1.120313117,1.999586661,0.560163093,41.564066396,14.368699861,1.120313117,0.0,1.758608055,2.060560605,5.843212087,0.560163093,2.047926208,2.331344578,34.930456983999996,2.331344578,1.758608055,4.674662016,6.448368617,15.227141771,9.304162695,1.444950101,8.792870241,0.0,1.771181485,32.758903342,3.2161315860000004,1.771181485,8.792870241,63.299354545,0.891907941,11.001200426999999,4.800348726,22.10281765,23.60842203,35.450538445,5.279715953,2.63789366,0.891907941,1.444950101,0.560163093,0.879273544,2.288965781,7.3377481840000005,7.598487101,1.444950101,39.051012023,0.0,0.879273544,11.4021473,17.505140076,16.601618897,0.0,1.439436637,4.661095486000001,1.758608055,0.879273544,0.0,20.803328325,17.274647217,1.120313117,9.486200740000001,0.879273544,46.623556788,0.0,60.203987878,4.072778405,2.324223645,12.580314588,5.01257046,1.999586661,2.675784144,20.234841023999998,2.318771148,17.119386546999998,27.440627273,1.439436637,0.0,1.120313117,200.52858045699998,1.168652664,62.133377403,0.891907941,1.758608055,26.889794626999997,4.095944568,65.5750092,2.240634118,1.452071034,2.005113194,4.066150773,28.471354876,5.338863172,8.580370498,0.0,9.673331543,0.0,50.357263995,0.0,1.120313117,8.495847539000001,9.362559714,7.137206768,1.444950101,4.077370171,0.891907941,12.48652308,0.045213977,0.100846227,0.070252706,0.199426006,0.002580838,0.001917426,0.021738598,0.083554147,0.0,0.0,0.218204839,0.298613759,1.3705399040000001,0.0,0.246462121,0.119008083,1.1120538020000001,0.311583556,0.0036621730000000003,0.049909825,3.0,3.0,"[[0, 2, 3], [0, 2, 4]]"
160x160,0.891907941,0.96942751,39.39698998,8.570526855,2.532630623,42.698441167999995,15.919754179999998,9.637985457,0.484704415,1.728815757,29.386471392999997,5.453982527000001,3.392987829,1.8487010540000002,0.0,17.286344793999998,33.355119247000005,2.816048993,7.038324008,6.038639975000001,4.336923174,4.677393024000001,1.439436637,1.044867508,9.841582359,22.468121411,1.439436637,19.911494014,5.074092207,1.120313117,1.999586661,1.529590603,44.975281028,22.626652059999998,1.120313117,0.0,3.212751818,2.54526502,5.843212087,0.560163093,2.532630623,2.331344578,34.930456983999996,2.331344578,1.758608055,4.674662016,6.448368617,15.227141771,11.242962484,0.0,8.792870241,0.0,1.771181485,28.423957684,2.2558859,1.771181485,9.277574655999999,61.387985097999994,0.891907941,2.331344578,4.800348726,30.342775710999998,23.60842203,33.045328859,5.764420368000001,2.63789366,1.861335451,0.484704415,0.560163093,0.879273544,2.773670196,8.307175694,7.598487101,0.96942751,71.53617568199999,0.0,0.879273544,11.4021473,14.139621928,16.601618897,0.0,2.408864147,1.771181485,1.758608055,1.363977959,0.0,22.257472088,16.314401530999998,1.605017532,9.970905155,0.879273544,40.843708122,0.0,60.697837566,6.011578194,1.363977959,12.580314588,6.475849332,1.999586661,8.007625134,20.719545438999997,2.318771148,7.489333252,27.440627273,1.439436637,0.96942751,1.120313117,173.310959127,1.168652664,52.053228476,0.891907941,1.758608055,20.158738567,5.065372077999999,63.169799614000006,2.240634118,1.936775449,1.044867508,5.0355782829999995,28.489669848,9.216506052,10.04364937,0.0,9.673331543,0.0,46.507022752,0.0,1.120313117,7.535601853000001,10.341185824,7.6310564560000005,0.0,4.5620745860000005,0.891907941,22.179533745,0.045213977,0.142489468,0.074135385,0.22740167700000002,0.002580838,0.024974352,0.021738598,0.168682222,0.0,0.0,0.218204839,0.298613759,1.724603958,0.0,0.246462121,0.015747759,1.0924000040000001,0.000742606,0.0036621730000000003,0.049909825,3.0,3.0,"[[0, 2, 3], [0, 3, 4]]"
161x161,0.0,3.8593415110000002,24.23480772,11.460440855999998,1.363977959,27.654483442999997,17.364704280999998,7.854172833000001,0.484704415,0.560163093,29.047608869999998,10.584222934,3.392987829,1.8487010540000002,1.444950101,23.61932499,49.055078237000004,3.369091153,7.038324008,1.363977959,1.999586661,2.8935804000000003,1.439436637,1.044867508,11.28653246,28.490269759,2.884386738,21.356444115,5.627134367,1.120313117,1.999586661,1.529590603,34.547357643,16.597517875999998,1.120313117,0.0,3.212751818,0.484704415,0.0,0.560163093,1.363977959,1.439436637,45.805480239999994,1.439436637,1.758608055,0.0,11.301864301,11.997897317,9.45914986,1.444950101,8.792870241,0.0,0.879273544,37.612399026000006,2.80892806,0.879273544,9.277574655999999,55.081522679,0.0,16.131440834,4.800348726,19.763172705,22.716514089,35.93524286,5.764420368000001,8.660042008,0.96942751,1.929654516,0.560163093,0.879273544,1.605017532,25.938662844,7.598487101,2.414377611,49.85459972299999,0.0,0.879273544,10.233494636,17.305914922,1.439436637,0.0,2.408864147,3.7691875450000003,1.758608055,1.363977959,0.0,22.257472088,14.806886343999999,7.627165880000001,8.802252491,0.879273544,43.055936429,0.0,57.129667010000006,3.059112906,2.80892806,10.796501964,4.353179074,1.999586661,5.33184099,20.719545438999997,8.340919496,28.479114218,0.560163093,1.439436637,0.96942751,1.120313117,211.360116307,0.0,52.910528006999996,0.0,1.758608055,11.728968755,2.728035565,68.51424160399999,2.240634118,1.044867508,2.489817609,1.529590603,14.458184981999999,4.756916424,4.353179074,0.0,9.673331543,0.0,61.101831706,6.022148348,1.120313117,8.088644013,11.786135925,8.184098616,1.444950101,4.5620745860000005,0.0,9.693010665,0.005299569,0.136910225,0.04797976,0.151380024,0.005028022,0.023056926,0.021738598,0.168682222,0.0,0.0,0.203966788,0.298613759,1.6229501339999999,0.0,0.246462121,0.103260324,0.9867442540000001,0.316408384,0.002992947,0.049909825,3.0,3.0,"[[0, 2, 3], [1, 2, 3]]"
162x162,0.0,2.889914001,0.0,10.491013345999999,2.047926208,10.118092916,17.364704280999998,6.40002907,0.0,1.728815757,28.07818136,10.099518519,0.0,0.879273544,1.444950101,23.61932499,51.790940464,2.884386738,7.038324008,5.55393556,4.336923174,1.439436637,1.439436637,0.560163093,11.28653246,28.490269759,2.884386738,21.356444115,3.203558156,1.120313117,1.999586661,0.560163093,31.75221669,5.449651676,1.120313117,0.0,1.758608055,1.168652664,5.843212087,0.560163093,2.047926208,1.439436637,46.974132903999994,1.439436637,1.758608055,4.674662016,12.470516965,14.33523383,7.520350071,1.444950101,8.792870241,0.0,0.879273544,38.781051690000005,2.324223645,0.879273544,8.792870241,56.163934148,0.0,16.131440834,4.800348726,18.535197291,22.716514089,35.450538445,5.279715953,8.660042008,0.0,1.444950101,0.560163093,0.879273544,2.288965781,29.64389735,7.598487101,1.444950101,19.430473643,0.0,0.879273544,11.4021473,17.505140076,1.439436637,0.0,1.439436637,3.7691875450000003,1.758608055,0.879273544,0.0,20.803328325,15.490834592999999,7.142461465,9.486200740000001,0.879273544,43.055936429,0.0,57.528203734,2.288965781,2.324223645,10.796501964,1.444950101,1.999586661,0.0,20.234841023999998,8.340919496,29.163062467,27.440627273,1.439436637,0.0,1.120313117,256.519346327,1.168652664,54.10603324099999,0.0,1.758608055,17.970746442,4.095944568,68.029537189,2.240634118,0.560163093,2.005113194,4.066150773,25.574455039,0.879273544,1.444950101,0.0,9.673331543,0.0,60.617127290999996,6.022148348,1.120313117,7.603939598,9.362559714,6.245298827,1.444950101,4.077370171,0.0,0.0,0.021252529,0.095266984,0.065067857,0.175521645,0.005028022,0.001917426,0.021738598,0.083554147,0.0,0.0,0.203966788,0.298613759,1.341130811,0.0,0.246462121,0.118245268,1.050807547,0.31715098999999997,0.004053274,0.049909825,3.0,3.0,"[[0, 2, 3], [1, 2, 4]]"
163x163,0.0,0.96942751,24.23480772,8.570526855,2.532630623,29.991819955999997,15.919754179999998,7.854172833000001,0.484704415,1.728815757,27.602658768999998,10.584222934,3.392987829,1.8487010540000002,0.0,16.394436853,43.614982543,1.924141052,7.038324008,6.038639975000001,4.336923174,2.8935804000000003,1.439436637,1.044867508,9.841582359,28.490269759,1.439436637,19.911494014,4.182184266,1.120313117,1.999586661,1.529590603,35.163431322,13.707603875,1.120313117,0.0,3.212751818,1.6533570789999998,5.843212087,0.560163093,2.532630623,1.439436637,46.974132903999994,1.439436637,1.758608055,4.674662016,12.470516965,14.33523383,9.45914986,0.0,8.792870241,0.0,0.879273544,34.446106032,1.363977959,0.879273544,9.277574655999999,54.252564701,0.0,7.461584985,4.800348726,26.775155352,22.716514089,33.045328859,5.764420368000001,8.660042008,0.96942751,0.484704415,0.560163093,0.879273544,2.773670196,30.61332486,7.598487101,0.96942751,51.91563730199999,0.0,0.879273544,11.4021473,14.139621928,1.439436637,0.0,2.408864147,0.879273544,1.758608055,1.363977959,0.0,22.257472088,14.530588906999998,7.627165880000001,9.970905155,0.879273544,37.276087763,0.0,58.022053422,4.22776557,1.363977959,10.796501964,2.908228973,1.999586661,5.33184099,20.719545438999997,8.340919496,19.533009172,27.440627273,1.439436637,0.96942751,1.120313117,229.301724997,1.168652664,44.025884313999995,0.0,1.758608055,11.239690382,5.065372077999999,65.624327603,2.240634118,1.044867508,1.044867508,5.0355782829999995,25.592770011,4.756916424,2.908228973,0.0,9.673331543,0.0,56.766886047999996,6.022148348,1.120313117,6.643693912000001,10.341185824,6.739148515,0.0,4.5620745860000005,0.0,9.693010665,0.021252529,0.136910225,0.068950536,0.20349731600000004,0.005028022,0.024974352,0.021738598,0.168682222,0.0,0.0,0.203966788,0.298613759,1.695194865,0.0,0.246462121,0.014984944,1.031153749,0.006310039999999999,0.004053274,0.049909825,3.0,3.0,"[[0, 2, 3], [1, 3, 4]]"
164x164,0.0,3.8593415110000002,24.23480772,11.460440855999998,2.532630623,23.969671608,17.364704280999998,7.854172833000001,0.484704415,1.728815757,29.047608869999998,4.5620745860000005,3.392987829,1.8487010540000002,1.444950101,23.61932499,41.686064333000004,3.369091153,7.038324008,6.038639975000001,4.336923174,2.8935804000000003,1.439436637,1.044867508,11.28653246,22.468121411,2.884386738,21.356444115,5.627134367,1.120313117,1.999586661,1.529590603,38.053345322999995,16.597517875999998,1.120313117,0.0,3.212751818,1.6533570789999998,5.843212087,0.560163093,2.532630623,1.439436637,34.930456983999996,1.439436637,1.758608055,4.674662016,6.448368617,14.33523383,9.45914986,1.444950101,8.792870241,0.0,0.879273544,32.758903342,2.80892806,0.879273544,9.277574655999999,58.587510359,0.0,10.109292486,4.800348726,26.775155352,22.716514089,35.93524286,5.764420368000001,2.63789366,0.96942751,1.929654516,0.560163093,0.879273544,2.773670196,6.52336307,7.598487101,2.414377611,53.36058740299999,0.0,0.879273544,11.4021473,18.474567586,1.439436637,0.0,2.408864147,3.7691875450000003,1.758608055,1.363977959,0.0,22.257472088,15.975539007999998,1.605017532,9.970905155,0.879273544,43.055936429,0.0,59.467003523,4.22776557,2.80892806,10.796501964,4.353179074,1.999586661,5.33184099,20.719545438999997,2.318771148,17.604090961999997,27.440627273,1.439436637,0.96942751,1.120313117,191.95414126699998,1.168652664,59.92251065399999,0.0,1.758608055,19.909546231,5.065372077999999,62.492093256000004,2.240634118,1.044867508,2.489817609,5.0355782829999995,22.460535664,4.756916424,4.353179074,0.0,9.673331543,0.0,49.058155786,0.0,1.120313117,8.088644013,11.786135925,8.184098616,1.444950101,4.5620745860000005,0.0,9.693010665,0.018865127,0.136910225,0.061481193,0.200150059,0.002580838,0.024974352,0.021738598,0.168682222,0.0,0.0,0.203966788,0.298613759,1.982703054,0.0,0.246462121,0.118245268,0.9060579340000001,0.311583556,0.0036621730000000003,0.049909825,3.0,3.0,"[[0, 2, 3], [2, 3, 4]]"
165x165,1.2526944660000001,2.889914001,15.883773325,41.000923302000004,1.443149259,25.111704433,14.975224109,16.121217091000002,0.360786525,0.9209496180000001,22.512273001999997,9.278167671,0.0,1.082380077,14.434379471,29.698464921,69.127051647,4.340170394,7.444470263,0.360786525,1.481099642,3.0655667820000003,0.9209496180000001,0.560163093,11.128849981,13.542498419000001,2.005113194,12.563573874,3.0584491070000004,1.120313117,1.481099642,3.0856572559999997,40.35876382,14.932575576000001,1.120313117,0.0,0.360786525,10.271971193999999,0.0,0.560163093,0.360786525,1.452071034,46.52707130499999,1.452071034,0.360786525,0.0,11.662650826,15.979199956999999,12.190495602999999,23.811790921,8.298223906,0.721591065,0.891907941,11.078685070999999,2.697644567,1.9742880180000002,1.443149259,62.92814453,0.891907941,16.144075231,4.642666247,18.901793804,22.977547859999998,41.065546366,9.248384196,6.022148348,1.613499006,2.527330178,0.560163093,0.0,1.120313117,28.038528724000003,5.839879046,2.166541166,36.266615408,0.0,0.0,3.446496001,25.357232165,16.083131878,0.0,2.724917403,4.1426084670000005,0.0,0.360786525,0.0,19.405506795,23.368131250999998,7.50324799,4.642666247,1.443149259,45.248449151,0.721591065,49.098860882000004,17.335336401,1.444950101,9.987789982999999,5.01257046,2.563462376,3.036570669,20.889407798,6.582311441,23.079383248,0.560163093,2.364111382,1.082380077,1.481099642,219.055281953,3.968668243,58.301420046,1.2526944660000001,0.0,18.709217150999997,0.721591065,69.09521725799999,2.240634118,1.452071034,2.005113194,0.9209496180000001,19.274259793,4.820376153,8.941157023,0.721591065,0.0,1.443149259,59.943411048,6.022148348,9.418537023,8.698954072000001,9.610998962,8.061881513000001,1.805736626,1.281754158,0.891907941,13.568903157,0.031648419,0.091393092,0.056751273,0.103686544,0.083838113,0.0,0.023449476,0.074578928,0.0,0.0,0.199343997,0.298613759,0.316917282,0.0,0.09622335600000001,0.253660847,1.0471273909999999,1.059539278,0.002992947,0.0,3.0,3.0,"[[0, 2, 4], [0, 1, 2]]"
166x166,1.2526944660000001,0.96942751,40.118581045,39.080436811000006,1.9278536739999999,44.985431473,13.530274008,17.575360854000003,0.84549094,0.9209496180000001,22.036750410999996,9.762872086,3.392987829,2.051807587,12.98942937,22.473576784,60.951093726,3.379924708,7.444470263,0.84549094,1.481099642,4.519710545000001,0.9209496180000001,1.044867508,9.68389988,13.542498419000001,0.560163093,11.118623773,4.037075217,1.120313117,1.481099642,4.055084766,43.769978452,23.190527775,1.120313117,0.0,1.814930288,10.756675608999998,0.0,0.560163093,0.84549094,1.452071034,46.52707130499999,1.452071034,0.360786525,0.0,11.662650826,15.979199956999999,14.129295392,22.36684082,8.298223906,0.721591065,0.891907941,6.743739413,1.737398881,1.9742880180000002,1.9278536739999999,61.01677508299999,0.891907941,7.474219382,4.642666247,27.141751865,22.977547859999998,38.66033678,9.733088611,6.022148348,2.582926516,1.567084492,0.560163093,0.0,1.605017532,29.007956234,5.839879046,1.6910185750000002,68.751779067,0.0,0.0,3.446496001,21.991714017,16.083131878,0.0,3.694344913,1.2526944660000001,0.0,0.84549094,0.0,20.859650558000002,22.407885564999997,7.987952405000001,5.127370662000001,1.443149259,39.468600485,0.721591065,49.59271057,19.27413619,0.484704415,9.987789982999999,6.475849332,2.563462376,8.368411659,21.374112213,6.582311441,13.449329953,0.560163093,2.364111382,2.051807587,1.481099642,191.83766062299998,3.968668243,48.221271119,1.2526944660000001,0.0,11.978161091,1.6910185750000002,66.690007672,2.240634118,1.936775449,1.044867508,1.8903771280000001,19.292574764999998,8.698019033,10.404435894999999,0.721591065,0.0,1.443149259,56.093169805,6.022148348,9.418537023,7.738708386000001,10.589625072,8.555731201,0.360786525,1.766458573,0.891907941,23.261913821999997,0.031648419,0.133036333,0.060633952,0.13166221500000003,0.083838113,0.023056926,0.023449476,0.15970700300000001,0.0,0.0,0.199343997,0.298613759,0.6709813360000001,0.0,0.09622335600000001,0.150400523,1.0274735929999999,0.748698328,0.002992947,0.0,3.0,3.0,"[[0, 2, 4], [0, 1, 3]]"
167x167,1.2526944660000001,0.0,15.883773325,38.111009301,2.611801923,27.449040946,13.530274008,16.121217091000002,0.360786525,2.089602282,21.067322900999997,9.278167671,0.0,1.082380077,12.98942937,22.473576784,63.686955953,2.895220293,7.444470263,5.035448541,3.8184361549999997,3.0655667820000003,0.9209496180000001,0.560163093,9.68389988,13.542498419000001,0.560163093,11.118623773,1.613499006,1.120313117,1.481099642,3.0856572559999997,40.974837498999996,12.042661575,1.120313117,0.0,0.360786525,11.440623857999999,5.843212087,0.560163093,1.5294391889999999,1.452071034,47.69572396899999,1.452071034,0.360786525,4.674662016,12.83130349,18.31653647,12.190495602999999,22.36684082,8.298223906,0.721591065,0.891907941,7.912392077,1.2526944660000001,1.9742880180000002,1.443149259,62.09918655199999,0.891907941,7.474219382,4.642666247,25.913776451,22.977547859999998,38.175632365,9.248384196,6.022148348,1.613499006,1.082380077,0.560163093,0.0,2.288965781,32.71319074,5.839879046,0.721591065,38.32765298699999,0.0,0.0,4.6151486649999995,22.190939171,16.083131878,0.0,2.724917403,1.2526944660000001,0.0,0.360786525,0.0,19.405506795,23.091833813999997,7.50324799,5.811318911,1.443149259,39.468600485,0.721591065,49.991247294,18.503989065,0.0,9.987789982999999,3.567620359,2.563462376,3.036570669,20.889407798,6.582311441,14.133278202,27.440627273,2.364111382,1.082380077,1.481099642,236.99689064299997,5.137320907,49.416776353,1.2526944660000001,0.0,18.219938778,3.058927578,66.205303257,2.240634118,1.452071034,0.560163093,4.426937298,30.408844822,4.820376153,7.496206922,0.721591065,0.0,1.443149259,55.60846539,6.022148348,9.418537023,7.254003971,8.166048861,6.6169314120000005,0.360786525,1.281754158,0.891907941,13.568903157,0.047601379,0.091393092,0.077722049,0.15580383600000003,0.083838113,0.001917426,0.023449476,0.074578928,0.0,0.0,0.199343997,0.298613759,0.389162013,0.0,0.09622335600000001,0.165385467,1.0915368859999999,0.749440934,0.004053274,0.0,3.0,3.0,"[[0, 2, 4], [0, 1, 4]]"
168x168,1.2526944660000001,3.8593415110000002,40.118581045,41.97035081200001,1.9278536739999999,38.963283125000004,14.975224109,17.575360854000003,0.84549094,0.9209496180000001,23.481700511999996,3.740723738,3.392987829,2.051807587,14.434379471,29.698464921,59.022175516000004,4.824874809000001,7.444470263,0.84549094,1.481099642,4.519710545000001,0.9209496180000001,1.044867508,11.128849981,7.520350071,2.005113194,12.563573874,5.482025318,1.120313117,1.481099642,4.055084766,46.659892453,26.080441776,1.120313117,0.0,1.814930288,10.756675608999998,0.0,0.560163093,0.84549094,1.452071034,34.483395384999994,1.452071034,0.360786525,0.0,5.640502478,15.979199956999999,14.129295392,23.811790921,8.298223906,0.721591065,0.891907941,5.056536723,3.182348982,1.9742880180000002,1.9278536739999999,65.351720741,0.891907941,10.121926882999999,4.642666247,27.141751865,22.977547859999998,41.550250781,9.733088611,0.0,2.582926516,3.012034593,0.560163093,0.0,1.605017532,4.9179944440000005,5.839879046,3.135968676,70.19672916799999,0.0,0.0,3.446496001,26.326659675,16.083131878,0.0,3.694344913,4.1426084670000005,0.0,0.84549094,0.0,20.859650558000002,23.852835665999997,1.965804057,5.127370662000001,1.443149259,45.248449151,0.721591065,51.037660671000005,19.27413619,1.929654516,9.987789982999999,7.920799433,2.563462376,8.368411659,21.374112213,0.560163093,11.520411742999999,0.560163093,2.364111382,2.051807587,1.481099642,154.49007689299998,3.968668243,64.11789745899999,1.2526944660000001,0.0,20.648016939999998,1.6910185750000002,63.55777332500001,2.240634118,1.936775449,2.489817609,1.8903771280000001,16.160340418,8.698019033,11.849385996,0.721591065,0.0,1.443149259,48.384439543000006,0.0,9.418537023,9.183658487,12.034575173,10.000681302,1.805736626,1.766458573,0.891907941,23.261913821999997,0.029261017,0.133036333,0.053164609,0.128314958,0.081390929,0.023056926,0.023449476,0.15970700300000001,0.0,0.0,0.199343997,0.298613759,0.9584895250000001,0.0,0.09622335600000001,0.253660847,0.902377778,1.0539718439999999,0.002601846,0.0,3.0,3.0,"[[0, 2, 4], [0, 2, 3]]"
169x169,1.2526944660000001,2.889914001,15.883773325,41.000923302000004,2.611801923,21.426892598000002,14.975224109,16.121217091000002,0.360786525,2.089602282,22.512273001999997,3.256019323,0.0,1.082380077,14.434379471,29.698464921,61.758037743,4.340170394,7.444470263,5.035448541,3.8184361549999997,3.0655667820000003,0.9209496180000001,0.560163093,11.128849981,7.520350071,2.005113194,12.563573874,3.0584491070000004,1.120313117,1.481099642,3.0856572559999997,43.8647515,14.932575576000001,1.120313117,0.0,0.360786525,11.440623857999999,5.843212087,0.560163093,1.5294391889999999,1.452071034,35.652048048999994,1.452071034,0.360786525,4.674662016,6.809155142,18.31653647,12.190495602999999,23.811790921,8.298223906,0.721591065,0.891907941,6.2251893869999995,2.697644567,1.9742880180000002,1.443149259,66.43413221,0.891907941,10.121926882999999,4.642666247,25.913776451,22.977547859999998,41.065546366,9.248384196,0.0,1.613499006,2.527330178,0.560163093,0.0,2.288965781,8.623228950000001,5.839879046,2.166541166,39.772603088,0.0,0.0,4.6151486649999995,26.525884829,16.083131878,0.0,2.724917403,4.1426084670000005,0.0,0.360786525,0.0,19.405506795,24.536783914999997,1.481099642,5.811318911,1.443149259,45.248449151,0.721591065,51.436197395,18.503989065,1.444950101,9.987789982999999,5.01257046,2.563462376,3.036570669,20.889407798,0.560163093,12.204359991999999,27.440627273,2.364111382,1.082380077,1.481099642,199.64930691299998,5.137320907,65.313402693,1.2526944660000001,0.0,26.889794626999997,3.058927578,63.07306891,2.240634118,1.452071034,2.005113194,4.426937298,27.276610475,4.820376153,8.941157023,0.721591065,0.0,1.443149259,47.899735128,0.0,9.418537023,8.698954072000001,9.610998962,8.061881513000001,1.805736626,1.281754158,0.891907941,13.568903157,0.045213977,0.091393092,0.070252706,0.152456579,0.081390929,0.001917426,0.023449476,0.074578928,0.0,0.0,0.199343997,0.298613759,0.6766702019999999,0.0,0.09622335600000001,0.268645791,0.966441071,1.0547144499999999,0.0036621730000000003,0.0,3.0,3.0,"[[0, 2, 4], [0, 2, 4]]"
170x170,1.2526944660000001,0.96942751,40.118581045,39.080436811000006,3.0965063379999997,41.300619638,13.530274008,17.575360854000003,0.84549094,2.089602282,22.036750410999996,3.740723738,3.392987829,2.051807587,12.98942937,22.473576784,53.582079822000004,3.379924708,7.444470263,5.520152956,3.8184361549999997,4.519710545000001,0.9209496180000001,1.044867508,9.68389988,7.520350071,0.560163093,11.118623773,4.037075217,1.120313117,1.481099642,4.055084766,47.27596613199999,23.190527775,1.120313117,0.0,1.814930288,11.925328272999998,5.843212087,0.560163093,2.014143604,1.452071034,35.652048048999994,1.452071034,0.360786525,4.674662016,6.809155142,18.31653647,14.129295392,22.36684082,8.298223906,0.721591065,0.891907941,1.8902437289999998,1.737398881,1.9742880180000002,1.9278536739999999,64.52276276299999,0.891907941,1.452071034,4.642666247,34.153734512,22.977547859999998,38.66033678,9.733088611,0.0,2.582926516,1.567084492,0.560163093,0.0,2.773670196,9.59265646,5.839879046,1.6910185750000002,72.257766747,0.0,0.0,4.6151486649999995,23.160366681,16.083131878,0.0,3.694344913,1.2526944660000001,0.0,0.84549094,0.0,20.859650558000002,23.576538228999997,1.965804057,6.296023326,1.443149259,39.468600485,0.721591065,51.930047083,20.442788854,0.484704415,9.987789982999999,6.475849332,2.563462376,8.368411659,21.374112213,0.560163093,2.574306697,27.440627273,2.364111382,2.051807587,1.481099642,172.431685583,5.137320907,55.233253766000004,1.2526944660000001,0.0,20.158738567,4.028355088,60.667859324000005,2.240634118,1.936775449,1.044867508,5.396364808,27.294925446999997,8.698019033,10.404435894999999,0.721591065,0.0,1.443149259,44.049493885000004,0.0,9.418537023,7.738708386000001,10.589625072,8.555731201,0.360786525,1.766458573,0.891907941,23.261913821999997,0.045213977,0.133036333,0.074135385,0.18043225000000002,0.081390929,0.024974352,0.023449476,0.15970700300000001,0.0,0.0,0.199343997,0.298613759,1.0307342560000001,0.0,0.09622335600000001,0.165385467,0.946787273,0.7438735,0.0036621730000000003,0.0,3.0,3.0,"[[0, 2, 4], [0, 3, 4]]"
171x171,0.360786525,3.8593415110000002,24.956398784999998,41.97035081200001,1.9278536739999999,26.256661913,14.975224109,15.79154823,0.84549094,0.9209496180000001,21.697887887999997,8.870964144999999,3.392987829,2.051807587,14.434379471,28.80655698,69.282038812,3.932966868,7.444470263,0.84549094,1.481099642,2.7358979210000003,0.9209496180000001,1.044867508,11.128849981,13.542498419000001,2.005113194,12.563573874,4.590117377,1.120313117,1.481099642,4.055084766,36.848042747,17.161393591,1.120313117,0.0,1.814930288,9.864767667999999,0.0,0.560163093,0.84549094,0.560163093,46.52707130499999,0.560163093,0.360786525,0.0,11.662650826,15.087292016,12.345482768,23.811790921,8.298223906,0.721591065,0.0,11.078685070999999,2.2904410410000002,1.082380077,1.9278536739999999,58.216300344,0.0,15.25216729,4.642666247,23.574131506,22.085639919,41.550250781,9.733088611,6.022148348,1.6910185750000002,3.012034593,0.560163093,0.0,1.605017532,27.22414361,5.839879046,3.135968676,50.576190788,0.0,0.0,3.446496001,26.326659675,0.9209496180000001,0.0,3.694344913,3.250700526,0.0,0.84549094,0.0,20.859650558000002,22.069023041999998,7.987952405000001,5.127370662000001,1.443149259,41.680828792,0.721591065,48.36187652700001,17.490323566,1.929654516,8.203977359,4.353179074,2.563462376,5.692627515,21.374112213,6.582311441,23.564087663,0.560163093,2.364111382,2.051807587,1.481099642,210.480842763,3.968668243,56.090553297,0.360786525,0.0,11.728968755,1.6910185750000002,66.012301314,2.240634118,1.044867508,2.489817609,1.8903771280000001,13.263440581000001,4.238429405,4.713965599,0.721591065,0.0,1.443149259,58.644302839000005,6.022148348,9.418537023,8.291750546,12.034575173,9.108773361,1.805736626,1.766458573,0.0,10.775390741999999,0.005299569,0.12745709,0.04797976,0.10441059700000001,0.083838113,0.023056926,0.023449476,0.15970700300000001,0.0,0.0,0.185105946,0.298613759,0.9290804320000001,0.0,0.09622335600000001,0.252898032,0.841131523,1.059539278,0.002992947,0.0,3.0,3.0,"[[0, 2, 4], [1, 2, 3]]"
