coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ambiguous,Endothelial2,Ambiguouscells
130x130,1.319831857,10.774140848,21.202842813000004,9.972747494,0.34548853,37.324659475,8.745274656,10.154735059,0.0,0.0,14.554954571,3.5853237,53.43848354400001,1.2263795,0.0,5.124789645,15.890362648,8.136526735,1.2263795,10.551594026,1.726967738,7.324491362,1.2263795,0.34548853,0.34548853,4.148924158,0.841280696,4.304587823,5.282385357000001,0.34548853,2.231557517,0.597533596,27.635236652,24.402889004,0.0,0.628845904,19.732963487,6.816694878,0.0,1.257719583,5.00580721,0.628845904,5.973528184000001,0.34548853,1.195078217,38.183040337,3.7946279339999998,7.799371597,5.34408508,19.412077214,0.841280696,0.0,0.841280696,2.232044614,0.0,12.882610491000001,1.288519549,12.424930596,0.597533596,0.597533596,4.843043283,37.911166309,9.985319529,5.313660886,0.0,2.9793773690000003,10.459982615,0.34548853,1.726967738,7.670521272999999,12.874729694,9.238128645,0.0,0.841280696,54.55711956500001,45.315661574,1.257719583,36.176542108999996,12.767930526,1.8239241210000001,0.34548853,10.748133123999999,3.582220917,1.0364793,0.34548853,4.051531415,4.210561834,3.7946279339999998,1.0364793,1.319831857,0.628845904,8.828137210000001,1.0364793,19.39824708,6.829759106,79.782298666,4.276714559,21.640703317,3.857270337,3.268546446,1.257719583,0.0,3.081144428,142.013432807,18.798169254999998,0.34548853,0.628845904,1.5322666489999999,2.5066059,7.208228345,4.737661085,8.723675936,33.389049696,3.8963803889999995,19.297891804,0.0,0.34548853,1.319831857,23.651211593,13.586691184,6.590487787,16.173973246000003,0.34548853,0.34548853,1.288519549,5.471414005000001,1.6653252040000002,6.910200344000001,5.140496778,7.573043760999999,6.0689196480000005,4.237096952,0.0,2.987769065,39.40619937,0.07933870700000001,0.142810982,0.09089973500000001,0.208942518,0.0,0.087023718,0.512899224,0.189950158,0.0,0.0,0.178683718,0.0,2.600749706,0.0,0.11163023899999999,0.051686814,0.8420339729999999,0.0,0.028899536,0.071112284,3.0,3.0,"[0, 3, 4]"
131x131,0.0,13.988669599000001,6.522683164,6.307837986000001,0.0,23.981961188,11.226614118999999,11.403819439,1.294457406,0.0,17.936453948,3.5853237,52.215656382000006,1.8974391389999998,0.0,5.124789645,13.772085085999999,8.116600421,1.8919910020000001,22.838074227999996,3.026873281,2.49498376,0.597533596,0.0,0.0,1.792608143,2.141186239,2.489535623,6.9922985109999996,0.0,1.195078217,0.597533596,21.948252129,10.858922376,0.0,0.0,17.500918873,9.40558366,0.0,0.0,3.685975353,0.0,18.212781377,0.0,1.195078217,11.657640385999999,3.16578203,9.759414475,4.282226471,11.79876661,0.841280696,1.294457406,2.135738102,6.494147774,0.0,12.253764587000001,1.8974391389999998,14.407573156,1.8974391389999998,0.597533596,3.5853237,34.499897087,7.387792201,3.7839669990000004,0.0,2.633888839,10.791322514,2.599813489,1.726967738,2.588888782,15.895901520999999,10.280828330999999,0.0,0.841280696,25.596817554,39.25137992,0.0,22.448191119999997,12.056999803,2.49498376,0.0,4.913390116,3.61895874,0.0,0.0,4.051531415,7.413846776000001,5.7546708120000005,0.0,0.0,0.0,5.6217087480000005,0.0,17.274495351,6.175510976,166.65318606600002,6.273420183,18.080171139,4.038627781,1.294457406,3.883261708,0.0,2.390158475,100.577361077,9.484547692,0.0,0.0,2.135738102,0.841280696,4.914029462,3.763326651,10.349154991,45.7201941,2.9220459549999998,19.297891804,0.0,0.0,0.0,5.368538784,10.298172333999998,0.841280696,19.924381888,0.0,0.0,0.597533596,8.66368976,1.294457406,6.219214391,4.76962898,9.515546888,6.677839238000001,2.633888839,0.0,2.987769065,38.95899257,0.07933870700000001,0.192657099,0.083172365,0.172168466,0.0,0.139214847,0.512899224,0.416535114,0.0,0.0,0.178683718,0.0,3.2336033669999997,0.0,0.08301726,0.042668381,0.823250948,0.0,0.028899536,0.071112284,3.0,3.0,"[1, 2, 3]"
132x132,0.628845904,15.875225683000002,10.083345502,6.928255683000001,0.0,27.117718652,9.331589035999999,11.820258326,1.294457406,0.0,17.086738135,3.5853237,50.04684159200001,2.5262850429999997,0.0,4.283508949,13.347241237999999,7.9041656289999995,2.520836906,23.883349615999997,3.026873281,6.8969267940000005,1.2263795,0.0,0.0,2.421454047,1.299905543,2.489535623,10.136587195,0.0,1.195078217,0.597533596,21.310937226,14.623582299999999,0.0,0.628845904,19.387474957,8.564302964,0.0,1.257719583,4.314821257,0.628845904,15.476468959,0.0,1.195078217,34.295056466,2.9533472379999997,10.388260379,4.911072375000001,17.874838756,0.0,1.294457406,1.294457406,8.380703858,0.0,12.882610491000001,1.8974391389999998,16.285645203,1.8974391389999998,0.597533596,4.843043283,37.830852907,9.061954014,7.557061138,0.0,1.792608143,13.306765023,2.599813489,1.726967738,8.877419693,18.402900992,6.915670008999999,0.0,0.0,33.525208304,67.339636324,1.257719583,28.728245578999996,12.685845707,3.123829664,0.0,10.573018567,4.876678323,0.0,0.0,4.051531415,7.413846776000001,5.542236020000001,0.0,0.628845904,0.628845904,7.295870561000001,0.0,17.690934238,7.433230559,141.37031690600003,8.159976267,14.698216260999999,3.197347085,3.1810134899999998,5.140981291,0.0,2.390158475,170.335127657,14.923314816,0.0,0.628845904,1.294457406,0.628845904,3.647878058,3.5508918589999996,10.136720199,45.082879197,3.5508918589999996,18.456611108,0.0,0.0,0.628845904,7.459069491999999,12.813614842999998,1.257719583,21.182101471,0.0,0.0,0.597533596,8.66368976,1.92330331,5.377933695,3.715911453,13.288641026999999,6.677839238000001,3.050327726,0.0,2.987769065,40.633154383000004,0.07933870700000001,0.178934943,0.045918648,0.168664162,0.0,0.08798181199999999,0.512899224,0.291613198,0.0,0.0,0.178683718,0.0,2.8971995999999995,0.0,0.11163023899999999,0.051686814,0.823250948,0.0,0.019736348,0.071112284,3.0,3.0,"[1, 2, 4]"
133x133,0.628845904,11.991963975,8.335737416,6.8632378880000005,0.0,29.641589639,7.972198315,10.07265024,0.0,0.0,17.863007675,3.5853237,55.546339112,2.5262850429999997,0.0,5.124789645,13.735347263,8.745446325,1.2263795,14.369294031999999,3.026873281,6.8969267940000005,1.2263795,0.0,0.0,2.421454047,2.141186239,1.195078217,10.136587195,0.0,1.195078217,0.597533596,23.834808213,17.147453287,0.0,0.628845904,19.387474957,6.816694878,0.0,1.257719583,4.314821257,0.628845904,7.191351311,0.0,1.195078217,33.00059906,3.7946279339999998,7.799371597,3.616614969,9.656072677,0.841280696,0.0,0.841280696,7.086246451999999,0.0,12.882610491000001,1.8974391389999998,11.042940234,1.8974391389999998,0.597533596,4.843043283,29.026199787,9.90323471,4.968172356,0.0,2.633888839,9.423503315,2.599813489,1.726967738,6.288530911,18.337883197,7.691939549,0.0,0.841280696,37.990114383000005,38.40577966,1.257719583,29.95765916,12.685845707,3.123829664,0.0,7.9841297849999995,3.582220917,0.0,0.0,4.051531415,6.11938937,3.7946279339999998,0.0,0.628845904,0.628845904,8.137151257000001,0.0,15.943326152000001,6.138773153,140.40101191600002,4.276714559,20.522152815,4.038627781,1.886556084,1.257719583,0.0,2.390158475,123.339378737,18.288473138,0.0,0.628845904,0.841280696,1.4701266,6.171749045,4.392172555,10.978000895000001,47.606750184,3.5508918589999996,19.297891804,0.0,0.0,0.628845904,9.141632923,12.813614842999998,2.099000279,14.70987545,0.0,0.0,0.597533596,4.780428052,0.628845904,6.219214391,4.104017478,10.699752244999999,6.677839238000001,3.891608422,0.0,2.987769065,36.296689764,0.07933870700000001,0.18685065,0.083172365,0.188192256,0.0,0.11923357000000001,0.512899224,0.309135465,0.0,0.0,0.178683718,0.0,2.9866137249999998,0.0,0.11163023899999999,0.051686814,0.823250948,0.0,0.028899536,0.071112284,3.0,3.0,"[1, 3, 4]"
134x134,0.628845904,13.275412194,9.624720655,9.452126670000002,0.0,28.341684095999998,10.55555448,11.361633479,1.294457406,0.0,12.652355844999999,3.5853237,60.68130657200001,1.2263795,0.0,5.124789645,13.729899126,7.445540782,2.520836906,19.524939943999996,1.726967738,5.597021251,1.2263795,0.0,0.0,2.421454047,0.841280696,2.489535623,4.936896827,0.0,1.195078217,0.597533596,23.834808213,17.147453287,0.0,0.628845904,19.387474957,9.40558366,0.0,1.257719583,4.314821257,0.628845904,16.241813792,0.0,1.195078217,34.295056466,3.7946279339999998,10.388260379,4.911072375000001,17.416213909,0.841280696,1.294457406,2.135738102,3.1810134899999998,0.0,12.882610491000001,0.597533596,18.80951619,0.597533596,0.597533596,4.843043283,40.661221329,8.603329167,7.557061138,0.0,2.633888839,13.306765023,0.0,1.726967738,8.877419693,14.427139176,7.681014842000001,0.0,0.841280696,39.262650036,68.18091702,1.257719583,31.252116565999998,11.385940164,1.8239241210000001,0.0,10.573018567,4.876678323,0.0,0.0,4.051531415,4.814033287,6.383516716000001,0.0,0.628845904,0.628845904,8.137151257000001,0.0,18.532214934,7.433230559,105.13697245600001,8.159976267,21.811136054,1.438814292,3.1810134899999998,5.140981291,0.0,2.390158475,163.37935042700002,15.688659648999998,0.0,0.628845904,2.135738102,1.4701266,6.171749045,4.392172555,8.378187406,32.007059334,3.5508918589999996,19.297891804,0.0,0.0,0.628845904,9.141632923,11.513709299999999,2.099000279,19.882195928,0.0,0.0,0.597533596,8.66368976,1.92330331,6.219214391,5.3984748840000005,8.088950659,5.377933695,3.891608422,0.0,2.987769065,41.474435079,0.07933870700000001,0.168432207,0.077630632,0.220727774,0.0,0.10700499499999999,0.512899224,0.32986392800000003,0.0,0.0,0.178683718,0.0,3.2844966389999994,0.0,0.11163023899999999,0.051686814,0.823250948,0.0,0.028899536,0.071112284,3.0,3.0,"[2, 3, 4]"
135x135,0.690985953,16.533527885,21.011281332000003,9.219229669999999,0.34548853,12.009848660000001,10.775725015999999,12.328694318,1.294457406,0.0,20.807136305000004,4.748191624,40.054765932,1.8974391389999998,0.0,0.597533596,20.19602415,12.036446244,2.4734211000000004,23.378783893999998,3.608303379,4.222453871,0.597533596,0.34548853,0.34548853,5.845831318999999,1.299905543,13.157788511,7.919217139,0.926918628,2.812987615,1.1789636940000001,17.399164446,13.067379677000002,0.0,0.0,14.16043205,9.727170888,0.0,0.581430098,14.646453683,0.0,20.299753983,0.34548853,1.195078217,16.840081663,2.324501334,9.759414475,7.1725645060000005,22.013395994,0.581430098,1.294457406,1.294457406,6.839636304,0.0,18.636737757,2.588425092,13.847122629,1.8974391389999998,1.7604015199999998,3.5853237,40.9386604,11.998642432999999,4.710885627,0.0,2.138096673,11.827801814,4.108169943,1.726967738,3.9708791440000004,13.629773686,12.224540518,0.0,0.0,41.077962571,45.319981137999996,0.0,30.202102852,24.486575195000004,31.56959347,0.926918628,8.840261379,4.781826664,1.0364793,0.34548853,4.632961513000001,9.8491859,6.07625804,5.688060867,0.690985953,0.581430098,12.448788861,1.617909398,25.506021434,5.506274641,142.267817266,7.436288106999999,17.318843082999997,6.197233228,2.676447768,5.0461296319999995,0.0,3.081144428,126.20719237700001,11.554652041,0.34548853,0.581430098,2.566873457,1.617909398,10.404012631,3.2675344849999997,9.853362825,39.707388404999996,4.430402409,34.738849838,0.0,0.34548853,0.690985953,14.50957867,9.266608963,5.072917606,16.479430879,0.34548853,0.926918628,1.869949647,18.076326127,2.9123668040000004,6.0689196480000005,4.123544849,12.16995887,11.438965757,3.300964597,0.0,2.987769065,33.2525229,0.06963349,0.159120167,0.046145636999999996,0.136428312,0.0,0.08798181199999999,0.897710672,0.259099077,0.0,0.0,0.256443566,0.0,2.3145287669999997,0.0,0.138003997,0.042668381,0.9007812249999999,0.0,0.019736348,0.071112284,3.0,3.0,"[0, 1, 2]"
136x136,0.690985953,12.650266177,19.263673246,9.154211875,0.34548853,14.533719647000002,9.416334295,10.581086232,0.0,0.0,21.583405845,4.748191624,45.554263452,1.8974391389999998,0.0,1.438814292,20.584130175,12.87772694,1.1789636940000001,13.864728309999999,3.608303379,4.222453871,0.597533596,0.34548853,0.34548853,5.845831318999999,2.141186239,11.863331105,7.919217139,0.926918628,2.812987615,1.1789636940000001,19.923035433,15.591250664000002,0.0,0.0,14.16043205,7.979562802,0.0,0.581430098,14.646453683,0.0,12.014636334999999,0.34548853,1.195078217,15.545624257,3.16578203,7.170525693,5.8781071,13.794629915,1.422710794,0.0,0.841280696,5.545178898,0.0,18.636737757,2.588425092,8.60441766,1.8974391389999998,1.7604015199999998,3.5853237,32.13400728,12.839923128999999,2.121996845,0.0,2.9793773690000003,7.944540106,4.108169943,1.726967738,1.381990362,13.564755891,13.000810057999999,0.0,0.841280696,45.54286865,16.386124474,0.0,31.431516433,24.486575195000004,31.56959347,0.926918628,6.251372597,3.4873692579999997,1.0364793,0.34548853,4.632961513000001,8.554728494,4.328649953999999,5.688060867,0.690985953,0.581430098,13.290069557,1.617909398,23.758413347999998,4.211817235,141.298512276,3.5530263989999997,23.142779636999997,7.038513924,1.381990362,1.162867924,0.0,3.081144428,79.211443457,14.919810363,0.34548853,0.581430098,2.113696747,2.459190094,12.927883618000001,4.108815181,10.694643521,42.231259392,4.430402409,35.580130534,0.0,0.34548853,0.690985953,16.192142100999998,9.266608963,5.914198302,10.007204858,0.34548853,0.926918628,1.869949647,14.193064419,1.617909398,6.910200344000001,4.511650874,9.581070088,11.438965757,4.142245293,0.0,2.987769065,28.916058280999998,0.06963349,0.167035874,0.083399354,0.15595640600000002,0.0,0.11923357000000001,0.897710672,0.276621344,0.0,0.0,0.256443566,0.0,2.403942892,0.0,0.138003997,0.042668381,0.9007812249999999,0.0,0.028899536,0.071112284,3.0,3.0,"[0, 1, 3]"
137x137,1.319831857,14.536822261000001,22.824335584000004,9.774629571999998,0.34548853,17.669477111,7.521309212,10.997525119,0.0,0.0,20.733690032000002,4.748191624,43.385448662,2.5262850429999997,0.0,0.597533596,20.159286327,12.665292148,1.807809598,14.910003697999999,3.608303379,8.624396905000001,1.2263795,0.34548853,0.34548853,6.474677223,1.299905543,11.863331105,11.063505823,0.926918628,2.812987615,1.1789636940000001,19.28572053,19.355910588,0.0,0.628845904,16.046988134,7.138282106,0.0,1.839149681,15.275299587000001,0.628845904,9.278323917,0.34548853,1.195078217,38.183040337,2.9533472379999997,7.799371597,6.5069530040000005,19.870702061,0.581430098,0.0,0.0,7.431734982,0.0,19.265583660999997,2.588425092,10.482489707,1.8974391389999998,1.7604015199999998,4.843043283,35.464963100000006,14.514084941999998,5.895090983999999,0.0,2.138096673,10.459982615,4.108169943,1.726967738,7.670521272999999,16.071755362,9.635651736,0.0,0.0,53.47125940000001,44.474380878,1.257719583,37.711570892,25.115421099000002,32.198439374,0.926918628,11.911001048,4.745088840999999,1.0364793,0.34548853,4.632961513000001,8.554728494,4.116215162,5.688060867,1.319831857,1.210276002,14.96423137,1.617909398,24.174852235,5.469536818,116.01564311599999,5.439582483,19.760824759,6.197233228,3.268546446,2.420587507,0.0,3.081144428,148.96921003699998,20.358577486999998,0.34548853,1.210276002,1.272416051,2.246755302,11.661732214,3.8963803889999995,10.482208729,41.593944488999995,5.059248313,34.738849838,0.0,0.34548853,1.319831857,18.282672809,11.782051472,6.330637189,11.264924441,0.34548853,0.926918628,1.869949647,14.193064419,2.246755302,6.0689196480000005,3.457933347,13.354164227,11.438965757,4.55868418,0.0,2.987769065,30.590220094,0.06963349,0.15331371800000002,0.046145636999999996,0.152452102,0.0,0.068000535,0.897710672,0.151699428,0.0,0.0,0.256443566,0.0,2.0675391249999997,0.0,0.166616976,0.051686814,0.9007812249999999,0.0,0.019736348,0.071112284,3.0,3.0,"[0, 1, 4]"
138x138,0.690985953,13.933714396,20.552656485,11.743100657,0.34548853,13.233814104000002,11.99969046,11.870069471,1.294457406,0.0,16.372754015,4.748191624,50.689230912,0.597533596,0.0,1.438814292,20.578682037999997,11.577821397000001,2.4734211000000004,19.020374221999997,2.308397836,2.922548328,0.597533596,0.34548853,0.34548853,5.845831318999999,0.841280696,13.157788511,2.719526771,0.926918628,2.812987615,1.1789636940000001,19.923035433,15.591250664000002,0.0,0.0,14.16043205,10.568451584,0.0,0.581430098,14.646453683,0.0,21.065098816,0.34548853,1.195078217,16.840081663,3.16578203,9.759414475,7.1725645060000005,21.554771146999997,1.422710794,1.294457406,2.135738102,1.6399459360000002,0.0,18.636737757,1.288519549,16.370993616,0.597533596,1.7604015199999998,3.5853237,43.769028822,11.540017586,4.710885627,0.0,2.9793773690000003,11.827801814,1.5083564539999998,1.726967738,3.9708791440000004,9.654011870000001,12.989885350999998,0.0,0.841280696,46.815404303,46.161261833999994,0.0,32.725973839,23.186669652000003,30.269687927,0.926918628,8.840261379,4.781826664,1.0364793,0.34548853,4.632961513000001,7.249372411,6.917538736,5.688060867,0.690985953,0.581430098,13.290069557,1.617909398,26.34730213,5.506274641,106.034472816,7.436288106999999,24.431762876,4.438700435,2.676447768,5.0461296319999995,0.0,3.081144428,119.251415147,12.319996874000001,0.34548853,0.581430098,3.408154153,2.459190094,12.927883618000001,4.108815181,8.094830031999999,26.631568541999997,4.430402409,35.580130534,0.0,0.34548853,0.690985953,16.192142100999998,7.96670342,5.914198302,15.179525336000001,0.34548853,0.926918628,1.869949647,18.076326127,2.9123668040000004,6.910200344000001,5.80610828,6.970268502,10.139060214,4.142245293,0.0,2.987769065,34.093803596,0.06963349,0.148617431,0.07785762099999999,0.188491924,0.0,0.10700499499999999,0.897710672,0.297349807,0.0,0.0,0.256443566,0.0,2.7018258059999996,0.0,0.138003997,0.042668381,0.9007812249999999,0.0,0.028899536,0.071112284,3.0,3.0,"[0, 2, 3]"
139x139,1.319831857,15.82027048,24.113318823,12.363518354,0.34548853,16.369571568,10.104665377,12.286508358,1.294457406,0.0,15.523038202,4.748191624,48.520416122,1.2263795,0.0,0.597533596,20.15383819,11.365386605000001,3.102267004,20.065649609999998,2.308397836,7.324491362,1.2263795,0.34548853,0.34548853,6.474677223,0.0,13.157788511,5.863815455,0.926918628,2.812987615,1.1789636940000001,19.28572053,19.355910588,0.0,0.628845904,16.046988134,9.727170888,0.0,1.839149681,15.275299587000001,0.628845904,18.328786398,0.34548853,1.195078217,39.477497743,2.9533472379999997,10.388260379,7.801410410000001,27.630843292999998,0.581430098,1.294457406,1.294457406,3.52650202,0.0,19.265583660999997,1.288519549,18.249065663,0.597533596,1.7604015199999998,4.843043283,47.099984642,13.214179398999999,8.483979766,0.0,2.138096673,14.343244323,1.5083564539999998,1.726967738,10.259410055,12.161011341000002,9.624727028999999,0.0,0.0,54.743795053,74.249518238,1.257719583,39.006028298,23.815515556,30.898533830999998,0.926918628,14.499889829999999,6.039546247,1.0364793,0.34548853,4.632961513000001,7.249372411,6.705103944,5.688060867,1.319831857,1.210276002,14.96423137,1.617909398,26.763741017,6.763994224,80.751603656,9.322844191,21.049807998,3.5974197390000002,4.563003852,6.303849215,0.0,3.081144428,189.009181727,17.758763998,0.34548853,1.210276002,2.566873457,2.246755302,11.661732214,3.8963803889999995,7.88239524,25.994253638999997,5.059248313,34.738849838,0.0,0.34548853,1.319831857,18.282672809,10.482145929,6.330637189,16.437244919,0.34548853,0.926918628,1.869949647,18.076326127,3.541212708,6.0689196480000005,4.752390753,10.743362641,10.139060214,4.55868418,0.0,2.987769065,35.767965409000006,0.06963349,0.134895275,0.040603903999999996,0.18498762,0.0,0.055771959999999995,0.897710672,0.172427891,0.0,0.0,0.256443566,0.0,2.365422039,0.0,0.166616976,0.051686814,0.9007812249999999,0.0,0.019736348,0.071112284,3.0,3.0,"[0, 2, 4]"
140x140,1.319831857,11.937008772,22.365710737,12.298500559,0.34548853,18.893442555,8.745274656,10.538900272000001,0.0,0.0,16.299307742,4.748191624,54.019913642000006,1.2263795,0.0,1.438814292,20.541944214999997,12.206667301000001,1.807809598,10.551594026,2.308397836,7.324491362,1.2263795,0.34548853,0.34548853,6.474677223,0.841280696,11.863331105,5.863815455,0.926918628,2.812987615,1.1789636940000001,21.809591516999998,21.879781575000003,0.0,0.628845904,16.046988134,7.979562802,0.0,1.839149681,15.275299587000001,0.628845904,10.04366875,0.34548853,1.195078217,38.183040337,3.7946279339999998,7.799371597,6.5069530040000005,19.412077214,1.422710794,0.0,0.841280696,2.232044614,0.0,19.265583660999997,1.288519549,13.006360694,0.597533596,1.7604015199999998,4.843043283,38.295331522,14.055460094999999,5.895090983999999,0.0,2.9793773690000003,10.459982615,1.5083564539999998,1.726967738,7.670521272999999,12.095993545999999,10.400996569,0.0,0.841280696,59.208701132,45.315661574,1.257719583,40.235441879,23.815515556,30.898533830999998,0.926918628,11.911001048,4.745088840999999,1.0364793,0.34548853,4.632961513000001,5.954915005,4.957495858,5.688060867,1.319831857,1.210276002,15.805512066,1.617909398,25.016132930999998,5.469536818,79.782298666,5.439582483,26.873744551999994,4.438700435,3.268546446,2.420587507,0.0,3.081144428,142.013432807,21.12392232,0.34548853,1.210276002,2.113696747,3.088035998,14.185603201000001,4.737661085,8.723675936,28.518124625999995,5.059248313,35.580130534,0.0,0.34548853,1.319831857,19.96523624,10.482145929,7.171917885,9.965018898,0.34548853,0.926918628,1.869949647,14.193064419,2.246755302,6.910200344000001,5.140496778,8.154473859,10.139060214,5.399964876,0.0,2.987769065,31.431500789999998,0.06963349,0.142810982,0.07785762099999999,0.20451571400000002,0.0,0.087023718,0.897710672,0.189950158,0.0,0.0,0.256443566,0.0,2.4548361639999996,0.0,0.166616976,0.051686814,0.9007812249999999,0.0,0.028899536,0.071112284,3.0,3.0,"[0, 3, 4]"
141x141,0.0,15.151537523000002,7.685551088,8.633591051,0.0,5.550744268,11.226614118999999,11.787984652,1.294457406,0.0,19.680807119,4.748191624,52.797086480000004,1.8974391389999998,0.0,1.438814292,18.423666652999998,12.186740987,2.4734211000000004,22.838074227999996,3.608303379,2.49498376,0.597533596,0.0,0.0,4.118361208,2.141186239,10.048278905,7.573728609,0.581430098,1.776508315,1.1789636940000001,16.122606993999998,8.335814947000001,0.0,0.0,13.81494352,10.568451584,0.0,0.581430098,13.95546773,0.0,22.282921942999998,0.0,1.195078217,11.657640385999999,3.16578203,9.759414475,5.445094395000001,11.79876661,1.422710794,1.294457406,2.135738102,6.494147774,0.0,18.636737757,1.8974391389999998,14.989003254,1.8974391389999998,1.7604015199999998,3.5853237,34.8840623,11.457932766999999,4.365397097000001,0.0,2.633888839,10.791322514,3.762681413,1.726967738,2.588888782,15.117165373,11.443696254999999,0.0,0.841280696,30.248399121,39.25137992,0.0,26.507090889999997,23.104584833000004,31.56959347,0.581430098,6.07625804,4.781826664,0.0,0.0,4.632961513000001,9.158199947,6.917538736,4.651581567,0.0,0.581430098,12.599083604,0.581430098,22.892381202,4.815288688,166.65318606600002,7.436288106999999,23.313212373999995,4.620057879,1.294457406,5.0461296319999995,0.0,2.390158475,100.577361077,11.810300757,0.0,0.581430098,2.7171682,1.422710794,11.891404318000001,3.763326651,10.349154991,40.84926903,4.084913879,35.580130534,0.0,0.0,0.0,1.682563431,7.1936270790000005,1.422710794,13.71542754,0.0,0.581430098,1.1789636940000001,17.385340174,1.875887504,6.219214391,4.76962898,10.096976986,10.747979804,3.7967567630000003,0.0,2.987769065,30.984293989999998,0.06963349,0.192657099,0.070130251,0.167741662,0.0,0.139214847,0.897710672,0.416535114,0.0,0.0,0.256443566,0.0,3.087689825,0.0,0.138003997,0.042668381,0.8819982,0.0,0.028899536,0.071112284,3.0,3.0,"[1, 2, 3]"
142x142,0.628845904,17.038093607,11.246213426,9.254008748,0.0,8.686501732,9.331589035999999,12.204423539,1.294457406,0.0,18.831091306,4.748191624,50.628271690000005,2.5262850429999997,0.0,0.597533596,17.998822805,11.974306195,3.102267004,23.883349615999997,3.608303379,6.8969267940000005,1.2263795,0.0,0.0,4.747207112,1.299905543,10.048278905,10.718017292999999,0.581430098,1.776508315,1.1789636940000001,15.485292091,12.100474871,0.0,0.628845904,15.701499604,9.727170888,0.0,1.839149681,14.584313634,0.628845904,19.546609524999997,0.0,1.195078217,34.295056466,2.9533472379999997,10.388260379,6.073940299000001,17.874838756,0.581430098,1.294457406,1.294457406,8.380703858,0.0,19.265583660999997,1.8974391389999998,16.867075301,1.8974391389999998,1.7604015199999998,4.843043283,38.215018119999996,13.132094579999999,8.138491236,0.0,1.792608143,13.306765023,3.762681413,1.726967738,8.877419693,17.624164844,8.078537933,0.0,0.0,38.176789871,67.339636324,1.257719583,32.787145349,23.733430737000003,32.198439374,0.581430098,11.735886490999999,6.039546247,0.0,0.0,4.632961513000001,9.158199947,6.705103944,4.651581567,0.628845904,1.210276002,14.273245417,0.581430098,23.308820089,6.073008271,141.37031690600003,9.322844191,19.931257495999997,3.7787771830000003,3.1810134899999998,6.303849215,0.0,2.390158475,170.335127657,17.249067881,0.0,1.210276002,1.875887504,1.210276002,10.625252914,3.5508918589999996,10.136720199,40.211954127,4.713759783,34.738849838,0.0,0.0,0.628845904,3.773094139,9.709069588,1.839149681,14.973147123,0.0,0.581430098,1.1789636940000001,17.385340174,2.504733408,5.377933695,3.715911453,13.870071124999999,10.747979804,4.21319565,0.0,2.987769065,32.658455803,0.06963349,0.178934943,0.032876534,0.164237358,0.0,0.08798181199999999,0.897710672,0.291613198,0.0,0.0,0.256443566,0.0,2.751286058,0.0,0.166616976,0.051686814,0.8819982,0.0,0.019736348,0.071112284,3.0,3.0,"[1, 2, 4]"
