coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ambiguous,Endothelial3,Ambiguous Endothelial3
135x135,16.399499878,25.161844738,5.75886638,5.552976521,0.0,5.05108863,5.55172112,7.73528399,0.0,0.0,10.793834978,7.394945441,5.8280360600000005,1.274907955,0.0,8.142577,20.857754714000002,10.722929107,2.533741858,8.567753392,6.987296370999999,3.904617718,0.597533596,0.0,0.0,4.118361208,2.583933973,11.463361,3.0514126,0.581430098,1.776508315,2.533741858,19.444048371999997,8.521483461,0.0,0.0,17.295700908,7.815656465,0.0,1.258804457,14.632842089,1.291975653,10.98291395,0.677374359,1.195078217,40.14785517,2.324501334,7.847900052,4.828011348,1.9523117600000002,0.581430098,0.677374359,0.0,5.419038788,0.677374359,19.314112116,4.59904875,11.566207248,0.597533596,2.4377758789999997,4.262698059,32.426528497,14.64131717,5.934659965,0.677374359,1.792608143,10.972367516,1.162867924,1.726967738,2.646753817,4.859550965,7.631529089000001,0.0,0.0,24.020866492,24.570538954,0.0,45.979320167,23.159457454,32.239037939,0.581430098,3.4873692579999997,3.4873692579999997,2.125986508,0.0,4.632961513000001,5.263929052,4.842147422,6.100193716,0.677374359,1.936208262,18.135837923000004,0.581430098,23.036851646000002,6.907754164,15.871287226,3.5530263989999997,11.688967071999999,3.9195514959999995,0.677374359,2.5176460880000002,1.354778164,2.390158475,192.84449310699998,5.8453289459999995,0.0,0.581430098,2.030042247,10.283602237,10.722311495000001,2.9220459549999998,8.26283897,29.373947876,6.888304192,37.385603655000004,0.0,0.0,0.0,21.67775192,5.893721536,0.581430098,5.943295976,0.0,1.936208262,1.1789636940000001,14.794054119,3.165364071,6.055308054,3.084583796,2.308397836,10.12544862,8.280046709,0.0,3.665143424,30.603133408,0.18235969700000002,0.089459274,0.066065213,0.13543228400000001,0.0,0.035790683,0.897710672,0.0,0.0,0.0,0.256443566,0.0,0.548084844,0.0,0.138003997,0.042668381,1.2034719889999999,0.29988378,0.019736348,0.071112284,3.0,3.0,"[[0, 1, 3], [0, 1, 2]]"
136x136,8.581040627,19.893578137,7.033963811,6.828073952,1.275097431,3.759112977,5.55172112,7.73528399,0.0,0.0,17.152335214,6.102969788,7.103133491,1.274907955,0.0,8.142577,22.115956011,11.998026538000001,2.533741858,11.117930342000001,8.245497667999999,6.454794668,1.8726310270000002,0.0,0.0,4.118361208,0.0,11.463361,3.0514126,0.581430098,1.776508315,2.533741858,16.826287316,12.346735468,0.0,0.0,17.295700908,7.815656465,0.0,1.258804457,14.632842089,0.0,16.066243553,0.677374359,1.195078217,46.523160426,2.324501334,7.847900052,4.828011348,3.2274091910000005,0.581430098,0.677374359,0.0,5.419038788,0.677374359,19.314112116,3.307073097,11.566207248,0.597533596,2.4377758789999997,4.262698059,29.774959026999998,10.765358677,5.934659965,0.677374359,1.792608143,12.247464947000001,1.162867924,1.726967738,2.629875595,4.859550965,7.631529089000001,0.0,0.0,32.877427516,38.595037984,0.0,54.904765461,23.159457454,30.947062286,0.581430098,6.037546208,3.4873692579999997,2.125986508,0.0,4.632961513000001,5.263929052,4.842147422,6.100193716,0.677374359,1.936208262,20.686014873000005,0.581430098,23.036851646000002,6.907754164,20.971570465,3.5530263989999997,11.688967071999999,3.9026732739999996,0.677374359,2.5176460880000002,1.354778164,2.390158475,280.475604467,9.670580953,0.0,0.581430098,2.030042247,11.541803534,10.722311495000001,2.9220459549999998,8.26283897,26.790013903,6.888304192,37.368725433,0.0,0.0,0.0,21.67775192,5.893721536,0.581430098,5.943295976,0.0,3.211305693,1.1789636940000001,13.502078466,0.581430098,6.055308054,1.792608143,2.308397836,10.12544862,4.404088216,1.275097431,3.665143424,30.586255186,0.160647213,0.09783248600000001,0.07567501099999999,0.156789805,0.0,0.041155307999999995,0.897710672,0.0,0.0,0.0,0.278124291,0.0,0.717627641,0.0,0.138003997,0.07396359,1.219530482,0.253500767,0.019736348,0.071112284,3.0,3.0,"[[0, 1, 3], [0, 1, 3]]"
137x137,8.227212254,12.243102248,5.75886638,5.552976521,0.0,3.759112977,7.924982545,7.73528399,0.0,2.373261425,16.621559632,6.102969788,5.8280360600000005,1.274907955,0.0,8.142577,19.565779061,10.722929107,2.533741858,8.567753392,5.695320718,8.651072584,0.597533596,0.0,0.0,4.118361208,0.0,11.463361,3.0514126,0.581430098,1.776508315,2.533741858,16.649371791,8.521483461,0.0,0.0,17.295700908,7.815656465,0.0,1.258804457,17.006103514,0.0,12.064199722000001,0.677374359,1.195078217,73.36943069,2.324501334,7.847900052,4.828011348,1.9523117600000002,0.581430098,3.050635784,0.0,5.419038788,0.677374359,19.314112116,5.680334522,11.566207248,0.597533596,2.4377758789999997,6.635959484,41.286323917999994,10.765358677,15.427667869,0.677374359,1.792608143,18.092067823,1.162867924,1.726967738,1.354778164,7.23281239,7.631529089000001,0.0,0.0,23.599383352,24.570538954,2.373261425,57.844030147,23.159457454,30.947062286,0.581430098,3.4873692579999997,3.4873692579999997,2.125986508,0.0,4.632961513000001,5.263929052,4.842147422,6.100193716,0.677374359,1.936208262,18.135837923000004,0.581430098,23.036851646000002,6.907754164,15.871287226,3.5530263989999997,11.688967071999999,9.74727615,0.677374359,2.5176460880000002,1.354778164,2.390158475,190.737733677,5.8453289459999995,0.0,0.581430098,2.030042247,13.73808145,10.722311495000001,2.9220459549999998,8.26283897,33.90971421,6.888304192,36.093628002,0.0,0.0,0.0,54.89932744,8.266982961,0.581430098,5.943295976,0.0,1.936208262,1.1789636940000001,18.248533332,0.581430098,6.055308054,1.792608143,2.308397836,10.12544862,4.404088216,0.0,3.665143424,31.68441918,0.160647213,0.109491752,0.068180733,0.14080834600000003,0.0,0.040177953999999995,0.909025093,0.0,0.0,0.0,0.256443566,0.0,0.436330078,0.006760343,0.138003997,0.070608935,1.256620686,0.264116169,0.019736348,0.071112284,3.0,3.0,"[[0, 1, 3], [0, 1, 4]]"
138x138,19.467637878,32.134946268,5.679185647,4.7959287129999995,1.275097431,3.0189433909999996,3.5195758809999997,7.057909631,0.0,0.0,17.766936508,6.040167277,7.103133491,0.597533596,0.0,2.046145745,17.988892875999998,11.320652179000001,1.1789636940000001,10.440555983,6.150550439,3.745255167,1.8726310270000002,0.0,0.0,4.118361208,2.583933973,8.753821499,2.374038241,0.581430098,1.776508315,1.1789636940000001,21.316850963,9.637195967,0.0,0.0,15.263555669,7.138282106,0.0,0.581430098,13.95546773,1.291975653,16.680844847,0.0,1.195078217,26.878868106000002,2.324501334,7.170525693,4.1506369890000006,1.8726310270000002,0.581430098,0.0,0.0,0.0,0.0,18.636737757,1.889509249,6.14716846,0.597533596,1.7604015199999998,3.5853237,27.365891616,14.64131717,3.2251204639999997,0.0,1.792608143,8.183158237,1.162867924,1.726967738,2.567073084,3.504772801,2.889835662,0.0,0.0,32.626326734,38.595037984,0.0,46.098808111,21.804679290000003,31.56166358,0.581430098,6.037546208,3.4873692579999997,1.448612149,0.0,4.632961513000001,5.263929052,3.4873692579999997,6.100193716,0.0,0.581430098,18.653869634000003,0.581430098,22.359477287,3.5208312819999996,20.971570465,3.5530263989999997,11.011592712999999,5.194648926999999,0.0,1.162867924,0.0,2.390158475,263.644995157,9.670580953,0.0,0.581430098,2.030042247,8.769472477,9.367533331,2.9220459549999998,6.908060806,25.309641166,5.533526028,37.305922922,0.0,0.0,0.0,0.0,5.893721536,0.581430098,5.943295976,0.0,1.856527529,1.1789636940000001,14.794054119,3.165364071,5.377933695,3.084583796,2.308397836,9.448074261,8.280046709,1.275097431,2.987769065,31.878230839,0.09954784700000001,0.09783248600000001,0.08914781699999999,0.170867663,0.0,0.041155307999999995,0.897710672,0.0,0.0,0.0,0.278124291,0.0,0.829382407,0.0,0.138003997,0.07396359,1.2163280779999999,0.059450319,0.019736348,0.071112284,3.0,3.0,"[[0, 1, 3], [0, 2, 3]]"
139x139,19.113809505,24.484470379,4.404088216,3.5208312819999996,0.0,3.0189433909999996,5.892837306,7.057909631,0.0,2.373261425,17.236160926,6.040167277,5.8280360600000005,0.597533596,0.0,2.046145745,15.438715925999999,10.045554748,1.1789636940000001,7.890379032999999,3.600373489,5.9415330829999995,0.597533596,0.0,0.0,4.118361208,2.583933973,8.753821499,2.374038241,0.581430098,1.776508315,1.1789636940000001,21.139935438,5.811943960000001,0.0,0.0,15.263555669,7.138282106,0.0,0.581430098,16.328729155,1.291975653,12.678801016000001,0.0,1.195078217,53.72513837,2.324501334,7.170525693,4.1506369890000006,0.597533596,0.581430098,2.373261425,0.0,0.0,0.0,18.636737757,4.262770674,6.14716846,0.597533596,1.7604015199999998,5.958585125,38.877256507,14.64131717,12.718128368,0.0,1.792608143,14.027761113,1.162867924,1.726967738,1.291975653,5.8780342260000005,2.889835662,0.0,0.0,23.348282570000002,24.570538954,2.373261425,49.038072797,21.804679290000003,31.56166358,0.581430098,3.4873692579999997,3.4873692579999997,1.448612149,0.0,4.632961513000001,5.263929052,3.4873692579999997,6.100193716,0.0,0.581430098,16.103692684000002,0.581430098,22.359477287,3.5208312819999996,15.871287226,3.5530263989999997,11.011592712999999,11.039251802999999,0.0,1.162867924,0.0,2.390158475,173.907124367,5.8453289459999995,0.0,0.581430098,2.030042247,10.965750393,9.367533331,2.9220459549999998,6.908060806,32.429341473,5.533526028,36.030825491,0.0,0.0,0.0,33.22157552,8.266982961,0.581430098,5.943295976,0.0,0.581430098,1.1789636940000001,19.540508985,3.165364071,5.377933695,3.084583796,2.308397836,9.448074261,8.280046709,0.0,2.987769065,32.976394833,0.09954784700000001,0.109491752,0.081653539,0.15488620400000003,0.0,0.040177953999999995,0.909025093,0.0,0.0,0.0,0.256443566,0.0,0.548084844,0.006760343,0.138003997,0.070608935,1.253418282,0.070065721,0.019736348,0.071112284,3.0,3.0,"[[0, 1, 3], [0, 2, 4]]"
140x140,11.295350253999999,19.216203778,5.679185647,4.7959287129999995,1.275097431,1.726967738,5.892837306,7.057909631,0.0,2.373261425,23.594661161999998,4.748191624,7.103133491,0.597533596,0.0,2.046145745,16.696917223,11.320652179000001,1.1789636940000001,10.440555983,4.858574786,8.491710033,1.8726310270000002,0.0,0.0,4.118361208,0.0,8.753821499,2.374038241,0.581430098,1.776508315,1.1789636940000001,18.522174382,9.637195967,0.0,0.0,15.263555669,7.138282106,0.0,0.581430098,16.328729155,0.0,17.762130619,0.0,1.195078217,60.100443626,2.324501334,7.170525693,4.1506369890000006,1.8726310270000002,0.581430098,2.373261425,0.0,0.0,0.0,18.636737757,2.970795021,6.14716846,0.597533596,1.7604015199999998,5.958585125,36.225687037,10.765358677,12.718128368,0.0,1.792608143,15.302858544,1.162867924,1.726967738,1.275097431,5.8780342260000005,2.889835662,0.0,0.0,32.204843593999996,38.595037984,2.373261425,57.963518091,21.804679290000003,30.269687927,0.581430098,6.037546208,3.4873692579999997,1.448612149,0.0,4.632961513000001,5.263929052,3.4873692579999997,6.100193716,0.0,0.581430098,18.653869634000003,0.581430098,22.359477287,3.5208312819999996,20.971570465,3.5530263989999997,11.011592712999999,11.022373581,0.0,1.162867924,0.0,2.390158475,261.53823572699997,9.670580953,0.0,0.581430098,2.030042247,12.22395169,9.367533331,2.9220459549999998,6.908060806,29.845407499999997,5.533526028,36.013947269,0.0,0.0,0.0,33.22157552,8.266982961,0.581430098,5.943295976,0.0,1.856527529,1.1789636940000001,18.248533332,0.581430098,5.377933695,1.792608143,2.308397836,9.448074261,4.404088216,1.275097431,2.987769065,32.959516611,0.077835363,0.11786496400000002,0.09126333699999999,0.17624372500000002,0.0,0.04554257899999999,0.909025093,0.0,0.0,0.0,0.278124291,0.0,0.717627641,0.006760343,0.138003997,0.101904144,1.269476775,0.023682708,0.019736348,0.071112284,3.0,3.0,"[[0, 1, 3], [0, 3, 4]]"
141x141,20.051170968,29.915055064,5.585351662,6.828073952,1.275097431,5.05108863,5.55172112,7.73528399,0.0,0.0,15.547045304000001,7.394945441,7.103133491,1.274907955,0.0,6.693964851,23.407931664000003,11.998026538000001,2.533741858,9.669318192999999,9.537473321,6.454794668,1.8726310270000002,0.0,0.0,4.118361208,2.583933973,11.463361,3.0514126,0.581430098,1.776508315,2.533741858,21.994225322,12.346735468,0.0,0.0,15.847088759,7.815656465,0.0,1.258804457,14.632842089,1.291975653,13.01232943,0.677374359,1.195078217,36.382780556,2.324501334,7.847900052,4.828011348,3.2274091910000005,0.581430098,0.677374359,0.0,5.419038788,0.677374359,19.314112116,4.59904875,10.117595098999999,0.597533596,2.4377758789999997,4.262698059,31.73227267,13.192705021,4.486047816,0.677374359,1.792608143,12.247464947000001,1.162867924,1.726967738,3.9218512480000003,4.859550965,7.631529089000001,0.0,0.0,32.250826456,22.659460894,0.0,40.420165141,23.159457454,32.239037939,0.581430098,6.037546208,3.4873692579999997,0.677374359,0.0,4.632961513000001,5.263929052,4.842147422,4.651581567,0.677374359,1.936208262,16.340125097,0.581430098,20.139586083,6.907754164,20.971570465,3.5530263989999997,11.688967071999999,3.7460367779999997,0.677374359,2.5176460880000002,1.354778164,2.390158475,183.180041407,9.670580953,0.0,0.581430098,0.581430098,8.487889411000001,10.722311495000001,2.9220459549999998,8.26283897,29.373947876,5.439692043,38.660701086,0.0,0.0,0.0,21.67775192,5.893721536,0.581430098,5.943295976,0.0,3.211305693,1.1789636940000001,14.794054119,3.165364071,6.055308054,3.084583796,2.308397836,10.12544862,6.83143456,1.275097431,3.665143424,27.532341063,0.17415782400000002,0.09783248600000001,0.063890211,0.132655769,0.0,0.041155307999999995,0.897710672,0.0,0.0,0.0,0.278124291,0.0,0.642193035,0.0,0.138003997,0.07396359,1.050169146,0.306417433,0.019736348,0.071112284,3.0,3.0,"[[0, 1, 3], [1, 2, 3]]"
142x142,19.697342595,22.264579175,4.310254231,5.552976521,0.0,5.05108863,7.924982545,7.73528399,0.0,2.373261425,15.016269722,7.394945441,5.8280360600000005,1.274907955,0.0,6.693964851,20.857754714000002,10.722929107,2.533741858,7.119141243,6.987296370999999,8.651072584,0.597533596,0.0,0.0,4.118361208,2.583933973,11.463361,3.0514126,0.581430098,1.776508315,2.533741858,21.817309796999997,8.521483461,0.0,0.0,15.847088759,7.815656465,0.0,1.258804457,17.006103514,1.291975653,9.010285599,0.677374359,1.195078217,63.229050820000005,2.324501334,7.847900052,4.828011348,1.9523117600000002,0.581430098,3.050635784,0.0,5.419038788,0.677374359,19.314112116,6.972310175,10.117595098999999,0.597533596,2.4377758789999997,6.635959484,43.243637561,13.192705021,13.979055720000002,0.677374359,1.792608143,18.092067823,1.162867924,1.726967738,2.646753817,7.23281239,7.631529089000001,0.0,0.0,22.972782292,8.634961864,2.373261425,43.359429827,23.159457454,32.239037939,0.581430098,3.4873692579999997,3.4873692579999997,0.677374359,0.0,4.632961513000001,5.263929052,4.842147422,4.651581567,0.677374359,1.936208262,13.789948147,0.581430098,20.139586083,6.907754164,15.871287226,3.5530263989999997,11.688967071999999,9.590639654,0.677374359,2.5176460880000002,1.354778164,2.390158475,93.44217061700002,5.8453289459999995,0.0,0.581430098,0.581430098,10.684167327,10.722311495000001,2.9220459549999998,8.26283897,36.493648183,5.439692043,37.385603655000004,0.0,0.0,0.0,54.89932744,8.266982961,0.581430098,5.943295976,0.0,1.936208262,1.1789636940000001,19.540508985,3.165364071,6.055308054,3.084583796,2.308397836,10.12544862,6.83143456,0.0,3.665143424,28.630505057,0.17415782400000002,0.109491752,0.056395932999999995,0.11667431,0.0,0.040177953999999995,0.909025093,0.0,0.0,0.0,0.256443566,0.0,0.360895472,0.006760343,0.138003997,0.070608935,1.0872593499999998,0.317032835,0.019736348,0.071112284,3.0,3.0,"[[0, 1, 3], [1, 2, 4]]"
143x143,11.878883344,16.996312574,5.585351662,6.828073952,1.275097431,3.759112977,7.924982545,7.73528399,0.0,2.373261425,21.374769957999998,6.102969788,7.103133491,1.274907955,0.0,6.693964851,22.115956011,11.998026538000001,2.533741858,9.669318192999999,8.245497667999999,11.201249533999999,1.8726310270000002,0.0,0.0,4.118361208,0.0,11.463361,3.0514126,0.581430098,1.776508315,2.533741858,19.199548740999997,12.346735468,0.0,0.0,15.847088759,7.815656465,0.0,1.258804457,17.006103514,0.0,14.093615201999999,0.677374359,1.195078217,69.604356076,2.324501334,7.847900052,4.828011348,3.2274091910000005,0.581430098,3.050635784,0.0,5.419038788,0.677374359,19.314112116,5.680334522,10.117595098999999,0.597533596,2.4377758789999997,6.635959484,40.592068091,9.316746528,13.979055720000002,0.677374359,1.792608143,19.367165254,1.162867924,1.726967738,2.629875595,7.23281239,7.631529089000001,0.0,0.0,31.829343316,22.659460894,2.373261425,52.284875121,23.159457454,30.947062286,0.581430098,6.037546208,3.4873692579999997,0.677374359,0.0,4.632961513000001,5.263929052,4.842147422,4.651581567,0.677374359,1.936208262,16.340125097,0.581430098,20.139586083,6.907754164,20.971570465,3.5530263989999997,11.688967071999999,9.573761432,0.677374359,2.5176460880000002,1.354778164,2.390158475,181.07328197700002,9.670580953,0.0,0.581430098,0.581430098,11.942368624,10.722311495000001,2.9220459549999998,8.26283897,33.90971421,5.439692043,37.368725433,0.0,0.0,0.0,54.89932744,8.266982961,0.581430098,5.943295976,0.0,3.211305693,1.1789636940000001,18.248533332,0.581430098,6.055308054,1.792608143,2.308397836,10.12544862,2.955476067,1.275097431,3.665143424,28.613626834999998,0.15244534,0.11786496400000002,0.066005731,0.138031831,0.0,0.04554257899999999,0.909025093,0.0,0.0,0.0,0.278124291,0.0,0.530438269,0.006760343,0.138003997,0.101904144,1.103317843,0.27064982200000004,0.019736348,0.071112284,3.0,3.0,"[[0, 1, 3], [1, 3, 4]]"
144x144,22.765480595,29.237680705,4.230573498,4.7959287129999995,1.275097431,3.0189433909999996,5.892837306,7.057909631,0.0,2.373261425,21.989371251999998,6.040167277,7.103133491,0.597533596,0.0,0.597533596,17.988892875999998,11.320652179000001,1.1789636940000001,8.991943834,6.150550439,8.491710033,1.8726310270000002,0.0,0.0,4.118361208,2.583933973,8.753821499,2.374038241,0.581430098,1.776508315,1.1789636940000001,23.690112388,9.637195967,0.0,0.0,13.81494352,7.138282106,0.0,0.581430098,16.328729155,1.291975653,14.708216495999999,0.0,1.195078217,49.960063756,2.324501334,7.170525693,4.1506369890000006,1.8726310270000002,0.581430098,2.373261425,0.0,0.0,0.0,18.636737757,4.262770674,4.698556311,0.597533596,1.7604015199999998,5.958585125,38.18300068,13.192705021,11.269516219,0.0,1.792608143,15.302858544,1.162867924,1.726967738,2.567073084,5.8780342260000005,2.889835662,0.0,0.0,31.578242533999997,22.659460894,2.373261425,43.478917771,21.804679290000003,31.56166358,0.581430098,6.037546208,3.4873692579999997,0.0,0.0,4.632961513000001,5.263929052,3.4873692579999997,4.651581567,0.0,0.581430098,14.307979858,0.581430098,19.462211724,3.5208312819999996,20.971570465,3.5530263989999997,11.011592712999999,10.865737085,0.0,1.162867924,0.0,2.390158475,164.242672667,9.670580953,0.0,0.581430098,0.581430098,9.170037567,9.367533331,2.9220459549999998,6.908060806,32.429341473,4.084913879,37.305922922,0.0,0.0,0.0,33.22157552,8.266982961,0.581430098,5.943295976,0.0,1.856527529,1.1789636940000001,19.540508985,3.165364071,5.377933695,3.084583796,2.308397836,9.448074261,6.83143456,1.275097431,2.987769065,29.905602488,0.09134597400000001,0.11786496400000002,0.079478537,0.152109689,0.0,0.04554257899999999,0.909025093,0.0,0.0,0.0,0.278124291,0.0,0.642193035,0.006760343,0.138003997,0.101904144,1.1001154389999999,0.076599374,0.019736348,0.071112284,3.0,3.0,"[[0, 1, 3], [2, 3, 4]]"
145x145,16.399499878,23.998976814,4.595998456,5.077847868,0.0,5.05108863,5.55172112,7.366357198999999,3.701213775,0.0,9.049481807,6.232077517,5.246605962,1.274907955,0.0,8.142577,19.907386922,6.652788541,1.9523117600000002,8.567753392,6.405866272999999,3.904617718,0.597533596,0.0,0.0,22.147629003,2.583933973,3.904617718,2.469982502,0.0,1.195078217,1.9523117600000002,16.061631548999998,7.358615537,0.0,0.0,17.295700908,12.204579011,0.0,0.677374359,0.677374359,1.291975653,6.912773383999999,2.527998771,1.195078217,40.14785517,2.324501334,9.698524464,9.216933894,72.27045043,0.0,0.677374359,1.850624412,7.2696632,0.677374359,1.8724525760000001,6.449673162,10.98477715,0.597533596,1.274907955,4.262698059,28.356387931,12.421801016000002,5.353229867,0.677374359,1.792608143,10.972367516,0.0,1.726967738,2.646753817,1.9523117600000002,6.468661165,0.0,0.0,23.0704987,24.570538954,0.0,32.712358439,12.111872424000001,3.1644282290000003,0.0,2.324501334,11.578659217999999,2.125986508,0.0,4.051531415,3.5195758809999997,3.6792794979999996,1.448612149,0.677374359,3.205402576,14.859676842,0.0,24.836184592000002,6.4326255109999995,15.871287226,7.941948945,6.455925837,7.039335173,0.677374359,1.354778164,1.354778164,6.091372249999999,192.84449310699998,5.370200293,0.0,0.0,1.448612149,9.702172139,3.7449366389999996,2.9220459549999998,8.26283897,10.291473238,5.725436267999999,22.953989337,0.0,0.0,9.254157884,21.67775192,5.312291438,0.0,4.780428052,0.0,5.055991939,0.597533596,17.175597855000003,2.583933973,6.055308054,3.084583796,1.726967738,9.756521829,7.117178785,0.0,3.665143424,9.091863248,0.18235969700000002,0.089710333,0.066065213,0.11172505099999999,0.0,0.035790683,0.0,0.0,0.0,0.0,0.260334329,0.0,0.494401748,0.0,0.15817949199999998,0.042668381,2.09685166,0.29988378,0.019736348,0.071112284,3.0,3.0,"[[0, 1, 4], [0, 1, 2]]"
146x146,8.581040627,18.730710213,5.871095887,6.352945299,1.275097431,3.759112977,5.55172112,7.366357198999999,3.701213775,0.0,15.407982043,4.940101864,6.521703393,1.274907955,0.0,8.142577,21.165588219,7.9278859719999994,1.9523117600000002,11.117930342000001,7.664067569999999,6.454794668,1.8726310270000002,0.0,0.0,22.147629003,0.0,3.904617718,2.469982502,0.0,1.195078217,1.9523117600000002,13.443870492999999,11.183867544,0.0,0.0,17.295700908,12.204579011,0.0,0.677374359,0.677374359,0.0,11.996102987,2.527998771,1.195078217,46.523160426,2.324501334,9.698524464,9.216933894,73.545547861,0.0,0.677374359,1.850624412,7.2696632,0.677374359,1.8724525760000001,5.157697509,10.98477715,0.597533596,1.274907955,4.262698059,25.704818461,8.545842523000001,5.353229867,0.677374359,1.792608143,12.247464947000001,0.0,1.726967738,2.629875595,1.9523117600000002,6.468661165,0.0,0.0,31.927059724000003,38.595037984,0.0,41.637803733,12.111872424000001,1.8724525760000001,0.0,4.874678284,11.578659217999999,2.125986508,0.0,4.051531415,3.5195758809999997,3.6792794979999996,1.448612149,0.677374359,3.205402576,17.409853792,0.0,24.836184592000002,6.4326255109999995,20.971570465,7.941948945,6.455925837,7.022456951,0.677374359,1.354778164,1.354778164,6.091372249999999,280.475604467,9.1954523,0.0,0.0,1.448612149,10.960373436000001,3.7449366389999996,2.9220459549999998,8.26283897,7.707539265,5.725436267999999,22.937111114999997,0.0,0.0,9.254157884,21.67775192,5.312291438,0.0,4.780428052,0.0,6.33108937,0.597533596,15.883622202000002,0.0,6.055308054,1.792608143,1.726967738,9.756521829,3.241220292,1.275097431,3.665143424,9.074985026,0.160647213,0.09808354500000001,0.07567501099999999,0.133082572,0.0,0.041155307999999995,0.0,0.0,0.0,0.0,0.282015054,0.0,0.6639445449999999,0.0,0.15817949199999998,0.07396359,2.112910153,0.253500767,0.019736348,0.071112284,3.0,3.0,"[[0, 1, 4], [0, 1, 3]]"
147x147,8.227212254,11.080234324,4.595998456,5.077847868,0.0,3.759112977,7.924982545,7.366357198999999,3.701213775,2.373261425,14.877206461,4.940101864,5.246605962,1.274907955,0.0,8.142577,18.615411269,6.652788541,1.9523117600000002,8.567753392,5.113890619999999,8.651072584,0.597533596,0.0,0.0,22.147629003,0.0,3.904617718,2.469982502,0.0,1.195078217,1.9523117600000002,13.266954968,7.358615537,0.0,0.0,17.295700908,12.204579011,0.0,0.677374359,3.050635784,0.0,7.994059156,2.527998771,1.195078217,73.36943069,2.324501334,9.698524464,9.216933894,72.27045043,0.0,3.050635784,1.850624412,7.2696632,0.677374359,1.8724525760000001,7.530958934,10.98477715,0.597533596,1.274907955,6.635959484,37.216183352,8.545842523000001,14.846237771,0.677374359,1.792608143,18.092067823,0.0,1.726967738,1.354778164,4.325573185,6.468661165,0.0,0.0,22.649015560000002,24.570538954,2.373261425,44.577068419,12.111872424000001,1.8724525760000001,0.0,2.324501334,11.578659217999999,2.125986508,0.0,4.051531415,3.5195758809999997,3.6792794979999996,1.448612149,0.677374359,3.205402576,14.859676842,0.0,24.836184592000002,6.4326255109999995,15.871287226,7.941948945,6.455925837,12.867059826999999,0.677374359,1.354778164,1.354778164,6.091372249999999,190.737733677,5.370200293,0.0,0.0,1.448612149,13.156651352,3.7449366389999996,2.9220459549999998,8.26283897,14.827239572,5.725436267999999,21.662013683999998,0.0,0.0,9.254157884,54.89932744,7.685552863,0.0,4.780428052,0.0,5.055991939,0.597533596,20.630077068000002,0.0,6.055308054,1.792608143,1.726967738,9.756521829,3.241220292,0.0,3.665143424,10.17314902,0.160647213,0.109742811,0.068180733,0.11710111299999999,0.0,0.040177953999999995,0.011314421,0.0,0.0,0.0,0.260334329,0.0,0.38264698199999997,0.006760343,0.15817949199999998,0.070608935,2.1500003569999997,0.264116169,0.019736348,0.071112284,3.0,3.0,"[[0, 1, 4], [0, 1, 4]]"
