coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,Ambiguous
150x150,0.0,1.7604015199999998,15.471966540000002,24.546678399999998,0.630872464,22.813193860000002,1.792608143,22.042961443,5.496725743,0.0,11.944663157,6.7658494959999995,4.606088272,1.606395117,0.53373384,3.654813877,28.72529736,10.676427212,1.809836158,2.987769065,7.413389207,2.834812202,1.22840606,0.0,5.230751421,40.904673349999996,1.639733985,20.882985436,4.391696113,1.212302562,2.310242155,1.712697534,42.659638155,11.469954267,0.0,0.0,1.698346194,24.274821222,1.008861521,1.212302562,14.48920157,0.630872464,10.61579158,2.859485933,1.728812057,0.53373384,6.525564885,30.447074032,13.632887005,137.065243556,0.581430098,0.0,2.859485933,23.801207198999997,2.173467825,19.170471597,13.92987055,32.945169664,0.597533596,3.992451551,9.291131582,15.338056993000002,12.274731921999999,15.305839316,5.8029670200000005,1.792608143,1.008861521,1.7937403879999998,0.630872464,0.53373384,4.513634322,4.598140668,1.1646063039999999,0.630872464,50.141723123,0.0,0.0,24.939242543,23.978147115,44.260625827,0.581430098,2.3912739839999997,20.720080734,1.261778128,0.53373384,1.1789636940000001,5.235307508,9.902041983,5.185315407,0.630872464,5.489334791,32.981423368,1.115163938,46.752711945,14.12385194,10.758738388,12.637224831000001,8.537782545999999,7.93745775,3.8332009769999997,2.424646052,3.532407962,6.7222447139999995,1.195078217,8.201035651,0.0,0.581430098,2.5990879700000002,4.269580108,20.459944729,3.0877556000000004,2.901538904,25.643805334999996,2.357946141,54.78738874000001,0.0,0.0,9.254157884,0.0,13.647265656,11.545901113000001,9.242849858,0.630872464,6.4175894079999996,1.712697534,39.764529996,1.648903828,5.377933695,2.860081873,2.182607665,18.341515895,2.955476067,1.008861521,10.993728781,32.184740919999996,0.066001952,0.044623255,0.029714241000000002,0.095668315,0.0,0.0,0.897710672,0.0,0.014445687,0.0,0.42595154900000004,0.0,0.261028896,0.0,0.269410545,0.022964069,2.484301501,0.004664369,0.0276821,0.107695902,3.0,3.0
151x151,0.0,8.07092873,13.679358397000001,21.500975771,0.630872464,42.971378518,1.726967738,19.039953955999998,1.795511968,0.0,7.761796925,3.180525796,6.267477948,1.008861521,0.53373384,6.7432556340000005,18.982860355,4.70101303,1.212302562,3.453997819,9.140356944999999,1.639733985,0.630872464,0.0,5.230751421,18.757044347,1.639733985,19.687907219,2.5990879700000002,1.212302562,1.115163938,1.115163938,43.502005341,17.414849221999997,0.0,0.0,19.199265067,12.74761657,1.008861521,1.212302562,18.175176923000002,0.630872464,10.018257984,1.008861521,0.53373384,10.89691682,7.654999027,21.425923927,5.09332747,66.14957129000001,0.581430098,0.0,1.008861521,21.950582787,2.173467825,29.03407975,11.481712542,32.281978927,0.0,3.394917955,5.705807882,21.282951947999997,12.085497186000001,14.110761099,5.8029670200000005,0.0,7.916922327,1.7937403879999998,2.3578402019999998,0.53373384,7.602076079,6.325108406,1.1646063039999999,0.630872464,43.452740283,8.634961864,0.0,36.938163908,13.221052855,43.065547609999996,0.581430098,3.5207081259999997,12.595356992,1.261778128,0.53373384,4.035427917,5.169667103,11.031476125000001,5.185315407,0.630872464,3.638710379,24.499781541,1.115163938,29.177142628,14.764124664,8.703572774,4.695275886,13.121266832,3.638710379,3.8332009769999997,2.424646052,3.532407962,0.630872464,0.0,6.284770834,0.0,0.581430098,2.5990879700000002,4.269580108,18.069786254,3.619645121,9.80959971,47.8045969,2.889835662,37.934088696,0.0,0.0,0.0,3.685975353,15.474885046999999,11.545901113000001,11.834244078000001,0.630872464,2.716375633,1.115163938,23.880907794000002,1.648903828,0.0,1.06747373,3.909575403,9.262368425,1.162867924,1.008861521,8.005959716,65.124707479,0.013336755,0.13383147,0.070091156,0.147484459,0.0,0.035790683,1.410609896,0.0,0.014445687,0.0,0.35958879000000005,0.0,0.489652034,0.0,0.144323821,0.053322866,1.6552432049999999,0.004664369,0.047418448,0.036583618,3.0,3.0
152x152,0.0,6.908060806,12.516490473000001,21.025847117999998,0.630872464,42.971378518,1.726967738,18.671027164999998,5.496725743,0.0,6.017443753999999,2.017657872,5.68604785,1.008861521,0.53373384,6.7432556340000005,18.032492562999998,0.630872464,0.630872464,3.453997819,8.558926846999999,1.639733985,0.630872464,0.0,5.230751421,36.786312142,1.639733985,12.129163937,2.017657872,0.630872464,0.53373384,0.53373384,40.119588518,16.251981297999997,0.0,0.0,19.199265067,17.136539116,1.008861521,0.630872464,4.219709193,0.630872464,5.948117418,2.859485933,0.53373384,10.89691682,7.654999027,23.276548338999998,9.482250016,136.46770996,0.0,0.0,2.859485933,23.801207198999997,2.173467825,11.59242021,13.332336954,31.700548829,0.0,2.232050031,5.705807882,17.212811381999998,9.865981032,13.529331001,5.8029670200000005,0.0,7.916922327,0.630872464,2.3578402019999998,0.53373384,4.694836874,5.162240482,1.1646063039999999,0.630872464,42.502372490999996,8.634961864,0.0,23.671202179999998,2.173467825,13.990937899999999,0.0,2.3578402019999998,20.686646951999997,1.261778128,0.53373384,3.453997819,3.425313932,9.868608201,0.53373384,0.630872464,4.907904693,21.22362046,0.53373384,30.976475574,14.288996011,8.703572774,9.084198432,7.888225597,6.758494056,3.8332009769999997,1.261778128,3.532407962,4.332086239,0.0,5.809642181,0.0,0.0,2.017657872,3.68815001,11.092411398,3.619645121,9.80959971,28.722122262,1.726967738,23.502474378,0.0,0.0,9.254157884,3.685975353,14.893454948999999,10.964471015,10.671376154,0.630872464,5.836159309999999,0.53373384,26.26245153,1.06747373,0.0,1.06747373,3.3281453049999996,8.893441634,0.0,1.008861521,8.005959716,43.613437319,0.013336755,0.134082529,0.070091156,0.12377722600000002,0.0,0.035790683,0.512899224,0.0,0.014445687,0.0,0.363479553,0.0,0.43596893800000003,0.0,0.164499316,0.053322866,2.5486228759999996,0.004664369,0.047418448,0.036583618,3.0,3.0
153x153,0.0,8.07092873,13.679358397000001,23.351600183,0.630872464,24.540161598,1.726967738,19.055192377999997,5.496725743,0.0,7.761796925,3.180525796,6.267477948,1.008861521,0.53373384,3.057280281,22.68407413,4.70101303,1.212302562,3.453997819,9.140356944999999,1.639733985,0.630872464,0.0,5.230751421,39.112065207,1.639733985,19.687907219,2.5990879700000002,1.212302562,1.115163938,1.115163938,34.293943383000006,13.728873869,0.0,0.0,15.513289713999999,18.29940704,1.008861521,1.212302562,14.48920157,0.630872464,10.018257984,2.859485933,0.53373384,10.89691682,7.654999027,23.276548338999998,10.64511794,136.46770996,0.581430098,0.0,2.859485933,23.801207198999997,2.173467825,17.97539338,13.332336954,32.281978927,0.0,3.394917955,5.705807882,17.596976595,13.936121598000001,14.110761099,5.8029670200000005,0.0,7.916922327,1.7937403879999998,2.3578402019999998,0.53373384,3.9161007260000003,6.325108406,1.1646063039999999,0.630872464,47.153954058,8.634961864,0.0,27.730101949999998,13.221052855,43.065547609999996,0.581430098,3.5207081259999997,21.849514876,1.261778128,0.53373384,4.035427917,5.169667103,11.031476125000001,5.185315407,0.630872464,5.489334791,28.200995316,1.115163938,36.594361425,12.928773723,8.703572774,10.247066356000001,13.121266832,7.339924154,3.8332009769999997,2.424646052,3.532407962,4.332086239,0.0,8.135395246,0.0,0.581430098,2.5990879700000002,4.269580108,18.069786254,3.619645121,9.80959971,23.851197191999997,2.889835662,39.784713108000005,0.0,0.0,9.254157884,0.0,11.788909693999999,11.545901113000001,4.462421806,0.630872464,6.4175894079999996,1.115163938,34.984101944,1.648903828,0.0,1.06747373,3.909575403,12.9635822,1.162867924,1.008861521,8.005959716,35.638738739,0.003631538,0.134082529,0.057049042,0.11935042200000001,0.0,0.035790683,0.897710672,0.0,0.014445687,0.0,0.44123940100000003,0.0,0.290055396,0.0,0.219486053,0.053322866,2.607370128,0.004664369,0.047418448,0.036583618,3.0,3.0
154x154,0.0,1.162867924,13.679358397000001,23.351600183,0.630872464,41.24441078,0.0,22.741167730999997,5.496725743,0.0,7.761796925,3.180525796,2.813480129,1.008861521,0.53373384,6.7432556340000005,20.957106392,4.70101303,1.212302562,0.0,7.413389207,1.639733985,0.630872464,0.0,5.230751421,39.112065207,1.639733985,19.687907219,2.5990879700000002,1.212302562,1.115163938,1.115163938,45.352629753,13.960851403,0.0,0.0,5.384321547,18.29940704,1.008861521,1.212302562,18.175176923000002,0.630872464,10.018257984,2.859485933,0.53373384,0.53373384,5.928031289,23.276548338999998,10.64511794,136.46770996,0.581430098,0.0,2.859485933,23.801207198999997,2.173467825,29.03407975,13.332336954,30.555011189,0.0,3.394917955,5.705807882,17.828954129,10.482123779,14.110761099,5.8029670200000005,0.0,1.008861521,1.7937403879999998,0.630872464,0.53373384,7.602076079,4.598140668,1.1646063039999999,0.630872464,47.153954058,0.0,0.0,33.607770438,13.221052855,43.065547609999996,0.581430098,1.7937403879999998,20.122547138,1.261778128,0.53373384,0.581430098,3.442699365,9.304508387,5.185315407,0.630872464,5.489334791,28.200995316,1.115163938,40.280336778,16.614749076,1.795511968,10.247066356000001,7.94024895,7.339924154,3.8332009769999997,2.424646052,3.532407962,4.332086239,0.0,6.408427508,0.0,0.581430098,2.5990879700000002,4.269580108,18.069786254,1.892677383,2.901538904,49.655221312,1.162867924,38.057745370000006,0.0,0.0,9.254157884,3.685975353,13.747917309,11.545901113000001,11.834244078000001,0.630872464,6.4175894079999996,1.115163938,34.984101944,1.648903828,0.0,1.06747373,2.182607665,12.9635822,1.162867924,1.008861521,8.005959716,61.67070966,0.009705217,0.044623255,0.042756355,0.114983503,0.0,0.0,1.410609896,0.0,0.014445687,0.0,0.344253616,0.0,0.43808061400000003,0.0,0.202939669,0.016809277,2.437349557,0.004664369,0.0276821,0.036583618,3.0,3.0
155x155,0.0,7.505594402,8.618074294000001,14.136470360000002,0.0,25.974788383,3.5195758809999997,17.298162326,0.0,0.0,17.06283826,7.589945652,5.246605962,1.606395117,0.0,5.174110456999999,19.110727805,5.975414182,0.597533596,8.223016703,4.517079078,2.203939738,0.597533596,0.0,1.008861521,4.700867523,1.008861521,21.312108394,7.578479914,0.0,1.195078217,0.597533596,36.782115772,9.34391291,0.0,0.0,17.500918873,16.002447301,2.995825601,0.0,4.5765768609999995,0.0,6.177661239,1.008861521,1.195078217,10.36318298,7.250456748,16.013723649,14.292404367000001,14.722694376,0.0,0.890601508,1.008861521,10.948248804999999,1.008861521,12.253764587000001,2.615191468,38.369356263,0.597533596,0.597533596,15.399904468999999,13.230274849,12.783009524,8.849681836,4.689466179,4.46441645,7.916922327,0.0,1.726967738,0.0,5.29237047,5.407637566,0.0,0.890601508,10.822118212,8.634961864,0.0,20.616826807,23.687071021,11.937569740999999,0.890601508,2.324501334,6.092715233,2.671808307,0.0,4.051531415,3.5195758809999997,5.114612674,0.0,6.234358059,0.0,29.204187326,0.0,33.606783527999994,8.79817637,15.871287226,10.935423558,6.787412999,2.378783415,0.0,0.0,1.008861521,3.280759983,1.195078217,5.3008257,0.890601508,0.0,13.938773112,0.0,11.532753306,2.9220459549999998,7.916922327,29.377882082,2.9220459549999998,50.559564858,0.0,0.0,0.0,3.685975353,14.011752163,6.8254661510000005,13.042851832,0.890601508,0.890601508,1.488135104,20.480831504,0.0,5.377933695,1.792608143,3.508217557,12.914337257,1.792608143,1.008861521,2.987769065,33.830568067,0.11574012900000001,0.12554744,0.088352385,0.11931038599999999,0.0,0.035790683,0.512899224,0.0,0.014445687,0.0,0.382515644,0.0,0.395054248,0.0,0.131426887,0.059477658,1.632365184,0.01458795,0.042983074,0.097650791,3.0,3.0
156x156,0.0,8.668462326,9.780942218000002,16.462223425,0.0,7.543571463,3.5195758809999997,17.682327539,0.0,0.0,18.807191431,8.752813576,5.8280360600000005,1.606395117,0.0,1.488135104,23.762309372,10.045554748,1.1789636940000001,8.223016703,5.098509176,2.203939738,0.597533596,0.0,1.008861521,7.026620588,1.008861521,28.870851676,8.159910012,0.581430098,1.776508315,1.1789636940000001,30.956470637000002,6.820805481000001,0.0,0.0,13.81494352,17.165315225,2.995825601,0.581430098,14.846069238,0.0,10.247801805,1.008861521,1.195078217,10.36318298,7.250456748,16.013723649,15.455272291000002,14.722694376,0.581430098,0.890601508,1.008861521,10.948248804999999,1.008861521,18.636737757,2.615191468,38.950786361,0.597533596,1.7604015199999998,15.399904468999999,13.614440062,16.85315009,9.431111934,4.689466179,4.46441645,7.916922327,1.162867924,1.726967738,0.0,4.513634322,6.57050549,0.0,0.890601508,15.473699779,8.634961864,0.0,24.675726577,34.734656051,41.012179451,1.472031606,3.4873692579999997,7.255583157,2.671808307,0.0,4.632961513000001,5.263929052,6.277480598,4.651581567,6.234358059,0.581430098,36.181562182,0.581430098,39.224669379,7.437954082,15.871287226,12.098291482,12.020454233999999,2.9602135130000002,0.0,1.162867924,1.008861521,3.280759983,1.195078217,7.626578765,0.890601508,0.581430098,14.52020321,0.581430098,18.510128162,2.9220459549999998,7.916922327,24.506957012,4.084913879,66.841803588,0.0,0.0,0.0,0.0,10.907206908000001,7.406896249000001,6.833897484000001,0.890601508,1.472031606,2.0695652019999997,29.202481918000004,0.581430098,5.377933695,1.792608143,4.089647655,16.984477823,2.955476067,1.008861521,2.987769065,25.855869487,0.10603491200000001,0.12554744,0.07531027100000001,0.114883582,0.0,0.035790683,0.897710672,0.0,0.014445687,0.0,0.460275492,0.0,0.249140706,0.0,0.186413624,0.059477658,1.691112436,0.01458795,0.042983074,0.097650791,3.0,3.0
157x157,0.0,7.505594402,8.618074294000001,15.987094772000003,0.0,7.543571463,3.5195758809999997,17.313400748,3.701213775,0.0,17.06283826,7.589945652,5.246605962,1.606395117,0.0,1.488135104,22.81194158,5.975414182,0.597533596,8.223016703,4.517079078,2.203939738,0.597533596,0.0,1.008861521,25.055888383,1.008861521,21.312108394,7.578479914,0.0,1.195078217,0.597533596,27.574053814,5.657937557,0.0,0.0,13.81494352,21.554237771,2.995825601,0.0,0.890601508,0.0,6.177661239,2.859485933,1.195078217,10.36318298,7.250456748,17.864348060999998,19.844194837000003,85.04083304599999,0.0,0.890601508,2.859485933,12.798873216999999,1.008861521,1.195078217,4.46581588,38.369356263,0.597533596,0.597533596,15.399904468999999,9.544299496,14.633633936,8.849681836,4.689466179,4.46441645,7.916922327,0.0,1.726967738,0.0,1.606395117,5.407637566,0.0,0.890601508,14.523331986999999,8.634961864,0.0,11.408764848999999,23.687071021,11.937569740999999,0.890601508,2.324501334,15.346873117,2.671808307,0.0,4.051531415,3.5195758809999997,5.114612674,0.0,6.234358059,1.850624412,32.905401101,0.0,41.024002325,6.9628254290000005,15.871287226,16.487214028,6.787412999,6.07999719,0.0,0.0,1.008861521,6.981973758,1.195078217,7.151450112,0.890601508,0.0,13.938773112,0.0,11.532753306,2.9220459549999998,7.916922327,5.424482374,2.9220459549999998,52.410189270000004,0.0,0.0,9.254157884,0.0,10.32577681,6.8254661510000005,5.671029560000001,0.890601508,4.591815283,1.488135104,31.584025654,0.0,5.377933695,1.792608143,3.508217557,16.615551032,1.792608143,1.008861521,2.987769065,4.344599327,0.10603491200000001,0.125798499,0.07531027100000001,0.091176349,0.0,0.035790683,0.0,0.0,0.014445687,0.0,0.46416625499999997,0.0,0.19545760999999998,0.0,0.206589119,0.059477658,2.584492107,0.01458795,0.042983074,0.097650791,3.0,3.0
158x158,0.0,1.7604015199999998,9.780942218000002,16.462223425,0.0,24.247820645,1.792608143,21.368302892,0.0,0.0,18.807191431,8.752813576,2.374038241,1.606395117,0.0,5.174110456999999,22.035341634,10.045554748,1.1789636940000001,4.769018884,3.3715414380000004,2.203939738,0.597533596,0.0,1.008861521,7.026620588,1.008861521,28.870851676,8.159910012,0.581430098,1.776508315,1.1789636940000001,42.015157007,7.052783014999999,0.0,0.0,3.685975353,17.165315225,2.995825601,0.581430098,18.532044591000002,0.0,10.247801805,1.008861521,1.195078217,0.0,5.5234890100000005,16.013723649,15.455272291000002,14.722694376,0.581430098,0.890601508,1.008861521,10.948248804999999,1.008861521,29.695424127000003,2.615191468,37.223818623,0.597533596,1.7604015199999998,15.399904468999999,13.846417595999998,13.399152271000002,9.431111934,4.689466179,4.46441645,1.008861521,1.162867924,0.0,0.0,8.199609675,4.843537752,0.0,0.890601508,15.473699779,0.0,0.0,30.553395065,34.734656051,41.012179451,1.472031606,1.7604015199999998,5.528615418999999,2.671808307,0.0,1.1789636940000001,3.536961314,4.5505128599999995,4.651581567,6.234358059,0.581430098,36.181562182,0.581430098,42.910644731999994,11.123929435,8.96322642,12.098291482,6.839436352,2.9602135130000002,0.0,1.162867924,1.008861521,3.280759983,1.195078217,5.899611027,0.890601508,0.581430098,14.52020321,0.581430098,18.510128162,1.195078217,1.008861521,50.310981131999995,2.357946141,65.11483585,0.0,0.0,0.0,3.685975353,12.866214523,7.406896249000001,14.205719756,0.890601508,1.472031606,2.0695652019999997,29.202481918000004,0.581430098,5.377933695,1.792608143,2.362679917,16.984477823,2.955476067,1.008861521,2.987769065,51.887840408,0.11210859100000001,0.036088166,0.06101758400000001,0.11051666299999999,0.0,0.0,1.410609896,0.0,0.014445687,0.0,0.363289707,0.0,0.397165924,0.0,0.16986724,0.022964069,1.521091865,0.01458795,0.023246726000000002,0.097650791,3.0,3.0
159x159,0.0,0.597533596,8.618074294000001,15.987094772000003,0.0,24.247820645,1.792608143,20.999376101,3.701213775,0.0,17.06283826,7.589945652,1.792608143,1.606395117,0.0,5.174110456999999,21.084973842,5.975414182,0.597533596,4.769018884,2.79011134,2.203939738,0.597533596,0.0,1.008861521,25.055888383,1.008861521,21.312108394,7.578479914,0.0,1.195078217,0.597533596,38.632740184,5.889915091,0.0,0.0,3.685975353,21.554237771,2.995825601,0.0,4.5765768609999995,0.0,6.177661239,2.859485933,1.195078217,0.0,5.5234890100000005,17.864348060999998,19.844194837000003,85.04083304599999,0.0,0.890601508,2.859485933,12.798873216999999,1.008861521,12.253764587000001,4.46581588,36.642388525,0.597533596,0.597533596,15.399904468999999,9.77627703,11.179636117000001,8.849681836,4.689466179,4.46441645,1.008861521,0.0,0.0,0.0,5.29237047,3.680669828,0.0,0.890601508,14.523331986999999,0.0,0.0,17.286433337,23.687071021,11.937569740999999,0.890601508,0.597533596,13.619905378999999,2.671808307,0.0,0.597533596,1.792608143,3.387644936,0.0,6.234358059,1.850624412,32.905401101,0.0,44.709977677999994,10.648800782,8.96322642,16.487214028,1.606395117,6.07999719,0.0,0.0,1.008861521,6.981973758,1.195078217,5.424482374,0.890601508,0.0,13.938773112,0.0,11.532753306,1.195078217,1.008861521,31.228506493999998,1.195078217,50.683221532000005,0.0,0.0,9.254157884,3.685975353,12.284784425,6.8254661510000005,13.042851832,0.890601508,4.591815283,1.488135104,31.584025654,0.0,5.377933695,1.792608143,1.781249819,16.615551032,1.792608143,1.008861521,2.987769065,30.376570248,0.11210859100000001,0.036339224999999996,0.06101758400000001,0.08680942999999999,0.0,0.0,0.512899224,0.0,0.014445687,0.0,0.36718047,0.0,0.343482828,0.0,0.190042735,0.022964069,2.4144715359999998,0.01458795,0.023246726000000002,0.097650791,3.0,3.0
160x160,0.0,1.7604015199999998,9.780942218000002,18.312847837,0.0,5.816603725,1.792608143,21.383541314,3.701213775,0.0,18.807191431,8.752813576,2.374038241,1.606395117,0.0,1.488135104,25.736555409,10.045554748,1.1789636940000001,4.769018884,3.3715414380000004,2.203939738,0.597533596,0.0,1.008861521,27.381641448,1.008861521,28.870851676,8.159910012,0.581430098,1.776508315,1.1789636940000001,32.807095049000004,3.366807662,0.0,0.0,0.0,22.717105695,2.995825601,0.581430098,14.846069238,0.0,10.247801805,2.859485933,1.195078217,0.0,5.5234890100000005,17.864348060999998,21.007062761,85.04083304599999,0.581430098,0.890601508,2.859485933,12.798873216999999,1.008861521,18.636737757,4.46581588,37.223818623,0.597533596,1.7604015199999998,15.399904468999999,10.160442243,15.249776683000002,9.431111934,4.689466179,4.46441645,1.008861521,1.162867924,0.0,0.0,4.513634322,4.843537752,0.0,0.890601508,19.174913554,0.0,0.0,21.345333107,34.734656051,41.012179451,1.472031606,1.7604015199999998,14.782773302999999,2.671808307,0.0,1.1789636940000001,3.536961314,4.5505128599999995,4.651581567,6.234358059,2.43205451,39.882775957,0.581430098,50.327863529,9.288578494,8.96322642,17.650081952,6.839436352,6.6614272880000005,0.0,1.162867924,1.008861521,6.981973758,1.195078217,7.750235439,0.890601508,0.581430098,14.52020321,0.581430098,18.510128162,1.195078217,1.008861521,26.357581424,2.357946141,66.96546026200001,0.0,0.0,9.254157884,0.0,9.18023917,7.406896249000001,6.833897484000001,0.890601508,5.173245381,2.0695652019999997,40.305676068000004,0.581430098,5.377933695,1.792608143,2.362679917,20.685691598,2.955476067,1.008861521,2.987769065,22.401871668,0.102403374,0.036339224999999996,0.047975470000000006,0.082382626,0.0,0.0,0.897710672,0.0,0.014445687,0.0,0.444940318,0.0,0.19756928599999998,0.0,0.245029472,0.022964069,2.473218788,0.01458795,0.023246726000000002,0.097650791,3.0,3.0
161x161,0.0,8.07092873,7.988334075000001,15.267145208000002,0.0,25.974788383,1.726967738,18.380533827,0.0,0.0,14.624325199000001,5.167489875999999,4.035427917,1.008861521,0.0,4.5765768609999995,15.994118404000002,4.070140566,0.581430098,5.235247638,5.098509176,1.008861521,0.0,0.0,1.008861521,5.234012444999999,1.008861521,27.675773459,6.367301869,0.581430098,0.581430098,0.581430098,33.649462235,9.311702617,0.0,0.0,17.500918873,11.189901043,2.995825601,0.581430098,18.532044591000002,0.0,9.650268209,1.008861521,0.0,10.36318298,6.6529231520000005,8.843197956,12.467503226000002,14.12516078,0.581430098,0.890601508,1.008861521,10.948248804999999,1.008861521,28.50034591,2.017657872,36.560627886,0.0,1.162867924,11.814580768999999,16.105337198,15.060541947,8.236033717,4.689466179,2.671808307,7.916922327,1.162867924,1.726967738,0.0,7.602076079,6.57050549,0.0,0.890601508,12.485930714,8.634961864,0.0,33.344254472,23.977561791,39.817101234,1.472031606,2.889835662,6.658049561,2.671808307,0.0,4.035427917,3.471320909,5.6799470020000005,4.651581567,6.234358059,0.581430098,31.40113413,0.581430098,32.752294211999995,9.928851217999998,6.908060806,9.708133007,11.422920638,2.362679917,0.0,1.162867924,1.008861521,0.890601508,0.0,5.833970622,0.890601508,0.581430098,14.52020321,0.581430098,16.119969687,1.726967738,7.916922327,48.518372989,2.889835662,50.112160218,0.0,0.0,0.0,3.685975353,11.007858561,7.406896249000001,9.425291704000001,0.890601508,1.472031606,1.472031606,24.422053866,0.581430098,0.0,0.0,4.089647655,11.606544128,1.162867924,1.008861521,0.0,55.341838227,0.04973817700000001,0.12554744,0.088352385,0.13419877,0.0,0.035790683,1.410609896,0.0,0.014445687,0.0,0.378577559,0.0,0.426192424,0.0,0.11994274799999999,0.053322866,1.6441604920000001,0.01458795,0.042983074,0.026538507,3.0,3.0
162x162,0.0,6.908060806,6.8254661510000005,14.792016555000002,0.0,25.974788383,1.726967738,18.011607036,3.701213775,0.0,12.879972028000001,4.004621952,3.453997819,1.008861521,0.0,4.5765768609999995,15.043750612,0.0,0.0,5.235247638,4.517079078,1.008861521,0.0,0.0,1.008861521,23.26328024,1.008861521,20.117030177,5.785871771,0.0,0.0,0.0,30.267045411999998,8.148834693,0.0,0.0,17.500918873,15.578823589,2.995825601,0.0,4.5765768609999995,0.0,5.580127643,2.859485933,0.0,10.36318298,6.6529231520000005,10.693822368,16.856425772,84.44329945,0.0,0.890601508,2.859485933,12.798873216999999,1.008861521,11.05868637,3.868282284,35.979197788,0.0,0.0,11.814580768999999,12.035196632,12.841025793,7.6546036189999995,4.689466179,2.671808307,7.916922327,0.0,1.726967738,0.0,4.694836874,5.407637566,0.0,0.890601508,11.535562922,8.634961864,0.0,20.077292743999998,12.929976761,10.742491523999998,0.890601508,1.726967738,14.749339521,2.671808307,0.0,3.453997819,1.726967738,4.517079078,0.0,6.234358059,1.850624412,28.124973048999998,0.0,34.551627158,9.453722565,6.908060806,14.097055553,6.189879403,5.4824635939999995,0.0,0.0,1.008861521,4.591815283,0.0,5.358841969,0.890601508,0.0,13.938773112,0.0,9.142594831,1.726967738,7.916922327,29.435898351,1.726967738,35.680545900000006,0.0,0.0,9.254157884,3.685975353,10.426428463,6.8254661510000005,8.26242378,0.890601508,4.591815283,0.890601508,26.803597602,0.0,0.0,0.0,3.508217557,11.237617337,0.0,1.008861521,0.0,33.830568067,0.04973817700000001,0.125798499,0.088352385,0.110491537,0.0,0.035790683,0.512899224,0.0,0.014445687,0.0,0.38246832199999997,0.0,0.37250932800000003,0.0,0.14011824299999998,0.053322866,2.537540163,0.01458795,0.042983074,0.026538507,3.0,3.0
