coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Microglia,ODMature4,Microglia ODMature4
153x153,0.891907941,0.0,18.029857498,0.0,1.168652664,30.369689735999998,16.269198492999998,4.348339048,0.0,1.168652664,2.399695952,6.914056289,0.615883328,0.0,0.615883328,1.608827705,28.057954495,1.608827705,0.716919764,5.39158178,3.054256277,3.833524607,1.231772901,0.615883328,0.0,6.022148348,1.231772901,0.0,0.891907941,0.0,5.35532967,0.0,16.498295494,9.534931513,0.0,1.433828655,0.615883328,16.280047115,5.843212087,0.615883328,65.859958819,0.891907941,20.41531327,6.425195909000001,0.0,10.645881259,8.422573912999999,4.562047546,2.5007323880000003,9.478521287,0.0,1.231772901,0.891907941,21.410287521999997,0.891907941,49.280922641000004,4.739446342,20.836849127999997,0.891907941,7.630976053,0.0,16.223592001,2.224711033,5.35532967,0.0,7.253921249,0.891907941,0.615883328,0.0,0.0,30.718169486,91.05820994999999,0.0,0.716919764,28.457739642,0.716919764,1.948692665,54.66852015399999,3.117345329,22.052422531,0.0,0.0,0.891907941,0.0,4.739446342,0.0,36.333189555,10.232313804,46.629818476,1.885572428,0.0,3.567620359,0.0,11.701259664,4.184238189,0.0,6.523258966,14.277914547,0.0,4.109612799,0.0,6.022148348,17.951774926,29.444990604,0.0,0.615883328,0.0,231.71717468999998,3.016259324,242.733737846,0.891907941,0.0,77.903965555,2.337336513,14.329215049000002,0.716919764,1.608827705,0.0,4.838790772,34.397886915,4.459589628,37.652190047999994,0.716919764,0.615883328,0.0,20.000763540999998,7.35495144,1.231772901,1.608827705,0.0,2.123680842,0.0,4.739446342,0.891907941,32.436010567,0.062991689,0.093288786,0.14372577,0.300186335,0.002447184,0.077882887,10.609097284999999,0.223855094,0.0,0.002651482,0.09083311399999999,0.0,1.852794581,0.00462805,0.17812191700000002,0.048918871,0.5251221079999999,0.102031077,0.044028456,0.0,3.0,3.0,"[[0, 1, 4], [1, 3, 4]]"
154x154,0.891907941,0.0,18.029857498,0.0,1.168652664,28.522083075999998,15.653315164999999,2.5007323880000003,0.0,1.168652664,1.783812624,6.914056289,0.0,0.0,0.0,1.608827705,26.826181594,1.608827705,0.716919764,5.39158178,3.054256277,3.217641279,0.0,0.0,0.0,6.022148348,0.0,0.0,0.891907941,0.0,4.739446342,0.0,14.03475715,8.919048185,0.0,1.433828655,0.0,16.280047115,5.843212087,0.0,62.490023869,0.891907941,17.951774926,5.193423008000001,0.0,9.414108358,7.190801012,3.946164218,2.5007323880000003,9.478521287,0.0,0.0,0.891907941,21.410287521999997,0.891907941,48.993368691,4.739446342,20.836849127999997,0.891907941,7.630976053,0.0,11.29652277,4.434607771,4.739446342,0.0,6.022148348,0.891907941,0.0,0.0,0.0,23.072983352,93.05280995999999,0.0,0.716919764,25.994201298,0.716919764,0.716919764,37.16876204,1.885572428,22.052422531,0.0,0.0,0.891907941,0.0,4.739446342,0.0,32.022022031999995,6.53704998,46.122681613,1.885572428,0.0,3.567620359,0.0,13.295266829,2.952465288,0.0,6.523258966,15.871921711999999,0.0,4.109612799,0.0,6.022148348,17.951774926,27.597383944,0.0,0.0,0.0,231.71717468999998,1.168652664,281.61990759599996,0.891907941,0.0,75.512624855,2.337336513,14.329215049000002,0.716919764,1.608827705,0.0,4.2229074440000005,32.550280255,4.459589628,34.935074373000006,0.716919764,0.0,2.825780066,20.000763540999998,6.739068112,0.0,1.608827705,0.0,6.543567296,0.0,4.739446342,0.891907941,24.790824432999997,0.062991689,0.12386369900000001,0.136572337,0.291861787,0.002447184,0.065429547,10.09490239,0.223855094,0.0,0.002651482,0.117993914,0.0,1.8367595079999999,0.00462805,0.160219979,0.108087659,0.5251221079999999,0.102031077,0.058968781,0.0,3.0,3.0,"[[0, 1, 4], [2, 3, 4]]"
155x155,0.891907941,3.8593415110000002,39.39698998,6.700038103000001,0.484704415,40.45010325999999,2.060833429,5.085563047,0.484704415,0.0,4.814073563,1.376612356,4.008871157,0.96942751,2.060833429,8.116796078,26.431463563999998,2.821562457,0.0,0.484704415,0.0,18.055814225,1.231772901,1.100587743,1.444950101,0.0,2.676723002,7.126388982,4.760434253,2.840696592,0.615883328,0.96942751,27.147869565,23.572711713999997,0.0,0.0,2.070027091,4.217308948,0.0,0.615883328,37.765845825,6.573346822,2.463538344,2.123680842,2.840696592,1.231772901,4.072469493,7.18923015,6.563309005000001,98.033755101,2.840696592,1.231772901,0.891907941,7.175642249999999,5.662259049,35.090668351000005,3.325401007,13.893942266,0.891907941,9.561763789999999,0.0,16.734647651,15.695891875000001,6.831198336,3.325401007,1.231772901,1.861335451,2.545537844,0.0,0.0,13.781450680999999,111.126816914,0.0,2.414377611,63.140579466,0.0,1.231772901,23.151318246,6.536146069,23.684441482,0.0,3.810124102,6.622518534,0.0,0.484704415,0.0,5.765311286,7.408730964,12.295159988,0.484704415,0.0,20.709789565,0.0,21.479407541,4.9543853140000005,10.451913738,1.783812624,11.9783524,5.681438881,8.007625134,0.484704415,0.0,13.440158717,4.688303252,0.0,1.585310838,2.840696592,149.21036094,1.84760666,231.114898987,0.891907941,0.0,61.484256122999994,0.96942751,6.942238775000001,0.0,1.376612356,1.929654516,1.585310838,16.564797819,8.337232508,19.857275278,0.0,3.4565799200000003,2.825780066,26.486804657,0.615883328,1.231772901,2.821562457,3.868526312,13.999786679,4.285646693,0.484704415,0.891907941,35.476280011,0.02634885,0.194778569,0.110587752,0.20116925,0.0,0.083038956,10.268777816,0.085128075,0.0,0.0,0.08018697699999999,0.014365337,0.974524598,0.0,0.13390843,0.183737469,0.527993946,0.31084095,0.042115111,0.223626855,3.0,3.0,"[[0, 2, 3], [0, 1, 2]]"
156x156,0.891907941,3.8593415110000002,42.264665218,6.700038103000001,0.484704415,41.88393191499999,3.494662084,5.802482811,0.484704415,0.0,4.814073563,1.376612356,4.008871157,0.96942751,2.060833429,8.833715842,30.016048255999998,3.538482221,0.716919764,1.201624179,0.716919764,19.489642879999998,1.231772901,1.100587743,1.444950101,0.0,2.676723002,7.126388982,4.760434253,2.840696592,0.615883328,0.96942751,27.864789329,23.572711713999997,0.0,1.433828655,2.070027091,4.217308948,0.0,0.615883328,27.262536939999997,6.573346822,2.463538344,6.425195909000001,2.840696592,1.231772901,4.072469493,7.906149914,7.280228769000001,98.033755101,2.840696592,1.231772901,0.891907941,7.175642249999999,5.662259049,30.323704701,3.325401007,14.61086203,0.891907941,10.278683553999999,0.0,17.451567415,13.587031573,6.831198336,3.325401007,1.231772901,1.861335451,2.545537844,0.0,0.0,25.294774895,94.510806844,0.0,3.131297375,66.008254704,0.716919764,1.948692665,20.32553818,7.253065833,25.835235411,0.0,3.810124102,6.622518534,0.0,0.484704415,0.0,9.349895978,10.993315656,17.397888033,1.201624179,0.0,20.709789565,0.0,19.370547239,4.9543853140000005,10.451913738,1.783812624,9.152572334,5.681438881,9.441453788999999,0.484704415,0.0,13.440158717,5.405223016,0.0,1.585310838,2.840696592,149.21036094,1.84760666,256.478596887,0.891907941,0.0,42.41857008699999,0.96942751,6.942238775000001,0.716919764,2.09353212,1.929654516,2.302230602,20.149382511,8.337232508,27.785882612,0.716919764,3.4565799200000003,0.0,27.920633312,1.332803092,1.231772901,3.538482221,3.868526312,8.348127324,4.285646693,0.484704415,0.891907941,32.650499945,0.02634885,0.13200993,0.11916833,0.20884349000000002,0.0,0.09902238699999999,9.818209016,0.085128075,0.0,0.002651482,0.050421959,0.014365337,0.974524598,0.00462805,0.075905184,0.14402437299999998,0.561304821,0.31084095,0.042577028,0.223626855,3.0,3.0,"[[0, 2, 3], [0, 1, 3]]"
157x157,0.891907941,3.8593415110000002,39.39698998,6.700038103000001,0.484704415,40.45010325999999,16.280319938999998,5.085563047,0.484704415,0.0,4.814073563,1.376612356,4.008871157,0.96942751,2.060833429,8.116796078,31.170909906,2.821562457,0.0,0.484704415,0.0,18.055814225,1.231772901,1.100587743,1.444950101,0.0,2.676723002,7.126388982,4.760434253,2.840696592,5.35532967,0.96942751,27.147869565,23.572711713999997,0.0,0.0,2.070027091,18.436795458,0.0,0.615883328,58.723716225,6.573346822,7.202984686,2.123680842,2.840696592,5.971219243,4.072469493,7.18923015,6.563309005000001,107.512276388,2.840696592,1.231772901,0.891907941,21.39512876,5.662259049,37.092283061,8.064847349,23.372463553,0.891907941,9.561763789999999,0.0,16.734647651,12.870111809,11.570644678,3.325401007,1.231772901,1.861335451,2.545537844,0.0,0.0,15.695116957,71.566625114,0.0,2.414377611,63.140579466,0.0,1.231772901,53.49986749,6.536146069,28.423887824,0.0,3.810124102,6.622518534,0.0,5.224150757,0.0,34.202748626,7.408730964,30.337987143,0.484704415,0.0,20.709789565,0.0,23.393073817,4.9543853140000005,10.451913738,6.523258966,18.631093620999998,5.681438881,8.007625134,0.484704415,0.0,18.179605059,4.688303252,0.0,1.585310838,2.840696592,149.21036094,1.84760666,124.724239474,0.891907941,0.0,79.615123953,0.96942751,11.681685117,0.0,1.376612356,1.929654516,1.585310838,16.564797819,8.337232508,31.250981722,0.0,3.4565799200000003,0.0,31.226250999,0.615883328,1.231772901,2.821562457,3.868526312,8.348127324,4.285646693,5.224150757,0.891907941,42.129021232,0.044651327000000005,0.10863516699999999,0.085452897,0.247726999,0.0,0.059274611,6.260444606999999,0.308983169,0.0,0.0,0.074043269,0.014365337,2.422122093,0.0,0.17812191700000002,0.117710971,0.575744743,0.406561987,0.013587393,0.223626855,3.0,3.0,"[[0, 2, 3], [0, 1, 4]]"
158x158,0.891907941,3.8593415110000002,42.264665218,6.700038103000001,0.484704415,40.036325254999994,2.878778756,3.954876151,0.484704415,0.0,4.198190235,1.376612356,3.392987829,0.96942751,1.444950101,8.833715842,28.784275355,3.538482221,0.716919764,1.201624179,0.716919764,18.873759552,0.0,0.484704415,1.444950101,0.0,1.444950101,7.126388982,4.760434253,2.840696592,0.0,0.96942751,25.401250985,22.956828385999998,0.0,1.433828655,1.454143763,4.217308948,0.0,0.0,23.892601990000003,6.573346822,0.0,5.193423008000001,2.840696592,0.0,2.840696592,7.290266586,7.280228769000001,98.033755101,2.840696592,0.0,0.891907941,7.175642249999999,5.662259049,30.036150751,3.325401007,14.61086203,0.891907941,10.278683553999999,0.0,12.524498183999999,15.796928311,6.215315008,3.325401007,0.0,1.861335451,1.929654516,0.0,0.0,17.649588761,96.505406854,0.0,3.131297375,63.544716359999995,0.716919764,0.716919764,2.825780066,6.021292932,25.835235411,0.0,3.810124102,6.622518534,0.0,0.484704415,0.0,5.038728455,7.2980518320000005,16.89075117,1.201624179,0.0,20.709789565,0.0,20.964554404,3.7226124130000002,10.451913738,1.783812624,10.746579499,5.681438881,9.441453788999999,0.484704415,0.0,13.440158717,3.557616356,0.0,0.96942751,2.840696592,149.21036094,0.0,295.364766637,0.891907941,0.0,40.02722938699999,0.96942751,6.942238775000001,0.716919764,2.09353212,1.929654516,1.686347274,18.301775851,8.337232508,25.068766937,0.716919764,2.840696592,2.825780066,27.920633312,0.716919764,0.0,3.538482221,3.868526312,12.768013778,4.285646693,0.484704415,0.891907941,25.005313811,0.02634885,0.162584843,0.112014897,0.20051894200000003,0.0,0.086569047,9.304014121,0.085128075,0.0,0.002651482,0.077582759,0.014365337,0.9584895250000001,0.00462805,0.058003246,0.203193161,0.561304821,0.31084095,0.057517353,0.223626855,3.0,3.0,"[[0, 2, 3], [0, 2, 3]]"
159x159,0.891907941,3.8593415110000002,39.39698998,6.700038103000001,0.484704415,38.602496599999995,15.664436611,3.237956387,0.484704415,0.0,4.198190235,1.376612356,3.392987829,0.96942751,1.444950101,8.116796078,29.939137005,2.821562457,0.0,0.484704415,0.0,17.439930897,0.0,0.484704415,1.444950101,0.0,1.444950101,7.126388982,4.760434253,2.840696592,4.739446342,0.96942751,24.684331221,22.956828385999998,0.0,0.0,1.454143763,18.436795458,0.0,0.0,55.353781275,6.573346822,4.739446342,0.891907941,2.840696592,4.739446342,2.840696592,6.573346822,6.563309005000001,107.512276388,2.840696592,0.0,0.891907941,21.39512876,5.662259049,36.804729111,8.064847349,23.372463553,0.891907941,9.561763789999999,0.0,11.807578419999999,15.080008547,10.95476135,3.325401007,0.0,1.861335451,1.929654516,0.0,0.0,8.049930823,73.561225124,0.0,2.414377611,60.677041122,0.0,0.0,36.000109376,5.304373168,28.423887824,0.0,3.810124102,6.622518534,0.0,5.224150757,0.0,29.891581103,3.71346714,29.83085028,0.484704415,0.0,20.709789565,0.0,24.987080982000002,3.7226124130000002,10.451913738,6.523258966,20.225100786,5.681438881,8.007625134,0.484704415,0.0,18.179605059,2.840696592,0.0,0.96942751,2.840696592,149.21036094,0.0,163.610409224,0.891907941,0.0,77.223783253,0.96942751,11.681685117,0.0,1.376612356,1.929654516,0.96942751,14.717191158999999,8.337232508,28.533866047,0.0,2.840696592,2.825780066,31.226250999,0.0,0.0,2.821562457,3.868526312,12.768013778,4.285646693,5.224150757,0.891907941,34.483835098,0.044651327000000005,0.13921008,0.078299464,0.23940245100000002,0.0,0.046821271,5.746249711999999,0.308983169,0.0,0.0,0.10120406900000001,0.014365337,2.40608702,0.0,0.160219979,0.176879759,0.575744743,0.406561987,0.028527718,0.223626855,3.0,3.0,"[[0, 2, 3], [0, 2, 4]]"
160x160,0.891907941,3.8593415110000002,42.264665218,6.700038103000001,0.484704415,40.036325254999994,17.098265266,3.954876151,0.484704415,0.0,4.198190235,1.376612356,3.392987829,0.96942751,1.444950101,8.833715842,33.523721697,3.538482221,0.716919764,1.201624179,0.716919764,18.873759552,0.0,0.484704415,1.444950101,0.0,1.444950101,7.126388982,4.760434253,2.840696592,4.739446342,0.96942751,25.401250985,22.956828385999998,0.0,1.433828655,1.454143763,18.436795458,0.0,0.0,44.85047239,6.573346822,4.739446342,5.193423008000001,2.840696592,4.739446342,2.840696592,7.290266586,7.280228769000001,107.512276388,2.840696592,0.0,0.891907941,21.39512876,5.662259049,32.037765461,8.064847349,24.089383317,0.891907941,10.278683553999999,0.0,12.524498183999999,12.971148245,10.95476135,3.325401007,0.0,1.861335451,1.929654516,0.0,0.0,19.563255037,56.945215054,0.0,3.131297375,63.544716359999995,0.716919764,0.716919764,33.17432931,6.021292932,30.574681753,0.0,3.810124102,6.622518534,0.0,5.224150757,0.0,33.476165795,7.2980518320000005,34.933578325,1.201624179,0.0,20.709789565,0.0,22.878220680000002,3.7226124130000002,10.451913738,6.523258966,17.39932072,5.681438881,9.441453788999999,0.484704415,0.0,18.179605059,3.557616356,0.0,0.96942751,2.840696592,149.21036094,0.0,188.974107124,0.891907941,0.0,58.158097217,0.96942751,11.681685117,0.716919764,2.09353212,1.929654516,1.686347274,18.301775851,8.337232508,36.462473380999995,0.716919764,2.840696592,0.0,32.660079654,0.716919764,0.0,3.538482221,3.868526312,7.116354423000001,4.285646693,5.224150757,0.891907941,31.658055032,0.044651327000000005,0.07644144099999998,0.086880042,0.24707669100000001,0.0,0.06280470199999999,5.295680912,0.308983169,0.0,0.002651482,0.071439051,0.014365337,2.40608702,0.00462805,0.102216733,0.137166663,0.609055618,0.406561987,0.028989635,0.223626855,3.0,3.0,"[[0, 2, 3], [0, 3, 4]]"
161x161,0.891907941,3.8593415110000002,42.264665218,3.8593415110000002,0.484704415,41.88393191499999,3.494662084,5.802482811,0.484704415,0.0,4.814073563,1.376612356,4.008871157,0.96942751,2.060833429,8.833715842,18.653727716,3.538482221,0.716919764,1.201624179,0.716919764,5.2876683700000005,1.231772901,1.100587743,1.444950101,0.0,2.676723002,1.444950101,4.760434253,0.0,0.615883328,0.96942751,22.183350448000002,23.572711713999997,0.0,1.433828655,2.070027091,1.376612356,0.0,0.615883328,44.21814017,0.891907941,2.463538344,6.425195909000001,0.0,1.231772901,1.231772901,2.224711033,4.439532177,1.444950101,0.0,1.231772901,0.891907941,4.334945658,2.821562457,47.279307931000005,0.484704415,14.61086203,0.891907941,10.278683553999999,0.0,17.451567415,5.050491099,3.9905017440000004,0.484704415,1.231772901,1.861335451,2.545537844,0.0,0.0,28.120554961,102.823205454,0.0,3.131297375,60.326815823,0.716919764,1.948692665,23.151318246,7.253065833,17.312976189,0.0,0.96942751,3.781821942,0.0,0.484704415,0.0,9.349895978,10.993315656,23.049547388,1.201624179,0.0,9.347469025,0.0,10.834006765000002,4.9543853140000005,1.929654516,1.783812624,11.9783524,0.0,9.441453788999999,0.484704415,0.0,10.599462124999999,2.5645264240000003,0.0,1.585310838,0.0,149.21036094,1.84760666,363.82551846499996,0.891907941,0.0,62.20117588699999,0.96942751,6.942238775000001,0.716919764,2.09353212,1.929654516,2.302230602,20.149382511,8.337232508,30.611662678000002,0.716919764,0.615883328,2.825780066,8.037291352,1.332803092,1.231772901,3.538482221,3.868526312,11.159090087,1.444950101,0.484704415,0.891907941,35.476280011,0.02634885,0.22107542900000002,0.144303185,0.226139708,0.0,0.122786732,14.617430493999999,0.085128075,0.0,0.002651482,0.09697682199999999,0.0,0.974524598,0.00462805,0.13390843,0.20322074899999998,0.288212203,0.31084095,0.071104746,0.0,3.0,3.0,"[[0, 2, 3], [1, 2, 3]]"
162x162,0.891907941,3.8593415110000002,39.39698998,3.8593415110000002,0.484704415,40.45010325999999,16.280319938999998,5.085563047,0.484704415,0.0,4.814073563,1.376612356,4.008871157,0.96942751,2.060833429,8.116796078,19.808589366,2.821562457,0.0,0.484704415,0.0,3.8538397150000003,1.231772901,1.100587743,1.444950101,0.0,2.676723002,1.444950101,4.760434253,0.0,5.35532967,0.96942751,21.466430684000002,23.572711713999997,0.0,0.0,2.070027091,15.596098866,0.0,0.615883328,75.679319455,0.891907941,7.202984686,2.123680842,0.0,5.971219243,1.231772901,1.5077912690000002,3.7226124130000002,10.923471388,0.0,1.231772901,0.891907941,18.554432167999998,2.821562457,54.047886291000005,5.224150757,23.372463553,0.891907941,9.561763789999999,0.0,16.734647651,4.333571335,8.729948086,0.484704415,1.231772901,1.861335451,2.545537844,0.0,0.0,18.520897023,79.879023724,0.0,2.414377611,57.459140585,0.0,1.231772901,56.32564755599999,6.536146069,19.901628602,0.0,0.96942751,3.781821942,0.0,5.224150757,0.0,34.202748626,7.408730964,35.989646498,0.484704415,0.0,9.347469025,0.0,14.856533343000002,4.9543853140000005,1.929654516,6.523258966,21.456873686999998,0.0,8.007625134,0.484704415,0.0,15.338908467,1.84760666,0.0,1.585310838,0.0,149.21036094,1.84760666,232.071161052,0.891907941,0.0,99.397729753,0.96942751,11.681685117,0.0,1.376612356,1.929654516,1.585310838,16.564797819,8.337232508,34.076761788,0.0,0.615883328,2.825780066,11.342909039,0.615883328,1.231772901,2.821562457,3.868526312,11.159090087,1.444950101,5.224150757,0.891907941,44.954801298,0.044651327000000005,0.19770066600000002,0.110587752,0.265023217,0.0,0.083038956,11.059666084999998,0.308983169,0.0,0.0,0.120598132,0.0,2.422122093,0.0,0.236125163,0.176907347,0.302652125,0.406561987,0.042115111,0.0,3.0,3.0,"[[0, 2, 3], [1, 2, 4]]"
163x163,0.891907941,3.8593415110000002,42.264665218,3.8593415110000002,0.484704415,41.88393191499999,17.714148594,5.802482811,0.484704415,0.0,4.814073563,1.376612356,4.008871157,0.96942751,2.060833429,8.833715842,23.393174058,3.538482221,0.716919764,1.201624179,0.716919764,5.2876683700000005,1.231772901,1.100587743,1.444950101,0.0,2.676723002,1.444950101,4.760434253,0.0,5.35532967,0.96942751,22.183350448000002,23.572711713999997,0.0,1.433828655,2.070027091,15.596098866,0.0,0.615883328,65.17601056999999,0.891907941,7.202984686,6.425195909000001,0.0,5.971219243,1.231772901,2.224711033,4.439532177,10.923471388,0.0,1.231772901,0.891907941,18.554432167999998,2.821562457,49.280922641000004,5.224150757,24.089383317,0.891907941,10.278683553999999,0.0,17.451567415,2.224711033,8.729948086,0.484704415,1.231772901,1.861335451,2.545537844,0.0,0.0,30.034221237,63.263013654000005,0.0,3.131297375,60.326815823,0.716919764,1.948692665,53.49986749,7.253065833,22.052422531,0.0,0.96942751,3.781821942,0.0,5.224150757,0.0,37.787333317999995,10.993315656,41.092374543000005,1.201624179,0.0,9.347469025,0.0,12.747673041000002,4.9543853140000005,1.929654516,6.523258966,18.631093620999998,0.0,9.441453788999999,0.484704415,0.0,15.338908467,2.5645264240000003,0.0,1.585310838,0.0,149.21036094,1.84760666,257.43485895199996,0.891907941,0.0,80.33204371699999,0.96942751,11.681685117,0.716919764,2.09353212,1.929654516,2.302230602,20.149382511,8.337232508,42.005369122000005,0.716919764,0.615883328,0.0,12.776737694000001,1.332803092,1.231772901,3.538482221,3.868526312,5.507430732,1.444950101,5.224150757,0.891907941,42.129021232,0.044651327000000005,0.134932027,0.11916833,0.27269745700000003,0.0,0.09902238699999999,10.609097284999999,0.308983169,0.0,0.002651482,0.09083311399999999,0.0,2.422122093,0.00462805,0.17812191700000002,0.137194251,0.335963,0.406561987,0.042577028,0.0,3.0,3.0,"[[0, 2, 3], [1, 3, 4]]"
164x164,0.891907941,3.8593415110000002,42.264665218,3.8593415110000002,0.484704415,40.036325254999994,17.098265266,3.954876151,0.484704415,0.0,4.198190235,1.376612356,3.392987829,0.96942751,1.444950101,8.833715842,22.161401157,3.538482221,0.716919764,1.201624179,0.716919764,4.671785042,0.0,0.484704415,1.444950101,0.0,1.444950101,1.444950101,4.760434253,0.0,4.739446342,0.96942751,19.719812104000003,22.956828385999998,0.0,1.433828655,1.454143763,15.596098866,0.0,0.0,61.80607562,0.891907941,4.739446342,5.193423008000001,0.0,4.739446342,0.0,1.608827705,4.439532177,10.923471388,0.0,0.0,0.891907941,18.554432167999998,2.821562457,48.993368691,5.224150757,24.089383317,0.891907941,10.278683553999999,0.0,12.524498183999999,4.434607771,8.114064758,0.484704415,0.0,1.861335451,1.929654516,0.0,0.0,22.389035103,65.257613664,0.0,3.131297375,57.863277479,0.716919764,0.716919764,36.000109376,6.021292932,22.052422531,0.0,0.96942751,3.781821942,0.0,5.224150757,0.0,33.476165795,7.2980518320000005,40.585237680000006,1.201624179,0.0,9.347469025,0.0,14.341680206,3.7226124130000002,1.929654516,6.523258966,20.225100786,0.0,9.441453788999999,0.484704415,0.0,15.338908467,0.716919764,0.0,0.96942751,0.0,149.21036094,0.0,296.321028702,0.891907941,0.0,77.94070301699999,0.96942751,11.681685117,0.716919764,2.09353212,1.929654516,1.686347274,18.301775851,8.337232508,39.288253447,0.716919764,0.0,2.825780066,12.776737694000001,0.716919764,0.0,3.538482221,3.868526312,9.927317186,1.444950101,5.224150757,0.891907941,34.483835098,0.044651327000000005,0.16550694000000002,0.112014897,0.264372909,0.0,0.086569047,10.09490239,0.308983169,0.0,0.002651482,0.117993914,0.0,2.40608702,0.00462805,0.160219979,0.19636303900000002,0.335963,0.406561987,0.057517353,0.0,3.0,3.0,"[[0, 2, 3], [2, 3, 4]]"
165x165,0.891907941,2.889914001,15.16218226,5.730610593,1.168652664,22.913712733,2.060833429,3.631419284,0.0,1.168652664,3.844646053,0.891907941,0.615883328,0.0,2.060833429,8.116796078,29.167325790999996,2.3368580420000002,0.0,4.674662016,2.337336513,16.601670461999998,1.231772901,0.615883328,1.444950101,0.0,2.676723002,7.126388982,2.3368580420000002,2.840696592,0.615883328,0.0,24.352728612,12.424845514,0.0,0.0,0.615883328,4.901257197,5.843212087,0.615883328,38.449794073999996,6.573346822,3.6321910079999995,2.123680842,2.840696592,5.906434917,5.241122157,9.526566663,4.624509216,98.033755101,2.840696592,1.231772901,0.891907941,8.344294913999999,5.177554634,35.090668351000005,2.840696592,14.976353735,0.891907941,9.561763789999999,0.0,15.506672237,15.695891875000001,6.3464939209999995,2.840696592,1.231772901,0.891907941,2.060833429,0.0,0.0,14.46539893,114.83205142,0.0,1.444950101,32.716453386,0.0,1.231772901,24.31997091,6.735371223,23.684441482,0.0,2.840696592,6.622518534,0.0,0.0,0.0,4.311167523,8.092679213,11.810455572999999,1.168652664,0.0,20.709789565,0.0,21.877944265,4.184238189,9.967209323,1.783812624,9.070123427,5.681438881,2.675784144,0.0,0.0,14.124106966,31.568767432,0.0,0.615883328,2.840696592,194.36959095999998,3.016259324,232.310404221,0.891907941,0.0,67.72603380999999,2.337336513,6.45753436,0.0,0.891907941,1.444950101,4.121871008,27.681067875999997,4.459589628,16.949046305,0.0,3.4565799200000003,2.825780066,26.002100241999997,0.615883328,1.231772901,2.3368580420000002,1.444950101,12.060986889999999,4.285646693,0.0,0.891907941,25.783269345999997,0.042301809999999995,0.15313532800000001,0.127675849,0.225310871,0.0,0.061899456,10.268777816,0.0,0.0,0.0,0.08018697699999999,0.014365337,0.6927052749999999,0.0,0.13390843,0.198722413,0.5920572390000001,0.311583556,0.043175438,0.223626855,3.0,3.0,"[[0, 2, 4], [0, 1, 2]]"
