coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Pericytes,Endothelial3,permutationTracker
151x151,20.051170968,21.246592738,2.629875595,9.35987607,3.096077385,5.850767994,4.763615631,1.427422518,0.0,0.0,11.98600815,3.5572668289999996,3.096077385,0.677374359,0.910513012,6.096431255,9.261191391,2.702519949,2.104826323,11.369842288000001,11.300179958000001,15.242556087,1.275097431,0.0,0.0,0.750048159,3.333982132,2.709539501,0.677374359,0.0,0.0,1.354778164,8.395489314999999,7.4453045200000005,0.910513012,0.0,9.612055109,1.5878873709999999,0.0,0.677374359,0.677374359,2.908109743,8.344655268,1.5878873709999999,0.0,180.661146196,0.0,0.677374359,1.5878873709999999,2.629875595,0.0,0.677374359,0.0,5.419038788,0.677374359,0.677374359,4.001515154,6.169086947,0.750048159,0.677374359,0.677374359,39.297054347,4.626006652,2.709539501,0.677374359,0.0,9.089692789,0.0,1.660561171,38.747611607,2.265291176,8.8127979,0.0,0.0,24.611475824,187.14537288999998,0.0,34.640726486999995,3.7209604130000002,1.969350012,0.0,7.102695268,0.750048159,1.427422518,0.750048159,0.0,2.250124519,3.9258062770000004,0.0,0.677374359,1.354778164,4.582322189,0.0,0.677374359,5.0030569719999995,5.100283239,0.0,7.159133399,2.567073084,0.677374359,4.086248556,1.354778164,0.0,184.511610292,5.485813178,0.910513012,0.750048159,1.61613409,7.906459313,1.354778164,0.0,6.29200729,14.317008173000001,1.354778164,3.9218512480000003,0.0,0.0,0.910513012,26.294070300999998,0.750048159,0.0,0.0,0.0,2.629875595,3.4371140440000003,1.291975653,2.583933973,2.3379355299999998,1.291975653,0.0,1.5878873709999999,5.536519664,1.275097431,0.677374359,3.4775860959999996,0.10452433400000001,0.14371811399999998,0.051459849,0.089867593,0.0,0.10432306300000001,0.0,0.0,0.0,0.0,0.128980914,0.0,0.896878814,0.0,0.0,0.031295209,1.2542848999999998,0.306417433,0.0,0.0,3.0,3.0,"[[0, 1, 4], [1, 2, 3]]"
152x152,19.697342595,13.596116849,1.354778164,8.084778639,1.820979954,5.850767994,7.136877056,1.427422518,0.0,2.373261425,11.455232568,3.5572668289999996,1.820979954,0.677374359,0.910513012,6.096431255,6.711014441,1.427422518,2.104826323,8.819665338,8.750003008,17.438834003,0.0,0.0,0.0,0.750048159,3.333982132,2.709539501,0.677374359,0.0,0.0,1.354778164,8.21857379,3.620052513,0.910513012,0.0,9.612055109,1.5878873709999999,0.0,0.677374359,3.050635784,2.908109743,4.342611437,1.5878873709999999,0.0,207.50741646,0.0,0.677374359,1.5878873709999999,1.354778164,0.0,3.050635784,0.0,5.419038788,0.677374359,0.677374359,6.374776579,6.169086947,0.750048159,0.677374359,3.050635784,50.808419238,4.626006652,12.202547405,0.677374359,0.0,14.934295665,0.0,1.660561171,37.472514176000004,4.638552601,8.8127979,0.0,0.0,15.333431659999999,173.12087386,2.373261425,37.579991172999996,3.7209604130000002,1.969350012,0.0,4.552518318,0.750048159,1.427422518,0.750048159,0.0,2.250124519,3.9258062770000004,0.0,0.677374359,1.354778164,2.032145239,0.0,0.677374359,5.0030569719999995,0.0,0.0,7.159133399,8.41167596,0.677374359,4.086248556,1.354778164,0.0,94.77373950200001,1.660561171,0.910513012,0.750048159,1.61613409,10.102737228999999,1.354778164,0.0,6.29200729,21.43670848,1.354778164,2.646753817,0.0,0.0,0.910513012,59.515645821,3.123309584,0.0,0.0,0.0,1.354778164,3.4371140440000003,6.038430518999999,2.583933973,2.3379355299999998,1.291975653,0.0,1.5878873709999999,5.536519664,0.0,0.677374359,4.57575009,0.10452433400000001,0.15537737999999998,0.043965570999999995,0.07388613399999999,0.0,0.10334570900000001,0.011314421,0.0,0.0,0.0,0.10730018899999999,0.0,0.615581251,0.006760343,0.0,0.027940554,1.2913751039999999,0.317032835,0.0,0.0,3.0,3.0,"[[0, 1, 4], [1, 2, 4]]"
153x153,11.878883344,8.327850248,2.629875595,9.35987607,3.096077385,4.558792341,7.136877056,1.427422518,0.0,2.373261425,17.813732804,2.265291176,3.096077385,0.677374359,0.910513012,6.096431255,7.969215738,2.702519949,2.104826323,11.369842288000001,10.008204305,19.989010953,1.275097431,0.0,0.0,0.750048159,0.750048159,2.709539501,0.677374359,0.0,0.0,1.354778164,5.600812734,7.4453045200000005,0.910513012,0.0,9.612055109,1.5878873709999999,0.0,0.677374359,3.050635784,1.61613409,9.42594104,1.5878873709999999,0.0,213.882721716,0.0,0.677374359,1.5878873709999999,2.629875595,0.0,3.050635784,0.0,5.419038788,0.677374359,0.677374359,5.082800926,6.169086947,0.750048159,0.677374359,3.050635784,48.156849768,0.750048159,12.202547405,0.677374359,0.0,16.209393096,0.0,1.660561171,37.455635954,4.638552601,8.8127979,0.0,0.0,24.189992684,187.14537288999998,2.373261425,46.505436466999996,3.7209604130000002,0.677374359,0.0,7.102695268,0.750048159,1.427422518,0.750048159,0.0,2.250124519,3.9258062770000004,0.0,0.677374359,1.354778164,4.582322189,0.0,0.677374359,5.0030569719999995,5.100283239,0.0,7.159133399,8.394797738,0.677374359,4.086248556,1.354778164,0.0,182.404850862,5.485813178,0.910513012,0.750048159,1.61613409,11.360938526,1.354778164,0.0,6.29200729,18.852774507,1.354778164,2.629875595,0.0,0.0,0.910513012,59.515645821,3.123309584,0.0,0.0,0.0,2.629875595,3.4371140440000003,4.746454866,0.0,2.3379355299999998,0.0,0.0,1.5878873709999999,1.660561171,1.275097431,0.677374359,4.558871868,0.08281185,0.16375059199999997,0.053575369,0.095243655,0.0,0.108710334,0.011314421,0.0,0.0,0.0,0.128980914,0.0,0.785124048,0.006760343,0.0,0.059235763,1.307433597,0.27064982200000004,0.0,0.0,3.0,3.0,"[[0, 1, 4], [1, 3, 4]]"
154x154,22.765480595,20.569218379,1.275097431,7.327730830999999,3.096077385,3.818622755,5.104731816999999,0.750048159,0.0,2.373261425,18.428334098,2.2024886649999997,3.096077385,0.0,0.910513012,0.0,3.8421526029999997,2.02514559,0.750048159,10.692467929,7.913257076,17.279471452,1.275097431,0.0,0.0,0.750048159,3.333982132,0.0,0.0,0.0,0.0,0.0,10.091376381,4.7357650190000005,0.910513012,0.0,7.57990987,0.910513012,0.0,0.0,2.373261425,2.908109743,10.040542334,0.910513012,0.0,194.23842939600002,0.0,0.0,0.910513012,1.275097431,0.0,2.373261425,0.0,0.0,0.0,0.0,3.6652370779999996,0.750048159,0.750048159,0.0,2.373261425,45.747782357,4.626006652,9.493007904,0.0,0.0,12.145086386,0.0,1.660561171,37.392833443,3.283774437,4.071104473,0.0,0.0,23.938891902,187.14537288999998,2.373261425,37.699479116999996,2.366182249,1.291975653,0.0,7.102695268,0.750048159,0.750048159,0.750048159,0.0,2.250124519,2.571028113,0.0,0.0,0.0,2.55017695,0.0,0.0,1.61613409,5.100283239,0.0,6.48175904,9.686773391,0.0,2.731470392,0.0,0.0,165.574241552,5.485813178,0.910513012,0.750048159,1.61613409,8.588607469,0.0,0.0,4.937229126,17.37240177,0.0,2.567073084,0.0,0.0,0.910513012,37.837893901,3.123309584,0.0,0.0,0.0,1.275097431,3.4371140440000003,6.038430518999999,2.583933973,1.660561171,1.291975653,0.0,0.910513012,5.536519664,1.275097431,0.0,5.8508475209999995,0.021712484,0.16375059199999997,0.067048175,0.109321513,0.0,0.108710334,0.011314421,0.0,0.0,0.0,0.128980914,0.0,0.896878814,0.006760343,0.0,0.059235763,1.304231193,0.076599374,0.0,0.0,3.0,3.0,"[[0, 1, 4], [2, 3, 4]]"
155x155,16.399499878,16.493382412,2.803390313,14.931641181000002,0.0,13.840076972,2.032145239,2.567305377,0.0,1.139882859,5.616663733999999,2.646753817,0.0,0.677374359,0.0,8.684926263,6.711014441,1.427422518,2.104826323,21.701843068,6.929023054,10.599927346000001,0.0,0.0,0.0,0.750048159,3.333982132,2.709539501,0.677374359,0.0,0.0,2.494661023,5.845312365,2.709539501,0.0,1.139882859,12.158348881,0.677374359,0.0,2.9571187649999997,0.677374359,11.807931733,6.3152397879999995,0.677374359,0.0,234.59013523000002,1.139882859,0.677374359,0.677374359,1.354778164,0.0,0.677374359,0.0,5.419038788,0.677374359,0.677374359,4.001515154,7.617699096,0.750048159,0.677374359,0.677374359,40.686560584999995,6.074618801,4.15815165,0.677374359,0.0,10.094339764,0.0,0.750048159,39.09342058600001,3.6345225699999997,6.991817946,0.0,1.139882859,16.38151586,244.11117885000002,1.139882859,52.900275589,2.104826323,1.969350012,0.0,5.699463109,0.750048159,2.876034667,0.750048159,5.2579199,2.250124519,2.104826323,1.448612149,0.677374359,2.494661023,6.378035015,0.0,3.574639922,3.386922882,0.0,0.0,5.567545866,2.740587802,0.677374359,2.494661023,1.354778164,0.0,191.64941488999997,6.449511268,0.0,3.0297925649999997,1.448612149,9.702172139,11.870734244000001,0.0,5.134637651999999,8.148355765,3.9432731719999996,2.646753817,1.139882859,0.0,0.0,24.677936211,0.750048159,4.559554603,0.0,0.0,1.354778164,0.0,1.291975653,2.583933973,1.427422518,1.291975653,0.0,0.677374359,6.074618801,0.0,0.677374359,5.637865429,0.11272620700000001,0.103238217,0.083773226,0.08541268800000001,0.0,0.08362619,0.0,0.0,0.0,0.0,0.136279909,0.0,0.618990793,0.0,0.0,0.0,1.4052375349999997,0.310562682,0.0,0.0,3.0,3.0,"[[0, 2, 3], [0, 1, 2]]"
156x156,8.581040627,11.225115811,4.078487744,16.206738612000002,1.275097431,12.548101319,2.032145239,2.567305377,0.0,1.139882859,11.97516397,1.354778164,1.275097431,0.677374359,0.0,8.684926263,7.969215738,2.702519949,2.104826323,24.252020018,8.187224351000001,13.150104296000002,1.275097431,0.0,0.0,0.750048159,0.750048159,2.709539501,0.677374359,0.0,0.0,2.494661023,3.227551309,6.534791508,0.0,1.139882859,12.158348881,0.677374359,0.0,2.9571187649999997,0.677374359,10.51595608,11.398569390999999,0.677374359,0.0,240.965440486,1.139882859,0.677374359,0.677374359,2.629875595,0.0,0.677374359,0.0,5.419038788,0.677374359,0.677374359,2.709539501,7.617699096,0.750048159,0.677374359,0.677374359,38.034991115,2.198660308,4.15815165,0.677374359,0.0,11.369437195000001,0.0,0.750048159,39.076542364000005,3.6345225699999997,6.991817946,0.0,1.139882859,25.238076884,258.13567788,1.139882859,61.825720883,2.104826323,0.677374359,0.0,8.249640059,0.750048159,2.876034667,0.750048159,5.2579199,2.250124519,2.104826323,1.448612149,0.677374359,2.494661023,8.928211965,0.0,3.574639922,3.386922882,5.100283239,0.0,5.567545866,2.72370958,0.677374359,2.494661023,1.354778164,0.0,279.28052625,10.274763275,0.0,3.0297925649999997,1.448612149,10.960373436000001,11.870734244000001,0.0,5.134637651999999,5.564421792,3.9432731719999996,2.629875595,1.139882859,0.0,0.0,24.677936211,0.750048159,4.559554603,0.0,0.0,2.629875595,0.0,0.0,0.0,1.427422518,0.0,0.0,0.677374359,2.198660308,1.275097431,0.677374359,5.620987207,0.091013723,0.111611429,0.09338302400000001,0.10677020900000002,0.0,0.088990815,0.0,0.0,0.0,0.0,0.15796063400000002,0.0,0.78853359,0.0,0.0,0.031295209,1.4212960279999998,0.264179669,0.0,0.0,3.0,3.0,"[[0, 2, 3], [0, 1, 3]]"
157x157,8.227212254,3.574639922,2.803390313,14.931641181000002,0.0,12.548101319,4.405406664,2.567305377,0.0,3.513144284,11.444388388,1.354778164,0.0,0.677374359,0.0,8.684926263,5.419038788,1.427422518,2.104826323,21.701843068,5.637047401,15.346382212000002,0.0,0.0,0.0,0.750048159,0.750048159,2.709539501,0.677374359,0.0,0.0,2.494661023,3.050635784,2.709539501,0.0,1.139882859,12.158348881,0.677374359,0.0,2.9571187649999997,3.050635784,10.51595608,7.39652556,0.677374359,0.0,267.81171075000003,1.139882859,0.677374359,0.677374359,1.354778164,0.0,3.050635784,0.0,5.419038788,0.677374359,0.677374359,5.082800926,7.617699096,0.750048159,0.677374359,3.050635784,49.546356005999996,2.198660308,13.651159554,0.677374359,0.0,17.214040071,0.0,0.750048159,37.801444933000006,6.007783995,6.991817946,0.0,1.139882859,15.960032720000001,244.11117885000002,3.513144284,64.764985569,2.104826323,0.677374359,0.0,5.699463109,0.750048159,2.876034667,0.750048159,5.2579199,2.250124519,2.104826323,1.448612149,0.677374359,2.494661023,6.378035015,0.0,3.574639922,3.386922882,0.0,0.0,5.567545866,8.568312456,0.677374359,2.494661023,1.354778164,0.0,189.54265546,6.449511268,0.0,3.0297925649999997,1.448612149,13.156651352,11.870734244000001,0.0,5.134637651999999,12.684122099,3.9432731719999996,1.354778164,1.139882859,0.0,0.0,57.899511731000004,3.123309584,4.559554603,0.0,0.0,1.354778164,0.0,4.746454866,0.0,1.427422518,0.0,0.0,0.677374359,2.198660308,0.0,0.677374359,6.719151201,0.091013723,0.12327069499999999,0.085888746,0.09078875000000002,0.0,0.088013461,0.011314421,0.0,0.0,0.0,0.136279909,0.0,0.507236027,0.006760343,0.0,0.027940554,1.4583862319999998,0.274795071,0.0,0.0,3.0,3.0,"[[0, 2, 3], [0, 1, 4]]"
158x158,19.467637878,23.466483942,2.72370958,14.174593373000002,1.275097431,11.807931733,0.0,1.889931018,0.0,1.139882859,12.589765264,1.291975653,1.275097431,0.0,0.0,2.5884950079999998,3.8421526029999997,2.02514559,0.750048159,23.574645658999998,6.092277122,10.440564795,1.275097431,0.0,0.0,0.750048159,3.333982132,0.0,0.0,0.0,0.0,1.139882859,7.718114956,3.825252007,0.0,1.139882859,10.126203642,0.0,0.0,2.279744406,0.0,11.807931733,12.013170684999999,0.0,0.0,221.321148166,1.139882859,0.0,0.0,1.275097431,0.0,0.0,0.0,0.0,0.0,0.0,1.291975653,2.198660308,0.750048159,0.0,0.0,35.625923703999995,6.074618801,1.448612149,0.0,0.0,7.305130485,0.0,0.750048159,39.013739853000004,2.279744406,2.250124519,0.0,1.139882859,24.986976102,258.13567788,1.139882859,53.019763533,0.750048159,1.291975653,0.0,8.249640059,0.750048159,2.198660308,0.750048159,5.2579199,2.250124519,0.750048159,1.448612149,0.0,1.139882859,6.896066726,0.0,2.897265563,0.0,5.100283239,0.0,4.890171507,4.015685233,0.0,1.139882859,0.0,0.0,262.44991694,10.274763275,0.0,3.0297925649999997,1.448612149,8.188042378999999,10.51595608,0.0,3.7798594879999996,4.084049055,2.5884950079999998,2.567073084,1.139882859,0.0,0.0,3.000184291,0.750048159,4.559554603,0.0,0.0,1.275097431,0.0,1.291975653,2.583933973,0.750048159,1.291975653,0.0,0.0,6.074618801,1.275097431,0.0,6.9129628599999995,0.029914357000000003,0.111611429,0.10685583000000001,0.12084806700000002,0.0,0.088990815,0.0,0.0,0.0,0.0,0.15796063400000002,0.0,0.900288356,0.0,0.0,0.031295209,1.4180936239999997,0.070129221,0.0,0.0,3.0,3.0,"[[0, 2, 3], [0, 2, 3]]"
159x159,19.113809505,15.816008053,1.448612149,12.899495942000001,0.0,11.807931733,2.373261425,1.889931018,0.0,3.513144284,12.058989682,1.291975653,0.0,0.0,0.0,2.5884950079999998,1.291975653,0.750048159,0.750048159,21.024468708999997,3.5421001719999996,12.636842711,0.0,0.0,0.0,0.750048159,3.333982132,0.0,0.0,0.0,0.0,1.139882859,7.541199431,0.0,0.0,1.139882859,10.126203642,0.0,0.0,2.279744406,2.373261425,11.807931733,8.011126854,0.0,0.0,248.16741843,1.139882859,0.0,0.0,0.0,0.0,2.373261425,0.0,0.0,0.0,0.0,3.6652370779999996,2.198660308,0.750048159,0.0,2.373261425,47.137288594999994,6.074618801,10.941620053000001,0.0,0.0,13.149733361,0.0,0.750048159,37.738642422000005,4.653005831,2.250124519,0.0,1.139882859,15.708931938,244.11117885000002,3.513144284,55.959028219000004,0.750048159,1.291975653,0.0,5.699463109,0.750048159,2.198660308,0.750048159,5.2579199,2.250124519,0.750048159,1.448612149,0.0,1.139882859,4.345889776,0.0,2.897265563,0.0,0.0,0.0,4.890171507,9.860288108999999,0.0,1.139882859,0.0,0.0,172.71204615,6.449511268,0.0,3.0297925649999997,1.448612149,10.384320294999998,10.51595608,0.0,3.7798594879999996,11.203749362,2.5884950079999998,1.291975653,1.139882859,0.0,0.0,36.221759811,3.123309584,4.559554603,0.0,0.0,0.0,0.0,6.038430518999999,2.583933973,0.750048159,1.291975653,0.0,0.0,6.074618801,0.0,0.0,8.011126854,0.029914357000000003,0.12327069499999999,0.099361552,0.10486660800000001,0.0,0.088013461,0.011314421,0.0,0.0,0.0,0.136279909,0.0,0.618990793,0.006760343,0.0,0.027940554,1.4551838279999998,0.080744623,0.0,0.0,3.0,3.0,"[[0, 2, 3], [0, 2, 4]]"
160x160,11.295350253999999,10.547741452,2.72370958,14.174593373000002,1.275097431,10.51595608,2.373261425,1.889931018,0.0,3.513144284,18.417489917999998,0.0,1.275097431,0.0,0.0,2.5884950079999998,2.55017695,2.02514559,0.750048159,23.574645658999998,4.800301469,15.187019661,1.275097431,0.0,0.0,0.750048159,0.750048159,0.0,0.0,0.0,0.0,1.139882859,4.923438375,3.825252007,0.0,1.139882859,10.126203642,0.0,0.0,2.279744406,2.373261425,10.51595608,13.094456457,0.0,0.0,254.542723686,1.139882859,0.0,0.0,1.275097431,0.0,2.373261425,0.0,0.0,0.0,0.0,2.373261425,2.198660308,0.750048159,0.0,2.373261425,44.485719124999996,2.198660308,10.941620053000001,0.0,0.0,14.424830792,0.0,0.750048159,37.7217642,4.653005831,2.250124519,0.0,1.139882859,24.565492962,258.13567788,3.513144284,64.884473513,0.750048159,0.0,0.0,8.249640059,0.750048159,2.198660308,0.750048159,5.2579199,2.250124519,0.750048159,1.448612149,0.0,1.139882859,6.896066726,0.0,2.897265563,0.0,5.100283239,0.0,4.890171507,9.843409887,0.0,1.139882859,0.0,0.0,260.34315750999997,10.274763275,0.0,3.0297925649999997,1.448612149,11.642521592,10.51595608,0.0,3.7798594879999996,8.619815389,2.5884950079999998,1.275097431,1.139882859,0.0,0.0,36.221759811,3.123309584,4.559554603,0.0,0.0,1.275097431,0.0,4.746454866,0.0,0.750048159,0.0,0.0,0.0,2.198660308,1.275097431,0.0,7.994248632,0.008201873,0.131643907,0.10897135000000001,0.12622412900000002,0.0,0.093378086,0.011314421,0.0,0.0,0.0,0.15796063400000002,0.0,0.78853359,0.006760343,0.0,0.059235763,1.4712423209999999,0.03436161,0.0,0.0,3.0,3.0,"[[0, 2, 3], [0, 3, 4]]"
161x161,20.051170968,21.246592738,2.629875595,16.206738612000002,1.275097431,13.840076972,2.032145239,2.567305377,0.0,1.139882859,10.36987406,2.646753817,1.275097431,0.677374359,0.0,7.236314114,9.261191391,2.702519949,2.104826323,22.803407869,9.479200003999999,13.150104296000002,1.275097431,0.0,0.0,0.750048159,3.333982132,2.709539501,0.677374359,0.0,0.0,2.494661023,8.395489314999999,6.534791508,0.0,1.139882859,10.709736732,0.677374359,0.0,2.9571187649999997,0.677374359,11.807931733,8.344655268,0.677374359,0.0,230.825060616,1.139882859,0.677374359,0.677374359,2.629875595,0.0,0.677374359,0.0,5.419038788,0.677374359,0.677374359,4.001515154,6.169086947,0.750048159,0.677374359,0.677374359,39.992304757999996,4.626006652,2.709539501,0.677374359,0.0,11.369437195000001,0.0,0.750048159,40.36851801700001,3.6345225699999997,6.991817946,0.0,1.139882859,24.611475824,242.20010079,1.139882859,47.341120563000004,2.104826323,1.969350012,0.0,8.249640059,0.750048159,1.427422518,0.750048159,5.2579199,2.250124519,2.104826323,0.0,0.677374359,2.494661023,4.582322189,0.0,0.677374359,3.386922882,5.100283239,0.0,5.567545866,2.567073084,0.677374359,2.494661023,1.354778164,0.0,181.98496319,10.274763275,0.0,3.0297925649999997,0.0,7.906459313,11.870734244000001,0.0,5.134637651999999,8.148355765,2.494661023,3.9218512480000003,1.139882859,0.0,0.0,24.677936211,0.750048159,4.559554603,0.0,0.0,2.629875595,0.0,1.291975653,2.583933973,1.427422518,1.291975653,0.0,0.677374359,4.626006652,1.275097431,0.677374359,2.567073084,0.10452433400000001,0.111611429,0.081598224,0.08263617300000001,0.0,0.088990815,0.0,0.0,0.0,0.0,0.15796063400000002,0.0,0.7130989839999999,0.0,0.0,0.031295209,1.2519346919999996,0.317096335,0.0,0.0,3.0,3.0,"[[0, 2, 3], [1, 2, 3]]"
162x162,19.697342595,13.596116849,1.354778164,14.931641181000002,0.0,13.840076972,4.405406664,2.567305377,0.0,3.513144284,9.839098478,2.646753817,0.0,0.677374359,0.0,7.236314114,6.711014441,1.427422518,2.104826323,20.253230919,6.929023054,15.346382212000002,0.0,0.0,0.0,0.750048159,3.333982132,2.709539501,0.677374359,0.0,0.0,2.494661023,8.21857379,2.709539501,0.0,1.139882859,10.709736732,0.677374359,0.0,2.9571187649999997,3.050635784,11.807931733,4.342611437,0.677374359,0.0,257.67133088,1.139882859,0.677374359,0.677374359,1.354778164,0.0,3.050635784,0.0,5.419038788,0.677374359,0.677374359,6.374776579,6.169086947,0.750048159,0.677374359,3.050635784,51.503669648999995,4.626006652,12.202547405,0.677374359,0.0,17.214040071,0.0,0.750048159,39.09342058600001,6.007783995,6.991817946,0.0,1.139882859,15.333431659999999,228.17560176,3.513144284,50.280385249000005,2.104826323,1.969350012,0.0,5.699463109,0.750048159,1.427422518,0.750048159,5.2579199,2.250124519,2.104826323,0.0,0.677374359,2.494661023,2.032145239,0.0,0.677374359,3.386922882,0.0,0.0,5.567545866,8.41167596,0.677374359,2.494661023,1.354778164,0.0,92.24709240000001,6.449511268,0.0,3.0297925649999997,0.0,10.102737228999999,11.870734244000001,0.0,5.134637651999999,15.268056072,2.494661023,2.646753817,1.139882859,0.0,0.0,57.899511731000004,3.123309584,4.559554603,0.0,0.0,1.354778164,0.0,6.038430518999999,2.583933973,1.427422518,1.291975653,0.0,0.677374359,4.626006652,0.0,0.677374359,3.6652370779999996,0.10452433400000001,0.12327069499999999,0.074103946,0.066654714,0.0,0.088013461,0.011314421,0.0,0.0,0.0,0.136279909,0.0,0.431801421,0.006760343,0.0,0.027940554,1.2890248959999997,0.327711737,0.0,0.0,3.0,3.0,"[[0, 2, 3], [1, 2, 4]]"
163x163,11.878883344,8.327850248,2.629875595,16.206738612000002,1.275097431,12.548101319,4.405406664,2.567305377,0.0,3.513144284,16.197598713999998,1.354778164,1.275097431,0.677374359,0.0,7.236314114,7.969215738,2.702519949,2.104826323,22.803407869,8.187224351000001,17.896559162000003,1.275097431,0.0,0.0,0.750048159,0.750048159,2.709539501,0.677374359,0.0,0.0,2.494661023,5.600812734,6.534791508,0.0,1.139882859,10.709736732,0.677374359,0.0,2.9571187649999997,3.050635784,10.51595608,9.42594104,0.677374359,0.0,264.046636136,1.139882859,0.677374359,0.677374359,2.629875595,0.0,3.050635784,0.0,5.419038788,0.677374359,0.677374359,5.082800926,6.169086947,0.750048159,0.677374359,3.050635784,48.852100179,0.750048159,12.202547405,0.677374359,0.0,18.489137502000002,0.0,0.750048159,39.076542364000005,6.007783995,6.991817946,0.0,1.139882859,24.189992684,242.20010079,3.513144284,59.205830543000005,2.104826323,0.677374359,0.0,8.249640059,0.750048159,1.427422518,0.750048159,5.2579199,2.250124519,2.104826323,0.0,0.677374359,2.494661023,4.582322189,0.0,0.677374359,3.386922882,5.100283239,0.0,5.567545866,8.394797738,0.677374359,2.494661023,1.354778164,0.0,179.87820376000002,10.274763275,0.0,3.0297925649999997,0.0,11.360938526,11.870734244000001,0.0,5.134637651999999,12.684122099,2.494661023,2.629875595,1.139882859,0.0,0.0,57.899511731000004,3.123309584,4.559554603,0.0,0.0,2.629875595,0.0,4.746454866,0.0,1.427422518,0.0,0.0,0.677374359,0.750048159,1.275097431,0.677374359,3.6483588559999998,0.08281185,0.131643907,0.08371374399999999,0.08801223500000001,0.0,0.093378086,0.011314421,0.0,0.0,0.0,0.15796063400000002,0.0,0.6013442179999999,0.006760343,0.0,0.059235763,1.3050833889999998,0.28132872400000003,0.0,0.0,3.0,3.0,"[[0, 2, 3], [1, 3, 4]]"
164x164,22.765480595,20.569218379,1.275097431,14.174593373000002,1.275097431,11.807931733,2.373261425,1.889931018,0.0,3.513144284,16.812200007999998,1.291975653,1.275097431,0.0,0.0,1.139882859,3.8421526029999997,2.02514559,0.750048159,22.12603351,6.092277122,15.187019661,1.275097431,0.0,0.0,0.750048159,3.333982132,0.0,0.0,0.0,0.0,1.139882859,10.091376381,3.825252007,0.0,1.139882859,8.677591493,0.0,0.0,2.279744406,2.373261425,11.807931733,10.040542334,0.0,0.0,244.40234381599998,1.139882859,0.0,0.0,1.275097431,0.0,2.373261425,0.0,0.0,0.0,0.0,3.6652370779999996,0.750048159,0.750048159,0.0,2.373261425,46.443032767999995,4.626006652,9.493007904,0.0,0.0,14.424830792,0.0,0.750048159,39.013739853000004,4.653005831,2.250124519,0.0,1.139882859,23.938891902,242.20010079,3.513144284,50.399873193000005,0.750048159,1.291975653,0.0,8.249640059,0.750048159,0.750048159,0.750048159,5.2579199,2.250124519,0.750048159,0.0,0.0,1.139882859,2.55017695,0.0,0.0,0.0,5.100283239,0.0,4.890171507,9.686773391,0.0,1.139882859,0.0,0.0,163.04759445,10.274763275,0.0,3.0297925649999997,0.0,8.588607469,10.51595608,0.0,3.7798594879999996,11.203749362,1.139882859,2.567073084,1.139882859,0.0,0.0,36.221759811,3.123309584,4.559554603,0.0,0.0,1.275097431,0.0,6.038430518999999,2.583933973,0.750048159,1.291975653,0.0,0.0,4.626006652,1.275097431,0.0,4.9403345089999995,0.021712484,0.131643907,0.09718655,0.102090093,0.0,0.093378086,0.011314421,0.0,0.0,0.0,0.15796063400000002,0.0,0.7130989839999999,0.006760343,0.0,0.059235763,1.3018809849999997,0.087278276,0.0,0.0,3.0,3.0,"[[0, 2, 3], [2, 3, 4]]"
