coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Excitatory,ODMature2
158x158,0.0,0.0,0.0,7.601099345,0.879273544,5.856379896,25.789014742999996,12.132501385000001,0.0,0.560163093,31.568221375,4.077370171,0.0,3.3467218890000003,2.467448345,16.394436853,24.957844818,1.439436637,11.140404581000002,0.879273544,1.999586661,1.439436637,3.90257625,0.560163093,12.309030704000001,42.207703451,1.439436637,21.546126242,1.758608055,1.120313117,1.999586661,3.027611438,25.356315009,2.559737675,3.5877614620000005,0.0,1.758608055,1.634632228,0.0,0.560163093,121.36031291399999,1.439436637,37.031137021999996,3.90257625,1.758608055,2.467448345,10.214706069,21.859137865,9.987798416,9.861240548,8.792870241,2.467448345,0.879273544,28.889937248000003,0.879273544,67.21750368,17.825632198,49.957633038000004,0.0,1.439436637,7.267797071,16.45820476,27.620427781,39.963153055999996,5.279715953,5.1010332730000005,0.0,0.0,0.560163093,0.879273544,15.079318042,2.513905772,7.598487101,0.0,16.11416809,0.0,0.879273544,128.401883406,14.468990098999999,1.439436637,0.0,1.439436637,2.513905772,4.2260564,0.879273544,1.634632228,24.901100166,12.877231828,6.857094164,8.317548076000001,0.879273544,39.743536108,0.0,62.77867907700001,7.681195777,0.879273544,10.796501964,21.303521398,4.4627262739999995,0.0,27.637369636,2.318771148,5.835976173,0.560163093,3.9068849820000002,0.0,1.120313117,7.793621725,0.0,46.768946991,0.0,1.758608055,228.312871227,1.758608055,71.45576006,3.875266346,0.560163093,0.560163093,0.560163093,5.1010332730000005,0.879273544,26.229026462,0.0,9.673331543,0.0,46.705954057999996,2.463139613,3.5877614620000005,6.158989497,14.456197459999999,9.730936684,0.0,4.077370171,0.0,123.84290435,0.008862179,0.239124022,0.003502826,0.166225218,0.002580838,0.10660030499999999,4.89255408,0.21557128,0.0,0.0,0.226974482,0.298613759,1.8648835729999997,0.0,0.253691303,0.006769616,0.979944181,0.002089427,0.002601846,0.049909825,3.0,3.0
159x159,0.0,0.0,1.550997306,7.601099345,0.879273544,7.3237886979999995,25.789014742999996,8.863168683000001,1.550997306,0.560163093,31.568221375,4.077370171,0.0,3.3467218890000003,2.467448345,16.394436853,24.957844818,1.439436637,9.505772353000001,0.879273544,1.999586661,1.439436637,3.90257625,0.560163093,12.309030704000001,42.207703451,1.439436637,19.911494014,1.758608055,1.120313117,1.999586661,3.027611438,25.356315009,4.110734981,5.138758768000001,0.0,1.758608055,0.0,0.0,0.560163093,90.439267364,1.439436637,39.965908754999994,3.90257625,1.758608055,4.018445651,10.214706069,21.859137865,9.987798416,9.861240548,8.792870241,2.467448345,0.879273544,28.806302326,0.879273544,54.34816132,17.741997276,49.873998116,0.0,1.439436637,7.267797071,19.56024579,24.267511395,41.514150361999995,5.279715953,6.652030579000001,0.0,0.0,0.560163093,0.879273544,21.199763419,0.879273544,9.149484407,0.0,14.479535861999999,0.0,0.879273544,142.15491848599999,14.468990098999999,1.439436637,0.0,1.439436637,0.879273544,4.2260564,0.879273544,0.0,27.919481144,12.877231828,3.5877614620000005,8.317548076000001,0.879273544,39.743536108,0.0,61.144046849000006,7.597560855,0.879273544,10.796501964,17.616318153,4.4627262739999995,0.0,27.637369636,2.318771148,5.835976173,0.560163093,3.9068849820000002,0.0,1.120313117,6.158989497,0.0,43.248567189,0.0,1.758608055,212.780800317,1.758608055,71.45576006,2.240634118,0.560163093,0.560163093,0.560163093,5.1010332730000005,0.879273544,28.745657362,0.0,9.673331543,1.550997306,46.705954057999996,2.463139613,3.5877614620000005,6.158989497,11.019650643,9.730936684,0.0,4.077370171,0.0,119.86923809999999,0.008862179,0.251134598,0.018571675,0.162073052,0.002580838,0.137863563,4.317769868,0.21557128,0.0,0.013382966,0.226974482,0.298613759,1.6635284359999998,0.0,0.253691303,0.006769616,0.930526778,0.002089427,0.007504284,0.049909825,3.0,3.0
160x160,0.0,0.0,1.550997306,7.601099345,0.879273544,8.958420926,15.919754179999998,12.132501385000001,1.550997306,0.560163093,26.633231259,4.077370171,0.0,0.879273544,0.0,16.394436853,24.957844818,1.439436637,8.672956236000001,0.879273544,1.999586661,1.439436637,3.90257625,0.560163093,9.841582359,22.468121411,1.439436637,21.546126242,1.758608055,1.120313117,1.999586661,0.560163093,25.356315009,4.110734981,2.671310423,0.0,1.758608055,1.634632228,0.0,0.560163093,114.73366867399999,1.439436637,43.235241456999994,3.90257625,1.758608055,1.550997306,5.279715953,16.924147749,7.520350071,4.926250432,8.792870241,0.0,0.879273544,30.440934554000002,0.879273544,88.647800104,14.441639387999999,51.508630344000004,0.0,1.439436637,4.800348726,14.625255674,29.171425087,34.11162175,5.279715953,6.652030579000001,0.0,0.0,0.560163093,0.879273544,17.899405531,2.513905772,9.149484407,0.0,16.11416809,0.0,0.879273544,124.66117376599999,12.001541754,1.439436637,0.0,1.439436637,2.513905772,1.758608055,0.879273544,1.634632228,29.554113372,12.877231828,4.389645819,8.317548076000001,0.879273544,37.276087763,0.0,57.843688961000005,9.232193083,0.879273544,10.796501964,24.123608887,4.4627262739999995,0.0,20.234841023999998,2.318771148,5.835976173,0.560163093,1.439436637,0.0,1.120313117,7.793621725,0.0,46.486970080999996,0.0,1.758608055,198.211919067,1.758608055,59.11747484,3.875266346,0.560163093,0.560163093,0.560163093,5.1010332730000005,0.879273544,35.252948096,0.0,9.673331543,1.550997306,44.238505712999995,2.463139613,1.120313117,6.158989497,17.558238489999997,7.263488339,0.0,4.077370171,0.0,122.8602564,0.008862179,0.197767457,0.018571675,0.10714142700000001,0.002580838,0.096448488,3.63786615,0.083554147,0.0,0.013382966,0.226974482,0.298613759,1.682950261,0.0,0.246462121,0.006769616,0.982093902,0.002089427,0.007504284,0.049909825,3.0,3.0
161x161,0.0,0.0,3.332614013,8.434257773999999,0.879273544,6.7258542960000005,25.789014742999996,9.669361772,0.0,0.560163093,32.401379804,4.077370171,0.833158429,3.3467218890000003,2.467448345,16.394436853,25.791003247000003,1.439436637,12.806710643000002,0.879273544,1.999586661,1.439436637,2.272595066,0.560163093,12.309030704000001,43.040861879999994,1.439436637,21.546126242,1.758608055,1.120313117,1.999586661,3.027611438,27.022621071,8.391771376000001,3.5877614620000005,0.0,1.758608055,1.634632228,0.0,0.560163093,112.595773514,2.272595066,37.031137021999996,1.439436637,1.758608055,2.467448345,11.881012131,16.932887432999998,9.987798416,4.934990116,8.792870241,2.467448345,0.879273544,29.723095677000003,0.879273544,53.380361181,17.028798647,49.957633038000004,0.0,2.272595066,7.267797071,16.45820476,27.620427781,41.62945911799999,5.279715953,2.63789366,0.0,0.0,0.560163093,0.879273544,11.855645206000002,3.3470642010000002,7.598487101,0.0,26.11182077,0.0,0.879273544,113.877084656,14.468990098999999,1.439436637,0.0,2.272595066,2.513905772,4.2260564,0.879273544,1.634632228,23.271118982,12.877231828,9.356545834,8.317548076000001,0.879273544,39.743536108,0.0,60.315539464000004,2.7549453450000003,0.879273544,11.629660393000002,17.210429395,1.999586661,0.0,27.637369636,3.151929577,5.835976173,0.560163093,3.9068849820000002,0.0,1.120313117,7.793621725,0.0,50.970945764,0.0,1.758608055,247.909981177,1.758608055,71.45576006,3.875266346,1.393321522,0.560163093,1.393321522,2.63789366,0.879273544,18.876722636,0.0,9.673331543,0.0,46.705954057999996,1.666306062,5.254067524,6.158989497,14.456197459999999,7.267797071,0.0,4.9105286,0.0,121.81675741999999,0.028174495,0.21893275900000003,0.074644945,0.180942523,0.002580838,0.08891547699999999,5.016585097,0.21557128,0.001753042,0.0,0.22188480200000002,0.298613759,1.8648835729999997,0.0,0.253691303,0.025996785,1.152632982,0.003530092,0.019309048000000002,0.049909825,3.0,3.0
162x162,0.0,0.0,4.883611319,8.434257773999999,0.879273544,8.193263098000001,25.789014742999996,6.40002907,1.550997306,0.560163093,32.401379804,4.077370171,0.833158429,3.3467218890000003,2.467448345,16.394436853,25.791003247000003,1.439436637,11.172078415000001,0.879273544,1.999586661,1.439436637,2.272595066,0.560163093,12.309030704000001,43.040861879999994,1.439436637,19.911494014,1.758608055,1.120313117,1.999586661,3.027611438,27.022621071,9.942768682,5.138758768000001,0.0,1.758608055,0.0,0.0,0.560163093,81.674727964,2.272595066,39.965908754999994,1.439436637,1.758608055,4.018445651,11.881012131,16.932887432999998,9.987798416,4.934990116,8.792870241,2.467448345,0.879273544,29.639460755,0.879273544,40.511018821,16.945163725,49.873998116,0.0,2.272595066,7.267797071,19.56024579,24.267511395,43.18045642399999,5.279715953,4.188890966,0.0,0.0,0.560163093,0.879273544,17.976090583,1.7124319730000002,9.149484407,0.0,24.477188542,0.0,0.879273544,127.63011973599998,14.468990098999999,1.439436637,0.0,2.272595066,0.879273544,4.2260564,0.879273544,0.0,26.28949996,12.877231828,6.0872131320000005,8.317548076000001,0.879273544,39.743536108,0.0,58.680907236,2.671310423,0.879273544,11.629660393000002,13.52322615,1.999586661,0.0,27.637369636,3.151929577,5.835976173,0.560163093,3.9068849820000002,0.0,1.120313117,6.158989497,0.0,47.450565962,0.0,1.758608055,232.377910267,1.758608055,71.45576006,2.240634118,1.393321522,0.560163093,1.393321522,2.63789366,0.879273544,21.393353536,0.0,9.673331543,1.550997306,46.705954057999996,1.666306062,5.254067524,6.158989497,11.019650643,7.267797071,0.0,4.9105286,0.0,117.84309116999998,0.028174495,0.23094333500000003,0.089713794,0.17679035699999998,0.002580838,0.120178735,4.441800885,0.21557128,0.001753042,0.013382966,0.22188480200000002,0.298613759,1.6635284359999998,0.0,0.253691303,0.025996785,1.1032155790000002,0.003530092,0.024211486000000004,0.049909825,3.0,3.0
163x163,0.0,0.0,4.883611319,8.434257773999999,0.879273544,9.827895326,15.919754179999998,9.669361772,1.550997306,0.560163093,27.466389688,4.077370171,0.833158429,0.879273544,0.0,16.394436853,25.791003247000003,1.439436637,10.339262298000001,0.879273544,1.999586661,1.439436637,2.272595066,0.560163093,9.841582359,23.30127984,1.439436637,21.546126242,1.758608055,1.120313117,1.999586661,0.560163093,27.022621071,9.942768682,2.671310423,0.0,1.758608055,1.634632228,0.0,0.560163093,105.969129274,2.272595066,43.235241456999994,1.439436637,1.758608055,1.550997306,6.9460220150000005,11.997897317,7.520350071,0.0,8.792870241,0.0,0.879273544,31.274092983000003,0.879273544,74.81065760499999,13.644805837,51.508630344000004,0.0,2.272595066,4.800348726,14.625255674,29.171425087,35.777927811999994,5.279715953,4.188890966,0.0,0.0,0.560163093,0.879273544,14.675732695,3.3470642010000002,9.149484407,0.0,26.11182077,0.0,0.879273544,110.13637501599999,12.001541754,1.439436637,0.0,2.272595066,2.513905772,1.758608055,0.879273544,1.634632228,27.924132188,12.877231828,6.889097489,8.317548076000001,0.879273544,37.276087763,0.0,55.380549348,4.3059426510000005,0.879273544,11.629660393000002,20.030516884,1.999586661,0.0,20.234841023999998,3.151929577,5.835976173,0.560163093,1.439436637,0.0,1.120313117,7.793621725,0.0,50.688968853999995,0.0,1.758608055,217.809029017,1.758608055,59.11747484,3.875266346,1.393321522,0.560163093,1.393321522,2.63789366,0.879273544,27.90064427,0.0,9.673331543,1.550997306,44.238505712999995,1.666306062,2.786619179,6.158989497,17.558238489999997,4.800348726,0.0,4.9105286,0.0,120.83410946999999,0.028174495,0.17757619400000002,0.089713794,0.12185873200000001,0.002580838,0.07876366,3.761897167,0.083554147,0.001753042,0.013382966,0.22188480200000002,0.298613759,1.682950261,0.0,0.246462121,0.025996785,1.1547827030000002,0.003530092,0.024211486000000004,0.049909825,3.0,3.0
164x164,0.0,0.0,1.550997306,7.601099345,0.879273544,6.495281313,25.789014742999996,9.669361772,1.550997306,0.560163093,31.568221375,4.077370171,0.0,3.3467218890000003,2.467448345,16.394436853,24.957844818,1.439436637,11.140404581000002,0.879273544,1.999586661,1.439436637,1.439436637,0.560163093,12.309030704000001,42.207703451,1.439436637,21.546126242,1.758608055,1.120313117,1.999586661,3.027611438,25.356315009,4.110734981,5.138758768000001,0.0,1.758608055,1.634632228,0.0,0.560163093,122.18730521399999,1.439436637,43.235241456999994,1.439436637,1.758608055,4.018445651,10.214706069,16.932887432999998,9.987798416,4.934990116,8.792870241,2.467448345,0.879273544,30.440934554000002,0.879273544,71.4141791,16.913489890999998,51.508630344000004,0.0,1.439436637,7.267797071,19.56024579,29.171425087,41.514150361999995,5.279715953,4.188890966,0.0,0.0,0.560163093,0.879273544,15.445013066000001,2.513905772,9.149484407,0.0,16.11416809,0.0,0.879273544,144.459625216,14.468990098999999,1.439436637,0.0,1.439436637,2.513905772,4.2260564,0.879273544,1.634632228,27.090973759,12.877231828,6.857094164,8.317548076000001,0.879273544,39.743536108,0.0,60.315539464000004,4.3059426510000005,0.879273544,10.796501964,24.132348570999998,1.999586661,0.0,27.637369636,2.318771148,5.835976173,0.560163093,3.9068849820000002,0.0,1.120313117,7.793621725,0.0,48.958820583999994,0.0,1.758608055,274.758269507,1.758608055,71.45576006,3.875266346,0.560163093,0.560163093,0.560163093,2.63789366,0.879273544,30.336182715999996,0.0,9.673331543,1.550997306,46.705954057999996,0.0,3.5877614620000005,6.158989497,17.558238489999997,7.267797071,0.0,4.077370171,0.0,135.25358412999998,0.002912167,0.26609265200000004,0.015068849,0.16469864499999998,0.002580838,0.143928936,4.818007631,0.21557128,0.0,0.013382966,0.203966788,0.298613759,2.258746284,0.0,0.253691303,0.0,0.846806026,0.0,0.007504284,0.049909825,3.0,3.0
165x165,0.360786525,0.0,4.054205078,38.944167730000004,1.443149259,6.156540151,23.399534570999997,16.80054408,0.360786525,0.9209496180000001,25.051658822,2.364111382,0.833158429,3.549828422,15.456877715000001,21.581668843,46.017963822000006,2.003312352,11.57822467,0.360786525,1.481099642,1.281754158,4.21724766,0.560163093,12.151348225,28.09309054,0.560163093,11.118623773,0.721591065,1.120313117,1.481099642,5.553105601,29.323306175000003,8.955647091,3.5877614620000005,0.0,0.360786525,9.380063253,0.0,0.560163093,80.329248645,1.393321522,34.483395384999994,3.023302706,0.360786525,2.467448345,12.241798656,24.948532563999997,12.874131324,32.228081368,8.298223906,3.1890394100000004,0.0,1.5547494940000002,0.360786525,36.517449934000005,10.50758505,51.457778475,0.0,1.393321522,7.110114592,20.269163561,22.085639919,47.24446703899999,9.248384196,2.463139613,0.721591065,1.082380077,0.560163093,0.0,17.610395558999997,2.997912739,5.839879046,0.721591065,25.198779607,0.0,0.0,104.785379291,23.489734852,0.9209496180000001,0.0,3.558075832,0.360786525,2.467448345,0.360786525,0.0,22.701804837,20.139368526,6.447999657,4.642666247,1.443149259,38.368428471,0.721591065,52.37625636600001,20.477774209,0.0,9.037135788,10.694398976999999,5.0266019889999995,0.360786525,28.29193641,1.393321522,0.9209496180000001,0.560163093,4.831559727,1.082380077,1.481099642,5.279715953,3.968668243,48.44071765900001,0.360786525,0.0,185.932511987,0.721591065,68.95381977,2.240634118,1.393321522,0.560163093,1.7541080470000001,3.906288872,0.360786525,17.646983806999998,0.721591065,0.0,1.443149259,44.248425191,4.129445675,13.55229143,6.36209603,8.166048861,10.655611429,0.360786525,2.114912587,0.0,107.51479146700001,0.034124507,0.19452157,0.078147771,0.13134750299999998,0.081390929,0.082850104,4.518058212,0.206596061,0.001753042,0.0,0.226031654,0.298613759,0.575796023,0.0,0.10345253800000001,0.182404109,1.090741003,0.748750413,0.019309048000000002,0.0,3.0,3.0
166x166,0.360786525,0.0,4.054205078,38.944167730000004,1.443149259,7.791172379,13.530274008,20.069876782,0.360786525,0.9209496180000001,20.116668706,2.364111382,0.833158429,1.082380077,12.98942937,21.581668843,46.017963822000006,2.003312352,10.745408553,0.360786525,1.481099642,1.281754158,4.21724766,0.560163093,9.68389988,8.3535085,0.560163093,12.753256001,0.721591065,1.120313117,1.481099642,3.0856572559999997,29.323306175000003,8.955647091,1.120313117,0.0,0.360786525,11.014695481,0.0,0.560163093,104.623649955,1.393321522,37.752728086999994,3.023302706,0.360786525,0.0,7.3068085400000005,20.013542448,10.406682979,27.293091252,8.298223906,0.721591065,0.0,3.1893817220000003,0.360786525,70.81708871800001,7.207227162000001,53.092410703,0.0,1.393321522,4.642666247,15.334173445,26.989553610999998,39.841938426999995,9.248384196,2.463139613,0.721591065,1.082380077,0.560163093,0.0,14.310037671,4.632544967,5.839879046,0.721591065,26.833411835,0.0,0.0,87.291634571,21.022286507,0.9209496180000001,0.0,3.558075832,1.995418753,0.0,0.360786525,1.634632228,24.336437065000002,20.139368526,7.249884014,4.642666247,1.443149259,35.900980126,0.721591065,49.075898478000006,22.112406437,0.0,9.037135788,17.201689711,5.0266019889999995,0.360786525,20.889407798,1.393321522,0.9209496180000001,0.560163093,2.364111382,1.082380077,1.481099642,6.914348181,3.968668243,51.679120551000004,0.360786525,0.0,171.363630737,0.721591065,56.61553455,3.875266346,1.393321522,0.560163093,1.7541080470000001,3.906288872,0.360786525,24.154274541,0.721591065,0.0,1.443149259,41.780976846,4.129445675,11.084843085000001,6.36209603,14.704636707999999,8.188163084,0.360786525,2.114912587,0.0,110.505809767,0.034124507,0.141154429,0.078147771,0.07641587799999999,0.081390929,0.041435029,3.8381544939999994,0.074578928,0.001753042,0.0,0.226031654,0.298613759,0.595217848,0.0,0.09622335600000001,0.182404109,1.142308127,0.748750413,0.019309048000000002,0.0,3.0,3.0
167x167,0.360786525,0.0,5.605202384,38.944167730000004,1.443149259,9.258581181,13.530274008,16.80054408,1.911783831,0.9209496180000001,20.116668706,2.364111382,0.833158429,1.082380077,12.98942937,21.581668843,46.017963822000006,2.003312352,9.110776325,0.360786525,1.481099642,1.281754158,4.21724766,0.560163093,9.68389988,8.3535085,0.560163093,11.118623773,0.721591065,1.120313117,1.481099642,3.0856572559999997,29.323306175000003,10.506644396999999,2.671310423,0.0,0.360786525,9.380063253,0.0,0.560163093,73.702604405,1.393321522,40.68749981999999,3.023302706,0.360786525,1.550997306,7.3068085400000005,20.013542448,10.406682979,27.293091252,8.298223906,0.721591065,0.0,3.1057468000000004,0.360786525,57.947746358,7.123592240000001,53.008775781,0.0,1.393321522,4.642666247,18.436214475,23.636637224999998,41.392935732999995,9.248384196,4.014136919,0.721591065,1.082380077,0.560163093,0.0,20.430483048,2.997912739,7.390876352,0.721591065,25.198779607,0.0,0.0,101.04466965099999,21.022286507,0.9209496180000001,0.0,3.558075832,0.360786525,0.0,0.360786525,0.0,27.354818043,20.139368526,3.9805513120000002,4.642666247,1.443149259,35.900980126,0.721591065,47.441266250000005,22.028771515,0.0,9.037135788,13.514486466000001,5.0266019889999995,0.360786525,20.889407798,1.393321522,0.9209496180000001,0.560163093,2.364111382,1.082380077,1.481099642,5.279715953,3.968668243,48.158740749,0.360786525,0.0,155.831559827,0.721591065,56.61553455,2.240634118,1.393321522,0.560163093,1.7541080470000001,3.906288872,0.360786525,26.670905441000002,0.721591065,0.0,2.994146565,41.780976846,4.129445675,11.084843085000001,6.36209603,11.268089891,8.188163084,0.360786525,2.114912587,0.0,106.53214351700001,0.034124507,0.153165005,0.09321662,0.072263712,0.081390929,0.072698287,3.2633702819999995,0.074578928,0.001753042,0.013382966,0.226031654,0.298613759,0.393862711,0.0,0.09622335600000001,0.182404109,1.092890724,0.748750413,0.024211486000000004,0.0,3.0,3.0
168x168,0.360786525,0.0,0.721591065,38.111009301,1.443149259,4.458558366,23.399534570999997,20.069876782,0.360786525,0.9209496180000001,24.218500393,2.364111382,0.0,3.549828422,15.456877715000001,21.581668843,45.184805393000005,2.003312352,11.546550836000002,0.360786525,1.481099642,1.281754158,3.384089231,0.560163093,12.151348225,27.259932110999998,0.560163093,12.753256001,0.721591065,1.120313117,1.481099642,5.553105601,27.657000113000002,3.12361339,3.5877614620000005,0.0,0.360786525,11.014695481,0.0,0.560163093,120.841825895,0.560163093,37.752728086999994,3.023302706,0.360786525,2.467448345,10.575492594,24.948532563999997,12.874131324,32.228081368,8.298223906,3.1890394100000004,0.0,2.356223293,0.360786525,67.420610213,10.475911216,53.092410703,0.0,0.560163093,7.110114592,20.269163561,26.989553610999998,45.578160976999996,9.248384196,2.463139613,0.721591065,1.082380077,0.560163093,0.0,15.079318042,3.7993865380000003,5.839879046,0.721591065,16.835759154999998,0.0,0.0,121.61488477099999,23.489734852,0.9209496180000001,0.0,2.724917403,1.995418753,2.467448345,0.360786525,1.634632228,23.503278636,20.139368526,7.217880689,4.642666247,1.443149259,38.368428471,0.721591065,54.01088859400001,22.112406437,0.0,8.203977359,21.303521398,5.0266019889999995,0.360786525,28.29193641,0.560163093,0.9209496180000001,0.560163093,4.831559727,1.082380077,1.481099642,6.914348181,3.968668243,49.948972281,0.360786525,0.0,228.312871227,0.721591065,68.95381977,3.875266346,0.560163093,0.560163093,0.9209496180000001,3.906288872,0.360786525,26.589812987,0.721591065,0.0,1.443149259,44.248425191,2.463139613,11.885985368,6.36209603,14.704636707999999,10.655611429,0.360786525,1.281754158,0.0,124.92528442700001,0.008862179,0.229670887,0.003502826,0.119255791,0.081390929,0.10660030499999999,4.894264958,0.206596061,0.0,0.0,0.20811364,0.298613759,1.171013871,0.0,0.10345253800000001,0.15640732400000001,0.83433145,0.745220321,0.002601846,0.0,3.0,3.0
169x169,0.360786525,0.0,2.272588371,38.111009301,1.443149259,5.925967168,23.399534570999997,16.80054408,1.911783831,0.9209496180000001,24.218500393,2.364111382,0.0,3.549828422,15.456877715000001,21.581668843,45.184805393000005,2.003312352,9.911918608,0.360786525,1.481099642,1.281754158,3.384089231,0.560163093,12.151348225,27.259932110999998,0.560163093,11.118623773,0.721591065,1.120313117,1.481099642,5.553105601,27.657000113000002,4.674610696,5.138758768000001,0.0,0.360786525,9.380063253,0.0,0.560163093,89.920780345,0.560163093,40.68749981999999,3.023302706,0.360786525,4.018445651,10.575492594,24.948532563999997,12.874131324,32.228081368,8.298223906,3.1890394100000004,0.0,2.272588371,0.360786525,54.551267853,10.392276293999998,53.008775781,0.0,0.560163093,7.110114592,23.371204590999998,23.636637224999998,47.129158282999995,9.248384196,4.014136919,0.721591065,1.082380077,0.560163093,0.0,21.199763419,2.16475431,7.390876352,0.721591065,15.201126926999999,0.0,0.0,135.36791985099998,23.489734852,0.9209496180000001,0.0,2.724917403,0.360786525,2.467448345,0.360786525,0.0,26.521659614,20.139368526,3.9485479870000004,4.642666247,1.443149259,38.368428471,0.721591065,52.37625636600001,22.028771515,0.0,8.203977359,17.616318153,5.0266019889999995,0.360786525,28.29193641,0.560163093,0.9209496180000001,0.560163093,4.831559727,1.082380077,1.481099642,5.279715953,3.968668243,46.428592479,0.360786525,0.0,212.780800317,0.721591065,68.95381977,2.240634118,0.560163093,0.560163093,0.9209496180000001,3.906288872,0.360786525,29.106443886999998,0.721591065,0.0,2.994146565,44.248425191,2.463139613,11.885985368,6.36209603,11.268089891,10.655611429,0.360786525,1.281754158,0.0,120.951618177,0.008862179,0.241681463,0.018571675,0.115103625,0.081390929,0.137863563,4.319480746,0.206596061,0.0,0.013382966,0.20811364,0.298613759,0.969658734,0.0,0.10345253800000001,0.15640732400000001,0.784914047,0.745220321,0.007504284,0.0,3.0,3.0
170x170,0.360786525,0.0,2.272588371,38.111009301,1.443149259,7.560599396000001,13.530274008,20.069876782,1.911783831,0.9209496180000001,19.283510276999998,2.364111382,0.0,1.082380077,12.98942937,21.581668843,45.184805393000005,2.003312352,9.079102491,0.360786525,1.481099642,1.281754158,3.384089231,0.560163093,9.68389988,7.520350071,0.560163093,12.753256001,0.721591065,1.120313117,1.481099642,3.0856572559999997,27.657000113000002,4.674610696,2.671310423,0.0,0.360786525,11.014695481,0.0,0.560163093,114.215181655,0.560163093,43.95683252199999,3.023302706,0.360786525,1.550997306,5.640502478,20.013542448,10.406682979,27.293091252,8.298223906,0.721591065,0.0,3.9072205990000004,0.360786525,88.850906637,7.0919184060000005,54.643408009,0.0,0.560163093,4.642666247,18.436214475,28.540550916999997,39.726629671,9.248384196,4.014136919,0.721591065,1.082380077,0.560163093,0.0,17.899405531,3.7993865380000003,7.390876352,0.721591065,16.835759154999998,0.0,0.0,117.87417513099999,21.022286507,0.9209496180000001,0.0,2.724917403,1.995418753,0.0,0.360786525,1.634632228,28.156291842,20.139368526,4.750432344,4.642666247,1.443149259,35.900980126,0.721591065,49.075898478000006,23.663403743,0.0,8.203977359,24.123608887,5.0266019889999995,0.360786525,20.889407798,0.560163093,0.9209496180000001,0.560163093,2.364111382,1.082380077,1.481099642,6.914348181,3.968668243,49.666995371,0.360786525,0.0,198.211919067,0.721591065,56.61553455,3.875266346,0.560163093,0.560163093,0.9209496180000001,3.906288872,0.360786525,35.613734621,0.721591065,0.0,2.994146565,41.780976846,2.463139613,9.418537023,6.36209603,17.806677737999998,8.188163084,0.360786525,1.281754158,0.0,123.94263647700001,0.008862179,0.188314322,0.018571675,0.060172,0.081390929,0.096448488,3.6395770279999997,0.074578928,0.0,0.013382966,0.20811364,0.298613759,0.989080559,0.0,0.09622335600000001,0.15640732400000001,0.836481171,0.745220321,0.007504284,0.0,3.0,3.0
