coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ambiguous,Microglia
153x153,0.0,8.475021911999999,26.027415862999998,4.015130139,1.6533570789999998,29.960179639,3.5195758809999997,8.143126602999999,4.18591819,1.168652664,5.152293742,10.092176463,8.639593791,1.566961106,0.0,0.597533596,31.853510206,6.460118597,0.597533596,11.601133315,4.064304250999999,2.64922198,0.597533596,0.484704415,0.0,28.169777351,0.0,1.195078217,4.216184354,0.0,1.195078217,1.566961106,20.023435497,15.796942236,0.0,0.0,15.269087283,13.180561731,5.843212087,0.0,1.6533570789999998,0.0,13.80986218,1.850624412,1.195078217,15.037844996,9.515302345999999,11.358486618,10.478359324,70.915672266,0.0,0.0,1.850624412,9.041425424,0.484704415,1.195078217,2.932862423,10.046690104,0.597533596,6.619681944,3.5853237,19.901016744,7.0972303740000005,1.679782632,0.484704415,7.814756491,7.877488316,0.484704415,1.726967738,0.0,2.250890675,31.461019053999998,0.0,0.96942751,44.125084279999996,8.634961864,0.0,10.590453432999999,12.895174434000001,1.195078217,0.0,3.293928844,11.578659217999999,0.0,0.484704415,4.051531415,4.973719644,3.977858413,6.506852763,1.6533570789999998,1.850624412,8.481641827,0.0,25.537680972,6.153155082,16.355991641,7.941948945,8.686780451,4.298747371,5.33184099,0.484704415,6.022148348,19.788405248999997,28.075542397,5.370200293,0.96942751,0.0,223.14273550000001,1.168652664,15.218618535000001,2.9220459549999998,6.908060806,13.76260982,6.228809977999999,26.814088283,0.0,0.484704415,9.738862299,4.47541519,28.267167789,3.87764288,7.688657025,0.0,3.701213775,0.597533596,28.412002537000003,6.022148348,5.377933695,2.277312558,4.150543948999999,11.017947259,1.792608143,0.484704415,2.987769065,13.147008483999999,0.087973852,0.131353574,0.096285337,0.183734322,0.002447184,0.060765034999999995,0.0,0.085128075,0.0,0.0,0.260334329,0.0,1.196782773,0.0,0.15817949199999998,0.057653325,2.013442439,0.006310039999999999,0.021187776000000002,0.071112284,3.0,3.0
154x154,0.0,11.364935913,26.027415862999998,6.90504414,1.6533570789999998,23.938031290999998,4.964525982,8.143126602999999,4.18591819,1.168652664,6.597243843,4.070028115,8.639593791,1.566961106,1.444950101,7.822421733,29.924591995999997,7.905068698,0.597533596,11.601133315,4.064304250999999,2.64922198,0.597533596,0.484704415,1.444950101,22.147629003,1.444950101,2.640028318,5.661134455,0.0,1.195078217,1.566961106,22.913349498000002,18.686856237,0.0,0.0,15.269087283,13.180561731,5.843212087,0.0,1.6533570789999998,0.0,1.76618626,1.850624412,1.195078217,15.037844996,3.4931539979999995,11.358486618,10.478359324,72.360622367,0.0,0.0,1.850624412,7.3542227339999995,1.929654516,1.195078217,2.932862423,14.381635762,0.597533596,9.267389445,3.5853237,19.901016744,7.0972303740000005,4.569696633,0.484704415,1.792608143,7.877488316,1.929654516,1.726967738,0.0,2.250890675,7.371057264,0.0,2.414377611,45.57003438099999,8.634961864,0.0,10.590453432999999,17.230120092,1.195078217,0.0,3.293928844,14.468573219,0.0,0.484704415,4.051531415,4.973719644,5.422808514,0.484704415,1.6533570789999998,1.850624412,14.261490493,0.0,26.982631073,6.153155082,17.800941742,7.941948945,10.131730552,4.298747371,5.33184099,0.484704415,0.0,17.859487038999998,28.075542397,5.370200293,0.96942751,0.0,185.79515177,1.168652664,31.115244875,2.9220459549999998,6.908060806,22.432465669,6.228809977999999,23.681853936,0.0,0.484704415,11.183812399999999,4.47541519,25.134933441999998,3.87764288,9.133607126000001,0.0,3.701213775,0.597533596,20.703272275,0.0,5.377933695,3.722262659,5.595494049999999,12.46289736,3.237558244,0.484704415,2.987769065,13.147008483999999,0.08558645000000001,0.131353574,0.08881599400000001,0.180387065,0.0,0.060765034999999995,0.0,0.085128075,0.0,0.0,0.260334329,0.0,1.4842909620000002,0.0,0.15817949199999998,0.160913649,1.888346624,0.311583556,0.020796675,0.071112284,3.0,3.0
155x155,0.891907941,4.650315521,18.117658327,6.410745283,0.0,43.182134828,3.237558244,12.527697608,0.0,0.0,9.155982128000002,11.662247913000002,2.374038241,0.597533596,1.444950101,12.400305027,36.362018789,12.38241279,1.1789636940000001,2.987769065,0.581430098,2.978890841,0.597533596,0.0,1.444950101,10.140509556,1.444950101,10.1987716,4.710896283,0.581430098,1.776508315,1.1789636940000001,37.35918608400001,17.852883679999998,0.0,0.0,3.685975353,8.030190047,0.0,0.581430098,17.641443083,0.891907941,16.711350082,0.891907941,1.195078217,0.0,6.619681944,8.062433634,5.934449613000001,2.042483697,0.581430098,0.0,0.891907941,10.357094006,2.3368580420000002,30.587332068000002,0.597533596,14.441954627999998,1.489441537,17.344313657999997,3.5853237,12.518814495,6.75465665,4.666422316,0.0,7.814756491,0.891907941,2.6078180250000003,0.0,0.0,7.190748154,27.036642338,0.0,1.444950101,28.704839113,0.0,0.0,28.566430985,26.139624948,45.431870187,0.581430098,1.7604015199999998,5.542223462,0.0,0.0,1.1789636940000001,3.536961314,4.9891642449999996,10.673729915,0.0,0.581430098,21.105271933,0.581430098,27.268921322000004,8.990619258999999,10.408176521,5.336839023,10.843145290999999,1.1789636940000001,2.675784144,1.162867924,6.022148348,24.548592104999997,1.195078217,4.118361208,0.0,0.581430098,214.356996098,0.581430098,33.291503833,2.086986158,0.0,66.118635347,2.357946141,45.49156480800001,0.0,0.891907941,1.444950101,3.685975353,25.683839685000002,5.041019726,21.895488746,0.0,0.581430098,1.1789636940000001,31.664512667999997,6.603578446,5.377933695,4.129466185,2.026380199,11.784932303,4.400426168,0.0,3.879677006,63.48376198,0.104443421,0.005579243,0.06979338700000001,0.15023329100000002,0.002447184,0.0,1.410609896,0.0,0.0,0.0,0.17369583200000002,0.0,0.714083206,0.0,0.12145761299999999,0.110177931,1.11162857,0.316408384,0.000391101,0.071112284,3.0,3.0
156x156,0.891907941,2.72982903,42.352466047,4.490258792,0.484704415,63.055861868,1.792608143,13.981841371,0.484704415,0.0,8.680459537,12.146952328000001,5.76702607,1.566961106,0.0,5.17541689,28.186060868,11.422167104,1.1789636940000001,3.47247348,0.581430098,4.433034604,0.597533596,0.484704415,0.0,10.140509556,0.0,8.753821499,5.689522393,0.581430098,1.776508315,2.148391204,40.770400716000005,26.110835879,0.0,0.0,5.140119116,8.514894461999999,0.0,0.581430098,18.126147497999998,0.891907941,16.711350082,0.891907941,1.195078217,0.0,6.619681944,8.062433634,7.873249402000001,0.597533596,0.581430098,0.0,0.891907941,6.022148348,1.376612356,30.587332068000002,1.082238011,12.530585181,1.489441537,8.674457809,3.5853237,20.758772556,6.75465665,2.26121273,0.484704415,7.814756491,1.861335451,1.6475723389999999,0.0,0.0,7.675452569,28.006069848,0.0,0.96942751,61.190002772,0.0,0.0,28.566430985,22.774106800000002,45.431870187,0.581430098,2.72982903,2.6523094609999998,0.0,0.484704415,1.1789636940000001,4.991105077,4.028918559,11.158434329999999,0.484704415,0.581430098,15.325423267000001,0.581430098,27.762771010000005,10.929419048,9.447930835,5.336839023,12.306424162999999,1.1789636940000001,8.007625134,1.6475723389999999,6.022148348,14.91853881,1.195078217,4.118361208,0.96942751,0.581430098,187.13937476799998,0.581430098,23.211354906000004,2.086986158,0.0,59.387579287,3.3273736510000003,43.08635522200001,0.0,1.376612356,0.484704415,4.655402863,25.702154657,8.918662606,23.358767618,0.0,0.581430098,1.1789636940000001,27.814271424999998,6.603578446,5.377933695,3.169220499,3.0050063089999997,12.278781990999999,2.955476067,0.484704415,3.879677006,73.176772645,0.104443421,0.047222483999999995,0.07367606600000001,0.17820896200000003,0.002447184,0.023056926,1.410609896,0.085128075,0.0,0.0,0.17369583200000002,0.0,1.06814726,0.0,0.12145761299999999,0.006917607,1.091974772,0.005567434,0.000391101,0.071112284,3.0,3.0
157x157,0.891907941,1.7604015199999998,18.117658327,3.5208312819999996,1.168652664,45.519471341,1.792608143,12.527697608,0.0,1.168652664,7.711032027000001,11.662247913000002,2.374038241,0.597533596,0.0,5.17541689,30.921923094999997,10.937462689,1.1789636940000001,7.662431081,2.9187666109999997,2.978890841,0.597533596,0.0,0.0,10.140509556,0.0,8.753821499,3.265946182,0.581430098,1.776508315,1.1789636940000001,37.975259763000004,14.962969678999999,0.0,0.0,3.685975353,9.198842711,5.843212087,0.581430098,18.810095747,0.891907941,17.880002746,0.891907941,1.195078217,4.674662016,7.7883346079999995,10.399770147,5.934449613000001,0.597533596,0.581430098,0.0,0.891907941,7.190801012,0.891907941,30.587332068000002,0.597533596,13.61299665,1.489441537,8.674457809,3.5853237,19.530797142,6.75465665,1.776508315,0.0,7.814756491,0.891907941,1.162867924,0.0,0.0,8.359400818,31.711304354,0.0,0.0,30.765876692,0.0,0.0,29.735083649,22.973331954000002,45.431870187,0.581430098,1.7604015199999998,2.6523094609999998,0.0,0.0,1.1789636940000001,3.536961314,4.712866807999999,10.673729915,1.168652664,0.581430098,15.325423267000001,0.581430098,28.161307734000005,10.159271922999999,8.96322642,5.336839023,9.39819519,1.1789636940000001,2.675784144,1.162867924,6.022148348,15.602487059,28.075542397,4.118361208,0.0,0.581430098,232.29860478799998,1.750082762,24.406860140000003,2.086986158,0.0,65.629356974,4.695282654,42.601650807000006,0.0,0.891907941,0.0,7.191963033,36.818424714,5.041019726,20.450538645,0.0,0.581430098,1.1789636940000001,27.329567009999998,6.603578446,5.377933695,2.684516084,0.581430098,10.339982202,2.955476067,0.0,3.879677006,63.48376198,0.120396381,0.005579243,0.09076416300000001,0.20235058300000003,0.002447184,0.001917426,1.410609896,0.0,0.0,0.0,0.17369583200000002,0.0,0.786327937,0.0,0.12145761299999999,0.021902551,1.156038065,0.006310039999999999,0.001451428,0.071112284,3.0,3.0
158x158,0.891907941,5.619743031,42.352466047,7.380172793,0.484704415,57.03371352,3.237558244,13.981841371,0.484704415,0.0,10.125409638,6.124803980000001,5.76702607,1.566961106,1.444950101,12.400305027,26.257142658,12.867117205,1.1789636940000001,3.47247348,0.581430098,4.433034604,0.597533596,0.484704415,1.444950101,4.118361208,1.444950101,10.1987716,7.134472494000001,0.581430098,1.776508315,2.148391204,43.660314717000006,29.000749879999997,0.0,0.0,5.140119116,8.514894461999999,0.0,0.581430098,18.126147497999998,0.891907941,4.667674162,0.891907941,1.195078217,0.0,0.597533596,8.062433634,7.873249402000001,2.042483697,0.581430098,0.0,0.891907941,4.334945658,2.821562457,30.587332068000002,1.082238011,16.865530838999998,1.489441537,11.322165309999999,3.5853237,20.758772556,6.75465665,5.151126731000001,0.484704415,1.792608143,1.861335451,3.09252244,0.0,0.0,7.675452569,3.916108058,0.0,2.414377611,62.634952872999996,0.0,0.0,28.566430985,27.109052458,45.431870187,0.581430098,2.72982903,5.542223462,0.0,0.484704415,1.1789636940000001,4.991105077,5.47386866,5.136285982,0.484704415,0.581430098,21.105271933,0.581430098,29.207721111000005,10.929419048,10.892880936,5.336839023,13.751374263999999,1.1789636940000001,8.007625134,1.6475723389999999,0.0,12.989620599999999,1.195078217,4.118361208,0.96942751,0.581430098,149.79179103799999,0.581430098,39.107981246,2.086986158,0.0,68.057435136,3.3273736510000003,39.95412087500001,0.0,1.376612356,1.929654516,4.655402863,22.56992031,8.918662606,24.803717719,0.0,0.581430098,1.1789636940000001,20.105541162999998,0.581430098,5.377933695,4.6141706000000005,4.44995641,13.723732091999999,4.400426168,0.484704415,3.879677006,73.176772645,0.102056019,0.047222483999999995,0.066206723,0.17486170499999998,0.0,0.023056926,1.410609896,0.085128075,0.0,0.0,0.17369583200000002,0.0,1.355655449,0.0,0.12145761299999999,0.110177931,0.966878957,0.31084095,0.0,0.071112284,3.0,3.0
159x159,0.891907941,4.650315521,18.117658327,6.410745283,1.168652664,39.497322993,3.237558244,12.527697608,0.0,1.168652664,9.155982128000002,5.640099565000001,2.374038241,0.597533596,1.444950101,12.400305027,28.993004884999998,12.38241279,1.1789636940000001,7.662431081,2.9187666109999997,2.978890841,0.597533596,0.0,1.444950101,4.118361208,1.444950101,10.1987716,4.710896283,0.581430098,1.776508315,1.1789636940000001,40.865173764000005,17.852883679999998,0.0,0.0,3.685975353,9.198842711,5.843212087,0.581430098,18.810095747,0.891907941,5.836326826,0.891907941,1.195078217,4.674662016,1.76618626,10.399770147,5.934449613000001,2.042483697,0.581430098,0.0,0.891907941,5.503598321999999,2.3368580420000002,30.587332068000002,0.597533596,17.947942308,1.489441537,11.322165309999999,3.5853237,19.530797142,6.75465665,4.666422316,0.0,1.792608143,0.891907941,2.6078180250000003,0.0,0.0,8.359400818,7.621342564,0.0,1.444950101,32.210826792999995,0.0,0.0,29.735083649,27.308277612,45.431870187,0.581430098,1.7604015199999998,5.542223462,0.0,0.0,1.1789636940000001,3.536961314,6.157816908999999,4.651581567,1.168652664,0.581430098,21.105271933,0.581430098,29.606257835000005,10.159271922999999,10.408176521,5.336839023,10.843145290999999,1.1789636940000001,2.675784144,1.162867924,0.0,13.673568848999999,28.075542397,4.118361208,0.0,0.581430098,194.95102105799998,1.750082762,40.303486480000004,2.086986158,0.0,74.29921282299999,4.695282654,39.469416460000005,0.0,0.891907941,1.444950101,7.191963033,33.686190367,5.041019726,21.895488746,0.0,0.581430098,1.1789636940000001,19.620836748,0.581430098,5.377933695,4.129466185,2.026380199,11.784932303,4.400426168,0.0,3.879677006,63.48376198,0.118008979,0.005579243,0.08329482,0.19900332599999998,0.0,0.001917426,1.410609896,0.0,0.0,0.0,0.17369583200000002,0.0,1.073836126,0.0,0.12145761299999999,0.125162875,1.03094225,0.311583556,0.001060327,0.071112284,3.0,3.0
160x160,0.891907941,2.72982903,42.352466047,4.490258792,1.6533570789999998,59.371050032999996,1.792608143,13.981841371,0.484704415,1.168652664,8.680459537,6.124803980000001,5.76702607,1.566961106,0.0,5.17541689,20.817046964,11.422167104,1.1789636940000001,8.147135496,2.9187666109999997,4.433034604,0.597533596,0.484704415,0.0,4.118361208,0.0,8.753821499,5.689522393,0.581430098,1.776508315,2.148391204,44.276388396,26.110835879,0.0,0.0,5.140119116,9.683547125999999,5.843212087,0.581430098,19.294800161999998,0.891907941,5.836326826,0.891907941,1.195078217,4.674662016,1.76618626,10.399770147,7.873249402000001,0.597533596,0.581430098,0.0,0.891907941,1.168652664,1.376612356,30.587332068000002,1.082238011,16.036572861,1.489441537,2.6523094609999998,3.5853237,27.770755203,6.75465665,2.26121273,0.484704415,1.792608143,1.861335451,1.6475723389999999,0.0,0.0,8.844105233,8.590770074,0.0,0.96942751,64.695990452,0.0,0.0,29.735083649,23.942759464,45.431870187,0.581430098,2.72982903,2.6523094609999998,0.0,0.484704415,1.1789636940000001,4.991105077,5.197571223,5.136285982,1.6533570789999998,0.581430098,15.325423267000001,0.581430098,30.100107523000005,12.098071712,9.447930835,5.336839023,12.306424162999999,1.1789636940000001,8.007625134,1.6475723389999999,0.0,4.043515554,28.075542397,4.118361208,0.96942751,0.581430098,167.733399728,1.750082762,30.223337553000004,2.086986158,0.0,67.568156763,5.664710164000001,37.06420687400001,0.0,1.376612356,0.484704415,8.161390543,33.704505339,8.918662606,23.358767618,0.0,0.581430098,1.1789636940000001,15.770595505,0.581430098,5.377933695,3.169220499,3.0050063089999997,12.278781990999999,2.955476067,0.484704415,3.879677006,73.176772645,0.118008979,0.047222483999999995,0.087177499,0.22697899700000002,0.0,0.024974352,1.410609896,0.085128075,0.0,0.0,0.17369583200000002,0.0,1.42790018,0.0,0.12145761299999999,0.021902551,1.011288452,0.000742606,0.001060327,0.071112284,3.0,3.0
161x161,0.0,5.619743031,27.190283787,7.380172793,0.484704415,44.327092308,3.237558244,12.198028747,0.484704415,0.0,8.341597014000001,11.255044387,5.76702607,1.566961106,1.444950101,11.508397085999999,36.517005954,11.975209264,1.1789636940000001,3.47247348,0.581430098,2.64922198,0.597533596,0.484704415,1.444950101,10.140509556,1.444950101,10.1987716,6.242564552999999,0.581430098,1.776508315,2.148391204,33.848465011,20.081701695,0.0,0.0,5.140119116,7.6229865210000005,0.0,0.581430098,18.126147497999998,0.0,16.711350082,0.0,1.195078217,0.0,6.619681944,7.170525693,6.0894367780000005,2.042483697,0.581430098,0.0,0.0,10.357094006,1.929654516,29.695424127000003,1.082238011,9.730110441999999,0.597533596,16.452405716999998,3.5853237,17.191152197,5.862748709,5.151126731000001,0.484704415,7.814756491,0.96942751,3.09252244,0.0,0.0,7.675452569,26.222257224,0.0,2.414377611,43.014414493,0.0,0.0,28.566430985,27.109052458,30.269687927,0.581430098,2.72982903,4.650315521,0.0,0.484704415,1.1789636940000001,4.991105077,3.690056036,11.158434329999999,0.484704415,0.581430098,17.537651574,0.581430098,26.531936967000004,9.145606424,10.892880936,3.5530263989999997,10.183753905,1.1789636940000001,5.33184099,1.6475723389999999,6.022148348,25.033296519999997,1.195078217,4.118361208,0.96942751,0.581430098,205.782556908,0.581430098,31.080637084000003,1.195078217,0.0,59.138386951,3.3273736510000003,42.40864886400001,0.0,0.484704415,1.929654516,4.655402863,19.673020473,4.459072978,17.668297322,0.0,0.581430098,1.1789636940000001,30.365404458999997,6.603578446,5.377933695,3.722262659,4.44995641,12.831824151,4.400426168,0.484704415,2.987769065,60.690249565,0.078094571,0.041643241,0.061021874000000004,0.150957344,0.002447184,0.023056926,1.410609896,0.085128075,0.0,0.0,0.15945778100000002,0.0,1.326246356,0.0,0.12145761299999999,0.109415116,0.905632702,0.316408384,0.000391101,0.071112284,3.0,3.0
162x162,0.0,4.650315521,2.955476067,6.410745283,1.168652664,26.790701781,3.237558244,10.743884984000001,0.0,1.168652664,7.372169504,10.770339972,2.374038241,0.597533596,1.444950101,11.508397085999999,39.252868181,11.490504849,1.1789636940000001,7.662431081,2.9187666109999997,1.195078217,0.597533596,0.0,1.444950101,10.140509556,1.444950101,10.1987716,3.818988342,0.581430098,1.776508315,1.1789636940000001,31.053324058000005,8.933835495,0.0,0.0,3.685975353,8.30693477,5.843212087,0.581430098,18.810095747,0.0,17.880002746,0.0,1.195078217,4.674662016,7.7883346079999995,9.507862206,4.1506369890000006,2.042483697,0.581430098,0.0,0.0,11.52574667,1.444950101,29.695424127000003,0.597533596,10.812521911,0.597533596,16.452405716999998,3.5853237,15.963176783,5.862748709,4.666422316,0.0,7.814756491,0.0,2.6078180250000003,0.0,0.0,8.359400818,29.92749173,0.0,1.444950101,12.590288413000001,0.0,0.0,29.735083649,27.308277612,30.269687927,0.581430098,1.7604015199999998,4.650315521,0.0,0.0,1.1789636940000001,3.536961314,4.374004285,10.673729915,1.168652664,0.581430098,17.537651574,0.581430098,26.930473691000003,8.375459299,10.408176521,3.5530263989999997,7.275524932,1.1789636940000001,0.0,1.162867924,6.022148348,25.717244768999997,28.075542397,4.118361208,0.0,0.581430098,250.941786928,1.750082762,32.276142318,1.195078217,0.0,65.380164638,4.695282654,41.923944449000004,0.0,0.0,1.444950101,7.191963033,30.789290530000002,0.581430098,14.760068349,0.0,0.581430098,1.1789636940000001,29.880700043999997,6.603578446,5.377933695,3.237558244,2.026380199,10.893024362,4.400426168,0.0,2.987769065,50.9972389,0.094047531,0.0,0.078109971,0.175098965,0.002447184,0.001917426,1.410609896,0.0,0.0,0.0,0.15945778100000002,0.0,1.044427033,0.0,0.12145761299999999,0.12440006,0.969695995,0.31715098999999997,0.001451428,0.071112284,3.0,3.0
163x163,0.0,2.72982903,27.190283787,4.490258792,1.6533570789999998,46.664428820999994,1.792608143,12.198028747,0.484704415,1.168652664,6.8966469130000005,11.255044387,5.76702607,1.566961106,0.0,4.283508949,31.07691026,10.530259163,1.1789636940000001,8.147135496,2.9187666109999997,2.64922198,0.597533596,0.484704415,0.0,10.140509556,0.0,8.753821499,4.7976144519999995,0.581430098,1.776508315,2.148391204,34.464538690000005,17.191787694,0.0,0.0,5.140119116,8.791639185000001,5.843212087,0.581430098,19.294800161999998,0.0,17.880002746,0.0,1.195078217,4.674662016,7.7883346079999995,9.507862206,6.0894367780000005,0.597533596,0.581430098,0.0,0.0,7.190801012,0.484704415,29.695424127000003,1.082238011,8.901152464,0.597533596,7.782549868,3.5853237,24.203134844,5.862748709,2.26121273,0.484704415,7.814756491,0.96942751,1.6475723389999999,0.0,0.0,8.844105233,30.89691924,0.0,0.96942751,45.075452072,0.0,0.0,29.735083649,23.942759464,30.269687927,0.581430098,2.72982903,1.7604015199999998,0.0,0.484704415,1.1789636940000001,4.991105077,3.4137585989999994,11.158434329999999,1.6533570789999998,0.581430098,11.757802908,0.581430098,27.424323379000004,10.314259088,9.447930835,3.5530263989999997,8.738803804,1.1789636940000001,5.33184099,1.6475723389999999,6.022148348,16.087191474,28.075542397,4.118361208,0.96942751,0.581430098,223.724165598,1.750082762,22.195993391000002,1.195078217,0.0,58.649108577999996,5.664710164000001,39.518734863000006,0.0,0.484704415,0.484704415,8.161390543,30.807605502,4.459072978,16.223347221,0.0,0.581430098,1.1789636940000001,26.030458800999998,6.603578446,5.377933695,2.277312558,3.0050063089999997,11.38687405,2.955476067,0.484704415,2.987769065,60.690249565,0.094047531,0.041643241,0.08199265,0.20307463600000003,0.002447184,0.024974352,1.410609896,0.085128075,0.0,0.0,0.15945778100000002,0.0,1.398491087,0.0,0.12145761299999999,0.021139736,0.950042197,0.006310039999999999,0.001451428,0.071112284,3.0,3.0
164x164,0.0,5.619743031,27.190283787,7.380172793,1.6533570789999998,40.642280473,3.237558244,12.198028747,0.484704415,1.168652664,8.341597014000001,5.232896039000001,5.76702607,1.566961106,1.444950101,11.508397085999999,29.14799205,11.975209264,1.1789636940000001,8.147135496,2.9187666109999997,2.64922198,0.597533596,0.484704415,1.444950101,4.118361208,1.444950101,10.1987716,6.242564552999999,0.581430098,1.776508315,2.148391204,37.354452691,20.081701695,0.0,0.0,5.140119116,8.791639185000001,5.843212087,0.581430098,19.294800161999998,0.0,5.836326826,0.0,1.195078217,4.674662016,1.76618626,9.507862206,6.0894367780000005,2.042483697,0.581430098,0.0,0.0,5.503598321999999,1.929654516,29.695424127000003,1.082238011,13.236098122,0.597533596,10.430257369,3.5853237,24.203134844,5.862748709,5.151126731000001,0.484704415,1.792608143,0.96942751,3.09252244,0.0,0.0,8.844105233,6.8069574500000005,0.0,2.414377611,46.520402172999994,0.0,0.0,29.735083649,28.277705122,30.269687927,0.581430098,2.72982903,4.650315521,0.0,0.484704415,1.1789636940000001,4.991105077,4.8587087,5.136285982,1.6533570789999998,0.581430098,17.537651574,0.581430098,28.869273480000004,10.314259088,10.892880936,3.5530263989999997,10.183753905,1.1789636940000001,5.33184099,1.6475723389999999,0.0,14.158273263999998,28.075542397,4.118361208,0.96942751,0.581430098,186.376581868,1.750082762,38.092619731,1.195078217,0.0,67.318964427,5.664710164000001,36.386500516000005,0.0,0.484704415,1.929654516,8.161390543,27.675371155,4.459072978,17.668297322,0.0,0.581430098,1.1789636940000001,18.321728539,0.581430098,5.377933695,3.722262659,4.44995641,12.831824151,4.400426168,0.484704415,2.987769065,60.690249565,0.091660129,0.041643241,0.07452330700000001,0.19972737899999998,0.0,0.024974352,1.410609896,0.085128075,0.0,0.0,0.15945778100000002,0.0,1.685999276,0.0,0.12145761299999999,0.12440006,0.824946382,0.311583556,0.001060327,0.071112284,3.0,3.0
165x165,0.891907941,3.487447597,16.954790403,5.93561663,0.0,43.182134828,3.237558244,12.158770816999999,3.701213775,0.0,7.4116289570000005,10.499379989000001,1.792608143,0.597533596,1.444950101,12.400305027,35.411650996999995,8.312272224,0.597533596,2.987769065,0.0,2.978890841,0.597533596,0.0,1.444950101,28.169777351,1.444950101,2.640028318,4.129466185,0.0,1.195078217,0.597533596,33.976769261,16.690015756,0.0,0.0,3.685975353,12.419112593,0.0,0.0,3.685975353,0.891907941,12.641209516,2.742532353,1.195078217,0.0,6.619681944,9.913058046,10.323372159,72.360622367,0.0,0.0,2.742532353,12.207718417999999,2.3368580420000002,13.145672528,2.448158008,13.86052453,1.489441537,16.181445734,3.5853237,8.448673929,4.535140496,4.084992218,0.0,7.814756491,0.891907941,1.444950101,0.0,0.0,4.283508949,25.873774414,0.0,1.444950101,27.754471321,0.0,0.0,15.299469257,15.092039918000001,16.357260477,0.0,0.597533596,13.633513422,0.0,0.0,0.597533596,1.792608143,3.826296321,6.022148348,0.0,1.850624412,17.829110852,0.0,29.068254268000004,8.515490606,10.408176521,9.725761569,5.610104056,4.298747371,2.675784144,0.0,6.022148348,28.249805879999997,1.195078217,3.643232555,0.0,0.0,213.775566,0.0,26.314128977,2.086986158,0.0,47.036160709,1.195078217,31.05995049,0.0,0.891907941,10.699107985,3.685975353,25.102409587000004,4.459589628,20.732620822,0.0,3.701213775,0.597533596,34.046056404000005,6.022148348,5.377933695,4.129466185,1.444950101,11.416005512,3.237558244,0.0,3.879677006,41.97249182,0.104443421,0.005830302,0.06979338700000001,0.126526058,0.002447184,0.0,0.512899224,0.0,0.0,0.0,0.17758659499999999,0.0,0.6604001100000001,0.0,0.141633108,0.110177931,2.005008241,0.316408384,0.000391101,0.071112284,3.0,3.0
