coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature1,ODMature4
115x115,0.410457485,0.0,10.239747885,7.269429688000001,0.820916369,4.224056314,8.004106953,10.294501764,1.231361832,0.410457485,4.309958065,2.462740927,1.84724516,0.0,2.581875497,3.283610752,25.556037052999997,0.410457485,1.231361832,2.462740927,6.070454462,15.228315323,1.642230386,1.026340813,0.410457485,4.018241449,1.642230386,8.965049633,0.820916369,3.251154077,2.6681326079999996,3.283610752,55.778864305,4.223675887,0.0,0.0,1.026340813,4.072058424,0.0,1.026340813,20.32553818,6.091896366,5.660892345,1.231772901,2.840696592,3.19776507,6.448919147000001,14.333749662,4.892945872,97.409721369,4.482496982,1.231772901,0.0,4.482496982,2.840696592,39.797057190000004,5.713897277,7.798527586,0.410457485,0.820916369,0.410457485,14.519093300000002,14.851404553000002,14.776768705,3.661612961,1.642230386,1.965992169,1.436799697,0.410457485,0.0,10.881423685,70.044746812,0.410457485,0.0,14.042926557,0.0,2.05268927,25.661462774999997,6.481375822,14.916965309,0.820916369,3.251154077,11.049644154000001,0.0,1.64180039,0.0,4.721625008,3.695263824,8.124788387,0.0,0.820916369,27.521867342,0.410457485,25.556037052999997,5.25001435,84.357776962,2.873200685,1.231772901,5.681438881,1.965992169,8.208947562,0.0,3.661612961,16.895520007000002,2.873200685,0.615883328,3.251154077,0.410457485,6.190029305,89.609732565,0.0,0.410457485,22.994862869,0.0,20.024987339,0.0,0.0,0.0,2.581875497,10.532324086000001,2.873200685,43.65532959,0.410457485,7.8853130160000005,0.410457485,39.58475545,0.615883328,1.231772901,2.786908538,0.0,7.76654423,22.757978695,0.0,0.0,10.881423685,0.195951021,0.059190839999999995,0.053669112,0.070385184,0.010425737,0.038687634,5.417509683,0.0,0.0,0.0,0.024079252,0.014365337,0.267405825,0.0,0.075905184,0.013687832,0.425969994,0.009242893,0.022146371999999998,0.22530964,2.0,2.0
116x116,0.410457485,0.0,10.239747885,7.269429688000001,0.820916369,2.376449654,7.388223625,8.446895104,1.231361832,0.410457485,3.694074737,2.462740927,1.231361832,0.0,1.965992169,3.283610752,24.324264151999998,0.410457485,1.231361832,2.462740927,6.070454462,14.612431995,0.410457485,0.410457485,0.410457485,4.018241449,0.410457485,8.965049633,0.820916369,3.251154077,2.05224928,3.283610752,53.315325961,3.607792559,0.0,0.0,0.410457485,4.072058424,0.0,0.410457485,16.95560323,6.091896366,3.197354001,0.0,2.840696592,1.965992169,5.217146246,13.717866334,4.892945872,97.409721369,4.482496982,0.0,0.0,4.482496982,2.840696592,39.50950324,5.713897277,7.798527586,0.410457485,0.820916369,0.410457485,9.592024069,17.061301291,14.160885377,3.661612961,0.410457485,1.965992169,0.820916369,0.410457485,0.0,3.2362375510000003,72.039346822,0.410457485,0.0,11.579388213,0.0,0.820916369,8.161704661,5.249602921,14.916965309,0.820916369,3.251154077,11.049644154000001,0.0,1.64180039,0.0,0.410457485,0.0,7.617651523999999,0.0,0.820916369,27.521867342,0.410457485,27.150044217999998,4.018241449,84.357776962,2.873200685,2.825780066,5.681438881,1.965992169,8.208947562,0.0,3.661612961,15.047913347000001,2.873200685,0.0,3.251154077,0.410457485,4.342422645,128.495902315,0.0,0.410457485,20.603522168999998,0.0,20.024987339,0.0,0.0,0.0,1.965992169,8.684717426,2.873200685,40.938213915,0.410457485,7.269429688000001,3.2362375510000003,39.58475545,0.0,0.0,2.786908538,0.0,12.186430684,22.757978695,0.0,0.0,3.2362375510000003,0.195951021,0.089765753,0.046515679000000004,0.062060636,0.010425737,0.026234294,4.903314787999999,0.0,0.0,0.0,0.051240052,0.014365337,0.251370752,0.0,0.058003246,0.07285662,0.425969994,0.009242893,0.037086697,0.22530964,2.0,2.0
117x117,0.410457485,0.0,13.107423123,7.269429688000001,0.820916369,3.810278309,8.82205228,9.163814868,1.231361832,0.410457485,3.694074737,2.462740927,1.231361832,0.0,1.965992169,4.0005305159999995,27.908848843999998,1.127377249,1.948281596,3.179660691,6.787374226,16.04626065,0.410457485,0.410457485,0.410457485,4.018241449,0.410457485,8.965049633,0.820916369,3.251154077,2.05224928,3.283610752,54.032245724999996,3.607792559,0.0,1.433828655,0.410457485,4.072058424,0.0,0.410457485,6.452294345,6.091896366,3.197354001,4.301515067,2.840696592,1.965992169,5.217146246,14.434786098,5.609865636,97.409721369,4.482496982,0.0,0.0,4.482496982,2.840696592,34.74253959,5.713897277,8.515447349999999,0.410457485,1.5378361329999999,0.410457485,10.308943833,14.952440989000001,14.160885377,3.661612961,0.410457485,1.965992169,0.820916369,0.410457485,0.0,14.749561765000001,55.423336752,0.410457485,0.716919764,14.447063451,0.716919764,1.5378361329999999,5.335924595,5.966522685,17.067759238,0.820916369,3.251154077,11.049644154000001,0.0,1.64180039,0.0,3.995042177,3.584584692,12.720379569,0.716919764,0.820916369,27.521867342,0.410457485,25.041183915999998,4.018241449,84.357776962,2.873200685,0.0,5.681438881,3.399820824,8.208947562,0.0,3.661612961,15.764833111000002,2.873200685,0.0,3.251154077,0.410457485,4.342422645,153.859600215,0.0,0.410457485,1.5378361329999999,0.0,20.024987339,0.716919764,0.716919764,0.0,2.6829119329999997,12.269302118,2.873200685,48.866821249,1.127377249,7.269429688000001,0.410457485,41.018584105,0.716919764,0.0,3.503828302,0.0,6.534771329,22.757978695,0.0,0.0,0.410457485,0.195951021,0.026997114,0.055096257,0.069734876,0.010425737,0.042217725,4.452745988,0.0,0.0,0.002651482,0.021475034,0.014365337,0.251370752,0.00462805,0.0,0.033143524,0.45928086900000004,0.009242893,0.037548614,0.22530964,2.0,2.0
118x118,0.410457485,0.0,10.239747885,7.269429688000001,0.820916369,2.376449654,21.607710134999998,8.446895104,1.231361832,0.410457485,3.694074737,2.462740927,1.231361832,0.0,1.965992169,3.283610752,29.063710494,0.410457485,1.231361832,2.462740927,6.070454462,14.612431995,0.410457485,0.410457485,0.410457485,4.018241449,0.410457485,8.965049633,0.820916369,3.251154077,6.791695622,3.283610752,53.315325961,3.607792559,0.0,0.0,0.410457485,18.291544934,0.0,0.410457485,37.91347363,6.091896366,7.936800343,0.0,2.840696592,6.705438511,5.217146246,13.717866334,4.892945872,106.88824265599999,4.482496982,0.0,0.0,18.701983492,2.840696592,41.51111795,10.453343619,17.277048873,0.410457485,0.820916369,0.410457485,9.592024069,14.235521225000001,18.900331719,3.661612961,0.410457485,1.965992169,0.820916369,0.410457485,0.0,5.149903827,32.479155022,0.410457485,0.0,11.579388213,0.0,0.820916369,38.510253905,5.249602921,19.656411651,0.820916369,3.251154077,11.049644154000001,0.0,6.381246732,0.0,28.847894824999997,0.0,25.660478679,0.0,0.820916369,27.521867342,0.410457485,29.063710494,4.018241449,84.357776962,7.6126470269999995,9.478521287,5.681438881,1.965992169,8.208947562,0.0,8.401059303,15.047913347000001,2.873200685,0.0,3.251154077,0.410457485,4.342422645,22.105242802,0.0,0.410457485,38.734389999,0.0,24.764433681,0.0,0.0,0.0,1.965992169,8.684717426,2.873200685,52.331920358999994,0.410457485,7.269429688000001,0.410457485,44.324201792000004,0.0,0.0,2.786908538,0.0,6.534771329,22.757978695,4.739446342,0.0,9.888978772,0.21425349800000001,0.0036223509999999998,0.021380824,0.108618385,0.010425737,0.0024699490000000004,0.894981579,0.223855094,0.0,0.0,0.045096344,0.014365337,1.6989682469999998,0.0,0.102216733,0.006830122,0.47372079100000003,0.10496393,0.008558979,0.22530964,2.0,2.0
119x119,0.410457485,0.0,10.239747885,4.428733096,0.820916369,4.224056314,8.004106953,10.294501764,1.231361832,0.410457485,4.309958065,2.462740927,1.84724516,0.0,2.581875497,3.283610752,14.193716512999998,0.410457485,1.231361832,2.462740927,6.070454462,1.026340813,1.642230386,1.026340813,0.410457485,4.018241449,1.642230386,3.283610752,0.820916369,0.410457485,2.6681326079999996,3.283610752,50.097425424,4.223675887,0.0,0.0,1.026340813,1.231361832,0.0,1.026340813,37.281141410000004,0.410457485,5.660892345,1.231772901,0.0,3.19776507,3.608222555,8.652310781,2.05224928,0.820916369,1.64180039,1.231772901,0.0,1.64180039,0.0,56.752660420000005,2.873200685,7.798527586,0.410457485,0.820916369,0.410457485,14.519093300000002,6.314864079,11.936072113,0.820916369,1.642230386,1.965992169,1.436799697,0.410457485,0.0,13.707203751,78.357145422,0.410457485,0.0,8.361487676,0.0,2.05268927,28.487242840999997,6.481375822,6.394706086999999,0.820916369,0.410457485,8.208947562,0.0,1.64180039,0.0,4.721625008,3.695263824,13.776447742,0.0,0.820916369,16.159546802,0.410457485,17.019496579,5.25001435,75.83551774,2.873200685,4.057552967,0.0,1.965992169,8.208947562,0.0,0.820916369,14.054823415000001,2.873200685,0.615883328,0.410457485,0.410457485,6.190029305,196.95665414299998,0.0,0.410457485,42.777468669,0.0,20.024987339,0.0,0.0,0.0,2.581875497,10.532324086000001,2.873200685,46.481109656,0.410457485,5.044616424,3.2362375510000003,19.70141349,0.615883328,1.231772901,2.786908538,0.0,10.577506993,19.917282102999998,0.0,0.0,13.707203751,0.195951021,0.14825633900000001,0.078803967,0.08768140199999999,0.010425737,0.062451979,10.216731160999998,0.0,0.0,0.0,0.070634115,0.0,0.267405825,0.0,0.13390843,0.072884208,0.152877376,0.009242893,0.05067409,0.001682785,2.0,2.0
120x120,0.410457485,0.0,13.107423123,4.428733096,0.820916369,5.657884969,9.437935608,11.011421528,1.231361832,0.410457485,4.309958065,2.462740927,1.84724516,0.0,2.581875497,4.0005305159999995,17.778301204999998,1.127377249,1.948281596,3.179660691,6.787374226,2.460169468,1.642230386,1.026340813,0.410457485,4.018241449,1.642230386,3.283610752,0.820916369,0.410457485,2.6681326079999996,3.283610752,50.814345188000004,4.223675887,0.0,1.433828655,1.026340813,1.231361832,0.0,1.026340813,26.777832525,0.410457485,5.660892345,5.533287968000001,0.0,3.19776507,3.608222555,9.369230545,2.769169044,0.820916369,1.64180039,1.231772901,0.0,1.64180039,0.0,51.985696770000004,2.873200685,8.515447349999999,0.410457485,1.5378361329999999,0.410457485,15.236013064000002,4.206003777,11.936072113,0.820916369,1.642230386,1.965992169,1.436799697,0.410457485,0.0,25.220527965000002,61.741135352,0.410457485,0.716919764,11.229162914,0.716919764,2.769609034,25.661462774999997,7.198295586,8.545500016,0.820916369,0.410457485,8.208947562,0.0,1.64180039,0.0,8.3062097,7.2798485159999995,18.879175787,0.716919764,0.820916369,16.159546802,0.410457485,14.910636276999998,5.25001435,75.83551774,2.873200685,1.231772901,0.0,3.399820824,8.208947562,0.0,0.820916369,14.771743179000001,2.873200685,0.615883328,0.410457485,0.410457485,6.190029305,222.32035204299999,0.0,0.410457485,23.711782633,0.0,20.024987339,0.716919764,0.716919764,0.0,3.298795261,14.116908778,2.873200685,54.40971699,1.127377249,5.044616424,0.410457485,21.135242145,1.332803092,1.231772901,3.503828302,0.0,4.9258476380000005,19.917282102999998,0.0,0.0,10.881423685,0.195951021,0.0854877,0.08738454500000001,0.09535564199999999,0.010425737,0.07843541,9.766162361,0.0,0.0,0.002651482,0.040869097,0.0,0.267405825,0.00462805,0.075905184,0.033171112,0.186188251,0.009242893,0.051136007,0.001682785,2.0,2.0
121x121,0.410457485,0.0,10.239747885,4.428733096,0.820916369,4.224056314,22.223593463,10.294501764,1.231361832,0.410457485,4.309958065,2.462740927,1.84724516,0.0,2.581875497,3.283610752,18.933162855,0.410457485,1.231361832,2.462740927,6.070454462,1.026340813,1.642230386,1.026340813,0.410457485,4.018241449,1.642230386,3.283610752,0.820916369,0.410457485,7.4075789499999996,3.283610752,50.097425424,4.223675887,0.0,0.0,1.026340813,15.450848341999999,0.0,1.026340813,58.239011809999994,0.410457485,10.400338687,1.231772901,0.0,7.937211412,3.608222555,8.652310781,2.05224928,10.299437656,1.64180039,1.231772901,0.0,15.8612869,0.0,58.75427513,7.6126470269999995,17.277048873,0.410457485,0.820916369,0.410457485,14.519093300000002,3.4890840130000003,16.675518455,0.820916369,1.642230386,1.965992169,1.436799697,0.410457485,0.0,15.620870026999999,38.796953622,0.410457485,0.0,8.361487676,0.0,2.05268927,58.835792084999994,6.481375822,11.134152429,0.820916369,0.410457485,8.208947562,0.0,6.381246732,0.0,33.159062348,3.695263824,31.819274897,0.0,0.820916369,16.159546802,0.410457485,18.933162855,5.25001435,75.83551774,7.6126470269999995,10.710294187999999,0.0,1.965992169,8.208947562,0.0,5.560362711,14.054823415000001,2.873200685,0.615883328,0.410457485,0.410457485,6.190029305,90.56599463,0.0,0.410457485,60.908336499,0.0,24.764433681,0.0,0.0,0.0,2.581875497,10.532324086000001,2.873200685,57.874816100000004,0.410457485,5.044616424,0.410457485,24.440859832,0.615883328,1.231772901,2.786908538,0.0,4.9258476380000005,19.917282102999998,4.739446342,0.0,20.359944972,0.21425349800000001,0.06211293699999999,0.053669112,0.134239151,0.010425737,0.038687634,6.208397951999999,0.223855094,0.0,0.0,0.064490407,0.0,1.7150033199999999,0.0,0.17812191700000002,0.00685771,0.20062817300000002,0.10496393,0.022146371999999998,0.001682785,2.0,2.0
122x122,0.410457485,0.0,13.107423123,4.428733096,0.820916369,3.810278309,8.82205228,9.163814868,1.231361832,0.410457485,3.694074737,2.462740927,1.231361832,0.0,1.965992169,4.0005305159999995,16.546528304,1.127377249,1.948281596,3.179660691,6.787374226,1.84428614,0.410457485,0.410457485,0.410457485,4.018241449,0.410457485,3.283610752,0.820916369,0.410457485,2.05224928,3.283610752,48.350806844000005,3.607792559,0.0,1.433828655,0.410457485,1.231361832,0.0,0.410457485,23.407897575,0.410457485,3.197354001,4.301515067,0.0,1.965992169,2.376449654,8.753347217,2.769169044,0.820916369,1.64180039,0.0,0.0,1.64180039,0.0,51.69814282,2.873200685,8.515447349999999,0.410457485,1.5378361329999999,0.410457485,10.308943833,6.415900515000001,11.320188785,0.820916369,0.410457485,1.965992169,0.820916369,0.410457485,0.0,17.575341831000003,63.735735362,0.410457485,0.716919764,8.76562457,0.716919764,1.5378361329999999,8.161704661,5.966522685,8.545500016,0.820916369,0.410457485,8.208947562,0.0,1.64180039,0.0,3.995042177,3.584584692,18.372038924,0.716919764,0.820916369,16.159546802,0.410457485,16.504643442,4.018241449,75.83551774,2.873200685,2.825780066,0.0,3.399820824,8.208947562,0.0,0.820916369,12.924136519000001,2.873200685,0.0,0.410457485,0.410457485,4.342422645,261.206521793,0.0,0.410457485,21.320441932999998,0.0,20.024987339,0.716919764,0.716919764,0.0,2.6829119329999997,12.269302118,2.873200685,51.692601315,1.127377249,4.428733096,3.2362375510000003,21.135242145,0.716919764,0.0,3.503828302,0.0,9.345734092,19.917282102999998,0.0,0.0,3.2362375510000003,0.195951021,0.11606261300000001,0.08023111200000001,0.087031094,0.010425737,0.06598207,9.251967466,0.0,0.0,0.002651482,0.068029897,0.0,0.251370752,0.00462805,0.058003246,0.0923399,0.186188251,0.009242893,0.066076332,0.001682785,2.0,2.0
123x123,0.410457485,0.0,10.239747885,4.428733096,0.820916369,2.376449654,21.607710134999998,8.446895104,1.231361832,0.410457485,3.694074737,2.462740927,1.231361832,0.0,1.965992169,3.283610752,17.701389954,0.410457485,1.231361832,2.462740927,6.070454462,0.410457485,0.410457485,0.410457485,0.410457485,4.018241449,0.410457485,3.283610752,0.820916369,0.410457485,6.791695622,3.283610752,47.63388708,3.607792559,0.0,0.0,0.410457485,15.450848341999999,0.0,0.410457485,54.86907686,0.410457485,7.936800343,0.0,0.0,6.705438511,2.376449654,8.036427453,2.05224928,10.299437656,1.64180039,0.0,0.0,15.8612869,0.0,58.46672118,7.6126470269999995,17.277048873,0.410457485,0.820916369,0.410457485,9.592024069,5.698980751000001,16.059635127,0.820916369,0.410457485,1.965992169,0.820916369,0.410457485,0.0,7.975683893,40.791553631999996,0.410457485,0.0,5.897949332,0.0,0.820916369,41.336033971,5.249602921,11.134152429,0.820916369,0.410457485,8.208947562,0.0,6.381246732,0.0,28.847894824999997,0.0,31.312138034,0.0,0.820916369,16.159546802,0.410457485,20.52717002,4.018241449,75.83551774,7.6126470269999995,12.304301353,0.0,1.965992169,8.208947562,0.0,5.560362711,12.207216755000001,2.873200685,0.0,0.410457485,0.410457485,4.342422645,129.45216438,0.0,0.410457485,58.516995799,0.0,24.764433681,0.0,0.0,0.0,1.965992169,8.684717426,2.873200685,55.157700425,0.410457485,4.428733096,3.2362375510000003,24.440859832,0.0,0.0,2.786908538,0.0,9.345734092,19.917282102999998,4.739446342,0.0,12.714758838,0.21425349800000001,0.09268785,0.046515679000000004,0.12591460299999999,0.010425737,0.026234294,5.694203056999999,0.223855094,0.0,0.0,0.091651207,0.0,1.6989682469999998,0.0,0.160219979,0.066026498,0.20062817300000002,0.10496393,0.037086697,0.001682785,2.0,2.0
124x124,0.410457485,0.0,13.107423123,4.428733096,0.820916369,3.810278309,23.041538789999997,9.163814868,1.231361832,0.410457485,3.694074737,2.462740927,1.231361832,0.0,1.965992169,4.0005305159999995,21.285974646,1.127377249,1.948281596,3.179660691,6.787374226,1.84428614,0.410457485,0.410457485,0.410457485,4.018241449,0.410457485,3.283610752,0.820916369,0.410457485,6.791695622,3.283610752,48.350806844000005,3.607792559,0.0,1.433828655,0.410457485,15.450848341999999,0.0,0.410457485,44.365767975,0.410457485,7.936800343,4.301515067,0.0,6.705438511,2.376449654,8.753347217,2.769169044,10.299437656,1.64180039,0.0,0.0,15.8612869,0.0,53.69975753,7.6126470269999995,17.993968637,0.410457485,1.5378361329999999,0.410457485,10.308943833,3.590120449,16.059635127,0.820916369,0.410457485,1.965992169,0.820916369,0.410457485,0.0,19.489008107,24.175543562,0.410457485,0.716919764,8.76562457,0.716919764,1.5378361329999999,38.510253905,5.966522685,13.284946358,0.820916369,0.410457485,8.208947562,0.0,6.381246732,0.0,32.432479517,3.584584692,36.414866079,0.716919764,0.820916369,16.159546802,0.410457485,18.418309718,4.018241449,75.83551774,7.6126470269999995,9.478521287,0.0,3.399820824,8.208947562,0.0,5.560362711,12.924136519000001,2.873200685,0.0,0.410457485,0.410457485,4.342422645,154.81586228,0.0,0.410457485,39.451309763,0.0,24.764433681,0.716919764,0.716919764,0.0,2.6829119329999997,12.269302118,2.873200685,63.08630775899999,1.127377249,4.428733096,0.410457485,25.874688487,0.716919764,0.0,3.503828302,0.0,3.694074737,19.917282102999998,4.739446342,0.0,9.888978772,0.21425349800000001,0.029919210999999998,0.055096257,0.133588843,0.010425737,0.042217725,5.243634257,0.223855094,0.0,0.002651482,0.061886188999999994,0.0,1.6989682469999998,0.00462805,0.102216733,0.026313402,0.23393904799999998,0.10496393,0.037548614,0.001682785,2.0,2.0
125x125,0.0,0.0,0.685660073,5.583267178,3.149146312,5.2128213610000005,1.708067923,15.849415071,0.0,0.0,4.171491993,1.092184595,10.45106235,0.0,1.301543401,1.704767878,23.746314259000002,0.685660073,0.0,5.485149617,1.253927059,17.776548017,1.231772901,1.301543401,0.0,0.685660073,1.231772901,11.828102807,2.346111654,2.840696592,2.438078344,1.253927059,89.779507245,8.003141279,0.0,0.0,1.301543401,8.580671768,0.568266986,1.301543401,37.281141410000004,6.367098954,13.067527163000001,1.917432974,4.094623651,1.231772901,4.758129566,16.582281589,10.285439646,117.89767717299999,2.840696592,2.48569996,0.568266986,2.840696592,2.840696592,87.03635761000001,3.526356665,8.923450614,0.0,0.0,2.184344163,13.581569744,16.464435515,7.580455571000001,3.408963578,2.48569996,0.568266986,1.708067923,0.0,0.0,13.296746266,113.389177472,1.777844668,1.371264502,19.528708829,0.0,1.231772901,30.017803121,4.552652007,15.761102173000001,1.092184595,3.932881187,2.840696592,0.0,1.136534943,0.0,8.479384498,4.787448419,12.496115646,1.822195016,1.371264502,28.901722699000004,0.0,31.022665949,22.110502792,140.744367042,4.1238756510000005,5.428817469,8.958052356,7.940102852000001,0.0,0.685660073,5.231124543,6.46614792,1.092184595,1.301543401,4.094623651,13.187719032999999,1.84760666,212.40924427,0.0,2.8700042359999998,56.463743059,1.371264502,8.933473885,0.568266986,0.0,0.0,2.393727996,8.6954402,19.580527177,58.893623597,0.568266986,4.548764515,13.399571611999999,32.0732954,0.615883328,3.577884555,2.228719538,3.9622735479999998,19.955931737999997,46.509050901,1.371264502,0.0,16.573359740999997,0.007551839,0.17949477400000002,0.077845347,0.16812206999999998,0.0,0.068259122,10.288499372,0.0,0.0,0.0,0.11892297,0.014365337,0.6062062279999999,0.0,0.162069679,0.07971433,0.9366755949999999,0.0,0.05237707,0.223626855,3.0,3.0
126x126,0.0,0.0,3.5533353109999997,5.583267178,3.149146312,6.646650016000001,3.141896578,16.566334835,0.0,0.0,4.171491993,1.092184595,10.45106235,0.0,1.301543401,2.421687642,27.330898951,1.402579837,0.716919764,6.202069381,1.970846823,19.210376672,1.231772901,1.301543401,0.0,0.685660073,1.231772901,11.828102807,2.346111654,2.840696592,2.438078344,1.253927059,90.496427009,8.003141279,0.0,1.433828655,1.301543401,8.580671768,0.568266986,1.301543401,26.777832525,6.367098954,13.067527163000001,6.218948041000001,4.094623651,1.231772901,4.758129566,17.299201353,11.00235941,117.89767717299999,2.840696592,2.48569996,0.568266986,2.840696592,2.840696592,82.26939396,3.526356665,9.640370378,0.0,0.716919764,2.184344163,14.298489508,14.355575213000002,7.580455571000001,3.408963578,2.48569996,0.568266986,1.708067923,0.0,0.0,24.81007048,96.773167402,1.777844668,2.088184266,22.396384067,0.716919764,1.948692665,27.192023055,5.269571771,17.911896102,1.092184595,3.932881187,2.840696592,0.0,1.136534943,0.0,12.06396919,8.372033111,17.598843691,2.5391147800000002,1.371264502,28.901722699000004,0.0,28.913805647,22.110502792,140.744367042,4.1238756510000005,2.603037403,8.958052356,9.373931507,0.0,0.685660073,5.231124543,7.183067684,1.092184595,1.301543401,4.094623651,13.187719032999999,1.84760666,237.77294217,0.0,2.8700042359999998,37.39805702300001,1.371264502,8.933473885,1.28518675,0.716919764,0.0,3.11064776,12.280024892,19.580527177,66.822230931,1.28518675,4.548764515,10.573791545999999,33.507124055,1.332803092,3.577884555,2.945639302,3.9622735479999998,14.304272382999999,46.509050901,1.371264502,0.0,13.747579674999999,0.007551839,0.11672613500000001,0.086425925,0.17579631,0.0,0.084242553,9.837930572000001,0.0,0.0,0.002651482,0.089157952,0.014365337,0.6062062279999999,0.00462805,0.104066433,0.040001234,0.9699864699999998,0.0,0.052838987,0.223626855,3.0,3.0
127x127,0.0,0.0,0.685660073,5.583267178,3.149146312,5.2128213610000005,15.927554433,15.849415071,0.0,0.0,4.171491993,1.092184595,10.45106235,0.0,1.301543401,1.704767878,28.485760601000003,0.685660073,0.0,5.485149617,1.253927059,17.776548017,1.231772901,1.301543401,0.0,0.685660073,1.231772901,11.828102807,2.346111654,2.840696592,7.177524686,1.253927059,89.779507245,8.003141279,0.0,0.0,1.301543401,22.800158277999998,0.568266986,1.301543401,58.239011809999994,6.367098954,17.806973505000002,1.917432974,4.094623651,5.971219243,4.758129566,16.582281589,10.285439646,127.37619845999998,2.840696592,2.48569996,0.568266986,17.060183102,2.840696592,89.03797232,8.265803006999999,18.401971901,0.0,0.0,2.184344163,13.581569744,13.638655449000002,12.319901913,3.408963578,2.48569996,0.568266986,1.708067923,0.0,0.0,15.210412542,73.828985672,1.777844668,1.371264502,19.528708829,0.0,1.231772901,60.366352365,4.552652007,20.500548515000002,1.092184595,3.932881187,2.840696592,0.0,5.875981285,0.0,36.916821838,4.787448419,30.538942801,1.822195016,1.371264502,28.901722699000004,0.0,32.936332225,22.110502792,140.744367042,8.863321993,12.08155869,8.958052356,7.940102852000001,0.0,0.685660073,9.970570885,6.46614792,1.092184595,1.301543401,4.094623651,13.187719032999999,1.84760666,106.01858475700001,0.0,2.8700042359999998,74.594610889,1.371264502,13.672920226999999,0.568266986,0.0,0.0,2.393727996,8.6954402,19.580527177,70.287330041,0.568266986,4.548764515,10.573791545999999,36.812741742,0.615883328,3.577884555,2.228719538,3.9622735479999998,14.304272382999999,46.509050901,6.110710844,0.0,23.226100961999997,0.025854316000000002,0.093351372,0.052710492,0.214679819,0.0,0.044494777,6.280166163,0.223855094,0.0,0.0,0.11277926199999999,0.014365337,2.0538037229999997,0.0,0.20628316600000002,0.013687832,0.9844263919999998,0.095721037,0.023849351999999997,0.223626855,3.0,3.0
128x128,0.0,0.0,3.5533353109999997,5.583267178,3.149146312,4.799043356,2.52601325,14.718728174999999,0.0,0.0,3.5556086650000003,1.092184595,9.835179022,0.0,0.685660073,2.421687642,26.099126050000002,1.402579837,0.716919764,6.202069381,1.970846823,18.594493344,0.0,0.685660073,0.0,0.685660073,0.0,11.828102807,2.346111654,2.840696592,1.822195016,1.253927059,88.032888665,7.387257951,0.0,1.433828655,0.685660073,8.580671768,0.568266986,0.685660073,23.407897575,6.367098954,10.603988819000001,4.987175140000001,4.094623651,0.0,3.526356665,16.683318025,11.00235941,117.89767717299999,2.840696592,1.253927059,0.568266986,2.840696592,2.840696592,81.98184001,3.526356665,9.640370378,0.0,0.716919764,2.184344163,9.371420277,16.565471951,6.964572243000001,3.408963578,1.253927059,0.568266986,1.092184595,0.0,0.0,17.164884346,98.767767412,1.777844668,2.088184266,19.932845723,0.716919764,0.716919764,9.692264941,4.03779887,17.911896102,1.092184595,3.932881187,2.840696592,0.0,1.136534943,0.0,7.752801667,4.676769287,17.091706828,2.5391147800000002,1.371264502,28.901722699000004,0.0,30.507812812,20.878729891,140.744367042,4.1238756510000005,4.197044568,8.958052356,9.373931507,0.0,0.685660073,5.231124543,5.335461024,1.092184595,0.685660073,4.094623651,13.187719032999999,0.0,276.65911192,0.0,2.8700042359999998,35.006716323000006,1.371264502,8.933473885,1.28518675,0.716919764,0.0,2.494764432,10.432418232,19.580527177,64.105115256,1.28518675,3.932881187,13.399571611999999,33.507124055,0.716919764,2.346111654,2.945639302,3.9622735479999998,18.724158836999997,46.509050901,1.371264502,0.0,6.102393541,0.007551839,0.14730104800000002,0.079272492,0.16747176200000002,0.0,0.07178921299999999,9.323735677,0.0,0.0,0.002651482,0.116318752,0.014365337,0.590171155,0.00462805,0.08616449500000001,0.099170022,0.9699864699999998,0.0,0.06777931200000001,0.223626855,3.0,3.0
