coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,ODMature4,Inhibitorycells
154x154,0.0,0.0,15.384165711000001,19.175222706,0.630872464,24.247022515,15.653315164999999,12.000757800999999,1.795511968,0.0,6.017443753999999,2.017657872,2.232050031,1.008861521,0.53373384,3.774200045,20.928342084,1.3477922279999999,1.3477922279999999,0.716919764,7.548878873,3.0735626399999996,0.630872464,0.0,5.230751421,16.431291282,1.639733985,12.129163937,2.017657872,0.630872464,5.273180182,0.53373384,27.927197500000002,9.112008126,0.0,1.433828655,1.698346194,25.804235155999997,1.008861521,0.630872464,61.855105045,0.630872464,10.68756376,5.3103765880000005,0.53373384,5.273180182,5.928031289,22.142843691,4.64737931,75.62809257700002,0.0,0.0,1.008861521,36.170069297,2.173467825,48.63519459,16.221158884,40.169022142,0.0,2.948969795,5.705807882,10.789757974,8.104058631000001,18.268777343,5.8029670200000005,0.0,1.008861521,0.630872464,0.630872464,0.53373384,22.913192209,65.939646274,1.1646063039999999,1.3477922279999999,41.66883395399999,0.716919764,0.716919764,41.580982891999994,2.890387589,20.881178171,0.0,0.630872464,9.70552133,1.261778128,5.273180182,0.0,33.720368226,11.726225155,40.634267105000006,1.3477922279999999,3.057280281,17.522406685,0.53373384,24.469452243,8.752396246,1.795511968,8.271854304,15.011509067999999,3.057280281,5.267029632,1.261778128,3.532407962,5.370318806,0.716919764,2.232050031,0.0,0.0,2.017657872,3.68815001,277.67299218499994,1.892677383,2.901538904,59.480472924,0.0,24.664328570000002,0.716919764,0.716919764,0.0,0.716919764,13.06509655,10.964471015,31.099207858,1.3477922279999999,2.134945535,3.359513906,21.332532377,1.784393494,0.0,1.784393494,1.601177567,10.843887213999999,0.0,5.748307863,8.005959716,22.977772113,0.018302477,0.16265665200000004,0.088564529,0.21331355600000002,0.0,0.063512121,10.09490239,0.223855094,0.014445687,0.002651482,0.28859902,0.0,1.511057105,0.00462805,0.233010679,0.109149177,0.9012586209999999,0.100385406,0.08519945300000001,0.036583618,3.0,3.0,"[2, 3, 4]"
155x155,0.0,0.0,6.8254661510000005,15.782088735000002,0.0,7.6642103850000005,0.615883328,12.472024568,0.0,0.0,13.495855356000002,4.004621952,0.615883328,1.008861521,0.615883328,0.890601508,22.20966254,0.0,0.0,1.781249819,2.79011134,15.826719359,1.231772901,0.615883328,1.008861521,2.90825938,2.2406344220000003,25.798469058000002,5.785871771,2.840696592,0.615883328,0.0,25.502711855,1.624744849,0.0,0.0,0.615883328,12.867729711,2.995825601,0.615883328,38.171742918,5.681438881,8.043665987,2.2406344220000003,2.840696592,1.231772901,8.998424907,15.140520165,14.145331894000002,110.71396578,2.840696592,2.122374409,1.008861521,13.788945396999999,3.849558113,34.198760410000006,4.858354464,34.25223005,0.0,0.0,11.814580768999999,9.822292691000001,22.340387496,11.111183539,7.5301627710000005,3.9035812080000003,1.008861521,0.615883328,0.0,0.0,14.305607787,112.054246608,0.0,0.890601508,15.979326372,0.0,1.231772901,25.138282326,14.161749662,19.264750745999997,0.890601508,2.840696592,6.608910491,2.671808307,0.0,0.0,4.311167523,6.485375164000001,11.810455572999999,6.234358059,0.0,35.786079814,0.0,35.182331162,5.148895701,8.522259222,8.545265083,5.066414488,7.4626887,0.0,0.0,1.008861521,3.7312981,4.688303252,1.781249819,1.506484836,2.840696592,13.938773112,1.84760666,210.517045903,0.0,1.008861521,43.737802118999994,0.0,32.102953750000005,0.0,0.0,0.0,0.615883328,6.861092032,6.8254661510000005,9.259277315,0.890601508,4.347181428,3.716381574,35.583745412,0.615883328,1.231772901,0.0,1.781249819,17.26053241,2.840696592,1.008861521,0.0,14.187347774,0.036401422,0.18364425099999998,0.105398613,0.136824208,0.0,0.05998203,10.268777816,0.0,0.014445687,0.0,0.269780852,0.014365337,0.016035073,0.0,0.182318057,0.09652360700000001,1.082206854,0.01458795,0.065361837,0.250165362,3.0,3.0,"[0, 1, 2]"
156x156,0.0,0.0,9.693141389,15.782088735000002,0.0,9.09803904,2.049711983,13.188944332,0.0,0.0,13.495855356000002,4.004621952,0.615883328,1.008861521,0.615883328,1.607521272,25.794247232,0.716919764,0.716919764,2.498169583,3.507031104,17.260548014,1.231772901,0.615883328,1.008861521,2.90825938,2.2406344220000003,25.798469058000002,5.785871771,2.840696592,0.615883328,0.0,26.219631619,1.624744849,0.0,1.433828655,0.615883328,12.867729711,2.995825601,0.615883328,27.668434032999997,5.681438881,8.043665987,6.542149489000001,2.840696592,1.231772901,8.998424907,15.857439929,14.862251658000002,110.71396578,2.840696592,2.122374409,1.008861521,13.788945396999999,3.849558113,29.43179676,4.858354464,34.969149814000005,0.0,0.716919764,11.814580768999999,10.539212455000001,20.231527194,11.111183539,7.5301627710000005,3.9035812080000003,1.008861521,0.615883328,0.0,0.0,25.818932001,95.438236538,0.0,1.607521272,18.84700161,0.716919764,1.948692665,22.31250226,14.878669426,21.415544674999996,0.890601508,2.840696592,6.608910491,2.671808307,0.0,0.0,7.895752215,10.069959856,16.913183618,6.951277823,0.0,35.786079814,0.0,33.07347086,5.148895701,8.522259222,8.545265083,2.2406344220000003,7.4626887,1.433828655,0.0,1.008861521,3.7312981,5.405223016,1.781249819,1.506484836,2.840696592,13.938773112,1.84760666,235.88074380299997,0.0,1.008861521,24.672116083,0.0,32.102953750000005,0.716919764,0.716919764,0.0,1.332803092,10.445676724,6.8254661510000005,17.187884649,1.607521272,4.347181428,0.890601508,37.017574067,1.332803092,1.231772901,0.716919764,1.781249819,11.608873055,2.840696592,1.008861521,0.0,11.361567707999999,0.036401422,0.120875612,0.11397919100000001,0.144498448,0.0,0.075965461,9.818209016,0.0,0.014445687,0.002651482,0.24001583399999998,0.014365337,0.016035073,0.00462805,0.124314811,0.056810511,1.115517729,0.01458795,0.065823754,0.250165362,3.0,3.0,"[0, 1, 3]"
157x157,0.0,0.0,6.8254661510000005,15.782088735000002,0.0,7.6642103850000005,14.835369838,12.472024568,0.0,0.0,13.495855356000002,4.004621952,0.615883328,1.008861521,0.615883328,0.890601508,26.949108882,0.0,0.0,1.781249819,2.79011134,15.826719359,1.231772901,0.615883328,1.008861521,2.90825938,2.2406344220000003,25.798469058000002,5.785871771,2.840696592,5.35532967,0.0,25.502711855,1.624744849,0.0,0.0,0.615883328,27.087216221,2.995825601,0.615883328,59.129613318,5.681438881,12.783112329000001,2.2406344220000003,2.840696592,5.971219243,8.998424907,15.140520165,14.145331894000002,120.192487067,2.840696592,2.122374409,1.008861521,28.008431907,3.849558113,36.200375120000004,9.597800805999999,43.730751337,0.0,0.0,11.814580768999999,9.822292691000001,19.51460743,15.850629881,7.5301627710000005,3.9035812080000003,1.008861521,0.615883328,0.0,0.0,16.219274063,72.494054808,0.0,0.890601508,15.979326372,0.0,1.231772901,55.48683156999999,14.161749662,24.004197087999998,0.890601508,2.840696592,6.608910491,2.671808307,4.739446342,0.0,32.748604863,6.485375164000001,29.853282728,6.234358059,0.0,35.786079814,0.0,37.095997438,5.148895701,8.522259222,13.284711425000001,11.719155708999999,7.4626887,0.0,0.0,1.008861521,8.470744442,4.688303252,1.781249819,1.506484836,2.840696592,13.938773112,1.84760666,104.12638639,0.0,1.008861521,61.868669948999994,0.0,36.842400092000005,0.0,0.0,0.0,0.615883328,6.861092032,6.8254661510000005,20.652983759,0.890601508,4.347181428,0.890601508,40.323191754,0.615883328,1.231772901,0.0,1.781249819,11.608873055,2.840696592,5.748307863,0.0,20.840088995,0.054703899,0.09750084899999999,0.080263758,0.18338195699999998,0.0,0.036217685,6.260444606999999,0.223855094,0.014445687,0.0,0.263637144,0.014365337,1.463632568,0.0,0.226531544,0.030497109,1.129957651,0.110308987,0.036834119,0.250165362,3.0,3.0,"[0, 1, 4]"
158x158,0.0,0.0,9.693141389,15.782088735000002,0.0,7.25043238,1.433828655,11.341337672,0.0,0.0,12.879972028000001,4.004621952,0.0,1.008861521,0.0,1.607521272,24.562474331,0.716919764,0.716919764,2.498169583,3.507031104,16.644664686,0.0,0.0,1.008861521,2.90825938,1.008861521,25.798469058000002,5.785871771,2.840696592,0.0,0.0,23.756093275,1.008861521,0.0,1.433828655,0.0,12.867729711,2.995825601,0.0,24.298499083000003,5.681438881,5.580127643,5.3103765880000005,2.840696592,0.0,7.766652006000001,15.241556601,14.862251658000002,110.71396578,2.840696592,0.890601508,1.008861521,13.788945396999999,3.849558113,29.14424281,4.858354464,34.969149814000005,0.0,0.716919764,11.814580768999999,5.612143224,22.441423932000003,10.495300211,7.5301627710000005,2.671808307,1.008861521,0.0,0.0,0.0,18.173745867,97.432836548,0.0,1.607521272,16.383463266,0.716919764,0.716919764,4.812744146,13.646896525,21.415544674999996,0.890601508,2.840696592,6.608910491,2.671808307,0.0,0.0,3.584584692,6.374696032,16.406046755,6.951277823,0.0,35.786079814,0.0,34.667478024999994,3.9171228,8.522259222,8.545265083,3.834641587,7.4626887,1.433828655,0.0,1.008861521,3.7312981,3.557616356,1.781249819,0.890601508,2.840696592,13.938773112,0.0,274.766913553,0.0,1.008861521,22.280775382999998,0.0,32.102953750000005,0.716919764,0.716919764,0.0,0.716919764,8.598070064,6.8254661510000005,14.470768974,1.607521272,3.7312981,3.716381574,37.017574067,0.716919764,0.0,0.716919764,1.781249819,16.028759509,2.840696592,1.008861521,0.0,3.716381574,0.036401422,0.151450525,0.106825758,0.13617390000000001,0.0,0.063512121,9.304014121,0.0,0.014445687,0.002651482,0.267176634,0.014365337,0.0,0.00462805,0.10641287299999999,0.11597929900000001,1.115517729,0.01458795,0.080764079,0.250165362,3.0,3.0,"[0, 2, 3]"
159x159,0.0,0.0,6.8254661510000005,15.782088735000002,0.0,5.816603725,14.21948651,10.624417908,0.0,0.0,12.879972028000001,4.004621952,0.0,1.008861521,0.0,0.890601508,25.717335981,0.0,0.0,1.781249819,2.79011134,15.210836031,0.0,0.0,1.008861521,2.90825938,1.008861521,25.798469058000002,5.785871771,2.840696592,4.739446342,0.0,23.039173511,1.008861521,0.0,0.0,0.0,27.087216221,2.995825601,0.0,55.759678367999996,5.681438881,10.319573985,1.008861521,2.840696592,4.739446342,7.766652006000001,14.524636837,14.145331894000002,120.192487067,2.840696592,0.890601508,1.008861521,28.008431907,3.849558113,35.91282117,9.597800805999999,43.730751337,0.0,0.0,11.814580768999999,4.89522346,21.724504168000003,15.234746553,7.5301627710000005,2.671808307,1.008861521,0.0,0.0,0.0,8.574087929000001,74.488654818,0.0,0.890601508,13.515788028,0.0,0.0,37.987073456,12.929976761,24.004197087999998,0.890601508,2.840696592,6.608910491,2.671808307,4.739446342,0.0,28.43743734,2.79011134,29.346145865,6.234358059,0.0,35.786079814,0.0,38.690004603,3.9171228,8.522259222,13.284711425000001,13.313162874,7.4626887,0.0,0.0,1.008861521,8.470744442,2.840696592,1.781249819,0.890601508,2.840696592,13.938773112,0.0,143.01255614,0.0,1.008861521,59.47732924899999,0.0,36.842400092000005,0.0,0.0,0.0,0.0,5.013485372,6.8254661510000005,17.935868084,0.890601508,3.7312981,3.716381574,40.323191754,0.0,0.0,0.0,1.781249819,16.028759509,2.840696592,5.748307863,0.0,13.194902861,0.054703899,0.128075762,0.073110325,0.175057409,0.0,0.023764345,5.746249711999999,0.223855094,0.014445687,0.0,0.290797944,0.014365337,1.447597495,0.0,0.208629606,0.08966589700000001,1.129957651,0.110308987,0.051774444,0.250165362,3.0,3.0,"[0, 2, 4]"
160x160,0.0,0.0,9.693141389,15.782088735000002,0.0,7.25043238,15.653315164999999,11.341337672,0.0,0.0,12.879972028000001,4.004621952,0.0,1.008861521,0.0,1.607521272,29.301920673,0.716919764,0.716919764,2.498169583,3.507031104,16.644664686,0.0,0.0,1.008861521,2.90825938,1.008861521,25.798469058000002,5.785871771,2.840696592,4.739446342,0.0,23.756093275,1.008861521,0.0,1.433828655,0.0,27.087216221,2.995825601,0.0,45.256369483,5.681438881,10.319573985,5.3103765880000005,2.840696592,4.739446342,7.766652006000001,15.241556601,14.862251658000002,120.192487067,2.840696592,0.890601508,1.008861521,28.008431907,3.849558113,31.14585752,9.597800805999999,44.447671101000005,0.0,0.716919764,11.814580768999999,5.612143224,19.615643866000003,15.234746553,7.5301627710000005,2.671808307,1.008861521,0.0,0.0,0.0,20.087412143,57.872644748,0.0,1.607521272,16.383463266,0.716919764,0.716919764,35.16129339,13.646896525,26.154991016999997,0.890601508,2.840696592,6.608910491,2.671808307,4.739446342,0.0,32.022022031999995,6.374696032,34.44887391,6.951277823,0.0,35.786079814,0.0,36.581144300999995,3.9171228,8.522259222,13.284711425000001,10.487382808,7.4626887,1.433828655,0.0,1.008861521,8.470744442,3.557616356,1.781249819,0.890601508,2.840696592,13.938773112,0.0,168.37625404,0.0,1.008861521,40.411643213,0.0,36.842400092000005,0.716919764,0.716919764,0.0,0.716919764,8.598070064,6.8254661510000005,25.864475417999998,1.607521272,3.7312981,0.890601508,41.757020409,0.716919764,0.0,0.716919764,1.781249819,10.377100154,2.840696592,5.748307863,0.0,10.369122795,0.054703899,0.065307123,0.08169090300000001,0.182731649,0.0,0.039747776,5.295680912,0.223855094,0.014445687,0.002651482,0.261032926,0.014365337,1.447597495,0.00462805,0.15062636000000001,0.049952801000000005,1.163268526,0.110308987,0.052236361,0.250165362,3.0,3.0,"[0, 3, 4]"
161x161,0.0,0.0,9.693141389,12.941392143000002,0.0,9.09803904,2.049711983,13.188944332,0.0,0.0,13.495855356000002,4.004621952,0.615883328,1.008861521,0.615883328,1.607521272,14.431926692,0.716919764,0.716919764,2.498169583,3.507031104,3.058573504,1.231772901,0.615883328,1.008861521,2.90825938,2.2406344220000003,20.117030177,5.785871771,0.0,0.615883328,0.0,20.538192738,1.624744849,0.0,1.433828655,0.615883328,10.027033119,2.995825601,0.615883328,44.624037263,0.0,8.043665987,6.542149489000001,0.0,1.231772901,6.157728315000001,10.176001048,12.021555066000001,14.12516078,0.0,2.122374409,1.008861521,10.948248804999999,1.008861521,46.387399990000006,2.017657872,34.969149814000005,0.0,0.716919764,11.814580768999999,10.539212455000001,11.694986720000001,8.270486947,4.689466179,3.9035812080000003,1.008861521,0.615883328,0.0,0.0,28.644712067,103.75063514799999,0.0,1.607521272,13.165562729000001,0.716919764,1.948692665,25.138282326,14.878669426,12.893285452999999,0.890601508,0.0,3.768213899,2.671808307,0.0,0.0,7.895752215,10.069959856,22.564842972999998,6.951277823,0.0,24.423759274,0.0,24.536930385999998,5.148895701,0.0,8.545265083,5.066414488,1.781249819,1.433828655,0.0,1.008861521,0.890601508,2.5645264240000003,1.781249819,1.506484836,0.0,13.938773112,1.84760666,343.22766538099995,0.0,1.008861521,44.45472188299999,0.0,32.102953750000005,0.716919764,0.716919764,0.0,1.332803092,10.445676724,6.8254661510000005,20.013664715,1.607521272,1.506484836,3.716381574,17.134232107,1.332803092,1.231772901,0.716919764,1.781249819,14.419835818,0.0,1.008861521,0.0,14.187347774,0.036401422,0.20994111099999999,0.139114046,0.16179466599999998,0.0,0.099729806,14.617430493999999,0.0,0.014445687,0.002651482,0.28657069700000004,0.0,0.016035073,0.00462805,0.182318057,0.116006887,0.8424251110000001,0.01458795,0.094351472,0.026538507,3.0,3.0,"[1, 2, 3]"
162x162,0.0,0.0,6.8254661510000005,12.941392143000002,0.0,7.6642103850000005,14.835369838,12.472024568,0.0,0.0,13.495855356000002,4.004621952,0.615883328,1.008861521,0.615883328,0.890601508,15.586788341999998,0.0,0.0,1.781249819,2.79011134,1.624744849,1.231772901,0.615883328,1.008861521,2.90825938,2.2406344220000003,20.117030177,5.785871771,0.0,5.35532967,0.0,19.821272974,1.624744849,0.0,0.0,0.615883328,24.246519628999998,2.995825601,0.615883328,76.085216548,0.0,12.783112329000001,2.2406344220000003,0.0,5.971219243,6.157728315000001,9.459081284,11.304635302000001,23.603682067,0.0,2.122374409,1.008861521,25.167735314999998,1.008861521,53.155978350000005,6.757104214,43.730751337,0.0,0.0,11.814580768999999,9.822292691000001,10.978066956000001,13.009933289,4.689466179,3.9035812080000003,1.008861521,0.615883328,0.0,0.0,19.045054129,80.80645341799999,0.0,0.890601508,10.297887491000001,0.0,1.231772901,58.312611636,14.161749662,15.481937865999999,0.890601508,0.0,3.768213899,2.671808307,4.739446342,0.0,32.748604863,6.485375164000001,35.504942083,6.234358059,0.0,24.423759274,0.0,28.559456964,5.148895701,0.0,13.284711425000001,14.544935774999999,1.781249819,0.0,0.0,1.008861521,5.63004785,1.84760666,1.781249819,1.506484836,0.0,13.938773112,1.84760666,211.473307968,0.0,1.008861521,81.65127574899999,0.0,36.842400092000005,0.0,0.0,0.0,0.615883328,6.861092032,6.8254661510000005,23.478763825,0.890601508,1.506484836,3.716381574,20.439849794,0.615883328,1.231772901,0.0,1.781249819,14.419835818,0.0,5.748307863,0.0,23.665869061,0.054703899,0.186566348,0.105398613,0.200678175,0.0,0.05998203,11.059666084999998,0.223855094,0.014445687,0.0,0.310192007,0.0,1.463632568,0.0,0.28453479000000004,0.089693485,0.856865033,0.110308987,0.065361837,0.026538507,3.0,3.0,"[1, 2, 4]"
163x163,0.0,0.0,9.693141389,12.941392143000002,0.0,9.09803904,16.269198492999998,13.188944332,0.0,0.0,13.495855356000002,4.004621952,0.615883328,1.008861521,0.615883328,1.607521272,19.171373034,0.716919764,0.716919764,2.498169583,3.507031104,3.058573504,1.231772901,0.615883328,1.008861521,2.90825938,2.2406344220000003,20.117030177,5.785871771,0.0,5.35532967,0.0,20.538192738,1.624744849,0.0,1.433828655,0.615883328,24.246519628999998,2.995825601,0.615883328,65.581907663,0.0,12.783112329000001,6.542149489000001,0.0,5.971219243,6.157728315000001,10.176001048,12.021555066000001,23.603682067,0.0,2.122374409,1.008861521,25.167735314999998,1.008861521,48.389014700000004,6.757104214,44.447671101000005,0.0,0.716919764,11.814580768999999,10.539212455000001,8.869206654000001,13.009933289,4.689466179,3.9035812080000003,1.008861521,0.615883328,0.0,0.0,30.558378343,64.190443348,0.0,1.607521272,13.165562729000001,0.716919764,1.948692665,55.48683156999999,14.878669426,17.632731794999998,0.890601508,0.0,3.768213899,2.671808307,4.739446342,0.0,36.333189555,10.069959856,40.607670128,6.951277823,0.0,24.423759274,0.0,26.450596662,5.148895701,0.0,13.284711425000001,11.719155708999999,1.781249819,1.433828655,0.0,1.008861521,5.63004785,2.5645264240000003,1.781249819,1.506484836,0.0,13.938773112,1.84760666,236.83700586799998,0.0,1.008861521,62.585589713,0.0,36.842400092000005,0.716919764,0.716919764,0.0,1.332803092,10.445676724,6.8254661510000005,31.407371159,1.607521272,1.506484836,0.890601508,21.873678449,1.332803092,1.231772901,0.716919764,1.781249819,8.768176463,0.0,5.748307863,0.0,20.840088995,0.054703899,0.12379770899999999,0.11397919100000001,0.208352415,0.0,0.075965461,10.609097284999999,0.223855094,0.014445687,0.002651482,0.28042698899999996,0.0,1.463632568,0.00462805,0.226531544,0.049980389,0.890175908,0.110308987,0.065823754,0.026538507,3.0,3.0,"[1, 3, 4]"
164x164,0.0,0.0,9.693141389,12.941392143000002,0.0,7.25043238,15.653315164999999,11.341337672,0.0,0.0,12.879972028000001,4.004621952,0.0,1.008861521,0.0,1.607521272,17.939600133,0.716919764,0.716919764,2.498169583,3.507031104,2.442690176,0.0,0.0,1.008861521,2.90825938,1.008861521,20.117030177,5.785871771,0.0,4.739446342,0.0,18.074654394,1.008861521,0.0,1.433828655,0.0,24.246519628999998,2.995825601,0.0,62.211972713,0.0,10.319573985,5.3103765880000005,0.0,4.739446342,4.925955414000001,9.56011772,12.021555066000001,23.603682067,0.0,0.890601508,1.008861521,25.167735314999998,1.008861521,48.10146075,6.757104214,44.447671101000005,0.0,0.716919764,11.814580768999999,5.612143224,11.079103392,12.394049961,4.689466179,2.671808307,1.008861521,0.0,0.0,0.0,22.913192209,66.185043358,0.0,1.607521272,10.702024385,0.716919764,0.716919764,37.987073456,13.646896525,17.632731794999998,0.890601508,0.0,3.768213899,2.671808307,4.739446342,0.0,32.022022031999995,6.374696032,40.100533264999996,6.951277823,0.0,24.423759274,0.0,28.044603827,3.9171228,0.0,13.284711425000001,13.313162874,1.781249819,1.433828655,0.0,1.008861521,5.63004785,0.716919764,1.781249819,0.890601508,0.0,13.938773112,0.0,275.72317561799997,0.0,1.008861521,60.194249013,0.0,36.842400092000005,0.716919764,0.716919764,0.0,0.716919764,8.598070064,6.8254661510000005,28.690255483999998,1.607521272,0.890601508,3.716381574,21.873678449,0.716919764,0.0,0.716919764,1.781249819,13.188062917,0.0,5.748307863,0.0,13.194902861,0.054703899,0.15437262200000001,0.106825758,0.200027867,0.0,0.063512121,10.09490239,0.223855094,0.014445687,0.002651482,0.307587789,0.0,1.447597495,0.00462805,0.208629606,0.109149177,0.890175908,0.110308987,0.080764079,0.026538507,3.0,3.0,"[2, 3, 4]"
165x165,0.0,0.0,14.297740292,15.782088735000002,0.0,25.811177875000002,0.615883328,13.539498298,0.53373384,0.0,11.123099132000002,2.017657872,2.217060895,1.008861521,1.149617168,1.424335348,24.344608075,0.0,0.0,1.781249819,5.4587927579999995,15.826719359,1.231772901,0.615883328,2.0763352509999997,3.44199322,2.2406344220000003,20.51927359,3.798907691,2.840696592,1.149617168,0.53373384,28.081334419,9.09701899,0.0,0.0,1.683357058,13.16366711,1.008861521,0.615883328,38.705476758,5.681438881,10.712347405,2.2406344220000003,3.374430432,1.765506741,8.998424907,26.350079784999995,10.853039498000001,122.99096714999999,2.840696592,2.122374409,1.008861521,11.801981317,4.3832919530000005,34.73249425,4.858354464,37.988320631,0.0,1.601177567,12.348314608999999,12.105199801000001,21.035135123,7.6709835879999995,7.5301627710000005,3.9035812080000003,1.008861521,0.615883328,0.0,0.53373384,14.305607787,112.587980448,0.53373384,0.890601508,47.465607631999994,0.0,1.231772901,23.685052086,2.7743682620000003,21.399696280999997,0.890601508,2.840696592,6.756891946,2.671808307,0.53373384,0.0,5.378641253,12.356375978,12.344189412999999,6.234358059,0.53373384,35.934061269,0.53373384,32.571692018,8.351224214,9.055993062,4.571331292,6.133888218,7.99642254,3.202328513,0.0,1.008861521,3.7312981,4.688303252,3.382427386,1.506484836,2.840696592,2.017657872,2.3813405000000003,212.65199143799998,0.0,1.008861521,44.805275849,0.0,24.155076864,0.0,0.0,0.0,0.615883328,7.5428093700000005,8.960411686,11.927958733,0.890601508,6.482126963,4.250115414,36.26546275,1.683357058,1.231772901,1.06747373,3.382427386,15.955280037,2.840696592,1.008861521,8.005959716,24.860818534,0.0,0.204013355,0.098608534,0.15040980499999998,0.0,0.05998203,10.268777816,0.0,0.014445687,0.0,0.26240276399999996,0.014365337,0.016035073,0.0,0.182318057,0.09652360700000001,1.0515773320000001,0.004664369,0.069797211,0.250165362,3.0,3.0,"[0, 1, 2]"
166x166,0.0,0.0,17.16541553,15.782088735000002,0.0,27.24500653,2.049711983,14.256418062,0.53373384,0.0,11.123099132000002,2.017657872,2.217060895,1.008861521,1.149617168,2.141255112,27.929192767,0.716919764,0.716919764,2.498169583,6.1757125219999995,17.260548014,1.231772901,0.615883328,2.0763352509999997,3.44199322,2.2406344220000003,20.51927359,3.798907691,2.840696592,1.149617168,0.53373384,28.798254183,9.09701899,0.0,1.433828655,1.683357058,13.16366711,1.008861521,0.615883328,28.202167873,5.681438881,10.712347405,6.542149489000001,3.374430432,1.765506741,8.998424907,27.066999548999995,11.569959262000001,122.99096714999999,2.840696592,2.122374409,1.008861521,11.801981317,4.3832919530000005,29.9655306,4.858354464,38.705240395000004,0.0,2.3180973309999997,12.348314608999999,12.822119565000001,18.926274821,7.6709835879999995,7.5301627710000005,3.9035812080000003,1.008861521,0.615883328,0.0,0.53373384,25.818932001,95.971970378,0.53373384,1.607521272,50.33328286999999,0.716919764,1.948692665,20.85927202,3.4912880260000003,23.550490209999996,0.890601508,2.840696592,6.756891946,2.671808307,0.53373384,0.0,8.963225945,15.94096067,17.446917458,6.951277823,0.53373384,35.934061269,0.53373384,30.462831716,8.351224214,9.055993062,4.571331292,3.308108152,7.99642254,4.6361571679999996,0.0,1.008861521,3.7312981,5.405223016,3.382427386,1.506484836,2.840696592,2.017657872,2.3813405000000003,238.015689338,0.0,1.008861521,25.739589813,0.0,24.155076864,0.716919764,0.716919764,0.0,1.332803092,11.127394062,8.960411686,19.856566067000003,1.607521272,6.482126963,1.424335348,37.699291405,2.400276822,1.231772901,1.784393494,3.382427386,10.303620682,2.840696592,1.008861521,8.005959716,22.035038468,0.0,0.141244716,0.107189112,0.158084045,0.0,0.075965461,9.818209016,0.0,0.014445687,0.002651482,0.23263774599999998,0.014365337,0.016035073,0.00462805,0.124314811,0.056810511,1.084888207,0.004664369,0.070259128,0.250165362,3.0,3.0,"[0, 1, 3]"
