coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,Endothelial1
145x145,2.181557648,0.0,55.307696695,7.589670969,5.703352504,116.84070174200001,0.947690742,6.718706772,0.889687542,0.947690742,12.658425412,0.947690742,11.980108739,0.0,3.454715776,5.686209804,18.701225778999998,0.0,0.0,11.134444402000002,2.727084002,17.085040254,0.0,0.0,1.756368082,10.175659281,0.0,0.947690742,3.12924839,0.0,0.0,0.0,21.115050897,24.239404388,1.727344509,0.0,0.889687542,9.009532056000001,0.947690742,2.406826369,3.296513911,3.460661493,15.073218448,0.0,0.947690742,72.666429049,0.0,8.604486574,6.060693464,5.229760212,1.895409533,1.895409533,0.889687542,0.947690742,0.0,0.0,2.727084002,7.241188564,1.77939326,1.77939326,1.8373782840000001,103.80116327399999,10.082752020000001,5.686209804,0.0,0.0,7.763708417,1.291870106,2.617032051,1.291870106,3.354517111,5.240054753,3.273506909,3.106241388,95.05776677400002,1.291870106,9.843537959999999,83.898599742,5.087834095,19.867643775,0.0,0.889687542,6.97807991,1.291870106,0.0,0.947690742,4.396363840999999,0.0,0.86668054,0.947690742,0.0,5.628208869,0.0,6.125402202999999,6.972215608,1.727344509,4.738521327,2.669019332,2.181557648,8.677752273000001,5.0826917179999995,2.406826369,0.0,81.263265499,4.356317763,0.0,0.0,1.77939326,35.117189419,13.000850415,1.895409533,0.86668054,5.7752607199999995,0.86668054,15.15087725,0.0,0.0,0.0,97.050365772,8.781779048,6.083662272,16.478493688,0.86668054,3.709765627,0.0,12.415173223,1.8373782840000001,0.86668054,4.798607875,1.727344509,4.570429596,3.460661493,0.0,0.947690742,25.264938497,0.03422156,0.036046015,0.220928103,0.042257921000000004,0.0,0.004078806,0.0,0.0,0.0,0.0,0.024769989,0.0,0.9909948370000001,0.0,0.023309486,0.019623415,1.529409628,0.01306404,0.058136234,0.0,3.0,3.0
146x146,2.181557648,0.0,55.307696695,4.746585882,5.703352504,117.655687287,0.0,14.452727425,0.889687542,0.0,17.549321348,5.288108113,10.084699206,0.0,3.454715776,0.0,5.432013459,1.762676287,1.762676287,9.239034869000001,1.77939326,16.952307008000002,1.762676287,3.525431547,1.756368082,4.3567013359999995,0.0,5.288108113,2.181557648,0.0,0.0,1.762676287,29.662514505,22.343994855000002,1.727344509,0.0,0.889687542,15.112659149,1.762676287,2.406826369,3.296513911,3.460661493,16.835894735,0.0,1.762676287,60.101299399000006,0.0,4.813664962,9.586125011,5.229760212,0.0,0.0,0.889687542,0.0,0.0,0.0,1.77939326,3.450366952,1.77939326,1.77939326,4.415119089,91.631747574,9.135061278,0.0,0.0,0.0,4.787863377,1.291870106,2.617032051,1.291870106,2.406826369,7.00273104,3.273506909,2.158550646,104.687181772,1.291870106,11.606214246999999,76.334299872,5.90281964,35.733174025000004,0.0,2.652363829,3.054546393,1.291870106,0.0,0.0,6.159040127999999,0.0,0.86668054,0.0,1.762676287,2.652363829,1.762676287,15.754817201,6.972215608,1.727344509,1.762676287,6.194450879,2.181557648,8.677752273000001,1.291870106,2.406826369,0.0,77.756806348,4.356317763,0.0,0.0,1.77939326,33.239492139,9.210028803,0.0,0.86668054,8.353001525,0.86668054,18.410873473000002,0.0,0.0,0.0,78.93113886200001,11.359519853,9.609093819,18.241169975000002,0.86668054,0.86668054,0.0,16.224180375,2.652363829,0.86668054,4.798607875,1.727344509,1.727344509,3.460661493,0.0,0.0,27.842679302,0.03422156,0.010649115,0.220928103,0.049473136,0.0,0.0,0.0,0.0,0.0,0.0,0.111406001,0.0,0.42301671,0.0,0.0,0.057797061,1.683140484,0.01306404,0.058136234,0.001947578,3.0,3.0
147x147,2.181557648,0.0,57.763348691,7.202237878,5.703352504,117.120830495,0.0,3.875621685,0.889687542,0.0,8.200035103,0.0,10.084699206,1.227819495,3.454715776,0.0,6.6598329540000005,0.0,0.0,11.694686865000001,1.77939326,20.100889881,0.0,0.0,1.756368082,2.594025049,0.0,1.227819495,3.4093771430000004,0.0,1.227819495,0.0,18.55204878,26.027489198,1.727344509,0.0,0.889687542,9.289660809,0.0,2.406826369,3.296513911,3.460661493,16.301037943,1.227819495,1.227819495,77.38649981900001,0.0,4.813664962,6.060693464,5.229760212,0.0,0.0,0.889687542,0.0,0.0,1.227819495,3.0072127550000003,3.450366952,1.77939326,1.77939326,0.889687542,127.70871200399999,9.135061278,1.227819495,0.0,0.0,21.44298603,1.291870106,2.617032051,1.291870106,2.406826369,6.467874248,3.273506909,2.158550646,100.24928345200001,1.291870106,11.071357455,106.970422492,4.140143353,19.867643775,0.0,0.889687542,1.291870106,1.291870106,0.0,0.0,4.396363840999999,0.0,0.86668054,1.227819495,0.0,0.889687542,0.0,7.633363457,6.972215608,1.727344509,0.0,5.124671328,2.181557648,8.677752273000001,2.519689601,2.406826369,0.0,78.765207454,4.356317763,0.0,0.0,1.77939326,30.723019294,9.210028803,0.0,0.86668054,13.422459973999999,0.86668054,11.360055638,0.0,0.0,0.0,106.57678207200001,7.834088306,6.083662272,16.478493688,0.86668054,0.86668054,0.0,5.11371465,0.889687542,0.86668054,4.798607875,2.9551640040000002,2.9551640040000002,3.460661493,0.0,0.0,25.54506725,0.03422156,0.052395495,0.22267410999999998,0.040348985000000004,0.025491347,0.0,0.0,0.0,0.0,0.0,0.015175201,0.046094696,0.480769063,0.0,0.0,0.310664312,1.502700041,0.01306404,0.058136234,0.100167978,3.0,3.0
148x148,0.889687542,0.0,51.43207501,6.297800863,5.703352504,118.60337802900001,0.947690742,13.420190827,0.889687542,0.947690742,21.943661046,6.235798855,10.688238633000001,0.0,3.454715776,5.686209804,17.409355673,1.762676287,1.762676287,11.134444402000002,2.727084002,18.847716541,1.762676287,3.525431547,1.756368082,11.938335568,0.0,6.235798855,1.8373782840000001,0.0,0.0,1.762676287,33.453336117,22.947534282,1.727344509,0.0,0.889687542,12.184728205999999,2.710367029,2.406826369,3.296513911,3.460661493,14.252208323,0.0,2.710367029,65.277030729,0.0,8.604486574,9.586125011,2.6460738,1.895409533,1.895409533,0.889687542,0.947690742,0.0,0.0,2.727084002,4.657502152,1.77939326,1.77939326,5.362809831,82.081660494,10.082752020000001,5.686209804,0.0,0.0,8.234514598,0.0,2.617032051,0.0,3.354517111,7.00273104,3.273506909,1.8143712820000002,103.051186102,0.0,11.606214246999999,48.439112232,6.8505103819999995,34.441303919,0.0,2.652363829,7.448886090999999,0.0,0.0,0.947690742,6.159040127999999,0.0,0.86668054,0.947690742,1.762676287,7.3908851559999995,1.762676287,14.118821531,5.680345502,1.727344509,6.501197614,6.194450879,0.889687542,8.677752273000001,3.790821612,2.406826369,0.0,52.608641988,4.356317763,0.0,0.0,1.77939326,40.99614156,13.000850415,1.895409533,0.86668054,8.008822161000001,0.86668054,22.201695085,0.0,0.0,0.0,73.683132532,12.307210595,9.609093819,18.241169975000002,0.86668054,3.709765627,0.0,23.461588337,3.6000545710000003,0.86668054,3.506737769,1.727344509,4.570429596,3.460661493,0.0,0.947690742,28.790370044,0.03422156,0.036046015,0.21764799899999998,0.029993722,0.0,0.004078806,0.0,0.0,0.0,0.0,0.121000789,0.0,0.567978127,0.0,0.023309486,0.057797061,1.638036105,0.01306404,0.058136234,0.001947578,3.0,3.0
149x149,0.889687542,0.0,53.887727006,8.753452859,5.703352504,118.06852123700001,0.947690742,2.843085087,0.889687542,0.947690742,12.594374800999999,0.947690742,10.688238633000001,1.227819495,3.454715776,5.686209804,18.637175168,0.0,0.0,13.590096398000002,2.727084002,21.996299414,0.0,0.0,1.756368082,10.175659281,0.0,2.175510237,3.065197779,0.0,1.227819495,0.0,22.342870392,26.631028625,1.727344509,0.0,0.889687542,6.361729866,0.947690742,2.406826369,3.296513911,3.460661493,13.717351531,1.227819495,2.175510237,82.562231149,0.0,8.604486574,6.060693464,2.6460738,1.895409533,1.895409533,0.889687542,0.947690742,0.0,1.227819495,3.954903497,4.657502152,1.77939326,1.77939326,1.8373782840000001,118.158624924,10.082752020000001,6.914029299,0.0,0.0,24.889637251,0.0,2.617032051,0.0,3.354517111,6.467874248,3.273506909,1.8143712820000002,98.61328778200001,0.0,11.071357455,79.075234852,5.087834095,18.575773669,0.0,0.889687542,5.686209804,0.0,0.0,0.947690742,4.396363840999999,0.0,0.86668054,2.175510237,0.0,5.628208869,0.0,5.997367787,5.680345502,1.727344509,4.738521327,5.124671328,0.889687542,8.677752273000001,5.018641107,2.406826369,0.0,53.617043094,4.356317763,0.0,0.0,1.77939326,38.479668715,13.000850415,1.895409533,0.86668054,13.07828061,0.86668054,15.15087725,0.0,0.0,0.0,101.328775742,8.781779048,6.083662272,16.478493688,0.86668054,3.709765627,0.0,12.351122612,1.8373782840000001,0.86668054,3.506737769,2.9551640040000002,5.798249091000001,3.460661493,0.0,0.947690742,26.492757991999998,0.03422156,0.077792395,0.21939400599999997,0.020869571,0.025491347,0.004078806,0.0,0.0,0.0,0.0,0.024769989,0.046094696,0.6257304800000001,0.0,0.023309486,0.310664312,1.4575956620000001,0.01306404,0.058136234,0.100167978,3.0,3.0
150x150,0.889687542,0.0,53.887727006,5.910367772,5.703352504,118.88350678200001,0.0,10.57710574,0.889687542,0.0,17.485270737,5.288108113,8.7928291,1.227819495,3.454715776,0.0,5.367962848,1.762676287,1.762676287,11.694686865000001,1.77939326,21.863566168000002,1.762676287,3.525431547,1.756368082,4.3567013359999995,0.0,6.515927608,2.117507037,0.0,1.227819495,1.762676287,30.890334,24.735619092,1.727344509,0.0,0.889687542,12.464856959,1.762676287,2.406826369,3.296513911,3.460661493,15.480027818,1.227819495,2.990495782,69.997101499,0.0,4.813664962,9.586125011,2.6460738,0.0,0.0,0.889687542,0.0,0.0,1.227819495,3.0072127550000003,0.86668054,1.77939326,1.77939326,4.415119089,105.989209224,9.135061278,1.227819495,0.0,0.0,21.913792211,0.0,2.617032051,0.0,2.406826369,8.230550534999999,3.273506909,0.86668054,108.24270278000002,0.0,12.834033741999999,71.510934982,5.90281964,34.441303919,0.0,2.652363829,1.762676287,0.0,0.0,0.0,6.159040127999999,0.0,0.86668054,1.227819495,1.762676287,2.652363829,1.762676287,15.626782785,5.680345502,1.727344509,1.762676287,8.650102875,0.889687542,8.677752273000001,1.227819495,2.406826369,0.0,50.110583943,4.356317763,0.0,0.0,1.77939326,36.601971434999996,9.210028803,0.0,0.86668054,15.656021415,0.86668054,18.410873473000002,0.0,0.0,0.0,83.209548832,11.359519853,9.609093819,18.241169975000002,0.86668054,0.86668054,0.0,16.160129763999997,2.652363829,0.86668054,3.506737769,2.9551640040000002,2.9551640040000002,3.460661493,0.0,0.0,29.070498797,0.03422156,0.052395495,0.21939400599999997,0.028084786,0.025491347,0.0,0.0,0.0,0.0,0.0,0.111406001,0.046094696,0.057752353,0.0,0.0,0.348837958,1.611326518,0.01306404,0.058136234,0.10211555600000001,3.0,3.0
151x151,2.181557648,0.0,55.307696695,7.589670969,0.889687542,118.60337802900001,0.947690742,17.295812512,0.889687542,0.947690742,18.42186619,6.235798855,11.980108739,0.0,3.454715776,5.686209804,16.29439941,1.762676287,1.762676287,6.320779440000001,2.727084002,14.034051579,1.762676287,3.525431547,1.756368082,11.938335568,0.0,6.235798855,3.12924839,0.0,0.0,1.762676287,31.046509748,24.239404388,1.727344509,0.0,0.889687542,13.653523522,2.710367029,0.0,0.889687542,3.460661493,9.615361301,0.0,2.710367029,69.27846322900001,0.0,3.790821612,9.586125011,5.229760212,1.895409533,1.895409533,0.889687542,0.947690742,0.0,0.0,2.727084002,7.241188564,1.77939326,1.77939326,5.362809831,73.460322424,5.269087058,5.686209804,0.0,0.0,9.526384704,1.291870106,2.617032051,1.291870106,0.947690742,7.00273104,0.86668054,3.106241388,91.19299867400002,1.291870106,4.385680813,81.795011122,4.4436840129999995,18.884744865000002,0.0,2.652363829,8.740756197,1.291870106,0.0,0.947690742,6.159040127999999,0.0,0.86668054,0.947690742,1.762676287,7.3908851559999995,1.762676287,16.702507943,2.158550646,1.727344509,6.501197614,6.194450879,2.181557648,8.677752273000001,5.0826917179999995,0.0,0.0,61.195341518000006,4.356317763,0.0,0.0,1.77939326,33.013600799,8.187185453,1.895409533,0.86668054,9.300692266999999,0.86668054,12.574956431,0.0,0.0,0.0,84.67855231200001,12.307210595,9.609093819,18.241169975000002,0.86668054,3.709765627,0.0,24.753458443,3.6000545710000003,0.86668054,4.798607875,1.727344509,4.570429596,3.460661493,0.0,0.947690742,28.790370044,0.03422156,0.036046015,0.220772586,0.048072859999999995,0.0,0.004078806,0.0,0.0,0.0,0.0,0.121000789,0.0,0.9909948370000001,0.0,0.023309486,0.057797061,1.5302513990000002,0.01306404,0.058136234,0.001947578,3.0,3.0
152x152,2.181557648,0.0,57.763348691,10.045322965,0.889687542,118.06852123700001,0.947690742,6.718706772,0.889687542,0.947690742,9.072579945,0.947690742,11.980108739,1.227819495,3.454715776,5.686209804,17.522218905,0.0,0.0,8.776431436000001,2.727084002,17.182634452000002,0.0,0.0,1.756368082,10.175659281,0.0,2.175510237,4.357067885,0.0,1.227819495,0.0,19.936044022999997,27.922898731,1.727344509,0.0,0.889687542,7.830525182,0.947690742,0.0,0.889687542,3.460661493,9.080504509,1.227819495,2.175510237,86.563663649,0.0,3.790821612,6.060693464,5.229760212,1.895409533,1.895409533,0.889687542,0.947690742,0.0,1.227819495,3.954903497,7.241188564,1.77939326,1.77939326,1.8373782840000001,109.537286854,5.269087058,6.914029299,0.0,0.0,26.181507357,1.291870106,2.617032051,1.291870106,0.947690742,6.467874248,0.86668054,3.106241388,86.75510035400002,1.291870106,3.850824021,112.431133742,2.681007726,3.019214615,0.0,0.889687542,6.97807991,1.291870106,0.0,0.947690742,4.396363840999999,0.0,0.86668054,2.175510237,0.0,5.628208869,0.0,8.581054198999999,2.158550646,1.727344509,4.738521327,5.124671328,2.181557648,8.677752273000001,6.310511213,0.0,0.0,62.20374262400001,4.356317763,0.0,0.0,1.77939326,30.497127954,8.187185453,1.895409533,0.86668054,14.370150715999998,0.86668054,5.524138596,0.0,0.0,0.0,112.324195522,8.781779048,6.083662272,16.478493688,0.86668054,3.709765627,0.0,13.642992718,1.8373782840000001,0.86668054,4.798607875,2.9551640040000002,5.798249091000001,3.460661493,0.0,0.947690742,26.492757991999998,0.03422156,0.077792395,0.222518593,0.038948709,0.025491347,0.004078806,0.0,0.0,0.0,0.0,0.024769989,0.046094696,1.04874719,0.0,0.023309486,0.310664312,1.3498109560000002,0.01306404,0.058136234,0.100167978,3.0,3.0
153x153,2.181557648,0.0,57.763348691,7.202237878,0.889687542,118.88350678200001,0.0,14.452727425,0.889687542,0.0,13.963475881,5.288108113,10.084699206,1.227819495,3.454715776,0.0,4.2530065850000005,1.762676287,1.762676287,6.881021903000001,1.77939326,17.049901206,1.762676287,3.525431547,1.756368082,4.3567013359999995,0.0,6.515927608,3.4093771430000004,0.0,1.227819495,1.762676287,28.483507631,26.027489198,1.727344509,0.0,0.889687542,13.933652275,1.762676287,0.0,0.889687542,3.460661493,10.843180796,1.227819495,2.990495782,73.998533999,0.0,0.0,9.586125011,5.229760212,0.0,0.0,0.889687542,0.0,0.0,1.227819495,3.0072127550000003,3.450366952,1.77939326,1.77939326,4.415119089,97.367871154,4.321396316,1.227819495,0.0,0.0,23.205662317,1.291870106,2.617032051,1.291870106,0.0,8.230550534999999,0.86668054,2.158550646,96.38451535200001,1.291870106,5.613500308,104.866833872,3.4959932709999997,18.884744865000002,0.0,2.652363829,3.054546393,1.291870106,0.0,0.0,6.159040127999999,0.0,0.86668054,1.227819495,1.762676287,2.652363829,1.762676287,18.210469197,2.158550646,1.727344509,1.762676287,8.650102875,2.181557648,8.677752273000001,2.519689601,0.0,0.0,58.697283473000006,4.356317763,0.0,0.0,1.77939326,28.619430674,4.396363840999999,0.0,0.86668054,16.947891521,0.86668054,8.784134819,0.0,0.0,0.0,94.204968612,11.359519853,9.609093819,18.241169975000002,0.86668054,0.86668054,0.0,17.451999869999998,2.652363829,0.86668054,4.798607875,2.9551640040000002,2.9551640040000002,3.460661493,0.0,0.0,29.070498797,0.03422156,0.052395495,0.222518593,0.046163923999999995,0.025491347,0.0,0.0,0.0,0.0,0.0,0.111406001,0.046094696,0.480769063,0.0,0.0,0.348837958,1.5035418120000001,0.01306404,0.058136234,0.10211555600000001,3.0,3.0
154x154,0.889687542,0.0,53.887727006,8.753452859,0.889687542,119.83119752400002,0.947690742,13.420190827,0.889687542,0.947690742,18.357815578999997,6.235798855,10.688238633000001,1.227819495,3.454715776,5.686209804,16.230348798999998,1.762676287,1.762676287,8.776431436000001,2.727084002,18.945310739,1.762676287,3.525431547,1.756368082,11.938335568,0.0,7.46361835,3.065197779,0.0,1.227819495,1.762676287,32.274329243,26.631028625,1.727344509,0.0,0.889687542,11.005721332,2.710367029,0.0,0.889687542,3.460661493,8.259494384,1.227819495,3.938186524,79.17426532900001,0.0,3.790821612,9.586125011,2.6460738,1.895409533,1.895409533,0.889687542,0.947690742,0.0,1.227819495,3.954903497,4.657502152,1.77939326,1.77939326,5.362809831,87.817784074,5.269087058,6.914029299,0.0,0.0,26.652313538,0.0,2.617032051,0.0,0.947690742,8.230550534999999,0.86668054,1.8143712820000002,94.74851968200001,0.0,5.613500308,76.971646232,4.4436840129999995,17.592874759,0.0,2.652363829,7.448886090999999,0.0,0.0,0.947690742,6.159040127999999,0.0,0.86668054,2.175510237,1.762676287,7.3908851559999995,1.762676287,16.574473527,0.86668054,1.727344509,6.501197614,8.650102875,0.889687542,8.677752273000001,5.018641107,0.0,0.0,33.549119113,4.356317763,0.0,0.0,1.77939326,36.376080095,8.187185453,1.895409533,0.86668054,16.603712157,0.86668054,12.574956431,0.0,0.0,0.0,88.956962282,12.307210595,9.609093819,18.241169975000002,0.86668054,3.709765627,0.0,24.689407831999997,3.6000545710000003,0.86668054,3.506737769,2.9551640040000002,5.798249091000001,3.460661493,0.0,0.947690742,30.018189538999998,0.03422156,0.077792395,0.21923848899999998,0.02668451,0.025491347,0.004078806,0.0,0.0,0.0,0.0,0.121000789,0.046094696,0.6257304800000001,0.0,0.023309486,0.348837958,1.458437433,0.01306404,0.058136234,0.10211555600000001,3.0,3.0
155x155,1.291870106,0.0,62.984800815,10.149998889,4.813664962,95.78540901200002,2.806860885,10.437055109000001,0.0,0.947690742,11.791744871999999,0.947690742,11.991108672,0.0,3.454715776,7.545379947,20.686257132,0.0,0.0,6.709074494999999,0.947690742,14.89859459,0.0,0.0,0.929612039,9.308978741,0.0,2.806860885,3.169172887,0.0,0.0,0.929612039,33.296296691,29.634233114,1.727344509,0.0,5.120684589,10.018924133,0.947690742,2.406826369,2.406826369,4.287672429000001,13.644717344,0.929612039,1.877302781,73.59604108799999,1.280184557,9.884671131,6.725877403,4.4428565550000005,2.825021572,1.895409533,0.0,0.947690742,0.929612039,0.0,0.947690742,8.233678167,0.0,0.0,4.087045442,101.75739095299998,13.635569543,9.404558140999999,0.0,0.929612039,6.030391433,1.291870106,1.727344509,1.291870106,3.354517111,3.586514652,2.406826369,2.239560848,100.23739780400001,1.291870106,7.220533434,82.14223166,4.634701668,20.797255814,0.0,0.0,6.97807991,1.291870106,0.0,0.947690742,1.727344509,0.929612039,1.280184557,0.947690742,0.0,5.668133366,1.280184557,11.537397920000002,7.385719625,1.727344509,4.738521327,0.0,3.1510402490000002,22.169711254,6.012303757,2.406826369,0.0,81.326196998,1.859170143,0.0,0.0,0.0,36.976359562,12.191001226,1.895409533,0.0,4.098730991,0.929612039,13.417560266,0.0,0.0,1.280184557,97.09029026900001,7.1911918550000005,9.987337351,23.800678894999997,0.0,2.843085087,0.0,12.478104722000001,0.947690742,0.0,3.9488266540000003,4.516129846,5.5000416350000005,1.727344509,0.0,0.947690742,29.665685490999998,0.0,0.048062531,0.023104498,0.033031229,0.0,0.004078806,0.0,0.0,0.0,0.0,0.009824366,0.0,0.9909948370000001,0.0,0.023309486,0.0,1.47073994,0.00021435,0.003225125,0.0,3.0,3.0
156x156,1.291870106,0.0,62.984800815,7.306913802,4.813664962,96.60039455700002,1.859170143,18.171075762,0.0,0.0,16.682640808000002,5.288108113,10.095699138999999,0.0,3.454715776,1.859170143,7.417044812,1.762676287,1.762676287,4.813664962,0.0,14.765861344,1.762676287,3.525431547,0.929612039,3.4900207959999996,0.0,7.147278256,2.221482145,0.0,0.0,2.692288326,41.843760298999996,27.738823581000002,1.727344509,0.0,5.120684589,16.122051226,1.762676287,2.406826369,2.406826369,4.287672429000001,15.407393631,0.929612039,2.692288326,61.030911438,1.280184557,6.093849519,10.25130895,4.4428565550000005,0.929612039,0.0,0.0,0.0,0.929612039,0.0,0.0,4.4428565550000005,0.0,0.0,6.664786247,89.587975253,12.687878801,3.718348337,0.0,0.929612039,3.054546393,1.291870106,1.727344509,1.291870106,2.406826369,5.349190939,2.406826369,1.291870106,109.866812802,1.291870106,8.983209721,74.57793179,5.449687213,36.662786064,0.0,1.762676287,3.054546393,1.291870106,0.0,0.0,3.4900207959999996,0.929612039,1.280184557,0.0,1.762676287,2.692288326,3.042860844,21.166812918,7.385719625,1.727344509,1.762676287,3.525431547,3.1510402490000002,22.169711254,2.221482145,2.406826369,0.0,77.819737847,1.859170143,0.0,0.0,0.0,35.098662282,8.400179613999999,0.0,0.0,6.676471796,0.929612039,16.677556489,0.0,0.0,1.280184557,78.97106335900001,9.76893266,13.512768898000001,25.563355182,0.0,0.0,0.0,16.287111874,1.762676287,0.0,3.9488266540000003,4.516129846,2.656956548,1.727344509,0.0,0.0,32.243426295999996,0.0,0.022665631,0.023104498,0.040246444000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.096460378,0.0,0.42301671,0.0,0.0,0.038173646,1.624470796,0.00021435,0.003225125,0.001947578,3.0,3.0
157x157,1.291870106,0.0,65.440452811,9.762565798,4.813664962,96.06553776500002,1.859170143,7.593970022000001,0.0,0.0,7.333354563,0.0,10.095699138999999,1.227819495,3.454715776,1.859170143,8.644864307,0.0,0.0,7.269316957999999,0.0,17.914444217,0.0,0.0,0.929612039,1.727344509,0.0,3.0869896380000004,3.44930164,0.0,1.227819495,0.929612039,30.733294574,31.422317924,1.727344509,0.0,5.120684589,10.299052886,0.0,2.406826369,2.406826369,4.287672429000001,14.872536839,2.157431534,2.157431534,78.316111858,1.280184557,6.093849519,6.725877403,4.4428565550000005,0.929612039,0.0,0.0,0.0,0.929612039,1.227819495,1.227819495,4.4428565550000005,0.0,0.0,3.1393547,125.66493968299999,12.687878801,4.946167832,0.0,0.929612039,19.709669046000002,1.291870106,1.727344509,1.291870106,2.406826369,4.814334147,2.406826369,1.291870106,105.42891448200001,1.291870106,8.448352929,105.21405440999999,3.687010926,20.797255814,0.0,0.0,1.291870106,1.291870106,0.0,0.0,1.727344509,0.929612039,1.280184557,1.227819495,0.0,0.929612039,1.280184557,13.045359174000001,7.385719625,1.727344509,0.0,2.455651996,3.1510402490000002,22.169711254,3.44930164,2.406826369,0.0,78.828138953,1.859170143,0.0,0.0,0.0,32.582189437,8.400179613999999,0.0,0.0,11.745930245,0.929612039,9.626738654,0.0,0.0,1.280184557,106.616706569,6.243501113000001,9.987337351,23.800678894999997,0.0,0.0,0.0,5.176646149000001,0.0,0.0,3.9488266540000003,5.743949341,3.8847760430000005,1.727344509,0.0,0.0,29.945814243999997,0.0,0.06441201099999999,0.024850505000000002,0.031122293000000002,0.025491347,0.0,0.0,0.0,0.0,0.0,0.000229578,0.046094696,0.480769063,0.0,0.0,0.291040897,1.444030353,0.00021435,0.003225125,0.100167978,3.0,3.0
158x158,0.0,0.0,59.10917913,8.858128783,4.813664962,97.54808529900002,2.806860885,17.138539164,0.0,0.947690742,21.076980505999998,6.235798855,10.699238566,0.0,3.454715776,7.545379947,19.394387026,1.762676287,1.762676287,6.709074494999999,0.947690742,16.661270877,1.762676287,3.525431547,0.929612039,11.071655028,0.0,8.094968997999999,1.877302781,0.0,0.0,2.692288326,45.634581911,28.342363008,1.727344509,0.0,5.120684589,13.194120283,2.710367029,2.406826369,2.406826369,4.287672429000001,12.823707219,0.929612039,3.6399790679999997,66.20664276800001,1.280184557,9.884671131,10.25130895,1.859170143,2.825021572,1.895409533,0.0,0.947690742,0.929612039,0.0,0.947690742,5.649991755,0.0,0.0,7.612476989,80.037888173,13.635569543,9.404558140999999,0.0,0.929612039,6.501197614,0.0,1.727344509,0.0,3.354517111,5.349190939,2.406826369,0.947690742,108.230817132,0.0,8.983209721,46.682744150000005,6.397377955,35.370915958,0.0,1.762676287,7.448886090999999,0.0,0.0,0.947690742,3.4900207959999996,0.929612039,1.280184557,0.947690742,1.762676287,7.430809653,3.042860844,19.530817248,6.093849519,1.727344509,6.501197614,3.525431547,1.859170143,22.169711254,4.720433651,2.406826369,0.0,52.671573487,1.859170143,0.0,0.0,0.0,42.855311703,12.191001226,1.895409533,0.0,6.332292432,0.929612039,20.468378101,0.0,0.0,1.280184557,73.723057029,10.716623402,13.512768898000001,25.563355182,0.0,2.843085087,0.0,23.524519836,2.710367029,0.0,2.656956548,4.516129846,5.5000416350000005,1.727344509,0.0,0.947690742,33.191117038,0.0,0.048062531,0.019824394000000002,0.02076703,0.0,0.004078806,0.0,0.0,0.0,0.0,0.106055166,0.0,0.567978127,0.0,0.023309486,0.038173646,1.5793664170000001,0.00021435,0.003225125,0.001947578,3.0,3.0
