coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Microglia,ODMature1
136x136,1.6110825960000001,0.96942751,40.854300274,5.785113078,1.813760786,46.672875974,1.993574012,6.669902609,2.642252697,2.102895975,4.8750741930000006,10.313474352,3.392987829,0.96942751,0.0,0.891907941,30.951403612,1.376612356,1.457310294,1.923076625,5.755747849,8.608842743,0.0,0.484704415,6.418040805,13.213960786000001,0.719174655,0.719174655,3.980007917,0.0,0.0,2.40779972,20.209487835,25.896274281999997,0.664523765,0.0,1.454143763,2.760310776,0.0,0.0,37.862884234999996,3.806621589,19.883445727,2.330280151,0.0,0.0,6.022148348,5.8169641,3.7226124130000002,38.206906426,0.0,0.719174655,0.891907941,12.459064784999999,2.095787011,25.501903479,2.58760039,21.674963859,0.891907941,8.243112660000001,3.431946222,18.080574282,3.06839289,14.526005797000002,1.14922818,6.741323003,1.861335451,1.20387907,0.0,0.0,20.608779221,32.432775723999995,0.719174655,0.96942751,64.62259270999999,0.0,0.664523765,47.187615898000004,1.633951275,19.813893960999998,0.664523765,2.40779972,2.2756063610000004,0.0,0.484704415,0.0,4.221572344,5.054883704,13.261484990000001,0.484704415,1.38369842,12.553412031999999,2.157548282,11.625807077000001,5.051668784,1.14922818,1.783812624,12.176955132,0.664523765,8.726799789,3.27107108,6.022148348,13.1929041,1.43837221,1.457310294,1.688602165,0.0,187.27711932499997,3.987122086,27.128130809,0.891907941,1.329056371,138.709924994,0.96942751,19.998099629,1.43837221,1.376612356,0.484704415,3.0912615690000003,20.671497553,9.775604718,25.630050732999997,0.0,0.664523765,0.664523765,21.304410216999997,6.022148348,1.457310294,1.376612356,3.861948421,5.726390233999999,4.925056159,1.923076625,0.891907941,72.468794595,0.032287372,0.06771543599999999,0.11093441000000001,0.122978488,0.22564867,0.052290631,3.1873971469999995,0.085128075,0.045532046,0.0,0.363984591,0.035893242,0.9681904760000001,0.0,0.020208882,0.25907005,0.573393474,0.007084951999999999,0.017934595999999997,0.075526214,3.0,3.0
137x137,0.891907941,0.96942751,46.29806982,3.627564796,1.813760786,51.397470864999995,1.993574012,5.231530399,0.484704415,0.664523765,4.8750741930000006,10.313474352,3.392987829,0.96942751,0.0,0.891907941,25.197886571999998,1.376612356,1.457310294,0.484704415,5.036573194,7.8896680880000005,0.0,0.484704415,0.664523765,6.022148348,0.0,0.0,3.980007917,0.0,0.0,0.96942751,24.214885171,36.784033502,0.664523765,0.0,1.454143763,2.041136121,5.443769546,0.0,32.207799515,3.806621589,16.287445939,0.891907941,0.0,0.0,6.022148348,7.664733858,3.7226124130000002,24.541300876,0.0,0.0,0.891907941,19.031741627,1.376612356,32.482922391,1.14922818,16.331822525,0.891907941,8.243112660000001,1.993574012,26.81078522,7.792987781000001,13.087633587000001,1.14922818,6.022148348,1.861335451,0.484704415,0.0,0.0,9.100429941,28.836775936,0.0,0.96942751,63.903418054999996,0.0,0.664523765,37.528637314,1.633951275,19.813893960999998,0.664523765,0.96942751,1.5564317060000001,0.0,0.484704415,0.0,2.7832001340000003,5.054883704,33.6002952,0.484704415,0.664523765,9.676642353999998,0.0,10.187434867,26.828851204,1.14922818,1.783812624,12.176955132,0.664523765,8.007625134,3.27107108,6.022148348,13.1929041,0.0,1.457310294,0.96942751,0.0,186.55794466999998,3.987122086,23.532131021,0.891907941,1.329056371,107.57813112400001,0.96942751,18.969126973999998,0.0,1.376612356,0.484704415,3.0912615690000003,18.513949270999998,8.337232508,16.281012295,0.0,0.664523765,0.664523765,18.427640539,6.022148348,6.90107984,1.376612356,7.867345757000001,4.288018023999999,1.329056371,0.484704415,0.891907941,50.17179457500001,0.045162098,0.058291961999999996,0.116770519,0.099433349,0.22564867,0.023056926,2.726715969,0.085128075,0.045532046,0.0,0.177919094,0.035893242,0.6709813360000001,0.0,0.0,0.266059916,0.766201091,0.012001735999999999,0.033495646,0.075526214,3.0,3.0
138x138,1.6110825960000001,0.96942751,39.39698998,7.768502874000001,1.813760786,49.647993745,1.993574012,7.661584616,2.642252697,2.102895975,3.4177638990000005,9.382150500000002,3.392987829,0.96942751,1.983389796,3.867025712,31.477483114,2.368294363,0.0,1.923076625,3.367088216,8.608842743,0.0,0.484704415,6.418040805,13.213960786000001,0.719174655,0.719174655,3.980007917,0.0,0.0,2.40779972,25.168029768,20.066914384999997,0.664523765,0.0,1.454143763,3.7519927830000004,0.0,0.0,44.521532605000004,0.891907941,16.968732079,2.330280151,0.0,0.0,6.022148348,7.800353896000001,3.7226124130000002,25.616302332000004,0.0,0.719174655,0.891907941,14.968592547,2.095787011,32.098560514,2.58760039,27.625207035,0.891907941,8.243112660000001,3.431946222,16.623263987999998,2.602764603,15.173008574,1.14922818,6.741323003,1.861335451,1.20387907,0.0,0.0,17.288948122,32.432775723999995,0.719174655,0.96942751,64.21738133699999,0.0,0.664523765,45.219281098,1.633951275,21.797283757,0.664523765,2.40779972,2.2756063610000004,0.0,0.484704415,0.0,4.221572344,3.5975734100000003,13.261484990000001,1.476386422,1.38369842,13.079491534,2.157548282,12.677931485000002,6.043350791,1.14922818,1.783812624,11.771743759,2.647913561,8.726799789,1.813760786,6.022148348,15.176293896,1.43837221,0.991682007,1.688602165,0.0,187.27711932499997,3.987122086,25.731199151000002,0.891907941,1.329056371,108.410157024,0.96942751,22.507627391,1.43837221,1.376612356,0.484704415,1.633951275,20.671497553,9.775604718,22.715337085,0.991682007,0.664523765,0.664523765,27.780771854999998,6.022148348,0.0,1.376612356,4.853630428,5.260761947,4.925056159,1.923076625,0.891907941,72.304899225,0.032287372,0.06771543599999999,0.127905419,0.12666317900000001,0.22564867,0.052290631,2.037250025,0.085128075,0.013825942,0.0,0.424818479,0.046678036,0.9681904760000001,0.010793173,0.020208882,0.205081315,0.5417733579999999,0.036929135,0.027090176,0.075526214,3.0,3.0
139x139,0.891907941,0.96942751,44.840759526,5.610954592000001,1.813760786,54.372588635999996,1.993574012,6.223212406,0.484704415,0.664523765,3.4177638990000005,9.382150500000002,3.392987829,0.96942751,1.983389796,3.867025712,25.723966074,2.368294363,0.0,0.484704415,2.647913561,7.8896680880000005,0.0,0.484704415,0.664523765,6.022148348,0.0,0.0,3.980007917,0.0,0.0,0.96942751,29.173427103999998,30.954673604999996,0.664523765,0.0,1.454143763,3.032818128,5.443769546,0.0,38.866447885,0.891907941,13.372732291,0.891907941,0.0,0.0,6.022148348,9.648123654,3.7226124130000002,11.950696782000001,0.0,0.0,0.891907941,21.541269389,1.376612356,39.079579425999995,1.14922818,22.282065701,0.891907941,8.243112660000001,1.993574012,25.353474925999997,7.327359494,13.734636364,1.14922818,6.022148348,1.861335451,0.484704415,0.0,0.0,5.780598842,28.836775936,0.0,0.96942751,63.498206681999996,0.0,0.664523765,35.560302514,1.633951275,21.797283757,0.664523765,0.96942751,1.5564317060000001,0.0,0.484704415,0.0,2.7832001340000003,3.5975734100000003,33.6002952,1.476386422,0.664523765,10.202721856,0.0,11.239559275000001,27.820533210999997,1.14922818,1.783812624,11.771743759,2.647913561,8.007625134,1.813760786,6.022148348,15.176293896,0.0,0.991682007,0.96942751,0.0,186.55794466999998,3.987122086,22.135199363,0.891907941,1.329056371,77.278363154,0.96942751,21.478654736000003,0.0,1.376612356,0.484704415,1.633951275,18.513949270999998,8.337232508,13.366298647,0.991682007,0.664523765,0.664523765,24.904002177,6.022148348,5.443769546,1.376612356,8.859027764,3.822389737,1.329056371,0.484704415,0.891907941,50.007899205,0.045162098,0.058291961999999996,0.133741528,0.10311804000000001,0.22564867,0.023056926,1.5765688469999999,0.085128075,0.013825942,0.0,0.238752982,0.046678036,0.6709813360000001,0.010793173,0.0,0.212071181,0.734580975,0.041845919,0.042651226,0.075526214,3.0,3.0
140x140,1.6110825960000001,0.96942751,44.840759526,5.785113078,1.813760786,52.11664552,1.993574012,6.669902609,2.642252697,2.102895975,3.4177638990000005,7.398760704000001,3.392987829,0.96942751,0.0,0.891907941,29.494093317999997,1.376612356,0.0,1.923076625,1.38369842,8.608842743,0.0,0.484704415,6.418040805,13.213960786000001,0.719174655,0.719174655,3.980007917,0.0,0.0,2.40779972,25.653257381000003,30.954673604999996,0.664523765,0.0,1.454143763,2.760310776,5.443769546,0.0,38.548529145,0.891907941,16.968732079,2.330280151,0.0,0.0,6.022148348,11.260733646,3.7226124130000002,23.632912536,0.0,0.719174655,0.891907941,21.889513711,2.095787011,34.545291674,2.58760039,27.118733405,0.891907941,8.243112660000001,3.431946222,27.511023207999997,7.0548521420000005,7.2393366420000005,1.14922818,6.741323003,1.861335451,1.20387907,0.0,0.0,13.322110065999999,32.432775723999995,0.719174655,0.96942751,60.250543281,0.0,0.664523765,27.856306744,1.633951275,19.813893960999998,0.664523765,2.40779972,2.2756063610000004,0.0,0.484704415,0.0,4.221572344,3.5975734100000003,35.03866741,0.484704415,1.38369842,11.096101738,2.157548282,8.711093429000002,26.828851204,1.14922818,1.783812624,7.804905703,0.664523765,8.726799789,1.813760786,6.022148348,13.1929041,1.43837221,0.0,1.688602165,0.0,187.27711932499997,3.987122086,22.75608138,0.891907941,1.329056371,109.865716394,0.96942751,23.984558880999998,1.43837221,1.376612356,0.484704415,1.633951275,20.671497553,9.775604718,22.715337085,0.0,0.664523765,0.664523765,19.847099923,6.022148348,5.443769546,1.376612356,9.305717967,4.26907994,4.925056159,1.923076625,0.891907941,56.439368975,0.048713218,0.06771543599999999,0.116267733,0.122978488,0.22564867,0.052290631,2.3485500569999997,0.085128075,0.013825942,0.0,0.459349138,0.035893242,0.9681904760000001,0.0,0.020208882,0.205380844,0.703035837,0.010484218,0.020571859,0.075526214,3.0,3.0
141x141,1.6110825960000001,0.96942751,40.854300274,5.1103655880000005,0.484704415,48.318937374,0.0,5.668010604,2.642252697,1.43837221,4.210550428,12.296864148000001,3.392987829,0.96942751,1.983389796,3.867025712,24.960505462999997,2.368294363,1.457310294,1.923076625,7.074613879999999,3.9571310420000003,0.0,0.484704415,5.75351704,13.213960786000001,0.719174655,0.719174655,3.315484152,0.0,0.0,2.40779972,22.509892482,25.896274281999997,0.0,0.0,1.454143763,3.087469018,0.0,0.0,44.090425345,3.806621589,18.554389356,2.330280151,0.0,0.0,6.022148348,6.471297525,3.7226124130000002,30.222989236000004,0.0,0.719174655,0.891907941,15.761379075999999,2.095787011,31.410941723999997,1.923076625,26.296150664,0.891907941,6.914056289,1.43837221,15.422436995999998,4.060074897,17.143417712,0.484704415,6.741323003,1.861335451,1.20387907,0.0,0.0,23.246560906,30.439201712,0.719174655,0.96942751,62.60871428,0.0,0.0,62.684570730000004,0.96942751,17.145572056,0.0,2.40779972,1.6110825960000001,0.0,0.484704415,0.0,2.892515973,3.7258273330000002,7.945224973,1.476386422,0.719174655,9.885090127,2.157548282,12.934507847,4.71429442,0.484704415,1.783812624,14.814736817,1.983389796,8.726799789,1.942014709,6.022148348,14.511770130999999,1.43837221,2.448992301,1.688602165,0.0,187.27711932499997,0.0,24.786988563,0.891907941,0.0,118.368463124,0.96942751,21.971363673,1.43837221,1.376612356,0.484704415,2.426737804,20.006973788,9.775604718,22.307401456,0.991682007,0.0,0.0,26.579944862999998,6.022148348,1.457310294,1.376612356,4.853630428,6.718072240999999,3.595999788,1.923076625,0.891907941,76.37148963499999,0.032287372,0.056645957999999996,0.153307041,0.12666317900000001,0.002447184,0.052290631,2.8116057540000003,0.085128075,0.031706104,0.0,0.45897672700000003,0.010784794,0.9681904760000001,0.010793173,0.020208882,0.068132224,0.6082187609999999,0.038446653,0.042323817,0.0,3.0,3.0
142x142,0.891907941,0.96942751,46.29806982,2.952817306,0.484704415,53.043532264999996,0.0,4.229638394,0.484704415,0.0,4.210550428,12.296864148000001,3.392987829,0.96942751,1.983389796,3.867025712,19.206988423,2.368294363,1.457310294,0.484704415,6.355439225,3.237956387,0.0,0.484704415,0.0,6.022148348,0.0,0.0,3.315484152,0.0,0.0,0.96942751,26.515289818,36.784033502,0.0,0.0,1.454143763,2.368294363,5.443769546,0.0,38.435340625,3.806621589,14.958389568000001,0.891907941,0.0,0.0,6.022148348,8.319067283,3.7226124130000002,16.557383686,0.0,0.0,0.891907941,22.334055917999997,1.376612356,38.391960636,0.484704415,20.95300933,0.891907941,6.914056289,0.0,24.152647933999997,8.784669788,15.705045502,0.484704415,6.022148348,1.861335451,0.484704415,0.0,0.0,11.738211626,26.843201924,0.0,0.96942751,61.889539625,0.0,0.0,53.025592146,0.96942751,17.145572056,0.0,0.96942751,0.891907941,0.0,0.484704415,0.0,1.454143763,3.7258273330000002,28.284035183,1.476386422,0.0,7.008320449,0.0,11.496135637,26.491476839999997,0.484704415,1.783812624,14.814736817,1.983389796,8.007625134,1.942014709,6.022148348,14.511770130999999,0.0,2.448992301,0.96942751,0.0,186.55794466999998,0.0,21.190988775,0.891907941,0.0,87.236669254,0.96942751,20.942391018000002,0.0,1.376612356,0.484704415,2.426737804,17.849425506,8.337232508,12.958363018,0.991682007,0.0,0.0,23.703175185,6.022148348,6.90107984,1.376612356,8.859027764,5.279700030999999,0.0,0.484704415,0.891907941,54.074489615,0.045162098,0.047222483999999995,0.15914315,0.10311804000000001,0.002447184,0.023056926,2.350924576,0.085128075,0.031706104,0.0,0.27291123,0.010784794,0.6709813360000001,0.010793173,0.0,0.07512209,0.801026378,0.043363437,0.057884867,0.0,3.0,3.0
143x143,1.6110825960000001,0.96942751,46.29806982,3.126975792,0.484704415,50.787589149,0.0,4.676328597,2.642252697,1.43837221,4.210550428,10.313474352,3.392987829,0.96942751,0.0,0.891907941,22.977115667,1.376612356,1.457310294,1.923076625,5.091224083999999,3.9571310420000003,0.0,0.484704415,5.75351704,13.213960786000001,0.719174655,0.719174655,3.315484152,0.0,0.0,2.40779972,22.995120095000004,36.784033502,0.0,0.0,1.454143763,2.095787011,5.443769546,0.0,38.117421885,3.806621589,18.554389356,2.330280151,0.0,0.0,6.022148348,9.931677275,3.7226124130000002,28.23959944,0.0,0.719174655,0.891907941,22.68230024,2.095787011,33.857672883999996,1.923076625,25.789677034,0.891907941,6.914056289,1.43837221,26.310196215999998,8.512162436,9.20974578,0.484704415,6.741323003,1.861335451,1.20387907,0.0,0.0,19.27972285,30.439201712,0.719174655,0.96942751,58.641876224,0.0,0.0,45.321596376,0.96942751,15.16218226,0.0,2.40779972,1.6110825960000001,0.0,0.484704415,0.0,2.892515973,3.7258273330000002,29.722407392999997,0.484704415,0.719174655,7.901700331000001,2.157548282,8.967669791,25.499794833,0.484704415,1.783812624,10.847898761,0.0,8.726799789,1.942014709,6.022148348,12.528380335,1.43837221,1.457310294,1.688602165,0.0,187.27711932499997,0.0,21.811870792,0.891907941,0.0,119.824022494,0.96942751,23.448295162999997,1.43837221,1.376612356,0.484704415,2.426737804,20.006973788,9.775604718,22.307401456,0.0,0.0,0.0,18.646272931,6.022148348,6.90107984,1.376612356,9.305717967,5.726390233999999,3.595999788,1.923076625,0.891907941,60.505959385,0.048713218,0.056645957999999996,0.141669355,0.122978488,0.002447184,0.052290631,3.122905786,0.085128075,0.031706104,0.0,0.493507386,0.0,0.9681904760000001,0.0,0.020208882,0.068431753,0.76948124,0.012001735999999999,0.0358055,0.0,3.0,3.0
144x144,1.6110825960000001,0.96942751,44.840759526,5.1103655880000005,0.484704415,53.76270692,0.0,5.668010604,2.642252697,1.43837221,2.7532401340000003,9.382150500000002,3.392987829,0.96942751,1.983389796,3.867025712,23.503195169,2.368294363,0.0,1.923076625,2.7025644509999998,3.9571310420000003,0.0,0.484704415,5.75351704,13.213960786000001,0.719174655,0.719174655,3.315484152,0.0,0.0,2.40779972,27.953662028000004,30.954673604999996,0.0,0.0,1.454143763,3.087469018,5.443769546,0.0,44.776070255,0.891907941,15.639675708,2.330280151,0.0,0.0,6.022148348,11.915067071,3.7226124130000002,15.648995346,0.0,0.719174655,0.891907941,25.191828002,2.095787011,40.454329919,1.923076625,31.73992021,0.891907941,6.914056289,1.43837221,24.852885922,8.046534149,9.856748557000001,0.484704415,6.741323003,1.861335451,1.20387907,0.0,0.0,15.959891750999999,30.439201712,0.719174655,0.96942751,58.236664851,0.0,0.0,43.353261576,0.96942751,17.145572056,0.0,2.40779972,1.6110825960000001,0.0,0.484704415,0.0,2.892515973,2.2685170390000002,29.722407392999997,1.476386422,0.719174655,8.427779833,2.157548282,10.019794199000001,26.491476839999997,0.484704415,1.783812624,10.442687388,1.983389796,8.726799789,0.484704415,6.022148348,14.511770130999999,1.43837221,0.991682007,1.688602165,0.0,187.27711932499997,0.0,20.414939134,0.891907941,0.0,89.524254524,0.96942751,25.957822925000002,1.43837221,1.376612356,0.484704415,0.96942751,20.006973788,9.775604718,19.392687807999998,0.991682007,0.0,0.0,25.122634569,6.022148348,5.443769546,1.376612356,10.297399974000001,5.260761947,3.595999788,1.923076625,0.891907941,60.342064015,0.048713218,0.056645957999999996,0.15864036399999998,0.12666317900000001,0.002447184,0.052290631,1.972758664,0.085128075,0.0,0.0,0.554341274,0.010784794,0.9681904760000001,0.010793173,0.020208882,0.014443018,0.7378611239999999,0.041845919,0.04496108,0.0,3.0,3.0
145x145,0.891907941,0.0,16.619492554,4.641527082,2.4977090349999997,31.392428563,1.993574012,4.769068643,0.0,1.8331764289999999,3.905646683,11.812159733000001,0.0,0.0,1.983389796,3.867025712,29.917138595,1.883589948,1.457310294,4.674662016,9.357299503,6.435524325,0.0,0.0,0.664523765,6.022148348,0.0,0.0,1.5564317060000001,0.0,0.0,0.0,20.934516605000002,14.748408082,0.664523765,0.0,0.0,3.7167663770000003,5.843212087,0.0,38.864751224,3.806621589,17.456098603,0.891907941,0.0,4.674662016,7.190801012,6.541690621,1.783812624,26.524690672000002,0.0,0.0,0.891907941,13.279473127,0.891907941,30.036191230999997,0.664523765,17.920707624,0.891907941,8.243112660000001,1.993574012,14.695050586,3.340900242,20.536601104,0.664523765,6.022148348,0.891907941,0.0,0.0,0.0,13.751216246,32.542010442,0.0,0.0,37.446130031,0.0,0.664523765,56.060264332,1.8331764289999999,21.797283757,0.664523765,0.0,1.5564317060000001,0.0,0.0,0.0,1.329056371,5.738831953,11.338408365,2.1603346709999998,0.664523765,11.66003215,0.0,14.552809647,5.273203666,0.664523765,1.783812624,13.235564215,2.647913561,2.675784144,2.786366665,6.022148348,15.860242145,26.88046418,2.448992301,0.0,0.0,231.71717468999998,5.15577475,27.702754026,0.891907941,1.329056371,112.364349441,2.337336513,17.007491069,0.0,0.891907941,0.0,5.627821739,29.630219327999995,4.459589628,13.372783322,0.991682007,0.664523765,0.664523765,25.876608056,6.022148348,1.457310294,0.891907941,0.991682007,3.340900242,1.329056371,0.0,0.891907941,56.34431416,0.044689212,0.016648721000000002,0.145496302,0.127259661,0.22564867,0.001917426,2.4154159369999997,0.0,0.045532046,0.0,0.143388435,0.046678036,0.389162013,0.010793173,0.0,0.280745331,0.6690019049999999,0.039189259,0.04107429,0.075526214,3.0,3.0
146x146,1.6110825960000001,0.0,16.619492554,4.815685568,2.4977090349999997,29.136485447,1.993574012,5.215758846,2.157548282,3.2715486389999997,3.905646683,9.828769937,0.0,0.0,0.0,0.891907941,33.687265839,0.891907941,1.457310294,6.113034226,8.093084361999999,7.15469898,0.0,0.0,6.418040805,13.213960786000001,0.719174655,0.719174655,1.5564317060000001,0.0,0.0,1.43837221,17.414346882,14.748408082,0.664523765,0.0,0.0,3.444259025,5.843212087,0.0,38.54683248400001,3.806621589,21.052098391,2.330280151,0.0,4.674662016,7.190801012,8.154300613,1.783812624,38.206906426,0.0,0.719174655,0.891907941,13.627717448999999,1.6110825960000001,25.501903479,2.102895975,22.757375328000002,0.891907941,8.243112660000001,3.431946222,16.852598868,3.06839289,14.041301382,0.664523765,6.741323003,0.891907941,0.719174655,0.0,0.0,21.29272747,36.13801023,0.719174655,0.0,34.198466630000006,0.0,0.664523765,48.356268562000004,1.8331764289999999,19.813893960999998,0.664523765,1.43837221,2.2756063610000004,0.0,0.0,0.0,2.767428581,5.738831953,12.776780575,1.168652664,1.38369842,12.553412031999999,2.157548282,12.024343801,4.281521659,0.664523765,1.783812624,9.268726159,0.664523765,3.3949587990000003,2.786366665,6.022148348,13.876852349,28.31883639,1.457310294,0.719174655,0.0,232.43634934499997,5.15577475,28.323636043,0.891907941,1.329056371,144.951702681,2.337336513,19.513395214,1.43837221,0.891907941,0.0,5.627821739,31.787767609999996,5.897961838,22.721821759999997,0.0,0.664523765,0.664523765,20.819705801999998,6.022148348,1.457310294,0.891907941,1.43837221,3.787590445,4.925056159,1.43837221,0.891907941,62.77578393,0.048240332,0.026072195,0.128022507,0.147120109,0.22564867,0.031151131,3.1873971469999995,0.0,0.045532046,0.0,0.363984591,0.035893242,0.686371153,0.0,0.020208882,0.274054994,0.6374567669999999,0.007827558,0.018994923,0.075526214,3.0,3.0
147x147,0.891907941,0.0,22.063262100000003,2.658137286,2.4977090349999997,33.861080338,1.993574012,3.777386636,0.0,1.8331764289999999,3.905646683,9.828769937,0.0,0.0,0.0,0.891907941,27.933748799,0.891907941,1.457310294,4.674662016,7.373909706999999,6.435524325,0.0,0.0,0.664523765,6.022148348,0.0,0.0,1.5564317060000001,0.0,0.0,0.0,21.419744218,25.636167301999997,0.664523765,0.0,0.0,2.7250843700000003,11.286981633,0.0,32.891747764,3.806621589,17.456098603,0.891907941,0.0,4.674662016,7.190801012,10.002070371,1.783812624,24.541300876,0.0,0.0,0.891907941,20.200394291,0.891907941,32.482922391,0.664523765,17.414233994,0.891907941,8.243112660000001,1.993574012,25.582809806,7.792987781000001,12.602929172,0.664523765,6.022148348,0.891907941,0.0,0.0,0.0,9.78437819,32.542010442,0.0,0.0,33.479291975,0.0,0.664523765,38.697289978,1.8331764289999999,19.813893960999998,0.664523765,0.0,1.5564317060000001,0.0,0.0,0.0,1.329056371,5.738831953,33.115590784999995,1.168652664,0.664523765,9.676642353999998,0.0,10.585971591,26.058704078999998,0.664523765,1.783812624,9.268726159,0.664523765,2.675784144,2.786366665,6.022148348,13.876852349,26.88046418,1.457310294,0.0,0.0,231.71717468999998,5.15577475,24.727636255,0.891907941,1.329056371,113.819908811,2.337336513,18.484422559000002,0.0,0.891907941,0.0,5.627821739,29.630219327999995,4.459589628,13.372783322,0.0,0.664523765,0.664523765,17.942936124,6.022148348,6.90107984,0.891907941,5.443769546,2.349218235,1.329056371,0.0,0.891907941,40.478783910000004,0.061115058,0.016648721000000002,0.13385861599999999,0.12357497,0.22564867,0.001917426,2.726715969,0.0,0.045532046,0.0,0.177919094,0.035893242,0.389162013,0.0,0.0,0.28104486,0.8302643839999999,0.012744342,0.034555973000000004,0.075526214,3.0,3.0
148x148,1.6110825960000001,0.0,15.16218226,6.799075364,2.4977090349999997,32.111603218,1.993574012,6.207440853,2.157548282,3.2715486389999997,2.448336389,8.897446085,0.0,0.0,1.983389796,3.867025712,34.213345341,1.883589948,0.0,6.113034226,5.704424728999999,7.15469898,0.0,0.0,6.418040805,13.213960786000001,0.719174655,0.719174655,1.5564317060000001,0.0,0.0,1.43837221,22.372888815000003,8.919048185,0.664523765,0.0,0.0,4.435941032000001,5.843212087,0.0,45.205480854,0.891907941,18.137384743,2.330280151,0.0,4.674662016,7.190801012,10.137690409,1.783812624,25.616302332000004,0.0,0.719174655,0.891907941,16.137245211,1.6110825960000001,32.098560514,2.102895975,28.707618504,0.891907941,8.243112660000001,3.431946222,15.395288574,2.602764603,14.688304159000001,0.664523765,6.741323003,0.891907941,0.719174655,0.0,0.0,17.972896370999997,36.13801023,0.719174655,0.0,33.793255257000006,0.0,0.664523765,46.387933762,1.8331764289999999,21.797283757,0.664523765,1.43837221,2.2756063610000004,0.0,0.0,0.0,2.767428581,4.281521659,12.776780575,2.1603346709999998,1.38369842,13.079491534,2.157548282,13.076468209000002,5.273203666,0.664523765,1.783812624,8.863514786,2.647913561,3.3949587990000003,1.329056371,6.022148348,15.860242145,28.31883639,0.991682007,0.719174655,0.0,232.43634934499997,5.15577475,26.926704385,0.891907941,1.329056371,114.651934711,2.337336513,22.022922976,1.43837221,0.891907941,0.0,4.170511445,31.787767609999996,5.897961838,19.807108112,0.991682007,0.664523765,0.664523765,27.296067439999998,6.022148348,0.0,0.891907941,2.430054217,3.321962158,4.925056159,1.43837221,0.891907941,62.61188856,0.048240332,0.026072195,0.14499351600000002,0.1508048,0.22564867,0.031151131,2.037250025,0.0,0.013825942,0.0,0.424818479,0.046678036,0.686371153,0.010793173,0.020208882,0.220066259,0.605836651,0.037671740999999995,0.028150503,0.075526214,3.0,3.0
