coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature1,Endothelial3,ODImmature1 Endothelial3
157x157,8.637669739,3.574639922,3.2138477979999998,4.494886166000001,1.9131009639999998,5.8078174250000005,12.885814884000002,6.8527558840000005,1.231361832,2.78371891,16.572759128999998,4.909703686,9.009579137,0.677374359,0.0,12.533422033999999,19.430398593,1.087831844,2.586139996,4.588727435,8.059652161,10.139481958000001,0.410457485,0.410457485,0.410457485,2.05224928,0.410457485,11.454154106,3.158742309,0.410457485,3.188784223,5.206655902,80.79804074399999,11.738597841999999,0.0,0.0,3.891214873,6.277446865,0.568266986,1.087831844,3.050635784,0.410457485,18.546216138,0.677374359,0.568266986,63.006247710000004,0.410457485,4.781836652,8.803102190999999,4.972647006,1.64180039,3.61890277,0.568266986,7.060839178,0.677374359,53.211444119,7.9560016110000005,17.418789672,0.410457485,1.498290728,5.645437432,42.858720848999994,5.9822644149999995,23.791994328,2.066557714,0.978724471,11.752274003,1.9131009639999998,0.410457485,1.354778164,4.138497074,8.246085365,1.50264208,0.0,23.915536056,15.93557709,3.194177794,43.243803394,7.959268022,9.693298164,1.9131009639999998,1.50264208,8.208947562,2.125986508,2.7783353330000002,0.0,3.2074099580000004,2.446962759,1.448612149,1.813909302,2.175694533,23.894075264,0.410457485,24.09353709,12.604943893000002,134.22397494,5.625811834,0.677374359,11.844925930999999,7.9318171379999995,9.563725726000001,1.354778164,2.525684247,191.04529754,3.96538528,0.0,0.978724471,14.361128594,13.567108837,11.008884038,0.0,3.9495798119999996,17.59877418,2.803390313,24.919018950999998,0.568266986,0.0,0.0,55.991512035,9.356351261,18.339854136,44.060172619,0.978724471,4.909703686,2.070909066,27.724481831000002,0.0,2.33782594,3.049635907,3.276613475,10.48937826,43.046158561999995,0.0,0.677374359,10.406222160999999,0.279658302,0.047755331,0.061268136,0.09651362000000001,0.0,0.013062744,0.011314421,0.0,0.0,0.0,0.024325537,0.0,0.7924707599999999,0.006760343,0.003467705,0.027940554,0.873302856,0.264116169,0.010261959,0.0,3.0,3.0,"[[0, 2, 3], [0, 1, 4]]"
158x158,19.878095363,23.466483942,3.1341670649999998,3.7378383580000003,3.1881983949999997,5.067647839,8.480408220000001,6.175381525000001,1.231361832,0.410457485,17.718136004999998,4.846901175,10.284676568,0.0,0.0,6.436990778999999,17.853512408,1.685554916,1.231361832,6.461530026,8.514881882000001,5.2336645410000004,1.685554916,0.410457485,0.410457485,2.05224928,2.994391458,8.744614605,2.48136795,0.410457485,3.188784223,3.8518777379999998,85.46551991599999,12.854310347999998,0.0,0.0,1.859069634,5.600072506,0.568266986,0.410457485,0.0,1.702433138,23.162861263,0.0,0.568266986,16.515685126,0.410457485,4.104462293,8.125727831999999,4.892966273,1.64180039,0.568266986,0.568266986,1.64180039,0.0,52.53406976,4.165176338,11.999750884,0.410457485,0.820916369,2.594801648,28.938288547,9.858222908,11.589446923,1.3891833550000001,0.978724471,1.843364417,1.9131009639999998,0.410457485,2.567073084,0.410457485,3.5043919380000004,1.50264208,0.0,32.942479438,29.96007612,0.820916369,31.498581358,6.604489858,10.307899458,1.9131009639999998,4.05281903,8.208947562,1.448612149,2.7783353330000002,0.0,3.2074099580000004,1.092184595,1.448612149,1.136534943,0.820916369,24.412106975,0.410457485,23.416162731,9.218021011000001,139.324258179,5.625811834,0.0,7.292298708,7.254442779,8.208947562,0.0,2.525684247,263.95255901999997,7.790637287,0.0,0.978724471,14.361128594,8.598499864,9.654105873999999,0.0,2.594801648,8.998701136,1.448612149,26.131313871,0.568266986,0.0,0.0,1.092184595,6.983089836,18.339854136,44.060172619,0.978724471,4.830022953,2.070909066,24.270002618000003,2.583933973,1.660451581,4.34161156,3.276613475,9.812003901,46.922117054999994,1.275097431,0.0,10.60003382,0.218558936,0.036096065000000004,0.08223522,0.126572937,0.0,0.014040097999999999,0.0,0.0,0.0,0.0,0.046006262000000006,0.0,1.185523089,0.0,0.003467705,0.031295209,0.833010248,0.059450319,0.010261959,0.0,3.0,3.0,"[[0, 2, 3], [0, 2, 3]]"
159x159,19.52426699,15.816008053,1.859069634,2.462740927,1.9131009639999998,5.067647839,10.853669645,6.175381525000001,1.231361832,2.78371891,17.187360422999998,4.846901175,9.009579137,0.0,0.0,6.436990778999999,15.303335458,0.410457485,1.231361832,3.911353076,5.964704932,7.429942457,0.410457485,0.410457485,0.410457485,2.05224928,2.994391458,8.744614605,2.48136795,0.410457485,3.188784223,3.8518777379999998,85.28860439099999,9.029058340999999,0.0,0.0,1.859069634,5.600072506,0.568266986,0.410457485,2.373261425,1.702433138,19.160817431999998,0.0,0.568266986,43.361955390000006,0.410457485,4.104462293,8.125727831999999,3.617868842,1.64180039,2.941528411,0.568266986,1.64180039,0.0,52.53406976,6.538437763,11.999750884,0.410457485,0.820916369,4.968063073,40.449653438,9.858222908,21.082454827,1.3891833550000001,0.978724471,7.687967293,1.9131009639999998,0.410457485,1.291975653,2.78371891,3.5043919380000004,1.50264208,0.0,23.664435274,15.93557709,3.194177794,34.437846044,6.604489858,10.307899458,1.9131009639999998,1.50264208,8.208947562,1.448612149,2.7783353330000002,0.0,3.2074099580000004,1.092184595,1.448612149,1.136534943,0.820916369,21.861930025,0.410457485,23.416162731,9.218021011000001,134.22397494,5.625811834,0.0,13.136901584,7.254442779,8.208947562,0.0,2.525684247,174.21468823,3.96538528,0.0,0.978724471,14.361128594,10.79477778,9.654105873999999,0.0,2.594801648,16.118401443,1.448612149,24.85621644,0.568266986,0.0,0.0,34.313760115,9.356351261,18.339854136,44.060172619,0.978724471,3.554925522,2.070909066,29.016457484000004,2.583933973,1.660451581,4.34161156,3.276613475,9.812003901,46.922117054999994,0.0,0.0,11.698197814,0.218558936,0.047755331,0.074740942,0.11059147800000001,0.0,0.013062744,0.011314421,0.0,0.0,0.0,0.024325537,0.0,0.904225526,0.006760343,0.003467705,0.027940554,0.8701004520000001,0.070065721,0.010261959,0.0,3.0,3.0,"[[0, 2, 3], [0, 2, 4]]"
160x160,11.705807739,10.547741452,3.1341670649999998,3.7378383580000003,3.1881983949999997,3.7756721860000004,10.853669645,6.175381525000001,1.231361832,2.78371891,23.545860659,3.554925522,10.284676568,0.0,0.0,6.436990778999999,16.561536755,1.685554916,1.231361832,6.461530026,7.222906229,9.980119407,1.685554916,0.410457485,0.410457485,2.05224928,0.410457485,8.744614605,2.48136795,0.410457485,3.188784223,3.8518777379999998,82.67084333499999,12.854310347999998,0.0,0.0,1.859069634,5.600072506,0.568266986,0.410457485,2.373261425,0.410457485,24.244147034999997,0.0,0.568266986,49.737260646,0.410457485,4.104462293,8.125727831999999,4.892966273,1.64180039,2.941528411,0.568266986,1.64180039,0.0,52.53406976,5.2464621099999995,11.999750884,0.410457485,0.820916369,4.968063073,37.798083968,5.9822644149999995,21.082454827,1.3891833550000001,0.978724471,8.963064723999999,1.9131009639999998,0.410457485,1.275097431,2.78371891,3.5043919380000004,1.50264208,0.0,32.520996298,29.96007612,3.194177794,43.363291337999996,6.604489858,9.015923805,1.9131009639999998,4.05281903,8.208947562,1.448612149,2.7783353330000002,0.0,3.2074099580000004,1.092184595,1.448612149,1.136534943,0.820916369,24.412106975,0.410457485,23.416162731,9.218021011000001,139.324258179,5.625811834,0.0,13.120023362,7.254442779,8.208947562,0.0,2.525684247,261.84579959,7.790637287,0.0,0.978724471,14.361128594,12.052979077,9.654105873999999,0.0,2.594801648,13.53446747,1.448612149,24.839338217999998,0.568266986,0.0,0.0,34.313760115,9.356351261,18.339854136,44.060172619,0.978724471,4.830022953,2.070909066,27.724481831000002,0.0,1.660451581,3.049635907,3.276613475,9.812003901,43.046158561999995,1.275097431,0.0,11.681319592000001,0.196846452,0.056128543,0.08435074,0.131948999,0.0,0.018427369,0.011314421,0.0,0.0,0.0,0.046006262000000006,0.0,1.073768323,0.006760343,0.003467705,0.059235763,0.886158945,0.023682708,0.010261959,0.0,3.0,3.0,"[[0, 2, 3], [0, 3, 4]]"
161x161,20.461628453,21.246592738,3.04033308,5.769983597,3.1881983949999997,7.099793078,10.512553459000001,6.8527558840000005,1.231361832,0.410457485,15.498244800999998,6.201679339,10.284676568,0.677374359,0.0,11.084809884999999,23.272551196000002,2.362929275,2.586139996,5.6902922359999994,11.901804764000001,7.9432040420000005,1.685554916,0.410457485,0.410457485,2.05224928,2.994391458,11.454154106,3.158742309,0.410457485,3.188784223,5.206655902,86.14289427499999,15.563849848999999,0.0,0.0,2.4426027240000003,6.277446865,0.568266986,1.087831844,0.677374359,1.702433138,19.494345845999998,0.677374359,0.568266986,26.019597576000002,0.410457485,4.781836652,8.803102190999999,6.247744437,1.64180039,1.2456413450000001,0.568266986,7.060839178,0.677374359,53.211444119,6.874715839,15.970177522999998,0.410457485,1.498290728,3.2721760069999997,33.304669601,8.409610759,12.850374275,2.066557714,0.978724471,5.907671127,1.9131009639999998,0.410457485,3.9218512480000003,1.765235649,8.246085365,1.50264208,0.0,32.56697916,14.02449903,0.820916369,25.819938387999997,7.959268022,10.985273817,1.9131009639999998,4.05281903,8.208947562,0.677374359,2.7783353330000002,0.0,3.2074099580000004,2.446962759,0.0,1.813909302,2.175694533,22.098362438000002,0.410457485,21.196271527,12.604943893000002,139.324258179,5.625811834,0.677374359,5.843686559,7.9318171379999995,9.563725726000001,1.354778164,2.525684247,183.48760527000002,7.790637287,0.0,0.978724471,12.912516445,8.316916798000001,11.008884038,0.0,3.9495798119999996,13.063007846000001,1.354778164,27.486092035,0.568266986,0.0,0.0,22.769936514999998,6.983089836,18.339854136,44.060172619,0.978724471,6.184801117,2.070909066,24.270002618000003,2.583933973,2.33782594,4.34161156,3.276613475,10.48937826,45.473504905999995,1.275097431,0.677374359,6.254144043999999,0.293168913,0.036096065000000004,0.056977614,0.088361043,0.0,0.014040097999999999,0.0,0.0,0.0,0.0,0.046006262000000006,0.0,0.998333717,0.0,0.003467705,0.031295209,0.6668513159999999,0.306417433,0.010261959,0.0,3.0,3.0,"[[0, 2, 3], [1, 2, 3]]"
162x162,20.10780008,13.596116849,1.765235649,4.494886166000001,1.9131009639999998,7.099793078,12.885814884000002,6.8527558840000005,1.231361832,2.78371891,14.967469218999998,6.201679339,9.009579137,0.677374359,0.0,11.084809884999999,20.722374246,1.087831844,2.586139996,3.140115286,9.351627814,10.139481958000001,0.410457485,0.410457485,0.410457485,2.05224928,2.994391458,11.454154106,3.158742309,0.410457485,3.188784223,5.206655902,85.96597874999999,11.738597841999999,0.0,0.0,2.4426027240000003,6.277446865,0.568266986,1.087831844,3.050635784,1.702433138,15.492302015,0.677374359,0.568266986,52.86586784000001,0.410457485,4.781836652,8.803102190999999,4.972647006,1.64180039,3.61890277,0.568266986,7.060839178,0.677374359,53.211444119,9.247977264,15.970177522999998,0.410457485,1.498290728,5.645437432,44.816034492,8.409610759,22.343382179000002,2.066557714,0.978724471,11.752274003,1.9131009639999998,0.410457485,2.646753817,4.138497074,8.246085365,1.50264208,0.0,23.288934996000002,0.0,3.194177794,28.759203074,7.959268022,10.985273817,1.9131009639999998,1.50264208,8.208947562,0.677374359,2.7783353330000002,0.0,3.2074099580000004,2.446962759,0.0,1.813909302,2.175694533,19.548185488,0.410457485,21.196271527,12.604943893000002,134.22397494,5.625811834,0.677374359,11.688289435,7.9318171379999995,9.563725726000001,1.354778164,2.525684247,93.74973448,3.96538528,0.0,0.978724471,12.912516445,10.513194714,11.008884038,0.0,3.9495798119999996,20.182708153,1.354778164,26.210994604,0.568266986,0.0,0.0,55.991512035,9.356351261,18.339854136,44.060172619,0.978724471,4.909703686,2.070909066,29.016457484000004,2.583933973,2.33782594,4.34161156,3.276613475,10.48937826,45.473504905999995,0.0,0.677374359,7.352308037999999,0.293168913,0.047755331,0.049483336,0.072379584,0.0,0.013062744,0.011314421,0.0,0.0,0.0,0.024325537,0.0,0.717036154,0.006760343,0.003467705,0.027940554,0.70394152,0.317032835,0.010261959,0.0,3.0,3.0,"[[0, 2, 3], [1, 2, 4]]"
163x163,12.289340829,8.327850248,3.04033308,5.769983597,3.1881983949999997,5.8078174250000005,12.885814884000002,6.8527558840000005,1.231361832,2.78371891,21.325969455,4.909703686,10.284676568,0.677374359,0.0,11.084809884999999,21.980575543,2.362929275,2.586139996,5.6902922359999994,10.609829111,12.689658908,1.685554916,0.410457485,0.410457485,2.05224928,0.410457485,11.454154106,3.158742309,0.410457485,3.188784223,5.206655902,83.34821769399998,15.563849848999999,0.0,0.0,2.4426027240000003,6.277446865,0.568266986,1.087831844,3.050635784,0.410457485,20.575631618,0.677374359,0.568266986,59.241173096000004,0.410457485,4.781836652,8.803102190999999,6.247744437,1.64180039,3.61890277,0.568266986,7.060839178,0.677374359,53.211444119,7.9560016110000005,15.970177522999998,0.410457485,1.498290728,5.645437432,42.164465022,4.533652266,22.343382179000002,2.066557714,0.978724471,13.027371433999999,1.9131009639999998,0.410457485,2.629875595,4.138497074,8.246085365,1.50264208,0.0,32.145496019999996,14.02449903,3.194177794,37.684648368,7.959268022,9.693298164,1.9131009639999998,4.05281903,8.208947562,0.677374359,2.7783353330000002,0.0,3.2074099580000004,2.446962759,0.0,1.813909302,2.175694533,22.098362438000002,0.410457485,21.196271527,12.604943893000002,139.324258179,5.625811834,0.677374359,11.671411212999999,7.9318171379999995,9.563725726000001,1.354778164,2.525684247,181.38084584,7.790637287,0.0,0.978724471,12.912516445,11.771396011,11.008884038,0.0,3.9495798119999996,17.59877418,1.354778164,26.194116381999997,0.568266986,0.0,0.0,55.991512035,9.356351261,18.339854136,44.060172619,0.978724471,6.184801117,2.070909066,27.724481831000002,0.0,2.33782594,3.049635907,3.276613475,10.48937826,41.597546412999996,1.275097431,0.677374359,7.3354298159999995,0.271456429,0.056128543,0.059093134,0.093737105,0.0,0.018427369,0.011314421,0.0,0.0,0.0,0.046006262000000006,0.0,0.886578951,0.006760343,0.003467705,0.059235763,0.7200000129999999,0.27064982200000004,0.010261959,0.0,3.0,3.0,"[[0, 2, 3], [1, 3, 4]]"
164x164,23.17593808,20.569218379,1.685554916,3.7378383580000003,3.1881983949999997,5.067647839,10.853669645,6.175381525000001,1.231361832,2.78371891,21.940570749,4.846901175,10.284676568,0.0,0.0,4.98837863,17.853512408,1.685554916,1.231361832,5.012917877,8.514881882000001,9.980119407,1.685554916,0.410457485,0.410457485,2.05224928,2.994391458,8.744614605,2.48136795,0.410457485,3.188784223,3.8518777379999998,87.83878134099999,12.854310347999998,0.0,0.0,0.410457485,5.600072506,0.568266986,0.410457485,2.373261425,1.702433138,21.190232912,0.0,0.568266986,39.596880776,0.410457485,4.104462293,8.125727831999999,4.892966273,1.64180039,2.941528411,0.568266986,1.64180039,0.0,52.53406976,6.538437763,10.551138734999999,0.410457485,0.820916369,4.968063073,39.755397611,8.409610759,19.633842678,1.3891833550000001,0.978724471,8.963064723999999,1.9131009639999998,0.410457485,2.567073084,2.78371891,3.5043919380000004,1.50264208,0.0,31.894395238,14.02449903,3.194177794,28.878691017999998,6.604489858,10.307899458,1.9131009639999998,4.05281903,8.208947562,0.0,2.7783353330000002,0.0,3.2074099580000004,1.092184595,0.0,1.136534943,0.820916369,20.066217199,0.410457485,20.518897168,9.218021011000001,139.324258179,5.625811834,0.0,12.963386866,7.254442779,8.208947562,0.0,2.525684247,164.55023653,7.790637287,0.0,0.978724471,12.912516445,8.999064954,9.654105873999999,0.0,2.594801648,16.118401443,0.0,26.131313871,0.568266986,0.0,0.0,34.313760115,9.356351261,18.339854136,44.060172619,0.978724471,4.830022953,2.070909066,29.016457484000004,2.583933973,1.660451581,4.34161156,3.276613475,9.812003901,45.473504905999995,1.275097431,0.0,8.627405469,0.210357063,0.056128543,0.07256594,0.107814963,0.0,0.018427369,0.011314421,0.0,0.0,0.0,0.046006262000000006,0.0,0.998333717,0.006760343,0.003467705,0.059235763,0.716797609,0.076599374,0.010261959,0.0,3.0,3.0,"[[0, 2, 3], [2, 3, 4]]"
165x165,16.399499878,16.493382412,12.632680713000001,3.998137408,1.092184595,8.655327762,3.124329834,6.2697911,0.0,0.0,7.0509597379999995,3.7389384119999995,7.778217305,0.677374359,1.965992169,9.249811282,15.624360954,0.677374359,1.354778164,2.125986508,7.213157689999999,4.982569607,0.0,0.0,0.0,1.965992169,2.583933973,8.170543354,2.33782594,0.0,1.136534943,1.92304515,91.005460485,12.062789621,0.0,0.0,3.480757388,5.046085033,0.568266986,0.677374359,0.677374359,1.291975653,18.199560703000003,0.677374359,0.568266986,31.750664359,1.965992169,4.609339519,6.750852911,4.151730637,0.0,1.2456413450000001,0.568266986,5.419038788,0.677374359,50.316124908999996,4.001515154,9.620262086,0.0,0.677374359,2.861718522,36.202800023,6.985022223,10.842727959,1.2456413450000001,0.568266986,6.598565865,1.092184595,0.0,2.646753817,1.354778164,7.014723533000001,1.092184595,0.0,30.234968527999996,15.93557709,0.0,26.043168819,6.641649439,12.45449805,1.092184595,1.092184595,0.0,2.125986508,1.136534943,0.0,2.796952473,2.446962759,3.414604318,1.813909302,1.354778164,19.530427126,0.0,18.995523798,12.518686782000001,156.69516941999998,2.752611149,0.677374359,6.017201277,9.897809307,1.354778164,1.354778164,1.704767878,204.53835875500002,1.092184595,0.0,0.568266986,13.950671109,13.634137299,6.904421745,0.0,3.5391223270000003,12.242091477,2.803390313,10.117991603,0.568266986,0.0,0.0,24.735928683999997,14.025974524,15.466653450999999,64.93371717,0.568266986,4.4129549279999996,1.660451581,4.568589128,2.583933973,2.33782594,5.4866873599999995,3.276613475,6.795303522999999,54.525762271999994,0.0,0.677374359,8.914478904,0.135136327,0.027022599,0.08053344,0.09445786,0.010425737,0.010348659999999999,0.0,0.0,0.0,0.0,0.029010726,0.0,0.652854774,0.0,0.003467705,0.0,0.846205365,0.30912667299999996,0.018820938,0.001682785,3.0,3.0,"[[0, 2, 4], [0, 1, 2]]"
166x166,8.581040627,11.225115811,13.907778144000002,5.273234839,2.367282026,7.363352109,3.124329834,6.2697911,0.0,0.0,13.409459974,2.446962759,9.053314736,0.677374359,1.965992169,9.249811282,16.882562251,1.9524717900000002,1.354778164,4.6761634579999996,8.471358986999999,7.532746557,1.275097431,0.0,0.0,1.965992169,0.0,8.170543354,2.33782594,0.0,1.136534943,1.92304515,88.387699429,15.888041628,0.0,0.0,3.480757388,5.046085033,0.568266986,0.677374359,0.677374359,0.0,23.282890306000002,0.677374359,0.568266986,38.125969615,1.965992169,4.609339519,6.750852911,5.426828068,0.0,1.2456413450000001,0.568266986,5.419038788,0.677374359,50.316124908999996,2.709539501,9.620262086,0.0,0.677374359,2.861718522,33.551230553,3.10906373,10.842727959,1.2456413450000001,0.568266986,7.873663296,1.092184595,0.0,2.629875595,1.354778164,7.014723533000001,1.092184595,0.0,39.091529552,29.96007612,0.0,34.968614113,6.641649439,11.162522397,1.092184595,3.642361545,0.0,2.125986508,1.136534943,0.0,2.796952473,2.446962759,3.414604318,1.813909302,1.354778164,22.080604076,0.0,18.995523798,12.518686782000001,161.79545265899998,2.752611149,0.677374359,6.000323055,9.897809307,1.354778164,1.354778164,1.704767878,292.169470115,4.917436602,0.0,0.568266986,13.950671109,14.892338596000002,6.904421745,0.0,3.5391223270000003,9.658157504,2.803390313,10.101113381000001,0.568266986,0.0,0.0,24.735928683999997,14.025974524,15.466653450999999,64.93371717,0.568266986,5.688052358999999,1.660451581,3.276613475,0.0,2.33782594,4.194711707,3.276613475,6.795303522999999,50.649803778999996,1.275097431,0.677374359,8.897600682,0.113423843,0.035395811,0.09014323799999999,0.11581538100000001,0.010425737,0.015713285,0.0,0.0,0.0,0.0,0.050691451,0.0,0.822397571,0.0,0.003467705,0.031295209,0.8622638579999999,0.26274365999999993,0.018820938,0.001682785,3.0,3.0,"[[0, 2, 4], [0, 1, 3]]"
167x167,8.227212254,3.574639922,12.632680713000001,3.998137408,1.092184595,7.363352109,5.497591259,6.2697911,0.0,2.373261425,12.878684392,2.446962759,7.778217305,0.677374359,1.965992169,9.249811282,14.332385301,0.677374359,1.354778164,2.125986508,5.9211820369999995,9.729024472999999,0.0,0.0,0.0,1.965992169,0.0,8.170543354,2.33782594,0.0,1.136534943,1.92304515,88.210783904,12.062789621,0.0,0.0,3.480757388,5.046085033,0.568266986,0.677374359,3.050635784,0.0,19.280846475,0.677374359,0.568266986,64.972239879,1.965992169,4.609339519,6.750852911,4.151730637,0.0,3.61890277,0.568266986,5.419038788,0.677374359,50.316124908999996,5.082800926,9.620262086,0.0,0.677374359,5.234979946999999,45.062595443999996,3.10906373,20.335735863,1.2456413450000001,0.568266986,13.718266172,1.092184595,0.0,1.354778164,3.7280395889999998,7.014723533000001,1.092184595,0.0,29.813485387999997,15.93557709,2.373261425,37.907878799,6.641649439,11.162522397,1.092184595,1.092184595,0.0,2.125986508,1.136534943,0.0,2.796952473,2.446962759,3.414604318,1.813909302,1.354778164,19.530427126,0.0,18.995523798,12.518686782000001,156.69516941999998,2.752611149,0.677374359,11.844925930999999,9.897809307,1.354778164,1.354778164,1.704767878,202.43159932500004,1.092184595,0.0,0.568266986,13.950671109,17.088616512,6.904421745,0.0,3.5391223270000003,16.777857811,2.803390313,8.82601595,0.568266986,0.0,0.0,57.957504204,16.399235949,15.466653450999999,64.93371717,0.568266986,4.4129549279999996,1.660451581,8.023068341,0.0,2.33782594,4.194711707,3.276613475,6.795303522999999,50.649803778999996,0.0,0.677374359,9.995764676,0.113423843,0.047055077,0.08264896,0.099833922,0.010425737,0.014735930999999999,0.011314421,0.0,0.0,0.0,0.029010726,0.0,0.541100008,0.006760343,0.003467705,0.027940554,0.899354062,0.273359062,0.018820938,0.001682785,3.0,3.0,"[[0, 2, 4], [0, 1, 4]]"
168x168,19.467637878,23.466483942,12.552999980000001,3.2410896,2.367282026,6.623182523,1.092184595,5.592416741,0.0,0.0,14.024061268,2.3841602479999997,9.053314736,0.0,1.965992169,3.153380027,12.755499116,1.275097431,0.0,3.9987890989999997,6.376411758,4.823207056,1.275097431,0.0,0.0,1.965992169,2.583933973,5.461003853,1.660451581,0.0,1.136534943,0.568266986,92.878263076,13.178502127,0.0,0.0,1.448612149,4.368710674,0.568266986,0.0,0.0,1.291975653,23.897491600000002,0.0,0.568266986,18.481677295,1.965992169,3.93196516,6.073478552,4.072049904,0.0,0.568266986,0.568266986,0.0,0.0,49.63875055,1.291975653,4.2012232979999995,0.0,0.0,2.184344163,31.142163142,6.985022223,8.133188458,0.568266986,0.568266986,3.809356586,1.092184595,0.0,2.567073084,0.0,2.273030106,1.092184595,0.0,38.840428769999995,29.96007612,0.0,26.162656763,5.286871275,11.777123691,1.092184595,3.642361545,0.0,1.448612149,1.136534943,0.0,2.796952473,1.092184595,3.414604318,1.136534943,0.0,20.048458837,0.0,18.318149439,9.131763900000001,161.79545265899998,2.752611149,0.0,7.292298708,9.220434948,0.0,0.0,1.704767878,275.33886080499997,4.917436602,0.0,0.568266986,13.950671109,12.120007539,5.549643581,0.0,2.184344163,8.177784767,1.448612149,10.03831087,0.568266986,0.0,0.0,3.0581767639999997,14.025974524,15.466653450999999,64.93371717,0.568266986,4.3332741949999996,1.660451581,4.568589128,2.583933973,1.660451581,5.4866873599999995,3.276613475,6.1179291639999995,54.525762271999994,1.275097431,0.0,10.189576335,0.052324476999999994,0.035395811,0.10361604399999999,0.129893239,0.010425737,0.015713285,0.0,0.0,0.0,0.0,0.050691451,0.0,0.934152337,0.0,0.003467705,0.031295209,0.859061454,0.068693212,0.018820938,0.001682785,3.0,3.0,"[[0, 2, 4], [0, 2, 3]]"
169x169,19.113809505,15.816008053,11.277902549,1.965992169,1.092184595,6.623182523,3.46544602,5.592416741,0.0,2.373261425,13.493285686,2.3841602479999997,7.778217305,0.0,1.965992169,3.153380027,10.205322166,0.0,0.0,1.448612149,3.8262348079999997,7.019484972,0.0,0.0,0.0,1.965992169,2.583933973,5.461003853,1.660451581,0.0,1.136534943,0.568266986,92.701347551,9.35325012,0.0,0.0,1.448612149,4.368710674,0.568266986,0.0,2.373261425,1.291975653,19.895447769,0.0,0.568266986,45.327947559,1.965992169,3.93196516,6.073478552,2.796952473,0.0,2.941528411,0.568266986,0.0,0.0,49.63875055,3.6652370779999996,4.2012232979999995,0.0,0.0,4.5576055879999995,42.653528033,6.985022223,17.626196362,0.568266986,0.568266986,9.653959462,1.092184595,0.0,1.291975653,2.373261425,2.273030106,1.092184595,0.0,29.562384606,15.93557709,2.373261425,29.101921449000002,5.286871275,11.777123691,1.092184595,1.092184595,0.0,1.448612149,1.136534943,0.0,2.796952473,1.092184595,3.414604318,1.136534943,0.0,17.498281886999997,0.0,18.318149439,9.131763900000001,156.69516941999998,2.752611149,0.0,13.136901584,9.220434948,0.0,0.0,1.704767878,185.600990015,1.092184595,0.0,0.568266986,13.950671109,14.316285455,5.549643581,0.0,2.184344163,15.297485074,1.448612149,8.763213439,0.568266986,0.0,0.0,36.279752284000004,16.399235949,15.466653450999999,64.93371717,0.568266986,3.0581767639999997,1.660451581,9.315043994,2.583933973,1.660451581,5.4866873599999995,3.276613475,6.1179291639999995,54.525762271999994,0.0,0.0,11.287740328999998,0.052324476999999994,0.047055077,0.096121766,0.11391178,0.010425737,0.014735930999999999,0.011314421,0.0,0.0,0.0,0.029010726,0.0,0.652854774,0.006760343,0.003467705,0.027940554,0.8961516580000001,0.079308614,0.018820938,0.001682785,3.0,3.0,"[[0, 2, 4], [0, 2, 4]]"
