coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Endothelial1,Excitatory,Endothelial1cells
124x124,0.360786525,0.0,3.177243061,34.72410904,2.322422803,5.109890362,8.162145987999999,18.514481137,0.360786525,0.360786525,22.040944735,10.60926348,0.0,3.1894731160000003,12.98942937,15.738858149999999,37.28226162,4.08509909,5.686038652000001,3.695712065,1.240060069,8.274800056,3.0027363559999998,3.525431547,1.600864609,16.710447627,0.879273544,15.308797849,3.7080186150000003,0.0,2.467879564,4.28817045,26.418415979000002,6.005917146,0.0,0.0,2.1193945800000002,17.658700582999998,1.762676287,0.0,1.240060069,0.879273544,3.712086847,2.107093039,5.109890362,49.01626092,0.360786525,4.847941787,6.411764455,22.36684082,17.091094147,0.721591065,0.879273544,27.976896085,1.240060069,3.1894731160000003,11.463838995,8.410564985,0.0,0.879273544,5.126296156,62.800681798999996,6.403539986,8.601374504,3.968668243,2.63789366,20.902066292,1.082380077,0.0,0.879273544,0.0,6.034523636,1.758608055,0.721591065,17.437904224999997,0.0,3.869769326,67.872357511,10.78342104,17.105590319,0.0,4.806704141,3.0027363559999998,1.758608055,1.240060069,0.0,3.882070867,10.779352808,0.360786525,6.345883454000001,4.08509909,19.734231735999998,2.484267352,37.675299013,14.43121066,0.879273544,7.96309747,5.9810835430000004,2.322422803,0.360786525,10.675332057,1.758608055,5.636599605,18.635223644,2.683221833,1.082380077,0.360786525,0.879273544,26.128765838,11.972971078,0.360786525,1.758608055,12.120321543,2.48019912,20.376359095,0.0,0.0,0.0,56.208032815,7.606474466,4.765491616,2.123462812,0.721591065,9.673331543,1.443149259,30.455238933999997,1.762676287,8.298223906,1.961653621,6.752046063,3.911041328,0.360786525,4.238798143,0.0,5.835631119,0.0,0.052656661,0.001746007,0.056093578000000005,0.104301438,0.0,0.001710878,0.008975219,0.0,0.0,0.20279599,0.046094696,0.751622055,0.0,0.150238765,0.47885225100000006,0.8050006100000001,0.743130894,0.0,0.15202538100000001,2.0,2.0,"[3, 4]"
125x125,1.291870106,0.516421733,6.457658128,20.6686307,4.813664962,1.464112475,15.206507457,29.645429661999998,0.0,1.5078538350000001,31.181341638,1.5078538350000001,3.1872796389999998,1.032825032,0.516421733,32.297846527000004,39.692528708,1.076584826,5.796137686,6.709074494999999,3.100828891,7.269237587999999,1.076584826,0.560163093,8.962308815,15.101984303,1.076584826,14.648350958,2.755982581,1.120313117,1.120313117,0.560163093,31.95866578,7.4497802129999995,1.63673485,0.0,0.0,8.779374544,0.947690742,2.966989462,2.923248102,1.076584826,43.566024166,0.560163093,0.947690742,70.93908454,5.279715953,26.952923969,11.651680716000001,6.715017057000001,3.961041387,2.411831266,0.516421733,0.947690742,0.0,1.032825032,1.9805157740000001,61.353990541,0.0,0.560163093,5.901590956,112.80199274799998,25.993487746999996,58.024645654000004,5.279715953,1.549235748,6.030391433,1.808291839,2.109398841,1.291870106,4.991251961,0.516421733,8.246705415000001,2.239560848,39.166082894,1.291870106,7.220533434,83.735219785,15.356058865,19.733287391,0.0,0.560163093,8.527315658,1.291870106,0.516421733,1.464112475,20.077545302,20.41299914,2.153138149,4.868765924,1.032825032,38.021793417,0.516421733,63.810308043999996,9.291480039,0.516421733,13.72058684,0.0,3.961418971,0.0,32.283380388,2.966989462,2.109398841,79.229403543,0.560163093,0.0,1.120313117,5.279715953,35.117189419,40.56954253799999,1.895409533,0.516421733,3.3598739650000002,0.0,74.950514061,2.240634118,0.560163093,1.076584826,97.237263056,1.9805157740000001,0.0,0.516421733,0.516421733,3.8759101190000003,0.0,51.099618382,0.947690742,1.120313117,7.088007792,7.345347807,10.379035884,0.0,0.560163093,0.947690742,0.947690742,0.002912167,0.110482176,0.003435621,0.067036076,0.018932964,0.004078806,0.138805026,0.074578928,0.0,0.0,0.21447224600000003,0.298613759,0.9909948370000001,0.0,0.13083282499999999,0.0,1.537279966,0.0,0.002601846,0.0,3.0,3.0,"[0, 1, 2]"
126x126,1.291870106,0.516421733,6.457658128,21.547904244,5.692938506,3.22272053,20.482320537,24.365713708999998,0.0,1.5078538350000001,29.415751199,5.025060913000001,3.1872796389999998,1.912098576,0.516421733,27.015198927,42.32655353,1.95585837,2.2750297880000003,7.5883480389999995,3.980102435,8.148511132,1.95585837,0.560163093,9.841582359,24.770039689999997,1.95585837,12.882760519,4.514590636,1.120313117,1.999586661,0.560163093,26.67601818,8.329053756999999,1.63673485,0.0,1.758608055,8.779374544,0.947690742,2.966989462,3.802521646,1.95585837,27.727656036,1.439436637,2.706298797,70.93908454,0.0,17.273736833,6.371964763,6.715017057000001,12.753911628,2.411831266,1.3956952770000002,28.202995762,0.879273544,1.912098576,10.773386015,32.310533301,0.0,1.439436637,6.7808645,113.68126629199998,13.672326694999999,27.222568298000002,0.0,4.1871294080000006,6.030391433,1.808291839,2.109398841,2.17114365,4.991251961,1.3956952770000002,4.725597517,2.239560848,28.607622213999996,1.291870106,8.099806978,93.408551328,10.076342912,20.612560935,0.0,1.439436637,9.406589202,3.050478161,1.3956952770000002,1.464112475,21.836153357,11.613146515,2.153138149,9.265238818,1.912098576,31.856756830000002,0.516421733,54.11866378399999,9.291480039,1.3956952770000002,12.837343781,0.0,4.840692515,0.0,20.841485151999997,4.725597517,7.385211921,79.229403543,1.439436637,0.0,1.120313117,0.879273544,35.117189419,34.407554751999996,1.895409533,2.2750297880000003,3.3598739650000002,1.758608055,40.622829586,2.240634118,0.560163093,1.076584826,97.237263056,4.618409434,0.879273544,0.516421733,0.516421733,13.549241662,0.0,39.652192165,0.947690742,1.120313117,2.687565383,4.703525514,11.258309428,0.0,4.077370171,0.947690742,0.947690742,0.002912167,0.072065944,0.003435621,0.11400550300000001,0.016352126,0.004078806,0.117066428,0.021775469,0.0,0.0,0.21456522700000003,0.0,1.684864539,0.0,0.23527553299999998,0.0,1.5590687810000001,0.0,0.0,0.049909825,3.0,3.0,"[0, 1, 3]"
127x127,1.652656631,0.516421733,7.179249193,52.0578142,6.256814221,1.824899,18.092840365,32.303089106,0.360786525,1.8686403600000001,22.066030216999998,3.311802124,3.1872796389999998,2.115205109,13.505851103,32.202430917,62.553514105,2.5197340849999996,2.6811760430000002,7.069861019999999,3.461615416,7.9908286529999994,1.437371351,0.560163093,9.68389988,9.82226835,1.076584826,4.089890278,3.477573646,1.120313117,1.481099642,3.0856572559999997,28.976703284000003,8.892929471999999,1.63673485,0.0,0.360786525,18.159437797,0.947690742,2.966989462,3.284034627,1.076584826,28.449247100999997,0.560163093,1.308477267,70.93908454,0.360786525,20.363131532,9.258297671000001,29.081857877,12.259265293,3.1334223310000002,0.516421733,1.669281807,0.360786525,2.115205109,3.423665033,35.445310966,0.0,0.560163093,6.623182021,117.49222509299997,13.041452524999999,32.837576219,3.968668243,1.549235748,6.751982498,2.890671916,2.109398841,1.291870106,4.991251961,2.6811760430000002,2.966989462,2.961151913,29.329213278999994,1.291870106,7.220533434,86.621552693,19.097087665,20.094073916000003,0.0,2.724917403,8.888102182999999,1.291870106,0.877208258,1.464112475,20.438331827000003,18.875283213000003,2.513924674,5.590356989,2.475974291,30.481649193000003,1.2380127980000002,45.35087330099999,23.722690698999997,0.516421733,10.244819176,0.0,5.40456823,0.360786525,21.496051926,2.966989462,2.470185366,79.229403543,2.364111382,1.082380077,1.481099642,0.0,39.085857662,37.587580042,2.256196058,0.516421733,3.3598739650000002,0.721591065,38.120889296,2.240634118,0.560163093,1.076584826,97.598049581,3.423665033,0.360786525,0.877208258,1.2380127980000002,3.8759101190000003,1.443149259,37.194663298,0.947690742,9.418537023,2.890671916,4.951964761999999,12.182984173000001,0.360786525,1.281754158,0.947690742,2.030070819,0.002912167,0.062612809,0.003435621,0.067036076,0.095162217,0.004078806,0.118777306,0.01280025,0.0,0.0,0.195704385,0.0,0.9909948370000001,0.0,0.085036768,0.149637708,1.41345605,0.743130894,0.0,0.0,3.0,3.0,"[0, 1, 4]"
128x128,1.291870106,0.0,3.875621685,11.736054538,5.692938506,2.706298797,16.867444922,13.118735842,0.0,1.5078538350000001,38.424976130999994,5.025060913000001,3.1872796389999998,0.879273544,0.0,22.080646657,41.925753613000005,1.439436637,7.038324008,7.5883480389999995,2.947277403,8.148511132,1.439436637,0.560163093,9.841582359,30.049755642999997,1.439436637,20.859184755999998,3.998168903,1.120313117,1.999586661,0.560163093,31.55396299,5.747017314,1.120313117,0.0,1.758608055,7.230138795999999,0.947690742,2.966989462,3.286099913,1.439436637,43.566024166,1.439436637,2.706298797,70.93908454,5.279715953,20.602383891,7.520350071,2.583686412,10.688279774,1.895409533,0.879273544,28.202995762,0.879273544,0.879273544,9.740560983,54.697508834000004,0.0,1.439436637,5.748039468,107.48429119399998,28.477869792999996,38.246834248,5.279715953,2.63789366,6.030391433,1.291870106,0.560163093,2.17114365,4.474830228,0.879273544,10.00531347,2.239560848,32.452786855999996,1.291870106,8.099806978,92.375726296,15.356058865,19.579735903,0.0,1.439436637,7.857353454,3.050478161,0.879273544,0.947690742,20.803328325,12.877231828,1.120313117,9.265238818,0.879273544,42.01460909000001,0.0,57.277294274,7.225848185,0.879273544,15.535023291,0.0,3.291456767,0.0,25.317532741999997,4.725597517,5.835976173,79.229403543,1.439436637,0.0,1.120313117,6.158989497,35.117189419,39.801910828,1.895409533,1.758608055,3.3598739650000002,1.758608055,72.535035106,2.240634118,0.560163093,0.560163093,96.720841323,3.5855844020000003,0.879273544,0.0,0.0,12.51641663,0.0,54.059653886999996,0.947690742,1.120313117,7.4508596030000005,7.917609613,7.643433813,0.0,4.077370171,0.947690742,0.947690742,0.002912167,0.120663884,0.003435621,0.10580479100000001,0.002580838,0.004078806,0.021738598,0.083554147,0.0,0.0,0.21356157600000003,0.298613759,1.684864539,0.0,0.269771607,0.0,1.44804185,0.0,0.002601846,0.049909825,3.0,3.0,"[0, 2, 3]"
129x129,1.652656631,0.0,4.59721275,42.245964494,6.256814221,1.308477267,14.47796475,21.056111239,0.360786525,1.8686403600000001,31.075255148999997,3.311802124,3.1872796389999998,1.082380077,12.98942937,27.267878647,62.152714188000004,2.003312352,7.444470263,7.069861019999999,2.428790384,7.9908286529999994,0.9209496180000001,0.560163093,9.68389988,15.101984303,0.560163093,12.066314515,2.961151913,1.120313117,1.481099642,3.0856572559999997,33.854648094,6.310893029,1.120313117,0.0,0.360786525,16.610202048999998,0.947690742,2.966989462,2.767612894,0.560163093,44.287615231,0.560163093,1.308477267,70.93908454,5.640502478,23.69177859,10.406682979,24.950527232,10.193633439000001,2.617000598,0.0,1.669281807,0.360786525,1.082380077,2.390840001,57.832286499,0.0,0.560163093,5.590356989,111.29524999499998,27.846995622999998,43.861842169,9.248384196,0.0,6.751982498,2.374250183,0.560163093,1.291870106,4.474830228,2.16475431,8.246705415000001,2.961151913,33.174377920999994,1.291870106,7.220533434,85.588727661,24.376803618,19.061248884,0.0,2.724917403,7.338866435,1.291870106,0.360786525,0.947690742,19.405506795,20.139368526,1.481099642,5.590356989,1.443149259,40.63950145300001,0.721591065,48.509503791,21.657058845,0.0,12.942498686,0.0,3.8553324819999997,0.360786525,25.972099516,2.966989462,0.9209496180000001,79.229403543,2.364111382,1.082380077,1.481099642,5.279715953,39.085857662,42.981936118,2.256196058,0.0,3.3598739650000002,0.721591065,70.033094816,2.240634118,0.560163093,0.560163093,97.081627848,2.390840001,0.360786525,0.360786525,0.721591065,2.843085087,1.443149259,51.60212502,0.947690742,9.418537023,7.653966136,8.166048861,8.568108557999999,0.360786525,1.281754158,0.947690742,2.030070819,0.002912167,0.111210749,0.003435621,0.058835364,0.081390929,0.004078806,0.023449476,0.074578928,0.0,0.0,0.19470073400000001,0.298613759,0.9909948370000001,0.0,0.119532842,0.149637708,1.302429119,0.743130894,0.002601846,0.0,3.0,3.0,"[0, 2, 4]"
130x130,1.652656631,0.0,4.59721275,43.125238038,7.136087765,3.067085322,19.75377783,15.776395286,0.360786525,1.8686403600000001,29.309664709999996,6.829009202000001,3.1872796389999998,1.961653621,12.98942937,21.985231047,64.78673900999999,2.882585896,3.923362365,7.9491345639999995,3.308063928,8.870102197,1.800223162,0.560163093,10.563173424,24.770039689999997,1.439436637,10.300724076,4.719759968,1.120313117,2.360373186,3.0856572559999997,28.572000494,7.190166573,1.120313117,0.0,2.1193945800000002,16.610202048999998,0.947690742,2.966989462,3.646886438,1.439436637,28.449247100999997,1.439436637,3.067085322,70.93908454,0.360786525,14.012591453999999,5.126967026,24.950527232,18.98650368,2.617000598,0.879273544,28.924586827,1.240060069,1.961653621,11.183710242,28.788829259,0.0,1.439436637,6.469630533,112.17452353899998,15.525834570999999,13.059764813000001,3.968668243,2.63789366,6.751982498,2.374250183,0.560163093,2.17114365,4.474830228,3.0440278540000003,4.725597517,2.961151913,22.615917240999995,1.291870106,8.099806978,95.262059204,19.097087665,19.940522428,0.0,3.604190947,8.218139979,3.050478161,1.240060069,0.947690742,21.16411485,11.339515901,1.481099642,9.986829883,2.322422803,34.474464866000005,0.721591065,38.817859530999996,21.657058845,0.879273544,12.059255627000002,0.0,4.734606026,0.360786525,14.53020428,4.725597517,6.196762698,79.229403543,3.243384926,1.082380077,1.481099642,0.879273544,39.085857662,36.819948332,2.256196058,1.758608055,3.3598739650000002,2.48019912,35.705410341000004,2.240634118,0.560163093,0.560163093,97.081627848,5.028733661,1.240060069,0.360786525,0.721591065,12.51641663,1.443149259,40.154698803,0.947690742,9.418537023,3.253523727,5.524226568,9.447382101999999,0.360786525,4.798961236,0.947690742,2.030070819,0.002912167,0.072794517,0.003435621,0.10580479100000001,0.078810091,0.004078806,0.001710878,0.021775469,0.0,0.0,0.194793715,0.0,1.684864539,0.0,0.22397555,0.149637708,1.324217934,0.743130894,0.0,0.049909825,3.0,3.0,"[0, 3, 4]"
131x131,1.291870106,0.516421733,6.457658128,14.826078443,5.692938506,3.22272053,9.838379437,28.525116545,0.0,0.947690742,32.692311540999995,4.46489782,3.1872796389999998,1.912098576,0.516421733,37.013496514,35.841881393,1.3956952770000002,7.554745741,7.5883480389999995,2.8597893180000002,7.5883480389999995,1.3956952770000002,0.0,0.879273544,27.809121525,1.3956952770000002,22.881058105999998,4.514590636,0.0,0.879273544,0.0,27.712437611,6.648589626,0.516421733,0.0,1.758608055,8.779374544,0.947690742,2.406826369,3.802521646,1.3956952770000002,25.642587976,0.879273544,2.706298797,70.93908454,5.279715953,27.272034419999997,9.411046598,6.715017057000001,12.753911628,2.411831266,1.3956952770000002,28.202995762,0.879273544,1.912098576,10.773386015,49.98812795100001,0.0,0.879273544,2.8597893180000002,103.03732519199998,26.149755944,58.903919198000004,5.279715953,4.1871294080000006,6.030391433,1.808291839,1.549235748,2.17114365,3.870938844,1.3956952770000002,9.445150377000001,2.239560848,35.245007711999996,1.291870106,8.099806978,92.848388235,8.634233064,20.052397842,0.0,0.879273544,9.406589202,3.050478161,1.3956952770000002,1.464112475,2.791433087,21.611444102,1.032825032,5.344163636,1.912098576,35.930736870000004,0.516421733,69.871532824,8.171166922,1.3956952770000002,16.996746617,0.0,3.7203793980000004,0.0,36.679853281999996,4.165434424,6.825048828,78.66924045,0.879273544,0.0,0.0,6.158989497,35.117189419,28.723524751999996,1.895409533,2.2750297880000003,2.239560848,1.758608055,73.901946021,0.0,0.0,0.516421733,96.677099963,4.618409434,0.879273544,0.516421733,0.516421733,13.549241662,0.0,47.328533515000004,0.947690742,0.0,7.967281336,9.983241467,7.3372342459999995,0.0,3.517207078,0.947690742,0.947690742,0.0,0.084176548,0.003435621,0.081776637,0.018932964,0.004078806,0.138805026,0.070753897,0.0,0.0,0.198551525,0.298613759,1.684864539,0.0,0.230644291,0.0,1.5008308730000002,0.0,0.002601846,0.049909825,3.0,3.0,"[1, 2, 3]"
132x132,1.652656631,0.516421733,7.179249193,45.335988399,6.256814221,1.824899,7.448899265,36.462491942,0.360786525,1.308477267,25.342590558999998,2.751639031,3.1872796389999998,2.115205109,13.505851103,42.200728504,56.068841968,1.959570992,7.960891996,7.069861019999999,2.341302299,7.43066556,0.877208258,0.0,0.721591065,12.861350185,0.516421733,14.088187864999998,3.477573646,0.0,0.360786525,2.525494163,30.013122715,7.212465341,0.516421733,0.0,0.360786525,18.159437797,0.947690742,2.406826369,3.284034627,0.516421733,26.364179041,0.0,1.308477267,70.93908454,5.640502478,30.361429118999997,12.297379506,29.081857877,12.259265293,3.1334223310000002,0.516421733,1.669281807,0.360786525,2.115205109,3.423665033,53.122905616000004,0.0,0.0,2.7021068390000003,106.84828399299998,25.518881774,64.51892711900001,9.248384196,1.549235748,6.751982498,2.890671916,1.549235748,1.291870106,3.870938844,2.6811760430000002,7.686542322,2.961151913,35.966598776999994,1.291870106,7.220533434,86.0613896,17.654977817000002,19.533910823000003,0.0,2.16475431,8.888102182999999,1.291870106,0.877208258,1.464112475,1.393611557,28.8735808,1.393611557,1.669281807,2.475974291,34.555629233000005,1.2380127980000002,61.103742341,22.602377582,0.516421733,14.404222012000002,0.0,4.284255113,0.360786525,37.334420056,2.406826369,1.910022273,78.66924045,1.803948289,1.082380077,0.360786525,5.279715953,39.085857662,31.903550042,2.256196058,0.516421733,2.239560848,0.721591065,71.40000573100001,0.0,0.0,0.516421733,97.037886488,3.423665033,0.360786525,0.877208258,1.2380127980000002,3.8759101190000003,1.443149259,44.871004648,0.947690742,8.298223906,8.170387869,10.231680715,8.261908990999999,0.360786525,0.721591065,0.947690742,2.030070819,0.0,0.074723413,0.003435621,0.03480721,0.097743055,0.004078806,0.140515904,0.061778678,0.0,0.0,0.179690683,0.298613759,0.9909948370000001,0.0,0.080405526,0.149637708,1.355218142,0.743130894,0.002601846,0.0,3.0,3.0,"[1, 2, 4]"
133x133,1.652656631,0.516421733,7.179249193,46.215261943,7.136087765,3.583507055,12.724712345,31.182775989,0.360786525,1.308477267,23.577000119999997,6.268846109,3.1872796389999998,2.994478653,13.505851103,36.918080904,58.70286679,2.838844536,4.4397840980000005,7.9491345639999995,3.220575843,8.309939104,1.7564818020000001,0.0,1.600864609,22.529405571999998,1.3956952770000002,12.322597425999998,5.2361817010000005,0.0,1.240060069,2.525494163,24.730475114999997,8.091738885,0.516421733,0.0,2.1193945800000002,18.159437797,0.947690742,2.406826369,4.163308171000001,1.3956952770000002,10.525810911,0.879273544,3.067085322,70.93908454,0.360786525,20.682241982999997,7.017663553,29.081857877,21.052135534,3.1334223310000002,1.3956952770000002,28.924586827,1.240060069,2.994478653,12.216535274,24.079448376000002,0.0,0.879273544,3.5813803830000004,107.72755753699998,13.197720722,33.716849763,3.968668243,4.1871294080000006,6.751982498,2.890671916,1.549235748,2.17114365,3.870938844,3.5604495870000004,4.165434424,2.961151913,25.408138096999995,1.291870106,8.099806978,95.734721143,12.375261864,20.413184367000003,0.0,3.0440278540000003,9.767375727,3.050478161,1.7564818020000001,1.464112475,3.152219612,20.073728175,1.393611557,6.065754701,3.355247835,28.390592645999998,1.2380127980000002,51.412098080999996,22.602377582,1.3956952770000002,13.520978953,0.0,5.1635286570000005,0.360786525,25.89252482,4.165434424,7.185835353,78.66924045,2.683221833,1.082380077,0.360786525,0.879273544,39.085857662,25.741562256,2.256196058,2.2750297880000003,2.239560848,2.48019912,37.072321256,0.0,0.0,0.516421733,97.037886488,6.061558693,1.240060069,0.877208258,1.2380127980000002,13.549241662,1.443149259,33.423578431,0.947690742,8.298223906,3.7699454599999997,7.589858422,9.141182534999999,0.360786525,4.238798143,0.947690742,2.030070819,0.0,0.036307181,0.003435621,0.081776637,0.095162217,0.004078806,0.118777306,0.008975219,0.0,0.0,0.17978366399999998,0.0,1.684864539,0.0,0.184848234,0.149637708,1.377006957,0.743130894,0.0,0.049909825,3.0,3.0,"[1, 3, 4]"
134x134,1.652656631,0.0,4.59721275,36.403412237,7.136087765,3.067085322,9.10983673,19.935798122,0.360786525,1.308477267,32.586225051999996,6.268846109,3.1872796389999998,1.961653621,12.98942937,31.983528634,58.302066873,2.322422803,9.203078318,7.9491345639999995,2.187750811,8.309939104,1.240060069,0.0,1.600864609,27.809121525,0.879273544,20.299021662999998,4.719759968,0.0,1.240060069,2.525494163,29.608419925,5.509702442,0.0,0.0,2.1193945800000002,16.610202048999998,0.947690742,2.406826369,3.646886438,0.879273544,26.364179041,0.879273544,3.067085322,70.93908454,5.640502478,24.010889041,8.166048861,24.950527232,18.98650368,2.617000598,0.879273544,28.924586827,1.240060069,1.961653621,11.183710242,46.466423909,0.0,0.879273544,2.548555351,101.53058243899999,28.00326382,44.741115713,9.248384196,2.63789366,6.751982498,2.374250183,0.0,2.17114365,3.354517111,3.0440278540000003,9.445150377000001,2.961151913,29.253302738999995,1.291870106,8.099806978,94.701896111,17.654977817000002,19.380359335,0.0,3.0440278540000003,8.218139979,3.050478161,1.240060069,0.947690742,2.1193945800000002,21.337813488000002,0.360786525,6.065754701,2.322422803,38.548444906,0.721591065,54.570728571000004,20.536745728,0.879273544,16.218658463,0.0,3.6142929089999996,0.360786525,30.36857241,4.165434424,5.636599605,78.66924045,2.683221833,1.082380077,0.360786525,6.158989497,39.085857662,31.135918332000003,2.256196058,1.758608055,2.239560848,2.48019912,68.984526776,0.0,0.0,0.0,96.521464755,5.028733661,1.240060069,0.360786525,0.721591065,12.51641663,1.443149259,47.831040153,0.947690742,8.298223906,8.533239680000001,10.803942521,5.52630692,0.360786525,4.238798143,0.947690742,2.030070819,0.0,0.084905121,0.003435621,0.073575925,0.081390929,0.004078806,0.023449476,0.070753897,0.0,0.0,0.178780013,0.298613759,1.684864539,0.0,0.219344308,0.149637708,1.265980026,0.743130894,0.002601846,0.049909825,3.0,3.0,"[2, 3, 4]"
135x135,1.291870106,0.516421733,6.457658128,17.825545613,4.813664962,2.27909802,14.258816714999998,37.379450315,0.0,0.560163093,36.072237574,5.848271206,1.291870106,1.032825032,0.516421733,26.611636723,26.423316388,2.839261113,7.558813973,4.813664962,2.153138149,7.136504341999999,2.839261113,4.08559464,8.962308815,9.283026358,1.076584826,18.988768329,1.808291839,1.120313117,1.120313117,2.32283938,40.506129388000005,5.55437068,1.63673485,0.0,0.0,14.882501637,1.762676287,2.966989462,2.923248102,1.076584826,45.328700452999996,0.560163093,1.762676287,58.37395489,5.279715953,23.162102357,15.177112263000001,6.715017057000001,2.065631854,0.516421733,0.516421733,0.0,0.0,1.032825032,1.032825032,57.563168929,0.0,0.560163093,8.479331761000001,100.632577048,25.045797004999997,52.33843585,5.279715953,1.549235748,3.054546393,1.808291839,2.109398841,1.291870106,4.043561219000001,2.27909802,8.246705415000001,1.291870106,48.795497892,1.291870106,8.983209721,76.170919915,16.17104441,35.598817641,0.0,2.32283938,4.603782141,1.291870106,0.516421733,0.516421733,21.840221589000002,20.41299914,2.153138149,3.921075182,2.795501319,35.045948377,2.27909802,73.439723042,9.291480039,0.516421733,10.7447418,3.525431547,3.961418971,0.0,28.492558776,2.966989462,2.109398841,75.722944392,0.560163093,0.0,1.120313117,5.279715953,33.239492139,36.778720926000005,0.0,0.516421733,5.937614770000001,0.0,78.21051028400001,2.240634118,0.560163093,1.076584826,79.11803614600001,4.558256579,3.525431547,2.27909802,0.516421733,1.032825032,0.0,54.908625533999995,1.762676287,1.120313117,7.088007792,7.345347807,7.535950797,0.0,0.560163093,0.0,3.525431547,0.002912167,0.085085276,0.003435621,0.074251291,0.018932964,0.0,0.138805026,0.074578928,0.0,0.0,0.301108258,0.298613759,0.42301671,0.0,0.107523339,0.038173646,1.691010822,0.0,0.002601846,0.001947578,3.0,3.0,"[0, 1, 2]"
136x136,1.291870106,0.516421733,6.457658128,18.704819157,5.692938506,4.037706075,19.534629794999997,32.099734362,0.0,0.560163093,34.306647135000006,9.365478284,1.291870106,1.912098576,0.516421733,21.328989123,29.05734121,3.718534657,4.037706075,5.692938506,3.0324116930000002,8.015777885999999,3.718534657,4.08559464,9.841582359,18.951081745,1.95585837,17.22317789,3.566899894,1.120313117,1.999586661,2.32283938,35.223481788,6.433644224,1.63673485,0.0,1.758608055,14.882501637,1.762676287,2.966989462,3.802521646,1.95585837,29.490332323,1.439436637,3.521284342,58.37395489,0.0,13.482915220999999,9.897396310000001,6.715017057000001,10.858502094999999,0.516421733,1.3956952770000002,27.25530502,0.879273544,1.912098576,9.825695273,28.519711689,0.0,1.439436637,9.358605305000001,101.511850592,12.724635953,21.536358494,0.0,4.1871294080000006,3.054546393,1.808291839,2.109398841,2.17114365,4.043561219000001,3.1583715640000003,4.725597517,1.291870106,38.237037212,1.291870106,9.862483265,85.844251458,10.891328457,36.478091185,0.0,3.202112924,5.483055685,3.050478161,1.3956952770000002,0.516421733,23.598829644000002,11.613146515,2.153138149,8.317548076000001,3.674774863,28.88091179,2.27909802,63.74807878199999,9.291480039,1.3956952770000002,9.861498741,3.525431547,4.840692515,0.0,17.050663540000002,4.725597517,7.385211921,75.722944392,1.439436637,0.0,1.120313117,0.879273544,33.239492139,30.61673314,0.0,2.2750297880000003,5.937614770000001,1.758608055,43.882825809,2.240634118,0.560163093,1.076584826,79.11803614600001,7.196150239,4.404705091,2.27909802,0.516421733,10.706156575,0.0,43.461199316999995,1.762676287,1.120313117,2.687565383,4.703525514,8.415224341,0.0,4.077370171,0.0,3.525431547,0.002912167,0.046669044,0.003435621,0.121220718,0.016352126,0.0,0.117066428,0.021775469,0.0,0.0,0.301201239,0.0,1.116886412,0.0,0.211966047,0.038173646,1.712799637,0.0,0.0,0.051857402999999996,3.0,3.0,"[0, 1, 3]"
