coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODMature1,Ependymal,ODMature1 Ependymal
115x115,0.994086042,6.7749544760000004,8.33028143,3.119733502,1.237072195,45.825855321,7.599651741000001,14.987717651,2.157548282,1.85074714,17.947899048,0.137454413,0.0,0.137454413,0.137454413,0.41237493,8.77753583,1.237072195,7.422480225,21.349410591,36.906535221,10.793045961,0.41237493,0.274911387,6.30333254,7.879064626,1.131549585,1.406426843,2.611602958,0.137454413,0.5498155,1.575826623,8.394143867,24.02474376,0.0,0.137454413,12.547963834,1.95624685,5.856144476000001,0.5498155,27.705514547,0.137454413,3.733454201,1.85074714,0.274911387,1.649476062,0.687252188,9.177223747000001,0.0,15.315081612,0.0,0.994086042,0.0,17.539563408,2.780997083,25.816550201,1.85074714,18.155034804,13.549345441,1.512002111,1.43837221,20.742718635,10.973798686,4.324884094,0.0,0.719174655,0.41237493,1.131549585,0.0,0.274911387,30.280863216,6.894926091,1.131549585,0.687252188,166.07186365500002,0.0,0.5498155,30.757849537,0.274911387,0.0,0.0,2.537988821,4.430466415,0.0,0.5498155,0.41237493,2.40055743,0.5498155,23.21555463,0.41237493,0.8566290679999999,3.838954898,2.157548282,3.500194638,22.32699792,0.0,0.5498155,22.660132352999998,0.5498155,10.105772991,0.137454413,0.137454413,0.687252188,1.575826623,3.298926303,7.081754201,0.0,0.719174655,6.362579546,12.432740808,0.41237493,0.274911387,64.891525181,0.5498155,12.328886677000002,1.575826623,0.137454413,0.5498155,1.099616611,7.930687463,5.287124525,19.148010868,0.0,0.41237493,0.0,3.976386289,0.824735831,5.443769546,0.274911387,9.081405173,11.374781559,6.070161262,1.575826623,0.274911387,36.219505364,0.019976966000000002,0.280557927,0.079011601,0.124684608,0.0,0.312327806,1.67626619,3.0015869,0.0,0.0,0.4914635,0.0,3.2163766590000002,0.0,0.177244973,0.006989866,0.289753522,0.004916784,0.088552027,0.0,2.0,2.0,"[[3, 4], [0, 1]]"
116x116,1.1055792850000001,6.7489841760000004,6.216570595,5.248835790999999,0.38640463,54.819313410999996,6.7489841760000004,23.436045968000002,2.157548282,2.211173259,18.134343508,0.0,0.0,0.38640463,1.545599049,0.38640463,9.23116556,1.932040737,3.091287509,21.683910201,41.473338161,8.62735325,1.159235441,0.38640463,6.1399216700000006,8.737411487000001,1.4919757040000001,2.651215392,4.250491987,0.38640463,0.38640463,1.43837221,9.586986389,25.157967879,0.0,0.0,12.158683292,1.4919757040000001,5.443769546,0.38640463,27.81700779,0.0,4.368800837,1.43837221,0.0,0.38640463,0.38640463,9.812570383,0.38640463,14.824840991,0.38640463,1.4919757040000001,0.0,16.748440647,1.1055792850000001,26.838331228999998,1.8247768400000002,19.708328945999998,13.497410659,0.38640463,2.597607651,18.068545168,10.413436188,3.756781878,0.0,1.878410096,0.0,1.1055792850000001,0.0,0.38640463,28.869854602,6.300844421,1.1055792850000001,0.38640463,136.326404765,0.0,0.0,29.613941855,0.0,0.38640463,0.38640463,2.211173259,3.8104621639999996,0.38640463,0.772801049,0.0,4.143216843,0.38640463,23.21555463,1.159235441,0.719174655,4.422368727,2.157548282,4.91602073,22.549983469,0.0,1.545599049,20.631901599,1.159235441,8.62735325,0.772801049,0.0,2.318409668,1.8247768400000002,4.636895712,7.85455525,0.0,1.4919757040000001,6.7489841760000004,13.436227853999998,0.38640463,0.38640463,64.564709619,0.0,12.302916377,1.8247768400000002,0.0,0.0,0.772801049,6.021620339,8.007223980000001,18.416462617,0.0,1.159235441,0.0,10.218574035,0.38640463,6.216570595,0.0,8.814182493,9.732992493,3.982404418,1.43837221,0.0,32.523651623,0.019976966000000002,0.171660504,0.055633781,0.136510781,0.0,0.21739847199999998,1.67626619,2.209276111,0.0,0.0,0.541143756,0.0,2.23352042,0.0,0.16244444,0.047480079999999994,0.419190493,0.189894,0.06692873299999999,0.016971307,2.0,2.0,"[[3, 4], [0, 2]]"
117x117,0.719174655,6.362579546,6.295125811,3.860261714,0.851356265,58.048136001,7.213935811,14.16298182,4.7116512020000005,1.43837221,16.981392008,0.851356265,0.0,0.0,0.851356265,0.0,8.30761996,3.405447195,11.0670191,21.376031025,46.242336391,10.487201396,0.851356265,0.0,5.75351704,7.191812438,1.57053092,0.719174655,4.256782398,0.0,1.702713432,1.43837221,7.733498021,24.463725095,0.0,0.0,10.619361944000001,4.12462185,5.443769546,0.851356265,27.43060316,1.702713432,3.595999788,1.43837221,0.0,2.55410292,0.0,9.039769334,0.0,16.21970847,0.851356265,0.719174655,0.0,19.459623995999998,1.57053092,25.679095787999998,1.43837221,18.784783345999998,15.27871253,0.851356265,2.289728475,20.707543267,7.865657633,3.141085642,0.0,3.273277575,0.851356265,2.421888087,0.851356265,0.0,29.341113199,4.447356053,0.719174655,0.0,173.593581655,0.0,1.702713432,31.16587962,0.851356265,0.851356265,0.0,5.695154608,2.421888087,0.0,0.851356265,1.702713432,3.141085642,0.0,23.21555463,0.0,1.57053092,2.876769678,3.860261714,2.289728475,21.77718242,0.0,0.851356265,23.343084947999998,0.0,8.784467633,0.0,0.851356265,1.702713432,1.43837221,2.55410292,7.081754201,0.0,0.719174655,6.362579546,12.512682254,0.0,0.0,63.791908570000004,0.0,11.916511747000001,1.43837221,0.0,1.702713432,0.0,8.968428899,10.804104778000001,17.414331416,0.0,0.851356265,0.0,6.282216872999999,0.851356265,5.443769546,0.0,8.584855188,12.909106065,6.150102708,2.289728475,2.55410292,35.470460183,0.019976966000000002,0.23119579599999998,0.055633781,0.138390114,0.0,0.282422136,1.67626619,2.6503486450000002,0.0,0.0,0.520814179,0.0,2.8228189,0.0,0.16998055499999998,0.008594903,0.289753522,0.004916784,0.06455275199999999,0.0,2.0,2.0,"[[3, 4], [0, 3]]"
118x118,0.719174655,6.362579546,6.371516386000001,4.01303405,1.855485768,56.926672061000005,9.145872748,15.09072866,2.157548282,2.36611905,22.002405769,0.0,0.92774684,0.0,0.0,0.0,9.464591842,1.855485768,7.422092365,20.52467476,48.828198951000005,7.081754201,0.0,0.92774684,5.75351704,7.191812438,1.646921495,0.719174655,0.0,0.0,0.0,2.36611905,6.882141756,23.61236883,0.0,0.0,10.073654348,1.646921495,6.371516386000001,0.0,27.43060316,2.783293202,3.595999788,1.43837221,0.0,0.0,1.855485768,9.967516174,0.0,13.66560555,0.0,2.574660423,0.0,16.130588438,0.719174655,25.679095787999998,1.43837221,17.158427266,13.65235645,0.0,1.43837221,21.395057533,8.946237403,1.43837221,0.0,1.646921495,0.0,1.646921495,0.92774684,0.0,31.655051255,9.162591285,0.719174655,0.0,165.48536068500002,0.0,0.0,30.620172024,0.0,0.0,0.92774684,2.36611905,4.430249457,0.92774684,0.92774684,0.0,7.004963707,0.92774684,23.21555463,1.855485768,0.719174655,2.876769678,2.157548282,2.36611905,22.70492926,0.0,0.0,25.580584015,0.0,9.865047403,0.0,0.0,1.855485768,1.43837221,1.855485768,7.081754201,0.0,0.719174655,6.362579546,10.886326173999999,0.0,0.0,64.71965541,0.92774684,11.916511747000001,1.43837221,0.0,0.0,0.92774684,12.362242272000001,7.004963707,16.639364824,0.0,0.0,0.0,3.804516518,0.0,5.443769546,0.0,9.665434958,8.728698596,8.234842751,1.43837221,0.0,36.081671930999995,0.019976966000000002,0.262729976,0.089825367,0.141747557,0.0,0.30397432599999996,1.67626619,2.8138762799999997,0.0,0.0,0.49297888900000003,0.0,2.827740947,0.0,0.143652376,0.006989866,0.289753522,0.027938376,0.10901813199999999,0.0,2.0,2.0,"[[3, 4], [0, 4]]"
119x119,1.380490672,0.79877956,9.103082479,6.211021011,1.623476825,69.033005311,1.623476825,11.536172189,2.157548282,2.623548189,10.633023336,0.137454413,0.0,0.5238590430000001,1.683053462,0.79877956,12.25518435,3.169112932,10.513767734,3.4223434820000005,64.935539635,5.9760654639999995,1.571610371,0.6613160170000001,6.689737170000001,9.424663675,1.904350634,3.3384675799999997,6.862094945000001,0.5238590430000001,0.93622013,1.575826623,11.0989885,12.845733199,0.0,0.137454413,11.981488034,2.729047899,5.856144476000001,0.93622013,28.091919177,0.137454413,4.50625525,1.85074714,0.274911387,2.035880692,1.073656818,9.950024796000001,0.38640463,16.474317053,0.38640463,1.766887091,0.0,19.085162457,3.167401713,26.975785641999998,2.23715177,21.632683324,1.59753688,1.898406741,2.597607651,25.765956301,15.224290673,6.643293762,0.0,1.878410096,0.41237493,1.517954215,0.0,0.6613160170000001,22.193149318,9.599770724,1.517954215,1.073656818,85.340757965,0.0,0.5498155,27.100114624,0.274911387,0.38640463,0.38640463,3.31078987,7.5217539239999995,0.38640463,1.3226165490000001,0.41237493,5.105402063,0.93622013,23.21555463,1.571610371,0.8566290679999999,5.384553947,2.157548282,6.977843158,23.099798969000002,0.0,2.095414549,5.119428852,1.709050941,5.288792494,0.9102554620000001,0.137454413,3.005661856,1.9622312530000001,7.935822015,1.4919757040000001,0.0,1.4919757040000001,0.38640463,9.547809782,0.79877956,0.6613160170000001,65.66432623,0.5498155,12.715291307000001,1.9622312530000001,0.137454413,0.5498155,1.87241766,11.79475952,11.855976295000001,15.490275955,0.0,1.571610371,0.0,11.318190646,1.211140461,6.216570595,0.274911387,11.01344591,6.944242750000001,6.456565892,1.575826623,0.274911387,33.720997875,0.019976966000000002,0.186956503,0.079011601,0.15205516000000002,0.0,0.210795675,1.67626619,1.9548068669999998,0.0,0.0,0.530814887,0.0,2.371784243,0.0,0.175049931,0.047480079999999994,0.411252072,0.189894,0.06706923000000001,0.016971307,2.0,2.0,"[[3, 4], [1, 2]]"
120x120,0.994086042,0.41237493,9.181637695,4.822446934,2.0884284600000003,72.261827901,2.0884284600000003,2.263108041,4.7116512020000005,1.85074714,9.480071836,0.9888106779999999,0.0,0.137454413,0.9888106779999999,0.41237493,11.33163875,4.64251939,18.489499325,3.1144643060000003,69.70453786499999,7.8359136099999995,1.2637311949999999,0.274911387,6.30333254,7.879064626,1.9829058499999999,1.406426843,6.868385356000001,0.137454413,2.2525289319999997,1.575826623,9.245500132,12.151490415,0.0,0.137454413,10.442166686,5.361694045,5.856144476000001,1.401171765,27.705514547,1.8401678449999999,3.733454201,1.85074714,0.274911387,4.203578982,0.687252188,9.177223747000001,0.0,17.869184532,0.851356265,0.994086042,0.0,21.796345805999998,3.6323533479999996,25.816550201,1.85074714,20.709137724,3.378838751,2.363358376,2.289728475,28.4049544,12.676512118,6.027597525999999,0.0,3.273277575,1.2637311949999999,2.8342630169999996,0.851356265,0.274911387,22.664407914999998,7.746282356,1.131549585,0.687252188,122.607934855,0.0,2.2525289319999997,28.652052388999998,1.126267652,0.851356265,0.0,6.794771219,6.133179846999999,0.0,1.401171765,2.115088362,4.1032708620000005,0.5498155,23.21555463,0.41237493,1.7079853329999999,3.838954898,3.860261714,4.351550903,22.32699792,0.0,1.401171765,7.830612201000001,0.5498155,5.4459068770000005,0.137454413,0.9888106779999999,2.38996562,1.575826623,5.853029223,0.719174655,0.0,0.719174655,0.0,8.624264182000001,0.41237493,0.274911387,64.891525181,0.5498155,12.328886677000002,1.575826623,0.137454413,2.2525289319999997,1.099616611,14.74156808,14.652857093000001,14.488144753999999,0.0,1.2637311949999999,0.0,7.3818334839999995,1.676092096,5.443769546,0.274911387,10.784118605,10.120356322,8.624264182000001,2.427182888,2.829014307,36.667806435,0.019976966000000002,0.24649179499999999,0.079011601,0.153934493,0.0,0.275819339,1.67626619,2.395879401,0.0,0.0,0.51048531,0.0,2.961082723,0.0,0.182586046,0.008594903,0.281815101,0.004916784,0.06469324900000001,0.0,2.0,2.0,"[[3, 4], [1, 3]]"
121x121,0.994086042,0.41237493,9.258028269999999,4.97521927,3.092557963,71.14036396099999,4.020365397,3.190854881,2.157548282,2.77849398,14.501085597,0.137454413,0.92774684,0.137454413,0.137454413,0.41237493,12.488610632,3.092557963,14.84457259,2.263108041,72.290400425,4.430466415,0.41237493,1.202658227,6.30333254,7.879064626,2.059296425,1.406426843,2.611602958,0.137454413,0.5498155,2.503573463,8.394143867,11.30013415,0.0,0.137454413,9.89645909,2.88399369,6.783891316000001,0.5498155,27.705514547,2.920747615,3.733454201,1.85074714,0.274911387,1.649476062,2.542737956,10.104970587,0.0,15.315081612,0.0,2.84957181,0.0,18.467310248,2.780997083,25.816550201,1.85074714,19.082781644,1.752482671,1.512002111,1.43837221,29.092468666,13.757091888,4.324884094,0.0,1.646921495,0.41237493,2.059296425,0.92774684,0.274911387,24.978345971,12.461517588,1.131549585,0.687252188,114.499713885,0.0,0.5498155,28.106344792999998,0.274911387,0.0,0.92774684,3.465735661,8.141541217,0.92774684,1.47756234,0.41237493,7.967148927,1.47756234,23.21555463,2.2678606980000002,0.8566290679999999,3.838954898,2.157548282,4.427941478,23.25474476,0.0,0.5498155,10.068111268000001,0.5498155,6.5264866470000005,0.137454413,0.137454413,2.542737956,1.575826623,5.154412071,0.719174655,0.0,0.719174655,0.0,6.997908102,0.41237493,0.274911387,65.819272021,1.47756234,12.328886677000002,1.575826623,0.137454413,0.5498155,2.0273634510000003,18.135381453,10.853716022,13.713178161999998,0.0,0.41237493,0.0,4.904133129,0.824735831,5.443769546,0.274911387,11.864698375,5.939948853000001,10.709004225000001,1.575826623,0.274911387,37.279018183,0.019976966000000002,0.278025975,0.11320318700000001,0.15729193600000002,0.0,0.29737152899999997,1.67626619,2.5594070359999996,0.0,0.0,0.48265002,0.0,2.96600477,0.0,0.156257867,0.006989866,0.281815101,0.027938376,0.10915862900000001,0.0,2.0,2.0,"[[3, 4], [1, 4]]"
122x122,1.1055792850000001,0.38640463,7.06792686,6.951549222999999,1.237760895,81.255285991,1.237760895,10.711436358,4.7116512020000005,2.211173259,9.666516296000001,0.851356265,0.0,0.38640463,2.396955314,0.38640463,11.785268480000001,5.337487932,14.158306609,3.4489639160000003,74.271340805,5.670220899,2.010591706,0.38640463,6.1399216700000006,8.737411487000001,2.3433319690000003,2.651215392,8.507274385,0.38640463,2.089118062,1.43837221,10.438342654,13.284714533999999,0.0,0.0,10.052886144,4.897422899,5.443769546,1.237760895,27.81700779,1.702713432,4.368800837,1.43837221,0.0,2.94050755,0.38640463,9.812570383,0.38640463,17.378943911,1.237760895,1.4919757040000001,0.0,21.005223045,1.95693555,26.838331228999998,1.8247768400000002,22.262431866,3.326903969,1.237760895,3.4489639160000003,25.730780933,12.11614962,5.459495309999999,0.0,4.432513016,0.851356265,2.808292717,0.851356265,0.38640463,21.253399300999998,7.152200686,1.1055792850000001,0.38640463,92.862475965,0.0,1.702713432,27.508144707,0.851356265,1.237760895,0.38640463,6.467955657000001,5.513175596,0.38640463,1.624157314,1.702713432,5.845930275000001,0.38640463,23.21555463,1.159235441,1.57053092,4.422368727,3.860261714,5.767376994999999,22.549983469,0.0,2.396955314,5.802381447,1.159235441,3.967487136,0.772801049,0.851356265,4.0211231000000005,1.8247768400000002,7.190998632,1.4919757040000001,0.0,1.4919757040000001,0.38640463,9.627751228,0.38640463,0.38640463,64.564709619,0.0,12.302916377,1.8247768400000002,0.0,1.702713432,0.772801049,12.832500956,17.372956548,13.756596502999999,0.0,2.010591706,0.0,13.62402123,1.237760895,6.216570595,0.0,10.516895925,8.478567256,6.536507338,2.289728475,2.55410292,32.971952694,0.019976966000000002,0.137594372,0.055633781,0.165760666,0.0,0.180890005,1.67626619,1.6035686120000001,0.0,0.0,0.560165566,0.0,1.978226484,0.0,0.167785513,0.04908511699999999,0.411252072,0.189894,0.043069955,0.016971307,2.0,2.0,"[[3, 4], [2, 3]]"
123x123,1.1055792850000001,0.38640463,7.1443174350000005,7.104321559,2.2418903980000002,80.13382205100001,3.1696978319999998,11.639183198,2.157548282,3.138920099,14.687530057,0.0,0.92774684,0.38640463,1.545599049,0.38640463,12.942240362000001,3.7875265049999998,10.513379874,2.597607651,76.857203365,2.264773704,1.159235441,1.31415147,6.1399216700000006,8.737411487000001,2.419722544,2.651215392,4.250491987,0.38640463,0.38640463,2.36611905,9.586986389,12.433358269,0.0,0.0,9.507178548,2.419722544,6.371516386000001,0.38640463,27.81700779,2.783293202,4.368800837,1.43837221,0.0,0.38640463,2.2418903980000002,10.740317223,0.38640463,14.824840991,0.38640463,3.347461472,0.0,17.676187487,1.1055792850000001,26.838331228999998,1.8247768400000002,20.636075786,1.700547889,0.38640463,2.597607651,26.418295199,13.19672939,3.756781878,0.0,2.806156936,0.0,2.0333261250000003,0.92774684,0.38640463,23.567337357,11.867435918,1.1055792850000001,0.38640463,84.754254995,0.0,0.0,26.962437111,0.0,0.38640463,1.31415147,3.138920099,7.521536965999999,1.31415147,1.700547889,0.0,9.70980834,1.31415147,23.21555463,3.014721209,0.719174655,4.422368727,2.157548282,5.84376757,23.477730309000002,0.0,1.545599049,8.039880514,1.159235441,5.048066906,0.772801049,0.0,4.1738954360000005,1.8247768400000002,6.492381480000001,1.4919757040000001,0.0,1.4919757040000001,0.38640463,8.001395147999999,0.38640463,0.38640463,65.492456459,0.92774684,12.302916377,1.8247768400000002,0.0,0.0,1.700547889,16.226314329,13.573815477,12.981629910999999,0.0,1.159235441,0.0,11.146320874999999,0.38640463,6.216570595,0.0,11.597475695,4.298159787,8.621247381,1.43837221,0.0,33.583164442,0.019976966000000002,0.169128552,0.089825367,0.16911810900000002,0.0,0.202442195,1.67626619,1.767096247,0.0,0.0,0.5323302759999999,0.0,1.9831485309999999,0.0,0.141457334,0.047480079999999994,0.411252072,0.21291559200000001,0.08753533499999999,0.016971307,2.0,2.0,"[[3, 4], [2, 4]]"
124x124,0.719174655,0.0,7.222872651,5.715747482,2.706842033,83.362644641,3.634649467,2.36611905,4.7116512020000005,2.36611905,13.534578557,0.851356265,0.92774684,0.0,0.851356265,0.0,12.018694762,5.260932963,18.489111465,2.289728475,81.626201595,4.12462185,0.851356265,0.92774684,5.75351704,7.191812438,2.4982777599999997,0.719174655,4.256782398,0.0,1.702713432,2.36611905,7.733498021,11.739115485,0.0,0.0,7.967857200000001,5.05236869,6.371516386000001,0.851356265,27.43060316,4.486006634,3.595999788,1.43837221,0.0,2.55410292,1.855485768,9.967516174,0.0,16.21970847,0.851356265,2.574660423,0.0,20.387370836,1.57053092,25.679095787999998,1.43837221,19.712530186,3.4818497600000002,0.851356265,2.289728475,29.057293297999998,10.648950834999999,3.141085642,0.0,4.201024415,0.851356265,3.3496349270000003,1.779103105,0.0,24.038595953999998,10.013947550000001,0.719174655,0.0,122.021431885,0.0,1.702713432,28.514374875999998,0.851356265,0.851356265,0.92774684,6.622901448,6.132962889,0.92774684,1.779103105,1.702713432,8.707677139000001,0.92774684,23.21555463,1.855485768,1.57053092,2.876769678,3.860261714,3.2174753149999997,22.70492926,0.0,0.851356265,10.751063863,0.0,5.205181289,0.0,0.851356265,3.5581992,1.43837221,4.409588688,0.719174655,0.0,0.719174655,0.0,7.0778495480000005,0.0,0.0,64.71965541,0.92774684,11.916511747000001,1.43837221,0.0,1.702713432,0.92774684,19.173122889,16.370696275,11.979498709999998,0.0,0.851356265,0.0,7.209963713,0.851356265,5.443769546,0.0,11.36814839,7.474273359,10.788945671,2.289728475,2.55410292,36.529973002,0.019976966000000002,0.228663844,0.089825367,0.170997442,0.0,0.267465859,1.67626619,2.208168781,0.0,0.0,0.512000699,0.0,2.572447011,0.0,0.148993449,0.008594903,0.281815101,0.027938376,0.08515935399999999,0.0,2.0,2.0,"[[3, 4], [3, 4]]"
125x125,0.6613160170000001,7.161359106000001,5.116623227,8.694999810999999,2.952533196,79.898844862,9.979630383,25.807665608,0.0,1.849699744,25.479467004999997,5.035557857000001,0.0,0.5238590430000001,3.666443258,3.7738973309999997,17.916655345,4.1607949390000005,11.971078028,21.070273822,77.598907516,16.271182056,1.571610371,0.6613160170000001,1.600743895,2.232851237,1.185175979,2.619292925,7.52661871,0.5238590430000001,0.93622013,0.137454413,11.833525963,20.511943485999996,0.664523765,0.137454413,18.34406758,3.666079016,0.41237493,0.93622013,38.35741457700001,3.052168061,5.154025481000001,0.41237493,0.274911387,2.035880692,1.073656818,4.222701629,0.38640463,29.333402175000003,0.38640463,1.047712436,0.0,9.970992974,2.448227058,30.440973144,1.463303325,12.681302445,14.32214649,3.227463112,3.152809453,16.836096379,11.510338773,25.741522656,0.664523765,1.159235441,0.41237493,0.79877956,0.0,0.6613160170000001,35.99197323,7.997344948,0.79877956,1.073656818,207.11035518100002,0.0,1.214339265,67.807788162,0.9394351519999999,7.021506127,1.0509283950000001,1.87241766,7.467103034,0.38640463,1.3226165490000001,0.41237493,4.996086224,3.7225867950000002,5.316260017,2.563292378,0.8019781779999999,10.60019606,0.0,15.079159938,3.643354927,0.664523765,2.095414549,33.873675258000006,4.356964502,10.932197385,3.696622127,0.137454413,5.653575417000001,0.5238590430000001,10.384814316,7.135380595,0.0,0.772801049,10.736106262,24.977816756999996,0.79877956,1.990372388,97.13714144,0.5498155,8.216501921999999,0.5238590430000001,0.137454413,0.5498155,3.994251719,10.301735003000001,10.417604085,18.741179988,0.991682007,2.236134136,0.664523765,20.49054048,1.211140461,2.230111343,0.274911387,5.122986161,14.317442387,4.189622475,0.137454413,0.274911387,61.644368481,0.0,0.31652173399999994,0.091152073,0.17499225699999998,0.223201486,0.326410419,2.4154159369999997,3.582834939,0.045532046,0.0,0.243194825,0.046678036,3.465026951,0.010793173,0.227056349,0.30548778599999993,0.36231686100000005,0.21785643500000001,0.12062671999999999,0.092497521,3.0,3.0,"[[0, 1, 2], [0, 1, 2]]"
126x126,0.274911387,6.7749544760000004,5.195178443,7.306425733999999,3.4174848310000003,83.127667452,10.444582018,16.53460146,2.55410292,1.076898695,24.326515504999996,5.886914122,0.0,0.137454413,2.972200474,3.3874927009999998,16.993109744999998,5.634201397,19.946809619,20.762394646,82.36790574599999,18.131030201999998,1.2637311949999999,0.274911387,1.214339265,0.687252188,1.2637311949999999,0.687252188,7.532909121,0.137454413,2.2525289319999997,0.137454413,9.980037594999999,19.817700701999996,0.664523765,0.137454413,16.804746232,6.298725162,0.41237493,1.401171765,37.971009947000006,4.754881493,4.381224432000001,0.41237493,0.274911387,4.203578982,0.687252188,3.44990058,0.0,30.728269654,0.851356265,0.274911387,0.0,12.682176323,2.913178693,29.281737703,1.076898695,11.757756845,16.103448360999998,3.692414747,2.844930277,19.475094478000003,8.962560218,25.12582642,0.664523765,2.55410292,1.2637311949999999,2.115088362,0.851356265,0.274911387,36.463231827,6.14385658,0.41237493,0.687252188,244.37753207100002,0.0,2.917052697,69.359725927,1.7907914169999999,7.486457762,0.664523765,5.356399009,6.078528957,0.0,1.401171765,2.115088362,3.993955023,3.3361821650000003,5.316260017,1.404056937,1.6533344429999999,9.054597011,1.702713432,12.452867683000001,2.870553878,0.664523765,1.401171765,36.584858607,3.1977290610000004,11.089311768,2.923821078,0.9888106779999999,5.037879181,0.137454413,8.302021524,6.362579546,0.0,0.0,10.349701632,24.054271156999995,0.41237493,1.603967758,96.364340391,0.5498155,7.830097292,0.137454413,0.137454413,2.2525289319999997,3.2214506700000003,13.248543563,13.214484883,17.739048786999998,0.991682007,1.9282549599999999,0.664523765,16.554183318,1.676092096,1.457310294,0.274911387,4.893658856,17.493555959,6.357320765000001,0.9888106779999999,2.829014307,64.591177041,0.0,0.37605702599999996,0.091152073,0.17687159,0.223201486,0.391434083,2.4154159369999997,4.0239074729999995,0.045532046,0.0,0.22286524800000002,0.046678036,4.0543254310000005,0.010793173,0.234592464,0.26660260899999993,0.23287989,0.032879219,0.118250739,0.075526214,3.0,3.0,"[[0, 1, 2], [0, 1, 3]]"
127x127,0.274911387,6.7749544760000004,5.271569018,7.45919807,4.421614334,82.006203512,12.376518955,17.462348300000002,0.0,2.004645535,29.347529265999995,5.035557857000001,0.92774684,0.137454413,2.120844209,3.3874927009999998,18.150081627,4.0842399700000005,16.301882884,19.911038381,84.953768306,14.725583007,0.41237493,1.202658227,1.214339265,0.687252188,1.3401217699999999,0.687252188,3.276126723,0.137454413,0.5498155,1.065201253,9.12868133,18.966344436999997,0.664523765,0.137454413,16.259038636,3.8210248069999997,1.3401217699999999,0.5498155,37.971009947000006,5.835461263,4.381224432000001,0.41237493,0.274911387,1.649476062,2.542737956,4.37764742,0.0,28.174166734000003,0.0,2.1303971550000003,0.0,9.353140765,2.061822428,29.281737703,1.076898695,10.131400764999999,14.477092281,2.841058482,1.993574012,20.162608744,10.043139988,23.423112988,0.664523765,0.92774684,0.41237493,1.3401217699999999,0.92774684,0.274911387,38.777169883,10.859091811999999,0.41237493,0.687252188,236.26931110100003,0.0,1.214339265,68.814018331,0.9394351519999999,6.635101497,1.592270605,2.0273634510000003,8.086890327,0.92774684,1.47756234,0.41237493,7.857833088,4.2639290050000005,5.316260017,3.2595427050000003,0.8019781779999999,9.054597011,0.0,12.529258258,3.798300718,0.664523765,0.5498155,38.822357674,3.1977290610000004,12.169891538,2.923821078,0.137454413,5.190651517,0.137454413,7.603404372000001,6.362579546,0.0,0.0,10.349701632,22.427915076999998,0.41237493,1.603967758,97.292087231,1.47756234,7.830097292,0.137454413,0.137454413,0.5498155,4.1491975100000005,16.642356936000002,9.415343812,16.964082195,0.991682007,1.076898695,0.664523765,14.076482963,0.824735831,1.457310294,0.274911387,5.974238626,13.31314849,8.442060808,0.137454413,0.274911387,65.202388789,0.0,0.407591206,0.125343659,0.18022903299999998,0.223201486,0.412986273,2.4154159369999997,4.187435108,0.045532046,0.0,0.195029958,0.046678036,4.059247478,0.010793173,0.208264285,0.26499757199999996,0.23287989,0.055900811,0.162716119,0.075526214,3.0,3.0,"[[0, 1, 2], [0, 1, 4]]"
