coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature2,Ependymal,permutationTracker
125x125,0.6613160170000001,7.161359106000001,17.435173905000003,9.122600142,1.623476825,99.81937586500001,17.390048142,54.423159974,0.0,1.185175979,31.55844587,1.8473340409999999,6.490995924,0.5238590430000001,16.217650772000002,0.79877956,14.135596601,3.169112932,13.048341177000001,22.78015345,79.128210723,42.95649070500001,9.084491754,1.516256587,2.5855741819999998,3.0877918070000003,2.040116549,3.474233495,9.336176425000001,0.5238590430000001,0.93622013,0.9923949830000001,31.700127519000002,38.907288734000005,0.0,0.137454413,24.835063503999997,5.3993246290000005,1.237068745,0.93622013,0.6613160170000001,0.137454413,3.444828905,0.41237493,0.274911387,2.035880692,1.928597388,8.604663135000001,0.38640463,10.979340299999999,0.38640463,1.902653006,0.0,4.737261429,3.303167628,3.0065694819999997,1.65372013,16.395138905,14.32214649,3.578041126,1.159235441,18.644608554,16.725569811,12.899329224999999,0.0,2.014176011,1.237068745,7.259528729,0.85494057,1.4860098320000001,24.264350218,12.63153878,1.65372013,45.57525520200001,224.604655968,0.0,1.40475607,19.755706017999998,0.274911387,1.2413452,6.022459984,2.72735823,31.595468909,0.38640463,1.3226165490000001,0.41237493,5.376909481,0.93622013,0.0,2.396304186,2.672027856,14.922763547,0.0,17.417544198999998,9.017024222,29.008947452,4.660172118999999,25.855085453999997,2.5639915110000002,12.581551437,7.719524516,0.137454413,6.334683906,0.5238590430000001,9.645701642999999,8.845260223,0.0,51.082563029,6.7489841760000004,24.102042876999995,6.4348349140000005,8.831944813999998,15.096391370000001,2.199169552,23.79076674,0.5238590430000001,0.962148228,0.5498155,1.87241766,15.470511346,18.527740919000003,29.759958652,0.85494057,1.571610371,4.948123813,15.280950491999999,2.066081031,0.772801049,0.274911387,15.402870504000001,15.227683766,6.280339465,0.137454413,0.274911387,19.466211786,0.036717787,0.305452256,0.057788379,0.22278829899999997,0.00197471,0.368315126,0.0,3.582834939,0.0,0.0,0.19038325099999998,0.0,4.265115037,0.0,0.29770752899999997,0.083741235,0.53793917,0.7034050650000001,0.084396934,0.016971307,3.0,3.0,"[[0, 1, 2], [0, 1, 2]]"
126x126,0.274911387,6.7749544760000004,17.513729121,7.734026065,2.0884284600000003,103.048198455,17.854999777,45.150095826,2.55410292,0.41237493,30.40549437,2.6986903059999996,6.490995924,0.137454413,15.523407988,0.41237493,13.212051000999999,4.64251939,21.024072768,22.472274274,83.897208953,44.816338851000005,8.776612578,1.129851957,2.199169552,1.542192758,2.118671765,1.542192758,9.342466836,0.137454413,2.2525289319999997,0.9923949830000001,29.846639151,38.21304595,0.0,0.137454413,23.295742155999996,8.031970775000001,1.237068745,1.401171765,0.274911387,1.8401678449999999,2.672027856,0.41237493,0.274911387,4.203578982,1.542192758,7.831862086,0.0,12.374207778999999,0.851356265,1.129851957,0.0,7.448444778000001,3.768119263,1.8473340409999999,1.2673155,15.471593305,16.103448360999998,4.042992761,0.851356265,21.283606653,14.177791255999999,12.283632989,0.0,3.40904349,2.08842501,8.575837531,1.7062968349999998,1.099605202,24.735608815,10.778050411999999,1.2673155,45.18885057200001,261.871832858,0.0,3.107469502,21.307643782999996,1.126267652,1.7062968349999998,5.636055354,6.2113395790000006,30.206894832,0.0,1.401171765,2.115088362,4.374778279999999,0.5498155,0.0,1.237068745,3.5233841210000003,13.377164498,1.702713432,14.791251943999999,8.244223173,29.008947452,3.9659293349999993,28.566268803,1.40475607,12.73866582,6.946723467,0.9888106779999999,5.718987670000001,0.137454413,7.5629088509999995,8.072459174,0.0,50.30976198,6.362579546,23.178497276999998,6.048430284,8.445540183999999,14.323590321000001,2.199169552,23.404362109999997,0.137454413,0.962148228,2.2525289319999997,1.099616611,18.417319906,21.324621717,28.757827451,0.85494057,1.2637311949999999,4.948123813,11.344593329999999,2.5310326659999998,0.0,0.274911387,15.173543199000001,18.403797338,8.448037755,0.9888106779999999,2.829014307,22.413020346,0.036717787,0.364987548,0.057788379,0.22466763199999998,0.00197471,0.43333879,0.0,4.0239074729999995,0.0,0.0,0.170053674,0.0,4.854413517,0.0,0.305243644,0.044856058,0.408502199,0.518427849,0.08202095300000001,0.0,3.0,3.0,"[[0, 1, 2], [0, 1, 3]]"
127x127,0.274911387,6.7749544760000004,17.590119696000002,7.886798401000001,3.092557963,101.926734515,19.786936714,46.077842665999995,0.0,1.3401217699999999,35.426508131,1.8473340409999999,7.418742764,0.137454413,14.672051723000001,0.41237493,14.369022883,3.092557963,17.379146033,21.620918009,86.483071513,41.410891656000004,7.925256313,2.057598797,2.199169552,1.542192758,2.19506234,1.542192758,5.085684438,0.137454413,0.5498155,1.920141823,28.995282886000002,37.361689685,0.0,0.137454413,22.750034559999996,5.554270420000001,2.164815585,0.5498155,0.274911387,2.920747615,2.672027856,0.41237493,0.274911387,1.649476062,3.397678526,8.759608926,0.0,9.820104858999999,0.0,2.985337725,0.0,4.11940922,2.9167629980000003,1.8473340409999999,1.2673155,13.845237225,14.477092281,3.191636496,0.0,21.971120919,15.258371025999999,10.580919557,0.0,1.7826874099999999,1.237068745,7.800870939,1.7826874099999999,1.099605202,27.049546871,15.493285644,1.2673155,45.18885057200001,253.763611888,0.0,1.40475607,20.761936186999996,0.274911387,0.85494057,6.563802194,2.8823040210000004,32.215256202,0.92774684,1.47756234,0.41237493,8.238656344999999,1.47756234,0.0,3.092554513,2.672027856,13.377164498,0.0,14.867642518999999,9.171970013,29.008947452,3.1145730699999996,30.803767869999998,1.40475607,13.81924559,6.946723467,0.137454413,5.871760006000001,0.137454413,6.864291699,8.072459174,0.0,50.30976198,6.362579546,21.552141196999997,6.048430284,8.445540183999999,15.251337161,3.126916392,23.404362109999997,0.137454413,0.962148228,0.5498155,2.0273634510000003,21.811133279000003,17.525480646000002,27.982860859000002,0.85494057,0.41237493,4.948123813,8.866892974999999,1.679676401,0.0,0.274911387,16.254122969,14.223389869,10.532777798,0.137454413,0.274911387,23.024232094,0.036717787,0.39652172799999996,0.091979965,0.22802507499999997,0.00197471,0.45489097999999994,0.0,4.187435108,0.0,0.0,0.14221838399999998,0.0,4.859335564,0.0,0.278915465,0.043251021,0.408502199,0.541449441,0.126486333,0.0,3.0,3.0,"[[0, 1, 2], [0, 1, 4]]"
128x128,0.38640463,6.7489841760000004,15.400018286,9.863128354,1.237760895,112.04165654500001,17.004332212,53.598424143,2.55410292,0.772801049,30.591938829999997,2.561235893,6.490995924,0.38640463,16.931552624000002,0.38640463,13.665680731,5.337487932,16.692880052,22.806773884,88.46401189299999,42.650646140000006,9.523473089,1.2413452,2.035758682,2.400539619,2.4790978839999998,2.786981307,10.981355865000001,0.38640463,2.089118062,0.85494057,31.039481673,39.346270069000006,0.0,0.0,22.906461614,7.567699629,0.824693815,1.237760895,0.38640463,1.702713432,3.307374492,0.0,0.0,2.94050755,1.2413452,8.467208722,0.38640463,11.883967157999999,1.237760895,1.627741619,0.0,6.657322017,2.092701465,2.8691150690000002,1.2413452,17.024887446999998,16.051513579,2.91739528,2.010591706,18.609433186,13.617428757999999,11.715530773,0.0,4.568278931,1.67605008,8.549867231,1.7062968349999998,1.2110984450000002,23.324600201,10.183968742,1.2413452,44.888003014000006,232.126373968,0.0,2.557654002,20.163736100999998,0.851356265,2.092701465,6.022459984,5.884524017,29.586890581,0.38640463,1.624157314,1.702713432,6.117437692999999,0.38640463,0.0,1.9839292560000001,3.385929708,13.960578327,1.702713432,16.207078036,8.467208722,29.008947452,4.961712884,26.538038049,2.014176011,11.260246079,7.5820701029999995,0.851356265,7.3501451499999995,0.38640463,8.90087826,8.845260223,0.0,51.082563029,6.7489841760000004,24.181984322999995,6.022459984,8.557033426999999,13.996774759000001,1.649354052,23.37839181,0.38640463,0.824693815,1.702713432,0.772801049,16.508252782,24.044721172000003,28.0262792,0.85494057,2.010591706,4.948123813,17.586781076,2.092701465,0.772801049,0.0,14.906320519,16.762008272,6.360280911,0.851356265,2.55410292,18.717166605,0.036717787,0.256090125,0.034410559,0.23649380499999997,0.00197471,0.33840945599999994,0.0,3.231596684,0.0,0.0,0.21973393,0.0,3.871557278,0.0,0.290443111,0.085346272,0.53793917,0.7034050650000001,0.060397659,0.016971307,3.0,3.0,"[[0, 1, 2], [0, 2, 3]]"
129x129,0.38640463,6.7489841760000004,15.476408861,10.01590069,2.2418903980000002,110.92019260500001,18.936269149,54.526170983,0.0,1.700547889,35.612952590999996,1.709879628,7.418742764,0.38640463,16.080196359000002,0.38640463,14.822652613,3.7875265049999998,13.047953317000001,21.955417619,91.049874453,39.245198945000006,8.672116824,2.1690920399999998,2.035758682,2.400539619,2.555488459,2.786981307,6.724573467000001,0.38640463,0.38640463,1.7826874099999999,30.188125408,38.49491380400001,0.0,0.0,22.360754017999998,5.089999274,1.752440655,0.38640463,0.38640463,2.783293202,3.307374492,0.0,0.0,0.38640463,3.096830968,9.394955562,0.38640463,9.329864237999999,0.38640463,3.4832273870000003,0.0,3.328286459,1.2413452,2.8691150690000002,1.2413452,15.398531366999999,14.425157498999999,2.066039015,1.159235441,19.296947451999998,14.698008527999999,10.012817341,0.0,2.941922851,0.824693815,7.774900639,1.7826874099999999,1.2110984450000002,25.638538257,14.899203973999999,1.2413452,44.888003014000006,224.018152998,0.0,0.85494057,19.618028504999998,0.0,1.2413452,6.950206824,2.555488459,31.595251950999998,1.31415147,1.700547889,0.0,9.981315758000001,1.31415147,0.0,3.839415024,2.534573443,13.960578327,0.0,16.283468611,9.394955562,29.008947452,4.110356619,28.775537116,2.014176011,12.340825849,7.5820701029999995,0.0,7.502917486,0.38640463,8.202261108,8.845260223,0.0,51.082563029,6.7489841760000004,22.555628242999997,6.022459984,8.557033426999999,14.924521599,2.577100892,23.37839181,0.38640463,0.824693815,0.0,1.700547889,19.902066155,20.245580101,27.251312608000003,0.85494057,1.159235441,4.948123813,15.109080721,1.2413452,0.772801049,0.0,15.986900289,12.581600802999999,8.445020954,0.0,0.0,19.328378352999998,0.036717787,0.287624305,0.068602145,0.23985124799999996,0.00197471,0.35996164599999997,0.0,3.395124319,0.0,0.0,0.19189864,0.0,3.876479325,0.0,0.26411493199999997,0.083741235,0.53793917,0.7264266570000001,0.10486303899999999,0.016971307,3.0,3.0,"[[0, 1, 2], [0, 2, 4]]"
130x130,0.0,6.362579546,15.554964077,8.627326613,2.706842033,114.149015195,19.401220784,45.253106835,2.55410292,0.92774684,34.460001090999995,2.561235893,7.418742764,0.0,15.385953575,0.0,13.899107013,5.260932963,21.023684908,21.647538443,95.818872683,41.105047091,8.364237648,1.7826874099999999,1.649354052,0.85494057,2.634043675,0.85494057,6.730863878000001,0.0,1.702713432,1.7826874099999999,28.33463704,37.80067102,0.0,0.0,20.82143267,7.72264542,1.752440655,0.851356265,0.0,4.486006634,2.534573443,0.0,0.0,2.55410292,2.710426338,8.622154513,0.0,10.724731717,0.851356265,2.710426338,0.0,6.039469808000001,1.7062968349999998,1.709879628,0.85494057,14.474985767,16.20645937,2.5309906499999997,0.851356265,21.935945551,12.150229972999998,9.397121105,0.0,4.33679033,1.67605008,9.091209440999998,2.634043675,0.824693815,26.109796854,13.045715606,0.85494057,44.501598384000005,261.285329888,0.0,2.557654002,21.169966269999996,0.851356265,1.7062968349999998,6.563802194,6.039469808000001,30.206677873999997,0.92774684,1.779103105,1.702713432,8.979184557,0.92774684,0.0,2.680179583,3.385929708,12.414979278,1.702713432,13.657176355999999,8.622154513,29.008947452,3.416113835,31.486720464999998,0.85494057,12.497940232,6.809269054,0.851356265,6.8872212500000005,0.0,6.119468316,8.072459174,0.0,50.30976198,6.362579546,21.632082643,5.636055354,8.170628796999999,14.15172055,2.577100892,22.99198718,0.0,0.824693815,1.702713432,0.92774684,22.848874715,23.042460899,26.249181407000002,0.85494057,0.851356265,4.948123813,11.172723559,1.7062968349999998,0.0,0.0,15.757572984,15.757714374999999,10.612719244,0.851356265,2.55410292,22.275186913,0.036717787,0.347159597,0.068602145,0.241730581,0.00197471,0.42498530999999995,0.0,3.836196853,0.0,0.0,0.17156906300000002,0.0,4.465777805,0.0,0.271651047,0.044856058,0.408502199,0.541449441,0.10248705799999999,0.0,3.0,3.0,"[[0, 1, 2], [0, 3, 4]]"
131x131,0.6613160170000001,0.79877956,18.286530170000002,10.825313573999999,2.4748330899999997,126.255348445,11.878824860999998,41.698550364,2.55410292,1.185175979,23.090618657999997,2.6986903059999996,6.490995924,0.5238590430000001,17.069007037000002,0.79877956,16.689699521,6.574560127,24.115360277,4.545207165,111.92621336699999,39.999358354,9.935848019,1.516256587,2.5855741819999998,3.0877918070000003,2.891472814,3.474233495,13.592958823000002,0.5238590430000001,2.638933562,0.9923949830000001,32.551483784000006,27.034035389,0.0,0.137454413,22.729266355999997,8.804771824,1.237068745,1.7875763949999999,0.6613160170000001,1.8401678449999999,3.444828905,0.41237493,0.274911387,4.589983612,1.928597388,8.604663135000001,0.38640463,13.533443219999999,1.237760895,1.902653006,0.0,8.994043827,4.154523893,3.0065694819999997,1.65372013,18.949241825,4.1516398,4.429397391,2.010591706,26.306844319,18.428283243,14.602042656999998,0.0,4.568278931,2.08842501,8.962242161,1.7062968349999998,1.4860098320000001,16.647894917000002,13.482895045,1.65372013,45.57525520200001,181.140727168,0.0,3.107469502,17.64990887,1.126267652,2.092701465,6.022459984,6.9841406280000005,33.298182341,0.38640463,2.173972814,2.115088362,7.079622913,0.93622013,0.0,2.396304186,3.5233841210000003,14.922763547,1.702713432,18.268900463999998,9.017024222,29.008947452,5.511528383999999,11.025565302,2.5639915110000002,7.921685323,7.719524516,0.9888106779999999,8.037397338,0.5238590430000001,12.199804562999999,2.482680677,0.0,51.082563029,0.38640463,20.293566251,6.4348349140000005,8.831944813999998,15.096391370000001,2.199169552,23.79076674,0.5238590430000001,0.962148228,2.2525289319999997,1.87241766,22.281391963,27.893473487,25.100092538000002,0.85494057,2.422966636,4.948123813,18.686397687,2.917437296,0.772801049,0.274911387,17.105583936000002,13.973258528999999,8.834442385,0.9888106779999999,2.829014307,19.914512857,0.036717787,0.271386124,0.057788379,0.252038184,0.00197471,0.33180665899999995,0.0,2.97712744,0.0,0.0,0.20940506099999998,0.0,4.009821101,0.0,0.303048602,0.085346272,0.530000749,0.7034050650000001,0.060538156,0.016971307,3.0,3.0,"[[0, 1, 2], [1, 2, 3]]"
132x132,0.6613160170000001,0.79877956,18.362920745000004,10.978085909999999,3.4789625930000003,125.133884505,13.810761797999998,42.626297204,0.0,2.112922819,28.111632418999996,1.8473340409999999,7.418742764,0.5238590430000001,16.217650772000002,0.79877956,17.846671403,5.0245987,20.470433542000002,3.6938509,114.51207592699998,36.593911159,9.084491754,2.444003427,2.5855741819999998,3.0877918070000003,2.9678633889999997,3.474233495,9.336176425000001,0.5238590430000001,0.93622013,1.920141823,31.700127519000002,26.182679124,0.0,0.137454413,22.183558759999997,6.327071469000001,2.164815585,0.93622013,0.6613160170000001,2.920747615,3.444828905,0.41237493,0.274911387,2.035880692,3.7840831560000003,9.532409975,0.38640463,10.979340299999999,0.38640463,3.758138774,0.0,5.665008269,3.303167628,3.0065694819999997,1.65372013,17.322885745,2.52528372,3.578041126,1.159235441,26.994358585,19.508863013,12.899329224999999,0.0,2.941922851,1.237068745,8.187275569,1.7826874099999999,1.4860098320000001,18.961832973,18.198130277,1.65372013,45.57525520200001,173.032506198,0.0,1.40475607,17.104201274,0.274911387,1.2413452,6.950206824,3.6551050700000003,35.306543711,1.31415147,2.2503633890000003,0.41237493,10.943500978,1.86396697,0.0,4.251789954,2.672027856,14.922763547,0.0,18.345291039,9.944771062,29.008947452,4.660172118999999,13.263064369,2.5639915110000002,9.002265093,7.719524516,0.137454413,8.190169674,0.5238590430000001,11.501187410999998,2.482680677,0.0,51.082563029,0.38640463,18.667210171,6.4348349140000005,8.831944813999998,16.02413821,3.126916392,23.79076674,0.5238590430000001,0.962148228,0.5498155,2.8001645,25.675205336,24.094332416000004,24.325125946000004,0.85494057,1.571610371,4.948123813,16.208697332,2.066081031,0.772801049,0.274911387,18.186163706000002,9.792851059999998,10.919182428,0.137454413,0.274911387,20.525724605,0.036717787,0.30292030400000003,0.091979965,0.255395627,0.00197471,0.353358849,0.0,3.1406550749999997,0.0,0.0,0.181569771,0.0,4.014743148,0.0,0.276720423,0.083741235,0.530000749,0.7264266570000001,0.10500353600000001,0.016971307,3.0,3.0,"[[0, 1, 2], [1, 2, 4]]"
133x133,0.274911387,0.41237493,18.441475961000002,9.589511833,3.9439142280000006,128.36270709500002,14.275713432999998,33.353233056,2.55410292,1.3401217699999999,26.958680918999995,2.6986903059999996,7.418742764,0.137454413,15.523407988,0.41237493,16.923125802999998,6.498005158000001,28.446165133,3.385971724,119.281074157,38.453759305,8.776612578,2.057598797,2.199169552,1.542192758,3.0464186050000004,1.542192758,9.342466836,0.137454413,2.2525289319999997,1.920141823,29.846639151,25.48843634,0.0,0.137454413,20.644237412,8.959717615,2.164815585,1.401171765,0.274911387,4.623461046999999,2.672027856,0.41237493,0.274911387,4.203578982,3.397678526,8.759608926,0.0,12.374207778999999,0.851356265,2.985337725,0.0,8.376191618,3.768119263,1.8473340409999999,1.2673155,16.399340145,4.306585591,4.042992761,0.851356265,29.633356684,16.961084458,12.283632989,0.0,4.33679033,2.08842501,9.503584370999999,2.634043675,1.099605202,19.433091570000002,16.344641909,1.2673155,45.18885057200001,210.29968308800002,0.0,3.107469502,18.656139039,1.126267652,1.7062968349999998,6.563802194,7.139086419000001,33.917969634,0.92774684,2.328918605,2.115088362,9.941369776999998,1.47756234,0.0,3.092554513,3.5233841210000003,13.377164498,1.702713432,15.718998783999998,9.171970013,29.008947452,3.9659293349999993,15.974247718,1.40475607,9.159379476,6.946723467,0.9888106779999999,7.574473438000001,0.137454413,9.418394618999999,1.709879628,0.0,50.30976198,0.0,17.743664571,6.048430284,8.445540183999999,15.251337161,3.126916392,23.404362109999997,0.137454413,0.962148228,2.2525289319999997,2.0273634510000003,28.622013896,26.891213214,23.322994745000003,0.85494057,1.2637311949999999,4.948123813,12.272340169999998,2.5310326659999998,0.0,0.274911387,17.956836401,12.968964631999999,13.086880718,0.9888106779999999,2.829014307,23.472533165,0.036717787,0.362455596,0.091979965,0.25727496,0.00197471,0.41838251299999996,0.0,3.581727609,0.0,0.0,0.161240194,0.0,4.604041628,0.0,0.284256538,0.044856058,0.40056377800000004,0.541449441,0.10262755500000001,0.0,3.0,3.0,"[[0, 1, 2], [1, 3, 4]]"
134x134,0.38640463,0.38640463,16.327765126,11.718614122,3.0932466630000004,137.356165185,13.425045867999998,41.801561373,2.55410292,1.700547889,27.145125379,2.561235893,7.418742764,0.38640463,16.931552624000002,0.38640463,17.376755533,7.1929737000000005,24.114972417,3.720471334,123.84787709700001,36.288066594,9.523473089,2.1690920399999998,2.035758682,2.400539619,3.406844724,2.786981307,10.981355865000001,0.38640463,2.089118062,1.7826874099999999,31.039481673,26.621660459,0.0,0.0,20.25495687,8.495446469,1.752440655,1.237760895,0.38640463,4.486006634,3.307374492,0.0,0.0,2.94050755,3.096830968,9.394955562,0.38640463,11.883967157999999,1.237760895,3.4832273870000003,0.0,7.585068857,2.092701465,2.8691150690000002,1.2413452,17.952634287,4.254650809,2.91739528,2.010591706,26.959183217,16.40072196,11.715530773,0.0,5.496025771,1.67605008,9.477614071,2.634043675,1.2110984450000002,18.022082956000002,15.750560238999999,1.2413452,44.888003014000006,180.554224198,0.0,2.557654002,17.512231357,0.851356265,2.092701465,6.950206824,6.812270857000001,33.297965383,1.31415147,2.551904154,1.702713432,11.68402919,1.31415147,0.0,3.839415024,3.385929708,13.960578327,1.702713432,17.134824876,9.394955562,29.008947452,4.961712884,13.946016964000002,2.014176011,7.680959735,7.5820701029999995,0.851356265,9.205630917999999,0.38640463,10.756364028,2.482680677,0.0,51.082563029,0.38640463,18.747151616999997,6.022459984,8.557033426999999,14.924521599,2.577100892,23.37839181,0.38640463,0.824693815,1.702713432,1.700547889,26.712946772000002,29.611312669000004,22.591446494000003,0.85494057,2.010591706,4.948123813,18.514527916000002,2.092701465,0.772801049,0.0,17.689613721,11.327175566,10.999123874,0.851356265,2.55410292,19.776679424,0.036717787,0.253558173,0.068602145,0.269101133,0.00197471,0.32345317900000004,0.0,2.78941682,0.0,0.0,0.21092044999999998,0.0,3.621185389,0.0,0.269456005,0.085346272,0.530000749,0.7264266570000001,0.081004261,0.016971307,3.0,3.0,"[[0, 1, 2], [2, 3, 4]]"
135x135,0.6613160170000001,7.161359106000001,39.707048665,5.702826781,1.623476825,135.97462175500002,7.986056371000001,28.272977388,0.0,1.185175979,28.993688300000002,0.137454413,5.636055354,0.5238590430000001,1.683053462,0.79877956,8.151021362,3.169112932,15.964335533,21.070273822,102.95999504599999,47.582364689,25.022670383999998,0.6613160170000001,2.5855741819999998,2.232851237,1.185175979,2.619292925,9.336176425000001,0.5238590430000001,0.93622013,0.137454413,16.313106909,38.052348164,0.0,0.137454413,23.980122934,2.8345670590000003,1.237068745,0.93622013,0.6613160170000001,0.137454413,1.7349492770000001,0.41237493,0.274911387,2.035880692,1.073656818,5.536129446,0.38640463,9.269460672,0.38640463,1.047712436,0.0,3.882320859,2.448227058,1.296689854,0.79877956,8.700731231999999,14.32214649,2.723100556,1.159235441,28.246476591,9.886040287,5.204921552,0.0,1.159235441,1.237068745,7.259528729,0.0,1.4860098320000001,28.035283632000002,11.77659821,0.79877956,38.73572567800001,278.40148347,0.0,0.5498155,22.167973542,0.274911387,0.38640463,6.022459984,1.87241766,6.802579269,0.38640463,1.3226165490000001,0.41237493,3.667029853,0.93622013,0.0,2.396304186,0.962148228,9.793193675,0.0,8.013552428,1.3226165490000001,1.649354052,2.095414549,25.855085453999997,1.709050941,12.581551437,1.7349492770000001,0.137454413,5.479743336,0.5238590430000001,7.935822015,7.135380595,0.0,51.082563029,6.7489841760000004,17.262513353,6.4348349140000005,7.122065186,28.117924540000004,2.199169552,3.27286104,0.5238590430000001,0.962148228,0.5498155,11.124214708,13.760631718,18.527740919000003,23.775383413,0.0,1.571610371,4.948123813,8.441420968,1.211140461,0.772801049,0.274911387,15.402870504000001,13.517804138,2.860566104,0.137454413,0.274911387,41.738086546,0.025115972,0.32034558999999996,0.09291624500000001,0.262137948,0.00197471,0.398366771,0.0,4.0357827,0.0,0.157891858,0.114044441,0.0,4.8200896460000004,0.013323,0.236014609,0.07424847999999999,0.43200061100000003,0.712841555,0.106042842,0.016971307,3.0,3.0,"[[0, 1, 3], [0, 1, 2]]"
136x136,0.274911387,6.7749544760000004,39.785603881,4.314252703999999,2.0884284600000003,139.203444345,8.451008006,18.99991324,2.55410292,0.41237493,27.840736800000002,0.9888106779999999,5.636055354,0.137454413,0.9888106779999999,0.41237493,7.227475762,4.64251939,23.940067124,20.762394646,107.728993276,49.442212835,24.714791207999998,0.274911387,2.199169552,0.687252188,1.2637311949999999,0.687252188,9.342466836,0.137454413,2.2525289319999997,0.137454413,14.459618541,37.35810538,0.0,0.137454413,22.440801586,5.467213205,1.237068745,1.401171765,0.274911387,1.8401678449999999,0.962148228,0.41237493,0.274911387,4.203578982,0.687252188,4.763328397,0.0,10.664328151,0.851356265,0.274911387,0.0,6.593504208000001,2.913178693,0.137454413,0.41237493,7.777185632,16.103448360999998,3.1880521909999997,0.851356265,30.885474690000002,7.338261731999999,4.589225316,0.0,2.55410292,2.08842501,8.575837531,0.851356265,1.099605202,28.506542229,9.923109841999999,0.41237493,38.34932104800001,315.66866036,0.0,2.2525289319999997,23.719911306999997,1.126267652,0.851356265,5.636055354,5.356399009,5.414005191999999,0.0,1.401171765,2.115088362,2.6648986519999998,0.5498155,0.0,1.237068745,1.813504493,8.247594626,1.702713432,5.387260173,0.5498155,1.649354052,1.401171765,28.566268803,0.5498155,12.73866582,0.962148228,0.9888106779999999,4.8640471000000005,0.137454413,5.853029223,6.362579546,0.0,50.30976198,6.362579546,16.338967753,6.048430284,6.735660556,27.345123491000003,2.199169552,2.88645641,0.137454413,0.962148228,2.2525289319999997,10.351413659,16.707440278,21.324621717,22.773252212,0.0,1.2637311949999999,4.948123813,4.505063806,1.676092096,0.0,0.274911387,15.173543199000001,16.69391771,5.028264394000001,0.9888106779999999,2.829014307,44.684895106,0.025115972,0.379880882,0.09291624500000001,0.264017281,0.00197471,0.463390435,0.0,4.476855234,0.0,0.157891858,0.093714864,0.0,5.409388126,0.013323,0.243550724,0.03536330299999999,0.30256364,0.5278643390000001,0.103666861,0.0,3.0,3.0,"[[0, 1, 3], [0, 1, 3]]"
