coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Excitatory,ODImmature2,permutationTracker
131x131,0.0,0.516421733,37.835358693,19.953448868,0.0,60.926619523,23.662808485999996,58.328653444000004,0.0,0.560163093,27.59040969,2.270042721,6.490995924,1.032825032,15.051019043,26.611636723,28.709195152,1.076584826,12.131891298,1.709879628,43.083454866000004,5.186037077,22.144278596,1.415103663,8.962308815,8.375290641,1.931525396,14.555600786,0.516421733,1.120313117,1.120313117,1.415103663,52.419604759,27.662511904000002,1.63673485,0.0,6.490995924,4.113993318,0.0,0.560163093,0.516421733,1.076584826,35.471683948,0.560163093,0.0,0.0,6.134656523,30.668719052,11.651680716000001,11.477265627,2.065631854,1.3713623030000002,0.516421733,0.85494057,0.85494057,2.7427046600000002,1.887765602,62.67389019000001,0.0,1.415103663,4.953900214,34.991995640999995,27.071661567,60.032843523000004,5.279715953,2.404176318,0.0,6.152477086999999,2.964339411,0.0,7.117549404,1.3713623030000002,6.694819616,18.111095874,95.319600698,0.0,0.85494057,17.684314696999998,12.001541754,2.4479286950000003,5.636055354,1.415103663,26.342125388,0.0,0.516421733,0.516421733,21.78742493,20.41299914,2.153138149,3.921075182,2.7427046600000002,44.048897315999994,0.516421733,69.68292266099999,10.880352643999998,27.876015133000003,11.546823083,0.0,3.5244894350000004,0.0,33.185263909,0.560163093,2.964339411,0.560163093,2.270042721,1.709879628,1.120313117,5.279715953,0.0,38.804585488,5.636055354,7.862356714999999,15.851727427,0.0,82.050859495,2.240634118,0.560163093,1.076584826,10.328381874,2.7427046600000002,5.636055354,17.772563322,1.3713623030000002,1.032825032,0.0,48.117999732,0.85494057,1.120313117,5.796137686,18.616914157,9.245830425,3.419773361,0.560163093,0.0,23.9817559,0.014513982,0.09997861,0.037977222,0.124247019,0.018932964,0.071956352,0.138805026,0.527526689,0.0,0.157891858,0.281216268,0.298613759,1.699591157,0.013323,0.18713277899999997,0.052688775,0.9961534510000001,0.499826737,0.024247754,0.0,3.0,3.0,"[[0, 1, 2], [1, 2, 3]]"
132x132,0.0,2.4491376750000002,14.708543363,27.684167655,0.0,25.849149005000005,27.528224720999997,57.568195695,0.0,0.560163093,27.59040969,2.270042721,8.423711866,1.032825032,15.051019043,26.611636723,30.641911094,1.076584826,7.506017313999999,5.575295863,10.702404346,0.560163093,3.6413423959999998,1.415103663,14.760447185,10.308006583,3.8642413380000002,14.555600786,0.516421733,1.120313117,1.120313117,1.415103663,89.142064179,31.527928139000004,3.569450792,1.932715942,6.490995924,7.979409553,0.0,0.560163093,0.516421733,18.471593626,37.40439989,0.560163093,0.0,0.0,6.134656523,27.97556101,11.651680716000001,28.872274427,2.065631854,1.3713623030000002,0.516421733,0.85494057,0.85494057,24.00141511,13.482818622,64.60660613200001,0.0,1.415103663,4.953900214,23.048237843,27.071661567,81.291553973,5.279715953,6.269592553000001,1.932715942,6.152477086999999,2.964339411,0.0,2.49167542,1.3713623030000002,6.694819616,27.774601441,41.74560951,0.0,0.85494057,10.365233590999999,21.665047321,2.4479286950000003,5.636055354,1.415103663,26.342125388,0.0,0.516421733,0.516421733,21.78742493,22.345715082,2.153138149,3.921075182,2.7427046600000002,55.643950335999996,0.516421733,89.01117298099999,18.611071431,87.787614083,17.344961453,0.0,5.457205377,0.0,33.185263909,0.560163093,6.829755646000001,0.560163093,6.135458956,3.64259557,1.120313117,5.279715953,0.0,44.602723858000004,5.636055354,7.862356714999999,3.907969629,0.0,82.050859495,2.240634118,0.560163093,1.076584826,1.076584826,2.7427046600000002,11.434193724,25.503282109,1.3713623030000002,4.898241267,0.0,50.050715674,4.720356805,1.120313117,9.661553921,18.616914157,13.111246659999999,11.150492148,0.560163093,0.0,0.85494057,0.014513982,0.085085276,0.002849356,0.064400446,0.037318213,0.041904707,0.138805026,0.074578928,0.183308543,0.0,0.299094437,0.445522863,0.951089879,0.0,0.18429455999999997,0.045197898,0.9961534510000001,0.490390247,0.004533437,0.0,3.0,3.0,"[[0, 1, 2], [1, 2, 4]]"
133x133,0.0,2.4491376750000002,36.980418123,24.264394294,0.0,62.004394895000004,18.12423295,31.418013108999997,0.0,0.560163093,25.02565212,0.560163093,7.5687712959999995,1.032825032,0.516421733,26.611636723,24.657335855000003,1.076584826,10.42201167,3.865416235,34.534188669,5.186037077,19.579521026000002,0.560163093,14.760447185,9.453066013,3.009300768,13.700660216,0.516421733,1.120313117,1.120313117,0.560163093,73.75504356900001,30.672987569000004,3.569450792,1.932715942,5.636055354,5.414651983000001,0.0,0.560163093,0.516421733,18.471593626,35.694520262,0.560163093,0.0,0.0,5.279715953,24.907027321,11.651680716000001,27.162394798999998,2.065631854,0.516421733,0.516421733,0.0,0.0,22.291535482,12.627878052,56.91219845900001,0.0,0.560163093,4.953900214,32.65010588,20.232132043,73.5971463,5.279715953,5.414651983000001,1.932715942,6.152477086999999,2.109398841,0.0,6.262608834,0.516421733,5.839879046,20.935071917000002,95.54243701200001,0.0,0.0,12.777501115,21.665047321,1.5929881250000002,5.636055354,0.560163093,1.549235748,0.0,0.516421733,0.516421733,20.077545302,22.345715082,2.153138149,3.921075182,1.032825032,50.514380464,0.516421733,79.60718121,10.916663757999999,60.428020683,14.780203883,0.0,4.602264807,0.0,27.200688669999998,0.560163093,5.9748150760000005,0.560163093,4.425579328,1.932715942,1.120313117,5.279715953,0.0,37.763194334,5.636055354,6.152477086999999,16.929502799,0.0,61.532953795,2.240634118,0.560163093,1.076584826,10.328381874,1.032825032,11.434193724,19.51870687,0.516421733,4.898241267,0.0,43.21118615,3.865416235,1.120313117,9.661553921,18.616914157,11.401367032,7.730718787,0.560163093,0.0,23.12681533,0.002912167,0.09997861,0.037977222,0.103750095,0.037318213,0.071956352,0.138805026,0.527526689,0.183308543,0.157891858,0.222755627,0.445522863,1.506064488,0.013323,0.12260163999999998,0.035705143,0.890214892,0.499826737,0.026179345,0.0,3.0,3.0,"[[0, 1, 2], [1, 3, 4]]"
134x134,0.0,2.4491376750000002,26.563792343,27.684167655,0.0,40.314264705,27.528224720999997,62.194069679,0.0,0.560163093,21.954354336,2.270042721,2.787656512,1.032825032,15.051019043,26.611636723,30.641911094,1.076584826,12.131891298,5.575295863,43.083454866000004,5.186037077,22.144278596,1.415103663,14.760447185,10.308006583,3.8642413380000002,14.555600786,0.516421733,1.120313117,1.120313117,1.415103663,77.870497829,8.982857379,3.569450792,1.932715942,0.85494057,7.979409553,0.0,0.560163093,0.516421733,18.471593626,37.40439989,0.560163093,0.0,0.0,6.134656523,32.601434994,11.651680716000001,23.236219073,2.065631854,1.3713623030000002,0.516421733,0.85494057,0.85494057,24.00141511,13.482818622,64.60660613200001,0.0,1.415103663,4.953900214,36.924711583,27.071661567,81.291553973,5.279715953,6.269592553000001,1.932715942,0.516421733,2.964339411,0.0,7.117549404,1.3713623030000002,6.694819616,16.503035091,80.34213460000001,0.0,0.85494057,19.617030639,21.665047321,2.4479286950000003,0.0,1.415103663,26.342125388,0.0,0.516421733,0.516421733,21.78742493,22.345715082,2.153138149,3.921075182,2.7427046600000002,50.007894981999996,0.516421733,89.01117298099999,18.611071431,87.787614083,17.344961453,0.0,5.457205377,0.0,33.185263909,0.560163093,6.829755646000001,0.560163093,6.135458956,3.64259557,1.120313117,5.279715953,0.0,44.602723858000004,0.0,2.226301361,17.784443369,0.0,82.050859495,2.240634118,0.560163093,1.076584826,10.328381874,2.7427046600000002,5.79813837,14.231715759,1.3713623030000002,4.898241267,0.0,50.050715674,4.720356805,1.120313117,9.661553921,7.345347807,13.111246659999999,11.150492148,0.560163093,0.0,23.9817559,0.014513982,0.09997861,0.035127866,0.12077307500000001,0.037318213,0.030051645,0.138805026,0.527526689,0.183308543,0.157891858,0.299094437,0.445522863,1.395033326,0.013323,0.19325281999999996,0.033253964000000004,0.988265856,0.00943649,0.026179345,0.0,3.0,3.0,"[[0, 1, 2], [2, 3, 4]]"
135x135,0.0,0.516421733,16.357897415,22.482076464,0.879273544,26.499734933000003,28.938621565999995,49.247757322,0.0,0.560163093,25.824819251,5.787249799,6.490995924,1.912098576,15.051019043,21.328989123,32.992574026,1.95585837,4.8096032310000005,2.589153172,11.58167789,32.776456987,9.468739753,1.415103663,11.490936411,18.043346028,2.81079894,12.790010346999999,4.749111268,1.120313117,1.999586661,1.415103663,47.961650974,29.366479263000002,1.63673485,0.0,8.249603979,4.938687133,0.824693815,0.560163093,1.3956952770000002,1.95585837,20.458009633,1.439436637,1.758608055,0.0,0.85494057,16.363657932,6.371964763,12.301959442,10.858502094999999,1.3713623030000002,1.3956952770000002,28.11024559,1.734214114,3.621978204,10.680635843,36.929161284,0.0,3.119071022,5.833173758,23.644149496999997,15.57519433,29.230766167000002,0.0,5.042069978000001,0.824693815,6.977170902,2.964339411,1.703967359,2.49167542,8.023463121,3.1737117180000003,44.501598384000005,42.448275978000005,0.0,1.734214114,18.105849192,6.721825801,3.3272022390000004,5.636055354,2.294377207,27.221398932,1.758608055,1.3956952770000002,0.516421733,23.546032985,11.613146515,2.153138149,9.142241891000001,4.446672018999999,39.533214781,0.516421733,62.465359881,10.880352643999998,30.404642729000003,10.663580024,1.649354052,4.403762979000001,1.649354052,22.568062488000002,2.318771148,10.714233971,0.560163093,3.149316265,1.709879628,1.120313117,51.189035524,0.0,37.590721515,5.636055354,10.445658585,14.344286827000001,3.4079621070000004,50.197256499999995,2.240634118,1.3848569080000002,1.076584826,1.076584826,9.5040188,8.989410378,17.772563322,1.3713623030000002,10.706156575,4.948123813,36.670573515,0.85494057,1.120313117,1.3956952770000002,15.975091864,11.774458021,3.419773361,4.077370171,0.0,1.679634385,0.039629954,0.046669044,0.034410559,0.138879738,0.018326836000000003,0.041904707,0.117066428,0.021775469,0.0,0.0,0.281309249,0.0,1.493957788,0.0,0.28261722699999997,0.043251021,1.30467989,0.518427849,0.003393076,0.049909825,3.0,3.0,"[[0, 1, 3], [0, 1, 2]]"
136x136,0.0,0.516421733,38.629772175,19.062303102999998,0.879273544,62.654980823,19.534629794999997,23.097574736,0.0,0.560163093,23.260061681,4.077370171,5.636055354,1.912098576,0.516421733,21.328989123,27.007998787000002,1.95585837,7.725597587,0.879273544,35.413462213,37.402330971000005,25.406918383,0.560163093,11.490936411,17.188405458,1.95585837,11.935069776999999,4.749111268,1.120313117,1.999586661,0.560163093,32.574630364,28.511538693000002,1.63673485,0.0,7.394663409,2.373929563,0.824693815,0.560163093,1.3956952770000002,1.95585837,18.748130005,1.439436637,1.758608055,0.0,0.0,13.295124243,6.371964763,10.592079814,10.858502094999999,0.516421733,1.3956952770000002,27.25530502,0.879273544,1.912098576,9.825695273,29.234753611000002,0.0,2.264130452,5.833173758,33.246017533999996,8.735664806,21.536358494,0.0,4.1871294080000006,0.824693815,6.977170902,2.109398841,1.703967359,6.262608834,7.168522551000001,2.318771148,37.662068860000005,96.24510348000001,0.0,0.879273544,20.518116716,6.721825801,2.4722616690000003,5.636055354,1.439436637,2.428509292,1.758608055,1.3956952770000002,0.516421733,21.836153357,11.613146515,2.153138149,9.142241891000001,2.736792391,34.403644909,0.516421733,53.06136811,3.1859449709999996,3.0450493290000002,8.098822454,1.649354052,3.5488224090000005,1.649354052,16.583487249,2.318771148,9.859293401,0.560163093,1.439436637,0.0,1.120313117,51.189035524,0.0,30.751191990999995,5.636055354,8.735778957,27.365819997000003,3.4079621070000004,29.679350799999998,2.240634118,1.3848569080000002,1.076584826,10.328381874,7.794139172,8.989410378,11.787988083,0.516421733,10.706156575,4.948123813,29.831043991,0.0,1.120313117,1.3956952770000002,15.975091864,10.064578393,0.0,4.077370171,0.0,23.951509145,0.028028139,0.061562378,0.069538425,0.17822938700000002,0.018326836000000003,0.071956352,0.117066428,0.47472323,0.0,0.157891858,0.204970439,0.0,2.0489323969999997,0.013323,0.220924307,0.033758265999999995,1.1987413310000001,0.5278643390000001,0.025038984,0.049909825,3.0,3.0,"[[0, 1, 3], [0, 1, 3]]"
137x137,0.0,2.4491376750000002,15.502956845,26.79302189,0.879273544,27.577510305000004,23.40004603,22.337116986999998,0.0,0.560163093,23.260061681,4.077370171,7.5687712959999995,1.912098576,0.516421733,21.328989123,28.940714729000003,1.95585837,3.099723603,4.744689779,3.0324116930000002,32.776456987,6.903982183,0.560163093,17.289074781,19.1211214,3.8885743120000003,11.935069776999999,4.749111268,1.120313117,1.999586661,0.560163093,69.29708978400001,32.376954928,3.569450792,1.932715942,7.394663409,6.239345798,0.824693815,0.560163093,1.3956952770000002,19.35086717,20.680845947,1.439436637,1.758608055,0.0,0.0,10.601966201,6.371964763,27.987088614,10.858502094999999,0.516421733,1.3956952770000002,27.25530502,0.879273544,23.170809026,21.420748293,31.167469553000004,0.0,2.264130452,5.833173758,21.302259736,8.735664806,42.795068944,0.0,8.052545643,2.757409757,6.977170902,2.109398841,1.703967359,1.63673485,7.168522551000001,2.318771148,47.32557442700001,42.671112292000004,0.0,0.879273544,13.19903561,16.385331368,2.4722616690000003,5.636055354,1.439436637,2.428509292,1.758608055,1.3956952770000002,0.516421733,21.836153357,13.545862457,2.153138149,9.142241891000001,2.736792391,45.998697929,0.516421733,72.38961843,10.916663757999999,62.956648279,13.896960824,1.649354052,5.481538351,1.649354052,16.583487249,2.318771148,13.724709636,0.560163093,5.304852872,1.932715942,1.120313117,51.189035524,0.0,36.549330360999996,5.636055354,8.735778957,15.422062199,3.4079621070000004,29.679350799999998,2.240634118,1.3848569080000002,1.076584826,1.076584826,7.794139172,14.787548748,19.51870687,0.516421733,14.57157281,4.948123813,31.763759933000003,3.865416235,1.120313117,5.261111512,15.975091864,13.929994628,7.730718787,4.077370171,0.0,0.824693815,0.028028139,0.046669044,0.034410559,0.118382814,0.036712085000000005,0.041904707,0.117066428,0.021775469,0.183308543,0.0,0.222848608,0.146909104,1.300431119,0.0,0.21808608799999998,0.026267389,1.1987413310000001,0.518427849,0.005324667,0.049909825,3.0,3.0,"[[0, 1, 3], [0, 1, 4]]"
138x138,0.0,0.516421733,28.213146395,22.482076464,0.879273544,40.964850633,28.938621565999995,53.873631306,0.0,0.560163093,20.188763897,5.787249799,0.85494057,1.912098576,15.051019043,21.328989123,32.992574026,1.95585837,9.435477215,2.589153172,43.962728410000004,37.402330971000005,27.971675953000002,1.415103663,11.490936411,18.043346028,2.81079894,12.790010346999999,4.749111268,1.120313117,1.999586661,1.415103663,36.690084624,6.821408503,1.63673485,0.0,2.613548625,4.938687133,0.824693815,0.560163093,1.3956952770000002,1.95585837,20.458009633,1.439436637,1.758608055,0.0,0.85494057,20.989531915999997,6.371964763,6.665904088,10.858502094999999,1.3713623030000002,1.3956952770000002,28.11024559,1.734214114,3.621978204,10.680635843,36.929161284,0.0,3.119071022,5.833173758,37.520623236999995,15.57519433,29.230766167000002,0.0,5.042069978000001,0.824693815,1.341115548,2.964339411,1.703967359,7.117549404,8.023463121,3.1737117180000003,33.230032034000004,81.044801068,0.0,1.734214114,27.35764624,6.721825801,3.3272022390000004,0.0,2.294377207,27.221398932,1.758608055,1.3956952770000002,0.516421733,23.546032985,11.613146515,2.153138149,9.142241891000001,4.446672018999999,33.897159427,0.516421733,62.465359881,10.880352643999998,30.404642729000003,10.663580024,1.649354052,4.403762979000001,1.649354052,22.568062488000002,2.318771148,10.714233971,0.560163093,3.149316265,1.709879628,1.120313117,51.189035524,0.0,37.590721515,0.0,4.8096032310000005,28.220760567,3.4079621070000004,50.197256499999995,2.240634118,1.3848569080000002,1.076584826,10.328381874,9.5040188,3.3533550240000003,6.500996971999999,1.3713623030000002,10.706156575,4.948123813,36.670573515,0.85494057,1.120313117,1.3956952770000002,4.703525514,11.774458021,3.419773361,4.077370171,0.0,24.806449715,0.039629954,0.061562378,0.066689069,0.19525236699999998,0.018326836000000003,0.030051645,0.117066428,0.47472323,0.0,0.157891858,0.281309249,0.0,1.937901235,0.013323,0.29157548699999997,0.031307087,1.2967922950000002,0.037474092,0.025038984,0.049909825,3.0,3.0,"[[0, 1, 3], [0, 2, 3]]"
139x139,0.0,2.4491376750000002,5.0863310649999995,30.212795251,0.879273544,5.887380115,32.80403780099999,53.113173556999996,0.0,0.560163093,20.188763897,5.787249799,2.787656512,1.912098576,15.051019043,21.328989123,34.925289968,1.95585837,4.8096032310000005,6.454569407,11.58167789,32.776456987,9.468739753,1.415103663,17.289074781,19.97606197,4.743514882,12.790010346999999,4.749111268,1.120313117,1.999586661,1.415103663,73.412544044,10.686824738,3.569450792,1.932715942,2.613548625,8.804103368,0.824693815,0.560163093,1.3956952770000002,19.35086717,22.390725575,1.439436637,1.758608055,0.0,0.85494057,18.296373874,6.371964763,24.060912887999997,10.858502094999999,1.3713623030000002,1.3956952770000002,28.11024559,1.734214114,24.880688654,22.275688863,38.861877226000004,0.0,3.119071022,5.833173758,25.576865439,15.57519433,50.489476617,0.0,8.907486213,2.757409757,1.341115548,2.964339411,1.703967359,2.49167542,8.023463121,3.1737117180000003,42.893537601000006,27.47080988,0.0,1.734214114,20.038565134000002,16.385331368,3.3272022390000004,0.0,2.294377207,27.221398932,1.758608055,1.3956952770000002,0.516421733,23.546032985,13.545862457,2.153138149,9.142241891000001,4.446672018999999,45.492212447,0.516421733,81.79361020099999,18.611071431,90.316241679,16.461718394000002,1.649354052,6.336478921,1.649354052,22.568062488000002,2.318771148,14.579650206,0.560163093,7.0147325,3.64259557,1.120313117,51.189035524,0.0,43.388859885,0.0,4.8096032310000005,16.277002769000003,3.4079621070000004,50.197256499999995,2.240634118,1.3848569080000002,1.076584826,1.076584826,9.5040188,9.151493394000001,14.231715759,1.3713623030000002,14.57157281,4.948123813,38.603289457,4.720356805,1.120313117,5.261111512,4.703525514,15.639874255999999,11.150492148,4.077370171,0.0,1.679634385,0.039629954,0.046669044,0.031561203,0.135405794,0.036712085000000005,0.0,0.117066428,0.021775469,0.183308543,0.0,0.299187418,0.146909104,1.189399957,0.0,0.288737268,0.02381621,1.2967922950000002,0.028037602,0.005324667,0.049909825,3.0,3.0,"[[0, 1, 3], [0, 2, 4]]"
140x140,0.0,2.4491376750000002,27.358205825,26.79302189,0.879273544,42.042626005,23.40004603,26.962990971,0.0,0.560163093,17.624006327,4.077370171,1.932715942,1.912098576,0.516421733,21.328989123,28.940714729000003,1.95585837,7.725597587,4.744689779,35.413462213,37.402330971000005,25.406918383,0.560163093,17.289074781,19.1211214,3.8885743120000003,11.935069776999999,4.749111268,1.120313117,1.999586661,0.560163093,58.025523434,9.831884168,3.569450792,1.932715942,1.758608055,6.239345798,0.824693815,0.560163093,1.3956952770000002,19.35086717,20.680845947,1.439436637,1.758608055,0.0,0.0,15.227840185,6.371964763,22.35103326,10.858502094999999,0.516421733,1.3956952770000002,27.25530502,0.879273544,23.170809026,21.420748293,31.167469553000004,0.0,2.264130452,5.833173758,35.178733476,8.735664806,42.795068944,0.0,8.052545643,2.757409757,1.341115548,2.109398841,1.703967359,6.262608834,7.168522551000001,2.318771148,36.054008077,81.267637382,0.0,0.879273544,22.450832658000003,16.385331368,2.4722616690000003,0.0,1.439436637,2.428509292,1.758608055,1.3956952770000002,0.516421733,21.836153357,13.545862457,2.153138149,9.142241891000001,2.736792391,40.362642575,0.516421733,72.38961843,10.916663757999999,62.956648279,13.896960824,1.649354052,5.481538351,1.649354052,16.583487249,2.318771148,13.724709636,0.560163093,5.304852872,1.932715942,1.120313117,51.189035524,0.0,36.549330360999996,0.0,3.099723603,29.298535939000004,3.4079621070000004,29.679350799999998,2.240634118,1.3848569080000002,1.076584826,10.328381874,7.794139172,9.151493394000001,8.24714052,0.516421733,14.57157281,4.948123813,31.763759933000003,3.865416235,1.120313117,5.261111512,4.703525514,13.929994628,7.730718787,4.077370171,0.0,23.951509145,0.028028139,0.061562378,0.066689069,0.174755443,0.036712085000000005,0.030051645,0.117066428,0.47472323,0.183308543,0.157891858,0.222848608,0.146909104,1.744374566,0.013323,0.22704434799999998,0.014323454999999999,1.1908537360000002,0.037474092,0.026970575,0.049909825,3.0,3.0,"[[0, 1, 3], [0, 3, 4]]"
141x141,0.0,0.516421733,37.835358693,20.832722412,0.879273544,62.685227578,28.938621565999995,53.048937491,0.0,0.560163093,25.824819251,5.787249799,6.490995924,1.912098576,15.051019043,21.328989123,31.343219974,1.95585837,8.6107834,2.589153172,43.962728410000004,6.065310621,23.02355214,1.415103663,9.841582359,18.043346028,2.81079894,12.790010346999999,2.2750297880000003,1.120313117,1.999586661,1.415103663,47.136957159000005,28.541785448000002,1.63673485,0.0,8.249603979,4.113993318,0.0,0.560163093,1.3956952770000002,1.95585837,19.633315818,1.439436637,1.758608055,0.0,0.85494057,20.989531915999997,6.371964763,11.477265627,10.858502094999999,1.3713623030000002,1.3956952770000002,28.11024559,1.734214114,3.621978204,10.680635843,33.63043295,0.0,2.294377207,5.833173758,35.871269184999996,14.750500514999999,29.230766167000002,0.0,5.042069978000001,0.0,6.152477086999999,2.964339411,0.879273544,7.117549404,2.2506358470000003,3.1737117180000003,18.111095874,84.761140018,0.0,1.734214114,27.35764624,6.721825801,3.3272022390000004,5.636055354,2.294377207,27.221398932,1.758608055,1.3956952770000002,0.516421733,23.546032985,11.613146515,2.153138149,8.317548076000001,3.621978204,37.883860729,0.516421733,59.991278400999995,10.880352643999998,28.755288677000003,10.663580024,0.0,4.403762979000001,0.0,21.743368673,2.318771148,8.240152491,0.560163093,3.149316265,1.709879628,1.120313117,0.879273544,0.0,32.642597701999996,5.636055354,9.62096477,15.851727427,1.758608055,47.72317502,2.240634118,0.560163093,1.076584826,10.328381874,5.380598320000001,6.515328898,17.772563322,1.3713623030000002,10.706156575,0.0,36.670573515,0.85494057,1.120313117,1.3956952770000002,15.975091864,10.125103969,3.419773361,4.077370171,0.0,23.9817559,0.014513982,0.061562378,0.037977222,0.17121644600000002,0.016352126,0.071956352,0.117066428,0.47472323,0.0,0.157891858,0.281309249,0.0,2.393460859,0.013323,0.29157548699999997,0.052688775,1.0179422660000002,0.499826737,0.021645908,0.049909825,3.0,3.0,"[[0, 1, 3], [1, 2, 3]]"
142x142,0.0,2.4491376750000002,14.708543363,28.563441199,0.879273544,27.607757060000004,32.80403780099999,52.28847974199999,0.0,0.560163093,25.824819251,5.787249799,8.423711866,1.912098576,15.051019043,21.328989123,33.275935916,1.95585837,3.9849094160000003,6.454569407,11.58167789,1.439436637,4.52061594,1.415103663,15.639720729,19.97606197,4.743514882,12.790010346999999,2.2750297880000003,1.120313117,1.999586661,1.415103663,83.859416579,32.407201683000004,3.569450792,1.932715942,8.249603979,7.979409553,0.0,0.560163093,1.3956952770000002,19.35086717,21.56603176,1.439436637,1.758608055,0.0,0.85494057,18.296373874,6.371964763,28.872274427,10.858502094999999,1.3713623030000002,1.3956952770000002,28.11024559,1.734214114,24.880688654,22.275688863,35.563148892,0.0,2.294377207,5.833173758,23.927511387,14.750500514999999,50.489476617,0.0,8.907486213,1.932715942,6.152477086999999,2.964339411,0.879273544,2.49167542,2.2506358470000003,3.1737117180000003,27.774601441,31.18714883,0.0,1.734214114,20.038565134000002,16.385331368,3.3272022390000004,5.636055354,2.294377207,27.221398932,1.758608055,1.3956952770000002,0.516421733,23.546032985,13.545862457,2.153138149,8.317548076000001,3.621978204,49.478913749,0.516421733,79.319528721,18.611071431,88.666887627,16.461718394000002,0.0,6.336478921,0.0,21.743368673,2.318771148,12.105568726,0.560163093,7.0147325,3.64259557,1.120313117,0.879273544,0.0,38.44073607199999,5.636055354,9.62096477,3.907969629,1.758608055,47.72317502,2.240634118,0.560163093,1.076584826,1.076584826,5.380598320000001,12.313467268,25.503282109,1.3713623030000002,14.57157281,0.0,38.603289457,4.720356805,1.120313117,5.261111512,15.975091864,13.990520204,11.150492148,4.077370171,0.0,0.85494057,0.014513982,0.046669044,0.002849356,0.11136987300000001,0.034737375,0.041904707,0.117066428,0.021775469,0.183308543,0.0,0.299187418,0.146909104,1.644959581,0.0,0.288737268,0.045197898,1.0179422660000002,0.490390247,0.001931591,0.049909825,3.0,3.0,"[[0, 1, 3], [1, 2, 4]]"
143x143,0.0,2.4491376750000002,36.980418123,25.143667838,0.879273544,63.76300295,23.40004603,26.138297155999997,0.0,0.560163093,23.260061681,4.077370171,7.5687712959999995,1.912098576,0.516421733,21.328989123,27.291360677000004,1.95585837,6.900903772,4.744689779,35.413462213,6.065310621,20.458794570000002,0.560163093,15.639720729,19.1211214,3.8885743120000003,11.935069776999999,2.2750297880000003,1.120313117,1.999586661,0.560163093,68.472395969,31.552261113000004,3.569450792,1.932715942,7.394663409,5.414651983000001,0.0,0.560163093,1.3956952770000002,19.35086717,19.856152132000002,1.439436637,1.758608055,0.0,0.0,15.227840185,6.371964763,27.162394798999998,10.858502094999999,0.516421733,1.3956952770000002,27.25530502,0.879273544,23.170809026,21.420748293,27.868741219000004,0.0,1.439436637,5.833173758,33.529379424,7.910970991,42.795068944,0.0,8.052545643,1.932715942,6.152477086999999,2.109398841,0.879273544,6.262608834,1.3956952770000002,2.318771148,20.935071917000002,84.98397633200001,0.0,0.879273544,22.450832658000003,16.385331368,2.4722616690000003,5.636055354,1.439436637,2.428509292,1.758608055,1.3956952770000002,0.516421733,21.836153357,13.545862457,2.153138149,8.317548076000001,1.912098576,44.349343877,0.516421733,69.91553694999999,10.916663757999999,61.307294227,13.896960824,0.0,5.481538351,0.0,15.758793434000001,2.318771148,11.250628156,0.560163093,5.304852872,1.932715942,1.120313117,0.879273544,0.0,31.601206547999997,5.636055354,7.911085142,16.929502799,1.758608055,27.20526932,2.240634118,0.560163093,1.076584826,10.328381874,3.6707186920000003,12.313467268,19.51870687,0.516421733,14.57157281,0.0,31.763759933000003,3.865416235,1.120313117,5.261111512,15.975091864,12.280640576,7.730718787,4.077370171,0.0,23.12681533,0.002912167,0.061562378,0.037977222,0.150719522,0.034737375,0.071956352,0.117066428,0.47472323,0.183308543,0.157891858,0.222848608,0.146909104,2.1999341899999996,0.013323,0.22704434799999998,0.035705143,0.9120037070000001,0.499826737,0.023577499,0.049909825,3.0,3.0,"[[0, 1, 3], [1, 3, 4]]"
