coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,Ambiguous,permutationTracker
117x117,0.889687542,1.7604015199999998,43.216121017,3.5208312819999996,0.889687542,100.35089965,3.651778286,10.776257968,0.889687542,0.0,5.9272194030000005,4.748191624,10.500936902000001,0.597533596,0.0,2.456703739,16.138120872000002,10.045554748,1.1789636940000001,6.546458432,2.360823358,1.195078217,0.597533596,0.0,1.819299581,4.118361208,0.0,10.612991642,4.193337822,0.581430098,1.776508315,2.1085757330000003,33.731415668,22.330851138,0.0,0.0,0.889687542,11.706460703000001,0.0,0.581430098,14.845155272000001,0.0,7.336693494,0.929612039,2.124690256,0.929612039,0.597533596,7.170525693,7.868985326000001,4.236096999,1.511042137,0.0,0.889687542,0.0,0.929612039,18.636737757,2.376926856,4.830758716,2.376926856,3.53979478,6.334181385,9.833397380000001,7.721918852,5.494856652,0.0,2.722220182,0.0,1.162867924,0.889687542,0.0,3.504772801,4.8014313269999995,0.0,0.0,79.56012539199999,0.0,0.889687542,18.397432157,21.804679290000003,31.199299966,0.581430098,2.650089062,1.7604015199999998,0.0,0.0,1.1789636940000001,6.205980646,2.690013559,4.651581567,0.0,0.581430098,13.577102489000001,0.581430098,23.180560061,3.5208312819999996,8.96322642,3.5530263989999997,8.499594163,3.927821379,15.764185522,2.0924799629999997,0.0,2.390158475,2.124690256,6.8672188929999995,0.0,0.581430098,2.360823358,2.4406002410000003,13.895722805999998,1.195078217,0.0,27.253896668,3.28755818,33.0118821,0.0,0.0,0.0,1.819299581,8.734932395,3.330287783,20.778123938,0.0,0.581430098,1.1789636940000001,14.431690505000002,1.4711176400000001,5.377933695,4.501613442,3.3702154350000004,10.3776863,2.955476067,0.0,2.987769065,35.295312347,0.086166436,0.012016516,0.18071891299999998,0.057273422000000004,0.0,0.0,0.897710672,0.0,0.0,0.0,0.17486256,0.0,0.157122196,0.0,0.12145761299999999,0.025778207,1.088849614,0.00021435,0.053331325,0.071112284,2.0,2.0,"[[3, 4], [0, 3]]"
118x118,0.889687542,0.597533596,42.053253093,3.045702629,0.889687542,100.35089965,3.651778286,10.407331177,4.590901317,0.0,4.182866232,3.5853237,9.919506804000001,0.597533596,0.0,2.456703739,15.18775308,5.975414182,0.597533596,6.546458432,1.77939326,1.195078217,0.597533596,0.0,1.819299581,22.147629003,0.0,3.05424836,3.611907724,0.0,1.195078217,1.5271456350000001,30.348998844999993,21.167983214,0.0,0.0,0.889687542,16.095383249,0.0,0.0,0.889687542,0.0,3.266552928,2.780236451,2.124690256,0.929612039,0.597533596,9.021150105,12.257907872,74.554235669,0.929612039,0.0,2.740311954,1.850624412,0.929612039,1.195078217,4.227551268,4.249328618,2.376926856,2.376926856,6.334181385,5.763256814,5.502402698,4.913426554,0.0,2.722220182,0.0,0.0,0.889687542,0.0,0.597533596,3.638563403,0.0,0.0,78.6097576,0.0,0.889687542,5.130470429,10.75709426,2.124690256,0.0,1.487221138,9.85169148,0.0,0.0,0.597533596,4.461627475,1.5271456350000001,0.0,0.0,1.850624412,10.300941408,0.0,24.979893007,3.045702629,8.96322642,7.941948945,3.266552928,7.047605056,15.764185522,0.929612039,0.0,6.091372249999999,2.124690256,6.39209024,0.0,0.0,1.77939326,1.859170143,6.918347949999999,1.195078217,0.0,8.171422029999999,2.124690256,18.580267782,0.0,0.0,9.254157884,1.819299581,8.153502297,2.748857685,19.615256014,0.0,3.701213775,0.597533596,16.813234241,0.889687542,5.377933695,4.501613442,2.788785337,10.008759509,1.792608143,0.0,2.987769065,13.784042186999999,0.086166436,0.012267575,0.18071891299999998,0.033566188999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.178753323,0.0,0.1034391,0.0,0.141633108,0.025778207,1.9822292849999998,0.00021435,0.053331325,0.071112284,2.0,2.0,"[[3, 4], [0, 4]]"
119x119,0.889687542,6.908060806,40.26064495,0.0,0.889687542,120.509084308,3.586137881,7.40432369,0.889687542,0.0,0.0,0.0,11.58089648,0.0,0.0,5.545145496,5.445316075,0.0,0.0,7.012687186,3.506360998,0.0,0.0,0.0,1.819299581,0.0,0.0,1.859170143,1.819299581,0.0,0.0,0.929612039,31.191366030999998,27.112878169000002,0.0,0.0,18.390606415,4.568178597,0.0,0.0,4.575662895,0.0,2.669019332,0.929612039,0.929612039,11.292795019,1.726967738,0.0,3.718348337,3.638563403,0.929612039,0.0,0.889687542,0.0,0.929612039,11.05868637,1.77939326,3.586137881,1.77939326,1.77939326,2.748857685,11.708151769,5.313167962,3.718348337,0.0,0.929612039,6.908060806,0.0,2.61665528,0.0,3.685975353,5.365531141,0.0,0.0,71.92077476,8.634961864,0.889687542,17.129391794,0.0,0.929612039,0.0,2.61665528,1.726967738,0.0,0.0,3.453997819,4.39598707,2.656579777,0.0,0.0,0.0,1.819299581,0.0,7.40432369,3.685975353,6.908060806,0.0,7.850037214,2.748857685,15.764185522,0.929612039,0.0,0.0,0.929612039,4.475825423,0.0,0.0,1.77939326,1.859170143,4.528189475,1.726967738,6.908060806,30.332213595,2.656579777,1.726967738,0.0,0.0,0.0,5.505274934,9.981121688,2.748857685,22.206650234,0.0,0.0,0.0,0.929612039,0.889687542,0.0,2.709005299,4.515753075,0.929612039,0.0,0.0,0.0,46.724008745999996,0.033501239,0.10147579000000001,0.22109582799999997,0.085382333,0.0,0.035790683,0.512899224,0.0,0.0,0.0,0.112390564,0.0,0.332062238,0.0,0.016546384,0.056137004000000004,1.153170989,0.00021435,0.073067673,0.0,2.0,2.0,"[[3, 4], [1, 2]]"
120x120,0.889687542,8.07092873,41.423512874,2.325753065,0.889687542,102.077867388,3.586137881,7.788488903,0.889687542,0.0,1.744353171,1.162867924,12.162326578,0.0,0.0,1.859170143,10.096897642,4.070140566,0.581430098,7.012687186,4.087791096,0.0,0.0,0.0,1.819299581,2.325753065,0.0,9.417913425,2.4007296790000003,0.581430098,0.581430098,1.511042137,25.365720896,24.589770740000002,0.0,0.0,14.704631062,5.731046521,0.0,0.581430098,14.845155272000001,0.0,6.7391598980000005,0.929612039,0.929612039,11.292795019,1.726967738,0.0,4.8812162610000005,3.638563403,1.511042137,0.0,0.889687542,0.0,0.929612039,17.44165954,1.77939326,4.167567979,1.77939326,2.942261184,2.748857685,12.092316982,9.383308528,4.299778435,0.0,0.929612039,6.908060806,1.162867924,2.61665528,0.0,2.907239205,6.528399065,0.0,0.0,76.572356327,8.634961864,0.889687542,21.188291564,11.04758503,30.004221749,0.581430098,3.7795232039999997,2.889835662,0.0,0.0,4.035427917,6.1403402410000005,3.819447701,4.651581567,0.0,0.581430098,8.796674437,0.581430098,13.022209541,2.325753065,6.908060806,1.162867924,13.083078449,3.330287783,15.764185522,2.0924799629999997,0.0,0.0,0.929612039,6.801578488,0.0,0.581430098,2.360823358,2.4406002410000003,11.505564330999999,1.726967738,6.908060806,25.461288525,3.819447701,18.009206468,0.0,0.0,0.0,1.819299581,6.876576433,3.330287783,15.997695886,0.0,0.581430098,0.581430098,9.651262453000001,1.4711176400000001,0.0,2.709005299,5.097183173,4.999752605,1.162867924,0.0,0.0,38.749310166,0.023796022,0.10147579000000001,0.20805371399999997,0.080955529,0.0,0.035790683,0.897710672,0.0,0.0,0.0,0.190150412,0.0,0.186148696,0.0,0.071533121,0.056137004000000004,1.211918241,0.00021435,0.073067673,0.0,2.0,2.0,"[[3, 4], [1, 3]]"
121x121,0.889687542,6.908060806,40.26064495,1.850624412,0.889687542,102.077867388,3.586137881,7.4195621119999995,4.590901317,0.0,0.0,0.0,11.58089648,0.0,0.0,1.859170143,9.14652985,0.0,0.0,7.012687186,3.506360998,0.0,0.0,0.0,1.819299581,20.35502086,0.0,1.859170143,1.819299581,0.0,0.0,0.929612039,21.983304072999996,23.426902816000002,0.0,0.0,14.704631062,10.119969067,0.0,0.0,0.889687542,0.0,2.669019332,2.780236451,0.929612039,11.292795019,1.726967738,1.850624412,9.270138807,73.956702073,0.929612039,0.0,2.740311954,1.850624412,0.929612039,0.0,3.630017672,3.586137881,1.77939326,1.77939326,2.748857685,8.022176416,7.163792374,3.718348337,0.0,0.929612039,6.908060806,0.0,2.61665528,0.0,0.0,5.365531141,0.0,0.0,75.621988535,8.634961864,0.889687542,7.921329836,0.0,0.929612039,0.0,2.61665528,10.981125622,0.0,0.0,3.453997819,4.39598707,2.656579777,0.0,0.0,1.850624412,5.520513356,0.0,14.821542487,1.850624412,6.908060806,5.55179047,7.850037214,6.45007146,15.764185522,0.929612039,0.0,3.701213775,0.929612039,6.326449835,0.0,0.0,1.77939326,1.859170143,4.528189475,1.726967738,6.908060806,6.378813887,2.656579777,3.57759215,0.0,0.0,9.254157884,1.819299581,6.295146335,2.748857685,14.834827962,0.0,3.701213775,0.0,12.032806189,0.889687542,0.0,2.709005299,4.515753075,4.630825814,0.0,0.0,0.0,17.238040006,0.023796022,0.10172684900000001,0.20805371399999997,0.057248296000000004,0.0,0.035790683,0.0,0.0,0.0,0.0,0.194041175,0.0,0.1324656,0.0,0.09170861599999999,0.056137004000000004,2.105297912,0.00021435,0.073067673,0.0,2.0,2.0,"[[3, 4], [1, 4]]"
122x122,0.889687542,1.162867924,41.423512874,2.325753065,0.889687542,118.78211657,1.859170143,11.474464256000001,0.889687542,0.0,1.744353171,1.162867924,8.708328759,0.0,0.0,5.545145496,8.369929904,4.070140566,0.581430098,3.558689367,2.360823358,0.0,0.0,0.0,1.819299581,2.325753065,0.0,9.417913425,2.4007296790000003,0.581430098,0.581430098,1.511042137,36.424407265999996,24.821748274,0.0,0.0,4.575662895,5.731046521,0.0,0.581430098,18.531130625,0.0,6.7391598980000005,0.929612039,0.929612039,0.929612039,0.0,0.0,4.8812162610000005,3.638563403,1.511042137,0.0,0.889687542,0.0,0.929612039,28.50034591,1.77939326,2.4406002410000003,1.77939326,2.942261184,2.748857685,12.324294515999998,5.929310709,4.299778435,0.0,0.929612039,0.0,1.162867924,0.889687542,0.0,6.593214558,4.8014313269999995,0.0,0.0,76.572356327,0.0,0.889687542,27.065960052,11.04758503,30.004221749,0.581430098,2.052555466,1.162867924,0.0,0.0,0.581430098,4.413372503,2.0924799629999997,4.651581567,0.0,0.581430098,8.796674437,0.581430098,16.708184894,6.011728418,0.0,1.162867924,7.9020605669999995,3.330287783,15.764185522,2.0924799629999997,0.0,0.0,0.929612039,5.07461075,0.0,0.581430098,2.360823358,2.4406002410000003,11.505564330999999,0.0,0.0,51.265312644999995,2.0924799629999997,16.28223873,0.0,0.0,0.0,5.505274934,8.835584048,3.330287783,23.369518158,0.0,0.581430098,0.581430098,9.651262453000001,1.4711176400000001,0.0,2.709005299,3.3702154350000004,4.999752605,1.162867924,0.0,0.0,64.781281087,0.029869701,0.012016516,0.19376102699999997,0.07658861,0.0,0.0,1.410609896,0.0,0.0,0.0,0.093164627,0.0,0.334173914,0.0,0.054986737,0.019623415,1.04189767,0.00021435,0.053331325,0.0,2.0,2.0,"[[3, 4], [2, 3]]"
123x123,0.889687542,0.0,40.26064495,1.850624412,0.889687542,118.78211657,1.859170143,11.105537465,4.590901317,0.0,0.0,0.0,8.126898661,0.0,0.0,5.545145496,7.4195621119999995,0.0,0.0,3.558689367,1.77939326,0.0,0.0,0.0,1.819299581,20.35502086,0.0,1.859170143,1.819299581,0.0,0.0,0.929612039,33.041990442999996,23.65888035,0.0,0.0,4.575662895,10.119969067,0.0,0.0,4.575662895,0.0,2.669019332,2.780236451,0.929612039,0.929612039,0.0,1.850624412,9.270138807,73.956702073,0.929612039,0.0,2.740311954,1.850624412,0.929612039,11.05868637,3.630017672,1.859170143,1.77939326,1.77939326,2.748857685,8.25415395,3.709794555,3.718348337,0.0,0.929612039,0.0,0.0,0.889687542,0.0,3.685975353,3.638563403,0.0,0.0,75.621988535,0.0,0.889687542,13.798998324000001,0.0,0.929612039,0.0,0.889687542,9.254157884,0.0,0.0,0.0,2.669019332,0.929612039,0.0,0.0,1.850624412,5.520513356,0.0,18.50751784,5.536599765,0.0,5.55179047,2.669019332,6.45007146,15.764185522,0.929612039,0.0,3.701213775,0.929612039,4.599482097,0.0,0.0,1.77939326,1.859170143,4.528189475,0.0,0.0,32.182838007,0.929612039,1.850624412,0.0,0.0,9.254157884,5.505274934,8.25415395,2.748857685,22.206650234,0.0,3.701213775,0.0,12.032806189,0.889687542,0.0,2.709005299,2.788785337,4.630825814,0.0,0.0,0.0,43.270010927,0.029869701,0.012267575,0.19376102699999997,0.05288137699999999,0.0,0.0,0.512899224,0.0,0.0,0.0,0.09705538999999999,0.0,0.28049081800000003,0.0,0.075162232,0.019623415,1.935277341,0.00021435,0.053331325,0.0,2.0,2.0,"[[3, 4], [2, 4]]"
124x124,0.889687542,1.162867924,41.423512874,4.176377477,0.889687542,100.35089965,1.859170143,11.489702678,4.590901317,0.0,1.744353171,1.162867924,8.708328759,0.0,0.0,1.859170143,12.071143678999999,4.070140566,0.581430098,3.558689367,2.360823358,0.0,0.0,0.0,1.819299581,22.680773925,0.0,9.417913425,2.4007296790000003,0.581430098,0.581430098,1.511042137,27.216345307999998,21.135772921,0.0,0.0,0.889687542,11.282836991,0.0,0.581430098,14.845155272000001,0.0,6.7391598980000005,2.780236451,0.929612039,0.929612039,0.0,1.850624412,10.433006731,73.956702073,1.511042137,0.0,2.740311954,1.850624412,0.929612039,17.44165954,3.630017672,2.4406002410000003,1.77939326,2.942261184,2.748857685,8.638319163,7.779935121,4.299778435,0.0,0.929612039,0.0,1.162867924,0.889687542,0.0,2.907239205,4.8014313269999995,0.0,0.0,80.273570102,0.0,0.889687542,17.857898094,11.04758503,30.004221749,0.581430098,2.052555466,10.417025808,0.0,0.0,0.581430098,4.413372503,2.0924799629999997,4.651581567,0.0,2.43205451,12.497888212,0.581430098,24.125403691000002,4.176377477,0.0,6.714658394000001,7.9020605669999995,7.031501558,15.764185522,2.0924799629999997,0.0,3.701213775,0.929612039,6.925235162,0.0,0.581430098,2.360823358,2.4406002410000003,11.505564330999999,0.0,0.0,27.311912937,2.0924799629999997,18.132863141999998,0.0,0.0,9.254157884,1.819299581,5.149608695,3.330287783,15.997695886,0.0,4.282643873,0.581430098,20.754456603,1.4711176400000001,0.0,2.709005299,3.3702154350000004,8.70096638,1.162867924,0.0,0.0,35.295312347,0.020164484,0.012267575,0.18071891299999998,0.048454573,0.0,0.0,0.897710672,0.0,0.0,0.0,0.17481523799999998,0.0,0.134577276,0.0,0.130148969,0.019623415,1.994024593,0.00021435,0.053331325,0.0,2.0,2.0,"[[3, 4], [3, 4]]"
125x125,0.0,7.505594402,53.074598633,7.210121913,0.0,90.809365698,3.5195758809999997,6.673744418,0.0,0.0,5.049546772,3.5853237,11.261649658,0.597533596,3.454715776,4.283508949,11.22847569,5.975414182,0.597533596,7.308447424000001,1.726967738,12.851228533,0.597533596,0.0,0.86668054,4.386633192,0.0,1.195078217,1.792608143,0.0,1.195078217,0.597533596,41.307753106999996,28.951889078,1.727344509,0.0,22.621603462,5.975414182,0.0,0.0,3.685975353,6.020989413000001,7.038010364,0.0,1.195078217,12.090527489,3.604685891,8.45071025,10.328647086,1.464214136,0.0,0.0,0.0,0.0,0.0,12.253764587000001,0.597533596,4.983806753,0.597533596,0.597533596,4.865508257,15.67592941,12.128330198,1.195078217,0.0,1.792608143,8.64137779,0.0,3.454312247,0.0,4.283508949,5.187629231,0.86668054,0.86668054,73.143071505,8.634961864,1.733316984,19.496543267,13.770595801,2.9224227259999997,0.0,2.324501334,2.324501334,0.0,0.0,4.051531415,5.24692039,2.324501334,2.146865097,0.0,0.0,4.780428052,1.280184557,18.998678842,7.027918667,17.598631734999998,2.390158475,5.778551478,0.597533596,11.628562229,0.0,0.0,2.390158475,3.7891032659999997,6.986206102,0.0,0.0,0.0,0.0,4.117502984,2.9220459549999998,7.774741346,28.463312803,3.788726495,20.189928092000002,0.0,0.0,1.280184557,3.685975353,15.052961836999998,11.594797429,34.141879169,0.86668054,0.86668054,0.597533596,7.374453101,0.0,6.244614235,3.5199526519999997,3.454312247,7.105278204,5.253269636,0.0,2.987769065,60.099347646,0.09339578300000001,0.100108389,0.079723704,0.09697514600000001,0.0,0.035790683,0.512899224,0.0,0.0,0.0,0.178683718,0.0,0.395054248,0.0,0.08301726,0.042668381,1.6612032300000001,0.01306404,0.024541257,0.071112284,3.0,3.0,"[[0, 1, 2], [0, 1, 2]]"
126x126,0.0,8.668462326,54.237466557,9.535874977999999,0.0,72.378148778,3.5195758809999997,7.057909631,0.0,0.0,6.793899943,4.748191624,11.843079756,0.597533596,3.454715776,0.597533596,15.880057257,10.045554748,1.1789636940000001,7.308447424000001,2.308397836,12.851228533,0.597533596,0.0,0.86668054,6.7123862569999995,0.0,8.753821499,2.374038241,0.581430098,1.776508315,1.1789636940000001,35.482107972,26.428781649,1.727344509,0.0,18.935628109,7.138282106,0.0,0.581430098,13.95546773,6.020989413000001,11.10815093,0.0,1.195078217,12.090527489,3.604685891,8.45071025,11.49151501,1.464214136,0.581430098,0.0,0.0,0.0,0.0,18.636737757,0.597533596,5.565236851,0.597533596,1.7604015199999998,4.865508257,16.060094623,16.198470764,1.776508315,0.0,1.792608143,8.64137779,1.162867924,3.454312247,0.0,3.504772801,6.350497154999999,0.86668054,0.86668054,77.79465307199999,8.634961864,1.733316984,23.555443037,24.818180831,31.997032436,0.581430098,3.4873692579999997,3.4873692579999997,0.0,0.0,4.632961513000001,6.991273561,3.4873692579999997,6.798446664,0.0,0.581430098,11.757802908,1.861614655,24.616564693,5.667696379,17.598631734999998,3.5530263989999997,11.011592712999999,1.1789636940000001,11.628562229,1.162867924,0.0,2.390158475,3.7891032659999997,9.311959167,0.0,0.581430098,0.581430098,0.581430098,11.094877839999999,2.9220459549999998,7.774741346,23.592387733,4.951594419,36.472166822000005,0.0,0.0,1.280184557,0.0,11.948416581999998,12.176227527,27.932924821,0.86668054,1.4481106380000002,1.1789636940000001,16.096103515000003,0.581430098,6.244614235,3.5199526519999997,4.035742345,11.17541877,6.416137559999999,0.0,2.987769065,52.124649066,0.08369056600000001,0.100108389,0.06668159,0.092548342,0.0,0.035790683,0.897710672,0.0,0.0,0.0,0.256443566,0.0,0.249140706,0.0,0.138003997,0.042668381,1.7199504820000002,0.01306404,0.024541257,0.071112284,3.0,3.0,"[[0, 1, 2], [0, 1, 3]]"
127x127,0.0,7.505594402,53.074598633,9.060746325,0.0,72.378148778,3.5195758809999997,6.6889828399999995,3.701213775,0.0,5.049546772,3.5853237,11.261649658,0.597533596,3.454715776,0.597533596,14.929689465,5.975414182,0.597533596,7.308447424000001,1.726967738,12.851228533,0.597533596,0.0,0.86668054,24.741654052,0.0,1.195078217,1.792608143,0.0,1.195078217,0.597533596,32.099691149,25.265913725,1.727344509,0.0,18.935628109,11.527204652,0.0,0.0,0.0,6.020989413000001,7.038010364,1.850624412,1.195078217,12.090527489,3.604685891,10.301334662,15.880437556,71.78235280599999,0.0,0.0,1.850624412,1.850624412,0.0,1.195078217,2.448158008,4.983806753,0.597533596,0.597533596,4.865508257,11.989954057,13.97895461,1.195078217,0.0,1.792608143,8.64137779,0.0,3.454312247,0.0,0.597533596,5.187629231,0.86668054,0.86668054,76.84428528,8.634961864,1.733316984,10.288481309,13.770595801,2.9224227259999997,0.0,2.324501334,11.578659217999999,0.0,0.0,4.051531415,5.24692039,2.324501334,2.146865097,0.0,1.850624412,8.481641827,1.280184557,26.415897639,5.192567726,17.598631734999998,7.941948945,5.778551478,4.298747371,11.628562229,0.0,0.0,6.091372249999999,3.7891032659999997,8.836830513999999,0.0,0.0,0.0,0.0,4.117502984,2.9220459549999998,7.774741346,4.509913095,3.788726495,22.040552504,0.0,0.0,10.534342441,0.0,11.366986483999998,11.594797429,26.770056897,0.86668054,4.567894315,0.597533596,18.477647251,0.0,6.244614235,3.5199526519999997,3.454312247,10.806491979,5.253269636,0.0,2.987769065,30.613378906,0.08369056600000001,0.100359448,0.06668159,0.06884110900000001,0.0,0.035790683,0.0,0.0,0.0,0.0,0.260334329,0.0,0.19545760999999998,0.0,0.15817949199999998,0.042668381,2.613330153,0.01306404,0.024541257,0.071112284,3.0,3.0,"[[0, 1, 2], [0, 1, 4]]"
128x128,0.0,1.7604015199999998,54.237466557,9.535874977999999,0.0,89.08239796,1.792608143,10.743884984000001,0.0,0.0,6.793899943,4.748191624,8.389081937,0.597533596,3.454715776,4.283508949,14.153089519000002,10.045554748,1.1789636940000001,3.854449605,0.581430098,12.851228533,0.597533596,0.0,0.86668054,6.7123862569999995,0.0,8.753821499,2.374038241,0.581430098,1.776508315,1.1789636940000001,46.540794342,26.660759183,1.727344509,0.0,8.806659942,7.138282106,0.0,0.581430098,17.641443083,6.020989413000001,11.10815093,0.0,1.195078217,1.727344509,1.877718153,8.45071025,11.49151501,1.464214136,0.581430098,0.0,0.0,0.0,0.0,29.695424127000003,0.597533596,3.838269113,0.597533596,1.7604015199999998,4.865508257,16.292072157,12.744472945000002,1.776508315,0.0,1.792608143,1.733316984,1.162867924,1.727344509,0.0,7.190748154,4.623529417,0.86668054,0.86668054,77.79465307199999,0.0,1.733316984,29.433111525,24.818180831,31.997032436,0.581430098,1.7604015199999998,1.7604015199999998,0.0,0.0,1.1789636940000001,5.264305823,1.7604015199999998,6.798446664,0.0,0.581430098,11.757802908,1.861614655,28.302540046,9.353671731999999,10.690570929,3.5530263989999997,5.830574831,1.1789636940000001,11.628562229,1.162867924,0.0,2.390158475,3.7891032659999997,7.584991429,0.0,0.581430098,0.581430098,0.581430098,11.094877839999999,1.195078217,0.86668054,49.396411853000004,3.224626681,34.74519908400001,0.0,0.0,1.280184557,3.685975353,13.907424197,12.176227527,35.304747092999996,0.86668054,1.4481106380000002,1.1789636940000001,16.096103515000003,0.581430098,6.244614235,3.5199526519999997,2.308774607,11.17541877,6.416137559999999,0.0,2.987769065,78.156619987,0.089764245,0.010649115,0.052388903,0.088181423,0.0,0.0,1.410609896,0.0,0.0,0.0,0.15945778100000002,0.0,0.397165924,0.0,0.12145761299999999,0.006154792,1.5499299110000002,0.01306404,0.0048049090000000004,0.071112284,3.0,3.0,"[[0, 1, 2], [0, 2, 3]]"
129x129,0.0,0.597533596,53.074598633,9.060746325,0.0,89.08239796,1.792608143,10.374958193,3.701213775,0.0,5.049546772,3.5853237,7.807651839,0.597533596,3.454715776,4.283508949,13.202721727,5.975414182,0.597533596,3.854449605,0.0,12.851228533,0.597533596,0.0,0.86668054,24.741654052,0.0,1.195078217,1.792608143,0.0,1.195078217,0.597533596,43.158377519,25.497891259,1.727344509,0.0,8.806659942,11.527204652,0.0,0.0,3.685975353,6.020989413000001,7.038010364,1.850624412,1.195078217,1.727344509,1.877718153,10.301334662,15.880437556,71.78235280599999,0.0,0.0,1.850624412,1.850624412,0.0,12.253764587000001,2.448158008,3.2568390149999997,0.597533596,0.597533596,4.865508257,12.221931591,10.524956791000001,1.195078217,0.0,1.792608143,1.733316984,0.0,1.727344509,0.0,4.283508949,3.460661493,0.86668054,0.86668054,76.84428528,0.0,1.733316984,16.166149797,13.770595801,2.9224227259999997,0.0,0.597533596,9.85169148,0.0,0.0,0.597533596,3.5199526519999997,0.597533596,2.146865097,0.0,1.850624412,8.481641827,1.280184557,30.101872992,8.878543079,10.690570929,7.941948945,0.597533596,4.298747371,11.628562229,0.0,0.0,6.091372249999999,3.7891032659999997,7.109862776,0.0,0.0,0.0,0.0,4.117502984,1.195078217,0.86668054,30.313937215,2.061758757,20.313584766,0.0,0.0,10.534342441,3.685975353,13.325994098999999,11.594797429,34.141879169,0.86668054,4.567894315,0.597533596,18.477647251,0.0,6.244614235,3.5199526519999997,1.727344509,10.806491979,5.253269636,0.0,2.987769065,56.645349827000004,0.089764245,0.010900174,0.052388903,0.06447419,0.0,0.0,0.512899224,0.0,0.0,0.0,0.16334854399999998,0.0,0.343482828,0.0,0.141633108,0.006154792,2.4433095820000004,0.01306404,0.0048049090000000004,0.071112284,3.0,3.0,"[[0, 1, 2], [0, 2, 4]]"
130x130,0.0,1.7604015199999998,54.237466557,11.386499389999999,0.0,70.65118104,1.792608143,10.759123406,3.701213775,0.0,6.793899943,4.748191624,8.389081937,0.597533596,3.454715776,0.597533596,17.854303294,10.045554748,1.1789636940000001,3.854449605,0.581430098,12.851228533,0.597533596,0.0,0.86668054,27.067407117,0.0,8.753821499,2.374038241,0.581430098,1.776508315,1.1789636940000001,37.332732384,22.97478383,1.727344509,0.0,5.120684589,12.690072576,0.0,0.581430098,13.95546773,6.020989413000001,11.10815093,1.850624412,1.195078217,1.727344509,1.877718153,10.301334662,17.04330548,71.78235280599999,0.581430098,0.0,1.850624412,1.850624412,0.0,18.636737757,2.448158008,3.838269113,0.597533596,1.7604015199999998,4.865508257,12.606096804,14.595097357000002,1.776508315,0.0,1.792608143,1.733316984,1.162867924,1.727344509,0.0,3.504772801,4.623529417,0.86668054,0.86668054,81.49586684699999,0.0,1.733316984,20.225049567,24.818180831,31.997032436,0.581430098,1.7604015199999998,11.014559404,0.0,0.0,1.1789636940000001,5.264305823,1.7604015199999998,6.798446664,0.0,2.43205451,15.459016683,1.861614655,35.719758843,7.518320791,10.690570929,9.104816869,5.830574831,4.8801774689999995,11.628562229,1.162867924,0.0,6.091372249999999,3.7891032659999997,9.435615840999999,0.0,0.581430098,0.581430098,0.581430098,11.094877839999999,1.195078217,0.86668054,25.443012144999997,3.224626681,36.59582349600001,0.0,0.0,10.534342441,0.0,10.221448844,12.176227527,27.932924821,0.86668054,5.149324413,1.1789636940000001,27.199297665000003,0.581430098,6.244614235,3.5199526519999997,2.308774607,14.876632545,6.416137559999999,0.0,2.987769065,48.670651246999995,0.080059028,0.010900174,0.039346789,0.06004738600000001,0.0,0.0,0.897710672,0.0,0.0,0.0,0.241108392,0.0,0.19756928599999998,0.0,0.196619845,0.006154792,2.5020568340000002,0.01306404,0.0048049090000000004,0.071112284,3.0,3.0,"[[0, 1, 2], [0, 3, 4]]"
