coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ambiguous,ODMature3,Ambiguouscells
125x125,0.0,7.505594402,9.997951665,7.972909586,1.781762191,24.854685412000002,4.173402585,10.062651911,0.653826704,8.205343522,6.618455127000001,8.755993384,5.900432666,0.597533596,0.0,5.591106131,14.071765198,12.099475073,1.2513603,7.749364066,2.380794442,4.938260373,0.597533596,1.961419965,0.653826704,1.792608143,1.781762191,4.464116014,1.792608143,0.0,1.195078217,0.597533596,30.179797566,13.805285576,0.0,0.0,17.500918873,6.629240886,0.0,0.0,82.30168079299999,2.735080789,3.986441089,0.653826704,1.195078217,10.36318298,2.324501334,9.606114588,11.073267114,11.537414636,0.0,4.51684298,0.0,2.735080789,0.0,126.29122651700001,0.597533596,11.428813493999998,0.597533596,0.597533596,4.239150404,22.245045609,7.208025927,9.400421739,0.0,6.963277827000001,6.908060806,3.388907493,1.726967738,2.735080789,22.884885407,6.123993791,0.653826704,0.0,19.752868128000003,9.288788568,0.0,114.307052717,11.410920964,3.6306671120000003,0.0,6.901107826,6.8413443140000005,0.0,0.653826704,6.786612204000001,6.608935254,8.622997483999999,19.668947739000004,1.307597182,0.0,9.177454105,0.0,33.698744786,9.752066113,22.998282365,3.043985179,17.545879018,2.379295787,0.0,0.0,0.0,5.479517848,1.848904921,6.254656669999999,0.0,0.0,0.653826704,7.192001063,15.880655688,4.229643137,9.343649701,237.96607279300002,2.9220459549999998,20.418031073,0.0,0.0,1.781762191,3.685975353,9.652093494999999,2.735080789,32.894717247,0.0,0.0,0.597533596,19.463491248,0.653826704,7.993197557,3.100205325,3.5087299290000002,6.685530877000001,4.527688932,2.615263862,2.987769065,157.665961039,0.09396684000000001,0.22664146899999998,0.06137329,0.168452777,0.0,0.160756172,5.614140008,0.3590862,0.091746982,0.0,0.253209757,0.0,3.2980419569999997,0.0,0.275717084,0.046841289,0.836319654,0.0,0.027362893,0.08541129,3.0,3.0,"[0, 1, 2]"
126x126,0.0,9.589918449999999,1.792608143,2.502675399,1.781762191,22.119604623,4.173402585,11.496136331999999,0.653826704,0.0,8.702779175,6.020912595,5.900432666,0.597533596,2.084324048,5.591106131,16.156089246,6.629240886,1.2513603,9.833688114000001,4.46511849,4.938260373,0.597533596,1.961419965,0.653826704,1.792608143,1.781762191,4.464116014,1.792608143,0.0,1.195078217,0.597533596,30.179797566,10.419375437,0.0,0.0,17.500918873,6.629240886,0.0,0.0,70.840255023,0.0,1.2513603,2.738150752,1.195078217,10.36318298,4.408825382,11.690438636,5.603032927,13.102701876,0.0,1.781762191,0.0,4.16856521,0.0,113.65939474700001,0.597533596,10.778056752999998,0.597533596,0.597533596,4.239150404,16.124026135,9.292349975,1.195078217,2.084324048,4.228197038,6.908060806,0.653826704,1.726967738,0.0,27.184710165,6.123993791,0.653826704,0.0,6.077128438000001,9.288788568,0.0,98.943074247,13.495245012000002,3.6306671120000003,0.0,6.901107826,4.106263525,0.0,0.653826704,4.051531415,12.861807037,5.8879166949999995,21.102432160000003,1.307597182,0.0,9.177454105,0.0,24.191570306,9.752066113,22.998282365,5.128309227,17.545879018,2.379295787,0.0,2.084324048,0.0,5.479517848,1.848904921,3.5195758809999997,0.0,0.0,0.653826704,7.192001063,15.229898946999999,4.229643137,9.343649701,244.74942212300002,2.9220459549999998,20.418031073,0.0,0.0,1.781762191,5.770299401,9.652093494999999,0.0,26.773697773,0.0,0.0,0.597533596,8.523610208000001,2.738150752,7.993197557,3.100205325,7.677295139,6.685530877000001,3.876932191,2.615263862,2.987769065,155.326469489,0.09396684000000001,0.216443479,0.06137329,0.156904513,0.0,0.131723888,5.133550873,0.175066305,0.0,0.0,0.23538666399999997,0.0,2.705479358,0.093054962,0.294790799,0.050906454000000004,0.836319654,0.0,0.027362893,0.08541129,3.0,3.0,"[0, 1, 3]"
127x127,0.0,7.505594402,3.033598563,3.7436658190000003,1.781762191,22.119604623,5.414393005,11.050484714,3.135756416,0.0,7.859445547000001,6.020912595,5.900432666,0.597533596,1.24099042,8.073035843,19.035660353,6.629240886,1.2513603,7.749364066,6.103708034,4.938260373,0.597533596,1.961419965,0.653826704,4.274537855,1.781762191,6.9460457259999995,1.792608143,0.0,1.195078217,1.838524016,35.143692721,9.576041809,0.0,0.0,17.500918873,12.834008874,1.24099042,0.0,91.445164623,1.24099042,3.733290012,1.8948171239999998,1.195078217,10.36318298,2.324501334,9.606114588,8.084962639,5.561428751,0.0,1.781762191,0.0,1.24099042,0.0,104.383851607,0.597533596,14.898500692999999,0.597533596,0.597533596,4.239150404,16.521631799,9.689955639,14.847182467000001,0.0,5.469187458,6.908060806,0.653826704,1.726967738,0.0,18.402455477,7.364984211,0.653826704,0.0,12.281896426000001,9.288788568,0.0,116.971999087,12.651911384,11.076451692,0.0,6.901107826,4.106263525,0.0,0.653826704,5.2925218350000005,9.090864966,7.128907115,24.379651530000004,2.548587602,0.0,10.418444525,0.0,31.190467136,9.752066113,22.998282365,3.043985179,21.268792610000002,3.6202862070000004,2.481929712,1.24099042,0.0,5.479517848,1.848904921,3.5195758809999997,0.0,0.0,0.653826704,7.192001063,20.591359478999998,4.229643137,9.343649701,227.149963753,2.9220459549999998,21.659021493,1.24099042,0.0,1.781762191,3.685975353,9.652093494999999,0.0,42.063216675,0.0,0.0,0.597533596,12.2465238,1.8948171239999998,7.993197557,3.100205325,3.5087299290000002,7.926521297000001,3.033598563,2.615263862,2.987769065,161.338697869,0.09396684000000001,0.243962807,0.08352156499999999,0.160337223,0.0,0.155839531,6.34667169,0.175066305,0.000573232,0.0,0.24761595399999997,0.0,2.099363043,0.0,0.287164013,0.06505467000000001,0.836319654,0.041091738,0.047965093,0.099119118,3.0,3.0,"[0, 1, 4]"
128x128,0.0,9.589918449999999,9.997951665,6.665312404,1.781762191,22.893265447,3.5195758809999997,13.577390417,0.0,8.205343522,8.048952471,8.10216668,5.246605962,0.597533596,2.084324048,4.283508949,11.579482754,11.445648369,0.597533596,8.526090931999999,3.811291786,2.976840408,0.597533596,0.0,0.0,1.792608143,1.781762191,1.195078217,1.792608143,0.0,1.195078217,0.597533596,22.987796503000002,15.889609623999998,0.0,0.0,17.500918873,5.975414182,0.0,0.0,69.838960543,2.735080789,3.332614385,2.084324048,1.195078217,10.36318298,4.408825382,11.036611932,8.458003252000001,24.042582916,0.0,4.51684298,0.0,6.903645999,0.0,122.41533996700001,0.597533596,8.93653105,0.597533596,0.597533596,3.5853237,20.406481149999998,7.33093001,9.400421739,2.084324048,6.3094511230000005,6.908060806,2.735080789,1.726967738,2.735080789,32.121015889999995,3.5087299290000002,0.0,0.0,18.445270946,8.634961864,0.0,113.698912697,12.841418308000002,2.976840408,0.0,2.324501334,6.8413443140000005,0.0,0.0,6.786612204000001,11.554209855,8.622997483999999,14.030641138,0.0,0.0,6.562190243000001,0.0,35.252046134,8.444468931,22.998282365,4.474482523,5.778551478,2.379295787,0.0,2.084324048,0.0,4.171920666,1.195078217,6.254656669999999,0.0,0.0,0.0,0.0,10.772978673,2.9220459549999998,8.689822997,287.343877813,2.9220459549999998,18.456611108,0.0,0.0,1.781762191,5.770299401,8.998266790999999,2.735080789,27.787040232,0.0,0.0,0.597533596,17.502071283,2.084324048,5.377933695,1.792608143,7.677295139,5.377933695,6.61201298,0.0,2.987769065,144.106440219,0.07933870700000001,0.189688642,0.06137329,0.17408895,0.0,0.127178783,4.928434234,0.330065764,0.091746982,0.0,0.237936609,0.0,3.401588329,0.093054962,0.211150868,0.050906454000000004,0.836319654,0.0,0.027362893,0.071112284,3.0,3.0,"[0, 2, 3]"
129x129,0.0,7.505594402,11.238942085,7.906302824,1.781762191,22.893265447,4.760566301,13.131738798999999,2.481929712,8.205343522,7.205618843000001,8.10216668,5.246605962,0.597533596,1.24099042,6.765438660999999,14.459053861000001,11.445648369,0.597533596,6.441766884,5.44988133,2.976840408,0.597533596,0.0,0.0,4.274537855,1.781762191,3.677007929,1.792608143,0.0,1.195078217,1.838524016,27.951691658,15.046275995999999,0.0,0.0,17.500918873,12.18018217,1.24099042,0.0,90.443870143,3.9760712089999997,5.814544097,1.24099042,1.195078217,10.36318298,2.324501334,8.952287884,10.939932964,16.501309791,0.0,4.51684298,0.0,3.9760712089999997,0.0,113.139796827,0.597533596,13.05697499,0.597533596,0.597533596,3.5853237,20.804086813999998,7.728535674,23.052525989000003,0.0,7.550441543000001,6.908060806,2.735080789,1.726967738,2.735080789,23.338761202,4.749720349,0.0,0.0,24.650038934,8.634961864,0.0,131.727837537,11.99808468,10.422624987999999,0.0,2.324501334,6.8413443140000005,0.0,0.0,8.027602624,7.7832677839999995,9.863987903999998,17.307860507999997,1.24099042,0.0,7.803180663000001,0.0,42.250942964000004,8.444468931,22.998282365,2.390158475,9.50146507,3.6202862070000004,2.481929712,1.24099042,0.0,4.171920666,1.195078217,6.254656669999999,0.0,0.0,0.0,0.0,16.134439205,2.9220459549999998,8.689822997,269.74441944299997,2.9220459549999998,19.697601528,1.24099042,0.0,1.781762191,3.685975353,8.998266790999999,2.735080789,43.076559134,0.0,0.0,0.597533596,21.224984875,1.24099042,5.377933695,1.792608143,3.5087299290000002,6.618924115,5.768679352,0.0,2.987769065,150.118668599,0.07933870700000001,0.21720797,0.08352156499999999,0.17752166,0.0,0.15129442599999998,6.141555051,0.330065764,0.09232021400000001,0.0,0.25016589899999997,0.0,2.795472014,0.0,0.203524082,0.06505467000000001,0.836319654,0.041091738,0.047965093,0.084820112,3.0,3.0,"[0, 2, 4]"
130x130,0.0,9.589918449999999,3.033598563,2.436068637,1.781762191,20.158184658,4.760566301,14.565223219999998,2.481929712,0.0,9.289942890999999,5.367085891,5.246605962,0.597533596,3.325314468,6.765438660999999,16.543377909,5.975414182,0.597533596,8.526090931999999,7.534205377999999,2.976840408,0.597533596,0.0,0.0,4.274537855,1.781762191,3.677007929,1.792608143,0.0,1.195078217,1.838524016,27.951691658,11.660365856999999,0.0,0.0,17.500918873,12.18018217,1.24099042,0.0,78.98244437299999,1.24099042,3.079463308,3.325314468,1.195078217,10.36318298,4.408825382,11.036611932,5.469698777,18.066597031,0.0,1.781762191,0.0,5.40955563,0.0,100.507965057,0.597533596,12.406218249,0.597533596,0.597533596,3.5853237,14.683067340000001,9.812859722,14.847182467000001,2.084324048,4.815360754,6.908060806,0.0,1.726967738,0.0,27.63858596,4.749720349,0.0,0.0,10.974299244000001,8.634961864,0.0,116.36385906699999,14.082408728,10.422624987999999,0.0,2.324501334,4.106263525,0.0,0.0,5.2925218350000005,14.036139567,7.128907115,18.741344929,1.24099042,0.0,7.803180663000001,0.0,32.743768484,8.444468931,22.998282365,4.474482523,9.50146507,3.6202862070000004,2.481929712,3.325314468,0.0,4.171920666,1.195078217,3.5195758809999997,0.0,0.0,0.0,0.0,15.483682464,2.9220459549999998,8.689822997,276.52776877300005,2.9220459549999998,19.697601528,1.24099042,0.0,1.781762191,5.770299401,8.998266790999999,0.0,36.95553966,0.0,0.0,0.597533596,10.285103835000001,3.325314468,5.377933695,1.792608143,7.677295139,6.618924115,5.117922611,0.0,2.987769065,147.779177049,0.07933870700000001,0.20700998,0.08352156499999999,0.165973396,0.0,0.12226214199999999,5.660965916,0.146045869,0.000573232,0.0,0.23234280599999999,0.0,2.202909415,0.093054962,0.222597797,0.069119835,0.836319654,0.041091738,0.047965093,0.084820112,3.0,3.0,"[0, 3, 4]"
131x131,0.0,9.589918449999999,9.997951665,7.972909586,0.0,24.854685412000002,4.173402585,14.231217121,0.653826704,8.205343522,6.921016984,6.974231193,5.900432666,0.597533596,2.084324048,5.591106131,16.156089246,12.099475073,1.2513603,9.833688114000001,4.46511849,3.156498182,0.597533596,1.961419965,0.653826704,1.792608143,0.0,4.464116014,1.792608143,0.0,1.195078217,0.597533596,26.616382205,15.889609623999998,0.0,0.0,17.500918873,6.629240886,0.0,0.0,58.87279542299999,2.735080789,3.986441089,2.738150752,1.195078217,10.36318298,4.408825382,9.908676445000001,11.073267114,24.042582916,0.0,2.735080789,0.0,6.903645999,0.0,97.544425077,0.597533596,13.513137541999999,0.597533596,0.597533596,4.239150404,22.547607466,9.292349975,9.400421739,2.084324048,5.181515636,6.908060806,3.388907493,1.726967738,2.735080789,28.263058548,4.3422316,0.653826704,0.0,17.971105937,9.288788568,0.0,103.38492338700001,13.495245012000002,1.848904921,0.0,6.901107826,5.059582123,0.0,0.653826704,6.786612204000001,11.080044846,5.059582123,16.71051781,1.307597182,0.0,7.395691914,0.0,34.303894635,6.188650752,15.871287226,5.128309227,17.545879018,0.597533596,0.0,2.084324048,0.0,3.697755657,1.848904921,6.254656669999999,0.0,0.0,0.653826704,7.192001063,14.401564375,4.229643137,7.56188751,221.552443073,2.9220459549999998,20.418031073,0.0,0.0,0.0,5.770299401,9.652093494999999,2.735080789,29.633918957,0.0,0.0,0.597533596,17.681729057,2.738150752,7.993197557,3.100205325,5.895532948,6.685530877000001,6.61201298,2.615263862,2.987769065,123.879696639,0.09396684000000001,0.136610091,0.040376915,0.157313477,0.0,0.098400356,4.281944267,0.213040331,0.091746982,0.0,0.21177995900000002,0.0,3.343927306,0.093054962,0.18573090599999997,0.046733546,0.823250948,0.0,0.019736348,0.08541129,3.0,3.0,"[1, 2, 3]"
132x132,0.0,7.505594402,11.238942085,9.213900006,0.0,24.854685412000002,5.414393005,13.785565502999999,3.135756416,8.205343522,6.0776833560000005,6.974231193,5.900432666,0.597533596,1.24099042,8.073035843,19.035660353,12.099475073,1.2513603,7.749364066,6.103708034,3.156498182,0.597533596,1.961419965,0.653826704,4.274537855,0.0,6.9460457259999995,1.792608143,0.0,1.195078217,1.838524016,31.58027736,15.046275995999999,0.0,0.0,17.500918873,12.834008874,1.24099042,0.0,79.477705023,3.9760712089999997,6.468370801,1.8948171239999998,1.195078217,10.36318298,2.324501334,7.824352397,13.555196826,16.501309791,0.0,2.735080789,0.0,3.9760712089999997,0.0,88.268881937,0.597533596,17.633581481999997,0.597533596,0.597533596,4.239150404,22.94521313,9.689955639,23.052525989000003,0.0,6.4225060560000005,6.908060806,3.388907493,1.726967738,2.735080789,19.48080386,5.58322202,0.653826704,0.0,24.175873925,9.288788568,0.0,121.41384822700002,12.651911384,9.294689501,0.0,6.901107826,5.059582123,0.0,0.653826704,8.027602624,7.3091027749999995,6.300572543,19.98773718,2.548587602,0.0,8.636682334,0.0,41.302791465,6.188650752,15.871287226,3.043985179,21.268792610000002,1.838524016,2.481929712,1.24099042,0.0,3.697755657,1.848904921,6.254656669999999,0.0,0.0,0.653826704,7.192001063,19.763024907,4.229643137,7.56188751,203.952984703,2.9220459549999998,21.659021493,1.24099042,0.0,0.0,3.685975353,9.652093494999999,2.735080789,44.923437859,0.0,0.0,0.597533596,21.404642649,1.8948171239999998,7.993197557,3.100205325,1.726967738,7.926521297000001,5.768679352,2.615263862,2.987769065,129.89192501899998,0.09396684000000001,0.164129419,0.06252519,0.160746187,0.0,0.12251599899999999,5.495065084,0.213040331,0.09232021400000001,0.0,0.22400924900000002,0.0,2.737810991,0.0,0.17810411999999998,0.060881762,0.823250948,0.041091738,0.040338548,0.099119118,3.0,3.0,"[1, 2, 4]"
133x133,0.0,9.589918449999999,3.033598563,3.7436658190000003,0.0,22.119604623,5.414393005,15.219049923999998,3.135756416,0.0,8.162007404,4.239150404,5.900432666,0.597533596,3.325314468,8.073035843,21.119984401,6.629240886,1.2513603,9.833688114000001,8.188032082,3.156498182,0.597533596,1.961419965,0.653826704,4.274537855,0.0,6.9460457259999995,1.792608143,0.0,1.195078217,1.838524016,31.58027736,11.660365856999999,0.0,0.0,17.500918873,12.834008874,1.24099042,0.0,68.016279253,1.24099042,3.733290012,3.9791411720000003,1.195078217,10.36318298,4.408825382,9.908676445000001,8.084962639,18.066597031,0.0,0.0,0.0,5.40955563,0.0,75.63705016700001,0.597533596,16.982824740999998,0.597533596,0.597533596,4.239150404,16.824193656,11.774279687,14.847182467000001,2.084324048,3.687425267,6.908060806,0.653826704,1.726967738,0.0,23.780628618,5.58322202,0.653826704,0.0,10.500134235,9.288788568,0.0,106.04986975700001,14.736235432,9.294689501,0.0,6.901107826,2.324501334,0.0,0.653826704,5.2925218350000005,13.561974558,3.565491754,21.421221601,2.548587602,0.0,8.636682334,0.0,31.795616985000002,6.188650752,15.871287226,5.128309227,21.268792610000002,1.838524016,2.481929712,3.325314468,0.0,3.697755657,1.848904921,3.5195758809999997,0.0,0.0,0.653826704,7.192001063,19.112268166,4.229643137,7.56188751,210.736334033,2.9220459549999998,21.659021493,1.24099042,0.0,0.0,5.770299401,9.652093494999999,0.0,38.802418384999996,0.0,0.0,0.597533596,10.464761609,3.9791411720000003,7.993197557,3.100205325,5.895532948,7.926521297000001,5.117922611,2.615263862,2.987769065,127.55243346900001,0.09396684000000001,0.153931429,0.06252519,0.149197923,0.0,0.093483715,5.0144759489999995,0.029020436,0.000573232,0.0,0.206186156,0.0,2.145248392,0.093054962,0.19717783499999997,0.064946927,0.823250948,0.041091738,0.040338548,0.099119118,3.0,3.0,"[1, 3, 4]"
134x134,0.0,9.589918449999999,11.238942085,7.906302824,0.0,22.893265447,4.760566301,17.300304009,2.481929712,8.205343522,7.5081807000000005,6.3204044889999995,5.246605962,0.597533596,3.325314468,6.765438660999999,16.543377909,11.445648369,0.597533596,8.526090931999999,7.534205377999999,1.195078217,0.597533596,0.0,0.0,4.274537855,0.0,3.677007929,1.792608143,0.0,1.195078217,1.838524016,24.388276297,17.130600043999998,0.0,0.0,17.500918873,12.18018217,1.24099042,0.0,67.014984773,3.9760712089999997,5.814544097,3.325314468,1.195078217,10.36318298,4.408825382,9.254849741000001,10.939932964,29.006478071,0.0,2.735080789,0.0,8.144636419,0.0,84.39299538700001,0.597533596,15.141299038,0.597533596,0.597533596,3.5853237,21.106648671,9.812859722,23.052525989000003,2.084324048,5.768679352,6.908060806,2.735080789,1.726967738,2.735080789,28.716934343000002,2.967958158,0.0,0.0,22.868276743000003,8.634961864,0.0,120.80570820700001,14.082408728,8.640862797,0.0,2.324501334,5.059582123,0.0,0.0,8.027602624,12.254377375999999,6.300572543,14.349430579,1.24099042,0.0,6.021418472000001,0.0,42.856092813000004,4.88105357,15.871287226,4.474482523,9.50146507,1.838524016,2.481929712,3.325314468,0.0,2.390158475,1.195078217,6.254656669999999,0.0,0.0,0.0,0.0,14.655347891999998,2.9220459549999998,6.908060806,253.33078972299998,2.9220459549999998,19.697601528,1.24099042,0.0,0.0,5.770299401,8.998266790999999,2.735080789,39.815760843999996,0.0,0.0,0.597533596,19.443222684000002,3.325314468,5.377933695,1.792608143,5.895532948,6.618924115,7.8530034,0.0,2.987769065,116.33240419900001,0.07933870700000001,0.127176592,0.06252519,0.16638236,0.0,0.08893861,4.80935931,0.184019895,0.09232021400000001,0.0,0.208736101,0.0,2.841357363,0.093054962,0.113537904,0.064946927,0.823250948,0.041091738,0.040338548,0.084820112,3.0,3.0,"[2, 3, 4]"
135x135,0.0,8.668462326,11.160819588999999,10.298662651,1.781762191,6.423468492,4.173402585,10.446817124,0.653826704,8.205343522,8.362808298000001,9.918861308,6.481862764000001,0.597533596,0.0,1.9051307780000002,18.723346765,16.169615639,1.8327903980000002,7.749364066,2.9622245400000002,4.938260373,0.597533596,1.961419965,0.653826704,4.118361208,1.781762191,12.022859296,2.374038241,0.581430098,1.776508315,1.1789636940000001,24.354152431,11.282178147,0.0,0.0,13.81494352,7.79210881,0.0,0.581430098,92.57117317,2.735080789,8.056581655,0.653826704,1.195078217,10.36318298,2.324501334,9.606114588,12.236135038,11.537414636,0.581430098,4.51684298,0.0,2.735080789,0.0,132.674199687,0.597533596,12.010243592,0.597533596,1.7604015199999998,4.239150404,22.629210821999997,11.278166492999999,9.981851837,0.0,6.963277827000001,6.908060806,4.551775417,1.726967738,2.735080789,22.106149259,7.286861715,0.653826704,0.0,24.404449695,9.288788568,0.0,118.36595248700002,22.458505994000003,32.705276821999995,0.581430098,8.063975749999999,8.004212238,0.0,0.653826704,7.368042302000001,8.353288425,9.785865408,24.320529306,1.307597182,0.581430098,16.154828961,0.581430098,39.316630637,8.391843825,22.998282365,4.206853102999999,22.778920253,2.9607258850000004,0.0,1.162867924,0.0,5.479517848,1.848904921,8.580409735,0.0,0.581430098,1.2352568019999999,7.773431161,22.858030544000002,4.229643137,9.343649701,233.09514772299997,4.084913879,36.700269803,0.0,0.0,1.781762191,0.0,6.54754824,3.3165108869999997,26.685762899,0.0,0.581430098,1.1789636940000001,28.185141662,1.2352568019999999,7.993197557,3.100205325,4.0901600270000005,10.755671443,5.690556856000001,2.615263862,2.987769065,149.691262459,0.08426162300000001,0.22664146899999998,0.048331176,0.16402597300000002,0.0,0.160756172,5.998951456,0.3590862,0.091746982,0.0,0.33096960500000006,0.0,3.152128415,0.0,0.330703821,0.046841289,0.8950669059999999,0.0,0.027362893,0.08541129,3.0,3.0,"[0, 1, 2]"
136x136,0.0,10.752786374,2.955476067,4.828428464,1.781762191,3.688387703,4.173402585,11.880301545,0.653826704,0.0,10.447132346,7.183780519000001,6.481862764000001,0.597533596,2.084324048,1.9051307780000002,20.807670812999998,10.699381452,1.8327903980000002,9.833688114000001,5.046548588,4.938260373,0.597533596,1.961419965,0.653826704,4.118361208,1.781762191,12.022859296,2.374038241,0.581430098,1.776508315,1.1789636940000001,24.354152431,7.896268008000001,0.0,0.0,13.81494352,7.79210881,0.0,0.581430098,81.1097474,0.0,5.321500866,2.738150752,1.195078217,10.36318298,4.408825382,11.690438636,6.7659008510000005,13.102701876,0.581430098,1.781762191,0.0,4.16856521,0.0,120.042367917,0.597533596,11.359486851,0.597533596,1.7604015199999998,4.239150404,16.508191348,13.362490541,1.776508315,2.084324048,4.228197038,6.908060806,1.816694628,1.726967738,0.0,26.405974017,7.286861715,0.653826704,0.0,10.728710005,9.288788568,0.0,103.00197401700001,24.542830042000002,32.705276821999995,0.581430098,8.063975749999999,5.269131449,0.0,0.653826704,4.632961513000001,14.606160208,7.050784619,25.754013727,1.307597182,0.581430098,16.154828961,0.581430098,29.809456157,8.391843825,22.998282365,6.291177150999999,22.778920253,2.9607258850000004,0.0,3.247191972,0.0,5.479517848,1.848904921,5.8453289459999995,0.0,0.581430098,1.2352568019999999,7.773431161,22.207273803,4.229643137,9.343649701,239.878497053,4.084913879,36.700269803,0.0,0.0,1.781762191,2.084324048,6.54754824,0.581430098,20.564743425,0.0,0.581430098,1.1789636940000001,17.245260622,3.31958085,7.993197557,3.100205325,8.258725237,10.755671443,5.039800115,2.615263862,2.987769065,147.351770909,0.08426162300000001,0.216443479,0.048331176,0.15247770900000002,0.0,0.131723888,5.518362321000001,0.175066305,0.0,0.0,0.31314651200000004,0.0,2.559565816,0.093054962,0.349777536,0.050906454000000004,0.8950669059999999,0.0,0.027362893,0.08541129,3.0,3.0,"[0, 1, 3]"
137x137,0.0,8.668462326,4.196466487,6.069418884,1.781762191,3.688387703,5.414393005,11.434649927,3.135756416,0.0,9.603798718,7.183780519000001,6.481862764000001,0.597533596,1.24099042,4.38706049,23.687241919999998,10.699381452,1.8327903980000002,7.749364066,6.6851381320000005,4.938260373,0.597533596,1.961419965,0.653826704,6.600290919999999,1.781762191,14.504789008,2.374038241,0.581430098,1.776508315,2.4199541140000003,29.318047586,7.052934380000001,0.0,0.0,13.81494352,13.996876798,1.24099042,0.581430098,101.714657,1.24099042,7.803430578,1.8948171239999998,1.195078217,10.36318298,2.324501334,9.606114588,9.247830563,5.561428751,0.581430098,1.781762191,0.0,1.24099042,0.0,110.76682477700001,0.597533596,15.479930791000001,0.597533596,1.7604015199999998,4.239150404,16.905797012,13.760096204999998,15.428612565000002,0.0,5.469187458,6.908060806,1.816694628,1.726967738,0.0,17.623719329,8.527852135,0.653826704,0.0,16.933477993,9.288788568,0.0,121.03089885700001,23.699496414000002,40.151061401999996,0.581430098,8.063975749999999,5.269131449,0.0,0.653826704,5.873951933000001,10.835218137,8.291775039,29.031233096999998,2.548587602,0.581430098,17.395819381,0.581430098,36.808352987,8.391843825,22.998282365,4.206853102999999,26.501833845,4.201716305000001,2.481929712,2.4038583439999996,0.0,5.479517848,1.848904921,5.8453289459999995,0.0,0.581430098,1.2352568019999999,7.773431161,27.568734335000002,4.229643137,9.343649701,222.27903868299998,4.084913879,37.941260223,1.24099042,0.0,1.781762191,0.0,6.54754824,0.581430098,35.854262327,0.0,0.581430098,1.1789636940000001,20.968174214,2.4762472219999996,7.993197557,3.100205325,4.0901600270000005,11.996661863,4.196466487,2.615263862,2.987769065,153.363999289,0.08426162300000001,0.243962807,0.070479451,0.15591041900000002,0.0,0.155839531,6.731483138000001,0.175066305,0.000573232,0.0,0.32537580200000005,0.0,1.9534495010000001,0.0,0.34215075,0.06505467000000001,0.8950669059999999,0.041091738,0.047965093,0.099119118,3.0,3.0,"[0, 1, 4]"
