coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ambiguous,Ependymal,Ambiguouscells
133x133,0.274911387,7.917969332,6.458223132,5.715462637,3.9439142280000006,124.296186608,8.391297542999999,8.426227089,2.55410292,1.3401217699999999,22.940734227,4.574134378,6.1743528020000005,0.734988009,0.9888106779999999,4.695883879,18.784355217999998,12.473419339999998,26.509125286000003,8.11785898,112.45877569800001,8.311817172,1.861264791,1.202658227,0.5498155,2.4798603310000003,2.191478035,1.882330405,8.660993499,0.137454413,3.447607149,1.662734849,21.787739518000002,9.598782584,0.0,0.137454413,31.654160360999995,11.545680411999998,1.3401217699999999,1.401171765,3.96088674,4.623461046999999,0.734988009,0.41237493,1.469989604,14.566761962,4.86723929,8.235726946,2.987769065,4.801112578,0.851356265,2.1303971550000003,0.0,7.521251048000001,2.913178693,12.391219000000001,1.009908526,9.523330351,4.904119187,2.9608919719999998,4.436679965,32.044448318,14.543467081,5.784303532999999,0.0,5.274457903,8.171792001,3.042835202,3.506070843,0.274911387,22.861659949,11.443841803,0.41237493,0.687252188,181.473547395,8.634961864,2.2525289319999997,30.446472242,11.883361912,2.046434482,0.92774684,8.608647183,11.449581328,0.92774684,2.328918605,6.166619777000001,11.75106603,3.8020636740000002,0.0,2.2678606980000002,0.9888106779999999,5.742613272000001,1.702713432,17.685251406000003,6.35861591,15.871287226,3.7913302399999997,20.103445144,1.1473490960000001,7.510025424,0.137454413,0.9888106779999999,6.635609863,1.33253263,11.228090872,0.0,0.0,0.0,0.0,8.346169709,3.3344208849999997,7.182972193,29.623995714,4.399608295,18.868986038,0.137454413,0.137454413,2.2525289319999997,5.713338804,31.786980579,18.781076380000002,18.21910348,0.0,1.2637311949999999,0.597533596,10.213238698,1.676092096,5.377933695,2.06751953,8.412237788999999,14.987664646999999,11.459715500000001,0.9888106779999999,5.816783372,54.732865339,0.07933870700000001,0.45191486999999997,0.097946321,0.293363563,0.0,0.412268489,0.512899224,3.581727609,0.0,0.0,0.263585102,0.0,4.19900779,0.0,0.296622618,0.044273417999999995,0.823250948,0.023021592,0.118970827,0.071112284,3.0,3.0,"[1, 3, 4]"
134x134,0.38640463,7.891999032,4.3445122970000005,7.844564925999999,3.0932466630000004,133.28964469800002,7.540629978,16.874555406,2.55410292,1.700547889,23.127178687,4.436679965,6.1743528020000005,0.983938226,2.396955314,4.669913579,19.237984948,13.168387882,22.17793257,8.45235859,117.02557863799998,6.146124460999999,2.6081253020000004,1.31415147,0.38640463,3.338207192,2.551904154,3.127118954,10.299882528000001,0.38640463,3.284196279,1.525280436,22.98058204,10.732006703,0.0,0.0,31.264879819,11.081409266,0.92774684,1.237760895,4.072379983,4.486006634,1.370334645,0.0,1.195078217,13.303690529999999,4.566391732,8.871073582,3.374173695,4.310871957,1.237760895,2.628286817,0.0,6.730128287,1.237760895,13.413000028,0.983938226,11.076624492999999,4.852184405,1.835294491,5.595915406,29.370274850999998,13.983104583,5.2162013169999994,0.0,6.433693344000001,7.759417071,3.016864902,3.506070843,0.38640463,21.450651335,10.849760133,0.38640463,0.38640463,151.72808850500002,8.634961864,1.702713432,29.30256456,11.608450525,2.432839112,1.31415147,8.281831621,10.829577077,1.31415147,2.551904154,5.754244847000001,13.493725442999999,3.6386528039999995,0.0,3.014721209,0.851356265,6.326027101,1.702713432,19.101077498000002,6.581601459,15.871287226,4.787113788999999,18.07521439,1.7567690370000002,6.031605683,0.772801049,0.851356265,8.266767343,1.5814828470000002,12.566060280999999,0.772801049,0.0,0.772801049,0.38640463,9.349656755,3.3084505849999997,7.294465436,29.297180152000003,3.849792795,18.843015738000002,0.38640463,0.0,1.702713432,5.386523242,29.877913454999998,21.501175835,17.487555229,0.0,2.010591706,0.597533596,16.455426444,1.237760895,6.150734744,1.792608143,8.145015109,13.345875581,9.371958656,0.851356265,5.541871985,51.037011598,0.07933870700000001,0.34301744700000003,0.07456850100000001,0.305189736,0.0,0.317339155,0.512899224,2.78941682,0.0,0.0,0.31326535800000005,0.0,3.216151551,0.0,0.281822085,0.084763632,0.9526879189999999,0.207998808,0.097347533,0.088083591,3.0,3.0,"[2, 3, 4]"
135x135,0.6613160170000001,15.829821432,6.614789,7.574304011,1.623476825,77.321638458,11.505632252,29.88031922,0.0,1.185175979,29.284852348999998,4.885646037000001,5.8280360600000005,1.1213926390000002,1.683053462,1.3963131560000002,20.648407582999997,13.21466768,11.692731428000002,27.512040706,72.887342362,12.814548572,2.169143967,0.6613160170000001,0.93622013,6.351212445,1.185175979,11.373114424,9.236133186,1.105289141,2.712728445,1.316418107,17.815582750999997,20.494527549,0.0,0.137454413,32.1590111,9.14815535,0.41237493,1.517650228,14.616783747,0.137454413,5.577929624,0.41237493,1.469989604,12.399063671999999,3.3981581519999997,8.080781155,4.537041619000001,3.4062450990000004,0.967834728,1.047712436,0.0,3.882320859,2.448227058,19.933427611,1.3963131560000002,10.100559209,14.919680086,3.6588082609999995,4.744559141,21.439865401,18.378093,6.981429867,0.0,2.951843584,7.320435736,1.9616474839999998,1.726967738,0.6613160170000001,26.914182449000002,8.893606598,0.79877956,1.073656818,200.430101842,8.634961864,0.5498155,35.604938991,22.079590677000002,30.656092557,0.967834728,5.359786917999999,10.289948527,0.38640463,1.3226165490000001,5.045336443000001,8.930958905,4.423589388,4.651581567,1.571610371,0.718884511,14.265587177,0.581430098,25.001682671999998,4.843447831,15.871287226,5.648440947999999,35.217324115000004,2.888014635,10.932197385,2.073123386,0.137454413,5.3958203309999995,1.7189372600000001,13.781150961000002,7.135380595,0.581430098,1.3542311470000001,7.330414274000001,21.681922870999998,3.7208255149999996,7.569376823000001,24.598124853,4.634729379,35.537629398,0.5238590430000001,0.137454413,0.5498155,1.87241766,15.530932774,10.999034183,18.447113039,0.0,2.153040469,1.1789636940000001,21.943499434,1.792570559,6.150734744,2.06751953,6.43970199,21.316524347,5.816042171,0.137454413,3.262680452,42.75184538,0.06963349,0.39491153,0.050712621,0.254450098,0.0,0.362201102,0.897710672,3.582834939,0.0,0.0,0.370488007,0.0,3.714167657,0.0,0.365060346,0.083158595,1.019373592,0.184977216,0.100740206,0.088083591,3.0,3.0,"[0, 1, 2]"
136x136,0.274911387,15.443416802,6.693344216,6.185729933999999,2.0884284600000003,80.550461048,11.970583887,20.607255072,2.55410292,0.41237493,28.131900848999997,5.7370023020000005,5.8280360600000005,0.734988009,0.9888106779999999,1.009908526,19.724861982999997,14.688074138000001,19.668463019,27.20416153,77.65634059199999,14.674396718,1.861264791,0.274911387,0.5498155,4.805613396,1.2637311949999999,9.441073687000001,9.242423597,0.718884511,4.029037247,1.316418107,15.962094382999998,19.800284765,0.0,0.137454413,30.619689752,11.780801495999999,0.41237493,1.982601863,14.230379117,1.8401678449999999,4.805128575,0.41237493,1.469989604,14.566761962,3.011753522,7.3079801060000005,4.1506369890000006,4.801112578,1.432786363,0.274911387,0.0,6.593504208000001,2.913178693,18.77419217,1.009908526,9.177013609,16.700981957,4.123759895999999,4.436679965,24.078863499999997,15.830314444999999,6.3657336309999994,0.0,4.346711063,8.171792001,3.2779562859999998,2.5783240029999996,0.274911387,27.385441046,7.040118229999999,0.41237493,0.687252188,237.697278732,8.634961864,2.2525289319999997,37.156876755999996,22.930946942000002,31.121044192,0.581430098,8.843768267,8.901374449999999,0.0,1.401171765,6.748049875000001,7.928827704,4.0371847579999995,4.651581567,0.41237493,1.570240776,12.719988128,2.2841435299999997,22.375390417,4.070646782,15.871287226,4.954198163999999,37.928507464,1.7287791940000001,11.089311768,1.3003223369999999,0.9888106779999999,4.780124095,1.33253263,11.698358169,6.362579546,0.581430098,0.581430098,6.944009644,20.758377271,3.3344208849999997,7.182972193,23.825323804,4.634729379,35.151224768,0.137454413,0.137454413,2.2525289319999997,1.099616611,18.477741334,13.795914981,17.444981838,0.0,1.8451612929999999,1.1789636940000001,18.007142272,2.257522194,5.377933695,2.06751953,6.210374685,24.492637919,7.983740461,0.9888106779999999,5.816783372,45.69865394,0.06963349,0.45444682200000003,0.050712621,0.25632943100000005,0.0,0.427224766,0.897710672,4.0239074729999995,0.0,0.0,0.35015843,0.0,4.303466137,0.0,0.372596461,0.044273417999999995,0.8899366209999999,0.0,0.098364225,0.071112284,3.0,3.0,"[0, 1, 3]"
137x137,0.274911387,15.443416802,6.769734791,6.33850227,3.092557963,79.428997108,13.902520824,21.535001912000002,0.0,1.3401217699999999,33.152914609999996,4.885646037000001,6.755782900000001,0.734988009,0.137454413,1.009908526,20.881833864999997,13.138112711,16.023536284000002,26.352805265,80.242203152,11.268949523,1.009908526,1.202658227,0.5498155,4.805613396,1.3401217699999999,9.441073687000001,4.985641199,0.718884511,2.3263238150000003,2.244164947,15.110738117999999,18.9489285,0.0,0.137454413,30.073982156,9.303101140999999,1.3401217699999999,1.131245598,14.230379117,2.920747615,4.805128575,0.41237493,1.469989604,12.012659042,4.86723929,8.235726946,4.1506369890000006,2.247009658,0.581430098,2.1303971550000003,0.0,3.2644686499999995,2.061822428,18.77419217,1.009908526,7.550657529,15.074625876999999,3.2724036309999995,3.5853237,24.766377765999998,16.910894215,4.663020199,0.0,2.720354983,7.320435736,2.502989694,2.654714578,0.274911387,29.699379102,11.755353461999999,0.41237493,0.687252188,229.589057762,8.634961864,0.5498155,36.611169159999996,22.079590677000002,30.269687927,1.509176938,5.514732709,10.90973582,0.92774684,1.47756234,5.045336443000001,11.792705769000001,4.964931598,4.651581567,2.2678606980000002,0.718884511,12.719988128,0.581430098,22.451780992,4.998393622,15.871287226,4.1028418989999995,40.166006531,1.7287791940000001,12.169891538,1.3003223369999999,0.137454413,4.932896431,1.33253263,10.999741017,6.362579546,0.581430098,0.581430098,6.944009644,19.132021191,3.3344208849999997,7.182972193,24.753070644,5.5624762190000006,35.151224768,0.137454413,0.137454413,0.5498155,2.0273634510000003,21.871554707,9.99677391,16.670015246000002,0.0,0.9938050279999999,1.1789636940000001,15.529441917,1.4061659290000001,5.377933695,2.06751953,7.290954455,20.31223045,10.068480504,0.137454413,3.262680452,46.309865687999995,0.06963349,0.48598100200000005,0.08490420700000001,0.259686874,0.0,0.448776956,0.897710672,4.187435108,0.0,0.0,0.32232314,0.0,4.308388184,0.0,0.346268282,0.042668381,0.8899366209999999,0.023021592,0.142829605,0.071112284,3.0,3.0,"[0, 1, 4]"
138x138,0.38640463,15.417446501999999,4.579633381,8.314832223,1.237760895,89.543919138,11.119916322,29.055583389,2.55410292,0.772801049,28.318345309,5.599547889,5.8280360600000005,0.983938226,2.396955314,0.983938226,20.178491713,15.383042679999999,15.337270303,27.53866114,82.223143532,12.508704006999999,2.6081253020000004,0.38640463,0.38640463,5.663960256999999,1.624157314,10.685862236,10.881312626,0.967834728,3.865626377,1.1789636940000001,17.154936905,20.933508884000002,0.0,0.0,30.230409209999998,11.31653035,0.0,1.8191909929999999,14.34187236,1.702713432,5.440475211,0.0,1.195078217,13.303690529999999,2.7109059639999997,7.943326742,4.537041619000001,4.310871957,1.8191909929999999,0.772801049,0.0,5.802381447,1.237760895,19.795973198,0.983938226,10.730307751,16.649047175,2.9981624149999995,5.595915406,21.404690033,15.269951947,5.797631415,0.0,5.505946504000001,7.759417071,3.2519859859999998,2.5783240029999996,0.38640463,25.974432432,6.44603656,0.38640463,0.38640463,207.951819842,8.634961864,1.702713432,36.012969074,22.656035555000003,31.507448822,0.967834728,8.516952705000001,8.281370199,0.38640463,1.624157314,6.335674945000001,9.671487117,3.8737738879999997,4.651581567,1.159235441,1.432786363,13.303401957,2.2841435299999997,23.791216508999998,4.2936323309999995,15.871287226,5.949981713,35.90027671,2.338199135,9.610892027,1.9356689729999998,0.851356265,6.411281575,1.5814828470000002,13.036327578,7.135380595,0.581430098,1.3542311470000001,7.330414274000001,21.761864316999997,3.3084505849999997,7.294465436,23.498508242,4.084913879,35.125254468,0.38640463,0.0,1.702713432,0.772801049,16.56867421,16.516014436,16.713433587,0.0,2.592021804,1.1789636940000001,24.249330018000002,1.8191909929999999,6.150734744,1.792608143,5.943152005,22.850848853000002,5.895983617000001,0.851356265,5.541871985,42.002800199,0.06963349,0.345549399,0.027334801,0.26815560400000005,0.0,0.332295432,0.897710672,3.231596684,0.0,0.0,0.39983868600000005,0.0,3.320609898,0.0,0.357795928,0.084763632,1.019373592,0.184977216,0.076740931,0.088083591,3.0,3.0,"[0, 2, 3]"
139x139,0.38640463,15.417446501999999,4.656023956,8.467604559,2.2418903980000002,88.422455198,13.051853259,29.983330229,0.0,1.700547889,33.33935907,4.748191624,6.755782900000001,0.983938226,1.545599049,0.983938226,21.335463594999997,13.833081253,11.692343568,26.687304875,84.809006092,9.103256812,1.7567690370000002,1.31415147,0.38640463,5.663960256999999,1.700547889,10.685862236,6.624530228,0.967834728,2.162912945,2.1067105340000003,16.30358064,20.082152619000002,0.0,0.0,29.684701613999998,8.838829995,0.92774684,0.967834728,14.34187236,2.783293202,5.440475211,0.0,1.195078217,10.749587609999999,4.566391732,8.871073582,4.537041619000001,1.7567690370000002,0.967834728,2.628286817,0.0,2.473345889,0.38640463,19.795973198,0.983938226,9.103951670999999,15.022691094999999,2.1468061499999997,4.744559141,22.092204299,16.350531717,4.094917983,0.0,3.879590424,6.908060806,2.477019394,2.654714578,0.38640463,28.288370488,11.161271792,0.38640463,0.38640463,199.843598872,8.634961864,0.0,35.467261478,21.804679290000003,30.656092557,1.8955815679999999,5.187917147,10.289731569,1.31415147,1.700547889,4.632961513000001,13.535365182,4.801520728,4.651581567,3.014721209,0.581430098,13.303401957,0.581430098,23.867607084,5.221379171,15.871287226,5.098625448,38.137775777,2.338199135,10.691471797,1.9356689729999998,0.0,6.564053911,1.5814828470000002,12.337710426,7.135380595,0.581430098,1.3542311470000001,7.330414274000001,20.135508237,3.3084505849999997,7.294465436,24.426255082,5.012660719,35.125254468,0.38640463,0.0,0.0,1.700547889,19.962487583,12.716873365000001,15.938466995,0.0,1.740665539,1.1789636940000001,21.771629663000002,0.967834728,6.150734744,1.792608143,7.023731775,18.670441384000004,7.980723660000001,0.0,2.987769065,42.614011946999995,0.06963349,0.377083579,0.061526387,0.271513047,0.0,0.353847622,0.897710672,3.395124319,0.0,0.0,0.37200339600000004,0.0,3.325531945,0.0,0.331467749,0.083158595,1.019373592,0.207998808,0.121206311,0.088083591,3.0,3.0,"[0, 2, 4]"
140x140,0.0,15.031041872,4.734579172,7.079030481999999,2.706842033,91.651277788,13.516804894,20.710266081,2.55410292,0.92774684,32.18640757,5.599547889,6.755782900000001,0.597533596,0.851356265,0.597533596,20.411917994999996,15.306487711,19.668075159,26.379425699,89.578004322,10.963104957999999,1.448889861,0.92774684,0.0,4.118361208,1.779103105,8.753821499,6.630820639,0.581430098,3.479221747,2.1067105340000003,14.450092272,19.387909835000002,0.0,0.0,28.145380265999997,11.471476140999998,0.92774684,1.432786363,13.95546773,4.486006634,4.667674162,0.0,1.195078217,12.9172859,4.179987102,8.098272533,4.1506369890000006,3.151636516,1.432786363,1.855485768,0.0,5.1845292380000005,0.851356265,18.636737757,0.597533596,8.180406071,16.803992966,2.611757785,4.436679965,24.731202398,13.802753161999998,3.479221747,0.0,5.274457903,7.759417071,3.793328196,3.506070843,0.0,28.759629085,9.307783424,0.0,0.0,237.11077576200003,8.634961864,1.702713432,37.019199242999996,22.656035555000003,31.121044192,1.509176938,8.671898495999999,8.901157492,0.92774684,1.779103105,6.335674945000001,12.533233980999999,4.4151160979999995,4.651581567,1.855485768,1.432786363,11.757802908,2.2841435299999997,21.241314829,4.448578122,15.871287226,4.404382664,40.848959126,1.1789636940000001,10.84858618,1.162867924,0.851356265,5.948357675,1.195078217,10.254917634,6.362579546,0.581430098,0.581430098,6.944009644,19.211962637000003,2.9220459549999998,6.908060806,23.653454033,5.012660719,34.738849838,0.0,0.0,1.702713432,0.92774684,22.909296143,15.513754163000002,14.936335794,0.0,1.432786363,1.1789636940000001,17.835272501000002,1.432786363,5.377933695,1.792608143,6.79440447,21.846554956000002,10.14842195,0.851356265,5.541871985,45.560820506999995,0.06963349,0.43661887099999996,0.061526387,0.27339238,0.0,0.418871286,0.897710672,3.836196853,0.0,0.0,0.351673819,0.0,3.914830425,0.0,0.339003864,0.044273417999999995,0.8899366209999999,0.023021592,0.11883033,0.071112284,3.0,3.0,"[0, 3, 4]"
141x141,0.6613160170000001,9.467241886,7.466145265,9.277017443,2.4748330899999997,103.757611038,5.9944089709999995,17.15570961,2.55410292,1.185175979,20.817025137,5.7370023020000005,5.8280360600000005,1.1213926390000002,2.534409727,1.3963131560000002,23.202510503,16.620114875,22.759750528,9.277094421,105.68534500599999,9.857416221,3.020500232,0.6613160170000001,0.93622013,6.351212445,2.036532244,11.373114424,13.492915584,1.105289141,4.415441877,1.316418107,18.666939015999997,8.621274204,0.0,0.137454413,30.053213952,12.553602545,0.41237493,2.3690064929999997,14.616783747,1.8401678449999999,5.577929624,0.41237493,1.469989604,14.953166591999999,3.3981581519999997,8.080781155,4.537041619000001,5.960348019,1.8191909929999999,1.047712436,0.0,8.139103257,3.2995833230000002,19.933427611,1.3963131560000002,12.654662129,4.749173396,4.510164526,5.595915406,29.102101165999997,20.080806432,8.684143299,0.0,5.505946504000001,8.171792001,3.6643609159999997,2.5783240029999996,0.6613160170000001,19.297727148,9.744962863,0.79877956,1.073656818,156.96617304199998,8.634961864,2.2525289319999997,33.499141843,22.930946942000002,31.507448822,0.967834728,9.616569316,11.992661959,0.38640463,2.173972814,6.748049875000001,10.633672337,4.423589388,4.651581567,1.571610371,1.570240776,14.265587177,2.2841435299999997,25.853038936999997,4.843447831,15.871287226,6.499797212999999,20.387803963000003,2.888014635,6.2723312710000005,2.073123386,0.9888106779999999,7.098533762999999,1.7189372600000001,16.335253881,0.772801049,0.581430098,1.3542311470000001,0.967834728,17.873446245000004,3.7208255149999996,7.569376823000001,24.598124853,4.634729379,35.537629398,0.5238590430000001,0.137454413,2.2525289319999997,1.87241766,22.341813391,20.364766750999998,13.787246925,0.0,3.004396734,1.1789636940000001,25.348946629,2.6439268240000002,6.150734744,2.06751953,8.142415422,20.06209911,8.370145091000001,0.9888106779999999,5.816783372,43.200146451,0.06963349,0.360845398,0.050712621,0.283699983,0.0,0.325692635,0.897710672,2.97712744,0.0,0.0,0.389509817,0.0,3.458873721,0.0,0.370401419,0.084763632,1.011435171,0.184977216,0.076881428,0.088083591,3.0,3.0,"[1, 2, 3]"
142x142,0.6613160170000001,9.467241886,7.54253584,9.429789779,3.4789625930000003,102.636147098,7.926345908,18.08345645,0.0,2.112922819,25.838038898,4.885646037000001,6.755782900000001,1.1213926390000002,1.683053462,1.3963131560000002,24.359482384999996,15.070153448,19.114823793000003,8.425738156,108.27120756599999,6.4519690259999996,2.169143967,1.589062857,0.93622013,6.351212445,2.112922819,11.373114424,9.236133186,1.105289141,2.712728445,2.244164947,17.815582750999997,7.769917939000001,0.0,0.137454413,29.507506356,10.075902189999999,1.3401217699999999,1.517650228,14.616783747,2.920747615,5.577929624,0.41237493,1.469989604,12.399063671999999,5.25364392,9.008527995,4.537041619000001,3.4062450990000004,0.967834728,2.903198204,0.0,4.810067699,2.448227058,19.933427611,1.3963131560000002,11.028306049,3.122817316,3.6588082609999995,4.744559141,29.789615431999998,21.161386202,6.981429867,0.0,3.879590424,7.320435736,2.8893943239999995,2.654714578,0.6613160170000001,21.611665204,14.460198094999999,0.79877956,1.073656818,148.857952072,8.634961864,0.5498155,32.953434247,22.079590677000002,30.656092557,1.8955815679999999,6.2875337579999995,14.001023329,1.31415147,2.2503633890000003,5.045336443000001,14.497550402000002,5.351336228,4.651581567,3.427096139,0.718884511,14.265587177,0.581430098,25.929429512,5.771194671,15.871287226,5.648440947999999,22.62530303,2.888014635,7.3529110410000005,2.073123386,0.137454413,7.251306099,1.7189372600000001,15.636636729000001,0.772801049,0.581430098,1.3542311470000001,0.967834728,16.247090165000003,3.7208255149999996,7.569376823000001,25.525871693000003,5.5624762190000006,35.537629398,0.5238590430000001,0.137454413,0.5498155,2.8001645,25.735626764000003,16.56562568,13.012280333,0.0,2.153040469,1.1789636940000001,22.871246274,1.792570559,6.150734744,2.06751953,9.222995191999999,15.881691641,10.454885134000001,0.137454413,3.262680452,43.811358199,0.06963349,0.392379578,0.08490420700000001,0.287057426,0.0,0.347244825,0.897710672,3.1406550749999997,0.0,0.0,0.361674527,0.0,3.4637957679999998,0.0,0.34407324,0.083158595,1.011435171,0.207998808,0.121346808,0.088083591,3.0,3.0,"[1, 2, 4]"
143x143,0.274911387,9.080837256,7.621091056,8.041215701999999,3.9439142280000006,105.864969688,8.391297542999999,8.810392302,2.55410292,1.3401217699999999,24.685087398,5.7370023020000005,6.755782900000001,0.734988009,0.9888106779999999,1.009908526,23.435936784999996,16.543559906000002,27.090555384,8.11785898,113.04020579600001,8.311817172,1.861264791,1.202658227,0.5498155,4.805613396,2.191478035,9.441073687000001,9.242423597,0.718884511,4.029037247,2.244164947,15.962094382999998,7.075675155000001,0.0,0.137454413,27.968185008,12.708548335999998,1.3401217699999999,1.982601863,14.230379117,4.623461046999999,4.805128575,0.41237493,1.469989604,14.566761962,4.86723929,8.235726946,4.1506369890000006,4.801112578,1.432786363,2.1303971550000003,0.0,7.521251048000001,2.913178693,18.77419217,1.009908526,10.104760448999999,4.904119187,4.123759895999999,4.436679965,32.428613530999996,18.613607647,6.3657336309999994,0.0,5.274457903,8.171792001,4.2057031259999995,3.506070843,0.274911387,22.082923801,12.606709726999998,0.41237493,0.687252188,186.125128962,8.634961864,2.2525289319999997,34.505372011999995,22.930946942000002,31.121044192,1.509176938,9.771515106999999,12.612449252,0.92774684,2.328918605,6.748049875000001,13.495419201,4.964931598,4.651581567,2.2678606980000002,1.570240776,12.719988128,2.2841435299999997,23.303137257,4.998393622,15.871287226,4.954198163999999,25.336486379,1.7287791940000001,7.510025424,1.3003223369999999,0.9888106779999999,6.635609863,1.33253263,13.553843937,0.0,0.581430098,0.581430098,0.581430098,15.323544565,3.3344208849999997,7.182972193,24.753070644,5.5624762190000006,35.151224768,0.137454413,0.137454413,2.2525289319999997,2.0273634510000003,28.682435324000004,19.362506478,12.010149131999999,0.0,1.8451612929999999,1.1789636940000001,18.934889112,2.257522194,5.377933695,2.06751953,8.993667886999999,19.057805213,12.622583424,0.9888106779999999,5.816783372,46.758166759,0.06963349,0.45191486999999997,0.08490420700000001,0.288936759,0.0,0.412268489,0.897710672,3.581727609,0.0,0.0,0.34134495000000004,0.0,4.053094248,0.0,0.351609355,0.044273417999999995,0.8819982,0.023021592,0.118970827,0.071112284,3.0,3.0,"[1, 3, 4]"
144x144,0.38640463,9.054866956,5.507380221,10.170317991,3.0932466630000004,114.85842777799999,7.540629978,17.258720619,2.55410292,1.700547889,24.871531858,5.599547889,6.755782900000001,0.983938226,2.396955314,0.983938226,23.889566515,17.238528448,22.759362668,8.45235859,117.60700873599998,6.146124460999999,2.6081253020000004,1.31415147,0.38640463,5.663960256999999,2.551904154,10.685862236,10.881312626,0.967834728,3.865626377,2.1067105340000003,17.154936905,8.208899274,0.0,0.0,27.578904465999997,12.24427719,0.92774684,1.8191909929999999,14.34187236,4.486006634,5.440475211,0.0,1.195078217,13.303690529999999,4.566391732,8.871073582,4.537041619000001,4.310871957,1.8191909929999999,2.628286817,0.0,6.730128287,1.237760895,19.795973198,0.983938226,11.658054590999999,4.852184405,2.9981624149999995,5.595915406,29.754440064,18.053245149,5.797631415,0.0,6.433693344000001,7.759417071,4.1797328259999995,3.506070843,0.38640463,20.671915187,12.012628057,0.38640463,0.38640463,156.379670072,8.634961864,1.702713432,33.36146433,22.656035555000003,31.507448822,1.8955815679999999,9.444699545,11.992445001,1.31415147,2.551904154,6.335674945000001,15.238078613999999,4.801520728,4.651581567,3.014721209,1.432786363,13.303401957,2.2841435299999997,24.718963349,5.221379171,15.871287226,5.949981713,23.308255625,2.338199135,6.031605683,1.9356689729999998,0.851356265,8.266767343,1.5814828470000002,14.891813346,0.772801049,0.581430098,1.3542311470000001,0.967834728,16.327031611,3.3084505849999997,7.294465436,24.426255082,5.012660719,35.125254468,0.38640463,0.0,1.702713432,1.700547889,26.7733682,22.082605933,11.278600881,0.0,2.592021804,1.1789636940000001,25.177076858000003,1.8191909929999999,6.150734744,1.792608143,8.726445207,17.416016147,10.53482658,0.851356265,5.541871985,43.062313018,0.06963349,0.34301744700000003,0.061526387,0.300762932,0.0,0.317339155,0.897710672,2.78941682,0.0,0.0,0.39102520600000007,0.0,3.0702380089999997,0.0,0.336808822,0.084763632,1.011435171,0.207998808,0.097347533,0.088083591,3.0,3.0,"[2, 3, 4]"
