coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Pericytes,ODImmature1,Pericytes ODImmature1
136x136,0.410457485,0.0,1.096117558,6.7054265950000005,2.877878086,14.815577761000002,7.388223625,18.174601919,1.231361832,0.410457485,7.4315214880000005,2.462740927,6.69783018,0.0,0.685660073,4.98837863,16.905585795,1.846165717,1.981409991,22.964192501,7.608513871,13.3519873,0.410457485,1.096117558,0.410457485,3.487957512,1.1605056440000001,3.9692708249999997,2.074843428,0.410457485,3.874444296,4.537537811,65.70262668000001,9.029058340999999,0.0,0.0,11.202476936,2.602626334,0.568266986,1.096117558,0.0,13.228207728000001,4.190052011000001,0.685660073,1.253927059,221.57372437,1.096117558,14.389421673000001,5.12828166,21.037603946999997,1.64180039,1.253927059,0.568266986,1.64180039,0.0,38.25480562,3.558860758,15.287682195999999,1.1605056440000001,0.820916369,0.410457485,15.887571397000002,4.19151583,9.327755113,1.3891833550000001,1.664384544,4.318555634,0.820916369,1.1605056440000001,3.866258609,0.410457485,8.497087042999999,1.096117558,1.371264502,11.383731604,58.7036799,0.820916369,18.732849287999997,6.786327944,3.148401,0.820916369,0.410457485,8.958995721,0.750048159,3.5283834919999997,5.2579199,5.736614384,0.750048159,0.685660073,1.822195016,2.192180871,24.524386154,0.410457485,13.712119164,19.086109408,92.28040272999999,4.812732173000001,5.12155315,0.0,4.663489377,8.208947562,0.685660073,3.21134432,2.7122516480000005,3.623248844,0.685660073,2.414432703,15.214310607999998,0.410457485,22.378598096,0.0,4.21236673,16.260012137,1.371264502,22.623758381,0.568266986,0.0,0.0,5.301978454,6.2344539050000005,11.533076132,36.205723429,0.978724471,2.462740927,11.508198526000001,28.614753455,0.0,2.003975218,1.9574513119999999,0.685660073,10.649264152,27.636551900999997,1.371264502,0.0,0.410457485,0.188644579,0.112536243,0.052133961,0.079632544,0.0,0.082070475,0.019721556,0.0,0.0,0.0,0.112150818,0.0,0.954796964,0.0,0.024693544,0.0,1.457162706,0.010678902,0.010261959,0.0,3.0,3.0,"[[0, 1, 3], [0, 1, 3]]"
137x137,0.0,0.0,10.514950472999999,6.208677837,2.056961717,16.371112445,0.0,17.591637135,0.0,0.0,3.7374467510000002,0.0,5.466468348,0.0,2.651652242,1.704767878,11.807572503,1.435708232,0.750048159,20.501451574,5.470043747,12.941529814999999,0.0,0.685660073,0.0,3.4017004010000003,0.750048159,0.685660073,1.253927059,0.0,1.822195016,1.253927059,73.11536984,9.35325012,0.0,0.0,10.792019451,1.371264502,0.568266986,0.685660073,0.0,12.817750243,4.924682348,0.685660073,1.253927059,223.539716539,2.651652242,14.21692454,3.07603238,20.216687578,0.0,1.253927059,0.568266986,0.0,0.0,35.359486409999995,0.685660073,7.48915461,0.750048159,0.0,0.0,18.091445992,1.3183151450000001,5.871496648,0.568266986,1.253927059,6.284547803,0.0,0.750048159,3.866258609,0.0,7.2657252109999995,0.685660073,1.371264502,17.281680936,58.7036799,0.0,13.396924692999999,5.468709361,4.617625233,0.0,0.0,0.750048159,0.750048159,1.886583102,5.2579199,5.326156899,0.750048159,2.651652242,1.822195016,1.371264502,20.160738016,0.0,8.614105872,18.999852297,114.75159721,1.939531488,5.12155315,0.0,6.629481546,0.0,0.685660073,2.390427951,14.098553433000001,0.750048159,0.685660073,2.003975218,14.803853122999998,3.93196516,18.274135803,0.0,3.801909245,15.439095768000001,1.371264502,6.5307553799999996,0.568266986,0.0,0.0,7.267970623,13.277338593,8.659875447,57.07926798,0.568266986,1.965992169,11.097741041,8.913339965,0.0,2.003975218,3.1025271119999998,0.685660073,6.9551894149999995,35.240197118,1.371264502,0.0,0.0,0.02241012,0.111835989,0.073514785,0.082952846,0.010425737,0.083743662,0.019721556,0.0,0.0,0.0,0.116836007,0.0,0.703426212,0.0,0.024693544,0.0,1.483213912,0.019921795,0.018820938,0.001682785,3.0,3.0,"[[0, 1, 3], [0, 1, 4]]"
138x138,0.410457485,0.0,0.410457485,3.9628560090000002,1.9131009639999998,15.907762356000001,8.480408220000001,6.925429684000001,1.231361832,0.410457485,8.244601149000001,3.554925522,9.009579137,0.0,0.0,4.98837863,14.011359805,1.1605056440000001,1.981409991,17.479042884,6.922853798,12.666327227,0.410457485,0.410457485,0.410457485,2.8022974389999997,1.1605056440000001,8.744614605,2.48136795,0.410457485,3.188784223,3.8518777379999998,77.74740496,9.029058340999999,0.0,0.0,10.516816863,5.600072506,0.568266986,0.410457485,0.0,12.542547655000002,11.149690578,0.0,0.568266986,221.57372437,0.410457485,4.104462293,8.125727831999999,3.617868842,1.64180039,0.568266986,0.568266986,1.64180039,0.0,52.53406976,2.873200685,11.301186894,1.1605056440000001,0.820916369,2.594801648,19.291613533000003,5.283700425,10.140834774,1.3891833550000001,0.978724471,4.318555634,1.9131009639999998,1.1605056440000001,3.866258609,0.410457485,5.754516457,1.50264208,0.0,7.955503336,58.7036799,0.820916369,16.803319725,8.970672107,9.015923805,1.9131009639999998,1.50264208,8.958995721,0.750048159,3.5283834919999997,5.2579199,5.457534477,1.8422327539999999,0.0,1.136534943,0.820916369,17.516040249,0.410457485,20.518897168,10.834155101,134.22397494,5.625811834,3.750288648,3.276613475,7.254442779,8.208947562,0.0,2.525684247,3.1187761700000003,4.715433439,0.0,1.7287726300000001,14.528650534999999,0.410457485,20.170061954,0.0,5.7110508200000005,9.531016335,0.0,23.564240787,0.568266986,0.0,0.0,5.708502976,7.733137995000001,18.339854136,44.060172619,0.978724471,3.554925522,3.6870431560000005,22.978026965,0.0,2.41049974,3.049635907,3.276613475,9.812003901,42.347594572,0.0,0.0,3.68707096,0.188644579,0.134642752,0.052133961,0.067034868,0.0,0.090347567,0.0,0.0,0.0,0.0,0.083502311,0.0,1.072447081,0.0,0.003467705,0.0,1.3740540300000001,0.010678902,0.010261959,0.0,3.0,3.0,"[[0, 1, 3], [0, 2, 3]]"
139x139,0.0,0.0,9.8292904,3.466107251,1.092184595,17.46329704,1.092184595,6.3424648999999995,0.0,0.0,4.550526412,1.092184595,7.778217305,0.0,1.965992169,1.704767878,8.913346513,0.750048159,0.750048159,15.016301957,4.784383674,12.255869742,0.0,0.0,0.0,2.716040328,0.750048159,5.461003853,1.660451581,0.0,1.136534943,0.568266986,85.16014812,9.35325012,0.0,0.0,10.106359378,4.368710674,0.568266986,0.0,0.0,12.132090170000001,11.884320915,0.0,0.568266986,223.539716539,1.965992169,3.93196516,6.073478552,2.796952473,0.0,0.568266986,0.568266986,0.0,0.0,49.63875055,0.0,3.502659308,0.750048159,0.0,2.184344163,21.495488128,2.41049974,6.684576309,0.568266986,0.568266986,6.284547803,1.092184595,0.750048159,3.866258609,0.0,4.523154625,1.092184595,0.0,13.853452668,58.7036799,0.0,11.46739513,7.653053524,10.485148038,1.092184595,1.092184595,0.750048159,0.750048159,1.886583102,5.2579199,5.047076992,1.8422327539999999,1.965992169,1.136534943,0.0,13.152392111,0.0,15.420883875999998,10.74789799,156.69516941999998,2.752611149,3.750288648,3.276613475,9.220434948,0.0,0.0,1.704767878,14.505077955,1.8422327539999999,0.0,1.3183151450000001,14.118193049999999,3.93196516,16.065599661,0.0,5.300593335,8.710099966,0.0,7.471237786,0.568266986,0.0,0.0,7.674495145,14.776022683,15.466653450999999,64.93371717,0.568266986,3.0581767639999997,3.2765856710000003,3.276613475,0.0,2.41049974,4.194711707,3.276613475,6.1179291639999995,49.951239789,0.0,0.0,3.276613475,0.02241012,0.133942498,0.073514785,0.07035517,0.010425737,0.092020754,0.0,0.0,0.0,0.0,0.0881875,0.0,0.821076329,0.0,0.003467705,0.0,1.4001052360000001,0.019921795,0.018820938,0.001682785,3.0,3.0,"[[0, 1, 3], [0, 2, 4]]"
140x140,0.410457485,0.0,10.239747885,5.928848178,0.820916369,16.781569930000003,7.388223625,9.765210248999999,1.231361832,0.410457485,6.060256986000001,2.462740927,4.640868463,0.0,1.965992169,4.98837863,14.66671149,1.1605056440000001,1.981409991,17.479042884,8.888845967,12.666327227,0.410457485,0.410457485,0.410457485,4.768289608,1.1605056440000001,3.283610752,1.3891833550000001,0.410457485,3.188784223,3.8518777379999998,69.22824478000001,10.995050509999999,0.0,0.0,10.516816863,1.231361832,0.568266986,0.410457485,0.0,12.542547655000002,5.470384107,0.0,0.568266986,223.539716539,2.376449654,8.036427453,3.757017158,2.525684247,1.64180039,0.568266986,0.568266986,1.64180039,0.0,35.05595897,2.873200685,9.116842731,1.1605056440000001,0.820916369,0.410457485,19.728559012,4.19151583,11.888455771,1.3891833550000001,0.978724471,6.284547803,0.820916369,1.1605056440000001,3.866258609,0.410457485,5.754516457,0.410457485,0.0,13.853452668,58.7036799,0.820916369,14.618975562,8.752320113,6.394706086999999,0.820916369,0.410457485,8.958995721,0.750048159,3.5283834919999997,5.2579199,4.365349882,0.750048159,1.965992169,1.136534943,0.820916369,20.137376105999998,0.410457485,13.530210598,7.339143417,116.75346432999999,3.441467671,3.750288648,0.0,5.943821473,8.208947562,0.0,2.525684247,13.823350845,3.623248844,0.0,1.7287726300000001,14.528650534999999,4.342422645,16.893448479,0.0,3.526706657,7.346672172,0.0,21.161522282,0.568266986,0.0,0.0,6.58231055,13.412594889000001,7.419202406,50.614492809,0.978724471,4.428733096,2.5948585610000006,19.70141349,0.0,1.3183151450000001,3.9234434809999996,0.0,6.535390426,33.169389222,0.0,0.0,0.410457485,0.20350286,0.107620153,0.073514785,0.05876174,0.010425737,0.084142043,0.0,0.0,0.0,0.0,0.0881875,0.0,0.718536445,0.0,0.0,0.0,1.3183113050000002,0.019921795,0.018820938,0.001682785,3.0,3.0,"[[0, 1, 3], [0, 3, 4]]"
141x141,0.410457485,0.0,1.096117558,6.7054265950000005,3.970062681,13.63473225,8.480408220000001,18.698519528,1.231361832,0.410457485,9.615865651,3.554925522,7.657034223,0.0,0.685660073,3.283610752,18.477431392,1.846165717,1.981409991,22.964192501,7.040246885,11.078957194,0.410457485,1.096117558,0.410457485,3.487957512,1.1605056440000001,9.430274678,2.598761037,0.410457485,2.737909353,3.9692708249999997,80.15074428,1.64180039,0.0,0.0,11.202476936,6.971337008,0.0,1.096117558,0.0,13.228207728000001,9.562320544999999,0.685660073,0.685660073,221.57372437,1.096117558,14.389421673000001,7.792224456,20.425020663999998,1.64180039,0.685660073,0.0,1.64180039,0.0,53.06014785,3.558860758,16.903759373,1.1605056440000001,0.820916369,2.594801648,20.212040307000002,4.715433439,10.94383229,0.820916369,1.096117558,3.750288648,1.9131009639999998,1.1605056440000001,3.866258609,0.410457485,6.224056936999999,2.188302153,1.371264502,3.428228268,58.7036799,0.820916369,20.348926464999998,7.8341371639999995,9.701583878000001,1.9131009639999998,1.50264208,8.958995721,0.750048159,2.391848549,5.2579199,5.124031101,1.8422327539999999,0.685660073,0.685660073,2.192180871,23.823170325,0.410457485,24.064503908,22.842345383,117.98632285999999,6.42880935,5.12155315,3.276613475,3.9622735479999998,8.208947562,0.685660073,1.506576442,3.8044362430000005,4.715433439,0.685660073,1.846165717,2.7122516480000005,0.410457485,23.382181465000002,0.0,6.396710893,15.034849669000002,1.371264502,25.855934112,0.0,0.0,0.0,6.394163049,4.440968764,17.907726140999998,46.642333479,0.410457485,3.554925522,12.032116135,31.89136693,0.0,2.527892827,1.9131009639999998,3.9622735479999998,11.084561938,38.073161951,1.371264502,0.0,3.68707096,0.18109274,0.13955884200000002,0.031711757,0.063971598,0.0,0.090347567,0.019721556,0.0,0.0,0.0,0.087825281,0.0,1.3087076,0.0,0.028161249000000003,0.0,1.3123094530000001,0.010678902,0.0,0.0,3.0,3.0,"[[0, 1, 3], [1, 2, 3]]"
142x142,0.0,0.0,10.514950472999999,6.208677837,3.149146312,15.190266934,1.092184595,18.115554744,0.0,0.0,5.921790914000001,1.092184595,6.425672391,0.0,2.651652242,0.0,13.379418099999999,1.435708232,0.750048159,20.501451574,4.901776761,10.668499708999999,0.0,0.685660073,0.0,3.4017004010000003,0.750048159,6.1466639260000004,1.777844668,0.0,0.685660073,0.685660073,87.56348743999999,1.965992169,0.0,0.0,10.792019451,5.739975176,0.0,0.685660073,0.0,12.817750243,10.296950881999999,0.685660073,0.685660073,223.539716539,2.651652242,14.21692454,5.739975176,19.604104295,0.0,0.685660073,0.0,0.0,0.0,50.164828639999996,0.685660073,9.105231787000001,0.750048159,0.0,2.184344163,22.415914902,1.8422327539999999,7.487573825,0.0,0.685660073,5.716280817,1.092184595,0.750048159,3.866258609,0.0,4.992695104999999,1.777844668,1.371264502,9.3261776,58.7036799,0.0,15.01300187,6.516518581,11.170808111,1.092184595,1.092184595,0.750048159,0.750048159,0.750048159,5.2579199,4.713573616,1.8422327539999999,2.651652242,0.685660073,1.371264502,19.459522186999997,0.0,18.966490615999998,22.756088272,140.45751733999998,3.5556086650000003,5.12155315,3.276613475,5.9282657169999995,0.0,0.685660073,0.685660073,15.190738028000002,1.8422327539999999,0.685660073,1.435708232,2.3017941630000003,3.93196516,19.277719172,0.0,5.986253408,14.2139333,1.371264502,9.762931111,0.0,0.0,0.0,8.360155218000001,11.483853452,15.034525455999999,67.51587803,0.0,3.0581767639999997,11.62165865,12.18995344,0.0,2.527892827,3.0581767639999997,3.9622735479999998,7.390487200999999,45.676807168,1.371264502,0.0,3.276613475,0.014858281,0.138858588,0.053092581,0.0672919,0.010425737,0.092020754,0.019721556,0.0,0.0,0.0,0.09251047000000001,0.0,1.057336848,0.0,0.028161249000000003,0.0,1.3383606590000001,0.019921795,0.008558979,0.001682785,3.0,3.0,"[[0, 1, 3], [1, 2, 4]]"
143x143,0.410457485,0.0,10.925407958,8.671418764,2.877878086,14.508539824000001,7.388223625,21.538300093,1.231361832,0.410457485,7.4315214880000005,2.462740927,3.2883235490000002,0.0,2.651652242,3.283610752,19.132783077,1.846165717,1.981409991,22.964192501,9.006239054,11.078957194,0.410457485,1.096117558,0.410457485,5.453949681,1.1605056440000001,3.9692708249999997,1.506576442,0.410457485,2.737909353,3.9692708249999997,71.6315841,3.607792559,0.0,0.0,11.202476936,2.602626334,0.0,1.096117558,0.0,13.228207728000001,3.883014074,0.685660073,0.685660073,223.539716539,3.062109727,18.321386833000002,3.4235137819999997,19.332836069,1.64180039,0.685660073,0.0,1.64180039,0.0,35.58203706,3.558860758,14.719415210000001,1.1605056440000001,0.820916369,0.410457485,20.648985786,3.623248844,12.691453287000002,0.820916369,1.096117558,5.716280817,0.820916369,1.1605056440000001,3.866258609,0.410457485,6.224056936999999,1.096117558,1.371264502,9.3261776,58.7036799,0.820916369,18.164582302,7.61578517,7.08036616,0.820916369,0.410457485,8.958995721,0.750048159,2.391848549,5.2579199,4.031846506,0.750048159,2.651652242,0.685660073,2.192180871,26.444506182,0.410457485,17.075817338,19.347333699,100.51581225,4.244465187,5.12155315,0.0,2.651652242,8.208947562,0.685660073,1.506576442,14.509010918000001,3.623248844,0.685660073,1.846165717,2.7122516480000005,4.342422645,20.10556799,0.0,4.21236673,12.850505506000001,1.371264502,23.453215607,0.0,0.0,0.0,7.267970623,10.120425658,6.987074411,53.196653669,0.410457485,4.428733096,10.939931540000002,28.614753455,0.0,1.435708232,2.786908538,0.685660073,7.807948463,28.894956601,1.371264502,0.0,0.410457485,0.195951021,0.112536243,0.053092581,0.05569847,0.010425737,0.084142043,0.019721556,0.0,0.0,0.0,0.09251047000000001,0.0,0.954796964,0.0,0.024693544,0.0,1.2565667280000001,0.019921795,0.008558979,0.001682785,3.0,3.0,"[[0, 1, 3], [1, 3, 4]]"
144x144,0.410457485,0.0,10.239747885,5.928848178,1.9131009639999998,15.600724419,8.480408220000001,10.289127858,1.231361832,0.410457485,8.244601149000001,3.554925522,5.600072506,0.0,1.965992169,3.283610752,16.238557087,1.1605056440000001,1.981409991,17.479042884,8.320578981,10.393297121,0.410457485,0.410457485,0.410457485,4.768289608,1.1605056440000001,8.744614605,1.9131009639999998,0.410457485,2.05224928,3.283610752,83.67636238,3.607792559,0.0,0.0,10.516816863,5.600072506,0.0,0.410457485,0.0,12.542547655000002,10.842652640999999,0.0,0.0,223.539716539,2.376449654,8.036427453,6.420959954,1.9131009639999998,1.64180039,0.0,0.0,1.64180039,0.0,49.8613012,2.873200685,10.732919908,1.1605056440000001,0.820916369,2.594801648,24.053027922000002,4.715433439,13.504532948000001,0.820916369,0.410457485,5.716280817,1.9131009639999998,1.1605056440000001,3.866258609,0.410457485,3.481486351,1.50264208,0.0,5.897949332,58.7036799,0.820916369,16.235052739,9.800129333,12.947888965,1.9131009639999998,1.50264208,8.958995721,0.750048159,2.391848549,5.2579199,3.752766599,1.8422327539999999,1.965992169,0.0,0.820916369,19.436160277,0.410457485,23.882595342,11.095379392,142.45938446,5.057544848,3.750288648,3.276613475,5.242605644,8.208947562,0.0,0.820916369,14.915535440000001,4.715433439,0.0,1.1605056440000001,2.0265915750000003,4.342422645,17.897031848,0.0,5.7110508200000005,6.121509704,0.0,24.393698012999998,0.0,0.0,0.0,7.674495145,11.619109748,13.793852415,61.051102859,0.410457485,5.520917691,3.1187761700000003,22.978026965,0.0,1.8422327539999999,3.8790931329999996,3.276613475,6.970688212000001,43.605999272,0.0,0.0,3.68707096,0.195951021,0.134642752,0.053092581,0.043100794,0.010425737,0.092419135,0.0,0.0,0.0,0.0,0.06386196300000001,0.0,1.072447081,0.0,0.003467705,0.0,1.1734580520000002,0.019921795,0.008558979,0.001682785,3.0,3.0,"[[0, 1, 3], [2, 3, 4]]"
145x145,0.0,0.0,0.685660073,8.795203985999999,4.970126266,5.891861803,3.823654987,14.751856570000001,0.0,0.0,5.921790914000001,2.002697607,11.656158976,0.0,1.596173085,1.704767878,11.152220818,1.435708232,0.750048159,13.627440596,5.325031532000001,12.941529814999999,0.0,0.685660073,0.0,1.435708232,0.750048159,6.1466639260000004,2.346111654,0.0,1.822195016,1.253927059,81.63453002,8.297770963,0.910513012,0.0,8.265569943,6.650488188,0.568266986,0.685660073,0.0,2.3017941630000003,10.603988819000001,1.596173085,1.253927059,154.64154862,0.685660073,10.28495938,8.355256065999999,21.308872172999997,0.0,1.253927059,0.568266986,0.0,0.0,52.8375972,0.685660073,9.673498773,0.750048159,0.0,2.184344163,24.938498792000004,2.41049974,4.1238756510000005,0.568266986,1.253927059,4.318555634,1.092184595,1.660561171,34.825760359,0.910513012,9.086705165,1.777844668,1.371264502,11.383731604,173.12087386,0.0,23.775808718,5.687061355,7.2388429510000005,1.092184595,5.644702913,0.750048159,0.750048159,1.886583102,0.0,6.418341494,3.663212708,0.685660073,1.822195016,1.371264502,17.539402159,0.0,15.602792441999998,22.494863981,132.22210782,4.1238756510000005,7.853023542,3.276613475,7.940102852000001,2.731470392,0.685660073,2.390427951,4.30449177,2.752745766,1.596173085,2.003975218,14.803853122999998,0.0,11.034793198000001,0.0,7.807233362,22.175958248999997,1.371264502,8.933473885,0.568266986,0.0,0.910513012,6.394163049,7.597881699,19.580527177,50.52494779,0.568266986,1.092184595,14.01090559,12.18995344,0.0,4.006672825,2.228719538,3.9622735479999998,11.142315902,45.328915480000006,1.371264502,0.0,4.1871264870000005,0.007551839,0.167283591,0.035326643,0.10339326800000001,0.0,0.10723553000000001,0.019721556,0.0,0.0,0.0,0.160274233,0.0,1.09399764,0.0,0.028161249000000003,0.0,1.7496969310000001,0.0,0.010261959,0.0,3.0,3.0,"[[0, 1, 4], [0, 1, 2]]"
146x146,0.410457485,0.0,1.096117558,11.257944913,4.69885804,5.2101346930000005,10.119694017,18.174601919,1.231361832,0.410457485,7.4315214880000005,3.373253939,8.518810134,0.0,1.596173085,4.98837863,16.905585795,1.846165717,1.981409991,16.090181523,9.429493825000002,13.3519873,0.410457485,1.096117558,0.410457485,3.487957512,1.1605056440000001,3.9692708249999997,2.074843428,0.410457485,3.874444296,4.537537811,65.70262668000001,9.939571353,0.910513012,0.0,8.676027428,3.513139346,0.568266986,1.096117558,0.0,2.7122516480000005,4.190052011000001,1.596173085,1.253927059,154.64154862,1.096117558,14.389421673000001,6.038794672,21.037603946999997,1.64180039,1.253927059,0.568266986,1.64180039,0.0,38.25480562,3.558860758,15.287682195999999,1.1605056440000001,0.820916369,0.410457485,23.171569676000004,4.19151583,9.327755113,1.3891833550000001,1.664384544,4.318555634,0.820916369,2.0710186559999997,34.825760359,1.320970497,10.318066996999999,1.096117558,1.371264502,11.383731604,173.12087386,0.820916369,26.927389150000003,6.786327944,3.148401,0.820916369,4.962975803,8.958995721,0.750048159,3.5283834919999997,0.0,5.736614384,2.571028113,0.685660073,1.822195016,2.192180871,24.524386154,0.410457485,13.712119164,19.086109408,92.28040272999999,4.812732173000001,7.853023542,0.0,4.663489377,10.940417954,0.685660073,3.21134432,3.6227646600000005,4.533761856,1.596173085,2.414432703,15.214310607999998,0.410457485,11.862642016,0.0,6.0333466840000005,20.812530454999997,1.371264502,22.623758381,0.568266986,0.0,0.910513012,5.301978454,6.2344539050000005,11.533076132,36.205723429,0.978724471,2.462740927,13.329178480000001,28.614753455,0.0,2.91448823,1.9574513119999999,0.685660073,11.559777164,28.547064913,1.371264502,0.0,1.320970497,0.188644579,0.140961246,0.035326643,0.09179983800000001,0.0,0.09935681900000001,0.019721556,0.0,0.0,0.0,0.160274233,0.0,0.991457756,0.0,0.024693544,0.0,1.6679030000000001,0.0,0.010261959,0.0,3.0,3.0,"[[0, 1, 4], [0, 1, 3]]"
147x147,0.0,0.0,10.514950472999999,10.761196154999999,3.8779416710000003,6.765669377,2.731470392,17.591637135,0.0,0.0,3.7374467510000002,0.910513012,7.2874483020000005,0.0,3.562165254,1.704767878,11.807572503,1.435708232,0.750048159,13.627440596,7.291023701,12.941529814999999,0.0,0.685660073,0.0,3.4017004010000003,0.750048159,0.685660073,1.253927059,0.0,1.822195016,1.253927059,73.11536984,10.263763132,0.910513012,0.0,8.265569943,2.281777514,0.568266986,0.685660073,0.0,2.3017941630000003,4.924682348,1.596173085,1.253927059,156.607540789,2.651652242,14.21692454,3.986545392,20.216687578,0.0,1.253927059,0.568266986,0.0,0.0,35.359486409999995,0.685660073,7.48915461,0.750048159,0.0,0.0,25.375444271000003,1.3183151450000001,5.871496648,0.568266986,1.253927059,6.284547803,0.0,1.660561171,34.825760359,0.910513012,9.086705165,0.685660073,1.371264502,17.281680936,173.12087386,0.0,21.591464555,5.468709361,4.617625233,0.0,4.552518318,0.750048159,0.750048159,1.886583102,0.0,5.326156899,2.571028113,2.651652242,1.822195016,1.371264502,20.160738016,0.0,8.614105872,18.999852297,114.75159721,1.939531488,7.853023542,0.0,6.629481546,2.731470392,0.685660073,2.390427951,15.009066445000002,1.660561171,1.596173085,2.003975218,14.803853122999998,3.93196516,7.7581797230000005,0.0,5.622889199,19.991614086,1.371264502,6.5307553799999996,0.568266986,0.0,0.910513012,7.267970623,13.277338593,8.659875447,57.07926798,0.568266986,1.965992169,12.918720995000001,8.913339965,0.0,2.91448823,3.1025271119999998,0.685660073,7.8657024269999996,36.15071013,1.371264502,0.0,0.910513012,0.02241012,0.140260992,0.056707467,0.09512014,0.010425737,0.101030006,0.019721556,0.0,0.0,0.0,0.164959422,0.0,0.740087004,0.0,0.024693544,0.0,1.6939542060000001,0.009242893,0.018820938,0.001682785,3.0,3.0,"[[0, 1, 4], [0, 1, 4]]"
148x148,0.410457485,0.0,0.410457485,8.515374327,3.734080918,6.3023192880000005,11.211878612,6.925429684000001,1.231361832,0.410457485,8.244601149000001,4.4654385340000005,10.830559091,0.0,0.910513012,4.98837863,14.011359805,1.1605056440000001,1.981409991,10.605031906,8.743833752,12.666327227,0.410457485,0.410457485,0.410457485,2.8022974389999997,1.1605056440000001,8.744614605,2.48136795,0.410457485,3.188784223,3.8518777379999998,77.74740496,9.939571353,0.910513012,0.0,7.990367355,6.510585518,0.568266986,0.410457485,0.0,2.0265915750000003,11.149690578,0.910513012,0.568266986,154.64154862,0.410457485,4.104462293,9.036240844,3.617868842,1.64180039,0.568266986,0.568266986,1.64180039,0.0,52.53406976,2.873200685,11.301186894,1.1605056440000001,0.820916369,2.594801648,26.575611812000005,5.283700425,10.140834774,1.3891833550000001,0.978724471,4.318555634,1.9131009639999998,2.0710186559999997,34.825760359,1.320970497,7.5754964110000005,1.50264208,0.0,7.955503336,173.12087386,0.820916369,24.997859587,8.970672107,9.015923805,1.9131009639999998,6.055160398,8.958995721,0.750048159,3.5283834919999997,0.0,5.457534477,3.663212708,0.0,1.136534943,0.820916369,17.516040249,0.410457485,20.518897168,10.834155101,134.22397494,5.625811834,6.48175904,3.276613475,7.254442779,10.940417954,0.0,2.525684247,4.029289182,5.625946451,0.910513012,1.7287726300000001,14.528650534999999,0.410457485,9.654105873999999,0.0,7.532030774000001,14.083534653000001,0.0,23.564240787,0.568266986,0.0,0.910513012,5.708502976,7.733137995000001,18.339854136,44.060172619,0.978724471,3.554925522,5.508023110000001,22.978026965,0.0,3.3210127519999997,3.049635907,3.276613475,10.722516913,43.258107584,0.0,0.0,4.597583972000001,0.188644579,0.163067755,0.035326643,0.079202162,0.0,0.10763391100000001,0.0,0.0,0.0,0.0,0.131625726,0.0,1.109107873,0.0,0.003467705,0.0,1.5847943240000002,0.0,0.010261959,0.0,3.0,3.0,"[[0, 1, 4], [0, 2, 3]]"
