coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,ODImmature1
144x144,0.410457485,0.0,73.465446585,7.883448872,1.9131009639999998,93.382012599,10.339578363000001,13.257428036,1.231361832,0.410457485,6.745099440000001,3.554925522,11.843573618999999,0.0,5.420707945,5.142780895,21.690222408,0.410457485,1.231361832,3.329421467,6.070454462,10.786423244,0.410457485,0.410457485,2.2067500640000004,6.612266497999999,0.410457485,10.603784748,2.842713003,0.410457485,2.05224928,4.213222791,104.49153083499999,23.280504325,1.727344509,0.0,0.410457485,8.388857843,0.0,0.410457485,0.0,3.871118978,13.442631911,0.929612039,0.929612039,4.622948717,2.376449654,8.036427453,16.200001755000002,4.638951647,2.571412429,0.0,0.0,1.64180039,0.929612039,49.8613012,2.873200685,12.708722431999998,0.410457485,0.820916369,4.453971791000001,23.902506723000002,10.145951739000001,17.222881285,0.820916369,1.340069524,3.6993091529999997,1.9131009639999998,2.137801994,0.0,0.410457485,6.551193468,2.36932262,0.86668054,87.28388483199998,0.0,2.554233353,8.386949298,9.167264068,15.604845513,1.9131009639999998,1.50264208,8.208947562,0.0,1.64180039,0.0,3.229986589,2.021796634,2.832672709,0.0,0.820916369,20.365772315999997,0.410457485,30.194968728000003,10.345925842,144.186728969,5.057544848,0.0,5.135783618,27.905168355,9.138559601,0.0,0.820916369,16.823038438,9.291185644,0.0,0.410457485,0.410457485,6.201592788,10.96759042,0.0,3.4614821879999997,5.731111214999999,1.7962925790000002,26.127014997,0.0,0.0,0.0,3.987788803,19.712541972,20.846997288,90.585049425,1.2771380250000002,6.387598231,1.50264208,26.501664053,0.0,1.958865135,6.536049681,7.792743321,9.627644759999999,46.316612606,0.0,0.0,34.670982168,0.210008097,0.050388484,0.063300833,0.030744273,0.010425737,0.010747040999999999,0.0,0.0,0.0,0.0,0.0049147670000000004,0.0,0.605281388,0.0,0.003467705,0.0,1.1030060350000002,0.022521283000000003,0.013363888,0.001682785,3.0,3.0
145x145,0.889687542,0.0,52.117735083,6.197286362,4.038833854,119.258225701,1.092184595,14.001808410999999,0.889687542,0.0,4.422289205,1.092184595,18.628008122,0.0,4.140375849,1.704767878,12.885537802,0.685660073,0.0,9.910519524000001,3.0333203190000004,13.334655938,0.0,0.685660073,1.756368082,3.279685122,0.0,6.1466639260000004,3.2357991960000003,0.0,1.822195016,1.253927059,96.55193293600001,28.4393827,1.727344509,0.0,1.575347615,7.519368436,0.568266986,0.685660073,0.889687542,4.146321566,15.872987421,0.685660073,1.253927059,1.727344509,0.685660073,10.28495938,13.505436518,23.954945973,0.0,1.253927059,1.4579545280000001,0.0,0.0,52.8375972,2.465053333,9.790131154000001,1.77939326,1.77939326,3.074031705,16.494587237,5.981847897000001,4.1238756510000005,0.568266986,1.253927059,2.3015839700000003,1.092184595,2.617032051,0.0,0.0,10.255655445,2.644525208,2.237945042,88.468247384,0.0,2.623004526,8.622852957,5.05419609,8.96618746,1.092184595,1.9818721369999999,0.0,0.0,1.136534943,0.0,8.564580816,1.092184595,1.5523406130000001,1.822195016,1.371264502,18.429089701000002,0.0,18.196817490999997,21.745410431,133.949452329,4.1238756510000005,4.040283834,4.166301017,16.617855125000002,0.0,0.685660073,2.390427951,4.371869717,5.448502358,0.685660073,1.253927059,14.967112292999998,0.0,15.431157039,0.0,3.736684776,18.042890631,2.237945042,10.666790869,0.568266986,0.0,0.0,2.66753221,14.681921846,25.664189449,67.003441478,1.4349475260000002,1.958865135,10.573791545999999,14.783978489,0.889687542,3.2127921940000004,5.735457307,5.689618057000001,11.959147398999999,47.129015802,1.371264502,0.0,27.59386123,0.041773398999999996,0.042587804,0.237914686,0.078690335,0.0,0.008277092,0.019721556,0.0,0.0,0.0,0.068149245,0.0,0.590171155,0.0,0.028161249000000003,0.019623415,1.538039936,0.01306404,0.068398193,0.0,3.0,3.0
146x146,1.3001450270000001,0.0,52.528192568,8.660027289,3.767565628,118.57649859099999,7.388223625,17.424553760000002,2.121049374,0.410457485,5.932019779000001,2.462740927,15.490659280000001,0.0,4.140375849,4.98837863,18.638902779,1.096117558,1.231361832,12.373260451000002,7.1377826120000005,13.745113423,0.410457485,1.096117558,2.166825567,5.331934402,0.410457485,3.9692708249999997,2.96453097,0.410457485,3.874444296,4.537537811,80.62002959600001,30.08118309,1.727344509,0.0,1.9858051,4.382019594,0.568266986,1.096117558,0.889687542,4.556779051,9.459050612999999,0.685660073,1.253927059,1.727344509,1.096117558,14.389421673000001,11.188975124,23.683677747,1.64180039,1.253927059,1.4579545280000001,1.64180039,0.0,38.25480562,5.338254018000001,15.404314577000001,2.189850745,2.600309629,1.3001450270000001,14.727658121000001,7.762863987000001,9.327755113,1.3891833550000001,1.664384544,2.3015839700000003,0.820916369,3.027489536,0.0,0.410457485,11.487017277,1.9627980980000002,2.237945042,88.468247384,0.0,3.4439208949999998,11.774433388999999,6.153462679,4.875745509,0.820916369,1.3001450270000001,8.208947562,0.0,2.7783353330000002,0.0,7.882853706,0.0,1.5523406130000001,1.822195016,2.192180871,25.414073696000003,0.410457485,16.306144213,18.336655858,94.007747239,4.812732173000001,4.040283834,0.889687542,13.34124165,8.208947562,0.685660073,3.21134432,3.6901426070000003,7.229518448,0.685660073,1.664384544,15.377569777999998,0.410457485,16.259005857000002,0.0,1.9627980980000002,16.679462837,2.237945042,24.357075365,0.568266986,0.0,0.0,1.575347615,13.318494052,17.616738404,52.684217117,1.8454050110000002,3.329421467,9.892064436,31.208778504,0.889687542,2.1206075990000004,5.464189081,2.413004582,12.376608660999999,30.347165235,1.371264502,0.0,24.72770524,0.222866139,0.016265459,0.237914686,0.067096905,0.0,0.000398381,0.019721556,0.0,0.0,0.0,0.068149245,0.0,0.487631271,0.0,0.024693544,0.019623415,1.4562460050000001,0.01306404,0.068398193,0.0,3.0,3.0
147x147,0.889687542,0.0,61.947025483,8.163278531,2.946649259,120.132033275,0.0,16.841588976,0.889687542,0.0,2.237945042,0.0,14.259297448000002,0.0,6.1063680179999995,1.704767878,13.540889487000001,0.685660073,0.0,9.910519524000001,4.999312488,13.334655938,0.0,0.685660073,1.756368082,5.245677291,0.0,0.685660073,2.1436146010000003,0.0,1.822195016,1.253927059,88.03277275600001,30.405374869,1.727344509,0.0,1.575347615,3.150657762,0.568266986,0.685660073,0.889687542,4.146321566,10.19368095,0.685660073,1.253927059,3.6933366779999997,2.651652242,14.21692454,9.136725844,22.862761378000002,0.0,1.253927059,1.4579545280000001,0.0,0.0,35.359486409999995,2.465053333,7.605786991,1.77939326,1.77939326,0.889687542,16.931532716,4.889663302000001,5.871496648,0.568266986,1.253927059,4.267576139,0.0,2.617032051,0.0,0.0,10.255655445,1.5523406130000001,2.237945042,94.36619671599999,0.0,2.623004526,6.438508794,4.835844096,6.344969742,0.0,0.889687542,0.0,0.0,1.136534943,0.0,7.4723962209999994,0.0,3.518332782,1.822195016,1.371264502,21.050425558,0.0,11.208130920999999,18.250398747,116.478941719,1.939531488,4.040283834,0.889687542,15.307233819,0.0,0.685660073,2.390427951,15.076444392,4.356317763,0.685660073,1.253927059,14.967112292999998,3.93196516,12.154543564,0.0,1.5523406130000001,15.858546468,2.237945042,8.264072364,0.568266986,0.0,0.0,3.541339784,20.36137874,14.743537718999999,73.557761668,1.4349475260000002,2.832672709,9.481606951,11.507365014000001,0.889687542,2.1206075990000004,6.609264881,2.413004582,8.682533924,37.950810452,1.371264502,0.0,24.317247755,0.05663168,0.015565205,0.25929551,0.070417207,0.010425737,0.002071568,0.019721556,0.0,0.0,0.0,0.072834434,0.0,0.236260519,0.0,0.024693544,0.019623415,1.4822972110000001,0.022306933,0.07695717199999999,0.001682785,3.0,3.0
148x148,1.3001450270000001,0.0,51.842532495,5.917456703,2.8027885059999997,119.668683186,8.480408220000001,6.175381525000001,2.121049374,0.410457485,6.745099440000001,3.554925522,17.802408237,0.0,3.454715776,4.98837863,15.744676789,0.410457485,1.231361832,6.888110834000001,6.452122539,13.05945335,0.410457485,0.410457485,2.166825567,4.646274329,0.410457485,8.744614605,3.371055492,0.410457485,3.188784223,3.8518777379999998,92.66480787600001,30.08118309,1.727344509,0.0,1.3001450270000001,7.379465766,0.568266986,0.410457485,0.889687542,3.871118978,16.41868918,0.0,0.568266986,1.727344509,0.410457485,4.104462293,14.186421296,6.263942642,1.64180039,0.568266986,1.4579545280000001,1.64180039,0.0,52.53406976,4.652593945,11.417819275,2.189850745,2.600309629,3.4844891899999997,18.131700257000002,8.855048582,10.140834774,1.3891833550000001,0.978724471,2.3015839700000003,1.9131009639999998,3.027489536,0.0,0.410457485,8.744446691,2.36932262,0.86668054,85.040019116,0.0,3.4439208949999998,9.844903826,8.337806841999999,10.743268314,1.9131009639999998,2.392329622,8.208947562,0.0,2.7783353330000002,0.0,7.603773799,1.092184595,0.86668054,1.136534943,0.820916369,18.405727791,0.410457485,23.112922216999998,10.084701551,135.95131944899998,5.625811834,2.669019332,4.166301017,15.932195052,8.208947562,0.0,2.525684247,4.096667129,8.321703043,0.0,0.978724471,14.691909704999999,0.410457485,14.050469714999998,0.0,3.4614821879999997,9.950467035,0.86668054,25.297557771,0.568266986,0.0,0.0,1.9818721369999999,14.817178142000001,24.423516407999998,60.538666307,1.8454050110000002,4.421606062,2.070909066,25.572052014,0.889687542,2.527132121,6.556373676,5.0039579839999995,11.539348409999999,45.058207906,0.0,0.0,28.004318715,0.222866139,0.038371968,0.237914686,0.054499229,0.0,0.008675473,0.0,0.0,0.0,0.0,0.039500738,0.0,0.605281388,0.0,0.003467705,0.019623415,1.3731373290000002,0.01306404,0.068398193,0.0,3.0,3.0
149x149,0.889687542,0.0,61.261365409999996,5.420707945,1.9818721369999999,121.22421787,1.092184595,5.592416741,0.889687542,0.0,3.051024703,1.092184595,16.571046405,0.0,5.420707945,1.704767878,10.646663496999999,0.0,0.0,4.425369907,4.313652415,12.648995865,0.0,0.0,1.756368082,4.560017218,0.0,5.461003853,2.550139123,0.0,1.136534943,0.568266986,100.07755103600002,30.405374869,1.727344509,0.0,0.889687542,6.148103934,0.568266986,0.0,0.889687542,3.460661493,17.153319517,0.0,0.568266986,3.6933366779999997,1.965992169,3.93196516,12.134172016,5.443026273,0.0,0.568266986,1.4579545280000001,0.0,0.0,49.63875055,1.77939326,3.619291689,1.77939326,1.77939326,3.074031705,20.335574852,5.981847897000001,6.684576309,0.568266986,0.568266986,4.267576139,1.092184595,2.617032051,0.0,0.0,7.513084859,1.958865135,0.86668054,90.93796844799999,0.0,2.623004526,4.508979231,7.020188258999999,12.212492547,1.092184595,1.9818721369999999,0.0,0.0,1.136534943,0.0,7.193316314,1.092184595,2.832672709,1.136534943,0.0,14.042079653,0.0,18.014908925,9.99844444,158.422513929,2.752611149,2.669019332,4.166301017,17.898187221,0.0,0.0,1.704767878,15.482968914,5.448502358,0.0,0.568266986,14.281452219999998,3.93196516,9.946007422,0.0,3.051024703,9.129550666,0.86668054,9.20455477,0.568266986,0.0,0.0,3.9478643059999996,21.86006283,21.550315722999997,81.412210858,1.4349475260000002,3.9248573039999997,1.660451581,5.870638524,0.889687542,2.527132121,7.701449476,5.0039579839999995,7.8452736729999994,52.661853123,0.0,0.0,27.59386123,0.05663168,0.037671714,0.25929551,0.057819531,0.010425737,0.010348659999999999,0.0,0.0,0.0,0.0,0.044185927,0.0,0.353910636,0.0,0.003467705,0.019623415,1.3991885350000002,0.022306933,0.07695717199999999,0.001682785,3.0,3.0
150x150,1.3001450270000001,0.0,61.671822895,7.883448872,1.710603911,120.54249075999999,7.388223625,9.01516209,2.121049374,0.410457485,4.560755277,2.462740927,13.433697563,0.0,5.420707945,4.98837863,16.400028474,0.410457485,1.231361832,6.888110834000001,8.418114708000001,13.05945335,0.410457485,0.410457485,2.166825567,6.612266497999999,0.410457485,3.283610752,2.278870897,0.410457485,3.188784223,3.8518777379999998,84.145647696,32.047175259,1.727344509,0.0,1.3001450270000001,3.010755092,0.568266986,0.410457485,0.889687542,3.871118978,10.739382709,0.0,0.568266986,3.6933366779999997,2.376449654,8.036427453,9.817710622,5.171758047,1.64180039,0.568266986,1.4579545280000001,1.64180039,0.0,35.05595897,4.652593945,9.233475112,2.189850745,2.600309629,1.3001450270000001,18.568645736,7.762863987000001,11.888455771,1.3891833550000001,0.978724471,4.267576139,0.820916369,3.027489536,0.0,0.410457485,8.744446691,1.2771380250000002,0.86668054,90.93796844799999,0.0,3.4439208949999998,7.660559663,8.119454848,8.122050596000001,0.820916369,1.3001450270000001,8.208947562,0.0,2.7783353330000002,0.0,6.511589204,0.0,2.832672709,1.136534943,0.820916369,21.027063648,0.410457485,16.124235647,6.589689867,118.48080883899999,3.441467671,2.669019332,0.889687542,14.621573746000001,8.208947562,0.0,2.525684247,14.801241804,7.229518448,0.0,0.978724471,14.691909704999999,4.342422645,10.77385624,0.0,1.2771380250000002,7.7661228719999995,0.86668054,22.894839265999998,0.568266986,0.0,0.0,2.855679711,20.496635036,13.502864678,67.092986497,1.8454050110000002,5.295413636,0.978724471,22.295438539,0.889687542,1.4349475260000002,7.4301812499999995,1.727344509,8.262734935000001,35.880002555999994,0.0,0.0,24.72770524,0.23772442,0.011349369000000002,0.25929551,0.046226101,0.010425737,0.0024699490000000004,0.0,0.0,0.0,0.0,0.044185927,0.0,0.251370752,0.0,0.0,0.019623415,1.3173946040000002,0.022306933,0.07695717199999999,0.001682785,3.0,3.0
151x151,1.3001450270000001,0.0,52.528192568,8.660027289,4.859750223,117.39565308,8.480408220000001,17.948471369000004,2.121049374,0.410457485,8.116363942,3.554925522,16.449863323000002,0.0,4.140375849,3.283610752,20.210748375999998,1.096117558,1.231361832,12.373260451000002,6.569515626,11.472083317,0.410457485,1.096117558,2.166825567,5.331934402,0.410457485,9.430274678,3.488448579,0.410457485,2.737909353,3.9692708249999997,95.068147196,22.693925139,1.727344509,0.0,1.9858051,8.750730268,0.0,1.096117558,0.889687542,4.556779051,14.831319147,0.685660073,0.685660073,1.727344509,1.096117558,14.389421673000001,13.85291792,23.071094463999998,1.64180039,0.685660073,0.889687542,1.64180039,0.0,53.06014785,5.338254018000001,17.020391754,2.189850745,2.600309629,3.4844891899999997,19.052127031,8.286781596,10.94383229,0.820916369,1.096117558,1.733316984,1.9131009639999998,3.027489536,0.0,0.410457485,9.213987171,3.0549826930000004,2.237945042,80.512744048,0.0,3.4439208949999998,13.390510566,7.201271899,11.428928387000001,1.9131009639999998,2.392329622,8.208947562,0.0,1.64180039,0.0,7.2702704229999995,1.092184595,1.5523406130000001,0.685660073,2.192180871,24.712857867,0.410457485,26.658528957,22.092891833000003,119.71366736899999,6.42880935,4.040283834,4.166301017,12.640025821,8.208947562,0.685660073,1.506576442,4.782327202,8.321703043,0.685660073,1.096117558,2.8755108180000004,0.410457485,17.262589226,0.0,4.147142261,15.454300369000002,2.237945042,27.589251095999998,0.0,0.0,0.0,2.66753221,11.525008911,23.991388413,63.120827167,1.2771380250000002,4.421606062,10.415982045000002,34.485391979,0.889687542,2.644525208,5.419838733,5.689618057000001,12.811906446999998,40.783775285,1.371264502,0.0,28.004318715,0.21531430000000001,0.043288058,0.217492482,0.051435959,0.0,0.008675473,0.019721556,0.0,0.0,0.0,0.043823708,0.0,0.8415419069999999,0.0,0.028161249000000003,0.019623415,1.3113927520000002,0.01306404,0.058136234,0.0,3.0,3.0
152x152,0.889687542,0.0,61.947025483,8.163278531,4.038833854,118.95118776400001,1.092184595,17.365506585000002,0.889687542,0.0,4.422289205,1.092184595,15.218501491000001,0.0,6.1063680179999995,0.0,15.112735084,0.685660073,0.0,9.910519524000001,4.431045502,11.061625831999999,0.0,0.685660073,1.756368082,5.245677291,0.0,6.1466639260000004,2.66753221,0.0,0.685660073,0.685660073,102.480890356,23.018116918,1.727344509,0.0,1.575347615,7.519368436,0.0,0.685660073,0.889687542,4.146321566,15.565949484,0.685660073,0.685660073,3.6933366779999997,2.651652242,14.21692454,11.80066864,22.250178095,0.0,0.685660073,0.889687542,0.0,0.0,50.164828639999996,2.465053333,9.221864168,1.77939326,1.77939326,3.074031705,21.256001626,5.413580911,7.487573825,0.0,0.685660073,3.6993091529999997,1.092184595,2.617032051,0.0,0.0,7.982625339,2.644525208,2.237945042,86.41069338,0.0,2.623004526,8.054585971,5.883653316,12.898152620000001,1.092184595,1.9818721369999999,0.0,0.0,0.0,0.0,6.859812937999999,1.092184595,3.518332782,0.685660073,1.371264502,20.349209729000002,0.0,21.560515665,22.006634722,142.184861849,3.5556086650000003,4.040283834,4.166301017,14.60601799,0.0,0.685660073,0.685660073,16.168628987,5.448502358,0.685660073,0.685660073,2.465053333,3.93196516,13.158126933,0.0,3.736684776,14.633384000000001,2.237945042,11.496248094999999,0.0,0.0,0.0,4.633524379,18.567893599,21.118187728,83.994371718,0.86668054,3.9248573039999997,10.005524560000001,14.783978489,0.889687542,2.644525208,6.564914533,5.689618057000001,9.117831709999999,48.387420502,1.371264502,0.0,27.59386123,0.049079841,0.042587804,0.23887330599999998,0.054756261,0.010425737,0.010348659999999999,0.019721556,0.0,0.0,0.0,0.048508897,0.0,0.590171155,0.0,0.028161249000000003,0.019623415,1.3374439580000002,0.022306933,0.066695213,0.001682785,3.0,3.0
153x153,1.3001450270000001,0.0,62.357482968,10.626019458,3.767565628,118.269460654,7.388223625,20.788251934,2.121049374,0.410457485,5.932019779000001,2.462740927,12.081152649,0.0,6.1063680179999995,3.283610752,20.866100061,1.096117558,1.231361832,12.373260451000002,8.535507795000001,11.472083317,0.410457485,1.096117558,2.166825567,7.297926571,0.410457485,3.9692708249999997,2.396263984,0.410457485,2.737909353,3.9692708249999997,86.54898701600001,24.659917308,1.727344509,0.0,1.9858051,4.382019594,0.0,1.096117558,0.889687542,4.556779051,9.152012676,0.685660073,0.685660073,3.6933366779999997,3.062109727,18.321386833000002,9.484207246,21.978909869,1.64180039,0.685660073,0.889687542,1.64180039,0.0,35.58203706,5.338254018000001,14.836047591,2.189850745,2.600309629,1.3001450270000001,19.48907251,7.194597001,12.691453287000002,0.820916369,1.096117558,3.6993091529999997,0.820916369,3.027489536,0.0,0.410457485,9.213987171,1.9627980980000002,2.237945042,86.41069338,0.0,3.4439208949999998,11.206166403,6.982919904999999,8.807710668999999,0.820916369,1.3001450270000001,8.208947562,0.0,1.64180039,0.0,6.1780858279999995,0.0,3.518332782,0.685660073,2.192180871,27.334193724,0.410457485,19.669842387,18.597880149,102.24315675899999,4.244465187,4.040283834,0.889687542,11.329404515,8.208947562,0.685660073,1.506576442,15.486901877000001,7.229518448,0.685660073,1.096117558,2.8755108180000004,4.342422645,13.985975751000002,0.0,1.9627980980000002,13.269956206000002,2.237945042,25.186532591,0.0,0.0,0.0,3.541339784,17.204465804999998,13.070736683,69.675147357,1.2771380250000002,5.295413636,9.32379745,31.208778504,0.889687542,1.5523406130000001,6.2936463069999995,2.413004582,9.535292972,31.605569935,1.371264502,0.0,24.72770524,0.23017258100000001,0.016265459,0.23887330599999998,0.043162831,0.010425737,0.0024699490000000004,0.019721556,0.0,0.0,0.0,0.048508897,0.0,0.487631271,0.0,0.024693544,0.019623415,1.2556500270000002,0.022306933,0.066695213,0.001682785,3.0,3.0
154x154,1.3001450270000001,0.0,61.671822895,7.883448872,2.8027885059999997,119.361645249,8.480408220000001,9.539079699,2.121049374,0.410457485,6.745099440000001,3.554925522,14.392901606,0.0,5.420707945,3.283610752,17.971874071,0.410457485,1.231361832,6.888110834000001,7.849847722,10.786423244,0.410457485,0.410457485,2.166825567,6.612266497999999,0.410457485,8.744614605,2.8027885059999997,0.410457485,2.05224928,3.283610752,98.59376529600002,24.659917308,1.727344509,0.0,1.3001450270000001,7.379465766,0.0,0.410457485,0.889687542,3.871118978,16.111651243,0.0,0.0,3.6933366779999997,2.376449654,8.036427453,12.481653417999999,4.559174764,1.64180039,0.0,0.889687542,1.64180039,0.0,49.8613012,4.652593945,10.849552289,2.189850745,2.600309629,3.4844891899999997,22.893114646,8.286781596,13.504532948000001,0.820916369,0.410457485,3.6993091529999997,1.9131009639999998,3.027489536,0.0,0.410457485,6.471416585,2.36932262,0.86668054,82.982465112,0.0,3.4439208949999998,9.27663684,9.167264068,14.675233473999999,1.9131009639999998,2.392329622,8.208947562,0.0,1.64180039,0.0,5.899005921,1.092184595,2.832672709,0.0,0.820916369,20.325847819,0.410457485,26.476620391,10.345925842,144.186728969,5.057544848,2.669019332,4.166301017,13.920357917,8.208947562,0.0,0.820916369,15.893426399,8.321703043,0.0,0.410457485,2.189850745,4.342422645,11.777439608999998,0.0,3.4614821879999997,6.540960404,0.86668054,26.127014997,0.0,0.0,0.0,3.9478643059999996,18.703149895000003,19.877514687,77.529596547,1.2771380250000002,6.387598231,1.50264208,25.572052014,0.889687542,1.958865135,7.3858309019999995,5.0039579839999995,8.698032721,46.316612606,0.0,0.0,28.004318715,0.23017258100000001,0.038371968,0.23887330599999998,0.030565155,0.010425737,0.010747040999999999,0.0,0.0,0.0,0.0,0.01986039,0.0,0.605281388,0.0,0.003467705,0.019623415,1.1725413510000002,0.022306933,0.066695213,0.001682785,3.0,3.0
155x155,0.0,0.0,59.794839203,8.757614282,3.149146312,98.20293297100001,2.951354738,17.720156748,0.0,0.0,3.5556086650000003,1.092184595,18.639008054999998,0.0,4.140375849,3.5639380210000002,14.870569155,0.685660073,0.0,5.485149617,1.253927059,11.148210273999998,0.0,0.685660073,0.929612039,2.413004582,0.0,8.005834069,3.2757236929999998,0.0,1.822195016,2.183539098,108.73317872999999,33.834211426,1.727344509,0.0,5.806344662,8.528760513,0.568266986,0.685660073,0.0,4.973332502000001,14.444486316999999,1.615272112,2.183539098,2.656956548,1.9658446299999999,11.565143937,14.170620457000002,23.168042315999998,0.929612039,1.253927059,0.568266986,0.0,0.929612039,52.8375972,0.685660073,10.782620757000002,0.0,0.0,5.323698863000001,14.450814916000002,9.53466542,7.842223988000001,0.568266986,2.183539098,0.568266986,1.092184595,1.727344509,0.0,0.0,8.602115344,1.777844668,1.371264502,93.64787841399999,0.0,0.0,6.866484874999999,4.601063663,9.895799499,1.092184595,1.092184595,0.0,0.0,1.136534943,0.0,5.895561484,2.021796634,1.9658446299999999,1.822195016,1.371264502,18.469014198,1.280184557,23.608813208,22.158914448,133.949452329,4.1238756510000005,1.371264502,5.135783618,30.109814106,0.929612039,0.685660073,2.390427951,4.434801216,2.951354738,0.685660073,1.253927059,13.187719032999999,1.859170143,14.621307849999999,0.0,2.8700042359999998,16.366360902,2.300876541,8.933473885,0.568266986,0.0,1.280184557,2.707456707,13.091334653,29.567864527999998,74.325626685,0.568266986,1.092184595,10.573791545999999,14.846909988,0.0,2.346111654,4.885676086,8.478403394,12.888759438,45.395698818,1.371264502,0.0,31.994608224,0.007551839,0.05460432,0.040091081,0.069463643,0.0,0.008277092,0.019721556,0.0,0.0,0.0,0.053203622000000006,0.0,0.590171155,0.0,0.028161249000000003,0.0,1.4793702480000002,0.00021435,0.013487084,0.0,3.0,3.0
156x156,0.410457485,0.0,60.205296688000004,11.220355209000001,2.877878086,97.521205861,9.247393768,21.142902097000004,1.231361832,0.410457485,5.065339239,2.462740927,15.501659212999998,0.0,4.140375849,6.847548773,20.623934132000002,1.096117558,1.231361832,7.947890544,5.358389352,11.558667758999999,0.410457485,1.096117558,1.340069524,4.465253862,0.410457485,5.828440968000001,3.0044554669999997,0.410457485,3.874444296,5.46714985,92.80127539,35.476011816,1.727344509,0.0,6.216802147,5.391411671,0.568266986,1.096117558,0.0,5.383789987000001,8.030549509,1.615272112,2.183539098,2.656956548,2.3763021149999997,15.66960623,11.854159063,22.896774089999997,2.571412429,1.253927059,0.568266986,1.64180039,0.929612039,38.25480562,3.558860758,16.39680418,0.410457485,0.820916369,3.5498121850000004,12.683885800000002,11.315681510000001,13.04610345,1.3891833550000001,2.593996583,0.568266986,0.820916369,2.137801994,0.0,0.410457485,9.833477175999999,1.096117558,1.371264502,93.64787841399999,0.0,0.820916369,10.018065307,5.7003302520000005,5.805357548,0.820916369,0.410457485,8.208947562,0.0,2.7783353330000002,0.0,5.213834374,0.929612039,1.9658446299999999,1.822195016,2.192180871,25.453998193,1.690642042,21.71813993,18.750159875,94.007747239,4.812732173000001,1.371264502,1.859170143,26.833200631,9.138559601,0.685660073,3.21134432,3.7530741060000006,4.7323708280000005,0.685660073,1.664384544,13.598176517999999,2.2696276280000003,15.449156668,0.0,1.096117558,15.002933108000002,2.300876541,22.623758381,0.568266986,0.0,1.280184557,1.615272112,11.727906859,21.520413483,60.006402324,0.978724471,2.462740927,9.892064436,31.271710003000003,0.0,1.253927059,4.61440786,5.201789919,13.3062207,28.613848251,1.371264502,0.0,29.128452233999997,0.188644579,0.028281974999999997,0.040091081,0.057870213000000004,0.0,0.000398381,0.019721556,0.0,0.0,0.0,0.053203622000000006,0.0,0.487631271,0.0,0.024693544,0.0,1.3975763170000002,0.00021435,0.013487084,0.0,3.0,3.0
