coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ependymal,ODMature3,Ependymalcells
136x136,0.274911387,8.859278524,3.7378681489999996,3.972495834,3.8701906510000006,80.78491327500001,9.10483471,18.371737355,3.207929624,0.41237493,26.724594389,3.424399573,0.653826704,0.137454413,3.073134726,1.719972112,12.23905225,5.2963460940000004,19.143326029,24.154315876,78.086093508,17.222500657,1.2637311949999999,2.236331352,1.2036422039999999,0.687252188,3.045493386,3.956289985,6.868385356000001,0.137454413,2.2525289319999997,0.137454413,13.1187748,16.072664853,0.0,0.137454413,16.804746232,5.2963460940000004,0.41237493,1.401171765,67.42919105700001,1.8401678449999999,0.791281117,3.150525682,0.274911387,4.203578982,2.771576236,4.657367356,2.615263862,16.708747262,0.851356265,2.0566735780000003,0.0,10.762069418,2.913178693,101.54308457300002,0.41237493,11.139387838000001,16.103448360999998,2.363358376,1.5051829689999998,23.148621644,10.55931193,4.589225316,2.084324048,4.9896918150000005,1.2637311949999999,2.768915066,0.851356265,0.274911387,46.781869461,8.547308620999999,1.066201634,0.687252188,233.147287473,0.653826704,2.2525289319999997,94.781325779,3.864418404,3.28694516,0.0,9.933005501,7.195767383,0.0,2.054998469,2.115088362,12.007129808,4.113230861,21.102432160000003,1.719972112,0.9888106779999999,5.359211273,1.702713432,13.260423126,5.420828043,7.126995139,4.139322517,38.684242291000004,2.331577691,11.089311768,2.221778461,0.9888106779999999,5.4793249930000005,0.791281117,5.853029223,6.362579546,0.0,0.653826704,13.554580609,24.230584412,1.719972112,2.7105002820000004,218.252406471,0.5498155,2.373794895,0.137454413,0.137454413,4.034291123,3.183940659,13.237846502,13.214484883,26.123133310999997,0.0,1.2637311949999999,0.0,8.248245962,4.414242848000001,2.615263862,1.582508569,9.85230425,16.35216084,7.112588442000001,3.60407454,2.829014307,143.119888891,0.014628133,0.491971753,0.044374195000000005,0.242522076,0.0,0.487367288,4.620651649,4.198973777999999,0.0,0.0,0.15041780999999999,0.0,6.364750541,0.093054962,0.446366003,0.00984311,0.021007127,0.0,0.086254422,0.014299006,3.0,3.0,"[0, 1, 3]"
137x137,0.274911387,6.7749544760000004,4.978858569,5.213486254,3.8701906510000006,80.78491327500001,10.34582513,17.926085737,5.689859336,0.41237493,25.881260761,3.424399573,0.653826704,0.137454413,2.229801098,4.201901824,15.118623357,5.2963460940000004,19.143326029,22.069991828,79.724683052,17.222500657,1.2637311949999999,2.236331352,1.2036422039999999,3.1691819,3.045493386,6.438219697,6.868385356000001,0.137454413,2.2525289319999997,1.3784448329999999,18.082669955,15.229331225,0.0,0.137454413,16.804746232,11.501114082,1.6533653499999998,1.401171765,88.03410065700001,3.081158265,3.273210829,2.3071920539999997,0.274911387,4.203578982,0.687252188,2.573043308,5.097193574,9.167474137,0.851356265,2.0566735780000003,0.0,7.834494628000001,2.913178693,92.26754143300002,0.41237493,15.259831778,16.103448360999998,2.363358376,1.5051829689999998,23.546227308,10.956917593999998,18.241329566,0.0,6.230682235000001,1.2637311949999999,2.768915066,0.851356265,0.274911387,37.999614773,9.788299040999998,1.066201634,0.687252188,239.35205546100002,0.653826704,2.2525289319999997,112.81025061899999,3.0210847759999995,10.73272974,0.0,9.933005501,7.195767383,0.0,2.054998469,3.356078782,8.236187737,5.354221281,24.379651530000004,2.960962532,0.9888106779999999,6.600201693,1.702713432,20.259319956,5.420828043,7.126995139,2.054998469,42.407155883,3.572568111,13.57124148,1.3784448329999999,0.9888106779999999,5.4793249930000005,0.791281117,5.853029223,6.362579546,0.0,0.653826704,13.554580609,29.592044944,1.719972112,2.7105002820000004,200.652948101,0.5498155,3.6147853149999998,1.3784448329999999,0.137454413,4.034291123,1.099616611,13.237846502,13.214484883,41.412652213,0.0,1.2637311949999999,0.0,11.971159554,3.57090922,2.615263862,1.582508569,5.68373904,17.59315126,6.269254814000001,3.60407454,2.829014307,149.132117271,0.014628133,0.519491081,0.06652247,0.245954786,0.0,0.511482931,5.833772466,4.198973777999999,0.000573232,0.0,0.1626471,0.0,5.758634226000001,0.0,0.438739217,0.023991326,0.021007127,0.041091738,0.106856622,0.028006834,3.0,3.0,"[0, 1, 4]"
138x138,0.274911387,8.859278524,11.943211671,8.135132839,3.8701906510000006,81.558574099,8.451008006,20.45299144,2.55410292,8.617718452,26.070767685,5.505653658,0.0,0.137454413,3.073134726,0.41237493,7.662445758,10.112753577,18.489499325,22.846718694,77.43226680400001,15.261080692000002,1.2637311949999999,0.274911387,0.5498155,0.687252188,3.045493386,0.687252188,6.868385356000001,0.137454413,2.2525289319999997,0.137454413,5.9267737369999995,21.542899039999998,0.0,0.137454413,16.804746232,4.64251939,0.41237493,1.401171765,66.42789657700001,4.575248633999999,2.872535202,2.496698978,0.274911387,4.203578982,2.771576236,4.003540652,5.470234187,27.648628302,0.851356265,4.791754367,0.0,13.497150207,2.913178693,110.29902979300002,0.41237493,9.297862134999999,16.103448360999998,2.363358376,0.851356265,27.431076659,8.597891964999999,12.794568838,2.084324048,7.0709459,1.2637311949999999,4.850169150999999,0.851356265,3.009992176,51.718175185999996,5.932044759,0.41237493,0.687252188,245.515429981,0.0,2.2525289319999997,109.53716422900001,3.2105917,2.633118456,0.0,5.356399009,9.930848172,0.0,1.401171765,4.850169150999999,10.699532626,6.848311649999999,14.030641138,0.41237493,0.9888106779999999,2.743947411,1.702713432,24.320898954,4.113230861,7.126995139,3.485495813,26.916914751,2.331577691,11.089311768,2.221778461,0.9888106779999999,4.171727811,0.137454413,8.588110012,6.362579546,0.0,0.0,6.362579546,19.773664138,0.41237493,2.0566735780000003,260.846862161,0.5498155,0.41237493,0.137454413,0.137454413,4.034291123,3.183940659,12.584019798,15.949565672,27.136475769999997,0.0,1.2637311949999999,0.0,17.226707037,3.760416144,0.0,0.274911387,9.85230425,15.044563658,9.847669231000001,0.9888106779999999,2.829014307,131.899859621,0.0,0.465216916,0.044374195000000005,0.259706513,0.0,0.482822183,4.41553501,4.353973236999999,0.091746982,0.0,0.152967755,0.0,7.0608595119999995,0.093054962,0.362726072,0.00984311,0.021007127,0.0,0.086254422,0.0,3.0,3.0,"[0, 2, 3]"
139x139,0.274911387,6.7749544760000004,13.184202091,9.376123259,3.8701906510000006,81.558574099,9.691998426,20.007339822000002,5.0360326319999995,8.617718452,25.227434057,5.505653658,0.0,0.137454413,2.229801098,2.894304642,10.542016865,10.112753577,18.489499325,20.762394646,79.070856348,15.261080692000002,1.2637311949999999,0.274911387,0.5498155,3.1691819,3.045493386,3.1691819,6.868385356000001,0.137454413,2.2525289319999997,1.3784448329999999,10.890668892,20.699565412,0.0,0.137454413,16.804746232,10.847287378,1.6533653499999998,1.401171765,87.03280617700001,5.8162390539999995,5.354464913999999,1.6533653499999998,0.274911387,4.203578982,0.687252188,1.919216604,7.952163899,20.107355177,0.851356265,4.791754367,0.0,10.569575417,2.913178693,101.02348665300002,0.41237493,13.418306075,16.103448360999998,2.363358376,0.851356265,27.828682323,8.995497628999999,26.446673088,0.0,8.31193632,1.2637311949999999,4.850169150999999,0.851356265,3.009992176,42.935920497999994,7.173035179,0.41237493,0.687252188,251.72019796900003,0.0,2.2525289319999997,127.56608906900001,2.367258072,10.078903036,0.0,5.356399009,9.930848172,0.0,1.401171765,6.0911595709999995,6.9285905549999995,8.089302069999999,17.307860507999997,1.6533653499999998,0.9888106779999999,3.984937831,1.702713432,31.319795784,4.113230861,7.126995139,1.401171765,30.639828343,3.572568111,13.57124148,1.3784448329999999,0.9888106779999999,4.171727811,0.137454413,8.588110012,6.362579546,0.0,0.0,6.362579546,25.135124670000003,0.41237493,2.0566735780000003,243.24740379099998,0.5498155,1.6533653499999998,1.3784448329999999,0.137454413,4.034291123,1.099616611,12.584019798,15.949565672,42.425994672,0.0,1.2637311949999999,0.0,20.949620629,2.917082516,0.0,0.274911387,5.68373904,16.285554078,9.004335603,0.9888106779999999,2.829014307,137.912088001,0.0,0.492736244,0.06652247,0.263139223,0.0,0.506937826,5.628655827,4.353973236999999,0.09232021400000001,0.0,0.16519704500000001,0.0,6.454743197,0.0,0.355099286,0.023991326,0.021007127,0.041091738,0.106856622,0.013707828,3.0,3.0,"[0, 2, 4]"
140x140,0.274911387,8.859278524,4.978858569,3.905889072,3.8701906510000006,78.82349331,9.691998426,21.440824243,5.0360326319999995,0.41237493,27.311758105,2.770572869,0.0,0.137454413,4.314125146,2.894304642,12.626340913,4.64251939,18.489499325,22.846718694,81.155180396,15.261080692000002,1.2637311949999999,0.274911387,0.5498155,3.1691819,3.045493386,3.1691819,6.868385356000001,0.137454413,2.2525289319999997,1.3784448329999999,10.890668892,17.313655273,0.0,0.137454413,16.804746232,10.847287378,1.6533653499999998,1.401171765,75.571380407,3.081158265,2.619384125,3.7376893979999997,0.274911387,4.203578982,2.771576236,4.003540652,2.481929712,21.672642417,0.851356265,2.0566735780000003,0.0,12.003059837999999,2.913178693,88.391654883,0.41237493,12.767549334000002,16.103448360999998,2.363358376,0.851356265,21.707662849,11.079821676999998,18.241329566,2.084324048,5.5768555310000005,1.2637311949999999,2.115088362,0.851356265,0.274911387,47.235745255999994,7.173035179,0.41237493,0.687252188,238.04445827900003,0.0,2.2525289319999997,112.20211059900001,4.45158212,10.078903036,0.0,5.356399009,7.195767383,0.0,1.401171765,3.356078782,13.181462338,5.354221281,18.741344929,1.6533653499999998,0.9888106779999999,3.984937831,1.702713432,21.812621304,4.113230861,7.126995139,3.485495813,30.639828343,3.572568111,13.57124148,3.4627688809999997,0.9888106779999999,4.171727811,0.137454413,5.853029223,6.362579546,0.0,0.0,6.362579546,24.484367929,0.41237493,2.0566735780000003,250.030753121,0.5498155,1.6533653499999998,1.3784448329999999,0.137454413,4.034291123,3.183940659,12.584019798,13.214484883,36.304975197999994,0.0,1.2637311949999999,0.0,10.009739589,5.001406564,0.0,0.274911387,9.85230425,16.285554078,8.353578862,0.9888106779999999,2.829014307,135.57259645099998,0.0,0.482538254,0.06652247,0.251590959,0.0,0.477905542,5.148066692,4.1699533419999995,0.000573232,0.0,0.147373952,0.0,5.862180598,0.093054962,0.374173001,0.028056491000000003,0.021007127,0.041091738,0.106856622,0.013707828,3.0,3.0,"[0, 3, 4]"
141x141,0.274911387,8.859278524,11.943211671,9.442730021,2.0884284600000003,83.519994064,9.10483471,21.106818144000002,3.207929624,8.617718452,24.942832198,4.377718171,0.653826704,0.137454413,3.073134726,1.719972112,12.23905225,10.766580281,19.143326029,24.154315876,78.086093508,15.440738466,1.2637311949999999,2.236331352,1.2036422039999999,0.687252188,1.2637311949999999,3.956289985,6.868385356000001,0.137454413,2.2525289319999997,0.137454413,9.555359439,21.542899039999998,0.0,0.137454413,16.804746232,5.2963460940000004,0.41237493,1.401171765,55.46173145699999,4.575248633999999,3.526361906,3.150525682,0.274911387,4.203578982,2.771576236,2.875605165,8.085498049,27.648628302,0.851356265,3.009992176,0.0,13.497150207,2.913178693,85.42811490300001,0.41237493,13.874468626999999,16.103448360999998,2.363358376,1.5051829689999998,29.572202975,10.55931193,12.794568838,2.084324048,5.943010413,1.2637311949999999,5.503995854999999,0.851356265,3.009992176,47.860217844,6.76554643,1.066201634,0.687252188,245.041264972,0.653826704,2.2525289319999997,99.223174919,3.864418404,1.5051829689999998,0.0,9.933005501,8.149085980999999,0.0,2.054998469,4.850169150999999,10.225367617,3.2848962889999997,16.71051781,1.719972112,0.9888106779999999,3.577449082,1.702713432,23.372747455,1.857412682,0.0,4.139322517,38.684242291000004,0.5498155,11.089311768,2.221778461,0.9888106779999999,3.697562802,0.791281117,8.588110012,6.362579546,0.0,0.653826704,13.554580609,23.40224984,1.719972112,0.928738091,195.055427421,0.5498155,2.373794895,0.137454413,0.137454413,2.2525289319999997,3.183940659,13.237846502,15.949565672,28.983354494999997,0.0,1.2637311949999999,0.0,17.406364811,4.414242848000001,2.615263862,1.582508569,8.070542059,16.35216084,9.847669231000001,3.60407454,2.829014307,111.67311604099999,0.014628133,0.412138365,0.02337782,0.24293104000000001,0.0,0.454043756,3.769045043,4.236947803999999,0.091746982,0.0,0.126811105,0.0,7.003198489,0.093054962,0.33730611,0.005670202,0.007938421,0.0,0.078627877,0.014299006,3.0,3.0,"[1, 2, 3]"
142x142,0.274911387,6.7749544760000004,13.184202091,10.683720440999998,2.0884284600000003,83.519994064,10.34582513,20.661166526000002,5.689859336,8.617718452,24.09949857,4.377718171,0.653826704,0.137454413,2.229801098,4.201901824,15.118623357,10.766580281,19.143326029,22.069991828,79.724683052,15.440738466,1.2637311949999999,2.236331352,1.2036422039999999,3.1691819,1.2637311949999999,6.438219697,6.868385356000001,0.137454413,2.2525289319999997,1.3784448329999999,14.519254594,20.699565412,0.0,0.137454413,16.804746232,11.501114082,1.6533653499999998,1.401171765,76.066641057,5.8162390539999995,6.0082916179999994,2.3071920539999997,0.274911387,4.203578982,0.687252188,0.791281117,10.567427761,20.107355177,0.851356265,3.009992176,0.0,10.569575417,2.913178693,76.152571763,0.41237493,17.994912567,16.103448360999998,2.363358376,1.5051829689999998,29.969808639,10.956917593999998,26.446673088,0.0,7.184000833,1.2637311949999999,5.503995854999999,0.851356265,3.009992176,39.077963155999996,8.00653685,1.066201634,0.687252188,251.24603295999998,0.653826704,2.2525289319999997,117.252099759,3.0210847759999995,8.950967549,0.0,9.933005501,8.149085980999999,0.0,2.054998469,6.0911595709999995,6.4544255459999995,4.525886709,19.98773718,2.960962532,0.9888106779999999,4.8184395019999995,1.702713432,30.371644285,1.857412682,0.0,2.054998469,42.407155883,1.79080592,13.57124148,1.3784448329999999,0.9888106779999999,3.697562802,0.791281117,8.588110012,6.362579546,0.0,0.653826704,13.554580609,28.763710372,1.719972112,0.928738091,177.45596905099998,0.5498155,3.6147853149999998,1.3784448329999999,0.137454413,2.2525289319999997,1.099616611,13.237846502,15.949565672,44.272873397,0.0,1.2637311949999999,0.0,21.129278403,3.57090922,2.615263862,1.582508569,3.901976849,17.59315126,9.004335603,3.60407454,2.829014307,117.685344421,0.014628133,0.439657693,0.045526095,0.24636375000000002,0.0,0.47815939900000004,4.98216586,4.236947803999999,0.09232021400000001,0.0,0.139040395,0.0,6.397082174,0.0,0.329679324,0.019818418,0.007938421,0.041091738,0.099230077,0.028006834,3.0,3.0,"[1, 2, 4]"
143x143,0.274911387,8.859278524,4.978858569,5.213486254,2.0884284600000003,80.78491327500001,10.34582513,22.094650947,5.689859336,0.41237493,26.183822618,1.6426373819999998,0.653826704,0.137454413,4.314125146,4.201901824,17.202947405,5.2963460940000004,19.143326029,24.154315876,81.8090071,15.440738466,1.2637311949999999,2.236331352,1.2036422039999999,3.1691819,1.2637311949999999,6.438219697,6.868385356000001,0.137454413,2.2525289319999997,1.3784448329999999,14.519254594,17.313655273,0.0,0.137454413,16.804746232,11.501114082,1.6533653499999998,1.401171765,64.605215287,3.081158265,3.273210829,4.391516102,0.274911387,4.203578982,2.771576236,2.875605165,5.097193574,21.672642417,0.851356265,0.274911387,0.0,12.003059837999999,2.913178693,63.520739993,0.41237493,17.344155826,16.103448360999998,2.363358376,1.5051829689999998,23.848789165,13.041241642,18.241329566,2.084324048,4.448920044,1.2637311949999999,2.768915066,0.851356265,0.274911387,43.377787913999995,8.00653685,1.066201634,0.687252188,237.57029326999998,0.653826704,2.2525289319999997,101.888121289,5.1054088239999995,8.950967549,0.0,9.933005501,5.414005191999999,0.0,2.054998469,3.356078782,12.707297329,1.79080592,21.421221601,2.960962532,0.9888106779999999,4.8184395019999995,1.702713432,20.864469805,1.857412682,0.0,4.139322517,42.407155883,1.79080592,13.57124148,3.4627688809999997,0.9888106779999999,3.697562802,0.791281117,5.853029223,6.362579546,0.0,0.653826704,13.554580609,28.112953630999996,1.719972112,0.928738091,184.239318381,0.5498155,3.6147853149999998,1.3784448329999999,0.137454413,2.2525289319999997,3.183940659,13.237846502,13.214484883,38.151853923,0.0,1.2637311949999999,0.0,10.189397363,5.655233268000001,2.615263862,1.582508569,8.070542059,17.59315126,8.353578862,3.60407454,2.829014307,115.34585287099999,0.014628133,0.429459703,0.045526095,0.23481548600000002,0.0,0.449127115,4.501576725,4.052927908999999,0.000573232,0.0,0.121217302,0.0,5.8045195750000005,0.093054962,0.348753039,0.023883583,0.007938421,0.041091738,0.099230077,0.028006834,3.0,3.0,"[1, 3, 4]"
144x144,0.274911387,8.859278524,13.184202091,9.376123259,2.0884284600000003,81.558574099,9.691998426,24.175905032000003,5.0360326319999995,8.617718452,25.529995914,3.7238914669999996,0.0,0.137454413,4.314125146,2.894304642,12.626340913,10.112753577,18.489499325,22.846718694,81.155180396,13.479318501000002,1.2637311949999999,0.274911387,0.5498155,3.1691819,1.2637311949999999,3.1691819,6.868385356000001,0.137454413,2.2525289319999997,1.3784448329999999,7.327253531,22.783889459999997,0.0,0.137454413,16.804746232,10.847287378,1.6533653499999998,1.401171765,63.603920806999994,5.8162390539999995,5.354464913999999,3.7376893979999997,0.274911387,4.203578982,2.771576236,2.221778461,7.952163899,32.612523457,0.851356265,3.009992176,0.0,14.738140627,2.913178693,72.27668521300001,0.41237493,15.502630123,16.103448360999998,2.363358376,0.851356265,28.13124418,11.079821676999998,26.446673088,2.084324048,6.530174129,1.2637311949999999,4.850169150999999,0.851356265,3.009992176,48.314093639,5.391272988,0.41237493,0.687252188,249.93843577799998,0.0,2.2525289319999997,116.643959739,4.45158212,8.297140845,0.0,5.356399009,8.149085980999999,0.0,1.401171765,6.0911595709999995,11.399700146999999,4.525886709,14.349430579,1.6533653499999998,0.9888106779999999,2.20317564,1.702713432,31.924945633,0.5498155,0.0,3.485495813,30.639828343,1.79080592,13.57124148,3.4627688809999997,0.9888106779999999,2.38996562,0.137454413,8.588110012,6.362579546,0.0,0.0,6.362579546,23.656033357,0.41237493,0.274911387,226.833774071,0.5498155,1.6533653499999998,1.3784448329999999,0.137454413,2.2525289319999997,3.183940659,12.584019798,15.949565672,39.165196382,0.0,1.2637311949999999,0.0,19.167858438,5.001406564,0.0,0.274911387,8.070542059,16.285554078,11.088659651,0.9888106779999999,2.829014307,104.125823601,0.0,0.402704866,0.045526095,0.251999923,0.0,0.44458201,4.296460086,4.207927367999999,0.09232021400000001,0.0,0.123767247,0.0,6.500628546,0.093054962,0.265113108,0.023883583,0.007938421,0.041091738,0.099230077,0.013707828,3.0,3.0,"[2, 3, 4]"
145x145,0.274911387,6.7749544760000004,12.019602246,9.595502357,4.874320154,82.39853012399999,11.036771647,17.865999774,0.653826704,9.545465292,29.661284102,5.308124097,1.5815735439999998,0.137454413,0.137454413,1.719972112,11.311700084,9.216618854,15.498399294,21.218635563,78.58763202,13.817053462,0.41237493,3.164078192,1.2036422039999999,0.687252188,3.121883961,3.956289985,2.611602958,0.137454413,0.5498155,1.065201253,12.267418535000001,18.607218727,0.0,0.137454413,16.259038636,2.818645739,1.3401217699999999,0.5498155,78.890616827,5.655828403999999,3.526361906,1.066201634,0.274911387,1.649476062,2.542737956,3.500790148,8.085498049,12.589357102,0.0,6.6472401350000005,0.0,5.999549438999999,2.061822428,114.174916343,0.41237493,10.163788498999999,14.477092281,1.512002111,0.653826704,29.957155383999996,9.555567651999999,11.091855406,0.0,6.098416524,0.41237493,4.729029262999999,0.92774684,3.009992176,44.795982759000005,13.262543853,1.066201634,0.687252188,238.71480619300002,0.653826704,0.5498155,109.59959665299999,0.928738091,2.435588895,0.92774684,6.603969943,11.939209542,0.92774684,2.131389044,3.147455719,9.61813609,7.7760584900000005,19.668947739000004,3.57545788,0.137454413,5.359211273,0.0,22.843988181,6.348574883,7.126995139,1.2036422039999999,40.921741358,2.331577691,12.169891538,0.137454413,0.137454413,5.6320973290000005,0.791281117,7.889492860000001,6.362579546,0.0,0.653826704,13.554580609,23.254985073,1.719972112,2.7105002820000004,212.396803981,1.47756234,2.373794895,0.137454413,0.137454413,2.331577691,2.0273634510000003,16.631659875,12.150424601,31.469186193,0.0,0.41237493,0.0,16.710426647,1.478562535,2.615263862,1.582508569,6.764318810000001,12.171753371,9.848085226,2.752718275,0.274911387,146.070592189,0.014628133,0.5337039229999999,0.078565781,0.257427783,0.0,0.537951762,5.101240784,4.546521307999999,0.091746982,0.0,0.14040561299999998,0.0,6.962235186999999,0.0,0.400964109,0.004172908,0.021007127,0.023021592,0.130719802,0.014299006,3.0,3.0,"[0, 1, 2]"
146x146,0.274911387,8.859278524,3.814258724,4.12526817,4.874320154,79.663449335,11.036771647,19.299484194999998,0.653826704,1.3401217699999999,31.74560815,2.573043308,1.5815735439999998,0.137454413,2.221778461,1.719972112,13.396024132,3.746384667,15.498399294,23.302959611,80.671956068,13.817053462,0.41237493,3.164078192,1.2036422039999999,0.687252188,3.121883961,3.956289985,2.611602958,0.137454413,0.5498155,1.065201253,12.267418535000001,15.221308588,0.0,0.137454413,16.259038636,2.818645739,1.3401217699999999,0.5498155,67.42919105700001,2.920747615,0.791281117,3.150525682,0.274911387,1.649476062,4.627062004,5.585114196,2.615263862,14.154644342,0.0,3.912159346,0.0,7.433033859999999,2.061822428,101.54308457300002,0.41237493,9.513031758,14.477092281,1.512002111,0.653826704,23.836135909999996,11.6398917,2.886511884,2.084324048,3.363335735,0.41237493,1.9939484739999997,0.92774684,0.274911387,49.095807517000004,13.262543853,1.066201634,0.687252188,225.03906650300002,0.653826704,0.5498155,94.235618183,3.013062139,2.435588895,0.92774684,6.603969943,9.204128753,0.92774684,2.131389044,0.41237493,15.871007873,5.040977701,21.102432160000003,3.57545788,0.137454413,5.359211273,0.0,13.336813701,6.348574883,7.126995139,3.287966252,40.921741358,2.331577691,12.169891538,2.221778461,0.137454413,5.6320973290000005,0.791281117,5.154412071,6.362579546,0.0,0.653826704,13.554580609,22.604228331999998,1.719972112,2.7105002820000004,219.180153311,1.47756234,2.373794895,0.137454413,0.137454413,2.331577691,4.111687499,16.631659875,9.415343812,25.348166718999998,0.0,0.41237493,0.0,5.770545607000001,3.562886583,2.615263862,1.582508569,10.93288402,12.171753371,9.197328485,2.752718275,0.274911387,143.731100639,0.014628133,0.5235059329999999,0.078565781,0.24587951900000002,0.0,0.508919478,4.620651649,4.3625014129999995,0.0,0.0,0.12258251999999999,0.0,6.369672587999999,0.093054962,0.420037824,0.008238073,0.021007127,0.023021592,0.130719802,0.014299006,3.0,3.0,"[0, 1, 3]"
147x147,0.274911387,6.7749544760000004,5.055249144,5.36625859,4.874320154,79.663449335,12.277762067,18.853832577,3.135756416,1.3401217699999999,30.902274522,2.573043308,1.5815735439999998,0.137454413,1.3784448329999999,4.201901824,16.275595239,3.746384667,15.498399294,21.218635563,82.310545612,13.817053462,0.41237493,3.164078192,1.2036422039999999,3.1691819,3.121883961,6.438219697,2.611602958,0.137454413,0.5498155,2.306191673,17.23131369,14.37797496,0.0,0.137454413,16.259038636,9.023413727000001,2.58111219,0.5498155,88.03410065700001,4.161738035,3.273210829,2.3071920539999997,0.274911387,1.649476062,2.542737956,3.500790148,5.097193574,6.613371217,0.0,3.912159346,0.0,4.50545907,2.061822428,92.26754143300002,0.41237493,13.633475698,14.477092281,1.512002111,0.653826704,24.233741573999996,12.037497363999998,16.538616134,0.0,4.604326155,0.41237493,1.9939484739999997,0.92774684,0.274911387,40.313552829,14.503534273,1.066201634,0.687252188,231.24383449100003,0.653826704,0.5498155,112.26454302299999,2.1697285109999997,9.881373475,0.92774684,6.603969943,9.204128753,0.92774684,2.131389044,1.6533653499999998,12.100065802,6.281968121,24.379651530000004,4.8164483,0.137454413,6.600201693,0.0,20.335710531,6.348574883,7.126995139,1.2036422039999999,44.644654949999996,3.572568111,14.65182125,1.3784448329999999,0.137454413,5.6320973290000005,0.791281117,5.154412071,6.362579546,0.0,0.653826704,13.554580609,27.965688864,1.719972112,2.7105002820000004,201.580694941,1.47756234,3.6147853149999998,1.3784448329999999,0.137454413,2.331577691,2.0273634510000003,16.631659875,9.415343812,40.637685621,0.0,0.41237493,0.0,9.493459199,2.719552955,2.615263862,1.582508569,6.764318810000001,13.412743790999999,8.353994857,2.752718275,0.274911387,149.743329019,0.014628133,0.5510252609999999,0.100714056,0.24931222900000002,0.0,0.5330351210000001,5.833772466,4.3625014129999995,0.000573232,0.0,0.13481180999999998,0.0,5.763556273,0.0,0.412411038,0.022386289,0.021007127,0.06411333,0.151322002,0.028006834,3.0,3.0,"[0, 1, 4]"
