coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature1,Ependymal,ODImmature1 Ependymal
158x158,0.796862115,6.7489841760000004,2.034614799,7.256741867999999,3.150861859,91.592623586,16.080748661,28.173055283,3.785464752,1.1832585340000001,28.269544806,4.406281787,9.009579137,0.38640463,2.396955314,5.37478326,20.043111245,5.7479454169999995,15.389668441,23.559635182999997,84.58747497499999,13.997113381000002,2.421049191,0.796862115,0.796862115,3.5978483289999996,2.034614799,10.676655342,10.988642335000002,0.796862115,5.277902285,3.8518777379999998,81.303605858,24.150623264999997,0.0,0.0,16.825923175,9.778320749999999,0.568266986,1.6482183799999999,0.38640463,2.1131709169999997,11.922491627,0.0,0.568266986,2.94050755,0.796862115,4.877263342,8.512132461999999,7.331207203,2.8795612850000003,1.3410680350000002,0.568266986,7.444181837,1.237760895,53.693305201,3.259605315,16.582890174999996,16.461971064,2.058677264,4.605393353999999,22.977086964,10.486857685,14.161957873999999,1.3891833550000001,4.692062832,1.419623251,4.002219026,1.26181375,0.38640463,22.880117116,7.060592836,1.8890467100000001,0.38640463,208.267972546,0.0,2.523629801,21.412742321000003,7.455846123,10.253684699999999,2.2995055939999998,6.5322255270000005,13.002948502999999,0.38640463,4.402492647,1.702713432,7.614968022999999,1.478589225,0.0,2.295770384,1.672272634,19.061639298,2.1131709169999997,24.847901952999997,9.990822060000001,134.22397494,8.022767148,24.888683997,4.435848916,16.865334806,8.981748611,0.851356265,6.546807347,1.8890467100000001,11.156383912,7.135380595,0.978724471,13.685317494,7.159441661000001,22.048436859999995,0.38640463,2.9812062779999997,7.1875682119999995,0.0,23.950645417,0.9546716160000001,0.0,1.702713432,1.8649856439999999,17.65804251,34.274438474,54.83031023,0.978724471,5.565517228,2.070909066,33.725278517,1.237760895,2.43325263,3.049635907,6.911367644,23.214778493,44.538053962999996,0.851356265,2.55410292,20.72460318,0.188644579,0.283812978,0.020422204,0.223860878,0.0,0.30518022199999995,0.0,3.231596684,0.0,0.0,0.167720657,0.0,3.6767505799999998,0.0,0.22325963599999998,0.04209525099999999,0.636055762,0.184977216,0.067266542,0.016971307,3.0,3.0,"[[0, 2, 3], [0, 2, 3]]"
159x159,0.796862115,6.7489841760000004,2.1110053740000003,7.409514204,4.154991362,90.471159646,18.012685598,29.100802123,1.231361832,2.1110053740000003,33.290558567,3.554925522,9.937325976999999,0.38640463,1.545599049,5.37478326,21.200083127,4.19798399,11.744741706,22.708278917999998,87.173337535,10.591666186000001,1.569692926,1.7246089549999999,0.796862115,3.5978483289999996,2.1110053740000003,10.676655342,6.731859937,0.796862115,3.5751888529999998,4.779624578,80.45224959299999,23.299266999999997,0.0,0.0,16.280215579,7.300620395,1.496013826,0.796862115,0.38640463,3.1937506869999996,11.922491627,0.0,0.568266986,0.38640463,2.652347883,5.805010182,8.512132461999999,4.777104283,2.02820502,3.1965538030000005,0.568266986,4.115146279,0.38640463,53.693305201,3.259605315,14.956534094999997,14.835614984,1.207320999,3.7540370889999997,23.66460123,11.567437455,12.459244442,1.3891833550000001,3.0657067520000005,0.568266986,3.2272524339999995,1.338204325,0.38640463,25.194055172000002,11.775828068,1.8890467100000001,0.38640463,200.15975157600002,0.0,0.820916369,20.867034725,6.604489858,9.402328435,3.2272524339999995,3.2031899690000003,15.011309873,1.31415147,4.478883222,0.0,11.478846088000001,2.4063360649999996,0.0,4.151256152,0.820916369,19.061639298,0.410457485,24.924292528,10.9185689,134.22397494,7.171410883,27.126183064,4.435848916,17.945914576,8.981748611,0.0,6.6995796830000005,1.8890467100000001,10.45776676,7.135380595,0.978724471,13.685317494,7.159441661000001,20.422080779999998,0.38640463,2.9812062779999997,8.115315052,0.92774684,23.950645417,0.9546716160000001,0.0,0.0,2.792732484,21.051855883,30.475297403000003,54.055343638,0.978724471,4.714160963,2.070909066,31.247578162000003,0.38640463,2.43325263,3.049635907,7.991947414,19.034371024000002,46.622794006,0.0,0.0,21.335814927999998,0.188644579,0.315347158,0.05461379,0.227218321,0.0,0.32673241199999997,0.0,3.395124319,0.0,0.0,0.13988536699999998,0.0,3.6816726269999998,0.0,0.196931457,0.040490214,0.636055762,0.207998808,0.111731922,0.016971307,3.0,3.0,"[[0, 2, 3], [0, 2, 4]]"
160x160,0.410457485,6.362579546,2.18956059,6.020940127,4.619942997,93.699982236,18.477637233,19.827737975,3.785464752,1.338204325,32.137607067,4.406281787,9.937325976999999,0.0,0.851356265,4.98837863,20.276537527,5.671390448,19.720473296999998,22.400399741999998,91.942335765,12.451514332000002,1.26181375,1.338204325,0.410457485,2.05224928,2.18956059,8.744614605,6.7381503480000005,0.410457485,4.891497655,4.779624578,78.598761225,22.605024215999997,0.0,0.0,14.740894231,9.933266541,1.496013826,1.26181375,0.0,4.896464118999999,11.149690578,0.0,0.568266986,2.55410292,2.265943253,5.032209133,8.125727831999999,6.171971762,2.493156655,2.423752754,0.568266986,6.826329628000001,0.851356265,52.53406976,2.873200685,14.032988494999998,16.616916855,1.672272634,3.4461579129999995,26.303599329,9.0196589,11.843548206,1.3891833550000001,4.460574231,1.419623251,4.5435612359999995,2.18956059,0.0,25.665313769,9.9223397,1.50264208,0.0,237.42692846600002,0.0,2.523629801,22.41897249,7.455846123,9.86728007,2.840847804,6.687171318000001,13.622735796,0.92774684,4.557438438,1.702713432,10.476714887,2.019931435,0.0,2.9920207110000003,1.672272634,17.516040249,2.1131709169999997,22.298000273,10.145767851,134.22397494,6.477168099,29.837366412999998,3.276613475,18.103028959,8.208947562,0.851356265,6.083883447000001,1.50264208,8.374973967999999,6.362579546,0.978724471,12.912516445,6.773037031,19.49853518,0.0,2.594801648,7.342514003,0.92774684,23.564240787,0.568266986,0.0,1.702713432,2.019931435,23.998664443000003,33.272178200999996,53.053212437,0.978724471,4.406281787,2.070909066,27.311221000000003,0.851356265,1.660451581,3.049635907,7.762620109,22.210484596,48.790492296,0.851356265,2.55410292,24.282623488,0.188644579,0.37488245,0.05461379,0.22909765399999998,0.0,0.39175607599999995,0.0,3.836196853,0.0,0.0,0.11955579000000001,0.0,4.270971106999999,0.0,0.204467572,0.001605037,0.506618791,0.023021592,0.109355941,0.0,3.0,3.0,"[[0, 2, 3], [0, 3, 4]]"
161x161,1.071773502,0.79877956,4.921126683,8.218927088,4.387934054,105.806315486,10.95524131,16.273181504,3.785464752,1.595633464,20.768224634,4.5437362,9.009579137,0.5238590430000001,2.534409727,5.78715819,23.067130034999998,6.985017612,22.812148666,5.298068464,108.04967644899999,11.345825595,2.833424121,1.071773502,1.346677615,4.285100517,2.4469897290000002,11.36390753,13.600245293,0.934316528,5.827717785000001,3.9893321509999997,82.815607969,11.838388584999999,0.0,0.137454413,16.648727917000002,11.015392944999999,0.980641916,2.1980338799999997,0.6613160170000001,2.25062533,12.05994604,0.41237493,0.843178373,4.589983612,1.4841143030000001,5.014717755,8.512132461999999,8.980683265,2.8795612850000003,1.615979422,0.568266986,9.780903646999999,3.2995833230000002,53.830759614,3.671980245,18.507244553,4.562097285,3.570679375,4.605393353999999,30.674498096999997,15.29771217,17.048469758,1.3891833550000001,4.692062832,1.831998181,4.414593955999999,1.26181375,0.6613160170000001,16.203411832,10.359519139,2.30142164,1.073656818,157.282325746,0.0,3.073445301,18.898915090000003,7.73075751,10.253684699999999,2.2995055939999998,7.6318421380000006,16.714240263,0.38640463,4.952308147,2.115088362,8.577153243,2.028404725,0.0,2.7081453140000002,1.809727047,20.023824517999998,2.1131709169999997,26.909724380999997,10.54063756,134.22397494,8.572582648000001,9.37621125,4.985664416,13.526774049999998,9.119203024,0.9888106779999999,7.234059535,2.026501123,14.455310214999999,0.772801049,0.978724471,13.685317494,0.796862115,18.160018788000002,0.79877956,3.2561176649999997,8.287184823,0.5498155,24.363020347,1.092126029,0.137454413,2.2525289319999997,2.964602255,23.431181691,38.123190789,51.904123568,0.978724471,5.9778921579999995,2.070909066,34.824895128,2.062496726,2.43325263,3.324547294,9.110631061,20.42602875,47.012215436999995,0.9888106779999999,2.829014307,21.921949431999998,0.188644579,0.299108977,0.043800024,0.239405257,0.0,0.29857742499999995,0.0,2.97712744,0.0,0.0,0.157391788,0.0,3.8150144029999997,0.0,0.235865127,0.04209525099999999,0.628117341,0.184977216,0.067407039,0.016971307,3.0,3.0,"[[0, 2, 3], [1, 2, 3]]"
162x162,1.071773502,0.79877956,4.997517258,8.371699424,5.392063557,104.684851546,12.887178247,17.200928344,1.231361832,2.523380304,25.789238394999998,3.692379935,9.937325976999999,0.5238590430000001,1.683053462,5.78715819,24.224101917,5.4350561850000005,19.167221931,4.446712199,110.63553900899998,7.9403784,1.982067856,1.999520342,1.346677615,4.285100517,2.523380304,11.36390753,9.343462895,0.934316528,4.1250043530000005,4.9170789909999995,81.96425170399999,10.987032319999999,0.0,0.137454413,16.103020321,8.537692589999999,1.908388756,1.346677615,0.6613160170000001,3.3312051,12.05994604,0.41237493,0.843178373,2.035880692,3.3396000710000004,5.942464595000001,8.512132461999999,6.426580345,2.02820502,3.47146519,0.568266986,6.4518680889999995,2.448227058,53.830759614,3.671980245,16.880888473,2.9357412050000002,2.71932311,3.7540370889999997,31.362012362999998,16.37829194,15.345756326,1.3891833550000001,3.0657067520000005,0.980641916,3.639627364,1.338204325,0.6613160170000001,18.517349888000002,15.074754371000001,2.30142164,1.073656818,149.174104776,0.0,1.370731869,18.353207494,6.879401245,9.402328435,3.2272524339999995,4.30280658,18.722601633,1.31415147,5.028698722000001,0.41237493,12.441031308,2.956151565,0.0,4.563631082000001,0.958370782,20.023824517999998,0.410457485,26.986114955999998,11.4683844,134.22397494,7.721226383,11.613710317,4.985664416,14.607353819999998,9.119203024,0.137454413,7.386831871000001,2.026501123,13.756693062999998,0.772801049,0.978724471,13.685317494,0.796862115,16.533662708,0.79877956,3.2561176649999997,9.214931663,1.47756234,24.363020347,1.092126029,0.137454413,0.5498155,3.892349095,26.824995064,34.324049718,51.129156976,0.978724471,5.126535893,2.070909066,32.347194773,1.211140461,2.43325263,3.324547294,10.191210831,16.245621281000002,49.09695548,0.137454413,0.274911387,22.53316118,0.188644579,0.330643157,0.07799161,0.2427627,0.0,0.320129615,0.0,3.1406550749999997,0.0,0.0,0.12955649800000002,0.0,3.8199364499999997,0.0,0.209536948,0.040490214,0.628117341,0.207998808,0.111872419,0.016971307,3.0,3.0,"[[0, 2, 3], [1, 2, 4]]"
163x163,0.685368872,0.41237493,5.076072474,6.9831253470000005,5.857015192,107.913674136,13.352129882,7.927864196000001,3.785464752,1.750579255,24.636286894999998,4.5437362,9.937325976999999,0.137454413,0.9888106779999999,5.40075356,23.300556317,6.908462643,27.142953522000003,4.138833023,115.404537239,9.800226546000001,1.6741886799999999,1.613115712,0.960272985,2.739501468,2.6019355199999996,9.431866793000001,9.349753306,0.547911898,5.441313155,4.9170789909999995,80.110763336,10.292789535999999,0.0,0.137454413,14.563698973000001,11.170338736,1.908388756,1.81162925,0.274911387,5.0339185319999995,11.287144991,0.41237493,0.843178373,4.203578982,2.953195441,5.169663546000001,8.125727831999999,7.821447824,2.493156655,2.698664141,0.568266986,9.163051437999998,2.913178693,52.671524173,3.285575615,15.957342872999998,4.717043076,3.1842747449999997,3.4461579129999995,34.001010461999996,13.830513385,14.730060089999998,1.3891833550000001,4.460574231,1.831998181,4.955936166,2.18956059,0.274911387,18.988608485,13.221266003,1.91501701,0.687252188,186.441281666,0.0,3.073445301,19.905145259,7.73075751,9.86728007,2.840847804,7.786787929000001,17.334027556,0.92774684,5.107253938,2.115088362,11.438900107000002,2.569746935,0.0,3.404395641,1.809727047,18.478225468999998,2.1131709169999997,24.359822701,10.695583351,134.22397494,7.026983599,14.324893666000001,3.826428975,14.764468202999998,8.346401975000001,0.9888106779999999,6.771135635,1.640096493,11.673900270999999,0.0,0.978724471,12.912516445,0.410457485,15.610117107999999,0.41237493,2.8697130349999997,8.442130614,1.47756234,23.976615716999998,0.705721399,0.137454413,2.2525289319999997,3.1195480460000002,29.771803624,37.120930515999994,50.127025775,0.978724471,4.818656717,2.070909066,28.410837611,1.676092096,1.660451581,3.324547294,9.961883526,19.421734853,51.264653769999995,0.9888106779999999,2.829014307,25.47996974,0.188644579,0.390178449,0.07799161,0.24464203299999998,0.0,0.38515327899999996,0.0,3.581727609,0.0,0.0,0.109226921,0.0,4.40923493,0.0,0.217073063,0.001605037,0.49868037,0.023021592,0.109496438,0.0,3.0,3.0,"[[0, 2, 3], [1, 3, 4]]"
164x164,0.796862115,0.38640463,2.962361639,9.112227635999998,5.006347627,116.907132226,12.501462317,16.376192513,3.785464752,2.1110053740000003,24.822731355,4.406281787,9.937325976999999,0.38640463,2.396955314,5.37478326,23.754186046999997,7.603431185,22.811760806,4.473332633,119.97134017900001,7.634533835,2.421049191,1.7246089549999999,0.796862115,3.5978483289999996,2.962361639,10.676655342,10.988642335000002,0.796862115,5.277902285,4.779624578,81.303605858,11.426013654999998,0.0,0.0,14.174418431000001,10.706067589999998,1.496013826,1.6482183799999999,0.38640463,4.896464118999999,11.922491627,0.0,0.568266986,2.94050755,2.652347883,5.805010182,8.512132461999999,7.331207203,2.8795612850000003,3.1965538030000005,0.568266986,8.371928677,1.237760895,53.693305201,3.259605315,17.510637014999997,4.665108294,2.058677264,4.605393353999999,31.326836995,13.270150887,14.161957873999999,1.3891833550000001,5.619809672000001,1.419623251,4.929965866,2.18956059,0.38640463,17.577599871,12.627184332999999,1.8890467100000001,0.38640463,156.695822776,0.0,2.523629801,18.761237577,7.455846123,10.253684699999999,3.2272524339999995,7.459972367000001,16.714023304999998,1.31415147,5.330239487,1.702713432,13.18155952,2.4063360649999996,0.0,4.151256152,1.672272634,19.061639298,2.1131709169999997,25.775648793,10.9185689,134.22397494,8.022767148,12.296662912,4.435848916,13.286048461999998,8.981748611,0.851356265,8.402293114999999,1.8890467100000001,13.01186968,0.772801049,0.978724471,13.685317494,0.796862115,16.613604153999997,0.38640463,2.9812062779999997,8.115315052,0.92774684,23.950645417,0.9546716160000001,0.0,1.702713432,2.792732484,27.862736500000004,39.841029971,49.395477524,0.978724471,5.565517228,2.070909066,34.653025357,1.237760895,2.43325263,3.049635907,9.694660846,17.779945787,49.176896926,0.851356265,2.55410292,21.784115999,0.188644579,0.281281026,0.05461379,0.256468206,0.0,0.29022394500000004,0.0,2.78941682,0.0,0.0,0.158907177,0.0,3.4263786909999996,0.0,0.20227253,0.04209525099999999,0.628117341,0.207998808,0.087873144,0.016971307,3.0,3.0,"[[0, 2, 3], [2, 3, 4]]"
165x165,0.6613160170000001,7.161359106000001,13.488603332999999,6.019464898,2.71566142,80.92587759,9.078240966,28.41482633,0.0,1.185175979,25.541977109,1.229639008,7.778217305,0.5238590430000001,3.649045631,2.503547438,15.415013822999999,3.169112932,10.513767734,21.070273822,73.11320368099999,13.892500461,1.571610371,0.6613160170000001,0.93622013,4.198843406,1.185175979,8.080296778,8.522546526,0.5238590430000001,2.072755073,0.705721399,89.376994864,24.035833709,0.0,0.137454413,18.34406758,6.378583918,0.980641916,0.93622013,0.6613160170000001,0.137454413,12.794576377,0.41237493,0.843178373,4.001872861,3.039648987,4.842220622,6.4598831820000004,5.605663976,0.38640463,1.615979422,0.568266986,3.882320859,2.448227058,50.935440404,0.79877956,8.154614046999999,14.32214649,1.898406741,3.3435796040000003,25.216136927,10.721798053,11.889497860999999,0.568266986,1.7275024270000001,2.946634085,1.8909641549999998,0.0,0.6613160170000001,23.409409648,8.276801042,1.8909641549999998,1.073656818,206.644203878,0.0,0.5498155,15.668787643,5.561782662000001,10.871552668,1.478589225,2.964602255,6.802579269,0.38640463,2.459151492,0.41237493,6.463982326,2.028404725,1.965992169,2.7081453140000002,0.137454413,15.66017638,0.0,20.960354823999996,10.454380449,156.69516941999998,4.848025698,24.205731401999998,4.985664416,20.152632333,0.9102554620000001,0.137454413,4.710429734,13.412802908000002,9.02800661,7.135380595,0.568266986,13.274860009,10.680949336,17.864033121000002,0.79877956,2.84566018,7.466268454,0.5498155,8.270017346,1.092126029,0.137454413,0.5498155,4.930594424,23.663185762,25.884257536,77.437534233,0.568266986,4.629787135,1.660451581,11.718034443,1.211140461,2.43325263,4.469623094,7.407917629,17.98637925,52.061757734,0.137454413,0.274911387,21.063190876,0.02241012,0.33247485499999996,0.065180848,0.213475674,0.010425737,0.336759079,0.0,3.582834939,0.0,0.0,0.14305516699999998,0.0,3.818937587,0.0,0.230524054,0.040490214,0.662106968,0.194220109,0.099824796,0.018654092,3.0,3.0,"[[0, 2, 4], [0, 1, 2]]"
166x166,0.274911387,6.7749544760000004,13.567158548999998,4.6308908209999995,3.1806130550000002,84.15470017999999,9.543192601,19.141762182,2.55410292,0.41237493,24.389025609,2.080995273,7.778217305,0.137454413,2.954802847,2.117142808,14.491468223,4.64251939,18.489499325,20.762394646,77.882201911,15.752348606999998,1.2637311949999999,0.274911387,0.5498155,2.653244357,1.2637311949999999,6.148256041,8.528836937000001,0.137454413,3.3890638749999997,0.705721399,87.52350649600001,23.341590925,0.0,0.137454413,16.804746232,9.011230064,0.980641916,1.401171765,0.274911387,1.8401678449999999,12.021775328,0.41237493,0.843178373,6.1695711509999995,2.653244357,4.069419573,6.073478552,7.000531455,0.851356265,0.843178373,0.568266986,6.593504208000001,2.913178693,49.776204963,0.41237493,7.231068447,16.103448360999998,2.363358376,3.035700428,27.855135026,8.174019498,11.273801624999999,0.568266986,3.1223699060000003,3.79799035,3.207272957,0.851356265,0.274911387,23.880668245,6.423312674,1.504559525,0.687252188,243.91138076800001,0.0,2.2525289319999997,17.220725408,6.413138927,11.336504303,1.092184595,6.448583604,5.414005191999999,0.0,2.537706708,2.115088362,5.461851125,1.642000095,1.965992169,1.548909873,0.9888106779999999,14.114577331,1.702713432,18.334062568999997,9.6815794,156.69516941999998,4.153782914,26.916914751,3.826428975,20.309746716,0.137454413,0.9888106779999999,4.094733498,13.026398278000002,6.945213818,6.362579546,0.568266986,12.50205896,10.294544706,16.940487521,0.41237493,2.45925555,6.693467405,0.5498155,7.883612716,0.705721399,0.137454413,2.2525289319999997,4.157793375,26.609994322,28.681138333999996,76.435403032,0.568266986,4.321907959,1.660451581,7.7816772809999994,1.676092096,1.660451581,4.469623094,7.178590324,21.162492821999997,54.229456023999994,0.9888106779999999,2.829014307,24.009999435999998,0.02241012,0.392010147,0.065180848,0.21535500700000001,0.010425737,0.401782743,0.0,4.0239074729999995,0.0,0.0,0.12272559,0.0,4.408236067000001,0.0,0.238060169,0.001605037,0.532669997,0.009242893,0.097448815,0.001682785,3.0,3.0,"[[0, 2, 4], [0, 1, 3]]"
167x167,0.274911387,6.7749544760000004,13.643549123999998,4.783663157,4.184742558,83.03323624000001,11.475129538,20.069509022000002,0.0,1.3401217699999999,29.41003937,1.229639008,8.705964145,0.137454413,2.103446582,2.117142808,15.648440105,3.092557963,14.84457259,19.911038381,80.46806447099999,12.346901412,0.41237493,1.202658227,0.5498155,2.653244357,1.3401217699999999,6.148256041,4.272054539,0.137454413,1.686350443,1.633468239,86.672150231,22.49023466,0.0,0.137454413,16.259038636,6.533529709000001,1.908388756,0.5498155,0.274911387,2.920747615,12.021775328,0.41237493,0.843178373,3.615468231,4.5087301250000005,4.997166413,6.073478552,4.446428535,0.0,2.698664141,0.568266986,3.2644686499999995,2.061822428,49.776204963,0.41237493,5.604712367,14.477092281,1.512002111,2.184344163,28.542649292,9.254599268,9.571088193,0.568266986,1.496013826,2.946634085,2.4323063649999996,0.92774684,0.274911387,26.194606301,11.138547906,1.504559525,0.687252188,235.80315979800002,0.0,0.5498155,16.675017812,5.561782662000001,10.485148038,2.019931435,3.1195480460000002,7.422366562000001,0.92774684,2.614097283,0.41237493,9.32572919,2.569746935,1.965992169,3.404395641,0.137454413,14.114577331,0.0,18.410453143999998,10.60932624,156.69516941999998,3.302426649,29.154413818,3.826428975,21.390326486,0.137454413,0.137454413,4.247505834,13.026398278000002,6.246596666,6.362579546,0.568266986,12.50205896,10.294544706,15.314131441,0.41237493,2.45925555,7.621214245,1.47756234,7.883612716,0.705721399,0.137454413,0.5498155,5.085540215,30.003807695,24.881997263,75.66043644,0.568266986,3.4705516939999996,1.660451581,5.303976926,0.824735831,1.660451581,4.469623094,8.259170094,16.982085353,56.314196067,0.137454413,0.274911387,24.621211184,0.02241012,0.423544327,0.09937243400000001,0.21871245,0.010425737,0.423334933,0.0,4.187435108,0.0,0.0,0.0948903,0.0,4.413158114,0.0,0.21173199,0.0,0.532669997,0.032264485,0.141914195,0.001682785,3.0,3.0,"[[0, 2, 4], [0, 1, 4]]"
168x168,0.38640463,6.7489841760000004,11.453447714,6.75999311,2.32994549,93.14815827,8.692525036000001,27.590090499,2.55410292,0.772801049,24.575470068999998,1.94354086,7.778217305,0.38640463,4.362947483,2.091172508,14.945097953,5.337487932,14.158306609,21.096894256,82.449004851,13.586655896,2.010591706,0.38640463,0.38640463,3.511591218,1.624157314,7.393044590000001,10.167725966,0.38640463,3.225653005,0.568266986,88.716349018,24.474815044,0.0,0.0,16.415465689999998,8.546958918,0.568266986,1.237760895,0.38640463,1.702713432,12.657121964,0.0,0.568266986,4.906499719,2.352396799,4.704766209,6.4598831820000004,6.510290834,1.237760895,1.3410680350000002,0.568266986,5.802381447,1.237760895,50.797985991,0.38640463,8.784362589,16.051513579,1.237760895,4.194935869,25.180961558999996,7.613657,10.705699409,0.568266986,4.281605347,3.3856154199999997,3.181302657,0.851356265,0.38640463,22.469659631,5.829231004,1.478589225,0.38640463,214.165921878,0.0,1.702713432,16.076817726,6.13822754,11.722908933,1.478589225,6.121768042,4.794000941,0.38640463,2.7606922569999996,1.702713432,7.204510537999999,1.478589225,1.965992169,2.295770384,0.851356265,14.697991159999999,1.702713432,19.749888660999996,9.904564949000001,156.69516941999998,5.149566462999999,24.888683997,4.435848916,18.831326975,0.772801049,0.851356265,5.725890978000001,13.275348495000001,8.283183227,7.135380595,0.568266986,13.274860009,10.680949336,17.943974566999998,0.38640463,2.570748793,6.366651843,0.0,7.857642416,0.9546716160000001,0.0,1.702713432,3.8309778129999996,24.700927198,31.401237789,75.70385478099999,0.568266986,5.068768469999999,1.660451581,14.023865027,1.237760895,2.43325263,4.194711707,6.911367644,19.520703755999996,52.141699179999996,0.851356265,2.55410292,20.314145695,0.02241012,0.283112724,0.041803028,0.22718118,0.010425737,0.306853409,0.0,3.231596684,0.0,0.0,0.172405846,0.0,3.425379828,0.0,0.22325963599999998,0.04209525099999999,0.662106968,0.194220109,0.07582552099999999,0.018654092,3.0,3.0,"[[0, 2, 4], [0, 2, 3]]"
169x169,0.38640463,6.7489841760000004,11.529838288999999,6.912765446,3.3340749929999998,92.02669433,10.624461973,28.517837339,0.0,1.700547889,29.596483829999997,1.092184595,8.705964145,0.38640463,3.511591218,2.091172508,16.102069834999998,3.7875265049999998,10.513379874,20.245537991,85.034867411,10.181208701,1.159235441,1.31415147,0.38640463,3.511591218,1.700547889,7.393044590000001,5.910943568,0.38640463,1.522939573,1.496013826,87.864992753,23.623458779,0.0,0.0,15.869758094,6.069258563,1.496013826,0.38640463,0.38640463,2.783293202,12.657121964,0.0,0.568266986,2.352396799,4.207882567,5.632513049,6.4598831820000004,3.956187914,0.38640463,3.1965538030000005,0.568266986,2.473345889,0.38640463,50.797985991,0.38640463,7.158006509,14.425157498999999,0.38640463,3.3435796040000003,25.868475824999997,8.69423677,9.002985977,0.568266986,2.6552492670000003,2.534259155,2.4063360649999996,0.92774684,0.38640463,24.783597687,10.544466236000002,1.478589225,0.38640463,206.05770090800002,0.0,0.0,15.53111013,5.286871275,10.871552668,2.4063360649999996,2.792732484,6.8023623109999996,1.31415147,2.837082832,0.0,11.068388602999999,2.4063360649999996,1.965992169,4.151256152,0.0,14.697991159999999,0.0,19.826279235999998,10.832311789,156.69516941999998,4.298210198,27.126183064,4.435848916,19.911906745,0.772801049,0.0,5.878663314000001,13.275348495000001,7.584566075000001,7.135380595,0.568266986,13.274860009,10.680949336,16.317618487,0.38640463,2.570748793,7.294398683,0.92774684,7.857642416,0.9546716160000001,0.0,0.0,4.758724653,28.094740571000003,27.602096718000002,74.92888818899999,0.568266986,4.217412205,1.660451581,11.546164672,0.38640463,2.43325263,4.194711707,7.991947414,15.340296286999997,54.226439223,0.0,0.0,20.925357443,0.02241012,0.314646904,0.075994614,0.230538623,0.010425737,0.328405599,0.0,3.395124319,0.0,0.0,0.14457055600000002,0.0,3.430301875,0.0,0.196931457,0.040490214,0.662106968,0.217241701,0.12029090099999999,0.018654092,3.0,3.0,"[[0, 2, 4], [0, 2, 4]]"
