coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Pericytes,Ependymal,Pericytes Ependymal
116x116,0.38640463,6.7489841760000004,0.772801049,7.6438058269999996,2.207384584,60.082838302,9.480454567999999,21.997673757999998,0.0,0.772801049,18.134343508,0.910513012,1.820979954,0.38640463,2.456112061,0.38640463,3.47764852,1.932040737,3.091287509,34.403439173,42.57514346,7.908178595,1.159235441,0.38640463,0.38640463,1.545599049,0.772801049,1.932040737,4.250491987,0.38640463,0.38640463,0.0,2.704844633,15.180721671,0.910513012,0.0,20.148073584,1.683314061,0.0,0.38640463,0.38640463,10.51595608,0.772801049,0.910513012,0.0,143.79334028,0.38640463,0.772801049,1.296917642,1.159235441,0.38640463,0.772801049,0.0,1.545599049,0.38640463,1.159235441,0.38640463,3.47764852,13.497410659,0.38640463,1.159235441,12.307235945,4.250491987,2.318409668,0.0,1.159235441,0.0,0.38640463,0.910513012,31.345906380000002,18.272018334000002,4.525824587,0.38640463,0.38640463,135.60723011,145.96236384,0.0,17.261964041,0.0,0.38640463,0.38640463,5.325319367,3.091287509,0.38640463,0.772801049,5.2579199,2.704844633,2.207384584,0.0,1.159235441,0.0,1.545599049,0.0,3.47764852,0.772801049,0.0,1.545599049,23.363371990999998,1.159235441,7.908178595,3.5042714409999998,0.0,2.318409668,1.296917642,5.547408724,8.045893607,0.0,0.772801049,6.7489841760000004,20.356184146,0.38640463,2.207384584,5.325319367,0.0,0.38640463,0.38640463,0.0,0.910513012,0.772801049,3.864072057,6.56885177,9.067424179,0.0,1.159235441,1.820979954,7.341804357,0.38640463,1.683314061,0.0,1.932040737,9.205133295,1.296917642,0.0,0.0,11.137164615,0.0,0.235750481,0.02409489,0.125132936,0.0,0.253512621,0.0,2.209276111,0.0,0.0,0.160751128,0.0,2.216719642,0.0,0.14223555799999998,0.040490214,0.905700212,0.195656118,0.046747975,0.016971307,2.0,2.0,"[[3, 4], [0, 2]]"
117x117,0.0,6.362579546,0.851356265,6.25523175,2.672336219,63.311660892,9.945406203,12.72460961,2.55410292,0.0,16.981392008,1.761869277,1.820979954,0.0,1.761869277,0.0,2.55410292,3.405447195,11.0670191,34.095559997,47.34414169,9.768026741,0.851356265,0.0,0.0,0.0,0.851356265,0.0,4.256782398,0.0,1.702713432,0.0,0.851356265,14.486478887,0.910513012,0.0,18.608752236,4.315960207,0.0,0.851356265,0.0,12.218669512,0.0,0.910513012,0.0,145.96103857,0.0,0.0,0.910513012,2.55410292,0.851356265,0.0,0.0,4.256782398,0.851356265,0.0,0.0,2.55410292,15.27871253,0.851356265,0.851356265,14.946234044,1.702713432,1.702713432,0.0,2.55410292,0.851356265,1.702713432,1.761869277,30.95950175,18.743276931,2.672336219,0.0,0.0,172.87440700000002,145.96236384,1.702713432,18.813901805999997,0.851356265,0.851356265,0.0,8.809300716,1.702713432,0.0,0.851356265,6.9606333320000005,1.702713432,1.820979954,0.0,0.0,0.851356265,0.0,1.702713432,0.851356265,0.0,0.0,0.851356265,26.074555339999996,0.0,8.065292978,2.731470392,0.851356265,1.702713432,0.910513012,3.464615932,7.273092558,0.0,0.0,6.362579546,19.432638546,0.0,1.820979954,4.552518318,0.0,0.0,0.0,0.0,2.613226444,0.0,6.810880617,9.365732568,8.065292978,0.0,0.851356265,1.820979954,3.405447195,0.851356265,0.910513012,0.0,1.702713432,12.381246867,3.464615932,0.851356265,2.55410292,14.083973175,0.0,0.29528577300000003,0.02409489,0.127012269,0.0,0.318536285,0.0,2.6503486450000002,0.0,0.0,0.14042155099999998,0.0,2.8060181220000002,0.0,0.149771673,0.001605037,0.7762632409999999,0.010678902,0.044371994,0.0,2.0,2.0,"[[3, 4], [0, 3]]"
118x118,0.0,6.362579546,0.92774684,6.408004086,3.676465722,62.190196952,11.877343139999999,13.65235645,0.0,0.92774684,22.002405769,0.910513012,2.748726794,0.0,0.910513012,0.0,3.711074802,1.855485768,7.422092365,33.244203732,49.93000425,6.362579546,0.0,0.92774684,0.0,0.0,0.92774684,0.0,0.0,0.0,0.0,0.92774684,0.0,13.635122622,0.910513012,0.0,18.063044639999998,1.838259852,0.92774684,0.0,0.0,13.299249282,0.0,0.910513012,0.0,143.40693565,1.855485768,0.92774684,0.910513012,0.0,0.0,1.855485768,0.0,0.92774684,0.0,0.0,0.0,0.92774684,13.65235645,0.0,0.0,15.63374831,2.783293202,0.0,0.0,0.92774684,0.0,0.92774684,1.838259852,30.95950175,21.057214987000002,7.387571451,0.0,0.0,164.76618603,145.96236384,0.0,18.268194209999997,0.0,0.0,0.92774684,5.480265158,3.711074802,0.92774684,0.92774684,5.2579199,5.566591497,2.748726794,0.0,1.855485768,0.0,0.0,0.0,0.92774684,0.92774684,0.0,0.0,28.312054406999998,0.0,9.145872748,2.731470392,0.0,1.855485768,0.910513012,2.7659987800000003,7.273092558,0.0,0.0,6.362579546,17.806282466000003,0.0,1.820979954,5.480265158,0.92774684,0.0,0.0,0.0,0.910513012,0.92774684,10.20469399,5.566591497,7.290326386,0.0,0.0,1.820979954,0.92774684,0.0,0.910513012,0.0,2.783293202,8.200839398,5.549355975,0.0,0.0,14.695184923,0.0,0.326819953,0.058286476000000004,0.130369712,0.0,0.340088475,0.0,2.8138762799999997,0.0,0.0,0.11258626099999999,0.0,2.810940169,0.0,0.12344349399999999,0.0,0.7762632409999999,0.033700494,0.088837374,0.0,2.0,2.0,"[[3, 4], [0, 4]]"
119x119,0.6613160170000001,0.79877956,3.659312933,8.605991047,3.444456779,74.296530202,4.354947217,10.097799979,0.0,1.185175979,10.633023336,1.047967425,1.820979954,0.5238590430000001,2.593566474,0.79877956,6.50166731,3.169112932,10.513767734,16.141872454,66.037344934,5.256890809,1.571610371,0.6613160170000001,0.93622013,2.232851237,1.185175979,2.619292925,6.862094945000001,0.5238590430000001,0.93622013,0.137454413,4.216846744,2.868486991,0.910513012,0.137454413,19.970878325999998,2.920386256,0.41237493,0.93622013,0.6613160170000001,10.653410493,0.9102554620000001,1.322887942,0.274911387,145.442816342,1.073656818,0.9102554620000001,1.296917642,2.808711503,0.38640463,1.047712436,0.0,3.882320859,2.448227058,1.296689854,0.79877956,5.402002898,1.59753688,1.898406741,1.159235441,20.004647078,9.061346472,5.204921552,0.0,1.159235441,0.41237493,0.79877956,0.910513012,31.620817767000002,11.595313050000001,7.824750890000001,0.79877956,1.073656818,84.62158331,145.96236384,0.5498155,14.74813681,0.274911387,0.38640463,0.38640463,6.424935978,6.802579269,0.38640463,1.3226165490000001,5.6702948300000005,3.667029853,2.757200084,0.0,1.571610371,0.137454413,2.507784269,0.0,5.539470948,1.3226165490000001,0.0,2.095414549,7.850899244,1.709050941,4.569617839,3.6417258539999997,0.137454413,3.005661856,1.4343720549999999,8.846335027,1.683314061,0.0,0.772801049,0.38640463,16.467766074,0.79877956,2.482295971,6.424935978,0.5498155,0.79877956,0.5238590430000001,0.137454413,1.460328512,1.87241766,9.637211238,10.417604085,6.141237517,0.0,1.571610371,1.820979954,8.441420968,1.211140461,1.683314061,0.274911387,4.131304154,6.416383551999999,3.771079116,0.137454413,0.274911387,12.334510867,0.0,0.25104648,0.04747271,0.140677315,0.0,0.246909824,0.0,1.9548068669999998,0.0,0.0,0.150422259,0.0,2.354983465,0.0,0.154841049,0.040490214,0.897761791,0.195656118,0.046888472,0.016971307,2.0,2.0,"[[3, 4], [1, 2]]"
120x120,0.274911387,0.41237493,3.7378681489999996,7.21741697,3.9094084139999996,77.525352792,4.819898852,0.824735831,2.55410292,0.41237493,9.480071836,1.89932369,1.820979954,0.137454413,1.89932369,0.41237493,5.57812171,4.64251939,18.489499325,15.833993278,70.806343164,7.116738955,1.2637311949999999,0.274911387,0.5498155,0.687252188,1.2637311949999999,0.687252188,6.868385356000001,0.137454413,2.2525289319999997,0.137454413,2.363358376,2.174244207,0.910513012,0.137454413,18.431556978,5.5530324019999995,0.41237493,1.401171765,0.274911387,12.356123925,0.137454413,1.322887942,0.274911387,147.610514632,0.687252188,0.137454413,0.910513012,4.203578982,0.851356265,0.274911387,0.0,6.593504208000001,2.913178693,0.137454413,0.41237493,4.478457298,3.378838751,2.363358376,0.851356265,22.643645177000003,6.513567917,4.589225316,0.0,2.55410292,1.2637311949999999,2.115088362,1.761869277,31.234413137,12.066571647,5.971262522,0.41237493,0.687252188,121.88876020000001,145.96236384,2.2525289319999997,16.300074575,1.126267652,0.851356265,0.0,9.908917327000001,5.414005191999999,0.0,1.401171765,7.373008262000001,2.6648986519999998,2.370795454,0.0,0.41237493,0.9888106779999999,0.96218522,1.702713432,2.913178693,0.5498155,0.0,1.401171765,10.562082593,0.5498155,4.726732222,2.868924805,0.9888106779999999,2.38996562,1.047967425,6.763542235,0.910513012,0.0,0.0,0.0,15.544220474000001,0.41237493,2.095891341,5.652134929,0.5498155,0.41237493,0.137454413,0.137454413,3.1630419439999997,1.099616611,12.584019798,13.214484883,5.1391063159999995,0.0,1.2637311949999999,1.820979954,4.505063806,1.676092096,0.910513012,0.274911387,3.901976849,9.592497124,5.938777406,0.9888106779999999,2.829014307,15.281319427,0.0,0.31058177200000003,0.04747271,0.142556648,0.0,0.311933488,0.0,2.395879401,0.0,0.0,0.130092682,0.0,2.944281945,0.0,0.16237716400000002,0.001605037,0.7683248199999999,0.010678902,0.044512491,0.0,2.0,2.0,"[[3, 4], [1, 3]]"
121x121,0.274911387,0.41237493,3.814258724,7.370189306,4.913537917,76.403888852,6.751835788999999,1.752482671,0.0,1.3401217699999999,14.501085597,1.047967425,2.748726794,0.137454413,1.047967425,0.41237493,6.735093592,3.092557963,14.84457259,14.982637013,73.39220572400001,3.71129176,0.41237493,1.202658227,0.5498155,0.687252188,1.3401217699999999,0.687252188,2.611602958,0.137454413,0.5498155,1.065201253,1.512002111,1.322887942,0.910513012,0.137454413,17.885849382,3.075332047,1.3401217699999999,0.5498155,0.274911387,13.436703695,0.137454413,1.322887942,0.274911387,145.056411712,2.542737956,1.065201253,0.910513012,1.649476062,0.0,2.1303971550000003,0.0,3.2644686499999995,2.061822428,0.137454413,0.41237493,2.852101218,1.752482671,1.512002111,0.0,23.331159443,7.5941476869999995,2.886511884,0.0,0.92774684,0.41237493,1.3401217699999999,1.838259852,31.234413137,14.380509703000001,10.686497754000001,0.41237493,0.687252188,113.78053923,145.96236384,0.5498155,15.754366979,0.274911387,0.0,0.92774684,6.579881769,7.422366562000001,0.92774684,1.47756234,5.6702948300000005,6.528776717,3.2985422939999998,0.0,2.2678606980000002,0.137454413,0.96218522,0.0,2.9895692680000003,1.47756234,0.0,0.5498155,12.799581660000001,0.5498155,5.807311992,2.868924805,0.137454413,2.542737956,1.047967425,6.064925083,0.910513012,0.0,0.0,0.0,13.917864394,0.41237493,2.095891341,6.579881769,1.47756234,0.41237493,0.137454413,0.137454413,1.460328512,2.0273634510000003,15.977833171,9.415343812,4.364139724,0.0,0.41237493,1.820979954,2.0273634510000003,0.824735831,0.910513012,0.274911387,4.982556619,5.412089655,8.023517449,0.137454413,0.274911387,15.892531175000002,0.0,0.342115952,0.081664296,0.145914091,0.0,0.333485678,0.0,2.5594070359999996,0.0,0.0,0.10225739199999999,0.0,2.949203992,0.0,0.136048985,0.0,0.7683248199999999,0.033700494,0.088977871,0.0,2.0,2.0,"[[3, 4], [1, 4]]"
122x122,0.38640463,0.38640463,1.624157314,9.346519258999999,3.0587408490000003,86.518810882,3.9692312869999995,9.273064148,2.55410292,0.772801049,9.666516296000001,1.761869277,1.820979954,0.38640463,3.3074683259999995,0.38640463,6.03175144,5.337487932,14.158306609,16.168492888,75.373146104,4.951046244,2.010591706,0.38640463,0.38640463,1.545599049,1.624157314,1.932040737,8.507274385,0.38640463,2.089118062,0.0,3.556200898,3.3074683259999995,0.910513012,0.0,18.042276436,5.088761256,0.0,1.237760895,0.38640463,12.218669512,0.772801049,0.910513012,0.0,146.3474432,0.38640463,0.772801049,1.296917642,3.713338361,1.237760895,0.772801049,0.0,5.802381447,1.237760895,1.159235441,0.38640463,6.03175144,3.326903969,1.237760895,2.010591706,19.96947171,5.953205419,4.0211231000000005,0.0,3.713338361,0.851356265,2.089118062,1.761869277,31.345906380000002,10.655563033,5.3771808519999995,0.38640463,0.38640463,92.14330131,145.96236384,1.702713432,15.156166893,0.851356265,1.237760895,0.38640463,9.582101765,4.794000941,0.38640463,1.624157314,6.9606333320000005,4.407558065,2.207384584,0.0,1.159235441,0.851356265,1.545599049,1.702713432,4.3290047849999995,0.772801049,0.0,2.396955314,8.533851839,1.159235441,3.248312481,3.5042714409999998,0.851356265,4.0211231000000005,1.296917642,8.101511644,1.683314061,0.0,0.772801049,0.38640463,16.547707520000003,0.38640463,2.207384584,5.325319367,0.0,0.38640463,0.38640463,0.0,2.613226444,0.772801049,10.674952674,15.934584338,4.407558065,0.0,2.010591706,1.820979954,10.747251552,1.237760895,1.683314061,0.0,3.634754169,7.950708058,3.851020562,0.851356265,2.55410292,11.585465686,0.0,0.201684349,0.02409489,0.154382821,0.0,0.217004154,0.0,1.6035686120000001,0.0,0.0,0.179772938,0.0,1.961425706,0.0,0.147576631,0.04209525099999999,0.897761791,0.195656118,0.022889197,0.016971307,2.0,2.0,"[[3, 4], [2, 3]]"
123x123,0.38640463,0.38640463,1.700547889,9.499291594999999,4.062870352,85.397346942,5.901168223999999,10.200810987999999,0.0,1.700547889,14.687530057,0.910513012,2.748726794,0.38640463,2.456112061,0.38640463,7.1887233219999995,3.7875265049999998,10.513379874,15.317136623,77.95900866400001,1.545599049,1.159235441,1.31415147,0.38640463,1.545599049,1.700547889,1.932040737,4.250491987,0.38640463,0.38640463,0.92774684,2.704844633,2.456112061,0.910513012,0.0,17.49656884,2.611060901,0.92774684,0.38640463,0.38640463,13.299249282,0.772801049,0.910513012,0.0,143.79334028,2.2418903980000002,1.700547889,1.296917642,1.159235441,0.38640463,2.628286817,0.0,2.473345889,0.38640463,1.159235441,0.38640463,4.40539536,1.700547889,0.38640463,1.159235441,20.656985976,7.033785189,2.318409668,0.0,2.086982281,0.0,1.31415147,1.838259852,31.345906380000002,12.969501089000001,10.092416084,0.38640463,0.38640463,84.03508034000001,145.96236384,0.0,14.610459297,0.0,0.38640463,1.31415147,6.253066207,6.8023623109999996,1.31415147,1.700547889,5.2579199,8.27143613,3.135131424,0.0,3.014721209,0.0,1.545599049,0.0,4.40539536,1.700547889,0.0,1.545599049,10.771350906,1.159235441,4.328892251,3.5042714409999998,0.0,4.1738954360000005,1.296917642,7.402894492000001,1.683314061,0.0,0.772801049,0.38640463,14.92135144,0.38640463,2.207384584,6.253066207,0.92774684,0.38640463,0.38640463,0.0,0.910513012,1.700547889,14.068766047,12.135443267,3.6325914729999997,0.0,1.159235441,1.820979954,8.269551197,0.38640463,1.683314061,0.0,4.715333939,3.7703005889999996,5.9357606050000005,0.0,0.0,12.196677434000001,0.0,0.233218529,0.058286476000000004,0.157740264,0.0,0.238556344,0.0,1.767096247,0.0,0.0,0.15193764799999998,0.0,1.966347753,0.0,0.121248452,0.040490214,0.897761791,0.21867771,0.067354577,0.016971307,2.0,2.0,"[[3, 4], [2, 4]]"
124x124,0.0,0.0,1.779103105,8.110717518,4.527821987,88.626169532,6.366119858999999,0.92774684,2.55410292,0.92774684,13.534578557,1.761869277,2.748726794,0.0,1.761869277,0.0,6.265177722000001,5.260932963,18.489111465,15.009257447,82.728006894,3.405447195,0.851356265,0.92774684,0.0,0.0,1.779103105,0.0,4.256782398,0.0,1.702713432,0.92774684,0.851356265,1.761869277,0.910513012,0.0,15.957247492,5.243707047,0.92774684,0.851356265,0.0,15.001962714,0.0,0.910513012,0.0,145.96103857,1.855485768,0.92774684,0.910513012,2.55410292,0.851356265,1.855485768,0.0,5.1845292380000005,0.851356265,0.0,0.0,3.4818497600000002,3.4818497600000002,0.851356265,0.851356265,23.295984075,4.486006634,1.702713432,0.0,3.4818497600000002,0.851356265,2.6304602719999997,2.689616117,30.95950175,13.440759686,8.238927716,0.0,0.0,121.30225723000001,145.96236384,1.702713432,16.162397062,0.851356265,0.851356265,0.92774684,9.737047555999998,5.413788234,0.92774684,1.779103105,6.9606333320000005,7.2693049290000005,2.748726794,0.0,1.855485768,0.851356265,0.0,1.702713432,1.779103105,0.92774684,0.0,0.851356265,13.482534255000001,0.0,4.486006634,2.731470392,0.851356265,3.5581992,0.910513012,5.3201017,0.910513012,0.0,0.0,0.0,13.99780584,0.0,1.820979954,5.480265158,0.92774684,0.0,0.0,0.0,2.613226444,0.92774684,17.015574607,14.932324065,2.6304602719999997,0.0,0.851356265,1.820979954,4.333194035,0.851356265,0.910513012,0.0,4.486006634,6.946414161,8.103458895,0.851356265,2.55410292,15.143485993999999,0.0,0.292753821,0.058286476000000004,0.159619597,0.0,0.303580008,0.0,2.208168781,0.0,0.0,0.131608071,0.0,2.555646233,0.0,0.128784567,0.001605037,0.7683248199999999,0.033700494,0.064978596,0.0,2.0,2.0,"[[3, 4], [3, 4]]"
125x125,0.6613160170000001,7.161359106000001,3.659312933,16.952968671,1.623476825,77.21080481,7.986056371000001,24.712340607,0.0,2.325058838,25.723815195,0.137454413,0.0,0.5238590430000001,1.683053462,1.938662419,6.50166731,3.919161091,11.263815893,30.130174302,72.829069045,22.74219285,1.571610371,0.6613160170000001,0.93622013,2.9828993959999996,1.9352241380000001,2.619292925,6.862094945000001,0.5238590430000001,0.93622013,1.277337272,4.216846744,14.682583589,0.0,1.277337272,26.612178651,2.009873244,0.41237493,3.215964536,0.6613160170000001,1.753588503,0.9102554620000001,0.41237493,0.274911387,166.31653823199997,2.213539677,0.9102554620000001,0.38640463,2.808711503,0.38640463,1.047712436,0.0,3.882320859,2.448227058,1.296689854,0.79877956,6.1520510569999995,15.072194649,1.898406741,1.159235441,29.699897488999998,9.811394631,5.204921552,0.0,1.159235441,6.442407984000001,0.79877956,0.750048159,38.724116876000004,25.689154054000003,8.253895455,0.79877956,2.213539677,192.79075121,225.33137736,1.689698359,48.990553875,2.641093636,0.38640463,0.38640463,7.571880769,7.552627428,1.136452789,2.072664708,0.41237493,5.917154372,1.686268289,0.0,1.571610371,1.277337272,2.507784269,0.0,5.539470948,2.938750639,0.0,2.095414549,29.095902908999996,1.709050941,10.932197385,2.050138321,0.137454413,3.005661856,2.139993133,14.385333283000001,7.135380595,3.0297925649999997,2.388935139,6.7489841760000004,12.31438954,0.79877956,6.057309595,4.988666832,1.689698359,0.79877956,1.663741902,0.137454413,0.5498155,6.488736041,10.387259397000001,14.977158688,12.503817063,0.0,1.571610371,1.61613409,8.441420968,1.211140461,1.522849208,0.274911387,4.131304154,11.868450086,3.610614263,0.137454413,0.274911387,17.786577401000002,0.0,0.42828369199999994,0.057163391,0.20949561899999997,0.0,0.411211525,0.0,3.582834939,0.0,0.0,0.245852273,0.0,3.830270075,0.0,0.227056349,0.040490214,1.244523814,0.184977216,0.081003858,0.016971307,3.0,3.0,"[[0, 1, 2], [0, 1, 2]]"
126x126,0.274911387,6.7749544760000004,3.7378681489999996,15.564394594000001,2.0884284600000003,80.4396274,8.451008006,15.439276459,2.55410292,1.552257789,24.570863695,0.9888106779999999,0.0,0.137454413,0.9888106779999999,1.552257789,5.57812171,5.392567549,19.239547484,29.822295126,77.598067275,24.602040996,1.2637311949999999,0.274911387,0.5498155,1.4373003469999999,2.013779354,0.687252188,6.868385356000001,0.137454413,2.2525289319999997,1.277337272,2.363358376,13.988340805,0.0,1.277337272,25.072857303,4.64251939,0.41237493,3.680916171,0.274911387,3.456301935,0.137454413,0.41237493,0.274911387,168.48423652199997,1.827135047,0.137454413,0.0,4.203578982,0.851356265,0.274911387,0.0,6.593504208000001,2.913178693,0.137454413,0.41237493,5.228505457000001,16.85349652,2.363358376,0.851356265,32.338895588,7.263616076,4.589225316,0.0,2.55410292,7.2937642490000005,2.115088362,1.601404424,38.337712246,26.160412651,6.400407087,0.41237493,1.827135047,230.0579281,225.33137736,3.392411791,50.54249164,3.4924499009999996,0.851356265,0.0,11.055862118,6.164053351,0.750048159,2.1512199240000003,2.115088362,4.915023171,1.2998636590000001,0.0,0.41237493,2.128693537,0.96218522,1.702713432,2.913178693,2.1659495900000003,0.0,1.401171765,31.807086258,0.5498155,11.089311768,1.277337272,0.9888106779999999,2.38996562,1.753588503,12.302540491,6.362579546,3.0297925649999997,1.61613409,6.362579546,11.39084394,0.41237493,5.670904965,4.215865783,1.689698359,0.41237493,1.277337272,0.137454413,2.2525289319999997,5.715934992,13.334067957,17.774039486,11.501685861999999,0.0,1.2637311949999999,1.61613409,4.505063806,1.676092096,0.750048159,0.274911387,3.901976849,15.044563658,5.778312553,0.9888106779999999,2.829014307,20.733385961,0.0,0.48781898399999996,0.057163391,0.21137495199999998,0.0,0.476235189,0.0,4.0239074729999995,0.0,0.0,0.22552269600000002,0.0,4.419568555,0.0,0.234592464,0.001605037,1.1150868429999998,0.0,0.078627877,0.0,3.0,3.0,"[[0, 1, 2], [0, 1, 3]]"
127x127,0.274911387,6.7749544760000004,3.814258724,15.717166930000001,3.092557963,79.31816346,10.382944943,16.367023299,0.0,2.4800046289999997,29.591877456,0.137454413,0.92774684,0.137454413,0.137454413,1.552257789,6.735093592,3.8426061220000003,15.594620749,28.970938861,80.183929835,21.196593801,0.41237493,1.202658227,0.5498155,1.4373003469999999,2.090169929,0.687252188,2.611602958,0.137454413,0.5498155,2.2050841119999998,1.512002111,13.13698454,0.0,1.277337272,24.527149707,2.164819035,1.3401217699999999,2.829559906,0.274911387,4.536881705,0.137454413,0.41237493,0.274911387,165.93013360199998,3.682620815,1.065201253,0.0,1.649476062,0.0,2.1303971550000003,0.0,3.2644686499999995,2.061822428,0.137454413,0.41237493,3.602149377,15.22714044,1.512002111,0.0,33.02640985399999,8.344195846,2.886511884,0.0,0.92774684,6.442407984000001,1.3401217699999999,1.677794999,38.337712246,28.474350707000003,11.115642318999999,0.41237493,1.827135047,221.94970713,225.33137736,1.689698359,49.996784044,2.641093636,0.0,0.92774684,7.72682656,8.172414721,1.677794999,2.227610499,0.41237493,8.778901236,2.227610499,0.0,2.2678606980000002,1.277337272,0.96218522,0.0,2.9895692680000003,3.0936964300000005,0.0,0.5498155,34.044585325,0.5498155,12.169891538,1.277337272,0.137454413,2.542737956,1.753588503,11.603923339,6.362579546,3.0297925649999997,1.61613409,6.362579546,9.76448786,0.41237493,5.670904965,5.143612623,2.617445199,0.41237493,1.277337272,0.137454413,0.5498155,6.643681832,16.727881330000002,13.974898414999998,10.726719269999998,0.0,0.41237493,1.61613409,2.0273634510000003,0.824735831,0.750048159,0.274911387,4.982556619,10.864156189,7.863052596,0.137454413,0.274911387,21.344597709000002,0.0,0.519353164,0.091354977,0.21473239499999996,0.0,0.49778737900000003,0.0,4.187435108,0.0,0.0,0.197687406,0.0,4.4244906020000005,0.0,0.208264285,0.0,1.1150868429999998,0.023021592,0.123093257,0.0,3.0,3.0,"[[0, 1, 2], [0, 1, 4]]"
128x128,0.38640463,6.7489841760000004,1.624157314,17.693496883,1.237760895,89.43308549,7.600340441,23.887604776,2.55410292,1.912683908,24.757308154999997,0.851356265,0.0,0.38640463,2.396955314,1.526287489,6.03175144,6.087536091,14.908354767999999,30.156794736,82.164870215,22.436348285,2.010591706,0.38640463,0.38640463,2.295647208,2.374205473,1.932040737,8.507274385,0.38640463,2.089118062,1.139882859,3.556200898,15.121564924,0.0,1.139882859,24.683576760999998,4.178248244,0.0,3.517505301,0.38640463,3.318847522,0.772801049,0.0,0.0,167.22116508999997,1.526287489,0.772801049,0.38640463,3.713338361,1.237760895,0.772801049,0.0,5.802381447,1.237760895,1.159235441,0.38640463,6.781799599,16.801561738,1.237760895,2.010591706,29.664722120999997,6.703253578,4.0211231000000005,0.0,3.713338361,6.881389319,2.089118062,1.601404424,38.449205489,24.749404037,5.806325417,0.38640463,1.526287489,200.31246921,225.33137736,2.842596291,49.398583958,3.217538514,1.237760895,0.38640463,10.729046556,5.5440491,1.136452789,2.374205473,1.702713432,6.657682584,1.136452789,0.0,1.159235441,1.991239124,1.545599049,1.702713432,4.3290047849999995,2.388935139,0.0,2.396955314,29.778855504,1.159235441,9.610892027,1.912683908,0.851356265,4.0211231000000005,2.00253872,13.6405099,7.135380595,3.0297925649999997,2.388935139,6.7489841760000004,12.394330986,0.38640463,5.782398208,3.8890502209999998,1.139882859,0.38640463,1.526287489,0.0,1.702713432,5.38911943,11.425000832999999,20.494138941000003,10.770137610999999,0.0,2.010591706,1.61613409,10.747251552,1.237760895,1.522849208,0.0,3.634754169,13.402774592,3.690555709,0.851356265,2.55410292,17.03753222,0.0,0.37892156099999996,0.033785571,0.22320112499999997,0.0,0.381305855,0.0,3.231596684,0.0,0.0,0.275202952,0.0,3.436712316,0.0,0.219791931,0.04209525099999999,1.244523814,0.184977216,0.057004583,0.016971307,3.0,3.0,"[[0, 1, 2], [0, 2, 3]]"
