coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Excitatory,Ependymal,Excitatorycells
118x118,0.360786525,6.362579546,1.6493379049999999,34.123942812,4.177908571,52.88312244,17.308018735999998,21.589731847,0.360786525,1.288533365,32.238425269,5.321155367,0.92774684,1.961653621,12.98942937,15.738858149999999,39.765516927,4.177908571,11.34545473,20.326362619,49.349084365,7.963444155,1.240060069,0.92774684,1.600864609,14.94777134,1.8070203839999999,8.792870241,2.48019912,0.0,1.240060069,3.4532410029999996,12.852311264,15.047032413,0.0,0.0,12.193048928000001,10.307810092999999,0.92774684,0.0,1.240060069,3.662566746,0.721591065,0.879273544,2.1193945800000002,0.0,2.2162722930000003,5.775688627,2.886332908,22.36684082,17.091094147,2.577076833,0.879273544,28.904642925,1.240060069,1.961653621,10.2360195,9.338311825,13.65235645,0.879273544,1.600864609,13.91925592,9.186833188,7.373555009,3.968668243,3.5656404999999998,0.721591065,2.010126917,0.92774684,0.879273544,20.146701975,8.610619351,1.758608055,0.721591065,165.487777095,0.0,0.879273544,22.633318798999998,9.020744753,1.240060069,0.92774684,3.9717746940000005,4.951134871000001,2.686354895,2.1678069090000003,0.0,7.685986077000001,11.707099648,0.360786525,6.973549727000001,2.322422803,17.971555449,0.721591065,25.570288117,15.358957499999999,0.879273544,6.2004211830000004,25.580584015,2.322422803,9.506659273,9.447512562,1.758608055,7.492085373,0.0,4.5387076010000005,7.444959623,0.360786525,0.879273544,10.331247789,19.263297464,0.360786525,1.758608055,0.92774684,3.40794596,13.32554126,0.0,0.0,0.0,1.288533365,14.285736909,6.806651566,7.651112911,0.721591065,9.673331543,1.443149259,17.816881059,0.0,8.298223906,1.961653621,8.307519769999999,9.973548219,4.999629488,4.238798143,0.0,14.867051988,0.0,0.26421678299999996,0.034191586,0.16517184499999998,0.078810091,0.27474062099999996,0.001710878,2.822851499,0.0,0.0,0.154432992,0.0,3.224401509,0.0,0.273682259,0.149637708,0.38127829199999996,0.766152486,0.088837374,0.049909825,2.0,2.0,"[0, 4]"
119x119,1.022102542,0.79877956,4.380903998,36.321929773,3.945899628,64.98945569,9.785622812999998,18.035175375999998,0.360786525,1.545962504,20.869042836,5.458609780000001,0.0,2.485512664,14.672482832,16.53763771,42.556109435,5.491535734999999,14.437130099,3.224031341,65.45642504899999,6.857755418,2.8116704400000003,0.6613160170000001,2.537084739,17.180622577,2.064449523,11.412163166,9.342294065,0.5238590430000001,2.1762801990000002,2.662948576,17.069158008,4.2803967819999995,0.0,0.137454413,14.100882614,11.389936496999999,0.41237493,0.93622013,1.901376086,1.016727957,1.631846527,1.291648474,2.394305967,2.035880692,1.4344433429999999,5.758197249,3.272737538,25.175552323,17.477498777,1.769303501,0.879273544,31.859216944,3.688287127,3.258343475,11.03479906,13.812567883,1.59753688,2.7776802849999997,2.76010005,18.290154688,15.464886458,12.578476561000002,3.968668243,3.7971291010000003,1.133965995,1.881159637,0.0,1.540589561,10.684800038,9.04779879,2.557387615,1.795247883,85.34317437499999,0.0,1.429089044,19.113261399,9.29565614,1.626464699,0.38640463,4.916445514,8.042639338,2.145012685,2.5626766180000002,0.41237493,5.7864244330000005,11.715572938,0.360786525,6.689674330000001,2.4598772159999998,20.479339718,0.721591065,30.182012224999998,15.753827208999999,0.879273544,8.295835732,5.119428852,4.0314737439999995,4.930404364,10.357768024,1.896062468,8.642261461,0.5238590430000001,10.619043848,1.8551811260000002,0.360786525,1.652074593,4.355072873,17.924781072000002,1.159566085,2.419924072,1.87241766,3.03001462,14.12432082,0.5238590430000001,0.137454413,0.5498155,2.233204185,13.718254156999999,11.657664154,6.502024042,0.721591065,11.244941914,1.443149259,25.330555187,1.211140461,9.071024955,2.236565008,9.655530722,8.189092373,3.221352629,4.376252556000001,0.274911387,12.506377932,0.0,0.18844331,0.02337782,0.17547944799999998,0.078810091,0.18156197,0.001710878,1.9637820860000001,0.0,0.0,0.19226899,0.0,2.768444805,0.0,0.305079814,0.190127922,0.5027768420000001,0.9281081099999999,0.046888472,0.066881132,2.0,2.0,"[1, 2]"
120x120,0.635697912,0.41237493,4.459459214,34.93335569600001,4.410851263,68.21827827999999,10.250574447999998,8.762111228,2.914889445,0.773161455,19.716091335999998,6.309966045,0.0,2.099108034,13.978240048,16.151233079999997,41.632563835,6.964942193,22.41286169,2.9161521649999997,70.225423279,8.717603564000001,2.503791264,0.274911387,2.150680109,15.635023528,2.143004739,9.480122429,9.348584476000001,0.137454413,3.492589001,2.662948576,15.21566964,3.5861539979999995,0.0,0.137454413,12.561561266,14.022582643,0.41237493,1.401171765,1.514971456,2.719441389,0.8590454780000001,1.291648474,2.394305967,4.203578982,1.048038713,4.9853962,2.886332908,26.570419802000004,17.942450412,0.9965024520000001,0.879273544,34.570400293,4.153238762,2.099108034,10.64839443,12.889022283000001,3.378838751,3.24263192,2.452220874,20.929152787,12.917107903,11.962780325,3.968668243,5.19199658,1.98532226,3.1974684389999997,0.851356265,1.154184931,11.156058635,7.194310422,2.170982985,1.4088432530000001,122.61035126499999,0.0,3.131802476,20.665199164,10.147012405,2.091416334,0.0,8.400426863,6.6540652609999995,1.758608055,2.641231834,2.115088362,4.784293232,11.329168308,0.360786525,5.530438889000001,3.3112334809999995,18.933740669,2.424304497,27.55571997,14.981026159999999,0.879273544,7.601592948,7.830612201000001,2.8722383029999996,5.087518747,9.584966975,2.747418733,8.026565224999999,0.137454413,8.536251056000001,1.082380077,0.360786525,0.879273544,3.968668243,17.001235472,0.773161455,2.0335194420000002,1.099616611,3.03001462,13.73791619,0.137454413,0.137454413,2.2525289319999997,1.460403136,16.665062716999998,14.454544952000001,5.499892840999999,0.721591065,10.937062738,1.443149259,21.394198025,1.676092096,8.298223906,2.236565008,9.426203417,11.365205945,5.389050919000001,5.2276088210000005,2.829014307,15.453186492,0.0,0.247978602,0.02337782,0.177358781,0.078810091,0.246585634,0.001710878,2.40485462,0.0,0.0,0.17193941299999999,0.0,3.357743285,0.0,0.312615929,0.151242745,0.373339871,0.743130894,0.044512491,0.049909825,2.0,2.0,"[1, 3]"
121x121,0.635697912,0.41237493,4.535849789,35.086128032000005,5.414980766,67.09681434000001,12.182511384999998,9.689858068,0.360786525,1.700908295,24.737105096999997,5.458609780000001,0.92774684,2.099108034,13.126883783,16.151233079999997,42.789535717,5.414980766,18.767934955,2.0647959,72.81128583899999,5.312156369,1.652434999,1.202658227,2.150680109,15.635023528,2.219395314,9.480122429,5.091802078000001,0.137454413,1.789875569,3.590695416,14.364313375,2.7347977329999997,0.0,0.137454413,12.01585367,11.544882287999998,1.3401217699999999,0.5498155,1.514971456,3.800021159,0.8590454780000001,1.291648474,2.394305967,1.649476062,2.903524481,5.9131430400000005,2.886332908,24.016316882,17.091094147,2.85198822,0.879273544,31.241364735,3.3018824970000002,2.099108034,10.64839443,11.262666203,1.752482671,2.391275655,1.600864609,21.616667053,13.997687673,10.260066893000001,3.968668243,3.5656404999999998,1.133965995,2.422501847,0.92774684,1.154184931,13.469996691,11.909545654,2.170982985,1.4088432530000001,114.502130295,0.0,1.429089044,20.119491567999997,9.29565614,1.240060069,0.92774684,5.071391305000001,8.662426631,2.686354895,2.717622409,0.41237493,8.648171297000001,12.256915148,0.360786525,7.385924657000001,2.4598772159999998,18.933740669,0.721591065,27.632110545,15.908772999999998,0.879273544,6.750236683000001,10.068111268000001,2.8722383029999996,6.168098517,9.584966975,1.896062468,8.179337560999999,0.137454413,7.8376339040000005,1.082380077,0.360786525,0.879273544,3.968668243,15.374879392,0.773161455,2.0335194420000002,2.0273634510000003,3.9577614600000004,13.73791619,0.137454413,0.137454413,0.5498155,2.3881499760000002,20.05887609,10.655403881000002,4.724926249,0.721591065,10.085706473,1.443149259,18.916497670000002,0.824735831,8.298223906,2.236565008,10.506783187,7.184798476,7.473790962000001,4.376252556000001,0.274911387,16.06439824,0.0,0.27951278199999996,0.057569406000000004,0.18071622399999998,0.078810091,0.26813782399999997,0.001710878,2.568382255,0.0,0.0,0.144104123,0.0,3.362665332,0.0,0.28628775,0.149637708,0.373339871,0.766152486,0.088977871,0.049909825,2.0,2.0,"[1, 4]"
122x122,0.7471911550000001,0.38640463,2.3457483789999998,37.062457985,3.5601836979999995,77.21173637,9.399906882999998,17.210439545,2.914889445,1.133587574,19.902535796000002,6.172511632,0.0,2.348058251,15.386384684,16.12526278,42.086193565,7.6599107349999995,18.081668974,3.2506517749999997,74.792226219,6.551910853,3.2506517749999997,0.38640463,1.9872692390000002,16.493370389,2.5034308579999998,10.724910977999999,10.987473505,0.38640463,3.329178131,2.525494163,16.408512162,4.719378117,0.0,0.0,12.172280724,13.558311496999998,0.0,1.237760895,1.626464699,2.581986976,1.494392114,0.879273544,2.1193945800000002,2.94050755,0.7471911550000001,5.620742836,3.272737538,26.080179181,18.328855042,1.494392114,0.879273544,33.779277532,2.477820964,3.120889062,10.622424129999999,14.442316425,3.326903969,2.117034439,3.611456315,18.25497932,12.356745405,11.394678109,3.968668243,6.351232021,1.5729473299999999,3.171498139,0.851356265,1.265678174,9.745050021,6.600228752,2.145012685,1.107995695,92.864892375,0.0,2.581986976,19.521291482000002,9.872101018,2.477820964,0.38640463,8.073611301,6.03406101,2.145012685,2.8642173829999997,1.702713432,6.526952645,11.165757438,0.360786525,6.2772994,3.173779068,19.517154498,2.424304497,28.971546061999998,15.204011709,0.879273544,8.597376497,5.802381447,3.481658244,3.609099006,10.220313611,2.60996432,9.657722705,0.38640463,9.874220465,1.8551811260000002,0.360786525,1.652074593,4.355072873,18.004722518,0.7471911550000001,2.145012685,0.772801049,2.48019912,13.711945889999999,0.38640463,0.0,1.702713432,1.133587574,14.755995592999998,17.174644407000002,4.76834459,0.721591065,11.683923249,1.443149259,27.636385771,1.237760895,9.071024955,1.961653621,9.158980736999998,9.723416879,3.3012940750000004,5.090154408,2.55410292,11.757332751,0.0,0.139081179,0.0,0.189184954,0.078810091,0.1516563,0.001710878,1.612543831,0.0,0.0,0.221619669,0.0,2.374887046,0.0,0.297815396,0.191732959,0.5027768420000001,0.9281081099999999,0.022889197,0.066881132,2.0,2.0,"[2, 3]"
123x123,0.7471911550000001,0.38640463,2.4221389540000002,37.215230321,4.564313201,76.09027243,11.331843819999998,18.138186385,0.360786525,2.061334414,24.923549557,5.321155367,0.92774684,2.348058251,14.535028419,16.12526278,43.243165447,6.109949308,14.436742239,2.39929551,77.378088779,3.146463658,2.39929551,1.31415147,1.9872692390000002,16.493370389,2.579821433,10.724910977999999,6.730691107,0.38640463,1.626464699,3.4532410029999996,15.557155897000001,3.868021852,0.0,0.0,11.626573128,11.080611141999999,0.92774684,0.38640463,1.626464699,3.662566746,1.494392114,0.879273544,2.1193945800000002,0.38640463,2.602676923,6.548489676,3.272737538,23.526076261,17.477498777,3.3498778820000004,0.879273544,30.450241974,1.626464699,3.120889062,10.622424129999999,12.815960344999999,1.700547889,1.265678174,2.76010005,18.942493585999998,13.437325175,9.691964677000001,3.968668243,4.7248759410000005,0.721591065,2.3965315470000004,0.92774684,1.265678174,12.058988077,11.315463984,2.145012685,1.107995695,84.75667140499999,0.0,0.879273544,18.975583886,9.020744753,1.626464699,1.31415147,4.744575743,8.04242238,3.0727595250000004,2.940607958,0.0,10.39083071,12.093504278,0.360786525,8.132785168,2.322422803,19.517154498,0.721591065,29.047936637,16.131758549,0.879273544,7.746020232,8.039880514,3.481658244,4.689678776,10.220313611,1.758608055,9.810495041,0.38640463,9.175603313,1.8551811260000002,0.360786525,1.652074593,4.355072873,16.378366438,0.7471911550000001,2.145012685,1.700547889,3.40794596,13.711945889999999,0.38640463,0.0,0.0,2.061334414,18.149808966000002,13.375503336000001,3.9933779979999997,0.721591065,10.832566984,1.443149259,25.158685416,0.38640463,9.071024955,1.961653621,10.239560506999998,5.543009410000001,5.386034118,4.238798143,0.0,12.368544499,0.0,0.170615359,0.034191586,0.19254239699999998,0.078810091,0.17320849,0.001710878,1.7760714659999999,0.0,0.0,0.193784379,0.0,2.379809093,0.0,0.271487217,0.190127922,0.5027768420000001,0.9511297019999999,0.067354577,0.066881132,2.0,2.0,"[2, 4]"
124x124,0.360786525,0.0,2.50069417,35.826656244000006,5.029264836,79.31909501999999,11.796795454999998,8.865122237,2.914889445,1.288533365,23.770598057,6.172511632,0.92774684,1.961653621,13.840785635,15.738858149999999,42.319619847,7.5833557659999995,22.41247383,2.091416334,82.147087009,5.006311804,2.091416334,0.92774684,1.600864609,14.94777134,2.658376649,8.792870241,6.736981518,0.0,2.942773501,3.4532410029999996,13.703667529,3.173779068,0.0,0.0,10.08725178,13.713257288,0.92774684,0.851356265,1.240060069,5.365280178,0.721591065,0.879273544,2.1193945800000002,2.55410292,2.2162722930000003,5.775688627,2.886332908,24.92094374,17.942450412,2.577076833,0.879273544,33.161425322999996,2.091416334,1.961653621,10.2360195,11.892414745,3.4818497600000002,1.7306298089999999,2.452220874,21.581491685,10.889546619999999,9.076268441,3.968668243,6.11974342,1.5729473299999999,3.7128403490000004,1.779103105,0.879273544,12.530246674,9.461975616,1.758608055,0.721591065,122.023848295,0.0,2.581986976,20.527521651,9.872101018,2.091416334,0.92774684,8.228557092,6.653848303,2.686354895,3.019163174,1.702713432,9.388699509,11.707099648,0.360786525,6.973549727000001,3.173779068,17.971555449,2.424304497,26.421644382,15.358957499999999,0.879273544,7.051777448,10.751063863,2.322422803,4.846793159,9.447512562,2.60996432,9.194798805,0.0,7.0928105210000005,1.082380077,0.360786525,0.879273544,3.968668243,15.454820838,0.360786525,1.758608055,0.92774684,3.40794596,13.32554126,0.0,0.0,1.702713432,1.288533365,21.096617526000003,16.172384134,2.9912467969999996,0.721591065,10.524687808,1.443149259,21.222328254,0.851356265,8.298223906,1.961653621,10.010233201999998,8.719122982,7.553732408,5.090154408,2.55410292,15.315353059,0.0,0.23015065099999998,0.034191586,0.19442173000000001,0.078810091,0.238232154,0.001710878,2.2171440000000002,0.0,0.0,0.17345480200000002,0.0,2.9691075729999996,0.0,0.279023332,0.151242745,0.373339871,0.766152486,0.064978596,0.049909825,2.0,2.0,"[3, 4]"
125x125,0.6613160170000001,7.677780839000001,6.241349376,20.587148235999997,1.623476825,76.111092453,22.244873086,45.749132479,0.0,1.7453390720000002,42.747229712,0.697617506,0.0,1.5566840750000002,2.1994751949999998,27.410416283,29.226287223,4.245697758,16.30990542,21.070273822,72.73208267499999,12.179633448,2.6481951969999997,1.2214791100000002,9.898528944999999,9.753201308,2.2617608049999998,16.319953141,7.378516678,1.64417216,2.056533247,0.697617506,29.977864543000003,18.945084162999997,1.63673485,0.137454413,18.34406758,3.559108992,0.41237493,1.496383223,1.17773775,1.2140392389999999,34.672059782,0.972538023,0.274911387,2.035880692,6.353372771000001,19.258692857,12.038085346,6.940042148,2.4520364839999997,1.564134169,0.516421733,3.882320859,2.448227058,2.329514886,1.8316045920000001,60.38148541500001,14.32214649,2.458569834,6.113135655,29.561564996999998,29.293478515,57.543357402000005,5.279715953,2.708471189,0.41237493,1.3152012929999999,2.109398841,0.6613160170000001,25.046144498,6.520192669,6.638658606000001,1.073656818,213.98358311,0.0,0.5498155,14.509164619000002,12.276453141,1.9793927550000001,0.38640463,2.432580753,8.351815017,0.38640463,1.8390382820000002,0.928796663,23.744575155,21.349219270000003,2.153138149,5.492685553,1.170279445,35.791056359,0.516421733,65.818401838,4.50856152,0.516421733,11.077480062,24.205731401999998,4.378599806,10.932197385,28.110944132,0.697617506,5.1150606970000005,1.0840221360000002,8.495985108,7.135380595,1.120313117,6.052517002,6.7489841760000004,44.279445504,0.79877956,1.17773775,2.9927307770000002,0.5498155,62.331733355,2.764493161,0.697617506,1.626400326,2.949002486,10.67003627,10.417604085,13.020238796000001,0.516421733,2.604435403,0.0,49.719891176000004,1.211140461,1.8931141660000002,6.071049073,11.476651961,19.404400883,2.860566104,0.697617506,0.274911387,17.786577401000002,0.002912167,0.39053753199999997,0.02337782,0.211737144,0.018932964,0.326410419,0.138805026,3.657413867,0.0,0.0,0.318921899,0.298613759,3.465026951,0.0,0.334579688,0.040490214,1.019702689,0.184977216,0.083605704,0.016971307,3.0,3.0,"[0, 1, 2]"
126x126,0.274911387,7.291376209000001,6.319904591999999,19.198574158999996,2.0884284600000003,79.33991504299999,22.709824720999997,36.47606833099999,2.55410292,0.972538023,41.594278212,1.548973771,0.0,1.170279445,1.505232411,27.024011653,28.302741623000003,5.719104216,24.285637011,20.762394646,77.501080905,14.039481594000002,2.3403160209999996,0.8350744800000001,9.512124315,8.207602259,2.3403160209999996,14.387912404,7.384807089000001,1.25776753,3.372842049,0.697617506,28.124376175000002,18.250841378999997,1.63673485,0.137454413,16.804746232,6.1917551379999995,0.41237493,1.961334858,0.79133312,2.916752671,33.899258732999996,0.972538023,0.274911387,4.203578982,5.966968141000001,18.485891807999998,11.651680716000001,8.334909627,2.916988119,0.79133312,0.516421733,6.593504208000001,2.913178693,1.170279445,1.445199962,59.457939815,16.103448360999998,2.9235214689999998,5.805256479,32.200563095999996,26.74569996,56.92766116600001,5.279715953,4.103338668,1.2637311949999999,2.631510095,2.9607551059999997,0.274911387,25.517403095,4.666704301,6.252253976,0.687252188,251.25076,0.0,2.2525289319999997,16.061102384,13.127809405999999,2.4443443900000004,0.0,5.916562102,6.96324094,0.0,1.917593498,2.631510095,22.742443954,20.96281464,2.153138149,4.333450112,2.02163571,34.24545731,2.219135165,63.192109583,3.735760471,0.516421733,10.383237278,26.916914751,3.2193643650000006,11.089311768,27.338143083,1.548973771,4.499364461,0.697617506,6.413192316,6.362579546,1.120313117,5.279715953,6.362579546,43.355899904,0.41237493,0.79133312,2.2199297280000003,0.5498155,61.945328724999996,2.378088531,0.697617506,3.329113758,2.176201437,13.61684483,13.214484883,12.018107595,0.516421733,2.296556227,0.0,45.783534014000004,1.676092096,1.120313117,6.071049073,11.247324656,22.580514455,5.028264394000001,1.548973771,2.829014307,20.733385961,0.002912167,0.450072824,0.02337782,0.213616477,0.018932964,0.391434083,0.138805026,4.098486401,0.0,0.0,0.29859232199999997,0.298613759,4.0543254310000005,0.0,0.342115803,0.001605037,0.890265718,0.0,0.081229723,0.0,3.0,3.0,"[0, 1, 3]"
127x127,0.274911387,7.291376209000001,6.396295167,19.351346494999998,3.092557963,78.218451103,24.641761657999997,37.40381517099999,0.0,1.900284863,46.615291973,0.697617506,0.92774684,1.170279445,0.653876146,27.024011653,29.459713505,4.169142789,20.640710276,19.911038381,80.08694346499999,10.634034399,1.4889597559999999,1.76282132,9.512124315,8.207602259,2.416706596,14.387912404,3.1280246910000002,1.25776753,1.670128617,1.625364346,27.273019910000002,17.399485113999997,1.63673485,0.137454413,16.259038636,3.714054783,1.3401217699999999,1.1099785930000001,0.79133312,3.9973324409999997,33.899258732999996,0.972538023,0.274911387,1.649476062,7.822453909000001,19.413638648,11.651680716000001,5.780806707,2.065631854,2.6468188880000003,0.516421733,3.2644686499999995,2.061822428,1.170279445,1.445199962,57.831583735,14.477092281,2.072165204,4.953900214,32.888077362,27.82627973,55.224947734000004,5.279715953,2.4769825880000003,0.41237493,1.856543503,3.037145681,0.274911387,27.831341151,9.381939533,6.252253976,0.687252188,243.14253903000002,0.0,0.5498155,15.515394788000002,12.276453141,1.5929881250000002,0.92774684,2.587526544,8.97160231,0.92774684,1.993984073,0.928796663,26.606322019,21.890561480000002,2.153138149,6.188935880000001,1.170279445,34.24545731,0.516421733,63.268500157999995,4.663507311,0.516421733,9.531881013,29.154413818,3.2193643650000006,12.169891538,27.338143083,0.697617506,4.652136797,0.697617506,5.714575164,6.362579546,1.120313117,5.279715953,6.362579546,41.729543824,0.41237493,0.79133312,3.1476765680000005,1.47756234,61.945328724999996,2.378088531,0.697617506,1.626400326,3.1039482769999998,17.010658203000002,9.415343812,11.243141003,0.516421733,1.445199962,0.0,43.305833659,0.824735831,1.120313117,6.071049073,12.327904426,18.400106986,7.113004437000001,0.697617506,0.274911387,21.344597709000002,0.002912167,0.481607004,0.057569406000000004,0.21697392,0.018932964,0.412986273,0.138805026,4.262014036,0.0,0.0,0.270757032,0.298613759,4.059247478,0.0,0.315787624,0.0,0.890265718,0.023021592,0.125695103,0.0,3.0,3.0,"[0, 1, 4]"
128x128,0.38640463,7.265405909000001,4.206193756999999,21.327676448,1.237760895,88.333373133,21.859157156,44.924396648,2.55410292,1.332964142,41.780722671999996,1.411519358,0.0,1.4192296620000002,2.913377047,26.998041353,28.756371353,6.414072758,19.954444295,21.096894256,82.067883845,11.873788883,3.087176532,0.946567723,9.348713445,9.06594912,2.70074214,15.632700952999999,9.023696118,1.5067177470000002,3.209431179,0.560163093,29.317218697,19.384065498,1.63673485,0.0,16.415465689999998,5.727483992,0.0,1.797923988,0.9028263630000001,2.779298258,34.534605369,0.560163093,0.0,2.94050755,5.6661205830000005,19.121238444,12.038085346,7.844669006,3.3033927489999995,1.289222782,0.516421733,5.802381447,1.237760895,2.192060473,1.4192296620000002,61.01123395700001,16.051513579,1.797923988,6.9644919199999995,29.526389629,26.185337462,56.35955895000001,5.279715953,5.262574109,0.851356265,2.605539795,2.9607551059999997,0.38640463,24.106394481,4.072622631,6.226283676,0.38640463,221.50530111,0.0,1.702713432,14.917194702000002,12.852898019,2.83074902,0.38640463,5.58974654,6.343236688999999,0.38640463,2.140579047,2.219135165,24.485103367,20.79940377,2.153138149,5.080310623,1.884181297,34.828871139,2.219135165,64.60793567500001,3.9587460199999995,0.516421733,11.379020827,24.888683997,3.828784306,9.610892027,27.973489719,1.411519358,6.130521941,0.946567723,7.751161725,7.135380595,1.120313117,6.052517002,6.7489841760000004,44.35938695,0.38640463,0.9028263630000001,1.8931141660000002,0.0,61.919358425,2.627038748,0.560163093,2.779298258,1.8493858749999998,11.707777706,15.934584338,11.286559344,0.516421733,3.0434167380000003,0.0,52.02572176,1.237760895,1.8931141660000002,5.796137686,10.980101975999998,20.938725389,2.94050755,1.411519358,2.55410292,17.03753222,0.002912167,0.341175401,0.0,0.22544265,0.018932964,0.296504749,0.138805026,3.306175612,0.0,0.0,0.348272578,0.298613759,3.071469192,0.0,0.32731527,0.04209525099999999,1.019702689,0.184977216,0.059606428999999995,0.016971307,3.0,3.0,"[0, 2, 3]"
129x129,0.38640463,7.265405909000001,4.282584332,21.480448784,2.2418903980000002,87.211909193,23.791094092999998,45.852143487999996,0.0,2.260710982,46.801736432999995,0.560163093,0.92774684,1.4192296620000002,2.0620207820000003,26.998041353,29.913343235,4.864111331,16.30951756,20.245537991,84.65374640499999,8.468341688,2.2358202670000002,1.874314563,9.348713445,9.06594912,2.7771327149999996,15.632700952999999,4.76691372,1.5067177470000002,1.5067177470000002,1.487909933,28.465862432,18.532709233,1.63673485,0.0,15.869758094,3.249783637,0.92774684,0.946567723,0.9028263630000001,3.859878028,34.534605369,0.560163093,0.0,0.38640463,7.521606351000001,20.048985284,12.038085346,5.290566086,2.4520364839999997,3.14470855,0.516421733,2.473345889,0.38640463,2.192060473,1.4192296620000002,59.38487787700001,14.425157498999999,0.946567723,6.113135655,30.213903894999998,27.265917232,54.656845518000004,5.279715953,3.636218029,0.0,1.8305732030000001,3.037145681,0.38640463,26.420332537,8.787857863,6.226283676,0.38640463,213.39708014,0.0,0.0,14.371487106000002,12.001541754,1.9793927550000001,1.31415147,2.260710982,8.351598059,1.31415147,2.2169696219999997,0.516421733,28.348981432000002,21.727150610000002,2.153138149,6.935796391,1.032825032,34.828871139,0.516421733,64.68432625,4.88649286,0.516421733,10.527664562,27.126183064,3.828784306,10.691471797,27.973489719,0.560163093,6.283294277,0.946567723,7.0525445730000005,7.135380595,1.120313117,6.052517002,6.7489841760000004,42.73303087,0.38640463,0.9028263630000001,2.8208610060000003,0.92774684,61.919358425,2.627038748,0.560163093,1.076584826,2.7771327149999996,15.101591079000002,12.135443267,10.511592752,0.516421733,2.192060473,0.0,49.548021405,0.38640463,1.8931141660000002,5.796137686,12.060681745999998,16.75831792,5.0252475930000005,0.560163093,0.0,17.648743968,0.002912167,0.372709581,0.034191586,0.22880009299999998,0.018932964,0.318056939,0.138805026,3.469703247,0.0,0.0,0.32043728800000004,0.298613759,3.076391239,0.0,0.300987091,0.040490214,1.019702689,0.207998808,0.10407180899999999,0.016971307,3.0,3.0,"[0, 2, 4]"
