coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Microglia,ODMature3,permutationTracker
130x130,0.891907941,4.974238049,16.40317268,4.130904421,1.781762191,24.750917907999998,2.685940521,9.675291426,2.481929712,0.0,8.335839384,8.69581848,0.0,0.0,4.770264569,10.59872579,30.990465456999996,2.3368580420000002,0.0,2.084324048,5.80723764,3.565574815,0.0,0.0,1.444950101,8.50407806,3.226712292,3.926879813,2.3368580420000002,0.0,0.0,1.24099042,21.229074223,15.134276653999997,0.0,0.0,0.0,7.096675929000001,1.24099042,0.0,75.29646902,2.132898361,14.525605632,4.217222409,0.0,0.0,8.106472396000001,4.757994180000001,4.265742336,18.914013536,0.0,1.781762191,0.891907941,15.766649636,2.3368580420000002,89.146108411,0.0,19.759458091,0.891907941,15.583912137999999,0.0,9.91563631,5.458161701,16.542018251000002,2.084324048,9.044900959,0.891907941,1.444950101,0.0,0.0,23.355077011000002,28.896527024999997,0.0,1.444950101,29.052018659999998,0.0,0.0,97.73399634,7.660260126,24.389729031,0.0,0.0,5.563584133,0.0,0.0,1.24099042,10.516563686,8.033168505999999,24.763493277000002,1.24099042,0.0,12.370221636,0.0,23.020176856,5.347227985,8.57194524,3.8681366720000003,8.735484052,3.022752611,5.157713856,3.325314468,6.022148348,23.940195820999996,0.0,0.0,0.0,0.0,213.775566,0.0,37.017494491,0.891907941,1.781762191,266.52004054400004,0.0,13.720673128000001,1.24099042,0.891907941,3.226712292,2.084324048,17.831110534,4.459589628,33.383659834,0.0,0.0,0.0,23.667109985,9.347462816,0.0,2.3368580420000002,7.395277502,3.5778484620000004,4.770264569,0.0,0.891907941,127.32573357,0.028736252,0.12312994899999999,0.099895923,0.149861738,0.002447184,0.086471459,5.148066692,0.146045869,0.000573232,0.0,0.067897139,0.0,2.124772449,0.093054962,0.139580537,0.130474593,0.41271964699999997,0.357500122,0.028619846,0.013707828,3.0,3.0,"[[0, 1, 2], [0, 3, 4]]"
131x131,0.891907941,4.974238049,23.367525782,9.66774537,0.0,29.447418662,2.098776805,9.341285327,0.653826704,8.205343522,5.966913477,10.302963782,0.653826704,0.0,3.529274149,9.42439326,30.603176793999996,8.460918933,0.653826704,3.3919212300000003,2.738150752,3.745232589,0.0,1.961419965,2.098776805,6.022148348,1.444950101,4.713987898,2.3368580420000002,0.0,0.0,0.0,19.89376477,19.363520420999997,0.0,0.0,0.0,1.545734645,0.0,0.0,55.186820069999996,3.62698873,15.432583413,3.630058693,0.0,0.0,8.106472396000001,3.630058693,9.869310673000001,24.889999421,0.0,2.735080789,0.891907941,17.260740005,2.3368580420000002,86.182568431,0.0,20.866377384,0.891907941,15.583912137999999,0.653826704,17.780176436,4.937651954,11.095257523,2.084324048,9.411055841,0.891907941,4.8338575939999995,0.0,2.735080789,23.979549599,28.489038276,0.653826704,1.444950101,36.048825353,0.653826704,0.0,84.75506066000001,7.07309641,15.816008964,0.0,4.576606492,6.516902731,0.0,0.653826704,2.735080789,7.560468965,5.963843514000001,22.732666158,1.307597182,0.0,11.962732887000001,0.0,24.580303007,3.091409806,1.444950101,4.521963376,16.779898,0.0,2.675784144,2.084324048,6.022148348,23.466030811999996,0.653826704,2.735080789,0.0,0.0,214.429392704,7.192001063,35.935376401999996,2.1995051230000002,0.653826704,211.544714844,0.0,14.441102673000001,0.0,0.891907941,1.444950101,2.084324048,18.484937238,7.194670416999999,26.062039131,0.0,0.0,0.0,31.063735207,8.760299100000001,2.615263862,3.6444552240000005,5.613515311,3.6444552240000005,6.264354938,2.615263862,0.891907941,103.42625315999999,0.043364385,0.052730059999999995,0.056751273,0.141201819,0.002447184,0.062609673,3.769045043,0.213040331,0.091746982,0.0,0.047334292,0.0,3.26579034,0.093054962,0.102713646,0.108088304,0.399650941,0.316408384,0.000391101,0.014299006,3.0,3.0,"[[0, 1, 2], [1, 2, 3]]"
132x132,0.891907941,2.889914001,24.608516202,10.90873579,0.0,29.447418662,3.339767225,8.895633709,3.135756416,8.205343522,5.123579849,10.302963782,0.653826704,0.0,2.685940521,11.906322972,33.482747900999996,8.460918933,0.653826704,1.307597182,4.3767402959999995,3.745232589,0.0,1.961419965,2.098776805,8.50407806,1.444950101,7.19591761,2.3368580420000002,0.0,0.0,1.24099042,24.857659925,18.520186792999997,0.0,0.0,0.0,7.750502633,1.24099042,0.0,75.79172967,4.86797915,17.914513125,2.7867250649999997,0.0,0.0,6.022148348,1.545734645,12.351240385,17.348726296,0.0,2.735080789,0.891907941,14.333165215,2.3368580420000002,76.907025291,0.0,24.986821324,0.891907941,15.583912137999999,0.653826704,18.1777821,5.335257618,24.747361773,0.0,10.652046260999999,0.891907941,4.8338575939999995,0.0,2.735080789,15.197294910999998,29.730028695999998,0.653826704,1.444950101,42.253593341,0.653826704,0.0,102.7839855,6.229762782,23.261793544,0.0,4.576606492,6.516902731,0.0,0.653826704,3.9760712089999997,3.7895268939999998,7.204833934000001,26.009885527999998,2.548587602,0.0,13.203723307,0.0,31.579199837,3.091409806,1.444950101,2.437639328,20.502811592,1.24099042,5.157713856,1.24099042,6.022148348,23.466030811999996,0.653826704,2.735080789,0.0,0.0,214.429392704,7.192001063,41.296836934,2.1995051230000002,0.653826704,193.945256474,0.0,15.682093093,1.24099042,0.891907941,1.444950101,0.0,18.484937238,7.194670416999999,41.351558033,0.0,0.0,0.0,34.786648799,7.916965472,2.615263862,3.6444552240000005,1.444950101,4.885445644000001,5.42102131,2.615263862,0.891907941,109.43848154,0.043364385,0.08024938799999999,0.078899548,0.144634529,0.002447184,0.086725316,4.98216586,0.213040331,0.09232021400000001,0.0,0.059563582000000004,0.0,2.659674025,0.0,0.09508686,0.12223652,0.399650941,0.357500122,0.020993301000000002,0.028006834,3.0,3.0,"[[0, 1, 2], [1, 2, 4]]"
133x133,0.891907941,4.974238049,16.40317268,5.438501603000001,0.0,26.712337873,3.339767225,10.32911813,3.135756416,0.0,7.2079038970000004,7.5678829930000004,0.653826704,0.0,4.770264569,11.906322972,35.567071948999995,2.9906847460000003,0.653826704,3.3919212300000003,6.461064344,3.745232589,0.0,1.961419965,2.098776805,8.50407806,1.444950101,7.19591761,2.3368580420000002,0.0,0.0,1.24099042,24.857659925,15.134276653999997,0.0,0.0,0.0,7.750502633,1.24099042,0.0,64.3303039,2.132898361,15.179432336,4.871049113,0.0,0.0,8.106472396000001,3.630058693,6.881006198,18.914013536,0.0,0.0,0.891907941,15.766649636,2.3368580420000002,64.275193521,0.0,24.336064583,0.891907941,15.583912137999999,0.653826704,12.056762626000001,7.419581665999999,16.542018251000002,2.084324048,7.916965472,0.891907941,2.098776805,0.0,0.0,19.497119669,29.730028695999998,0.653826704,1.444950101,28.577853650999998,0.653826704,0.0,87.42000703,8.314086829999999,23.261793544,0.0,4.576606492,3.781821942,0.0,0.653826704,1.24099042,10.042398677,4.469753145,27.443369949,2.548587602,0.0,13.203723307,0.0,22.072025357,3.091409806,1.444950101,4.521963376,20.502811592,1.24099042,5.157713856,3.325314468,6.022148348,23.466030811999996,0.653826704,0.0,0.0,0.0,214.429392704,7.192001063,40.646080193,2.1995051230000002,0.653826704,200.728605804,0.0,15.682093093,1.24099042,0.891907941,1.444950101,2.084324048,18.484937238,4.459589628,35.230538558999996,0.0,0.0,0.0,23.846767759000002,10.00128952,2.615263862,3.6444552240000005,5.613515311,4.885445644000001,4.770264569,2.615263862,0.891907941,107.09898998999999,0.043364385,0.070051398,0.078899548,0.133086265,0.002447184,0.057693032,4.501576725,0.029020436,0.000573232,0.0,0.041740489000000006,0.0,2.0671114260000003,0.093054962,0.114160575,0.126301685,0.399650941,0.357500122,0.020993301000000002,0.028006834,3.0,3.0,"[[0, 1, 2], [1, 3, 4]]"
134x134,0.891907941,4.974238049,24.608516202,9.601138608,0.0,27.485998697,2.685940521,12.410372214999999,2.481929712,8.205343522,6.554077193,9.649137078,0.0,0.0,4.770264569,10.59872579,30.990465456999996,7.807092229,0.0,2.084324048,5.80723764,1.783812624,0.0,0.0,1.444950101,8.50407806,1.444950101,3.926879813,2.3368580420000002,0.0,0.0,1.24099042,17.665658862,20.604510840999996,0.0,0.0,0.0,7.096675929000001,1.24099042,0.0,63.329009420000006,4.86797915,17.260686421,4.217222409,0.0,0.0,8.106472396000001,2.976231989,9.735976523,29.853894576,0.0,2.735080789,0.891907941,18.501730424999998,2.3368580420000002,73.031138741,0.0,22.49453888,0.891907941,15.583912137999999,0.0,16.339217640999998,5.458161701,24.747361773,2.084324048,9.998219556999999,0.891907941,4.18003089,0.0,2.735080789,24.433425394,27.114764834,0.0,1.444950101,40.945996159,0.0,0.0,102.17584547999999,7.660260126,22.60796684,0.0,0.0,6.516902731,0.0,0.0,3.9760712089999997,8.734801495,7.204833934000001,20.371578927,1.24099042,0.0,10.588459445,0.0,33.132501185,1.783812624,1.444950101,3.8681366720000003,8.735484052,1.24099042,5.157713856,3.325314468,6.022148348,22.158433629999998,0.0,2.735080789,0.0,0.0,213.775566,0.0,36.189159919,0.891907941,0.0,243.32306149399997,0.0,13.720673128000001,1.24099042,0.891907941,1.444950101,2.084324048,17.831110534,7.194670416999999,36.243881017999996,0.0,0.0,0.0,32.825228834,9.347462816,0.0,2.3368580420000002,5.613515311,3.5778484620000004,7.5053453580000005,0.0,0.891907941,95.87896072,0.028736252,0.043296561,0.078899548,0.150270702,0.002447184,0.053147927,4.296460086,0.184019895,0.09232021400000001,0.0,0.044290434000000004,0.0,2.763220397,0.093054962,0.030520644,0.126301685,0.399650941,0.357500122,0.020993301000000002,0.013707828,3.0,3.0,"[[0, 1, 2], [2, 3, 4]]"
135x135,0.891907941,0.96942751,47.602333502,7.747258879,2.2664666060000003,49.321145701999995,0.653826704,6.62686388,1.138531119,8.205343522,5.188829029000001,12.569430388,4.046814533,0.96942751,0.0,2.1995051230000002,20.342894825,7.500673247,0.653826704,1.792301597,0.653826704,6.981138543,0.0,2.44612438,0.653826704,6.022148348,1.781762191,3.269037797,3.315484152,0.0,0.0,0.96942751,26.868394763,25.537148571999996,0.0,0.0,1.454143763,2.03043906,0.0,0.0,79.100409855,3.62698873,15.432583413,1.545734645,0.0,0.0,6.022148348,3.3274968360000003,11.808110462,10.93988104,0.0,4.51684298,0.891907941,8.757229137,1.376612356,114.929369871,0.484704415,16.870683889,0.891907941,6.914056289,0.653826704,25.71757264,2.853327906,8.690047937,0.484704415,11.192818032,1.861335451,3.873611908,0.0,2.735080789,19.086080873,31.240227976999996,0.653826704,0.96942751,70.31575120299999,0.653826704,0.0,95.67718999000002,1.6232542140000001,17.597771155,0.0,5.546034002,5.408750921,0.0,1.138531119,2.735080789,4.543503136,8.567013189,26.175800502,1.792301597,0.0,7.9646464120000005,0.0,24.469002846000002,8.593624956000001,7.611699554,2.437639328,18.243176872,1.781762191,8.007625134,0.484704415,6.022148348,15.617739708,0.653826704,2.735080789,0.96942751,0.0,187.211771374,7.192001063,27.334318788,2.1995051230000002,2.435588895,221.227288504,0.96942751,12.035893087,0.0,1.376612356,2.2664666060000003,0.96942751,18.50325221,11.072313296999999,30.786116293,0.0,0.0,0.0,28.995256155,6.675975052,2.615263862,2.684209538,4.205338402,4.138304912,2.735080789,3.099968277,0.891907941,146.905528225,0.043364385,0.184404679,0.081630327,0.18031679,0.002447184,0.148022415,5.101240784,0.444214275,0.091746982,0.0,0.08876409,0.0,3.5739690449999997,0.0,0.19269982400000002,0.004935723,0.39306584899999997,0.005567434,0.008017646,0.014299006,3.0,3.0,"[[0, 1, 3], [0, 1, 2]]"
136x136,0.891907941,3.053751558,39.39698998,2.2770246920000003,2.2664666060000003,46.586064912999994,0.653826704,8.060348301,1.138531119,0.0,7.273153077000001,9.834349599000001,4.046814533,0.96942751,2.084324048,2.1995051230000002,22.427218872999998,2.03043906,0.653826704,3.876625645,2.738150752,6.981138543,0.0,2.44612438,0.653826704,6.022148348,1.781762191,3.269037797,3.315484152,0.0,0.0,0.96942751,26.868394763,22.151238432999996,0.0,0.0,1.454143763,2.03043906,0.0,0.0,67.638984085,0.891907941,12.697502624,3.630058693,0.0,0.0,8.106472396000001,5.411820884000001,6.337876275,12.50516828,0.0,1.781762191,0.891907941,10.190713557999999,1.376612356,102.29753810100001,0.484704415,16.219927148,0.891907941,6.914056289,0.653826704,19.596553166,4.937651954,0.484704415,2.569028463,8.457737243,1.861335451,1.138531119,0.0,0.0,23.385905631,31.240227976999996,0.653826704,0.96942751,56.640011513,0.653826704,0.0,80.31321152000001,3.707578262,17.597771155,0.0,5.546034002,2.6736701320000003,0.0,1.138531119,0.0,10.796374919,5.8319324,27.609284923,1.792301597,0.0,7.9646464120000005,0.0,14.961828366000002,8.593624956000001,7.611699554,4.521963376,18.243176872,1.781762191,8.007625134,2.569028463,6.022148348,15.617739708,0.653826704,0.0,0.96942751,0.0,187.211771374,7.192001063,26.683562047,2.1995051230000002,2.435588895,228.010637834,0.96942751,12.035893087,0.0,1.376612356,2.2664666060000003,3.053751558,18.50325221,8.337232508,24.665096819,0.0,0.0,0.0,18.055375115,8.760299100000001,2.615263862,2.684209538,8.373903612,4.138304912,2.084324048,3.099968277,0.891907941,144.566036675,0.043364385,0.174206689,0.081630327,0.168768526,0.002447184,0.118990131,4.620651649,0.26019438,0.0,0.0,0.070940997,0.0,2.981406446,0.093054962,0.211773539,0.009000888,0.39306584899999997,0.005567434,0.008017646,0.014299006,3.0,3.0,"[[0, 1, 3], [0, 1, 3]]"
137x137,0.891907941,0.96942751,40.637980400000004,3.5180151120000005,2.2664666060000003,46.586064912999994,1.8948171239999998,7.614696683,3.620460831,0.0,6.429819449000001,9.834349599000001,4.046814533,0.96942751,1.24099042,4.681434835,25.306789979999998,2.03043906,0.653826704,1.792301597,4.3767402959999995,6.981138543,0.0,2.44612438,0.653826704,8.50407806,1.781762191,5.7509675090000005,3.315484152,0.0,0.0,2.21041793,31.832289918,21.307904804999996,0.0,0.0,1.454143763,8.235207048,1.24099042,0.0,88.243893685,2.132898361,15.179432336,2.7867250649999997,0.0,0.0,6.022148348,3.3274968360000003,8.819805987,4.963895155,0.0,1.781762191,0.891907941,7.263138768,1.376612356,93.02199496100002,0.484704415,20.340371087999998,0.891907941,6.914056289,0.653826704,19.99415883,5.335257618,14.136808665,0.484704415,9.698727663,1.861335451,1.138531119,0.0,0.0,14.603650943,32.481218397,0.653826704,0.96942751,62.844779501,0.653826704,0.0,98.34213636000001,2.8642446340000003,25.043555734999998,0.0,5.546034002,2.6736701320000003,0.0,1.138531119,1.24099042,7.0254328479999995,7.0729228200000005,30.886504293,3.033292017,0.0,9.205636832,0.0,21.960725196000002,8.593624956000001,7.611699554,2.437639328,21.966090464,3.022752611,10.489554845999999,1.7256948349999999,6.022148348,15.617739708,0.653826704,0.0,0.96942751,0.0,187.211771374,7.192001063,32.045022579,2.1995051230000002,2.435588895,210.41117946399999,0.96942751,13.276883506999999,1.24099042,1.376612356,2.2664666060000003,0.96942751,18.50325221,8.337232508,39.954615720999996,0.0,0.0,0.0,21.778288707,7.916965472,2.615263862,2.684209538,4.205338402,5.379295332,1.24099042,3.099968277,0.891907941,150.578265055,0.043364385,0.201726017,0.103778602,0.172201236,0.002447184,0.143105774,5.833772466,0.26019438,0.000573232,0.0,0.08317028700000001,0.0,2.375290131,0.0,0.20414675300000001,0.023149104,0.39306584899999997,0.046659172,0.028619846,0.028006834,3.0,3.0,"[[0, 1, 3], [0, 1, 4]]"
138x138,0.891907941,3.053751558,47.602333502,6.439661697,2.2664666060000003,47.359725737,0.0,10.141602385999999,0.484704415,8.205343522,6.619326373000001,11.915603684,3.392987829,0.96942751,2.084324048,0.891907941,17.850612380999998,6.846846543,0.0,2.569028463,2.084324048,5.019718578,0.0,0.484704415,0.0,6.022148348,1.781762191,0.0,3.315484152,0.0,0.0,0.96942751,19.676393700000002,27.621472619999995,0.0,0.0,1.454143763,1.376612356,0.0,0.0,66.637689605,3.62698873,14.778756709,2.976231989,0.0,0.0,8.106472396000001,4.757994180000001,9.1928466,23.44504932,0.0,4.51684298,0.891907941,12.925794347,1.376612356,111.05348332100002,0.484704415,14.378401444999998,0.891907941,6.914056289,0.0,23.879008180999996,2.976231989,8.690047937,2.569028463,10.538991328,1.861335451,3.219785204,0.0,2.735080789,28.322211356,28.624964114999997,0.0,0.96942751,69.008154021,0.0,0.0,95.06904997000001,3.053751558,16.943944451,0.0,0.96942751,5.408750921,0.0,0.484704415,2.735080789,9.488777737,8.567013189,20.537493901,0.484704415,0.0,5.3493825500000005,0.0,26.022304194000004,7.286027774000001,7.611699554,3.8681366720000003,6.475849332,1.781762191,8.007625134,2.569028463,6.022148348,14.310142526,0.0,2.735080789,0.96942751,0.0,186.55794466999998,0.0,22.226641773,0.891907941,1.781762191,270.605093524,0.96942751,10.074473122,0.0,1.376612356,2.2664666060000003,3.053751558,17.849425506,11.072313296999999,25.678439278,0.0,0.0,0.0,27.03383619,8.106472396000001,0.0,1.376612356,8.373903612,2.83070773,4.819404837,0.484704415,0.891907941,133.346007405,0.028736252,0.147451852,0.081630327,0.185952963,0.002447184,0.114445026,4.41553501,0.41519383899999995,0.091746982,0.0,0.073490942,0.0,3.677515417,0.093054962,0.128133608,0.009000888,0.39306584899999997,0.005567434,0.008017646,0.0,3.0,3.0,"[[0, 1, 3], [0, 2, 3]]"
139x139,0.891907941,0.96942751,48.843323922,7.680652117,2.2664666060000003,47.359725737,1.24099042,9.695950768,2.966634127,8.205343522,5.775992745000001,11.915603684,3.392987829,0.96942751,1.24099042,3.373837653,20.730183487999998,6.846846543,0.0,0.484704415,3.722913592,5.019718578,0.0,0.484704415,0.0,8.50407806,1.781762191,2.481929712,3.315484152,0.0,0.0,2.21041793,24.640288855,26.778138991999995,0.0,0.0,1.454143763,7.581380344,1.24099042,0.0,87.242599205,4.86797915,17.260686421,2.132898361,0.0,0.0,6.022148348,2.6736701320000003,11.674776311999999,15.903776194999999,0.0,4.51684298,0.891907941,9.998219556999999,1.376612356,101.77794018100002,0.484704415,18.498845385,0.891907941,6.914056289,0.0,24.276613844999996,3.373837653,22.342152187,0.484704415,11.779981747999999,1.861335451,3.219785204,0.0,2.735080789,19.539956668000002,29.865954534999997,0.0,0.96942751,75.212922009,0.0,0.0,113.09797481000001,2.21041793,24.389729031,0.0,0.96942751,5.408750921,0.0,0.484704415,3.9760712089999997,5.717835666,9.808003609,23.814713271000002,1.7256948349999999,0.0,6.590372970000001,0.0,33.02120102400001,7.286027774000001,7.611699554,1.783812624,10.198762924,3.022752611,10.489554845999999,1.7256948349999999,6.022148348,14.310142526,0.0,2.735080789,0.96942751,0.0,186.55794466999998,0.0,27.588102305,0.891907941,1.781762191,253.00563515399998,0.96942751,11.315463542,1.24099042,1.376612356,2.2664666060000003,0.96942751,17.849425506,11.072313296999999,40.96795818,0.0,0.0,0.0,30.756749782,7.263138768,0.0,1.376612356,4.205338402,4.07169815,3.9760712089999997,0.484704415,0.891907941,139.358235785,0.028736252,0.17497118,0.103778602,0.189385673,0.002447184,0.138560669,5.628655827,0.41519383899999995,0.09232021400000001,0.0,0.08572023200000001,0.0,3.071399102,0.0,0.120506822,0.023149104,0.39306584899999997,0.046659172,0.028619846,0.013707828,3.0,3.0,"[[0, 1, 3], [0, 2, 4]]"
140x140,0.891907941,3.053751558,40.637980400000004,2.21041793,2.2664666060000003,44.624644948,1.24099042,11.129435188999999,2.966634127,0.0,7.860316793000001,9.180522895000001,3.392987829,0.96942751,3.325314468,3.373837653,22.814507535999997,1.376612356,0.0,2.569028463,5.80723764,5.019718578,0.0,0.484704415,0.0,8.50407806,1.781762191,2.481929712,3.315484152,0.0,0.0,2.21041793,24.640288855,23.392228852999995,0.0,0.0,1.454143763,7.581380344,1.24099042,0.0,75.781173435,2.132898361,14.525605632,4.217222409,0.0,0.0,8.106472396000001,4.757994180000001,6.204542125,17.469063435,0.0,1.781762191,0.891907941,11.431703977999998,1.376612356,89.146108411,0.484704415,17.848088644,0.891907941,6.914056289,0.0,18.155594371,5.458161701,14.136808665,2.569028463,9.044900959,1.861335451,0.484704415,0.0,0.0,23.839781426000002,29.865954534999997,0.0,0.96942751,61.537182318999996,0.0,0.0,97.73399634,4.294741978,24.389729031,0.0,0.96942751,2.6736701320000003,0.0,0.484704415,1.24099042,11.970707448999999,7.0729228200000005,25.248197691999998,1.7256948349999999,0.0,6.590372970000001,0.0,23.514026544,7.286027774000001,7.611699554,3.8681366720000003,10.198762924,3.022752611,10.489554845999999,3.8100188829999997,6.022148348,14.310142526,0.0,0.0,0.96942751,0.0,186.55794466999998,0.0,26.937345563999997,0.891907941,1.781762191,259.788984484,0.96942751,11.315463542,1.24099042,1.376612356,2.2664666060000003,3.053751558,17.849425506,8.337232508,34.846938706,0.0,0.0,0.0,19.816868742,9.347462816,0.0,1.376612356,8.373903612,4.07169815,3.325314468,0.484704415,0.891907941,137.01874423499999,0.028736252,0.16477319,0.103778602,0.177837409,0.002447184,0.109528385,5.148066692,0.231173944,0.000573232,0.0,0.067897139,0.0,2.478836503,0.093054962,0.139580537,0.027214269,0.39306584899999997,0.046659172,0.028619846,0.013707828,3.0,3.0,"[[0, 1, 3], [0, 3, 4]]"
141x141,0.891907941,3.053751558,47.602333502,7.747258879,0.484704415,49.321145701999995,0.653826704,10.795429089999999,1.138531119,8.205343522,5.4913908860000005,10.787668197,4.046814533,0.96942751,2.084324048,2.1995051230000002,22.427218872999998,7.500673247,0.653826704,3.876625645,2.738150752,5.199376352,0.0,2.44612438,0.653826704,6.022148348,0.0,3.269037797,3.315484152,0.0,0.0,0.96942751,23.304979402,27.621472619999995,0.0,0.0,1.454143763,2.03043906,0.0,0.0,55.671524485,3.62698873,15.432583413,3.630058693,0.0,0.0,8.106472396000001,3.630058693,11.808110462,23.44504932,0.0,2.735080789,0.891907941,12.925794347,1.376612356,86.182568431,0.484704415,18.955007936999998,0.891907941,6.914056289,0.653826704,26.020134496999997,4.937651954,8.690047937,2.569028463,9.411055841,1.861335451,3.873611908,0.0,2.735080789,24.464254013999998,29.458465785999998,0.653826704,0.96942751,68.533989012,0.653826704,0.0,84.75506066000001,3.707578262,15.816008964,0.0,5.546034002,3.62698873,0.0,1.138531119,2.735080789,9.014612728,5.003597828,23.217370573000004,1.792301597,0.0,6.182884221,0.0,25.074152695000002,5.0302095950000005,0.484704415,4.521963376,18.243176872,0.0,8.007625134,2.569028463,6.022148348,13.835977517,0.653826704,2.735080789,0.96942751,0.0,187.211771374,7.192001063,25.855227475,2.1995051230000002,0.653826704,204.81365878399998,0.96942751,12.035893087,0.0,1.376612356,0.484704415,3.053751558,18.50325221,11.072313296999999,27.525318003,0.0,0.0,0.0,27.213493963999998,8.760299100000001,2.615263862,2.684209538,6.592141420999999,4.138304912,4.819404837,3.099968277,0.891907941,113.11926382499999,0.043364385,0.094373301,0.060633952,0.16917749,0.002447184,0.085666599,3.769045043,0.298168406,0.091746982,0.0,0.047334292,0.0,3.6198543940000003,0.093054962,0.102713646,0.00482798,0.379997143,0.005567434,0.000391101,0.014299006,3.0,3.0,"[[0, 1, 3], [1, 2, 3]]"
142x142,0.891907941,0.96942751,48.843323922,8.988249299,0.484704415,49.321145701999995,1.8948171239999998,10.349777472,3.620460831,8.205343522,4.648057258000001,10.787668197,4.046814533,0.96942751,1.24099042,4.681434835,25.306789979999998,7.500673247,0.653826704,1.792301597,4.3767402959999995,5.199376352,0.0,2.44612438,0.653826704,8.50407806,0.0,5.7509675090000005,3.315484152,0.0,0.0,2.21041793,28.268874557,26.778138991999995,0.0,0.0,1.454143763,8.235207048,1.24099042,0.0,76.276434085,4.86797915,17.914513125,2.7867250649999997,0.0,0.0,6.022148348,1.545734645,14.290040174,15.903776194999999,0.0,2.735080789,0.891907941,9.998219556999999,1.376612356,76.907025291,0.484704415,23.075451877,0.891907941,6.914056289,0.653826704,26.417740160999998,5.335257618,22.342152187,0.484704415,10.652046260999999,1.861335451,3.873611908,0.0,2.735080789,15.681999326,30.699456205999997,0.653826704,0.96942751,74.738757,0.653826704,0.0,102.7839855,2.8642446340000003,23.261793544,0.0,5.546034002,3.62698873,0.0,1.138531119,3.9760712089999997,5.243670657,6.244588248,26.494589943,3.033292017,0.0,7.423874641,0.0,32.073049525,5.0302095950000005,0.484704415,2.437639328,21.966090464,1.24099042,10.489554845999999,1.7256948349999999,6.022148348,13.835977517,0.653826704,2.735080789,0.96942751,0.0,187.211771374,7.192001063,31.216688007000002,2.1995051230000002,0.653826704,187.214200414,0.96942751,13.276883506999999,1.24099042,1.376612356,0.484704415,0.96942751,18.50325221,11.072313296999999,42.814836905,0.0,0.0,0.0,30.936407556,7.916965472,2.615263862,2.684209538,2.423576211,5.379295332,3.9760712089999997,3.099968277,0.891907941,119.131492205,0.043364385,0.121892629,0.082782227,0.17261020000000002,0.002447184,0.109782242,4.98216586,0.298168406,0.09232021400000001,0.0,0.059563582000000004,0.0,3.0137380790000003,0.0,0.09508686,0.018976196,0.379997143,0.046659172,0.020993301000000002,0.028006834,3.0,3.0,"[[0, 1, 3], [1, 2, 4]]"
