coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ependymal,Endothelial2
136x136,0.9658973399999999,10.756758327000002,20.046065328,8.298279245,2.43391699,91.63024521899999,14.34776642,17.072522042,2.55410292,0.41237493,37.860867888,0.9888106779999999,39.726227392,1.4373599559999999,0.9888106779999999,1.253655626,12.015511612,7.474691582,18.489499325,28.185356071999998,76.647848299,16.506694155,1.2637311949999999,0.6203999170000001,0.89530403,2.414722299,3.4049174339999997,3.796761794,12.413564254,0.482942943,3.2890082319999996,0.137454413,8.687657802,23.767647509,0.0,0.137454413,17.150234762,5.4838000860000005,0.41237493,1.401171765,0.9658973399999999,1.8401678449999999,7.484416586,0.75786346,0.274911387,9.386020258999999,1.528532884,0.137454413,1.727470111,17.400675301,1.6926369609999998,0.274911387,0.841280696,12.138683106,2.913178693,0.137454413,2.403266426,8.384318647,17.403353904,2.363358376,0.851356265,38.774437576000004,10.036744517999999,4.934713846,0.0,3.740872146,2.300210495,5.0603903809999995,0.851356265,1.656901749,33.940651335,14.261256964000001,0.41237493,1.528532884,267.96144611799997,7.75116261,2.2525289319999997,23.210868195,3.808163557,2.151261808,0.34548853,8.120402348,5.414005191999999,1.0364793,1.7466602949999999,2.115088362,5.955698094000001,1.391096196,1.0364793,1.103360883,0.9888106779999999,2.494451869,2.7391927320000002,7.209380317,1.240801453,125.42722504999999,1.401171765,39.048101675,6.409365730000001,12.47130213,0.137454413,0.9888106779999999,3.080951573,78.153819653,14.927510640000001,6.708068076,0.0,1.5322666489999999,8.240339542,14.951194227,1.599144156,4.061494102,20.60516881,0.89530403,1.253655626,0.137454413,0.482942943,2.943514885,17.291758712,15.956907225,18.547253086999998,15.565594743999998,0.34548853,1.609219725,0.690985953,5.196049759,2.7125713960000004,1.5322666489999999,2.993954118,11.174649101,17.035455154,6.215033620000001,0.9888106779999999,2.829014307,24.684176262999998,0.0,0.442564148,0.079442373,0.246000773,0.0,0.47487696999999995,0.0,4.300528817,0.0,0.0,0.093714864,0.0,6.209127617,0.0,0.234592464,0.001605037,0.026721445999999996,0.0,0.087791065,0.0,3.0,3.0
137x137,1.594743244,12.643314411000002,23.606727666000005,8.918696942,2.43391699,94.766002683,12.452741336999999,17.488960929,2.55410292,0.41237493,37.011152075000005,0.9888106779999999,37.557412602,2.0662058599999997,0.9888106779999999,0.41237493,11.590667763999999,7.26225679,19.118345229,29.230631459999998,76.647848299,20.908637189000004,1.892577099,0.6203999170000001,0.89530403,3.043568203,2.5636367379999996,3.796761794,15.557852938,0.482942943,3.2890082319999996,0.137454413,8.050342899,27.532307433,0.0,0.766300317,19.036790846,4.64251939,0.41237493,2.658891348,1.594743244,2.4690137489999997,4.748104168,0.75786346,0.274911387,32.023436339,1.3160980919999998,0.766300317,2.356316015,23.476747447,0.851356265,0.274911387,0.0,14.02523919,2.913178693,0.766300317,2.403266426,10.262390694,17.403353904,2.363358376,2.109075848,42.105393396000004,11.710906330999999,8.707807985,0.0,2.89959145,4.815653004,5.0603903809999995,0.851356265,7.94543266,36.447650806,10.896098642,0.41237493,0.687252188,275.889836868,35.839419014,3.510248515,29.490922654000002,4.437009461,2.780107712,0.34548853,13.780030799,6.6717247749999995,1.0364793,1.7466602949999999,2.115088362,5.955698094000001,1.178661404,1.0364793,1.732206787,1.617656582,4.168613682,2.7391927320000002,7.625819204,2.498521036,100.14435588999999,3.287727849,35.666146797,5.568085034000001,14.357858214,1.395173996,0.9888106779999999,3.080951573,147.91158623299998,20.366277764,6.708068076,0.628845904,0.690985953,8.02790475,13.685042823,1.386709364,3.84905931,19.967853907,1.524149934,0.41237493,0.137454413,0.482942943,3.5723607889999998,19.38228942,18.472349734,18.963691974,16.823314327,0.34548853,1.609219725,0.690985953,5.196049759,3.3414173000000003,0.690985953,1.9402365910000001,14.94774324,17.035455154,6.631472507000001,0.9888106779999999,2.829014307,26.358338076,0.0,0.42884199199999995,0.042188656,0.242496469,0.0,0.42364393499999997,0.0,4.175606901,0.0,0.0,0.093714864,0.0,5.87272385,0.0,0.263205443,0.01062347,0.026721445999999996,0.0,0.078627877,0.0,3.0,3.0
138x138,0.9658973399999999,12.040206546,21.335048567,10.887168027,2.43391699,90.330339676,16.931122584999997,18.361505281,3.8485603260000003,0.41237493,32.650216058000005,0.9888106779999999,44.861194852,0.137454413,0.9888106779999999,1.253655626,12.010063474999999,6.174786039000001,19.783956731,33.341001984,75.34794275600001,15.206788612000002,1.2637311949999999,0.6203999170000001,0.89530403,2.414722299,2.1050118909999997,5.0912192,7.213873886000001,0.482942943,3.2890082319999996,0.137454413,8.687657802,23.767647509,0.0,0.137454413,17.150234762,8.072688868,0.41237493,1.401171765,0.9658973399999999,1.8401678449999999,16.534879067,0.75786346,0.274911387,10.680477664999998,1.528532884,2.726343195,3.021927517,25.160816533,1.6926369609999998,1.569368793,2.135738102,8.233450144,2.913178693,0.137454413,1.103360883,16.150894602999998,16.103448360999998,2.363358376,0.851356265,50.409459118,8.736838975,7.523602628000001,0.0,3.740872146,6.183472203,2.4605768919999997,0.851356265,4.245790531,30.029907314,14.250332257,0.41237493,1.528532884,269.233981771,37.52629997,2.2525289319999997,24.505325601,2.508258014,0.851356265,0.34548853,10.70929113,6.708462598,1.0364793,1.7466602949999999,2.115088362,4.650342011,3.979984978,1.0364793,1.103360883,0.9888106779999999,2.494451869,2.7391927320000002,9.798269099,2.535258859,90.16318559000001,5.284433473,40.337084914,3.8095522410000004,13.765759536,4.020716121,0.9888106779999999,3.080951573,118.193791343,12.327697150999999,6.708068076,0.0,2.826724055,8.240339542,14.951194227,1.599144156,1.461680613,5.00547796,0.89530403,1.253655626,0.137454413,0.482942943,2.943514885,17.291758712,14.657001682,18.547253086999998,20.737915221999998,0.34548853,1.609219725,0.690985953,9.079311467,4.007028802000001,1.5322666489999999,4.288411524,8.563847514999999,15.735549611,6.215033620000001,0.9888106779999999,2.829014307,29.861921577999997,0.0,0.42414570500000004,0.07390063999999999,0.278536291,0.0,0.462648395,0.0,4.321257279999999,0.0,0.0,0.093714864,0.0,6.507010531,0.0,0.234592464,0.001605037,0.026721445999999996,0.0,0.087791065,0.0,3.0,3.0
139x139,1.594743244,13.92676263,24.895710905,11.507585723999998,2.43391699,93.46609714,15.036097501999999,18.777944168,3.8485603260000003,0.41237493,31.800500245000002,0.9888106779999999,42.692380062,0.766300317,0.9888106779999999,0.41237493,11.585219626999999,5.962351247000001,20.412802635,34.386277372,75.34794275600001,19.608731646000003,1.892577099,0.6203999170000001,0.89530403,3.043568203,1.2637311949999999,5.0912192,10.358162570000001,0.482942943,3.2890082319999996,0.137454413,8.050342899,27.532307433,0.0,0.766300317,19.036790846,7.231408172,0.41237493,2.658891348,1.594743244,2.4690137489999997,13.798566649,0.75786346,0.274911387,33.317893745,1.3160980919999998,3.355189099,3.650773421,31.236888679,0.851356265,1.569368793,1.294457406,10.120006228000001,2.913178693,0.766300317,1.103360883,18.02896665,16.103448360999998,2.363358376,2.109075848,53.740414938,10.411000787999999,11.296696767,0.0,2.89959145,8.698914712,2.4605768919999997,0.851356265,10.534321442,32.536906785,10.885173935,0.41237493,0.687252188,277.162372521,65.614556374,3.510248515,30.78538006,3.1371039179999998,1.480202169,0.34548853,16.368919581,7.966182181,1.0364793,1.7466602949999999,2.115088362,4.650342011,3.767550186,1.0364793,1.732206787,1.617656582,4.168613682,2.7391927320000002,10.214707986,3.792978442,64.88031643000001,7.170989557,36.955130036,2.9682715450000003,15.65231562,5.2784357040000005,0.9888106779999999,3.080951573,187.951557923,17.766464274999997,6.708068076,0.628845904,1.985443359,8.02790475,13.685042823,1.386709364,1.2492458210000001,4.368163057,1.524149934,0.41237493,0.137454413,0.482942943,3.5723607889999998,19.38228942,17.172444191,18.963691974,21.995634804999998,0.34548853,1.609219725,0.690985953,9.079311467,4.635874706000001,0.690985953,3.234693997,12.336941653999999,15.735549611,6.631472507000001,0.9888106779999999,2.829014307,31.536083391,0.0,0.410423549,0.036646923,0.27503198700000003,0.0,0.41141536,0.0,4.196335363999999,0.0,0.0,0.093714864,0.0,6.1706067639999995,0.0,0.263205443,0.01062347,0.026721445999999996,0.0,0.078627877,0.0,3.0,3.0
140x140,1.594743244,10.043500922000002,23.148102819,11.442567928999999,2.43391699,95.989968127,13.676706781,17.030336081999998,2.55410292,0.41237493,32.576769785,0.9888106779999999,48.191877582000004,0.766300317,0.9888106779999999,1.253655626,11.973325652,6.803631943000001,19.118345229,24.872221787999997,75.34794275600001,19.608731646000003,1.892577099,0.6203999170000001,0.89530403,3.043568203,2.1050118909999997,3.796761794,10.358162570000001,0.482942943,3.2890082319999996,0.137454413,10.574213886,30.05617842,0.0,0.766300317,19.036790846,5.4838000860000005,0.41237493,2.658891348,1.594743244,2.4690137489999997,5.513449001000001,0.75786346,0.274911387,32.023436339,2.157378788,0.766300317,2.356316015,23.018122599999998,1.6926369609999998,0.274911387,0.841280696,8.825548822,2.913178693,0.766300317,1.103360883,12.786261681000001,16.103448360999998,2.363358376,2.109075848,44.935761818,11.252281484,8.707807985,0.0,3.740872146,4.815653004,2.4605768919999997,0.851356265,7.94543266,32.47188899,11.661443474999999,0.41237493,1.528532884,281.6272786,36.68069971,3.510248515,32.014793641,3.1371039179999998,1.480202169,0.34548853,13.780030799,6.6717247749999995,1.0364793,1.7466602949999999,2.115088362,3.355884605,2.0199420999999997,1.0364793,1.732206787,1.617656582,5.009894378,2.7391927320000002,8.467099900000001,2.498521036,63.91101144,3.287727849,42.77906659,3.8095522410000004,14.357858214,1.395173996,0.9888106779999999,3.080951573,140.95580900299998,21.131622596999996,6.708068076,0.628845904,1.5322666489999999,8.869185446,16.20891381,2.2279900599999998,2.090526517,6.892034044000001,1.524149934,1.253655626,0.137454413,0.482942943,3.5723607889999998,21.064852851,17.172444191,19.804972669999998,15.523408783999999,0.34548853,1.609219725,0.690985953,5.196049759,3.3414173000000003,1.5322666489999999,3.622800022,9.748052871999999,15.735549611,7.472753203000001,0.9888106779999999,2.829014307,27.199618771999997,0.0,0.418339256,0.07390063999999999,0.29456008100000003,0.0,0.44266711799999997,0.0,4.213857631,0.0,0.0,0.093714864,0.0,6.260020889,0.0,0.263205443,0.01062347,0.026721445999999996,0.0,0.087791065,0.0,3.0,3.0
141x141,0.274911387,13.258029673,8.46794317,7.777658421,2.0884284600000003,82.64726983999999,16.158046243999998,18.279420461999997,3.8485603260000003,0.41237493,35.958269162,0.9888106779999999,46.96905042,1.4373599559999999,0.9888106779999999,1.253655626,9.855048089999999,6.783705629,19.783956731,37.15870199,76.647848299,14.779224044000001,1.2637311949999999,0.274911387,0.5498155,0.687252188,3.4049174339999997,1.981709594,12.068075724,0.137454413,2.2525289319999997,0.137454413,4.887229362999999,16.512211792,0.0,0.137454413,16.804746232,8.072688868,0.41237493,1.401171765,0.274911387,1.8401678449999999,17.752702193999998,0.41237493,0.274911387,5.498036388,1.528532884,2.726343195,1.294457406,15.404811996,1.6926369609999998,1.569368793,2.135738102,13.087651982,2.913178693,0.137454413,1.7122804729999999,14.768904241,17.403353904,2.363358376,0.851356265,41.524492596,8.654754156,7.178114098,0.0,3.395383616,5.146992903,4.7149018510000005,0.851356265,2.863800169,35.493060817,12.704143161000001,0.41237493,1.528532884,252.666976589,30.616418055999997,2.2525289319999997,18.286442651999998,2.4261731949999996,2.151261808,0.0,7.945287791,6.708462598,0.0,1.401171765,2.115088362,6.559169547000001,3.979984978,0.0,0.41237493,0.9888106779999999,1.803465916,1.702713432,6.343348171000001,1.844272906,150.78189884,5.284433473,39.218534412000004,3.990909685,12.383769174,4.020716121,0.9888106779999999,2.38996562,99.519737273,11.818001034000002,6.362579546,0.0,2.135738102,7.203860242,13.914714927,1.253655626,3.7160055720000003,19.223178448,0.5498155,1.253655626,0.137454413,0.137454413,2.2525289319999997,2.7821800420000002,13.883925341,14.055765579000001,19.273817425999997,0.0,1.2637311949999999,0.0,8.388325514,2.970549502,0.841280696,3.251932224,11.690555998999999,16.344469201,5.869545090000001,0.9888106779999999,2.829014307,26.752411971999997,0.0,0.468185373,0.06617327,0.25778602899999997,0.0,0.494858247,0.0,4.440442587,0.0,0.0,0.093714864,0.0,6.89287455,0.0,0.234592464,0.001605037,0.007938421,0.0,0.087791065,0.0,3.0,3.0
142x142,0.903757291,15.144585757,12.028605508,8.398076117999999,2.0884284600000003,85.783027304,14.263021161,18.695859349,3.8485603260000003,0.41237493,35.108553349000005,0.9888106779999999,44.80023563,2.0662058599999997,0.9888106779999999,0.41237493,9.430204241999999,6.571270837,20.412802635,38.203977378,76.647848299,19.181167078,1.892577099,0.274911387,0.5498155,1.3160980919999998,2.5636367379999996,1.981709594,15.212364408,0.137454413,2.2525289319999997,0.137454413,4.249914459999999,20.276871716,0.0,0.766300317,18.691302315999998,7.231408172,0.41237493,2.658891348,0.903757291,2.4690137489999997,15.016389775999999,0.41237493,0.274911387,28.135452468,1.3160980919999998,3.355189099,1.92330331,21.480884142,0.851356265,1.569368793,1.294457406,14.974208066000001,2.913178693,0.766300317,1.7122804729999999,16.646976287999998,17.403353904,2.363358376,2.109075848,44.855448416,10.328915968999999,10.951208237,0.0,2.55410292,7.662435412000001,4.7149018510000005,0.851356265,9.15233108,38.000060288,9.338984839,0.41237493,0.687252188,260.595367339,58.70467446,3.510248515,24.566497110999997,3.0550190989999995,2.780107712,0.0,13.604916242,7.966182181,0.0,1.401171765,2.115088362,6.559169547000001,3.767550186,0.0,1.041220834,1.617656582,3.477627729,1.702713432,6.759787058000001,3.101992489,125.49902967999999,7.170989557,35.836579534,3.149628989,14.270325258,5.2784357040000005,0.9888106779999999,2.38996562,169.27750385299998,17.256768158,6.362579546,0.628845904,1.294457406,6.99142545,12.648563523,1.041220834,3.50357078,18.585863545,1.178661404,0.41237493,0.137454413,0.137454413,2.8813748359999996,4.8727107499999995,16.39936785,14.472204466,20.531537008999997,0.0,1.2637311949999999,0.0,8.388325514,3.5993954059999997,0.0,2.198214697,15.463650137999998,16.344469201,6.285983977000001,0.9888106779999999,2.829014307,28.426573785,0.0,0.454463217,0.028919553,0.254281725,0.0,0.443625212,0.0,4.315520671,0.0,0.0,0.093714864,0.0,6.556470783,0.0,0.263205443,0.01062347,0.007938421,0.0,0.078627877,0.0,3.0,3.0
143x143,0.903757291,11.261324049,10.280997422,8.333058323,2.0884284600000003,88.306898291,12.90363044,16.948251263,2.55410292,0.41237493,35.884822889000006,0.9888106779999999,50.29973315,2.0662058599999997,0.9888106779999999,1.253655626,9.818310267,7.412551533,19.118345229,28.689921793999996,76.647848299,19.181167078,1.892577099,0.274911387,0.5498155,1.3160980919999998,3.4049174339999997,0.687252188,15.212364408,0.137454413,2.2525289319999997,0.137454413,6.773785447,22.800742702999997,0.0,0.766300317,18.691302315999998,5.4838000860000005,0.41237493,2.658891348,0.903757291,2.4690137489999997,6.7312721280000005,0.41237493,0.274911387,26.840995062,2.157378788,0.766300317,0.628845904,13.262118062999999,1.6926369609999998,0.274911387,0.841280696,13.679750660000002,2.913178693,0.766300317,1.7122804729999999,11.404271319000001,17.403353904,2.363358376,2.109075848,36.050795296000004,11.170196664999999,8.362319455,0.0,3.395383616,3.7791737039999997,4.7149018510000005,0.851356265,6.563442298,37.935042493000005,10.115254379,0.41237493,1.528532884,265.060273418,29.770817796,3.510248515,25.795910692,3.0550190989999995,2.780107712,0.0,11.01602746,6.6717247749999995,0.0,1.401171765,2.115088362,5.264712141,2.0199420999999997,0.0,1.041220834,1.617656582,4.318908425,1.702713432,5.012178972,1.807535083,124.52972469,3.287727849,41.660516088,3.990909685,12.975867852,1.395173996,0.9888106779999999,2.38996562,122.281754933,20.62192648,6.362579546,0.628845904,0.841280696,7.8327061460000005,15.17243451,1.8825015299999999,4.3448514760000005,21.109734531999997,1.178661404,1.253655626,0.137454413,0.137454413,2.8813748359999996,6.555274181,16.39936785,15.313485162000001,14.059310987999998,0.0,1.2637311949999999,0.0,4.505063806,2.304938,0.841280696,2.586320722,12.874761355999999,16.344469201,7.127264673000001,0.9888106779999999,2.829014307,24.090109165999998,0.0,0.46237892399999997,0.06617327,0.273809819,0.0,0.47487696999999995,0.0,4.333042938,0.0,0.0,0.093714864,0.0,6.645884908,0.0,0.263205443,0.01062347,0.007938421,0.0,0.087791065,0.0,3.0,3.0
144x144,0.903757291,12.544772268000001,11.569980661,10.921947105000001,2.0884284600000003,87.006992748,15.486986605000002,18.237234502,3.8485603260000003,0.41237493,30.674171059000003,0.9888106779999999,55.43470061000001,0.766300317,0.9888106779999999,1.253655626,9.81286213,6.112645990000001,20.412802635,33.845567706,75.34794275600001,17.881261535,1.892577099,0.274911387,0.5498155,1.3160980919999998,2.1050118909999997,1.981709594,10.01267404,0.137454413,2.2525289319999997,0.137454413,6.773785447,22.800742702999997,0.0,0.766300317,18.691302315999998,8.072688868,0.41237493,2.658891348,0.903757291,2.4690137489999997,15.781734608999999,0.41237493,0.274911387,28.135452468,2.157378788,3.355189099,1.92330331,21.022259294999998,1.6926369609999998,1.569368793,2.135738102,9.774517698,2.913178693,0.766300317,0.41237493,19.170847275,16.103448360999998,2.363358376,2.109075848,47.685816838,9.870291122,10.951208237,0.0,3.395383616,7.662435412000001,2.115088362,0.851356265,9.15233108,34.024298472,10.104329671999999,0.41237493,1.528532884,266.332809071,59.545955156,3.510248515,27.090368098,1.755113556,1.480202169,0.0,13.604916242,7.966182181,0.0,1.401171765,2.115088362,3.959356058,4.608830882,0.0,1.041220834,1.617656582,4.318908425,1.702713432,7.601067754000001,3.101992489,89.26568523,7.170989557,42.949499327000005,1.391096196,14.270325258,5.2784357040000005,0.9888106779999999,2.38996562,162.32172662300002,18.022112991,6.362579546,0.628845904,2.135738102,7.8327061460000005,15.17243451,1.8825015299999999,1.745037987,5.510043682,1.178661404,1.253655626,0.137454413,0.137454413,2.8813748359999996,6.555274181,15.099462307,15.313485162000001,19.231631466,0.0,1.2637311949999999,0.0,8.388325514,3.5993954059999997,0.841280696,3.8807781279999998,10.26395977,15.044563658,7.127264673000001,0.9888106779999999,2.829014307,29.267854480999997,0.0,0.443960481,0.060631537,0.306345337,0.0,0.462648395,0.0,4.3537714009999995,0.0,0.0,0.093714864,0.0,6.943767822,0.0,0.263205443,0.01062347,0.007938421,0.0,0.087791065,0.0,3.0,3.0
145x145,0.9658973399999999,14.640020035000003,21.870063989000005,8.516069376,3.438046493,87.98491029199998,17.639094078,19.747876968,1.294457406,1.3401217699999999,42.105612109,0.137454413,35.154476712,1.4373599559999999,0.137454413,0.41237493,12.784377468999999,5.083449459000001,16.139029996,36.848055391,79.233710859,13.101246960000001,0.41237493,1.548146757,0.89530403,2.414722299,2.640027313,5.0912192,8.156781856,0.482942943,1.5862948000000001,1.065201253,5.31243055,20.392420257,0.0,0.137454413,16.604527166,4.7537078170000004,1.3401217699999999,0.5498155,0.9658973399999999,2.920747615,15.769534233999998,0.75786346,0.274911387,8.126374745,2.542737956,3.6540900350000003,3.021927517,23.06533846,0.0,3.424854561,1.294457406,10.104104953999999,2.061822428,0.137454413,2.403266426,12.000667536,15.776997823999999,1.512002111,0.0,48.266604961999995,10.276043591999999,5.8208891959999995,0.0,1.27323537,5.332115938,4.285423789,0.92774684,4.245790531,36.319607186,18.200222656,0.41237493,0.687252188,255.38831906900003,36.685019274,0.5498155,21.435747018,2.9568072919999997,1.299905543,1.27323537,7.380255571999999,8.716823968,1.96422614,1.8230508699999999,0.41237493,11.114033565,4.066451122,1.0364793,2.958846651,0.137454413,1.653171173,1.0364793,9.033378978,3.463005699,126.39653003999999,4.433077208,35.46166418799999,5.568085034000001,14.846339305999999,4.020716121,0.137454413,3.233723909,125.14956857300001,10.863735166000001,6.708068076,0.0,1.985443359,7.399058846,10.800967159999999,0.75786346,3.220213406,19.009044663,1.8230508699999999,0.41237493,0.137454413,0.482942943,1.240801453,16.536942121,19.350720598000002,13.906831319999998,21.262854172999997,0.34548853,0.75786346,0.690985953,6.6016111120000005,3.155672537,0.690985953,2.605848093,14.844117653,12.855047684999999,7.458492967000001,0.137454413,0.274911387,29.63185263,0.0,0.46618262099999996,0.07638024200000001,0.22983012200000003,0.0,0.465177402,0.0,4.446534185,0.0,0.0,0.065879574,0.0,6.124635538999999,0.0,0.208264285,0.0,0.026721445999999996,0.023021592,0.123093257,0.0,3.0,3.0
146x146,0.9658973399999999,10.756758327000002,20.122455903000002,8.451051581,3.438046493,90.50878127899998,16.279703357,18.000268881999997,0.0,1.3401217699999999,42.881881649,0.137454413,40.653974231999996,1.4373599559999999,0.137454413,1.253655626,13.172483494,5.924730155000001,14.84457259,27.333999806999998,79.233710859,13.101246960000001,0.41237493,1.548146757,0.89530403,2.414722299,3.481308009,3.796761794,8.156781856,0.482942943,1.5862948000000001,1.065201253,7.836301537000001,22.916291244,0.0,0.137454413,16.604527166,3.006099731,1.3401217699999999,0.5498155,0.9658973399999999,2.920747615,7.484416586,0.75786346,0.274911387,6.831917338999999,3.384018652,1.065201253,1.727470111,14.846572381,0.841280696,2.1303971550000003,0.841280696,8.809647548,2.061822428,0.137454413,2.403266426,6.757962567,15.776997823999999,1.512002111,0.0,39.461951842,11.117324287999999,3.232000414,0.0,2.114516066,1.44885423,4.285423789,0.92774684,1.656901749,36.254589391,18.976492196,0.41237493,1.528532884,259.85322514800004,7.75116261,0.5498155,22.665160599,2.9568072919999997,1.299905543,1.27323537,4.79136679,7.422366562000001,1.96422614,1.8230508699999999,0.41237493,9.819576159,2.318843036,1.0364793,2.958846651,0.137454413,2.494451869,1.0364793,7.285770892,2.1685482929999997,125.42722504999999,0.5498155,41.28560074199999,6.409365730000001,13.5518819,0.137454413,0.137454413,3.233723909,78.153819653,14.228893488,6.708068076,0.0,1.5322666489999999,8.240339542,13.324838147,1.599144156,4.061494102,21.53291565,1.8230508699999999,1.253655626,0.137454413,0.482942943,1.240801453,18.219505551999998,19.350720598000002,14.748112015999999,14.790628151999998,0.34548853,0.75786346,0.690985953,2.7183494040000005,1.8612151310000002,1.5322666489999999,2.993954118,12.255228871,12.855047684999999,8.299773663,0.137454413,0.274911387,25.295388011,0.0,0.47409832799999996,0.113633959,0.24935821600000002,0.0,0.49642916,0.0,4.464056452,0.0,0.0,0.065879574,0.0,6.214049663999999,0.0,0.208264285,0.0,0.026721445999999996,0.023021592,0.132256445,0.0,3.0,3.0
147x147,1.594743244,12.643314411000002,23.683118241000003,9.071469278,3.438046493,93.64453874299998,14.384678273999999,18.416707769,0.0,1.3401217699999999,42.032165836000004,0.137454413,38.485159442,2.0662058599999997,0.137454413,0.41237493,12.747639646,5.712295363000001,15.473418494,28.379275194999998,79.233710859,17.503189994000003,1.041220834,1.548146757,0.89530403,3.043568203,2.640027313,3.796761794,11.301070540000001,0.482942943,1.5862948000000001,1.065201253,7.198986634000001,26.680951168,0.0,0.766300317,18.49108325,2.164819035,1.3401217699999999,1.807535083,1.594743244,3.5495935189999996,4.748104168,0.75786346,0.274911387,29.469333419,3.1715838599999997,1.694047157,2.356316015,20.922644527,0.0,2.1303971550000003,0.0,10.696203632,2.061822428,0.766300317,2.403266426,8.636034614,15.776997823999999,1.512002111,1.257719583,42.792907662,12.791486100999998,7.005094552999999,0.0,1.27323537,3.964296739,4.285423789,0.92774684,7.94543266,38.761588862,15.611333874,0.41237493,0.687252188,267.78161589800004,35.839419014,1.807535083,28.945215058000002,3.5856531959999995,1.9287514469999998,1.27323537,10.450995241,8.680086145,1.96422614,1.8230508699999999,0.41237493,9.819576159,2.106408244,1.0364793,3.587692555,0.766300317,4.168613682,1.0364793,7.702209779,3.426267876,100.14435588999999,2.4363715839999998,37.903645864,5.568085034000001,15.438437984,1.395173996,0.137454413,3.233723909,147.91158623299998,19.667660612,6.708068076,0.628845904,0.690985953,8.02790475,12.058686742999999,1.386709364,3.84905931,20.895600747,2.4518967739999997,0.41237493,0.137454413,0.482942943,1.8696473569999998,20.31003626,21.866163107000002,15.164550902999999,16.048347735,0.34548853,0.75786346,0.690985953,2.7183494040000005,2.490061035,0.690985953,1.9402365910000001,16.02832301,12.855047684999999,8.716212550000002,0.137454413,0.274911387,26.969549824,0.0,0.4603761719999999,0.07638024200000001,0.245853912,0.0,0.445196125,0.0,4.339134536,0.0,0.0,0.065879574,0.0,5.877645896999999,0.0,0.236877264,0.009018433,0.026721445999999996,0.023021592,0.123093257,0.0,3.0,3.0
