coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Endothelial3,ODMature3,Endothelial3 ODMature3
122x122,9.846738105,9.734799937,9.480440953,6.745331618,1.275097431,2.735080789,2.373261425,6.903645999,0.0,10.578604946999999,16.854500244,2.735080789,1.275097431,0.0,2.084324048,0.0,4.634500998,6.745331618,0.0,4.634500998,4.634500998,7.296631816,1.275097431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.923438375,11.379810242000001,0.0,0.0,0.0,0.0,0.0,0.0,34.676469895,2.735080789,11.48364747,2.084324048,0.0,39.596880776,2.084324048,2.084324048,5.470234187,24.720146751,0.0,5.108342214,0.0,6.903645999,0.0,58.48712655,2.373261425,4.819404837,0.0,0.0,2.373261425,32.001598939,2.084324048,17.698351426000002,2.084324048,2.735080789,8.394797738,2.735080789,0.0,4.01017822,23.083773227,0.0,0.0,0.0,32.446693585999995,14.02449903,2.373261425,82.009428524,2.084324048,0.0,0.0,2.55017695,2.735080789,0.0,0.0,2.735080789,6.252871783,2.735080789,6.903645999,0.0,0.0,2.55017695,0.0,17.8443049,0.0,5.100283239,2.084324048,0.0,8.394797738,0.0,2.084324048,0.0,0.0,137.20651361,6.560332796,0.0,0.0,0.0,7.296631816,4.819404837,0.0,0.0,167.080994417,0.0,1.275097431,0.0,0.0,0.0,35.305899568,2.373261425,2.735080789,10.289667569999999,0.0,1.275097431,0.0,15.686335906,2.084324048,0.0,0.0,4.16856521,0.0,4.819404837,1.275097431,0.0,56.014995546,0.0,0.03860368,0.03867093,0.108992263,0.0,0.03878418,2.227070312,0.184019895,0.091746982,0.0,0.039503818,0.0,2.513764716,0.09981530500000001,0.019073715,0.06330092799999999,0.168480556,0.023682708,0.0,0.0,2.0,2.0,"[[3, 4], [2, 3]]"
123x123,9.846738105,7.650475889,10.721431373,7.986322038,1.275097431,2.735080789,3.614251845,6.457994381,2.481929712,10.578604946999999,16.011166616,2.735080789,1.275097431,0.0,1.24099042,2.481929712,7.514072105,6.745331618,0.0,2.55017695,6.273090542,7.296631816,1.275097431,0.0,0.0,2.481929712,0.0,2.481929712,0.0,0.0,0.0,1.24099042,9.88733353,10.536476614,0.0,0.0,0.0,6.204767988,1.24099042,0.0,55.281379494999996,3.9760712089999997,13.965577181999999,1.24099042,0.0,39.596880776,0.0,0.0,7.952163899,17.178873626,0.0,5.108342214,0.0,3.9760712089999997,0.0,49.21158341,2.373261425,8.939848777,0.0,0.0,2.373261425,32.399204603,2.481929712,31.350455676000003,0.0,3.9760712089999997,8.394797738,2.735080789,0.0,4.01017822,14.301518538999998,1.24099042,0.0,0.0,38.651461573999995,14.02449903,2.373261425,100.038353364,1.24099042,7.44578458,0.0,2.55017695,2.735080789,0.0,0.0,3.9760712089999997,2.481929712,3.9760712089999997,10.180865369,1.24099042,0.0,3.79116737,0.0,24.84320173,0.0,5.100283239,0.0,3.722913592,9.635788157999999,2.481929712,1.24099042,0.0,0.0,137.20651361,6.560332796,0.0,0.0,0.0,7.296631816,10.180865369,0.0,0.0,149.481536047,0.0,2.516087851,1.24099042,0.0,0.0,33.22157552,2.373261425,2.735080789,25.579186472,0.0,1.275097431,0.0,19.409249498,1.24099042,0.0,0.0,0.0,1.24099042,3.9760712089999997,1.275097431,0.0,62.027223926000005,0.0,0.066123008,0.060819205,0.11242497300000001,0.0,0.062899823,3.440191129,0.184019895,0.09232021400000001,0.0,0.051733108,0.0,1.9076484009999999,0.006760343,0.011446929,0.077449144,0.168480556,0.064774446,0.0206022,0.013707828,2.0,2.0,"[[3, 4], [2, 4]]"
124x124,9.846738105,9.734799937,2.516087851,2.516087851,1.275097431,0.0,3.614251845,7.891478802,2.481929712,2.373261425,18.095490664,0.0,1.275097431,0.0,3.325314468,2.481929712,9.598396153,1.275097431,0.0,4.634500998,8.35741459,7.296631816,1.275097431,0.0,0.0,2.481929712,0.0,2.481929712,0.0,0.0,0.0,1.24099042,9.88733353,7.150566475000001,0.0,0.0,0.0,6.204767988,1.24099042,0.0,43.819953725000005,1.24099042,11.230496393,3.325314468,0.0,39.596880776,2.084324048,2.084324048,2.481929712,18.744160866,0.0,2.373261425,0.0,5.40955563,0.0,36.57975164,2.373261425,8.289092036,0.0,0.0,2.373261425,26.278185128999997,4.56625376,23.145112154000003,2.084324048,1.24099042,8.394797738,0.0,0.0,1.275097431,18.601343297,1.24099042,0.0,0.0,24.975721884,14.02449903,2.373261425,84.67437489400001,3.325314468,7.44578458,0.0,2.55017695,0.0,0.0,0.0,1.24099042,8.734801495,1.24099042,11.614349789999999,1.24099042,0.0,3.79116737,0.0,15.33602725,0.0,5.100283239,2.084324048,3.722913592,9.635788157999999,2.481929712,3.325314468,0.0,0.0,137.20651361,3.825252007,0.0,0.0,0.0,7.296631816,9.530108628,0.0,0.0,156.26488537699998,0.0,2.516087851,1.24099042,0.0,0.0,35.305899568,2.373261425,0.0,19.458166998,0.0,1.275097431,0.0,8.469368458,3.325314468,0.0,0.0,4.16856521,1.24099042,3.325314468,1.275097431,0.0,59.687732376,0.0,0.05592501799999999,0.060819205,0.10087670900000001,0.0,0.033867539,2.959601994,0.0,0.000573232,0.0,0.033910015,0.0,1.315085802,0.09981530500000001,0.030520644,0.081514309,0.168480556,0.064774446,0.0206022,0.013707828,2.0,2.0,"[[3, 4], [3, 4]]"
125x125,16.399499878,16.493382412,11.008733835,8.809976608,1.781762191,8.020621646,2.685971943,4.0662818519999995,0.653826704,8.205343522,7.30220447,7.817423501,0.653826704,0.677374359,0.0,8.852640586,11.287620933,6.80143525,2.008604868,3.43358369,5.332725239,6.4527216570000006,0.0,1.961419965,0.653826704,0.0,4.365696164,5.978577298,0.677374359,0.0,0.0,1.354778164,16.600728789,8.179773688000001,0.0,0.0,3.480757388,1.331201063,0.0,0.677374359,79.293079799,4.027056442,9.704147281,1.331201063,0.0,29.784672190000002,0.0,3.1129632540000003,8.762872408,12.294659204,0.0,5.194217339,0.0,8.154119577,0.677374359,114.714836289,4.001515154,14.179338218,0.0,0.677374359,1.331201063,37.61730611499999,7.2859906070000005,12.363495172,0.677374359,5.170669684,4.06430671,3.388907493,0.0,5.381834606,19.956154622,9.13871948,0.653826704,0.0,33.146614923,16.589403794,0.0,118.96774766000001,2.008604868,4.404938907,0.0,4.576606492,4.51684298,2.125986508,0.653826704,2.735080789,3.089359373,7.653274314000001,21.117559888000002,1.9849715410000002,1.354778164,10.775061068,0.0,23.429058835,8.257935425,7.126995139,0.653826704,12.444701899,4.522349993,0.677374359,1.354778164,1.354778164,3.089359373,192.30324159399999,2.735080789,0.0,0.0,2.1024388529999998,16.894173202,14.845275377,1.307597182,3.7903670590000003,217.017681213,2.803390313,4.608173782,0.0,0.0,1.781762191,21.67775192,0.653826704,2.735080789,20.742466923000002,0.0,1.354778164,0.0,15.975038849,3.2377606770000003,3.292638221,2.599572835,1.781762191,1.9849715410000002,8.059651431,2.615263862,0.677374359,130.36385990899998,0.12735434,0.13718219499999998,0.059726787,0.133173193,0.0,0.12496548899999999,5.101240784,0.3590862,0.091746982,0.0,0.074526039,0.0,3.201931847,0.0,0.19269982400000002,0.004172908,0.334542495,0.29988378,0.007626545,0.014299006,3.0,3.0,"[[0, 1, 2], [0, 1, 2]]"
126x126,16.399499878,18.577706459999998,2.803390313,3.3397424210000004,1.781762191,5.285540857,2.685971943,5.499766273,0.653826704,0.0,9.386528518,5.082342712,0.653826704,0.677374359,2.084324048,8.852640586,13.371944980999999,1.331201063,2.008604868,5.517907738,7.417049287,6.4527216570000006,0.0,1.961419965,0.653826704,0.0,4.365696164,5.978577298,0.677374359,0.0,0.0,1.354778164,16.600728789,4.793863549,0.0,0.0,3.480757388,1.331201063,0.0,0.677374359,67.831654029,1.291975653,6.969066492,3.415525111,0.0,29.784672190000002,2.084324048,5.197287302,3.292638221,13.859946444,0.0,2.45913655,0.0,9.587603997999999,0.677374359,102.08300451900001,4.001515154,13.528581477,0.0,0.677374359,1.331201063,31.496286640999994,9.370314655000001,4.15815165,2.761698407,2.435588895,4.06430671,0.653826704,0.0,2.646753817,24.25597938,9.13871948,0.653826704,0.0,19.470875232999997,16.589403794,0.0,103.60376919000001,4.092928916,4.404938907,0.0,4.576606492,1.781762191,2.125986508,0.653826704,0.0,9.342231156,4.918193525,22.551044309,1.9849715410000002,1.354778164,10.775061068,0.0,13.921884355,8.257935425,7.126995139,2.738150752,12.444701899,4.522349993,0.677374359,3.439102212,1.354778164,3.089359373,192.30324159399999,0.0,0.0,0.0,2.1024388529999998,16.894173202,14.194518636000002,1.307597182,3.7903670590000003,223.801030543,2.803390313,4.608173782,0.0,0.0,1.781762191,23.762075967999998,0.653826704,0.0,14.621447449000001,0.0,1.354778164,0.0,5.035157809,5.322084725,3.292638221,2.599572835,5.950327401,1.9849715410000002,7.40889469,2.615263862,0.677374359,128.024368359,0.12735434,0.126984205,0.059726787,0.12162492899999999,0.0,0.095933205,4.620651649,0.175066305,0.0,0.0,0.056702946,0.0,2.6093692479999997,0.093054962,0.211773539,0.008238073,0.334542495,0.29988378,0.007626545,0.014299006,3.0,3.0,"[[0, 1, 2], [0, 1, 3]]"
127x127,16.399499878,16.493382412,4.044380733,4.5807328410000006,1.781762191,5.285540857,3.9269623630000003,5.054114654999999,3.135756416,0.0,8.54319489,5.082342712,0.653826704,0.677374359,1.24099042,11.334570298,16.251516088,1.331201063,2.008604868,3.43358369,9.055638831,6.4527216570000006,0.0,1.961419965,0.653826704,2.481929712,4.365696164,8.46050701,0.677374359,0.0,0.0,2.595768584,21.564623944,3.950529921,0.0,0.0,3.480757388,7.535969051,1.24099042,0.677374359,88.436563629,2.532966073,9.450996203999999,2.572191483,0.0,29.784672190000002,0.0,3.1129632540000003,5.774567933,6.318673319,0.0,2.45913655,0.0,6.660029208,0.677374359,92.80746137900002,4.001515154,17.649025417,0.0,0.677374359,1.331201063,31.893892304999994,9.767920319,17.8102559,0.677374359,3.6765793149999997,4.06430671,0.653826704,0.0,2.646753817,15.473724692,10.3797099,0.653826704,0.0,25.675643220999998,16.589403794,0.0,121.63269403000001,3.249595288,11.850723487,0.0,4.576606492,1.781762191,2.125986508,0.653826704,1.24099042,5.571289085,6.1591839450000005,25.828263679000003,3.2259619610000003,1.354778164,12.016051487999999,0.0,20.920781185,8.257935425,7.126995139,0.653826704,16.167615491,5.763340413,3.1593040709999998,2.595768584,1.354778164,3.089359373,192.30324159399999,0.0,0.0,0.0,2.1024388529999998,16.894173202,19.555979168,1.307597182,3.7903670590000003,206.201572173,2.803390313,5.849164202,1.24099042,0.0,1.781762191,21.67775192,0.653826704,0.0,29.910966351,0.0,1.354778164,0.0,8.758071401,4.478751097,3.292638221,2.599572835,1.781762191,3.2259619610000003,6.5655610620000004,2.615263862,0.677374359,134.036596739,0.12735434,0.154503533,0.081875062,0.125057639,0.0,0.12004884799999999,5.833772466,0.175066305,0.000573232,0.0,0.068932236,0.0,2.0032529329999997,0.0,0.20414675300000001,0.022386289,0.334542495,0.340975518,0.028228745,0.028006834,3.0,3.0,"[[0, 1, 2], [0, 1, 4]]"
128x128,16.399499878,18.577706459999998,11.008733835,7.502379426,1.781762191,6.059201680999999,2.032145239,7.581020358,0.0,8.205343522,8.732701814,7.163596797,0.0,0.677374359,2.084324048,7.545043403999999,8.795338488999999,6.147608546,1.354778164,4.210310556,6.763222583,4.491301692,0.0,0.0,0.0,0.0,4.365696164,2.709539501,0.677374359,0.0,0.0,1.354778164,9.408727726,10.264097736,0.0,0.0,3.480757388,0.677374359,0.0,0.677374359,66.83035954900001,4.027056442,9.050320576999999,2.761698407,0.0,29.784672190000002,2.084324048,4.543460598,6.147608546,24.799827483999998,0.0,5.194217339,0.0,12.322684787,0.677374359,110.83894973900001,4.001515154,11.687055774000001,0.0,0.677374359,0.677374359,35.778741655999994,7.40889469,12.363495172,2.761698407,4.51684298,4.06430671,2.735080789,0.0,5.381834606,29.192285105,6.523455618000001,0.0,0.0,31.839017741,15.93557709,0.0,118.35960764000001,3.439102212,3.751112203,0.0,0.0,4.51684298,2.125986508,0.0,2.735080789,8.034633974,7.653274314000001,15.479253286999999,0.677374359,1.354778164,8.159797206,0.0,24.982360183,6.950338243,7.126995139,2.084324048,0.677374359,4.522349993,0.677374359,3.439102212,1.354778164,1.781762191,191.64941488999997,2.735080789,0.0,0.0,1.448612149,9.702172139,9.737598362,0.0,3.136540355,266.395486233,2.803390313,2.646753817,0.0,0.0,1.781762191,23.762075967999998,0.0,2.735080789,15.634789907999998,0.0,1.354778164,0.0,14.013618884,4.668258021,0.677374359,1.291975653,5.950327401,0.677374359,10.143975479000002,0.0,0.677374359,116.804339089,0.11272620700000001,0.100229368,0.059726787,0.138809366,0.0,0.0913881,4.41553501,0.330065764,0.091746982,0.0,0.059252891,0.0,3.305478219,0.093054962,0.128133608,0.008238073,0.334542495,0.29988378,0.007626545,0.0,3.0,3.0,"[[0, 1, 2], [0, 2, 3]]"
129x129,16.399499878,16.493382412,12.249724254999999,8.743369846,1.781762191,6.059201680999999,3.2731356590000003,7.13536874,2.481929712,8.205343522,7.8893681860000004,7.163596797,0.0,0.677374359,1.24099042,10.026973115999999,11.674909596,6.147608546,1.354778164,2.125986508,8.401812127,4.491301692,0.0,0.0,0.0,2.481929712,4.365696164,5.1914692129999995,0.677374359,0.0,0.0,2.595768584,14.372622881000002,9.420764108,0.0,0.0,3.480757388,6.882142347,1.24099042,0.677374359,87.435269149,5.268046862,11.532250288999998,1.918364779,0.0,29.784672190000002,0.0,2.45913655,8.629538258,17.258554359,0.0,5.194217339,0.0,9.395109996999999,0.677374359,101.56340659900002,4.001515154,15.807499714,0.0,0.677374359,0.677374359,36.17634732,7.806500354000001,26.015599422,0.677374359,5.7578334,4.06430671,2.735080789,0.0,5.381834606,20.410030417,7.764446038000001,0.0,0.0,38.043785729,15.93557709,0.0,136.38853248,2.595768584,11.196896783,0.0,0.0,4.51684298,2.125986508,0.0,3.9760712089999997,4.263691903,8.894264734,18.756472657,1.918364779,1.354778164,9.400787626,0.0,31.981257013,6.950338243,7.126995139,0.0,4.400287951,5.763340413,3.1593040709999998,2.595768584,1.354778164,1.781762191,191.64941488999997,2.735080789,0.0,0.0,1.448612149,9.702172139,15.099058894,0.0,3.136540355,248.79602786299998,2.803390313,3.8877442369999997,1.24099042,0.0,1.781762191,21.67775192,0.0,2.735080789,30.92430881,0.0,1.354778164,0.0,17.736532476,3.824924393,0.677374359,1.291975653,1.781762191,1.918364779,9.300641851,0.0,0.677374359,122.816567469,0.11272620700000001,0.127748696,0.081875062,0.142242076,0.0,0.11550374299999999,5.628655827,0.330065764,0.09232021400000001,0.0,0.071482181,0.0,2.699361904,0.0,0.120506822,0.022386289,0.334542495,0.340975518,0.028228745,0.013707828,3.0,3.0,"[[0, 1, 2], [0, 2, 4]]"
130x130,16.399499878,18.577706459999998,4.044380733,3.2731356590000003,1.781762191,3.324120892,3.2731356590000003,8.568853161,2.481929712,0.0,9.973692234,4.428516008,0.0,0.677374359,3.325314468,10.026973115999999,13.759233643999998,0.677374359,1.354778164,4.210310556,10.486136175,4.491301692,0.0,0.0,0.0,2.481929712,4.365696164,5.1914692129999995,0.677374359,0.0,0.0,2.595768584,14.372622881000002,6.034853969,0.0,0.0,3.480757388,6.882142347,1.24099042,0.677374359,75.973843379,2.532966073,8.797169499999999,4.002688827,0.0,29.784672190000002,2.084324048,4.543460598,3.1593040709999998,18.823841599,0.0,2.45913655,0.0,10.828594417999998,0.677374359,88.931574829,4.001515154,15.156742973,0.0,0.677374359,0.677374359,30.055327845999994,9.890824402,17.8102559,2.761698407,3.022752611,4.06430671,0.0,0.0,2.646753817,24.709855175,7.764446038000001,0.0,0.0,24.368046039,15.93557709,0.0,121.02455401,4.680092632,11.196896783,0.0,0.0,1.781762191,2.125986508,0.0,1.24099042,10.516563686,6.1591839450000005,20.189957078,1.918364779,1.354778164,9.400787626,0.0,22.474082533,6.950338243,7.126995139,2.084324048,4.400287951,5.763340413,3.1593040709999998,4.680092632,1.354778164,1.781762191,191.64941488999997,0.0,0.0,0.0,1.448612149,9.702172139,14.448302153,0.0,3.136540355,255.579377193,2.803390313,3.8877442369999997,1.24099042,0.0,1.781762191,23.762075967999998,0.0,0.0,24.803289336,0.0,1.354778164,0.0,6.796651435999999,5.909248441,0.677374359,1.291975653,5.950327401,1.918364779,8.64988511,0.0,0.677374359,120.477075919,0.11272620700000001,0.11755070599999999,0.081875062,0.130693812,0.0,0.086471459,5.148066692,0.146045869,0.000573232,0.0,0.053659087999999994,0.0,2.106799305,0.093054962,0.139580537,0.026451454,0.334542495,0.340975518,0.028228745,0.013707828,3.0,3.0,"[[0, 1, 2], [0, 3, 4]]"
131x131,16.399499878,18.577706459999998,11.008733835,8.809976608,0.0,8.020621646,2.685971943,8.234847062,0.653826704,8.205343522,7.604766327,6.03566131,0.653826704,0.677374359,2.084324048,8.852640586,13.371944980999999,6.80143525,2.008604868,5.517907738,7.417049287,4.670959466,0.0,1.961419965,0.653826704,0.0,2.583933973,5.978577298,0.677374359,0.0,0.0,1.354778164,13.037313428000001,10.264097736,0.0,0.0,3.480757388,1.331201063,0.0,0.677374359,55.864194429,4.027056442,9.704147281,3.415525111,0.0,29.784672190000002,2.084324048,3.415525111,8.762872408,24.799827483999998,0.0,3.412455148,0.0,12.322684787,0.677374359,85.968034849,4.001515154,16.263662266,0.0,0.677374359,1.331201063,37.91986797199999,9.370314655000001,12.363495172,2.761698407,3.388907493,4.06430671,3.388907493,0.0,5.381834606,25.334327762999997,7.356957289,0.653826704,0.0,31.364852732,16.589403794,0.0,108.04561833,4.092928916,2.623176716,0.0,4.576606492,2.735080789,2.125986508,0.653826704,2.735080789,7.560468965,4.089858953,18.159129959,1.9849715410000002,1.354778164,8.993298877,0.0,24.034208684000003,4.694520064,0.0,2.738150752,12.444701899,2.740587802,0.677374359,3.439102212,1.354778164,1.307597182,192.30324159399999,2.735080789,0.0,0.0,2.1024388529999998,16.894173202,13.366184063999999,1.307597182,2.008604868,200.604051493,2.803390313,4.608173782,0.0,0.0,0.0,23.762075967999998,0.653826704,2.735080789,17.481668632999998,0.0,1.354778164,0.0,14.193276657999998,5.322084725,3.292638221,2.599572835,4.16856521,1.9849715410000002,10.143975479000002,2.615263862,0.677374359,96.57759550899999,0.12735434,0.047150817,0.038730412,0.122033893,0.0,0.062609673,3.769045043,0.213040331,0.091746982,0.0,0.033096241,0.0,3.247817196,0.093054962,0.102713646,0.004065165,0.321473789,0.29988378,0.0,0.014299006,3.0,3.0,"[[0, 1, 2], [1, 2, 3]]"
132x132,16.399499878,16.493382412,12.249724254999999,10.050967027999999,0.0,8.020621646,3.9269623630000003,7.789195443999999,3.135756416,8.205343522,6.761432699,6.03566131,0.653826704,0.677374359,1.24099042,11.334570298,16.251516088,6.80143525,2.008604868,3.43358369,9.055638831,4.670959466,0.0,1.961419965,0.653826704,2.481929712,2.583933973,8.46050701,0.677374359,0.0,0.0,2.595768584,18.001208583,9.420764108,0.0,0.0,3.480757388,7.535969051,1.24099042,0.677374359,76.46910402900001,5.268046862,12.186076992999999,2.572191483,0.0,29.784672190000002,0.0,1.331201063,11.24480212,17.258554359,0.0,3.412455148,0.0,9.395109996999999,0.677374359,76.692491709,4.001515154,20.384106206,0.0,0.677374359,1.331201063,38.317473635999995,9.767920319,26.015599422,0.677374359,4.629897913,4.06430671,3.388907493,0.0,5.381834606,16.552073075,8.597947709,0.653826704,0.0,37.56962072,16.589403794,0.0,126.07454317,3.249595288,10.068961296,0.0,4.576606492,2.735080789,2.125986508,0.653826704,3.9760712089999997,3.7895268939999998,5.330849373,21.436349329000002,3.2259619610000003,1.354778164,10.234289297,0.0,31.033105514000003,4.694520064,0.0,0.653826704,16.167615491,3.9815782219999996,3.1593040709999998,2.595768584,1.354778164,1.307597182,192.30324159399999,2.735080789,0.0,0.0,2.1024388529999998,16.894173202,18.727644595999998,1.307597182,2.008604868,183.004593123,2.803390313,5.849164202,1.24099042,0.0,0.0,21.67775192,0.653826704,2.735080789,32.771187534999996,0.0,1.354778164,0.0,17.91619025,4.478751097,3.292638221,2.599572835,0.0,3.2259619610000003,9.300641851,2.615263862,0.677374359,102.589823889,0.12735434,0.074670145,0.060878687,0.125466603,0.0,0.086725316,4.98216586,0.213040331,0.09232021400000001,0.0,0.045325531,0.0,2.6417008810000002,0.0,0.09508686,0.018213381,0.321473789,0.340975518,0.0206022,0.028006834,3.0,3.0,"[[0, 1, 2], [1, 2, 4]]"
133x133,16.399499878,18.577706459999998,4.044380733,4.5807328410000006,0.0,5.285540857,3.9269623630000003,9.222679865,3.135756416,0.0,8.845756747,3.300580521,0.653826704,0.677374359,3.325314468,11.334570298,18.335840135999998,1.331201063,2.008604868,5.517907738,11.139962879,4.670959466,0.0,1.961419965,0.653826704,2.481929712,2.583933973,8.46050701,0.677374359,0.0,0.0,2.595768584,18.001208583,6.034853969,0.0,0.0,3.480757388,7.535969051,1.24099042,0.677374359,65.007678259,2.532966073,9.450996203999999,4.656515531,0.0,29.784672190000002,2.084324048,3.415525111,5.774567933,18.823841599,0.0,0.677374359,0.0,10.828594417999998,0.677374359,64.060659939,4.001515154,19.733349465,0.0,0.677374359,1.331201063,32.196454161999995,11.852244367,17.8102559,2.761698407,1.8948171239999998,4.06430671,0.653826704,0.0,2.646753817,20.851897833,8.597947709,0.653826704,0.0,23.89388103,16.589403794,0.0,110.71056469999999,5.333919336,10.068961296,0.0,4.576606492,0.0,2.125986508,0.653826704,1.24099042,10.042398677,2.595768584,22.869833749999998,3.2259619610000003,1.354778164,10.234289297,0.0,21.525931034,4.694520064,0.0,2.738150752,16.167615491,3.9815782219999996,3.1593040709999998,4.680092632,1.354778164,1.307597182,192.30324159399999,0.0,0.0,0.0,2.1024388529999998,16.894173202,18.076887855000003,1.307597182,2.008604868,189.787942453,2.803390313,5.849164202,1.24099042,0.0,0.0,23.762075967999998,0.653826704,0.0,26.650168061000002,0.0,1.354778164,0.0,6.97630921,6.563075145,3.292638221,2.599572835,4.16856521,3.2259619610000003,8.64988511,2.615263862,0.677374359,100.250332339,0.12735434,0.064472155,0.060878687,0.11391833900000001,0.0,0.057693032,4.501576725,0.029020436,0.000573232,0.0,0.027502438,0.0,2.049138282,0.093054962,0.114160575,0.022278546,0.321473789,0.340975518,0.0206022,0.028006834,3.0,3.0,"[[0, 1, 2], [1, 3, 4]]"
134x134,16.399499878,18.577706459999998,12.249724254999999,8.743369846,0.0,6.059201680999999,3.2731356590000003,11.30393395,2.481929712,8.205343522,8.191930043,5.381834606,0.0,0.677374359,3.325314468,10.026973115999999,13.759233643999998,6.147608546,1.354778164,4.210310556,10.486136175,2.709539501,0.0,0.0,0.0,2.481929712,2.583933973,5.1914692129999995,0.677374359,0.0,0.0,2.595768584,10.809207520000001,11.505088156,0.0,0.0,3.480757388,6.882142347,1.24099042,0.677374359,64.006383779,5.268046862,11.532250288999998,4.002688827,0.0,29.784672190000002,2.084324048,2.761698407,8.629538258,29.763722638999997,0.0,3.412455148,0.0,13.563675207,0.677374359,72.816605159,4.001515154,17.891823762,0.0,0.677374359,0.677374359,36.478909177,9.890824402,26.015599422,2.761698407,3.9760712089999997,4.06430671,2.735080789,0.0,5.381834606,25.788203558000003,5.9826838470000006,0.0,0.0,36.262023538,15.93557709,0.0,125.46640314999999,4.680092632,9.415134592,0.0,0.0,2.735080789,2.125986508,0.0,3.9760712089999997,8.734801495,5.330849373,15.798042728,1.918364779,1.354778164,7.619025435,0.0,32.586406862000004,3.386922882,0.0,2.084324048,4.400287951,3.9815782219999996,3.1593040709999998,4.680092632,1.354778164,0.0,191.64941488999997,2.735080789,0.0,0.0,1.448612149,9.702172139,13.619967581000001,0.0,1.354778164,232.382398143,2.803390313,3.8877442369999997,1.24099042,0.0,0.0,23.762075967999998,0.0,2.735080789,27.66351052,0.0,1.354778164,0.0,15.954770284999999,5.909248441,0.677374359,1.291975653,4.16856521,1.918364779,11.384965899000001,0.0,0.677374359,89.030303069,0.11272620700000001,0.037717318,0.060878687,0.131102776,0.0,0.053147927,4.296460086,0.184019895,0.09232021400000001,0.0,0.030052383000000002,0.0,2.745247253,0.093054962,0.030520644,0.022278546,0.321473789,0.340975518,0.0206022,0.013707828,3.0,3.0,"[[0, 1, 2], [2, 3, 4]]"
