coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,Endothelial1,Inhibitorycells,Endothelial1cells
111x111,1.291870106,0.0,15.584797641,12.653560339,0.0,21.156036804,0.0,8.505565186,0.53373384,0.0,13.026905405,0.0,2.893047673,1.227819495,0.53373384,1.424335348,8.217104907,0.0,0.0,4.2369018149999995,4.4499312369999995,4.91125916,0.0,0.0,1.06747373,1.424335348,0.0,11.021437872,4.30093942,0.0,1.761553335,0.53373384,15.111077361000001,12.447638589999999,0.0,0.0,1.06747373,9.37331237,0.0,0.0,1.424335348,0.0,10.042657096000001,1.227819495,1.761553335,56.93939308,0.890601508,12.990809439,8.012342906,14.860687782000001,0.0,0.890601508,0.0,0.890601508,0.53373384,1.761553335,1.227819495,29.474385332999997,0.0,1.601177567,10.330656737,84.111151388,6.231151189,4.433361642,2.671808307,2.671808307,19.709669046000002,1.291870106,0.0,1.825603946,0.0,4.433361642,0.53373384,2.182471614,41.990424911,1.291870106,1.227819495,91.30591441,0.53373384,6.098623948,0.890601508,0.0,5.20806546,3.9636784130000002,0.53373384,0.0,1.06747373,7.652250633,0.53373384,7.462177554,0.53373384,15.493145585,0.53373384,20.173499047,5.384800127,0.53373384,3.562469771,3.523125726,3.6068537650000003,3.202328513,2.519689601,0.0,0.890601508,47.289847155000004,3.382427386,0.890601508,0.0,0.0,16.814879294,9.259882494,0.0,0.0,12.735483651,0.0,8.015503784,0.0,0.0,0.0,79.21447953,2.668681418,3.916195354,3.559282926,0.890601508,3.025547043,1.424335348,15.875289099,1.06747373,0.0,2.359343836,4.610246881,7.4589706840000005,0.0,0.0,8.005959716,12.791891763,0.0,0.074928094,0.043827331,0.06398132200000001,0.025491347,0.0,0.0,0.0,0.0,0.0,0.098912213,0.046094696,0.480769063,0.0,0.048409627,0.291040897,0.808425264,0.004664369,0.021080306,0.108448088,2.0,2.0,"[2, 4]","[1, 4]"
112x112,0.0,0.0,9.253523959999999,11.749123324000001,0.0,22.638584338,0.947690742,18.050134328,0.53373384,0.947690742,26.770531348000002,6.235798855,3.4965871,0.0,0.53373384,7.110545152,18.966627625999998,1.762676287,1.762676287,3.6766593519999997,5.397621978999999,3.65808582,1.762676287,3.525431547,1.06747373,10.768645867,0.0,16.029417232,2.728940561,0.0,0.53373384,2.2964101269999997,30.012364698,9.367683674,0.0,0.0,1.06747373,12.268379766999999,2.710367029,0.0,1.424335348,0.0,7.993827476,0.0,3.244100869,44.82992399,0.890601508,16.781631050999998,11.537774453,12.27700137,1.895409533,2.786011041,0.0,1.83829225,0.53373384,0.53373384,0.947690742,30.681520532999997,0.0,1.601177567,14.803779026,38.484099877999995,7.178841931,8.891751951,2.671808307,2.671808307,6.501197614,0.0,0.0,0.53373384,0.947690742,4.968218434,0.53373384,1.83829225,44.792327561,0.0,1.762676287,32.77460415,3.244100869,20.672284092,0.890601508,1.762676287,11.365081445,2.671808307,0.53373384,0.947690742,2.830150017,7.652250633,0.53373384,7.182048801,2.2964101269999997,21.994343199000003,2.2964101269999997,26.658957121,4.092930021,0.53373384,10.063667385,4.592905277,2.314983659,3.202328513,3.790821612,0.0,0.890601508,21.133281689,3.382427386,0.890601508,0.0,0.0,27.088001560000002,13.050704106,1.895409533,0.0,7.321845838,0.0,18.857143231000002,0.0,0.0,0.0,46.32082999,7.141803707,7.441626901,5.3219592129999995,0.890601508,5.86863213,1.424335348,34.223162786,3.777840759,0.0,1.06747373,3.382427386,9.074236276,0.0,0.0,8.953650458,16.037194557,0.0,0.058578614,0.03880122,0.053626059000000004,0.0,0.004078806,0.0,0.0,0.0,0.0,0.204737801,0.0,0.567978127,0.0,0.071719113,0.038173646,0.943761328,0.004664369,0.021080306,0.010227688,2.0,2.0,"[2, 4]","[2, 3]"
113x113,0.0,0.0,11.709175956,14.204775320000001,0.0,22.103727546,0.947690742,7.473028588,0.53373384,0.947690742,17.421245103,0.947690742,3.4965871,1.227819495,0.53373384,7.110545152,20.194447120999996,0.0,0.0,6.132311348,5.397621978999999,6.806668693000001,0.0,0.0,1.06747373,9.00596958,0.0,11.969128614,3.9567600560000002,0.0,1.761553335,0.53373384,18.901898972999998,13.051178017,0.0,0.0,1.06747373,6.445381427,0.947690742,0.0,1.424335348,0.0,7.4589706840000005,1.227819495,2.709244077,62.11512441,0.890601508,16.781631050999998,8.012342906,12.27700137,1.895409533,2.786011041,0.0,1.83829225,0.53373384,1.761553335,2.175510237,30.681520532999997,0.0,1.601177567,11.278347479,74.561064308,7.178841931,10.119571446,2.671808307,2.671808307,23.156320267,0.0,0.0,0.53373384,0.947690742,4.433361642,0.53373384,1.83829225,40.354429241,0.0,1.227819495,63.41072677,1.481424582,4.806753842,0.890601508,0.0,9.602405158,2.671808307,0.53373384,0.947690742,1.06747373,7.652250633,0.53373384,8.409868295999999,0.53373384,20.231666912,0.53373384,18.537503377,4.092930021,0.53373384,8.300991098,3.523125726,2.314983659,3.202328513,5.018641107,0.0,0.890601508,22.141682795,3.382427386,0.890601508,0.0,0.0,24.571528715,13.050704106,1.895409533,0.0,12.391304286999999,0.0,11.806325396,0.0,0.0,0.0,73.9664732,3.61637216,3.916195354,3.559282926,0.890601508,5.86863213,1.424335348,23.112697061,2.015164472,0.0,1.06747373,4.610246881,10.302055771000001,0.0,0.0,8.953650458,13.739582505000001,0.0,0.100324994,0.040547227,0.044501908,0.025491347,0.004078806,0.0,0.0,0.0,0.0,0.10850700099999999,0.046094696,0.6257304800000001,0.0,0.071719113,0.291040897,0.7633208850000001,0.004664369,0.021080306,0.108448088,2.0,2.0,"[2, 4]","[2, 4]"
114x114,0.0,0.0,11.709175956,11.361690233000001,0.0,22.918713091,0.0,15.207049241,0.53373384,0.0,22.312141039,5.288108113,1.601177567,1.227819495,0.53373384,1.424335348,6.925234801,1.762676287,1.762676287,4.2369018149999995,4.4499312369999995,6.673935447,1.762676287,3.525431547,1.06747373,3.187011635,0.0,16.309545985,3.009069314,0.0,1.761553335,2.2964101269999997,27.449362581,11.155768484,0.0,0.0,1.06747373,12.54850852,1.762676287,0.0,1.424335348,0.0,9.221646971,1.227819495,3.524229622,49.549994760000004,0.890601508,12.990809439,11.537774453,12.27700137,0.0,0.890601508,0.0,0.890601508,0.53373384,1.761553335,1.227819495,26.890698921,0.0,1.601177567,13.856088284,62.391648608,6.231151189,4.433361642,2.671808307,2.671808307,20.180475227000002,0.0,0.0,0.53373384,0.0,6.196037929,0.53373384,0.890601508,49.983844239,0.0,2.990495782,55.8464269,2.2964101269999997,20.672284092,0.890601508,1.762676287,5.678871641,2.671808307,0.53373384,0.0,2.830150017,7.652250633,0.53373384,7.462177554,2.2964101269999997,17.255821872000002,2.2964101269999997,28.166918375,4.092930021,0.53373384,5.325146058,7.048557273,2.314983659,3.202328513,1.227819495,0.0,0.890601508,18.635223644,3.382427386,0.890601508,0.0,0.0,22.693831435,9.259882494,0.0,0.0,14.969045091999998,0.0,15.066321619,0.0,0.0,0.0,55.84724629,6.194112965,7.441626901,5.3219592129999995,0.890601508,3.025547043,1.424335348,26.921704212999998,2.830150017,0.0,1.06747373,4.610246881,7.4589706840000005,0.0,0.0,8.005959716,16.31732331,0.0,0.074928094,0.040547227,0.051717123000000004,0.025491347,0.0,0.0,0.0,0.0,0.0,0.195143013,0.046094696,0.057752353,0.0,0.048409627,0.329214543,0.9170517410000001,0.004664369,0.021080306,0.110395666,2.0,2.0,"[2, 4]","[3, 4]"
115x115,1.291870106,0.0,11.347895826,1.291870106,4.813664962,18.14696749,0.0,4.943095415,0.53373384,0.0,11.680646426,1.98696408,2.893047673,0.0,0.53373384,0.53373384,5.83364201,0.0,0.0,4.813664962,2.668681418,4.813664962,0.0,0.0,1.06747373,0.53373384,0.0,10.616558304,3.278834186,0.0,0.53373384,0.53373384,16.907396561000002,8.764144246999999,0.0,0.0,1.06747373,14.526253035000002,1.98696408,2.406826369,2.940560209,0.0,12.472901264,0.0,0.53373384,43.04215848,0.0,16.023224582,8.629655232,14.860687782000001,0.0,0.0,0.0,1.98696408,0.53373384,0.53373384,0.0,6.319776993,0.0,1.601177567,0.53373384,79.47139038,11.456280171,4.507667631,0.0,0.0,1.291870106,1.291870106,0.0,1.825603946,2.406826369,0.53373384,2.940560209,1.291870106,48.511841512,1.291870106,7.220533434,64.76034449,14.861675449,20.275244801,0.0,0.0,5.413779721,1.291870106,0.53373384,0.0,1.06747373,5.871000814,0.53373384,0.0,0.53373384,4.121909615,0.53373384,15.868801040000001,9.307863581,0.53373384,3.973933791,1.06747373,1.825603946,3.202328513,1.291870106,2.406826369,0.0,66.34937003,1.601177567,0.0,0.0,11.92111524,21.434940759,6.948610497,0.0,0.0,2.359343836,0.0,17.57461554,0.0,0.0,0.0,63.94064978,4.655645498,2.134945535,2.668681418,0.0,2.134945535,0.53373384,5.947515604,1.06747373,0.0,2.359343836,1.601177567,6.642615209,0.0,0.0,8.005959716,10.67347076,0.036401422,0.020369104,0.06488584,0.044842905,0.0,0.0,0.0,0.0,0.0,0.0,0.007378088,0.0,0.42301671,0.0,0.0,0.0,1.008358156,0.019252319,0.037725238,0.0,2.0,2.0,"[3, 4]","[0, 1]"
116x116,0.0,0.0,7.472274141,2.843085087,4.813664962,19.094658232,0.947690742,3.910558817,0.53373384,0.947690742,16.074986124,2.9346548219999997,3.4965871,0.0,0.53373384,6.219943644,17.810984224,0.0,0.0,6.709074494999999,3.61637216,6.709074494999999,0.0,0.0,1.06747373,8.115368071999999,0.0,11.564249046,2.9346548219999997,0.0,0.53373384,0.53373384,20.698218173,9.367683674,0.0,0.0,1.06747373,11.598322092000002,2.9346548219999997,2.406826369,2.940560209,0.0,9.889214852,0.0,1.481424582,48.21788981,0.0,19.814046194,8.629655232,12.27700137,1.895409533,1.895409533,0.0,2.9346548219999997,0.53373384,0.53373384,0.947690742,7.526912192999999,0.0,1.601177567,1.481424582,69.92130329999999,12.403970913,10.193877435000001,0.0,0.0,4.738521327,0.0,0.0,0.53373384,3.354517111,0.53373384,2.940560209,0.947690742,46.875845842,0.0,7.220533434,36.86515685,15.809366191,18.983374695,0.0,0.0,9.808119419,0.0,0.53373384,0.947690742,1.06747373,5.871000814,0.53373384,0.947690742,0.53373384,8.860430942,0.53373384,14.232805370000001,8.015993475,0.53373384,8.712455118,1.06747373,0.53373384,3.202328513,3.790821612,2.406826369,0.0,41.20120567,1.601177567,0.0,0.0,11.92111524,29.19159018,10.739432109,1.895409533,0.0,2.015164472,0.0,21.365437152,0.0,0.0,0.0,58.692643450000006,5.60333624,2.134945535,2.668681418,0.0,4.978030622,0.53373384,13.184923566,2.015164472,0.0,1.06747373,1.601177567,9.485700296,0.0,0.0,8.953650458,11.621161502000001,0.036401422,0.045766004,0.061605736,0.025363491,0.0,0.004078806,0.0,0.0,0.0,0.0,0.016972875999999998,0.0,0.567978127,0.0,0.023309486,0.0,0.963253777,0.019252319,0.037725238,0.0,2.0,2.0,"[3, 4]","[0, 2]"
117x117,0.0,0.0,7.472274141,0.0,4.813664962,19.909643777000003,0.0,11.64457947,0.53373384,0.0,20.96588206,7.275072193,1.601177567,0.0,0.53373384,0.53373384,4.541771904,1.762676287,1.762676287,4.813664962,2.668681418,6.5763412489999995,1.762676287,3.525431547,1.06747373,2.2964101269999997,0.0,15.904666417,1.98696408,0.0,0.53373384,2.2964101269999997,29.245681781000002,7.472274141,0.0,0.0,1.06747373,17.701449185,3.7496403669999996,2.406826369,2.940560209,0.0,11.651891139,0.0,2.2964101269999997,35.65276016,0.0,16.023224582,12.155086779,12.27700137,0.0,0.0,0.0,1.98696408,0.53373384,0.53373384,0.0,3.736090581,0.0,1.601177567,4.059165387,57.751887599999996,11.456280171,4.507667631,0.0,0.0,1.762676287,0.0,0.0,0.53373384,2.406826369,2.2964101269999997,2.940560209,0.0,56.50526084,0.0,8.983209721,29.30085698,16.624351736,34.848904945,0.0,1.762676287,5.8845859019999995,0.0,0.53373384,0.0,2.830150017,5.871000814,0.53373384,0.0,2.2964101269999997,5.8845859019999995,2.2964101269999997,23.862220368000003,8.015993475,0.53373384,5.736610078,4.592905277,0.53373384,3.202328513,0.0,2.406826369,0.0,37.694746519,1.601177567,0.0,0.0,11.92111524,27.3138929,6.948610497,0.0,0.0,4.592905277,0.0,24.625433375,0.0,0.0,0.0,40.573416540000004,8.181077045,5.660377082,4.431357705,0.0,2.134945535,0.53373384,16.993930718,2.830150017,0.0,1.06747373,1.601177567,6.642615209,0.0,0.0,8.005959716,14.198902307000001,0.036401422,0.020369104,0.061605736,0.032578706,0.0,0.0,0.0,0.0,0.0,0.0,0.10360888800000001,0.0,0.0,0.0,0.0,0.038173646,1.116984633,0.019252319,0.037725238,0.001947578,2.0,2.0,"[3, 4]","[0, 3]"
118x118,0.0,0.0,9.927926137,2.455651996,4.813664962,19.374786985,0.0,1.06747373,0.53373384,0.0,11.616595815,1.98696408,1.601177567,1.227819495,0.53373384,0.53373384,5.769591399,0.0,0.0,7.269316957999999,2.668681418,9.724924122000001,0.0,0.0,1.06747373,0.53373384,0.0,11.844377799,3.2147835750000002,0.0,1.761553335,0.53373384,18.135216056,11.155768484,0.0,0.0,1.06747373,11.878450845000001,1.98696408,2.406826369,2.940560209,0.0,11.117034347,1.227819495,1.761553335,52.93796058,0.0,16.023224582,8.629655232,12.27700137,0.0,0.0,0.0,1.98696408,0.53373384,1.761553335,1.227819495,3.736090581,0.0,1.601177567,0.53373384,93.82885203,11.456280171,5.735487126000001,0.0,0.0,18.41779894,0.0,0.0,0.53373384,2.406826369,1.761553335,2.940560209,0.0,52.067362519999996,0.0,8.448352929,59.9369796,14.861675449,18.983374695,0.0,0.0,4.121909615,0.0,0.53373384,0.0,1.06747373,5.871000814,0.53373384,1.227819495,0.53373384,4.121909615,0.53373384,15.740766624,8.015993475,0.53373384,3.973933791,3.523125726,0.53373384,3.202328513,1.227819495,2.406826369,0.0,38.703147625,1.601177567,0.0,0.0,11.92111524,24.797420055,6.948610497,0.0,0.0,9.662363725999999,0.0,17.57461554,0.0,0.0,0.0,68.21905975,4.655645498,2.134945535,2.668681418,0.0,2.134945535,0.53373384,5.8834649930000005,1.06747373,0.0,1.06747373,2.828997062,7.870434704,0.0,0.0,8.005959716,11.901290255000001,0.036401422,0.062115484,0.063351743,0.023454555,0.025491347,0.0,0.0,0.0,0.0,0.0,0.007378088,0.046094696,0.057752353,0.0,0.0,0.291040897,0.93654419,0.019252319,0.037725238,0.100167978,2.0,2.0,"[3, 4]","[0, 4]"
119x119,1.291870106,0.0,11.347895826,4.134955193,0.0,19.094658232,0.947690742,7.786180502000001,0.53373384,0.947690742,12.553191267999999,2.9346548219999997,4.788457206,0.0,0.53373384,6.219943644,16.696027961,0.0,0.0,1.895409533,3.61637216,1.895409533,0.0,0.0,1.06747373,8.115368071999999,0.0,11.564249046,4.226524928,0.0,0.53373384,0.53373384,18.291391804,10.65955378,0.0,0.0,1.06747373,13.067117408000001,2.9346548219999997,0.0,0.53373384,0.0,5.25236783,0.0,1.481424582,52.219322309999995,0.0,15.000381232,8.629655232,14.860687782000001,1.895409533,1.895409533,0.0,2.9346548219999997,0.53373384,0.53373384,0.947690742,10.110598605,0.0,1.601177567,1.481424582,61.29996523,7.5903059509999995,10.193877435000001,0.0,0.0,6.030391433,1.291870106,0.0,1.825603946,0.947690742,0.53373384,0.53373384,2.239560848,35.017658413999996,1.291870106,0.0,70.22105574,13.402539822000001,3.426815641,0.0,0.0,11.099989525,1.291870106,0.53373384,0.947690742,1.06747373,5.871000814,0.53373384,0.947690742,0.53373384,8.860430942,0.53373384,16.816491782,4.494198619,0.53373384,8.712455118,1.06747373,1.825603946,3.202328513,5.0826917179999995,0.0,0.0,49.787905200000004,1.601177567,0.0,0.0,11.92111524,21.209049419000003,5.925767147,1.895409533,0.0,3.3070345779999997,0.0,11.738698498,0.0,0.0,0.0,69.68806323000001,5.60333624,2.134945535,2.668681418,0.0,4.978030622,0.53373384,14.476793672,2.015164472,0.0,2.359343836,1.601177567,9.485700296,0.0,0.0,8.953650458,11.621161502000001,0.036401422,0.045766004,0.064730323,0.043442628999999996,0.0,0.004078806,0.0,0.0,0.0,0.0,0.016972875999999998,0.0,0.9909948370000001,0.0,0.023309486,0.0,0.8554690710000001,0.019252319,0.037725238,0.0,2.0,2.0,"[3, 4]","[1, 2]"
120x120,1.291870106,0.0,11.347895826,1.291870106,0.0,19.909643777000003,0.0,15.520201155,0.53373384,0.0,17.444087204,7.275072193,2.893047673,0.0,0.53373384,0.53373384,3.426815641,1.762676287,1.762676287,0.0,2.668681418,1.762676287,1.762676287,3.525431547,1.06747373,2.2964101269999997,0.0,15.904666417,3.278834186,0.0,0.53373384,2.2964101269999997,26.838855412,8.764144246999999,0.0,0.0,1.06747373,19.170244501,3.7496403669999996,0.0,0.53373384,0.0,7.0150441169999995,0.0,2.2964101269999997,39.65419266,0.0,11.20955962,12.155086779,14.860687782000001,0.0,0.0,0.0,1.98696408,0.53373384,0.53373384,0.0,6.319776993,0.0,1.601177567,4.059165387,49.13054953,6.642615209,4.507667631,0.0,0.0,3.054546393,1.291870106,0.0,1.825603946,0.0,2.2964101269999997,0.53373384,1.291870106,44.647073412,1.291870106,1.762676287,62.65675587,14.217525367,19.292345891,0.0,1.762676287,7.176456008,1.291870106,0.53373384,0.0,2.830150017,5.871000814,0.53373384,0.0,2.2964101269999997,5.8845859019999995,2.2964101269999997,26.44590678,4.494198619,0.53373384,5.736610078,4.592905277,1.825603946,3.202328513,1.291870106,0.0,0.0,46.281446049,1.601177567,0.0,0.0,11.92111524,19.331352139,2.134945535,0.0,0.0,5.884775383,0.0,14.998694721,0.0,0.0,0.0,51.56883632,8.181077045,5.660377082,4.431357705,0.0,2.134945535,0.53373384,18.285800824,2.830150017,0.0,2.359343836,1.601177567,6.642615209,0.0,0.0,8.005959716,14.198902307000001,0.036401422,0.020369104,0.064730323,0.050657843999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.10360888800000001,0.0,0.42301671,0.0,0.0,0.038173646,1.009199927,0.019252319,0.037725238,0.001947578,2.0,2.0,"[3, 4]","[1, 3]"
121x121,1.291870106,0.0,13.803547822,3.7475221019999996,0.0,19.374786985,0.0,4.943095415,0.53373384,0.0,8.094800959,1.98696408,2.893047673,1.227819495,0.53373384,0.53373384,4.6546351360000005,0.0,0.0,2.455651996,2.668681418,4.91125916,0.0,0.0,1.06747373,0.53373384,0.0,11.844377799,4.506653681,0.0,1.761553335,0.53373384,15.728389687000002,12.447638589999999,0.0,0.0,1.06747373,13.347246161000001,1.98696408,0.0,0.53373384,0.0,6.480187325,1.227819495,1.761553335,56.93939308,0.0,11.20955962,8.629655232,14.860687782000001,0.0,0.0,0.0,1.98696408,0.53373384,1.761553335,1.227819495,6.319776993,0.0,1.601177567,0.53373384,85.20751396,6.642615209,5.735487126000001,0.0,0.0,19.709669046000002,1.291870106,0.0,1.825603946,0.0,1.761553335,0.53373384,1.291870106,40.209175091999995,1.291870106,1.227819495,93.29287848999999,12.45484908,3.426815641,0.0,0.0,5.413779721,1.291870106,0.53373384,0.0,1.06747373,5.871000814,0.53373384,1.227819495,0.53373384,4.121909615,0.53373384,18.324453036,4.494198619,0.53373384,3.973933791,3.523125726,1.825603946,3.202328513,2.519689601,0.0,0.0,47.289847155000004,1.601177567,0.0,0.0,11.92111524,16.814879294,2.134945535,0.0,0.0,10.954233832,0.0,7.947876886,0.0,0.0,0.0,79.21447953,4.655645498,2.134945535,2.668681418,0.0,2.134945535,0.53373384,7.175335099000001,1.06747373,0.0,2.359343836,2.828997062,7.870434704,0.0,0.0,8.005959716,11.901290255000001,0.036401422,0.062115484,0.06647633,0.041533693,0.025491347,0.0,0.0,0.0,0.0,0.0,0.007378088,0.046094696,0.480769063,0.0,0.0,0.291040897,0.8287594840000001,0.019252319,0.037725238,0.100167978,2.0,2.0,"[3, 4]","[1, 4]"
122x122,0.0,0.0,7.472274141,2.843085087,0.0,20.857334519000002,0.947690742,14.487664557,0.53373384,0.947690742,21.838426902000002,8.222762934999999,3.4965871,0.0,0.53373384,6.219943644,15.404157855,1.762676287,1.762676287,1.895409533,3.61637216,3.65808582,1.762676287,3.525431547,1.06747373,9.878044358999999,0.0,16.852357159,2.9346548219999997,0.0,0.53373384,2.2964101269999997,30.629677024,9.367683674,0.0,0.0,1.06747373,16.242313558,4.697331108999999,0.0,0.53373384,0.0,4.431357705,0.0,3.244100869,44.82992399,0.0,15.000381232,12.155086779,12.27700137,1.895409533,1.895409533,0.0,2.9346548219999997,0.53373384,0.53373384,0.947690742,7.526912192999999,0.0,1.601177567,5.006856129,39.58046245,7.5903059509999995,10.193877435000001,0.0,0.0,6.501197614,0.0,0.0,0.53373384,0.947690742,2.2964101269999997,0.53373384,0.947690742,43.011077742,0.0,1.762676287,34.761568229999995,15.165216109000001,18.000475785,0.0,1.762676287,11.570795706,0.0,0.53373384,0.947690742,2.830150017,5.871000814,0.53373384,0.947690742,2.2964101269999997,10.623107229,2.2964101269999997,24.80991111,3.202328513,0.53373384,10.475131404999999,4.592905277,0.53373384,3.202328513,3.790821612,0.0,0.0,21.133281689,1.601177567,0.0,0.0,11.92111524,27.088001560000002,5.925767147,1.895409533,0.0,5.5405960190000005,0.0,18.789516333,0.0,0.0,0.0,46.32082999,9.128767787000001,5.660377082,4.431357705,0.0,4.978030622,0.53373384,25.523208785999998,3.777840759,0.0,1.06747373,1.601177567,9.485700296,0.0,0.0,8.953650458,15.146593049000002,0.036401422,0.045766004,0.061450219,0.03117843,0.0,0.004078806,0.0,0.0,0.0,0.0,0.113203676,0.0,0.567978127,0.0,0.023309486,0.038173646,0.964095548,0.019252319,0.037725238,0.001947578,2.0,2.0,"[3, 4]","[2, 3]"
123x123,0.0,0.0,9.927926137,5.298737083,0.0,20.322477727,0.947690742,3.910558817,0.53373384,0.947690742,12.489140657,2.9346548219999997,3.4965871,1.227819495,0.53373384,6.219943644,16.63197735,0.0,0.0,4.351061529,3.61637216,6.806668693000001,0.0,0.0,1.06747373,8.115368071999999,0.0,12.792068541,4.162474317,0.0,1.761553335,0.53373384,19.519211299,13.051178017,0.0,0.0,1.06747373,10.419315218000001,2.9346548219999997,0.0,0.53373384,0.0,3.8965009129999997,1.227819495,2.709244077,62.11512441,0.0,15.000381232,8.629655232,12.27700137,1.895409533,1.895409533,0.0,2.9346548219999997,0.53373384,1.761553335,2.175510237,7.526912192999999,0.0,1.601177567,1.481424582,75.65742688,7.5903059509999995,11.421696930000001,0.0,0.0,23.156320267,0.0,0.0,0.53373384,0.947690742,1.761553335,0.53373384,0.947690742,38.573179421999995,0.0,1.227819495,65.39769085,13.402539822000001,2.134945535,0.0,0.0,9.808119419,0.0,0.53373384,0.947690742,1.06747373,5.871000814,0.53373384,2.175510237,0.53373384,8.860430942,0.53373384,16.688457366,3.202328513,0.53373384,8.712455118,3.523125726,0.53373384,3.202328513,5.018641107,0.0,0.0,22.141682795,1.601177567,0.0,0.0,11.92111524,24.571528715,5.925767147,1.895409533,0.0,10.610054468,0.0,11.738698498,0.0,0.0,0.0,73.9664732,5.60333624,2.134945535,2.668681418,0.0,4.978030622,0.53373384,14.412743061,2.015164472,0.0,1.06747373,2.828997062,10.713519791,0.0,0.0,8.953650458,12.848980997000002,0.036401422,0.087512384,0.063196226,0.022054279,0.025491347,0.004078806,0.0,0.0,0.0,0.0,0.016972875999999998,0.046094696,0.6257304800000001,0.0,0.023309486,0.291040897,0.783655105,0.019252319,0.037725238,0.100167978,2.0,2.0,"[3, 4]","[2, 4]"
124x124,0.0,0.0,9.927926137,2.455651996,0.0,21.137463272,0.0,11.64457947,0.53373384,0.0,17.380036593,7.275072193,1.601177567,1.227819495,0.53373384,0.53373384,3.3627650300000003,1.762676287,1.762676287,2.455651996,2.668681418,6.673935447,1.762676287,3.525431547,1.06747373,2.2964101269999997,0.0,17.132485912,3.2147835750000002,0.0,1.761553335,2.2964101269999997,28.066674907,11.155768484,0.0,0.0,1.06747373,16.522442311,3.7496403669999996,0.0,0.53373384,0.0,5.6591772,1.227819495,3.524229622,49.549994760000004,0.0,11.20955962,12.155086779,12.27700137,0.0,0.0,0.0,1.98696408,0.53373384,1.761553335,1.227819495,3.736090581,0.0,1.601177567,4.059165387,63.48801118,6.642615209,5.735487126000001,0.0,0.0,20.180475227000002,0.0,0.0,0.53373384,0.0,3.524229622,0.53373384,0.0,48.20259442,0.0,2.990495782,57.83339098,14.217525367,18.000475785,0.0,1.762676287,5.8845859019999995,0.0,0.53373384,0.0,2.830150017,5.871000814,0.53373384,1.227819495,2.2964101269999997,5.8845859019999995,2.2964101269999997,26.317872364000003,3.202328513,0.53373384,5.736610078,7.048557273,0.53373384,3.202328513,1.227819495,0.0,0.0,18.635223644,1.601177567,0.0,0.0,11.92111524,22.693831435,2.134945535,0.0,0.0,13.187795272999999,0.0,14.998694721,0.0,0.0,0.0,55.84724629,8.181077045,5.660377082,4.431357705,0.0,2.134945535,0.53373384,18.221750213,2.830150017,0.0,1.06747373,2.828997062,7.870434704,0.0,0.0,8.005959716,15.426721802000001,0.036401422,0.062115484,0.063196226,0.029269494,0.025491347,0.0,0.0,0.0,0.0,0.0,0.10360888800000001,0.046094696,0.057752353,0.0,0.0,0.329214543,0.937385961,0.019252319,0.037725238,0.10211555600000001,2.0,2.0,"[3, 4]","[3, 4]"
