coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,Pericytes,permutationTracker
116x116,0.0,0.0,7.472274141,12.899495942000001,0.0,18.14696749,0.0,2.957404748,0.53373384,1.139882859,6.325159517,1.98696408,1.601177567,0.0,0.53373384,1.673616699,2.134945535,0.750048159,0.750048159,9.05990048,4.918805937,7.890387845,0.0,0.0,1.06747373,1.283781999,0.750048159,10.616558304,1.98696408,0.0,0.53373384,1.673616699,14.500570192000001,7.472274141,0.0,1.139882859,4.487145323,8.243804981,1.98696408,2.279744406,0.53373384,0.0,2.668681418,0.0,0.53373384,100.16964118,1.139882859,11.20955962,8.629655232,12.27700137,0.0,0.0,0.0,1.98696408,0.53373384,0.53373384,0.0,4.48613874,0.750048159,1.601177567,0.53373384,23.236083960000002,7.392663368,4.507667631,0.0,0.0,6.0300330540000004,0.0,0.750048159,36.980400609,2.279744406,2.783858359,0.53373384,1.139882859,31.48628126,212.40301682,1.139882859,32.130415839,13.204897239000001,2.134945535,0.0,5.699463109,4.871957774,0.750048159,1.283781999,0.0,3.3175982489999996,6.621048973000001,0.53373384,0.0,1.673616699,4.121909615,0.53373384,13.285114628,3.202328513,0.53373384,3.973933791,5.957645237,0.53373384,3.202328513,1.139882859,0.0,0.0,0.0,8.050688834999999,0.0,3.0297925649999997,11.92111524,0.53373384,2.134945535,0.0,3.7798594879999996,2.567588812,1.139882859,7.947876886,1.139882859,0.0,0.0,3.000184291,5.4056936570000005,6.6945001379999995,2.668681418,0.0,2.134945535,0.53373384,4.655645498,1.06747373,0.750048159,1.06747373,1.601177567,6.642615209,0.750048159,0.0,8.005959716,10.67347076,0.036401422,0.10106309699999999,0.086041929,0.053268279,0.0,0.059595435,0.0,0.0,0.0,0.0,0.135360475,0.0,0.19817287,0.0,0.0,0.0,1.3106967049999998,0.019252319,0.037725238,0.0,2.0,2.0,"[[3, 4], [0, 2]]"
117x117,0.0,0.0,7.472274141,1.500115082,0.0,28.662923570000004,0.0,1.817521889,0.53373384,0.0,6.325159517,1.98696408,1.601177567,0.0,0.53373384,0.53373384,2.134945535,0.750048159,0.750048159,15.016301957,4.918805937,6.750504986,0.0,0.0,1.06747373,1.283781999,0.750048159,10.616558304,1.98696408,0.0,0.53373384,0.53373384,14.500570192000001,7.472274141,0.0,0.0,6.32539363,8.243804981,1.98696408,0.0,0.53373384,10.51595608,2.668681418,0.0,0.53373384,157.46270801,0.0,11.20955962,8.629655232,12.27700137,0.0,0.0,0.0,1.98696408,0.53373384,0.53373384,0.0,4.48613874,0.750048159,1.601177567,0.53373384,15.25683527,7.392663368,4.507667631,0.0,0.0,3.750288648,0.0,0.750048159,2.783858359,0.0,2.783858359,0.53373384,0.0,31.48628126,45.77531936,0.0,4.770822439,13.204897239000001,2.134945535,0.0,0.0,4.871957774,0.750048159,1.283781999,5.2579199,3.3175982489999996,6.621048973000001,0.53373384,0.0,0.53373384,4.121909615,0.53373384,13.285114628,3.202328513,0.53373384,3.973933791,4.817762378,0.53373384,3.202328513,0.0,0.0,0.0,0.0,2.351225726,0.0,0.750048159,11.92111524,0.53373384,12.650901615,0.0,1.500115082,2.567588812,0.0,7.947876886,0.0,0.0,0.0,3.000184291,5.4056936570000005,2.134945535,2.668681418,0.0,2.134945535,0.53373384,4.655645498,1.06747373,0.750048159,1.06747373,1.601177567,6.642615209,0.750048159,0.0,8.005959716,10.67347076,0.036401422,0.08515156,0.083968115,0.043267288,0.0,0.056466423,0.0,0.0,0.0,0.0,0.062729417,0.0,0.300095439,0.0,0.0,0.0,1.0789219429999999,0.029931221,0.037725238,0.0,2.0,2.0,"[[3, 4], [0, 3]]"
118x118,0.0,0.0,7.472274141,6.0526333999999995,1.820979954,19.057480502,2.731470392,1.817521889,0.53373384,0.0,6.325159517,2.897477092,3.422157521,0.0,1.444246852,0.53373384,2.134945535,0.750048159,0.750048159,8.142290979,6.739785891,6.750504986,0.0,0.0,1.06747373,1.283781999,0.750048159,10.616558304,1.98696408,0.0,0.53373384,0.53373384,14.500570192000001,8.382787152999999,0.910513012,0.0,3.798944122,9.154317993,1.98696408,0.0,0.53373384,0.0,2.668681418,0.910513012,0.53373384,90.53053226,0.0,11.20955962,9.540168244,12.27700137,0.0,0.0,0.0,1.98696408,0.53373384,0.53373384,0.0,4.48613874,0.750048159,1.601177567,0.53373384,22.540833549,7.392663368,4.507667631,0.0,0.0,3.750288648,0.0,1.660561171,33.743360109,0.910513012,4.604838313,0.53373384,0.0,31.48628126,160.19251332,0.0,12.965362300999999,13.204897239000001,2.134945535,0.0,4.552518318,4.871957774,0.750048159,1.283781999,0.0,3.3175982489999996,8.442028927,0.53373384,0.0,0.53373384,4.121909615,0.53373384,13.285114628,3.202328513,0.53373384,3.973933791,7.54923277,0.53373384,3.202328513,2.731470392,0.0,0.0,0.910513012,3.261738738,0.910513012,0.750048159,11.92111524,0.53373384,2.134945535,0.0,3.321095036,7.120107129999999,0.0,7.947876886,0.0,0.0,0.910513012,3.000184291,5.4056936570000005,2.134945535,2.668681418,0.0,2.134945535,2.3547137940000002,4.655645498,1.06747373,1.660561171,1.06747373,1.601177567,7.553128221,1.660561171,0.0,8.005959716,11.583983772,0.036401422,0.11357656299999999,0.067160797,0.055434582,0.0,0.073752767,0.0,0.0,0.0,0.0,0.110852832,0.0,0.336756231,0.0,0.0,0.0,1.289662237,0.019252319,0.037725238,0.0,2.0,2.0,"[[3, 4], [0, 4]]"
119x119,0.0,0.0,7.472274141,11.39938086,0.0,19.76310158,0.0,2.2073565889999998,0.53373384,1.139882859,7.191245448,1.98696408,1.601177567,0.0,0.53373384,1.673616699,2.134945535,0.0,0.0,4.559554603,2.668681418,4.372217509,0.0,0.0,1.06747373,0.53373384,0.0,10.616558304,1.98696408,0.0,0.53373384,1.673616699,14.500570192000001,7.472274141,0.0,1.139882859,9.335584801,8.243804981,1.98696408,2.279744406,0.53373384,1.61613409,2.668681418,0.0,0.53373384,113.05497291,1.139882859,11.20955962,8.629655232,12.27700137,0.0,0.0,0.0,1.98696408,0.53373384,0.53373384,0.0,3.736090581,0.0,1.601177567,0.53373384,14.23608396,6.642615209,4.507667631,0.0,0.0,2.279744406,0.0,0.0,36.34641018,2.279744406,0.53373384,0.53373384,1.139882859,31.48628126,195.32864294,1.139882859,36.344950782,14.070983170000002,2.134945535,0.0,5.699463109,4.121909615,0.0,0.53373384,0.0,1.06747373,5.871000814,0.53373384,0.0,1.673616699,4.121909615,0.53373384,13.285114628,4.818462603,0.53373384,3.973933791,2.2073565889999998,0.53373384,3.202328513,1.139882859,0.0,0.0,1.61613409,7.3006406759999996,0.0,2.279744406,13.537249330000002,0.53373384,2.134945535,0.0,3.895878496,2.6836078199999998,1.139882859,7.947876886,1.139882859,0.0,0.0,1.61613409,4.655645498,6.6945001379999995,2.668681418,0.0,2.134945535,2.14986793,4.655645498,1.06747373,0.0,1.06747373,1.601177567,6.642615209,0.0,0.0,8.005959716,10.67347076,0.036401422,0.100962308,0.093168998,0.035211451000000005,0.0,0.052365438,0.0,0.0,0.0,0.0,0.092132113,0.0,0.18702147,0.0,0.0,0.0,1.318469186,0.019252319,0.037725238,0.0,2.0,2.0,"[[3, 4], [1, 2]]"
120x120,0.0,0.0,7.472274141,0.0,0.0,30.27905766,0.0,1.06747373,0.53373384,0.0,7.191245448,1.98696408,1.601177567,0.0,0.53373384,0.53373384,2.134945535,0.0,0.0,10.51595608,2.668681418,3.23233465,0.0,0.0,1.06747373,0.53373384,0.0,10.616558304,1.98696408,0.0,0.53373384,0.53373384,14.500570192000001,7.472274141,0.0,0.0,11.173833108,8.243804981,1.98696408,0.0,0.53373384,12.132090170000001,2.668681418,0.0,0.53373384,170.34803974,0.0,11.20955962,8.629655232,12.27700137,0.0,0.0,0.0,1.98696408,0.53373384,0.53373384,0.0,3.736090581,0.0,1.601177567,0.53373384,6.25683527,6.642615209,4.507667631,0.0,0.0,0.0,0.0,0.0,2.14986793,0.0,0.53373384,0.53373384,0.0,31.48628126,28.70094548,0.0,8.985357382,14.070983170000002,2.134945535,0.0,0.0,4.121909615,0.0,0.53373384,5.2579199,1.06747373,5.871000814,0.53373384,0.0,0.53373384,4.121909615,0.53373384,13.285114628,4.818462603,0.53373384,3.973933791,1.06747373,0.53373384,3.202328513,0.0,0.0,0.0,1.61613409,1.601177567,0.0,0.0,13.537249330000002,0.53373384,12.650901615,0.0,1.61613409,2.6836078199999998,0.0,7.947876886,0.0,0.0,0.0,1.61613409,4.655645498,2.134945535,2.668681418,0.0,2.134945535,2.14986793,4.655645498,1.06747373,0.0,1.06747373,1.601177567,6.642615209,0.0,0.0,8.005959716,10.67347076,0.036401422,0.085050771,0.091095184,0.02521046,0.0,0.049236426,0.0,0.0,0.0,0.0,0.019501055,0.0,0.288944039,0.0,0.0,0.0,1.086694424,0.029931221,0.037725238,0.0,2.0,2.0,"[[3, 4], [1, 3]]"
121x121,0.0,0.0,7.472274141,4.552518318,1.820979954,20.673614592,2.731470392,1.06747373,0.53373384,0.0,7.191245448,2.897477092,3.422157521,0.0,1.444246852,0.53373384,2.134945535,0.0,0.0,3.641945102,4.489661372,3.23233465,0.0,0.0,1.06747373,0.53373384,0.0,10.616558304,1.98696408,0.0,0.53373384,0.53373384,14.500570192000001,8.382787152999999,0.910513012,0.0,8.6473836,9.154317993,1.98696408,0.0,0.53373384,1.61613409,2.668681418,0.910513012,0.53373384,103.41586398999999,0.0,11.20955962,9.540168244,12.27700137,0.0,0.0,0.0,1.98696408,0.53373384,0.53373384,0.0,3.736090581,0.0,1.601177567,0.53373384,13.540833549,6.642615209,4.507667631,0.0,0.0,0.0,0.0,0.910513012,33.10936968,0.910513012,2.3547137940000002,0.53373384,0.0,31.48628126,143.11813944,0.0,17.179897244,14.070983170000002,2.134945535,0.0,4.552518318,4.121909615,0.0,0.53373384,0.0,1.06747373,7.6919807680000005,0.53373384,0.0,0.53373384,4.121909615,0.53373384,13.285114628,4.818462603,0.53373384,3.973933791,3.798944122,0.53373384,3.202328513,2.731470392,0.0,0.0,2.526647102,2.5116905789999997,0.910513012,0.0,13.537249330000002,0.53373384,2.134945535,0.0,3.4371140440000003,7.2361261379999995,0.0,7.947876886,0.0,0.0,0.910513012,1.61613409,4.655645498,2.134945535,2.668681418,0.0,2.134945535,3.9708478840000003,4.655645498,1.06747373,0.910513012,1.06747373,1.601177567,7.553128221,0.910513012,0.0,8.005959716,11.583983772,0.036401422,0.113475774,0.074287866,0.037377754,0.0,0.06652277000000001,0.0,0.0,0.0,0.0,0.06762446999999999,0.0,0.32560483100000004,0.0,0.0,0.0,1.2974347179999999,0.019252319,0.037725238,0.0,2.0,2.0,"[[3, 4], [1, 4]]"
122x122,0.0,0.0,7.472274141,11.39938086,0.0,28.662923570000004,0.0,2.2073565889999998,0.53373384,1.139882859,5.575111358,1.98696408,1.601177567,0.0,0.53373384,1.673616699,2.134945535,0.0,0.0,15.075510683000001,2.668681418,1.139882859,0.0,0.0,1.06747373,0.53373384,0.0,10.616558304,1.98696408,0.0,0.53373384,1.673616699,14.500570192000001,7.472274141,0.0,1.139882859,9.745065223000001,8.243804981,1.98696408,2.279744406,0.53373384,10.51595608,2.668681418,0.0,0.53373384,153.57977841000002,1.139882859,11.20955962,8.629655232,12.27700137,0.0,0.0,0.0,1.98696408,0.53373384,0.53373384,0.0,3.736090581,0.0,1.601177567,0.53373384,14.23608396,6.642615209,4.507667631,0.0,0.0,2.279744406,0.0,0.0,34.730276090000004,2.279744406,0.53373384,0.53373384,1.139882859,31.48628126,198.17286734,1.139882859,29.88029132,12.45484908,2.134945535,0.0,5.699463109,4.121909615,0.0,0.53373384,5.2579199,1.06747373,5.871000814,0.53373384,0.0,1.673616699,4.121909615,0.53373384,13.285114628,3.202328513,0.53373384,3.973933791,2.2073565889999998,0.53373384,3.202328513,1.139882859,0.0,0.0,0.0,7.3006406759999996,0.0,2.279744406,11.92111524,0.53373384,12.650901615,0.0,2.279744406,1.06747373,1.139882859,7.947876886,1.139882859,0.0,0.0,0.0,4.655645498,6.6945001379999995,2.668681418,0.0,2.134945535,0.53373384,4.655645498,1.06747373,0.0,1.06747373,1.601177567,6.642615209,0.0,0.0,8.005959716,10.67347076,0.036401422,0.081369089,0.104426241,0.030146334,0.0,0.051190522,0.0,0.0,0.0,0.0,0.09660419,0.0,0.141825001,0.0,0.0,0.0,1.29508451,0.029931221,0.037725238,0.0,2.0,2.0,"[[3, 4], [2, 3]]"
123x123,0.0,0.0,7.472274141,15.951899178000001,1.820979954,19.057480502,2.731470392,2.2073565889999998,0.53373384,1.139882859,5.575111358,2.897477092,3.422157521,0.0,1.444246852,1.673616699,2.134945535,0.0,0.0,8.201499705,4.489661372,1.139882859,0.0,0.0,1.06747373,0.53373384,0.0,10.616558304,1.98696408,0.0,0.53373384,1.673616699,14.500570192000001,8.382787152999999,0.910513012,1.139882859,7.218615715,9.154317993,1.98696408,2.279744406,0.53373384,0.0,2.668681418,0.910513012,0.53373384,86.64760265999999,1.139882859,11.20955962,9.540168244,12.27700137,0.0,0.0,0.0,1.98696408,0.53373384,0.53373384,0.0,3.736090581,0.0,1.601177567,0.53373384,21.520082239,6.642615209,4.507667631,0.0,0.0,2.279744406,0.0,0.910513012,65.68977784,3.190257418,2.3547137940000002,0.53373384,1.139882859,31.48628126,312.5900613,1.139882859,38.074831182,12.45484908,2.134945535,0.0,10.251981427,4.121909615,0.0,0.53373384,0.0,1.06747373,7.6919807680000005,0.53373384,0.0,1.673616699,4.121909615,0.53373384,13.285114628,3.202328513,0.53373384,3.973933791,4.938826981,0.53373384,3.202328513,3.871353251,0.0,0.0,0.910513012,8.211153688,0.910513012,2.279744406,11.92111524,0.53373384,2.134945535,0.0,4.10072436,5.619992047999999,1.139882859,7.947876886,1.139882859,0.0,0.910513012,0.0,4.655645498,6.6945001379999995,2.668681418,0.0,2.134945535,2.3547137940000002,4.655645498,1.06747373,0.910513012,1.06747373,1.601177567,7.553128221,0.910513012,0.0,8.005959716,11.583983772,0.036401422,0.109794092,0.087618923,0.042313628,0.0,0.068476866,0.0,0.0,0.0,0.0,0.144727605,0.0,0.178485793,0.0,0.0,0.0,1.505824804,0.019252319,0.037725238,0.0,2.0,2.0,"[[3, 4], [2, 4]]"
124x124,0.0,0.0,7.472274141,4.552518318,1.820979954,29.573436582000003,2.731470392,1.06747373,0.53373384,0.0,5.575111358,2.897477092,3.422157521,0.0,1.444246852,0.53373384,2.134945535,0.0,0.0,14.157901182,4.489661372,0.0,0.0,0.0,1.06747373,0.53373384,0.0,10.616558304,1.98696408,0.0,0.53373384,0.53373384,14.500570192000001,8.382787152999999,0.910513012,0.0,9.056864022,9.154317993,1.98696408,0.0,0.53373384,10.51595608,2.668681418,0.910513012,0.53373384,143.94066949,0.0,11.20955962,9.540168244,12.27700137,0.0,0.0,0.0,1.98696408,0.53373384,0.53373384,0.0,3.736090581,0.0,1.601177567,0.53373384,13.540833549,6.642615209,4.507667631,0.0,0.0,0.0,0.0,0.910513012,31.49323559,0.910513012,2.3547137940000002,0.53373384,0.0,31.48628126,145.96236384,0.0,10.715237781999999,12.45484908,2.134945535,0.0,4.552518318,4.121909615,0.0,0.53373384,5.2579199,1.06747373,7.6919807680000005,0.53373384,0.0,0.53373384,4.121909615,0.53373384,13.285114628,3.202328513,0.53373384,3.973933791,3.798944122,0.53373384,3.202328513,2.731470392,0.0,0.0,0.910513012,2.5116905789999997,0.910513012,0.0,11.92111524,0.53373384,12.650901615,0.0,1.820979954,5.619992047999999,0.0,7.947876886,0.0,0.0,0.910513012,0.0,4.655645498,2.134945535,2.668681418,0.0,2.134945535,2.3547137940000002,4.655645498,1.06747373,0.910513012,1.06747373,1.601177567,7.553128221,0.910513012,0.0,8.005959716,11.583983772,0.036401422,0.093882555,0.085545109,0.032312637,0.0,0.06534785400000001,0.0,0.0,0.0,0.0,0.072096547,0.0,0.280408362,0.0,0.0,0.0,1.274050042,0.029931221,0.037725238,0.0,2.0,2.0,"[[3, 4], [3, 4]]"
125x125,0.0,0.0,6.8254661510000005,40.980756885000005,0.630872464,8.063610279,0.0,15.668765096,1.261778128,1.139882859,15.688486673,2.017657872,0.630872464,1.008861521,0.0,4.554030808,14.031835286,1.380920623,1.380920623,10.841150298999999,8.194652029,12.76245648,0.630872464,0.0,4.163277691,17.538207109,2.3897821439999998,16.585419478,3.798907691,0.630872464,0.0,1.139882859,24.014342845999998,1.639733985,0.0,1.139882859,8.898983535000001,7.314877456,1.008861521,2.9106168699999997,0.890601508,2.247006554,6.841905771,1.008861521,0.0,164.28065754,7.958515655999999,11.997614125999998,6.605439616,53.872569920000004,0.0,0.890601508,1.008861521,22.841184294999998,1.639733985,0.0,11.481712542,50.142147009,0.750048159,0.630872464,14.968996939,23.672817218,6.205195313000001,15.667405467999998,8.474775327,2.671808307,7.038894575,0.630872464,1.380920623,38.062800859,3.288605927,7.82347173,0.630872464,2.661356831,9.096127274999999,225.33137736,1.139882859,41.121517057000005,4.005916234,14.527800671999998,0.890601508,6.330335573,10.101873773,4.683634594,0.750048159,0.0,2.8809969829999997,4.801937627,0.0,6.865230523,3.6634293,28.7456612,0.0,20.646991225999997,8.056803331000001,1.261778128,7.094877733000001,6.529905492,4.30479626,0.630872464,2.401660987,3.532407962,1.521473972,1.61613409,8.861633551,0.890601508,3.0297925649999997,3.633791962,3.15441617,16.082402822,1.892677383,8.297532482000001,4.897498991,1.139882859,27.940386012,1.139882859,0.0,0.0,4.616318381,7.561878599,15.170329901999999,1.521473972,1.521473972,0.890601508,2.506735598,23.177494042,0.0,0.750048159,0.0,1.781249819,6.0860162120000005,0.750048159,1.008861521,0.0,0.890601508,0.0,0.159647138,0.047640892000000004,0.092076824,0.0,0.084801106,0.0,0.0,0.014445687,0.0,0.41556320199999996,0.0,0.428702734,0.0,0.121200327,0.016809277,1.9376406729999998,0.0,0.006601794,0.044863728,3.0,3.0,"[[0, 1, 2], [0, 1, 2]]"
126x126,0.0,0.0,6.8254661510000005,29.581376025,0.630872464,18.579566359,0.0,14.528882237,1.261778128,0.0,15.688486673,2.017657872,0.630872464,1.008861521,0.0,3.414147949,14.031835286,1.380920623,1.380920623,16.797551776,8.194652029,11.622573621,0.630872464,0.0,4.163277691,17.538207109,2.3897821439999998,16.585419478,3.798907691,0.630872464,0.0,0.0,24.014342845999998,1.639733985,0.0,0.0,10.737231842,7.314877456,1.008861521,0.630872464,0.890601508,12.762962634,6.841905771,1.008861521,0.0,221.57372437,6.818632796999999,11.997614125999998,6.605439616,53.872569920000004,0.0,0.890601508,1.008861521,22.841184294999998,1.639733985,0.0,11.481712542,50.142147009,0.750048159,0.630872464,14.968996939,15.693568528,6.205195313000001,15.667405467999998,8.474775327,2.671808307,4.759150169,0.630872464,1.380920623,3.866258609,1.008861521,7.82347173,0.630872464,1.521473972,9.096127274999999,58.7036799,0.0,13.761923657,4.005916234,14.527800671999998,0.890601508,0.630872464,10.101873773,4.683634594,0.750048159,5.2579199,2.8809969829999997,4.801937627,0.0,6.865230523,2.523546441,28.7456612,0.0,20.646991225999997,8.056803331000001,1.261778128,7.094877733000001,5.390022633,4.30479626,0.630872464,1.261778128,3.532407962,1.521473972,1.61613409,3.162170442,0.890601508,0.750048159,3.633791962,3.15441617,26.598358902,1.892677383,6.017788076,4.897498991,0.0,27.940386012,0.0,0.0,0.0,4.616318381,7.561878599,10.610775299,1.521473972,1.521473972,0.890601508,2.506735598,23.177494042,0.0,0.750048159,0.0,1.781249819,6.0860162120000005,0.750048159,1.008861521,0.0,0.890601508,0.0,0.143735601,0.045567078,0.082075833,0.0,0.081672094,0.0,0.0,0.014445687,0.0,0.342932144,0.0,0.530625303,0.0,0.121200327,0.016809277,1.7058659109999998,0.010678902,0.006601794,0.044863728,3.0,3.0,"[[0, 1, 2], [0, 1, 3]]"
127x127,0.0,0.0,6.8254661510000005,34.133894343,2.451852418,8.974123291000002,2.731470392,14.528882237,1.261778128,0.0,15.688486673,2.928170884,2.451852418,1.008861521,0.910513012,3.414147949,14.031835286,1.380920623,1.380920623,9.923540798000001,10.015631983,11.622573621,0.630872464,0.0,4.163277691,17.538207109,2.3897821439999998,16.585419478,3.798907691,0.630872464,0.0,0.0,24.014342845999998,2.550246997,0.910513012,0.0,8.210782334000001,8.225390468,1.008861521,0.630872464,0.890601508,2.247006554,6.841905771,1.919374533,0.0,154.64154862,6.818632796999999,11.997614125999998,7.515952628,53.872569920000004,0.0,0.890601508,1.008861521,22.841184294999998,1.639733985,0.0,11.481712542,50.142147009,0.750048159,0.630872464,14.968996939,22.977566807000002,6.205195313000001,15.667405467999998,8.474775327,2.671808307,4.759150169,0.630872464,2.2914336349999997,34.825760359,1.919374533,9.644451684,0.630872464,1.521473972,9.096127274999999,173.12087386,0.0,21.956463519,4.005916234,14.527800671999998,0.890601508,5.183390782,10.101873773,4.683634594,0.750048159,0.0,2.8809969829999997,6.622917581,0.0,6.865230523,2.523546441,28.7456612,0.0,20.646991225999997,8.056803331000001,1.261778128,7.094877733000001,8.121493025,4.30479626,0.630872464,3.99324852,3.532407962,1.521473972,2.526647102,4.072683454,1.80111452,0.750048159,3.633791962,3.15441617,16.082402822,1.892677383,7.838768030000001,9.450017309,0.0,27.940386012,0.0,0.0,0.910513012,4.616318381,7.561878599,10.610775299,1.521473972,1.521473972,0.890601508,4.327715552,23.177494042,0.0,1.660561171,0.0,1.781249819,6.9965292240000005,1.660561171,1.008861521,0.0,1.80111452,0.0,0.172160604,0.02875976,0.094243127,0.0,0.09895843800000001,0.0,0.0,0.014445687,0.0,0.391055559,0.0,0.567286095,0.0,0.121200327,0.016809277,1.916606205,0.0,0.006601794,0.044863728,3.0,3.0,"[[0, 1, 2], [0, 1, 4]]"
128x128,0.0,0.0,6.8254661510000005,40.980756885000005,0.630872464,16.963432269000002,0.0,15.668765096,1.261778128,1.139882859,14.072352583,2.017657872,0.630872464,1.008861521,0.0,4.554030808,14.031835286,1.380920623,1.380920623,21.357106379,8.194652029,9.53012183,0.630872464,0.0,4.163277691,17.538207109,2.3897821439999998,16.585419478,3.798907691,0.630872464,0.0,1.139882859,24.014342845999998,1.639733985,0.0,1.139882859,9.308463957,7.314877456,1.008861521,2.9106168699999997,0.890601508,11.146828544,6.841905771,1.008861521,0.0,204.80546304,7.958515655999999,11.997614125999998,6.605439616,53.872569920000004,0.0,0.890601508,1.008861521,22.841184294999998,1.639733985,0.0,11.481712542,50.142147009,0.750048159,0.630872464,14.968996939,23.672817218,6.205195313000001,15.667405467999998,8.474775327,2.671808307,7.038894575,0.630872464,1.380920623,36.446666769000004,3.288605927,7.82347173,0.630872464,2.661356831,9.096127274999999,228.17560176,1.139882859,34.656857595,2.3897821439999998,14.527800671999998,0.890601508,6.330335573,10.101873773,4.683634594,0.750048159,5.2579199,2.8809969829999997,4.801937627,0.0,6.865230523,3.6634293,28.7456612,0.0,20.646991225999997,6.440669241,1.261778128,7.094877733000001,6.529905492,4.30479626,0.630872464,2.401660987,3.532407962,1.521473972,0.0,8.861633551,0.890601508,3.0297925649999997,2.017657872,3.15441617,26.598358902,1.892677383,6.681398392,3.281364901,1.139882859,27.940386012,1.139882859,0.0,0.0,3.000184291,7.561878599,15.170329901999999,1.521473972,1.521473972,0.890601508,0.890601508,23.177494042,0.0,0.750048159,0.0,1.781249819,6.0860162120000005,0.750048159,1.008861521,0.0,0.890601508,0.0,0.140053919,0.058898135000000004,0.08701170700000001,0.0,0.08362619,0.0,0.0,0.014445687,0.0,0.42003527900000004,0.0,0.383506265,0.0,0.121200327,0.016809277,1.914255997,0.010678902,0.006601794,0.044863728,3.0,3.0,"[[0, 1, 2], [0, 2, 3]]"
129x129,0.0,0.0,6.8254661510000005,45.533275203,2.451852418,7.3579892010000005,2.731470392,15.668765096,1.261778128,1.139882859,14.072352583,2.928170884,2.451852418,1.008861521,0.910513012,4.554030808,14.031835286,1.380920623,1.380920623,14.483095401,10.015631983,9.53012183,0.630872464,0.0,4.163277691,17.538207109,2.3897821439999998,16.585419478,3.798907691,0.630872464,0.0,1.139882859,24.014342845999998,2.550246997,0.910513012,1.139882859,6.782014449,8.225390468,1.008861521,2.9106168699999997,0.890601508,0.630872464,6.841905771,1.919374533,0.0,137.87328729,7.958515655999999,11.997614125999998,7.515952628,53.872569920000004,0.0,0.890601508,1.008861521,22.841184294999998,1.639733985,0.0,11.481712542,50.142147009,0.750048159,0.630872464,14.968996939,30.956815497,6.205195313000001,15.667405467999998,8.474775327,2.671808307,7.038894575,0.630872464,2.2914336349999997,67.406168519,4.199118939,9.644451684,0.630872464,2.661356831,9.096127274999999,342.59279572,1.139882859,42.851397457,2.3897821439999998,14.527800671999998,0.890601508,10.882853891,10.101873773,4.683634594,0.750048159,0.0,2.8809969829999997,6.622917581,0.0,6.865230523,3.6634293,28.7456612,0.0,20.646991225999997,6.440669241,1.261778128,7.094877733000001,9.261375884,4.30479626,0.630872464,5.133131379,3.532407962,1.521473972,0.910513012,9.772146563,1.80111452,3.0297925649999997,2.017657872,3.15441617,16.082402822,1.892677383,8.502378346,7.833883219,1.139882859,27.940386012,1.139882859,0.0,0.910513012,3.000184291,7.561878599,15.170329901999999,1.521473972,1.521473972,0.890601508,2.711581462,23.177494042,0.0,1.660561171,0.0,1.781249819,6.9965292240000005,1.660561171,1.008861521,0.0,1.80111452,0.0,0.168478922,0.04209081700000001,0.099179001,0.0,0.100912534,0.0,0.0,0.014445687,0.0,0.46815869400000004,0.0,0.420167057,0.0,0.121200327,0.016809277,2.124996291,0.0,0.006601794,0.044863728,3.0,3.0,"[[0, 1, 2], [0, 2, 4]]"
