coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,Endothelial2
147x147,1.319831857,5.868359935000001,32.38534999,25.429020996,0.976360994,38.755703233000006,4.001733331,15.223453524999998,1.795511968,0.0,20.823914382999998,2.017657872,39.789462633,2.937612968,0.53373384,3.057280281,18.616857104,3.250609864,1.259718368,8.468236813999999,8.131864651999999,9.069052673,1.259718368,0.34548853,5.576239951,18.787607296999997,2.939639528,15.238673542999999,10.707125454,0.976360994,1.5702131400000001,0.53373384,32.897262259,22.655974754,0.0,0.628845904,3.930390808,11.584748646,1.008861521,1.888592047,1.853565697,1.259718368,10.558767173,1.354350051,0.53373384,28.353591197,6.556877193,22.054769830999998,6.286775561,85.42273975500001,0.0,0.0,1.008861521,29.382317768999997,2.173467825,1.1625797439999999,13.472604038,35.757514487,1.299905543,2.232050031,6.963527465,36.818584708,9.758697215,17.64791367,5.8029670200000005,0.34548853,4.56078333,3.576174483,0.630872464,8.204255113,13.575844082,10.181088818000001,1.1646063039999999,0.630872464,84.63306748400001,35.839419014,1.257719583,20.603681911,5.484209634000001,15.919689346999998,0.34548853,9.054504254,10.963240913,2.2982574280000003,0.87922237,0.0,4.989145636,8.770486367,1.5702131400000001,1.950704321,3.686126185,20.728835146999998,1.5702131400000001,20.899946582,10.701101782,101.93986785799999,5.418964046,11.456439760999999,8.075549815,7.101747422999999,2.519497711,3.532407962,1.321858417,147.77413181999998,16.745298572,0.34548853,0.628845904,2.7086438250000002,5.353475214,13.386610281,2.867011817,6.4756868270000005,19.935711026,0.974334434,19.924882228,0.0,0.34548853,1.319831857,18.282672809,15.368841794,16.713678106,8.621182347,0.976360994,2.480434065,1.224719793,15.850243333,2.732798934,0.690985953,2.732798934,12.646943958,7.1831193550000005,1.603208113,1.008861521,8.005959716,16.298422875,0.0,0.10822664000000001,0.04852507700000001,0.114336309,0.0,0.032209852,0.0,0.151699428,0.014445687,0.0,0.184843157,0.0,1.881858029,0.0,0.101403679,0.02582771,0.8389799739999999,0.004664369,0.0276821,0.036583618,3.0,3.0
148x148,0.690985953,5.26525207,30.113670891,27.397492081,0.976360994,34.320040226,8.480114579,16.095997877,3.089969374,0.0,16.462978365999998,2.017657872,47.093244883,1.008861521,0.53373384,3.8985609770000003,19.036252814999997,2.163139113,1.92532987,12.578607338,6.831959109,3.367204096,0.630872464,0.34548853,5.576239951,18.158761393,2.481014681,16.533130949,2.363146402,0.976360994,1.5702131400000001,0.53373384,33.534577162000005,18.89131483,0.0,0.0,2.043834724,15.014918124,1.008861521,0.630872464,1.224719793,0.630872464,22.345542071999997,1.354350051,0.53373384,7.010632523,6.769311985,24.014812709,6.952387063,87.10680884100002,0.841280696,1.294457406,3.1445996230000004,23.590528723,2.173467825,0.53373384,12.172698495,41.646018396,0.0,2.232050031,5.705807882,45.12265043,6.784629859,16.463708313,5.8029670200000005,1.186769226,5.928602529,0.976360994,0.630872464,4.504612984,7.15810059,13.535322433000001,1.1646063039999999,1.47215316,77.977212387,37.52629997,0.0,15.618084858,3.555458187,13.990937899999999,0.34548853,5.983764584999999,10.999978736,2.2982574280000003,0.87922237,0.0,3.6837895530000004,11.571809941,1.5702131400000001,1.321858417,3.057280281,19.054673333999997,1.5702131400000001,23.072396476999998,10.737839605,91.95869755800001,7.41566967,16.127377877999997,6.317017022,6.509648745,5.1450398360000005,3.532407962,1.321858417,118.05633693,8.706717958999999,0.34548853,0.0,4.844381927000001,5.565910006,14.652761685,3.079446609,4.08830813,4.973335079,0.34548853,20.766162924,0.0,0.34548853,0.690985953,16.192142100999998,11.553493742,16.297239218999998,12.535783242,0.976360994,2.480434065,1.224719793,19.733505041,3.398410436,1.5322666489999999,5.080973867,6.263048232999999,5.883213812,1.186769226,1.008861521,8.005959716,19.802006376999998,0.0,0.10353035299999999,0.080237061,0.150376131,0.0,0.071214312,0.0,0.297349807,0.014445687,0.0,0.184843157,0.0,2.51614471,0.0,0.0727907,0.016809277,0.8389799739999999,0.004664369,0.036845288000000004,0.036583618,3.0,3.0
149x149,1.319831857,7.151808153999999,33.674333229000005,28.017909778,0.976360994,37.45579769,6.585089496,16.512436764,3.089969374,0.0,15.613262552999998,2.017657872,44.924430093,1.6377074249999999,0.53373384,3.057280281,18.611408967,1.950704321,2.554175774,13.623882726,6.831959109,7.76914713,1.259718368,0.34548853,5.576239951,18.787607296999997,1.639733985,16.533130949,5.507435086,0.976360994,1.5702131400000001,0.53373384,32.897262259,22.655974754,0.0,0.628845904,3.930390808,14.173637428,1.008861521,1.888592047,1.853565697,1.259718368,19.609229653999996,1.354350051,0.53373384,29.648048603,6.556877193,24.643658613,7.581232967,93.18288098700002,0.0,1.294457406,2.3033189270000003,25.477084806999997,2.173467825,1.1625797439999999,12.172698495,43.524090443,0.0,2.232050031,6.963527465,48.45360625,8.458791672,20.236802452000003,5.8029670200000005,0.34548853,8.444045038,0.976360994,0.630872464,10.793143895,9.665100061,10.170164111,1.1646063039999999,0.630872464,85.905603137,65.614556374,1.257719583,21.898139317,4.1843040910000004,14.619783803999999,0.34548853,11.643393035999999,12.257698319,2.2982574280000003,0.87922237,0.0,3.6837895530000004,11.359375149,1.5702131400000001,1.950704321,3.686126185,20.728835146999998,1.5702131400000001,23.488835364,11.995559188,66.67582839800001,9.302225754,12.745422999999999,5.475736326,8.396204829,6.402759419000001,3.532407962,1.321858417,187.81410351,14.145485082999999,0.34548853,0.628845904,4.0031012310000005,5.353475214,13.386610281,2.867011817,3.875873338,4.336020176,0.974334434,19.924882228,0.0,0.34548853,1.319831857,18.282672809,14.068936251,16.713678106,13.793502825000001,0.976360994,2.480434065,1.224719793,19.733505041,4.02725634,0.690985953,4.02725634,10.036142371999999,5.883213812,1.603208113,1.008861521,8.005959716,21.47616819,0.0,0.089808197,0.04298334400000001,0.146871827,0.0,0.019981277,0.0,0.172427891,0.014445687,0.0,0.184843157,0.0,2.1797409429999997,0.0,0.101403679,0.02582771,0.8389799739999999,0.004664369,0.0276821,0.036583618,3.0,3.0
150x150,1.319831857,3.268546446,31.926725143,27.952891982999997,0.976360994,39.97966867700001,5.225698775,14.764828677999999,1.795511968,0.0,16.389532093,2.017657872,50.423927613000004,1.6377074249999999,0.53373384,3.8985609770000003,18.999514991999998,2.791985017,1.259718368,4.109827142,6.831959109,7.76914713,1.259718368,0.34548853,5.576239951,18.787607296999997,2.481014681,15.238673542999999,5.507435086,0.976360994,1.5702131400000001,0.53373384,35.421133246000004,25.179845740999998,0.0,0.628845904,3.930390808,12.426029342,1.008861521,1.888592047,1.853565697,1.259718368,11.324112006,1.354350051,0.53373384,28.353591197,7.398157889,22.054769830999998,6.286775561,84.96411490800001,0.841280696,0.0,1.8501422170000001,24.182627400999998,2.173467825,1.1625797439999999,12.172698495,38.281385474,0.0,2.232050031,6.963527465,39.64895313,9.300072368,17.64791367,5.8029670200000005,1.186769226,4.56078333,0.976360994,0.630872464,8.204255113,9.600082266000001,10.946433651,1.1646063039999999,1.47215316,90.370509216,36.68069971,1.257719583,23.127552897999998,4.1843040910000004,14.619783803999999,0.34548853,9.054504254,10.963240913,2.2982574280000003,0.87922237,0.0,2.389332147,9.611767063,1.5702131400000001,1.950704321,3.686126185,21.570115842999996,1.5702131400000001,21.741227277999997,10.701101782,65.70652340800001,5.418964046,18.569359554,6.317017022,7.101747422999999,2.519497711,3.532407962,1.321858417,140.81835458999998,17.510643404999996,0.34548853,0.628845904,3.5499245210000003,6.1947559100000005,15.910481268,3.708292513,4.717154034,6.859891163,0.974334434,20.766162924,0.0,0.34548853,1.319831857,19.96523624,14.068936251,17.554958801999998,7.321276804,0.976360994,2.480434065,1.224719793,15.850243333,2.732798934,1.5322666489999999,4.415362365,7.447253589999999,5.883213812,2.444488809,1.008861521,8.005959716,17.139703571000002,0.0,0.097723904,0.080237061,0.166399921,0.0,0.051233035,0.0,0.189950158,0.014445687,0.0,0.184843157,0.0,2.269155068,0.0,0.101403679,0.02582771,0.8389799739999999,0.004664369,0.036845288000000004,0.036583618,3.0,3.0
151x151,0.0,6.483075197,17.246565494,24.287982475,0.630872464,26.636970390000002,7.707038238000001,16.013913057999996,3.089969374,0.0,19.77103147,2.017657872,49.201100451,2.308767064,0.53373384,3.8985609770000003,16.88123743,2.772058703,1.92532987,16.396307343999997,8.131864651999999,2.939639528,0.630872464,0.0,5.230751421,16.431291282,3.780920224,13.423621342999999,7.21734824,0.630872464,0.53373384,0.53373384,29.734148723,11.635879113,0.0,0.0,1.698346194,15.014918124,1.008861521,0.630872464,0.53373384,0.630872464,23.563365198999996,1.008861521,0.53373384,1.828191246,6.769311985,24.014812709,5.224916952,77.35080430400001,0.841280696,1.294457406,3.1445996230000004,28.444730560999997,2.173467825,0.53373384,12.781618085,40.264028034,1.299905543,2.232050031,5.705807882,36.237683908,6.70254504,16.118219783,5.8029670200000005,0.841280696,4.892123229,3.230685953,0.630872464,3.122622622,12.621254093000001,11.989133337000002,1.1646063039999999,1.47215316,61.41020720499999,30.616418055999997,0.0,9.399201909,3.473373368,15.290843442999998,0.0,3.219761246,10.999978736,1.261778128,0.53373384,0.0,5.592617089,11.571809941,0.53373384,0.630872464,3.057280281,18.363687381,0.53373384,19.617475548999998,10.046853652,152.577410808,7.41566967,15.008827376,6.4983744660000005,5.127658383,5.1450398360000005,3.532407962,0.630872464,99.38228286,8.197021842000002,0.0,0.0,4.153395974,4.529430706,13.616282385,2.733958079,6.3426330890000004,19.191035567,0.0,20.766162924,0.0,0.0,0.0,1.682563431,10.780417401,11.805751711000001,11.071685446,0.630872464,2.134945535,0.53373384,19.042519088,2.361931136,0.841280696,4.044494567,9.389756717,6.492133402,0.841280696,1.008861521,8.005959716,16.692496771,0.0,0.147570021,0.072509691,0.129625869,0.0,0.103424164,0.0,0.416535114,0.014445687,0.0,0.184843157,0.0,2.902008729,0.0,0.0727907,0.016809277,0.820196949,0.004664369,0.036845288000000004,0.036583618,3.0,3.0
152x152,0.628845904,8.369631281,20.807227832000002,24.908400172,0.630872464,29.772727854000003,5.812013155000001,16.430351944999998,3.089969374,0.0,18.921315657,2.017657872,47.032285661,2.937612968,0.53373384,3.057280281,16.456393581999997,2.5596239109999996,2.554175774,17.441582731999997,8.131864651999999,7.341582562,1.259718368,0.0,5.230751421,17.060137186,2.939639528,13.423621342999999,10.361636923999999,0.630872464,0.53373384,0.53373384,29.09683382,15.400539036999998,0.0,0.628845904,3.584902278,14.173637428,1.008861521,1.888592047,1.1625797439999999,1.259718368,20.827052780999995,1.008861521,0.53373384,24.465607326,6.556877193,24.643658613,5.853762856,83.42687645000001,0.0,1.294457406,2.3033189270000003,30.331286644999995,2.173467825,1.1625797439999999,12.781618085,42.142100080999995,1.299905543,2.232050031,6.963527465,39.568639728,8.376706853,19.891313922000002,5.8029670200000005,0.0,7.407565738000001,3.230685953,0.630872464,9.411153533,15.128253564000001,8.623975015000001,1.1646063039999999,0.630872464,69.338597955,58.70467446,1.257719583,15.679256367999999,4.102219272,15.919689346999998,0.0,8.879389697,12.257698319,1.261778128,0.53373384,0.0,5.592617089,11.359375149,0.53373384,1.259718368,3.686126185,20.037849194,0.53373384,20.033914436,11.304573235,127.29454164799999,9.302225754,11.626872498000001,5.65709377,7.014214467,6.402759419000001,3.532407962,0.630872464,169.14004943999998,13.635788966,0.0,0.628845904,3.3121152780000003,4.3169959140000005,12.350130981,2.521523287,6.130198297000001,18.553720664,0.628845904,19.924882228,0.0,0.0,0.628845904,3.773094139,13.295859909999999,12.222190598000001,12.329405029,0.630872464,2.134945535,0.53373384,19.042519088,2.9907770399999998,0.0,2.9907770399999998,13.162850855999999,6.492133402,1.257719583,1.008861521,8.005959716,18.366658584,0.0,0.133847865,0.035255974,0.126121565,0.0,0.052191128999999996,0.0,0.291613198,0.014445687,0.0,0.184843157,0.0,2.565604962,0.0,0.101403679,0.02582771,0.820196949,0.004664369,0.0276821,0.036583618,3.0,3.0
153x153,0.628845904,4.486369573,19.059619746000003,24.843382376999998,0.630872464,32.296598841000005,4.452622434,14.682743858999999,1.795511968,0.0,19.697585197,2.017657872,52.53178318100001,2.937612968,0.53373384,3.8985609770000003,16.844499607,3.4009046069999997,1.259718368,7.927527147999999,8.131864651999999,7.341582562,1.259718368,0.0,5.230751421,17.060137186,3.780920224,12.129163937,10.361636923999999,0.630872464,0.53373384,0.53373384,31.620704807,17.924410024,0.0,0.628845904,3.584902278,12.426029342,1.008861521,1.888592047,1.1625797439999999,1.259718368,12.541935133,1.008861521,0.53373384,23.17114992,7.398157889,22.054769830999998,4.55930545,75.208110371,0.841280696,0.0,1.8501422170000001,29.036829238999996,2.173467825,1.1625797439999999,12.781618085,36.899395112,1.299905543,2.232050031,6.963527465,30.763986608,9.217987549,17.30242514,5.8029670200000005,0.841280696,3.52430403,3.230685953,0.630872464,6.822264751,15.063235768999998,9.400244555,1.1646063039999999,1.47215316,73.803504034,29.770817796,1.257719583,16.908669949,4.102219272,15.919689346999998,0.0,6.290500915,10.963240913,1.261778128,0.53373384,0.0,4.298159683,9.611767063,0.53373384,1.259718368,3.686126185,20.879129889999998,0.53373384,18.286306349999997,10.010115829,126.325236658,5.418964046,17.450809052,6.4983744660000005,5.719757060999999,2.519497711,3.532407962,0.630872464,122.14430052,17.000947288,0.0,0.628845904,2.858938568,5.158276610000001,14.874001968,3.362803983,6.971478993000001,21.077591651,0.628845904,20.766162924,0.0,0.0,0.628845904,5.45565757,13.295859909999999,13.063471294000001,5.857179007999999,0.630872464,2.134945535,0.53373384,15.15925738,1.696319634,0.841280696,3.3788830649999997,10.573962073999999,6.492133402,2.099000279,1.008861521,8.005959716,14.030193965,0.0,0.141763572,0.072509691,0.14564965900000001,0.0,0.083442887,0.0,0.309135465,0.014445687,0.0,0.184843157,0.0,2.655019087,0.0,0.101403679,0.02582771,0.820196949,0.004664369,0.036845288000000004,0.036583618,3.0,3.0
154x154,0.628845904,5.769817792,20.348602985,27.432271159,0.630872464,30.996693298,7.035978599,15.971727097999999,3.089969374,0.0,14.486933366999999,2.017657872,57.66675064100001,1.6377074249999999,0.53373384,3.8985609770000003,16.83905147,2.100999064,2.554175774,13.08317306,6.831959109,6.041677019,1.259718368,0.0,5.230751421,17.060137186,2.481014681,13.423621342999999,5.161946556,0.630872464,0.53373384,0.53373384,31.620704807,17.924410024,0.0,0.628845904,3.584902278,15.014918124,1.008861521,1.888592047,1.1625797439999999,1.259718368,21.592397613999996,1.008861521,0.53373384,24.465607326,7.398157889,24.643658613,5.853762856,82.96825160300001,0.841280696,1.294457406,3.1445996230000004,25.131596276999996,2.173467825,1.1625797439999999,11.481712542,44.665971068,0.0,2.232050031,6.963527465,42.39900815,7.918082006000001,19.891313922000002,5.8029670200000005,0.841280696,7.407565738000001,0.630872464,0.630872464,9.411153533,11.152491748,9.389319848,1.1646063039999999,1.47215316,75.07603968699999,59.545955156,1.257719583,18.203127355,2.8023137289999998,14.619783803999999,0.0,8.879389697,12.257698319,1.261778128,0.53373384,0.0,2.9928036000000002,12.200655845,0.53373384,1.259718368,3.686126185,20.879129889999998,0.53373384,20.875195131999998,11.304573235,91.061197198,9.302225754,18.739792291,3.8985609770000003,7.014214467,6.402759419000001,3.532407962,0.630872464,162.18427221000002,14.401133799,0.0,0.628845904,4.153395974,5.158276610000001,14.874001968,3.362803983,4.371665504,5.4779008010000005,0.628845904,20.766162924,0.0,0.0,0.628845904,5.45565757,11.995954367,13.063471294000001,11.029499485999999,0.630872464,2.134945535,0.53373384,19.042519088,2.9907770399999998,0.841280696,4.673340471,7.963160488,5.192227859,2.099000279,1.008861521,8.005959716,19.207939279999998,0.0,0.123345129,0.066967958,0.178185177,0.0,0.071214312,0.0,0.32986392800000003,0.014445687,0.0,0.184843157,0.0,2.952902001,0.0,0.101403679,0.02582771,0.820196949,0.004664369,0.036845288000000004,0.036583618,3.0,3.0
155x155,0.690985953,7.8650655590000005,24.881271416000004,18.639790531000003,0.34548853,16.099484647,7.256149134999999,15.895202594999999,1.294457406,0.0,27.759888930000002,4.004621952,34.226729872,2.308767064,0.0,0.890601508,15.664852975999999,1.990891496,1.294457406,18.718266829,4.0900168830000005,4.036237175,0.0,0.34548853,1.354350051,4.635729491,2.308767064,24.520997189,11.331050669,0.34548853,1.0364793,0.0,21.158163069,8.264297238000001,0.0,0.0,0.34548853,12.615921901,2.995825601,0.0,1.581587461,0.0,21.212207464,1.354350051,0.0,6.476898683,4.925955414000001,11.432086737999999,14.326562819000001,35.541023178,0.0,2.185058914,2.3033189270000003,17.787885108999998,1.008861521,0.0,4.008549368000001,43.400796368,1.299905543,0.0,11.814580768999999,37.114667258000004,10.218299467,10.588980931,4.689466179,3.017296837,5.928602529,2.945302019,0.0,3.9708791440000004,11.133862406,13.015374684,0.0,0.890601508,41.272961086,36.685019274,0.0,9.500304435,15.611872666,12.042397066999998,1.236090038,5.352892121,5.062671305,3.708287607,0.34548853,0.0,4.585256848,5.379000122000001,1.0364793,6.925344012,0.0,25.114745226999997,1.0364793,25.806267365,5.902566159,126.39653003999999,12.428526791,7.316111891,6.799519353000001,2.676447768,3.883261708,1.008861521,1.581587461,125.01211416000001,7.4905729139999995,1.236090038,0.0,15.924216471,1.0364793,10.179074131,0.34548853,3.95416354,18.762931031,0.34548853,32.102953750000005,0.0,0.34548853,0.690985953,14.50957867,8.386372799,11.316953659,11.426736411,1.236090038,1.236090038,1.581587461,20.274651112999997,2.330936706,0.690985953,2.330936706,11.642810852999999,9.527295058,0.34548853,1.008861521,0.0,9.177856429,0.036401422,0.10574905899999999,0.06678630600000002,0.08502683,0.0,0.052191128999999996,0.0,0.259099077,0.014445687,0.0,0.203831926,0.0,2.065388061,0.0,0.048409627,0.016809277,0.827897261,0.01458795,0.023246726000000002,0.026538507,3.0,3.0
156x156,0.690985953,3.9818038510000004,23.13366333,18.574772736,0.34548853,18.623355634,5.896758414,14.147594509,0.0,0.0,28.53615847,4.004621952,39.726227392,2.308767064,0.0,1.7318822040000001,16.052959000999998,2.832172192,0.0,9.204211245,4.0900168830000005,4.036237175,0.0,0.34548853,1.354350051,4.635729491,3.15004776,23.226539783,11.331050669,0.34548853,1.0364793,0.0,23.682034056,10.788168225000001,0.0,0.0,0.34548853,10.868313815,2.995825601,0.0,1.581587461,0.0,12.927089815999999,1.354350051,0.0,5.182441277,5.767236110000001,8.843197956,13.032105413000002,27.322257098999998,0.841280696,0.890601508,1.8501422170000001,16.493427703,1.008861521,0.0,4.008549368000001,38.15809139900001,1.299905543,0.0,11.814580768999999,28.310014138000003,11.059580163,8.000092149,4.689466179,3.858577533,2.045340821,2.945302019,0.0,1.381990362,11.068844611000001,13.791644223999999,0.0,1.7318822040000001,45.737867165000004,7.75116261,0.0,10.729718016000001,15.611872666,12.042397066999998,1.236090038,2.764003339,3.768213899,3.708287607,0.34548853,0.0,3.290799442,3.6313920360000003,1.0364793,6.925344012,0.0,25.956025922999995,1.0364793,24.058659278999997,4.608108753,125.42722504999999,8.545265083,13.140048445,7.640800049000001,1.381990362,0.0,1.008861521,1.581587461,78.01636524,10.855731236,1.236090038,0.0,15.471039761,1.877759996,12.702945118,1.186769226,4.795444236,21.286802018,0.34548853,32.944234446,0.0,0.34548853,0.690985953,16.192142100999998,8.386372799,12.158234355,4.954510389999999,1.236090038,1.236090038,1.581587461,16.391389404999998,1.0364793,1.5322666489999999,2.719042731,9.053922070999999,9.527295058,1.186769226,1.008861521,0.0,4.84139181,0.036401422,0.113664766,0.10404002300000001,0.104554924,0.0,0.083442887,0.0,0.276621344,0.014445687,0.0,0.203831926,0.0,2.154802186,0.0,0.048409627,0.016809277,0.827897261,0.01458795,0.032409914,0.026538507,3.0,3.0
157x157,1.319831857,5.868359935000001,26.694325668000005,19.195190433,0.34548853,21.759113098,4.001733331,14.564033396,0.0,0.0,27.686442657,4.004621952,37.557412602,2.937612968,0.0,0.890601508,15.628115153,2.6197374,0.628845904,10.249486633,4.0900168830000005,8.438180209,0.628845904,0.34548853,1.354350051,5.2645753950000005,2.308767064,23.226539783,14.475339352999999,0.34548853,1.0364793,0.0,23.044719153,14.552828149,0.0,0.628845904,2.232044614,10.027033119,2.995825601,1.257719583,2.210433365,0.628845904,10.190777398,1.354350051,0.0,27.819857357,5.554801318000001,9.47204386,13.660951317000002,33.398329245,0.0,0.890601508,1.008861521,18.379983786999997,1.008861521,0.628845904,4.008549368000001,40.036163446,1.299905543,0.0,13.072300352,31.640969958000003,12.733741976,11.773186288,4.689466179,3.017296837,4.56078333,2.945302019,0.0,7.670521272999999,13.575844082,10.426485902,0.0,0.890601508,53.666257915,35.839419014,1.257719583,17.009772475,16.24071857,12.671242970999998,1.236090038,8.42363179,5.025933482,3.708287607,0.34548853,0.0,3.290799442,3.418957244,1.0364793,7.554189916,0.628845904,27.630187735999996,1.0364793,24.475098166,5.865828336,100.14435588999999,10.431821167,9.758093567,6.799519353000001,3.268546446,1.257719583,1.008861521,1.581587461,147.77413181999998,16.29449836,1.236090038,0.628845904,14.629759065,1.6653252040000002,11.436793714,0.974334434,4.583009444,20.649487115,0.974334434,32.102953750000005,0.0,0.34548853,1.319831857,18.282672809,10.901815308,12.574673242,6.2122299729999995,1.236090038,1.236090038,1.581587461,16.391389404999998,1.6653252040000002,0.690985953,1.6653252040000002,12.827016209999998,9.527295058,1.603208113,1.008861521,0.0,6.515553623000001,0.036401422,0.09994260999999999,0.06678630600000002,0.10105062000000001,0.0,0.032209852,0.0,0.151699428,0.014445687,0.0,0.203831926,0.0,1.818398419,0.0,0.077022606,0.02582771,0.827897261,0.01458795,0.023246726000000002,0.026538507,3.0,3.0
158x158,0.690985953,5.26525207,24.422646569,21.163661518,0.34548853,17.323450091,8.480114579,15.436577748,1.294457406,0.0,23.32550664,4.004621952,44.861194852,1.008861521,0.0,1.7318822040000001,16.047510864,1.5322666489999999,1.294457406,14.359857156999999,2.79011134,2.7363316319999997,0.0,0.34548853,1.354350051,4.635729491,1.8501422170000001,24.520997189,6.131360301,0.34548853,1.0364793,0.0,23.682034056,10.788168225000001,0.0,0.0,0.34548853,13.457202597,2.995825601,0.0,1.581587461,0.0,21.977552297,1.354350051,0.0,6.476898683,5.767236110000001,11.432086737999999,14.326562819000001,35.08239833099999,0.841280696,2.185058914,3.1445996230000004,12.588194740999999,1.008861521,0.0,2.7086438250000002,45.924667355000004,0.0,0.0,11.814580768999999,39.945035680000004,9.75967462,10.588980931,4.689466179,3.858577533,5.928602529,0.34548853,0.0,3.9708791440000004,7.15810059,13.780719517000001,0.0,1.7318822040000001,47.010402818,37.52629997,0.0,12.024175422,14.311967123,10.742491523999998,1.236090038,5.352892121,5.062671305,3.708287607,0.34548853,0.0,1.985443359,6.220280818000001,1.0364793,6.925344012,0.0,25.956025922999995,1.0364793,26.647548061,5.902566159,90.16318559000001,12.428526791,14.429031684,5.04098656,2.676447768,3.883261708,1.008861521,1.581587461,118.05633693,8.255917747,1.236090038,0.0,16.765497167,1.877759996,12.702945118,1.186769226,2.195630747,5.6871111679999995,0.34548853,32.944234446,0.0,0.34548853,0.690985953,16.192142100999998,7.086467256,12.158234355,10.126830867999999,1.236090038,1.236090038,1.581587461,20.274651112999997,2.330936706,1.5322666489999999,4.013500137,6.443120485,8.227389515,1.186769226,1.008861521,0.0,10.019137125,0.036401422,0.095246323,0.09849829000000002,0.137090442,0.0,0.071214312,0.0,0.297349807,0.014445687,0.0,0.203831926,0.0,2.4526851,0.0,0.048409627,0.016809277,0.827897261,0.01458795,0.032409914,0.026538507,3.0,3.0
159x159,1.319831857,7.151808153999999,27.983308907,21.784079215000002,0.34548853,20.459207555,6.585089496,15.853016635,1.294457406,0.0,22.475790827,4.004621952,42.692380062,1.6377074249999999,0.0,0.890601508,15.622667016,1.319831857,1.92330331,15.405132544999999,2.79011134,7.138274666,0.628845904,0.34548853,1.354350051,5.2645753950000005,1.008861521,24.520997189,9.275648985,0.34548853,1.0364793,0.0,23.044719153,14.552828149,0.0,0.628845904,2.232044614,12.615921901,2.995825601,1.257719583,2.210433365,0.628845904,19.241239879,1.354350051,0.0,29.114314763000003,5.554801318000001,12.060932642,14.955408723000001,41.158470476999995,0.0,2.185058914,2.3033189270000003,14.474750825,1.008861521,0.628845904,2.7086438250000002,47.802739402,0.0,0.0,13.072300352,43.2759915,11.433836433,14.36207507,4.689466179,3.017296837,8.444045038,0.34548853,0.0,10.259410055,9.665100061,10.415561195,0.0,0.890601508,54.93879356800001,65.614556374,1.257719583,18.304229880999998,14.940813027,11.371337427999999,1.236090038,11.012520572,6.320390888,3.708287607,0.34548853,0.0,1.985443359,6.007846026000001,1.0364793,7.554189916,0.628845904,27.630187735999996,1.0364793,27.063986948,7.160285742,64.88031643000001,14.315082875,11.047076806,4.199705864,4.563003852,5.140981291,1.008861521,1.581587461,187.81410351,13.694684871,1.236090038,0.628845904,15.924216471,1.6653252040000002,11.436793714,0.974334434,1.9831959549999998,5.0497962649999995,0.974334434,32.102953750000005,0.0,0.34548853,1.319831857,18.282672809,9.601909765,12.574673242,11.384550450999999,1.236090038,1.236090038,1.581587461,20.274651112999997,2.95978261,0.690985953,2.95978261,10.216214624,8.227389515,1.603208113,1.008861521,0.0,11.693298938,0.036401422,0.08152416700000001,0.06124457300000001,0.133586138,0.0,0.019981277,0.0,0.172427891,0.014445687,0.0,0.203831926,0.0,2.116281333,0.0,0.077022606,0.02582771,0.827897261,0.01458795,0.023246726000000002,0.026538507,3.0,3.0
