coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,Endothelial3,Inhibitory Endothelial3
113x113,17.665197356,12.91874249,9.253523959999999,8.906038237,0.0,21.220192962000002,2.373261425,4.629943501,0.53373384,2.373261425,18.918891764,1.291975653,1.601177567,0.0,0.53373384,1.424335348,6.989390959,0.0,0.0,1.781249819,5.741906889999999,4.746454866,0.0,0.0,1.06747373,1.424335348,2.583933973,9.793618377,1.781249819,0.0,0.53373384,0.53373384,21.424457297,7.472274141,0.0,0.0,1.06747373,4.26987119,0.0,0.0,3.797596773,1.291975653,9.896388266999999,0.0,0.53373384,33.75530936,0.890601508,12.990809439,8.012342906,12.27700137,0.0,3.263862933,0.0,0.890601508,0.53373384,0.53373384,3.6652370779999996,26.890698921,0.0,1.601177567,12.703918162,29.523973536999996,10.107109682,12.698550051000002,2.671808307,2.671808307,7.119700307,0.0,0.0,1.825709493,2.373261425,3.205542147,0.53373384,0.890601508,43.181923951,0.0,2.373261425,12.39844382,0.53373384,6.098729495,0.890601508,0.0,3.916195354,2.671808307,0.53373384,0.0,1.06747373,7.652250633,0.53373384,6.234358059,0.53373384,15.493145585,0.53373384,15.134160639000001,4.092930021,0.53373384,3.562469771,1.06747373,10.726659619,3.202328513,0.0,0.0,0.890601508,49.575402249999996,3.382427386,0.890601508,0.0,0.0,6.572164358999999,9.259882494,0.0,0.0,12.552357828999998,0.0,9.307479437,0.0,0.0,0.0,33.22157552,5.041942842999999,3.916195354,3.559282926,0.890601508,3.025547043,1.424335348,19.394030017,3.6514077030000003,0.0,2.359449383,3.382427386,6.231151189,3.875958493,0.0,8.005959716,15.229309346,0.021712484,0.053214192,0.067862352,0.07612474999999999,0.0,0.004387271,0.011314421,0.0,0.0,0.0,0.098912213,0.0,0.111754766,0.006760343,0.048409627,0.027940554,0.637813065,0.07473009,0.021080306,0.00828011,2.0,2.0,"[[2, 4], [2, 4]]"
114x114,9.846738105,7.650475889,10.528621391,10.181135668000001,1.275097431,19.928217309,2.373261425,4.629943501,0.53373384,2.373261425,25.277392,0.0,2.876274998,0.0,0.53373384,1.424335348,8.247592256,1.275097431,0.0,4.331426769,7.0001081869999995,7.296631816,1.275097431,0.0,1.06747373,1.424335348,0.0,9.793618377,1.781249819,0.0,0.53373384,0.53373384,18.806696241,11.297526148,0.0,0.0,1.06747373,4.26987119,0.0,0.0,3.797596773,0.0,14.979717869999998,0.0,0.53373384,40.130614616,0.890601508,12.990809439,8.012342906,13.552098801000001,0.0,3.263862933,0.0,0.890601508,0.53373384,0.53373384,2.373261425,26.890698921,0.0,1.601177567,12.703918162,26.872404066999998,6.231151189,12.698550051000002,2.671808307,2.671808307,8.394797738,0.0,0.0,1.808831271,2.373261425,3.205542147,0.53373384,0.890601508,52.038484975,14.02449903,2.373261425,21.323889114,0.53373384,4.806753842,0.890601508,2.55017695,3.916195354,2.671808307,0.53373384,0.0,1.06747373,7.652250633,0.53373384,6.234358059,0.53373384,18.043322535,0.53373384,15.134160639000001,4.092930021,5.634017079,3.562469771,1.06747373,10.709781397,3.202328513,0.0,0.0,0.890601508,137.20651361,7.207679392999999,0.890601508,0.0,0.0,7.830365656,9.259882494,0.0,0.0,9.968423856,0.0,9.290601215,0.0,0.0,0.0,33.22157552,5.041942842999999,3.916195354,3.559282926,0.890601508,4.300644474,1.424335348,18.102054364,1.06747373,0.0,1.06747373,3.382427386,6.231151189,0.0,1.275097431,8.005959716,15.212431124000002,0.0,0.061587404,0.07747214999999999,0.097482271,0.0,0.009751896,0.011314421,0.0,0.0,0.0,0.120592938,0.0,0.281297563,0.006760343,0.048409627,0.059235763,0.6538715580000001,0.028347077,0.021080306,0.00828011,2.0,2.0,"[[2, 4], [3, 4]]"
115x115,3.480757388,3.574639922,10.275664454000001,2.032145239,0.0,20.179112729000003,2.032145239,1.744848089,0.53373384,0.0,9.14975128,3.3417422439999998,1.601177567,0.677374359,0.53373384,8.078777244,7.553984323,0.677374359,1.354778164,2.125986508,6.0556043,2.709539501,0.0,0.0,1.06747373,0.53373384,0.0,13.326097805,2.664338439,0.0,0.53373384,1.888512004,15.177944551000001,10.181813642,0.0,0.0,4.548231118,8.92117934,1.98696408,0.677374359,1.2111081989999999,0.0,7.691945553,0.677374359,0.53373384,30.318406030000002,0.0,11.886933979,9.307029591,13.631779534000001,0.0,0.677374359,0.0,7.406002868,1.2111081989999999,1.2111081989999999,2.709539501,10.603741518,0.0,2.278551926,1.2111081989999999,22.212294456,8.091227358,8.665819281000001,0.677374359,0.0,4.06430671,0.0,0.0,1.888512004,1.354778164,5.275427267,0.53373384,0.0,42.699859114,15.93557709,0.0,25.811255590000002,13.809627244000001,2.812319894,0.0,0.0,4.121909615,2.125986508,0.53373384,0.0,1.06747373,7.225778978,1.982345989,0.677374359,1.888512004,10.49994463,0.53373384,16.85975455,6.589251395,0.53373384,3.973933791,1.744848089,1.982345989,3.8797028719999997,1.354778164,1.354778164,0.0,165.80833404999998,1.601177567,0.0,0.0,13.369727389000001,8.943930326,3.489723699,0.0,1.354778164,5.13178044,2.803390313,9.30265505,0.0,0.0,0.0,21.67775192,4.655645498,2.134945535,2.668681418,0.0,3.489723699,0.53373384,4.655645498,1.06747373,0.677374359,1.06747373,1.601177567,7.319989568,1.448612149,0.0,8.683334075,15.019360536,0.127415145,0.020369104,0.086707825,0.058357237000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.007378088,0.0,0.187189372,0.0,0.0,0.0,0.7775623279999999,0.266219433,0.037725238,0.0,2.0,2.0,"[[3, 4], [0, 1]]"
116x116,14.367354639,15.816008053,8.92088629,0.0,0.0,19.438943143000003,0.0,1.06747373,0.53373384,0.0,9.764352574,3.2789397329999996,1.601177567,0.0,0.53373384,1.982345989,3.4269211879999997,0.0,0.0,1.448612149,3.960657071,0.0,0.0,0.0,1.06747373,0.53373384,2.583933973,10.616558304,1.98696408,0.0,0.53373384,0.53373384,19.668508198,7.472274141,0.0,0.0,2.516085879,8.243804981,1.98696408,0.0,0.53373384,1.291975653,8.306546847,0.0,0.53373384,10.67411371,0.0,11.20955962,8.629655232,12.27700137,0.0,0.0,0.0,1.98696408,0.53373384,0.53373384,1.291975653,5.18470273,0.0,1.601177567,0.53373384,19.803227045,11.967185851,5.95627978,0.0,0.0,0.0,0.0,0.0,1.825709493,0.0,0.53373384,0.53373384,0.0,42.448758332,15.93557709,0.0,17.005298240000002,12.45484908,3.4269211879999997,0.0,0.0,4.121909615,1.448612149,0.53373384,0.0,1.06747373,5.871000814,1.982345989,0.0,0.53373384,8.467799391,0.53373384,16.182380191,3.202328513,0.53373384,3.973933791,1.06747373,3.274321642,3.202328513,0.0,0.0,0.0,148.97772473999999,1.601177567,0.0,0.0,13.369727389000001,6.171599269,2.134945535,0.0,0.0,3.6514077030000003,1.448612149,9.239852539000001,0.0,0.0,0.0,0.0,4.655645498,2.134945535,2.668681418,0.0,2.134945535,0.53373384,5.947621151,3.6514077030000003,0.0,2.359449383,1.601177567,6.642615209,5.324570642,0.0,8.005959716,16.311336189000002,0.066315779,0.020369104,0.100180631,0.072435095,0.0,0.0,0.0,0.0,0.0,0.0,0.007378088,0.0,0.29894413799999997,0.0,0.0,0.0,0.774359924,0.072168985,0.037725238,0.0,2.0,2.0,"[[3, 4], [0, 2]]"
117x117,6.548895388,10.547741452,10.195983721000001,1.275097431,1.275097431,18.14696749,0.0,1.06747373,0.53373384,0.0,16.12285281,1.98696408,2.876274998,0.0,0.53373384,1.982345989,4.685122485,1.275097431,0.0,3.9987890989999997,5.218858367999999,2.55017695,1.275097431,0.0,1.06747373,0.53373384,0.0,10.616558304,1.98696408,0.0,0.53373384,0.53373384,17.050747142000002,11.297526148,0.0,0.0,2.516085879,8.243804981,1.98696408,0.0,0.53373384,0.0,13.38987645,0.0,0.53373384,17.049418966,0.0,11.20955962,8.629655232,13.552098801000001,0.0,0.0,0.0,1.98696408,0.53373384,0.53373384,0.0,5.18470273,0.0,1.601177567,0.53373384,17.151657574999998,8.091227358,5.95627978,0.0,0.0,1.275097431,0.0,0.0,1.808831271,0.0,0.53373384,0.53373384,0.0,51.305319356,29.96007612,0.0,25.930743534,12.45484908,2.134945535,0.0,2.55017695,4.121909615,1.448612149,0.53373384,0.0,1.06747373,5.871000814,1.982345989,0.0,0.53373384,11.017976341,0.53373384,16.182380191,3.202328513,5.634017079,3.973933791,1.06747373,3.25744342,3.202328513,0.0,0.0,0.0,236.6088361,5.426429574,0.0,0.0,13.369727389000001,7.429800566,2.134945535,0.0,0.0,1.06747373,1.448612149,9.222974317,0.0,0.0,0.0,0.0,4.655645498,2.134945535,2.668681418,0.0,3.410042966,0.53373384,4.655645498,1.06747373,0.0,1.06747373,1.601177567,6.642615209,1.448612149,1.275097431,8.005959716,16.294457967,0.044603295,0.028742315999999997,0.109790429,0.09379261600000001,0.0,0.005364625,0.0,0.0,0.0,0.0,0.029058813000000003,0.0,0.46848693499999994,0.0,0.0,0.031295209,0.7904184169999999,0.025785972,0.037725238,0.0,2.0,2.0,"[[3, 4], [0, 3]]"
118x118,6.195067014999999,2.897265563,8.92088629,0.0,0.0,18.14696749,2.373261425,1.06747373,0.53373384,2.373261425,15.592077228,1.98696408,1.601177567,0.0,0.53373384,1.982345989,2.134945535,0.0,0.0,1.448612149,2.668681418,4.746454866,0.0,0.0,1.06747373,0.53373384,0.0,10.616558304,1.98696408,0.0,0.53373384,0.53373384,16.873831617,7.472274141,0.0,0.0,2.516085879,8.243804981,1.98696408,0.0,2.906995265,0.0,9.387832619000001,0.0,0.53373384,43.89568923,0.0,11.20955962,8.629655232,12.27700137,0.0,2.373261425,0.0,1.98696408,0.53373384,0.53373384,2.373261425,5.18470273,0.0,1.601177567,2.906995265,28.663022465999997,8.091227358,15.449287684000002,0.0,0.0,7.119700307,0.0,0.0,0.53373384,2.373261425,0.53373384,0.53373384,0.0,42.027275192,15.93557709,2.373261425,28.870008220000003,12.45484908,2.134945535,0.0,0.0,4.121909615,1.448612149,0.53373384,0.0,1.06747373,5.871000814,1.982345989,0.0,0.53373384,8.467799391,0.53373384,16.182380191,3.202328513,0.53373384,3.973933791,1.06747373,9.102046296,3.202328513,0.0,0.0,0.0,146.87096531,1.601177567,0.0,0.0,13.369727389000001,9.626078482,2.134945535,0.0,0.0,8.187174037,1.448612149,7.947876886,0.0,0.0,0.0,33.22157552,7.028906923,2.134945535,2.668681418,0.0,2.134945535,0.53373384,9.402100363999999,1.06747373,0.0,1.06747373,1.601177567,6.642615209,1.448612149,0.0,8.005959716,17.392621961,0.044603295,0.040401582,0.102296151,0.077811157,0.0,0.004387271,0.011314421,0.0,0.0,0.0,0.007378088,0.0,0.187189372,0.006760343,0.0,0.027940554,0.827508621,0.036401374,0.037725238,0.0,2.0,2.0,"[[3, 4], [0, 4]]"
119x119,14.950887729,13.596116849,8.827052305,2.032145239,0.0,21.471088382000005,2.032145239,1.744848089,0.53373384,0.0,7.54446137,4.6337178969999995,1.601177567,0.677374359,0.53373384,6.630165095,8.845959976,0.677374359,1.354778164,0.677374359,7.347579952999999,2.709539501,0.0,0.0,1.06747373,0.53373384,2.583933973,13.326097805,2.664338439,0.0,0.53373384,1.888512004,20.345882557000003,10.181813642,0.0,0.0,3.099618969,8.92117934,1.98696408,0.677374359,1.2111081989999999,1.291975653,4.63803143,0.677374359,0.53373384,20.17802616,0.0,11.886933979,9.307029591,13.631779534000001,0.0,0.677374359,0.0,7.406002868,1.2111081989999999,1.2111081989999999,4.001515154,9.155129369,0.0,2.278551926,1.2111081989999999,24.169608099,10.518573702,7.217207132,0.677374359,0.0,4.06430671,0.0,0.0,3.180487657,1.354778164,5.275427267,0.53373384,0.0,42.073258054,0.0,0.0,11.32665527,13.809627244000001,4.1042955469999995,0.0,0.0,4.121909615,0.677374359,0.53373384,0.0,1.06747373,7.225778978,0.53373384,0.677374359,1.888512004,6.154054854,0.53373384,13.962488987,6.589251395,0.53373384,3.973933791,1.744848089,1.825709493,3.8797028719999997,1.354778164,1.354778164,0.0,68.51277099,1.601177567,0.0,0.0,11.92111524,5.890016203,3.489723699,0.0,1.354778164,7.715714413000001,1.354778164,10.594630703,0.0,0.0,0.0,21.67775192,4.655645498,2.134945535,2.668681418,0.0,3.489723699,0.53373384,5.947621151,3.6514077030000003,0.677374359,2.359449383,1.601177567,7.319989568,3.875958493,0.0,8.683334075,11.965446413,0.140925756,0.020369104,0.074923025,0.034223201,0.0,0.0,0.0,0.0,0.0,0.0,0.007378088,0.0,0.111754766,0.0,0.0,0.0,0.608200992,0.319136099,0.037725238,0.0,2.0,2.0,"[[3, 4], [1, 2]]"
120x120,7.1324284780000005,8.327850248,10.102149736000001,3.30724267,1.275097431,20.179112729000003,2.032145239,1.744848089,0.53373384,0.0,13.902961606,3.3417422439999998,2.876274998,0.677374359,0.53373384,6.630165095,10.104161272999999,1.9524717900000002,1.354778164,3.227551309,8.60578125,5.259716451,1.275097431,0.0,1.06747373,0.53373384,0.0,13.326097805,2.664338439,0.0,0.53373384,1.888512004,17.728121501,14.007065649,0.0,0.0,3.099618969,8.92117934,1.98696408,0.677374359,1.2111081989999999,0.0,9.721361032999999,0.677374359,0.53373384,26.553331416000002,0.0,11.886933979,9.307029591,14.906876965000002,0.0,0.677374359,0.0,7.406002868,1.2111081989999999,1.2111081989999999,2.709539501,9.155129369,0.0,2.278551926,1.2111081989999999,21.518038629,6.642615209,7.217207132,0.677374359,0.0,5.339404141,0.0,0.0,3.163609435,1.354778164,5.275427267,0.53373384,0.0,50.929819078,14.02449903,0.0,20.252100564,13.809627244000001,2.812319894,0.0,2.55017695,4.121909615,0.677374359,0.53373384,0.0,1.06747373,7.225778978,0.53373384,0.677374359,1.888512004,8.704231803999999,0.53373384,13.962488987,6.589251395,5.634017079,3.973933791,1.744848089,1.808831271,3.8797028719999997,1.354778164,1.354778164,0.0,156.14388235,5.426429574,0.0,0.0,11.92111524,7.1482175,3.489723699,0.0,1.354778164,5.13178044,1.354778164,10.577752481000001,0.0,0.0,0.0,21.67775192,4.655645498,2.134945535,2.668681418,0.0,4.76482113,0.53373384,4.655645498,1.06747373,0.677374359,1.06747373,1.601177567,7.319989568,0.0,1.275097431,8.683334075,11.948568191000001,0.11921327200000001,0.028742315999999997,0.084532823,0.055580722,0.0,0.005364625,0.0,0.0,0.0,0.0,0.029058813000000003,0.0,0.281297563,0.0,0.0,0.031295209,0.624259485,0.27275308600000003,0.037725238,0.0,2.0,2.0,"[[3, 4], [1, 3]]"
121x121,6.778600105,0.677374359,8.827052305,2.032145239,0.0,20.179112729000003,4.405406664,1.744848089,0.53373384,2.373261425,13.372186024,3.3417422439999998,1.601177567,0.677374359,0.53373384,6.630165095,7.553984323,0.677374359,1.354778164,0.677374359,6.0556043,7.455994367,0.0,0.0,1.06747373,0.53373384,0.0,13.326097805,2.664338439,0.0,0.53373384,1.888512004,17.551205976000002,10.181813642,0.0,0.0,3.099618969,8.92117934,1.98696408,0.677374359,3.584369624,0.0,5.719317201999999,0.677374359,0.53373384,53.39960168,0.0,11.886933979,9.307029591,13.631779534000001,0.0,3.050635784,0.0,7.406002868,1.2111081989999999,1.2111081989999999,5.082800926,9.155129369,0.0,2.278551926,3.584369624,33.02940352,6.642615209,16.710215036,0.677374359,0.0,11.184007016999999,0.0,0.0,1.888512004,3.7280395889999998,5.275427267,0.53373384,0.0,41.651774914,0.0,2.373261425,23.19136525,13.809627244000001,2.812319894,0.0,0.0,4.121909615,0.677374359,0.53373384,0.0,1.06747373,7.225778978,0.53373384,0.677374359,1.888512004,6.154054854,0.53373384,13.962488987,6.589251395,0.53373384,3.973933791,1.744848089,7.653434147,3.8797028719999997,1.354778164,1.354778164,0.0,66.40601156,1.601177567,0.0,0.0,11.92111524,9.344495416,3.489723699,0.0,1.354778164,12.251480746999999,1.354778164,9.30265505,0.0,0.0,0.0,54.89932744,7.028906923,2.134945535,2.668681418,0.0,3.489723699,0.53373384,9.402100363999999,1.06747373,0.677374359,1.06747373,1.601177567,7.319989568,0.0,0.0,8.683334075,13.046732185,0.11921327200000001,0.040401582,0.077038545,0.039599262999999996,0.0,0.004387271,0.011314421,0.0,0.0,0.0,0.007378088,0.0,0.0,0.006760343,0.0,0.027940554,0.661349689,0.28336848800000003,0.037725238,0.0,2.0,2.0,"[[3, 4], [1, 4]]"
122x122,18.019025729,20.569218379,8.747371572,1.275097431,1.275097431,19.438943143000003,0.0,1.06747373,0.53373384,0.0,14.5175629,3.2789397329999996,2.876274998,0.0,0.53373384,0.53373384,5.977098138,1.275097431,0.0,2.55017695,6.510834021,2.55017695,1.275097431,0.0,1.06747373,0.53373384,2.583933973,10.616558304,1.98696408,0.0,0.53373384,0.53373384,22.218685148000002,11.297526148,0.0,0.0,1.06747373,8.243804981,1.98696408,0.0,0.53373384,1.291975653,10.335962327,0.0,0.53373384,6.909039096,0.0,11.20955962,8.629655232,13.552098801000001,0.0,0.0,0.0,1.98696408,0.53373384,0.53373384,1.291975653,3.736090581,0.0,1.601177567,0.53373384,19.108971218,10.518573702,4.507667631,0.0,0.0,1.275097431,0.0,0.0,3.100806924,0.0,0.53373384,0.53373384,0.0,50.678718296,14.02449903,0.0,11.446143214,12.45484908,3.4269211879999997,0.0,2.55017695,4.121909615,0.0,0.53373384,0.0,1.06747373,5.871000814,0.53373384,0.0,0.53373384,6.672086565,0.53373384,13.285114628,3.202328513,5.634017079,3.973933791,1.06747373,3.100806924,3.202328513,0.0,0.0,0.0,139.31327303999998,5.426429574,0.0,0.0,11.92111524,4.375886443,2.134945535,0.0,0.0,3.6514077030000003,0.0,10.514949970000002,0.0,0.0,0.0,0.0,4.655645498,2.134945535,2.668681418,0.0,3.410042966,0.53373384,5.947621151,3.6514077030000003,0.0,2.359449383,1.601177567,6.642615209,3.875958493,1.275097431,8.005959716,13.240543844000001,0.05811390600000001,0.028742315999999997,0.09800562900000001,0.06965858,0.0,0.005364625,0.0,0.0,0.0,0.0,0.029058813000000003,0.0,0.393052329,0.0,0.0,0.031295209,0.621057081,0.078702638,0.037725238,0.0,2.0,2.0,"[[3, 4], [2, 3]]"
123x123,17.665197356,12.91874249,7.472274141,0.0,0.0,19.438943143000003,2.373261425,1.06747373,0.53373384,2.373261425,13.986787318,3.2789397329999996,1.601177567,0.0,0.53373384,0.53373384,3.4269211879999997,0.0,0.0,0.0,3.960657071,4.746454866,0.0,0.0,1.06747373,0.53373384,2.583933973,10.616558304,1.98696408,0.0,0.53373384,0.53373384,22.041769623,7.472274141,0.0,0.0,1.06747373,8.243804981,1.98696408,0.0,2.906995265,1.291975653,6.333918496,0.0,0.53373384,33.75530936,0.0,11.20955962,8.629655232,12.27700137,0.0,2.373261425,0.0,1.98696408,0.53373384,0.53373384,3.6652370779999996,3.736090581,0.0,1.601177567,2.906995265,30.620336109,10.518573702,14.000675535000001,0.0,0.0,7.119700307,0.0,0.0,1.825709493,2.373261425,0.53373384,0.53373384,0.0,41.400674132,0.0,2.373261425,14.3854079,12.45484908,3.4269211879999997,0.0,0.0,4.121909615,0.0,0.53373384,0.0,1.06747373,5.871000814,0.53373384,0.0,0.53373384,4.121909615,0.53373384,13.285114628,3.202328513,0.53373384,3.973933791,1.06747373,8.9454098,3.202328513,0.0,0.0,0.0,49.575402249999996,1.601177567,0.0,0.0,11.92111524,6.572164358999999,2.134945535,0.0,0.0,10.771108009999999,0.0,9.239852539000001,0.0,0.0,0.0,33.22157552,7.028906923,2.134945535,2.668681418,0.0,2.134945535,0.53373384,10.694076017,3.6514077030000003,0.0,2.359449383,1.601177567,6.642615209,3.875958493,0.0,8.005959716,14.338707838000001,0.05811390600000001,0.040401582,0.090511351,0.053677121,0.0,0.004387271,0.011314421,0.0,0.0,0.0,0.007378088,0.0,0.111754766,0.006760343,0.0,0.027940554,0.6581472850000001,0.08931804,0.037725238,0.0,2.0,2.0,"[[3, 4], [2, 4]]"
124x124,9.846738105,7.650475889,8.747371572,1.275097431,1.275097431,18.14696749,2.373261425,1.06747373,0.53373384,2.373261425,20.345287554,1.98696408,2.876274998,0.0,0.53373384,0.53373384,4.685122485,1.275097431,0.0,2.55017695,5.218858367999999,7.296631816,1.275097431,0.0,1.06747373,0.53373384,0.0,10.616558304,1.98696408,0.0,0.53373384,0.53373384,19.424008567,11.297526148,0.0,0.0,1.06747373,8.243804981,1.98696408,0.0,2.906995265,0.0,11.417248098999998,0.0,0.53373384,40.130614616,0.0,11.20955962,8.629655232,13.552098801000001,0.0,2.373261425,0.0,1.98696408,0.53373384,0.53373384,2.373261425,3.736090581,0.0,1.601177567,2.906995265,27.968766639,6.642615209,14.000675535000001,0.0,0.0,8.394797738,0.0,0.0,1.808831271,2.373261425,0.53373384,0.53373384,0.0,50.257235156,14.02449903,2.373261425,23.310853194,12.45484908,2.134945535,0.0,2.55017695,4.121909615,0.0,0.53373384,0.0,1.06747373,5.871000814,0.53373384,0.0,0.53373384,6.672086565,0.53373384,13.285114628,3.202328513,5.634017079,3.973933791,1.06747373,8.928531578,3.202328513,0.0,0.0,0.0,137.20651361,5.426429574,0.0,0.0,11.92111524,7.830365656,2.134945535,0.0,0.0,8.187174037,0.0,9.222974317,0.0,0.0,0.0,33.22157552,7.028906923,2.134945535,2.668681418,0.0,3.410042966,0.53373384,9.402100363999999,1.06747373,0.0,1.06747373,1.601177567,6.642615209,0.0,1.275097431,8.005959716,14.321829616000002,0.036401422,0.048774793999999996,0.100121149,0.075034642,0.0,0.009751896,0.011314421,0.0,0.0,0.0,0.029058813000000003,0.0,0.281297563,0.006760343,0.0,0.059235763,0.674205778,0.042935027,0.037725238,0.0,2.0,2.0,"[[3, 4], [3, 4]]"
125x125,16.399499878,16.493382412,9.628856464000002,30.113406182,0.630872464,9.771597081000001,2.032145239,14.456208436999999,1.261778128,0.0,18.188919999000003,4.664411689,0.630872464,1.68623588,0.0,10.959191353,20.742849727,1.308246823,1.9856506280000001,3.9072363269999997,10.623426045,4.3492734859999995,0.630872464,0.0,4.163277691,16.78815895,4.223667958,19.294958979,4.47628205,0.630872464,0.0,1.354778164,29.859655211,4.3492734859999995,0.0,0.0,4.111629852,7.9922518149999995,1.008861521,1.308246823,1.567975867,1.922848117,13.157145559,1.68623588,0.0,29.784672190000002,6.818632796999999,12.674988484999998,7.282813975,55.227348084000006,0.0,1.567975867,1.008861521,28.260223083,2.3171083439999998,0.677374359,15.483227696,56.259749787,0.0,1.308246823,15.646371298,30.400880422999997,10.779717796,19.825557118,9.152149686,2.671808307,5.073168231,0.630872464,0.630872464,2.646753817,2.363639685,10.315040638,0.630872464,1.521473972,25.477643135,15.93557709,0.0,28.337697346,2.994512149,16.497150683999998,0.890601508,0.630872464,9.351825614,6.059572943,0.0,0.0,0.630872464,5.406667632,1.448612149,7.542604882,3.8783246050000004,35.123696215,0.0,24.221631148,9.827592123,1.261778128,7.094877733000001,2.3171083439999998,7.045384061999999,1.308246823,2.6165562920000003,4.8871861260000005,1.521473972,191.64941488999997,2.412122283,0.890601508,0.0,3.4662700209999997,12.856588309000001,17.437180985999998,1.892677383,4.256317068,8.429490502,2.803390313,30.587139829,0.0,0.0,0.0,21.67775192,6.81183044,10.610775299,1.521473972,1.521473972,2.2453796720000003,0.890601508,24.469469695,2.583933973,0.677374359,1.291975653,1.781249819,6.763390571,5.324570642,1.008861521,0.677374359,6.528466936999999,0.11272620700000001,0.036815702,0.052585732999999996,0.106178523,0.0,0.0,0.0,0.0,0.014445687,0.0,0.28375537,0.0,0.36240374799999997,0.0,0.121200327,0.016809277,1.1519660399999998,0.29988378,0.006601794,0.044863728,3.0,3.0,"[[0, 1, 2], [0, 1, 2]]"
126x126,8.581040627,11.225115811,10.903953895000003,31.388503612999997,1.9059698950000001,8.479621428000002,2.032145239,14.456208436999999,1.261778128,0.0,24.547420235,3.372436036,1.9059698950000001,1.68623588,0.0,10.959191353,22.001051024,2.583344254,1.9856506280000001,6.457413277,11.881627342000002,6.8994504359999995,1.9059698950000001,0.0,4.163277691,16.78815895,1.639733985,19.294958979,4.47628205,0.630872464,0.0,1.354778164,27.241894155,8.174525492999999,0.0,0.0,4.111629852,7.9922518149999995,1.008861521,1.308246823,1.567975867,0.630872464,18.240475162,1.68623588,0.0,36.159977446,6.818632796999999,12.674988484999998,7.282813975,56.502445515000005,0.0,1.567975867,1.008861521,28.260223083,2.3171083439999998,0.677374359,14.191252043,56.259749787,0.0,1.308246823,15.646371298,27.749310953,6.903759303,19.825557118,9.152149686,2.671808307,6.348265662,0.630872464,0.630872464,2.629875595,2.363639685,10.315040638,0.630872464,1.521473972,34.334204159,29.96007612,0.0,37.26314264,2.994512149,15.205175030999998,0.890601508,3.181049414,9.351825614,6.059572943,0.0,0.0,0.630872464,5.406667632,1.448612149,7.542604882,3.8783246050000004,37.673873165,0.0,24.221631148,9.827592123,6.362061367000001,7.094877733000001,2.3171083439999998,7.028505839999999,1.308246823,2.6165562920000003,4.8871861260000005,1.521473972,279.28052625,6.23737429,0.890601508,0.0,3.4662700209999997,14.114789606000002,17.437180985999998,1.892677383,4.256317068,5.8455565290000004,2.803390313,30.570261607,0.0,0.0,0.0,21.67775192,6.81183044,10.610775299,1.521473972,1.521473972,3.520477103,0.890601508,23.177494042,0.0,0.677374359,0.0,1.781249819,6.763390571,1.448612149,2.283958952,0.677374359,6.511588714999999,0.091013723,0.045188914,0.062195531,0.12753604400000002,0.0,0.005364625,0.0,0.0,0.014445687,0.0,0.305436095,0.0,0.5319465449999999,0.0,0.121200327,0.048104486,1.1680245329999999,0.253500767,0.006601794,0.044863728,3.0,3.0,"[[0, 1, 2], [0, 1, 3]]"
