coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature1,Endothelial2,ODImmature1cells
121x121,1.039303389,4.486369573,15.941596462,7.57302178,0.820916369,9.335983648,9.316975072,11.004520229999999,1.231361832,0.410457485,14.009057858,2.462740927,30.496757342000002,1.9287514469999998,1.965992169,3.283610752,15.519568737999998,2.339208932,1.860207736,9.548987379,7.370360005,6.112306062,1.039303389,0.410457485,0.410457485,4.647087353,1.710363028,3.283610752,9.164895421,0.410457485,2.05224928,3.283610752,49.520443164,9.896323469999999,0.0,0.628845904,2.2970135689999998,1.231361832,0.0,1.668177068,0.628845904,1.039303389,6.426013394,0.0,0.0,24.603408249,3.005295558,8.665273357,2.6810951839999997,9.038174754,1.64180039,0.0,0.0,8.728046842,0.0,23.182745913999998,4.173106228,12.20047062,1.710363028,0.820916369,1.668177068,23.552985467,6.688548737,15.093282923999999,0.820916369,0.410457485,4.481434678,3.420729858,0.410457485,6.288530911,11.940960746,3.831175321,0.410457485,0.0,29.96316255,28.9295371,2.078635952,14.139850040999999,7.178354368000001,8.323457534,0.820916369,6.070085936,9.466667145,0.0,1.64180039,0.0,3.010270974,0.628845904,1.965992169,0.628845904,1.449762273,18.674989311,0.410457485,14.219663194999999,5.275961032,162.50549263,4.759756769,6.330776001,2.599813489,3.852548253,9.466667145,0.0,0.820916369,119.207931705,14.27693962,0.0,1.039303389,0.410457485,4.971268549,5.362181876,0.628845904,3.639116878,18.307163303,0.628845904,20.024987339,0.0,0.0,0.628845904,5.739086308,12.500065478,4.130920268000001,40.670058975,0.410457485,4.428733096,0.410457485,19.70141349,0.628845904,0.0,3.415754442,8.972784507,4.993980280000001,21.175001685999998,0.0,0.0,2.925899994,0.195951021,0.064554698,0.026922557,0.05187961,0.010425737,0.034679800999999996,0.0,0.151699428,0.0,0.0,0.004685189,0.0,1.737843468,0.0,0.028612979,0.009018433,0.152877376,0.009242893,0.008558979,0.001682785,2.0,2.0,"[1, 4]"
122x122,0.410457485,3.883261708,13.669917363,9.541492865,0.820916369,4.900320641,13.795356320000002,11.877064582,2.525819238,0.410457485,9.648121841000002,2.462740927,37.800539592,0.0,1.965992169,4.124891448,15.938964448999998,1.251738181,2.525819238,13.659357903,6.070454462,0.410457485,0.410457485,0.410457485,0.410457485,4.018241449,1.251738181,4.578068158,0.820916369,0.410457485,2.05224928,3.283610752,50.157758067,6.131663546,0.0,0.0,0.410457485,4.66153131,0.0,0.410457485,0.0,0.410457485,18.212788293,0.0,0.0,3.260449575,3.21773035,10.625316235,3.346706686,10.72224384,2.483081086,1.294457406,2.135738102,2.936257796,0.0,22.55390001,2.873200685,18.088974528999998,0.410457485,0.820916369,0.410457485,31.857051189000003,3.714481381,13.909077566999999,0.820916369,1.251738181,5.849253877,0.820916369,0.410457485,2.588888782,5.523217254,7.185408936,0.410457485,0.841280696,23.307307453,30.616418055999997,0.820916369,9.154252988,5.249602921,6.394706086999999,0.820916369,2.999346267,9.503404968,0.0,1.64180039,0.0,1.704914891,3.4301694780000003,1.965992169,0.0,0.820916369,17.000827498,0.410457485,16.39211309,5.312698855,152.52432233000002,6.756462393,11.001714117999999,0.841280696,3.260449575,12.092209270000001,0.0,0.820916369,89.490136815,6.238359007,0.0,0.410457485,2.546195587,5.183703341,6.62833328,0.841280696,1.251738181,3.344787356,0.0,20.866268034999997,0.0,0.0,0.0,3.6485556,8.684717426,3.714481381,44.584659869999996,0.410457485,4.428733096,0.410457485,23.584675198,1.294457406,0.841280696,5.763929375,2.588888782,3.694074737,20.758562798999996,0.0,0.0,6.4294834960000005,0.195951021,0.059858411,0.058634541,0.08791943199999999,0.010425737,0.073684261,0.0,0.297349807,0.0,0.0,0.004685189,0.0,2.3721301489999997,0.0,0.0,0.0,0.152877376,0.009242893,0.017722166999999997,0.001682785,2.0,2.0,"[2, 3]"
123x123,1.039303389,5.769817792,17.230579701,10.161910562,0.820916369,8.036078105,11.900331237000001,12.293503469,2.525819238,0.410457485,8.798406028,2.462740927,35.631724802,0.628845904,1.965992169,3.283610752,15.514120600999998,1.039303389,3.154665142,14.704633291,6.070454462,4.8124005190000005,1.039303389,0.410457485,0.410457485,4.647087353,0.410457485,4.578068158,3.965205053,0.410457485,2.05224928,3.283610752,49.520443164,9.896323469999999,0.0,0.628845904,2.2970135689999998,3.820250614,0.0,1.668177068,0.628845904,1.039303389,15.476475875,0.0,0.0,25.897865655,3.005295558,11.254162139,3.97555259,16.798315986,1.64180039,1.294457406,1.294457406,4.82281388,0.0,23.182745913999998,2.873200685,19.967046576,0.410457485,0.820916369,1.668177068,35.188007009,5.388643194,17.682171706,0.820916369,0.410457485,8.364696386,0.820916369,0.410457485,8.877419693,8.030216724999999,3.820250614,0.410457485,0.0,31.235698203000002,58.70467446,2.078635952,15.434307446999998,5.878448825,7.023551991,0.820916369,8.658974718,10.761124551,0.0,1.64180039,0.0,1.704914891,3.217734686,1.965992169,0.628845904,1.449762273,18.674989311,0.410457485,16.808551977,6.570418438,127.24145317,8.643018477,7.6197592400000005,0.0,5.1470056589999995,13.349928853000002,0.0,0.820916369,159.24790339499998,11.677126131,0.0,1.039303389,1.704914891,4.971268549,5.362181876,0.628845904,1.039303389,2.707472453,0.628845904,20.024987339,0.0,0.0,0.628845904,5.739086308,11.200159935,4.130920268000001,45.84237945299999,0.410457485,4.428733096,0.410457485,23.584675198,1.92330331,0.0,4.710211848,6.361982921,3.694074737,21.175001685999998,0.0,0.0,8.103645309000001,0.195951021,0.046136255,0.021380824,0.084415128,0.010425737,0.022451225999999998,0.0,0.172427891,0.0,0.0,0.004685189,0.0,2.035726382,0.0,0.028612979,0.009018433,0.152877376,0.009242893,0.008558979,0.001682785,2.0,2.0,"[2, 4]"
124x124,1.039303389,1.886556084,15.482971615,10.096892767,0.820916369,10.559949092,10.540940516000001,10.545895383,1.231361832,0.410457485,9.574675568,2.462740927,41.131222322,0.628845904,1.965992169,4.124891448,15.902226626,1.8805840849999997,1.860207736,5.190577707,6.070454462,4.8124005190000005,1.039303389,0.410457485,0.410457485,4.647087353,1.251738181,3.283610752,3.965205053,0.410457485,2.05224928,3.283610752,52.044314151,12.420194457000001,0.0,0.628845904,2.2970135689999998,2.072642528,0.0,1.668177068,0.628845904,1.039303389,7.191358227,0.0,0.0,24.603408249,3.846576254,8.665273357,2.6810951839999997,8.579549907,2.483081086,0.0,0.841280696,3.5283564739999997,0.0,23.182745913999998,2.873200685,14.724341607,0.410457485,0.820916369,1.668177068,26.383353889000002,6.22992389,15.093282923999999,0.820916369,1.251738181,4.481434678,0.820916369,0.410457485,6.288530911,7.96519893,4.596520154,0.410457485,0.841280696,35.700604282,29.770817796,2.078635952,16.663721027999998,5.878448825,7.023551991,0.820916369,6.070085936,9.466667145,0.0,1.64180039,0.0,0.410457485,1.4701266,1.965992169,0.628845904,1.449762273,19.516270007,0.410457485,15.060943890999999,5.275961032,126.27214818,4.759756769,13.443695794,0.841280696,3.852548253,9.466667145,0.0,0.820916369,112.252154475,15.042284452999999,0.0,1.039303389,1.251738181,5.8125492450000005,7.886052863,1.4701266,1.8805840849999997,5.23134344,0.628845904,20.866268034999997,0.0,0.0,0.628845904,7.421649738999999,11.200159935,4.972200964000001,39.370153431999995,0.410457485,4.428733096,0.410457485,19.70141349,0.628845904,0.841280696,5.098317873,3.773094139,3.694074737,22.016282381999996,0.0,0.0,3.76718069,0.195951021,0.054051961999999995,0.058634541,0.103943222,0.010425737,0.053702984,0.0,0.189950158,0.0,0.0,0.004685189,0.0,2.125140507,0.0,0.028612979,0.009018433,0.152877376,0.009242893,0.017722166999999997,0.001682785,2.0,2.0,"[3, 4]"
125x125,0.690985953,7.8650655590000005,18.741465338,8.440968974,3.494634842,13.648095623000001,8.34833373,19.272593098,1.294457406,0.0,18.435525567000003,1.092184595,44.061908894,1.299905543,0.685660073,1.704767878,17.201504695,2.676551569,1.294457406,22.422166627,2.553832602,5.986065833,0.0,1.031148603,0.34548853,2.413130184,1.299905543,10.550630938,7.891290551999999,0.34548853,2.858674316,1.253927059,85.434958459,14.642693668,0.0,0.0,1.031148603,8.328863958,0.568266986,0.685660073,0.690985953,0.685660073,26.23606864,1.031148603,1.253927059,6.476898683,0.685660073,12.873848162,10.466670571,42.724734571,0.0,2.548384465,1.862724392,6.839636304,0.0,52.8375972,2.676551569,18.072016932,1.299905543,0.0,2.184344163,40.873944311,4.3423474859999995,7.058252963000001,0.568266986,1.599415589,5.488007994,4.0374866140000005,0.0,3.9708791440000004,10.125000885,14.350305548,1.777844668,1.371264502,44.822343542999995,36.685019274,0.0,14.379825229999998,6.002775011000001,8.538748494,1.4376731249999999,6.445076716,1.294457406,1.0364793,1.482023473,0.0,8.753473823,3.681073377,1.722139373,2.513180969,1.371264502,18.230388112,1.0364793,21.646602152,22.864173249999997,258.61863786,8.007137359000001,7.678514871999999,8.294883009000001,10.61655062,3.883261708,0.685660073,3.0814139039999997,126.78995882800001,6.801507690000001,1.031148603,1.253927059,15.173162391999998,1.0364793,12.071272498,0.34548853,5.815306254999999,31.488871971000002,1.7167530320000002,8.933473885,0.568266986,0.34548853,0.690985953,16.287423338,10.220720967,24.072014685,61.061082692999996,0.913755516,1.4376731249999999,11.264777499,16.764201101,2.330936706,3.0370976069999998,4.559656244,13.823834581999998,12.222694385999999,44.013842839,1.371264502,0.0,11.563868396,0.007551839,0.101599582,0.039233040000000004,0.116324692,0.0,0.060468220999999996,0.019721556,0.259099077,0.0,0.0,0.052974044,0.0,2.655559216,0.0,0.028161249000000003,0.0,0.6823660019999999,0.0,0.010261959,0.0,3.0,3.0,"[0, 1, 2]"
126x126,0.690985953,3.9818038510000004,16.993857251999998,8.375951179,3.494634842,16.171966610000002,6.988943009,17.524985012,0.0,0.0,19.211795107,1.092184595,49.561406414000004,1.299905543,0.685660073,2.546048574,17.58961072,3.517832265,0.0,12.908111043,2.553832602,5.986065833,0.0,1.031148603,0.34548853,2.413130184,2.141186239,9.256173532,7.891290551999999,0.34548853,2.858674316,1.253927059,87.958829446,17.166564655,0.0,0.0,1.031148603,6.581255872,0.568266986,0.685660073,0.690985953,0.685660073,17.950950992000003,1.031148603,1.253927059,5.182441277,1.5269407689999999,10.28495938,9.172213165,34.505968492,0.841280696,1.253927059,1.409547682,5.545178898,0.0,52.8375972,2.676551569,12.829311963,1.299905543,0.0,2.184344163,32.069291191000005,5.183628182,4.469364181,0.568266986,2.440696285,1.6047462860000001,4.0374866140000005,0.0,1.381990362,10.05998309,15.126575088,1.777844668,2.212545198,49.287249622,7.75116261,0.0,15.609238810999999,6.002775011000001,8.538748494,1.4376731249999999,3.856187934,0.0,1.0364793,1.482023473,0.0,7.459016417000001,1.933465291,1.722139373,2.513180969,1.371264502,19.071668808,1.0364793,19.898994065999997,21.569715843999997,257.64933286999997,4.1238756510000005,13.502451425999999,9.136163705000001,9.322093214,0.0,0.685660073,3.0814139039999997,79.794209908,10.166666012,1.031148603,1.253927059,14.719985681999999,1.877759996,14.595143485000001,1.186769226,6.6565869509999995,34.012742958000004,1.7167530320000002,9.774754581,0.568266986,0.34548853,0.690985953,17.969986769,10.220720967,24.913295380999998,54.588856672,0.913755516,1.4376731249999999,11.264777499,12.880939393,1.0364793,3.878378303,4.947762269,11.234945799999998,12.222694385999999,44.855123535,1.371264502,0.0,7.227403777,0.007551839,0.10951528899999999,0.076486757,0.135852786,0.0,0.09171997900000001,0.019721556,0.276621344,0.0,0.0,0.052974044,0.0,2.7449733409999997,0.0,0.028161249000000003,0.0,0.6823660019999999,0.0,0.019425146999999997,0.0,3.0,3.0,"[0, 1, 3]"
127x127,1.319831857,5.868359935000001,20.554519589999998,8.996368876,3.494634842,19.307724074,5.093917926,17.941423899,0.0,0.0,18.362079294,1.092184595,47.392591624000005,1.9287514469999998,0.685660073,1.704767878,17.164766872,3.3053974729999998,0.628845904,13.953386431,2.553832602,10.388008867,0.628845904,1.031148603,0.34548853,3.0419760879999997,1.299905543,9.256173532,11.035579236,0.34548853,2.858674316,1.253927059,87.321514543,20.931224579,0.0,0.628845904,2.917704687,5.739975176,0.568266986,1.943379656,1.319831857,1.314505977,15.214638574000002,1.031148603,1.253927059,27.819857357,1.314505977,10.913805284,9.801059069,40.582040638,0.0,1.253927059,0.568266986,7.431734982,0.0,53.466443104,2.676551569,14.70738401,1.299905543,0.0,3.442063746,35.400247011000005,6.857789994999999,8.24245832,0.568266986,1.599415589,4.120188795000001,4.0374866140000005,0.0,7.670521272999999,12.566982561,11.761416766,1.777844668,1.371264502,57.215640371999996,35.839419014,1.257719583,21.889293269999996,6.631620915000001,9.167594398,1.4376731249999999,9.515816384999999,1.257719583,1.0364793,1.482023473,0.0,7.459016417000001,1.7210304989999998,1.722139373,3.142026873,2.000110406,20.745830621,1.0364793,20.315432953,22.827435426999998,232.36646371,6.010431735000001,10.120496547999998,8.294883009000001,11.208649298000001,1.257719583,0.685660073,3.0814139039999997,149.55197648799998,15.605433136,1.031148603,1.8827729629999999,13.878704985999999,1.6653252040000002,13.328992081,0.974334434,6.444152159,33.375428055,2.345598936,8.933473885,0.568266986,0.34548853,1.319831857,20.060517477,12.736163476,25.329734268,55.846576255,0.913755516,1.4376731249999999,11.264777499,12.880939393,1.6653252040000002,3.0370976069999998,3.8940447419999997,15.008039938999998,12.222694385999999,45.271562422,1.371264502,0.0,8.90156559,0.007551839,0.095793133,0.039233040000000004,0.132348482,0.0,0.040486944,0.019721556,0.151699428,0.0,0.0,0.052974044,0.0,2.408569574,0.0,0.056774228,0.009018433,0.6823660019999999,0.0,0.010261959,0.0,3.0,3.0,"[0, 1, 4]"
128x128,0.690985953,5.26525207,18.282840490999998,10.964839961000001,3.494634842,14.872061067000002,9.572299174,18.813968251,1.294457406,0.0,14.001143277,1.092184595,54.696373874,0.0,0.685660073,2.546048574,17.584162582999998,2.217926722,1.294457406,18.063756955,1.253927059,4.68616029,0.0,1.031148603,0.34548853,2.413130184,0.841280696,10.550630938,2.691600184,0.34548853,2.858674316,1.253927059,87.958829446,17.166564655,0.0,0.0,1.031148603,9.170144654,0.568266986,0.685660073,0.690985953,0.685660073,27.001413473,1.031148603,1.253927059,6.476898683,1.5269407689999999,12.873848162,10.466670571,42.266109724,0.841280696,2.548384465,2.704005088,1.6399459360000002,0.0,52.8375972,1.376646026,20.595887919,0.0,0.0,2.184344163,43.704312733,3.883722639,7.058252963000001,0.568266986,2.440696285,5.488007994,1.4376731249999999,0.0,3.9708791440000004,6.149239069,15.115650380999998,1.777844668,2.212545198,50.559785274999996,37.52629997,0.0,16.903696216999997,4.702869468,7.2388429510000005,1.4376731249999999,6.445076716,1.294457406,1.0364793,1.482023473,0.0,6.1536603340000005,4.522354073,1.722139373,2.513180969,1.371264502,19.071668808,1.0364793,22.487882847999998,22.864173249999997,222.38529341,8.007137359000001,14.791434664999999,6.536350216000001,10.61655062,3.883261708,0.685660073,3.0814139039999997,119.834181598,7.5668525230000006,1.031148603,1.253927059,16.014443087999997,1.877759996,14.595143485000001,1.186769226,4.056773462,18.413052108000002,1.7167530320000002,9.774754581,0.568266986,0.34548853,0.690985953,17.969986769,8.920815424,24.913295380999998,59.761177149999995,0.913755516,1.4376731249999999,11.264777499,16.764201101,2.330936706,3.878378303,6.242219675,8.624144214,10.922788843,44.855123535,1.371264502,0.0,12.405149092,0.007551839,0.09109684600000001,0.070945024,0.168388304,0.0,0.079491404,0.019721556,0.297349807,0.0,0.0,0.052974044,0.0,3.042856255,0.0,0.028161249000000003,0.0,0.6823660019999999,0.0,0.019425146999999997,0.0,3.0,3.0,"[0, 2, 3]"
129x129,1.319831857,7.151808153999999,21.843502829000002,11.585257658,3.494634842,18.007818531,7.677274091,19.230407138,1.294457406,0.0,13.151427464,1.092184595,52.527559084,0.628845904,0.685660073,1.704767878,17.159318735,2.00549193,1.92330331,19.109032343,1.253927059,9.088103324,0.628845904,1.031148603,0.34548853,3.0419760879999997,0.0,10.550630938,5.835888868,0.34548853,2.858674316,1.253927059,87.321514543,20.931224579,0.0,0.628845904,2.917704687,8.328863958,0.568266986,1.943379656,1.319831857,1.314505977,24.265101055,1.031148603,1.253927059,29.114314763000003,1.314505977,13.502694066,11.095516475,48.342181870000005,0.0,2.548384465,1.862724392,3.52650202,0.0,53.466443104,1.376646026,22.473959966000002,0.0,0.0,3.442063746,47.035268553,5.557884452,10.831347102,0.568266986,1.599415589,8.003450503,1.4376731249999999,0.0,10.259410055,8.65623854,11.750492058999999,1.777844668,1.371264502,58.488176025,65.614556374,1.257719583,23.183750675999995,5.331715372000001,7.867688855000001,1.4376731249999999,12.104705166999999,2.5521769890000003,1.0364793,1.482023473,0.0,6.1536603340000005,4.309919281,1.722139373,3.142026873,2.000110406,20.745830621,1.0364793,22.904321735,24.121892832999997,197.10242425,9.893693443000002,11.409479786999999,5.6950695200000006,12.503106704,5.140981291,0.685660073,3.0814139039999997,189.591948178,13.005619647,1.031148603,1.8827729629999999,15.173162391999998,1.6653252040000002,13.328992081,0.974334434,3.8443386699999995,17.775737205000002,2.345598936,8.933473885,0.568266986,0.34548853,1.319831857,20.060517477,11.436257933,25.329734268,61.01889673299999,0.913755516,1.4376731249999999,11.264777499,16.764201101,2.95978261,3.0370976069999998,5.188502148,12.397238352999999,10.922788843,45.271562422,1.371264502,0.0,14.079310905,0.007551839,0.07737469,0.033691307000000004,0.164884,0.0,0.028258369,0.019721556,0.172427891,0.0,0.0,0.052974044,0.0,2.706452488,0.0,0.056774228,0.009018433,0.6823660019999999,0.0,0.010261959,0.0,3.0,3.0,"[0, 2, 4]"
130x130,1.319831857,3.268546446,20.095894743000002,11.520239863,3.494634842,20.531689518,6.3178833700000006,17.482799051999997,0.0,0.0,13.927697003999999,1.092184595,58.02705660400001,0.628845904,0.685660073,2.546048574,17.54742476,2.846772626,0.628845904,9.594976759,1.253927059,9.088103324,0.628845904,1.031148603,0.34548853,3.0419760879999997,0.841280696,9.256173532,5.835888868,0.34548853,2.858674316,1.253927059,89.84538553,23.455095565999997,0.0,0.628845904,2.917704687,6.581255872,0.568266986,1.943379656,1.319831857,1.314505977,15.979983407,1.031148603,1.253927059,27.819857357,2.1557866729999997,10.913805284,9.801059069,40.123415791,0.841280696,1.253927059,1.409547682,2.232044614,0.0,53.466443104,1.376646026,17.231254997,0.0,0.0,3.442063746,38.230615433000004,6.399165148,8.24245832,0.568266986,2.440696285,4.120188795000001,1.4376731249999999,0.0,7.670521272999999,8.591220745000001,12.526761599,1.777844668,2.212545198,62.953082104,36.68069971,1.257719583,24.413164257,5.331715372000001,7.867688855000001,1.4376731249999999,9.515816384999999,1.257719583,1.0364793,1.482023473,0.0,4.859202928,2.562311195,1.722139373,3.142026873,2.000110406,21.587111316999998,1.0364793,21.156713648999997,22.827435426999998,196.13311926,6.010431735000001,17.233416340999998,6.536350216000001,11.208649298000001,1.257719583,0.685660073,3.0814139039999997,142.59619925799998,16.370777969,1.031148603,1.8827729629999999,14.719985681999999,2.5066059,15.852863068000001,1.8156151299999999,4.685619366,20.299608192,2.345598936,9.774754581,0.568266986,0.34548853,1.319831857,21.743080908,11.436257933,26.171014963999998,54.546670711999994,0.913755516,1.4376731249999999,11.264777499,12.880939393,1.6653252040000002,3.878378303,5.576608173,9.808349570999999,10.922788843,46.112843118,1.371264502,0.0,9.742846286,0.007551839,0.08529039699999999,0.070945024,0.184412094,0.0,0.059510127,0.019721556,0.189950158,0.0,0.0,0.052974044,0.0,2.7958666129999994,0.0,0.056774228,0.009018433,0.6823660019999999,0.0,0.019425146999999997,0.0,3.0,3.0,"[0, 3, 4]"
131x131,0.0,6.483075197,5.415735094,7.8553303549999995,3.149146312,7.188991231000001,8.799222833,18.731883431999997,1.294457406,0.0,17.309196381,1.092184595,56.80422944199999,1.299905543,0.685660073,2.546048574,15.429147197999999,2.826846312,1.294457406,21.881456960999998,2.553832602,4.258595722000001,0.0,0.685660073,0.0,0.685660073,2.141186239,7.441121332000001,7.545802022,0.0,1.822195016,1.253927059,84.158401007,9.911128938,0.0,0.0,0.685660073,9.170144654,0.568266986,0.685660073,0.0,0.685660073,28.219236600000002,0.685660073,1.253927059,1.294457406,1.5269407689999999,12.873848162,8.73920046,32.510105187,0.841280696,2.548384465,2.704005088,6.494147774,0.0,52.8375972,1.985565616,19.213897557,1.299905543,0.0,2.184344163,34.819346211,3.80163782,6.712764433,0.568266986,2.095207755,4.451528694,3.691998084,0.0,2.588888782,11.612392572000001,13.569461285,1.777844668,2.212545198,33.992780093,30.616418055999997,0.0,10.684813268,4.620784649,8.538748494,1.092184595,3.681073377,1.294457406,0.0,1.136534943,0.0,8.06248787,4.522354073,0.685660073,1.822195016,1.371264502,18.380682855,0.0,19.032961919999998,22.173187297,283.00400665999996,8.007137359000001,13.672884162999999,6.71770766,9.234560258,3.883261708,0.685660073,2.390427951,101.160127528,7.057156406000001,0.685660073,1.253927059,15.323457134999998,0.841280696,13.558664185000001,0.841280696,6.3110984210000005,32.630752596,1.371264502,9.774754581,0.568266986,0.0,0.0,3.460408099,8.147739083,20.421807873,58.297079354,0.568266986,1.092184595,10.573791545999999,16.073215148,1.294457406,3.18739235,5.205740375,11.750852698,11.531708432999999,44.509635005,1.371264502,0.0,9.295639486,0.007551839,0.13513651399999999,0.063217654,0.147638042,0.0,0.111701256,0.019721556,0.416535114,0.0,0.0,0.052974044,0.0,3.428720274,0.0,0.028161249000000003,0.0,0.6635829769999999,0.0,0.019425146999999997,0.0,3.0,3.0,"[1, 2, 3]"
132x132,0.628845904,8.369631281,8.976397432,8.475748052,3.149146312,10.324748695,6.90419775,19.148322319,1.294457406,0.0,16.459480568,1.092184595,54.635414651999994,1.9287514469999998,0.685660073,1.704767878,15.004303349999999,2.61441152,1.92330331,22.926732348999998,2.553832602,8.660538756000001,0.628845904,0.685660073,0.0,1.314505977,1.299905543,7.441121332000001,10.690090706,0.0,1.822195016,1.253927059,83.521086104,13.675788862,0.0,0.628845904,2.5722161569999997,8.328863958,0.568266986,1.943379656,0.628845904,1.314505977,25.482924182,0.685660073,1.253927059,23.931873486,1.314505977,13.502694066,9.368046364,38.586177332999995,0.0,2.548384465,1.862724392,8.380703858,0.0,53.466443104,1.985565616,21.091969604,1.299905543,0.0,3.442063746,38.150302031,5.475799632999999,10.485858572,0.568266986,1.253927059,6.966971203,3.691998084,0.0,8.877419693,14.119392043000001,10.204302963,1.777844668,1.371264502,41.921170843,58.70467446,1.257719583,16.964867726999998,5.249630553,9.167594398,1.092184595,9.340701828,2.5521769890000003,0.0,1.136534943,0.0,8.06248787,4.309919281,0.685660073,2.45104092,2.000110406,20.054844668,0.0,19.449400807,23.43090688,257.7211375,9.893693443000002,10.290929285,5.876426964,11.121116342,5.140981291,0.685660073,2.390427951,170.91789410799998,12.495923529999999,0.685660073,1.8827729629999999,14.482176438999998,0.628845904,12.292512781000001,0.628845904,6.098663629000001,31.993437693,2.000110406,8.933473885,0.568266986,0.0,0.628845904,5.550938807,10.663181591999999,20.83824676,59.554798937,0.568266986,1.092184595,10.573791545999999,16.073215148,1.92330331,2.346111654,4.1520228480000005,15.523946836999999,11.531708432999999,44.926073892000005,1.371264502,0.0,10.969801299,0.007551839,0.121414358,0.025963937,0.144133738,0.0,0.060468220999999996,0.019721556,0.291613198,0.0,0.0,0.052974044,0.0,3.0923165069999996,0.0,0.056774228,0.009018433,0.6635829769999999,0.0,0.010261959,0.0,3.0,3.0,"[1, 2, 4]"
133x133,0.628845904,4.486369573,7.228789346,8.410730257,3.149146312,12.848619682,5.544807029,17.400714233,0.0,0.0,17.235750108,1.092184595,60.134912172,1.9287514469999998,0.685660073,2.546048574,15.392409375,3.4556922159999997,0.628845904,13.412676765,2.553832602,8.660538756000001,0.628845904,0.685660073,0.0,1.314505977,2.141186239,6.1466639260000004,10.690090706,0.0,1.822195016,1.253927059,86.044957091,16.199659849,0.0,0.628845904,2.5722161569999997,6.581255872,0.568266986,1.943379656,0.628845904,1.314505977,17.197806534,0.685660073,1.253927059,22.63741608,2.1557866729999997,10.913805284,8.073588958,30.367411253999997,0.841280696,1.253927059,1.409547682,7.086246451999999,0.0,53.466443104,1.985565616,15.849264635,1.299905543,0.0,3.442063746,29.345648911,6.3170803289999995,7.89696979,0.568266986,2.095207755,3.083709495,3.691998084,0.0,6.288530911,14.054374247999998,10.980572503000001,1.777844668,2.212545198,46.386076922,29.770817796,1.257719583,18.194281308,5.249630553,9.167594398,1.092184595,6.751813046,1.257719583,0.0,1.136534943,0.0,6.768030464000001,2.562311195,0.685660073,2.45104092,2.000110406,20.896125364,0.0,17.701792720999997,22.136449474,256.75183251,6.010431735000001,16.114865839,6.71770766,9.826658936000001,1.257719583,0.685660073,2.390427951,123.922145188,15.861081852,0.685660073,1.8827729629999999,14.028999728999999,1.4701266,14.816383768000001,1.4701266,6.939944325000001,34.51730868,2.000110406,9.774754581,0.568266986,0.0,0.628845904,7.233502238,10.663181591999999,21.679527456,53.082572916000004,0.568266986,1.092184595,10.573791545999999,12.18995344,0.628845904,3.18739235,4.5401288730000005,12.935058054999999,11.531708432999999,45.767354588,1.371264502,0.0,6.633336679999999,0.007551839,0.129330065,0.063217654,0.163661832,0.0,0.09171997900000001,0.019721556,0.309135465,0.0,0.0,0.052974044,0.0,3.181730632,0.0,0.056774228,0.009018433,0.6635829769999999,0.0,0.019425146999999997,0.0,3.0,3.0,"[1, 3, 4]"
