coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,Pericytes,Astrocyte Pericytes
61x61,0.889687542,0.0,33.23212933,8.007234094,2.710667496,105.420561832,2.731470392,0.0,0.889687542,0.0,1.61613409,0.910513012,10.613809054,0.0,4.365228788,0.0,0.0,0.0,0.0,7.200634469000001,3.600373214,10.141670187999999,0.0,0.0,0.889687542,1.727344509,0.0,0.0,0.889687542,0.0,0.0,0.0,7.117457061,18.496007539999997,2.637857521,0.0,8.469597412,2.689906272,0.0,0.0,0.889687542,3.343478599,2.669019332,0.910513012,0.0,104.609474659,0.0,0.0,2.637857521,1.77939326,0.0,0.0,0.889687542,0.0,0.0,0.0,1.77939326,0.0,1.77939326,1.77939326,0.889687542,10.790736048,3.454715776,0.0,0.0,0.0,0.0,0.0,3.527545063,32.575635840000004,0.910513012,5.327717723,0.0,0.0,51.08226291,143.11813944,0.889687542,15.548886866,1.61613409,1.727344509,0.0,5.44220586,0.0,0.0,0.0,0.0,4.396363840999999,1.820979954,0.0,0.0,0.0,0.889687542,0.0,1.727344509,1.61613409,1.727344509,0.0,5.400489724,0.889687542,4.344403318,2.731470392,0.0,0.0,4.253991611,1.800200554,0.910513012,0.0,3.39552735,0.0,4.396363840999999,0.0,3.4371140440000003,8.837671740000001,0.0,0.0,0.0,0.0,0.910513012,2.505821632,5.2341090359999995,2.617032051,4.344403318,0.0,0.0,3.4371140440000003,1.727344509,0.889687542,0.910513012,3.506737769,1.727344509,2.637857521,2.637857521,0.0,0.0,16.561021609,0.020164484,0.10375578499999999,0.208078997,0.023478024,0.0,0.06652277000000001,0.0,0.0,0.0,0.0,0.075421583,0.0,0.32560483100000004,0.0,0.0,0.019623415,1.3892867039999999,0.0,0.05655645,0.0,2.0,2.0,"[[0, 4], [1, 4]]"
62x62,0.889687542,0.0,33.23212933,14.854096636000001,0.889687542,113.40987081,0.0,1.139882859,0.889687542,1.139882859,0.0,0.0,8.7928291,0.0,3.454715776,1.139882859,0.0,0.0,0.0,18.63420005,1.77939326,8.049218397,0.0,0.0,0.889687542,1.727344509,0.0,0.0,0.889687542,0.0,0.0,1.139882859,7.117457061,17.585494527999998,1.727344509,1.139882859,9.567279035,1.77939326,0.0,2.279744406,0.889687542,12.243300589,2.669019332,0.0,0.0,154.773389079,1.139882859,0.0,1.727344509,1.77939326,0.0,0.0,0.889687542,0.0,0.0,0.0,1.77939326,0.0,1.77939326,1.77939326,0.889687542,11.485986459,3.454715776,0.0,0.0,0.0,2.279744406,0.0,2.617032051,34.19654225,2.279744406,3.506737769,0.0,1.139882859,51.08226291,198.17286734,2.029570401,28.249280942000002,0.0,1.727344509,0.0,6.589150651,0.0,0.0,0.0,5.2579199,4.396363840999999,0.0,0.0,0.0,1.139882859,0.889687542,0.0,1.727344509,0.0,1.727344509,0.0,3.808902191,0.889687542,4.344403318,1.139882859,0.0,0.0,1.727344509,6.589150651,0.0,2.279744406,1.77939326,0.0,14.912319921,0.0,2.279744406,2.669019332,1.139882859,0.0,1.139882859,0.0,0.0,0.889687542,5.2341090359999995,7.176586653999999,4.344403318,0.0,0.0,0.0,1.727344509,0.889687542,0.0,3.506737769,1.727344509,1.727344509,1.727344509,0.0,0.0,15.650508597,0.020164484,0.0716491,0.23821737199999998,0.016246604,0.0,0.051190522,0.0,0.0,0.0,0.0,0.104401303,0.0,0.141825001,0.0,0.0,0.019623415,1.386936496,0.010678902,0.05655645,0.0,2.0,2.0,"[[0, 4], [2, 3]]"
63x63,0.889687542,0.0,33.23212933,19.406614954000002,2.710667496,103.804427742,2.731470392,1.139882859,0.889687542,1.139882859,0.0,0.910513012,10.613809054,0.0,4.365228788,1.139882859,0.0,0.0,0.0,11.760189072,3.600373214,8.049218397,0.0,0.0,0.889687542,1.727344509,0.0,0.0,0.889687542,0.0,0.0,1.139882859,7.117457061,18.496007539999997,2.637857521,1.139882859,7.040829527,2.689906272,0.0,2.279744406,0.889687542,1.727344509,2.669019332,0.910513012,0.0,87.841213329,1.139882859,0.0,2.637857521,1.77939326,0.0,0.0,0.889687542,0.0,0.0,0.0,1.77939326,0.0,1.77939326,1.77939326,0.889687542,18.769984737999998,3.454715776,0.0,0.0,0.0,2.279744406,0.0,3.527545063,65.15604400000001,3.190257418,5.327717723,0.0,1.139882859,51.08226291,312.5900613,2.029570401,36.443820804,0.0,1.727344509,0.0,11.141668969,0.0,0.0,0.0,0.0,4.396363840999999,1.820979954,0.0,0.0,1.139882859,0.889687542,0.0,1.727344509,0.0,1.727344509,0.0,6.540372583,0.889687542,4.344403318,3.871353251,0.0,0.0,2.637857521,7.499663663,0.910513012,2.279744406,1.77939326,0.0,4.396363840999999,0.0,4.10072436,7.22153765,1.139882859,0.0,1.139882859,0.0,0.910513012,0.889687542,5.2341090359999995,7.176586653999999,4.344403318,0.0,0.0,1.820979954,1.727344509,0.889687542,0.910513012,3.506737769,1.727344509,2.637857521,2.637857521,0.0,0.0,16.561021609,0.020164484,0.100074103,0.221410054,0.028413898,0.0,0.068476866,0.0,0.0,0.0,0.0,0.152524718,0.0,0.178485793,0.0,0.0,0.019623415,1.59767679,0.0,0.05655645,0.0,2.0,2.0,"[[0, 4], [2, 4]]"
64x64,0.889687542,0.0,33.23212933,8.007234094,2.710667496,114.320383822,2.731470392,0.0,0.889687542,0.0,0.0,0.910513012,10.613809054,0.0,4.365228788,0.0,0.0,0.0,0.0,17.716590549,3.600373214,6.909335538,0.0,0.0,0.889687542,1.727344509,0.0,0.0,0.889687542,0.0,0.0,0.0,7.117457061,18.496007539999997,2.637857521,0.0,8.879077834,2.689906272,0.0,0.0,0.889687542,12.243300589,2.669019332,0.910513012,0.0,145.134280159,0.0,0.0,2.637857521,1.77939326,0.0,0.0,0.889687542,0.0,0.0,0.0,1.77939326,0.0,1.77939326,1.77939326,0.889687542,10.790736048,3.454715776,0.0,0.0,0.0,0.0,0.0,3.527545063,30.95950175,0.910513012,5.327717723,0.0,0.0,51.08226291,145.96236384,0.889687542,9.084227404,0.0,1.727344509,0.0,5.44220586,0.0,0.0,0.0,5.2579199,4.396363840999999,1.820979954,0.0,0.0,0.0,0.889687542,0.0,1.727344509,0.0,1.727344509,0.0,5.400489724,0.889687542,4.344403318,2.731470392,0.0,0.0,2.637857521,1.800200554,0.910513012,0.0,1.77939326,0.0,14.912319921,0.0,1.820979954,7.22153765,0.0,0.0,0.0,0.0,0.910513012,0.889687542,5.2341090359999995,2.617032051,4.344403318,0.0,0.0,1.820979954,1.727344509,0.889687542,0.910513012,3.506737769,1.727344509,2.637857521,2.637857521,0.0,0.0,16.561021609,0.020164484,0.084162566,0.21933624,0.018412907,0.0,0.06534785400000001,0.0,0.0,0.0,0.0,0.07989366,0.0,0.280408362,0.0,0.0,0.019623415,1.365902028,0.010678902,0.05655645,0.0,2.0,2.0,"[[0, 4], [3, 4]]"
65x65,0.0,0.0,32.28337179,4.060443002,0.0,32.53866655,0.0,0.750048159,0.0,0.0,3.2328627890000003,0.0,2.56032792,0.0,0.0,0.0,1.733316984,0.750048159,0.750048159,5.367026417,2.250124519,14.729654414,0.0,0.0,0.86668054,1.616728699,0.750048159,0.0,0.0,0.0,0.0,0.0,21.883371965,13.707502151,0.0,0.0,9.969124067,0.0,0.0,0.0,0.0,5.909778994000001,6.440476768,0.0,0.0,116.40416867,1.280184557,1.280184557,5.613533512,0.86668054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.616728699,0.750048159,0.0,1.280184557,14.613533512,4.177056619,0.0,0.0,0.0,5.483605632,0.0,0.750048159,3.866258609,0.0,3.983441503,0.86668054,0.86668054,52.88271705,42.931094959999996,1.733316984,9.581464521000001,5.37968379,0.0,0.0,0.0,0.750048159,0.750048159,0.750048159,0.0,2.250124519,0.750048159,2.146865097,0.0,0.0,0.0,1.280184557,3.42700846,3.762999187,0.0,0.0,3.750288648,0.0,8.173846453,0.0,0.0,0.0,2.48281463,4.21667838,0.0,0.750048159,1.61613409,0.0,0.0,0.0,3.9829297120000002,3.9829297120000002,0.86668054,1.733316984,0.0,0.0,1.280184557,4.616318381,3.350027429,9.86745292,18.534913068999998,0.86668054,0.86668054,1.61613409,0.86668054,0.0,1.616728699,0.0,0.0,0.0,2.483365143,0.0,0.0,15.067561857000001,0.014057076,0.084375675,0.033511785,0.037592872000000006,0.0,0.057641339,0.0,0.0,0.0,0.0,0.050879252,0.0,0.345291908,0.0,0.0,0.0,1.161206527,0.01306404,0.001579784,0.0,2.0,2.0,"[[1, 2], [0, 1]]"
66x66,0.0,0.0,32.28337179,15.459823862,0.0,30.92253246,0.0,1.889931018,0.0,1.139882859,1.616728699,0.0,2.56032792,0.0,0.0,1.139882859,1.733316984,0.750048159,0.750048159,9.92658102,2.250124519,12.637202623,0.0,0.0,0.86668054,1.616728699,0.750048159,0.0,0.0,0.0,0.0,1.139882859,21.883371965,13.707502151,0.0,1.139882859,8.540356182,0.0,0.0,2.279744406,0.0,4.293644904000001,6.440476768,0.0,0.0,99.63590734,2.420067416,1.280184557,5.613533512,0.86668054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.616728699,0.750048159,0.0,1.280184557,22.592782202000002,4.177056619,0.0,0.0,0.0,7.763350038,0.0,0.750048159,36.446666769000004,2.279744406,3.983441503,0.86668054,2.006563399,52.88271705,212.40301682,2.873199843,30.476398459000002,3.7635497,0.0,0.0,5.699463109,0.750048159,0.750048159,0.750048159,0.0,2.250124519,0.750048159,2.146865097,0.0,1.139882859,0.0,1.280184557,3.42700846,2.146865097,0.0,0.0,4.890171507,0.0,8.173846453,1.139882859,0.0,0.0,0.86668054,9.916141489000001,0.0,3.0297925649999997,0.0,0.0,0.0,0.0,4.646540028,2.366795622,2.006563399,1.733316984,1.139882859,0.0,1.280184557,3.000184291,3.350027429,14.427007523,18.534913068999998,0.86668054,0.86668054,0.0,0.86668054,0.0,1.616728699,0.0,0.0,0.0,2.483365143,0.0,0.0,15.067561857000001,0.014057076,0.08069399299999999,0.046842842,0.042528746000000006,0.0,0.059595435,0.0,0.0,0.0,0.0,0.127982387,0.0,0.19817287,0.0,0.0,0.0,1.3695966130000001,0.01306404,0.001579784,0.0,2.0,2.0,"[[1, 2], [0, 2]]"
67x67,0.0,0.0,32.28337179,4.060443002,0.0,41.43848854,0.0,0.750048159,0.0,0.0,1.616728699,0.0,2.56032792,0.0,0.0,0.0,1.733316984,0.750048159,0.750048159,15.882982497,2.250124519,11.497319764,0.0,0.0,0.86668054,1.616728699,0.750048159,0.0,0.0,0.0,0.0,0.0,21.883371965,13.707502151,0.0,0.0,10.378604489,0.0,0.0,0.0,0.0,14.809600984000001,6.440476768,0.0,0.0,156.92897417,1.280184557,1.280184557,5.613533512,0.86668054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.616728699,0.750048159,0.0,1.280184557,14.613533512,4.177056619,0.0,0.0,0.0,5.483605632,0.0,0.750048159,2.250124519,0.0,3.983441503,0.86668054,0.86668054,52.88271705,45.77531936,1.733316984,3.116805059,3.7635497,0.0,0.0,0.0,0.750048159,0.750048159,0.750048159,5.2579199,2.250124519,0.750048159,2.146865097,0.0,0.0,0.0,1.280184557,3.42700846,2.146865097,0.0,0.0,3.750288648,0.0,8.173846453,0.0,0.0,0.0,0.86668054,4.21667838,0.0,0.750048159,0.0,0.0,10.51595608,0.0,2.366795622,2.366795622,0.86668054,1.733316984,0.0,0.0,1.280184557,3.000184291,3.350027429,9.86745292,18.534913068999998,0.86668054,0.86668054,0.0,0.86668054,0.0,1.616728699,0.0,0.0,0.0,2.483365143,0.0,0.0,15.067561857000001,0.014057076,0.064782456,0.044769028,0.032527755000000005,0.0,0.056466423,0.0,0.0,0.0,0.0,0.055351329000000005,0.0,0.300095439,0.0,0.0,0.0,1.137821851,0.023742942000000003,0.001579784,0.0,2.0,2.0,"[[1, 2], [0, 3]]"
68x68,0.0,0.0,32.28337179,8.61296132,1.820979954,31.833045472,2.731470392,0.750048159,0.0,0.0,1.616728699,0.910513012,4.381307874,0.0,0.910513012,0.0,1.733316984,0.750048159,0.750048159,9.008971519,4.071104473,11.497319764,0.0,0.0,0.86668054,1.616728699,0.750048159,0.0,0.0,0.0,0.0,0.0,21.883371965,14.618015162999999,0.910513012,0.0,7.852154981,0.910513012,0.0,0.0,0.0,4.293644904000001,6.440476768,0.910513012,0.0,89.99679842,1.280184557,1.280184557,6.524046524,0.86668054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.616728699,0.750048159,0.0,1.280184557,21.897531791,4.177056619,0.0,0.0,0.0,5.483605632,0.0,1.660561171,33.209626269,0.910513012,5.804421457,0.86668054,0.86668054,52.88271705,160.19251332,1.733316984,11.311344921,3.7635497,0.0,0.0,4.552518318,0.750048159,0.750048159,0.750048159,0.0,2.250124519,2.571028113,2.146865097,0.0,0.0,0.0,1.280184557,3.42700846,2.146865097,0.0,0.0,6.48175904,0.0,8.173846453,2.731470392,0.0,0.0,1.777193552,5.127191392,0.910513012,0.750048159,0.0,0.0,0.0,0.0,4.187775576,6.91931394,0.86668054,1.733316984,0.0,0.0,2.190697569,3.000184291,3.350027429,9.86745292,18.534913068999998,0.86668054,0.86668054,1.820979954,0.86668054,0.0,2.5272417110000003,0.0,0.0,0.910513012,3.393878155,0.0,0.0,15.978074869,0.014057076,0.09320745899999999,0.02796171,0.04469504900000001,0.0,0.073752767,0.0,0.0,0.0,0.0,0.10347474400000001,0.0,0.336756231,0.0,0.0,0.0,1.348562145,0.01306404,0.001579784,0.0,2.0,2.0,"[[1, 2], [0, 4]]"
69x69,0.0,0.0,32.28337179,13.959708780000001,0.0,32.53866655,0.0,1.139882859,0.0,1.139882859,2.48281463,0.0,2.56032792,0.0,0.0,1.139882859,1.733316984,0.0,0.0,5.4262351429999995,0.0,9.119032287,0.0,0.0,0.86668054,0.86668054,0.0,0.0,0.0,0.0,0.0,1.139882859,21.883371965,13.707502151,0.0,1.139882859,13.38879566,0.0,0.0,2.279744406,0.0,5.909778994000001,6.440476768,0.0,0.0,112.52123907000001,2.420067416,1.280184557,5.613533512,0.86668054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86668054,0.0,0.0,1.280184557,13.592782202,3.42700846,0.0,0.0,0.0,4.01306139,0.0,0.0,35.81267634,2.279744406,1.733316984,0.86668054,2.006563399,52.88271705,195.32864294,2.873199843,34.690933402,4.629635631,0.0,0.0,5.699463109,0.0,0.0,0.0,0.0,0.0,0.0,2.146865097,0.0,1.139882859,0.0,1.280184557,3.42700846,3.762999187,0.0,0.0,1.139882859,0.0,8.173846453,1.139882859,0.0,0.0,2.48281463,9.166093329999999,0.0,2.279744406,1.61613409,0.0,0.0,0.0,4.762559036,2.48281463,2.006563399,1.733316984,1.139882859,0.0,1.280184557,1.61613409,2.59997927,14.427007523,18.534913068999998,0.86668054,0.86668054,1.61613409,0.86668054,0.0,0.86668054,0.0,0.0,0.0,1.733316984,0.0,0.0,15.067561857000001,0.014057076,0.080593204,0.053969910999999995,0.024471918000000002,0.0,0.052365438,0.0,0.0,0.0,0.0,0.084754025,0.0,0.18702147,0.0,0.0,0.0,1.377369094,0.01306404,0.001579784,0.0,2.0,2.0,"[[1, 2], [1, 2]]"
70x70,0.0,0.0,32.28337179,2.56032792,0.0,43.054622630000004,0.0,0.0,0.0,0.0,2.48281463,0.0,2.56032792,0.0,0.0,0.0,1.733316984,0.0,0.0,11.382636620000001,0.0,7.9791494279999995,0.0,0.0,0.86668054,0.86668054,0.0,0.0,0.0,0.0,0.0,0.0,21.883371965,13.707502151,0.0,0.0,15.227043967,0.0,0.0,0.0,0.0,16.425735074000002,6.440476768,0.0,0.0,169.81430590000002,1.280184557,1.280184557,5.613533512,0.86668054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86668054,0.0,0.0,1.280184557,5.613533512,3.42700846,0.0,0.0,0.0,1.733316984,0.0,0.0,1.61613409,0.0,1.733316984,0.86668054,0.86668054,52.88271705,28.70094548,1.733316984,7.331340002,4.629635631,0.0,0.0,0.0,0.0,0.0,0.0,5.2579199,0.0,0.0,2.146865097,0.0,0.0,0.0,1.280184557,3.42700846,3.762999187,0.0,0.0,0.0,0.0,8.173846453,0.0,0.0,0.0,2.48281463,3.466630221,0.0,0.0,1.61613409,0.0,10.51595608,0.0,2.48281463,2.48281463,0.86668054,1.733316984,0.0,0.0,1.280184557,1.61613409,2.59997927,9.86745292,18.534913068999998,0.86668054,0.86668054,1.61613409,0.86668054,0.0,0.86668054,0.0,0.0,0.0,1.733316984,0.0,0.0,15.067561857000001,0.014057076,0.064681667,0.051896097,0.014470927000000001,0.0,0.049236426,0.0,0.0,0.0,0.0,0.012122967,0.0,0.288944039,0.0,0.0,0.0,1.145594332,0.023742942000000003,0.001579784,0.0,2.0,2.0,"[[1, 2], [1, 3]]"
71x71,0.0,0.0,32.28337179,7.1128462379999995,1.820979954,33.449179562000005,2.731470392,0.0,0.0,0.0,2.48281463,0.910513012,4.381307874,0.0,0.910513012,0.0,1.733316984,0.0,0.0,4.508625642,1.820979954,7.9791494279999995,0.0,0.0,0.86668054,0.86668054,0.0,0.0,0.0,0.0,0.0,0.0,21.883371965,14.618015162999999,0.910513012,0.0,12.700594459,0.910513012,0.0,0.0,0.0,5.909778994000001,6.440476768,0.910513012,0.0,102.88213015,1.280184557,1.280184557,6.524046524,0.86668054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86668054,0.0,0.0,1.280184557,12.897531791,3.42700846,0.0,0.0,0.0,1.733316984,0.0,0.910513012,32.575635840000004,0.910513012,3.5542969380000002,0.86668054,0.86668054,52.88271705,143.11813944,1.733316984,15.525879864,4.629635631,0.0,0.0,4.552518318,0.0,0.0,0.0,0.0,0.0,1.820979954,2.146865097,0.0,0.0,0.0,1.280184557,3.42700846,3.762999187,0.0,0.0,2.731470392,0.0,8.173846453,2.731470392,0.0,0.0,3.393327642,4.377143233,0.910513012,0.0,1.61613409,0.0,0.0,0.0,4.303794584,7.035332948,0.86668054,1.733316984,0.0,0.0,2.190697569,1.61613409,2.59997927,9.86745292,18.534913068999998,0.86668054,0.86668054,3.4371140440000003,0.86668054,0.0,1.777193552,0.0,0.0,0.910513012,2.643829996,0.0,0.0,15.978074869,0.014057076,0.09310667,0.035088779,0.026638221000000004,0.0,0.06652277000000001,0.0,0.0,0.0,0.0,0.060246381999999994,0.0,0.32560483100000004,0.0,0.0,0.0,1.356334626,0.01306404,0.001579784,0.0,2.0,2.0,"[[1, 2], [1, 4]]"
72x72,0.0,0.0,32.28337179,13.959708780000001,0.0,41.43848854,0.0,1.139882859,0.0,1.139882859,0.86668054,0.0,2.56032792,0.0,0.0,1.139882859,1.733316984,0.0,0.0,15.942191223,0.0,5.886697637,0.0,0.0,0.86668054,0.86668054,0.0,0.0,0.0,0.0,0.0,1.139882859,21.883371965,13.707502151,0.0,1.139882859,13.798276082000001,0.0,0.0,2.279744406,0.0,14.809600984000001,6.440476768,0.0,0.0,153.04604457,2.420067416,1.280184557,5.613533512,0.86668054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86668054,0.0,0.0,1.280184557,13.592782202,3.42700846,0.0,0.0,0.0,4.01306139,0.0,0.0,34.19654225,2.279744406,1.733316984,0.86668054,2.006563399,52.88271705,198.17286734,2.873199843,28.226273940000002,3.013501541,0.0,0.0,5.699463109,0.0,0.0,0.0,5.2579199,0.0,0.0,2.146865097,0.0,1.139882859,0.0,1.280184557,3.42700846,2.146865097,0.0,0.0,1.139882859,0.0,8.173846453,1.139882859,0.0,0.0,0.86668054,9.166093329999999,0.0,2.279744406,0.0,0.0,10.51595608,0.0,3.146424946,0.86668054,2.006563399,1.733316984,1.139882859,0.0,1.280184557,0.0,2.59997927,14.427007523,18.534913068999998,0.86668054,0.86668054,0.0,0.86668054,0.0,0.86668054,0.0,0.0,0.0,1.733316984,0.0,0.0,15.067561857000001,0.014057076,0.060999985,0.065227154,0.019406801,0.0,0.051190522,0.0,0.0,0.0,0.0,0.089226102,0.0,0.141825001,0.0,0.0,0.0,1.3539844179999998,0.023742942000000003,0.001579784,0.0,2.0,2.0,"[[1, 2], [2, 3]]"
73x73,0.0,0.0,32.28337179,18.512227098,1.820979954,31.833045472,2.731470392,1.139882859,0.0,1.139882859,0.86668054,0.910513012,4.381307874,0.0,0.910513012,1.139882859,1.733316984,0.0,0.0,9.068180245,1.820979954,5.886697637,0.0,0.0,0.86668054,0.86668054,0.0,0.0,0.0,0.0,0.0,1.139882859,21.883371965,14.618015162999999,0.910513012,1.139882859,11.271826574,0.910513012,0.0,2.279744406,0.0,4.293644904000001,6.440476768,0.910513012,0.0,86.11386882,2.420067416,1.280184557,6.524046524,0.86668054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86668054,0.0,0.0,1.280184557,20.876780481,3.42700846,0.0,0.0,0.0,4.01306139,0.0,0.910513012,65.15604400000001,3.190257418,3.5542969380000002,0.86668054,2.006563399,52.88271705,312.5900613,2.873199843,36.420813802,3.013501541,0.0,0.0,10.251981427,0.0,0.0,0.0,0.0,0.0,1.820979954,2.146865097,0.0,1.139882859,0.0,1.280184557,3.42700846,2.146865097,0.0,0.0,3.871353251,0.0,8.173846453,3.871353251,0.0,0.0,1.777193552,10.076606341999998,0.910513012,2.279744406,0.0,0.0,0.0,0.0,4.9674049,5.419198858,2.006563399,1.733316984,1.139882859,0.0,2.190697569,0.0,2.59997927,14.427007523,18.534913068999998,0.86668054,0.86668054,1.820979954,0.86668054,0.0,1.777193552,0.0,0.0,0.910513012,2.643829996,0.0,0.0,15.978074869,0.014057076,0.089424988,0.048419836,0.031574095,0.0,0.068476866,0.0,0.0,0.0,0.0,0.137349517,0.0,0.178485793,0.0,0.0,0.0,1.5647247119999999,0.01306404,0.001579784,0.0,2.0,2.0,"[[1, 2], [2, 4]]"
74x74,0.0,0.0,32.28337179,7.1128462379999995,1.820979954,42.349001552000004,2.731470392,0.0,0.0,0.0,0.86668054,0.910513012,4.381307874,0.0,0.910513012,0.0,1.733316984,0.0,0.0,15.024581722,1.820979954,4.746814778,0.0,0.0,0.86668054,0.86668054,0.0,0.0,0.0,0.0,0.0,0.0,21.883371965,14.618015162999999,0.910513012,0.0,13.110074881000001,0.910513012,0.0,0.0,0.0,14.809600984000001,6.440476768,0.910513012,0.0,143.40693565,1.280184557,1.280184557,6.524046524,0.86668054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86668054,0.0,0.0,1.280184557,12.897531791,3.42700846,0.0,0.0,0.0,1.733316984,0.0,0.910513012,30.95950175,0.910513012,3.5542969380000002,0.86668054,0.86668054,52.88271705,145.96236384,1.733316984,9.061220402,3.013501541,0.0,0.0,4.552518318,0.0,0.0,0.0,5.2579199,0.0,1.820979954,2.146865097,0.0,0.0,0.0,1.280184557,3.42700846,2.146865097,0.0,0.0,2.731470392,0.0,8.173846453,2.731470392,0.0,0.0,1.777193552,4.377143233,0.910513012,0.0,0.0,0.0,10.51595608,0.0,2.687660494,5.419198858,0.86668054,1.733316984,0.0,0.0,2.190697569,0.0,2.59997927,9.86745292,18.534913068999998,0.86668054,0.86668054,1.820979954,0.86668054,0.0,1.777193552,0.0,0.0,0.910513012,2.643829996,0.0,0.0,15.978074869,0.014057076,0.07351345100000001,0.04634602200000001,0.021573104000000003,0.0,0.06534785400000001,0.0,0.0,0.0,0.0,0.06471845899999999,0.0,0.280408362,0.0,0.0,0.0,1.33294995,0.023742942000000003,0.001579784,0.0,2.0,2.0,"[[1, 2], [3, 4]]"
75x75,0.0,0.0,44.22708,1.500115082,0.0,51.80086386000001,1.859170143,4.468396496,0.0,0.0,3.2328627890000003,0.0,2.788785337,0.0,0.0,1.859170143,5.451665321,0.750048159,0.750048159,5.367026417,2.250124519,13.449469857,0.0,0.0,1.7962925790000002,1.616728699,0.750048159,1.859170143,0.929612039,0.0,0.0,0.929612039,20.815168455,12.763376227999998,0.0,0.0,4.848439478,2.788785337,0.0,0.0,0.0,3.349451074,2.59997927,0.929612039,0.929612039,117.333780709,0.0,0.0,8.051697292,2.725850683,0.929612039,0.0,0.0,0.0,0.929612039,0.0,0.0,3.475898842,0.750048159,0.0,1.859170143,16.122134292,3.475898842,3.718348337,0.0,0.929612039,5.483605632,0.0,0.750048159,3.866258609,0.0,5.842611646,0.86668054,0.86668054,64.11335011,42.931094959999996,1.733316984,9.581464521000001,4.0994992329999995,0.929612039,0.0,0.0,0.750048159,0.750048159,0.750048159,0.0,2.250124519,1.679660198,0.86668054,0.0,0.0,0.929612039,0.0,4.585028877,2.48281463,0.0,0.0,3.750288648,1.859170143,19.207846935,0.929612039,0.0,0.0,3.4124266690000002,6.075848523,0.0,0.750048159,1.61613409,1.859170143,1.859170143,0.0,3.9829297120000002,5.842099855,1.7962925790000002,1.733316984,0.0,0.0,0.0,5.54593042,6.138812766000001,5.325800364,26.079230789999997,0.86668054,0.86668054,1.61613409,1.7962925790000002,0.0,1.616728699,0.929612039,2.788785337,0.929612039,2.483365143,0.0,0.0,18.892091978,0.014057076,0.09639219099999999,0.036085005,0.044017603,0.0,0.057641339,0.0,0.0,0.0,0.0,0.05110883,0.0,0.345291908,0.0,0.0,0.0,1.128175888,0.013278390000000001,0.001579784,0.0,2.0,2.0,"[[1, 3], [0, 1]]"
