coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Pericytes,ODMature1,Pericytes ODMature1
143x143,0.719174655,0.0,6.90107984,3.6576633640000003,0.0,18.295034371,0.0,2.188420369,2.157548282,1.43837221,3.823492543,2.914713648,0.0,0.0,0.0,0.0,7.210827334,0.750048159,2.207358453,16.454674167,7.341348602999999,10.702014291,0.0,0.0,5.75351704,7.941860597000001,1.469222814,0.719174655,0.0,0.0,0.0,1.43837221,6.882141756,16.717119117,0.0,0.0,10.106359378,0.719174655,5.443769546,0.0,37.63271747,15.046803818,6.510713436,1.43837221,0.0,221.57372437,0.0,9.039769334,0.0,28.23959944,0.0,0.719174655,0.0,16.660151892,0.719174655,32.965764942999996,1.43837221,16.980728585,0.750048159,0.0,1.43837221,23.502617796,8.370302654,8.725041365000001,0.0,0.719174655,3.750288648,0.719174655,0.750048159,3.866258609,18.795018435,5.846124307,0.719174655,0.0,5.091224083999999,58.7036799,0.0,54.036380357000006,2.366182249,0.0,0.0,1.43837221,1.469222814,0.750048159,0.750048159,5.2579199,3.6884967289999997,2.207358453,23.21555463,0.0,0.719174655,4.334079972,2.157548282,4.353085858,23.39331651,0.0,0.0,8.122338077,0.0,0.719174655,1.457310294,0.0,0.0,3.0545063,2.207358453,0.719174655,0.750048159,2.335308745,0.0,18.484005297,0.0,3.116249172,112.082423692,0.0,13.373822041,1.43837221,0.0,0.0,6.073628675,2.907596441,1.43837221,12.263752086,0.0,0.0,1.61613409,4.334079972,0.0,7.651127999,0.0,6.882141756,2.895682504,4.346047947,1.43837221,0.0,38.32642564,0.019976966000000002,0.116343373,0.11274716,0.051732201000000005,0.0,0.110905799,3.122905786,0.0,0.031706104,0.0,0.538446109,0.0,0.764374833,0.0,0.020208882,0.067668938,1.264857757,0.017113204,0.035414399,0.0,3.0,3.0,"[[0, 1, 3], [1, 3, 4]]"
144x144,0.719174655,0.0,5.443769546,5.64105316,0.0,21.270152142,0.0,3.180102376,2.157548282,1.43837221,2.366182249,1.983389796,0.0,0.0,1.983389796,2.975117771,7.736906836,1.741730166,0.750048159,16.454674167,4.95268897,10.702014291,0.0,0.0,5.75351704,7.941860597000001,1.469222814,0.719174655,0.0,0.0,0.0,1.43837221,11.840683689,10.88775922,0.0,0.0,10.106359378,1.7108566619999999,5.443769546,0.0,44.291365840000005,12.132090170000001,3.595999788,1.43837221,0.0,221.57372437,0.0,11.02315913,0.0,15.648995346,0.0,0.719174655,0.0,19.169679654,0.719174655,39.562421978,1.43837221,22.930971761000002,0.750048159,0.0,1.43837221,22.045307502,7.904674367,9.372044142,0.0,0.719174655,3.750288648,0.719174655,0.750048159,3.866258609,15.475187336,5.846124307,0.719174655,0.0,4.686012711,58.7036799,0.0,52.068045557,2.366182249,1.983389796,0.0,1.43837221,1.469222814,0.750048159,0.750048159,5.2579199,3.6884967289999997,0.750048159,23.21555463,0.991682007,0.719174655,4.860159474,2.157548282,5.405210266,24.384998517,0.0,0.0,7.717126704,1.983389796,0.719174655,0.0,0.0,1.983389796,3.0545063,1.741730166,0.719174655,0.750048159,2.335308745,0.0,17.087073639,0.0,3.116249172,81.782655722,0.0,15.883349803,1.43837221,0.0,0.0,4.616318381,2.907596441,1.43837221,9.349038438,0.991682007,0.0,1.61613409,10.81044161,0.0,6.193817705000001,0.0,7.873823763000001,2.430054217,4.346047947,1.43837221,0.0,38.16253027,0.019976966000000002,0.116343373,0.129718169,0.055416892,0.0,0.110905799,1.972758664,0.0,0.0,0.0,0.599279997,0.010784794,0.764374833,0.010793173,0.020208882,0.013680203,1.2332376409999999,0.046957386999999996,0.044569978999999996,0.0,3.0,3.0,"[[0, 1, 3], [2, 3, 4]]"
145x145,0.0,0.0,1.457310294,10.694160482000001,3.1500363250000003,6.830821244,4.725044404,3.7353041780000003,0.0,0.664523765,4.488016308,5.808616456,1.820979954,0.0,2.893902808,2.975117771,11.414988035,1.741730166,2.207358453,8.142290979,11.091067463000002,14.634551337,0.0,0.0,0.664523765,0.750048159,0.750048159,0.0,0.664523765,0.0,0.0,0.0,7.616679219,6.739872909,1.575036777,0.0,7.57990987,2.566718784,0.0,0.0,37.69609856,4.530847738,4.243770019,0.910513012,0.0,154.64154862,0.0,3.312446167,0.910513012,26.524690672000002,0.0,0.0,0.0,6.088672115,0.0,29.14428329,0.664523765,8.029347706,0.750048159,1.329056371,1.993574012,20.399445859,3.19904046,20.536601104,0.664523765,0.0,3.750288648,0.0,1.660561171,34.825760359,13.493076594000001,6.064678485,0.0,0.0,14.319603971,173.12087386,0.664523765,71.800935511,3.0307060139999997,6.635101497,0.664523765,4.552518318,1.414571924,0.750048159,0.750048159,0.0,3.57918089,5.357394778,5.316260017,0.991682007,0.664523765,8.092411791,0.0,9.53968899,3.9368724680000002,0.664523765,0.0,16.149702896,2.647913561,0.0,5.517837057,0.0,2.647913561,2.526647102,4.109553472,0.910513012,0.750048159,1.61613409,3.987122086,12.663427216999999,0.0,6.266285497,102.93349126999999,0.0,7.417722361999999,0.0,0.0,0.910513012,6.73815244,1.414571924,0.0,6.237362925,0.991682007,0.664523765,4.1016378090000005,12.049119512,0.0,3.117871465,0.0,0.991682007,3.359505313,2.989617542,0.0,0.0,44.768304092,0.0,0.14641437999999998,0.082678692,0.044039047,0.223201486,0.09895843800000001,2.4154159369999997,0.0,0.045532046,0.0,0.236450573,0.046678036,0.503826485,0.010793173,0.0,0.26499757199999996,1.311055423,0.032879219,0.039622861999999995,0.075526214,3.0,3.0,"[[0, 1, 4], [0, 1, 2]]"
146x146,0.719174655,0.0,1.457310294,10.868318968,3.1500363250000003,4.574878128,4.725044404,4.181994381,2.157548282,2.102895975,4.488016308,3.8252266600000002,1.820979954,0.0,0.910513012,0.0,15.185115279,0.750048159,2.207358453,9.580663189000001,9.826852322,15.353725992,0.0,0.0,6.418040805,7.941860597000001,1.469222814,0.719174655,0.664523765,0.0,0.0,1.43837221,4.096509496,6.739872909,1.575036777,0.0,7.57990987,2.294211432,0.0,0.0,37.37817982,4.530847738,7.839769807,2.348885222,0.0,154.64154862,0.0,4.925056159,0.910513012,38.206906426,0.0,0.719174655,0.0,6.436916437,0.719174655,24.609995538,2.102895975,12.866015410000001,0.750048159,1.329056371,3.431946222,22.556994141,2.926533108,14.041301382,0.664523765,0.719174655,3.750288648,0.719174655,1.660561171,34.825760359,21.034587818,9.660678273,0.719174655,0.0,11.071940569999999,173.12087386,0.664523765,64.096939741,3.0307060139999997,4.651711701,0.664523765,5.9908905279999995,2.1337465790000003,0.750048159,0.750048159,0.0,5.0175531,5.357394778,6.754632227,0.0,1.38369842,8.985791673,2.157548282,7.011223144,2.945190461,0.664523765,0.0,12.18286484,0.664523765,0.719174655,5.517837057,0.0,0.664523765,3.965019312,3.117871465,1.629687667,0.750048159,2.335308745,3.987122086,13.284309234,0.0,6.266285497,135.52084451,0.0,9.923626507,1.43837221,0.0,0.910513012,6.73815244,3.572120206,1.43837221,15.586401363,0.0,0.664523765,4.1016378090000005,6.992217258,0.0,3.117871465,0.0,1.43837221,3.806195516,6.58561733,1.43837221,0.0,51.199773862,0.00355112,0.15583785399999997,0.065204897,0.063899495,0.223201486,0.128192143,3.1873971469999995,0.0,0.045532046,0.0,0.457046729,0.035893242,0.801035625,0.0,0.020208882,0.25830723499999997,1.279510285,0.001517518,0.017543495,0.075526214,3.0,3.0,"[[0, 1, 4], [0, 1, 3]]"
147x147,0.0,0.0,6.90107984,8.710770686,3.1500363250000003,9.299473019,4.725044404,2.743622171,0.0,0.664523765,4.488016308,3.8252266600000002,1.820979954,0.0,0.910513012,0.0,9.431598239,0.750048159,2.207358453,8.142290979,9.107677667,14.634551337,0.0,0.0,0.664523765,0.750048159,0.750048159,0.0,0.664523765,0.0,0.0,0.0,8.101906832000001,17.627632129,1.575036777,0.0,7.57990987,1.575036777,5.443769546,0.0,31.723095100000002,4.530847738,4.243770019,0.910513012,0.0,154.64154862,0.0,6.7728259170000005,0.910513012,24.541300876,0.0,0.0,0.0,13.009593279,0.0,31.591014450000003,0.664523765,7.522874076000001,0.750048159,1.329056371,1.993574012,31.287205079,7.651127999,12.602929172,0.664523765,0.0,3.750288648,0.0,1.660561171,34.825760359,9.526238538000001,6.064678485,0.0,0.0,10.352765914999999,173.12087386,0.664523765,54.437961157000004,3.0307060139999997,4.651711701,0.664523765,4.552518318,1.414571924,0.750048159,0.750048159,0.0,3.57918089,5.357394778,27.093442437,0.0,0.664523765,6.109021995,0.0,5.572850934,24.722372881,0.664523765,0.0,12.18286484,0.664523765,0.0,5.517837057,0.0,0.664523765,2.526647102,3.117871465,0.910513012,0.750048159,1.61613409,3.987122086,9.688309446,0.0,6.266285497,104.38905064,0.0,8.894653852000001,0.0,0.0,0.910513012,6.73815244,1.414571924,0.0,6.237362925,0.0,0.664523765,4.1016378090000005,4.11544758,0.0,8.561641011,0.0,5.443769546,2.367823306,2.989617542,0.0,0.0,28.902773842000002,0.016425846,0.14641437999999998,0.07104100599999999,0.040354356,0.223201486,0.09895843800000001,2.726715969,0.0,0.045532046,0.0,0.270981232,0.035893242,0.503826485,0.0,0.0,0.265297101,1.472317902,0.006434302,0.033104545,0.075526214,3.0,3.0,"[[0, 1, 4], [0, 1, 4]]"
148x148,0.719174655,0.0,0.0,12.851708764000001,3.1500363250000003,7.549995899,4.725044404,5.1736763880000005,2.157548282,2.102895975,3.0307060139999997,2.893902808,1.820979954,0.0,2.893902808,2.975117771,15.711194781000001,1.741730166,0.750048159,9.580663189000001,7.438192689,15.353725992,0.0,0.0,6.418040805,7.941860597000001,1.469222814,0.719174655,0.664523765,0.0,0.0,1.43837221,9.055051429,0.910513012,1.575036777,0.0,7.57990987,3.2858934389999996,0.0,0.0,44.03682819,1.61613409,4.925056159,2.348885222,0.0,154.64154862,0.0,6.9084459549999995,0.910513012,25.616302332000004,0.0,0.719174655,0.0,8.946444198999998,0.719174655,31.206652573,2.102895975,18.816258586,0.750048159,1.329056371,3.431946222,21.099683847,2.4609048209999997,14.688304159000001,0.664523765,0.719174655,3.750288648,0.719174655,1.660561171,34.825760359,17.714756719,9.660678273,0.719174655,0.0,10.666729197,173.12087386,0.664523765,62.128604941,3.0307060139999997,6.635101497,0.664523765,5.9908905279999995,2.1337465790000003,0.750048159,0.750048159,0.0,5.0175531,3.900084484,6.754632227,0.991682007,1.38369842,9.511871175,2.157548282,8.063347552,3.9368724680000002,0.664523765,0.0,11.777653467,2.647913561,0.719174655,4.060526763,0.0,2.647913561,3.965019312,2.652243178,1.629687667,0.750048159,2.335308745,3.987122086,11.887377576,0.0,6.266285497,105.22107654,0.0,12.433154269,1.43837221,0.0,0.910513012,5.280842146,3.572120206,1.43837221,12.671687715,0.991682007,0.664523765,4.1016378090000005,13.468578896,0.0,1.660561171,0.0,2.430054217,3.3405672290000004,6.58561733,1.43837221,0.0,51.035878492,0.00355112,0.15583785399999997,0.08217590599999999,0.06758418599999999,0.223201486,0.128192143,2.037250025,0.0,0.013825942,0.0,0.517880617,0.046678036,0.801035625,0.010793173,0.020208882,0.2043185,1.2478901690000002,0.031361701,0.026699075,0.075526214,3.0,3.0,"[[0, 1, 4], [0, 2, 3]]"
149x149,0.0,0.0,5.443769546,10.694160482000001,3.1500363250000003,12.274590790000001,4.725044404,3.7353041780000003,0.0,0.664523765,3.0307060139999997,2.893902808,1.820979954,0.0,2.893902808,2.975117771,9.957677741000001,1.741730166,0.750048159,8.142290979,6.719018034,14.634551337,0.0,0.0,0.664523765,0.750048159,0.750048159,0.0,0.664523765,0.0,0.0,0.0,13.060448765,11.798272231999999,1.575036777,0.0,7.57990987,2.566718784,5.443769546,0.0,38.38174347,1.61613409,1.329056371,0.910513012,0.0,154.64154862,0.0,8.756215713,0.910513012,11.950696782000001,0.0,0.0,0.0,15.519121040999998,0.0,38.187671484999996,0.664523765,13.473117252,0.750048159,1.329056371,1.993574012,29.829894785,7.185499712,13.249931949,0.664523765,0.0,3.750288648,0.0,1.660561171,34.825760359,6.2064074389999995,6.064678485,0.0,0.0,9.947554542,173.12087386,0.664523765,52.469626356999996,3.0307060139999997,6.635101497,0.664523765,4.552518318,1.414571924,0.750048159,0.750048159,0.0,3.57918089,3.900084484,27.093442437,0.991682007,0.664523765,6.635101497,0.0,6.624975342,25.714054888,0.664523765,0.0,11.777653467,2.647913561,0.0,4.060526763,0.0,2.647913561,2.526647102,2.652243178,0.910513012,0.750048159,1.61613409,3.987122086,8.291377788,0.0,6.266285497,74.08928267,0.0,11.404181614,0.0,0.0,0.910513012,5.280842146,1.414571924,0.0,3.322649277,0.991682007,0.664523765,4.1016378090000005,10.591809218,0.0,7.104330717,0.0,6.435451553,1.902195019,2.989617542,0.0,0.0,28.738878472000003,0.016425846,0.14641437999999998,0.088012015,0.044039047,0.223201486,0.09895843800000001,1.5765688469999999,0.0,0.013825942,0.0,0.33181512,0.046678036,0.503826485,0.010793173,0.0,0.211308366,1.440697786,0.036278485,0.042260124999999996,0.075526214,3.0,3.0,"[[0, 1, 4], [0, 2, 4]]"
150x150,0.719174655,0.0,5.443769546,10.868318968,3.1500363250000003,10.018647674,4.725044404,4.181994381,2.157548282,2.102895975,3.0307060139999997,0.910513012,1.820979954,0.0,0.910513012,0.0,13.727804985,0.750048159,0.750048159,9.580663189000001,5.454802893,15.353725992,0.0,0.0,6.418040805,7.941860597000001,1.469222814,0.719174655,0.664523765,0.0,0.0,1.43837221,9.540279042000002,11.798272231999999,1.575036777,0.0,7.57990987,2.294211432,5.443769546,0.0,38.06382473,1.61613409,4.925056159,2.348885222,0.0,154.64154862,0.0,10.368825705,0.910513012,23.632912536,0.0,0.719174655,0.0,15.867365363,0.719174655,33.653383733,2.102895975,18.309784956,0.750048159,1.329056371,3.431946222,31.987443067,6.9129923600000005,6.754632227,0.664523765,0.719174655,3.750288648,0.719174655,1.660561171,34.825760359,13.747918663,9.660678273,0.719174655,0.0,6.699891141,173.12087386,0.664523765,44.765630587,3.0307060139999997,4.651711701,0.664523765,5.9908905279999995,2.1337465790000003,0.750048159,0.750048159,0.0,5.0175531,3.900084484,28.531814646999997,0.0,1.38369842,7.5284813790000005,2.157548282,4.096509496,24.722372881,0.664523765,0.0,7.810815411,0.664523765,0.719174655,4.060526763,0.0,0.664523765,3.965019312,1.660561171,1.629687667,0.750048159,2.335308745,3.987122086,8.912259805,0.0,6.266285497,106.67663591,0.0,13.910085759000001,1.43837221,0.0,0.910513012,5.280842146,3.572120206,1.43837221,12.671687715,0.0,0.664523765,4.1016378090000005,5.534906964,0.0,7.104330717,0.0,6.882141756,2.348885222,6.58561733,1.43837221,0.0,35.170348242,0.019976966000000002,0.15583785399999997,0.07053822,0.063899495,0.223201486,0.128192143,2.3485500569999997,0.0,0.013825942,0.0,0.552411276,0.035893242,0.801035625,0.0,0.020208882,0.204618029,1.409152648,0.004916784,0.020180758,0.075526214,3.0,3.0,"[[0, 1, 4], [0, 3, 4]]"
151x151,0.719174655,0.0,1.457310294,10.193571477999999,1.820979954,6.220939528,2.731470392,3.180102376,2.157548282,1.43837221,3.823492543,5.808616456,1.820979954,0.0,2.893902808,2.975117771,9.19421713,1.741730166,2.207358453,9.580663189000001,11.145718353,10.702014291,0.0,0.0,5.75351704,7.941860597000001,1.469222814,0.719174655,0.0,0.0,0.0,1.43837221,6.396914143,6.739872909,0.910513012,0.0,7.57990987,2.6213696740000003,0.0,0.0,43.605720930000004,4.530847738,6.510713436,2.348885222,0.0,154.64154862,0.0,5.579389583999999,0.910513012,30.222989236000004,0.0,0.719174655,0.0,9.739230727999999,0.719174655,30.519033782999998,1.43837221,17.487202215,0.750048159,0.0,1.43837221,19.898856855000002,3.9182151149999997,16.658713297000002,0.0,0.719174655,3.750288648,0.719174655,1.660561171,34.825760359,23.672369503,7.667104261,0.719174655,0.0,9.058062139999999,173.12087386,0.0,79.593894573,2.366182249,1.983389796,0.0,5.9908905279999995,1.469222814,0.750048159,0.750048159,0.0,3.6884967289999997,4.028338407,1.43837221,0.991682007,0.719174655,6.3174697680000005,2.157548282,8.319923914,2.607816097,0.0,0.0,14.820646525,1.983389796,0.719174655,4.188780685999999,0.0,1.983389796,3.965019312,4.109553472,1.629687667,0.750048159,2.335308745,0.0,10.943166988,0.0,4.937229126,115.17938264,0.0,11.896890550999998,1.43837221,0.0,0.910513012,6.073628675,2.907596441,1.43837221,12.263752086,0.991682007,0.0,3.4371140440000003,12.267751904,0.0,3.117871465,0.0,2.430054217,4.797877523,5.256560959,1.43837221,0.0,55.102468902,0.00355112,0.14476837599999998,0.107577528,0.06758418599999999,0.0,0.128192143,2.8116057540000003,0.0,0.031706104,0.0,0.552038865,0.010784794,0.801035625,0.010793173,0.020208882,0.067369409,1.314335572,0.032879219,0.041932715999999995,0.0,3.0,3.0,"[[0, 1, 4], [1, 2, 3]]"
152x152,0.0,0.0,6.90107984,8.036023195999999,1.820979954,10.945534419000001,2.731470392,1.741730166,0.0,0.0,3.823492543,5.808616456,1.820979954,0.0,2.893902808,2.975117771,3.44070009,1.741730166,2.207358453,8.142290979,10.426543698,9.982839636,0.0,0.0,0.0,0.750048159,0.750048159,0.0,0.0,0.0,0.0,0.0,10.402311479000002,17.627632129,0.910513012,0.0,7.57990987,1.902195019,5.443769546,0.0,37.95063621,4.530847738,2.914713648,0.910513012,0.0,154.64154862,0.0,7.427159342,0.910513012,16.557383686,0.0,0.0,0.0,16.31190757,0.0,37.500052695,0.0,12.144060881000001,0.750048159,0.0,0.0,28.629067793,8.642810006000001,15.220341087000001,0.0,0.0,3.750288648,0.0,1.660561171,34.825760359,12.164020223000001,4.071104473,0.0,0.0,8.338887484999999,173.12087386,0.0,69.934915989,2.366182249,1.983389796,0.0,4.552518318,0.750048159,0.750048159,0.750048159,0.0,2.250124519,4.028338407,21.77718242,0.991682007,0.0,3.44070009,0.0,6.881551704,24.384998517,0.0,0.0,14.820646525,1.983389796,0.0,4.188780685999999,0.0,1.983389796,2.526647102,4.109553472,0.910513012,0.750048159,1.61613409,0.0,7.3471671999999995,0.0,4.937229126,84.04758877,0.0,10.867917896,0.0,0.0,0.910513012,6.073628675,0.750048159,0.0,2.914713648,0.991682007,0.0,3.4371140440000003,9.390982226,0.0,8.561641011,0.0,6.435451553,3.359505313,1.660561171,0.0,0.0,32.805468882,0.016425846,0.135344902,0.113413637,0.044039047,0.0,0.09895843800000001,2.350924576,0.0,0.031706104,0.0,0.365973368,0.010784794,0.503826485,0.010793173,0.0,0.074359275,1.507143189,0.037796003,0.057493765999999995,0.0,3.0,3.0,"[[0, 1, 4], [1, 2, 4]]"
153x153,0.719174655,0.0,6.90107984,8.210181682,1.820979954,8.689591303,2.731470392,2.188420369,2.157548282,1.43837221,3.823492543,3.8252266600000002,1.820979954,0.0,0.910513012,0.0,7.210827334,0.750048159,2.207358453,9.580663189000001,9.162328556999999,10.702014291,0.0,0.0,5.75351704,7.941860597000001,1.469222814,0.719174655,0.0,0.0,0.0,1.43837221,6.882141756,17.627632129,0.910513012,0.0,7.57990987,1.629687667,5.443769546,0.0,37.63271747,4.530847738,6.510713436,2.348885222,0.0,154.64154862,0.0,9.039769334,0.910513012,28.23959944,0.0,0.719174655,0.0,16.660151892,0.719174655,32.965764942999996,1.43837221,16.980728585,0.750048159,0.0,1.43837221,30.786616075,8.370302654,8.725041365000001,0.0,0.719174655,3.750288648,0.719174655,1.660561171,34.825760359,19.705531447,7.667104261,0.719174655,0.0,5.091224083999999,173.12087386,0.0,62.230920219000005,2.366182249,0.0,0.0,5.9908905279999995,1.469222814,0.750048159,0.750048159,0.0,3.6884967289999997,4.028338407,23.21555463,0.0,0.719174655,4.334079972,2.157548282,4.353085858,23.39331651,0.0,0.0,10.853808469,0.0,0.719174655,4.188780685999999,0.0,0.0,3.965019312,3.117871465,1.629687667,0.750048159,2.335308745,0.0,7.968049216999999,0.0,4.937229126,116.63494201,0.0,13.373822041,1.43837221,0.0,0.910513012,6.073628675,2.907596441,1.43837221,12.263752086,0.0,0.0,3.4371140440000003,4.334079972,0.0,8.561641011,0.0,6.882141756,3.806195516,5.256560959,1.43837221,0.0,39.236938652,0.019976966000000002,0.14476837599999998,0.095939842,0.063899495,0.0,0.128192143,3.122905786,0.0,0.031706104,0.0,0.586569524,0.0,0.801035625,0.0,0.020208882,0.067668938,1.475598051,0.006434302,0.035414399,0.0,3.0,3.0,"[[0, 1, 4], [1, 3, 4]]"
154x154,0.719174655,0.0,5.443769546,10.193571477999999,1.820979954,11.664709074000001,2.731470392,3.180102376,2.157548282,1.43837221,2.366182249,2.893902808,1.820979954,0.0,2.893902808,2.975117771,7.736906836,1.741730166,0.750048159,9.580663189000001,6.773668924,10.702014291,0.0,0.0,5.75351704,7.941860597000001,1.469222814,0.719174655,0.0,0.0,0.0,1.43837221,11.840683689,11.798272231999999,0.910513012,0.0,7.57990987,2.6213696740000003,5.443769546,0.0,44.291365840000005,1.61613409,3.595999788,2.348885222,0.0,154.64154862,0.0,11.02315913,0.910513012,15.648995346,0.0,0.719174655,0.0,19.169679654,0.719174655,39.562421978,1.43837221,22.930971761000002,0.750048159,0.0,1.43837221,29.329305781000002,7.904674367,9.372044142,0.0,0.719174655,3.750288648,0.719174655,1.660561171,34.825760359,16.385700348,7.667104261,0.719174655,0.0,4.686012711,173.12087386,0.0,60.262585419,2.366182249,1.983389796,0.0,5.9908905279999995,1.469222814,0.750048159,0.750048159,0.0,3.6884967289999997,2.571028113,23.21555463,0.991682007,0.719174655,4.860159474,2.157548282,5.405210266,24.384998517,0.0,0.0,10.448597096,1.983389796,0.719174655,2.731470392,0.0,1.983389796,3.965019312,2.652243178,1.629687667,0.750048159,2.335308745,0.0,6.571117558999999,0.0,4.937229126,86.33517404,0.0,15.883349803,1.43837221,0.0,0.910513012,4.616318381,2.907596441,1.43837221,9.349038438,0.991682007,0.0,3.4371140440000003,10.81044161,0.0,7.104330717,0.0,7.873823763000001,3.3405672290000004,5.256560959,1.43837221,0.0,39.073043282,0.019976966000000002,0.14476837599999998,0.11291085099999999,0.06758418599999999,0.0,0.128192143,1.972758664,0.0,0.0,0.0,0.647403412,0.010784794,0.801035625,0.010793173,0.020208882,0.013680203,1.4439779350000002,0.036278485,0.044569978999999996,0.0,3.0,3.0,"[[0, 1, 4], [2, 3, 4]]"
155x155,0.0,0.0,1.457310294,17.541023024,1.329056371,14.820130222,1.993574012,4.875187037,0.0,1.804406624,2.871882218,4.898103444,0.0,0.0,1.983389796,4.11500063,11.414988035,1.741730166,2.207358453,19.57585656,9.270087509,12.542099546,0.0,0.0,0.664523765,0.750048159,0.750048159,0.0,0.664523765,0.0,0.0,1.139882859,7.616679219,5.829359897,0.664523765,1.139882859,8.677591493,1.6562057719999999,0.0,2.279744406,37.69609856,13.430669728000002,4.243770019,0.0,0.0,204.80546304,1.139882859,3.312446167,0.0,26.524690672000002,0.0,0.0,0.0,6.088672115,0.0,29.14428329,0.664523765,8.029347706,0.750048159,1.329056371,1.993574012,21.094696269999996,3.19904046,20.536601104,0.664523765,0.0,6.0300330540000004,0.0,0.750048159,36.446666769000004,14.862307988000001,4.243698531,0.0,1.139882859,14.319603971,228.17560176,1.804406624,84.501329587,1.414571924,6.635101497,0.664523765,5.699463109,1.414571924,0.750048159,0.750048159,5.2579199,3.57918089,3.536414824,5.316260017,0.991682007,1.804406624,8.092411791,0.0,9.53968899,2.320738378,0.664523765,0.0,14.558115362999999,2.647913561,0.0,3.926249524,0.0,2.647913561,0.0,8.898503569,0.0,3.0297925649999997,0.0,3.987122086,23.179383297,0.0,5.108915859,96.764838862,1.139882859,7.417722361999999,1.139882859,0.0,0.0,5.12201835,1.414571924,4.559554603,6.237362925,0.991682007,0.664523765,0.664523765,12.049119512,0.0,2.207358453,0.0,0.991682007,2.448992301,2.07910453,0.0,0.0,43.85779108,0.0,0.11430769499999999,0.112817067,0.036807627,0.223201486,0.08362619,2.4154159369999997,0.0,0.045532046,0.0,0.265430293,0.046678036,0.320046655,0.010793173,0.0,0.26499757199999996,1.3087052149999998,0.043558121,0.039622861999999995,0.075526214,3.0,3.0,"[[0, 2, 3], [0, 1, 2]]"
156x156,0.719174655,0.0,1.457310294,17.71518151,1.329056371,12.564187106,1.993574012,5.32187724,2.157548282,3.242778834,2.871882218,2.914713648,0.0,0.0,0.0,1.139882859,15.185115279,0.750048159,2.207358453,21.01422877,8.005872368,13.261274200999999,0.0,0.0,6.418040805,7.941860597000001,1.469222814,0.719174655,0.664523765,0.0,0.0,2.578255069,4.096509496,5.829359897,0.664523765,1.139882859,8.677591493,1.38369842,0.0,2.279744406,37.37817982,13.430669728000002,7.839769807,1.43837221,0.0,204.80546304,1.139882859,4.925056159,0.0,38.206906426,0.0,0.719174655,0.0,6.436916437,0.719174655,24.609995538,2.102895975,12.866015410000001,0.750048159,1.329056371,3.431946222,23.252244551999997,2.926533108,14.041301382,0.664523765,0.719174655,6.0300330540000004,0.719174655,0.750048159,36.446666769000004,22.403819212000002,7.839698319,0.719174655,1.139882859,11.071940569999999,228.17560176,1.804406624,76.797333817,1.414571924,4.651711701,0.664523765,7.137835319,2.1337465790000003,0.750048159,0.750048159,5.2579199,5.0175531,3.536414824,6.754632227,0.0,2.523581279,8.985791673,2.157548282,7.011223144,1.329056371,0.664523765,0.0,10.591277306999999,0.664523765,0.719174655,3.926249524,0.0,0.664523765,1.43837221,7.906821562,0.719174655,3.0297925649999997,0.719174655,3.987122086,23.800265314,0.0,5.108915859,129.352192102,1.139882859,9.923626507,2.578255069,0.0,0.0,5.12201835,3.572120206,5.997926812999999,15.586401363,0.0,0.664523765,0.664523765,6.992217258,0.0,2.207358453,0.0,1.43837221,2.895682504,5.675104318,1.43837221,0.0,50.28926085,0.00355112,0.12373116899999999,0.095343272,0.056668075000000005,0.223201486,0.112859895,3.1873971469999995,0.0,0.045532046,0.0,0.486026449,0.035893242,0.6172557949999999,0.0,0.020208882,0.25830723499999997,1.2771600769999998,0.012196420000000001,0.017543495,0.075526214,3.0,3.0,"[[0, 2, 3], [0, 1, 3]]"
