coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODMature2,Ependymal,ODMature2cells
156x156,0.274911387,6.7749544760000004,3.7378681489999996,2.6648986519999998,2.0884284600000003,82.921265151,18.320268569,19.281817756000002,2.55410292,0.41237493,27.139671561999997,0.9888106779999999,0.0,2.604902758,3.4562590230000003,0.41237493,5.57812171,4.64251939,22.591579898,20.762394646,75.34794275600001,13.479318501000002,3.726870808,0.274911387,3.0172638450000004,20.426834227999997,1.2637311949999999,2.321884416,6.868385356000001,0.137454413,2.2525289319999997,2.604902758,2.363358376,13.988340805,2.467448345,0.137454413,16.804746232,6.2771516179999995,0.41237493,1.401171765,120.755950757,1.8401678449999999,3.4067871149999998,2.875514543,0.274911387,6.671027327,5.622242304,9.998694961,2.467448345,14.06481953,0.851356265,2.742359732,0.0,8.228136436,2.913178693,66.475684549,9.445136887,6.113089526,16.103448360999998,2.363358376,3.31880461,20.294637014000003,11.417481609,11.991753928,0.0,5.017242533,1.2637311949999999,2.115088362,0.851356265,0.274911387,37.83967317,5.784914796,0.41237493,0.687252188,231.692560328,0.0,2.2525289319999997,132.63650302900004,3.5937159970000003,0.851356265,0.0,5.356399009,7.04863742,2.467448345,1.401171765,3.74972059,6.762670493,0.5498155,5.736781047,0.41237493,0.9888106779999999,3.429633565,1.702713432,11.94594065,7.11069816,0.0,1.401171765,48.220436149,3.0129551130000003,11.089311768,7.539983025000001,0.9888106779999999,2.38996562,0.137454413,8.320477568000001,6.362579546,0.0,1.634632228,6.362579546,26.962366677,0.41237493,0.274911387,228.29217472099998,0.5498155,12.75066015,1.772086641,0.137454413,2.2525289319999997,1.099616611,15.047159410999999,13.214484883,37.730712324,0.0,1.2637311949999999,0.0,6.972512151,4.139231709,2.467448345,0.274911387,10.440564696,19.975151615999998,5.028264394000001,0.9888106779999999,2.829014307,144.576290311,0.005950012,0.5088445859999999,0.026880646,0.26021382400000004,0.0,0.498034388,4.870815482,4.155924606,0.0,0.0,0.11672255799999999,0.0,5.225339302,0.0,0.241821646,0.008374653,0.194793421,0.002089427,0.078627877,0.0,3.0,3.0,"[0, 1, 3]"
157x157,0.274911387,6.7749544760000004,3.814258724,2.817670988,3.092557963,81.799801211,20.252205506,20.209564596000003,0.0,1.3401217699999999,32.160685322999996,0.137454413,0.92774684,2.604902758,2.604902758,0.41237493,6.735093592,3.092557963,18.946653163,19.911038381,77.933805316,10.073871306000001,2.875514543,1.202658227,3.0172638450000004,20.426834227999997,1.3401217699999999,2.321884416,2.611602958,0.137454413,0.5498155,3.532649598,1.512002111,13.13698454,2.467448345,0.137454413,16.259038636,3.799451263,1.3401217699999999,0.5498155,120.755950757,2.920747615,3.4067871149999998,2.875514543,0.274911387,4.116924407,7.477728072000001,10.926441801,2.467448345,11.51071661,0.0,4.5978455,0.0,4.899100878,2.061822428,66.475684549,9.445136887,4.486733446000001,14.477092281,1.512002111,2.467448345,20.98215128,12.498061379,10.289040496,0.0,3.3908864530000002,0.41237493,1.3401217699999999,0.92774684,0.274911387,40.153611225999995,10.500150028,0.41237493,0.687252188,223.58433935800002,0.0,0.5498155,132.09079543300004,2.742359732,0.0,0.92774684,2.0273634510000003,9.05699879,3.3951951850000004,1.47756234,2.047007158,10.626548558,1.47756234,5.736781047,2.2678606980000002,0.137454413,3.429633565,0.0,12.022331225,8.038445,0.0,0.5498155,50.457935216,3.0129551130000003,12.169891538,7.539983025000001,0.137454413,2.542737956,0.137454413,7.6218604160000005,6.362579546,0.0,1.634632228,6.362579546,25.336010596999998,0.41237493,0.274911387,229.21992156099998,1.47756234,12.75066015,1.772086641,0.137454413,0.5498155,2.0273634510000003,18.440972784000003,9.415343812,36.955745732,0.0,0.41237493,0.0,4.4948117960000005,3.287875444,2.467448345,0.274911387,11.521144465999999,15.794744147,7.113004437000001,0.137454413,0.274911387,145.187502059,0.005950012,0.540378766,0.061072232000000004,0.263571267,0.0,0.519586578,4.870815482,4.3194522410000005,0.0,0.0,0.08888726799999999,0.0,5.230261348999999,0.0,0.215493467,0.006769616,0.194793421,0.025111019000000002,0.123093257,0.0,3.0,3.0,"[0, 1, 4]"
158x158,0.38640463,6.7489841760000004,1.624157314,4.794000941,1.237760895,91.91472324099999,17.469601004,27.730146073,2.55410292,0.772801049,27.326116022,0.851356265,0.0,2.853852975,4.864403659,0.38640463,6.03175144,5.337487932,18.260387182,21.096894256,79.914745696,11.31362579,4.473731319,0.38640463,2.853852975,21.285181088999998,1.624157314,3.566672965,8.507274385,0.38640463,2.089118062,2.467448345,3.556200898,15.121564924,2.467448345,0.0,16.415465689999998,5.812880472,0.0,1.237760895,120.86744399999999,1.702713432,4.042133751,2.463139613,0.0,5.407955895000001,5.321394746,10.634041597,2.853852975,13.574578909,1.237760895,3.240249394,0.0,7.437013675,1.237760895,67.497465577,9.419166587,7.666383668,16.051513579,1.237760895,4.478040051,17.620463547,10.857119111,11.423651712,0.0,6.176477974,0.851356265,2.089118062,0.851356265,0.38640463,36.428664556,5.190833125999999,0.38640463,0.38640463,201.947101438,0.0,1.702713432,131.49259534700002,3.31880461,1.237760895,0.38640463,5.029583447,6.428633168999999,2.853852975,1.624157314,3.33734566,8.505329906,0.38640463,5.736781047,1.159235441,0.851356265,4.013047394,1.702713432,13.361766742,7.333683709,0.0,2.396955314,46.192205395,3.622375054,9.610892027,8.175329661000001,0.851356265,4.0211231000000005,0.38640463,9.658446977,7.135380595,0.0,2.407433277,6.7489841760000004,27.965853722999995,0.38640463,0.38640463,227.965359159,0.0,12.724689849999999,2.021036858,0.0,1.702713432,0.772801049,13.138092287,15.934584338,36.999164073,0.0,2.010591706,0.0,13.214699897,3.700900508,3.240249394,0.0,10.173342016,18.333362549999997,2.94050755,0.851356265,2.55410292,140.88043657,0.005950012,0.39994716299999994,0.003502826,0.27203999700000003,0.0,0.403105054,4.870815482,3.363613817,0.0,0.0,0.166402814,0.0,4.242483063,0.0,0.227021113,0.04886486699999999,0.32423039200000003,0.187066643,0.057004583,0.016971307,3.0,3.0,"[0, 2, 3]"
159x159,0.38640463,6.7489841760000004,1.700547889,4.946773277,2.2418903980000002,90.793259301,19.401537941,28.657892913,0.0,1.700547889,32.347129783,0.0,0.92774684,2.853852975,4.013047394,0.38640463,7.1887233219999995,3.7875265049999998,14.615460447,20.245537991,82.50060825599999,7.908178595,3.622375054,1.31415147,2.853852975,21.285181088999998,1.700547889,3.566672965,4.250491987,0.38640463,0.38640463,3.3951951850000004,2.704844633,14.270208659,2.467448345,0.0,15.869758094,3.335180117,0.92774684,0.38640463,120.86744399999999,2.783293202,4.042133751,2.463139613,0.0,2.853852975,7.1768805140000005,11.561788436999999,2.853852975,11.020475989,0.38640463,5.095735162,0.0,4.107978117,0.38640463,67.497465577,9.419166587,6.040027588,14.425157498999999,0.38640463,3.626683786,18.307977813,11.937698881,9.72093828,0.0,4.550121894,0.0,1.31415147,0.92774684,0.38640463,38.742602612,9.906068357999999,0.38640463,0.38640463,193.838880468,0.0,0.0,130.94688775100002,2.467448345,0.38640463,1.31415147,1.700547889,8.436994539,3.781599815,1.700547889,1.634632228,12.369207971000002,1.31415147,5.736781047,3.014721209,0.0,4.013047394,0.0,13.438157317,8.261430549,0.0,1.545599049,48.429704462000004,3.622375054,10.691471797,8.175329661000001,0.0,4.1738954360000005,0.38640463,8.959829825,7.135380595,0.0,2.407433277,6.7489841760000004,26.339497642999998,0.38640463,0.38640463,228.893105999,0.92774684,12.724689849999999,2.021036858,0.0,0.0,1.700547889,16.53190566,12.135443267,36.224197481,0.0,1.159235441,0.0,10.736999542,2.849544243,3.240249394,0.0,11.253921786,14.152955080999998,5.0252475930000005,0.0,0.0,141.491648318,0.005950012,0.43148134299999996,0.037694412000000004,0.27539744,0.0,0.42465724400000004,4.870815482,3.527141452,0.0,0.0,0.138567524,0.0,4.24740511,0.0,0.200692934,0.047259829999999996,0.32423039200000003,0.210088235,0.101469963,0.016971307,3.0,3.0,"[0, 2, 4]"
160x160,0.0,6.362579546,1.779103105,3.5581992,2.706842033,94.022081891,19.866489576,19.384828765,2.55410292,0.92774684,31.194178283,0.851356265,0.92774684,2.467448345,3.31880461,0.0,6.265177722000001,5.260932963,22.591192038,19.937658815,87.269606486,9.768026741,3.314495878,0.92774684,2.467448345,19.73958204,1.779103105,1.634632228,4.256782398,0.0,1.702713432,3.3951951850000004,0.851356265,13.575965875,2.467448345,0.0,14.330436746000002,5.967826263,0.92774684,0.851356265,120.48103936999999,4.486006634,3.269332702,2.463139613,0.0,5.021551265,6.790475884,10.788987387999999,2.467448345,12.415343468,0.851356265,4.3229341130000005,0.0,6.819161466000001,0.851356265,66.33823013599999,9.032761957,5.116481988,16.20645937,0.851356265,3.31880461,20.946975912,9.389920325999999,9.105242044,0.0,5.944989373,0.851356265,2.6304602719999997,1.779103105,0.0,39.213861208999994,8.05257999,0.0,0.0,231.10605735800002,0.0,1.702713432,132.49882551600004,3.31880461,0.851356265,0.92774684,5.1845292380000005,7.048420462,3.3951951850000004,1.779103105,3.33734566,11.36707677,0.92774684,5.736781047,1.855485768,0.851356265,2.467448345,1.702713432,10.811865061999999,7.4886295,0.0,0.851356265,51.140887811,2.463139613,10.84858618,7.402528612,0.851356265,3.5581992,0.0,6.877037033000001,6.362579546,0.0,1.634632228,6.362579546,25.415952043,0.0,0.0,228.12030495,0.92774684,12.33828522,1.634632228,0.0,1.702713432,0.92774684,19.47871422,14.932324065,35.22206628,0.0,0.851356265,0.0,6.80064238,3.314495878,2.467448345,0.0,11.024594481,17.329068653,7.192945883,0.851356265,2.55410292,144.438456878,0.005950012,0.4910166349999999,0.037694412000000004,0.277276773,0.0,0.48968090799999997,4.870815482,3.968213986,0.0,0.0,0.118237947,0.0,4.83670359,0.0,0.208229049,0.008374653,0.194793421,0.025111019000000002,0.099093982,0.0,3.0,3.0,"[0, 3, 4]"
161x161,0.6613160170000001,0.79877956,4.5106691979999995,5.7561861610000005,2.4748330899999997,106.12841514099999,12.344093652999998,15.830272294,2.55410292,1.185175979,19.82479585,0.9888106779999999,0.0,2.991307388,5.001858072,0.79877956,9.05577023,6.574560127,25.682867407,2.8353275370000004,103.37694717,8.662338003999999,4.886106249,0.6613160170000001,3.4036684750000004,21.972433276999997,2.036532244,4.253925153,11.118877343000001,0.5238590430000001,2.638933562,2.604902758,5.068203008999999,2.809330244,2.467448345,0.137454413,16.238270432,7.0499526669999995,0.41237493,1.7875763949999999,121.142355387,1.8401678449999999,4.179588164,2.875514543,0.274911387,7.057431957,6.008646934000001,10.77149601,2.853852975,15.224054971,1.237760895,3.515160781,0.0,9.773735485,3.2995833230000002,67.63491999,9.831541517,9.590738046,4.1516398,2.7497630060000002,4.478040051,25.317874680000003,15.667973596,14.310163595999999,0.0,6.176477974,1.2637311949999999,2.501492992,0.851356265,0.6613160170000001,29.751959272,8.489759429,0.79877956,1.073656818,150.961454638,0.0,2.2525289319999997,128.978768116,3.5937159970000003,1.237760895,0.38640463,6.129200058,10.139924929,2.853852975,2.173972814,3.74972059,9.467515126,0.93622013,5.736781047,1.571610371,0.9888106779999999,4.975232614,1.702713432,15.42358917,7.883499209,0.0,2.9467708139999997,30.679732647999998,4.172190554,6.2723312710000005,8.312784074000001,0.9888106779999999,4.708375288,0.5238590430000001,12.95737328,0.772801049,0.0,2.407433277,0.38640463,24.077435650999995,0.79877956,0.6613160170000001,229.06497577,0.5498155,13.13706478,2.158491271,0.137454413,2.2525289319999997,1.87241766,18.911231468,19.783336653,34.072977411000004,0.0,2.422966636,0.0,14.314316508000001,4.525636339,3.240249394,0.274911387,12.372605432999999,15.544612807,5.414669024,0.9888106779999999,2.829014307,142.077782822,0.005950012,0.41524316199999994,0.026880646,0.287584376,0.0,0.396502257,4.870815482,3.109144573,0.0,0.0,0.156073945,0.0,4.380746886,0.0,0.23962660400000002,0.04886486699999999,0.316291971,0.187066643,0.05714508,0.016971307,3.0,3.0,"[1, 2, 3]"
162x162,0.6613160170000001,0.79877956,4.587059773,5.908958497,3.4789625930000003,105.00695120099999,14.276030589999998,16.758019134,0.0,2.112922819,24.845809611,0.137454413,0.92774684,2.991307388,4.150501807,0.79877956,10.212742112,5.0245987,22.037940672,1.9839712720000002,105.96280973,5.256890809,4.034749984,1.589062857,3.4036684750000004,21.972433276999997,2.112922819,4.253925153,6.862094945000001,0.5238590430000001,0.93622013,3.532649598,4.216846744,1.957973979,2.467448345,0.137454413,15.692562836,4.572252312,1.3401217699999999,0.93622013,121.142355387,2.920747615,4.179588164,2.875514543,0.274911387,4.503329037,7.864132702000001,11.69924285,2.853852975,12.669952051,0.38640463,5.370646549,0.0,6.444699927,2.448227058,67.63491999,9.831541517,7.964381966,2.52528372,1.898406741,3.626683786,26.005388946,16.748553366,12.607450164,0.0,4.550121894,0.41237493,1.7265264,0.92774684,0.6613160170000001,32.065897328,13.204994661,0.79877956,1.073656818,142.853233668,0.0,0.5498155,128.43306052,2.742359732,0.38640463,1.31415147,2.8001645,12.148286299,3.781599815,2.2503633890000003,2.047007158,13.331393191,1.86396697,5.736781047,3.427096139,0.137454413,4.975232614,0.0,15.499979745,8.811246049,0.0,2.095414549,32.917231715,4.172190554,7.3529110410000005,8.312784074000001,0.137454413,4.861147624,0.5238590430000001,12.258756128,0.772801049,0.0,2.407433277,0.38640463,22.451079570999998,0.79877956,0.6613160170000001,229.99272261,1.47756234,13.13706478,2.158491271,0.137454413,0.5498155,2.8001645,22.305044841,15.984195582000002,33.298010819,0.0,1.571610371,0.0,11.836616153,3.674280074,3.240249394,0.274911387,13.453185202999999,11.364205338,7.499409067,0.137454413,0.274911387,142.68899456999998,0.005950012,0.44677734199999997,0.061072232000000004,0.290941819,0.0,0.41805444700000005,4.870815482,3.272672208,0.0,0.0,0.12823865499999998,0.0,4.385668933,0.0,0.213298425,0.047259829999999996,0.316291971,0.210088235,0.10161046,0.016971307,3.0,3.0,"[1, 2, 4]"
163x163,0.274911387,0.41237493,4.665614989,4.52038442,3.9439142280000006,108.235773791,14.740982224999998,7.484954986,2.55410292,1.3401217699999999,23.692858111,0.9888106779999999,0.92774684,2.604902758,3.4562590230000003,0.41237493,9.289196512,6.498005158000001,30.013672263,1.676092096,110.73180796,7.116738955,3.726870808,1.202658227,3.0172638450000004,20.426834227999997,2.191478035,2.321884416,6.868385356000001,0.137454413,2.2525289319999997,3.532649598,2.363358376,1.2637311949999999,2.467448345,0.137454413,14.153241488,7.204898458,1.3401217699999999,1.401171765,120.755950757,4.623461046999999,3.4067871149999998,2.875514543,0.274911387,6.671027327,7.477728072000001,10.926441801,2.467448345,14.06481953,0.851356265,4.5978455,0.0,9.155883275999999,2.913178693,66.475684549,9.445136887,7.040836366000001,4.306585591,2.363358376,3.31880461,28.644387045000002,14.200774810999999,11.991753928,0.0,5.944989373,1.2637311949999999,3.042835202,1.779103105,0.274911387,32.537155925,11.351506293,0.41237493,0.687252188,180.120410558,0.0,2.2525289319999997,129.98499828500002,3.5937159970000003,0.851356265,0.92774684,6.284145849000001,10.759712222000001,3.3951951850000004,2.328918605,3.74972059,12.32926199,1.47756234,5.736781047,2.2678606980000002,0.9888106779999999,3.429633565,1.702713432,12.87368749,8.038445,0.0,1.401171765,35.628415064,3.0129551130000003,7.510025424,7.539983025000001,0.9888106779999999,4.245451388,0.137454413,10.175963336,0.0,0.0,1.634632228,0.0,21.527533971,0.41237493,0.274911387,229.21992156099998,1.47756234,12.75066015,1.772086641,0.137454413,2.2525289319999997,2.0273634510000003,25.251853400999998,18.781076380000002,32.295879618,0.0,1.2637311949999999,0.0,7.900258991,4.139231709,2.467448345,0.274911387,13.223857897999999,14.54031891,9.667107357,0.9888106779999999,2.829014307,145.63580313,0.005950012,0.5063126339999999,0.061072232000000004,0.29282115200000003,0.0,0.483078111,4.870815482,3.713744742,0.0,0.0,0.107909078,0.0,4.974967413,0.0,0.22083454000000002,0.008374653,0.186855,0.025111019000000002,0.099234479,0.0,3.0,3.0,"[1, 3, 4]"
164x164,0.38640463,0.38640463,2.551904154,6.6494867090000005,3.0932466630000004,117.229231881,13.890314659999998,15.933283302999998,2.55410292,1.700547889,23.879302571,0.851356265,0.92774684,2.853852975,4.864403659,0.38640463,9.742826242,7.1929737000000005,25.682479547,2.010591706,115.2986109,4.951046244,4.473731319,1.31415147,2.853852975,21.285181088999998,2.551904154,3.566672965,8.507274385,0.38640463,2.089118062,3.3951951850000004,3.556200898,2.396955314,2.467448345,0.0,13.763960946000001,6.740627312,0.92774684,1.237760895,120.86744399999999,4.486006634,4.042133751,2.463139613,0.0,5.407955895000001,7.1768805140000005,11.561788436999999,2.853852975,13.574578909,1.237760895,5.095735162,0.0,8.364760515,1.237760895,67.497465577,9.419166587,8.594130508,4.254650809,1.237760895,4.478040051,25.970213578,13.640412312999999,11.423651712,0.0,7.104224814,0.851356265,3.016864902,1.779103105,0.38640463,31.126147311,10.757424622999999,0.38640463,0.38640463,150.374951668,0.0,1.702713432,128.841090603,3.31880461,1.237760895,1.31415147,5.9573302870000004,10.139707971,3.781599815,2.551904154,3.33734566,14.071921403000001,1.31415147,5.736781047,3.014721209,0.851356265,4.013047394,1.702713432,14.289513582,8.261430549,0.0,2.396955314,33.60018431,3.622375054,6.031605683,8.175329661000001,0.851356265,5.876608868000001,0.38640463,11.513932745,0.772801049,0.0,2.407433277,0.38640463,22.531021016999997,0.38640463,0.38640463,228.893105999,0.92774684,12.724689849999999,2.021036858,0.0,1.702713432,1.700547889,23.342786277000002,21.501175835,31.564331367,0.0,2.010591706,0.0,14.142446736999998,3.700900508,3.240249394,0.0,12.956635217999999,12.898529843999999,7.579350513,0.851356265,2.55410292,141.939949389,0.005950012,0.397415211,0.037694412000000004,0.304647325,0.0,0.38814877700000006,4.870815482,2.921433953,0.0,0.0,0.15758933400000003,0.0,3.9921111739999997,0.0,0.20603400700000002,0.04886486699999999,0.316291971,0.210088235,0.077611185,0.016971307,3.0,3.0,"[2, 3, 4]"
165x165,0.6613160170000001,7.161359106000001,5.210310239,4.053472729,1.623476825,81.159851363,17.855316934,25.285549202000002,1.550997306,1.185175979,28.292623061999997,0.137454413,0.0,2.991307388,4.150501807,0.79877956,6.50166731,3.169112932,12.981216079,21.070273822,70.578944526,11.619470355,4.034749984,0.6613160170000001,3.4036684750000004,21.972433276999997,1.185175979,2.619292925,6.862094945000001,0.5238590430000001,0.93622013,2.604902758,4.216846744,16.233580895,4.018445651,0.137454413,18.34406758,2.009873244,0.41237493,0.93622013,90.221309837,0.137454413,7.114359897,2.875514543,0.274911387,6.0543263430000005,6.008646934000001,10.77149601,2.853852975,12.669952051,0.38640463,3.515160781,0.0,5.433318164999999,2.448227058,54.76557763,9.747906595,6.953000204,14.32214649,1.898406741,3.626683786,20.757679945,10.612343778,14.158447470000002,0.0,5.17337236,0.41237493,0.79877956,0.0,0.6613160170000001,43.48885995,6.0037709360000004,2.349776866,1.073656818,192.79075121,0.0,0.5498155,144.837600344,2.742359732,0.38640463,0.38640463,1.87241766,6.802579269,2.853852975,1.3226165490000001,0.41237493,10.783182672,0.93622013,2.467448345,1.571610371,0.137454413,4.975232614,0.0,12.937600676999999,7.799864287,0.0,2.095414549,41.82204955500001,4.172190554,10.932197385,8.312784074000001,0.137454413,3.005661856,0.5238590430000001,10.40327036,7.135380595,0.0,0.772801049,6.7489841760000004,24.365532475,0.79877956,0.6613160170000001,213.53290486,0.5498155,13.13706478,0.5238590430000001,0.137454413,0.5498155,1.87241766,12.100350851,10.417604085,41.249474425,0.0,1.571610371,1.550997306,10.908869313,3.674280074,3.240249394,0.274911387,7.233345183999999,16.799038044,2.860566104,0.137454413,0.274911387,137.65581550099998,0.005950012,0.46131986999999997,0.041949495,0.254182325,0.0,0.464273982,4.29603127,3.7148520720000002,0.0,0.013382966,0.137052135,0.0,4.434685685,0.0,0.234285531,0.047259829999999996,0.274812989,0.187066643,0.085906296,0.016971307,3.0,3.0,"[0, 1, 2]"
166x166,0.274911387,6.7749544760000004,5.288865455,2.6648986519999998,2.0884284600000003,84.388673953,18.320268569,16.012485054000003,4.105100226,0.41237493,27.139671561999997,0.9888106779999999,0.0,2.604902758,3.4562590230000003,0.41237493,5.57812171,4.64251939,20.956947669999998,20.762394646,75.34794275600001,13.479318501000002,3.726870808,0.274911387,3.0172638450000004,20.426834227999997,1.2637311949999999,0.687252188,6.868385356000001,0.137454413,2.2525289319999997,2.604902758,2.363358376,15.539338111,4.018445651,0.137454413,16.804746232,4.64251939,0.41237493,1.401171765,89.834905207,1.8401678449999999,6.341558848,2.875514543,0.274911387,8.222024633,5.622242304,9.998694961,2.467448345,14.06481953,0.851356265,2.742359732,0.0,8.144501514,2.913178693,53.606342189,9.361501965,6.029454604,16.103448360999998,2.363358376,3.31880461,23.396678043999998,8.064565223,13.542751234,0.0,6.568239839,1.2637311949999999,2.115088362,0.851356265,0.274911387,43.960118547,4.150282568,1.9633722359999999,0.687252188,230.0579281,0.0,2.2525289319999997,146.38953810900003,3.5937159970000003,0.851356265,0.0,5.356399009,5.414005191999999,2.467448345,1.401171765,2.115088362,9.781051471,0.5498155,2.467448345,0.41237493,0.9888106779999999,3.429633565,1.702713432,10.311308422,7.027063238,0.0,1.401171765,44.533232904,3.0129551130000003,11.089311768,7.539983025000001,0.9888106779999999,2.38996562,0.137454413,8.320477568000001,6.362579546,0.0,0.0,6.362579546,23.441986874999998,0.41237493,0.274911387,212.760103811,0.5498155,12.75066015,0.137454413,0.137454413,2.2525289319999997,1.099616611,15.047159410999999,13.214484883,40.247343224000005,0.0,1.2637311949999999,1.550997306,6.972512151,4.139231709,2.467448345,0.274911387,7.004017878999999,19.975151615999998,5.028264394000001,0.9888106779999999,2.829014307,140.602624061,0.005950012,0.5208551619999999,0.041949495,0.256061658,0.0,0.529297646,4.29603127,4.155924606,0.0,0.013382966,0.11672255799999999,0.0,5.023984165,0.0,0.241821646,0.008374653,0.145376018,0.002089427,0.083530315,0.0,3.0,3.0,"[0, 1, 3]"
167x167,0.274911387,6.7749544760000004,5.36525603,2.817670988,3.092557963,83.267210013,20.252205506,16.940231894000004,1.550997306,1.3401217699999999,32.160685322999996,0.137454413,0.92774684,2.604902758,2.604902758,0.41237493,6.735093592,3.092557963,17.312020935,19.911038381,77.933805316,10.073871306000001,2.875514543,1.202658227,3.0172638450000004,20.426834227999997,1.3401217699999999,0.687252188,2.611602958,0.137454413,0.5498155,3.532649598,1.512002111,14.687981846,4.018445651,0.137454413,16.259038636,2.164819035,1.3401217699999999,0.5498155,89.834905207,2.920747615,6.341558848,2.875514543,0.274911387,5.667921713,7.477728072000001,10.926441801,2.467448345,11.51071661,0.0,4.5978455,0.0,4.815465956,2.061822428,53.606342189,9.361501965,4.403098524,14.477092281,1.512002111,2.467448345,24.08419231,9.145144993,11.840037802000001,0.0,4.941883759,0.41237493,1.3401217699999999,0.92774684,0.274911387,46.274056603,8.8655178,1.9633722359999999,0.687252188,221.94970713,0.0,0.5498155,145.84383051300003,2.742359732,0.0,0.92774684,2.0273634510000003,7.422366562000001,3.3951951850000004,1.47756234,0.41237493,13.644929536,1.47756234,2.467448345,2.2678606980000002,0.137454413,3.429633565,0.0,10.387698997,7.954810078,0.0,0.5498155,46.770731971000004,3.0129551130000003,12.169891538,7.539983025000001,0.137454413,2.542737956,0.137454413,7.6218604160000005,6.362579546,0.0,0.0,6.362579546,21.815630795,0.41237493,0.274911387,213.687850651,1.47756234,12.75066015,0.137454413,0.137454413,0.5498155,2.0273634510000003,18.440972784000003,9.415343812,39.472376632,0.0,0.41237493,1.550997306,4.4948117960000005,3.287875444,2.467448345,0.274911387,8.084597648999999,15.794744147,7.113004437000001,0.137454413,0.274911387,141.213835809,0.005950012,0.552389342,0.076141081,0.259419101,0.0,0.5508498359999999,4.29603127,4.3194522410000005,0.0,0.013382966,0.08888726799999999,0.0,5.028906212,0.0,0.215493467,0.006769616,0.145376018,0.025111019000000002,0.127995695,0.0,3.0,3.0,"[0, 1, 4]"
168x168,0.38640463,6.7489841760000004,3.17515462,4.794000941,1.237760895,93.382132043,17.469601004,24.460813371,4.105100226,0.772801049,27.326116022,0.851356265,0.0,2.853852975,4.864403659,0.38640463,6.03175144,5.337487932,16.625754954,21.096894256,79.914745696,11.31362579,4.473731319,0.38640463,2.853852975,21.285181088999998,1.624157314,1.932040737,8.507274385,0.38640463,2.089118062,2.467448345,3.556200898,16.67256223,4.018445651,0.0,16.415465689999998,4.178248244,0.0,1.237760895,89.94639845,1.702713432,6.9769054839999995,2.463139613,0.0,6.958953201000001,5.321394746,10.634041597,2.853852975,13.574578909,1.237760895,3.240249394,0.0,7.353378753,1.237760895,54.628123217,9.335531665,7.582748746,16.051513579,1.237760895,4.478040051,20.722504577000002,7.504202725000001,12.974649018000001,0.0,7.72747528,0.851356265,2.089118062,0.851356265,0.38640463,42.549109933,3.556200898,1.937401936,0.38640463,200.31246921,0.0,1.702713432,145.245630427,3.31880461,1.237760895,0.38640463,5.029583447,4.794000941,2.853852975,1.624157314,1.702713432,11.523710884,0.38640463,2.467448345,1.159235441,0.851356265,4.013047394,1.702713432,11.727134514,7.250048787,0.0,2.396955314,42.50500215,3.622375054,9.610892027,8.175329661000001,0.851356265,4.0211231000000005,0.38640463,9.658446977,7.135380595,0.0,0.772801049,6.7489841760000004,24.445473921,0.38640463,0.38640463,212.43328824900001,0.0,12.724689849999999,0.38640463,0.0,1.702713432,0.772801049,13.138092287,15.934584338,39.515794973000006,0.0,2.010591706,1.550997306,13.214699897,3.700900508,3.240249394,0.0,6.7367951989999995,18.333362549999997,2.94050755,0.851356265,2.55410292,136.90677032,0.005950012,0.411957739,0.018571675,0.267887831,0.0,0.434368312,4.29603127,3.363613817,0.0,0.013382966,0.166402814,0.0,4.041127926,0.0,0.227021113,0.04886486699999999,0.274812989,0.187066643,0.061907021,0.016971307,3.0,3.0,"[0, 2, 3]"
