coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,ODImmature2,permutationTracker
115x115,0.889687542,0.0,53.181565352,1.649354052,0.889687542,123.72066422500001,1.859170143,4.543042152,0.889687542,0.0,5.636055354,0.0,13.762954015,0.0,0.0,1.859170143,5.367702389,0.0,0.824693815,3.558689367,1.77939326,31.33702035,4.948123813,0.0,3.468653633,0.0,0.0,1.859170143,4.293381061,0.0,0.0,0.929612039,32.228939826,43.342669572000005,0.0,0.0,6.525742896,5.392872412,0.824693815,0.0,0.889687542,0.0,3.4937131470000002,0.929612039,0.929612039,0.929612039,0.0,0.0,3.718348337,10.099312571999999,0.929612039,0.0,0.889687542,0.0,0.929612039,0.0,1.77939326,5.157898477,1.77939326,2.604087075,2.748857685,6.217532649000001,2.683863958,3.718348337,0.0,0.929612039,0.824693815,6.460749169,0.889687542,0.824693815,0.0,9.411390677,0.0,37.662068860000005,102.02479989,0.0,0.889687542,0.889687542,0.0,0.929612039,5.636055354,0.889687542,0.0,0.0,0.0,0.0,2.669019332,0.929612039,0.0,0.824693815,0.824693815,9.104708987,0.0,6.192429817000001,0.0,1.649354052,0.0,4.318373384,2.748857685,17.413539574,1.754305854,0.0,2.47408148,0.929612039,2.748857685,0.0,0.0,52.08915524,1.859170143,9.476313288,5.636055354,6.460749169,16.897222615,2.578966091,2.47408148,0.0,0.824693815,0.0,1.819299581,8.691599077,10.858994519,26.106394312,0.0,0.0,4.948123813,0.929612039,0.889687542,0.0,2.709005299,14.060351687,2.578966091,0.0,0.0,0.0,14.608736001999999,0.045280456,0.012016516,0.215129472,0.043654153,0.00197471,0.041904707,0.0,0.0,0.0,0.0,0.015404778999999999,0.0,0.455559624,0.0,0.0,0.042964319,0.873590015,0.518642199,0.056724401,0.0,2.0,2.0,"[[3, 4], [0, 1]]"
116x116,0.889687542,0.0,42.764939571999996,5.069127413,0.889687542,102.030534035,11.263161914,35.319098722,0.889687542,0.0,2.56475757,1.709879628,8.981839231,0.0,14.53459731,1.859170143,11.352277628,0.0,2.534573443,5.268568995,10.328659457,31.33702035,7.512881383,0.85494057,3.468653633,0.85494057,0.85494057,2.714110713,4.293381061,0.0,0.0,1.784552609,36.344394085999994,21.652539382,0.0,0.0,1.744628112,7.957629982,0.824693815,0.0,0.889687542,0.0,5.203592775000001,0.929612039,0.929612039,0.929612039,0.85494057,7.694407673,3.718348337,6.173136846,0.929612039,0.85494057,0.889687542,0.85494057,1.784552609,1.709879628,2.63433383,12.85230615,1.77939326,3.459027645,2.748857685,10.492138352000001,9.523393482,11.412756009999999,0.0,1.784552609,0.824693815,0.824693815,1.744628112,0.824693815,0.85494057,10.266331247,0.85494057,33.230032034000004,86.824497478,0.0,1.744628112,7.7292170659999995,0.0,1.784552609,0.0,1.744628112,24.79288964,0.0,0.0,0.0,4.37889896,0.929612039,0.0,0.824693815,2.534573443,8.598223505,0.0,15.596421588,7.694407673,29.008947452,2.56475757,4.318373384,3.603798255,17.413539574,7.738881093,0.0,3.3290220500000003,0.929612039,4.458737313,1.709879628,0.0,52.08915524,1.859170143,16.315842812,0.0,2.534573443,17.752163185,2.578966091,22.99198718,0.0,0.824693815,0.0,1.819299581,10.401478704999999,5.222939165,20.819403201,0.85494057,0.0,4.948123813,7.769141563,1.744628112,0.0,2.709005299,2.788785337,4.288845718999999,3.419773361,0.0,0.0,15.463676571999999,0.056882271,0.012016516,0.212280116,0.060677133,0.00197471,0.0,0.0,0.0,0.0,0.0,0.09174358899999999,0.0,0.344528462,0.0,0.07065118,0.04051314,0.971640979,0.028251951999999997,0.056724401,0.0,2.0,2.0,"[[3, 4], [0, 2]]"
117x117,0.889687542,0.0,65.036814332,1.649354052,0.889687542,138.18577992500002,1.859170143,9.168916136,0.889687542,0.0,0.0,0.0,8.126898661,0.0,0.0,1.859170143,5.367702389,0.0,5.450567799,3.558689367,34.16044378,35.962894334,23.451060013,0.0,3.468653633,0.0,0.0,1.859170143,4.293381061,0.0,0.0,0.929612039,20.957373475999997,20.797598812,0.0,0.0,0.889687542,5.392872412,0.824693815,0.0,0.889687542,0.0,3.4937131470000002,0.929612039,0.929612039,0.929612039,0.0,4.625873984,3.718348337,4.463257218,0.929612039,0.0,0.889687542,0.0,0.929612039,0.0,1.77939326,5.157898477,1.77939326,2.604087075,2.748857685,20.094006389,2.683863958,3.718348337,0.0,0.929612039,0.824693815,0.824693815,0.889687542,0.824693815,4.625873984,9.411390677,0.0,26.39050251,140.62132498,0.0,0.889687542,10.141484590000001,0.0,0.929612039,0.0,0.889687542,0.0,0.0,0.0,0.0,2.669019332,0.929612039,0.0,0.824693815,0.824693815,3.468653633,0.0,6.192429817000001,0.0,1.649354052,0.0,4.318373384,2.748857685,17.413539574,1.754305854,0.0,2.47408148,0.929612039,2.748857685,0.0,0.0,52.08915524,1.859170143,9.476313288,0.0,0.824693815,30.773696355,2.578966091,2.47408148,0.0,0.824693815,0.0,11.071096629,8.691599077,5.222939165,14.834827962,0.0,0.0,4.948123813,0.929612039,0.889687542,0.0,2.709005299,2.788785337,2.578966091,0.0,0.0,0.0,37.735551332,0.045280456,0.02690985,0.247407982,0.10002678200000001,0.00197471,0.030051645,0.0,0.452947761,0.0,0.157891858,0.015404778999999999,0.0,0.899503071,0.013323,0.00895826,0.031020385,0.86570242,0.037688441999999996,0.078370309,0.0,2.0,2.0,"[[3, 4], [0, 3]]"
118x118,0.889687542,1.932715942,41.909999002,9.380072839,0.889687542,103.10830940700001,5.724586378,8.408458387,0.889687542,0.0,0.0,0.0,10.059614603,0.0,0.0,1.859170143,7.3004183309999995,0.0,0.824693815,7.424105602,1.77939326,31.33702035,4.948123813,0.0,9.266792003,1.932715942,1.932715942,1.859170143,4.293381061,0.0,0.0,0.929612039,57.67983289599999,24.663015047000002,1.932715942,1.932715942,0.889687542,9.258288647,0.824693815,0.0,0.889687542,17.3950088,5.426429089,0.929612039,0.929612039,0.929612039,0.0,1.932715942,3.718348337,21.858266018,0.929612039,0.0,0.889687542,0.0,0.929612039,21.25871045,13.37444628,7.090614419,1.77939326,2.604087075,2.748857685,8.150248591,2.683863958,24.977058786999997,0.0,4.795028274,2.757409757,0.824693815,0.889687542,0.824693815,0.0,9.411390677,0.0,36.054008077,87.047333792,0.0,0.889687542,2.822403484,9.663505567,0.929612039,0.0,0.889687542,0.0,0.0,0.0,0.0,2.669019332,2.862327981,0.0,0.824693815,0.824693815,15.063706653,0.0,25.520680137,7.730718787,61.560953002,5.79813837,4.318373384,4.681573627,17.413539574,1.754305854,0.0,6.339497715,0.929612039,6.6142739200000005,1.932715942,0.0,52.08915524,1.859170143,15.274451658,0.0,0.824693815,18.829938557000002,2.578966091,2.47408148,0.0,0.824693815,0.0,1.819299581,8.691599077,11.021077535,22.565546749,0.0,3.865416235,4.948123813,2.862327981,4.755103777,0.0,6.574421534000001,2.788785337,6.4443823259999995,7.730718787,0.0,0.0,14.608736001999999,0.045280456,0.012016516,0.212280116,0.040180209,0.020359959,0.0,0.0,0.0,0.183308543,0.0,0.033282948,0.146909104,0.151001793,0.0,0.006120041,0.023529508,0.86570242,0.028251951999999997,0.058655992000000004,0.0,2.0,2.0,"[[3, 4], [0, 4]]"
119x119,0.889687542,0.0,52.38715187,3.419773361,0.889687542,123.75091098,11.263161914,34.494404907,0.889687542,0.0,8.200812924,1.709879628,14.617894585,0.0,14.53459731,1.859170143,9.702923576,0.0,1.709879628,5.268568995,10.328659457,0.0,2.56475757,0.85494057,1.819299581,0.85494057,0.85494057,2.714110713,1.819299581,0.0,0.0,1.784552609,46.791266621,43.372916327,0.0,0.0,7.380683466,7.132936167,0.0,0.0,0.889687542,0.0,4.37889896,0.929612039,0.929612039,0.929612039,0.85494057,7.694407673,3.718348337,10.984498384999998,0.929612039,0.85494057,0.889687542,0.85494057,1.784552609,1.709879628,2.63433383,9.553577816,1.77939326,2.63433383,2.748857685,8.8427843,8.698699667,11.412756009999999,0.0,1.784552609,0.0,5.636055354,1.744628112,0.0,0.85494057,4.493503973,0.85494057,18.111095874,90.54083642799999,0.0,1.744628112,7.7292170659999995,0.0,1.784552609,5.636055354,1.744628112,24.79288964,0.0,0.0,0.0,4.37889896,0.929612039,0.0,0.0,1.709879628,12.584924807,0.0,13.122340108,7.694407673,27.3595934,2.56475757,2.669019332,3.603798255,15.764185522,6.914187278,0.0,0.85494057,0.929612039,4.458737313,1.709879628,0.0,1.77939326,1.859170143,11.367718999,5.636055354,7.345934981999999,5.383130045,0.929612039,20.5179057,0.0,0.0,0.0,1.819299581,6.2780582250000005,8.384913039,32.090969551,0.85494057,0.0,0.0,7.769141563,1.744628112,0.0,2.709005299,14.060351687,2.6394916669999997,3.419773361,0.0,0.0,14.638982756999999,0.031766299,0.012016516,0.18356826899999998,0.036641212,0.0,0.041904707,0.0,0.0,0.0,0.0,0.09174358899999999,0.0,0.8000880859999999,0.0,0.07065118,0.061894828,0.69279095,0.490604597,0.053331325,0.0,2.0,2.0,"[[3, 4], [1, 2]]"
120x120,0.889687542,0.0,74.65902663,0.0,0.889687542,159.90615687000002,1.859170143,8.344222321,0.889687542,0.0,5.636055354,0.0,13.762954015,0.0,0.0,1.859170143,3.718348337,0.0,4.625873984,3.558689367,34.16044378,4.625873984,18.5029362,0.0,1.819299581,0.0,0.0,1.859170143,1.819299581,0.0,0.0,0.929612039,31.404246010999998,42.517975757,0.0,0.0,6.525742896,4.568178597,0.0,0.0,0.889687542,0.0,2.669019332,0.929612039,0.929612039,0.929612039,0.0,4.625873984,3.718348337,9.274618756999999,0.929612039,0.0,0.889687542,0.0,0.929612039,0.0,1.77939326,1.859170143,1.77939326,1.77939326,2.748857685,18.444652337,1.859170143,3.718348337,0.0,0.929612039,0.0,5.636055354,0.889687542,0.0,4.625873984,3.638563403,0.0,11.27156635,144.33766393,0.0,0.889687542,10.141484590000001,0.0,0.929612039,5.636055354,0.889687542,0.0,0.0,0.0,0.0,2.669019332,0.929612039,0.0,0.0,0.0,7.455354935,0.0,3.718348337,0.0,0.0,0.0,2.669019332,2.748857685,15.764185522,0.929612039,0.0,0.0,0.929612039,2.748857685,0.0,0.0,1.77939326,1.859170143,4.528189475,5.636055354,5.636055354,18.404663215,0.929612039,0.0,0.0,0.0,0.0,11.071096629,4.568178597,8.384913039,26.106394312,0.0,0.0,0.0,0.929612039,0.889687542,0.0,2.709005299,14.060351687,0.929612039,0.0,0.0,0.0,36.910857517,0.020164484,0.02690985,0.21869613499999999,0.07599086099999999,0.0,0.071956352,0.0,0.452947761,0.0,0.157891858,0.015404778999999999,0.0,1.355062695,0.013323,0.00895826,0.052402073,0.586852391,0.5000410869999999,0.074977233,0.0,2.0,2.0,"[[3, 4], [1, 3]]"
121x121,0.889687542,1.932715942,51.5322113,7.730718787,0.889687542,124.828686352,5.724586378,7.583764572,0.889687542,0.0,5.636055354,0.0,15.695669957,0.0,0.0,1.859170143,5.651064279,0.0,0.0,7.424105602,1.77939326,0.0,0.0,0.0,7.617437951,1.932715942,1.932715942,1.859170143,1.819299581,0.0,0.0,0.929612039,68.126705431,46.383391992,1.932715942,1.932715942,6.525742896,8.433594832,0.0,0.0,0.889687542,17.3950088,4.601735274,0.929612039,0.929612039,0.929612039,0.0,1.932715942,3.718348337,26.669627557,0.929612039,0.0,0.889687542,0.0,0.929612039,21.25871045,13.37444628,3.791886085,1.77939326,1.77939326,2.748857685,6.500894539,1.859170143,24.977058786999997,0.0,4.795028274,1.932715942,5.636055354,0.889687542,0.0,0.0,3.638563403,0.0,20.935071917000002,90.763672742,0.0,0.889687542,2.822403484,9.663505567,0.929612039,5.636055354,0.889687542,0.0,0.0,0.0,0.0,2.669019332,2.862327981,0.0,0.0,0.0,19.050407955,0.0,23.046598656999997,7.730718787,59.91159895,5.79813837,2.669019332,4.681573627,15.764185522,0.929612039,0.0,3.865416235,0.929612039,6.6142739200000005,1.932715942,0.0,1.77939326,1.859170143,10.326327845,5.636055354,5.636055354,6.460905416999999,0.929612039,0.0,0.0,0.0,0.0,1.819299581,4.568178597,14.183051409,33.837113099,0.0,3.865416235,0.0,2.862327981,4.755103777,0.0,6.574421534000001,14.060351687,4.795028274,7.730718787,0.0,0.0,13.784042186999999,0.020164484,0.012016516,0.18356826899999998,0.016144288,0.018385249,0.041904707,0.0,0.0,0.183308543,0.0,0.033282948,0.146909104,0.606561417,0.0,0.006120041,0.044911196,0.586852391,0.490604597,0.055262916,0.0,2.0,2.0,"[[3, 4], [1, 4]]"
122x122,0.889687542,0.0,64.24240085,3.419773361,0.889687542,138.21602668,11.263161914,39.120278891000005,0.889687542,0.0,2.56475757,1.709879628,8.981839231,0.0,14.53459731,1.859170143,9.702923576,0.0,6.3357536119999995,5.268568995,42.709709977,4.625873984,21.06769377,0.85494057,1.819299581,0.85494057,0.85494057,2.714110713,1.819299581,0.0,0.0,1.784552609,35.519700271,20.827845567,0.0,0.0,1.744628112,7.132936167,0.0,0.0,0.889687542,0.0,4.37889896,0.929612039,0.929612039,0.929612039,0.85494057,12.320281656999999,3.718348337,5.348443031,0.929612039,0.85494057,0.889687542,0.85494057,1.784552609,1.709879628,2.63433383,9.553577816,1.77939326,2.63433383,2.748857685,22.71925804,8.698699667,11.412756009999999,0.0,1.784552609,0.0,0.0,1.744628112,0.0,5.480814554,4.493503973,0.85494057,6.839529524,129.137361518,0.0,1.744628112,16.981014114,0.0,1.784552609,0.0,1.744628112,24.79288964,0.0,0.0,0.0,4.37889896,0.929612039,0.0,0.0,1.709879628,6.948869453,0.0,13.122340108,7.694407673,27.3595934,2.56475757,2.669019332,3.603798255,15.764185522,6.914187278,0.0,0.85494057,0.929612039,4.458737313,1.709879628,0.0,1.77939326,1.859170143,11.367718999,0.0,1.709879628,19.259603785,0.929612039,20.5179057,0.0,0.0,0.0,11.071096629,6.2780582250000005,2.748857685,20.819403201,0.85494057,0.0,0.0,7.769141563,1.744628112,0.0,2.709005299,2.788785337,2.6394916669999997,3.419773361,0.0,0.0,37.765798087,0.031766299,0.02690985,0.215846779,0.093013841,0.0,0.030051645,0.0,0.452947761,0.0,0.157891858,0.09174358899999999,0.0,1.244031533,0.013323,0.07960943999999999,0.049950894,0.684903355,0.00965084,0.074977233,0.0,2.0,2.0,"[[3, 4], [2, 3]]"
123x123,0.889687542,1.932715942,41.115585519999996,11.150492148,0.889687542,103.138556162,15.128578148999999,38.359821142,0.889687542,0.0,2.56475757,1.709879628,10.914555173,0.0,14.53459731,1.859170143,11.635639518,0.0,1.709879628,9.13398523,10.328659457,0.0,2.56475757,0.85494057,7.617437951,2.787656512,2.787656512,2.714110713,1.819299581,0.0,0.0,1.784552609,72.242159691,24.693261802000002,1.932715942,1.932715942,1.744628112,10.998352402,0.0,0.0,0.889687542,17.3950088,6.311614902,0.929612039,0.929612039,0.929612039,0.85494057,9.627123615,3.718348337,22.743451831,0.929612039,0.85494057,0.889687542,0.85494057,1.784552609,22.968590078,14.229386850000001,11.486293758,1.77939326,2.63433383,2.748857685,10.775500242,8.698699667,32.67146646,0.0,5.649968844,1.932715942,0.0,1.744628112,0.0,0.85494057,4.493503973,0.85494057,16.503035091,75.56337033,0.0,1.744628112,9.661933008,9.663505567,1.784552609,0.0,1.744628112,24.79288964,0.0,0.0,0.0,4.37889896,2.862327981,0.0,0.0,1.709879628,18.543922473000002,0.0,32.450590428,15.42512646,87.27119235,8.36289594,2.669019332,5.536514197,15.764185522,6.914187278,0.0,4.720356805,0.929612039,8.324153548,3.64259557,0.0,1.77939326,1.859170143,17.165857369,0.0,1.709879628,7.315845986999999,0.929612039,20.5179057,0.0,0.0,0.0,1.819299581,6.2780582250000005,8.546996055000001,28.550121988,0.85494057,3.865416235,0.0,9.701857505,5.6100443470000005,0.0,6.574421534000001,2.788785337,6.504907901999999,11.150492148,0.0,0.0,14.638982756999999,0.031766299,0.012016516,0.18071891299999998,0.033167268,0.018385249,0.0,0.0,0.0,0.183308543,0.0,0.10962175799999999,0.146909104,0.495530255,0.0,0.076771221,0.042460017,0.684903355,0.00021435,0.055262916,0.0,2.0,2.0,"[[3, 4], [2, 4]]"
124x124,0.889687542,1.932715942,63.38746028,7.730718787,0.889687542,139.293802052,5.724586378,12.209638556,0.889687542,0.0,0.0,0.0,10.059614603,0.0,0.0,1.859170143,5.651064279,0.0,4.625873984,7.424105602,34.16044378,4.625873984,18.5029362,0.0,7.617437951,1.932715942,1.932715942,1.859170143,1.819299581,0.0,0.0,0.929612039,56.855139081,23.838321232000002,1.932715942,1.932715942,0.889687542,8.433594832,0.0,0.0,0.889687542,17.3950088,4.601735274,0.929612039,0.929612039,0.929612039,0.0,6.558589926,3.718348337,21.033572203,0.929612039,0.0,0.889687542,0.0,0.929612039,21.25871045,13.37444628,3.791886085,1.77939326,1.77939326,2.748857685,20.377368279000002,1.859170143,24.977058786999997,0.0,4.795028274,1.932715942,0.0,0.889687542,0.0,4.625873984,3.638563403,0.0,9.663505567,129.36019783199998,0.0,0.889687542,12.074200532,9.663505567,0.929612039,0.0,0.889687542,0.0,0.0,0.0,0.0,2.669019332,2.862327981,0.0,0.0,0.0,13.414352601000001,0.0,23.046598656999997,7.730718787,59.91159895,5.79813837,2.669019332,4.681573627,15.764185522,0.929612039,0.0,3.865416235,0.929612039,6.6142739200000005,1.932715942,0.0,1.77939326,1.859170143,10.326327845,0.0,0.0,20.337379157,0.929612039,0.0,0.0,0.0,0.0,11.071096629,4.568178597,8.546996055000001,22.565546749,0.0,3.865416235,0.0,2.862327981,4.755103777,0.0,6.574421534000001,2.788785337,4.795028274,7.730718787,0.0,0.0,36.910857517,0.020164484,0.02690985,0.215846779,0.072516917,0.018385249,0.030051645,0.0,0.452947761,0.183308543,0.157891858,0.033282948,0.146909104,1.050504864,0.013323,0.015078300999999999,0.032967262000000004,0.578964796,0.00965084,0.076908824,0.0,2.0,2.0,"[[3, 4], [3, 4]]"
125x125,0.0,0.0,65.057851462,11.084171109,0.0,94.875886185,9.403991771,31.600750385,0.0,0.0,9.067493464,1.709879628,12.50603962,0.0,17.989313086,0.0,9.367246275,0.0,2.534573443,2.576560168,8.549266197,42.993170666,7.512881383,0.85494057,2.516034592,3.448965619,0.85494057,0.85494057,2.47408148,0.0,0.0,0.85494057,49.36665274,44.841542833999995,1.727344509,0.0,11.611680513,3.389451385,0.824693815,0.0,0.0,6.020989413000001,8.975050211,0.0,0.0,1.727344509,2.135125127,8.974592229999999,7.340878021,9.037309337,0.0,0.85494057,0.0,0.85494057,0.85494057,1.709879628,0.85494057,11.859816547000001,0.0,1.679634385,1.280184557,13.264837776,14.545947575,7.694407673,0.0,0.85494057,2.558010799,6.460749169,2.582285079,0.824693815,0.85494057,10.088429337,1.72162111,45.368278924,101.96920719799999,0.0,2.588257554,7.7062100639999995,3.013501541,2.582285079,5.636055354,0.85494057,24.79288964,0.0,0.0,0.0,3.437224137,0.0,2.146865097,0.824693815,2.534573443,12.414979278,1.280184557,17.032426219999998,9.84127277,30.736291961000003,2.56475757,1.649354052,0.85494057,13.277916281,6.809269054,0.0,3.3290220500000003,2.594025049,5.176509849,1.709879628,0.0,50.30976198,0.0,13.514997846,5.636055354,9.037309337,14.090654250000002,2.516034592,24.725304164,0.0,0.824693815,1.280184557,0.0,11.887995153999999,19.704934263,39.245770434,1.72162111,0.86668054,4.948123813,9.433554572999999,0.85494057,0.86668054,1.727344509,12.998910859,5.086578189,6.880434854,0.0,0.0,28.839015472,0.050774863,0.010649115,0.073757348,0.060886543,0.00197471,0.041904707,0.0,0.0,0.0,0.0,0.07633881,0.0,0.8000880859999999,0.0,0.07065118,0.043251021,1.2385160599999998,0.531491889,0.008197985000000001,0.0,3.0,3.0,"[[0, 1, 2], [0, 1, 2]]"
126x126,0.0,0.0,87.329726222,7.664397748000001,0.0,131.03113207500002,0.0,5.450567799,0.0,0.0,6.502735894,0.0,11.65109905,0.0,3.454715776,0.0,3.382671036,0.0,5.450567799,0.86668054,32.38105052,47.61904465,23.451060013,0.0,2.516034592,2.594025049,0.0,0.0,2.47408148,0.0,0.0,0.0,33.97963213,43.986602264,1.727344509,0.0,10.756739943,0.824693815,0.824693815,0.0,0.0,6.020989413000001,7.265170583,0.0,0.0,1.727344509,1.280184557,5.906058541,7.340878021,7.3274297090000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.165408874000001,0.0,0.824693815,1.280184557,22.866705813,7.706418051,0.0,0.0,0.0,2.558010799,6.460749169,1.727344509,0.824693815,4.625873984,9.233488767,0.86668054,38.5287494,155.7660347,0.0,1.733316984,10.118477588000001,3.013501541,1.727344509,5.636055354,0.0,0.0,0.0,0.0,0.0,1.727344509,0.0,2.146865097,0.824693815,0.824693815,7.285409405999999,1.280184557,7.628434449,2.146865097,3.376698561,0.0,1.649354052,0.0,13.277916281,0.824693815,0.0,2.47408148,2.594025049,3.466630221,0.0,0.0,50.30976198,0.0,6.6754683219999995,5.636055354,7.3274297090000005,27.11218742,2.516034592,4.207398464000001,0.0,0.824693815,1.280184557,9.251797048,10.178115526,19.704934263,33.261195195,0.86668054,0.86668054,4.948123813,2.594025049,0.0,0.86668054,1.727344509,12.998910859,3.376698561,3.460661493,0.0,0.0,51.110890232,0.039173048,0.025542449000000002,0.10888521400000001,0.100236192,0.00197471,0.071956352,0.0,0.452947761,0.0,0.157891858,0.0,0.0,1.355062695,0.013323,0.00895826,0.033758265999999995,1.1325775009999999,0.540928379,0.029843893,0.0,3.0,3.0,"[[0, 1, 2], [0, 1, 3]]"
127x127,0.0,1.932715942,64.202910892,15.395116535,0.0,95.953661557,3.865416235,4.69011005,0.0,0.0,6.502735894,0.0,13.583814991999999,0.0,3.454715776,0.0,5.315386978,0.0,0.824693815,4.7320967750000005,0.0,42.993170666,4.948123813,0.0,8.314172962,4.526740991,1.932715942,0.0,2.47408148,0.0,0.0,0.0,70.70209155,47.852018498999996,3.6600604509999997,1.932715942,10.756739943,4.69011005,0.824693815,0.0,0.0,23.415998213,9.197886525,0.0,0.0,1.727344509,1.280184557,3.212900499,7.340878021,24.722438509,0.0,0.0,0.0,0.0,0.0,21.25871045,11.59505302,6.098124816,0.0,0.824693815,1.280184557,10.922948015,7.706418051,21.25871045,0.0,3.865416235,4.490726741,6.460749169,1.727344509,0.824693815,0.0,9.233488767,0.86668054,48.192254967000004,102.192043512,0.0,1.733316984,2.799396482,12.677007108,1.727344509,5.636055354,0.0,0.0,0.0,0.0,0.0,1.727344509,1.932715942,2.146865097,0.824693815,0.824693815,18.880462426,1.280184557,26.956684769,9.877583884,63.288297510999996,5.79813837,1.649354052,1.932715942,13.277916281,0.824693815,0.0,6.339497715,2.594025049,7.3320464560000005,1.932715942,0.0,50.30976198,0.0,12.473606692,5.636055354,7.3274297090000005,15.168429622000001,2.516034592,4.207398464000001,0.0,0.824693815,1.280184557,0.0,10.178115526,25.503072633,40.991913982,0.86668054,4.7320967750000005,4.948123813,4.526740991,3.865416235,0.86668054,5.592760744,12.998910859,7.242114796,11.19138028,0.0,0.0,27.984074902,0.039173048,0.010649115,0.073757348,0.040389619,0.020359959,0.041904707,0.0,0.0,0.183308543,0.0,0.017878169,0.146909104,0.606561417,0.0,0.006120041,0.026267389,1.1325775009999999,0.531491889,0.010129576000000001,0.0,3.0,3.0,"[[0, 1, 2], [0, 1, 4]]"
128x128,0.0,0.0,76.913100442,11.084171109,0.0,109.341001885,9.403991771,36.226624369,0.0,0.0,3.4314381099999998,1.709879628,6.869984266,0.0,17.989313086,0.0,9.367246275,0.0,7.160447427,2.576560168,40.930316717000004,47.61904465,26.015817583,0.85494057,2.516034592,3.448965619,0.85494057,0.85494057,2.47408148,0.0,0.0,0.85494057,38.09508639,22.296472074,1.727344509,0.0,5.975625159,3.389451385,0.824693815,0.0,0.0,6.020989413000001,8.975050211,0.0,0.0,1.727344509,2.135125127,13.600466213999999,7.340878021,3.401253983,0.0,0.85494057,0.0,0.85494057,0.85494057,1.709879628,0.85494057,11.859816547000001,0.0,1.679634385,1.280184557,27.141311516000002,14.545947575,7.694407673,0.0,0.85494057,2.558010799,0.824693815,2.582285079,0.824693815,5.480814554,10.088429337,1.72162111,34.096712574,140.565732288,0.0,2.588257554,16.958007112,3.013501541,2.582285079,0.0,0.85494057,24.79288964,0.0,0.0,0.0,3.437224137,0.0,2.146865097,0.824693815,2.534573443,6.778923924000001,1.280184557,17.032426219999998,9.84127277,30.736291961000003,2.56475757,1.649354052,0.85494057,13.277916281,6.809269054,0.0,3.3290220500000003,2.594025049,5.176509849,1.709879628,0.0,50.30976198,0.0,13.514997846,0.0,3.401253983,27.96712799,2.516034592,24.725304164,0.0,0.824693815,1.280184557,9.251797048,11.887995153999999,14.068878909,27.974204084,1.72162111,0.86668054,4.948123813,9.433554572999999,0.85494057,0.86668054,1.727344509,1.727344509,5.086578189,6.880434854,0.0,0.0,51.965830802,0.050774863,0.025542449000000002,0.10603585800000001,0.117259172,0.00197471,0.030051645,0.0,0.452947761,0.0,0.157891858,0.07633881,0.0,1.244031533,0.013323,0.07960943999999999,0.031307087,1.230628465,0.050538132,0.029843893,0.0,3.0,3.0,"[[0, 1, 2], [0, 2, 3]]"
