coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,ODImmature1,Inhibitory ODImmature1
108x108,0.0,0.0,19.08281436,10.872030406,0.0,24.167239584,0.0,9.130175647,0.53373384,0.0,10.507215804000001,0.0,5.010684198,0.0,2.4997260089999997,3.129103226,11.334148343999999,0.0,0.0,1.781249819,6.9841903919999995,2.273030106,0.0,0.0,1.06747373,3.3903275170000002,0.0,9.793618377,2.349516805,0.0,1.670268783,1.102000826,63.000930686,16.825524260999998,0.0,0.0,1.06747373,4.26987119,0.568266986,0.0,1.424335348,0.0,10.470173464,0.0,1.102000826,2.4997260089999997,2.856593677,16.922774599,9.717110784,13.981769248,0.0,1.458868494,0.568266986,0.890601508,0.53373384,22.8650832,0.0,27.458965907,0.0,1.601177567,10.330656737,12.194956973,6.7994181750000005,7.705774293,3.2400752930000003,3.2400752930000003,2.534259155,0.0,0.0,0.53373384,0.0,5.478572253,0.53373384,0.890601508,47.120983747,0.0,0.0,1.102000826,3.6362609519999998,8.738719002,0.890601508,0.0,3.916195354,2.671808307,1.670268783,0.0,2.772241608,7.652250633,2.4997260089999997,7.370893002,0.53373384,25.368924221,0.53373384,19.634392785,7.763690068,90.60503653999999,4.130736757,1.06747373,2.314983659,9.146149986,0.0,0.0,2.595369386,11.79675927,3.382427386,0.890601508,0.568266986,12.50205896,4.465699,11.5329126,0.0,0.0,6.25823018,0.0,11.118030896,0.568266986,0.0,0.0,1.965992169,14.510311779,8.462197074999999,45.554331086000005,1.458868494,4.991539212,1.992602334,13.355599498,1.06747373,0.568266986,4.170000841999999,3.382427386,9.072466878,26.26252262,0.0,8.005959716,11.564072268,0.02241012,0.033181714,0.08060424799999999,0.07316765,0.010425737,0.002071568,0.0,0.0,0.0,0.0,0.127922939,0.0,0.0,0.0,0.048409627,0.0,0.864915562,0.013907262,0.039901244,0.009962895,2.0,2.0,"[[2, 4], [0, 4]]"
109x109,0.0,0.0,9.939184032999998,11.648608823,3.149146312,21.020401904,1.092184595,18.063484926,0.53373384,0.0,14.062824469000002,1.092184595,8.026849958,0.0,1.219393913,1.424335348,15.144868246,0.685660073,0.0,7.266399436,5.13559131,0.685660073,0.0,0.685660073,1.06747373,2.109995421,0.0,15.940282303,3.559094487,0.0,1.219393913,1.219393913,73.92343018599999,7.472274141,0.0,0.0,1.7531338029999999,10.009846366,0.0,0.685660073,1.424335348,0.685660073,14.562109902,0.685660073,1.219393913,0.53373384,1.576261581,23.275768819,13.752318082000002,31.881105665,0.0,1.576261581,0.0,0.890601508,0.53373384,40.86927208,0.685660073,35.245882548999994,0.0,1.601177567,12.5150009,12.678438268,7.323335784,6.761150812,2.671808307,3.3574683800000003,0.0,1.092184595,0.0,0.53373384,0.0,5.948112733,2.311578508,2.2618660100000003,36.695759347,0.0,0.0,6.831951729,2.718078003,12.045596793000001,1.982786103,1.092184595,3.916195354,2.671808307,0.53373384,0.0,3.530922827,8.744435228,1.219393913,6.920018132,1.904998342,29.054718440000002,0.53373384,30.168686095,23.266892034,91.83789507,7.118078435999999,2.438738232,5.591597134000001,7.164602061,0.0,0.685660073,1.576261581,1.777844668,4.474611981,1.576261581,0.685660073,0.685660073,0.53373384,18.021645586,0.0,2.8700042359999998,13.946407677000002,1.371264502,15.812442726,0.0,0.0,0.0,1.777844668,5.538685654,18.95072081,41.582171756,0.890601508,4.117731638,11.429859908000001,25.545552938000004,1.06747373,1.777844668,2.1596583249999997,7.3447009340000005,13.62163839,31.166295349000002,1.371264502,8.005959716,14.840685743,0.0,0.065120403,0.03880122,0.078377508,0.0,0.008277092,0.019721556,0.0,0.0,0.0,0.12756072,0.0,0.590171155,0.0,0.076570876,0.0,0.8589137099999999,0.004664369,0.021080306,0.00828011,2.0,2.0,"[[2, 4], [1, 2]]"
110x110,0.410457485,0.0,10.349641517999999,14.11134975,2.877878086,20.338674794,7.388223625,21.486230275000004,1.765095672,0.410457485,15.572555043000001,2.462740927,4.889501116,0.0,1.219393913,4.7079461,20.898233223,1.096117558,1.231361832,9.729140363,9.240053603,1.096117558,0.410457485,1.096117558,1.477931215,4.162244701,0.410457485,13.762889201999998,3.2878262609999998,0.410457485,3.271643193,4.503004665,57.991526846,9.114074531,0.0,0.0,2.163591288,6.872497524,0.0,1.096117558,1.424335348,1.096117558,8.148173094,0.685660073,1.219393913,0.53373384,1.986719066,27.380231112,11.435856688000001,31.609837439,1.64180039,1.576261581,0.0,2.532401898,0.53373384,26.2864805,3.558860758,40.860065971999994,0.410457485,2.422093936,10.741114222,10.911509152,9.104351874,11.965030274,3.492724676,3.7679258650000005,0.0,0.820916369,0.410457485,0.53373384,0.410457485,7.1794745650000005,1.629851398,2.2618660100000003,36.695759347,0.0,0.820916369,9.983532161,3.817344592,7.955154842000001,1.711517877,0.410457485,12.125142916000001,2.671808307,2.1755342300000002,0.0,2.8491957169999997,7.652250633,1.219393913,6.920018132,2.725914711,36.039702435,0.944191325,28.278012817000004,19.858137461,51.89618998,7.806934957999999,2.438738232,2.314983659,3.8879885859999996,8.208947562,0.685660073,2.39717795,1.096117558,6.255628071,1.576261581,1.096117558,1.096117558,0.944191325,18.849494404,0.0,1.096117558,12.582979883000002,1.371264502,29.502727221999997,0.0,0.0,0.0,0.685660073,4.175257859999999,10.903269765000001,27.262947394999998,1.301058993,5.48828797,10.748132798,41.970352953,1.06747373,0.685660073,1.888390099,4.068087459,14.039099652,14.384444782,1.371264502,8.005959716,11.974529753,0.18109274,0.038798057999999996,0.03880122,0.066784078,0.0,0.000398381,0.019721556,0.0,0.0,0.0,0.12756072,0.0,0.487631271,0.0,0.073103171,0.0,0.777119779,0.004664369,0.021080306,0.00828011,2.0,2.0,"[[2, 4], [1, 3]]"
111x111,0.0,0.0,19.768474432999998,13.614600992,2.056961717,21.894209478,0.0,20.903265491000003,0.53373384,0.0,11.878480306000002,0.0,3.6581392839999998,0.0,3.185386082,1.424335348,15.800219931,0.685660073,0.0,7.266399436,7.101583478999999,0.685660073,0.0,0.685660073,1.06747373,4.0759875899999995,0.0,10.479278449999999,2.466909892,0.0,1.219393913,1.219393913,65.40427000599999,9.43826631,0.0,0.0,1.7531338029999999,5.641135692,0.0,0.685660073,1.424335348,0.685660073,8.882803431000001,0.685660073,1.219393913,2.4997260089999997,3.54225375,27.207733979,9.383607408000001,30.78892107,0.0,1.576261581,0.0,0.890601508,0.53373384,23.39116129,0.685660073,33.061538385999995,0.0,1.601177567,10.330656737,13.115383747,6.231151189,8.508771808999999,2.671808307,3.3574683800000003,1.965992169,0.0,0.0,0.53373384,0.0,5.948112733,1.219393913,2.2618660100000003,42.593708679,0.0,0.0,4.647607566,2.4997260089999997,9.424379075000001,0.890601508,0.0,3.916195354,2.671808307,0.53373384,0.0,2.438738232,7.652250633,3.185386082,6.920018132,1.904998342,31.676054297,0.53373384,23.179999525000003,19.77188035,74.36738446,4.933734273,2.438738232,2.314983659,5.853980754999999,0.0,0.685660073,1.576261581,12.482419343,3.382427386,1.576261581,0.685660073,0.685660073,4.465699,14.745032111,0.0,0.685660073,11.762063514000001,1.371264502,13.409724221,0.0,0.0,0.0,2.651652242,11.218142548,8.03006908,48.136491946,0.890601508,4.991539212,10.337675313,22.268939463000002,1.06747373,0.685660073,3.033465899,4.068087459,10.345024915,21.988089999,1.371264502,8.005959716,11.564072268,0.014858281,0.038097804,0.060182044,0.07010438,0.010425737,0.002071568,0.019721556,0.0,0.0,0.0,0.132245909,0.0,0.236260519,0.0,0.073103171,0.0,0.803170985,0.013907262,0.029639285,0.009962895,2.0,2.0,"[[2, 4], [1, 4]]"
112x112,0.410457485,0.0,9.663981445,11.368779164000001,1.9131009639999998,21.430859389,8.480408220000001,10.23705804,1.765095672,0.410457485,16.385634704,3.554925522,7.201250073,0.0,0.53373384,4.7079461,18.004007233,0.410457485,1.231361832,4.243990746,8.554393529999999,0.410457485,0.410457485,0.410457485,1.477931215,3.476584628,0.410457485,18.538232982,3.694350783,0.410457485,2.58598312,3.817344592,70.036305126,9.114074531,0.0,0.0,1.477931215,9.869943695999998,0.0,0.410457485,1.424335348,0.410457485,15.107811661,0.0,0.53373384,0.53373384,1.301058993,17.095271732,14.43330286,14.190102334,1.64180039,0.890601508,0.0,2.532401898,0.53373384,40.56574464,2.873200685,36.87357067,0.410457485,2.422093936,12.925458385,14.315551288000002,10.196536469,12.778109935,3.492724676,3.0822657920000003,0.0,1.9131009639999998,0.410457485,0.53373384,0.410457485,4.436903979,2.0363759200000002,0.890601508,33.267531079,0.0,0.820916369,8.054002598,6.001688755,13.822677647,2.803702472,1.50264208,12.125142916000001,2.671808307,2.1755342300000002,0.0,2.57011581,8.744435228,0.53373384,6.234358059,1.3546502089999999,29.031356530000004,0.944191325,35.084790821,11.606183154,93.83976218999999,8.620014619,1.06747373,5.591597134000001,6.478941988,8.208947562,0.0,1.711517877,1.50264208,7.347812665999999,0.890601508,0.410457485,0.410457485,0.944191325,16.640958261999998,0.0,2.594801648,5.853984080999999,0.0,30.443209627999998,0.0,0.0,0.0,1.092184595,5.67394195,17.710047769,35.117396585,1.301058993,6.580472565000001,2.926977428,36.333626463,1.06747373,1.092184595,2.9805746939999995,6.659040860999999,13.201839401,29.095487453,0.0,8.005959716,15.251143228,0.18109274,0.060904567,0.03880122,0.054186402,0.0,0.008675473,0.0,0.0,0.0,0.0,0.098912213,0.0,0.605281388,0.0,0.051877332,0.0,0.694011103,0.004664369,0.021080306,0.00828011,2.0,2.0,"[[2, 4], [2, 3]]"
113x113,0.0,0.0,19.08281436,10.872030406,1.092184595,22.986394073,1.092184595,9.654093256,0.53373384,0.0,12.691559967000002,1.092184595,5.969888241,0.0,2.4997260089999997,1.424335348,12.905993940999998,0.0,0.0,1.781249819,6.415923405999999,0.0,0.0,0.0,1.06747373,3.3903275170000002,0.0,15.254622229999999,2.873434414,0.0,0.53373384,0.53373384,77.449048286,9.43826631,0.0,0.0,1.06747373,8.638581863999999,0.0,0.0,1.424335348,0.0,15.842441998,0.0,0.53373384,2.4997260089999997,2.856593677,16.922774599,12.38105358,13.369185965,0.0,0.890601508,0.0,0.890601508,0.53373384,37.67042543,0.0,29.075043083999997,0.0,1.601177567,12.5150009,16.519425883,7.323335784,9.321851469999999,2.671808307,2.671808307,1.965992169,1.092184595,0.0,0.53373384,0.0,3.205542147,1.625918435,0.890601508,39.165480411000004,0.0,0.0,2.718078003,4.684070172,15.291901880000001,1.982786103,1.092184595,3.916195354,2.671808307,0.53373384,0.0,2.1596583249999997,8.744435228,2.4997260089999997,6.234358059,0.53373384,24.667708392,0.53373384,29.986777529,11.519926043,116.31095667,5.746813934,1.06747373,5.591597134000001,8.444934157,0.0,0.0,0.890601508,12.888943865000002,4.474611981,0.890601508,0.0,0.0,4.465699,12.536495968999999,0.0,2.184344163,5.033067711999999,0.0,14.350206626999999,0.0,0.0,0.0,3.0581767639999997,12.716826638,14.836847083999999,55.990941136000004,0.890601508,6.083723807,2.516519943,16.632212973,1.06747373,1.092184595,4.125650493999999,6.659040860999999,9.507764664,36.69913267,0.0,8.005959716,14.840685743,0.014858281,0.060204313,0.060182044,0.057506704,0.010425737,0.010348659999999999,0.0,0.0,0.0,0.0,0.103597402,0.0,0.353910636,0.0,0.051877332,0.0,0.720062309,0.013907262,0.029639285,0.009962895,2.0,2.0,"[[2, 4], [2, 4]]"
114x114,0.410457485,0.0,19.493271845,13.334771333,0.820916369,22.304666963,7.388223625,13.076838604999999,1.765095672,0.410457485,14.201290541000002,2.462740927,2.832539399,0.0,2.4997260089999997,4.7079461,18.659358918,0.410457485,1.231361832,4.243990746,10.520385698999998,0.410457485,0.410457485,0.410457485,1.477931215,5.442576797,0.410457485,13.077229129,2.602166188,0.410457485,2.58598312,3.817344592,61.517144946,11.0800667,0.0,0.0,1.477931215,5.501233022,0.0,0.410457485,1.424335348,0.410457485,9.428505190000001,0.0,0.53373384,2.4997260089999997,3.267051162,21.027236892,10.064592186,13.097917739000001,1.64180039,0.890601508,0.0,2.532401898,0.53373384,23.08763385,2.873200685,34.689226507,0.410457485,2.422093936,10.741114222,14.752496767,9.104351874,14.525730932000002,3.492724676,3.0822657920000003,1.965992169,0.820916369,0.410457485,0.53373384,0.410457485,4.436903979,0.944191325,0.890601508,39.165480411000004,0.0,0.820916369,5.869658435,5.783336761,11.201459928999999,1.711517877,0.410457485,12.125142916000001,2.671808307,2.1755342300000002,0.0,1.477931215,7.652250633,2.4997260089999997,6.234358059,1.3546502089999999,31.652692387,0.944191325,28.096104251000003,8.11117147,76.36925158,6.435670456,1.06747373,2.314983659,5.168320682,8.208947562,0.0,1.711517877,12.207216755000001,6.255628071,0.890601508,0.410457485,0.410457485,4.876156485,13.364344787,0.0,0.410457485,3.6696399179999997,0.0,28.040491123,0.0,0.0,0.0,1.965992169,11.353398843999999,6.789396039,41.671716775,1.301058993,7.454280139,1.834792833,33.057012988,1.06747373,0.0,3.854382268,3.382427386,9.925225926,19.917282102999998,0.0,8.005959716,11.974529753,0.195951021,0.033881968,0.060182044,0.045913274,0.010425737,0.0024699490000000004,0.0,0.0,0.0,0.0,0.103597402,0.0,0.251370752,0.0,0.048409627,0.0,0.638268378,0.013907262,0.029639285,0.009962895,2.0,2.0,"[[2, 4], [3, 4]]"
115x115,0.0,0.0,8.157934213999999,2.742570586,2.056961717,20.419997596,0.0,13.977097546,0.53373384,0.0,6.94637586,1.98696408,7.067645915,0.0,1.219393913,2.238501718,10.010552878,0.685660073,0.0,5.485149617,3.922608477,2.9586901790000004,0.0,0.685660073,1.06747373,1.219393913,0.0,11.302218376999999,3.2408911390000004,0.0,2.3559288560000002,1.787660899,60.092624912000005,14.859532091999998,0.0,0.0,1.7531338029999999,9.615069483000001,2.555231066,0.685660073,0.53373384,0.685660073,5.627371597000001,0.685660073,1.787660899,0.53373384,0.685660073,21.494519,11.705687612,32.493688948,0.0,1.253927059,0.568266986,1.98696408,0.53373384,26.06392985,0.685660073,10.475197032,0.0,1.601177567,0.53373384,9.45033193,7.210882195,6.447199119,0.568266986,1.253927059,0.568266986,0.0,0.0,0.53373384,0.0,5.549334532,1.219393913,1.371264502,42.870012863999996,0.0,0.0,7.202838632,13.591384023,2.820605608,0.0,0.0,4.121909615,0.0,1.670268783,0.0,4.14350611,5.871000814,1.219393913,1.822195016,1.904998342,18.384698299,0.53373384,17.96725534,18.620054551,66.13197493999999,5.9134652789999995,2.438738232,0.53373384,7.86581789,0.0,0.685660073,2.390427951,0.685660073,1.601177567,0.685660073,1.253927059,25.108834273,0.53373384,9.893125258000001,0.0,0.685660073,13.390320326000001,1.371264502,12.512640097,0.568266986,0.0,0.0,0.685660073,9.319134875,10.794820982,30.254960198,0.568266986,2.134945535,10.015340791,13.568985463,1.06747373,1.253927059,2.2040086729999997,2.28683764,13.597804624,20.729685299,1.371264502,8.005959716,10.67347076,0.043953261,0.025285193999999997,0.081872423,0.071590825,0.0,0.0,0.019721556,0.0,0.0,0.0,0.060352132,0.0,0.236260519,0.0,0.024693544,0.0,1.024101183,0.019252319,0.047987197,0.0,2.0,2.0,"[[3, 4], [0, 1]]"
116x116,0.0,0.0,7.472274141,0.0,1.092184595,21.512182191,1.092184595,2.727925311,0.53373384,0.0,7.759455521,3.079148675,9.379394871999999,0.0,0.53373384,2.238501718,7.116326888,0.0,0.0,0.0,3.2369484039999996,2.273030106,0.0,0.0,1.06747373,0.53373384,0.0,16.077562157,3.647415661,0.0,1.670268783,1.102000826,72.137403192,14.859532091999998,0.0,0.0,1.06747373,12.612515655,2.555231066,0.0,0.53373384,0.0,12.587010164,0.0,1.102000826,0.53373384,0.0,11.20955962,14.703133783999998,15.073953843000002,0.0,0.568266986,0.568266986,1.98696408,0.53373384,40.34319399,0.0,6.488701730000001,0.0,1.601177567,2.718078003,12.854374066,8.303066789999999,7.26027878,0.568266986,0.568266986,0.568266986,1.092184595,0.0,0.53373384,0.0,2.8067639460000002,1.625918435,0.0,39.441784596,0.0,0.0,5.273309069,15.775728186,8.688128413000001,1.092184595,1.092184595,4.121909615,0.0,1.670268783,0.0,3.864426203,6.963185409,0.53373384,1.136534943,0.53373384,11.376352394,0.53373384,24.774033344,10.368100244,108.07554714999999,6.72654494,1.06747373,3.810347315,10.456771291999999,0.0,0.0,1.704767878,1.092184595,2.6933621619999997,0.0,0.568266986,24.4231742,0.53373384,7.684589116,0.0,2.184344163,6.661324523999999,0.0,13.453122503,0.568266986,0.0,0.0,1.092184595,10.817818965,17.601598986,38.109409388,0.568266986,3.22713013,2.1941854210000002,7.932258973,1.06747373,1.660451581,3.2961932679999997,4.877791042,12.760544373,35.44072797,0.0,8.005959716,13.950084235,0.043953261,0.047391703,0.081872423,0.058993149,0.0,0.008277092,0.0,0.0,0.0,0.0,0.031703625,0.0,0.353910636,0.0,0.003467705,0.0,0.9409925069999999,0.019252319,0.047987197,0.0,2.0,2.0,"[[3, 4], [0, 2]]"
117x117,0.410457485,0.0,7.882731626,2.462740927,0.820916369,20.830455081,7.388223625,6.15067066,1.765095672,0.410457485,9.269186095,4.449705007,6.24204603,0.0,0.53373384,5.52211247,12.869691865,0.410457485,1.231361832,2.462740927,7.341410697,2.6834875910000004,0.410457485,0.410457485,1.477931215,2.58598312,0.410457485,13.900169056,3.376147435,0.410457485,3.722518063,4.385611578,56.205499852,16.501332482,0.0,0.0,1.477931215,9.475166813,2.555231066,0.410457485,0.53373384,0.410457485,6.173073356000001,0.0,1.102000826,0.53373384,0.410457485,15.314021913000001,12.38667239,14.802685617000002,1.64180039,0.568266986,0.568266986,3.62876447,0.53373384,25.760402409999998,2.873200685,12.102885152999999,0.410457485,2.422093936,0.944191325,11.08744495,10.08408288,12.464158242,1.3891833550000001,0.978724471,0.568266986,0.820916369,0.410457485,0.53373384,0.410457485,4.038125778,0.944191325,0.0,39.441784596,0.0,0.820916369,8.424889501,16.874994775,4.597686462,0.820916369,0.410457485,12.330857177,0.0,3.3120691730000003,0.0,3.182699093,5.871000814,0.53373384,1.136534943,1.3546502089999999,18.361336389,0.944191325,22.883360066,6.9593456709999995,68.13384205999999,7.415401462,1.06747373,0.53373384,7.1801578169999996,8.208947562,0.0,2.525684247,0.410457485,4.474378252,0.0,0.978724471,24.833631684999997,0.944191325,8.512437934000001,0.0,0.410457485,5.29789673,0.0,27.143406999,0.568266986,0.0,0.0,0.0,9.454391171000001,9.554147941,23.790185027,0.978724471,4.597686462,1.512458311,24.357058988,1.06747373,0.568266986,3.0249250419999996,1.601177567,13.178005635000002,18.658877402999998,0.0,8.005959716,11.083928245000001,0.225046001,0.021069358,0.081872423,0.047399719,0.0,0.000398381,0.0,0.0,0.0,0.0,0.031703625,0.0,0.251370752,0.0,0.0,0.0,0.8591985759999999,0.019252319,0.047987197,0.0,2.0,2.0,"[[3, 4], [0, 3]]"
118x118,0.0,0.0,17.301564540999998,1.965992169,0.0,22.385989765,0.0,5.567705876,0.53373384,0.0,5.575111358,1.98696408,5.010684198,0.0,2.4997260089999997,2.238501718,7.771678573,0.0,0.0,0.0,5.202940572999999,2.273030106,0.0,0.0,1.06747373,2.4997260089999997,0.0,10.616558304,2.555231066,0.0,1.670268783,1.102000826,63.618243012,16.825524260999998,0.0,0.0,1.06747373,8.243804981,2.555231066,0.0,0.53373384,0.0,6.907703693,0.0,1.102000826,2.4997260089999997,1.965992169,15.141524780000001,10.33442311,13.981769248,0.0,0.568266986,0.568266986,1.98696408,0.53373384,22.8650832,0.0,4.304357567,0.0,1.601177567,0.53373384,13.291319545,7.210882195,9.007899777,0.568266986,0.568266986,2.534259155,0.0,0.0,0.53373384,0.0,2.8067639460000002,0.53373384,0.0,45.339733928,0.0,0.0,3.088964906,15.557376192,6.066910695,0.0,0.0,4.121909615,0.0,1.670268783,0.0,2.772241608,5.871000814,2.4997260089999997,1.136534943,0.53373384,13.997688251,0.53373384,17.785346774,6.873088559999999,90.60503653999999,4.542200777,1.06747373,0.53373384,9.146149986,0.0,0.0,1.704767878,11.79675927,1.601177567,0.0,0.568266986,24.4231742,4.465699,4.407975641,0.0,0.0,4.476980361,0.0,11.050403998,0.568266986,0.0,0.0,1.965992169,16.497275859,6.680947256,44.663729578,0.568266986,4.100937704,1.102000826,4.655645498,1.06747373,0.568266986,4.170000841999999,1.601177567,9.483930898,26.26252262,0.0,8.005959716,10.67347076,0.058811542,0.020369104,0.10325324699999999,0.050720021,0.010425737,0.002071568,0.0,0.0,0.0,0.0,0.036388814,0.0,0.0,0.0,0.0,0.0,0.8852497819999999,0.028495212,0.056546176000000004,0.001682785,2.0,2.0,"[[3, 4], [0, 4]]"
119x119,0.0,0.0,8.157934213999999,2.742570586,3.149146312,19.239152085,1.092184595,14.501015155000001,0.53373384,0.0,9.130720023,3.079148675,8.026849958,0.0,1.219393913,0.53373384,11.582398475,0.685660073,0.0,5.485149617,3.3543414909999996,0.685660073,0.0,0.685660073,1.06747373,1.219393913,0.0,16.76322223,3.764808748,0.0,1.219393913,1.219393913,74.54074251200001,7.472274141,0.0,0.0,1.7531338029999999,13.983780157000002,1.98696408,0.685660073,0.53373384,0.685660073,10.999640131,0.685660073,1.219393913,0.53373384,0.685660073,21.494519,14.369630407999999,31.881105665,0.0,0.685660073,0.0,1.98696408,0.53373384,40.86927208,0.685660073,12.091274209,0.0,1.601177567,2.718078003,13.774800840000001,7.734799804,8.063276296,0.0,0.685660073,0.0,1.092184595,0.0,0.53373384,0.0,3.276304426,2.311578508,1.371264502,34.914509527999996,0.0,0.0,8.818915809,14.639193243000001,9.373788486,1.092184595,1.092184595,4.121909615,0.0,0.53373384,0.0,3.530922827,6.963185409,1.219393913,0.685660073,1.904998342,17.68348247,0.53373384,28.319640084,22.376290526000002,91.83789507,7.529542456,2.438738232,3.810347315,7.164602061,0.0,0.685660073,0.685660073,1.777844668,2.6933621619999997,0.685660073,0.685660073,12.606775313,0.53373384,10.896708627,0.0,2.8700042359999998,12.165157858,1.371264502,15.744815828,0.0,0.0,0.0,1.777844668,7.525649734,17.169470990999997,40.691570248000005,0.0,3.22713013,10.539258400000001,16.845598938000002,1.06747373,1.777844668,2.1596583249999997,5.5634511149999994,14.03310241,31.166295349000002,1.371264502,8.005959716,13.950084235,0.036401422,0.052307793,0.061450219,0.055929879,0.0,0.008277092,0.019721556,0.0,0.0,0.0,0.036026595,0.0,0.590171155,0.0,0.028161249000000003,0.0,0.87924793,0.019252319,0.037725238,0.0,2.0,2.0,"[[3, 4], [1, 2]]"
120x120,0.410457485,0.0,8.568391699,5.205311513,2.877878086,18.557424975,7.388223625,17.923760504,1.765095672,0.410457485,10.640450597000001,4.449705007,4.889501116,0.0,1.219393913,3.817344592,17.335763452000002,1.096117558,1.231361832,7.947890544,7.458803784,1.096117558,0.410457485,1.096117558,1.477931215,3.271643193,0.410457485,14.585829128999999,3.493540522,0.410457485,3.271643193,4.503004665,58.608839172,9.114074531,0.0,0.0,2.163591288,10.846431315,1.98696408,1.096117558,0.53373384,1.096117558,4.585703323,0.685660073,1.219393913,0.53373384,1.096117558,25.598981293,12.053169014,31.609837439,1.64180039,0.685660073,0.0,3.62876447,0.53373384,26.2864805,3.558860758,17.705457631999998,0.410457485,2.422093936,0.944191325,12.007871724000001,9.515815894,13.267155758000001,0.820916369,1.096117558,0.0,0.820916369,0.410457485,0.53373384,0.410457485,4.5076662579999995,1.629851398,1.371264502,34.914509527999996,0.0,0.820916369,11.970496241,15.738459832,5.283346535,0.820916369,0.410457485,12.330857177,0.0,2.1755342300000002,0.0,2.8491957169999997,5.871000814,1.219393913,0.685660073,2.725914711,24.668466465,0.944191325,26.428966806,18.967535953000002,51.89618998,8.218398978,2.438738232,0.53373384,3.8879885859999996,8.208947562,0.685660073,1.506576442,1.096117558,4.474378252,0.685660073,1.096117558,13.017232798,0.944191325,11.724557445,0.0,1.096117558,10.801730064000001,1.371264502,29.435100324,0.0,0.0,0.0,0.685660073,6.16222194,9.122019946,26.372345887,0.410457485,4.597686462,9.85753129,33.270398953,1.06747373,0.685660073,1.888390099,2.28683764,14.450563672000001,14.384444782,1.371264502,8.005959716,11.083928245000001,0.217494162,0.025985447999999998,0.061450219,0.044336449,0.0,0.000398381,0.019721556,0.0,0.0,0.0,0.036026595,0.0,0.487631271,0.0,0.024693544,0.0,0.797453999,0.019252319,0.037725238,0.0,2.0,2.0,"[[3, 4], [1, 3]]"
