coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,Ependymal,Astrocytecells
124x124,0.889687542,0.0,42.039748055,3.5581992,3.596529575,177.55060009,5.493819609999999,4.646095177,3.443790462,0.92774684,13.534578557,0.851356265,9.054645501,0.0,0.851356265,1.859170143,9.983526059,5.260932963,18.489111465,4.410045632,82.6864202,3.405447195,0.851356265,0.92774684,1.819299581,0.0,1.779103105,1.859170143,6.0760819790000005,0.0,1.702713432,1.857358879,20.984035925999997,20.824261262,0.0,0.0,8.857544742,8.901372632,0.92774684,0.851356265,0.889687542,4.486006634,2.669019332,0.929612039,0.929612039,3.4837149590000003,1.855485768,0.92774684,3.718348337,6.192666323,1.780968304,1.855485768,0.889687542,5.1845292380000005,1.780968304,0.0,1.77939326,5.341019903,5.26124302,2.6307495249999997,3.6002139499999997,20.580164393,6.345176777,5.421061769,0.0,4.4114617990000005,0.851356265,2.6304602719999997,2.668790647,0.0,12.530246674,10.056511165,0.0,0.0,193.22303199,0.0,2.592400974,8.857544742,0.851356265,1.780968304,0.92774684,6.07421678,5.413788234,0.92774684,1.779103105,1.702713432,9.938324261,1.857358879,0.0,1.855485768,0.851356265,1.819299581,1.702713432,5.497451442,0.92774684,0.0,0.851356265,13.420083195,2.748857685,20.250192156,0.929612039,0.851356265,3.5581992,0.929612039,7.158446373,0.0,0.0,1.77939326,1.859170143,8.010039234999999,0.0,0.0,5.455936315,1.857358879,0.0,0.0,0.0,1.702713432,2.7470464210000003,21.583753204,17.68118175,17.465288234000003,0.0,0.851356265,0.0,5.262806074,1.741043807,0.0,2.709005299,7.274791970999999,6.965513188,7.192945883,0.851356265,2.55410292,28.017015169,0.020164484,0.231256886,0.21491049899999998,0.160122647,0.0,0.238232154,0.0,2.208168781,0.0,0.0,0.082294391,0.0,2.275237871,0.0,0.128784567,0.021228452000000002,0.578964796,0.023235942,0.118309921,0.0,2.0,2.0,"[3, 4]"
125x125,0.6613160170000001,7.161359106000001,54.941303423,10.068516425,1.623476825,146.24585176,7.986056371000001,22.822409589,0.0,1.185175979,24.224313486,0.137454413,6.015043696,0.5238590430000001,5.137769238,0.79877956,8.234984294,3.169112932,10.513767734,21.936954362,70.578944526,23.275620671000002,1.571610371,0.6613160170000001,1.80290067,4.826876286,1.185175979,2.619292925,6.862094945000001,0.5238590430000001,0.93622013,0.137454413,26.100218709,35.299421278000004,1.727344509,0.137454413,23.464752169,2.009873244,0.41237493,0.93622013,0.6613160170000001,6.158443826000001,7.35073223,0.41237493,0.274911387,3.7632252009999996,2.353841375,2.190440019,7.727282651,3.6753920430000004,0.38640463,1.047712436,0.0,3.882320859,2.448227058,1.296689854,0.79877956,6.268683438,14.32214649,1.898406741,2.439419998,20.06152682,15.943070708,5.204921552,0.0,1.159235441,2.145691914,0.79877956,1.727344509,0.6613160170000001,23.409409648,9.464432429,1.6654601000000002,1.9403373579999998,262.94605365,0.0,2.2831324840000002,13.782857034000001,3.288412928,2.113749139,0.38640463,1.87241766,6.802579269,0.38640463,1.3226165490000001,0.41237493,5.394374362,0.93622013,2.146865097,1.571610371,0.137454413,2.507784269,1.280184557,10.693823917,3.469481646,1.727344509,2.095414549,24.205731401999998,1.709050941,22.560759614,0.9102554620000001,0.137454413,3.005661856,3.1178840919999997,11.402452236,7.135380595,0.0,0.772801049,6.7489841760000004,14.041734049000002,0.79877956,1.5279965570000003,2.7390982,1.4164960400000002,2.532096544,0.5238590430000001,0.137454413,1.830000057,1.87241766,15.691906284,22.012401514,34.493445908,0.86668054,2.438290911,0.0,11.035446017,1.211140461,1.639481589,2.002255896,5.858648663,13.595794595000001,6.321227597000001,0.137454413,0.274911387,44.945958488,0.014057076,0.316101371,0.062724609,0.18071337599999998,0.0,0.326410419,0.0,3.582834939,0.0,0.0,0.114044441,0.0,3.465026951,0.0,0.227056349,0.040490214,0.9753276740000001,0.198041256,0.08580876700000001,0.016971307,3.0,3.0,"[0, 1, 2]"
126x126,0.274911387,6.7749544760000004,55.019858639,8.679942348,2.0884284600000003,149.47467435,8.451008006,13.549345441,2.55410292,0.41237493,23.071361986,0.9888106779999999,6.015043696,0.137454413,4.443526454,0.41237493,7.311438694,4.64251939,18.489499325,21.629075186,75.34794275600001,25.135468817000003,1.2637311949999999,0.274911387,1.4164960400000002,3.281277237,1.2637311949999999,0.687252188,6.868385356000001,0.137454413,2.2525289319999997,0.137454413,24.246730341,34.605178494,1.727344509,0.137454413,21.925430821,4.64251939,0.41237493,1.401171765,0.274911387,7.861157258,6.577931181,0.41237493,0.274911387,5.930923491,1.9674367449999999,1.4176389699999998,7.340878021,5.070259522000001,0.851356265,0.274911387,0.0,6.593504208000001,2.913178693,0.137454413,0.41237493,5.345137838,16.103448360999998,2.363358376,2.131540822,22.700524919000003,13.395292153,4.589225316,0.0,2.55410292,2.997048179,2.115088362,2.5787007739999996,0.274911387,23.880668245,7.610944061,1.27905547,1.553932728,300.21323054000004,0.0,3.985845916,15.334794799,4.139769193,2.5787007739999996,0.0,5.356399009,5.414005191999999,0.0,1.401171765,2.115088362,4.392243161,0.5498155,2.146865097,0.41237493,0.9888106779999999,0.96218522,2.9828979889999996,8.067531662,2.6966805970000003,1.727344509,1.401171765,26.916914751,0.5498155,22.717873996999998,0.137454413,0.9888106779999999,2.38996562,2.731479462,9.319659444,6.362579546,0.0,0.0,6.362579546,13.118188449000002,0.41237493,1.1415919270000001,1.966297151,1.4164960400000002,2.145691914,0.137454413,0.137454413,3.532713489,1.099616611,18.638714844,24.809282312,33.491314707,0.86668054,2.130411735,0.0,7.099088855,1.676092096,0.86668054,2.002255896,5.629321358,16.771908167,8.488925887,0.9888106779999999,2.829014307,47.892767048,0.014057076,0.37563666300000004,0.062724609,0.182592709,0.0,0.391434083,0.0,4.0239074729999995,0.0,0.0,0.093714864,0.0,4.0543254310000005,0.0,0.234592464,0.001605037,0.845890703,0.01306404,0.08343278600000001,0.0,3.0,3.0,"[0, 1, 3]"
127x127,0.274911387,6.7749544760000004,55.096249214,8.832714684,3.092557963,148.35321041,10.382944943,14.477092281,0.0,1.3401217699999999,28.092375747,0.137454413,6.942790536,0.137454413,3.592170189,0.41237493,8.468410576,3.092557963,14.84457259,20.777718921,77.933805316,21.730021622000002,0.41237493,1.202658227,1.4164960400000002,3.281277237,1.3401217699999999,0.687252188,2.611602958,0.137454413,0.5498155,1.065201253,23.395374076,33.753822229,1.727344509,0.137454413,21.379723225,2.164819035,1.3401217699999999,0.5498155,0.274911387,8.941737028,6.577931181,0.41237493,0.274911387,3.3768205709999997,3.822922513,2.34538581,7.340878021,2.516156602,0.0,2.1303971550000003,0.0,3.2644686499999995,2.061822428,0.137454413,0.41237493,3.7187817580000004,14.477092281,1.512002111,1.280184557,23.388039185,14.475871923,2.886511884,0.0,0.92774684,2.145691914,1.3401217699999999,2.655091349,0.274911387,26.194606301,12.326179293,1.27905547,1.553932728,292.10500957,0.0,2.2831324840000002,14.789087203000001,3.288412928,1.727344509,0.92774684,2.0273634510000003,7.422366562000001,0.92774684,1.47756234,0.41237493,8.256121226,1.47756234,2.146865097,2.2678606980000002,0.137454413,0.96218522,1.280184557,8.143922237,3.6244274370000005,1.727344509,0.5498155,29.154413818,0.5498155,23.798453766999998,0.137454413,0.137454413,2.542737956,2.731479462,8.621042292,6.362579546,0.0,0.0,6.362579546,11.491832369,0.41237493,1.1415919270000001,2.894043991,2.3442428800000004,2.145691914,0.137454413,0.137454413,1.830000057,2.0273634510000003,22.032528217,21.010141241,32.716348114999995,0.86668054,1.27905547,0.0,4.6213885,0.824735831,0.86668054,2.002255896,6.709901128,12.591500698,10.57366593,0.137454413,0.274911387,48.503978796,0.014057076,0.40717084300000006,0.09691619500000001,0.18595015199999998,0.0,0.412986273,0.0,4.187435108,0.0,0.0,0.065879574,0.0,4.059247478,0.0,0.208264285,0.0,0.845890703,0.036085632,0.127898166,0.0,3.0,3.0,"[0, 1, 4]"
128x128,0.38640463,6.7489841760000004,52.906147804,10.809044637,1.237760895,158.46813243999998,7.600340441,21.997673757999998,2.55410292,0.772801049,23.257806446000004,0.851356265,6.015043696,0.38640463,5.85167109,0.38640463,7.765068424,5.337487932,14.158306609,21.963574796,79.914745696,22.969776106,2.010591706,0.38640463,1.25308517,4.139624098,1.624157314,1.932040737,8.507274385,0.38640463,2.089118062,0.0,25.439572863,35.738402613000005,1.727344509,0.0,21.536150278999997,4.178248244,0.0,1.237760895,0.38640463,7.723702845,7.213277817,0.0,0.0,4.667852058999999,1.666589187,2.052985606,7.727282651,4.580018901000001,1.237760895,0.772801049,0.0,5.802381447,1.237760895,1.159235441,0.38640463,6.89843198,16.051513579,1.237760895,3.2907762629999997,20.026351452,12.834929655,4.0211231000000005,0.0,3.713338361,2.5846732489999997,2.089118062,2.5787007739999996,0.38640463,22.469659631,7.016862391,1.25308517,1.25308517,270.46777165000003,0.0,3.436030416,14.190887117,3.864857806,2.965105404,0.38640463,5.029583447,4.794000941,0.38640463,1.624157314,1.702713432,6.134902574,0.38640463,2.146865097,1.159235441,0.851356265,1.545599049,2.9828979889999996,9.483357754,2.919666146,1.727344509,2.396955314,24.888683997,1.159235441,21.239454256,0.772801049,0.851356265,4.0211231000000005,2.9804296789999998,10.657628853,7.135380595,0.0,0.772801049,6.7489841760000004,14.121675495,0.38640463,1.25308517,1.639481589,0.86668054,2.119721614,0.38640463,0.0,2.9828979889999996,0.772801049,16.72964772,27.529381766999997,32.759766456,0.86668054,2.8772722460000004,0.0,13.341276601,1.237760895,1.639481589,1.727344509,5.362098678,15.130119101,6.4011690429999994,0.851356265,2.55410292,44.196913307,0.014057076,0.26673924000000004,0.039346789,0.194418882,0.0,0.296504749,0.0,3.231596684,0.0,0.0,0.14339512,0.0,3.071469192,0.0,0.219791931,0.04209525099999999,0.9753276740000001,0.198041256,0.061809492,0.016971307,3.0,3.0,"[0, 2, 3]"
129x129,0.38640463,6.7489841760000004,52.982538379,10.961816973,2.2418903980000002,157.3466685,9.532277378,22.925420598,0.0,1.700547889,28.278820207000003,0.0,6.942790536,0.38640463,5.000314825,0.38640463,8.922040306,3.7875265049999998,10.513379874,21.112218531,82.50060825599999,19.564328911,1.159235441,1.31415147,1.25308517,4.139624098,1.700547889,1.932040737,4.250491987,0.38640463,0.38640463,0.92774684,24.588216598,34.887046348000005,1.727344509,0.0,20.990442682999998,1.700547889,0.92774684,0.38640463,0.38640463,8.804282615,7.213277817,0.0,0.0,2.113749139,3.522074955,2.980732446,7.727282651,2.0259159810000003,0.38640463,2.628286817,0.0,2.473345889,0.38640463,1.159235441,0.38640463,5.2720759,14.425157498999999,0.38640463,2.439419998,20.713865718,13.915509425,2.318409668,0.0,2.086982281,1.733316984,1.31415147,2.655091349,0.38640463,24.783597687,11.732097623000001,1.25308517,1.25308517,262.35955068,0.0,1.733316984,13.645179521000001,3.013501541,2.113749139,1.31415147,1.700547889,6.8023623109999996,1.31415147,1.700547889,0.0,9.998780639,1.31415147,2.146865097,3.014721209,0.0,1.545599049,1.280184557,9.559748329,3.847412986,1.727344509,1.545599049,27.126183064,1.159235441,22.320034026,0.772801049,0.0,4.1738954360000005,2.9804296789999998,9.959011701,7.135380595,0.0,0.772801049,6.7489841760000004,12.495319414999999,0.38640463,1.25308517,2.567228429,1.7944273800000001,2.119721614,0.38640463,0.0,1.280184557,1.700547889,20.123461093000003,23.730240696,31.984799864,0.86668054,2.0259159810000003,0.0,10.863576246,0.38640463,1.639481589,1.727344509,6.442678448,10.949711632,8.485909086,0.0,0.0,44.808125055,0.014057076,0.29827342,0.073538375,0.19777632499999998,0.0,0.318056939,0.0,3.395124319,0.0,0.0,0.11555983,0.0,3.076391239,0.0,0.193463752,0.040490214,0.9753276740000001,0.221062848,0.10627487199999999,0.016971307,3.0,3.0,"[0, 2, 4]"
130x130,0.0,6.362579546,53.061093594999996,9.573242896,2.706842033,160.57549109,9.997229013,13.65235645,2.55410292,0.92774684,27.125868707000002,0.851356265,6.942790536,0.0,4.306072041,0.0,7.998494706000001,5.260932963,18.489111465,20.804339355,87.269606486,21.424177057,0.851356265,0.92774684,0.86668054,2.594025049,1.779103105,0.0,4.256782398,0.0,1.702713432,0.92774684,22.734728229999998,34.192803564,1.727344509,0.0,19.451121335,4.333194035,0.92774684,0.851356265,0.0,10.506996047,6.440476768,0.0,0.0,4.281447429,3.135670325,2.207931397,7.340878021,3.42078346,0.851356265,1.855485768,0.0,5.1845292380000005,0.851356265,0.0,0.0,4.3485303,16.20645937,0.851356265,2.131540822,23.352863817,11.367730869999999,1.702713432,0.0,3.4818497600000002,2.5846732489999997,2.6304602719999997,3.506447614,0.0,25.254856284000002,9.878609255,0.86668054,0.86668054,299.62672757,0.0,3.436030416,15.197117286000001,3.864857806,2.5787007739999996,0.92774684,5.1845292380000005,5.413788234,0.92774684,1.779103105,1.702713432,8.996649438,0.92774684,2.146865097,1.855485768,0.851356265,0.0,2.9828979889999996,6.9334560739999995,3.0746119370000002,1.727344509,0.851356265,29.837366412999998,0.0,22.477148408999998,0.0,0.851356265,3.5581992,2.594025049,7.876218909,6.362579546,0.0,0.0,6.362579546,11.571773815,0.0,0.86668054,1.7944273800000001,1.7944273800000001,1.733316984,0.0,0.0,2.9828979889999996,0.92774684,23.070269653,26.527121494000003,30.982668663,0.86668054,1.7180368050000001,0.0,6.927219084,0.851356265,0.86668054,1.727344509,6.213351143,14.125825204,10.653607376,0.851356265,2.55410292,47.754933615,0.014057076,0.357808712,0.073538375,0.199655658,0.0,0.383080603,0.0,3.836196853,0.0,0.0,0.095230253,0.0,3.665689719,0.0,0.200999867,0.001605037,0.845890703,0.036085632,0.103898891,0.0,3.0,3.0,"[0, 3, 4]"
131x131,0.6613160170000001,0.79877956,55.792659688,11.771229857,2.4748330899999997,172.68182434,2.4748330899999997,10.097799979,2.55410292,1.185175979,15.756486274,0.9888106779999999,6.015043696,0.5238590430000001,5.9891255029999995,0.79877956,10.789087214,6.574560127,21.580786834,3.7020080770000003,103.37694717,20.31848832,2.422966636,0.6613160170000001,1.80290067,4.826876286,2.036532244,2.619292925,11.118877343000001,0.5238590430000001,2.638933562,0.137454413,26.951574974,23.426167933,1.727344509,0.137454413,21.358955021,5.415320439,0.41237493,1.7875763949999999,0.6613160170000001,7.861157258,7.35073223,0.41237493,0.274911387,6.317328120999999,2.353841375,2.190440019,7.727282651,6.2294949630000005,1.237760895,1.047712436,0.0,8.139103257,3.2995833230000002,1.296689854,0.79877956,8.822786358,4.1516398,2.7497630060000002,3.2907762629999997,27.723762585000003,17.64578414,6.9076349839999995,0.0,3.713338361,2.997048179,2.501492992,2.5787007739999996,0.6613160170000001,15.792954347,10.315788694,1.6654601000000002,1.9403373579999998,219.48212485,0.0,3.985845916,11.677059886,4.139769193,2.965105404,0.38640463,6.129200058,8.505292701,0.38640463,2.173972814,2.115088362,7.097087794,0.93622013,2.146865097,1.571610371,0.9888106779999999,2.507784269,2.9828979889999996,11.545180182,3.469481646,1.727344509,2.9467708139999997,9.37621125,1.709050941,17.9008935,0.9102554620000001,0.9888106779999999,4.708375288,3.1178840919999997,13.956555156,0.772801049,0.0,0.772801049,0.38640463,10.233257423000001,0.79877956,1.5279965570000003,2.7390982,1.4164960400000002,2.532096544,0.5238590430000001,0.137454413,3.532713489,1.87241766,22.502786901,31.378134082000003,29.833579794,0.86668054,3.289647176,0.0,14.440893211999999,2.062496726,1.639481589,2.002255896,7.561362095,12.341369358,8.875330517000002,0.9888106779999999,2.829014307,45.394259559000005,0.014057076,0.28203523900000005,0.062724609,0.20996326099999998,0.0,0.289901952,0.0,2.97712744,0.0,0.0,0.133066251,0.0,3.209733015,0.0,0.23239742200000002,0.04209525099999999,0.9673892530000001,0.198041256,0.061949989000000004,0.016971307,3.0,3.0,"[1, 2, 3]"
132x132,0.6613160170000001,0.79877956,55.869050263,11.924002193,3.4789625930000003,171.5603604,4.406770027,11.025546818999999,0.0,2.112922819,20.777500035,0.137454413,6.942790536,0.5238590430000001,5.137769238,0.79877956,11.946059096,5.0245987,17.935860099,2.850651812,105.96280973,16.913041125,1.571610371,1.589062857,1.80290067,4.826876286,2.112922819,2.619292925,6.862094945000001,0.5238590430000001,0.93622013,1.065201253,26.100218709,22.574811668,1.727344509,0.137454413,20.813247425,2.9376200839999997,1.3401217699999999,0.93622013,0.6613160170000001,8.941737028,7.35073223,0.41237493,0.274911387,3.7632252009999996,4.209327143,3.1181868589999997,7.727282651,3.6753920430000004,0.38640463,2.903198204,0.0,4.810067699,2.448227058,1.296689854,0.79877956,7.196430278,2.52528372,1.898406741,2.439419998,28.411276851,18.72636391,5.204921552,0.0,2.086982281,2.145691914,1.7265264,2.655091349,0.6613160170000001,18.106892403,15.031023926,1.6654601000000002,1.9403373579999998,211.37390388,0.0,2.2831324840000002,11.13135229,3.288412928,2.113749139,1.31415147,2.8001645,10.513654071,1.31415147,2.2503633890000003,0.41237493,10.960965859,1.86396697,2.146865097,3.427096139,0.137454413,2.507784269,1.280184557,11.621570756999999,4.397228486,1.727344509,2.095414549,11.613710317,1.709050941,18.98147327,0.9102554620000001,0.137454413,4.861147624,3.1178840919999997,13.257938004,0.772801049,0.0,0.772801049,0.38640463,8.606901343,0.79877956,1.5279965570000003,3.66684504,2.3442428800000004,2.532096544,0.5238590430000001,0.137454413,1.830000057,2.8001645,25.896600274,27.578993011,29.058613202,0.86668054,2.438290911,0.0,11.963192857,1.211140461,1.639481589,2.002255896,8.641941865,8.160961889,10.960070560000002,0.137454413,0.274911387,46.005471307,0.014057076,0.313569419,0.09691619500000001,0.21332070399999997,0.0,0.311454142,0.0,3.1406550749999997,0.0,0.0,0.105230961,0.0,3.214655062,0.0,0.206069243,0.040490214,0.9673892530000001,0.221062848,0.10641536900000001,0.016971307,3.0,3.0,"[1, 2, 4]"
133x133,0.274911387,0.41237493,55.947605478999996,10.535428116,3.9439142280000006,174.78918299,4.871721662000001,1.752482671,2.55410292,1.3401217699999999,19.624548535000002,0.9888106779999999,6.942790536,0.137454413,4.443526454,0.41237493,11.022513496,6.498005158000001,25.91159169,2.542772636,110.73180796,18.772889271,1.2637311949999999,1.202658227,1.4164960400000002,3.281277237,2.191478035,0.687252188,6.868385356000001,0.137454413,2.2525289319999997,1.065201253,24.246730341,21.880568884,1.727344509,0.137454413,19.273926077,5.5702662300000005,1.3401217699999999,1.401171765,0.274911387,10.64445046,6.577931181,0.41237493,0.274911387,5.930923491,3.822922513,2.34538581,7.340878021,5.070259522000001,0.851356265,2.1303971550000003,0.0,7.521251048000001,2.913178693,0.137454413,0.41237493,6.2728846780000005,4.306585591,2.363358376,2.131540822,31.050274950000002,16.178585355,4.589225316,0.0,3.4818497600000002,2.997048179,3.042835202,3.506447614,0.274911387,18.578151000000002,13.177535557999999,1.27905547,1.553932728,248.64108077,0.0,3.985845916,12.683290055000002,4.139769193,2.5787007739999996,0.92774684,6.284145849000001,9.125079994,0.92774684,2.328918605,2.115088362,9.958834658,1.47756234,2.146865097,2.2678606980000002,0.9888106779999999,0.96218522,2.9828979889999996,8.995278502,3.6244274370000005,1.727344509,1.401171765,14.324893666000001,0.5498155,19.138587653,0.137454413,0.9888106779999999,4.245451388,2.731479462,11.175145211999999,0.0,0.0,0.0,0.0,7.683355743000001,0.41237493,1.1415919270000001,2.894043991,2.3442428800000004,2.145691914,0.137454413,0.137454413,3.532713489,2.0273634510000003,28.843408834,30.375873809,28.056482001,0.86668054,2.130411735,0.0,8.026835694999999,1.676092096,0.86668054,2.002255896,8.41261456,11.337075461,13.12776885,0.9888106779999999,2.829014307,48.952279867,0.014057076,0.373104711,0.09691619500000001,0.215200037,0.0,0.376477806,0.0,3.581727609,0.0,0.0,0.084901384,0.0,3.803953542,0.0,0.21360535800000002,0.001605037,0.837952282,0.036085632,0.10403938800000001,0.0,3.0,3.0,"[1, 3, 4]"
134x134,0.38640463,0.38640463,53.833894644,12.664530404999999,3.0932466630000004,183.78264108000002,4.021054097,10.200810987999999,2.55410292,1.700547889,19.810992995,0.851356265,6.942790536,0.38640463,5.85167109,0.38640463,11.476143226,7.1929737000000005,21.580398974,2.8772722460000004,115.2986109,16.60719656,2.010591706,1.31415147,1.25308517,4.139624098,2.551904154,1.932040737,8.507274385,0.38640463,2.089118062,0.92774684,25.439572863,23.013793003,1.727344509,0.0,18.884645535,5.105995084,0.92774684,1.237760895,0.38640463,10.506996047,7.213277817,0.0,0.0,4.667852058999999,3.522074955,2.980732446,7.727282651,4.580018901000001,1.237760895,2.628286817,0.0,6.730128287,1.237760895,1.159235441,0.38640463,7.82617882,4.254650809,1.237760895,3.2907762629999997,28.376101483,15.618222857,4.0211231000000005,0.0,4.641085201,2.5846732489999997,3.016864902,3.506447614,0.38640463,17.167142386000002,12.583453888000001,1.25308517,1.25308517,218.89562188,0.0,3.436030416,11.539382373,3.864857806,2.965105404,1.31415147,5.9573302870000004,8.505075743,1.31415147,2.551904154,1.702713432,11.701494070999999,1.31415147,2.146865097,3.014721209,0.851356265,1.545599049,2.9828979889999996,10.411104594,3.847412986,1.727344509,2.396955314,12.296662912,1.159235441,17.660167912,0.772801049,0.851356265,5.876608868000001,2.9804296789999998,12.513114621,0.772801049,0.0,0.772801049,0.38640463,8.686842789,0.38640463,1.25308517,2.567228429,1.7944273800000001,2.119721614,0.38640463,0.0,2.9828979889999996,1.700547889,26.934341709999998,33.095973263999994,27.32493375,0.86668054,2.8772722460000004,0.0,14.269023441,1.237760895,1.639481589,1.727344509,8.14539188,9.695286394999998,11.040012006,0.851356265,2.55410292,45.256426126,0.014057076,0.264207288,0.073538375,0.22702621,0.0,0.281548472,0.0,2.78941682,0.0,0.0,0.13458164,0.0,2.8210973029999997,0.0,0.19880482500000002,0.04209525099999999,0.9673892530000001,0.221062848,0.082416094,0.016971307,3.0,3.0,"[2, 3, 4]"
135x135,0.6613160170000001,7.161359106000001,66.88501163299999,7.508188505,1.623476825,165.50804907,9.845226513999998,26.540757926,0.0,1.185175979,24.224313486,0.137454413,6.243501113000001,0.5238590430000001,5.137769238,2.657949703,11.953332630999999,3.169112932,10.513767734,21.936954362,70.578944526,21.995436113999997,1.571610371,0.6613160170000001,2.7325127090000003,4.826876286,1.185175979,4.478463068,7.791706984,0.5238590430000001,0.93622013,1.067066452,25.032015199,34.355295355,1.727344509,0.137454413,18.34406758,4.798658581,0.41237493,0.93622013,0.6613160170000001,3.598115906,3.510234732,1.341986969,1.204523426,4.69283724,1.073656818,0.9102554620000001,10.165446431,5.534562186,1.3160166690000001,1.047712436,0.0,3.882320859,3.3778390970000003,1.296689854,0.79877956,8.127853581,14.32214649,1.898406741,3.018405584,21.5701276,15.241912931000002,8.923269889,0.0,2.08884748,2.145691914,0.79877956,1.727344509,0.6613160170000001,23.409409648,11.323602572,1.6654601000000002,1.9403373579999998,274.17668671,0.0,2.2831324840000002,13.782857034000001,2.008228371,3.043361178,0.38640463,1.87241766,6.802579269,0.38640463,1.3226165490000001,0.41237493,5.394374362,1.865832169,0.86668054,1.571610371,0.137454413,3.4373963080000003,0.0,11.851844333999999,2.189297089,1.727344509,2.095414549,24.205731401999998,3.568221084,33.594760096,1.839867501,0.137454413,3.005661856,4.047496131,13.261622379000002,7.135380595,0.0,0.772801049,8.608154318999999,15.900904192000002,0.79877956,1.5279965570000003,4.598268343,2.3461080790000004,2.532096544,0.5238590430000001,0.137454413,0.5498155,2.802029699,18.480691621000002,17.470748958,42.037763629,0.86668054,2.438290911,0.0,11.965058056,1.211140461,1.639481589,2.931867935,8.647434,14.525406634,6.321227597000001,0.137454413,0.274911387,48.770488609000004,0.014057076,0.328117887,0.065297829,0.187138107,0.0,0.326410419,0.0,3.582834939,0.0,0.0,0.114274019,0.0,3.465026951,0.0,0.227056349,0.040490214,0.9422970350000002,0.198255606,0.08580876700000001,0.016971307,3.0,3.0,"[0, 1, 2]"
136x136,0.274911387,6.7749544760000004,66.963566849,6.119614428,2.0884284600000003,168.73687166000002,10.310178148999999,17.267693778,2.55410292,0.41237493,23.071361986,0.9888106779999999,6.243501113000001,0.137454413,4.443526454,2.271545073,11.029787031,4.64251939,18.489499325,21.629075186,75.34794275600001,23.855284259999998,1.2637311949999999,0.274911387,2.3461080790000004,3.281277237,1.2637311949999999,2.546422331,7.797997395,0.137454413,2.2525289319999997,1.067066452,23.178526831,33.661052571,1.727344509,0.137454413,16.804746232,7.431304727,0.41237493,1.401171765,0.274911387,5.300829338,2.737433683,1.341986969,1.204523426,6.86053553,0.687252188,0.137454413,9.779041801,6.929429665,1.780968304,0.274911387,0.0,6.593504208000001,3.842790732,0.137454413,0.41237493,7.204307981,16.103448360999998,2.363358376,2.7105264079999998,24.209125698999998,12.694134376000001,8.307573653,0.0,3.4837149590000003,2.997048179,2.115088362,2.5787007739999996,0.274911387,23.880668245,9.470114204,1.27905547,1.553932728,311.4438636,0.0,3.985845916,15.334794799,2.859584636,3.508312813,0.0,5.356399009,5.414005191999999,0.0,1.401171765,2.115088362,4.392243161,1.479427539,0.86668054,0.41237493,0.9888106779999999,1.891797259,1.702713432,9.225552079,1.4164960400000002,1.727344509,1.401171765,26.916914751,2.4089856430000003,33.751874479,1.067066452,0.9888106779999999,2.38996562,3.661091501,11.178829587000001,6.362579546,0.0,0.0,8.221749689,14.977358592000002,0.41237493,1.1415919270000001,3.825467294,2.3461080790000004,2.145691914,0.137454413,0.137454413,2.2525289319999997,2.0292286500000003,21.427500181,20.267629755999998,41.035632428,0.86668054,2.130411735,0.0,8.028700894,1.676092096,0.86668054,2.931867935,8.418106695,17.701520205999998,8.488925887,0.9888106779999999,2.829014307,51.717297169000005,0.014057076,0.387653179,0.065297829,0.18901743999999998,0.0,0.391434083,0.0,4.0239074729999995,0.0,0.0,0.093944442,0.0,4.0543254310000005,0.0,0.234592464,0.001605037,0.8128600640000001,0.013278390000000001,0.08343278600000001,0.0,3.0,3.0,"[0, 1, 3]"
