coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,Excitatory,permutationTracker
115x115,0.889687542,0.516421733,42.842681393,16.533675506999998,0.889687542,100.867321383,16.117986858,21.365355274,0.889687542,0.560163093,8.831136086,0.560163093,8.126898661,1.032825032,0.516421733,17.912346186,21.163252297,1.076584826,0.516421733,3.558689367,3.932531409,0.560163093,1.076584826,0.560163093,10.781608396,2.240634118,1.076584826,5.001369679,2.335721314,1.120313117,1.120313117,1.4897751320000001,35.335236779999995,24.235405571,1.63673485,0.0,0.889687542,6.117414345,0.0,0.560163093,1.406109275,1.076584826,20.592455522,1.4897751320000001,0.929612039,0.929612039,0.0,7.789976715,10.0903131,7.769894048,2.9952438929999996,0.516421733,1.406109275,0.0,0.929612039,1.032825032,2.812218292,25.157301760000003,1.77939326,2.339556353,7.702757899,21.409094794999998,6.252934056,24.375433287,0.0,2.4788477870000003,0.0,0.516421733,2.999086383,0.0,1.63673485,4.1549851360000005,0.560163093,0.0,82.55514597999999,0.0,0.889687542,2.482675667,6.721825801,2.522600164,0.0,1.449850635,1.549235748,0.0,0.516421733,0.516421733,22.746564634000002,10.784150499,2.153138149,3.921075182,1.032825032,19.264203541,0.516421733,37.600469087,3.1859449709999996,0.516421733,3.70234956,2.669019332,5.41840655,15.764185522,12.291932579000001,0.560163093,2.109398841,1.4897751320000001,3.309020778,0.0,1.120313117,1.77939326,1.859170143,25.934784759000003,0.0,0.516421733,5.648502592,0.929612039,19.291528545,2.240634118,0.560163093,1.076584826,2.895884407,5.601003629,2.748857685,15.351249695,0.516421733,1.032825032,0.0,21.087324487,0.889687542,1.120313117,3.2254270320000002,4.854417191,8.465562836,0.0,0.560163093,0.0,13.784042186999999,0.023076651,0.048503852,0.18071891299999998,0.053099922,0.016352126,0.0,0.117066428,0.01280025,0.0,0.0,0.15766220199999997,0.0,0.0,0.0,0.061727282,0.019623415,1.223604607,0.00021435,0.053331325,0.0,2.0,2.0,"[[3, 4], [0, 1]]"
116x116,0.889687542,0.0,40.26064495,6.721825801,0.889687542,100.35089965,12.503111243,10.118377407,0.889687542,0.560163093,17.840361018,0.560163093,8.126898661,0.0,0.0,12.977793916,20.76245238,0.560163093,5.279715953,3.558689367,2.8997063770000002,0.560163093,0.560163093,0.560163093,10.781608396,7.520350071,0.560163093,12.977793916,1.819299581,1.120313117,1.120313117,1.4897751320000001,40.21318159,21.653369128,1.120313117,0.0,0.889687542,4.568178597,0.0,0.560163093,0.889687542,0.560163093,36.430823652,1.4897751320000001,0.929612039,0.929612039,5.279715953,11.118623773,11.238698408000001,3.638563403,0.929612039,0.0,0.889687542,0.0,0.929612039,0.0,1.77939326,47.544277293,1.77939326,2.339556353,6.669932867,15.212119696999999,21.058477154,35.399699237,5.279715953,0.929612039,0.0,0.0,1.449850635,0.0,1.120313117,3.638563403,5.839879046,0.0,86.40031062199999,0.0,0.889687542,1.449850635,12.001541754,1.4897751320000001,0.0,1.449850635,0.0,0.0,0.0,0.0,21.713739602,12.048235812,1.120313117,3.921075182,0.0,29.422055801,0.0,40.759099577,1.120313117,0.0,6.40002907,2.669019332,3.869170802,15.764185522,16.767980168999998,0.560163093,0.560163093,1.4897751320000001,3.309020778,0.0,1.120313117,7.059109213,1.859170143,31.329140835,0.0,0.0,5.648502592,0.929612039,51.203734065,2.240634118,0.560163093,0.560163093,2.379462674,4.568178597,2.748857685,14.834827962,0.0,0.0,0.0,35.494786209,0.889687542,1.120313117,7.988721252,8.06850129,4.850687221,0.0,0.560163093,0.0,13.784042186999999,0.023076651,0.09710179199999999,0.18071891299999998,0.04489921,0.002580838,0.0,0.021738598,0.074578928,0.0,0.0,0.15665855099999998,0.298613759,0.0,0.0,0.09622335600000001,0.019623415,1.112577676,0.00021435,0.055933171,0.0,2.0,2.0,"[[3, 4], [0, 2]]"
117x117,0.889687542,0.0,40.26064495,7.601099345,1.768961086,102.109507705,17.778924323,4.838661454,0.889687542,0.560163093,16.074770579,4.077370171,8.126898661,0.879273544,0.0,7.695146316,23.396477202,1.439436637,1.758608055,4.437962911,3.7789799210000004,1.439436637,1.439436637,0.560163093,11.66088194,17.188405458,1.439436637,11.212203477,3.577907636,1.120313117,1.999586661,1.4897751320000001,34.93053399,22.532642672,1.120313117,0.0,2.648295597,4.568178597,0.0,0.560163093,1.768961086,1.439436637,20.592455522,2.3690486760000002,2.688220094,0.929612039,0.0,1.439436637,5.958982455,3.638563403,9.72248228,0.0,1.768961086,27.25530502,1.808885583,0.879273544,10.572263500999998,18.500820053,1.77939326,3.218829897,7.549206411,16.091393241,8.737316102000001,4.597621881,0.0,3.567505699,0.0,0.0,1.449850635,0.879273544,1.120313117,4.517836947,2.318771148,0.0,75.841849942,0.0,1.768961086,11.123182178,6.721825801,2.3690486760000002,0.0,2.329124179,0.879273544,1.758608055,0.879273544,0.0,23.472347657,3.248383187,1.120313117,8.317548076000001,0.879273544,23.257019214,0.0,31.067455316999997,1.120313117,0.879273544,5.516786011000001,2.669019332,4.748444346,15.764185522,5.326084933000001,2.318771148,5.835976173,1.4897751320000001,4.188294322,0.0,1.120313117,2.658666804,1.859170143,25.167153049,0.0,1.758608055,5.648502592,2.688220094,16.87604959,2.240634118,0.560163093,0.560163093,2.379462674,7.206072257000001,3.628131229,14.834827962,0.0,9.673331543,0.0,24.047359992,0.889687542,1.120313117,3.5882788430000003,5.426678997,5.729960765,0.0,4.077370171,0.0,13.784042186999999,0.023076651,0.05868556,0.18071891299999998,0.091868637,0.0,0.0,0.0,0.021775469,0.0,0.0,0.15675153199999997,0.0,0.693869702,0.0,0.200666064,0.019623415,1.134366491,0.00021435,0.053331325,0.049909825,2.0,2.0,"[[3, 4], [0, 3]]"
118x118,1.250474067,0.0,40.982236015,38.111009301,2.332836801,100.711686175,15.389444151,12.776036851,1.250474067,0.9209496180000001,8.725049597,2.364111382,8.126898661,1.082380077,12.98942937,12.882378306,43.623437777,2.003312352,2.16475431,3.919475892,3.260492902,1.281754158,0.9209496180000001,0.560163093,11.503199461,2.240634118,0.560163093,2.419333236,2.5408906460000003,1.120313117,1.481099642,4.0152692949999995,37.231219094,23.096518387,1.120313117,0.0,1.250474067,13.948241849999999,0.0,0.560163093,1.250474067,0.560163093,21.314046587,1.4897751320000001,1.290398564,0.929612039,0.360786525,4.5288313360000005,8.845315363000001,26.005404223,9.227835945,0.721591065,0.889687542,0.721591065,1.290398564,1.082380077,3.222542519,21.635597718,1.77939326,2.339556353,7.391523932,19.902352041999997,8.106441932,10.212629802,3.968668243,0.929612039,0.721591065,1.082380077,1.449850635,0.0,1.120313117,5.803317713,0.560163093,0.721591065,76.563441007,0.0,0.889687542,4.336183543,15.742570554,1.850561657,0.0,3.614604945,0.360786525,0.0,0.360786525,0.0,22.074526127000002,10.510519885,1.481099642,4.642666247,1.443149259,21.881911577,0.721591065,22.299664833999998,15.551523777,0.0,2.9242614060000003,2.669019332,5.312320061,16.124972047,5.980651707,0.560163093,0.9209496180000001,1.4897751320000001,5.112969067,1.082380077,1.481099642,1.77939326,5.827838386,28.347178339000003,0.360786525,0.0,5.648502592,1.651203104,14.3741093,2.240634118,0.560163093,0.560163093,2.740249199,6.011327856,3.10964421,15.195614487,0.721591065,0.0,1.443149259,21.589831125,0.889687542,9.418537023,3.791385376,5.675118245,6.65463551,0.360786525,1.281754158,0.0,14.866422263999999,0.023076651,0.049232425,0.18071891299999998,0.04489921,0.078810091,0.0,0.001710878,0.01280025,0.0,0.0,0.13789068999999998,0.0,0.0,0.0,0.050427299,0.169261123,0.9887537599999999,0.743345244,0.053331325,0.0,2.0,2.0,"[[3, 4], [0, 4]]"
119x119,0.889687542,0.516421733,42.842681393,9.811849706,0.889687542,100.867321383,5.474045758,25.52475811,0.889687542,0.0,12.107696428,0.0,8.126898661,1.032825032,0.516421733,27.910643773,14.67858016,0.516421733,5.796137686,3.558689367,2.812218292,0.0,0.516421733,0.0,1.819299581,5.279715953,0.516421733,14.999667266,2.335721314,0.0,0.0,0.929612039,36.371656211,22.55494144,0.516421733,0.0,0.889687542,6.117414345,0.0,0.0,1.406109275,0.516421733,18.507387462,0.929612039,0.929612039,0.929612039,5.279715953,17.788274301999998,13.129394935,7.769894048,2.9952438929999996,0.516421733,1.406109275,0.0,0.929612039,1.032825032,2.812218292,42.83489641,1.77939326,1.77939326,3.781682717,10.765153695,18.730363304999997,56.056784187000005,5.279715953,2.4788477870000003,0.0,0.516421733,2.43892329,0.0,0.516421733,4.1549851360000005,5.279715953,0.0,89.19253147799999,0.0,0.889687542,1.9225125740000002,5.279715953,1.962437071,0.0,0.889687542,1.549235748,0.0,0.516421733,0.516421733,3.7018443640000003,20.782448086000002,1.032825032,0.0,1.032825032,23.338183581,0.516421733,53.353338127,2.065631854,0.516421733,7.861752396,2.669019332,4.298093433,15.764185522,28.130300709,0.0,1.549235748,0.929612039,2.748857685,0.0,0.0,7.059109213,1.859170143,20.250754759,0.0,0.516421733,4.528189475,0.929612039,52.57064498,0.0,0.0,0.516421733,2.335721314,5.601003629,2.748857685,15.351249695,0.516421733,1.032825032,0.0,28.763665837,0.889687542,0.0,8.505142985,10.134133144,4.544487654,0.0,0.0,0.0,13.784042186999999,0.020164484,0.060614456,0.18071891299999998,0.020871056,0.018932964,0.0,0.138805026,0.061778678,0.0,0.0,0.1416485,0.298613759,0.0,0.0,0.05709604,0.019623415,1.165366699,0.00021435,0.055933171,0.0,2.0,2.0,"[[3, 4], [1, 2]]"
120x120,0.889687542,0.516421733,42.842681393,10.69112325,1.768961086,102.625929438,10.749858838,20.245042157,0.889687542,0.0,10.342105989,3.517207078,8.126898661,1.912098576,0.516421733,22.627996173,17.312604982,1.3956952770000002,2.2750297880000003,4.437962911,3.691491836,0.879273544,1.3956952770000002,0.0,2.6985731250000002,14.94777134,1.3956952770000002,13.234076826999999,4.094329369,0.0,0.879273544,0.929612039,31.089008610999997,23.434214984,0.516421733,0.0,2.648295597,6.117414345,0.0,0.0,2.285382819,1.3956952770000002,2.669019332,1.808885583,2.688220094,0.929612039,0.0,8.109087166,7.849678982,7.769894048,11.788114133999999,0.516421733,2.285382819,27.25530502,1.808885583,1.912098576,11.605088533,13.79143917,1.77939326,2.658666804,4.660956261,11.644427239,6.409202253,25.254706831,0.0,5.116741447000001,0.0,0.516421733,2.43892329,0.879273544,0.516421733,5.034258680000001,1.758608055,0.0,78.634070798,0.0,1.768961086,11.595844117,0.0,2.841710615,0.0,1.768961086,2.428509292,1.758608055,1.3956952770000002,0.516421733,5.460452419,11.982595461,1.032825032,4.396472894,1.912098576,17.173146994,0.516421733,43.661693867,2.065631854,1.3956952770000002,6.978509337,2.669019332,5.177366977,15.764185522,16.688405473000003,1.758608055,6.825048828,0.929612039,3.628131229,0.0,0.0,2.658666804,1.859170143,14.088766973,0.0,2.2750297880000003,4.528189475,2.688220094,18.242960505,0.0,0.0,0.516421733,2.335721314,8.238897289,3.628131229,15.351249695,0.516421733,10.706156575,0.0,17.31623962,0.889687542,0.0,4.104700576,7.492310850999999,5.423761198,0.0,3.517207078,0.0,13.784042186999999,0.020164484,0.022198224,0.18071891299999998,0.06784048300000001,0.016352126,0.0,0.117066428,0.008975219,0.0,0.0,0.141741481,0.0,0.693869702,0.0,0.161538748,0.019623415,1.187155514,0.00021435,0.053331325,0.049909825,2.0,2.0,"[[3, 4], [1, 3]]"
121x121,1.250474067,0.516421733,43.564272458,41.201033206000005,2.332836801,101.228107908,8.360378665999999,28.182417554,1.250474067,0.360786525,2.992385007,1.803948289,8.126898661,2.115205109,13.505851103,27.815228163,37.539565557,1.959570992,2.6811760430000002,3.919475892,3.173004817,0.721591065,0.877208258,0.0,2.5408906460000003,0.0,0.516421733,4.441206586,3.0573123790000003,0.0,0.360786525,3.4551062019999996,33.389693715,23.998090699,0.516421733,0.0,1.250474067,15.497477598,0.0,0.0,1.7668958,0.516421733,3.390610397,0.929612039,1.290398564,0.929612039,0.360786525,11.198481865,10.73601189,30.136734868,11.293467799,1.2380127980000002,1.406109275,0.721591065,1.290398564,2.115205109,4.255367551,16.926216835,1.77939326,1.77939326,4.503273782,15.45538604,5.778328083,30.869714752,3.968668243,2.4788477870000003,0.721591065,1.59880181,2.43892329,0.0,0.516421733,6.319739446000001,0.0,0.721591065,79.355661863,0.0,0.889687542,4.808845482000001,9.020744753,2.323223596,0.0,3.054441852,1.910022273,0.0,0.877208258,0.516421733,4.062630889,19.244732159,1.393611557,0.721591065,2.475974291,15.798039357,1.2380127980000002,34.893903384,16.496842514,0.516421733,4.385984732,2.669019332,5.741242692,16.124972047,17.342972247,0.0,1.910022273,0.929612039,4.552805974,1.082380077,0.360786525,1.77939326,5.827838386,17.268792263,0.360786525,0.516421733,4.528189475,1.651203104,15.741020214999999,0.0,0.0,0.516421733,2.696507839,7.044152888,3.10964421,15.71203622,1.2380127980000002,1.032825032,1.443149259,14.858710753,0.889687542,8.298223906,4.3078071090000005,7.7407500989999996,6.348435943,0.360786525,0.721591065,0.0,14.866422263999999,0.020164484,0.012745089,0.18071891299999998,0.020871056,0.095162217,0.0,0.118777306,0.0,0.0,0.0,0.12288063899999999,0.0,0.0,0.0,0.011299983,0.169261123,1.041542783,0.743345244,0.053331325,0.0,2.0,2.0,"[[3, 4], [1, 4]]"
122x122,0.889687542,0.0,40.26064495,0.879273544,1.768961086,102.109507705,7.134983223,8.99806429,0.889687542,0.0,19.351330921,3.517207078,8.126898661,0.879273544,0.0,17.693443903,16.911805065,0.879273544,7.038324008,4.437962911,2.658666804,0.879273544,0.879273544,0.0,2.6985731250000002,20.227487293,0.879273544,21.210501064,3.577907636,0.0,0.879273544,0.929612039,35.966953421,20.852178541,0.0,0.0,2.648295597,4.568178597,0.0,0.0,1.768961086,0.879273544,18.507387462,1.808885583,2.688220094,0.929612039,5.279715953,11.437734224,8.99806429,3.638563403,9.72248228,0.0,1.768961086,27.25530502,1.808885583,0.879273544,10.572263500999998,36.178414703,1.77939326,2.658666804,3.628131229,5.447452141,21.214745350999998,36.278972781,5.279715953,3.567505699,0.0,0.0,0.889687542,0.879273544,0.0,4.517836947,7.038324008,0.0,82.47923544,0.0,1.768961086,10.563019085,5.279715953,1.808885583,0.0,1.768961086,0.879273544,1.758608055,0.879273544,0.0,4.427627387,13.246680774,0.0,4.396472894,0.879273544,27.330999253999998,0.0,46.820324357000004,0.0,0.879273544,9.676188847,2.669019332,3.628131229,15.764185522,21.164453062999996,1.758608055,5.27581308,0.929612039,3.628131229,0.0,0.0,7.938382757,1.859170143,19.483123049,0.0,1.758608055,4.528189475,2.688220094,50.155166025,0.0,0.0,0.0,1.819299581,7.206072257000001,3.628131229,14.834827962,0.0,9.673331543,0.0,31.723701342,0.889687542,0.0,8.867994796,10.70639495,1.808885583,0.0,3.517207078,0.0,13.784042186999999,0.020164484,0.070796164,0.18071891299999998,0.059639771,0.002580838,0.0,0.021738598,0.070753897,0.0,0.0,0.14073783,0.298613759,0.693869702,0.0,0.196034822,0.019623415,1.076128583,0.00021435,0.055933171,0.049909825,2.0,2.0,"[[3, 4], [2, 3]]"
123x123,1.250474067,0.0,40.982236015,31.3891835,2.332836801,100.711686175,4.745503051,16.935439687,1.250474067,0.360786525,12.001609939,1.803948289,8.126898661,1.082380077,12.98942937,22.880675893,37.13876564,1.443149259,7.444470263,3.919475892,2.140179785,0.721591065,0.360786525,0.0,2.5408906460000003,5.279715953,0.0,12.417630823,2.5408906460000003,0.0,0.360786525,3.4551062019999996,38.267638524999995,21.416054256,0.0,0.0,1.250474067,13.948241849999999,0.0,0.0,1.250474067,0.0,19.228978527,0.929612039,1.290398564,0.929612039,5.640502478,14.527128923,11.884397198,26.005404223,9.227835945,0.721591065,0.889687542,0.721591065,1.290398564,1.082380077,3.222542519,39.313192367999996,1.77939326,1.77939326,3.47044875,9.258410942000001,20.583871181,41.893980702,9.248384196,0.929612039,0.721591065,1.082380077,0.889687542,0.0,0.0,5.803317713,5.279715953,0.721591065,83.200826505,0.0,0.889687542,3.77602045,14.300460706,1.290398564,0.0,3.054441852,0.360786525,0.0,0.360786525,0.0,3.029805857,20.508817472,0.360786525,0.721591065,1.443149259,25.955891617,0.721591065,38.052533874000005,14.43121066,0.0,7.083664242,2.669019332,4.192006944,16.124972047,21.819019837,0.0,0.360786525,0.929612039,4.552805974,1.082380077,0.360786525,7.059109213,5.827838386,22.663148339,0.360786525,0.0,4.528189475,1.651203104,47.653225735,0.0,0.0,0.0,2.180086106,6.011327856,3.10964421,15.195614487,0.721591065,0.0,1.443149259,29.266172474999998,0.889687542,8.298223906,9.071101329000001,10.954834198,2.7335603280000003,0.360786525,0.721591065,0.0,14.866422263999999,0.020164484,0.061343029,0.18071891299999998,0.012670344,0.081390929,0.0,0.023449476,0.061778678,0.0,0.0,0.12187698799999999,0.298613759,0.0,0.0,0.045796057,0.169261123,0.930515852,0.743345244,0.055933171,0.0,2.0,2.0,"[[3, 4], [2, 4]]"
124x124,1.250474067,0.0,40.982236015,32.268457044,3.212110345,102.47029423,10.021316130999999,11.655723734,1.250474067,0.360786525,10.2360195,5.321155367,8.126898661,1.961653621,12.98942937,17.598028293,39.772790462,2.322422803,3.923362365,4.798749436,3.019453329,1.600864609,1.240060069,0.0,3.4201641900000004,14.94777134,0.879273544,10.652040384,4.299498701,0.0,1.240060069,3.4551062019999996,32.984990925,22.2953278,0.0,0.0,3.009082122,13.948241849999999,0.0,0.0,2.129747611,0.879273544,3.390610397,1.808885583,3.049006619,0.929612039,0.360786525,4.847941787,6.604681245,26.005404223,18.020706185999998,0.721591065,1.768961086,27.976896085,2.169672108,1.961653621,12.015412759999998,10.269735128,1.77939326,2.658666804,4.349722294,10.137684486000001,8.262710129,11.091903346,3.968668243,3.567505699,0.721591065,1.082380077,0.889687542,0.879273544,0.0,6.682591257,1.758608055,0.721591065,72.642365825,0.0,1.768961086,13.449351993,9.020744753,2.169672108,0.0,3.933715396,1.240060069,1.758608055,1.240060069,0.0,4.788413912,11.708964847,0.360786525,5.1180639590000006,2.322422803,19.79085503,0.721591065,28.360889613999998,14.43121066,0.879273544,6.2004211830000004,2.669019332,5.071280488,16.124972047,10.377124601,1.758608055,5.636599605,0.929612039,5.432079518,1.082380077,0.360786525,2.658666804,5.827838386,16.501160553,0.360786525,1.758608055,4.528189475,3.409811159,13.32554126,0.0,0.0,0.0,2.180086106,8.649221516,3.988917754,15.195614487,0.721591065,9.673331543,1.443149259,17.818746258,0.889687542,8.298223906,4.67065892,8.313011905,3.612833872,0.360786525,4.238798143,0.0,14.866422263999999,0.020164484,0.022926797,0.18071891299999998,0.059639771,0.078810091,0.0,0.001710878,0.008975219,0.0,0.0,0.12196996899999998,0.0,0.693869702,0.0,0.150238765,0.169261123,0.952304667,0.743345244,0.053331325,0.049909825,2.0,2.0,"[[3, 4], [3, 4]]"
125x125,0.0,0.516421733,53.864026933,22.548719203,0.0,71.167602773,14.258816714999998,22.926722889999997,0.0,0.560163093,20.256277306,0.560163093,6.015043696,1.032825032,3.971137509,26.611636723,24.457936897,1.076584826,5.796137686,0.86668054,2.153138149,12.216313409,1.076584826,0.560163093,9.828989355000001,10.11437512,1.076584826,13.700660216,0.516421733,1.120313117,1.120313117,0.560163093,47.644389763999996,24.879338263,3.364079359,0.0,5.120684589,1.549235748,0.0,0.560163093,0.516421733,7.097574239,40.202281088,0.560163093,0.0,1.727344509,6.55990051,19.628621952,18.992558737000003,4.998011185,2.065631854,0.516421733,0.516421733,0.0,0.0,1.032825032,1.032825032,55.846163057,0.0,0.560163093,6.234084771,24.181794219,27.113856278999997,52.33843585,5.279715953,1.549235748,1.733316984,0.516421733,3.83674335,0.0,1.63673485,3.977083226,6.706559586,0.86668054,91.34813433999999,0.0,1.733316984,2.459668665,15.015043295,3.3203326339999997,0.0,0.560163093,1.549235748,0.0,0.516421733,0.516421733,21.804889811,20.41299914,4.300003246,3.921075182,1.032825032,33.28327209,1.79660629,65.433283859,5.332810068000001,2.243766242,8.982065513,0.0,2.6695488650000003,11.628562229,27.200688669999998,0.560163093,2.109398841,3.1541881419999998,4.026793314,0.0,1.120313117,5.279715953,0.0,33.692400473000006,0.0,1.383102273,1.9869936570000002,0.86668054,63.266270778999996,2.240634118,0.560163093,2.356769383,1.076584826,7.087520078,11.594797429,22.506050578,1.383102273,1.8995055720000003,0.0,43.872495257,0.0,1.9869936570000002,7.523482195,9.072692316,9.263295306,3.460661493,0.560163093,0.0,27.159381087,0.016969243,0.095734391,0.039346789,0.049835388,0.018932964,0.0,0.138805026,0.074578928,0.0,0.0,0.204877458,0.298613759,0.0,0.0,0.107523339,0.0,1.720279579,0.01306404,0.007406755000000001,0.0,3.0,3.0,"[[0, 1, 2], [0, 1, 2]]"
126x126,0.0,0.516421733,53.864026933,23.427992747,0.879273544,72.926210828,19.534629794999997,17.647006936999997,0.0,0.560163093,18.490686867,4.077370171,6.015043696,1.912098576,3.971137509,21.328989123,27.091961719,1.95585837,2.2750297880000003,1.745954084,3.0324116930000002,13.095586953,1.95585837,0.560163093,10.708262899000001,19.782430507,1.95585837,11.935069776999999,2.2750297880000003,1.120313117,1.999586661,0.560163093,42.361742164,25.758611807,3.364079359,0.0,6.8792926439999995,1.549235748,0.0,0.560163093,1.3956952770000002,7.976847783,24.363912958,1.439436637,1.758608055,1.727344509,1.280184557,9.949434816,13.712842784000001,4.998011185,10.858502094999999,0.516421733,1.3956952770000002,27.25530502,0.879273544,1.912098576,9.825695273,26.802705817,0.0,1.439436637,7.113358315,25.061067763,14.792695227,21.536358494,0.0,4.1871294080000006,1.733316984,0.516421733,3.83674335,0.879273544,1.63673485,4.85635677,3.185451688,0.86668054,80.78967365999999,0.0,2.612590528,12.133000208,9.735327342,4.199606178,0.0,1.439436637,2.428509292,1.758608055,1.3956952770000002,0.516421733,23.563497866,11.613146515,4.300003246,8.317548076000001,1.912098576,27.118235503,1.79660629,55.741639598999996,5.332810068000001,3.123039786,8.098822454,0.0,3.5488224090000005,11.628562229,15.758793434000001,2.318771148,7.385211921,3.1541881419999998,4.906066858,0.0,1.120313117,0.879273544,0.0,27.530412687000002,0.0,3.1417103280000003,1.9869936570000002,2.6252885950000002,28.938586304,2.240634118,0.560163093,2.356769383,1.076584826,9.725413738,12.474070973,22.506050578,1.383102273,11.572837115,0.0,32.42506904,0.0,1.9869936570000002,3.123039786,6.430870023,10.14256885,3.460661493,4.077370171,0.0,27.159381087,0.016969243,0.057318159,0.039346789,0.096804815,0.016352126,0.0,0.117066428,0.021775469,0.0,0.0,0.204970439,0.0,0.693869702,0.0,0.211966047,0.0,1.7420683940000001,0.01306404,0.0048049090000000004,0.049909825,3.0,3.0,"[[0, 1, 2], [0, 1, 3]]"
127x127,0.360786525,0.516421733,54.585617998,53.937902703000006,1.443149259,71.528389298,17.145149623,25.584382333999997,0.360786525,0.9209496180000001,11.140965885000002,2.364111382,6.015043696,2.115205109,16.960566878999998,26.516221113,47.318922294000004,2.5197340849999996,2.6811760430000002,1.2274670650000001,2.513924674,12.937904474,1.437371351,0.560163093,10.550580420000001,4.834659167,1.076584826,3.1421995359999997,1.2380127980000002,1.120313117,1.481099642,3.0856572559999997,44.662427268,26.322487522,3.364079359,0.0,5.481471114,10.929299001,0.0,0.560163093,0.877208258,7.097574239,25.085504023,0.560163093,0.360786525,1.727344509,1.6409710819999999,13.038829515,16.599175692000003,27.364852005,10.36385576,1.2380127980000002,0.516421733,0.721591065,0.360786525,2.115205109,2.475974291,29.937483482,0.0,0.560163093,6.955675836,28.872026564000002,14.161821057,27.151366415000002,3.968668243,1.549235748,2.454908049,1.59880181,3.83674335,0.0,1.63673485,6.141837536000001,1.426843633,1.588271605,81.51126472499999,0.0,1.733316984,5.346001573000001,18.756072095,3.6811191589999996,0.0,2.724917403,1.910022273,0.0,0.877208258,0.516421733,22.165676336,18.875283213000003,4.660789771,4.642666247,2.475974291,25.743127866000002,2.518197355,46.973849116,19.764020728,2.243766242,5.506297849,0.0,4.1126981240000005,11.989348754,16.413360208,0.560163093,2.470185366,3.1541881419999998,5.830741603,1.082380077,1.481099642,0.0,3.968668243,30.710437977000005,0.360786525,1.383102273,1.9869936570000002,1.588271605,26.436646014,2.240634118,0.560163093,2.356769383,1.437371351,8.530669336999999,11.955583954,22.866837103,2.104693338,1.8995055720000003,1.443149259,29.967540173,0.0,10.285217563,3.3261463190000002,6.679309270999999,11.067243595,3.821448018,1.281754158,0.0,28.241761164,0.016969243,0.047865024000000006,0.039346789,0.049835388,0.095162217,0.0,0.118777306,0.01280025,0.0,0.0,0.186109597,0.0,0.0,0.0,0.061727282,0.149637708,1.596455663,0.756194934,0.0048049090000000004,0.0,3.0,3.0,"[[0, 1, 2], [0, 1, 4]]"
