coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Endothelial1,ODImmature2,permutationTracker
135x135,1.291870106,0.0,17.651482657,6.360997519,4.813664962,25.987381432000003,9.403991771,46.053477810000004,0.0,0.0,24.883453732000003,6.997987740999999,7.78286603,0.0,14.53459731,0.0,11.332625766,1.762676287,4.29724973,6.52354459,8.549266197,37.913361599,9.27555767,4.380372117,1.649354052,2.617616857,0.85494057,6.143048683,3.765951586,0.0,0.0,2.617616857,42.228392364,25.516575251000003,0.0,0.0,6.490995924,16.722717274,2.587370102,2.406826369,2.406826369,0.0,14.101469576,0.0,1.762676287,58.37395489,0.85494057,12.508072635,3.525431547,10.754315209,0.0,0.85494057,0.0,0.85494057,0.85494057,1.709879628,0.85494057,13.576822418999999,0.0,1.679634385,3.525431547,89.71562060500001,12.477888301,7.694407673,0.0,0.85494057,3.8792402079999997,7.752619275,0.85494057,2.116563921,3.261766939,8.390444130999999,3.261766939,45.79346849,59.41657075,1.291870106,9.838150291,81.417461314,4.169502656,34.860770085999995,5.636055354,2.617616857,27.847436032999997,1.291870106,0.0,0.0,3.472555915,0.0,0.0,0.824693815,4.29724973,14.177655565000002,1.762676287,25.038865403000003,13.799942740999999,29.008947452,4.327433857,5.174785599,2.146810676,1.649354052,8.101139159999999,2.406826369,3.3290220500000003,75.162781299,1.709879628,1.709879628,0.0,50.30976198,33.239492139,16.601318299,5.636055354,8.170628796999999,18.041275363,1.649354052,39.669543669,0.0,0.824693815,0.0,78.04145132000001,9.358731655,11.635568381,19.018817876,0.85494057,0.0,4.948123813,20.46968485,2.617616857,0.0,1.291870106,11.27156635,3.35923368,3.419773361,0.0,0.0,5.205065932,0.036717787,0.0,0.03784618,0.085302446,0.00197471,0.041904707,0.0,0.0,0.0,0.0,0.17256960999999998,0.0,1.2231047959999999,0.0,0.07065118,0.081424667,1.2092473029999997,0.518427849,0.003393076,0.001947578,3.0,3.0,"[[0, 1, 3], [0, 1, 2]]"
136x136,1.291870106,0.0,39.923357417,2.941224158,4.813664962,62.142627322,0.0,19.903295224,0.0,0.0,22.318696162000002,5.288108113,6.92792546,0.0,0.0,0.0,5.348050527,1.762676287,7.2132440859999996,4.813664962,32.38105052,42.539235583,25.2137363,3.525431547,1.649354052,1.762676287,0.0,5.288108113,3.765951586,0.0,0.0,1.762676287,26.841371754,24.661634681000002,0.0,0.0,5.636055354,14.157959704,2.587370102,2.406826369,2.406826369,0.0,12.391589948,0.0,1.762676287,58.37395489,0.0,9.439538945999999,3.525431547,9.044435581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882414746,0.0,0.824693815,3.525431547,99.317488642,5.638358777,0.0,0.0,0.0,3.8792402079999997,7.752619275,0.0,2.116563921,7.032700353,7.535503561,2.406826369,38.953938966,113.21339825199999,1.291870106,8.983209721,83.829728838,4.169502656,34.005829516,5.636055354,1.762676287,3.054546393,1.291870106,0.0,0.0,1.762676287,0.0,0.0,0.824693815,2.587370102,9.048085693,1.762676287,15.634873632000001,6.105535068,1.649354052,1.762676287,5.174785599,1.291870106,1.649354052,2.116563921,2.406826369,2.47408148,75.162781299,0.0,0.0,0.0,50.30976198,33.239492139,9.761788775,5.636055354,6.460749169,31.062808533000002,1.649354052,19.151637969,0.0,0.824693815,0.0,87.29324836800001,7.648852027,11.635568381,13.034242637,0.0,0.0,4.948123813,13.630155325999999,1.762676287,0.0,1.291870106,11.27156635,1.649354052,0.0,0.0,0.0,27.476940692,0.025115972,0.014893334,0.072974046,0.124652095,0.00197471,0.071956352,0.0,0.452947761,0.0,0.157891858,0.0962308,0.0,1.7780794050000002,0.013323,0.00895826,0.071931912,1.1033087439999998,0.5278643390000001,0.025038984,0.001947578,3.0,3.0,"[[0, 1, 3], [0, 1, 3]]"
137x137,1.291870106,1.932715942,16.796542087,10.671942945,4.813664962,27.065156804000004,3.865416235,19.142837475,0.0,0.0,22.318696162000002,5.288108113,8.860641402,0.0,0.0,0.0,7.280766469,1.762676287,2.587370102,8.679081197,0.0,37.913361599,6.710800099999999,3.525431547,7.447492422,3.695392229,1.932715942,5.288108113,3.765951586,0.0,0.0,1.762676287,63.563831174,28.527050916000004,1.932715942,1.932715942,5.636055354,18.023375939,2.587370102,2.406826369,2.406826369,17.3950088,14.32430589,0.0,1.762676287,58.37395489,0.0,6.746380904,3.525431547,26.439444381,0.0,0.0,0.0,0.0,0.0,21.25871045,11.59505302,7.815130688,0.0,0.824693815,3.525431547,87.37373084400001,5.638358777,21.25871045,0.0,3.865416235,5.811956149999999,7.752619275,0.0,2.116563921,2.406826369,7.535503561,2.406826369,48.617444533000004,59.639407064,1.291870106,8.983209721,76.510647732,13.833008223,34.005829516,5.636055354,1.762676287,3.054546393,1.291870106,0.0,0.0,1.762676287,1.932715942,0.0,0.824693815,2.587370102,20.643138713,1.762676287,34.963123952000004,13.836253854999999,61.560953002,7.560814657,5.174785599,3.224586048,1.649354052,2.116563921,2.406826369,6.339497715,75.162781299,3.865416235,1.932715942,0.0,50.30976198,33.239492139,15.559927145,5.636055354,6.460749169,19.119050735000002,1.649354052,19.151637969,0.0,0.824693815,0.0,78.04145132000001,7.648852027,17.433706751000003,20.764961424,0.0,3.865416235,4.948123813,15.562871267999999,5.628092522,0.0,5.157286341,11.27156635,5.514770287,7.730718787,0.0,0.0,4.350125362,0.025115972,0.0,0.03784618,0.064805522,0.020359959,0.041904707,0.0,0.0,0.183308543,0.0,0.114108969,0.146909104,1.029578127,0.0,0.006120041,0.06444103500000001,1.1033087439999998,0.518427849,0.005324667,0.001947578,3.0,3.0,"[[0, 1, 3], [0, 1, 4]]"
138x138,1.291870106,0.0,29.506731637,6.360997519,4.813664962,40.452497132,9.403991771,50.679351794000006,0.0,0.0,19.247398378000003,6.997987740999999,2.146810676,0.0,14.53459731,0.0,11.332625766,1.762676287,8.923123713999999,6.52354459,40.930316717000004,42.539235583,27.77849387,4.380372117,1.649354052,2.617616857,0.85494057,6.143048683,3.765951586,0.0,0.0,2.617616857,30.956826014,2.971504491,0.0,0.0,0.85494057,16.722717274,2.587370102,2.406826369,2.406826369,0.0,14.101469576,0.0,1.762676287,58.37395489,0.85494057,17.133946619,3.525431547,5.118259855,0.0,0.85494057,0.0,0.85494057,0.85494057,1.709879628,0.85494057,13.576822418999999,0.0,1.679634385,3.525431547,103.592094345,12.477888301,7.694407673,0.0,0.85494057,3.8792402079999997,2.116563921,0.85494057,2.116563921,7.887640923,8.390444130999999,3.261766939,34.52190214,98.01309584,1.291870106,9.838150291,90.669258362,4.169502656,34.860770085999995,0.0,2.617616857,27.847436032999997,1.291870106,0.0,0.0,3.472555915,0.0,0.0,0.824693815,4.29724973,8.541600211,1.762676287,25.038865403000003,13.799942740999999,29.008947452,4.327433857,5.174785599,2.146810676,1.649354052,8.101139159999999,2.406826369,3.3290220500000003,75.162781299,1.709879628,1.709879628,0.0,50.30976198,33.239492139,16.601318299,0.0,2.534573443,31.917749103,1.649354052,39.669543669,0.0,0.824693815,0.0,87.29324836800001,9.358731655,5.999513027000001,7.7472515259999994,0.85494057,0.0,4.948123813,20.46968485,2.617616857,0.0,1.291870106,0.0,3.35923368,3.419773361,0.0,0.0,28.331881262,0.036717787,0.014893334,0.07012469,0.14167507499999998,0.00197471,0.030051645,0.0,0.452947761,0.0,0.157891858,0.17256960999999998,0.0,1.667048243,0.013323,0.07960943999999999,0.069480733,1.2013597079999998,0.037474092,0.025038984,0.001947578,3.0,3.0,"[[0, 1, 3], [0, 2, 3]]"
139x139,1.291870106,1.932715942,6.379916307,14.091716305999999,4.813664962,5.375026614,13.269408005999999,49.918894045,0.0,0.0,19.247398378000003,6.997987740999999,4.079526618,0.0,14.53459731,0.0,13.265341708,1.762676287,4.29724973,10.388960825,8.549266197,37.913361599,9.27555767,4.380372117,7.447492422,4.5503327989999995,2.787656512,6.143048683,3.765951586,0.0,0.0,2.617616857,67.67928543400001,6.836920726000001,1.932715942,1.932715942,0.85494057,20.588133509000002,2.587370102,2.406826369,2.406826369,17.3950088,16.034185518,0.0,1.762676287,58.37395489,0.85494057,14.440788577,3.525431547,22.513268654999997,0.0,0.85494057,0.0,0.85494057,0.85494057,22.968590078,12.44999359,15.509538360999999,0.0,1.679634385,3.525431547,91.64833654700001,12.477888301,28.953118123,0.0,4.720356805,5.811956149999999,2.116563921,0.85494057,2.116563921,3.261766939,8.390444130999999,3.261766939,44.185407707,44.439104652000005,1.291870106,9.838150291,83.350177256,13.833008223,34.860770085999995,0.0,2.617616857,27.847436032999997,1.291870106,0.0,0.0,3.472555915,1.932715942,0.0,0.824693815,4.29724973,20.136653231,1.762676287,44.367115723,21.530661528,88.920546402,10.125572227,5.174785599,4.079526618,1.649354052,8.101139159999999,2.406826369,7.194438285,75.162781299,5.575295863,3.64259557,0.0,50.30976198,33.239492139,22.399456669,0.0,2.534573443,19.973991305000002,1.649354052,39.669543669,0.0,0.824693815,0.0,78.04145132000001,9.358731655,11.797651397000001,15.477970313,0.85494057,3.865416235,4.948123813,22.402400792,6.483033091999999,0.0,5.157286341,0.0,7.2246499150000005,11.150492148,0.0,0.0,5.205065932,0.036717787,0.0,0.034996824,0.081828502,0.020359959,0.0,0.0,0.0,0.183308543,0.0,0.19044777899999998,0.146909104,0.918546965,0.0,0.076771221,0.061989856,1.2013597079999998,0.028037602,0.005324667,0.001947578,3.0,3.0,"[[0, 1, 3], [0, 2, 4]]"
140x140,1.291870106,1.932715942,28.651791066999998,10.671942945,4.813664962,41.530272504,3.865416235,23.768711459000002,0.0,0.0,16.682640808000002,5.288108113,3.224586048,0.0,0.0,0.0,7.280766469,1.762676287,7.2132440859999996,8.679081197,32.38105052,42.539235583,25.2137363,3.525431547,7.447492422,3.695392229,1.932715942,5.288108113,3.765951586,0.0,0.0,1.762676287,52.292264824,5.9819801560000005,1.932715942,1.932715942,0.0,18.023375939,2.587370102,2.406826369,2.406826369,17.3950088,14.32430589,0.0,1.762676287,58.37395489,0.0,11.372254887999999,3.525431547,20.803389027,0.0,0.0,0.0,0.0,0.0,21.25871045,11.59505302,7.815130688,0.0,0.824693815,3.525431547,101.250204584,5.638358777,21.25871045,0.0,3.865416235,5.811956149999999,2.116563921,0.0,2.116563921,7.032700353,7.535503561,2.406826369,37.345878183,98.235932154,1.291870106,8.983209721,85.76244478,13.833008223,34.005829516,0.0,1.762676287,3.054546393,1.291870106,0.0,0.0,1.762676287,1.932715942,0.0,0.824693815,2.587370102,15.007083359,1.762676287,34.963123952000004,13.836253854999999,61.560953002,7.560814657,5.174785599,3.224586048,1.649354052,2.116563921,2.406826369,6.339497715,75.162781299,3.865416235,1.932715942,0.0,50.30976198,33.239492139,15.559927145,0.0,0.824693815,32.995524475,1.649354052,19.151637969,0.0,0.824693815,0.0,87.29324836800001,7.648852027,11.797651397000001,9.493395074,0.0,3.865416235,4.948123813,15.562871267999999,5.628092522,0.0,5.157286341,0.0,5.514770287,7.730718787,0.0,0.0,27.476940692,0.025115972,0.014893334,0.07012469,0.12117815100000001,0.020359959,0.030051645,0.0,0.452947761,0.183308543,0.157891858,0.114108969,0.146909104,1.473521574,0.013323,0.015078300999999999,0.052497101,1.0954211489999999,0.037474092,0.026970575,0.001947578,3.0,3.0,"[[0, 1, 3], [0, 3, 4]]"
141x141,1.291870106,0.0,39.128943934999995,4.711643467,4.813664962,62.172874077,9.403991771,49.854657979,0.0,0.0,24.883453732000003,6.997987740999999,7.78286603,0.0,14.53459731,0.0,9.683271714,1.762676287,8.098429899,6.52354459,40.930316717000004,11.202215233,22.830370057,4.380372117,0.0,2.617616857,0.85494057,6.143048683,1.291870106,0.0,0.0,2.617616857,41.403698549,24.691881436000003,0.0,0.0,6.490995924,15.898023459,1.762676287,2.406826369,2.406826369,0.0,13.276775761,0.0,1.762676287,58.37395489,0.85494057,17.133946619,3.525431547,9.929621394,0.0,0.85494057,0.0,0.85494057,0.85494057,1.709879628,0.85494057,10.278094085,0.0,0.85494057,3.525431547,101.942740293,11.653194486,7.694407673,0.0,0.85494057,3.054546393,6.92792546,0.85494057,1.291870106,7.887640923,2.617616857,3.261766939,19.402965979999998,101.72943479,1.291870106,9.838150291,90.669258362,4.169502656,34.860770085999995,5.636055354,2.617616857,27.847436032999997,1.291870106,0.0,0.0,3.472555915,0.0,0.0,0.0,3.472555915,12.528301512999999,1.762676287,22.564783923,13.799942740999999,27.3595934,4.327433857,3.525431547,2.146810676,0.0,7.276445345,2.406826369,0.85494057,75.162781299,1.709879628,1.709879628,0.0,0.0,33.239492139,11.653194486,5.636055354,7.345934981999999,19.548715963,0.0,37.195462189,0.0,0.0,0.0,87.29324836800001,5.235311175,9.161486901,19.018817876,0.85494057,0.0,0.0,20.46968485,2.617616857,0.0,1.291870106,11.27156635,1.709879628,3.419773361,0.0,0.0,27.507187447,0.011601815,0.014893334,0.041412843,0.117639154,0.0,0.071956352,0.0,0.452947761,0.0,0.157891858,0.17256960999999998,0.0,2.122607867,0.013323,0.07960943999999999,0.090862421,0.922509679,0.499826737,0.021645908,0.001947578,3.0,3.0,"[[0, 1, 3], [1, 2, 3]]"
142x142,1.291870106,1.932715942,16.002128605,12.442362253999999,4.813664962,27.095403559000005,13.269408005999999,49.09420023,0.0,0.0,24.883453732000003,6.997987740999999,9.715581972,0.0,14.53459731,0.0,11.615987656,1.762676287,3.472555915,10.388960825,8.549266197,6.5763412489999995,4.327433857,4.380372117,5.79813837,4.5503327989999995,2.787656512,6.143048683,1.291870106,0.0,0.0,2.617616857,78.12615796899999,28.557297671000004,1.932715942,1.932715942,6.490995924,19.763439694,1.762676287,2.406826369,2.406826369,17.3950088,15.209491703,0.0,1.762676287,58.37395489,0.85494057,14.440788577,3.525431547,27.324630194,0.0,0.85494057,0.0,0.85494057,0.85494057,22.968590078,12.44999359,12.210810026999999,0.0,0.85494057,3.525431547,89.998982495,11.653194486,28.953118123,0.0,4.720356805,4.987262335,6.92792546,0.85494057,1.291870106,3.261766939,2.617616857,3.261766939,29.066471547,48.155443602,1.291870106,9.838150291,83.350177256,13.833008223,34.860770085999995,5.636055354,2.617616857,27.847436032999997,1.291870106,0.0,0.0,3.472555915,1.932715942,0.0,0.0,3.472555915,24.123354532999997,1.762676287,41.893034243,21.530661528,87.27119235,10.125572227,3.525431547,4.079526618,0.0,7.276445345,2.406826369,4.720356805,75.162781299,5.575295863,3.64259557,0.0,0.0,33.239492139,17.451332856,5.636055354,7.345934981999999,7.604958165,0.0,37.195462189,0.0,0.0,0.0,78.04145132000001,5.235311175,14.959625271,26.749536663,0.85494057,3.865416235,0.0,22.402400792,6.483033091999999,0.0,5.157286341,11.27156635,5.575295863,11.150492148,0.0,0.0,4.380372117,0.011601815,0.0,0.006284977,0.057792581,0.018385249,0.041904707,0.0,0.0,0.183308543,0.0,0.19044777899999998,0.146909104,1.374106589,0.0,0.076771221,0.083371544,0.922509679,0.490390247,0.001931591,0.001947578,3.0,3.0,"[[0, 1, 3], [1, 2, 4]]"
143x143,1.291870106,1.932715942,38.274003365,9.022588893,4.813664962,63.25064944900001,3.865416235,22.944017644000002,0.0,0.0,22.318696162000002,5.288108113,8.860641402,0.0,0.0,0.0,5.631412417,1.762676287,6.388550271,8.679081197,32.38105052,11.202215233,20.265612487000002,3.525431547,5.79813837,3.695392229,1.932715942,5.288108113,1.291870106,0.0,0.0,1.762676287,62.739137359,27.702357101000004,1.932715942,1.932715942,5.636055354,17.198682124,1.762676287,2.406826369,2.406826369,17.3950088,13.499612075,0.0,1.762676287,58.37395489,0.0,11.372254887999999,3.525431547,25.614750565999998,0.0,0.0,0.0,0.0,0.0,21.25871045,11.59505302,4.516402354,0.0,0.0,3.525431547,99.600850532,4.813664962,21.25871045,0.0,3.865416235,4.987262335,6.92792546,0.0,1.291870106,7.032700353,1.762676287,2.406826369,22.226942023,101.95227110399999,1.291870106,8.983209721,85.76244478,13.833008223,34.005829516,5.636055354,1.762676287,3.054546393,1.291870106,0.0,0.0,1.762676287,1.932715942,0.0,0.0,1.762676287,18.993784661,1.762676287,32.489042472,13.836253854999999,59.91159895,7.560814657,3.525431547,3.224586048,0.0,1.291870106,2.406826369,3.865416235,75.162781299,3.865416235,1.932715942,0.0,0.0,33.239492139,10.611803332000001,5.636055354,5.636055354,20.626491335,0.0,16.677556489,0.0,0.0,0.0,87.29324836800001,3.525431547,14.959625271,20.764961424,0.0,3.865416235,0.0,15.562871267999999,5.628092522,0.0,5.157286341,11.27156635,3.865416235,7.730718787,0.0,0.0,26.652246877,0.0,0.014893334,0.041412843,0.09714223,0.018385249,0.071956352,0.0,0.452947761,0.183308543,0.157891858,0.114108969,0.146909104,1.9290811980000002,0.013323,0.015078300999999999,0.073878789,0.81657112,0.499826737,0.023577499,0.001947578,3.0,3.0,"[[0, 1, 3], [1, 3, 4]]"
144x144,1.291870106,1.932715942,27.857377585,12.442362253999999,4.813664962,41.560519259,13.269408005999999,53.720074214,0.0,0.0,19.247398378000003,6.997987740999999,4.079526618,0.0,14.53459731,0.0,11.615987656,1.762676287,8.098429899,10.388960825,40.930316717000004,11.202215233,22.830370057,4.380372117,5.79813837,4.5503327989999995,2.787656512,6.143048683,1.291870106,0.0,0.0,2.617616857,66.854591619,6.012226911,1.932715942,1.932715942,0.85494057,19.763439694,1.762676287,2.406826369,2.406826369,17.3950088,15.209491703,0.0,1.762676287,58.37395489,0.85494057,19.066662561,3.525431547,21.68857484,0.0,0.85494057,0.0,0.85494057,0.85494057,22.968590078,12.44999359,12.210810026999999,0.0,0.85494057,3.525431547,103.875456235,11.653194486,28.953118123,0.0,4.720356805,4.987262335,1.291870106,0.85494057,1.291870106,7.887640923,2.617616857,3.261766939,17.794905197,86.751968692,1.291870106,9.838150291,92.601974304,13.833008223,34.860770085999995,0.0,2.617616857,27.847436032999997,1.291870106,0.0,0.0,3.472555915,1.932715942,0.0,0.0,3.472555915,18.487299179,1.762676287,41.893034243,21.530661528,87.27119235,10.125572227,3.525431547,4.079526618,0.0,7.276445345,2.406826369,4.720356805,75.162781299,5.575295863,3.64259557,0.0,0.0,33.239492139,17.451332856,0.0,1.709879628,21.481431905,0.0,37.195462189,0.0,0.0,0.0,87.29324836800001,5.235311175,9.323569917,15.477970313,0.85494057,3.865416235,0.0,22.402400792,6.483033091999999,0.0,5.157286341,0.0,5.575295863,11.150492148,0.0,0.0,27.507187447,0.011601815,0.014893334,0.038563487,0.11416521,0.018385249,0.030051645,0.0,0.452947761,0.183308543,0.157891858,0.19044777899999998,0.146909104,1.818050036,0.013323,0.085729481,0.07142761,0.914622084,0.00943649,0.023577499,0.001947578,3.0,3.0,"[[0, 1, 3], [2, 3, 4]]"
145x145,1.291870106,0.0,20.107134653,8.816649514999998,4.813664962,25.452524640000004,9.403991771,35.476372070000004,0.0,0.0,15.534167487,1.709879628,7.78286603,1.227819495,14.53459731,0.0,12.560445261,0.0,2.534573443,8.979196585999999,8.549266197,41.061944472,7.512881383,0.85494057,1.649354052,0.85494057,0.85494057,2.082760065,4.993771081,0.0,1.227819495,0.85494057,31.117926639,29.200069594000002,0.0,0.0,6.490995924,10.899718934,0.824693815,2.406826369,2.406826369,0.0,13.566612784,1.227819495,1.227819495,75.65915531,0.85494057,12.508072635,0.0,10.754315209,0.0,0.85494057,0.0,0.85494057,0.85494057,2.937699123,2.082760065,13.576822418999999,0.0,1.679634385,0.0,125.792585035,12.477888301,8.922227168,0.0,0.85494057,20.534362861,7.752619275,0.85494057,2.116563921,3.261766939,7.855587339,3.261766939,45.79346849,54.978672429999996,1.291870106,9.303293499,112.05358393399999,2.406826369,18.995239836,5.636055354,0.85494057,26.084759746,1.291870106,0.0,0.0,1.709879628,0.0,0.0,2.05251331,2.534573443,12.414979278,0.0,16.917411659,13.799942740999999,29.008947452,2.56475757,4.105006048,2.146810676,1.649354052,9.328958655000001,2.406826369,3.3290220500000003,76.171182405,1.709879628,1.709879628,0.0,50.30976198,30.723019294,16.601318299,5.636055354,8.170628796999999,23.110733812,1.649354052,32.618725834,0.0,0.824693815,0.0,105.68709453,5.8333001079999995,8.110136834,17.256141589000002,0.85494057,0.0,4.948123813,9.359219125,0.85494057,0.0,1.291870106,12.499385845,4.587053174999999,3.419773361,0.0,0.0,2.9074538800000003,0.036717787,0.04174638,0.039592187,0.07617829500000001,0.027466057000000002,0.041904707,0.0,0.0,0.0,0.0,0.07633881,0.046094696,1.280857149,0.0,0.07065118,0.334291918,1.02880686,0.518427849,0.003393076,0.100167978,3.0,3.0,"[[0, 1, 4], [0, 1, 2]]"
146x146,1.291870106,0.0,42.379009413,5.396876153999999,4.813664962,61.60777053,0.0,9.326189484,0.0,0.0,12.969409917,0.0,6.92792546,1.227819495,0.0,0.0,6.575870022,0.0,5.450567799,7.269316957999999,32.38105052,45.687818456,23.451060013,0.0,1.649354052,0.0,0.0,1.227819495,4.993771081,0.0,1.227819495,0.0,15.730906029,28.345129024000002,0.0,0.0,5.636055354,8.334961364,0.824693815,2.406826369,2.406826369,0.0,11.856733156,1.227819495,1.227819495,75.65915531,0.0,9.439538945999999,0.0,9.044435581,0.0,0.0,0.0,0.0,0.0,1.227819495,1.227819495,5.882414746,0.0,0.824693815,0.0,135.394453072,5.638358777,1.227819495,0.0,0.0,20.534362861,7.752619275,0.0,2.116563921,7.032700353,7.000646769,2.406826369,38.953938966,108.775499932,1.291870106,8.448352929,114.46585145799999,2.406826369,18.140299266,5.636055354,0.0,1.291870106,1.291870106,0.0,0.0,0.0,0.0,0.0,2.05251331,0.824693815,7.285409405999999,0.0,7.513419888,6.105535068,1.649354052,0.0,4.105006048,1.291870106,1.649354052,3.3443834160000003,2.406826369,2.47408148,76.171182405,0.0,0.0,0.0,50.30976198,30.723019294,9.761788775,5.636055354,6.460749169,36.132266982,1.649354052,12.100820134000001,0.0,0.824693815,0.0,114.938891578,4.12342048,8.110136834,11.27156635,0.0,0.0,4.948123813,2.519689601,0.0,0.0,1.291870106,12.499385845,2.877173547,0.0,0.0,0.0,25.17932864,0.025115972,0.056639714,0.07472005300000001,0.115527944,0.027466057000000002,0.071956352,0.0,0.452947761,0.0,0.157891858,0.0,0.046094696,1.835831758,0.013323,0.00895826,0.324799163,0.9228683010000001,0.5278643390000001,0.025038984,0.100167978,3.0,3.0,"[[0, 1, 4], [0, 1, 3]]"
147x147,1.291870106,1.932715942,19.252194083,13.127594940999998,4.813664962,26.530300012000005,3.865416235,8.565731735,0.0,0.0,12.969409917,0.0,8.860641402,1.227819495,0.0,0.0,8.508585964,0.0,0.824693815,11.134733192999999,0.0,41.061944472,4.948123813,0.0,7.447492422,1.932715942,1.932715942,1.227819495,4.993771081,0.0,1.227819495,0.0,52.453365449,32.210545259,1.932715942,1.932715942,5.636055354,12.200377599,0.824693815,2.406826369,2.406826369,17.3950088,13.789449098,1.227819495,1.227819495,75.65915531,0.0,6.746380904,0.0,26.439444381,0.0,0.0,0.0,0.0,0.0,22.486529944999997,12.822872515,7.815130688,0.0,0.824693815,0.0,123.450695274,5.638358777,22.486529944999997,0.0,3.865416235,22.467078803000003,7.752619275,0.0,2.116563921,2.406826369,7.000646769,2.406826369,48.617444533000004,55.201508743999995,1.291870106,8.448352929,107.14677035199999,12.070331935999999,18.140299266,5.636055354,0.0,1.291870106,1.291870106,0.0,0.0,0.0,1.932715942,0.0,2.05251331,0.824693815,18.880462426,0.0,26.841670207999996,13.836253854999999,61.560953002,5.79813837,4.105006048,3.224586048,1.649354052,3.3443834160000003,2.406826369,6.339497715,76.171182405,3.865416235,1.932715942,0.0,50.30976198,30.723019294,15.559927145,5.636055354,6.460749169,24.188509184,1.649354052,12.100820134000001,0.0,0.824693815,0.0,105.68709453,4.12342048,13.908275204,19.002285137,0.0,3.865416235,4.948123813,4.452405543,3.865416235,0.0,5.157286341,12.499385845,6.742589782,7.730718787,0.0,0.0,2.05251331,0.025115972,0.04174638,0.039592187,0.055681371,0.045851306,0.041904707,0.0,0.0,0.183308543,0.0,0.017878169,0.1930038,1.08733048,0.0,0.006120041,0.317308286,0.9228683010000001,0.518427849,0.005324667,0.100167978,3.0,3.0,"[[0, 1, 4], [0, 1, 4]]"
148x148,1.291870106,0.0,31.962383633,8.816649514999998,4.813664962,39.91764034,9.403991771,40.102246054000005,0.0,0.0,9.898112133,1.709879628,2.146810676,1.227819495,14.53459731,0.0,12.560445261,0.0,7.160447427,8.979196585999999,40.930316717000004,45.687818456,26.015817583,0.85494057,1.649354052,0.85494057,0.85494057,2.082760065,4.993771081,0.0,1.227819495,0.85494057,19.846360289,6.654998834,0.0,0.0,0.85494057,10.899718934,0.824693815,2.406826369,2.406826369,0.0,13.566612784,1.227819495,1.227819495,75.65915531,0.85494057,17.133946619,0.0,5.118259855,0.0,0.85494057,0.0,0.85494057,0.85494057,2.937699123,2.082760065,13.576822418999999,0.0,1.679634385,0.0,139.669058775,12.477888301,8.922227168,0.0,0.85494057,20.534362861,2.116563921,0.85494057,2.116563921,7.887640923,7.855587339,3.261766939,34.52190214,93.57519752,1.291870106,9.303293499,121.30538098199999,2.406826369,18.995239836,0.0,0.85494057,26.084759746,1.291870106,0.0,0.0,1.709879628,0.0,0.0,2.05251331,2.534573443,6.778923924000001,0.0,16.917411659,13.799942740999999,29.008947452,2.56475757,4.105006048,2.146810676,1.649354052,9.328958655000001,2.406826369,3.3290220500000003,76.171182405,1.709879628,1.709879628,0.0,50.30976198,30.723019294,16.601318299,0.0,2.534573443,36.987207552,1.649354052,32.618725834,0.0,0.824693815,0.0,114.938891578,5.8333001079999995,2.47408148,5.984575239,0.85494057,0.0,4.948123813,9.359219125,0.85494057,0.0,1.291870106,1.227819495,4.587053174999999,3.419773361,0.0,0.0,26.034269209999998,0.036717787,0.056639714,0.07187069700000001,0.13255092400000001,0.027466057000000002,0.030051645,0.0,0.452947761,0.0,0.157891858,0.07633881,0.046094696,1.7248005960000001,0.013323,0.07960943999999999,0.32234798400000003,1.020919265,0.037474092,0.025038984,0.100167978,3.0,3.0,"[[0, 1, 4], [0, 2, 3]]"
