coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Ambiguous,Excitatory
144x144,0.360786525,8.668462326,3.6770671320000003,35.789288326000005,2.322422803,3.8463623179999997,11.681721869,20.275000981,0.360786525,0.360786525,26.721699582999996,10.069346991,5.8280360600000005,2.559187217,12.98942937,26.894852426,55.480898351,12.367977551000001,10.382042012,7.681826953,3.5484579050000002,2.795942826,1.837593665,0.0,1.600864609,24.345848501,0.879273544,28.10515242,4.854237361,0.581430098,3.016568384,3.704457857,37.009507950999996,8.134366763000001,0.0,0.0,15.9343381,16.518345359,0.0,0.581430098,15.195527799,0.879273544,21.227633357,0.879273544,3.314472797,10.36318298,7.965003812,22.576928159999998,12.31668585,22.964374416000002,17.672524244999998,0.721591065,0.879273544,27.976896085,1.240060069,20.598391378,10.833553096,44.790472196,0.597533596,2.639675064,5.186188309,14.288722491,31.558654644,40.831414224,9.248384196,4.430501803,7.629651871,2.245248001,1.726967738,0.879273544,3.504772801,5.933863516000001,7.038324008,0.721591065,18.919402376999997,8.634961864,0.879273544,35.248426948,36.105139996000005,31.509747996,0.581430098,6.531397112,4.727429326999999,1.758608055,1.240060069,4.632961513000001,7.383323632,24.825182746,5.012368092,5.1180639590000006,2.9038529009999996,45.567726487,1.303021163,70.50156314099999,17.952041942,16.75056077,15.033163535,11.011592712999999,3.5013864970000004,0.360786525,26.448748616000003,1.758608055,8.02675808,1.195078217,8.528550779,1.082380077,0.942216623,6.7404195950000005,4.550098341,31.898965089,3.2828324799999997,8.666668861,22.725707192999998,6.565112999,90.305816348,0.0,0.0,0.0,0.360786525,9.974764455,1.8214901669999999,6.304082501,0.721591065,10.254761641,2.6221129530000002,51.51197044500001,0.581430098,13.676157601,9.033977717,13.112340357,12.131296094,3.316262592,4.238798143,2.987769065,26.047648056,0.06963349,0.14896749500000003,0.027334801,0.130111959,0.081390929,0.035790683,0.921160148,0.070753897,0.0,0.0,0.42562879100000006,0.298613759,0.9430104079999999,0.0,0.334038819,0.192306089,1.493025557,0.743130894,0.022338194000000002,0.12102210899999999,3.0,3.0
145x145,0.0,8.022016135,4.374644586,19.579378136,0.0,2.243389471,17.778392596,29.61570573,3.701213775,0.560163093,23.572462998,4.145486793,5.246605962,1.6303586280000002,0.516421733,27.209170319000002,35.920992394,7.051999007999999,6.393671282,6.441766884,3.880105887,1.7552413100000002,1.674118422,0.560163093,8.962308815,29.667979073999998,1.076584826,14.895738433,2.3090298760000003,1.120313117,2.315391334,1.157696689,35.977336983,8.911576610000001,1.63673485,0.0,13.81494352,13.0764404,0.0,0.560163093,0.516421733,1.076584826,34.359337916,2.410787505,1.195078217,10.36318298,7.604217287,27.369587499999998,20.191240251000004,75.047002911,2.065631854,0.516421733,2.3670461449999998,1.850624412,0.0,2.227903249,3.48098304,59.09660873,0.597533596,1.157696689,8.539223914,21.489992234,27.329362417,53.533514067,5.279715953,3.341843891,6.908060806,0.516421733,3.836366579,0.0,2.234268446,2.243389471,5.839879046,0.0,27.88181474,8.634961864,0.0,11.014788893999999,22.758636014,2.7880663420000005,0.0,2.8846644269999997,13.127894966,0.0,0.516421733,4.567953148000001,23.597121183000002,22.737500474,2.153138149,3.921075182,2.883449444,41.764913917,0.516421733,81.54047556,6.2316476000000005,16.387708959,16.924014458000002,5.778551478,6.9682962360000005,0.0,27.200688669999998,0.560163093,8.200771091,1.7552413100000002,5.930363386,0.0,1.120313117,5.279715953,0.0,34.355214438999994,2.9220459549999998,7.4244825389999995,4.763545672,2.9220459549999998,81.840189315,2.240634118,0.560163093,10.330742709999999,1.076584826,6.34511647,0.0,5.296849785000001,0.516421733,4.734038807,0.597533596,57.16209241,0.0,6.4982468120000005,7.5887458290000005,9.072315545,16.615098267,1.792608143,0.560163093,2.987769065,3.453997819,0.072545657,0.17479560900000002,0.027334801,0.09986487699999999,0.018932964,0.035790683,0.138805026,0.074578928,0.0,0.0,0.465211787,0.298613759,0.19545760999999998,0.0,0.265702831,0.042668381,2.657705168,0.0,0.022338194000000002,0.071112284,3.0,3.0
146x146,0.0,8.022016135,4.374644586,20.45865168,0.879273544,4.001997526,23.054205676,24.335989776999998,3.701213775,0.560163093,21.806872559,7.662693871,5.246605962,2.5096321720000003,0.516421733,21.926522719,38.555017216,7.931272551999999,2.872563384,7.321040428,4.759379431,2.6345148540000003,2.553391966,0.560163093,9.841582359,39.336034461,1.95585837,13.130147994,4.067637931,1.120313117,3.194664878,1.157696689,30.694689383,9.790850154000001,1.63673485,0.0,15.573551575,13.0764404,0.0,0.560163093,1.3956952770000002,1.95585837,18.520969786000002,3.290061049,2.953686272,10.36318298,2.324501334,17.690400364,14.911524298000002,75.047002911,10.858502094999999,0.516421733,3.246319689,29.105929432,0.879273544,3.1071767930000003,12.273853281,30.05315149,0.597533596,2.036970233,9.418497458000001,22.369265778,15.008201365000001,22.731436711,0.0,5.9797375509999995,6.908060806,0.516421733,3.836366579,0.879273544,2.234268446,3.122663015,2.318771148,0.0,17.32335406,8.634961864,0.879273544,20.688120437,17.478920061,3.6673398860000006,0.0,3.763937971,14.00716851,1.758608055,1.3956952770000002,4.567953148000001,25.355729238000002,13.937647849000001,2.153138149,8.317548076000001,3.762722988,35.59987733,0.516421733,71.8488313,6.2316476000000005,17.266982503,16.040771399,5.778551478,7.847569780000001,0.0,15.758793434000001,2.318771148,13.476584170999999,1.7552413100000002,6.80963693,0.0,1.120313117,0.879273544,0.0,28.193226652999996,2.9220459549999998,9.183090594,4.763545672,4.68065401,47.51250484,2.240634118,0.560163093,10.330742709999999,1.076584826,8.98301013,0.879273544,5.296849785000001,0.516421733,14.40737035,0.597533596,45.714666193,0.0,6.4982468120000005,3.1883034200000004,6.430493252,17.494371811,1.792608143,4.077370171,2.987769065,3.453997819,0.072545657,0.13637937700000002,0.027334801,0.146834304,0.016352126,0.035790683,0.117066428,0.021775469,0.0,0.0,0.465304768,0.0,0.8893273119999999,0.0,0.37014553899999997,0.042668381,2.679493983,0.0,0.019736348,0.12102210899999999,3.0,3.0
147x147,0.360786525,8.022016135,5.096235651,50.968561636000004,1.443149259,2.604175996,20.664725504,32.273365174,4.0620003,0.9209496180000001,14.457151577,5.949435082,5.246605962,2.7127387050000005,13.505851103,27.113754709000002,58.781977791,8.495148267,3.278709639,6.802553409,4.240892412,2.4768323750000003,2.0349049470000002,0.560163093,9.68389988,24.388263120999998,1.076584826,4.337277753,3.0306209410000005,1.120313117,2.676177859,3.683190852,32.995374487,10.354725869000001,1.63673485,0.0,14.175730045,22.456503653,0.0,0.560163093,0.877208258,1.076584826,19.242560851,2.410787505,1.555864742,10.36318298,2.6852878589999998,20.779795062999998,17.797857206000003,97.41384373100001,10.36385576,1.2380127980000002,2.3670461449999998,2.572215477,0.360786525,3.3102833260000004,4.924132299,33.187929155,0.597533596,1.157696689,9.260814979000001,26.180224578999997,14.377327195000001,28.346444632,3.968668243,3.341843891,7.629651871,1.59880181,3.836366579,0.0,2.234268446,4.408143781,0.560163093,0.721591065,18.044945124999998,8.634961864,0.0,13.901121801999999,26.499664814,3.1488528670000004,0.0,5.049418737,13.488681491,0.0,0.877208258,4.567953148000001,23.957907708000004,21.199784547,2.513924674,4.642666247,4.326598703,34.224769693,1.2380127980000002,63.081040817,20.66285826,16.387708959,13.448246794,5.778551478,8.411445495,0.360786525,16.413360208,0.560163093,8.561557616,1.7552413100000002,7.734311675,1.082380077,1.481099642,0.0,3.968668243,31.373251943,3.2828324799999997,7.4244825389999995,4.763545672,3.64363702,45.01056455,2.240634118,0.560163093,10.330742709999999,1.437371351,7.788265729,0.360786525,5.657636310000001,1.2380127980000002,4.734038807,2.040682855,43.257137326000006,0.0,14.796470718000002,3.391409953,6.6789325,18.419046556,2.1533946680000002,1.281754158,2.987769065,4.536377896,0.072545657,0.12692624200000002,0.027334801,0.09986487699999999,0.095162217,0.035790683,0.118777306,0.01280025,0.0,0.0,0.446443926,0.0,0.19545760999999998,0.0,0.21990677399999997,0.192306089,2.533881252,0.743130894,0.019736348,0.071112284,3.0,3.0
148x148,0.0,7.505594402,1.792608143,10.646801973999999,0.879273544,3.4855757929999998,19.439330061,13.08901191,3.701213775,0.560163093,30.816097490999997,7.662693871,5.246605962,1.47680714,0.0,16.991970449,38.154217299,7.414850819,7.635857604,7.321040428,3.7265543990000003,2.6345148540000003,2.036970233,0.560163093,9.841582359,44.615750414,1.439436637,21.106572231,3.551216198,1.120313117,3.194664878,1.157696689,35.572634193,7.208813711,1.120313117,0.0,15.573551575,11.527204652,0.0,0.560163093,0.879273544,1.439436637,34.359337916,3.290061049,2.953686272,10.36318298,7.604217287,21.019047422,16.059909606,70.915672266,8.792870241,0.0,2.729897956,29.105929432,0.879273544,2.074351761,11.241028249,52.440127023,0.597533596,2.036970233,8.385672426,16.17229068,29.813744463,33.755702661,5.279715953,4.430501803,6.908060806,0.0,2.287130831,0.879273544,1.7178467130000001,2.606241282,7.598487101,0.0,21.168518702,8.634961864,0.879273544,19.655295404999997,22.758636014,2.6345148540000003,0.0,3.763937971,12.457932761999999,1.758608055,0.879273544,4.051531415,24.322904206,15.201733162,1.120313117,8.317548076000001,2.729897956,45.75772959,0.0,75.00746179,4.166015746,16.75056077,18.738450909,5.778551478,6.2983340320000005,0.0,20.234841023999998,2.318771148,11.927348422999998,1.7552413100000002,6.80963693,0.0,1.120313117,6.158989497,0.0,33.587582729,2.9220459549999998,8.666668861,4.763545672,4.68065401,79.42471035999999,2.240634118,0.560163093,9.814320977,0.560163093,7.950185098,0.879273544,4.780428052,0.0,13.374545318,0.597533596,60.12212791500001,0.0,6.4982468120000005,7.95159764,9.644577351,13.879496196000002,1.792608143,4.077370171,2.987769065,3.453997819,0.072545657,0.18497731700000003,0.027334801,0.138633592,0.002580838,0.035790683,0.021738598,0.083554147,0.0,0.0,0.464301117,0.298613759,0.8893273119999999,0.0,0.404641613,0.042668381,2.568467052,0.0,0.022338194000000002,0.12102210899999999,3.0,3.0
149x149,0.360786525,7.505594402,2.514199208,41.15671193,1.443149259,2.087754263,17.049849889,21.026387307,4.0620003,0.9209496180000001,23.466376508999996,5.949435082,5.246605962,1.6799136730000002,12.98942937,22.179202439,58.381177874,7.978726534,8.042003859000001,6.802553409,3.20806738,2.4768323750000003,1.518483214,0.560163093,9.68389988,29.667979073999998,0.560163093,12.31370199,2.514199208,1.120313117,2.676177859,3.683190852,37.873319297,7.772689426,1.120313117,0.0,14.175730045,20.907267904999998,0.0,0.560163093,0.360786525,0.560163093,35.080928981,2.410787505,1.555864742,10.36318298,7.965003812,24.108442121,18.946242514,93.282513086,8.298223906,0.721591065,1.850624412,2.572215477,0.360786525,2.277458294,3.891307267,55.574904688,0.597533596,1.157696689,8.227989947,19.983249481,29.182870293,39.370710582,9.248384196,1.792608143,7.629651871,1.082380077,2.287130831,0.0,1.7178467130000001,3.891722048,5.839879046,0.721591065,21.890109767,8.634961864,0.0,12.868296769999999,31.779380767,2.116027835,0.0,5.049418737,11.939445742999999,0.0,0.360786525,4.051531415,22.925082676000002,22.463869860000003,1.481099642,4.642666247,3.293773671,44.382621953,0.721591065,66.239671307,18.597226406,15.871287226,16.145926304,5.778551478,6.8622097470000005,0.360786525,20.889407798,0.560163093,7.012321867999999,1.7552413100000002,7.734311675,1.082380077,1.481099642,5.279715953,3.968668243,36.767608019,3.2828324799999997,6.908060806,4.763545672,3.64363702,76.92277007,2.240634118,0.560163093,9.814320977,0.9209496180000001,6.755440697,0.360786525,5.141214577,0.721591065,3.701213775,2.040682855,57.66459904800001,0.0,14.796470718000002,8.154704173,9.893016599,14.804170941000002,2.1533946680000002,1.281754158,2.987769065,4.536377896,0.072545657,0.17552418200000003,0.027334801,0.09166416499999999,0.081390929,0.035790683,0.023449476,0.074578928,0.0,0.0,0.445440275,0.298613759,0.19545760999999998,0.0,0.254402848,0.192306089,2.422854321,0.743130894,0.022338194000000002,0.071112284,3.0,3.0
150x150,0.360786525,7.505594402,2.514199208,42.035985474,2.322422803,3.8463623179999997,22.325662969,15.746671354,4.0620003,0.9209496180000001,21.700786069999996,9.46664216,5.246605962,2.559187217,12.98942937,16.896554839,61.015202696,8.858000078,4.520895961000001,7.681826953,4.087340924,3.3561059190000004,2.397756758,0.560163093,10.563173424,39.336034461,1.439436637,10.548111551,4.272807263,1.120313117,3.555451403,3.683190852,32.590671697,8.65196297,1.120313117,0.0,15.9343381,20.907267904999998,0.0,0.560163093,1.240060069,1.439436637,19.242560851,3.290061049,3.314472797,10.36318298,2.6852878589999998,14.429254985,13.666526561000001,93.282513086,17.091094147,0.721591065,2.729897956,29.827520497,1.240060069,3.156731838,12.684177508,26.531447448,0.597533596,2.036970233,9.107263491,20.862523025,16.861709241,8.568633226,3.968668243,4.430501803,7.629651871,1.082380077,2.287130831,0.879273544,1.7178467130000001,4.770995592,2.318771148,0.721591065,11.331649087,8.634961864,0.879273544,22.541628312999997,26.499664814,2.9953013790000003,0.0,5.928692281,12.818719286999999,1.758608055,1.240060069,4.051531415,24.683690731000002,13.664017235,1.481099642,9.039139141000001,4.1730472149999995,38.217585366,0.721591065,56.54802704699999,18.597226406,16.75056077,15.262683245000002,5.778551478,7.741483291000001,0.360786525,9.447512562,2.318771148,12.288134947999998,1.7552413100000002,8.613585219,1.082380077,1.481099642,0.879273544,3.968668243,30.605620233000003,3.2828324799999997,8.666668861,4.763545672,5.402245075,42.595085595,2.240634118,0.560163093,9.814320977,0.9209496180000001,9.393334357,1.240060069,5.141214577,0.721591065,13.374545318,2.040682855,46.217172831000006,0.0,14.796470718000002,3.754261764,7.251194306,15.683444485000003,2.1533946680000002,4.798961236,2.987769065,4.536377896,0.072545657,0.13710795000000003,0.027334801,0.138633592,0.078810091,0.035790683,0.001710878,0.021775469,0.0,0.0,0.445533256,0.0,0.8893273119999999,0.0,0.358845556,0.192306089,2.444643136,0.743130894,0.019736348,0.12102210899999999,3.0,3.0
151x151,0.0,8.022016135,4.374644586,13.736825879000001,0.879273544,4.001997526,12.410264576,28.495392613,3.701213775,0.0,25.083432901,7.102530778,5.246605962,2.5096321720000003,0.516421733,31.924820306,32.070345079,7.3711094589999995,8.152279337,7.321040428,3.639066314,2.074351761,1.993228873,0.0,0.879273544,42.375116296,1.3956952770000002,23.128445580999998,4.067637931,0.0,2.074351761,0.597533596,31.731108814,8.110386023,0.516421733,0.0,15.573551575,13.0764404,0.0,0.0,1.3956952770000002,1.3956952770000002,16.435901726,2.729897956,2.953686272,10.36318298,7.604217287,27.688697950999998,17.950606133,75.047002911,10.858502094999999,0.516421733,3.246319689,29.105929432,0.879273544,3.1071767930000003,12.273853281,47.73074614000001,0.597533596,1.47680714,5.497422276,11.725324678,27.485630614,54.412787611,5.279715953,5.9797375509999995,6.908060806,0.516421733,3.276203486,0.879273544,1.113955329,3.122663015,7.038324008,0.0,23.960739558,8.634961864,0.879273544,20.127957344,16.036810213000003,3.1071767930000003,0.0,3.203774878,14.00716851,1.758608055,1.3956952770000002,4.567953148000001,6.311008967999999,23.935945436,1.032825032,4.396472894,3.762722988,39.67385737,0.516421733,87.60170034,5.111334483,17.266982503,20.200174235,5.778551478,6.727256663,0.0,31.597161563999997,1.758608055,12.916421077999999,1.195078217,6.249473837,0.0,0.0,6.158989497,0.0,22.509196652999997,2.9220459549999998,9.183090594,3.643232555,4.68065401,80.791621275,0.0,0.0,9.770579617,0.516421733,8.98301013,0.879273544,5.296849785000001,0.516421733,14.40737035,0.597533596,53.391007543,0.0,5.377933695,8.468019373,11.710209205,13.573296629000001,1.792608143,3.517207078,2.987769065,3.453997819,0.06963349,0.14848998100000002,0.027334801,0.114605438,0.018932964,0.035790683,0.138805026,0.070753897,0.0,0.0,0.449291066,0.298613759,0.8893273119999999,0.0,0.365514297,0.042668381,2.621256075,0.0,0.022338194000000002,0.12102210899999999,3.0,3.0
152x152,0.360786525,8.022016135,5.096235651,44.246735835,1.443149259,2.604175996,10.020784404,36.432768010000004,4.0620003,0.360786525,17.733711918999997,5.389271989,5.246605962,2.7127387050000005,13.505851103,37.112052296,52.297305654,7.9349851739999995,8.558425591999999,6.802553409,3.1205792949999998,1.916669282,1.474741854,0.0,0.721591065,27.427344956,0.516421733,14.335575339999998,3.0306209410000005,0.0,1.555864742,3.1230277589999997,34.031793918,8.674261738,0.516421733,0.0,14.175730045,22.456503653,0.0,0.0,0.877208258,0.516421733,17.157492791,1.850624412,1.555864742,10.36318298,7.965003812,30.778092649999998,20.836939041,97.41384373100001,10.36385576,1.2380127980000002,2.3670461449999998,2.572215477,0.360786525,3.3102833260000004,4.924132299,50.865523805,0.597533596,0.597533596,5.339739797,15.536283479,26.854756444,60.027795532,9.248384196,3.341843891,7.629651871,1.59880181,3.276203486,0.0,1.113955329,4.408143781,5.279715953,0.721591065,24.682330623,8.634961864,0.0,13.340958708999999,25.057554966000005,2.588689774,0.0,4.489255644,13.488681491,0.0,0.877208258,4.567953148000001,4.913187438,31.198082134000003,1.393611557,0.721591065,4.326598703,38.298749733,1.2380127980000002,78.833909857,19.542545142999998,16.387708959,17.60764963,5.778551478,7.291132378,0.360786525,32.251728338,0.0,8.001394523,1.195078217,7.174148582,1.082380077,0.360786525,5.279715953,3.968668243,25.689221943,3.2828324799999997,7.4244825389999995,3.643232555,3.64363702,78.289680985,0.0,0.0,9.770579617,0.877208258,7.788265729,0.360786525,5.657636310000001,1.2380127980000002,4.734038807,2.040682855,50.933478676,0.0,13.676157601,8.671125906,11.958648453,14.497971374000002,2.1533946680000002,0.721591065,2.987769065,4.536377896,0.06963349,0.13903684600000002,0.027334801,0.067636011,0.097743055,0.035790683,0.140515904,0.061778678,0.0,0.0,0.43043022400000003,0.298613759,0.19545760999999998,0.0,0.215275532,0.192306089,2.475643344,0.743130894,0.022338194000000002,0.071112284,3.0,3.0
153x153,0.360786525,8.022016135,5.096235651,45.126009379,2.322422803,4.362784051,15.296597484,31.153052057,4.0620003,0.360786525,15.968121479999999,8.906479067,5.246605962,3.5920122490000006,13.505851103,31.829404696,54.931330476,8.814258718,5.037317694,7.681826953,3.999852839,2.795942826,2.354015398,0.0,1.600864609,37.095400342999994,1.3956952770000002,12.569984900999998,4.789228996,0.0,2.435138286,3.1230277589999997,28.749146318,9.553535282,0.516421733,0.0,15.9343381,22.456503653,0.0,0.0,1.7564818020000001,1.3956952770000002,1.319124661,2.729897956,3.314472797,10.36318298,2.6852878589999998,21.098905514,15.557223088,97.41384373100001,19.156726001,1.2380127980000002,3.246319689,29.827520497,1.240060069,4.1895568700000005,13.71700254,21.822066565,0.597533596,1.47680714,6.219013341,16.415557022999998,14.533595392,29.225718176,3.968668243,5.9797375509999995,7.629651871,1.59880181,3.276203486,0.879273544,1.113955329,5.287417325,1.758608055,0.721591065,14.123869943,8.634961864,0.879273544,23.014290252,19.777839013,3.4679633180000002,0.0,5.368529188,14.367955035,1.758608055,1.7564818020000001,4.567953148000001,6.671795492999999,22.398229509000004,1.393611557,5.1180639590000006,5.205872247,32.133713146000005,1.2380127980000002,69.14226559699999,19.542545142999998,17.266982503,16.724406571,5.778551478,8.170405922,0.360786525,20.809833102,1.758608055,13.277207602999999,1.195078217,8.053422126000001,1.082380077,0.360786525,0.879273544,3.968668243,19.527234157000002,3.2828324799999997,9.183090594,3.643232555,5.402245075,43.96199651,0.0,0.0,9.770579617,0.877208258,10.426159389,1.240060069,5.657636310000001,1.2380127980000002,14.40737035,2.040682855,39.486052459,0.0,13.676157601,4.270683497,9.31682616,15.377244918000002,2.1533946680000002,4.238798143,2.987769065,4.536377896,0.06963349,0.100620614,0.027334801,0.114605438,0.095162217,0.035790683,0.118777306,0.008975219,0.0,0.0,0.430523205,0.0,0.8893273119999999,0.0,0.31971824,0.192306089,2.4974321589999997,0.743130894,0.019736348,0.12102210899999999,3.0,3.0
154x154,0.360786525,7.505594402,2.514199208,35.314159673,2.322422803,3.8463623179999997,11.681721869,19.90607419,4.0620003,0.360786525,24.977346412,8.906479067,5.246605962,2.559187217,12.98942937,26.894852426,54.530530559,8.297836985,9.800611914000001,7.681826953,2.967027807,2.795942826,1.837593665,0.0,1.600864609,42.375116296,0.879273544,20.546409138,4.272807263,0.0,2.435138286,3.1230277589999997,33.627091127999996,6.971498839000001,0.0,0.0,15.9343381,20.907267904999998,0.0,0.0,1.240060069,0.879273544,17.157492791,2.729897956,3.314472797,10.36318298,7.965003812,24.427552572,16.705608396000002,93.282513086,17.091094147,0.721591065,2.729897956,29.827520497,1.240060069,3.156731838,12.684177508,44.209042098000005,0.597533596,1.47680714,5.186188309,10.218581925,29.339138489999996,40.249984126,9.248384196,4.430501803,7.629651871,1.082380077,1.726967738,0.879273544,0.597533596,4.770995592,7.038324008,0.721591065,17.969034584999996,8.634961864,0.879273544,21.981465219999997,25.057554966000005,2.435138286,0.0,5.368529188,12.818719286999999,1.758608055,1.240060069,4.051531415,5.6389704609999995,23.662314822,0.360786525,5.1180639590000006,4.1730472149999995,42.291565406000004,0.721591065,72.300896087,17.476913289,16.75056077,19.422086081,5.778551478,6.621170174,0.360786525,25.285880692,1.758608055,11.727971854999998,1.195078217,8.053422126000001,1.082380077,0.360786525,6.158989497,3.968668243,24.921590233000003,3.2828324799999997,8.666668861,3.643232555,5.402245075,75.87420202999999,0.0,0.0,9.254157884,0.360786525,9.393334357,1.240060069,5.141214577,0.721591065,13.374545318,2.040682855,53.89351418100001,0.0,13.676157601,9.033977717,12.530910259,11.762369303,2.1533946680000002,4.238798143,2.987769065,4.536377896,0.06963349,0.14921855400000003,0.027334801,0.106404726,0.081390929,0.035790683,0.023449476,0.070753897,0.0,0.0,0.429519554,0.298613759,0.8893273119999999,0.0,0.354214314,0.192306089,2.3864052279999997,0.743130894,0.022338194000000002,0.12102210899999999,3.0,3.0
155x155,0.0,2.276823253,5.53751251,20.054506789,0.0,18.947638653000002,16.051424858,33.670607874,0.0,0.560163093,25.316816169,5.308354717,2.374038241,1.6303586280000002,0.516421733,30.895145672,35.144392448000005,11.122139574,6.97510138,2.987769065,2.7345682470000003,1.7552413100000002,1.674118422,0.560163093,8.962308815,11.638711278999999,1.076584826,22.454481715,2.890459974,1.701743215,2.8968214320000003,1.739126787,50.418440176000004,10.306422068,1.63673485,0.0,3.685975353,8.687517854,0.0,1.1415931910000001,18.157864816,1.076584826,38.429478482,0.560163093,1.195078217,0.0,5.877249549,25.518963088,15.802317705,4.728864241,2.6470619519999996,0.516421733,0.516421733,0.0,0.0,30.728249159000004,1.6303586280000002,57.95107109,0.597533596,2.3205646129999997,8.539223914,25.792110333999997,26.094880752,54.114944165000004,5.279715953,3.341843891,0.0,1.679289657,2.109398841,0.0,8.827483004,1.679289657,5.839879046,0.0,28.832182532,0.0,0.0,30.15941911,33.806221044000004,31.862676052,0.581430098,2.3205646129999997,3.309637268,0.0,0.516421733,1.6953854270000002,23.614506616,22.17340066,6.804719716,3.921075182,1.61425513,45.041074998,1.097851831,83.427117967,10.392751606,9.479648153,12.535091911999999,5.830574831,3.8485125590000004,0.0,28.363556594000002,0.560163093,4.499557316,1.7552413100000002,4.6785243009999995,0.0,1.701743215,5.861146051,0.581430098,41.332589295000005,1.195078217,0.516421733,49.65004443,2.357946141,94.544835895,2.240634118,0.560163093,1.076584826,4.762560178999999,8.885554183,0.581430098,13.831539981,0.516421733,1.61425513,1.1789636940000001,54.780548674,0.581430098,6.4982468120000005,7.5887458290000005,7.926777905,16.984025058,2.955476067,0.560163093,2.987769065,50.9972389,0.078619336,0.085085276,0.013042114,0.11920519099999999,0.018932964,0.0,1.549414922,0.074578928,0.0,0.0,0.36433523900000003,0.298613759,0.397165924,0.0,0.22898095200000002,0.006154792,1.594304926,0.0,0.002601846,0.071112284,3.0,3.0
156x156,0.0,2.276823253,5.53751251,20.933780333,0.879273544,20.706246708000002,21.327237938,28.390891920999998,0.0,0.560163093,23.55122573,8.825561795,2.374038241,2.5096321720000003,0.516421733,25.612498072,37.77841727,12.001413118,3.4539934820000004,3.8670426090000003,3.6138417910000005,2.6345148540000003,2.553391966,0.560163093,9.841582359,21.306766665999998,1.95585837,20.688891276,4.649068029,1.701743215,3.7760949760000004,1.739126787,45.135792576,11.185695612,1.63673485,0.0,5.444583408,8.687517854,0.0,1.1415931910000001,19.03713836,1.95585837,22.591110352,1.439436637,2.953686272,0.0,0.597533596,15.839775952,10.522601752,4.728864241,11.439932192999999,0.516421733,1.3956952770000002,27.25530502,0.879273544,31.607522703000004,10.423228868999999,28.90761385,0.597533596,3.199838157,9.418497458000001,26.671383877999997,13.773719700000001,23.312866809000003,0.0,5.9797375509999995,0.0,1.679289657,2.109398841,0.879273544,8.827483004,2.558563201,2.318771148,0.0,18.273721852,0.0,0.879273544,39.832750653000005,28.526505091000004,32.741949596,0.581430098,3.199838157,4.188910812,1.758608055,1.3956952770000002,1.6953854270000002,25.373114671,13.373548035,6.804719716,8.317548076000001,2.4935286740000002,38.876038410999996,1.097851831,73.735473707,10.392751606,10.358921697,11.651848853,5.830574831,4.727786103000001,0.0,16.921661358,2.318771148,9.775370396,1.7552413100000002,5.557797845,0.0,1.701743215,1.460703642,0.581430098,35.170601509,1.195078217,2.2750297880000003,49.65004443,4.116554196,60.21715142,2.240634118,0.560163093,1.076584826,4.762560178999999,11.523447843,1.460703642,13.831539981,0.516421733,11.287586673,1.1789636940000001,43.333122457,0.581430098,6.4982468120000005,3.1883034200000004,5.284955611999999,17.863298602,2.955476067,4.077370171,2.987769065,50.9972389,0.078619336,0.046669044,0.013042114,0.166174618,0.016352126,0.0,1.527676324,0.021775469,0.0,0.0,0.36442822,0.0,1.091035626,0.0,0.33342366,0.006154792,1.616093741,0.0,0.0,0.12102210899999999,3.0,3.0
