coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODMature1,Endothelial3,ODMature1cells,Endothelial3cells
126x126,8.581040627,11.225115811,5.535798037999999,7.948769752,2.604153802,6.336319381,4.025719251,3.662630378,0.0,0.664523765,13.34694987,6.252881608,1.275097431,0.677374359,1.983389796,10.520161174999998,19.384203773000003,2.9441537970000002,2.812088458,4.6761634579999996,12.957062822000001,9.911428152,1.275097431,0.0,0.664523765,0.0,0.0,2.709539501,1.341898124,0.0,0.0,1.354778164,10.844230528,12.364151405,0.664523765,0.0,3.480757388,2.3335801309999997,0.0,0.677374359,38.373472919,2.914713648,15.642339409999998,0.677374359,0.0,36.159977446,0.0,3.989820526,0.677374359,29.154566267,0.0,0.677374359,0.0,11.507710903,0.677374359,29.821657649000002,3.3740632660000003,14.146950484,0.0,2.00643073,2.670948371,25.171190005,3.89760445,24.694752754,1.341898124,0.0,5.339404141,0.0,0.0,2.629875595,13.937341746000001,6.735267439,0.0,0.0,39.557680855,29.96007612,0.664523765,87.10761463200001,2.019301929,7.312475856,0.664523765,2.55017695,0.664523765,2.125986508,0.0,0.0,1.329056371,4.141144829,6.764872166,1.669056366,2.019301929,17.020623756,0.0,13.114328912,5.70766126,5.764807004000001,0.0,10.345318214999999,5.371623141,0.677374359,4.141144829,1.354778164,2.647913561,279.28052625,6.274244308,0.0,0.0,1.448612149,14.947495522,14.018205381,0.0,2.683834535,99.32903049,2.803390313,10.047597957,0.0,0.0,0.0,23.799585979,0.664523765,0.0,6.237362925,0.991682007,3.29439936,0.664523765,12.049119512,0.0,2.134684653,0.0,0.991682007,3.12636666,2.7776685199999998,1.275097431,0.677374359,49.478778287,0.091013723,0.01944269,0.116114463,0.077331964,0.223201486,0.005364625,2.4154159369999997,0.0,0.045532046,0.0,0.15083110900000002,0.046678036,0.46848693499999994,0.010793173,0.0,0.29629278099999995,0.562473751,0.28637998600000003,0.039622861999999995,0.075526214,3.0,3.0,"[0, 1, 2]","[0, 1, 3]"
127x127,8.227212254,3.574639922,4.2607006069999995,6.673672321,1.329056371,6.336319381,6.398980676,3.662630378,0.0,3.03778519,12.816174288,6.252881608,0.0,0.677374359,1.983389796,10.520161174999998,16.834026823000002,1.669056366,2.812088458,2.125986508,10.406885872,12.107706067999999,0.0,0.0,0.664523765,0.0,0.0,2.709539501,1.341898124,0.0,0.0,1.354778164,10.667315002999999,8.538899398,0.664523765,0.0,3.480757388,2.3335801309999997,0.0,0.677374359,40.746734344000004,2.914713648,11.640295579,0.677374359,0.0,63.006247710000004,0.0,3.989820526,0.677374359,27.879468836,0.0,3.050635784,0.0,11.507710903,0.677374359,29.821657649000002,5.747324691,14.146950484,0.0,2.00643073,5.0442097960000005,36.682554896,3.89760445,34.187760658,1.341898124,0.0,11.184007016999999,0.0,0.0,1.354778164,16.310603171,6.735267439,0.0,0.0,30.279636691,15.93557709,3.03778519,90.04687931800001,2.019301929,7.312475856,0.664523765,0.0,0.664523765,2.125986508,0.0,0.0,1.329056371,4.141144829,6.764872166,1.669056366,2.019301929,14.470446806,0.0,13.114328912,5.70766126,0.664523765,0.0,10.345318214999999,11.216226017,0.677374359,4.141144829,1.354778164,2.647913561,189.54265546,2.448992301,0.0,0.0,1.448612149,17.143773438,14.018205381,0.0,2.683834535,106.448730797,2.803390313,8.772500526,0.0,0.0,0.0,57.021161499,3.03778519,0.0,6.237362925,0.991682007,2.019301929,0.664523765,16.795574378,0.0,2.134684653,0.0,0.991682007,3.12636666,2.7776685199999998,0.0,0.677374359,50.576942281,0.091013723,0.031101956,0.10862018500000001,0.061350505,0.223201486,0.004387271,2.4267303579999995,0.0,0.045532046,0.0,0.129150384,0.046678036,0.187189372,0.017553515999999998,0.0,0.29293812599999997,0.599563955,0.296995388,0.039622861999999995,0.075526214,3.0,3.0,"[0, 1, 2]","[0, 1, 4]"
128x128,19.467637878,23.466483942,4.1810198739999995,5.9166245129999995,2.604153802,5.596149795,1.993574012,2.985256019,0.0,0.664523765,13.961551164,6.190079097,1.275097431,0.0,1.983389796,4.4237299199999995,15.257140638,2.266779438,1.457310294,3.9987890989999997,10.862115592999999,7.201888651,1.275097431,0.0,0.664523765,0.0,2.583933973,0.0,0.664523765,0.0,0.0,0.0,15.334794174999999,9.654611904,0.664523765,0.0,1.448612149,1.6562057719999999,0.0,0.0,37.69609856,4.206689301,16.256940703999998,0.0,0.0,16.515685126,0.0,3.312446167,0.0,27.799788103,0.0,0.0,0.0,6.088672115,0.0,29.14428329,1.956499418,8.727911696,0.0,1.329056371,1.993574012,22.762122593999997,7.773562943,21.985213252999998,0.664523765,0.0,1.275097431,0.0,0.0,2.567073084,12.582563582,1.993574012,0.0,0.0,39.306580073,29.96007612,0.664523765,78.30165728200001,0.664523765,7.92707715,0.664523765,2.55017695,0.664523765,1.448612149,0.0,0.0,1.329056371,2.786366665,6.764872166,0.991682007,0.664523765,14.988478517,0.0,12.436954553,2.320738378,5.764807004000001,0.0,9.667943855999999,6.663598793999999,0.0,2.786366665,0.0,2.647913561,262.44991694,6.274244308,0.0,0.0,1.448612149,12.175164464999998,12.663427216999999,0.0,1.329056371,97.848657753,1.448612149,9.984795446,0.0,0.0,0.0,2.121834059,0.664523765,0.0,6.237362925,0.991682007,1.939621196,0.664523765,13.341095165,2.583933973,1.457310294,1.291975653,0.991682007,2.448992301,6.6536270129999995,1.275097431,0.0,50.77075394,0.029914357000000003,0.01944269,0.129587269,0.091409822,0.223201486,0.005364625,2.4154159369999997,0.0,0.045532046,0.0,0.15083110900000002,0.046678036,0.5802417009999999,0.010793173,0.0,0.29629278099999995,0.559271347,0.092329538,0.039622861999999995,0.075526214,3.0,3.0,"[0, 1, 2]","[0, 2, 3]"
129x129,19.113809505,15.816008053,2.9059224429999997,4.641527082,1.329056371,5.596149795,4.366835437,2.985256019,0.0,3.03778519,13.430775581999999,6.190079097,0.0,0.0,1.983389796,4.4237299199999995,12.706963688,0.991682007,1.457310294,1.448612149,8.311938643,9.398166567,0.0,0.0,0.664523765,0.0,2.583933973,0.0,0.664523765,0.0,0.0,0.0,15.15787865,5.829359897,0.664523765,0.0,1.448612149,1.6562057719999999,0.0,0.0,40.069359985000006,4.206689301,12.254896873,0.0,0.0,43.361955390000006,0.0,3.312446167,0.0,26.524690672000002,0.0,2.373261425,0.0,6.088672115,0.0,29.14428329,4.329760843,8.727911696,0.0,1.329056371,4.366835437,34.273487485,7.773562943,31.478221157,0.664523765,0.0,7.119700307,0.0,0.0,1.291975653,14.955825007000001,1.993574012,0.0,0.0,30.028535909,15.93557709,3.03778519,81.24092196800001,0.664523765,7.92707715,0.664523765,0.0,0.664523765,1.448612149,0.0,0.0,1.329056371,2.786366665,6.764872166,0.991682007,0.664523765,12.438301567,0.0,12.436954553,2.320738378,0.664523765,0.0,9.667943855999999,12.508201669999998,0.0,2.786366665,0.0,2.647913561,172.71204615,2.448992301,0.0,0.0,1.448612149,14.371442380999998,12.663427216999999,0.0,1.329056371,104.96835806,1.448612149,8.709698014999999,0.0,0.0,0.0,35.343409579,3.03778519,0.0,6.237362925,0.991682007,0.664523765,0.664523765,18.087550031,2.583933973,1.457310294,1.291975653,0.991682007,2.448992301,6.6536270129999995,0.0,0.0,51.868917934,0.029914357000000003,0.031101956,0.12209299100000001,0.075428363,0.223201486,0.004387271,2.4267303579999995,0.0,0.045532046,0.0,0.129150384,0.046678036,0.29894413799999997,0.017553515999999998,0.0,0.29293812599999997,0.596361551,0.10294494,0.039622861999999995,0.075526214,3.0,3.0,"[0, 1, 2]","[0, 2, 4]"
130x130,11.295350253999999,10.547741452,4.1810198739999995,5.9166245129999995,2.604153802,4.304174142,4.366835437,2.985256019,0.0,3.03778519,19.789275818,4.898103444,1.275097431,0.0,1.983389796,4.4237299199999995,13.965164985000001,2.266779438,1.457310294,3.9987890989999997,9.57013994,11.948343517,1.275097431,0.0,0.664523765,0.0,0.0,0.0,0.664523765,0.0,0.0,0.0,12.540117593999998,9.654611904,0.664523765,0.0,1.448612149,1.6562057719999999,0.0,0.0,40.069359985000006,2.914713648,17.338226476,0.0,0.0,49.737260646,0.0,3.312446167,0.0,27.799788103,0.0,2.373261425,0.0,6.088672115,0.0,29.14428329,3.03778519,8.727911696,0.0,1.329056371,4.366835437,31.621918015,3.89760445,31.478221157,0.664523765,0.0,8.394797738,0.0,0.0,1.275097431,14.955825007000001,1.993574012,0.0,0.0,38.885096933,29.96007612,3.03778519,90.16636726200001,0.664523765,6.635101497,0.664523765,2.55017695,0.664523765,1.448612149,0.0,0.0,1.329056371,2.786366665,6.764872166,0.991682007,0.664523765,14.988478517,0.0,12.436954553,2.320738378,5.764807004000001,0.0,9.667943855999999,12.491323448,0.0,2.786366665,0.0,2.647913561,260.34315750999997,6.274244308,0.0,0.0,1.448612149,15.629643678,12.663427216999999,0.0,1.329056371,102.384424087,1.448612149,8.692819793,0.0,0.0,0.0,35.343409579,3.03778519,0.0,6.237362925,0.991682007,1.939621196,0.664523765,16.795574378,0.0,1.457310294,0.0,0.991682007,2.448992301,2.7776685199999998,1.275097431,0.0,51.852039712,0.008201873,0.039475168,0.131702789,0.096785884,0.223201486,0.009751896,2.4267303579999995,0.0,0.045532046,0.0,0.15083110900000002,0.046678036,0.46848693499999994,0.017553515999999998,0.0,0.32423333499999996,0.612420044,0.056561927,0.039622861999999995,0.075526214,3.0,3.0,"[0, 1, 2]","[0, 3, 4]"
131x131,20.051170968,21.246592738,4.087185889,7.948769752,2.604153802,7.628295034,4.025719251,3.662630378,0.0,0.664523765,11.74165996,7.544857261,1.275097431,0.677374359,1.983389796,9.071549026,20.676179426000004,2.9441537970000002,2.812088458,3.227551309,14.249038474999999,9.911428152,1.275097431,0.0,0.664523765,0.0,2.583933973,2.709539501,1.341898124,0.0,0.0,1.354778164,16.012168534,12.364151405,0.664523765,0.0,2.032145239,2.3335801309999997,0.0,0.677374359,38.373472919,4.206689301,12.588425287,0.677374359,0.0,26.019597576000002,0.0,3.989820526,0.677374359,29.154566267,0.0,0.677374359,0.0,11.507710903,0.677374359,29.821657649000002,4.666038919,12.698338334999999,0.0,2.00643073,2.670948371,27.128503648,6.324950794,23.246140605,1.341898124,0.0,5.339404141,0.0,0.0,3.9218512480000003,13.937341746000001,6.735267439,0.0,0.0,38.931079795,14.02449903,0.664523765,72.62301431200001,2.019301929,8.604451509,0.664523765,2.55017695,0.664523765,0.677374359,0.0,0.0,1.329056371,4.141144829,5.316260017,1.669056366,2.019301929,12.67473398,0.0,10.217063349,5.70766126,5.764807004000001,0.0,10.345318214999999,5.214986645,0.677374359,4.141144829,1.354778164,2.647913561,181.98496319,6.274244308,0.0,0.0,0.0,11.893581398999999,14.018205381,0.0,2.683834535,101.912964463,1.354778164,11.33957361,0.0,0.0,0.0,23.799585979,0.664523765,0.0,6.237362925,0.991682007,3.29439936,0.664523765,13.341095165,2.583933973,2.134684653,1.291975653,0.991682007,3.12636666,5.205014864000001,1.275097431,0.677374359,46.424864164,0.10452433400000001,0.01944269,0.10432966300000002,0.053197928000000005,0.223201486,0.005364625,2.4154159369999997,0.0,0.045532046,0.0,0.15083110900000002,0.046678036,0.393052329,0.010793173,0.0,0.29629278099999995,0.39311241500000005,0.33929665200000003,0.039622861999999995,0.075526214,3.0,3.0,"[0, 1, 2]","[1, 2, 3]"
132x132,19.697342595,13.596116849,2.812088458,6.673672321,1.329056371,7.628295034,6.398980676,3.662630378,0.0,3.03778519,11.210884378,7.544857261,0.0,0.677374359,1.983389796,9.071549026,18.126002476000004,1.669056366,2.812088458,0.677374359,11.698861525,12.107706067999999,0.0,0.0,0.664523765,0.0,2.583933973,2.709539501,1.341898124,0.0,0.0,1.354778164,15.835253008999999,8.538899398,0.664523765,0.0,2.032145239,2.3335801309999997,0.0,0.677374359,40.746734344000004,4.206689301,8.586381456,0.677374359,0.0,52.86586784000001,0.0,3.989820526,0.677374359,27.879468836,0.0,3.050635784,0.0,11.507710903,0.677374359,29.821657649000002,7.039300344,12.698338334999999,0.0,2.00643073,5.0442097960000005,38.639868539,6.324950794,32.739148509,1.341898124,0.0,11.184007016999999,0.0,0.0,2.646753817,16.310603171,6.735267439,0.0,0.0,29.653035631,0.0,3.03778519,75.56227899800001,2.019301929,8.604451509,0.664523765,0.0,0.664523765,0.677374359,0.0,0.0,1.329056371,4.141144829,5.316260017,1.669056366,2.019301929,10.12455703,0.0,10.217063349,5.70766126,0.664523765,0.0,10.345318214999999,11.059589521,0.677374359,4.141144829,1.354778164,2.647913561,92.24709240000001,2.448992301,0.0,0.0,0.0,14.089859314999998,14.018205381,0.0,2.683834535,109.03266477,1.354778164,10.064476179,0.0,0.0,0.0,57.021161499,3.03778519,0.0,6.237362925,0.991682007,2.019301929,0.664523765,18.087550031,2.583933973,2.134684653,1.291975653,0.991682007,3.12636666,5.205014864000001,0.0,0.677374359,47.523028158,0.10452433400000001,0.031101956,0.09683538500000001,0.037216469,0.223201486,0.004387271,2.4267303579999995,0.0,0.045532046,0.0,0.129150384,0.046678036,0.111754766,0.017553515999999998,0.0,0.29293812599999997,0.430202619,0.34991205400000003,0.039622861999999995,0.075526214,3.0,3.0,"[0, 1, 2]","[1, 2, 4]"
133x133,11.878883344,8.327850248,4.087185889,7.948769752,2.604153802,6.336319381,6.398980676,3.662630378,0.0,3.03778519,17.569384614,6.252881608,1.275097431,0.677374359,1.983389796,9.071549026,19.384203773000003,2.9441537970000002,2.812088458,3.227551309,12.957062822000001,14.657883018,1.275097431,0.0,0.664523765,0.0,0.0,2.709539501,1.341898124,0.0,0.0,1.354778164,13.217491953,12.364151405,0.664523765,0.0,2.032145239,2.3335801309999997,0.0,0.677374359,40.746734344000004,2.914713648,13.669711059,0.677374359,0.0,59.241173096000004,0.0,3.989820526,0.677374359,29.154566267,0.0,3.050635784,0.0,11.507710903,0.677374359,29.821657649000002,5.747324691,12.698338334999999,0.0,2.00643073,5.0442097960000005,35.988299069,2.448992301,32.739148509,1.341898124,0.0,12.459104448,0.0,0.0,2.629875595,16.310603171,6.735267439,0.0,0.0,38.509596655,14.02449903,3.03778519,84.48772429200001,2.019301929,7.312475856,0.664523765,2.55017695,0.664523765,0.677374359,0.0,0.0,1.329056371,4.141144829,5.316260017,1.669056366,2.019301929,12.67473398,0.0,10.217063349,5.70766126,5.764807004000001,0.0,10.345318214999999,11.042711299,0.677374359,4.141144829,1.354778164,2.647913561,179.87820376000002,6.274244308,0.0,0.0,0.0,15.348060612000001,14.018205381,0.0,2.683834535,106.448730797,1.354778164,10.047597957,0.0,0.0,0.0,57.021161499,3.03778519,0.0,6.237362925,0.991682007,3.29439936,0.664523765,16.795574378,0.0,2.134684653,0.0,0.991682007,3.12636666,1.329056371,1.275097431,0.677374359,47.506149936,0.08281185,0.039475168,0.10644518300000001,0.05857399,0.223201486,0.009751896,2.4267303579999995,0.0,0.045532046,0.0,0.15083110900000002,0.046678036,0.281297563,0.017553515999999998,0.0,0.32423333499999996,0.446261112,0.30352904100000005,0.039622861999999995,0.075526214,3.0,3.0,"[0, 1, 2]","[1, 3, 4]"
134x134,22.765480595,20.569218379,2.732407725,5.9166245129999995,2.604153802,5.596149795,4.366835437,2.985256019,0.0,3.03778519,18.183985908,6.190079097,1.275097431,0.0,1.983389796,2.975117771,15.257140638,2.266779438,1.457310294,2.55017695,10.862115592999999,11.948343517,1.275097431,0.0,0.664523765,0.0,2.583933973,0.0,0.664523765,0.0,0.0,0.0,17.708055599999998,9.654611904,0.664523765,0.0,0.0,1.6562057719999999,0.0,0.0,40.069359985000006,4.206689301,14.284312353,0.0,0.0,39.596880776,0.0,3.312446167,0.0,27.799788103,0.0,2.373261425,0.0,6.088672115,0.0,29.14428329,4.329760843,7.279299547,0.0,1.329056371,4.366835437,33.579231658,6.324950794,30.029609008,0.664523765,0.0,8.394797738,0.0,0.0,2.567073084,14.955825007000001,1.993574012,0.0,0.0,38.258495873,14.02449903,3.03778519,75.681766942,0.664523765,7.92707715,0.664523765,2.55017695,0.664523765,0.0,0.0,0.0,1.329056371,2.786366665,5.316260017,0.991682007,0.664523765,10.642588741,0.0,9.53968899,2.320738378,5.764807004000001,0.0,9.667943855999999,12.334686951999998,0.0,2.786366665,0.0,2.647913561,163.04759445,6.274244308,0.0,0.0,0.0,12.575729554999999,12.663427216999999,0.0,1.329056371,104.96835806,0.0,9.984795446,0.0,0.0,0.0,35.343409579,3.03778519,0.0,6.237362925,0.991682007,1.939621196,0.664523765,18.087550031,2.583933973,1.457310294,1.291975653,0.991682007,2.448992301,5.205014864000001,1.275097431,0.0,48.798125589,0.021712484,0.039475168,0.11991798900000002,0.072651848,0.223201486,0.009751896,2.4267303579999995,0.0,0.045532046,0.0,0.15083110900000002,0.046678036,0.393052329,0.017553515999999998,0.0,0.32423333499999996,0.44305870799999997,0.109478593,0.039622861999999995,0.075526214,3.0,3.0,"[0, 1, 2]","[2, 3, 4]"
135x135,17.118674533,16.493382412,4.2607006069999995,6.847830807,1.329056371,5.372351918,4.025719251,4.109320581,2.157548282,2.102895975,6.988449634,5.561467465,0.0,0.677374359,0.0,7.545043403999999,21.89612972,0.677374359,2.812088458,3.564358718,10.434646383999999,8.080425857,0.0,0.0,6.418040805,7.191812438,3.3031086280000004,3.428714156,1.341898124,0.0,0.0,2.793150374,9.941821861000001,8.538899398,0.664523765,0.0,3.480757388,2.061072779,0.0,0.677374359,38.055554179,4.206689301,14.155009595,2.115746569,0.0,29.784672190000002,0.0,5.602430518,0.677374359,39.561684590000006,0.0,1.396549014,0.0,11.855955224999999,1.396549014,25.287369897,6.104411129,18.983618188,0.0,2.00643073,4.109320581,29.980307757,7.501055591,18.199453032,1.341898124,0.719174655,4.06430671,0.719174655,0.0,2.646753817,21.47885297,10.331267227000001,0.719174655,0.0,27.453456429999996,15.93557709,0.664523765,70.478173568,2.019301929,6.621061713,0.664523765,1.43837221,1.38369842,2.125986508,0.0,0.0,2.767428581,4.141144829,8.203244376,0.677374359,2.738476584,15.363826688,2.157548282,10.585863066,4.715979253,0.664523765,0.0,6.3784801589999995,3.4051115669999996,1.396549014,4.141144829,1.354778164,0.664523765,193.08778709999999,1.457310294,0.719174655,0.0,2.167786804,13.689294225,14.639087398000001,0.0,2.683834535,134.500317703,2.803390313,12.570380324,1.43837221,0.0,0.0,23.799585979,2.822072047,1.43837221,15.586401363,0.0,2.019301929,0.664523765,8.284192911,2.583933973,2.134684653,1.291975653,1.43837221,3.5730568629999997,10.249626801,1.43837221,0.677374359,55.927126279,0.11627732700000001,0.020492952000000002,0.08903087,0.075834891,0.223201486,0.029233705,3.1873971469999995,0.0,0.045532046,0.0,0.34974654,0.035893242,0.596153278,0.0,0.020208882,0.25830723499999997,0.51487012,0.301401298,0.017543495,0.075526214,3.0,3.0,"[0, 1, 3]","[0, 1, 2]"
136x136,9.300215282,11.225115811,5.535798037999999,8.122928238,2.604153802,4.080376265,4.025719251,4.109320581,2.157548282,2.102895975,13.34694987,4.269491812,1.275097431,0.677374359,0.0,7.545043403999999,23.154331017,1.9524717900000002,2.812088458,6.114535668,11.692847681,10.630602806999999,1.275097431,0.0,6.418040805,7.191812438,0.719174655,3.428714156,1.341898124,0.0,0.0,2.793150374,7.324060805,12.364151405,0.664523765,0.0,3.480757388,2.061072779,0.0,0.677374359,38.055554179,2.914713648,19.238339198,2.115746569,0.0,36.159977446,0.0,5.602430518,0.677374359,40.836782021000005,0.0,1.396549014,0.0,11.855955224999999,1.396549014,25.287369897,4.812435476,18.983618188,0.0,2.00643073,4.109320581,27.328738287,3.6250970979999995,18.199453032,1.341898124,0.719174655,5.339404141,0.719174655,0.0,2.629875595,21.47885297,10.331267227000001,0.719174655,0.0,36.310017454,29.96007612,0.664523765,79.403618862,2.019301929,5.32908606,0.664523765,3.98854916,1.38369842,2.125986508,0.0,0.0,2.767428581,4.141144829,8.203244376,0.677374359,2.738476584,17.914003638,2.157548282,10.585863066,4.715979253,5.764807004000001,0.0,6.3784801589999995,3.3882333449999997,1.396549014,4.141144829,1.354778164,0.664523765,280.71889846,5.2825623010000005,0.719174655,0.0,2.167786804,14.947495522,14.639087398000001,0.0,2.683834535,131.91638373,2.803390313,12.553502102000001,1.43837221,0.0,0.0,23.799585979,2.822072047,1.43837221,15.586401363,0.0,3.29439936,0.664523765,6.992217258,0.0,2.134684653,0.0,1.43837221,3.5730568629999997,6.373668308,2.713469641,0.677374359,55.910248057,0.09456484300000001,0.028866164,0.09864066799999999,0.097192412,0.223201486,0.03459833,3.1873971469999995,0.0,0.045532046,0.0,0.371427265,0.035893242,0.7656960749999999,0.0,0.020208882,0.28960244399999996,0.530928613,0.255018285,0.017543495,0.075526214,3.0,3.0,"[0, 1, 3]","[0, 1, 3]"
137x137,8.946386909000001,3.574639922,4.2607006069999995,6.847830807,1.329056371,4.080376265,6.398980676,4.109320581,2.157548282,4.4761574,12.816174288,4.269491812,0.0,0.677374359,0.0,7.545043403999999,20.604154067,0.677374359,2.812088458,3.564358718,9.142670730999999,12.826880722999999,0.0,0.0,6.418040805,7.191812438,0.719174655,3.428714156,1.341898124,0.0,0.0,2.793150374,7.14714528,8.538899398,0.664523765,0.0,3.480757388,2.061072779,0.0,0.677374359,40.428815604,2.914713648,15.236295367,2.115746569,0.0,63.006247710000004,0.0,5.602430518,0.677374359,39.561684590000006,0.0,3.769810439,0.0,11.855955224999999,1.396549014,25.287369897,7.185696901,18.983618188,0.0,2.00643073,6.482582006,38.840103178,3.6250970979999995,27.692460936000003,1.341898124,0.719174655,11.184007016999999,0.719174655,0.0,1.354778164,23.852114394999997,10.331267227000001,0.719174655,0.0,27.031973289999996,15.93557709,3.03778519,82.342883548,2.019301929,5.32908606,0.664523765,1.43837221,1.38369842,2.125986508,0.0,0.0,2.767428581,4.141144829,8.203244376,0.677374359,2.738476584,15.363826688,2.157548282,10.585863066,4.715979253,0.664523765,0.0,6.3784801589999995,9.232836221,1.396549014,4.141144829,1.354778164,0.664523765,190.98102767,1.457310294,0.719174655,0.0,2.167786804,17.143773438,14.639087398000001,0.0,2.683834535,139.036084037,2.803390313,11.278404671,1.43837221,0.0,0.0,57.021161499,5.195333472,1.43837221,15.586401363,0.0,2.019301929,0.664523765,11.738672124,0.0,2.134684653,0.0,1.43837221,3.5730568629999997,6.373668308,1.43837221,0.677374359,57.008412051,0.09456484300000001,0.04052543,0.09114639,0.081210953,0.223201486,0.033620976,3.1987115679999993,0.0,0.045532046,0.0,0.34974654,0.035893242,0.48439851199999995,0.006760343,0.020208882,0.286247789,0.568018817,0.265633687,0.017543495,0.075526214,3.0,3.0,"[0, 1, 3]","[0, 1, 4]"
138x138,20.186812533,23.466483942,4.1810198739999995,6.090782999,2.604153802,3.3402066789999996,1.993574012,3.431946222,2.157548282,2.102895975,13.961551164,4.206689301,1.275097431,0.0,0.0,1.448612149,19.027267882,1.275097431,1.457310294,5.437161309,9.597900452,7.921063306,1.275097431,0.0,6.418040805,7.191812438,3.3031086280000004,0.719174655,0.664523765,0.0,0.0,1.43837221,11.814624452,9.654611904,0.664523765,0.0,1.448612149,1.38369842,0.0,0.0,37.37817982,4.206689301,19.852940492,1.43837221,0.0,16.515685126,0.0,4.925056159,0.0,39.482003857,0.0,0.719174655,0.0,6.436916437,0.719174655,24.609995538,3.3948716279999998,13.564579400000001,0.0,1.329056371,3.431946222,24.919670875999998,7.501055591,15.489913531000001,0.664523765,0.719174655,1.275097431,0.719174655,0.0,2.567073084,20.124074806,5.5895738,0.719174655,0.0,36.058916671999995,29.96007612,0.664523765,70.597661512,0.664523765,5.943687354,0.664523765,3.98854916,1.38369842,1.448612149,0.0,0.0,2.767428581,2.786366665,8.203244376,0.0,1.38369842,15.881858398999999,2.157548282,9.908488707,1.329056371,5.764807004000001,0.0,5.7011058,4.6802089979999995,0.719174655,2.786366665,0.0,0.664523765,263.88828915,5.2825623010000005,0.719174655,0.0,2.167786804,12.175164464999998,13.284309234,0.0,1.329056371,130.436010993,1.448612149,12.490699591,1.43837221,0.0,0.0,2.121834059,2.822072047,1.43837221,15.586401363,0.0,1.939621196,0.664523765,8.284192911,2.583933973,1.457310294,1.291975653,1.43837221,2.895682504,10.249626801,2.713469641,0.0,57.20222371,0.033465477,0.028866164,0.11211347399999999,0.11127027,0.223201486,0.03459833,3.1873971469999995,0.0,0.045532046,0.0,0.371427265,0.035893242,0.8774508409999999,0.0,0.020208882,0.28960244399999996,0.527726209,0.060967837000000004,0.017543495,0.075526214,3.0,3.0,"[0, 1, 3]","[0, 2, 3]"
