coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Pericytes,Ambiguous
141x141,0.0,8.07092873,1.162867924,3.8258681469999996,0.0,32.290274828,1.726967738,8.506164078000001,0.0,0.0,4.11053542,1.162867924,4.035427917,0.0,0.0,3.685975353,6.378549305,4.820188725,1.331478257,18.470299776,4.558522355,9.982839636,0.0,0.0,0.0,3.0758012239999997,0.750048159,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,16.291727605,8.302841096,0.0,0.0,27.607278251,1.162867924,0.0,0.581430098,17.641443083,12.132090170000001,4.070140566,0.0,0.0,231.93690735,1.726967738,0.0,1.162867924,0.0,0.581430098,0.0,0.0,0.0,0.0,28.50034591,0.0,3.0584459949999996,0.750048159,1.162867924,0.0,20.210113737999997,8.274186543999999,0.581430098,0.0,0.0,10.658349454,1.162867924,2.477015897,3.866258609,6.593214558,5.139960180999999,0.0,0.0,4.651581567,67.338641764,0.0,40.072074373,13.413767279,29.07460971,0.581430098,2.889835662,3.6398838209999997,0.750048159,0.750048159,9.293347817,5.721445428,3.6398838209999997,4.651581567,0.0,0.581430098,6.977374856,0.581430098,12.989836557,7.627862508,6.908060806,1.162867924,14.164347765,0.581430098,0.0,1.162867924,0.0,0.0,1.61613409,4.802768962,0.0,1.331478257,2.1975641880000003,0.581430098,17.493330936,1.726967738,10.024309978,49.853372342,2.889835662,18.009206468,0.0,0.0,0.0,8.302293734,6.7444213479999995,0.581430098,8.534690196,0.0,0.581430098,2.1975641880000003,8.721650414,0.581430098,0.750048159,0.0,2.308397836,4.070140566,1.9129160829999998,0.0,0.0,54.45123671899999,0.013336755,0.19637917300000002,0.07208867199999999,0.130644782,0.0,0.11746277699999999,1.410609896,0.0,0.0,0.0,0.233922407,0.0,0.8933581170000001,0.0,0.071533121,0.036513589,1.710419916,0.010678902,0.019736348,0.0,3.0,3.0
142x142,0.0,6.908060806,0.0,3.350739494,0.0,32.290274828,1.726967738,8.137237287,3.701213775,0.0,2.366182249,0.0,3.453997819,0.0,0.0,3.685975353,5.428181513,0.750048159,0.750048159,18.470299776,3.977092257,9.982839636,0.0,0.0,0.0,21.105069019,0.750048159,0.0,0.0,0.0,0.0,0.0,12.909310782,7.1399731719999995,0.0,0.0,27.607278251,5.55179047,0.0,0.0,3.685975353,12.132090170000001,0.0,1.850624412,0.0,231.93690735,1.726967738,1.850624412,5.55179047,70.31813867,0.0,0.0,1.850624412,1.850624412,0.0,11.05868637,1.850624412,2.477015897,0.750048159,0.0,0.0,16.139973171999998,6.05467039,0.0,0.0,0.0,10.658349454,0.0,2.477015897,3.866258609,3.685975353,3.977092257,0.0,0.0,3.701213775,67.338641764,0.0,26.805112644999998,2.366182249,0.0,0.0,1.726967738,11.731173780999999,0.750048159,0.750048159,8.711917719,3.977092257,2.477015897,0.0,0.0,1.850624412,3.701213775,0.0,14.789169503,7.152733855,6.908060806,5.55179047,8.93130653,3.701213775,0.0,0.0,0.0,3.701213775,1.61613409,4.3276403089999995,0.0,0.750048159,1.61613409,0.0,10.51595608,1.726967738,10.024309978,30.770897704,1.726967738,3.57759215,0.0,0.0,9.254157884,8.302293734,6.162991249999999,0.0,7.371822272,0.0,3.701213775,1.61613409,11.10319415,0.0,0.750048159,0.0,1.726967738,3.701213775,0.750048159,0.0,0.0,32.939966559,0.013336755,0.19663023200000002,0.07208867199999999,0.10693754899999999,0.0,0.11746277699999999,0.512899224,0.0,0.0,0.0,0.23781317000000002,0.0,0.8396750210000001,0.0,0.09170861599999999,0.036513589,2.603799587,0.010678902,0.019736348,0.0,3.0,3.0
143x143,0.0,8.07092873,1.162867924,5.676492559,0.0,13.859057908,1.726967738,8.5214025,3.701213775,0.0,4.11053542,1.162867924,4.035427917,0.0,0.0,0.0,10.07976308,4.820188725,1.331478257,18.470299776,4.558522355,9.982839636,0.0,0.0,0.0,23.430822084,0.750048159,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,7.083665647,4.616865743,0.0,0.0,23.921302898,6.714658394000001,0.0,0.581430098,13.95546773,12.132090170000001,4.070140566,1.850624412,0.0,231.93690735,1.726967738,1.850624412,6.714658394000001,70.31813867,0.581430098,0.0,1.850624412,1.850624412,0.0,17.44165954,1.850624412,3.0584459949999996,0.750048159,1.162867924,0.0,16.524138385,10.124810956,0.581430098,0.0,0.0,10.658349454,1.162867924,2.477015897,3.866258609,2.907239205,5.139960180999999,0.0,0.0,8.352795342,67.338641764,0.0,30.864012414999998,13.413767279,29.07460971,0.581430098,2.889835662,12.894041705,0.750048159,0.750048159,9.293347817,5.721445428,3.6398838209999997,4.651581567,0.0,2.43205451,10.678588631,0.581430098,20.407055354,5.792511567,6.908060806,6.714658394000001,14.164347765,4.282643873,0.0,1.162867924,0.0,3.701213775,1.61613409,6.653393374,0.0,1.331478257,2.1975641880000003,0.581430098,17.493330936,1.726967738,10.024309978,25.899972633999997,2.889835662,19.859830879999997,0.0,0.0,9.254157884,4.616318381,3.0584459949999996,0.581430098,1.162867924,0.0,4.282643873,2.1975641880000003,19.824844564000003,0.581430098,0.750048159,0.0,2.308397836,7.771354341,1.9129160829999998,0.0,0.0,24.965267979,0.003631538,0.19663023200000002,0.059046558,0.102510745,0.0,0.11746277699999999,0.897710672,0.0,0.0,0.0,0.315573018,0.0,0.6937614790000001,0.0,0.146695353,0.036513589,2.662546839,0.010678902,0.019736348,0.0,3.0,3.0
144x144,0.0,1.162867924,1.162867924,5.676492559,0.0,30.563307090000002,0.0,12.207377853,3.701213775,0.0,4.11053542,1.162867924,0.581430098,0.0,0.0,3.685975353,8.352795342,4.820188725,1.331478257,15.016301957,2.831554617,9.982839636,0.0,0.0,0.0,23.430822084,0.750048159,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,18.142352016999997,4.848843277,0.0,0.0,13.792334731,6.714658394000001,0.0,0.581430098,17.641443083,12.132090170000001,4.070140566,1.850624412,0.0,221.57372437,0.0,1.850624412,6.714658394000001,70.31813867,0.581430098,0.0,1.850624412,1.850624412,0.0,28.50034591,1.850624412,1.331478257,0.750048159,1.162867924,0.0,16.756115919,6.670813137000001,0.581430098,0.0,0.0,3.750288648,1.162867924,0.750048159,3.866258609,6.593214558,3.412992443,0.0,0.0,8.352795342,58.7036799,0.0,36.741680903,13.413767279,29.07460971,0.581430098,1.162867924,11.167073967,0.750048159,0.750048159,5.839349998,3.99447769,1.9129160829999998,4.651581567,0.0,2.43205451,10.678588631,0.581430098,24.093030707,9.47848692,0.0,6.714658394000001,8.983329883,4.282643873,0.0,1.162867924,0.0,3.701213775,1.61613409,4.926425635999999,0.0,1.331478257,2.1975641880000003,0.581430098,17.493330936,0.0,3.116249172,51.703996754,1.162867924,18.132863141999998,0.0,0.0,9.254157884,8.302293734,5.0174536100000005,0.581430098,8.534690196,0.0,4.282643873,2.1975641880000003,19.824844564000003,0.581430098,0.750048159,0.0,0.581430098,7.771354341,1.9129160829999998,0.0,0.0,50.9972389,0.009705217,0.107170958,0.044753871,0.098143826,0.0,0.081672094,1.410609896,0.0,0.0,0.0,0.218587233,0.0,0.841786697,0.0,0.130148969,0.0,2.4925262679999998,0.010678902,0.0,0.0,3.0,3.0
145x145,0.0,7.505594402,1.792608143,7.247711616999999,1.820979954,22.68483176,6.251046273,7.423792577,0.0,0.0,6.549048481,4.495836712,7.0675859160000005,0.597533596,0.910513012,4.283508949,9.495158706,6.725462341,1.347581755,14.584057863,5.798072211,11.177917853,0.597533596,0.0,0.0,2.542656302,0.750048159,1.195078217,1.792608143,0.0,1.195078217,0.597533596,19.424381142,9.245564401,0.910513012,0.0,25.080828743,6.885927194,0.0,0.0,3.685975353,1.61613409,0.597533596,0.910513012,1.195078217,165.0047316,2.324501334,7.170525693,3.898282077,0.597533596,0.0,0.0,0.0,0.0,0.0,12.253764587000001,0.597533596,4.867174371999999,1.347581755,0.597533596,3.5853237,24.619049668000002,5.996654121000001,1.195078217,0.0,1.792608143,10.658349454,0.0,3.387528909,34.825760359,5.194021961,5.798072211,0.0,0.0,2.987769065,181.75583572399998,0.0,35.53918657,13.123276509,1.195078217,0.0,6.8770196519999995,3.074549493,0.750048159,0.750048159,4.051531415,5.7697004,4.8955294469999995,0.0,0.0,0.0,4.780428052,0.0,13.844325873,6.49718766,15.871287226,2.390158475,12.260310518,0.597533596,0.0,2.731470392,0.0,2.390158475,3.721725319,5.180137052,0.910513012,0.750048159,1.61613409,0.0,2.390158475,2.9220459549999998,11.845289932,35.265399753,2.9220459549999998,18.456611108,0.0,0.0,0.910513012,8.302293734,9.748314950000001,0.0,12.152250324,0.0,0.0,4.03464764,4.780428052,0.0,7.038494866000001,1.792608143,1.726967738,6.288446707,3.453169314,0.0,2.987769065,33.850479571,0.07933870700000001,0.224804176,0.055281354,0.127923692,0.0,0.134749121,0.512899224,0.0,0.0,0.0,0.285983907,0.0,0.8988807330000002,0.0,0.08301726,0.042668381,1.9093649019999999,0.0,0.019736348,0.071112284,3.0,3.0
146x146,0.0,8.668462326,2.955476067,9.573464682,1.820979954,4.25361484,6.251046273,7.80795779,0.0,0.0,8.293401652,5.6587046359999995,7.649016014000001,0.597533596,0.910513012,0.597533596,14.146740272999999,10.795602907,1.929011853,14.584057863,6.379502309,11.177917853,0.597533596,0.0,0.0,4.868409367,0.750048159,8.753821499,2.374038241,0.581430098,1.776508315,1.1789636940000001,13.598736007,6.722456972,0.910513012,0.0,21.39485339,8.048795118,0.0,0.581430098,13.95546773,1.61613409,4.667674162,0.910513012,1.195078217,165.0047316,2.324501334,7.170525693,5.061150001,0.597533596,0.581430098,0.0,0.0,0.0,0.0,18.636737757,0.597533596,5.448604469999999,1.347581755,1.7604015199999998,3.5853237,25.003214881,10.066794687000002,1.776508315,0.0,1.792608143,10.658349454,1.162867924,3.387528909,34.825760359,4.415285813000001,6.9609401349999995,0.0,0.0,7.639350632,181.75583572399998,0.0,39.598086339999995,24.170861539,30.269687927,0.581430098,8.039887576,4.237417417,0.750048159,0.750048159,4.632961513000001,7.514053571,6.058397371,4.651581567,0.0,0.581430098,11.757802908,0.581430098,19.462211724,5.136965372,15.871287226,3.5530263989999997,17.493351753,1.1789636940000001,0.0,3.894338316,0.0,2.390158475,3.721725319,7.505890117,0.910513012,1.331478257,2.1975641880000003,0.581430098,9.367533331,2.9220459549999998,11.845289932,30.394474683,4.084913879,34.738849838,0.0,0.0,0.910513012,4.616318381,6.6437696950000005,0.581430098,5.943295976,0.0,0.581430098,4.616077738,13.502078466,0.581430098,7.038494866000001,1.792608143,2.308397836,10.358587273000001,4.6160372380000005,0.0,2.987769065,25.875780991,0.06963349,0.224804176,0.04223924,0.123496888,0.0,0.134749121,0.897710672,0.0,0.0,0.0,0.363743755,0.0,0.7529671910000001,0.0,0.138003997,0.042668381,1.968112154,0.0,0.019736348,0.071112284,3.0,3.0
147x147,0.0,7.505594402,1.792608143,9.098336028999999,1.820979954,4.25361484,6.251046273,7.439030999,3.701213775,0.0,6.549048481,4.495836712,7.0675859160000005,0.597533596,0.910513012,0.597533596,13.196372481,6.725462341,1.347581755,14.584057863,5.798072211,11.177917853,0.597533596,0.0,0.0,22.897677162,0.750048159,1.195078217,1.792608143,0.0,1.195078217,0.597533596,10.216319184,5.559589047999999,0.910513012,0.0,21.39485339,12.437717664000001,0.0,0.0,0.0,1.61613409,0.597533596,2.761137424,1.195078217,165.0047316,2.324501334,9.021150105,9.450072547000001,70.915672266,0.0,0.0,1.850624412,1.850624412,0.0,1.195078217,2.448158008,4.867174371999999,1.347581755,0.597533596,3.5853237,20.933074315000002,7.847278533000001,1.195078217,0.0,1.792608143,10.658349454,0.0,3.387528909,34.825760359,1.508046608,5.798072211,0.0,0.0,6.6889828399999995,181.75583572399998,0.0,26.331124611999996,13.123276509,1.195078217,0.0,6.8770196519999995,12.328707377,0.750048159,0.750048159,4.051531415,5.7697004,4.8955294469999995,0.0,0.0,1.850624412,8.481641827,0.0,21.26154467,4.661836719,15.871287226,7.941948945,12.260310518,4.298747371,0.0,2.731470392,0.0,6.091372249999999,3.721725319,7.030761464,0.910513012,0.750048159,1.61613409,0.0,2.390158475,2.9220459549999998,11.845289932,11.312000045,2.9220459549999998,20.30723552,0.0,0.0,10.164670896,4.616318381,6.062339597,0.0,4.780428052,0.0,3.701213775,4.03464764,15.883622202000002,0.0,7.038494866000001,1.792608143,1.726967738,9.989660482,3.453169314,0.0,2.987769065,4.3645108310000005,0.06963349,0.225055235,0.04223924,0.099789655,0.0,0.134749121,0.0,0.0,0.0,0.0,0.36763451799999997,0.0,0.6992840950000001,0.0,0.15817949199999998,0.042668381,2.861491825,0.0,0.019736348,0.071112284,3.0,3.0
148x148,0.0,1.7604015199999998,2.955476067,9.573464682,1.820979954,20.957864022000003,4.524078535,11.493933143,0.0,0.0,8.293401652,5.6587046359999995,4.195018195,0.597533596,0.910513012,4.283508949,12.419772535,10.795602907,1.929011853,11.130060044,4.652534571,11.177917853,0.597533596,0.0,0.0,4.868409367,0.750048159,8.753821499,2.374038241,0.581430098,1.776508315,1.1789636940000001,24.657422377000003,6.954434506,0.910513012,0.0,11.265885223,8.048795118,0.0,0.581430098,17.641443083,1.61613409,4.667674162,0.910513012,1.195078217,154.64154862,0.597533596,7.170525693,5.061150001,0.597533596,0.581430098,0.0,0.0,0.0,0.0,29.695424127000003,0.597533596,3.7216367319999994,1.347581755,1.7604015199999998,3.5853237,25.235192415,6.612796868,1.776508315,0.0,1.792608143,3.750288648,1.162867924,1.660561171,34.825760359,8.101261166,5.2339723970000005,0.0,0.0,7.639350632,173.12087386,0.0,45.475754828,24.170861539,30.269687927,0.581430098,6.312919837999999,2.5104496789999997,0.750048159,0.750048159,1.1789636940000001,5.787085833,4.331429633,4.651581567,0.0,0.581430098,11.757802908,0.581430098,23.148187077000003,8.822940724999999,8.96322642,3.5530263989999997,12.312333871,1.1789636940000001,0.0,3.894338316,0.0,2.390158475,3.721725319,5.778922379,0.910513012,1.331478257,2.1975641880000003,0.581430098,9.367533331,1.195078217,4.937229126,56.19849880299999,2.357946141,33.0118821,0.0,0.0,0.910513012,8.302293734,8.60277731,0.581430098,13.315118248000001,0.0,0.581430098,4.616077738,13.502078466,0.581430098,7.038494866000001,1.792608143,0.581430098,10.358587273000001,4.6160372380000005,0.0,2.987769065,51.907751911999995,0.075707169,0.135344902,0.027946553,0.119129969,0.0,0.09895843800000001,1.410609896,0.0,0.0,0.0,0.26675797,0.0,0.900992409,0.0,0.12145761299999999,0.006154792,1.798091583,0.0,0.0,0.071112284,3.0,3.0
149x149,0.0,0.597533596,1.792608143,9.098336028999999,1.820979954,20.957864022000003,4.524078535,11.125006352,3.701213775,0.0,6.549048481,4.495836712,3.613588097,0.597533596,0.910513012,4.283508949,11.469404743,6.725462341,1.347581755,11.130060044,4.071104473,11.177917853,0.597533596,0.0,0.0,22.897677162,0.750048159,1.195078217,1.792608143,0.0,1.195078217,0.597533596,21.275005554,5.791566582,0.910513012,0.0,11.265885223,12.437717664000001,0.0,0.0,3.685975353,1.61613409,0.597533596,2.761137424,1.195078217,154.64154862,0.597533596,9.021150105,9.450072547000001,70.915672266,0.0,0.0,1.850624412,1.850624412,0.0,12.253764587000001,2.448158008,3.1402066339999997,1.347581755,0.597533596,3.5853237,21.165051849,4.393280714,1.195078217,0.0,1.792608143,3.750288648,0.0,1.660561171,34.825760359,5.194021961,4.071104473,0.0,0.0,6.6889828399999995,173.12087386,0.0,32.2087931,13.123276509,1.195078217,0.0,5.150051914,10.601739639,0.750048159,0.750048159,0.597533596,4.042732662,3.168561709,0.0,0.0,1.850624412,8.481641827,0.0,24.947520023000003,8.347812072,8.96322642,7.941948945,7.079292636,4.298747371,0.0,2.731470392,0.0,6.091372249999999,3.721725319,5.303793726,0.910513012,0.750048159,1.61613409,0.0,2.390158475,1.195078217,4.937229126,37.116024165,1.195078217,18.580267782,0.0,0.0,10.164670896,8.302293734,8.021347212,0.0,12.152250324,0.0,3.701213775,4.03464764,15.883622202000002,0.0,7.038494866000001,1.792608143,0.0,9.989660482,3.453169314,0.0,2.987769065,30.396481752,0.075707169,0.135595961,0.027946553,0.09542273600000001,0.0,0.09895843800000001,0.512899224,0.0,0.0,0.0,0.270648733,0.0,0.847309313,0.0,0.141633108,0.006154792,2.6914712539999996,0.0,0.0,0.071112284,3.0,3.0
150x150,0.0,1.7604015199999998,2.955476067,11.424089094,1.820979954,2.526647102,4.524078535,11.509171564999999,3.701213775,0.0,8.293401652,5.6587046359999995,4.195018195,0.597533596,0.910513012,0.597533596,16.12098631,10.795602907,1.929011853,11.130060044,4.652534571,11.177917853,0.597533596,0.0,0.0,25.223430227,0.750048159,8.753821499,2.374038241,0.581430098,1.776508315,1.1789636940000001,15.449360419,3.268459153,0.910513012,0.0,7.57990987,13.600585588,0.0,0.581430098,13.95546773,1.61613409,4.667674162,2.761137424,1.195078217,154.64154862,0.597533596,9.021150105,10.612940471,70.915672266,0.581430098,0.0,1.850624412,1.850624412,0.0,18.636737757,2.448158008,3.7216367319999994,1.347581755,1.7604015199999998,3.5853237,21.549217062,8.46342128,1.776508315,0.0,1.792608143,3.750288648,1.162867924,1.660561171,34.825760359,4.415285813000001,5.2339723970000005,0.0,0.0,11.340564407,173.12087386,0.0,36.267692870000005,24.170861539,30.269687927,0.581430098,6.312919837999999,11.764607562999998,0.750048159,0.750048159,1.1789636940000001,5.787085833,4.331429633,4.651581567,0.0,2.43205451,15.459016683,0.581430098,30.565405874,6.987589784,8.96322642,9.104816869,12.312333871,4.8801774689999995,0.0,3.894338316,0.0,6.091372249999999,3.721725319,7.629546791,0.910513012,1.331478257,2.1975641880000003,0.581430098,9.367533331,1.195078217,4.937229126,32.245099095,2.357946141,34.862506512,0.0,0.0,10.164670896,4.616318381,4.9168019570000006,0.581430098,5.943295976,0.0,4.282643873,4.616077738,24.605272616,0.581430098,7.038494866000001,1.792608143,0.581430098,14.059801048,4.6160372380000005,0.0,2.987769065,22.421783171999998,0.066001952,0.135595961,0.014904438999999998,0.090995932,0.0,0.09895843800000001,0.897710672,0.0,0.0,0.0,0.348408581,0.0,0.7013957710000001,0.0,0.196619845,0.006154792,2.750218506,0.0,0.0,0.071112284,3.0,3.0
151x151,0.0,8.07092873,1.162867924,8.378386464999998,1.820979954,22.68483176,4.458438129999999,8.506164078000001,0.0,0.0,4.11053542,2.073380936,5.856407871,0.0,0.910513012,3.685975353,6.378549305,4.820188725,1.331478257,11.596288798,6.379502309,9.982839636,0.0,0.0,0.0,3.0758012239999997,0.750048159,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,16.291727605,9.213354108,0.910513012,0.0,25.080828743,2.073380936,0.0,0.581430098,17.641443083,1.61613409,4.070140566,0.910513012,0.0,165.0047316,1.726967738,0.0,2.073380936,0.0,0.581430098,0.0,0.0,0.0,0.0,28.50034591,0.0,3.0584459949999996,0.750048159,1.162867924,0.0,27.494112017000003,8.274186543999999,0.581430098,0.0,0.0,10.658349454,1.162867924,3.387528909,34.825760359,7.503727570000001,6.9609401349999995,0.0,0.0,4.651581567,181.75583572399998,0.0,48.266614235,13.413767279,29.07460971,0.581430098,7.44235398,3.6398838209999997,0.750048159,0.750048159,4.035427917,5.721445428,5.460863775,4.651581567,0.0,0.581430098,6.977374856,0.581430098,12.989836557,7.627862508,6.908060806,1.162867924,16.895818157,0.581430098,0.0,3.894338316,0.0,0.0,2.526647102,5.713281973999999,0.910513012,1.331478257,2.1975641880000003,0.581430098,6.977374856,1.726967738,11.845289932,54.40589066,2.889835662,18.009206468,0.0,0.0,0.910513012,8.302293734,6.7444213479999995,0.581430098,8.534690196,0.0,0.581430098,4.0185441420000005,8.721650414,0.581430098,1.660561171,0.0,2.308397836,4.980653578,2.823429095,0.0,0.0,55.361749731,0.013336755,0.224804176,0.055281354,0.142812076,0.0,0.134749121,1.410609896,0.0,0.0,0.0,0.282045822,0.0,0.9300189090000001,0.0,0.071533121,0.036513589,1.92116021,0.0,0.019736348,0.0,3.0,3.0
152x152,0.0,6.908060806,0.0,7.903257812,1.820979954,22.68483176,4.458438129999999,8.137237287,3.701213775,0.0,2.366182249,0.910513012,5.274977773,0.0,0.910513012,3.685975353,5.428181513,0.750048159,0.750048159,11.596288798,5.798072211,9.982839636,0.0,0.0,0.0,21.105069019,0.750048159,0.0,0.0,0.0,0.0,0.0,12.909310782,8.050486184,0.910513012,0.0,25.080828743,6.462303482,0.0,0.0,3.685975353,1.61613409,0.0,2.761137424,0.0,165.0047316,1.726967738,1.850624412,6.462303482,70.31813867,0.0,0.0,1.850624412,1.850624412,0.0,11.05868637,1.850624412,2.477015897,0.750048159,0.0,0.0,23.423971451000003,6.05467039,0.0,0.0,0.0,10.658349454,0.0,3.387528909,34.825760359,4.596488365,5.798072211,0.0,0.0,3.701213775,181.75583572399998,0.0,34.999652507,2.366182249,0.0,0.0,6.279486056,11.731173780999999,0.750048159,0.750048159,3.453997819,3.977092257,4.297995851,0.0,0.0,1.850624412,3.701213775,0.0,14.789169503,7.152733855,6.908060806,5.55179047,11.662776921999999,3.701213775,0.0,2.731470392,0.0,3.701213775,2.526647102,5.2381533209999995,0.910513012,0.750048159,1.61613409,0.0,0.0,1.726967738,11.845289932,35.323416022,1.726967738,3.57759215,0.0,0.0,10.164670896,8.302293734,6.162991249999999,0.0,7.371822272,0.0,3.701213775,3.4371140440000003,11.10319415,0.0,1.660561171,0.0,1.726967738,4.611726787,1.660561171,0.0,0.0,33.850479571,0.013336755,0.225055235,0.055281354,0.11910484300000002,0.0,0.134749121,0.512899224,0.0,0.0,0.0,0.28593658499999997,0.0,0.8763358130000001,0.0,0.09170861599999999,0.036513589,2.814539881,0.0,0.019736348,0.0,3.0,3.0
153x153,0.0,8.07092873,1.162867924,10.229010876999999,1.820979954,4.25361484,4.458438129999999,8.5214025,3.701213775,0.0,4.11053542,2.073380936,5.856407871,0.0,0.910513012,0.0,10.07976308,4.820188725,1.331478257,11.596288798,6.379502309,9.982839636,0.0,0.0,0.0,23.430822084,0.750048159,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,7.083665647,5.527378755000001,0.910513012,0.0,21.39485339,7.625171406,0.0,0.581430098,13.95546773,1.61613409,4.070140566,2.761137424,0.0,165.0047316,1.726967738,1.850624412,7.625171406,70.31813867,0.581430098,0.0,1.850624412,1.850624412,0.0,17.44165954,1.850624412,3.0584459949999996,0.750048159,1.162867924,0.0,23.808136664000003,10.124810956,0.581430098,0.0,0.0,10.658349454,1.162867924,3.387528909,34.825760359,3.8177522170000002,6.9609401349999995,0.0,0.0,8.352795342,181.75583572399998,0.0,39.058552277000004,13.413767279,29.07460971,0.581430098,7.44235398,12.894041705,0.750048159,0.750048159,4.035427917,5.721445428,5.460863775,4.651581567,0.0,2.43205451,10.678588631,0.581430098,20.407055354,5.792511567,6.908060806,6.714658394000001,16.895818157,4.282643873,0.0,3.894338316,0.0,3.701213775,2.526647102,7.563906385999999,0.910513012,1.331478257,2.1975641880000003,0.581430098,6.977374856,1.726967738,11.845289932,30.452490951999998,2.889835662,19.859830879999997,0.0,0.0,10.164670896,4.616318381,3.0584459949999996,0.581430098,1.162867924,0.0,4.282643873,4.0185441420000005,19.824844564000003,0.581430098,1.660561171,0.0,2.308397836,8.681867353,2.823429095,0.0,0.0,25.875780991,0.003631538,0.225055235,0.04223924,0.11467803900000001,0.0,0.134749121,0.897710672,0.0,0.0,0.0,0.363696433,0.0,0.730422271,0.0,0.146695353,0.036513589,2.873287133,0.0,0.019736348,0.0,3.0,3.0
154x154,0.0,1.162867924,1.162867924,10.229010876999999,1.820979954,20.957864022000003,2.731470392,12.207377853,3.701213775,0.0,4.11053542,2.073380936,2.402410052,0.0,0.910513012,3.685975353,8.352795342,4.820188725,1.331478257,8.142290979,4.652534571,9.982839636,0.0,0.0,0.0,23.430822084,0.750048159,7.558743282,0.581430098,0.581430098,0.581430098,0.581430098,18.142352016999997,5.759356288999999,0.910513012,0.0,11.265885223,7.625171406,0.0,0.581430098,17.641443083,1.61613409,4.070140566,2.761137424,0.0,154.64154862,0.0,1.850624412,7.625171406,70.31813867,0.581430098,0.0,1.850624412,1.850624412,0.0,28.50034591,1.850624412,1.331478257,0.750048159,1.162867924,0.0,24.040114198,6.670813137000001,0.581430098,0.0,0.0,3.750288648,1.162867924,1.660561171,34.825760359,7.503727570000001,5.2339723970000005,0.0,0.0,8.352795342,173.12087386,0.0,44.936220765,13.413767279,29.07460971,0.581430098,5.715386241999999,11.167073967,0.750048159,0.750048159,0.581430098,3.99447769,3.733896037,4.651581567,0.0,2.43205451,10.678588631,0.581430098,24.093030707,9.47848692,0.0,6.714658394000001,11.714800275,4.282643873,0.0,3.894338316,0.0,3.701213775,2.526647102,5.836938647999999,0.910513012,1.331478257,2.1975641880000003,0.581430098,6.977374856,0.0,4.937229126,56.256515072,1.162867924,18.132863141999998,0.0,0.0,10.164670896,8.302293734,5.0174536100000005,0.581430098,8.534690196,0.0,4.282643873,4.0185441420000005,19.824844564000003,0.581430098,1.660561171,0.0,0.581430098,8.681867353,2.823429095,0.0,0.0,51.907751911999995,0.009705217,0.135595961,0.027946553,0.11031112,0.0,0.09895843800000001,1.410609896,0.0,0.0,0.0,0.266710648,0.0,0.8784474890000001,0.0,0.130148969,0.0,2.703266562,0.0,0.0,0.0,3.0,3.0
