coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,ODMature1,permutationTracker
124x124,0.719174655,0.0,12.916043687,2.157548282,0.0,24.309911691000003,0.0,2.50584594,2.691282122,1.43837221,5.575111358,1.98696408,1.601177567,0.0,0.53373384,0.53373384,7.888462575,0.0,0.0,1.43837221,3.387856073,0.719174655,0.0,0.0,6.82099077,7.725546278,0.719174655,11.335732959,1.98696408,0.0,0.53373384,1.97210605,21.382711948,18.360033361,0.0,0.0,1.06747373,8.962979636,7.430733626,0.0,27.964337,0.0,6.264681206,1.43837221,0.53373384,0.53373384,0.0,20.249328954,8.629655232,25.942606920000003,0.0,0.719174655,0.0,17.189805678,1.252908495,26.212829628,1.43837221,19.966771007,0.0,1.601177567,1.97210605,19.302142772,12.80555941,5.946039841,0.0,0.719174655,0.0,0.719174655,0.0,0.53373384,11.50834928,4.129733628,1.252908495,0.0,32.205455915,0.0,0.0,23.067215595999997,12.45484908,2.134945535,0.0,1.43837221,4.84108427,0.0,0.53373384,0.0,2.50584594,5.871000814,23.74928847,0.0,1.252908495,6.998679293,2.691282122,14.723486838000001,24.979510933,0.53373384,3.973933791,1.06747373,0.53373384,3.921503168,0.0,0.0,0.0,1.43837221,1.601177567,0.719174655,0.0,12.640289895,0.53373384,5.730945323,0.0,0.0,64.85938230000001,0.0,19.864388633,1.43837221,0.0,0.0,0.0,6.813193780000001,3.5733177449999998,12.017719856,0.0,2.134945535,0.53373384,7.532415176000001,1.06747373,5.443769546,1.06747373,8.483319323,8.080987419,3.595999788,1.43837221,8.005959716,32.97047078,0.056378388,0.029792578,0.11708400000000001,0.043690482,0.0,0.029233705,1.67626619,0.0,0.0,0.0,0.45248917499999997,0.0,0.29720914,0.0,0.020208882,0.006989866,0.787540323,0.024169103,0.057905996,0.0,2.0,2.0,"[[3, 4], [3, 4]]"
125x125,0.0,0.0,8.282776445,32.722788025,1.959928835,10.751650331,1.993574012,16.764090097,1.261778128,0.664523765,15.444138483,6.915761316,0.630872464,1.008861521,1.983389796,6.38926572,25.446823321,1.622554471,2.088182758,1.781249819,12.9644905,6.291445685999999,0.630872464,0.0,4.827801456,16.78815895,1.639733985,16.585419478,4.463431456,0.630872464,0.0,0.0,31.631022064999996,7.469093881999999,0.664523765,0.0,0.630872464,8.971083228,1.008861521,0.630872464,38.586700068,3.545586112,11.08567579,1.008861521,0.0,0.0,6.818632796999999,15.310060293,6.605439616,80.397260592,0.0,0.890601508,1.008861521,28.929856409999996,1.639733985,29.14428329,12.146236307,56.671398397,0.0,1.959928835,16.962570951,10.809016108000002,7.904139455,36.204006572000004,9.139299092,2.671808307,1.008861521,0.630872464,0.630872464,0.0,13.591425103,7.566921223,0.630872464,1.521473972,23.415731246,0.0,0.664523765,59.938751344,2.3042577499999997,21.162902169,1.555125273,0.630872464,10.016349379,3.933586435,0.0,0.0,1.959928835,6.838256133,5.316260017,7.85691253,3.188070206,36.838072991,0.0,30.186680215999996,8.761407619,1.926301893,7.094877733000001,11.307677841,6.952709821,0.630872464,4.0481447930000005,3.532407962,4.169387533,0.0,4.861114584,0.890601508,0.0,2.017657872,7.1415382560000005,28.745830039,1.892677383,4.230595275000001,97.045973599,0.0,35.358108374,0.0,0.0,0.0,2.121834059,7.476354205,10.610775299,7.758836897,2.513155979,1.555125273,1.555125273,35.226613554,0.0,1.457310294,0.0,2.7729318259999998,8.535008513000001,1.329056371,1.008861521,0.0,44.748392588,0.0,0.04788518,0.08162957400000001,0.057573462,0.223201486,0.0,2.4154159369999997,0.0,0.059977733,0.0,0.412905754,0.046678036,0.06345961,0.010793173,0.121200327,0.28180684899999997,1.05543372,0.032879219,0.046224656,0.120389942,3.0,3.0,"[[0, 1, 2], [0, 1, 2]]"
126x126,0.719174655,0.0,8.282776445,32.896946510999996,1.959928835,8.495707215000001,1.993574012,17.2107803,3.41932641,2.102895975,15.444138483,4.93237152,0.630872464,1.008861521,0.0,3.414147949,29.216950564999998,0.630872464,2.088182758,3.219622029,11.700275358999999,7.010620340999999,0.630872464,0.0,10.581318496000002,23.979971388,2.35890864,17.304594133,4.463431456,0.630872464,0.0,1.43837221,28.110852341999998,7.469093881999999,0.664523765,0.0,0.630872464,8.698575876,1.008861521,0.630872464,38.268781328,3.545586112,14.681675578,2.447233731,0.0,0.0,6.818632796999999,16.922670285,6.605439616,92.07947634599999,0.0,1.609776163,1.008861521,29.278100731999995,2.35890864,24.609995538,13.584608517000001,61.508066101,0.0,1.959928835,18.400943161,12.966564390000002,7.631632103,29.708706850000002,9.139299092,3.390982962,1.008861521,1.350047119,0.630872464,0.0,21.132936327,11.162921011,1.350047119,1.521473972,20.168067845,0.0,0.664523765,52.234755574000005,2.3042577499999997,19.179512372999998,1.555125273,2.069244674,10.735524033999999,3.933586435,0.0,0.0,3.398301045,6.838256133,6.754632227,6.865230523,3.9072448609999997,37.731452873,2.157548282,27.658214369999996,7.769725612,1.926301893,7.094877733000001,7.340839785,4.969320025,1.350047119,4.0481447930000005,3.532407962,2.185997737,1.43837221,3.869432577,1.609776163,0.0,2.736832527,7.1415382560000005,29.366712056,1.892677383,4.230595275000001,129.633326839,0.0,37.864012519,1.43837221,0.0,0.0,2.121834059,9.633902487,12.049147509,17.107875335,1.521473972,1.555125273,1.555125273,30.169711299999996,0.0,1.457310294,0.0,3.219622029,8.981698716,4.925056159,2.447233731,0.0,51.179862358,0.00355112,0.057308654,0.064155779,0.07743391,0.223201486,0.029233705,3.1873971469999995,0.0,0.059977733,0.0,0.63350191,0.035893242,0.36066875,0.0,0.141409209,0.275116512,1.0238885819999999,0.001517518,0.024145289,0.120389942,3.0,3.0,"[[0, 1, 2], [0, 1, 3]]"
127x127,0.0,0.0,13.726545991,30.739398229,1.959928835,13.220302106000002,1.993574012,15.772408089999999,1.261778128,0.664523765,15.444138483,4.93237152,0.630872464,1.008861521,0.0,3.414147949,23.463433525,0.630872464,2.088182758,1.781249819,10.981100704,6.291445685999999,0.630872464,0.0,4.827801456,16.78815895,1.639733985,16.585419478,4.463431456,0.630872464,0.0,0.0,32.116249677999996,18.356853102,0.664523765,0.0,0.630872464,7.979401221,6.452631067,0.630872464,32.613696608,3.545586112,11.08567579,1.008861521,0.0,0.0,6.818632796999999,18.770440043,6.605439616,78.413870796,0.0,0.890601508,1.008861521,35.85077757399999,1.639733985,31.591014450000003,12.146236307,56.164924766999995,0.0,1.959928835,16.962570951,21.696775328,12.356226994,28.27033464,9.139299092,2.671808307,1.008861521,0.630872464,0.630872464,0.0,9.624587047,7.566921223,0.630872464,1.521473972,19.44889319,0.0,0.664523765,42.57577699,2.3042577499999997,19.179512372999998,1.555125273,0.630872464,10.016349379,3.933586435,0.0,0.0,1.959928835,6.838256133,27.093442437,6.865230523,3.188070206,34.854683195,0.0,26.219842159999995,29.546908031999997,1.926301893,7.094877733000001,7.340839785,4.969320025,0.630872464,4.0481447930000005,3.532407962,2.185997737,0.0,3.869432577,0.890601508,0.0,2.017657872,7.1415382560000005,25.770712268,1.892677383,4.230595275000001,98.50153296900001,0.0,36.835039864,0.0,0.0,0.0,2.121834059,7.476354205,10.610775299,7.758836897,1.521473972,1.555125273,1.555125273,27.292941621999997,0.0,6.90107984,0.0,7.2250193650000005,7.5433265060000005,1.329056371,1.008861521,0.0,28.882862338000002,0.016425846,0.04788518,0.069991888,0.053888771,0.223201486,0.0,2.726715969,0.0,0.059977733,0.0,0.44743641300000003,0.035893242,0.06345961,0.0,0.121200327,0.282106378,1.2166961989999998,0.006434302,0.039706339,0.120389942,3.0,3.0,"[[0, 1, 2], [0, 1, 4]]"
128x128,0.719174655,0.0,6.8254661510000005,34.880336307,1.959928835,11.470824986,1.993574012,18.202462307,3.41932641,2.102895975,13.986828189,4.001047668,0.630872464,1.008861521,1.983389796,6.38926572,29.743030067,1.622554471,0.630872464,3.219622029,9.311615726,7.010620340999999,0.630872464,0.0,10.581318496000002,23.979971388,2.35890864,17.304594133,4.463431456,0.630872464,0.0,1.43837221,33.06939427499999,1.639733985,0.664523765,0.0,0.630872464,9.690257883,1.008861521,0.630872464,44.927429698,0.630872464,11.76696193,2.447233731,0.0,0.0,6.818632796999999,18.906060081,6.605439616,79.488872252,0.0,1.609776163,1.008861521,31.787628493999996,2.35890864,31.206652573,13.584608517000001,67.458309277,0.0,1.959928835,18.400943161,11.509254096000001,7.166003816,30.355709627,9.139299092,3.390982962,1.008861521,1.350047119,0.630872464,0.0,17.813105227999998,11.162921011,1.350047119,1.521473972,19.762856472,0.0,0.664523765,50.266420774000004,2.3042577499999997,21.162902169,1.555125273,2.069244674,10.735524033999999,3.933586435,0.0,0.0,3.398301045,5.380945839,6.754632227,7.85691253,3.9072448609999997,38.257532375,2.157548282,28.710338777999997,8.761407619,1.926301893,7.094877733000001,6.935628412,6.952709821,1.350047119,2.590834499,3.532407962,4.169387533,1.43837221,3.40380429,1.609776163,0.0,2.736832527,7.1415382560000005,27.969780398,1.892677383,4.230595275000001,99.333558869,0.0,40.373540281000004,1.43837221,0.0,0.0,0.664523765,9.633902487,12.049147509,14.193161687,2.513155979,1.555125273,1.555125273,36.646072938,0.0,0.0,0.0,4.211304036,8.516070429,4.925056159,2.447233731,0.0,51.015966988,0.00355112,0.057308654,0.081126788,0.081118601,0.223201486,0.029233705,2.037250025,0.0,0.028271629,0.0,0.694335798,0.046678036,0.36066875,0.010793173,0.141409209,0.221127777,0.9922684659999998,0.031361701,0.033300869,0.120389942,3.0,3.0,"[[0, 1, 2], [0, 2, 3]]"
129x129,0.0,0.0,12.269235697000001,32.722788025,1.959928835,16.195419877,1.993574012,16.764090097,1.261778128,0.664523765,13.986828189,4.001047668,0.630872464,1.008861521,1.983389796,6.38926572,23.989513027,1.622554471,0.630872464,1.781249819,8.592441071,6.291445685999999,0.630872464,0.0,4.827801456,16.78815895,1.639733985,16.585419478,4.463431456,0.630872464,0.0,0.0,37.074791610999995,12.527493204999999,0.664523765,0.0,0.630872464,8.971083228,6.452631067,0.630872464,39.272344978,0.630872464,8.170962142,1.008861521,0.0,0.0,6.818632796999999,20.753829838999998,6.605439616,65.823266702,0.0,0.890601508,1.008861521,38.360305335999996,1.639733985,38.187671484999996,12.146236307,62.115167942999996,0.0,1.959928835,16.962570951,20.239465034,11.890598707,28.917337417,9.139299092,2.671808307,1.008861521,0.630872464,0.630872464,0.0,6.304755948,7.566921223,0.630872464,1.521473972,19.043681817,0.0,0.664523765,40.60744219,2.3042577499999997,21.162902169,1.555125273,0.630872464,10.016349379,3.933586435,0.0,0.0,1.959928835,5.380945839,27.093442437,7.85691253,3.188070206,35.380762696999994,0.0,27.271966567999996,30.538590039,1.926301893,7.094877733000001,6.935628412,6.952709821,0.630872464,2.590834499,3.532407962,4.169387533,0.0,3.40380429,0.890601508,0.0,2.017657872,7.1415382560000005,24.37378061,1.892677383,4.230595275000001,68.201764999,0.0,39.344567626,0.0,0.0,0.0,0.664523765,7.476354205,10.610775299,4.844123249,2.513155979,1.555125273,1.555125273,33.76930326,0.0,5.443769546,0.0,8.216701372,7.077698219,1.329056371,1.008861521,0.0,28.718966968,0.016425846,0.04788518,0.086962897,0.057573462,0.223201486,0.0,1.5765688469999999,0.0,0.028271629,0.0,0.508270301,0.046678036,0.06345961,0.010793173,0.121200327,0.228117643,1.1850760829999998,0.036278485,0.048861919000000004,0.120389942,3.0,3.0,"[[0, 1, 2], [0, 2, 4]]"
130x130,0.719174655,0.0,12.269235697000001,32.896946510999996,1.959928835,13.939476761000002,1.993574012,17.2107803,3.41932641,2.102895975,13.986828189,2.017657872,0.630872464,1.008861521,0.0,3.414147949,27.759640271000002,0.630872464,0.630872464,3.219622029,7.32822593,7.010620340999999,0.630872464,0.0,10.581318496000002,23.979971388,2.35890864,17.304594133,4.463431456,0.630872464,0.0,1.43837221,33.554621888,12.527493204999999,0.664523765,0.0,0.630872464,8.698575876,6.452631067,0.630872464,38.954426237999996,0.630872464,11.76696193,2.447233731,0.0,0.0,6.818632796999999,22.366439831,6.605439616,77.505482456,0.0,1.609776163,1.008861521,38.708549657999995,2.35890864,33.653383733,13.584608517000001,66.951835647,0.0,1.959928835,18.400943161,22.397013316,11.618091355,22.422037695,9.139299092,3.390982962,1.008861521,1.350047119,0.630872464,0.0,13.846267172,11.162921011,1.350047119,1.521473972,15.796018415999999,0.0,0.664523765,32.90344642,2.3042577499999997,19.179512372999998,1.555125273,2.069244674,10.735524033999999,3.933586435,0.0,0.0,3.398301045,5.380945839,28.531814646999997,6.865230523,3.9072448609999997,36.274142579,2.157548282,24.743500721999997,29.546908031999997,1.926301893,7.094877733000001,2.968790356,4.969320025,1.350047119,2.590834499,3.532407962,2.185997737,1.43837221,2.412122283,1.609776163,0.0,2.736832527,7.1415382560000005,24.994662627,1.892677383,4.230595275000001,100.789118239,0.0,41.850471771,1.43837221,0.0,0.0,0.664523765,9.633902487,12.049147509,14.193161687,1.521473972,1.555125273,1.555125273,28.712401005999997,0.0,5.443769546,0.0,8.663391575,7.524388422,4.925056159,2.447233731,0.0,35.150436737999996,0.019976966000000002,0.057308654,0.069489102,0.07743391,0.223201486,0.029233705,2.3485500569999997,0.0,0.028271629,0.0,0.728866457,0.035893242,0.36066875,0.0,0.141409209,0.22142730600000002,1.153530945,0.004916784,0.026782552,0.120389942,3.0,3.0,"[[0, 1, 2], [0, 3, 4]]"
131x131,0.719174655,0.0,8.282776445,32.222199021,0.630872464,10.141768615,0.0,16.208888294999998,3.41932641,1.43837221,14.779614718000001,6.915761316,0.630872464,1.008861521,1.983389796,6.38926572,23.226052416,1.622554471,2.088182758,3.219622029,13.019141390000001,2.35890864,0.630872464,0.0,9.916794731,23.979971388,2.35890864,17.304594133,3.798907691,0.630872464,0.0,1.43837221,30.411256988999998,7.469093881999999,0.0,0.0,0.630872464,9.025734117999999,1.008861521,0.630872464,44.49632243800001,3.545586112,13.352619207,2.447233731,0.0,0.0,6.818632796999999,17.57700371,6.605439616,84.095559156,0.0,1.609776163,1.008861521,32.580415023,2.35890864,30.519033782999998,12.920084752000001,66.129252906,0.0,0.630872464,16.407369149,10.308427104,8.62331411,32.326118765,8.474775327,3.390982962,1.008861521,1.350047119,0.630872464,0.0,23.770718012,9.169346999,1.350047119,1.521473972,18.154189414999998,0.0,0.0,67.731710406,1.639733985,16.511190468,0.890601508,2.069244674,10.071000268999999,3.933586435,0.0,0.0,2.069244674,5.509199762,1.43837221,7.85691253,3.2427210960000004,35.063130968,2.157548282,28.966915139999998,7.432351248,1.261778128,7.094877733000001,9.97862147,6.288186056,1.350047119,2.719088422,3.532407962,3.504863768,1.43837221,4.861114584,1.609776163,0.0,2.736832527,3.15441617,27.02556981,1.892677383,2.901538904,109.291864969,0.0,39.837276563,1.43837221,0.0,0.0,1.457310294,8.969378722,12.049147509,13.785226058,2.513155979,0.890601508,0.890601508,35.445245946,0.0,1.457310294,0.0,4.211304036,9.973380723000002,3.595999788,2.447233731,0.0,55.082557398,0.00355112,0.046239176,0.10652841000000002,0.081118601,0.0,0.029233705,2.8116057540000003,0.0,0.046151791,0.0,0.728494046,0.010784794,0.36066875,0.010793173,0.141409209,0.084178686,1.058713869,0.032879219,0.04853451,0.044863728,3.0,3.0,"[[0, 1, 2], [1, 2, 3]]"
132x132,0.0,0.0,13.726545991,30.064650739,0.630872464,14.866363506,0.0,14.770516084999999,1.261778128,0.0,14.779614718000001,6.915761316,0.630872464,1.008861521,1.983389796,6.38926572,17.472535376,1.622554471,2.088182758,1.781249819,12.299966735000002,1.639733985,0.630872464,0.0,4.163277691,16.78815895,1.639733985,16.585419478,3.798907691,0.630872464,0.0,0.0,34.416654324999996,18.356853102,0.0,0.0,0.630872464,8.306559463,6.452631067,0.630872464,38.841237718,3.545586112,9.756619419,1.008861521,0.0,0.0,6.818632796999999,19.424773467999998,6.605439616,70.429953606,0.0,0.890601508,1.008861521,39.15309186499999,1.639733985,37.500052695,11.481712542,60.786111571999996,0.0,0.630872464,14.968996939,19.038638042,13.347909001000001,30.887746554999996,8.474775327,2.671808307,1.008861521,0.630872464,0.630872464,0.0,12.262368732,5.573347211,0.630872464,1.521473972,17.435014759999998,0.0,0.0,58.072731822,1.639733985,16.511190468,0.890601508,0.630872464,9.351825614,3.933586435,0.0,0.0,0.630872464,5.509199762,21.77718242,7.85691253,2.523546441,32.18636129,0.0,27.528542929999997,29.209533668,1.261778128,7.094877733000001,9.97862147,6.288186056,0.630872464,2.719088422,3.532407962,3.504863768,0.0,4.861114584,0.890601508,0.0,2.017657872,3.15441617,23.429570022,1.892677383,2.901538904,78.160071099,0.0,38.808303908,0.0,0.0,0.0,1.457310294,6.81183044,10.610775299,4.43618762,2.513155979,0.890601508,0.890601508,32.568476268,0.0,6.90107984,0.0,8.216701372,8.535008513000001,0.0,1.008861521,0.0,32.785557378,0.016425846,0.036815702,0.11236451900000001,0.057573462,0.0,0.0,2.350924576,0.0,0.046151791,0.0,0.542428549,0.010784794,0.06345961,0.010793173,0.121200327,0.091168552,1.251521486,0.037796003,0.06409556,0.044863728,3.0,3.0,"[[0, 1, 2], [1, 2, 4]]"
133x133,0.719174655,0.0,13.726545991,30.238809225,0.630872464,12.610420390000002,0.0,15.217206288,3.41932641,1.43837221,14.779614718000001,4.93237152,0.630872464,1.008861521,0.0,3.414147949,21.242662619999997,0.630872464,2.088182758,3.219622029,11.035751594,2.35890864,0.630872464,0.0,9.916794731,23.979971388,2.35890864,17.304594133,3.798907691,0.630872464,0.0,1.43837221,30.896484602,18.356853102,0.0,0.0,0.630872464,8.034052111,6.452631067,0.630872464,38.523318978,3.545586112,13.352619207,2.447233731,0.0,0.0,6.818632796999999,21.03738346,6.605439616,82.11216936,0.0,1.609776163,1.008861521,39.50133618699999,2.35890864,32.965764942999996,12.920084752000001,65.622779276,0.0,0.630872464,16.407369149,21.196186324,13.075401649,24.392446832999997,8.474775327,3.390982962,1.008861521,1.350047119,0.630872464,0.0,19.803879956,9.169346999,1.350047119,1.521473972,14.187351358999997,0.0,0.0,50.368736052,1.639733985,14.527800671999998,0.890601508,2.069244674,10.071000268999999,3.933586435,0.0,0.0,2.069244674,5.509199762,23.21555463,6.865230523,3.2427210960000004,33.079741172,2.157548282,25.000077083999997,28.217851660999997,1.261778128,7.094877733000001,6.011783414,4.30479626,1.350047119,2.719088422,3.532407962,1.521473972,1.43837221,3.869432577,1.609776163,0.0,2.736832527,3.15441617,24.050452039,1.892677383,2.901538904,110.747424339,0.0,41.314208053,1.43837221,0.0,0.0,1.457310294,8.969378722,12.049147509,13.785226058,1.521473972,0.890601508,0.890601508,27.511574013999997,0.0,6.90107984,0.0,8.663391575,8.981698716,3.595999788,2.447233731,0.0,39.217027148,0.019976966000000002,0.046239176,0.094890724,0.07743391,0.0,0.029233705,3.122905786,0.0,0.046151791,0.0,0.763024705,0.0,0.36066875,0.0,0.141409209,0.084478215,1.2199763479999999,0.006434302,0.042016193,0.044863728,3.0,3.0,"[[0, 1, 2], [1, 3, 4]]"
134x134,0.719174655,0.0,12.269235697000001,32.222199021,0.630872464,15.585538161,0.0,16.208888294999998,3.41932641,1.43837221,13.322304424,4.001047668,0.630872464,1.008861521,1.983389796,6.38926572,21.768742122,1.622554471,0.630872464,3.219622029,8.647091961000001,2.35890864,0.630872464,0.0,9.916794731,23.979971388,2.35890864,17.304594133,3.798907691,0.630872464,0.0,1.43837221,35.855026535,12.527493204999999,0.0,0.0,0.630872464,9.025734117999999,6.452631067,0.630872464,45.181967348,0.630872464,10.437905559,2.447233731,0.0,0.0,6.818632796999999,23.020773256,6.605439616,69.521565266,0.0,1.609776163,1.008861521,42.010863949,2.35890864,39.562421978,12.920084752000001,71.573022452,0.0,0.630872464,16.407369149,19.73887603,12.609773362,25.03944961,8.474775327,3.390982962,1.008861521,1.350047119,0.630872464,0.0,16.484048856999998,9.169346999,1.350047119,1.521473972,13.782139985999999,0.0,0.0,48.400401252,1.639733985,16.511190468,0.890601508,2.069244674,10.071000268999999,3.933586435,0.0,0.0,2.069244674,4.051889468,23.21555463,7.85691253,3.2427210960000004,33.605820674,2.157548282,26.052201492,29.209533668,1.261778128,7.094877733000001,5.606572041,6.288186056,1.350047119,1.261778128,3.532407962,3.504863768,1.43837221,3.40380429,1.609776163,0.0,2.736832527,3.15441617,22.653520381,1.892677383,2.901538904,80.447656369,0.0,43.823735815,1.43837221,0.0,0.0,0.0,8.969378722,12.049147509,10.87051241,2.513155979,0.890601508,0.890601508,33.987935652,0.0,5.443769546,0.0,9.655073582,8.516070429,3.595999788,2.447233731,0.0,39.053131778,0.019976966000000002,0.046239176,0.111861733,0.081118601,0.0,0.029233705,1.972758664,0.0,0.014445687,0.0,0.823858593,0.010784794,0.36066875,0.010793173,0.141409209,0.030489480000000003,1.1883562319999998,0.036278485,0.051171773,0.044863728,3.0,3.0,"[[0, 1, 2], [2, 3, 4]]"
135x135,0.0,0.0,6.501526626,23.816749788,1.959928835,8.970400512000001,1.993574012,13.201620325999999,1.261778128,0.664523765,10.512034037,8.902725396000001,0.630872464,1.008861521,1.983389796,5.4986642119999996,21.88435355,1.622554471,2.088182758,0.0,11.183240681000001,6.291445685999999,0.630872464,0.0,4.827801456,15.897557442,1.639733985,17.408359405,4.669145717,0.630872464,0.0,0.0,32.248334391,7.469093881999999,0.664523765,0.0,0.630872464,12.945017019,2.995825601,0.630872464,37.69609856,3.545586112,7.523206019000001,1.008861521,0.0,0.0,5.928031289,13.528810474,7.222751942,80.397260592,0.0,0.0,1.008861521,30.026218981999996,1.639733985,29.14428329,12.146236307,33.516790057,0.0,1.959928835,7.165648054,11.905378680000002,8.315603475,37.506132056000006,6.467490785000001,0.0,1.008861521,0.630872464,0.630872464,0.0,13.591425103,4.895112916,0.630872464,0.630872464,21.634481427,0.0,0.664523765,61.925715424,14.22537299,18.491093862,0.664523765,0.630872464,10.22206364,1.261778128,0.0,0.0,1.959928835,5.057006314000001,5.316260017,1.622554471,3.188070206,25.466837021,0.0,28.337634204999997,7.870806111,1.926301893,7.506341753,11.307677841,5.171460002,0.630872464,4.0481447930000005,3.532407962,3.278786025,0.0,3.079864765,0.0,0.0,13.938773112,7.1415382560000005,21.620893080000002,1.892677383,4.230595275000001,95.26472378,0.0,35.290481476,0.0,0.0,0.0,2.121834059,9.463318285,8.829525480000001,6.8682353890000005,1.622554471,0.664523765,0.664523765,26.526659554,0.0,1.457310294,0.0,0.991682007,8.946472533,1.329056371,1.008861521,0.0,43.85779108,0.036401422,0.03507257,0.104278573,0.035125833,0.223201486,0.0,2.4154159369999997,0.0,0.059977733,0.0,0.32137162900000005,0.046678036,0.06345961,0.010793173,0.0727907,0.28180684899999997,1.07576794,0.047467169000000003,0.062869588,0.11210983199999999,3.0,3.0,"[[0, 1, 3], [0, 1, 2]]"
136x136,0.719174655,0.0,6.501526626,23.990908274,1.959928835,6.714457396,1.993574012,13.648310529,3.41932641,2.102895975,10.512034037,6.9193356,0.630872464,1.008861521,0.0,2.523546441,25.654480794,0.630872464,2.088182758,1.43837221,9.91902554,7.010620340999999,0.630872464,0.0,10.581318496000002,23.08936988,2.35890864,18.12753406,4.669145717,0.630872464,0.0,1.43837221,28.728164667999998,7.469093881999999,0.664523765,0.0,0.630872464,12.672509667,2.995825601,0.630872464,37.37817982,3.545586112,11.119205807,2.447233731,0.0,0.0,5.928031289,15.141420466,7.222751942,92.07947634599999,0.0,0.719174655,1.008861521,30.374463303999995,2.35890864,24.609995538,13.584608517000001,38.353457761,0.0,1.959928835,8.604020264,14.062926962000002,8.043096123,31.010832334000003,6.467490785000001,0.719174655,1.008861521,1.350047119,0.630872464,0.0,21.132936327,8.491112704,1.350047119,0.630872464,18.386818026,0.0,0.664523765,54.221719654000005,14.22537299,16.507704066,0.664523765,2.069244674,10.941238295,1.261778128,0.0,0.0,3.398301045,5.057006314000001,6.754632227,0.630872464,3.9072448609999997,26.360216902999998,2.157548282,25.809168358999997,6.879124104000001,1.926301893,7.506341753,7.340839785,3.188070206,1.350047119,4.0481447930000005,3.532407962,1.295396229,1.43837221,2.088182758,0.719174655,0.0,14.657947767,7.1415382560000005,22.241775097,1.892677383,4.230595275000001,127.85207702,0.0,37.796385621,1.43837221,0.0,0.0,2.121834059,11.620866567,10.267897690000002,16.217273827,0.630872464,0.664523765,0.664523765,21.469757299999998,0.0,1.457310294,0.0,1.43837221,9.393162736,4.925056159,2.447233731,0.0,50.28926085,0.039952542,0.044496044,0.086804778,0.054986281000000005,0.223201486,0.029233705,3.1873971469999995,0.0,0.059977733,0.0,0.541967785,0.035893242,0.36066875,0.0,0.092999582,0.275116512,1.044222802,0.016105468,0.040790221,0.11210983199999999,3.0,3.0,"[[0, 1, 3], [0, 1, 3]]"
