coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Endothelial3,ODMature4,Endothelial3cells
119x119,9.846738105,7.650475889,1.275097431,1.275097431,1.275097431,1.84760666,2.9891447529999997,1.84760666,0.0,2.373261425,15.386059524,0.0,1.890980759,0.0,0.615883328,0.0,3.7819498510000003,1.275097431,0.0,2.55017695,2.55017695,7.9125151439999994,2.506870332,0.615883328,0.0,0.0,1.231772901,0.0,0.0,0.0,0.615883328,0.0,7.386976719,4.441135335,0.0,0.0,0.615883328,0.0,0.0,0.615883328,39.654402835,0.0,11.212105025,1.231772901,0.0,40.828653677,1.231772901,0.615883328,0.0,1.275097431,0.0,3.605034326,0.0,0.0,0.0,34.198760410000006,2.373261425,0.0,0.0,0.0,2.373261425,26.6390006,3.441663394,10.108891232000001,0.0,1.231772901,8.394797738,0.615883328,0.0,1.275097431,15.670007690999999,77.12578359,0.0,0.0,21.234492239999998,14.02449903,3.605034326,43.941473519999995,1.231772901,0.0,0.0,2.55017695,0.0,0.0,0.0,0.0,4.311167523,3.695263824,11.810455572999999,0.0,0.0,2.55017695,0.0,4.057552967,1.231772901,5.100283239,0.0,4.057552967,8.394797738,0.0,0.0,0.0,0.0,139.05412027,3.825252007,0.615883328,0.0,0.0,9.144238476,192.85219185,0.0,0.0,49.076252607,0.0,1.275097431,0.0,0.0,0.0,33.837458848000004,4.220868085,0.0,8.368675806999999,0.0,1.890980759,2.825780066,4.746454866,0.615883328,1.231772901,0.0,0.0,6.883432256,0.0,1.275097431,0.0,16.945105122,0.0,0.175961775,0.09609407299999999,0.139250399,0.0,0.069733926,10.228045582,0.0,0.0,0.0,0.087629651,0.0,0.297332636,0.006760343,0.13390843,0.132119971,0.168480556,0.023682708,0.042115111,0.0,2.0,2.0,"[1, 2]"
120x120,9.846738105,7.650475889,4.142772669,1.275097431,1.275097431,3.281435315,4.422973408,2.5645264240000003,0.0,2.373261425,15.386059524,0.0,1.890980759,0.0,0.615883328,0.716919764,7.366534543,1.992017195,0.716919764,3.267096714,3.267096714,9.346343799,2.506870332,0.615883328,0.0,0.0,1.231772901,0.0,0.0,0.0,0.615883328,0.0,8.103896483,4.441135335,0.0,1.433828655,0.615883328,0.0,0.0,0.615883328,29.151093949999996,0.0,11.212105025,5.533287968000001,0.0,40.828653677,1.231772901,1.332803092,0.716919764,1.275097431,0.0,3.605034326,0.0,0.0,0.0,29.43179676,2.373261425,0.716919764,0.0,0.716919764,2.373261425,27.355920364,1.332803092,10.108891232000001,0.0,1.231772901,8.394797738,0.615883328,0.0,1.275097431,27.183331905,60.509773519999996,0.0,0.716919764,24.102167478,14.741418794,4.32195409,41.115693453999995,1.948692665,2.150793929,0.0,2.55017695,0.0,0.0,0.0,0.0,7.895752215,7.2798485159999995,16.913183618,0.716919764,0.0,2.55017695,0.0,1.948692665,1.231772901,5.100283239,0.0,1.231772901,8.394797738,1.433828655,0.0,0.0,0.0,139.771040034,3.825252007,0.615883328,0.0,0.0,9.144238476,218.21588974999997,0.0,0.0,30.010566571,0.0,1.275097431,0.716919764,0.716919764,0.0,34.55437861200001,7.805452777,0.0,16.297283141,0.716919764,1.890980759,0.0,6.180283521,1.332803092,1.231772901,0.716919764,0.0,1.231772901,0.0,1.275097431,0.0,14.119325056,0.0,0.113193136,0.104674651,0.14692463900000002,0.0,0.085717357,9.777476782,0.0,0.0,0.002651482,0.057864633,0.0,0.297332636,0.011388393,0.075905184,0.092406875,0.201791431,0.023682708,0.042577028,0.0,2.0,2.0,"[1, 3]"
121x121,9.846738105,7.650475889,1.275097431,1.275097431,1.275097431,1.84760666,17.208631263,1.84760666,0.0,2.373261425,15.386059524,0.0,1.890980759,0.0,0.615883328,0.0,8.521396193000001,1.275097431,0.0,2.55017695,2.55017695,7.9125151439999994,2.506870332,0.615883328,0.0,0.0,1.231772901,0.0,0.0,0.0,5.35532967,0.0,7.386976719,4.441135335,0.0,0.0,0.615883328,14.21948651,0.0,0.615883328,60.612273234999996,0.0,15.951551367,1.231772901,0.0,45.568100019,1.231772901,0.615883328,0.0,10.753618718,0.0,3.605034326,0.0,14.21948651,0.0,36.200375120000004,7.112707767,9.478521287,0.0,0.0,2.373261425,26.6390006,0.615883328,14.848337574000002,0.0,1.231772901,8.394797738,0.615883328,0.0,1.275097431,17.583673967,37.56559179,0.0,0.0,21.234492239999998,14.02449903,3.605034326,74.29002276399999,1.231772901,4.739446342,0.0,2.55017695,0.0,0.0,4.739446342,0.0,32.748604863,3.695263824,29.853282728,0.0,0.0,2.55017695,0.0,5.971219243,1.231772901,5.100283239,4.739446342,10.710294187999999,8.394797738,0.0,0.0,0.0,4.739446342,139.05412027,3.825252007,0.615883328,0.0,0.0,9.144238476,86.461532337,0.0,0.0,67.207120437,0.0,6.014543773,0.0,0.0,0.0,33.837458848000004,4.220868085,0.0,19.762382251,0.0,1.890980759,0.0,9.485901208,0.615883328,1.231772901,0.0,0.0,1.231772901,0.0,6.014543773,0.0,23.597846343,0.018302477,0.08981837299999999,0.07095921799999999,0.185808148,0.0,0.045969580999999995,6.219712372999999,0.223855094,0.0,0.0,0.081485943,0.0,1.7449301309999998,0.006760343,0.17812191700000002,0.066093473,0.21623135300000002,0.11940374499999999,0.013587393,0.0,2.0,2.0,"[1, 4]"
122x122,9.846738105,7.650475889,4.142772669,1.275097431,1.275097431,1.433828655,3.80709008,0.716919764,0.0,2.373261425,14.770176196,0.0,1.275097431,0.0,0.0,0.716919764,6.134761642,1.992017195,0.716919764,3.267096714,3.267096714,8.730460470999999,1.275097431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.640358139,3.825252007,0.0,1.433828655,0.0,0.0,0.0,0.0,25.781159000000002,0.0,8.748566681,4.301515067,0.0,39.596880776,0.0,0.716919764,0.716919764,1.275097431,0.0,2.373261425,0.0,0.0,0.0,29.14424281,2.373261425,0.716919764,0.0,0.716919764,2.373261425,22.428851133,3.54269983,9.493007904,0.0,0.0,8.394797738,0.0,0.0,1.275097431,19.538145771,62.504373529999995,0.0,0.716919764,21.638629134,14.741418794,3.090181189,23.61593534,0.716919764,2.150793929,0.0,2.55017695,0.0,0.0,0.0,0.0,3.584584692,3.584584692,16.406046755,0.716919764,0.0,2.55017695,0.0,3.54269983,0.0,5.100283239,0.0,2.825780066,8.394797738,1.433828655,0.0,0.0,0.0,137.923433374,3.825252007,0.0,0.0,0.0,7.296631816,257.1020595,0.0,0.0,27.619225870999998,0.0,1.275097431,0.716919764,0.716919764,0.0,33.938495284,5.957846117,0.0,13.580167466,0.716919764,1.275097431,2.825780066,6.180283521,0.716919764,0.0,0.716919764,0.0,5.651659355,0.0,1.275097431,0.0,6.474138922,0.0,0.143768049,0.097521218,0.13860009099999998,0.0,0.073264017,9.263281887,0.0,0.0,0.002651482,0.085025433,0.0,0.281297563,0.011388393,0.058003246,0.15157566299999997,0.201791431,0.023682708,0.057517353,0.0,2.0,2.0,"[2, 3]"
123x123,9.846738105,7.650475889,1.275097431,1.275097431,1.275097431,0.0,16.592747935,0.0,0.0,2.373261425,14.770176196,0.0,1.275097431,0.0,0.0,0.0,7.289623292,1.275097431,0.0,2.55017695,2.55017695,7.296631816,1.275097431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.739446342,0.0,4.923438375,3.825252007,0.0,0.0,0.0,14.21948651,0.0,0.0,57.242338285,0.0,13.488013023,0.0,0.0,44.336327118,0.0,0.0,0.0,10.753618718,0.0,2.373261425,0.0,14.21948651,0.0,35.91282117,7.112707767,9.478521287,0.0,0.0,2.373261425,21.711931369,2.825780066,14.232454246,0.0,0.0,8.394797738,0.0,0.0,1.275097431,9.938487833,39.5601918,0.0,0.0,18.770953895999998,14.02449903,2.373261425,56.79026465,0.0,4.739446342,0.0,2.55017695,0.0,0.0,4.739446342,0.0,28.43743734,0.0,29.346145865,0.0,0.0,2.55017695,0.0,7.565226408,0.0,5.100283239,4.739446342,12.304301353,8.394797738,0.0,0.0,0.0,4.739446342,137.20651361,3.825252007,0.0,0.0,0.0,7.296631816,125.34770208699999,0.0,0.0,64.815779737,0.0,6.014543773,0.0,0.0,0.0,33.22157552,2.373261425,0.0,17.045266576,0.0,1.275097431,2.825780066,9.485901208,0.0,0.0,0.0,0.0,5.651659355,0.0,6.014543773,0.0,15.952660209,0.018302477,0.120393286,0.063805785,0.1774836,0.0,0.033516241,5.705517477999999,0.223855094,0.0,0.0,0.10864674299999999,0.0,1.728895058,0.006760343,0.160219979,0.12526226099999999,0.21623135300000002,0.11940374499999999,0.028527718,0.0,2.0,2.0,"[2, 4]"
124x124,9.846738105,7.650475889,4.142772669,1.275097431,1.275097431,1.433828655,18.026576589999998,0.716919764,0.0,2.373261425,14.770176196,0.0,1.275097431,0.0,0.0,0.716919764,10.874207984,1.992017195,0.716919764,3.267096714,3.267096714,8.730460470999999,1.275097431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.739446342,0.0,5.640358139,3.825252007,0.0,1.433828655,0.0,14.21948651,0.0,0.0,46.7390294,0.0,13.488013023,4.301515067,0.0,44.336327118,0.0,0.716919764,0.716919764,10.753618718,0.0,2.373261425,0.0,14.21948651,0.0,31.14585752,7.112707767,10.195441051,0.0,0.716919764,2.373261425,22.428851133,0.716919764,14.232454246,0.0,0.0,8.394797738,0.0,0.0,1.275097431,21.451812047,22.94418173,0.0,0.716919764,21.638629134,14.741418794,3.090181189,53.964484584,0.716919764,6.890240271,0.0,2.55017695,0.0,0.0,4.739446342,0.0,32.022022031999995,3.584584692,34.44887391,0.716919764,0.0,2.55017695,0.0,5.456366106,0.0,5.100283239,4.739446342,9.478521287,8.394797738,1.433828655,0.0,0.0,4.739446342,137.923433374,3.825252007,0.0,0.0,0.0,7.296631816,150.711399987,0.0,0.0,45.750093701,0.0,6.014543773,0.716919764,0.716919764,0.0,33.938495284,5.957846117,0.0,24.973873910000002,0.716919764,1.275097431,0.0,10.919729863,0.716919764,0.0,0.716919764,0.0,0.0,0.0,6.014543773,0.0,13.126880143,0.018302477,0.057624646999999994,0.07238636300000001,0.18515784000000002,0.0,0.049499671999999995,5.254948678,0.223855094,0.0,0.002651482,0.078881725,0.0,1.728895058,0.011388393,0.102216733,0.085549165,0.24954222799999998,0.11940374499999999,0.028989635,0.0,2.0,2.0,"[3, 4]"
125x125,16.399499878,16.493382412,2.803390313,4.872841831000001,0.0,5.171727552,2.648028567,2.524981019,0.0,0.0,5.482498903,2.646753817,0.615883328,0.677374359,0.615883328,7.545043403999999,19.305107882,0.677374359,1.354778164,2.125986508,4.678898535,17.527397339,1.231772901,0.615883328,0.0,0.0,3.815706874,8.390978382,0.677374359,2.840696592,0.615883328,1.354778164,13.99028959,3.325422829,0.0,0.0,4.096640716,3.518070951,0.0,1.293257687,37.958515769,6.973414534,8.778778132,1.9091472600000001,2.840696592,31.016445091,4.072469493,6.974696568,3.518070951,97.94358316399999,2.840696592,1.9091472600000001,0.0,8.25973538,3.518070951,34.876134769000004,6.842211746,6.867650937,0.0,0.677374359,0.677374359,28.634381125999997,20.128554576,7.614731569999999,3.518070951,1.231772901,4.06430671,0.615883328,0.0,2.646753817,14.65152443,113.115270207,0.0,0.0,24.526493085,15.93557709,1.231772901,46.441875915999994,2.586551065,10.491609234,0.0,2.840696592,2.840696592,2.125986508,0.0,0.0,4.311167523,5.050041988,13.259067722,0.677374359,1.354778164,17.740355555,0.0,18.994513429,4.618695783,8.522259222,0.0,4.734927326,8.422026683,0.677374359,1.354778164,1.354778164,2.840696592,196.33771814199997,0.0,0.615883328,2.840696592,1.448612149,11.549778799,202.72922923599998,0.0,1.354778164,48.604792982999996,2.803390313,2.646753817,0.0,0.0,0.0,22.293635247999998,1.84760666,0.0,8.368675806999999,0.0,4.811358084,2.825780066,21.175317613,3.1998173010000004,1.9091472600000001,1.291975653,0.0,10.401503207,8.165267234,0.0,0.677374359,18.934611695,0.11272620700000001,0.147556085,0.09615355499999999,0.15737291,0.0,0.05998203,10.268777816,0.0,0.0,0.0,0.065948926,0.014365337,0.314979211,0.0,0.13390843,0.07971433,0.5945664070000001,0.29988378,0.042115111,0.223626855,3.0,3.0,"[0, 1, 2]"
126x126,16.399499878,16.493382412,5.671065551,4.872841831000001,0.0,6.605556207,4.081857222,3.241900783,0.0,0.0,5.482498903,2.646753817,0.615883328,0.677374359,0.615883328,8.261963168,22.889692574,1.3942941229999999,2.071697928,2.842906272,5.395818299,18.961225994,1.231772901,0.615883328,0.0,0.0,3.815706874,8.390978382,0.677374359,2.840696592,0.615883328,1.354778164,14.707209354,3.325422829,0.0,1.433828655,4.096640716,3.518070951,0.0,1.293257687,27.455206884,6.973414534,8.778778132,6.2106623270000005,2.840696592,31.016445091,4.072469493,7.691616332,4.234990715,97.94358316399999,2.840696592,1.9091472600000001,0.0,8.25973538,3.518070951,30.109171119000003,6.842211746,7.584570701,0.0,1.3942941229999999,0.677374359,29.351300889999997,18.019694274,7.614731569999999,3.518070951,1.231772901,4.06430671,0.615883328,0.0,2.646753817,26.164848644000003,96.499260137,0.0,0.716919764,27.394168323,16.652496854,1.948692665,43.616095849999994,3.303470829,12.642403163,0.0,2.840696592,2.840696592,2.125986508,0.0,0.0,7.895752215,8.63462668,18.361795767,1.3942941229999999,1.354778164,17.740355555,0.0,16.885653127,4.618695783,8.522259222,0.0,1.9091472600000001,8.422026683,2.111203014,1.354778164,1.354778164,2.840696592,197.05463790599998,0.0,0.615883328,2.840696592,1.448612149,11.549778799,228.092927136,0.0,1.354778164,29.539106947,2.803390313,2.646753817,0.716919764,0.716919764,0.0,23.010555011999998,5.432191352,0.0,16.297283141,0.716919764,4.811358084,0.0,22.609146268,3.9167370650000004,1.9091472600000001,2.0088954169999997,0.0,4.749843852,8.165267234,0.0,0.677374359,16.108831629,0.11272620700000001,0.08478744599999999,0.104734133,0.16504715000000003,0.0,0.075965461,9.818209016,0.0,0.0,0.002651482,0.036183908,0.014365337,0.314979211,0.00462805,0.075905184,0.040001234,0.627877282,0.29988378,0.042577028,0.223626855,3.0,3.0,"[0, 1, 3]"
127x127,16.399499878,16.493382412,2.803390313,4.872841831000001,0.0,5.171727552,16.867515077,2.524981019,0.0,0.0,5.482498903,2.646753817,0.615883328,0.677374359,0.615883328,7.545043403999999,24.044554224000002,0.677374359,1.354778164,2.125986508,4.678898535,17.527397339,1.231772901,0.615883328,0.0,0.0,3.815706874,8.390978382,0.677374359,2.840696592,5.35532967,1.354778164,13.99028959,3.325422829,0.0,0.0,4.096640716,17.737557460999998,0.0,1.293257687,58.916386169,6.973414534,13.518224474,1.9091472600000001,2.840696592,35.755891433,4.072469493,6.974696568,3.518070951,107.422104451,2.840696592,1.9091472600000001,0.0,22.479221889999998,3.518070951,36.877749479,11.581658088000001,16.346172224,0.0,0.677374359,0.677374359,28.634381125999997,17.30277451,12.354177911999999,3.518070951,1.231772901,4.06430671,0.615883328,0.0,2.646753817,16.565190706,73.555078407,0.0,0.0,24.526493085,15.93557709,1.231772901,76.79042515999998,2.586551065,15.231055576,0.0,2.840696592,2.840696592,2.125986508,4.739446342,0.0,32.748604863,5.050041988,31.301894877000002,0.677374359,1.354778164,17.740355555,0.0,20.908179705000002,4.618695783,8.522259222,4.739446342,11.387668547,8.422026683,0.677374359,1.354778164,1.354778164,7.5801429339999995,196.33771814199997,0.0,0.615883328,2.840696592,1.448612149,11.549778799,96.338569723,0.0,1.354778164,66.735660813,2.803390313,7.3862001589999995,0.0,0.0,0.0,22.293635247999998,1.84760666,0.0,19.762382251,0.0,4.811358084,0.0,25.914763955,3.1998173010000004,1.9091472600000001,1.291975653,0.0,4.749843852,8.165267234,4.739446342,0.677374359,25.587352916,0.131028684,0.061412682999999996,0.07101869999999999,0.20393065900000001,0.0,0.036217685,6.260444606999999,0.223855094,0.0,0.0,0.05980521799999999,0.014365337,1.762576706,0.0,0.17812191700000002,0.013687832,0.642317204,0.395604817,0.013587393,0.223626855,3.0,3.0,"[0, 1, 4]"
128x128,16.399499878,16.493382412,5.671065551,4.872841831000001,0.0,4.757949547,3.465973894,1.3942941229999999,0.0,0.0,4.866615575,2.646753817,0.0,0.677374359,0.0,8.261963168,21.657919673000002,1.3942941229999999,2.071697928,2.842906272,5.395818299,18.345342666,0.0,0.0,0.0,0.0,2.583933973,8.390978382,0.677374359,2.840696592,0.0,1.354778164,12.24367101,2.709539501,0.0,1.433828655,3.480757388,3.518070951,0.0,0.677374359,24.085271934000005,6.973414534,6.3152397879999995,4.978889426,2.840696592,29.784672190000002,2.840696592,7.075733004,4.234990715,97.94358316399999,2.840696592,0.677374359,0.0,8.25973538,3.518070951,29.821617169000003,6.842211746,7.584570701,0.0,1.3942941229999999,0.677374359,24.424231658999997,20.229591012,6.998848241999999,3.518070951,0.0,4.06430671,0.0,0.0,2.646753817,18.51966251,98.49386014699999,0.0,0.716919764,24.930629979,16.652496854,0.716919764,26.116337736,2.071697928,12.642403163,0.0,2.840696592,2.840696592,2.125986508,0.0,0.0,3.584584692,4.939362856,17.854658904,1.3942941229999999,1.354778164,17.740355555,0.0,18.479660292000002,3.386922882,8.522259222,0.0,3.503154425,8.422026683,2.111203014,1.354778164,1.354778164,2.840696592,195.20703124599999,0.0,0.0,2.840696592,1.448612149,9.702172139,266.979096886,0.0,1.354778164,27.147766247,2.803390313,2.646753817,0.716919764,0.716919764,0.0,22.394671684,3.584584692,0.0,13.580167466,0.716919764,4.195474756,2.825780066,22.609146268,3.300853737,0.677374359,2.0088954169999997,0.0,9.169730306,8.165267234,0.0,0.677374359,8.463645495,0.11272620700000001,0.115362359,0.0975807,0.156722602,0.0,0.063512121,9.304014121,0.0,0.0,0.002651482,0.063344708,0.014365337,0.29894413799999997,0.00462805,0.058003246,0.099170022,0.627877282,0.29988378,0.057517353,0.223626855,3.0,3.0,"[0, 2, 3]"
129x129,16.399499878,16.493382412,2.803390313,4.872841831000001,0.0,3.324120892,16.251631748999998,0.677374359,0.0,0.0,4.866615575,2.646753817,0.0,0.677374359,0.0,7.545043403999999,22.812781323000003,0.677374359,1.354778164,2.125986508,4.678898535,16.911514011,0.0,0.0,0.0,0.0,2.583933973,8.390978382,0.677374359,2.840696592,4.739446342,1.354778164,11.526751246,2.709539501,0.0,0.0,3.480757388,17.737557460999998,0.0,0.677374359,55.546451219000005,6.973414534,11.05468613,0.677374359,2.840696592,34.524118532,2.840696592,6.35881324,3.518070951,107.422104451,2.840696592,0.677374359,0.0,22.479221889999998,3.518070951,36.590195529,11.581658088000001,16.346172224,0.0,0.677374359,0.677374359,23.707311894999997,19.512671248,11.738294583999998,3.518070951,0.0,4.06430671,0.0,0.0,2.646753817,8.920004572,75.549678417,0.0,0.0,22.062954741,15.93557709,0.0,59.290667045999996,1.354778164,15.231055576,0.0,2.840696592,2.840696592,2.125986508,4.739446342,0.0,28.43743734,1.354778164,30.794758014,0.677374359,1.354778164,17.740355555,0.0,22.502186870000003,3.386922882,8.522259222,4.739446342,12.981675712,8.422026683,0.677374359,1.354778164,1.354778164,7.5801429339999995,194.49011148199997,0.0,0.0,2.840696592,1.448612149,9.702172139,135.224739473,0.0,1.354778164,64.344320113,2.803390313,7.3862001589999995,0.0,0.0,0.0,21.67775192,0.0,0.0,17.045266576,0.0,4.195474756,2.825780066,25.914763955,2.583933973,0.677374359,1.291975653,0.0,9.169730306,8.165267234,4.739446342,0.677374359,17.942166782,0.131028684,0.091987596,0.063865267,0.195606111,0.0,0.023764345,5.746249711999999,0.223855094,0.0,0.0,0.086966018,0.014365337,1.7465416329999999,0.0,0.160219979,0.07285662,0.642317204,0.395604817,0.028527718,0.223626855,3.0,3.0,"[0, 2, 4]"
130x130,16.399499878,16.493382412,5.671065551,4.872841831000001,0.0,4.757949547,17.685460404,1.3942941229999999,0.0,0.0,4.866615575,2.646753817,0.0,0.677374359,0.0,8.261963168,26.397366015000003,1.3942941229999999,2.071697928,2.842906272,5.395818299,18.345342666,0.0,0.0,0.0,0.0,2.583933973,8.390978382,0.677374359,2.840696592,4.739446342,1.354778164,12.24367101,2.709539501,0.0,1.433828655,3.480757388,17.737557460999998,0.0,0.677374359,45.043142333999995,6.973414534,11.05468613,4.978889426,2.840696592,34.524118532,2.840696592,7.075733004,4.234990715,107.422104451,2.840696592,0.677374359,0.0,22.479221889999998,3.518070951,31.823231878999998,11.581658088000001,17.063091988,0.0,1.3942941229999999,0.677374359,24.424231658999997,17.403810946,11.738294583999998,3.518070951,0.0,4.06430671,0.0,0.0,2.646753817,20.433328786,58.933668346999994,0.0,0.716919764,24.930629979,16.652496854,0.716919764,56.464886979999996,2.071697928,17.381849505,0.0,2.840696592,2.840696592,2.125986508,4.739446342,0.0,32.022022031999995,4.939362856,35.897486059,1.3942941229999999,1.354778164,17.740355555,0.0,20.393326568,3.386922882,8.522259222,4.739446342,10.155895646,8.422026683,2.111203014,1.354778164,1.354778164,7.5801429339999995,195.20703124599999,0.0,0.0,2.840696592,1.448612149,9.702172139,160.588437373,0.0,1.354778164,45.278634077,2.803390313,7.3862001589999995,0.716919764,0.716919764,0.0,22.394671684,3.584584692,0.0,24.973873910000002,0.716919764,4.195474756,0.0,27.34859261,3.300853737,0.677374359,2.0088954169999997,0.0,3.518070951,8.165267234,4.739446342,0.677374359,15.116386716,0.131028684,0.029218956999999997,0.07244584500000001,0.20328035100000003,0.0,0.039747776,5.295680912,0.223855094,0.0,0.002651482,0.057201,0.014365337,1.7465416329999999,0.00462805,0.102216733,0.033143524,0.675628079,0.395604817,0.028989635,0.223626855,3.0,3.0,"[0, 3, 4]"
131x131,16.399499878,16.493382412,5.671065551,2.032145239,0.0,6.605556207,4.081857222,3.241900783,0.0,0.0,5.482498903,2.646753817,0.615883328,0.677374359,0.615883328,8.261963168,11.527372033999999,1.3942941229999999,2.071697928,2.842906272,5.395818299,4.759251484,1.231772901,0.615883328,0.0,0.0,3.815706874,2.709539501,0.677374359,0.0,0.615883328,1.354778164,9.025770473,3.325422829,0.0,1.433828655,4.096640716,0.677374359,0.0,1.293257687,44.410810114,1.291975653,8.778778132,6.2106623270000005,0.0,31.016445091,1.231772901,2.010177451,1.3942941229999999,1.354778164,0.0,1.9091472600000001,0.0,5.419038788,0.677374359,47.064774349000004,4.001515154,7.584570701,0.0,1.3942941229999999,0.677374359,29.351300889999997,9.4831538,4.7740349779999995,0.677374359,1.231772901,4.06430671,0.615883328,0.0,2.646753817,28.990628710000003,104.811658747,0.0,0.716919764,21.712729442,16.652496854,1.948692665,46.441875915999994,3.303470829,4.120143941,0.0,0.0,0.0,2.125986508,0.0,0.0,7.895752215,8.63462668,24.013455122,1.3942941229999999,1.354778164,6.378035015,0.0,8.349112652999999,4.618695783,0.0,0.0,4.734927326,2.740587802,2.111203014,1.354778164,1.354778164,0.0,194.21394131399998,0.0,0.615883328,0.0,1.448612149,11.549778799,335.43984871399994,0.0,1.354778164,49.32171274699999,2.803390313,2.646753817,0.716919764,0.716919764,0.0,23.010555011999998,5.432191352,0.0,19.123063207,0.716919764,1.970661492,2.825780066,2.725804308,3.9167370650000004,1.9091472600000001,2.0088954169999997,0.0,7.560806615,5.324570642,0.0,0.677374359,18.934611695,0.11272620700000001,0.173852945,0.129868988,0.182343368,0.0,0.099729806,14.617430493999999,0.0,0.0,0.002651482,0.082738771,0.0,0.314979211,0.00462805,0.13390843,0.09919761,0.354784664,0.29988378,0.071104746,0.0,3.0,3.0,"[1, 2, 3]"
132x132,16.399499878,16.493382412,2.803390313,2.032145239,0.0,5.171727552,16.867515077,2.524981019,0.0,0.0,5.482498903,2.646753817,0.615883328,0.677374359,0.615883328,7.545043403999999,12.682233684,0.677374359,1.354778164,2.125986508,4.678898535,3.325422829,1.231772901,0.615883328,0.0,0.0,3.815706874,2.709539501,0.677374359,0.0,5.35532967,1.354778164,8.308850709,3.325422829,0.0,0.0,4.096640716,14.896860869,0.0,1.293257687,75.871989399,1.291975653,13.518224474,1.9091472600000001,0.0,35.755891433,1.231772901,1.293257687,0.677374359,10.833299451,0.0,1.9091472600000001,0.0,19.638525297999998,0.677374359,53.833352709,8.740961496,16.346172224,0.0,0.677374359,0.677374359,28.634381125999997,8.766234036,9.51348132,0.677374359,1.231772901,4.06430671,0.615883328,0.0,2.646753817,19.390970772,81.867477017,0.0,0.0,18.845054204,15.93557709,1.231772901,79.61620522599999,2.586551065,6.708796354,0.0,0.0,0.0,2.125986508,4.739446342,0.0,32.748604863,5.050041988,36.953554232,0.677374359,1.354778164,6.378035015,0.0,12.371639231,4.618695783,0.0,4.739446342,14.213448613,2.740587802,0.677374359,1.354778164,1.354778164,4.739446342,193.49702154999997,0.0,0.615883328,0.0,1.448612149,11.549778799,203.68549130099998,0.0,1.354778164,86.518266613,2.803390313,7.3862001589999995,0.0,0.0,0.0,22.293635247999998,1.84760666,0.0,22.588162317,0.0,1.970661492,2.825780066,6.031421995,3.1998173010000004,1.9091472600000001,1.291975653,0.0,7.560806615,5.324570642,4.739446342,0.677374359,28.413132982,0.131028684,0.15047818200000002,0.09615355499999999,0.221226877,0.0,0.05998203,11.059666084999998,0.223855094,0.0,0.0,0.106360081,0.0,1.762576706,0.0,0.236125163,0.072884208,0.369224586,0.395604817,0.042115111,0.0,3.0,3.0,"[1, 2, 4]"
