coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Astrocyte,ODMature1,Astrocytecells
122x122,1.608862197,0.0,40.26064495,4.140938078,0.889687542,104.045192076,1.859170143,6.148402554,3.047235824,1.43837221,0.0,1.983389796,8.126898661,0.0,1.983389796,4.834287914,11.455255173000001,0.991682007,0.0,4.997061577,4.481957711,0.719174655,0.0,0.0,7.572816621,7.191812438,0.719174655,2.578344798,1.819299581,0.0,0.0,2.367984249,26.529593803999997,19.972904997,0.0,0.0,0.889687542,6.279035259,0.0,0.0,34.293294162,0.0,6.26501912,2.367984249,0.929612039,0.929612039,0.0,5.579389583999999,3.718348337,19.287558749,0.929612039,0.719174655,0.889687542,8.281920434,1.648786694,23.232364628,3.21776547,18.596324199,1.77939326,1.77939326,4.187229895,6.725726879,3.5700268050000004,13.090392479000002,0.0,1.648786694,0.0,0.719174655,0.889687542,0.0,15.475187336,7.2345631909999994,0.719174655,0.0,76.606787471,0.0,0.889687542,38.799179572,0.0,2.913001835,0.0,2.328059752,0.719174655,0.0,0.0,0.0,4.107391542,0.929612039,1.43837221,0.991682007,0.719174655,6.679459055000001,2.157548282,9.123558603000001,0.991682007,0.0,0.0,6.635857388,4.732247481,16.483360177,0.929612039,0.0,1.983389796,2.367984249,3.740539692,0.719174655,0.0,2.4985679149999998,1.859170143,11.099307033999999,0.0,0.0,66.864538675,0.929612039,10.439580257,1.43837221,0.0,0.0,1.819299581,6.725726879,4.187229895,24.1838664,0.991682007,0.0,0.0,11.740053649,0.889687542,0.0,2.709005299,5.2188395540000005,3.3596662559999997,3.595999788,1.43837221,0.0,51.946572457,0.023715604,0.02143999,0.24799037999999998,0.039900174,0.0,0.029233705,1.364966158,0.0,0.0,0.0,0.425985207,0.010784794,0.29720914,0.010793173,0.020208882,0.026313752000000003,0.6995174179999999,0.031576051,0.0800304,0.0,2.0,2.0,"[2, 3]"
123x123,0.889687542,0.0,45.704414496,1.983389796,0.889687542,108.769786967,1.859170143,4.710030344,0.889687542,0.0,0.0,1.983389796,8.126898661,0.0,1.983389796,4.834287914,5.701738133,0.991682007,0.0,3.558689367,3.762783056,0.0,0.0,0.0,1.819299581,0.0,0.0,1.859170143,1.819299581,0.0,0.0,0.929612039,30.534991139999995,30.860664217,0.0,0.0,0.889687542,5.559860604,5.443769546,0.0,28.638209442,0.0,2.669019332,0.929612039,0.929612039,0.929612039,0.0,7.427159342,3.718348337,5.621953199,0.929612039,0.0,0.889687542,14.854597276,0.929612039,30.213383540000002,1.77939326,13.253182865,1.77939326,1.77939326,2.748857685,15.455937816999999,8.294621696,11.652020269000001,0.0,0.929612039,0.0,0.0,0.889687542,0.0,3.966838056,3.638563403,0.0,0.0,75.887612816,0.0,0.889687542,29.140200988000004,0.0,2.913001835,0.0,0.889687542,0.0,0.0,0.0,0.0,2.669019332,0.929612039,21.77718242,0.991682007,0.0,3.802689377,0.0,7.685186393,22.768864427,0.0,0.0,6.635857388,4.732247481,15.764185522,0.929612039,0.0,1.983389796,0.929612039,3.740539692,0.0,0.0,1.77939326,1.859170143,7.503307245999999,0.0,0.0,35.732744804999996,0.929612039,9.410607602,0.0,0.0,0.0,1.819299581,4.568178597,2.748857685,14.834827962,0.991682007,0.0,0.0,8.863283971,0.889687542,5.443769546,2.709005299,9.22423689,1.9212940459999999,0.0,0.0,0.0,29.649572437,0.036590330000000004,0.012016516,0.253826489,0.016355035,0.0,0.0,0.90428498,0.0,0.0,0.0,0.23991971,0.010784794,0.0,0.010793173,0.0,0.033303618,0.8923250349999999,0.036492835,0.09559145,0.0,2.0,2.0,"[2, 4]"
124x124,1.608862197,0.0,45.704414496,2.157548282,0.889687542,106.513843851,1.859170143,5.156720547,3.047235824,1.43837221,0.0,0.0,8.126898661,0.0,0.0,1.859170143,9.471865377,0.0,0.0,4.997061577,2.4985679149999998,0.719174655,0.0,0.0,7.572816621,7.191812438,0.719174655,2.578344798,1.819299581,0.0,0.0,2.367984249,27.014821417,30.860664217,0.0,0.0,0.889687542,5.287353252,5.443769546,0.0,28.320290702,0.0,6.26501912,2.367984249,0.929612039,0.929612039,0.0,9.039769334,3.718348337,17.304168953,0.929612039,0.719174655,0.889687542,15.202841598,1.648786694,25.679095787999998,3.21776547,18.089850569,1.77939326,1.77939326,4.187229895,17.613486099,8.022114344,5.156720547,0.0,1.648786694,0.0,0.719174655,0.889687542,0.0,11.50834928,7.2345631909999994,0.719174655,0.0,72.639949415,0.0,0.889687542,21.436205218,0.0,0.929612039,0.0,2.328059752,0.719174655,0.0,0.0,0.0,4.107391542,0.929612039,23.21555463,0.0,0.719174655,4.696069259,2.157548282,5.156720547,21.77718242,0.0,0.0,2.669019332,2.748857685,16.483360177,0.929612039,0.0,0.0,2.367984249,2.748857685,0.719174655,0.0,2.4985679149999998,1.859170143,8.124189263,0.0,0.0,68.320098045,0.929612039,11.916511747000001,1.43837221,0.0,0.0,1.819299581,6.725726879,4.187229895,24.1838664,0.0,0.0,0.0,3.806381717,0.889687542,5.443769546,2.709005299,9.670927093,2.367984249,3.595999788,1.43837221,0.0,36.081042206999996,0.04014145,0.02143999,0.23635269399999997,0.036215483,0.0,0.029233705,1.67626619,0.0,0.0,0.0,0.46051586599999994,0.0,0.29720914,0.0,0.020208882,0.026613281000000003,0.8607798969999999,0.005131134000000001,0.073512083,0.0,2.0,2.0,"[3, 4]"
125x125,0.0,0.0,52.739300784,10.656570777999999,1.329056371,74.95535518199999,1.993574012,2.985256019,0.0,0.664523765,2.988514599,4.898103444,6.015043696,0.0,5.4381055719999996,2.975117771,13.148305019000002,0.991682007,1.457310294,0.86668054,7.01996299,16.307862016999998,0.0,0.0,1.5312043050000002,2.594025049,0.0,0.0,0.664523765,0.0,0.0,0.0,29.500051183999997,26.446197586,2.391868274,0.0,5.120684589,1.6562057719999999,0.0,0.0,37.69609856,8.935703061000002,10.684246787,0.0,0.0,1.727344509,1.280184557,4.592630724,7.340878021,27.391371212000003,0.0,0.0,0.0,6.088672115,0.0,29.14428329,0.664523765,8.145980087,0.0,1.329056371,3.273758569,11.456325601,9.330716536999999,20.536601104,0.664523765,0.0,1.733316984,0.0,1.727344509,0.0,12.582563582,5.454235505,0.86668054,0.86668054,84.474906411,0.0,2.397840749,55.758292208,3.6780253060000003,8.362446005999999,0.664523765,0.0,0.664523765,0.0,0.0,0.0,3.05640088,2.786366665,7.463125114,0.991682007,0.664523765,8.092411791,1.280184557,14.694041959,4.467603475,2.391868274,0.0,9.667943855999999,2.647913561,11.628562229,2.786366665,0.0,2.647913561,2.594025049,5.915622522,0.0,0.0,0.0,3.987122086,14.390771726,0.0,2.195736911,96.13140432,0.86668054,9.151039346,0.0,0.0,1.280184557,2.121834059,6.719218811,11.594797429,28.226991769999998,1.858362547,1.5312043050000002,0.664523765,14.643144561,0.0,2.323990834,1.727344509,2.719026516,4.17633681,4.789717864,0.0,0.0,71.01717216700001,0.014057076,0.021718593,0.107121042,0.013090501000000001,0.223201486,0.0,2.4154159369999997,0.0,0.045532046,0.0,0.129150384,0.046678036,0.0,0.010793173,0.0,0.26499757199999996,1.062893751,0.045943259,0.044427771,0.075526214,3.0,3.0,"[0, 1, 2]"
126x126,0.719174655,0.0,52.739300784,10.830729264,1.329056371,72.699412066,1.993574012,3.431946222,2.157548282,2.102895975,2.988514599,2.914713648,6.015043696,0.0,3.454715776,0.0,16.918432263,0.0,1.457310294,2.30505275,5.755747849,17.027036671999998,0.0,0.0,7.284721345,9.785837487,0.719174655,0.719174655,0.664523765,0.0,0.0,1.43837221,25.979881460999998,26.446197586,2.391868274,0.0,5.120684589,1.38369842,0.0,0.0,37.37817982,8.935703061000002,14.280246575,1.43837221,0.0,1.727344509,1.280184557,6.2052407160000005,7.340878021,39.073586966,0.0,0.719174655,0.0,6.436916437,0.719174655,24.609995538,2.102895975,12.982647791000002,0.0,1.329056371,4.712130779,13.613873883,9.058209184999999,14.041301382,0.664523765,0.719174655,1.733316984,0.719174655,1.727344509,0.0,20.124074806,9.050235293,1.5858551950000002,0.86668054,81.22724301000001,0.0,2.397840749,48.054296438,3.6780253060000003,6.37905621,0.664523765,1.43837221,1.38369842,0.0,0.0,0.0,4.49477309,2.786366665,8.901497324000001,0.0,1.38369842,8.985791673,3.4377328389999997,12.165576113,3.475921468,2.391868274,0.0,5.7011058,0.664523765,12.347736884,2.786366665,0.0,0.664523765,4.032397259,4.923940515,0.719174655,0.0,0.719174655,3.987122086,15.011653743,0.0,2.195736911,128.71875756,0.86668054,11.656943491,1.43837221,0.0,1.280184557,2.121834059,8.876767093,13.033169639,37.576030208,0.86668054,1.5312043050000002,0.664523765,9.586242307,0.0,2.323990834,1.727344509,3.1657167189999997,4.623027013,8.385717652,1.43837221,0.0,77.448641937,0.017608196,0.031142067000000002,0.08964724700000001,0.032950949,0.223201486,0.029233705,3.1873971469999995,0.0,0.045532046,0.0,0.34974654,0.035893242,0.29720914,0.0,0.020208882,0.25830723499999997,1.031348613,0.014581558000000001,0.022348404,0.075526214,3.0,3.0,"[0, 1, 3]"
127x127,0.0,0.0,58.18307033,8.673180982,1.329056371,77.42400695699999,1.993574012,1.993574012,0.0,0.664523765,2.988514599,2.914713648,6.015043696,0.0,3.454715776,0.0,11.164915223000001,0.0,1.457310294,0.86668054,5.036573194,16.307862016999998,0.0,0.0,1.5312043050000002,2.594025049,0.0,0.0,0.664523765,0.0,0.0,0.0,29.985278797,37.333956806,2.391868274,0.0,5.120684589,0.664523765,5.443769546,0.0,31.723095100000002,8.935703061000002,10.684246787,0.0,0.0,1.727344509,1.280184557,8.053010474,7.340878021,25.407981416000002,0.0,0.0,0.0,13.009593279,0.0,31.591014450000003,0.664523765,7.639506457,0.0,1.329056371,3.273758569,22.344084821,13.782804076,12.602929172,0.664523765,0.0,1.733316984,0.0,1.727344509,0.0,8.615725526,5.454235505,0.86668054,0.86668054,80.508068355,0.0,2.397840749,38.395317854,3.6780253060000003,6.37905621,0.664523765,0.0,0.664523765,0.0,0.0,0.0,3.05640088,2.786366665,29.240307534,0.0,0.664523765,6.109021995,1.280184557,10.727203903,25.253103888,2.391868274,0.0,5.7011058,0.664523765,11.628562229,2.786366665,0.0,0.664523765,2.594025049,4.923940515,0.0,0.0,0.0,3.987122086,11.415653955,0.0,2.195736911,97.58696369,0.86668054,10.627970836,0.0,0.0,1.280184557,2.121834059,6.719218811,11.594797429,28.226991769999998,0.86668054,1.5312043050000002,0.664523765,6.7094726289999995,0.0,7.76776038,1.727344509,7.171114055,3.184654803,4.789717864,0.0,0.0,55.151641917000006,0.030482922000000003,0.021718593,0.095483356,0.00940581,0.223201486,0.0,2.726715969,0.0,0.045532046,0.0,0.163681043,0.035893242,0.0,0.0,0.0,0.265297101,1.2241562300000002,0.019498342000000002,0.037909453999999995,0.075526214,3.0,3.0,"[0, 1, 4]"
128x128,0.719174655,0.0,51.28199049,12.81411906,1.329056371,75.674529837,1.993574012,4.423628229,2.157548282,2.102895975,1.5312043050000002,1.983389796,6.015043696,0.0,5.4381055719999996,2.975117771,17.444511765,0.991682007,0.0,2.30505275,3.367088216,17.027036671999998,0.0,0.0,7.284721345,9.785837487,0.719174655,0.719174655,0.664523765,0.0,0.0,1.43837221,30.938423393999997,20.616837689,2.391868274,0.0,5.120684589,2.3753804269999996,0.0,0.0,44.03682819,6.020989413000001,11.365532927,1.43837221,0.0,1.727344509,1.280184557,8.188630512,7.340878021,26.482982872,0.0,0.719174655,0.0,8.946444198999998,0.719174655,31.206652573,2.102895975,18.932890967,0.0,1.329056371,4.712130779,12.156563589000001,8.592580898,14.688304159000001,0.664523765,0.719174655,1.733316984,0.719174655,1.727344509,0.0,16.804243706999998,9.050235293,1.5858551950000002,0.86668054,80.82203163700001,0.0,2.397840749,46.085961638,3.6780253060000003,8.362446005999999,0.664523765,1.43837221,1.38369842,0.0,0.0,0.0,4.49477309,1.329056371,8.901497324000001,0.991682007,1.38369842,9.511871175,3.4377328389999997,13.217700521000001,4.467603475,2.391868274,0.0,5.295894427,2.647913561,12.347736884,1.329056371,0.0,2.647913561,4.032397259,4.458312228,0.719174655,0.0,0.719174655,3.987122086,13.614722085,0.0,2.195736911,98.41898959,0.86668054,14.166471253000001,1.43837221,0.0,1.280184557,0.664523765,8.876767093,13.033169639,34.661316559999996,1.858362547,1.5312043050000002,0.664523765,16.062603945,0.0,0.86668054,1.727344509,4.157398726,4.157398726,8.385717652,1.43837221,0.0,77.284746567,0.017608196,0.031142067000000002,0.106618256,0.03663564,0.223201486,0.029233705,2.037250025,0.0,0.013825942,0.0,0.410580428,0.046678036,0.29720914,0.010793173,0.020208882,0.2043185,0.999728497,0.044425741,0.031503984,0.075526214,3.0,3.0,"[0, 2, 3]"
129x129,0.0,0.0,56.725760036,10.656570777999999,1.329056371,80.39912472799999,1.993574012,2.985256019,0.0,0.664523765,1.5312043050000002,1.983389796,6.015043696,0.0,5.4381055719999996,2.975117771,11.690994725,0.991682007,0.0,0.86668054,2.647913561,16.307862016999998,0.0,0.0,1.5312043050000002,2.594025049,0.0,0.0,0.664523765,0.0,0.0,0.0,34.94382073,31.504596909,2.391868274,0.0,5.120684589,1.6562057719999999,5.443769546,0.0,38.38174347,6.020989413000001,7.769533139,0.0,0.0,1.727344509,1.280184557,10.036400270000001,7.340878021,12.817377322000002,0.0,0.0,0.0,15.519121040999998,0.0,38.187671484999996,0.664523765,13.589749633,0.0,1.329056371,3.273758569,20.886774527,13.317175789,13.249931949,0.664523765,0.0,1.733316984,0.0,1.727344509,0.0,5.295894427,5.454235505,0.86668054,0.86668054,80.102856982,0.0,2.397840749,36.426983054,3.6780253060000003,8.362446005999999,0.664523765,0.0,0.664523765,0.0,0.0,0.0,3.05640088,1.329056371,29.240307534,0.991682007,0.664523765,6.635101497,1.280184557,11.779328311,26.244785895,2.391868274,0.0,5.295894427,2.647913561,11.628562229,1.329056371,0.0,2.647913561,2.594025049,4.458312228,0.0,0.0,0.0,3.987122086,10.018722297,0.0,2.195736911,67.28719572,0.86668054,13.137498598,0.0,0.0,1.280184557,0.664523765,6.719218811,11.594797429,25.312278122,1.858362547,1.5312043050000002,0.664523765,13.185834267,0.0,6.310450086,1.727344509,8.162796062,2.719026516,4.789717864,0.0,0.0,54.987746547,0.030482922000000003,0.021718593,0.112454365,0.013090501000000001,0.223201486,0.0,1.5765688469999999,0.0,0.013825942,0.0,0.224514931,0.046678036,0.0,0.010793173,0.0,0.211308366,1.1925361140000001,0.049342525,0.047065034,0.075526214,3.0,3.0,"[0, 2, 4]"
130x130,0.719174655,0.0,56.725760036,10.830729264,1.329056371,78.14318161199999,1.993574012,3.431946222,2.157548282,2.102895975,1.5312043050000002,0.0,6.015043696,0.0,3.454715776,0.0,15.461121969,0.0,0.0,2.30505275,1.38369842,17.027036671999998,0.0,0.0,7.284721345,9.785837487,0.719174655,0.719174655,0.664523765,0.0,0.0,1.43837221,31.423651006999997,31.504596909,2.391868274,0.0,5.120684589,1.38369842,5.443769546,0.0,38.06382473,6.020989413000001,11.365532927,1.43837221,0.0,1.727344509,1.280184557,11.649010262000001,7.340878021,24.499593076000004,0.0,0.719174655,0.0,15.867365363,0.719174655,33.653383733,2.102895975,18.426417337000004,0.0,1.329056371,4.712130779,23.044322809,13.044668437,6.754632227,0.664523765,0.719174655,1.733316984,0.719174655,1.727344509,0.0,12.837405651,9.050235293,1.5858551950000002,0.86668054,76.85519358100001,0.0,2.397840749,28.722987284,3.6780253060000003,6.37905621,0.664523765,1.43837221,1.38369842,0.0,0.0,0.0,4.49477309,1.329056371,30.678679744,0.0,1.38369842,7.5284813790000005,3.4377328389999997,9.250862465,25.253103888,2.391868274,0.0,1.329056371,0.664523765,12.347736884,1.329056371,0.0,0.664523765,4.032397259,3.466630221,0.719174655,0.0,0.719174655,3.987122086,10.639604314,0.0,2.195736911,99.87454896,0.86668054,15.643402743000001,1.43837221,0.0,1.280184557,0.664523765,8.876767093,13.033169639,34.661316559999996,0.86668054,1.5312043050000002,0.664523765,8.128932013,0.0,6.310450086,1.727344509,8.609486265000001,3.1657167189999997,8.385717652,1.43837221,0.0,61.419216317,0.034034042,0.031142067000000002,0.09498057,0.032950949,0.223201486,0.029233705,2.3485500569999997,0.0,0.013825942,0.0,0.445111087,0.035893242,0.29720914,0.0,0.020208882,0.204618029,1.160990976,0.017980824,0.024985667,0.075526214,3.0,3.0,"[0, 3, 4]"
131x131,0.719174655,0.0,52.739300784,10.155981774,0.0,74.345473466,0.0,2.430054217,2.157548282,1.43837221,2.323990834,4.898103444,6.015043696,0.0,5.4381055719999996,2.975117771,10.927534114,0.991682007,1.457310294,2.30505275,7.074613879999999,12.375324971,0.0,0.0,6.62019758,9.785837487,0.719174655,0.719174655,0.0,0.0,0.0,1.43837221,28.280286108,26.446197586,1.727344509,0.0,5.120684589,1.7108566619999999,0.0,0.0,43.605720930000004,8.935703061000002,12.951190204,1.43837221,0.0,1.727344509,1.280184557,6.8595741409999995,7.340878021,31.089669776,0.0,0.719174655,0.0,9.739230727999999,0.719174655,30.519033782999998,1.43837221,17.603834596,0.0,0.0,2.718556767,10.955736597000001,10.049891191999999,16.658713297000002,0.0,0.719174655,1.733316984,0.719174655,1.727344509,0.0,22.761856491,7.056661281,1.5858551950000002,0.86668054,79.21336458,0.0,1.733316984,63.55125127,3.013501541,3.710734305,0.0,1.43837221,0.719174655,0.0,0.0,0.0,3.1657167189999997,1.457310294,3.585237307,0.991682007,0.719174655,6.3174697680000005,3.4377328389999997,13.474276883000002,3.138547104,1.727344509,0.0,8.338887484999999,1.983389796,12.347736884,1.457310294,0.0,1.983389796,4.032397259,5.915622522,0.719174655,0.0,0.719174655,0.0,12.670511497,0.0,0.86668054,108.37729569,0.86668054,13.630207535,1.43837221,0.0,1.280184557,1.457310294,8.212243328,13.033169639,34.253380930999995,1.858362547,0.86668054,0.0,14.861776953000001,0.0,2.323990834,1.727344509,4.157398726,5.614709019999999,7.056661281,1.43837221,0.0,81.35133697699999,0.017608196,0.020072589000000002,0.132019878,0.03663564,0.0,0.029233705,2.8116057540000003,0.0,0.031706104,0.0,0.444738676,0.010784794,0.29720914,0.010793173,0.020208882,0.067369409,1.0661739000000001,0.045943259,0.046737625,0.0,3.0,3.0,"[1, 2, 3]"
132x132,0.0,0.0,58.18307033,7.998433492,0.0,79.070068357,0.0,0.991682007,0.0,0.0,2.323990834,4.898103444,6.015043696,0.0,5.4381055719999996,2.975117771,5.174017074,0.991682007,1.457310294,0.86668054,6.355439225,11.656150316,0.0,0.0,0.86668054,2.594025049,0.0,0.0,0.0,0.0,0.0,0.0,32.285683444,37.333956806,1.727344509,0.0,5.120684589,0.991682007,5.443769546,0.0,37.95063621,8.935703061000002,9.355190416,0.0,0.0,1.727344509,1.280184557,8.707343899000001,7.340878021,17.424064226000002,0.0,0.0,0.0,16.31190757,0.0,37.500052695,0.0,12.260693262,0.0,0.0,1.280184557,19.685947535,14.774486083,15.220341087000001,0.0,0.0,1.733316984,0.0,1.727344509,0.0,11.253507211,3.460661493,0.86668054,0.86668054,78.494189925,0.0,1.733316984,53.892272686,3.013501541,3.710734305,0.0,0.0,0.0,0.0,0.0,0.0,1.727344509,1.457310294,23.924047516999998,0.991682007,0.0,3.44070009,1.280184557,12.035904673000001,24.915729524,1.727344509,0.0,8.338887484999999,1.983389796,11.628562229,1.457310294,0.0,1.983389796,2.594025049,5.915622522,0.0,0.0,0.0,0.0,9.074511709,0.0,0.86668054,77.24550182,0.86668054,12.60123488,0.0,0.0,1.280184557,1.457310294,6.054695046,11.594797429,24.904342492999998,1.858362547,0.86668054,0.0,11.985007275000001,0.0,7.76776038,1.727344509,8.162796062,4.17633681,3.460661493,0.0,0.0,59.054336957,0.030482922000000003,0.010649115,0.137855987,0.013090501000000001,0.0,0.0,2.350924576,0.0,0.031706104,0.0,0.258673179,0.010784794,0.0,0.010793173,0.0,0.074359275,1.258981517,0.050860043,0.062298675,0.0,3.0,3.0,"[1, 2, 4]"
133x133,0.719174655,0.0,58.18307033,8.172591978,0.0,76.814125241,0.0,1.43837221,2.157548282,1.43837221,2.323990834,2.914713648,6.015043696,0.0,3.454715776,0.0,8.944144318,0.0,1.457310294,2.30505275,5.091224083999999,12.375324971,0.0,0.0,6.62019758,9.785837487,0.719174655,0.719174655,0.0,0.0,0.0,1.43837221,28.765513720999998,37.333956806,1.727344509,0.0,5.120684589,0.719174655,5.443769546,0.0,37.63271747,8.935703061000002,12.951190204,1.43837221,0.0,1.727344509,1.280184557,10.319953891,7.340878021,29.106279980000004,0.0,0.719174655,0.0,16.660151892,0.719174655,32.965764942999996,1.43837221,17.097360966000004,0.0,0.0,2.718556767,21.843495817,14.501978731,8.725041365000001,0.0,0.719174655,1.733316984,0.719174655,1.727344509,0.0,18.795018435,7.056661281,1.5858551950000002,0.86668054,75.246526524,0.0,1.733316984,46.188276916,3.013501541,1.727344509,0.0,1.43837221,0.719174655,0.0,0.0,0.0,3.1657167189999997,1.457310294,25.362419727,0.0,0.719174655,4.334079972,3.4377328389999997,9.507438827000001,23.924047516999998,1.727344509,0.0,4.372049429,0.0,12.347736884,1.457310294,0.0,0.0,4.032397259,4.923940515,0.719174655,0.0,0.719174655,0.0,9.695393725999999,0.0,0.86668054,109.83285506,0.86668054,15.107139025,1.43837221,0.0,1.280184557,1.457310294,8.212243328,13.033169639,34.253380930999995,0.86668054,0.86668054,0.0,6.928105021,0.0,7.76776038,1.727344509,8.609486265000001,4.623027013,7.056661281,1.43837221,0.0,65.485806727,0.034034042,0.020072589000000002,0.12038219200000001,0.032950949,0.0,0.029233705,3.122905786,0.0,0.031706104,0.0,0.479269335,0.0,0.29720914,0.0,0.020208882,0.067668938,1.227436379,0.019498342000000002,0.040219307999999995,0.0,3.0,3.0,"[1, 3, 4]"
134x134,0.719174655,0.0,56.725760036,10.155981774,0.0,79.789243012,0.0,2.430054217,2.157548282,1.43837221,0.86668054,1.983389796,6.015043696,0.0,5.4381055719999996,2.975117771,9.470223820000001,0.991682007,0.0,2.30505275,2.7025644509999998,12.375324971,0.0,0.0,6.62019758,9.785837487,0.719174655,0.719174655,0.0,0.0,0.0,1.43837221,33.724055654,31.504596909,1.727344509,0.0,5.120684589,1.7108566619999999,5.443769546,0.0,44.291365840000005,6.020989413000001,10.036476556,1.43837221,0.0,1.727344509,1.280184557,12.303343687,7.340878021,16.515675886,0.0,0.719174655,0.0,19.169679654,0.719174655,39.562421978,1.43837221,23.047604141999997,0.0,0.0,2.718556767,20.386185523,14.036350444,9.372044142,0.0,0.719174655,1.733316984,0.719174655,1.727344509,0.0,15.475187336,7.056661281,1.5858551950000002,0.86668054,74.841315151,0.0,1.733316984,44.219942116,3.013501541,3.710734305,0.0,1.43837221,0.719174655,0.0,0.0,0.0,3.1657167189999997,0.0,25.362419727,0.991682007,0.719174655,4.860159474,3.4377328389999997,10.559563235,24.915729524,1.727344509,0.0,3.966838056,1.983389796,12.347736884,0.0,0.0,1.983389796,4.032397259,4.458312228,0.719174655,0.0,0.719174655,0.0,8.298462068,0.0,0.86668054,79.53308709,0.86668054,17.616666787,1.43837221,0.0,1.280184557,0.0,8.212243328,13.033169639,31.338667283,1.858362547,0.86668054,0.0,13.404466659,0.0,6.310450086,1.727344509,9.601168272,4.157398726,7.056661281,1.43837221,0.0,65.321911357,0.034034042,0.020072589000000002,0.13735320099999998,0.03663564,0.0,0.029233705,1.972758664,0.0,0.0,0.0,0.540103223,0.010784794,0.29720914,0.010793173,0.020208882,0.013680203,1.195816263,0.049342525,0.049374888,0.0,3.0,3.0,"[2, 3, 4]"
135x135,0.0,0.0,64.68300899399999,8.096242858,1.329056371,94.217552492,3.852744155,6.703604356,0.0,0.664523765,2.988514599,4.898103444,6.243501113000001,0.0,5.4381055719999996,4.834287914,16.866653356,0.991682007,1.457310294,0.86668054,7.01996299,15.02767746,0.0,0.0,2.4608163440000004,2.594025049,0.0,1.859170143,1.594135804,0.0,0.0,0.929612039,28.431847673999997,25.502071663,2.391868274,0.0,0.0,4.444991109,0.0,0.0,37.69609856,6.375375141,6.843749289,0.929612039,0.929612039,2.656956548,0.0,3.312446167,9.779041801,29.250541355000003,0.929612039,0.0,0.0,6.088672115,0.929612039,29.14428329,0.664523765,10.00515023,0.0,1.329056371,3.852744155,12.964926381000001,8.62955876,24.254949440999997,0.664523765,0.929612039,1.733316984,0.0,1.727344509,0.0,12.582563582,7.313405648,0.86668054,0.86668054,95.705539471,0.0,2.397840749,55.758292208,2.397840749,9.292058045000001,0.664523765,0.0,0.664523765,0.0,0.0,0.0,3.05640088,3.7159787040000003,6.182940557,0.991682007,0.664523765,9.02202383,0.0,15.852062376,3.187418918,2.391868274,0.0,9.667943855999999,4.507083704,22.662562711,3.7159787040000003,0.0,2.647913561,3.523637088,7.774792665,0.0,0.0,0.0,5.8462922289999995,16.249941869,0.0,2.195736911,97.990574463,1.7962925790000002,9.151039346,0.0,0.0,0.0,3.051446098,9.508004148,7.053144873,35.771309491,1.858362547,1.5312043050000002,0.664523765,15.5727566,0.0,2.323990834,2.656956548,5.507811853,5.105948849,4.789717864,0.0,0.0,74.84170228800001,0.014057076,0.033735109,0.10969426199999999,0.019515232,0.223201486,0.0,2.4154159369999997,0.0,0.045532046,0.0,0.12937996200000002,0.046678036,0.0,0.010793173,0.0,0.26499757199999996,1.0298631120000001,0.046157609,0.044427771,0.075526214,3.0,3.0,"[0, 1, 2]"
