coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Pericytes,ODImmature2
119x119,0.0,0.0,12.12650692,7.972291679,1.820979954,34.826480422,12.135462163,30.77605657,0.0,0.0,8.200812924,2.62039264,8.311975878,0.0,15.445110322000001,0.0,5.984575239,0.0,1.709879628,15.86778081,10.370246151,0.0,2.56475757,0.85494057,0.0,0.85494057,0.85494057,0.85494057,0.0,0.0,0.0,0.85494057,26.65858696,24.310524342,0.910513012,0.0,14.480386216,3.475270582,0.0,0.0,0.0,10.51595608,1.709879628,0.910513012,0.0,143.40693565,0.85494057,7.694407673,0.910513012,7.345934981999999,0.0,0.85494057,0.0,0.85494057,0.85494057,1.709879628,0.85494057,7.694407673,0.0,0.85494057,0.0,11.558603982000001,6.839529524,7.694407673,0.0,0.85494057,0.0,5.636055354,1.7654535820000001,30.95950175,1.7654535820000001,2.675920524,0.85494057,18.111095874,18.620061667999998,145.96236384,0.85494057,15.034069385999999,0.0,0.85494057,5.636055354,5.407458888,24.79288964,0.0,0.0,5.2579199,1.709879628,1.820979954,0.0,0.0,1.709879628,10.765625226000001,0.0,9.403991771,7.694407673,27.3595934,2.56475757,2.731470392,0.85494057,0.0,8.716045631,0.0,0.85494057,0.910513012,2.62039264,2.62039264,0.0,0.0,0.0,17.355485604000002,5.636055354,9.166914936,5.407458888,0.0,20.5179057,0.0,0.0,0.910513012,0.0,1.709879628,5.636055354,17.256141589000002,0.85494057,0.0,1.820979954,6.839529524,0.85494057,0.910513012,0.0,11.27156635,2.62039264,4.330286373,0.0,0.0,1.7654535820000001,0.011601815,0.07351345100000001,0.026944246,0.036138162,0.0,0.10725256100000001,0.0,0.0,0.0,0.0,0.14105726899999999,0.0,1.0804964479999999,0.0,0.07065118,0.042271413,0.882150974,0.501069149,0.0,0.0,2.0,2.0
120x120,0.0,0.0,34.39838168,4.552518318,1.820979954,70.981726312,2.731470392,4.625873984,0.0,0.0,5.636055354,0.910513012,7.457035308,0.0,0.910513012,0.0,0.0,0.0,4.625873984,14.157901182,34.202030474000004,4.625873984,18.5029362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.27156635,23.455583772,0.910513012,0.0,13.625445646,0.910513012,0.0,0.0,0.0,10.51595608,0.0,0.910513012,0.0,143.40693565,0.0,4.625873984,0.910513012,5.636055354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.160472019,0.0,0.0,0.0,0.0,0.0,5.636055354,0.910513012,30.95950175,5.536386996,1.820979954,0.0,11.27156635,72.41688917,145.96236384,0.0,17.44633691,0.0,0.0,5.636055354,4.552518318,0.0,0.0,0.0,5.2579199,0.0,1.820979954,0.0,0.0,0.0,5.636055354,0.0,0.0,0.0,0.0,0.0,2.731470392,0.0,0.0,2.731470392,0.0,0.0,0.910513012,0.910513012,0.910513012,0.0,0.0,0.0,10.51595608,5.636055354,7.457035308,18.428992058,0.0,0.0,0.0,0.0,0.910513012,9.251797048,0.0,5.636055354,11.27156635,0.0,0.0,1.820979954,0.0,0.0,0.910513012,0.0,11.27156635,0.910513012,0.910513012,0.0,0.0,24.037328342,0.0,0.088406785,0.062072112,0.075487811,0.0,0.137304206,0.0,0.452947761,0.0,0.157891858,0.06471845899999999,0.0,1.6354710570000002,0.013323,0.00895826,0.032778658,0.7762124149999999,0.510505639,0.021645908,0.0,2.0,2.0
121x121,0.0,1.932715942,11.27156635,12.283237105,1.820979954,35.90425579400001,6.596886627,3.865416235,0.0,0.0,5.636055354,0.910513012,9.38975125,0.0,0.910513012,0.0,1.932715942,0.0,0.0,18.023317417,1.820979954,0.0,0.0,0.0,5.79813837,1.932715942,1.932715942,0.0,0.0,0.0,0.0,0.0,47.99402577,27.321000007000002,2.8432289539999998,1.932715942,13.625445646,4.7759292470000005,0.0,0.0,0.0,27.91096488,1.932715942,0.910513012,0.0,143.40693565,0.0,1.932715942,0.910513012,23.031064154,0.0,0.0,0.0,0.0,0.0,21.25871045,11.59505302,1.932715942,0.0,0.0,0.0,9.216714221,0.0,21.25871045,0.0,3.865416235,1.932715942,5.636055354,0.910513012,30.95950175,0.910513012,1.820979954,0.0,20.935071917000002,18.842897982,145.96236384,0.0,10.127255803999999,9.663505567,0.0,5.636055354,4.552518318,0.0,0.0,0.0,5.2579199,0.0,3.753695896,0.0,0.0,0.0,17.231108374,0.0,19.32825032,7.730718787,59.91159895,5.79813837,2.731470392,1.932715942,0.0,2.731470392,0.0,3.865416235,0.910513012,4.7759292470000005,2.8432289539999998,0.0,0.0,0.0,16.31409445,5.636055354,7.457035308,6.4852342599999995,0.0,0.0,0.0,0.0,0.910513012,0.0,0.0,11.434193724,19.002285137,0.0,3.865416235,1.820979954,1.932715942,3.865416235,0.910513012,3.865416235,11.27156635,4.7759292470000005,8.641231799,0.0,0.0,0.910513012,0.0,0.07351345100000001,0.026944246,0.015641238000000002,0.018385249,0.10725256100000001,0.0,0.0,0.183308543,0.0,0.08259662799999999,0.146909104,0.886969779,0.0,0.006120041,0.025287781,0.7762124149999999,0.501069149,0.001931591,0.0,2.0,2.0
122x122,0.0,0.0,23.9817559,7.972291679,1.820979954,49.291596122,12.135462163,35.401930554,0.0,0.0,2.56475757,2.62039264,2.675920524,0.0,15.445110322000001,0.0,5.984575239,0.0,6.3357536119999995,15.86778081,42.751296671000006,4.625873984,21.06769377,0.85494057,0.0,0.85494057,0.85494057,0.85494057,0.0,0.0,0.0,0.85494057,15.38702061,1.7654535820000001,0.910513012,0.0,8.844330862,3.475270582,0.0,0.0,0.0,10.51595608,1.709879628,0.910513012,0.0,143.40693565,0.85494057,12.320281656999999,0.910513012,1.709879628,0.0,0.85494057,0.0,0.85494057,0.85494057,1.709879628,0.85494057,7.694407673,0.0,0.85494057,0.0,25.435077722000003,6.839529524,7.694407673,0.0,0.85494057,0.0,0.0,1.7654535820000001,30.95950175,6.391327566,2.675920524,0.85494057,6.839529524,57.216586758000005,145.96236384,0.85494057,24.285866434,0.0,0.85494057,0.0,5.407458888,24.79288964,0.0,0.0,5.2579199,1.709879628,1.820979954,0.0,0.0,1.709879628,5.129569872,0.0,9.403991771,7.694407673,27.3595934,2.56475757,2.731470392,0.85494057,0.0,8.716045631,0.0,0.85494057,0.910513012,2.62039264,2.62039264,0.0,0.0,0.0,17.355485604000002,0.0,3.5308595819999997,19.283932628,0.0,20.5179057,0.0,0.0,0.910513012,9.251797048,1.709879628,0.0,5.984575239,0.85494057,0.0,1.820979954,6.839529524,0.85494057,0.910513012,0.0,0.0,2.62039264,4.330286373,0.0,0.0,24.892268912,0.011601815,0.088406785,0.059222756,0.09251079100000001,0.0,0.09539949900000001,0.0,0.452947761,0.0,0.157891858,0.14105726899999999,0.0,1.524439895,0.013323,0.07960943999999999,0.030327479,0.874263379,0.020115392000000003,0.021645908,0.0,2.0,2.0
123x123,0.0,1.932715942,0.85494057,15.703010465999999,1.820979954,14.214125604000001,16.000878398,34.641472805,0.0,0.0,2.56475757,2.62039264,4.608636466,0.0,15.445110322000001,0.0,7.9172911809999995,0.0,1.709879628,19.733197045,10.370246151,0.0,2.56475757,0.85494057,5.79813837,2.787656512,2.787656512,0.85494057,0.0,0.0,0.0,0.85494057,52.10948003,5.630869817000001,2.8432289539999998,1.932715942,8.844330862,7.340686817,0.0,0.0,0.0,27.91096488,3.64259557,0.910513012,0.0,143.40693565,0.85494057,9.627123615,0.910513012,19.104888428,0.0,0.85494057,0.0,0.85494057,0.85494057,22.968590078,12.44999359,9.627123615,0.0,0.85494057,0.0,13.491319924,6.839529524,28.953118123,0.0,4.720356805,1.932715942,0.0,1.7654535820000001,30.95950175,1.7654535820000001,2.675920524,0.85494057,16.503035091,3.64259557,145.96236384,0.85494057,16.966785328,9.663505567,0.85494057,0.0,5.407458888,24.79288964,0.0,0.0,5.2579199,1.709879628,3.753695896,0.0,0.0,1.709879628,16.724622892,0.0,28.732242090999996,15.42512646,87.27119235,8.36289594,2.731470392,2.787656512,0.0,8.716045631,0.0,4.720356805,0.910513012,6.485808875,4.553108582,0.0,0.0,0.0,23.153623974000002,0.0,3.5308595819999997,7.34017483,0.0,20.5179057,0.0,0.0,0.910513012,0.0,1.709879628,5.79813837,13.715294025999999,0.85494057,3.865416235,1.820979954,8.772245466,4.720356805,0.910513012,3.865416235,0.0,6.485808875,12.06100516,0.0,0.0,1.7654535820000001,0.011601815,0.07351345100000001,0.02409489,0.032664218,0.018385249,0.06534785400000001,0.0,0.0,0.183308543,0.0,0.15893543799999998,0.146909104,0.775938617,0.0,0.076771221,0.022836602,0.874263379,0.010678902,0.001931591,0.0,2.0,2.0
124x124,0.0,1.932715942,23.12681533,12.283237105,1.820979954,50.369371494000006,6.596886627,8.491290219,0.0,0.0,0.0,0.910513012,3.753695896,0.0,0.910513012,0.0,1.932715942,0.0,4.625873984,18.023317417,34.202030474000004,4.625873984,18.5029362,0.0,5.79813837,1.932715942,1.932715942,0.0,0.0,0.0,0.0,0.0,36.72245942,4.7759292470000005,2.8432289539999998,1.932715942,7.9893902919999995,4.7759292470000005,0.0,0.0,0.0,27.91096488,1.932715942,0.910513012,0.0,143.40693565,0.0,6.558589926,0.910513012,17.3950088,0.0,0.0,0.0,0.0,0.0,21.25871045,11.59505302,1.932715942,0.0,0.0,0.0,23.093187961,0.0,21.25871045,0.0,3.865416235,1.932715942,0.0,0.910513012,30.95950175,5.536386996,1.820979954,0.0,9.663505567,57.439423072000004,145.96236384,0.0,19.379052852,9.663505567,0.0,0.0,4.552518318,0.0,0.0,0.0,5.2579199,0.0,3.753695896,0.0,0.0,0.0,11.59505302,0.0,19.32825032,7.730718787,59.91159895,5.79813837,2.731470392,1.932715942,0.0,2.731470392,0.0,3.865416235,0.910513012,4.7759292470000005,2.8432289539999998,0.0,0.0,0.0,16.31409445,0.0,1.820979954,20.361708,0.0,0.0,0.0,0.0,0.910513012,9.251797048,0.0,5.79813837,7.730718787,0.0,3.865416235,1.820979954,1.932715942,3.865416235,0.910513012,3.865416235,0.0,4.7759292470000005,8.641231799,0.0,0.0,24.037328342,0.0,0.088406785,0.059222756,0.072013867,0.018385249,0.09539949900000001,0.0,0.452947761,0.183308543,0.157891858,0.08259662799999999,0.146909104,1.330913226,0.013323,0.015078300999999999,0.013343846999999999,0.7683248199999999,0.020115392000000003,0.023577499,0.0,2.0,2.0
125x125,0.0,0.0,13.775860972,17.968623355000002,0.0,25.840839235,9.403991771,33.490681403,0.0,1.139882859,10.566995172999999,1.709879628,6.490995924,0.0,14.53459731,1.139882859,7.633929290999999,0.750048159,3.284621602,10.769780107999999,10.799390716,42.459742845,7.512881383,0.85494057,1.649354052,1.604988729,1.604988729,0.85494057,2.47408148,0.0,0.0,1.9948234290000002,27.483280775,24.224705145,0.0,1.139882859,14.759106995,3.389451385,0.824693815,2.279744406,0.0,1.61613409,2.534573443,0.0,0.0,164.28065754,1.9948234290000002,7.694407673,0.0,8.170628796999999,0.0,0.85494057,0.0,0.85494057,0.85494057,1.709879628,0.85494057,11.743184165999999,0.750048159,1.679634385,0.0,22.903208444999997,8.414271498,7.694407673,0.0,0.85494057,6.854726869,6.460749169,1.604988729,38.887494674,3.134684976,8.877892363,0.85494057,45.641481243,31.813904757999996,225.33137736,1.9948234290000002,42.913906905000005,2.366182249,0.85494057,5.636055354,6.554403679,25.542937798999997,0.750048159,0.750048159,0.0,3.960004147,0.750048159,0.0,0.824693815,3.6744563020000003,12.414979278,0.0,11.878073251,9.310541763,29.008947452,2.56475757,6.539525558999999,0.85494057,1.649354052,7.949151913,0.0,3.3290220500000003,1.61613409,8.159390896,1.709879628,3.0297925649999997,51.92589607,0.0,11.787653336999998,5.636055354,13.566622374999998,16.340222882,2.789236911,22.99198718,1.139882859,0.824693815,0.0,4.616318381,6.583348267,12.669691437,17.256141589000002,0.85494057,0.0,6.564257903,6.839529524,0.85494057,0.750048159,0.0,11.27156635,3.35923368,4.16982152,0.0,0.0,1.679634385,0.036717787,0.12283143599999999,0.06819613,0.089668786,0.00197471,0.126705813,0.0,0.0,0.0,0.0,0.208146642,0.0,1.16533121,0.0,0.07065118,0.043251021,1.5077121999999998,0.518427849,0.003393076,0.0,3.0,3.0
126x126,0.0,0.0,36.047735732,14.548849994000001,0.0,61.996085125,0.0,7.340498817,0.0,1.139882859,8.002237603,0.0,5.636055354,0.0,0.0,1.139882859,1.649354052,0.750048159,6.200615958,9.05990048,34.631175039,47.085616829,23.451060013,0.0,1.649354052,0.750048159,0.750048159,0.0,2.47408148,0.0,0.0,1.139882859,12.096260165,23.369764575,0.0,1.139882859,13.904166425,0.824693815,0.824693815,2.279744406,0.0,1.61613409,0.824693815,0.0,0.0,164.28065754,1.139882859,4.625873984,0.0,6.460749169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.048776493,0.750048159,0.824693815,0.0,32.505076482,1.5747419740000002,0.0,0.0,0.0,6.854726869,6.460749169,0.750048159,38.887494674,6.90561839,8.022951793,0.0,38.801951719,85.61073225999999,225.33137736,1.139882859,45.326174429000005,2.366182249,0.0,5.636055354,5.699463109,0.750048159,0.750048159,0.750048159,0.0,2.250124519,0.750048159,0.0,0.824693815,1.9645766740000001,7.285409405999999,0.0,2.47408148,1.61613409,1.649354052,0.0,6.539525558999999,0.0,1.649354052,1.9645766740000001,0.0,2.47408148,1.61613409,6.449511268,0.0,3.0297925649999997,51.92589607,0.0,4.948123813,5.636055354,11.856742746999998,29.361756052,2.789236911,2.47408148,1.139882859,0.824693815,0.0,13.868115429,4.873468639,12.669691437,11.27156635,0.0,0.0,6.564257903,0.0,0.0,0.750048159,0.0,11.27156635,1.649354052,0.750048159,0.0,0.0,23.951509145,0.025115972,0.13772477,0.103323996,0.129018435,0.00197471,0.156757458,0.0,0.452947761,0.0,0.157891858,0.131807832,0.0,1.720305819,0.013323,0.00895826,0.033758265999999995,1.401773641,0.5278643390000001,0.025038984,0.0,3.0,3.0
127x127,0.0,1.932715942,12.920920402,22.279568781000002,0.0,26.918614607000002,3.865416235,6.580041068,0.0,1.139882859,8.002237603,0.0,7.5687712959999995,0.0,0.0,1.139882859,3.5820699940000003,0.750048159,1.5747419740000002,12.925316715,2.250124519,42.459742845,4.948123813,0.0,7.447492422,2.682764101,2.682764101,0.0,2.47408148,0.0,0.0,1.139882859,48.818719585,27.235180810000003,1.932715942,3.072598801,13.904166425,4.69011005,0.824693815,2.279744406,0.0,19.01114289,2.757409757,0.0,0.0,164.28065754,1.139882859,1.932715942,0.0,23.855757969,0.0,0.0,0.0,0.0,0.0,21.25871045,11.59505302,5.981492435,0.750048159,0.824693815,0.0,20.561318684,1.5747419740000002,21.25871045,0.0,3.865416235,8.787442811,6.460749169,0.750048159,38.887494674,2.279744406,8.022951793,0.0,48.465457286,32.036741072,225.33137736,1.139882859,38.00709332300001,12.029687816,0.0,5.636055354,5.699463109,0.750048159,0.750048159,0.750048159,0.0,2.250124519,2.682764101,0.0,0.824693815,1.9645766740000001,18.880462426,0.0,21.802331799999997,9.346852877,61.560953002,5.79813837,6.539525558999999,1.932715942,1.649354052,1.9645766740000001,0.0,6.339497715,1.61613409,10.314927503,1.932715942,3.0297925649999997,51.92589607,0.0,10.746262182999999,5.636055354,11.856742746999998,17.417998254,2.789236911,2.47408148,1.139882859,0.824693815,0.0,4.616318381,4.873468639,18.467829807,19.002285137,0.0,3.865416235,6.564257903,1.932715942,3.865416235,0.750048159,3.865416235,11.27156635,5.514770287,8.480766946,0.0,0.0,0.824693815,0.025115972,0.12283143599999999,0.06819613,0.069171862,0.020359959,0.126705813,0.0,0.0,0.183308543,0.0,0.149686001,0.146909104,0.971804541,0.0,0.006120041,0.026267389,1.401773641,0.518427849,0.005324667,0.0,3.0,3.0
128x128,0.0,0.0,25.631109952,17.968623355000002,0.0,40.305954935,9.403991771,38.116555387000005,0.0,1.139882859,4.930939819,1.709879628,0.85494057,0.0,14.53459731,1.139882859,7.633929290999999,0.750048159,7.910495586,10.769780107999999,43.180441236,47.085616829,26.015817583,0.85494057,1.649354052,1.604988729,1.604988729,0.85494057,2.47408148,0.0,0.0,1.9948234290000002,16.211714425,1.679634385,0.0,1.139882859,9.123051641,3.389451385,0.824693815,2.279744406,0.0,1.61613409,2.534573443,0.0,0.0,164.28065754,1.9948234290000002,12.320281656999999,0.0,2.534573443,0.0,0.85494057,0.0,0.85494057,0.85494057,1.709879628,0.85494057,11.743184165999999,0.750048159,1.679634385,0.0,36.779682185,8.414271498,7.694407673,0.0,0.85494057,6.854726869,0.824693815,1.604988729,38.887494674,7.76055896,8.877892363,0.85494057,34.369914893,70.410429848,225.33137736,1.9948234290000002,52.165703953000005,2.366182249,0.85494057,0.0,6.554403679,25.542937798999997,0.750048159,0.750048159,0.0,3.960004147,0.750048159,0.0,0.824693815,3.6744563020000003,6.778923924000001,0.0,11.878073251,9.310541763,29.008947452,2.56475757,6.539525558999999,0.85494057,1.649354052,7.949151913,0.0,3.3290220500000003,1.61613409,8.159390896,1.709879628,3.0297925649999997,51.92589607,0.0,11.787653336999998,0.0,7.930567021,30.216696622,2.789236911,22.99198718,1.139882859,0.824693815,0.0,13.868115429,6.583348267,7.033636082999999,5.984575239,0.85494057,0.0,6.564257903,6.839529524,0.85494057,0.750048159,0.0,0.0,3.35923368,4.16982152,0.0,0.0,24.806449715,0.036717787,0.13772477,0.10047464,0.146041415,0.00197471,0.114852751,0.0,0.452947761,0.0,0.157891858,0.208146642,0.0,1.609274657,0.013323,0.07960943999999999,0.031307087,1.499824605,0.037474092,0.025038984,0.0,3.0,3.0
129x129,0.0,1.932715942,2.504294622,25.699342142000003,0.0,5.228484417,13.269408005999999,37.356097638,0.0,1.139882859,4.930939819,1.709879628,2.787656512,0.0,14.53459731,1.139882859,9.566645233,0.750048159,3.284621602,14.635196342999999,10.799390716,42.459742845,7.512881383,0.85494057,7.447492422,3.537704671,3.537704671,0.85494057,2.47408148,0.0,0.0,1.9948234290000002,52.934173845000004,5.54505062,1.932715942,3.072598801,9.123051641,7.254867620000001,0.824693815,2.279744406,0.0,19.01114289,4.467289385,0.0,0.0,164.28065754,1.9948234290000002,9.627123615,0.0,19.929582243,0.0,0.85494057,0.0,0.85494057,0.85494057,22.968590078,12.44999359,13.675900107999999,0.750048159,1.679634385,0.0,24.835924387,8.414271498,28.953118123,0.0,4.720356805,8.787442811,0.824693815,1.604988729,38.887494674,3.134684976,8.877892363,0.85494057,44.03342046,16.83643866,225.33137736,1.9948234290000002,44.846622847000006,12.029687816,0.85494057,0.0,6.554403679,25.542937798999997,0.750048159,0.750048159,0.0,3.960004147,2.682764101,0.0,0.824693815,3.6744563020000003,18.373976944,0.0,31.206323571,17.04126055,88.920546402,8.36289594,6.539525558999999,2.787656512,1.649354052,7.949151913,0.0,7.194438285,1.61613409,12.024807131,3.64259557,3.0297925649999997,51.92589607,0.0,17.585791707,0.0,7.930567021,18.272938824,2.789236911,22.99198718,1.139882859,0.824693815,0.0,4.616318381,6.583348267,12.831774453,13.715294025999999,0.85494057,3.865416235,6.564257903,8.772245466,4.720356805,0.750048159,3.865416235,0.0,7.2246499150000005,11.900540307,0.0,0.0,1.679634385,0.036717787,0.12283143599999999,0.065346774,0.086194842,0.020359959,0.084801106,0.0,0.0,0.183308543,0.0,0.226024811,0.146909104,0.8607733790000001,0.0,0.076771221,0.02381621,1.499824605,0.028037602,0.005324667,0.0,3.0,3.0
130x130,0.0,1.932715942,24.776169382,22.279568781000002,0.0,41.383730307,3.865416235,11.205915052,0.0,1.139882859,2.366182249,0.0,1.932715942,0.0,0.0,1.139882859,3.5820699940000003,0.750048159,6.200615958,12.925316715,34.631175039,47.085616829,23.451060013,0.0,7.447492422,2.682764101,2.682764101,0.0,2.47408148,0.0,0.0,1.139882859,37.547153235,4.69011005,1.932715942,3.072598801,8.268111071,4.69011005,0.824693815,2.279744406,0.0,19.01114289,2.757409757,0.0,0.0,164.28065754,1.139882859,6.558589926,0.0,18.219702615,0.0,0.0,0.0,0.0,0.0,21.25871045,11.59505302,5.981492435,0.750048159,0.824693815,0.0,34.437792424,1.5747419740000002,21.25871045,0.0,3.865416235,8.787442811,0.824693815,0.750048159,38.887494674,6.90561839,8.022951793,0.0,37.193890936,70.633266162,225.33137736,1.139882859,47.25889037100001,12.029687816,0.0,0.0,5.699463109,0.750048159,0.750048159,0.750048159,0.0,2.250124519,2.682764101,0.0,0.824693815,1.9645766740000001,13.244407072,0.0,21.802331799999997,9.346852877,61.560953002,5.79813837,6.539525558999999,1.932715942,1.649354052,1.9645766740000001,0.0,6.339497715,1.61613409,10.314927503,1.932715942,3.0297925649999997,51.92589607,0.0,10.746262182999999,0.0,6.2206873929999995,31.294471994000002,2.789236911,2.47408148,1.139882859,0.824693815,0.0,13.868115429,4.873468639,12.831774453,7.730718787,0.0,3.865416235,6.564257903,1.932715942,3.865416235,0.750048159,3.865416235,0.0,5.514770287,8.480766946,0.0,0.0,23.951509145,0.025115972,0.13772477,0.10047464,0.12554449099999998,0.020359959,0.114852751,0.0,0.452947761,0.183308543,0.157891858,0.149686001,0.146909104,1.4157479880000001,0.013323,0.015078300999999999,0.014323454999999999,1.393886046,0.037474092,0.026970575,0.0,3.0,3.0
131x131,0.0,0.0,35.25332225,16.319269303000002,0.0,62.02633188,9.403991771,37.291861572,0.0,1.139882859,10.566995172999999,1.709879628,6.490995924,0.0,14.53459731,1.139882859,5.984575239,0.750048159,7.085801771,10.769780107999999,43.180441236,15.748596479,21.06769377,0.85494057,0.0,1.604988729,1.604988729,0.85494057,0.0,0.0,0.0,1.9948234290000002,26.65858696,23.40001133,0.0,1.139882859,14.759106995,2.56475757,0.0,2.279744406,0.0,1.61613409,1.709879628,0.0,0.0,164.28065754,1.9948234290000002,12.320281656999999,0.0,7.345934981999999,0.0,0.85494057,0.0,0.85494057,0.85494057,1.709879628,0.85494057,8.444455832,0.750048159,0.85494057,0.0,35.130328133,7.589577683,7.694407673,0.0,0.85494057,6.0300330540000004,5.636055354,1.604988729,38.062800859,7.76055896,3.105065089,0.85494057,19.250978733,74.126768798,225.33137736,1.9948234290000002,52.165703953000005,2.366182249,0.85494057,5.636055354,6.554403679,25.542937798999997,0.750048159,0.750048159,0.0,3.960004147,0.750048159,0.0,0.0,2.849762487,10.765625226000001,0.0,9.403991771,9.310541763,27.3595934,2.56475757,4.890171507,0.85494057,0.0,7.124458098,0.0,0.85494057,1.61613409,8.159390896,1.709879628,3.0297925649999997,1.61613409,0.0,6.839529524,5.636055354,12.741928559999998,17.847663482,1.139882859,20.5179057,1.139882859,0.0,0.0,13.868115429,2.459927787,10.195609956999999,17.256141589000002,0.85494057,0.0,1.61613409,6.839529524,0.85494057,0.750048159,0.0,11.27156635,1.709879628,4.16982152,0.0,0.0,23.9817559,0.011601815,0.13772477,0.07176279299999999,0.12200549399999999,0.0,0.156757458,0.0,0.452947761,0.0,0.157891858,0.208146642,0.0,2.064834281,0.013323,0.07960943999999999,0.052688775,1.2209745759999997,0.499826737,0.021645908,0.0,3.0,3.0
132x132,0.0,1.932715942,12.12650692,24.049988090000003,0.0,26.948861362000002,13.269408005999999,36.531403823,0.0,1.139882859,10.566995172999999,1.709879628,8.423711866,0.0,14.53459731,1.139882859,7.9172911809999995,0.750048159,2.459927787,14.635196342999999,10.799390716,11.122722495,2.56475757,0.85494057,5.79813837,3.537704671,3.537704671,0.85494057,0.0,0.0,0.0,1.9948234290000002,63.38104638,27.265427565000003,1.932715942,3.072598801,14.759106995,6.430173805,0.0,2.279744406,0.0,19.01114289,3.64259557,0.0,0.0,164.28065754,1.9948234290000002,9.627123615,0.0,24.740943782,0.0,0.85494057,0.0,0.85494057,0.85494057,22.968590078,12.44999359,10.377171773999999,0.750048159,0.85494057,0.0,23.186570335,7.589577683,28.953118123,0.0,4.720356805,7.962748996,5.636055354,1.604988729,38.062800859,3.134684976,3.105065089,0.85494057,28.914484299999998,20.55277761,225.33137736,1.9948234290000002,44.846622847000006,12.029687816,0.85494057,5.636055354,6.554403679,25.542937798999997,0.750048159,0.750048159,0.0,3.960004147,2.682764101,0.0,0.0,2.849762487,22.360678246,0.0,28.732242090999996,17.04126055,87.27119235,8.36289594,4.890171507,2.787656512,0.0,7.124458098,0.0,4.720356805,1.61613409,12.024807131,3.64259557,3.0297925649999997,1.61613409,0.0,12.637667894,5.636055354,12.741928559999998,5.903905684,1.139882859,20.5179057,1.139882859,0.0,0.0,4.616318381,2.459927787,15.993748326999999,24.986860376000003,0.85494057,3.865416235,1.61613409,8.772245466,4.720356805,0.750048159,3.865416235,11.27156635,5.575295863,11.900540307,0.0,0.0,0.85494057,0.011601815,0.12283143599999999,0.036634927,0.062158921,0.018385249,0.126705813,0.0,0.0,0.183308543,0.0,0.226024811,0.146909104,1.316333003,0.0,0.076771221,0.045197898,1.2209745759999997,0.490390247,0.001931591,0.0,3.0,3.0
