coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Endothelial2,ODMature4,permutationTracker
131x131,0.690985953,7.8650655590000005,20.923480503,5.698398388,0.34548853,13.564316237,9.305861118,7.835311111000001,1.294457406,0.0,15.49580023,0.0,34.8426132,1.299905543,0.615883328,0.716919764,10.86564147,2.7078112599999997,2.0113771700000003,17.653936773999998,2.016825307,5.077087637,1.231772901,0.961371858,0.34548853,1.727470111,2.5316784439999998,4.403967012,5.545178898,0.34548853,1.652362628,0.0,6.980886547,7.871319045,0.0,1.433828655,0.961371858,2.588888782,0.0,0.615883328,44.424421708,0.0,18.095618164999998,5.878776498000001,0.0,7.708671584,1.231772901,3.9216918740000004,3.738847281,21.415862398,0.0,2.526230307,1.294457406,6.839636304,0.0,46.387399990000006,1.990891496,9.865486082,1.299905543,0.716919764,0.0,37.863432793,6.840479063,3.5502606400000003,0.0,1.5772614310000002,4.919741008,3.5611853470000003,0.0,3.9708791440000004,37.760851431,109.404670176,0.0,0.716919764,38.769825520999994,37.401939037999995,1.948692665,30.664658601,4.6305885700000005,3.450699472,0.34548853,5.352892121,1.294457406,1.0364793,0.34548853,0.0,12.481009063,9.868737298,23.601322273,1.407905717,0.0,0.690985953,1.0364793,10.818282441000001,3.21721626,126.39653003999999,3.883261708,10.364803337000001,5.018269534,4.110276423,3.883261708,0.0,0.690985953,127.576640584,5.709323095,0.961371858,0.0,1.985443359,2.88408596,335.12154984999995,0.34548853,2.945302019,59.65515327599999,0.34548853,0.0,0.716919764,1.062408294,0.690985953,15.842381762,8.805078778999999,4.491487508,29.65919811,1.062408294,0.961371858,3.5167660190000003,6.008076316,3.663739798,1.922758854,3.04785647,9.861561034,8.874323751999999,0.34548853,0.0,0.0,21.584001187,0.0,0.243513838,0.109949412,0.183339396,0.0,0.15192093499999998,14.617430493999999,0.259099077,0.0,0.002651482,0.082738771,0.0,2.081423134,0.00462805,0.13390843,0.09919761,0.0520939,0.0,0.071104746,0.0,3.0,3.0,"[[0, 1, 2], [1, 2, 3]]"
132x132,0.690985953,7.8650655590000005,18.055805265,5.698398388,0.34548853,12.130487582,22.091518973,7.118391347000001,1.294457406,0.0,15.49580023,0.0,34.8426132,1.299905543,0.615883328,0.0,12.02050312,1.990891496,1.294457406,16.937017009999998,1.299905543,3.643258982,1.231772901,0.961371858,0.34548853,1.727470111,2.5316784439999998,4.403967012,5.545178898,0.34548853,6.39180897,0.0,6.263966783,7.871319045,0.0,0.0,0.961371858,16.808375292,0.0,0.615883328,75.885600993,0.0,22.835064507,1.5772614310000002,0.0,12.448117926,1.231772901,3.2047721100000004,3.021927517,30.894383685,0.0,2.526230307,1.294457406,21.059122814,0.0,53.155978350000005,6.730337838,18.627087605,1.299905543,0.0,0.0,37.146513029,6.123559299,8.289706982,0.0,1.5772614310000002,4.919741008,3.5611853470000003,0.0,3.9708791440000004,28.161193493,86.460488446,0.0,0.0,35.902150283,36.685019274,1.231772901,63.838987911,3.9136688060000004,6.039351885,0.34548853,5.352892121,1.294457406,1.0364793,5.084934872,0.0,37.333861711,6.284152606,36.541421383,0.690985953,0.0,0.690985953,1.0364793,14.840809019000002,3.21721626,126.39653003999999,8.62270805,19.843324624,5.018269534,2.676447768,3.883261708,0.0,5.430432295,126.85972082,5.709323095,0.961371858,0.0,1.985443359,2.88408596,203.367192437,0.34548853,2.945302019,96.851707142,0.34548853,4.739446342,0.0,0.34548853,0.690985953,15.125461998,5.220494087,4.491487508,33.12429722,0.34548853,0.961371858,3.5167660190000003,9.313694003,2.946820034,1.922758854,2.330936706,9.861561034,8.874323751999999,0.34548853,4.739446342,0.0,31.062522473999998,0.018302477,0.22013907500000002,0.076233979,0.222222905,0.0,0.112173159,11.059666084999998,0.48295417100000004,0.0,0.0,0.106360081,0.0,3.5290206289999997,0.0,0.236125163,0.072884208,0.06653382199999999,0.095721037,0.042115111,0.0,3.0,3.0,"[[0, 1, 2], [1, 2, 4]]"
133x133,0.690985953,7.8650655590000005,20.923480503,5.698398388,0.34548853,13.564316237,23.525347628,7.835311111000001,1.294457406,0.0,15.49580023,0.0,34.8426132,1.299905543,0.615883328,0.716919764,15.605087812,2.7078112599999997,2.0113771700000003,17.653936773999998,2.016825307,5.077087637,1.231772901,0.961371858,0.34548853,1.727470111,2.5316784439999998,4.403967012,5.545178898,0.34548853,6.39180897,0.0,6.980886547,7.871319045,0.0,1.433828655,0.961371858,16.808375292,0.0,0.615883328,65.382292108,0.0,22.835064507,5.878776498000001,0.0,12.448117926,1.231772901,3.9216918740000004,3.738847281,30.894383685,0.0,2.526230307,1.294457406,21.059122814,0.0,48.389014700000004,6.730337838,19.344007369,1.299905543,0.716919764,0.0,37.863432793,4.014698997,8.289706982,0.0,1.5772614310000002,4.919741008,3.5611853470000003,0.0,3.9708791440000004,39.674517707,69.844478376,0.0,0.716919764,38.769825520999994,37.401939037999995,1.948692665,61.013207845,4.6305885700000005,8.190145814000001,0.34548853,5.352892121,1.294457406,1.0364793,5.084934872,0.0,40.918446403,9.868737298,41.644149428000006,1.407905717,0.0,0.690985953,1.0364793,12.731948717,3.21721626,126.39653003999999,8.62270805,17.017544558,5.018269534,4.110276423,3.883261708,0.0,5.430432295,127.576640584,5.709323095,0.961371858,0.0,1.985443359,2.88408596,228.73089033699998,0.34548853,2.945302019,77.78602110599999,0.34548853,4.739446342,0.716919764,1.062408294,0.690985953,15.842381762,8.805078778999999,4.491487508,41.052904553999994,1.062408294,0.961371858,0.690985953,10.747522658000001,3.663739798,1.922758854,3.04785647,9.861561034,3.222664397,0.34548853,4.739446342,0.0,28.236742407999998,0.018302477,0.15737043600000003,0.084814557,0.229897145,0.0,0.12815659000000001,10.609097284999999,0.48295417100000004,0.0,0.002651482,0.07659506299999999,0.0,3.5290206289999997,0.00462805,0.17812191700000002,0.033171112,0.099844697,0.095721037,0.042577028,0.0,3.0,3.0,"[[0, 1, 2], [1, 3, 4]]"
134x134,0.690985953,7.8650655590000005,20.923480503,5.698398388,0.34548853,11.716709577,22.909464299999996,5.987704451000001,1.294457406,0.0,14.879916902,0.0,34.226729872,1.299905543,0.0,0.716919764,14.373314911000001,2.7078112599999997,2.0113771700000003,17.653936773999998,2.016825307,4.461204309,0.0,0.34548853,0.34548853,1.727470111,1.299905543,4.403967012,5.545178898,0.34548853,5.775925642,0.0,4.517348203,7.255435717,0.0,1.433828655,0.34548853,16.808375292,0.0,0.0,62.012357158,0.0,20.371526163,4.647003597,0.0,11.216345024999999,0.0,3.305808546,3.738847281,30.894383685,0.0,1.294457406,1.294457406,21.059122814,0.0,48.10146075,6.730337838,19.344007369,1.299905543,0.716919764,0.0,32.936363562,6.224595735,7.6738236539999996,0.0,0.34548853,4.919741008,2.945302019,0.0,3.9708791440000004,32.029331573,71.839078386,0.0,0.716919764,36.306287176999994,37.401939037999995,0.716919764,43.513449730999994,3.398815669,8.190145814000001,0.34548853,5.352892121,1.294457406,1.0364793,5.084934872,0.0,36.607278879999996,6.173473474,41.137012565000006,1.407905717,0.0,0.690985953,1.0364793,14.325955881999999,1.985443359,126.39653003999999,8.62270805,18.611551722999998,5.018269534,4.110276423,3.883261708,0.0,5.430432295,125.729033924,5.709323095,0.34548853,0.0,1.985443359,1.0364793,267.61706008699997,0.34548853,2.945302019,75.39468040599999,0.34548853,4.739446342,0.716919764,1.062408294,0.690985953,15.226498434,6.957472119,4.491487508,38.335788879000006,1.062408294,0.34548853,3.5167660190000003,10.747522658000001,3.04785647,0.690985953,3.04785647,9.861561034,7.642550850999999,0.34548853,4.739446342,0.0,20.591556274,0.018302477,0.187945349,0.077661124,0.22157259699999998,0.0,0.11570325,10.09490239,0.48295417100000004,0.0,0.002651482,0.103755863,0.0,3.5129855560000003,0.00462805,0.160219979,0.0923399,0.099844697,0.095721037,0.057517353,0.0,3.0,3.0,"[[0, 1, 2], [2, 3, 4]]"
135x135,0.690985953,3.9818038510000004,16.308197179,8.474077185,0.34548853,14.654358569000001,6.512641742,5.370783261000001,0.0,0.0,16.272069769999998,0.0,40.34211072,1.299905543,0.615883328,0.841280696,19.031483342999998,2.832172192,0.0,7.422961426,1.299905543,17.845233492,1.231772901,0.961371858,0.34548853,1.727470111,3.37295914,8.790948487,5.545178898,3.186185122,1.652362628,0.0,14.469276651,10.395190032,0.0,0.0,0.961371858,3.681977288,0.0,0.615883328,37.972127363,5.681438881,9.810500517000001,1.5772614310000002,2.840696592,6.414214178,4.913750189,6.297322209,4.568166703,109.78590131899999,3.681977288,1.231772901,0.841280696,8.38587549,2.840696592,34.198760410000006,4.831588088,3.9058613490000003,1.299905543,0.0,0.0,28.341859909000004,18.327160535000004,3.80206845,2.840696592,2.4185421270000003,1.0364793,3.5611853470000003,0.0,1.381990362,23.356729356,118.484551176,0.0,0.841280696,46.048495243,7.75116261,1.231772901,31.894072182,3.9136688060000004,9.822164765,0.34548853,5.604699931,2.840696592,1.0364793,0.34548853,0.0,7.601966965,4.53654452,12.846934872999999,0.690985953,0.0,12.894587189000001,1.0364793,19.716075131,1.922758854,133.94948427199998,0.0,16.188739890999997,11.540989111,1.381990362,0.0,0.0,3.531682545,82.704668492,9.074481417000001,0.961371858,2.840696592,1.5322666489999999,3.7253666560000003,204.934801359,1.186769226,3.786582715,61.462104499,0.34548853,0.841280696,0.0,0.34548853,0.690985953,16.808025428999997,5.220494087,5.332768204,12.432584688999999,0.34548853,3.80206845,3.5167660190000003,20.574327912999998,1.652362628,2.7640395499999997,2.719042731,7.272672252,11.715020344,4.027465818,0.0,0.0,17.247536568,0.0,0.225132685,0.113487696,0.17789703199999998,0.0,0.14342491699999999,10.268777816,0.276621344,0.0,0.0,0.065948926,0.014365337,2.170837259,0.0,0.13390843,0.07971433,0.291875643,0.0,0.051278299,0.223626855,3.0,3.0,"[[0, 1, 3], [0, 1, 2]]"
136x136,0.690985953,3.9818038510000004,19.175872417,8.474077185,0.34548853,16.088187224000002,7.946470397,6.087703025000001,0.0,0.0,16.272069769999998,0.0,40.34211072,1.299905543,0.615883328,1.5582004600000001,22.616068034999998,3.549091956,0.716919764,8.13988119,2.016825307,19.279062146999998,1.231772901,0.961371858,0.34548853,1.727470111,3.37295914,8.790948487,5.545178898,3.186185122,1.652362628,0.0,15.186196415,10.395190032,0.0,1.433828655,0.961371858,3.681977288,0.0,0.615883328,27.468818477999996,5.681438881,9.810500517000001,5.878776498000001,2.840696592,6.414214178,4.913750189,7.014241973,5.285086467,109.78590131899999,3.681977288,1.231772901,0.841280696,8.38587549,2.840696592,29.43179676,4.831588088,4.622781113,1.299905543,0.716919764,0.0,29.058779673000004,16.218300233,3.80206845,2.840696592,2.4185421270000003,1.0364793,3.5611853470000003,0.0,1.381990362,34.870053569999996,101.868541106,0.0,1.5582004600000001,48.916170480999995,8.468082374,1.948692665,29.068292116,4.6305885700000005,11.972958694,0.34548853,5.604699931,2.840696592,1.0364793,0.34548853,0.0,11.186551656999999,8.121129212,17.949662918,1.407905717,0.0,12.894587189000001,1.0364793,17.607214829,1.922758854,133.94948427199998,0.0,13.362959824999999,11.540989111,2.815819017,0.0,0.0,3.531682545,83.42158825599999,9.074481417000001,0.961371858,2.840696592,1.5322666489999999,3.7253666560000003,230.29849925899998,1.186769226,3.786582715,42.396418463,0.34548853,0.841280696,0.716919764,1.062408294,0.690985953,17.524945192999997,8.805078778999999,5.332768204,20.361192023,1.062408294,3.80206845,0.690985953,22.008156567999997,2.369282392,2.7640395499999997,3.435962495,7.272672252,6.063360989,4.027465818,0.0,0.0,14.421756502,0.0,0.162364046,0.122068274,0.185571272,0.0,0.15940834799999998,9.818209016,0.276621344,0.0,0.002651482,0.036183908,0.014365337,2.170837259,0.00462805,0.075905184,0.040001234,0.32518651800000004,0.0,0.051740216,0.223626855,3.0,3.0,"[[0, 1, 3], [0, 1, 3]]"
137x137,0.690985953,3.9818038510000004,16.308197179,8.474077185,0.34548853,14.654358569000001,20.732128252,5.370783261000001,0.0,0.0,16.272069769999998,0.0,40.34211072,1.299905543,0.615883328,0.841280696,23.770929685,2.832172192,0.0,7.422961426,1.299905543,17.845233492,1.231772901,0.961371858,0.34548853,1.727470111,3.37295914,8.790948487,5.545178898,3.186185122,6.39180897,0.0,14.469276651,10.395190032,0.0,0.0,0.961371858,17.901463797999998,0.0,0.615883328,58.929997762999996,5.681438881,14.549946859000002,1.5772614310000002,2.840696592,11.153660519999999,4.913750189,6.297322209,4.568166703,119.26442260599998,3.681977288,1.231772901,0.841280696,22.605362,2.840696592,36.200375120000004,9.571034430000001,13.384382636,1.299905543,0.0,0.0,28.341859909000004,15.501380469000003,8.541514792000001,2.840696592,2.4185421270000003,1.0364793,3.5611853470000003,0.0,1.381990362,25.270395632,78.924359376,0.0,0.841280696,46.048495243,7.75116261,1.231772901,62.242621426,3.9136688060000004,14.561611107000001,0.34548853,5.604699931,2.840696592,1.0364793,5.084934872,0.0,36.039404305,4.53654452,30.889762028,0.690985953,0.0,12.894587189000001,1.0364793,21.629741407,1.922758854,133.94948427199998,4.739446342,22.841481111999997,11.540989111,1.381990362,0.0,0.0,8.271128887,82.704668492,9.074481417000001,0.961371858,2.840696592,1.5322666489999999,3.7253666560000003,98.544141846,1.186769226,3.786582715,79.59297232899999,0.34548853,5.580727038,0.0,0.34548853,0.690985953,16.808025428999997,5.220494087,5.332768204,23.826291132999998,0.34548853,3.80206845,0.690985953,25.313774255,1.652362628,2.7640395499999997,2.719042731,7.272672252,6.063360989,4.027465818,4.739446342,0.0,23.900277789,0.018302477,0.13898928300000002,0.088352841,0.224454781,0.0,0.11966057199999999,6.260444606999999,0.500476438,0.0,0.0,0.05980521799999999,0.014365337,3.618434754,0.0,0.17812191700000002,0.013687832,0.33962644000000003,0.095721037,0.022750581,0.223626855,3.0,3.0,"[[0, 1, 3], [0, 1, 4]]"
138x138,0.690985953,3.9818038510000004,19.175872417,8.474077185,0.34548853,14.240580564,7.330587069,4.240096365,0.0,0.0,15.656186442,0.0,39.726227392,1.299905543,0.0,1.5582004600000001,21.384295134,3.549091956,0.716919764,8.13988119,2.016825307,18.663178819,0.0,0.34548853,0.34548853,1.727470111,2.141186239,8.790948487,5.545178898,3.186185122,1.0364793,0.0,12.722658071,9.779306704,0.0,1.433828655,0.34548853,3.681977288,0.0,0.0,24.098883528,5.681438881,7.3469621730000005,4.647003597,2.840696592,5.182441277,3.681977288,6.398358645,5.285086467,109.78590131899999,3.681977288,0.0,0.841280696,8.38587549,2.840696592,29.14424281,4.831588088,4.622781113,1.299905543,0.716919764,0.0,24.131710442000003,18.428196971000002,3.186185122,2.840696592,1.186769226,1.0364793,2.945302019,0.0,1.381990362,27.224867436,103.863141116,0.0,1.5582004600000001,46.452632136999995,8.468082374,0.716919764,11.568534002,3.398815669,11.972958694,0.34548853,5.604699931,2.840696592,1.0364793,0.34548853,0.0,6.875384134,4.425865388,17.442526055000002,1.407905717,0.0,12.894587189000001,1.0364793,19.201221994,0.690985953,133.94948427199998,0.0,14.95696699,11.540989111,2.815819017,0.0,0.0,3.531682545,81.573981596,9.074481417000001,0.34548853,2.840696592,1.5322666489999999,1.877759996,269.184669009,1.186769226,3.786582715,40.005077763,0.34548853,0.841280696,0.716919764,1.062408294,0.690985953,16.909061864999998,6.957472119,5.332768204,17.644076348,1.062408294,3.186185122,3.5167660190000003,22.008156567999997,1.7533990640000001,1.5322666489999999,3.435962495,7.272672252,10.483247443,4.027465818,0.0,0.0,6.776570368,0.0,0.192938959,0.114914841,0.17724672400000002,0.0,0.146955008,9.304014121,0.276621344,0.0,0.002651482,0.063344708,0.014365337,2.154802186,0.00462805,0.058003246,0.099170022,0.32518651800000004,0.0,0.066680541,0.223626855,3.0,3.0,"[[0, 1, 3], [0, 2, 3]]"
139x139,0.690985953,3.9818038510000004,16.308197179,8.474077185,0.34548853,12.806751909,20.116244924,3.5231766010000003,0.0,0.0,15.656186442,0.0,39.726227392,1.299905543,0.0,0.841280696,22.539156784,2.832172192,0.0,7.422961426,1.299905543,17.229350164,0.0,0.34548853,0.34548853,1.727470111,2.141186239,8.790948487,5.545178898,3.186185122,5.775925642,0.0,12.005738307,9.779306704,0.0,0.0,0.34548853,17.901463797999998,0.0,0.0,55.560062813,5.681438881,12.086408515,0.34548853,2.840696592,9.921887619,3.681977288,5.681438881,4.568166703,119.26442260599998,3.681977288,0.0,0.841280696,22.605362,2.840696592,35.91282117,9.571034430000001,13.384382636,1.299905543,0.0,0.0,23.414790678000003,17.711277207000002,7.925631464,2.840696592,1.186769226,1.0364793,2.945302019,0.0,1.381990362,17.625209498,80.918959386,0.0,0.841280696,43.584956899,7.75116261,0.0,44.742863312,2.681895905,14.561611107000001,0.34548853,5.604699931,2.840696592,1.0364793,5.084934872,0.0,31.728236782,0.841280696,30.382625165,0.690985953,0.0,12.894587189000001,1.0364793,23.223748572,0.690985953,133.94948427199998,4.739446342,24.435488276999997,11.540989111,1.381990362,0.0,0.0,8.271128887,80.857061832,9.074481417000001,0.34548853,2.840696592,1.5322666489999999,1.877759996,137.430311596,1.186769226,3.786582715,77.20163162899999,0.34548853,5.580727038,0.0,0.34548853,0.690985953,16.192142100999998,3.3728874269999998,5.332768204,21.109175458,0.34548853,3.186185122,3.5167660190000003,25.313774255,1.0364793,1.5322666489999999,2.719042731,7.272672252,10.483247443,4.027465818,4.739446342,0.0,16.255091655,0.018302477,0.169564196,0.081199408,0.216130233,0.0,0.10720723199999999,5.746249711999999,0.500476438,0.0,0.0,0.086966018,0.014365337,3.6023996809999996,0.0,0.160219979,0.07285662,0.33962644000000003,0.095721037,0.037690905999999996,0.223626855,3.0,3.0,"[[0, 1, 3], [0, 2, 4]]"
140x140,0.690985953,3.9818038510000004,19.175872417,8.474077185,0.34548853,14.240580564,21.550073579,4.240096365,0.0,0.0,15.656186442,0.0,39.726227392,1.299905543,0.0,1.5582004600000001,26.123741476,3.549091956,0.716919764,8.13988119,2.016825307,18.663178819,0.0,0.34548853,0.34548853,1.727470111,2.141186239,8.790948487,5.545178898,3.186185122,5.775925642,0.0,12.722658071,9.779306704,0.0,1.433828655,0.34548853,17.901463797999998,0.0,0.0,45.056753928,5.681438881,12.086408515,4.647003597,2.840696592,9.921887619,3.681977288,6.398358645,5.285086467,119.26442260599998,3.681977288,0.0,0.841280696,22.605362,2.840696592,31.14585752,9.571034430000001,14.1013024,1.299905543,0.716919764,0.0,24.131710442000003,15.602416905000002,7.925631464,2.840696592,1.186769226,1.0364793,2.945302019,0.0,1.381990362,29.138533712,64.302949316,0.0,1.5582004600000001,46.452632136999995,8.468082374,0.716919764,41.917083246,3.398815669,16.712405036,0.34548853,5.604699931,2.840696592,1.0364793,5.084934872,0.0,35.312821473999996,4.425865388,35.48535321,1.407905717,0.0,12.894587189000001,1.0364793,21.11488827,0.690985953,133.94948427199998,4.739446342,21.609708210999997,11.540989111,2.815819017,0.0,0.0,8.271128887,81.573981596,9.074481417000001,0.34548853,2.840696592,1.5322666489999999,1.877759996,162.794009496,1.186769226,3.786582715,58.135945593,0.34548853,5.580727038,0.716919764,1.062408294,0.690985953,16.909061864999998,6.957472119,5.332768204,29.037782792,1.062408294,3.186185122,0.690985953,26.747602909999998,1.7533990640000001,1.5322666489999999,3.435962495,7.272672252,4.831588088,4.027465818,4.739446342,0.0,13.429311589,0.018302477,0.106795557,0.089779986,0.223804473,0.0,0.12319066299999999,5.295680912,0.500476438,0.0,0.002651482,0.057201,0.014365337,3.6023996809999996,0.00462805,0.102216733,0.033143524,0.37293731500000005,0.095721037,0.038152823,0.223626855,3.0,3.0,"[[0, 1, 3], [0, 3, 4]]"
141x141,0.690985953,3.9818038510000004,19.175872417,5.633380593,0.34548853,16.088187224000002,7.946470397,6.087703025000001,0.0,0.0,16.272069769999998,0.0,40.34211072,1.299905543,0.615883328,1.5582004600000001,11.253747494999999,3.549091956,0.716919764,8.13988119,2.016825307,5.077087637,1.231772901,0.961371858,0.34548853,1.727470111,3.37295914,3.109509606,5.545178898,0.34548853,1.652362628,0.0,9.504757534,10.395190032,0.0,1.433828655,0.961371858,0.841280696,0.0,0.615883328,44.424421708,0.0,9.810500517000001,5.878776498000001,0.0,6.414214178,2.073053597,1.332803092,2.4443898749999997,13.197096319,0.841280696,1.231772901,0.841280696,5.545178898,0.0,46.387399990000006,1.990891496,4.622781113,1.299905543,0.716919764,0.0,29.058779673000004,7.681759759,0.961371858,0.0,2.4185421270000003,1.0364793,3.5611853470000003,0.0,1.381990362,37.695833636,110.180939716,0.0,1.5582004600000001,43.234731599999996,8.468082374,1.948692665,31.894072182,4.6305885700000005,3.450699472,0.34548853,2.764003339,0.0,1.0364793,0.34548853,0.0,11.186551656999999,8.121129212,23.601322273,1.407905717,0.0,1.5322666489999999,1.0364793,9.070674355000001,1.922758854,125.42722504999999,0.0,16.188739890999997,5.85955023,2.815819017,0.0,0.0,0.690985953,80.58089166399999,9.074481417000001,0.961371858,0.0,1.5322666489999999,3.7253666560000003,337.64542083699996,1.186769226,3.786582715,62.179024263,0.34548853,0.841280696,0.716919764,1.062408294,0.690985953,17.524945192999997,8.805078778999999,5.332768204,23.186972089,1.062408294,0.961371858,3.5167660190000003,2.124814608,2.369282392,2.7640395499999997,3.435962495,7.272672252,8.874323751999999,1.186769226,0.0,0.0,17.247536568,0.0,0.251429545,0.147203129,0.20286748999999998,0.0,0.183172693,14.617430493999999,0.276621344,0.0,0.002651482,0.082738771,0.0,2.170837259,0.00462805,0.13390843,0.09919761,0.0520939,0.0,0.080267934,0.0,3.0,3.0,"[[0, 1, 3], [1, 2, 3]]"
142x142,0.690985953,3.9818038510000004,16.308197179,5.633380593,0.34548853,14.654358569000001,20.732128252,5.370783261000001,0.0,0.0,16.272069769999998,0.0,40.34211072,1.299905543,0.615883328,0.841280696,12.408609145,2.832172192,0.0,7.422961426,1.299905543,3.643258982,1.231772901,0.961371858,0.34548853,1.727470111,3.37295914,3.109509606,5.545178898,0.34548853,6.39180897,0.0,8.78783777,10.395190032,0.0,0.0,0.961371858,15.060767206,0.0,0.615883328,75.885600993,0.0,14.549946859000002,1.5772614310000002,0.0,11.153660519999999,2.073053597,0.615883328,1.727470111,22.675617606,0.841280696,1.231772901,0.841280696,19.764665408,0.0,53.155978350000005,6.730337838,13.384382636,1.299905543,0.0,0.0,28.341859909000004,6.964839995,5.7008182,0.0,2.4185421270000003,1.0364793,3.5611853470000003,0.0,1.381990362,28.096175698,87.236757986,0.0,0.841280696,40.367056362,7.75116261,1.231772901,65.06840149199999,3.9136688060000004,6.039351885,0.34548853,2.764003339,0.0,1.0364793,5.084934872,0.0,36.039404305,4.53654452,36.541421383,0.690985953,0.0,1.5322666489999999,1.0364793,13.093200933000002,1.922758854,125.42722504999999,4.739446342,25.667261177999997,5.85955023,1.381990362,0.0,0.0,5.430432295,79.8639719,9.074481417000001,0.961371858,0.0,1.5322666489999999,3.7253666560000003,205.891063424,1.186769226,3.786582715,99.37557812899999,0.34548853,5.580727038,0.0,0.34548853,0.690985953,16.808025428999997,5.220494087,5.332768204,26.652071198999998,0.34548853,0.961371858,3.5167660190000003,5.430432295,1.652362628,2.7640395499999997,2.719042731,7.272672252,8.874323751999999,1.186769226,4.739446342,0.0,26.726057855,0.018302477,0.228054782,0.113487696,0.241750999,0.0,0.14342491699999999,11.059666084999998,0.500476438,0.0,0.0,0.106360081,0.0,3.618434754,0.0,0.236125163,0.072884208,0.06653382199999999,0.095721037,0.051278299,0.0,3.0,3.0,"[[0, 1, 3], [1, 2, 4]]"
143x143,0.690985953,3.9818038510000004,19.175872417,5.633380593,0.34548853,16.088187224000002,22.165956906999998,6.087703025000001,0.0,0.0,16.272069769999998,0.0,40.34211072,1.299905543,0.615883328,1.5582004600000001,15.993193837,3.549091956,0.716919764,8.13988119,2.016825307,5.077087637,1.231772901,0.961371858,0.34548853,1.727470111,3.37295914,3.109509606,5.545178898,0.34548853,6.39180897,0.0,9.504757534,10.395190032,0.0,1.433828655,0.961371858,15.060767206,0.0,0.615883328,65.382292108,0.0,14.549946859000002,5.878776498000001,0.0,11.153660519999999,2.073053597,1.332803092,2.4443898749999997,22.675617606,0.841280696,1.231772901,0.841280696,19.764665408,0.0,48.389014700000004,6.730337838,14.1013024,1.299905543,0.716919764,0.0,29.058779673000004,4.855979693,5.7008182,0.0,2.4185421270000003,1.0364793,3.5611853470000003,0.0,1.381990362,39.609499912,70.620747916,0.0,1.5582004600000001,43.234731599999996,8.468082374,1.948692665,62.242621426,4.6305885700000005,8.190145814000001,0.34548853,2.764003339,0.0,1.0364793,5.084934872,0.0,39.623988997,8.121129212,41.644149428000006,1.407905717,0.0,1.5322666489999999,1.0364793,10.984340631,1.922758854,125.42722504999999,4.739446342,22.841481111999997,5.85955023,2.815819017,0.0,0.0,5.430432295,80.58089166399999,9.074481417000001,0.961371858,0.0,1.5322666489999999,3.7253666560000003,231.254761324,1.186769226,3.786582715,80.309892093,0.34548853,5.580727038,0.716919764,1.062408294,0.690985953,17.524945192999997,8.805078778999999,5.332768204,34.580678533,1.062408294,0.961371858,0.690985953,6.86426095,2.369282392,2.7640395499999997,3.435962495,7.272672252,3.222664397,1.186769226,4.739446342,0.0,23.900277789,0.018302477,0.16528614300000002,0.122068274,0.24942523900000002,0.0,0.15940834799999998,10.609097284999999,0.500476438,0.0,0.002651482,0.07659506299999999,0.0,3.618434754,0.00462805,0.17812191700000002,0.033171112,0.099844697,0.095721037,0.051740216,0.0,3.0,3.0,"[[0, 1, 3], [1, 3, 4]]"
