coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Endothelial1,Microglia
143x143,1.291870106,0.96942751,28.110429404999998,2.2612976160000002,6.467022041,29.995888188,0.0,15.906871188,0.484704415,1.168652664,17.652068318,11.794960876,4.684857935,0.96942751,0.0,0.0,22.3558342,2.247380702,1.762676287,9.973031393,2.337336513,8.030485012,1.762676287,4.0101359620000006,0.0,7.784824635,0.0,5.288108113,3.7154463169999996,0.0,0.0,2.7321037969999997,24.552227902000002,12.439736305999999,0.0,0.0,1.454143763,14.986622967999999,7.605888374,2.406826369,4.060183448,0.0,24.779224716999998,0.0,1.762676287,63.048616906,7.190801012,7.151001474999999,5.464231336,2.583686412,0.0,0.0,0.0,7.190801012,0.484704415,0.0,0.484704415,8.513250303,0.0,6.022148348,3.525431547,99.04360155799999,4.813664962,0.484704415,0.484704415,6.022148348,4.023973903,1.776574521,0.0,1.291870106,4.060183448,31.496727603,2.406826369,2.2612976160000002,65.038767432,1.291870106,8.983209721,75.746584454,6.307582829999999,34.005829516,0.0,2.7321037969999997,3.054546393,1.291870106,0.484704415,0.0,3.21682005,1.6533570789999998,6.506852763,1.6533570789999998,1.762676287,1.762676287,1.762676287,17.436928454,9.212987520999999,0.484704415,1.762676287,6.43366052,1.291870106,5.33184099,1.776574521,8.428974717,13.697032999,102.043245479,0.0,0.96942751,0.0,223.14273550000001,34.408144803,17.642125022000002,0.0,0.0,14.936678918,3.306764023,23.184409252,0.0,0.484704415,0.484704415,82.51686651000001,26.480307898,7.403074427,4.67090526,0.0,0.0,0.0,26.158535661,7.784824635,0.0,1.776574521,2.423576211,1.938799789,0.0,0.484704415,0.0,13.218442212,0.018340362,0.041643241,0.072386157,0.158120736,0.002447184,0.024974352,0.0,0.085128075,0.0,0.0,0.0962308,0.0,1.4243418730000001,0.0,0.0,0.05315859,1.046748093,0.006310039999999999,0.001451428,0.001947578,3.0,3.0
144x144,1.291870106,3.8593415110000002,28.110429404999998,5.151211617,6.467022041,23.97373984,1.444950101,15.906871188,0.484704415,1.168652664,19.097018419,5.772812528,4.684857935,0.96942751,1.444950101,7.224888137,20.426915989999998,3.692330803,1.762676287,9.973031393,2.337336513,8.030485012,1.762676287,4.0101359620000006,1.444950101,1.762676287,1.444950101,6.733058214,5.1603964179999995,0.0,0.0,2.7321037969999997,27.442141903000003,15.329650307,0.0,0.0,1.454143763,14.986622967999999,7.605888374,2.406826369,4.060183448,0.0,12.735548797,0.0,1.762676287,63.048616906,1.168652664,7.151001474999999,5.464231336,4.028636513,0.0,0.0,0.0,5.503598321999999,1.929654516,0.0,0.484704415,12.848195961,0.0,8.669855849,3.525431547,99.04360155799999,4.813664962,3.374618416,0.484704415,0.0,4.023973903,3.221524622,0.0,1.291870106,4.060183448,7.406765813,2.406826369,3.706247717,66.483717533,1.291870106,8.983209721,75.746584454,10.642528488,34.005829516,0.0,2.7321037969999997,5.944460394,1.291870106,0.484704415,0.0,3.21682005,3.09830718,0.484704415,1.6533570789999998,1.762676287,7.542524953,1.762676287,18.881878555,9.212987520999999,1.929654516,1.762676287,7.878610621,1.291870106,5.33184099,1.776574521,2.406826369,11.768114788999998,102.043245479,0.0,0.96942751,0.0,185.79515177,34.408144803,33.538751362,0.0,0.0,23.606534767,3.306764023,20.052174905,0.0,0.484704415,1.929654516,82.51686651000001,23.348073551,7.403074427,6.1158553609999995,0.0,0.0,0.0,18.449805399,1.762676287,0.0,3.221524622,3.868526312,3.38374989,1.444950101,0.484704415,0.0,13.218442212,0.01595296,0.041643241,0.064916814,0.154773479,0.0,0.024974352,0.0,0.085128075,0.0,0.0,0.0962308,0.0,1.7118500620000001,0.0,0.0,0.156418914,0.921652278,0.311583556,0.001060327,0.001947578,3.0,3.0
145x145,2.183778047,2.889914001,21.493455941,6.637436103,4.813664962,25.978737402999997,1.444950101,5.659434309,0.0,0.0,10.562117288,6.914056289,1.291870106,1.227819495,1.444950101,8.116796078,28.868762224,2.3368580420000002,0.0,7.269316957999999,0.0,11.508736746,0.0,0.0,1.444950101,6.022148348,1.444950101,2.672769596,4.856547643,0.0,1.227819495,0.0,16.336409571,16.784326635,0.0,0.0,0.0,8.40217549,0.0,2.406826369,2.406826369,0.891907941,23.075715261,2.1197274360000002,1.227819495,75.65915531,6.022148348,5.705572903,1.783812624,4.028636513,0.0,0.0,0.891907941,10.357094006,2.3368580420000002,2.1197274360000002,1.227819495,14.054052466999998,0.891907941,15.583912137999999,0.0,123.43624563899999,5.705572903,4.1177334960000005,0.0,6.022148348,20.601576987,2.736820207,0.0,1.291870106,2.406826369,27.101593909,2.406826369,2.736820207,44.230256153,1.291870106,8.448352929,105.21405440999999,6.741772027,33.302481526,0.0,0.0,5.073692048,1.291870106,0.0,0.0,0.0,3.228762725,6.022148348,1.227819495,0.0,9.347469025,0.0,9.160072653,7.889347692,1.444950101,1.783812624,7.4682224559999995,1.291870106,2.675784144,2.519689601,8.428974717,22.158433629999998,76.171182405,0.0,0.0,0.0,213.775566,30.723019294,28.737635464,0.891907941,0.0,27.475664136,0.0,22.106421362,0.0,0.891907941,1.444950101,105.68709453,17.831110534,4.459589628,8.580370498,0.0,0.0,0.0,20.682123803,6.022148348,0.0,3.6287281480000004,2.672769596,3.5646775370000006,1.444950101,0.0,0.891907941,13.714342575,0.028736252,0.047325623,0.061932901000000005,0.09615523999999999,0.027938531000000003,0.0,0.0,0.0,0.0,0.0,0.014238051,0.046094696,0.797686345,0.0,0.0,0.395064036,1.027894023,0.316408384,0.000391101,0.100167978,3.0,3.0
146x146,2.183778047,0.96942751,45.728263661,4.716949612,5.298369377,45.852464442999995,0.0,7.113578072,0.484704415,0.0,10.086594696999999,7.398760704000001,4.684857935,2.1972470050000004,0.0,0.891907941,20.692804303000003,1.376612356,0.0,7.754021373,0.0,12.962880509,0.0,0.484704415,0.0,6.022148348,0.0,1.227819495,5.835173752999999,0.0,1.227819495,0.96942751,19.747624203,25.042278833999998,0.0,0.0,1.454143763,8.886879904999999,0.0,2.406826369,2.891530784,0.891907941,23.075715261,2.1197274360000002,1.227819495,75.65915531,6.022148348,5.705572903,3.7226124130000002,2.583686412,0.0,0.0,0.891907941,6.022148348,1.376612356,2.1197274360000002,1.71252391,12.14268302,0.891907941,6.914056289,0.0,131.6762037,5.705572903,1.71252391,0.484704415,6.022148348,21.571004497,1.776574521,0.0,1.291870106,2.891530784,28.071021419,2.406826369,2.2612976160000002,76.715419812,1.291870106,8.448352929,105.21405440999999,3.376253879,33.302481526,0.0,0.96942751,2.183778047,1.291870106,0.484704415,0.0,1.454143763,2.2685170390000002,6.506852763,1.71252391,0.0,3.567620359,0.0,9.653922341000001,9.828147481,0.484704415,1.783812624,8.931501328,1.291870106,8.007625134,3.004394016,8.428974717,12.528380335,76.171182405,0.0,0.96942751,0.0,186.55794466999998,30.723019294,18.657486537,0.891907941,0.0,20.744608076,0.96942751,19.701211775999997,0.0,1.376612356,0.484704415,106.65652204,17.849425506,8.337232508,10.04364937,0.0,0.0,0.0,16.83188256,6.022148348,0.0,2.668482462,3.6513957059999997,4.058527225000001,0.0,0.484704415,0.891907941,23.40735324,0.028736252,0.088968864,0.06581558000000001,0.124130911,0.027938531000000003,0.023056926,0.0,0.085128075,0.0,0.0,0.014238051,0.046094696,1.151750399,0.0,0.0,0.291803712,1.008240225,0.005567434,0.000391101,0.100167978,3.0,3.0
147x147,2.183778047,0.0,21.493455941,3.7475221019999996,5.9823176259999995,28.316073915999997,0.0,5.659434309,0.0,1.168652664,9.117167187,6.914056289,1.291870106,1.227819495,0.0,0.891907941,23.42866653,0.891907941,0.0,11.943978974,2.337336513,11.508736746,0.0,0.0,0.0,6.022148348,0.0,1.227819495,3.411597542,0.0,1.227819495,0.0,16.95248325,13.894412633999998,0.0,0.0,0.0,9.570828153999999,5.843212087,2.406826369,3.5754790329999997,0.891907941,24.244367925,2.1197274360000002,1.227819495,80.333817326,7.190801012,8.042909416,1.783812624,2.583686412,0.0,0.0,0.891907941,7.190801012,0.891907941,2.1197274360000002,1.227819495,13.225094489,0.891907941,6.914056289,0.0,130.448228286,5.705572903,1.227819495,0.0,6.022148348,20.601576987,1.291870106,0.0,1.291870106,3.5754790329999997,31.776255925,2.406826369,1.291870106,46.29129373199999,1.291870106,8.448352929,106.382707074,3.5754790329999997,33.302481526,0.0,0.0,2.183778047,1.291870106,0.0,0.0,0.0,2.952465288,6.022148348,2.396472159,0.0,3.567620359,0.0,10.052459065,9.058000356,0.0,1.783812624,6.023272355,1.291870106,2.675784144,2.519689601,8.428974717,13.212328584,103.051646585,0.0,0.0,0.0,231.71717468999998,31.891671958,19.852991771,0.891907941,0.0,26.986385762999998,2.337336513,19.216507360999998,0.0,0.891907941,0.0,109.19308221,28.965695562999997,4.459589628,7.135420397,0.0,0.0,0.0,16.347178145,6.022148348,0.0,2.183778047,1.227819495,2.1197274360000002,0.0,0.0,0.891907941,13.714342575,0.044689212,0.047325623,0.08290367700000001,0.148272532,0.027938531000000003,0.001917426,0.0,0.0,0.0,0.0,0.014238051,0.046094696,0.8699310760000001,0.0,0.0,0.306788656,1.072303518,0.006310039999999999,0.001451428,0.100167978,3.0,3.0
148x148,2.183778047,3.8593415110000002,45.728263661,7.606863613,5.298369377,39.830316095,1.444950101,7.113578072,0.484704415,0.0,11.531544797999999,1.376612356,4.684857935,2.1972470050000004,1.444950101,8.116796078,18.763886093,2.821562457,0.0,7.754021373,0.0,12.962880509,0.0,0.484704415,1.444950101,0.0,1.444950101,2.672769596,7.280123853999999,0.0,1.227819495,0.96942751,22.637538204000002,27.932192835,0.0,0.0,1.454143763,8.886879904999999,0.0,2.406826369,2.891530784,0.891907941,11.032039341,2.1197274360000002,1.227819495,75.65915531,0.0,5.705572903,3.7226124130000002,4.028636513,0.0,0.0,0.891907941,4.334945658,2.821562457,2.1197274360000002,1.71252391,16.477628678,0.891907941,9.561763789999999,0.0,131.6762037,5.705572903,4.602437911000001,0.484704415,0.0,21.571004497,3.221524622,0.0,1.291870106,2.891530784,3.981059629,2.406826369,3.706247717,78.160369913,1.291870106,8.448352929,105.21405440999999,7.711199537,33.302481526,0.0,0.96942751,5.073692048,1.291870106,0.484704415,0.0,1.454143763,3.71346714,0.484704415,1.71252391,0.0,9.347469025,0.0,11.098872442000001,9.828147481,1.929654516,1.783812624,10.376451429,1.291870106,8.007625134,3.004394016,2.406826369,10.599462124999999,76.171182405,0.0,0.96942751,0.0,149.21036094,30.723019294,34.554112877,0.891907941,0.0,29.414463925,0.96942751,16.568977429,0.0,1.376612356,1.929654516,106.65652204,14.717191158999999,8.337232508,11.488599471,0.0,0.0,0.0,9.123152297999999,0.0,0.0,4.113432563000001,5.0963458070000005,5.5034773260000005,1.444950101,0.484704415,0.891907941,23.40735324,0.02634885,0.088968864,0.058346237,0.12078365399999999,0.025491347,0.023056926,0.0,0.085128075,0.0,0.0,0.014238051,0.046094696,1.439258588,0.0,0.0,0.395064036,0.8831444100000001,0.31084095,0.0,0.100167978,3.0,3.0
149x149,2.183778047,2.889914001,21.493455941,6.637436103,5.9823176259999995,22.293925568,1.444950101,5.659434309,0.0,1.168652664,10.562117288,0.891907941,1.291870106,1.227819495,1.444950101,8.116796078,21.49974832,2.3368580420000002,0.0,11.943978974,2.337336513,11.508736746,0.0,0.0,1.444950101,0.0,1.444950101,2.672769596,4.856547643,0.0,1.227819495,0.0,19.842397251,16.784326635,0.0,0.0,0.0,9.570828153999999,5.843212087,2.406826369,3.5754790329999997,0.891907941,12.200692005,2.1197274360000002,1.227819495,80.333817326,1.168652664,8.042909416,1.783812624,4.028636513,0.0,0.0,0.891907941,5.503598321999999,2.3368580420000002,2.1197274360000002,1.227819495,17.560040147,0.891907941,9.561763789999999,0.0,130.448228286,5.705572903,4.1177334960000005,0.0,0.0,20.601576987,2.736820207,0.0,1.291870106,3.5754790329999997,7.686294135000001,2.406826369,2.736820207,47.736243832999996,1.291870106,8.448352929,106.382707074,7.910424690999999,33.302481526,0.0,0.0,5.073692048,1.291870106,0.0,0.0,0.0,4.397415389,0.0,2.396472159,0.0,9.347469025,0.0,11.497409166,9.058000356,1.444950101,1.783812624,7.4682224559999995,1.291870106,2.675784144,2.519689601,2.406826369,11.283410373999999,103.051646585,0.0,0.0,0.0,194.36959095999998,31.891671958,35.749618111000004,0.891907941,0.0,35.656241612,2.337336513,16.084273014,0.0,0.891907941,1.444950101,109.19308221,25.833461215999996,4.459589628,8.580370498,0.0,0.0,0.0,8.638447883,0.0,0.0,3.6287281480000004,2.672769596,3.5646775370000006,1.444950101,0.0,0.891907941,13.714342575,0.042301809999999995,0.047325623,0.075434334,0.144925275,0.025491347,0.001917426,0.0,0.0,0.0,0.0,0.014238051,0.046094696,1.157439265,0.0,0.0,0.41004898,0.9472077030000001,0.311583556,0.001060327,0.100167978,3.0,3.0
150x150,2.183778047,0.96942751,45.728263661,4.716949612,6.467022041,42.167652608,0.0,7.113578072,0.484704415,1.168652664,10.086594696999999,1.376612356,4.684857935,2.1972470050000004,0.0,0.891907941,13.323790399,1.376612356,0.0,12.428683389,2.337336513,12.962880509,0.0,0.484704415,0.0,0.0,0.0,1.227819495,5.835173752999999,0.0,1.227819495,0.96942751,23.253611883,25.042278833999998,0.0,0.0,1.454143763,10.055532568999999,5.843212087,2.406826369,4.060183448,0.891907941,12.200692005,2.1197274360000002,1.227819495,80.333817326,1.168652664,8.042909416,3.7226124130000002,2.583686412,0.0,0.0,0.891907941,1.168652664,1.376612356,2.1197274360000002,1.71252391,15.6486707,0.891907941,0.891907941,0.0,138.688186347,5.705572903,1.71252391,0.484704415,0.0,21.571004497,1.776574521,0.0,1.291870106,4.060183448,8.655721645,2.406826369,2.2612976160000002,80.221407492,1.291870106,8.448352929,106.382707074,4.544906543,33.302481526,0.0,0.96942751,2.183778047,1.291870106,0.484704415,0.0,1.454143763,3.4371697030000004,0.484704415,2.881176574,0.0,3.567620359,0.0,11.991258854000002,10.996800145,0.484704415,1.783812624,8.931501328,1.291870106,8.007625134,3.004394016,2.406826369,1.6533570789999998,103.051646585,0.0,0.96942751,0.0,167.15196963,31.891671958,25.669469184,0.891907941,0.0,28.925185552,3.306764023,13.679063428,0.0,1.376612356,0.484704415,110.16250972,25.851776188,8.337232508,10.04364937,0.0,0.0,0.0,4.78820664,0.0,0.0,2.668482462,3.6513957059999997,4.058527225000001,0.0,0.484704415,0.891907941,23.40735324,0.042301809999999995,0.088968864,0.079317013,0.172900946,0.025491347,0.024974352,0.0,0.085128075,0.0,0.0,0.014238051,0.046094696,1.511503319,0.0,0.0,0.306788656,0.9275539050000001,0.000742606,0.001060327,0.100167978,3.0,3.0
151x151,1.291870106,3.8593415110000002,30.566081400999998,7.606863613,5.298369377,27.123694883,1.444950101,5.329765448,0.484704415,0.0,9.747732174,6.506852763,4.684857935,2.1972470050000004,1.444950101,7.224888137,29.023749389000002,1.929654516,0.0,7.754021373,0.0,11.179067885,0.0,0.484704415,1.444950101,6.022148348,1.444950101,2.672769596,6.388215913,0.0,1.227819495,0.96942751,12.825688498000002,19.01314465,0.0,0.0,1.454143763,7.994971964,0.0,2.406826369,2.891530784,0.0,23.075715261,1.227819495,1.227819495,75.65915531,6.022148348,4.813664962,1.938799789,4.028636513,0.0,0.0,0.0,10.357094006,1.929654516,1.227819495,1.71252391,9.342208281,0.0,14.692004197,0.0,128.10858334099999,4.813664962,4.602437911000001,0.484704415,6.022148348,20.679096556,3.221524622,0.0,1.291870106,2.891530784,26.287208794999998,2.406826369,3.706247717,58.539831533,1.291870106,8.448352929,105.21405440999999,7.711199537,18.140299266,0.0,0.96942751,4.181784107,1.291870106,0.484704415,0.0,1.454143763,1.929654516,6.506852763,1.71252391,0.0,5.779848666,0.0,8.423088298,8.044334856999999,1.929654516,0.0,6.80883107,1.291870106,5.33184099,3.004394016,8.428974717,22.643138044999997,76.171182405,0.0,0.96942751,0.0,205.20112681,30.723019294,26.526768715,0.0,0.0,20.49541574,0.96942751,19.023505418,0.0,0.484704415,1.929654516,106.65652204,11.820291322,3.87764288,4.353179074,0.0,0.0,0.0,19.383015594,6.022148348,0.0,3.221524622,5.0963458070000005,4.611569385,1.444950101,0.484704415,0.0,10.92083016,0.002387402,0.083389621,0.053161388,0.096879293,0.027938531000000003,0.023056926,0.0,0.085128075,0.0,0.0,0.0,0.046094696,1.409849495,0.0,0.0,0.39430122100000004,0.8218981550000001,0.316408384,0.000391101,0.100167978,3.0,3.0
152x152,1.291870106,2.889914001,6.331273681,6.637436103,5.9823176259999995,9.587304356,1.444950101,3.875621685,0.0,1.168652664,8.778304664,6.022148348,1.291870106,1.227819495,1.444950101,7.224888137,31.759611616,1.444950101,0.0,11.943978974,2.337336513,9.724924122000001,0.0,0.0,1.444950101,6.022148348,1.444950101,2.672769596,3.9646397020000004,0.0,1.227819495,0.0,10.030547545000001,7.86527845,0.0,0.0,0.0,8.678920213,5.843212087,2.406826369,3.5754790329999997,0.0,24.244367925,1.227819495,1.227819495,80.333817326,7.190801012,7.151001474999999,0.0,4.028636513,0.0,0.0,0.0,11.52574667,1.444950101,1.227819495,1.227819495,10.42461975,0.0,14.692004197,0.0,126.88060792699999,4.813664962,4.1177334960000005,0.0,6.022148348,19.709669046000002,2.736820207,0.0,1.291870106,3.5754790329999997,29.992443300999998,2.406826369,2.736820207,28.115705452999997,1.291870106,8.448352929,106.382707074,7.910424690999999,18.140299266,0.0,0.0,4.181784107,1.291870106,0.0,0.0,0.0,2.613602765,6.022148348,2.396472159,0.0,5.779848666,0.0,8.821625022,7.274187732,1.444950101,0.0,3.900602097,1.291870106,0.0,2.519689601,8.428974717,23.327086293999997,103.051646585,0.0,0.0,0.0,250.36035683,31.891671958,27.722273948999998,0.0,0.0,26.737193426999998,2.337336513,18.538801003,0.0,0.0,1.444950101,109.19308221,22.936561378999997,0.0,1.444950101,0.0,0.0,0.0,18.898311179,6.022148348,0.0,2.736820207,2.672769596,2.672769596,1.444950101,0.0,0.0,1.227819495,0.018340362,0.04174638,0.070249485,0.12102091400000001,0.027938531000000003,0.001917426,0.0,0.0,0.0,0.0,0.0,0.046094696,1.128030172,0.0,0.0,0.40928616500000004,0.8859614480000001,0.31715098999999997,0.001451428,0.100167978,3.0,3.0
153x153,1.291870106,0.96942751,30.566081400999998,4.716949612,6.467022041,29.461031396,0.0,5.329765448,0.484704415,1.168652664,8.302782073,6.506852763,4.684857935,2.1972470050000004,0.0,0.0,23.583653695000002,0.484704415,0.0,12.428683389,2.337336513,11.179067885,0.0,0.484704415,0.0,6.022148348,0.0,1.227819495,4.943265812,0.0,1.227819495,0.96942751,13.441762177000001,16.123230649,0.0,0.0,1.454143763,9.163624628,5.843212087,2.406826369,4.060183448,0.0,24.244367925,1.227819495,1.227819495,80.333817326,7.190801012,7.151001474999999,1.938799789,2.583686412,0.0,0.0,0.0,7.190801012,0.484704415,1.227819495,1.71252391,8.513250303,0.0,6.022148348,0.0,135.12056598799998,4.813664962,1.71252391,0.484704415,6.022148348,20.679096556,1.776574521,0.0,1.291870106,4.060183448,30.961870810999997,2.406826369,2.2612976160000002,60.60086911199999,1.291870106,8.448352929,106.382707074,4.544906543,18.140299266,0.0,0.96942751,1.291870106,1.291870106,0.484704415,0.0,1.454143763,1.6533570789999998,6.506852763,2.881176574,0.0,0.0,0.0,9.31547471,9.212987520999999,0.484704415,0.0,5.363880969,1.291870106,5.33184099,3.004394016,8.428974717,13.697032999,103.051646585,0.0,0.96942751,0.0,223.14273550000001,31.891671958,17.642125022000002,0.0,0.0,20.006137366999997,3.306764023,16.133591417,0.0,0.484704415,0.484704415,110.16250972,22.954876351,3.87764288,2.908228973,0.0,0.0,0.0,15.048069936,6.022148348,0.0,1.776574521,3.6513957059999997,3.1666192840000003,0.0,0.484704415,0.0,10.92083016,0.018340362,0.083389621,0.074132164,0.14899658500000001,0.027938531000000003,0.024974352,0.0,0.085128075,0.0,0.0,0.0,0.046094696,1.482094226,0.0,0.0,0.306025841,0.8663076500000001,0.006310039999999999,0.001451428,0.100167978,3.0,3.0
154x154,1.291870106,3.8593415110000002,30.566081400999998,7.606863613,6.467022041,23.438883047999997,1.444950101,5.329765448,0.484704415,1.168652664,9.747732174,0.484704415,4.684857935,2.1972470050000004,1.444950101,7.224888137,21.654735485,1.929654516,0.0,12.428683389,2.337336513,11.179067885,0.0,0.484704415,1.444950101,0.0,1.444950101,2.672769596,6.388215913,0.0,1.227819495,0.96942751,16.331676178000002,19.01314465,0.0,0.0,1.454143763,9.163624628,5.843212087,2.406826369,4.060183448,0.0,12.200692005,1.227819495,1.227819495,80.333817326,1.168652664,7.151001474999999,1.938799789,4.028636513,0.0,0.0,0.0,5.503598321999999,1.929654516,1.227819495,1.71252391,12.848195961,0.0,8.669855849,0.0,135.12056598799998,4.813664962,4.602437911000001,0.484704415,0.0,20.679096556,3.221524622,0.0,1.291870106,4.060183448,6.8719090210000005,2.406826369,3.706247717,62.045819212999994,1.291870106,8.448352929,106.382707074,8.879852201,18.140299266,0.0,0.96942751,4.181784107,1.291870106,0.484704415,0.0,1.454143763,3.09830718,0.484704415,2.881176574,0.0,5.779848666,0.0,10.760424811,9.212987520999999,1.929654516,0.0,6.80883107,1.291870106,5.33184099,3.004394016,2.406826369,11.768114788999998,103.051646585,0.0,0.96942751,0.0,185.79515177,31.891671958,33.538751362,0.0,0.0,28.675993216,3.306764023,13.001357070000001,0.0,0.484704415,1.929654516,110.16250972,19.822642004,3.87764288,4.353179074,0.0,0.0,0.0,7.3393396740000005,0.0,0.0,3.221524622,5.0963458070000005,4.611569385,1.444950101,0.484704415,0.0,10.92083016,0.01595296,0.083389621,0.06666282100000001,0.14564932800000002,0.025491347,0.024974352,0.0,0.085128075,0.0,0.0,0.0,0.046094696,1.769602415,0.0,0.0,0.40928616500000004,0.7412118350000001,0.311583556,0.001060327,0.100167978,3.0,3.0
155x155,0.891907941,2.889914001,15.16218226,5.732999088,4.813664962,27.461284937000002,2.392640843,15.204003451,0.0,0.947690742,24.305743230999997,13.149855144,1.895409533,0.0,1.444950101,13.803005882,39.618284943,4.099534329,1.762676287,6.709074494999999,0.947690742,10.255563405999998,1.762676287,3.525431547,1.444950101,15.366458867,1.444950101,7.6807489559999995,3.284548784,0.0,0.0,1.762676287,31.237696908,13.704371719000001,0.0,0.0,0.0,11.297242887,2.710367029,2.406826369,2.406826369,0.891907941,21.026885641,0.891907941,2.710367029,63.54968622,6.022148348,9.496394514999999,5.3092441710000005,1.444950101,1.895409533,1.895409533,0.891907941,11.304784748,2.3368580420000002,0.891907941,0.947690742,15.261187666999998,0.891907941,15.583912137999999,4.473122289,77.809194129,6.653263645,8.576123805,0.0,6.022148348,7.393105555,1.444950101,0.0,0.0,3.354517111,27.636450701,2.406826369,2.392640843,47.032158803,0.0,8.983209721,46.682744150000005,9.452139056,47.87614167,0.0,1.762676287,11.230708032999999,0.0,0.0,0.947690742,1.762676287,3.228762725,6.022148348,0.947690742,1.762676287,15.848666639000001,1.762676287,15.645530727,6.597477586,1.444950101,8.285010238,8.538002007000001,0.0,2.675784144,3.790821612,8.428974717,22.158433629999998,50.014616939,0.0,0.0,0.0,213.775566,40.99614156,32.528457075999995,2.787317474,0.0,22.062026322999998,0.0,32.948060809,0.0,0.891907941,1.444950101,72.79344499000001,22.304232823,7.985021175,10.343046785,0.0,2.843085087,0.0,39.02999749,8.732515377,0.0,2.3368580420000002,1.444950101,5.179943129,1.444950101,0.0,1.8395986830000002,16.959645369,0.028736252,0.030976143,0.056906790000000006,0.085799977,0.002447184,0.004078806,0.0,0.0,0.0,0.0,0.120063639,0.0,0.8848954090000001,0.0,0.023309486,0.142196785,1.1632300869999999,0.316408384,0.000391101,0.001947578,3.0,3.0
156x156,0.891907941,0.96942751,39.39698998,3.812512597,5.298369377,47.335011977,0.947690742,16.658147214,0.484704415,0.947690742,23.830220639999997,13.634559559,5.2883973619999995,0.96942751,0.0,6.578117745,31.442327022,3.139288643,1.762676287,7.19377891,0.947690742,11.709707168999998,1.762676287,4.0101359620000006,0.0,15.366458867,0.0,6.235798855,4.2631748940000005,0.0,0.0,2.7321037969999997,34.64891154,21.962323918,0.0,0.0,1.454143763,11.781947301999999,2.710367029,2.406826369,2.891530784,0.891907941,21.026885641,0.891907941,2.710367029,63.54968622,6.022148348,9.496394514999999,7.24804396,0.0,1.895409533,1.895409533,0.891907941,6.96983909,1.376612356,0.891907941,1.432395157,13.34981822,0.891907941,6.914056289,4.473122289,86.04915219,6.653263645,6.170914219,0.484704415,6.022148348,8.362533065000001,0.484704415,0.0,0.0,3.8392215259999998,28.605878211,2.406826369,1.917118252,79.517322462,0.0,8.983209721,46.682744150000005,6.0866209079999996,47.87614167,0.0,2.7321037969999997,8.340794032,0.0,0.484704415,0.947690742,3.21682005,2.2685170390000002,6.506852763,1.432395157,1.762676287,10.068817973,1.762676287,16.139380415,8.536277375000001,0.484704415,8.285010238,10.001280879,0.0,8.007625134,4.275526027,8.428974717,12.528380335,50.014616939,0.0,0.96942751,0.0,186.55794466999998,40.99614156,22.448308149,2.787317474,0.0,15.330970263000001,0.96942751,30.542851222999996,0.0,1.376612356,0.484704415,73.76287250000001,22.322547795,11.862664055,11.806325657,0.0,2.843085087,0.0,35.179756247,8.732515377,0.0,1.376612356,2.423576211,5.673792817,0.0,0.484704415,1.8395986830000002,26.652656034,0.028736252,0.072619384,0.060789469000000006,0.11377564800000001,0.002447184,0.027135732,0.0,0.085128075,0.0,0.0,0.120063639,0.0,1.238959463,0.0,0.023309486,0.038936461,1.1435762889999999,0.005567434,0.000391101,0.001947578,3.0,3.0
