coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Excitatory,ODImmature1
111x111,0.360786525,0.0,11.236541537999999,36.097746255000004,3.500110976,2.326778694,2.886332908,29.49041334,0.360786525,0.360786525,13.372874441,1.803948289,2.056961717,1.082380077,15.641081611999999,21.02150575,43.523221928,2.128809332,7.444470263,5.845936142,3.012438767,1.407251138,0.360786525,0.685660073,0.721591065,7.931368195,0.0,11.244120752999999,1.407251138,0.0,1.046446598,3.2111542359999996,69.65597100400001,3.409141428,0.0,0.0,1.046446598,10.751327755,0.0,0.685660073,0.360786525,0.685660073,19.211611437,0.685660073,1.046446598,1.965992169,8.292154720000001,28.744053463,9.537313363,40.87876052,8.298223906,1.407251138,0.0,0.721591065,0.360786525,23.939807527,2.128809332,43.62486169,0.0,0.0,0.721591065,12.645143394,18.724701038,43.478862027,9.248384196,0.685660073,2.687583234,1.082380077,0.0,0.0,0.0,4.907324896,5.965376026,2.092855567,20.606229345,0.0,0.0,7.0002066339999995,16.266452875000002,4.978411758,0.0,2.16475431,0.360786525,0.0,0.360786525,0.0,1.732051027,19.579205433,3.012438767,1.407251138,2.814413761,40.319500747999996,0.721591065,42.380024422999995,30.110160988999997,73.83365062,8.454928744,1.371264502,1.443149259,3.012438767,20.889407798,0.685660073,1.046446598,12.482419343,1.803948289,1.76804015,1.046446598,5.965376026,7.9006334030000005,23.620108481,0.360786525,0.685660073,8.913339965,2.092855567,53.047446172,0.0,0.0,0.0,3.012438767,9.992610389,4.4746602509999995,44.937995545,0.721591065,1.965992169,10.356489224,37.249900401,0.0,8.983883979,8.328088199,8.851708934,5.917822015,22.348876523999998,2.092855567,0.0,1.082380077,0.014858281,0.054242603,0.021380824,0.027511408,0.091816666,0.002071568,0.043171032,0.061778678,0.0,0.0,0.139805905,0.298613759,0.236260519,0.0,0.070489601,0.149637708,0.669331039,0.752373787,0.011160825,0.001682785,2.0,2.0
112x112,0.77124401,0.0,1.13204855,33.851924427,3.356250223,1.863428605,11.366741128000001,18.824205888999998,1.592148357,0.77124401,17.880028839,5.3588738110000005,5.600072506,1.082380077,12.98942937,24.305116502,45.72700923,1.853606744,8.675832095,2.823527452,4.465248818,1.13204855,0.77124401,0.410457485,1.13204855,7.331965233,0.410457485,19.303075285000002,2.634692029,0.410457485,2.413035805,5.809104915,74.28800612399999,3.084949649,0.0,0.0,0.77124401,14.980135758999998,0.0,0.410457485,0.360786525,0.410457485,25.436619667,0.0,0.360786525,0.0,6.050959963,18.631591216,14.587008814999999,24.279941784,9.940024296,0.721591065,0.0,2.363391455,0.360786525,41.114390877,4.316349944,47.436893974,0.410457485,0.820916369,3.316392713,13.845310935,22.690086318,47.748200153,10.069300565,0.410457485,0.721591065,2.9954810409999997,0.410457485,0.0,0.410457485,3.3961161420000003,6.782358033,0.721591065,11.280051745,0.0,0.820916369,10.406601666,19.768415621000003,9.37671033,1.9131009639999998,3.6673963900000004,8.569734087,0.0,2.002586915,0.0,1.863428605,20.671390027999998,0.360786525,0.721591065,2.264065628,37.674802981,1.13204855,54.284815719,21.944463792999997,93.30602834999999,12.14120909,0.0,4.719762734,3.6374,29.09835536,0.0,1.181702894,1.50264208,5.7693335690000005,1.082380077,0.77124401,5.690173438,4.379125728,25.516034632,0.360786525,2.594801648,3.005260532,0.721591065,70.080931579,0.0,0.0,0.0,1.45297112,4.448409791,14.15463894,31.918900184,1.13204855,3.554925522,2.9457913390000003,51.314587401,0.0,9.390408501,8.275196994,11.442662336,8.774636501,29.456273978000002,0.721591065,0.0,4.7694510370000005,0.18109274,0.077049366,0.0,0.01159343,0.081390929,0.008675473,0.023449476,0.061778678,0.0,0.0,0.10647220900000001,0.298613759,0.605281388,0.0,0.049263762,0.149637708,0.560171157,0.743130894,0.002601846,0.0,2.0,2.0
113x113,0.360786525,0.0,10.550881465,33.355175669000005,2.535333854,3.4189632889999997,3.978517503,18.241241105,0.360786525,0.360786525,14.185954102,2.896132884,4.368710674,1.082380077,14.955421539,21.02150575,40.628995937999996,1.443149259,7.444470263,0.360786525,2.326778694,0.721591065,0.360786525,0.0,0.721591065,7.245708122,0.0,16.019464533,1.8137756600000001,0.0,0.360786525,2.525494163,81.700749284,3.409141428,0.0,0.0,0.360786525,13.748773926999998,0.0,0.0,0.360786525,0.0,26.171250003999997,0.0,0.360786525,1.965992169,7.606494647,18.459094083,12.534759535,23.459025415,8.298223906,0.721591065,0.0,0.721591065,0.360786525,38.219071667,1.443149259,39.638366388,0.0,0.0,2.905935228,16.04918553,19.816885633,44.291941687999994,9.248384196,0.0,2.687583234,2.174564672,0.0,0.0,0.0,2.16475431,6.371900548,0.721591065,17.178001076999998,0.0,0.0,5.070677071,18.450797038,10.845934563,1.092184595,3.256938905,0.360786525,0.0,0.360786525,0.0,1.45297112,20.671390027999998,2.326778694,0.721591065,1.443149259,33.311154843,0.721591065,49.186802426999996,21.858206682,115.77722283,9.268008405,0.0,4.719762734,5.603392169,20.889407798,0.0,0.360786525,12.888943865000002,2.896132884,1.082380077,0.360786525,5.279715953,7.9006334030000005,21.411572339,0.360786525,2.184344163,2.184344163,0.721591065,53.987928578,0.0,0.0,0.0,3.4189632889999997,11.491294479,11.281438255,52.792444735000004,0.721591065,3.0581767639999997,2.535333854,31.613173911,0.0,9.390408501,9.420272794,11.442662336,5.0805617640000005,37.059919195000006,0.721591065,0.0,4.358993552,0.014858281,0.076349112,0.021380824,0.014913731999999999,0.091816666,0.010348659999999999,0.023449476,0.061778678,0.0,0.0,0.11115739800000002,0.298613759,0.353910636,0.0,0.049263762,0.149637708,0.586222363,0.752373787,0.011160825,0.001682785,2.0,2.0
114x114,0.77124401,0.0,10.96133895,35.817916596,2.264065628,2.737236179,10.274556533,21.663986454,1.592148357,0.77124401,15.695684675999999,4.266689216,1.231361832,1.082380077,14.955421539,24.305116502,46.382360915,1.853606744,8.675832095,2.823527452,6.431240987,1.13204855,0.77124401,0.410457485,1.13204855,9.297957402,0.410457485,13.842071432,1.542507434,0.410457485,2.413035805,5.809104915,65.76884594399999,5.050941818,0.0,0.0,0.77124401,10.611425084999999,0.0,0.410457485,0.360786525,0.410457485,19.757313196,0.0,0.360786525,1.965992169,8.016952132,22.563556376,10.218298141,23.187757189,9.940024296,0.721591065,0.0,2.363391455,0.360786525,23.636280087,4.316349944,45.252549811,0.410457485,0.820916369,1.13204855,14.282256413999999,21.597901723,49.49582115,10.069300565,0.410457485,2.687583234,1.9032964460000001,0.410457485,0.0,0.410457485,3.3961161420000003,5.690173438,0.721591065,17.178001076999998,0.0,0.820916369,8.222257503,19.550063627,6.755492611999999,0.820916369,2.5752117950000004,8.569734087,0.0,2.002586915,0.0,0.77124401,19.579205433,2.326778694,0.721591065,2.264065628,40.296138838000005,1.13204855,47.296129148999995,18.449452109,75.83551774,9.956864927,0.0,1.443149259,2.326778694,29.09835536,0.0,1.181702894,12.207216755000001,4.677148974,1.082380077,0.77124401,5.690173438,8.311090887999999,22.239421157,0.360786525,0.410457485,0.820916369,0.721591065,67.678213074,0.0,0.0,0.0,2.326778694,10.127866685,3.23398721,38.473220374,1.13204855,4.428733096,1.853606744,48.037973926,0.0,8.298223906,9.149004568,8.166048861,5.498023026,20.278068628,0.721591065,0.0,1.492837562,0.195951021,0.050026767,0.021380824,0.003320302,0.091816666,0.0024699490000000004,0.023449476,0.061778678,0.0,0.0,0.11115739800000002,0.298613759,0.251370752,0.0,0.045796057,0.149637708,0.504428432,0.752373787,0.011160825,0.001682785,2.0,2.0
115x115,0.360786525,0.0,1.407251138,35.01102763,4.37938452,4.392424686,8.162145987999999,20.846999213,0.360786525,0.360786525,11.607284002,5.321155367,5.466468348,1.961653621,13.675089443,17.443626027999997,43.930049468,3.0080828759999996,3.923362365,6.725209686,2.493987128,4.559554788000001,1.240060069,0.685660073,1.600864609,15.633431412999998,0.879273544,9.478530313999999,3.7341261790000004,0.0,3.0622550850000003,3.779421222,58.444365984,9.709680753999999,0.0,0.0,2.805054653,10.751327755,0.568266986,0.685660073,1.240060069,1.5649336169999999,3.6802812440000006,1.5649336169999999,3.3733216390000003,0.0,1.046446598,15.132901167,5.962365288,42.583528398,17.091094147,1.975518124,1.44754053,27.976896085,1.240060069,27.491849631,10.921679572999999,15.149671436,0.0,0.879273544,1.600864609,8.763002549,6.971806972,9.313086497,4.536935229,3.891820719,1.289858051,1.082380077,0.0,0.879273544,0.0,8.059628546,2.444268128,2.092855567,12.105322669,0.0,0.879273544,17.241805163,10.157279696,1.925720142,0.0,3.0440278540000003,1.240060069,1.758608055,2.376595012,0.0,5.19542696,10.779352808,1.046446598,6.940258975000001,3.693687305,32.234344133,0.721591065,29.324681989,29.848936698,66.477514644,8.139952671000001,1.371264502,2.322422803,5.024275902,9.447512562,2.444268128,8.027027556,0.685660073,2.683221833,1.76804015,1.614713584,14.066992576999999,3.968668243,19.731150801000002,0.360786525,2.444268128,12.322846596000002,3.851463622,17.890304471,0.568266986,0.0,0.0,1.046446598,8.744532296,9.899935516,27.947065305,1.289858051,9.673331543,10.92475621,25.802474183999998,0.0,9.552150965,3.098188564,6.209886641,9.638411248,21.090471823999998,5.610062645,0.0,1.082380077,0.007551839,0.015826371,0.020422204,0.09841490900000001,0.078810091,0.0,0.021432434,0.008975219,0.0,0.0,0.159539234,0.0,0.930130221,0.0,0.174932309,0.149637708,0.891715832,0.743130894,0.010261959,0.049909825,2.0,2.0
116x116,0.360786525,0.0,0.721591065,32.268457044,3.414607398,5.484609281,9.254330582999998,9.597826978,0.360786525,0.360786525,12.420363663,6.413339962,7.778217305,1.961653621,12.98942937,17.443626027999997,41.035823478,2.322422803,3.923362365,1.240060069,1.8083270550000001,3.8738947150000005,1.240060069,0.0,1.600864609,14.94777134,0.879273544,14.253874094,4.140650701,0.0,2.376595012,3.0937611489999997,70.489144264,9.709680753999999,0.0,0.0,2.1193945800000002,13.748773926999998,0.568266986,0.0,1.240060069,0.879273544,10.639919811,0.879273544,2.687661566,0.0,0.360786525,4.847941787,8.959811460000001,25.163793292999998,17.091094147,1.289858051,1.44754053,27.976896085,1.240060069,41.771113771,10.2360195,11.163176134,0.0,0.879273544,3.785208772,12.167044685,8.063991567,10.126166158,4.536935229,3.206160646,1.289858051,2.174564672,0.0,0.879273544,0.0,5.3170579600000005,2.85079265,0.721591065,8.677094401,0.0,0.879273544,15.3122756,12.341623859,7.793242947,1.092184595,4.136212449,1.240060069,1.758608055,2.376595012,0.0,4.916347053,11.871537403000001,0.360786525,6.254598902000001,2.322422803,25.225998228,0.721591065,36.131459993,21.596982391,108.421086854,8.953032332000001,0.0,5.599036278,7.615229304,9.447512562,1.758608055,7.341367483,1.092184595,3.775406428,1.082380077,0.929053511,13.381332504,3.968668243,17.522614659000002,0.360786525,3.9429522180000003,5.593850794,2.48019912,18.830786876999998,0.568266986,0.0,0.0,1.45297112,10.243216386,16.70671352,35.801514495,1.289858051,10.765516137999999,3.10360084,20.165747694,0.0,9.958675487,4.190373159,8.800840043,8.801150997,35.801514495,4.238798143,0.0,4.358993552,0.007551839,0.03793288,0.020422204,0.085817233,0.078810091,0.008277092,0.001710878,0.008975219,0.0,0.0,0.130890727,0.0,1.047780338,0.0,0.15370646999999998,0.149637708,0.808607156,0.743130894,0.010261959,0.049909825,2.0,2.0
117x117,0.77124401,0.0,1.13204855,34.731197971,3.1433391719999997,4.802882171,15.550369612999999,13.020572327,1.592148357,0.77124401,13.930094236999999,7.783896294,4.640868463,1.961653621,12.98942937,20.72723678,46.789188455,2.7328802879999996,5.154724197,3.702800996,5.9127893480000004,4.284352200000001,1.650517554,0.410457485,2.011322094,17.00002062,1.289731029,12.076480992999999,3.869382475,0.410457485,4.428844292,6.377371901,54.557240924,11.351481144,0.0,0.0,2.529852065,10.611425084999999,0.568266986,0.410457485,1.240060069,1.289731029,4.2259830030000005,0.879273544,2.687661566,0.0,0.77124401,8.95240408,6.643350066,24.892525066999998,18.732894537,1.289858051,1.44754053,29.618696475,1.240060069,27.188322190999997,13.109220185,16.777359557,0.410457485,1.700189913,2.011322094,10.400115569,9.845007657,15.33004562,5.357851598,3.616618131,1.289858051,1.9032964460000001,0.410457485,0.879273544,0.410457485,6.548419792000001,2.16906554,0.721591065,8.677094401,0.0,1.700189913,18.463856032,13.440890448,3.702800996,0.820916369,3.4544853390000005,9.449007631,1.758608055,4.018395402,0.0,4.234619943,10.779352808,0.360786525,6.254598902000001,3.1433391719999997,32.210982223,1.13204855,34.240786715,18.188227818,68.479381764,9.641888854000001,0.0,2.322422803,4.338615829,17.656460124,1.758608055,8.162283852,0.410457485,5.556422518,1.082380077,1.339510996,13.791789989,4.379125728,18.350463477,0.360786525,2.16906554,4.230423,2.48019912,32.521071373,0.568266986,0.0,0.0,0.360786525,8.879788592,8.659262475,21.482290134,1.700315536,12.13607247,2.4218737299999997,36.590547709,0.0,8.866490892,3.919104933,5.524226568,9.218612259,19.019663928,4.238798143,0.0,1.492837562,0.188644579,0.011610534999999998,0.020422204,0.074223803,0.078810091,0.000398381,0.001710878,0.008975219,0.0,0.0,0.130890727,0.0,0.9452404539999999,0.0,0.150238765,0.149637708,0.726813225,0.743130894,0.010261959,0.049909825,2.0,2.0
118x118,0.360786525,0.0,10.550881465,34.234449213000005,2.322422803,6.358416855,8.162145987999999,12.437607542999999,0.360786525,0.360786525,10.2360195,5.321155367,3.409506631,1.961653621,14.955421539,17.443626027999997,41.691175163,2.322422803,3.923362365,1.240060069,3.774319224,3.8738947150000005,1.240060069,0.0,1.600864609,16.913763509,0.879273544,8.792870241,3.0484661060000002,0.0,2.376595012,3.0937611489999997,61.969984084,11.675672922999999,0.0,0.0,2.1193945800000002,9.380063253,0.568266986,0.0,1.240060069,0.879273544,4.96061334,0.879273544,2.687661566,1.965992169,2.326778694,8.779906947,4.591100786,24.071608698,17.091094147,1.289858051,1.44754053,27.976896085,1.240060069,24.293002981,10.2360195,8.978831971,0.0,0.879273544,1.600864609,12.603990163999999,6.971806972,11.873787155,4.536935229,3.206160646,3.25585022,1.082380077,0.0,0.879273544,0.0,5.3170579600000005,1.758608055,0.721591065,14.575043733,0.0,0.879273544,13.127931436999999,12.123271865,5.172025229,0.0,3.0440278540000003,1.240060069,1.758608055,2.376595012,0.0,3.824162458,10.779352808,2.326778694,6.254598902000001,2.322422803,27.847334085,0.721591065,29.142773423,18.101970707,90.95057624399999,6.768688169000001,0.0,2.322422803,6.304607998,9.447512562,1.758608055,7.341367483,11.79675927,2.683221833,1.082380077,0.929053511,13.381332504,7.9006334030000005,14.246001184,0.360786525,1.758608055,3.409506631,2.48019912,16.428068372,0.568266986,0.0,0.0,2.326778694,15.92267328,5.78606179,42.355834685,1.289858051,11.639323712,2.011416245,16.889134219,0.0,8.866490892,5.064180733,5.524226568,5.524537522,26.623309145,4.238798143,0.0,1.082380077,0.02241012,0.010910280999999999,0.041803028,0.077544105,0.089235828,0.002071568,0.001710878,0.008975219,0.0,0.0,0.13557591600000002,0.0,0.693869702,0.0,0.150238765,0.149637708,0.752864431,0.752373787,0.018820938,0.05159261,2.0,2.0
119x119,0.360786525,0.0,1.407251138,35.01102763,5.471569115,3.2115791750000002,9.254330582999998,21.370916821999998,0.360786525,0.360786525,13.791628165,6.413339962,6.425672391,1.961653621,13.675089443,15.738858149999999,45.501895065,3.0080828759999996,3.923362365,6.725209686,1.925720142,2.286524682,1.240060069,0.685660073,1.600864609,15.633431412999998,0.879273544,14.939534166999998,4.258043788,0.0,1.925720142,3.2111542359999996,72.89248358399999,2.322422803,0.0,0.0,2.805054653,15.120038429000001,0.0,0.685660073,1.240060069,1.5649336169999999,9.052549778,1.5649336169999999,2.805054653,0.0,1.046446598,15.132901167,8.626308084,41.970945115,17.091094147,1.407251138,0.879273544,27.976896085,1.240060069,42.297191861,10.921679572999999,16.765748613,0.0,0.879273544,3.785208772,13.087471459,7.495724581,10.929163674000002,3.968668243,3.323553733,0.721591065,2.174564672,0.0,0.879273544,0.0,5.786598440000001,3.536452723,2.092855567,4.149819333,0.0,0.879273544,18.857882339999996,11.205088916000001,8.47890302,1.092184595,4.136212449,1.240060069,1.758608055,1.240060069,0.0,4.5828436770000005,11.871537403000001,1.046446598,5.803724032000001,3.693687305,31.533128304,0.721591065,39.677066733000004,33.605172673,92.18343477399999,9.756029848,1.371264502,5.599036278,4.323060073,9.447512562,2.444268128,6.322259678,1.777844668,3.775406428,1.76804015,1.046446598,1.5649336169999999,3.968668243,20.734734170000003,0.360786525,4.628612291,11.097684128000001,3.851463622,21.122480202,0.0,0.0,0.0,2.138631193,6.9510471549999995,16.274585525,38.383675355,0.721591065,10.765516137999999,11.448673819,29.079087659,0.0,10.076068574,3.053838216,9.486500116,10.073709034,31.527081874000004,5.610062645,0.0,4.358993552,0.0,0.04284897,0.0,0.082753963,0.078810091,0.008277092,0.021432434,0.008975219,0.0,0.0,0.135213697,0.0,1.284040857,0.0,0.178400014,0.149637708,0.746862579,0.743130894,0.0,0.049909825,2.0,2.0
120x120,0.77124401,0.0,1.817708623,37.473768557,5.200300889,2.529852065,15.550369612999999,24.793662171,1.592148357,0.77124401,15.301358739000001,7.783896294,3.2883235490000002,1.961653621,13.675089443,19.022468902,51.255260042,3.418540361,5.154724197,9.187950613,6.030182435,2.696982167,1.650517554,1.096117558,2.011322094,17.685680693,1.289731029,12.762141065999998,3.986775562,0.410457485,3.977969422,6.494764988,56.960580244,3.9642231929999996,0.0,0.0,3.2155121380000002,11.982689587,0.0,1.096117558,1.240060069,1.975391102,2.6386129699999996,1.5649336169999999,2.805054653,0.0,1.456904083,19.23736346,6.30984669,41.699676889,18.732894537,1.407251138,0.879273544,29.618696475,1.240060069,27.714400281,13.794880258,22.379932036,0.410457485,1.700189913,2.011322094,11.320542343,9.276740671,16.133043136,4.7895846120000005,3.734011218,0.721591065,1.9032964460000001,0.410457485,0.879273544,0.410457485,7.017960272000001,2.8547256130000003,2.092855567,4.149819333,0.0,1.700189913,22.009462772,12.304355505,4.388461069,0.820916369,3.4544853390000005,9.449007631,1.758608055,2.8818604590000003,0.0,3.9011165670000008,10.779352808,1.046446598,5.803724032000001,4.514603674,38.518112299,1.13204855,37.786393455,30.196418099999995,52.241729684,10.44488637,1.371264502,2.322422803,1.046446598,17.656460124,2.444268128,7.143176047,1.096117558,5.556422518,1.76804015,1.456904083,1.975391102,4.379125728,21.562582988000003,0.360786525,2.8547256130000003,9.734256334000001,3.851463622,34.812764697999995,0.0,0.0,0.0,1.046446598,5.587619361,8.22713448,24.064450993999998,1.13204855,12.13607247,10.766946709,45.503887674,0.0,8.983883979,2.78256999,6.209886641,10.491170296,14.745231307000001,5.610062645,0.0,1.492837562,0.18109274,0.016526625,0.0,0.071160533,0.078810091,0.000398381,0.021432434,0.008975219,0.0,0.0,0.135213697,0.0,1.181500973,0.0,0.174932309,0.149637708,0.665068648,0.743130894,0.0,0.049909825,2.0,2.0
121x121,0.360786525,0.0,11.236541537999999,36.977019799000004,4.37938452,4.085386749,8.162145987999999,24.210697387,0.360786525,0.360786525,11.607284002,5.321155367,2.056961717,1.961653621,15.641081611999999,15.738858149999999,46.15724675,3.0080828759999996,3.923362365,6.725209686,3.891712311,2.286524682,1.240060069,0.685660073,1.600864609,17.599423582,0.879273544,9.478530313999999,3.165859193,0.0,1.925720142,3.2111542359999996,64.37332340399999,4.288414972,0.0,0.0,2.805054653,10.751327755,0.0,0.685660073,1.240060069,1.5649336169999999,3.373243307,1.5649336169999999,2.805054653,1.965992169,3.012438767,19.064866327,4.25759741,40.87876052,17.091094147,1.407251138,0.879273544,27.976896085,1.240060069,24.819081071,10.921679572999999,14.58140445,0.0,0.879273544,1.600864609,13.524416938,6.403539986,12.676784671,3.968668243,3.323553733,2.687583234,1.082380077,0.0,0.879273544,0.0,5.786598440000001,2.444268128,2.092855567,10.047768665,0.0,0.879273544,16.673538176999998,10.986736922,5.857685302,0.0,3.0440278540000003,1.240060069,1.758608055,1.240060069,0.0,3.4906590820000005,10.779352808,3.012438767,5.803724032000001,3.693687305,34.154464161,0.721591065,32.688380163,30.110160988999997,74.712924164,7.571685685,1.371264502,2.322422803,3.012438767,9.447512562,2.444268128,6.322259678,12.482419343,2.683221833,1.76804015,1.046446598,1.5649336169999999,7.9006334030000005,17.458120695,0.360786525,2.444268128,8.913339965,3.851463622,18.719761697,0.0,0.0,0.0,3.012438767,12.630504048999999,5.353933795,44.937995545,0.721591065,11.639323712,10.356489224,25.802474183999998,0.0,8.983883979,3.9276457899999997,6.209886641,6.797095559,22.348876523999998,5.610062645,0.0,1.082380077,0.014858281,0.015826371,0.021380824,0.074480835,0.089235828,0.002071568,0.021432434,0.008975219,0.0,0.0,0.139898886,0.0,0.930130221,0.0,0.174932309,0.149637708,0.691119854,0.752373787,0.008558979,0.05159261,2.0,2.0
122x122,0.77124401,0.0,1.13204855,34.731197971,4.235523767,3.62203666,16.642554208,13.544489936,1.592148357,0.77124401,16.1144384,8.876080889,5.600072506,1.961653621,12.98942937,19.022468902,48.361034052,2.7328802879999996,5.154724197,3.702800996,5.344522362,2.011322094,1.650517554,0.410457485,2.011322094,17.00002062,1.289731029,17.537484846,4.393300084,0.410457485,3.292309349,5.809104915,69.005358524,3.9642231929999996,0.0,0.0,2.529852065,14.980135758999998,0.0,0.410457485,1.240060069,1.289731029,9.598251537,0.879273544,2.1193945800000002,0.0,0.77124401,8.95240408,9.307292862,24.279941784,18.732894537,0.721591065,0.879273544,29.618696475,1.240060069,41.993664421,13.109220185,18.393436734,0.410457485,1.700189913,4.195666257,14.724584479,10.368925266,16.946122797,4.7895846120000005,3.048351145,0.721591065,2.9954810409999997,0.410457485,0.879273544,0.410457485,4.2753896860000005,3.261250135,0.721591065,0.721591065,0.0,1.700189913,20.079933209,14.488699668,10.255983874,1.9131009639999998,4.5466699340000005,9.449007631,1.758608055,2.8818604590000003,0.0,3.62203666,11.871537403000001,0.360786525,5.1180639590000006,3.1433391719999997,31.509766394000003,1.13204855,44.593171459,21.944463792999997,94.18530189399999,11.257966031,0.0,5.599036278,3.6374,17.656460124,1.758608055,6.457515974,1.50264208,6.648607113000001,1.082380077,0.77124401,1.289731029,4.379125728,19.354046846,0.360786525,4.3534097030000005,3.005260532,2.48019912,35.753247103999996,0.0,0.0,0.0,1.45297112,7.086303451,15.033912484,31.918900184,1.13204855,13.228257065,2.9457913390000003,39.867161184,0.0,9.390408501,3.874754585,8.800840043,9.653910045,29.456273978000002,4.238798143,0.0,4.7694510370000005,0.18109274,0.038633134,0.0,0.058562857,0.078810091,0.008675473,0.001710878,0.008975219,0.0,0.0,0.10656519,0.0,1.2991510899999998,0.0,0.15370646999999998,0.149637708,0.5819599719999999,0.743130894,0.0,0.049909825,2.0,2.0
123x123,0.360786525,0.0,10.550881465,34.234449213000005,3.414607398,5.177571344,9.254330582999998,12.961525152,0.360786525,0.360786525,12.420363663,6.413339962,4.368710674,1.961653621,14.955421539,15.738858149999999,43.263020759999996,2.322422803,3.923362365,1.240060069,3.206052238,1.600864609,1.240060069,0.0,1.600864609,16.913763509,0.879273544,14.253874094,3.572383715,0.0,1.240060069,2.525494163,76.41810168399999,4.288414972,0.0,0.0,2.1193945800000002,13.748773926999998,0.0,0.0,1.240060069,0.879273544,10.332881874,0.879273544,2.1193945800000002,1.965992169,2.326778694,8.779906947,7.255043582,23.459025415,17.091094147,0.721591065,0.879273544,27.976896085,1.240060069,39.098345211,10.2360195,10.594909148000001,0.0,0.879273544,3.785208772,16.928459074,7.495724581,13.489864332,3.968668243,2.63789366,2.687583234,2.174564672,0.0,0.879273544,0.0,3.0440278540000003,2.85079265,0.721591065,6.619540397,0.0,0.879273544,14.744008614,13.171081085,11.725208107,1.092184595,4.136212449,1.240060069,1.758608055,1.240060069,0.0,3.2115791750000002,11.871537403000001,2.326778694,5.1180639590000006,2.322422803,27.146118256,0.721591065,39.49515816699999,21.858206682,116.656496374,8.384765346,0.0,5.599036278,5.603392169,9.447512562,1.758608055,5.636599605,12.888943865000002,3.775406428,1.082380077,0.360786525,0.879273544,7.9006334030000005,15.249584553,0.360786525,3.9429522180000003,2.184344163,2.48019912,19.660244103,0.0,0.0,0.0,3.4189632889999997,14.129188139,12.160711799,52.792444735000004,0.721591065,12.731508306999999,2.535333854,20.165747694,0.0,9.390408501,5.019830385,8.800840043,5.959835308000001,37.059919195000006,4.238798143,0.0,4.358993552,0.014858281,0.03793288,0.021380824,0.061883159,0.089235828,0.010348659999999999,0.001710878,0.008975219,0.0,0.0,0.11125037900000001,0.0,1.047780338,0.0,0.15370646999999998,0.149637708,0.6080111779999999,0.752373787,0.008558979,0.05159261,2.0,2.0
