coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature2,Endothelial2
133x133,0.628845904,4.486369573,20.318990245000002,10.737287084000002,0.0,33.708110126,13.856614205,34.999656207,0.0,0.0,21.880954366999998,1.709879628,56.790729074,1.9287514469999998,14.53459731,0.841280696,11.874117848,2.770032143,3.163419347,9.637406776,9.84917174,37.038868926999996,8.141727287,0.85494057,1.649354052,1.483786474,2.996126809,0.85494057,10.818060532,0.0,0.0,0.85494057,31.893707845999998,33.037107043,0.0,0.628845904,8.377552008,4.230732081,0.824693815,1.257719583,0.628845904,0.628845904,9.128391158000001,0.0,0.0,22.63741608,2.32506717,8.323253577,0.628845904,17.229167878,0.841280696,0.85494057,0.841280696,7.941187021999999,0.85494057,2.3387255319999998,2.154846113,17.918950028,1.299905543,1.679634385,1.257719583,26.615108153,12.320852086999999,11.467501812,0.0,1.696221266,3.3401363240000004,9.060562658,0.85494057,7.113224725999999,14.909314817999999,12.592739654999999,0.85494057,45.34287908,66.816250076,29.770817796,2.112660153,18.167325957,1.9287514469999998,2.783692017,5.636055354,6.514569021,26.050609223,0.0,0.0,0.0,4.309693117,1.4701266,0.0,1.4535397190000001,3.163419347,15.771702483,0.0,13.97707353,8.952127256,153.538672142,4.451313654,16.392955388999997,4.296034755,3.535910136,8.066988637,0.0,3.3290220500000003,122.14430052,16.478776885,1.709879628,0.628845904,51.151042675999996,1.4701266,15.569243906999999,7.106181954,12.240568886,33.234091631,2.278199956,23.833267875999997,0.0,0.824693815,0.628845904,5.45565757,9.648648159999999,10.209137113,19.813766715000003,0.85494057,0.0,4.948123813,6.839529524,1.483786474,0.841280696,2.311409335,20.244350857,4.659139223,5.51877364,0.0,0.0,5.03635759,0.036717787,0.097391376,0.07720600899999999,0.152103653,0.00197471,0.125347594,0.0,0.309135465,0.0,0.0,0.07633881,0.0,3.3916475629999994,0.0,0.09926415899999999,0.052269454,0.40056377800000004,0.518427849,0.012556264,0.0,3.0,3.0
134x134,0.628845904,5.769817792,21.607973484,13.326175866,0.0,32.408204583,16.43997037,36.288639446000005,1.294457406,0.0,16.670302536999998,1.709879628,61.92569653400001,0.628845904,14.53459731,0.841280696,11.868669710999999,1.4701266,4.457876753000001,14.793052688,8.549266197,35.738963384,8.141727287,0.85494057,1.649354052,1.483786474,1.696221266,2.149397976,5.618370164,0.0,0.0,0.85494057,31.893707845999998,33.037107043,0.0,0.628845904,8.377552008,6.819620863000001,0.824693815,1.257719583,0.628845904,0.628845904,18.178853638999996,0.0,0.0,23.931873486,2.32506717,10.912142359,1.92330331,24.989309109999997,0.841280696,2.149397976,2.135738102,4.03595406,0.85494057,2.3387255319999998,0.85494057,25.685525984,0.0,1.679634385,1.257719583,38.250129695,11.020946544,14.056390594,0.0,1.696221266,7.223398032,6.460749169,0.85494057,9.702113508,10.998570797,12.581814948000002,0.85494057,45.34287908,68.088785729,59.545955156,2.112660153,19.461783363,0.628845904,1.483786474,5.636055354,9.103457803,27.345066628999998,0.0,0.0,0.0,3.0043370339999997,4.059015382,0.0,1.4535397190000001,3.163419347,15.771702483,0.0,16.565962312,10.246584662,118.274632682,8.334575362,17.681938627999997,1.696221266,4.830367541999999,11.950250345,0.0,3.3290220500000003,162.18427221000002,13.878963396,1.709879628,0.628845904,52.445500081999995,1.4701266,15.569243906999999,7.106181954,9.640755397,17.634400781,2.278199956,23.833267875999997,0.0,0.824693815,0.628845904,5.45565757,8.348742617,10.209137113,24.986087193000003,0.85494057,0.0,4.948123813,10.722791231999999,2.7782438799999998,0.841280696,3.605866741,17.633549271,3.35923368,5.51877364,0.0,0.0,10.214102905,0.036717787,0.078972933,0.071664276,0.184639171,0.00197471,0.113119019,0.0,0.32986392800000003,0.0,0.0,0.07633881,0.0,3.689530477,0.0,0.09926415899999999,0.052269454,0.40056377800000004,0.518427849,0.012556264,0.0,3.0,3.0
135x135,0.690985953,7.8650655590000005,54.103540997,7.347752440000001,0.34548853,70.662831957,7.256149134999999,10.721352485999999,1.294457406,0.0,20.515972256,0.0,39.862785226,1.299905543,0.0,0.0,7.698637928999999,1.990891496,6.745025205,16.937017009999998,33.680956063000004,38.990269988,23.451060013,0.34548853,1.994842582,1.727470111,1.299905543,4.403967012,8.019260378,0.34548853,1.0364793,0.0,15.896688604000001,30.625200292000002,0.0,0.0,5.981543884,3.4135825970000004,0.824693815,0.0,0.690985953,0.0,16.456773636,0.34548853,0.0,6.476898683,0.0,7.214762766,3.021927517,27.876611567,0.0,1.294457406,1.294457406,6.839636304,0.0,0.0,1.990891496,12.447294652,1.299905543,0.824693815,0.0,47.74527159,3.50658972,2.934377312,0.0,0.34548853,5.744434823000001,9.406051188,0.0,4.795572959,14.750874868999999,15.10753213,0.0,37.662068860000005,119.049344199,36.685019274,0.0,16.765137403,2.681895905,1.299905543,5.981543884,5.352892121,1.294457406,1.0364793,0.34548853,0.0,4.585256848,2.588888782,1.0364793,1.515679768,0.824693815,7.976395359,1.0364793,8.51789119,1.985443359,128.045884092,3.883261708,7.956604422,5.018269534,4.325801820000001,4.707955523,0.0,3.165067433,125.01211416000001,5.709323095,0.34548853,0.0,52.295205339,1.0364793,5.9846031129999995,5.981543884,9.406051188,43.227188092,1.994842582,2.47408148,0.0,1.1701823450000002,0.690985953,23.761375718,7.496307907,12.601624342000001,21.807701253,0.34548853,0.34548853,5.639109766,4.574247661,2.330936706,0.690985953,2.330936706,21.133127384,3.6402455479999998,0.34548853,0.0,0.0,32.238764066,0.025115972,0.084554227,0.08834926100000001,0.144116162,0.00197471,0.124147481,0.0,0.712046838,0.0,0.157891858,0.0,0.0,3.420450756,0.013323,0.00895826,0.033758265999999995,0.31340824400000006,0.5278643390000001,0.025038984,0.0,3.0,3.0
136x136,0.690985953,3.9818038510000004,52.355932911000004,7.282734645,0.34548853,73.18670294399999,5.896758414,8.9737444,0.0,0.0,21.292241796,0.0,45.362282746000005,1.299905543,0.0,0.841280696,8.086743954,2.832172192,5.450567799,7.422961426,33.680956063000004,38.990269988,23.451060013,0.34548853,1.994842582,1.727470111,2.141186239,3.109509606,8.019260378,0.34548853,1.0364793,0.0,18.420559591,33.149071279000005,0.0,0.0,5.981543884,1.665974511,0.824693815,0.0,0.690985953,0.0,8.171655988000001,0.34548853,0.0,5.182441277,0.841280696,4.625873984,1.727470111,19.657845488,0.841280696,0.0,0.841280696,5.545178898,0.0,0.0,1.990891496,7.204589683,1.299905543,0.824693815,0.0,38.940618470000004,4.347870416,0.34548853,0.0,1.186769226,1.8611731150000002,9.406051188,0.0,2.206684177,14.685857074,15.88380167,0.0,38.503349556,123.514250278,7.75116261,0.0,17.994550984,2.681895905,1.299905543,5.981543884,2.764003339,0.0,1.0364793,0.34548853,0.0,3.290799442,0.841280696,1.0364793,1.515679768,0.824693815,8.817676055,1.0364793,6.770283104000001,0.690985953,127.076579102,0.0,13.780540976,5.85955023,3.0313444140000003,0.824693815,0.0,3.165067433,78.01636524,9.074481417000001,0.34548853,0.0,51.842028629,1.877759996,8.508474099999999,6.82282458,10.247331884,45.751059079,1.994842582,3.3153621760000003,0.0,1.1701823450000002,0.690985953,25.443939149,7.496307907,13.442905038000001,15.335475232,0.34548853,0.34548853,5.639109766,0.690985953,1.0364793,1.5322666489999999,2.719042731,18.544238602,3.6402455479999998,1.186769226,0.0,0.0,27.902299446999997,0.025115972,0.092469934,0.125602978,0.16364425600000002,0.00197471,0.155399239,0.0,0.7295691049999999,0.0,0.157891858,0.0,0.0,3.509864881,0.013323,0.00895826,0.033758265999999995,0.31340824400000006,0.5278643390000001,0.034202172,0.0,3.0,3.0
137x137,1.319831857,5.868359935000001,55.916595249000004,7.903152342,0.34548853,76.322460408,4.001733331,9.390183287,0.0,0.0,20.442525983,0.0,43.193467956000006,1.9287514469999998,0.0,0.0,7.661900105999999,2.6197374,6.079413703,8.468236813999999,33.680956063000004,43.392213022,24.079905916999998,0.34548853,1.994842582,2.356316015,1.299905543,3.109509606,11.163549062000001,0.34548853,1.0364793,0.0,17.783244688,36.913731203000005,0.0,0.628845904,7.868099967999999,0.824693815,0.824693815,1.257719583,1.319831857,0.628845904,5.435343570000001,0.34548853,0.0,27.819857357,0.628845904,5.254719888,2.356316015,25.733917634,0.0,0.0,0.0,7.431734982,0.0,0.628845904,1.990891496,9.082661730000002,1.299905543,0.824693815,1.257719583,42.271574290000004,6.022032229000001,4.118582669,0.0,0.34548853,4.376615624,9.406051188,0.0,8.495215088,17.192856544999998,12.518643348,0.0,37.662068860000005,131.442641028,35.839419014,1.257719583,24.274605443,3.310741809,1.9287514469999998,5.981543884,8.42363179,1.257719583,1.0364793,0.34548853,0.0,3.290799442,0.628845904,1.0364793,2.144525672,1.4535397190000001,10.491837868,1.0364793,7.186721991000001,1.948705536,101.79370994199999,1.886556084,10.398586097999999,5.018269534,4.917900498,2.082413398,0.0,3.165067433,147.77413181999998,14.513248541,0.34548853,0.628845904,51.000747933,1.6653252040000002,7.242322696,6.610389788,10.034897092,45.113744176,2.623688486,2.47408148,0.0,1.1701823450000002,1.319831857,27.534469857,10.011750416,13.859343925000001,16.593194815,0.34548853,0.34548853,5.639109766,0.690985953,1.6653252040000002,0.690985953,1.6653252040000002,22.317332741,3.6402455479999998,1.603208113,0.0,0.0,29.57646126,0.025115972,0.07874777799999999,0.08834926100000001,0.160139952,0.00197471,0.104166204,0.0,0.6046471889999999,0.0,0.157891858,0.0,0.0,3.173461114,0.013323,0.037571239,0.042776698999999994,0.31340824400000006,0.5278643390000001,0.025038984,0.0,3.0,3.0
138x138,0.690985953,5.26525207,53.64491615,9.871623427000001,0.34548853,71.886797401,8.480114579,10.262727639,1.294457406,0.0,16.081589966,0.0,50.497250206000004,0.0,0.0,0.841280696,8.081295816999999,1.5322666489999999,6.745025205,12.578607338,32.38105052,37.690364445,23.451060013,0.34548853,1.994842582,1.727470111,0.841280696,4.403967012,2.81957001,0.34548853,1.0364793,0.0,18.420559591,33.149071279000005,0.0,0.0,5.981543884,4.2548632930000005,0.824693815,0.0,0.690985953,0.0,17.222118468999998,0.34548853,0.0,6.476898683,0.841280696,7.214762766,3.021927517,27.41798672,0.841280696,1.294457406,2.135738102,1.6399459360000002,0.0,0.0,0.690985953,14.971165639,0.0,0.824693815,0.0,50.575640012,3.047964873,2.934377312,0.0,1.186769226,5.744434823000001,6.8062376989999995,0.0,4.795572959,10.775113053,15.872876963,0.0,38.503349556,124.786785931,37.52629997,0.0,19.28900839,1.381990362,0.0,5.981543884,5.352892121,1.294457406,1.0364793,0.34548853,0.0,1.985443359,3.4301694780000003,1.0364793,1.515679768,0.824693815,8.817676055,1.0364793,9.359171886,1.985443359,91.812539642,3.883261708,15.069524215,3.259736741,4.325801820000001,4.707955523,0.0,3.165067433,118.05633693,6.474667928000001,0.34548853,0.0,53.136486035,1.877759996,8.508474099999999,6.82282458,7.647518395,30.151368229,1.994842582,3.3153621760000003,0.0,1.1701823450000002,0.690985953,25.443939149,6.196402364,13.442905038000001,20.50779571,0.34548853,0.34548853,5.639109766,4.574247661,2.330936706,1.5322666489999999,4.013500137,15.933437016000001,2.340340005,1.186769226,0.0,0.0,33.080044762,0.025115972,0.074051491,0.12006124500000001,0.196179774,0.00197471,0.143170664,0.0,0.750297568,0.0,0.157891858,0.0,0.0,3.807747795,0.013323,0.00895826,0.033758265999999995,0.31340824400000006,0.5278643390000001,0.034202172,0.0,3.0,3.0
139x139,1.319831857,7.151808153999999,57.205578488,10.492041124,0.34548853,75.022554865,6.585089496,10.679166526,1.294457406,0.0,15.231874152999998,0.0,48.328435416000005,0.628845904,0.0,0.0,7.656451969,1.319831857,7.373871109,13.623882726,32.38105052,42.092307479,24.079905916999998,0.34548853,1.994842582,2.356316015,0.0,4.403967012,5.963858694000001,0.34548853,1.0364793,0.0,17.783244688,36.913731203000005,0.0,0.628845904,7.868099967999999,3.4135825970000004,0.824693815,1.257719583,1.319831857,0.628845904,14.485806050999999,0.34548853,0.0,29.114314763000003,0.628845904,7.84360867,3.650773421,33.494058866,0.0,1.294457406,1.294457406,3.52650202,0.0,0.628845904,0.690985953,16.849237686000002,0.0,0.824693815,1.257719583,53.906595832,4.722126686,6.707471451,0.0,0.34548853,8.259877332,6.8062376989999995,0.0,11.08410387,13.282112523999999,12.507718640999999,0.0,37.662068860000005,132.715176681,65.614556374,1.257719583,25.569062848999998,2.010836266,0.628845904,5.981543884,11.012520572,2.5521769890000003,1.0364793,0.34548853,0.0,1.985443359,3.217734686,1.0364793,2.144525672,1.4535397190000001,10.491837868,1.0364793,9.775610773,3.243162942,66.529670482,5.769817792,11.687569337,2.418456045,6.212357904000001,5.965675106,0.0,3.165067433,187.81410351,11.913435051999999,0.34548853,0.628845904,52.295205339,1.6653252040000002,7.242322696,6.610389788,7.435083603,29.514053326,2.623688486,2.47408148,0.0,1.1701823450000002,1.319831857,27.534469857,8.711844873,13.859343925000001,21.765515293,0.34548853,0.34548853,5.639109766,4.574247661,2.95978261,0.690985953,2.95978261,19.706531155,2.340340005,1.603208113,0.0,0.0,34.754206575000005,0.025115972,0.060329335,0.082807528,0.19267547,0.00197471,0.09193762899999999,0.0,0.625375652,0.0,0.157891858,0.0,0.0,3.471344028,0.013323,0.037571239,0.042776698999999994,0.31340824400000006,0.5278643390000001,0.025038984,0.0,3.0,3.0
140x140,1.319831857,3.268546446,55.457970402,10.427023329,0.34548853,77.546425852,5.225698775,8.93155844,0.0,0.0,16.008143692999997,0.0,53.827932935999996,0.628845904,0.0,0.841280696,8.044557994,2.1611125529999997,6.079413703,4.109827142,32.38105052,42.092307479,24.079905916999998,0.34548853,1.994842582,2.356316015,0.841280696,3.109509606,5.963858694000001,0.34548853,1.0364793,0.0,20.307115675,39.43760219000001,0.0,0.628845904,7.868099967999999,1.665974511,0.824693815,1.257719583,1.319831857,0.628845904,6.200688403000001,0.34548853,0.0,27.819857357,1.4701266,5.254719888,2.356316015,25.275292786999998,0.841280696,0.0,0.841280696,2.232044614,0.0,0.628845904,0.690985953,11.606532717,0.0,0.824693815,1.257719583,45.101942712,5.563407382,4.118582669,0.0,1.186769226,4.376615624,6.8062376989999995,0.0,8.495215088,13.217094729,13.283988180999998,0.0,38.503349556,137.18008276,36.68069971,1.257719583,26.79847643,2.010836266,0.628845904,5.981543884,8.42363179,1.257719583,1.0364793,0.34548853,0.0,0.690985953,1.4701266,1.0364793,2.144525672,1.4535397190000001,11.333118564,1.0364793,8.028002687,1.948705536,65.560365492,1.886556084,17.511505891,3.259736741,4.917900498,2.082413398,0.0,3.165067433,140.81835458999998,15.278593374,0.34548853,0.628845904,51.842028629,2.5066059,9.766193683,7.451670484,8.276364298999999,32.037924313,2.623688486,3.3153621760000003,0.0,1.1701823450000002,1.319831857,29.217033288,8.711844873,14.700624621000001,15.293289272,0.34548853,0.34548853,5.639109766,0.690985953,1.6653252040000002,1.5322666489999999,3.347888635,17.117642373000002,2.340340005,2.444488809,0.0,0.0,30.417741955999997,0.025115972,0.068245042,0.12006124500000001,0.212203564,0.00197471,0.12318938700000001,0.0,0.6428979189999999,0.0,0.157891858,0.0,0.0,3.560758153,0.013323,0.037571239,0.042776698999999994,0.31340824400000006,0.5278643390000001,0.034202172,0.0,3.0,3.0
141x141,0.0,6.483075197,40.777810753,6.762113821,0.0,64.20372756500001,7.707038238000001,10.18064282,1.294457406,0.0,19.38964307,0.0,52.605105773999995,1.299905543,0.0,0.841280696,5.926280432,2.141186239,6.745025205,16.396307343999997,33.680956063000004,37.262799877,23.451060013,0.0,1.649354052,0.0,2.141186239,1.294457406,7.6737718479999995,0.0,0.0,0.0,14.620131152,25.893635562,0.0,0.0,5.636055354,4.2548632930000005,0.824693815,0.0,0.0,0.0,18.439941596,0.0,0.0,1.294457406,0.841280696,7.214762766,1.294457406,17.661982183,0.841280696,1.294457406,2.135738102,6.494147774,0.0,0.0,1.299905543,13.589175277,1.299905543,0.824693815,0.0,41.69067349,2.9658800540000003,2.588888782,0.0,0.841280696,4.707955523,9.060562658,0.0,3.4135825970000004,16.238266556,14.326687867,0.0,38.503349556,108.219780749,30.616418055999997,0.0,13.070125441,1.299905543,1.299905543,5.636055354,2.588888782,1.294457406,0.0,0.0,0.0,3.894270895,3.4301694780000003,0.0,0.824693815,0.824693815,8.126690102,0.0,5.904250958,1.294457406,152.431252892,3.883261708,13.950973713,3.4410941850000003,2.943811458,4.707955523,0.0,2.47408148,99.38228286,5.964971811,0.0,0.0,52.445500081999995,0.841280696,7.471994799999999,6.47733605,9.901843354,44.369068717000005,1.649354052,3.3153621760000003,0.0,0.824693815,0.0,10.934360479,5.4233260229999996,8.95141753,19.043697914,0.0,0.0,4.948123813,3.883261708,1.294457406,0.841280696,2.977020837,19.0601455,2.949259595,0.841280696,0.0,0.0,29.970535155999997,0.025115972,0.118091159,0.112333875,0.175429512,0.00197471,0.17538051600000001,0.0,0.869482875,0.0,0.157891858,0.0,0.0,4.193611814,0.013323,0.00895826,0.033758265999999995,0.29462521900000005,0.5278643390000001,0.034202172,0.0,3.0,3.0
142x142,0.628845904,8.369631281,44.338473091,7.382531518,0.0,67.339485029,5.812013155000001,10.597081707,1.294457406,0.0,18.539927257000002,0.0,50.436290983999996,1.9287514469999998,0.0,0.0,5.501436584,1.9287514469999998,7.373871109,17.441582731999997,33.680956063000004,41.664742911,24.079905916999998,0.0,1.649354052,0.628845904,1.299905543,1.294457406,10.818060532,0.0,0.0,0.0,13.982816249,29.658295486,0.0,0.628845904,7.522611438,3.4135825970000004,0.824693815,1.257719583,0.628845904,0.628845904,15.703629178,0.0,0.0,23.931873486,0.628845904,7.84360867,1.92330331,23.738054329,0.0,1.294457406,1.294457406,8.380703858,0.0,0.628845904,1.299905543,15.467247324,1.299905543,0.824693815,1.257719583,45.02162931,4.640041867000001,6.361982921,0.0,0.0,7.223398032,9.060562658,0.0,9.702113508,18.745266027,10.961529545,0.0,37.662068860000005,116.148171499,58.70467446,1.257719583,19.3501799,1.9287514469999998,1.9287514469999998,5.636055354,8.248517233,2.5521769890000003,0.0,0.0,0.0,3.894270895,3.217734686,0.0,1.4535397190000001,1.4535397190000001,9.800851914999999,0.0,6.320689845,2.5521769890000003,127.148383732,5.769817792,10.569018835000001,2.599813489,4.830367541999999,5.965675106,0.0,2.47408148,169.14004943999998,11.403738935,0.0,0.628845904,51.604219386,0.628845904,6.205843396,6.264901258,9.689408562,43.731753814,2.278199956,2.47408148,0.0,0.824693815,0.628845904,13.024891187,7.938768531999999,9.367856417,20.301417497,0.0,0.0,4.948123813,3.883261708,1.92330331,0.0,1.92330331,22.833239639000002,2.949259595,1.257719583,0.0,0.0,31.644696968999998,0.025115972,0.10436900299999999,0.07508015800000001,0.171925208,0.00197471,0.124147481,0.0,0.744560959,0.0,0.157891858,0.0,0.0,3.8572080469999994,0.013323,0.037571239,0.042776698999999994,0.29462521900000005,0.5278643390000001,0.025038984,0.0,3.0,3.0
143x143,0.628845904,4.486369573,42.590865005,7.317513723,0.0,69.86335601600001,4.452622434,8.849473621,0.0,0.0,19.316196797,0.0,55.935788504,1.9287514469999998,0.0,0.841280696,5.889542609,2.770032143,6.079413703,7.927527147999999,33.680956063000004,41.664742911,24.079905916999998,0.0,1.649354052,0.628845904,2.141186239,0.0,10.818060532,0.0,0.0,0.0,16.506687236,32.182166473,0.0,0.628845904,7.522611438,1.665974511,0.824693815,1.257719583,0.628845904,0.628845904,7.418511530000001,0.0,0.0,22.63741608,1.4701266,5.254719888,0.628845904,15.519288249999999,0.841280696,0.0,0.841280696,7.086246451999999,0.0,0.628845904,1.299905543,10.224542355,1.299905543,0.824693815,1.257719583,36.21697619,5.481322563000001,3.773094139,0.0,0.841280696,3.3401363240000004,9.060562658,0.0,7.113224725999999,18.680248232,11.737799084999999,0.0,38.503349556,120.613077578,29.770817796,1.257719583,20.579593481,1.9287514469999998,1.9287514469999998,5.636055354,5.659628451,1.257719583,0.0,0.0,0.0,2.599813489,1.4701266,0.0,1.4535397190000001,1.4535397190000001,10.642132611,0.0,4.573081759000001,1.257719583,126.179078742,1.886556084,16.392955388999997,3.4410941850000003,3.535910136,2.082413398,0.0,2.47408148,122.14430052,14.768897256999999,0.0,0.628845904,51.151042675999996,1.4701266,8.729714383,7.106181954,10.530689258,46.255624801,2.278199956,3.3153621760000003,0.0,0.824693815,0.628845904,14.707454618,7.938768531999999,10.209137113,13.829191476,0.0,0.0,4.948123813,0.0,0.628845904,0.841280696,2.311409335,20.244350857,2.949259595,2.099000279,0.0,0.0,27.308232349999997,0.025115972,0.11228471000000001,0.112333875,0.191453302,0.00197471,0.155399239,0.0,0.7620832259999999,0.0,0.157891858,0.0,0.0,3.9466221719999997,0.013323,0.037571239,0.042776698999999994,0.29462521900000005,0.5278643390000001,0.034202172,0.0,3.0,3.0
144x144,0.628845904,5.769817792,43.879848243999994,9.906402504999999,0.0,68.563450473,7.035978599,10.13845686,1.294457406,0.0,14.105544967,0.0,61.070755964,0.628845904,0.0,0.841280696,5.884094472,1.4701266,7.373871109,13.08317306,32.38105052,40.364837367999996,24.079905916999998,0.0,1.649354052,0.628845904,0.841280696,1.294457406,5.618370164,0.0,0.0,0.0,16.506687236,32.182166473,0.0,0.628845904,7.522611438,4.2548632930000005,0.824693815,1.257719583,0.628845904,0.628845904,16.468974010999997,0.0,0.0,23.931873486,1.4701266,7.84360867,1.92330331,23.279429481999998,0.841280696,1.294457406,2.135738102,3.1810134899999998,0.0,0.628845904,0.0,17.991118311,0.0,0.824693815,1.257719583,47.851997732,4.18141702,6.361982921,0.0,0.841280696,7.223398032,6.460749169,0.0,9.702113508,14.769504211000001,11.726874378000002,0.0,38.503349556,121.885613231,59.545955156,1.257719583,21.874050887,0.628845904,0.628845904,5.636055354,8.248517233,2.5521769890000003,0.0,0.0,0.0,1.294457406,4.059015382,0.0,1.4535397190000001,1.4535397190000001,10.642132611,0.0,7.1619705410000005,2.5521769890000003,90.915039282,5.769817792,17.681938627999997,0.841280696,4.830367541999999,5.965675106,0.0,2.47408148,162.18427221000002,12.169083768,0.0,0.628845904,52.445500081999995,1.4701266,8.729714383,7.106181954,7.930875769,30.655933950999998,2.278199956,3.3153621760000003,0.0,0.824693815,0.628845904,14.707454618,6.638862989,10.209137113,19.001511954,0.0,0.0,4.948123813,3.883261708,1.92330331,0.841280696,3.605866741,17.633549271,1.649354052,2.099000279,0.0,0.0,32.485977665,0.025115972,0.093866267,0.106792142,0.22398882,0.00197471,0.143170664,0.0,0.782811689,0.0,0.157891858,0.0,0.0,4.244505085999999,0.013323,0.037571239,0.042776698999999994,0.29462521900000005,0.5278643390000001,0.034202172,0.0,3.0,3.0
145x145,0.690985953,9.797781501,30.976725667000004,15.078471227,0.34548853,35.585361439,11.121565369999999,9.960894737,1.294457406,0.0,20.515972256,0.0,41.795501168,1.299905543,0.0,0.0,9.631353871,1.990891496,2.119151221,20.802433245,1.299905543,34.364396004,4.948123813,0.34548853,7.792980952,3.660186053,3.232621485,4.403967012,8.019260378,0.34548853,1.0364793,0.0,52.619148024,34.490616527,1.932715942,1.932715942,5.981543884,7.278998832000001,0.824693815,0.0,0.690985953,17.3950088,18.389489578,0.34548853,0.0,6.476898683,0.0,4.521604724,3.021927517,45.271620367,0.0,1.294457406,1.294457406,6.839636304,0.0,21.25871045,13.585944516,14.380010594,1.299905543,0.824693815,0.0,35.801513792,3.50658972,24.193087762,0.0,4.210904765,7.677150765,9.406051188,0.0,4.795572959,10.125000885,15.10753213,0.0,47.32557442700001,65.475353011,36.685019274,0.0,9.446056297,12.345401471999999,1.299905543,5.981543884,5.352892121,1.294457406,1.0364793,0.34548853,0.0,4.585256848,4.521604724,1.0364793,1.515679768,0.824693815,19.571448379,1.0364793,27.84614151,9.716162145999999,187.95748304199998,9.681400078,7.956604422,6.950985476,4.325801820000001,4.707955523,0.0,7.0304836680000005,125.01211416000001,9.57473933,2.278204472,0.0,52.295205339,1.0364793,11.782741482999999,5.981543884,9.406051188,31.283430294,1.994842582,2.47408148,0.0,1.1701823450000002,0.690985953,14.50957867,7.496307907,18.399762712,29.538420040000002,0.34548853,4.210904765,5.639109766,6.506963603,6.196352941000001,0.690985953,6.196352941000001,21.133127384,7.505661783000001,8.076207317,0.0,0.0,9.111948736,0.025115972,0.069660893,0.053221395,0.084269589,0.020359959,0.09409583599999999,0.0,0.259099077,0.183308543,0.0,0.017878169,0.146909104,2.671949478,0.0,0.006120041,0.026267389,0.31340824400000006,0.518427849,0.005324667,0.0,3.0,3.0
