coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Inhibitory,Ependymal,permutationTracker
117x117,0.0,6.362579546,8.323630406,1.702713432,0.851356265,70.03215929000001,7.213935811,13.79208334,3.08783676,0.0,22.556503366,2.8383203449999996,1.601177567,0.0,1.385090105,0.53373384,4.689048455,3.405447195,11.0670191,19.937658815,48.191843154,9.768026741,0.851356265,0.0,1.06747373,0.53373384,0.851356265,10.616558304,6.243746478,0.0,2.236447272,0.53373384,15.351926457000001,21.048240016,0.0,0.0,11.686835674000001,11.649252176000001,1.98696408,0.851356265,0.53373384,1.702713432,2.668681418,0.0,0.53373384,3.08783676,0.0,11.20955962,8.629655232,14.83110429,0.851356265,0.0,0.0,6.243746478,1.385090105,0.53373384,0.0,6.290193501,15.27871253,2.452533832,1.385090105,13.919071035,8.345328641,6.210381063,0.0,2.55410292,0.851356265,1.702713432,0.851356265,0.53373384,17.832763919,1.385090105,0.53373384,0.0,204.36068826,0.0,1.702713432,13.140059864,13.306205345,2.9863017999999997,0.0,4.256782398,5.824623046999999,0.0,1.385090105,1.702713432,2.770187162,5.871000814,0.53373384,0.0,1.385090105,4.121909615,2.236447272,14.136470893,3.202328513,0.53373384,4.825290056,24.410558678,0.53373384,11.267621491,0.0,0.851356265,1.702713432,0.0,4.155280487,6.362579546,0.0,11.92111524,6.896313386,11.051628001,0.0,0.0,1.06747373,0.0,7.947876886,0.0,0.0,1.702713432,0.0,11.466526115,11.500678103,10.733974395999999,0.0,2.9863017999999997,0.53373384,8.061092692999999,1.9188299949999998,0.0,1.06747373,3.303890999,18.113349063999998,2.55410292,0.851356265,10.560062636,23.846930923,0.036401422,0.242141426,0.061450219,0.134990318,0.0,0.253188431,0.0,2.6503486450000002,0.0,0.0,0.08308118,0.0,2.52560976,0.0,0.149771673,0.001605037,0.513663643,0.019252319,0.08209723199999999,0.0,2.0,2.0,"[[3, 4], [0, 3]]"
118x118,0.0,6.362579546,8.400020980999999,1.855485768,1.855485768,68.91069535,9.145872748,14.719830179999999,0.53373384,0.92774684,27.577517127,1.98696408,2.528924407,0.0,0.53373384,0.53373384,5.846020337000001,1.855485768,7.422092365,19.08630255,50.777705714,6.362579546,0.0,0.92774684,1.06747373,0.53373384,0.92774684,10.616558304,1.98696408,0.0,0.53373384,1.46148068,14.500570192000001,20.196883751,0.0,0.0,11.141128078,9.171551821,2.91471092,0.0,0.53373384,2.783293202,2.668681418,0.0,0.53373384,0.53373384,1.855485768,12.13730646,8.629655232,12.27700137,0.0,1.855485768,0.0,2.91471092,0.53373384,0.53373384,0.0,4.663837421,13.65235645,1.601177567,0.53373384,14.606585300999999,9.425908411,4.507667631,0.0,0.92774684,0.0,0.92774684,0.92774684,0.53373384,20.146701975,6.100325337,0.53373384,0.0,196.25246729,0.0,0.0,12.594352268,12.45484908,2.134945535,0.92774684,0.92774684,7.8329844170000005,0.92774684,1.46148068,0.0,6.634065227,6.7987476540000005,0.53373384,1.855485768,0.53373384,4.121909615,0.53373384,14.212861468,4.130075353,0.53373384,3.973933791,26.648057745,0.53373384,12.348201261,0.0,0.0,1.855485768,0.0,3.456663335,6.362579546,0.0,11.92111524,6.896313386,9.425271920999998,0.0,0.0,1.9952205699999999,0.92774684,7.947876886,0.0,0.0,0.0,0.92774684,14.860339488000001,7.701537032,9.959007803999999,0.0,2.134945535,0.53373384,5.583392338,1.06747373,0.0,1.06747373,4.384470769,13.932941594999999,4.638842963,0.0,8.005959716,24.458142671,0.036401422,0.27367560599999996,0.095641805,0.138347761,0.0,0.27474062099999996,0.0,2.8138762799999997,0.0,0.0,0.05524589,0.0,2.530531807,0.0,0.12344349399999999,0.0,0.513663643,0.042273911,0.126562612,0.0,2.0,2.0,"[[3, 4], [0, 4]]"
119x119,0.6613160170000001,0.79877956,11.131587074,4.053472729,1.623476825,81.0170286,1.623476825,11.165273709,0.53373384,1.185175979,16.208134693999998,2.124418493,1.601177567,0.5238590430000001,2.216787302,1.3325133999999998,8.636612844999998,3.169112932,10.513767734,1.9839712720000002,66.885046398,5.256890809,1.571610371,0.6613160170000001,2.00369386,2.7665850770000002,1.185175979,13.235851229,8.849059025,0.5238590430000001,1.4699539700000002,0.671188253,18.717416936000003,9.43024812,0.0,0.137454413,13.048961764,10.253678225,2.39933901,0.93622013,1.1950498569999999,0.137454413,3.5789368799999997,0.41237493,0.808645227,2.5696145319999997,1.073656818,12.119815082,9.016059861999999,15.085712873,0.38640463,1.047712436,0.0,5.869284939,2.981960898,1.830423694,0.79877956,9.138093479,1.59753688,3.4995843079999998,1.692969281,18.977484069,15.703961681,9.712589183,0.0,1.159235441,0.41237493,0.79877956,0.0,1.1950498569999999,10.684800038,6.5375047760000005,1.3325133999999998,1.073656818,116.10786457,0.0,0.5498155,9.074294868,12.729760467,2.521350165,0.38640463,1.87241766,10.924488883999999,0.38640463,1.8563503890000002,0.41237493,4.734503583,6.807220944000001,0.53373384,1.571610371,0.671188253,6.629693884,0.53373384,18.824585576,4.524945062,0.53373384,6.0693483399999995,6.186902582,2.242784781,7.771946352,0.9102554620000001,0.137454413,3.005661856,0.5238590430000001,9.536999582,0.772801049,0.0,12.693916289,0.92013847,8.086755529000001,0.79877956,0.6613160170000001,2.9398913899999997,0.5498155,8.746656446,0.5238590430000001,0.137454413,0.5498155,1.87241766,14.292856736,12.55254962,8.809918935,0.0,3.706555906,0.53373384,13.097066466000001,2.278614191,0.772801049,1.3423851169999999,5.732481720999999,12.148485748999999,2.860566104,0.137454413,8.280871102999999,22.097468615000004,0.036401422,0.197902133,0.084828039,0.148655364,0.0,0.18156197,0.0,1.9548068669999998,0.0,0.0,0.093081888,0.0,2.074575103,0.0,0.154841049,0.040490214,0.635162193,0.204229535,0.08461371000000001,0.016971307,2.0,2.0,"[[3, 4], [1, 2]]"
120x120,0.274911387,0.41237493,11.21014229,2.6648986519999998,2.0884284600000003,84.24585119,2.0884284600000003,1.892209561,3.08783676,0.41237493,15.055183194,2.975774758,1.601177567,0.137454413,1.522544518,0.9461087699999999,7.7130672449999995,4.64251939,18.489499325,1.676092096,71.65404462800001,7.116738955,1.2637311949999999,0.274911387,1.61728923,1.220986028,1.2637311949999999,11.303810492,8.855349436000001,0.137454413,2.7862627719999997,0.671188253,16.863928568000002,8.736005336,0.0,0.137454413,11.509640416,12.886324371,2.39933901,1.401171765,0.808645227,1.8401678449999999,2.8061358309999997,0.41237493,0.808645227,4.737312822,0.687252188,11.347014033,8.629655232,16.480580352,0.851356265,0.274911387,0.0,8.580468288,3.446912533,0.671188253,0.41237493,8.214547879000001,3.378838751,3.9645359429999996,1.385090105,21.616482167999997,13.156183125999998,9.096892947,0.0,2.55410292,1.2637311949999999,2.115088362,0.851356265,0.808645227,11.156058635,4.684016408,0.9461087699999999,0.687252188,153.37504146,0.0,2.2525289319999997,10.626232633,13.581116732,2.9863017999999997,0.0,5.356399009,9.535914807,0.0,1.934905605,2.115088362,3.732372382,6.4208163140000005,0.53373384,0.41237493,1.522544518,5.084094835,2.236447272,16.198293321,3.7521440129999997,0.53373384,5.375105555999999,8.898085931,1.08354934,7.929060735,0.137454413,0.9888106779999999,2.38996562,0.137454413,7.45420679,0.0,0.0,11.92111524,0.53373384,7.163209929000001,0.41237493,0.274911387,2.1670903409999998,0.5498155,8.360251816,0.137454413,0.137454413,2.2525289319999997,1.099616611,17.239665296,15.349430418,7.807787734,0.0,3.39867673,0.53373384,9.160709304000001,2.743565826,0.0,1.3423851169999999,5.503154415999999,15.324599320999999,5.028264394000001,0.9888106779999999,10.834974023,25.044277175,0.036401422,0.257437425,0.084828039,0.150534697,0.0,0.246585634,0.0,2.395879401,0.0,0.0,0.072752311,0.0,2.663873583,0.0,0.16237716400000002,0.001605037,0.505725222,0.019252319,0.08223772900000001,0.0,2.0,2.0,"[[3, 4], [1, 3]]"
121x121,0.274911387,0.41237493,11.286532865,2.817670988,3.092557963,83.12438725,4.020365397,2.819956401,0.53373384,1.3401217699999999,20.076196955,2.124418493,2.528924407,0.137454413,0.671188253,0.9461087699999999,8.870039127,3.092557963,14.84457259,0.824735831,74.239907188,3.71129176,0.41237493,1.202658227,1.61728923,1.220986028,1.3401217699999999,11.303810492,4.5985670380000006,0.137454413,1.08354934,1.598935093,16.012572303000002,7.884649071,0.0,0.137454413,10.96393282,10.408624016,3.3270858499999996,0.5498155,0.808645227,2.920747615,2.8061358309999997,0.41237493,0.808645227,2.1832099019999998,2.542737956,12.274760873,8.629655232,13.926477432,0.0,2.1303971550000003,0.0,5.25143273,2.595556268,0.671188253,0.41237493,6.5881917990000005,1.752482671,3.113179678,0.53373384,22.303996434,14.236762895999998,7.394179515,0.0,0.92774684,0.41237493,1.3401217699999999,0.92774684,0.808645227,13.469996691,9.39925164,0.9461087699999999,0.687252188,145.26682049000001,0.0,0.5498155,10.080525037000001,12.729760467,2.134945535,0.92774684,2.0273634510000003,11.544276177,0.92774684,2.01129618,0.41237493,7.596250447,7.348563154000001,0.53373384,2.2678606980000002,0.671188253,5.084094835,0.53373384,16.274683896000003,4.679890853,0.53373384,4.523749291,11.135584998,1.08354934,9.009640505,0.137454413,0.137454413,2.542737956,0.137454413,6.755589638,0.0,0.0,11.92111524,0.53373384,5.536853849000001,0.41237493,0.274911387,3.094837181,1.47756234,8.360251816,0.137454413,0.137454413,0.5498155,2.0273634510000003,20.633478669,11.550289347,7.032821142,0.0,2.547320465,0.53373384,6.683008949,1.892209561,0.0,1.3423851169999999,6.583734185999999,11.144191851999999,7.113004437000001,0.137454413,8.280871102999999,25.655488923000004,0.036401422,0.28897160499999996,0.11901962499999999,0.15389214,0.0,0.26813782399999997,0.0,2.5594070359999996,0.0,0.0,0.044917021,0.0,2.66879563,0.0,0.136048985,0.0,0.505725222,0.042273911,0.126703109,0.0,2.0,2.0,"[[3, 4], [1, 4]]"
122x122,0.38640463,0.38640463,9.096431455,4.794000941,1.237760895,93.23930928,1.237760895,10.340537878,3.08783676,0.772801049,15.241627654,2.8383203449999996,1.601177567,0.38640463,2.9306891539999995,0.92013847,8.166696975,5.337487932,14.158306609,2.010591706,76.220847568,4.951046244,2.010591706,0.38640463,1.45387836,2.079332889,1.624157314,12.548599041,10.494238465,0.38640463,2.622851902,0.53373384,18.05677109,9.869229455,0.0,0.0,11.120359874,12.422053224999999,1.98696408,1.237760895,0.92013847,1.702713432,3.4414824669999997,0.0,0.53373384,3.47424139,0.38640463,11.982360669,9.016059861999999,15.990339731,1.237760895,0.772801049,0.0,7.789345527,1.771494735,1.692969281,0.38640463,9.767842021,3.326903969,2.8389384619999998,2.544325546,18.942308701,12.595820627999998,8.528790731,0.0,3.713338361,0.851356265,2.089118062,0.851356265,0.92013847,9.745050021,4.089934738,0.92013847,0.38640463,123.62958257,0.0,1.702713432,9.482324951,13.306205345,3.37270643,0.38640463,5.029583447,8.915910556,0.38640463,2.1578911539999996,1.702713432,5.475031795,6.257405444000001,0.53373384,1.159235441,1.385090105,5.667508664,2.236447272,17.614119413,3.975129562,0.53373384,6.370889105,6.869855177,1.692969281,6.4506409940000005,0.772801049,0.851356265,4.0211231000000005,0.38640463,8.792176199,0.772801049,0.0,12.693916289,0.92013847,8.166696975,0.38640463,0.38640463,1.840274779,0.0,8.334281516,0.38640463,0.0,1.702713432,0.772801049,15.330598171999998,18.069529873,7.076239483,0.0,4.1455372409999995,0.53373384,15.40289705,2.3052346249999998,0.772801049,1.06747373,5.2359317359999995,13.682810255,2.94050755,0.851356265,10.560062636,21.348423434,0.036401422,0.148540002,0.061450219,0.16236087,0.0,0.1516563,0.0,1.6035686120000001,0.0,0.0,0.122432567,0.0,1.6810173439999998,0.0,0.147576631,0.04209525099999999,0.635162193,0.204229535,0.060614435,0.016971307,2.0,2.0,"[[3, 4], [2, 3]]"
123x123,0.38640463,0.38640463,9.172822029999999,4.946773277,2.2418903980000002,92.11784534,3.1696978319999998,11.268284717999999,0.53373384,1.700547889,20.262641414999997,1.98696408,2.528924407,0.38640463,2.079332889,0.92013847,9.323668857,3.7875265049999998,10.513379874,1.159235441,78.80671012799999,1.545599049,1.159235441,1.31415147,1.45387836,2.079332889,1.700547889,12.548599041,6.237456067,0.38640463,0.92013847,1.46148068,17.205414825000002,9.01787319,0.0,0.0,10.574652278,9.94435287,2.91471092,0.38640463,0.92013847,2.783293202,3.4414824669999997,0.0,0.53373384,0.92013847,2.2418903980000002,12.910107509,9.016059861999999,13.436236811,0.38640463,2.628286817,0.0,4.460309969,0.92013847,1.692969281,0.38640463,8.141485941,1.700547889,1.987582197,1.692969281,19.629822967,13.676400397999998,6.8260772990000005,0.0,2.086982281,0.0,1.31415147,0.92774684,0.92013847,12.058988077,8.80516997,0.92013847,0.38640463,115.5213616,0.0,0.0,8.936617355000001,12.45484908,2.521350165,1.31415147,1.700547889,10.924271926,1.31415147,2.234281729,0.0,9.338909860000001,7.185152284000001,0.53373384,3.014721209,0.53373384,5.667508664,0.53373384,17.690509988000002,4.9028764019999995,0.53373384,5.51953284,9.107354244,1.692969281,7.531220764,0.772801049,0.0,4.1738954360000005,0.38640463,8.093559047,0.772801049,0.0,12.693916289,0.92013847,6.540340895,0.38640463,0.38640463,2.7680216189999998,0.92774684,8.334281516,0.38640463,0.0,0.0,1.700547889,18.724411545000002,14.270388802,6.301272891,0.0,3.294180976,0.53373384,12.925196694999999,1.45387836,0.772801049,1.06747373,6.316511505999999,9.502402786,5.0252475930000005,0.0,8.005959716,21.959635182,0.036401422,0.180074182,0.095641805,0.165718313,0.0,0.17320849,0.0,1.767096247,0.0,0.0,0.09459727700000001,0.0,1.6859393909999998,0.0,0.121248452,0.040490214,0.635162193,0.227251127,0.105079815,0.016971307,2.0,2.0,"[[3, 4], [2, 4]]"
124x124,0.0,0.0,9.251377245999999,3.5581992,2.706842033,95.34666793,3.634649467,1.9952205699999999,3.08783676,0.92774684,19.109689914999997,2.8383203449999996,2.528924407,0.0,1.385090105,0.53373384,8.400123257,5.260932963,18.489111465,0.851356265,83.575708358,3.405447195,0.851356265,0.92774684,1.06747373,0.53373384,1.779103105,10.616558304,6.243746478,0.0,2.236447272,1.46148068,15.351926457000001,8.323630406,0.0,0.0,9.03533093,12.576999016,2.91471092,0.851356265,0.53373384,4.486006634,2.668681418,0.0,0.53373384,3.08783676,1.855485768,12.13730646,8.629655232,14.83110429,0.851356265,1.855485768,0.0,7.1714933180000004,1.385090105,0.53373384,0.0,7.217940341,3.4818497600000002,2.452533832,1.385090105,22.268821066,11.128621843,6.210381063,0.0,3.4818497600000002,0.851356265,2.6304602719999997,1.779103105,0.53373384,12.530246674,6.951681602,0.53373384,0.0,152.78853849,0.0,1.702713432,10.488555120000001,13.306205345,2.9863017999999997,0.92774684,5.1845292380000005,9.535697849,0.92774684,2.312836945,1.702713432,8.336778659,6.7987476540000005,0.53373384,1.855485768,1.385090105,4.121909615,2.236447272,15.064217733,4.130075353,0.53373384,4.825290056,11.818537593,0.53373384,7.688335147,0.0,0.851356265,3.5581992,0.0,6.010766255,0.0,0.0,11.92111524,0.53373384,5.616795295,0.0,0.0,1.9952205699999999,0.92774684,7.947876886,0.0,0.0,1.702713432,0.92774684,21.671220105000003,17.0672696,5.29914169,0.0,2.9863017999999997,0.53373384,8.988839532999998,1.9188299949999998,0.0,1.06747373,6.0871842009999995,12.678516357999998,7.192945883,0.851356265,10.560062636,24.906443742,0.036401422,0.239609474,0.095641805,0.167597646,0.0,0.238232154,0.0,2.208168781,0.0,0.0,0.07426769999999999,0.0,2.275237871,0.0,0.128784567,0.001605037,0.505725222,0.042273911,0.102703834,0.0,2.0,2.0,"[[3, 4], [3, 4]]"
125x125,0.6613160170000001,7.161359106000001,10.484779084000001,32.134733671999996,2.254349289,82.042146909,7.986056371000001,36.601243667,1.261778128,1.185175979,36.67993737,2.155112285,0.630872464,1.532720564,1.683053462,4.212927509,20.533502595999998,3.799985396,11.144640198000001,22.851523641,76.52347203599999,13.25920434,2.202482835,0.6613160170000001,5.099497821000001,19.021010186999998,2.8249099639999997,19.204712403,10.661002636000001,1.1547315070000002,0.93622013,0.137454413,28.23118959,16.322317574,0.0,0.137454413,18.974940044,9.3247507,1.421236451,1.567092594,1.551917525,0.768326877,7.752161233000001,1.421236451,0.274911387,2.035880692,7.892289615,12.907869587999999,6.991844246,56.681281423,0.38640463,1.938313944,1.008861521,26.723505153999998,4.087961043,1.296689854,12.280492102,54.794101747999996,14.32214649,2.529279205,16.12823238,19.414217327,14.516493626,20.87232702,8.474775327,3.831043748,1.421236451,1.4296520240000001,0.630872464,0.6613160170000001,24.418271169,11.577118147,1.4296520240000001,2.59513079,201.886878485,0.0,0.5498155,17.96331617,1.9146453719999998,14.914205301999997,1.277006138,2.503290124,16.154404882999998,4.319991065,1.3226165490000001,0.41237493,4.297902317,4.988109598,0.0,8.436840894000001,2.661000854,31.253445469,0.0,26.186462173999995,7.76328579,1.261778128,9.190292282000001,25.845465386999997,6.013847201,11.563069849,2.17203359,3.669862375,4.5271358280000005,0.5238590430000001,10.347944298000002,8.025982103,0.0,2.790458921,9.903400346,28.396792361999996,2.691456943,3.562854921,3.653667479,0.5498155,28.739165572,0.5238590430000001,0.137454413,0.5498155,1.87241766,16.449041678,21.028379384,14.025291035,1.521473972,2.462211879,0.890601508,31.618915010000002,1.211140461,0.772801049,0.274911387,5.912553973,17.954466298,2.860566104,1.146315934,0.274911387,18.677178909000002,0.0,0.342267958,0.037233141,0.22519633699999997,0.0,0.326410419,0.0,3.582834939,0.014445687,0.0,0.397799811,0.0,3.528486561,0.0,0.348256676,0.057299490999999994,0.9678676429999999,0.184977216,0.087605652,0.061835034999999997,3.0,3.0,"[[0, 1, 2], [0, 1, 2]]"
126x126,0.274911387,6.7749544760000004,10.563334300000001,30.746159594999998,2.7193009239999997,85.270969499,8.451008006,27.328179519,3.815881048,0.41237493,35.52698587,3.00646855,0.630872464,1.146315934,0.9888106779999999,3.826522879,19.609956996,5.273391854,19.120371789,22.543644465,81.292470266,15.119052486000001,1.894603659,0.274911387,4.7130931910000005,17.475411138,2.9034651799999995,17.272671665999997,10.667293047000001,0.768326877,2.2525289319999997,0.137454413,26.377701222,15.62807479,0.0,0.137454413,17.435618696,11.957396845999998,1.421236451,2.0320442290000003,1.165512895,2.471040309,6.979360184000001,1.421236451,0.274911387,4.203578982,7.505884985,12.135068538999999,6.605439616,58.076148902,0.851356265,1.165512895,1.008861521,29.434688502999997,4.552912678,0.137454413,11.894087472,53.87055614799999,16.103448360999998,2.99423084,15.820353204,22.053215426,11.968715071,20.256630784,8.474775327,5.225911227,2.272592716,2.745960826,1.482228729,0.274911387,24.889529766,9.723629779,1.043247394,2.20872616,239.154055375,0.0,2.2525289319999997,19.515253935,2.7660016369999996,15.379156936999998,0.890601508,5.987271473,14.765830805999999,3.933586435,1.401171765,2.115088362,3.295771116,4.601704968,0.0,7.2776054530000005,3.512357119,29.70784642,1.702713432,23.560169918999996,6.990484741,1.261778128,8.496049498000001,28.556648736,4.85461176,11.720184232,1.399232541,4.52121864,3.911439592,0.137454413,8.265151506,7.253181054000001,0.0,2.017657872,9.516995716,27.473246761999995,2.305052313,3.176450291,2.88086643,0.5498155,28.352760942,0.137454413,0.137454413,2.2525289319999997,1.099616611,19.395850237999998,23.825260182,13.023159834,1.521473972,2.1543327029999997,0.890601508,27.682557848000002,1.676092096,0.0,0.274911387,5.683226668,21.13057987,5.028264394000001,1.997672199,2.829014307,21.623987469,0.0,0.40180325,0.037233141,0.22707566999999998,0.0,0.391434083,0.0,4.0239074729999995,0.014445687,0.0,0.377470234,0.0,4.117785040999999,0.0,0.355792791,0.018414314,0.8384306719999999,0.0,0.085229671,0.044863728,3.0,3.0,"[[0, 1, 2], [0, 1, 3]]"
127x127,0.274911387,6.7749544760000004,10.639724875,30.898931931,3.7234304270000003,84.149505559,10.382944943,28.255926359,1.261778128,1.3401217699999999,40.547999630999996,2.155112285,1.558619304,1.146315934,0.137454413,3.826522879,20.766928877999998,3.7234304270000003,15.475445054000001,21.6922882,83.87833282599999,11.713605291,1.043247394,1.202658227,4.7130931910000005,17.475411138,2.979855755,17.272671665999997,6.410510649000001,0.768326877,0.5498155,1.065201253,25.526344957,14.776718525,0.0,0.137454413,16.8899111,9.479696490999999,2.3489832909999997,1.180687964,1.165512895,3.551620079,6.979360184000001,1.421236451,0.274911387,1.649476062,9.361370753,13.062815378999998,6.605439616,55.522045982,0.0,3.0209986630000003,1.008861521,26.105652945,3.701556413,0.137454413,11.894087472,52.24420006799999,14.477092281,2.142874575,14.968996939,22.740729692,13.049294841,18.553917352,8.474775327,3.5995551470000002,1.421236451,1.970994234,1.558619304,0.274911387,27.203467822,14.438865011,1.043247394,2.20872616,231.04583440500002,0.0,0.5498155,18.969546339,1.9146453719999998,14.527800671999998,1.818348348,2.6582359149999997,16.774192176,4.861333275,1.47756234,0.41237493,7.159649181,5.529451808,0.0,9.133091221,2.661000854,29.70784642,0.0,23.636560493999998,7.918231581000001,1.261778128,7.644693233000001,30.794147802999998,4.85461176,12.800764002,1.399232541,3.669862375,4.064211928,0.137454413,7.566534354000001,7.253181054000001,0.0,2.017657872,9.516995716,25.846890681999998,2.305052313,3.176450291,3.8086132700000004,1.47756234,28.352760942,0.137454413,0.137454413,0.5498155,2.0273634510000003,22.789663611,20.026119111,12.248193242,1.521473972,1.302976438,0.890601508,25.204857493000002,0.824735831,0.0,0.274911387,6.763806438,16.950172401,7.113004437000001,1.146315934,0.274911387,22.235199217,0.0,0.43333743,0.071424727,0.23043311299999997,0.0,0.412986273,0.0,4.187435108,0.014445687,0.0,0.349634944,0.0,4.122707088,0.0,0.329464612,0.016809277,0.8384306719999999,0.023021592,0.129695051,0.044863728,3.0,3.0,"[[0, 1, 2], [0, 1, 4]]"
128x128,0.38640463,6.7489841760000004,8.449623465,32.875261884000004,1.868633359,94.26442758900001,7.600340441,35.77650783599999,3.815881048,0.772801049,35.71343033,2.8690141369999997,0.630872464,1.395266151,2.396955314,3.800552579,20.063586725999997,5.968360396,14.789179073,22.878144074999998,85.859273206,12.953359775,2.64146417,0.38640463,4.549682321000001,18.333757999,3.263891299,18.517460215,12.306182076,1.017277094,2.089118062,0.0,27.570543744,16.761298909,0.0,0.0,17.046338154,11.4931257,1.008861521,1.868633359,1.277006138,2.3335858959999998,7.61470682,1.008861521,0.0,2.94050755,7.205037427,12.770415174999998,6.991844246,57.585908281,1.237760895,1.663402557,1.008861521,28.643565742,2.8774948799999995,1.159235441,11.868117172,55.42385029,16.051513579,1.868633359,16.979588645,19.379041959,11.408352573,19.688528568,8.474775327,6.385146668,1.860217786,2.719990526,1.482228729,0.38640463,23.478521152,9.129548109,1.017277094,1.9078786019999998,209.408596485,0.0,1.702713432,18.371346253,2.49109025,15.765561566999997,1.277006138,5.660455911000001,14.145826555,4.319991065,1.624157314,1.702713432,5.038430528999999,4.438294098,0.0,8.024465964000001,3.3749027060000003,30.291260249,1.702713432,24.975996010999996,7.21347029,1.261778128,9.491833047,26.528417982,5.464031701,10.241764491,2.034579177,4.383764227,5.5425970719999995,0.38640463,9.603120915,8.025982103,0.0,2.790458921,9.903400346,28.476733808,2.279082013,3.287943534,2.554050868,0.0,28.326790642000002,0.38640463,0.0,1.702713432,0.772801049,17.486783113999998,26.545359636999997,12.291611583,1.521473972,2.901193214,0.890601508,33.924745594,1.237760895,0.772801049,0.0,5.416003988,19.488790803999997,2.94050755,1.860217786,2.55410292,17.928133728,0.0,0.292905827,0.013855321,0.23890184299999997,0.0,0.296504749,0.0,3.231596684,0.014445687,0.0,0.42715049000000005,0.0,3.134928802,0.0,0.340992258,0.05890452799999999,0.9678676429999999,0.184977216,0.06360637699999999,0.061835034999999997,3.0,3.0,"[[0, 1, 2], [0, 2, 3]]"
129x129,0.38640463,6.7489841760000004,8.52601404,33.02803422,2.872762862,93.142963649,9.532277378,36.70425467599999,1.261778128,1.700547889,40.734444091,2.017657872,1.558619304,1.395266151,1.545599049,3.800552579,21.220558607999997,4.418398969,11.144252338,22.02678781,88.44513576599999,9.54791258,1.7901079050000002,1.31415147,4.549682321000001,18.333757999,3.3402818739999995,18.517460215,8.049399678,1.017277094,0.38640463,0.92774684,26.719187479,15.909942644,0.0,0.0,16.500630558,9.015425344999999,1.936608361,1.017277094,1.277006138,3.4141656659999997,7.61470682,1.008861521,0.0,0.38640463,9.060523195,13.698162014999998,6.991844246,55.031805361,0.38640463,3.518888325,1.008861521,25.314530184,2.026138615,1.159235441,11.868117172,53.797494209999996,14.425157498999999,1.017277094,16.12823238,20.066556225,12.488932343,17.985815136,8.474775327,4.758790588,1.008861521,1.945023934,1.558619304,0.38640463,25.792459208,13.844783341,1.017277094,1.9078786019999998,201.300375515,0.0,0.0,17.825638657,1.639733985,14.914205301999997,2.204752978,2.331420353,16.154187925,5.247737905,1.700547889,0.0,8.902308594,5.366040938,0.0,9.879951732,2.523546441,30.291260249,0.0,25.052386585999997,8.14121713,1.261778128,8.640476782,28.765917049,5.464031701,11.322344261,2.034579177,3.532407962,5.695369408,0.38640463,8.904503763,8.025982103,0.0,2.790458921,9.903400346,26.850377727999998,2.279082013,3.287943534,3.481797708,0.92774684,28.326790642000002,0.38640463,0.0,0.0,1.700547889,20.880596487,22.746218566,11.516644991,1.521473972,2.0498369490000004,0.890601508,31.447045239,0.38640463,0.772801049,0.0,6.496583758,15.308383334999998,5.0252475930000005,1.008861521,0.0,18.539345476,0.0,0.324440007,0.048046907,0.24225928599999996,0.0,0.318056939,0.0,3.395124319,0.014445687,0.0,0.39931520000000004,0.0,3.139850849,0.0,0.314664079,0.057299490999999994,0.9678676429999999,0.207998808,0.10807175699999999,0.061835034999999997,3.0,3.0,"[[0, 1, 2], [0, 2, 4]]"
