coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,ODImmature2,Endothelial3,ODImmature2cells,Endothelial3cells
112x112,18.019025729,22.501934321,2.130038001,12.425589579,1.275097431,4.079632165,13.269408005999999,34.641472805,0.0,0.0,11.507209112,3.001855281,4.062753943,0.0,14.53459731,0.0,11.759443783999998,1.275097431,1.709879628,8.125472813,12.3914188,2.55017695,3.839855001,0.85494057,5.79813837,2.787656512,5.3715904850000005,0.85494057,0.0,0.0,0.0,0.85494057,59.827594986,8.545608812,1.932715942,1.932715942,0.85494057,6.430173805,0.0,0.0,0.0,18.686984453,11.309876479,0.0,0.0,6.375305256,0.85494057,9.627123615,0.0,20.379985858999998,0.0,0.85494057,0.0,0.85494057,0.85494057,22.968590078,13.741969243,9.627123615,0.0,0.85494057,0.0,19.059457592999998,10.715488017,28.953118123,0.0,4.720356805,3.207813373,0.0,0.85494057,2.567073084,0.85494057,0.85494057,0.85494057,16.503035091,22.835032606,14.02449903,0.85494057,17.69769076,9.663505567,2.146916223,0.0,3.40511752,24.79288964,0.0,0.0,0.0,1.709879628,1.932715942,0.0,0.0,1.709879628,19.274799842,0.0,28.732242090999996,15.42512646,92.37147558900001,8.36289594,0.0,5.354729595999999,0.0,5.984575239,0.0,4.720356805,139.31327303999998,9.40054787,3.64259557,0.0,0.0,3.8421526029999997,12.637667894,0.0,1.709879628,5.3715904850000005,0.0,23.084978784,0.0,0.0,0.0,0.0,1.709879628,5.79813837,13.715294025999999,0.85494057,5.140513666,0.0,10.064221118999999,7.304290778,0.0,5.157391888,0.0,5.575295863,15.026450641,1.275097431,0.0,3.4220136539999997,0.033314299,0.008373212,0.036555409999999997,0.070010161,0.018385249,0.005364625,0.0,0.0,0.183308543,0.0,0.11589770399999999,0.146909104,0.888582584,0.0,0.076771221,0.054131811,0.221270418,0.059450319,0.001931591,0.0,2.0,2.0,"[2, 4]","[2, 3]"
113x113,17.665197356,14.851458432,0.85494057,11.150492148,0.0,4.079632165,15.642669430999998,34.641472805,0.0,2.373261425,10.97643353,3.001855281,2.787656512,0.0,14.53459731,0.0,9.209266834,0.0,1.709879628,5.575295863,9.84124185,4.746454866,2.56475757,0.85494057,5.79813837,2.787656512,5.3715904850000005,0.85494057,0.0,0.0,0.0,0.85494057,59.650679461,4.720356805,1.932715942,1.932715942,0.85494057,6.430173805,0.0,0.0,2.373261425,18.686984453,7.307832648,0.0,0.0,33.22157552,0.85494057,9.627123615,0.0,19.104888428,0.0,3.228201995,0.0,0.85494057,0.85494057,22.968590078,16.115230668,9.627123615,0.0,0.85494057,2.373261425,30.570822483999997,10.715488017,38.446126027,0.0,4.720356805,9.052416249,0.0,0.85494057,1.291975653,3.228201995,0.85494057,0.85494057,16.503035091,13.556988442000002,0.0,3.228201995,20.636955446,9.663505567,2.146916223,0.0,0.85494057,24.79288964,0.0,0.0,0.0,1.709879628,1.932715942,0.0,0.0,1.709879628,16.724622892,0.0,28.732242090999996,15.42512646,87.27119235,8.36289594,0.0,11.199332471999998,0.0,5.984575239,0.0,4.720356805,49.575402249999996,5.575295863,3.64259557,0.0,0.0,6.038430518999999,12.637667894,0.0,1.709879628,12.491290792000001,0.0,21.809881353,0.0,0.0,0.0,33.22157552,4.083141053,5.79813837,13.715294025999999,0.85494057,3.865416235,0.0,14.810675985,7.304290778,0.0,5.157391888,0.0,5.575295863,15.026450641,0.0,0.0,4.520177648,0.033314299,0.020032478,0.029061132,0.054028702,0.018385249,0.004387271,0.011314421,0.0,0.183308543,0.0,0.09421697899999999,0.146909104,0.607285021,0.006760343,0.076771221,0.050777156000000004,0.258360622,0.070065721,0.001931591,0.0,2.0,2.0,"[2, 4]","[2, 4]"
114x114,9.846738105,9.583191831,2.130038001,12.425589579,1.275097431,2.787656512,15.642669430999998,34.641472805,0.0,2.373261425,17.334933766,1.709879628,4.062753943,0.0,14.53459731,0.0,10.467468131,1.275097431,1.709879628,8.125472813,11.099443146999999,7.296631816,3.839855001,0.85494057,5.79813837,2.787656512,2.787656512,0.85494057,0.0,0.0,0.0,0.85494057,57.032918405000004,8.545608812,1.932715942,1.932715942,0.85494057,6.430173805,0.0,0.0,2.373261425,17.3950088,12.391162251,0.0,0.0,39.596880776,0.85494057,9.627123615,0.0,20.379985858999998,0.0,3.228201995,0.0,0.85494057,0.85494057,22.968590078,14.823255015,9.627123615,0.0,0.85494057,2.373261425,27.919253014,6.839529524,38.446126027,0.0,4.720356805,10.32751368,0.0,0.85494057,1.275097431,3.228201995,0.85494057,0.85494057,16.503035091,22.413549466,14.02449903,3.228201995,29.56240074,9.663505567,0.85494057,0.0,3.40511752,24.79288964,0.0,0.0,0.0,1.709879628,1.932715942,0.0,0.0,1.709879628,19.274799842,0.0,28.732242090999996,15.42512646,92.37147558900001,8.36289594,0.0,11.18245425,0.0,5.984575239,0.0,4.720356805,137.20651361,9.40054787,3.64259557,0.0,0.0,7.296631816,12.637667894,0.0,1.709879628,9.907356819,0.0,21.793003131,0.0,0.0,0.0,33.22157552,4.083141053,5.79813837,13.715294025999999,0.85494057,5.140513666,0.0,13.518700331999998,4.720356805,0.0,3.865416235,0.0,5.575295863,11.150492148,1.275097431,0.0,4.503299426,0.011601815,0.028405689999999997,0.03867093,0.075386223,0.018385249,0.009751896,0.011314421,0.0,0.183308543,0.0,0.11589770399999999,0.146909104,0.7768278179999999,0.006760343,0.076771221,0.08207236500000001,0.274419115,0.023682708,0.001931591,0.0,2.0,2.0,"[2, 4]","[3, 4]"
115x115,3.480757388,5.507355864,25.930205642999997,9.762864025999999,0.0,40.975047641,5.897561474,9.168664578,0.0,0.0,3.574639922,1.354778164,1.932715942,0.677374359,0.0,7.545043403999999,7.35175473,0.677374359,5.980652148,5.991402743,35.767973402,7.335413485,18.5029362,0.0,5.79813837,1.932715942,1.932715942,2.709539501,0.677374359,0.0,0.0,1.354778164,37.399833779,6.574955736,1.932715942,1.932715942,3.480757388,4.542790594,0.0,0.677374359,0.677374359,17.3950088,6.9559800769999995,0.677374359,0.0,29.784672190000002,0.0,7.235964285,0.677374359,18.749786964,0.0,0.677374359,0.0,5.419038788,0.677374359,21.936084809,14.304592521,8.800366879,0.0,0.677374359,0.677374359,31.764648868,1.448612149,25.416862099999996,0.677374359,3.865416235,5.997022652,0.0,0.0,1.354778164,5.980652148,4.741693427,0.0,9.663505567,68.653000926,15.93557709,0.0,34.47507066,11.018283731,0.677374359,0.0,0.0,0.0,2.125986508,0.0,0.0,0.0,3.287494106,1.448612149,0.677374359,1.354778164,17.973088035,0.0,22.902890242,11.117641669,59.91159895,5.79813837,0.677374359,3.381328091,0.677374359,1.354778164,1.354778164,3.865416235,165.80833404999998,3.865416235,1.932715942,0.0,1.448612149,8.410196486,7.152916534,0.0,1.354778164,19.873496392,2.803390313,1.354778164,0.0,0.0,0.0,30.929548968,0.0,5.79813837,7.730718787,0.0,5.220194399,0.0,1.932715942,3.865416235,0.677374359,3.865416235,0.0,4.542790594,9.179330936,0.0,0.677374359,27.472705106,0.091013723,0.014893334,0.060385471999999996,0.09805846700000001,0.018385249,0.030051645,0.0,0.452947761,0.183308543,0.157891858,0.017878169,0.146909104,1.237694236,0.013323,0.015078300999999999,0.013343846999999999,0.271837106,0.256403604,0.023577499,0.0,2.0,2.0,"[3, 4]","[0, 1]"
116x116,14.367354639,17.748723995,24.575427479,7.730718787,0.0,40.234878055,3.865416235,8.491290219,0.0,0.0,4.189241216,1.291975653,1.932715942,0.0,0.0,1.448612149,3.224691595,0.0,4.625873984,5.314028384,33.673026173000004,4.625873984,18.5029362,0.0,5.79813837,1.932715942,4.516649915,0.0,0.0,0.0,0.0,0.0,41.890397426,3.865416235,1.932715942,1.932715942,1.448612149,3.865416235,0.0,0.0,0.0,18.686984453,7.570581370999999,0.0,0.0,10.14037987,0.0,6.558589926,0.0,17.3950088,0.0,0.0,0.0,0.0,0.0,21.25871045,12.887028673,3.381328091,0.0,0.0,0.0,29.355581457,5.324570642,22.707322598999998,0.0,3.865416235,1.932715942,0.0,0.0,1.291975653,4.625873984,0.0,0.0,9.663505567,68.401900144,15.93557709,0.0,25.66911331,9.663505567,1.291975653,0.0,0.0,0.0,1.448612149,0.0,0.0,0.0,1.932715942,1.448612149,0.0,0.0,15.940942796,0.0,22.225515883,7.730718787,59.91159895,5.79813837,0.0,4.673303744,0.0,0.0,0.0,3.865416235,148.97772473999999,3.865416235,1.932715942,0.0,1.448612149,5.637865429,5.79813837,0.0,0.0,18.393123655,1.448612149,1.291975653,0.0,0.0,0.0,9.251797048,0.0,5.79813837,7.730718787,0.0,3.865416235,0.0,3.224691595,6.449350208,0.0,5.157391888,0.0,3.865416235,13.055289429,0.0,0.0,28.764680759,0.029914357000000003,0.014893334,0.073858278,0.11213632500000001,0.018385249,0.030051645,0.0,0.452947761,0.183308543,0.157891858,0.017878169,0.146909104,1.349449002,0.013323,0.015078300999999999,0.013343846999999999,0.268634702,0.062353156,0.023577499,0.0,2.0,2.0,"[3, 4]","[0, 2]"
117x117,6.548895388,12.480457394,25.850524909999997,9.005816218,1.275097431,38.942902402,3.865416235,8.491290219,0.0,0.0,10.547741452,0.0,3.207813373,0.0,0.0,1.448612149,4.482892892,1.275097431,4.625873984,7.864205334,34.93122747,7.176050934,19.778033631,0.0,5.79813837,1.932715942,1.932715942,0.0,0.0,0.0,0.0,0.0,39.27263637,7.690668242,1.932715942,1.932715942,1.448612149,3.865416235,0.0,0.0,0.0,17.3950088,12.653910973999999,0.0,0.0,16.515685126,0.0,6.558589926,0.0,18.670106231,0.0,0.0,0.0,0.0,0.0,21.25871045,11.59505302,3.381328091,0.0,0.0,0.0,26.704011986999998,1.448612149,22.707322598999998,0.0,3.865416235,3.207813373,0.0,0.0,1.275097431,4.625873984,0.0,0.0,9.663505567,77.258461168,29.96007612,0.0,34.594558604,9.663505567,0.0,0.0,2.55017695,0.0,1.448612149,0.0,0.0,0.0,1.932715942,1.448612149,0.0,0.0,18.491119746,0.0,22.225515883,7.730718787,65.011882189,5.79813837,0.0,4.656425522,0.0,0.0,0.0,3.865416235,236.6088361,7.690668242,1.932715942,0.0,1.448612149,6.896066726,5.79813837,0.0,0.0,15.809189682,1.448612149,1.275097431,0.0,0.0,0.0,9.251797048,0.0,5.79813837,7.730718787,0.0,5.140513666,0.0,1.932715942,3.865416235,0.0,3.865416235,0.0,3.865416235,9.179330936,1.275097431,0.0,28.747802537,0.008201873,0.023266546,0.083468076,0.13349384600000003,0.018385249,0.03541627,0.0,0.452947761,0.183308543,0.157891858,0.039558894,0.146909104,1.5189917990000001,0.013323,0.015078300999999999,0.044639055999999996,0.284693195,0.015970143,0.023577499,0.0,2.0,2.0,"[3, 4]","[0, 3]"
118x118,6.195067014999999,4.829981505,24.575427479,7.730718787,0.0,38.942902402,6.2386776600000005,8.491290219,0.0,2.373261425,10.01696587,0.0,1.932715942,0.0,0.0,1.448612149,1.932715942,0.0,4.625873984,5.314028384,32.38105052,9.372328849999999,18.5029362,0.0,5.79813837,1.932715942,1.932715942,0.0,0.0,0.0,0.0,0.0,39.095720845,3.865416235,1.932715942,1.932715942,1.448612149,3.865416235,0.0,0.0,2.373261425,17.3950088,8.651867143,0.0,0.0,43.361955390000006,0.0,6.558589926,0.0,17.3950088,0.0,2.373261425,0.0,0.0,0.0,21.25871045,13.968314445,3.381328091,0.0,0.0,2.373261425,38.215376878,1.448612149,32.200330502999996,0.0,3.865416235,9.052416249,0.0,0.0,0.0,6.999135409,0.0,0.0,9.663505567,67.980417004,15.93557709,2.373261425,37.53382329,9.663505567,0.0,0.0,0.0,0.0,1.448612149,0.0,0.0,0.0,1.932715942,1.448612149,0.0,0.0,15.940942796,0.0,22.225515883,7.730718787,59.91159895,5.79813837,0.0,10.501028397999999,0.0,0.0,0.0,3.865416235,146.87096531,3.865416235,1.932715942,0.0,1.448612149,9.092344642,5.79813837,0.0,0.0,22.928889988999998,1.448612149,0.0,0.0,0.0,0.0,42.473372568,2.373261425,5.79813837,7.730718787,0.0,3.865416235,0.0,6.679170807999999,3.865416235,0.0,3.865416235,0.0,3.865416235,9.179330936,0.0,0.0,29.845966531,0.008201873,0.034925812,0.075973798,0.11751238700000001,0.018385249,0.034438916,0.011314421,0.452947761,0.183308543,0.157891858,0.017878169,0.146909104,1.237694236,0.020083343,0.015078300999999999,0.041284401,0.32178339899999997,0.026585545000000002,0.023577499,0.0,2.0,2.0,"[3, 4]","[0, 4]"
119x119,14.950887729,15.528832791,24.481593494,9.762864025999999,0.0,42.267023294000005,5.897561474,9.168664578,0.0,0.0,1.969350012,2.646753817,1.932715942,0.677374359,0.0,6.096431255,8.643730383,0.677374359,5.980652148,4.542790594,37.059949055000004,7.335413485,18.5029362,0.0,5.79813837,1.932715942,4.516649915,2.709539501,0.677374359,0.0,0.0,1.354778164,42.567771785,6.574955736,1.932715942,1.932715942,2.032145239,4.542790594,0.0,0.677374359,0.677374359,18.686984453,3.9020659540000002,0.677374359,0.0,19.64429232,0.0,7.235964285,0.677374359,18.749786964,0.0,0.677374359,0.0,5.419038788,0.677374359,21.936084809,15.596568174,7.35175473,0.0,0.677374359,0.677374359,33.721962511,3.875958493,23.968249950999997,0.677374359,3.865416235,5.997022652,0.0,0.0,2.646753817,5.980652148,4.741693427,0.0,9.663505567,68.026399866,0.0,0.0,19.99047034,11.018283731,1.969350012,0.0,0.0,0.0,0.677374359,0.0,0.0,0.0,3.287494106,0.0,0.677374359,1.354778164,13.627198259,0.0,20.005624679,11.117641669,59.91159895,5.79813837,0.677374359,3.224691595,0.677374359,1.354778164,1.354778164,3.865416235,68.51277099,3.865416235,1.932715942,0.0,0.0,5.356282363,7.152916534,0.0,1.354778164,22.457430365,1.354778164,2.646753817,0.0,0.0,0.0,30.929548968,0.0,5.79813837,7.730718787,0.0,5.220194399,0.0,3.224691595,6.449350208,0.677374359,5.157391888,0.0,4.542790594,11.60667728,0.0,0.677374359,24.418790983,0.10452433400000001,0.014893334,0.048600672,0.073924431,0.018385249,0.030051645,0.0,0.452947761,0.183308543,0.157891858,0.017878169,0.146909104,1.16225963,0.013323,0.015078300999999999,0.013343846999999999,0.10247577,0.30932027,0.023577499,0.0,2.0,2.0,"[3, 4]","[1, 2]"
120x120,7.1324284780000005,10.26056619,25.756690924999997,11.037961457,1.275097431,40.975047641,5.897561474,9.168664578,0.0,0.0,8.327850248,1.354778164,3.207813373,0.677374359,0.0,6.096431255,9.90193168,1.9524717900000002,5.980652148,7.092967544,38.318150352,9.885590435000001,19.778033631,0.0,5.79813837,1.932715942,1.932715942,2.709539501,0.677374359,0.0,0.0,1.354778164,39.950010729,10.400207743,1.932715942,1.932715942,2.032145239,4.542790594,0.0,0.677374359,0.677374359,17.3950088,8.985395557,0.677374359,0.0,26.019597576000002,0.0,7.235964285,0.677374359,20.024884394999997,0.0,0.677374359,0.0,5.419038788,0.677374359,21.936084809,14.304592521,7.35175473,0.0,0.677374359,0.677374359,31.070393041,0.0,23.968249950999997,0.677374359,3.865416235,7.272120083,0.0,0.0,2.629875595,5.980652148,4.741693427,0.0,9.663505567,76.88296089,14.02449903,0.0,28.915915634,11.018283731,0.677374359,0.0,2.55017695,0.0,0.677374359,0.0,0.0,0.0,3.287494106,0.0,0.677374359,1.354778164,16.177375209,0.0,20.005624679,11.117641669,65.011882189,5.79813837,0.677374359,3.207813373,0.677374359,1.354778164,1.354778164,3.865416235,156.14388235,7.690668242,1.932715942,0.0,0.0,6.61448366,7.152916534,0.0,1.354778164,19.873496392,1.354778164,2.629875595,0.0,0.0,0.0,30.929548968,0.0,5.79813837,7.730718787,0.0,6.49529183,0.0,1.932715942,3.865416235,0.677374359,3.865416235,0.0,4.542790594,7.730718787,1.275097431,0.677374359,24.401912761,0.08281185,0.023266546,0.05821047,0.095281952,0.018385249,0.03541627,0.0,0.452947761,0.183308543,0.157891858,0.039558894,0.146909104,1.331802427,0.013323,0.015078300999999999,0.044639055999999996,0.118534263,0.26293725700000004,0.023577499,0.0,2.0,2.0,"[3, 4]","[1, 3]"
121x121,6.778600105,2.610090301,24.481593494,9.762864025999999,0.0,40.975047641,8.270822898999999,9.168664578,0.0,2.373261425,7.797074665999999,1.354778164,1.932715942,0.677374359,0.0,6.096431255,7.35175473,0.677374359,5.980652148,4.542790594,35.767973402,12.081868351,18.5029362,0.0,5.79813837,1.932715942,1.932715942,2.709539501,0.677374359,0.0,0.0,1.354778164,39.773095204,6.574955736,1.932715942,1.932715942,2.032145239,4.542790594,0.0,0.677374359,3.050635784,17.3950088,4.983351726,0.677374359,0.0,52.86586784000001,0.0,7.235964285,0.677374359,18.749786964,0.0,3.050635784,0.0,5.419038788,0.677374359,21.936084809,16.677853946,7.35175473,0.0,0.677374359,3.050635784,42.581757932,0.0,33.461257855,0.677374359,3.865416235,13.116722959,0.0,0.0,1.354778164,8.353913573,4.741693427,0.0,9.663505567,67.604916726,0.0,2.373261425,31.855180320000002,11.018283731,0.677374359,0.0,0.0,0.0,0.677374359,0.0,0.0,0.0,3.287494106,0.0,0.677374359,1.354778164,13.627198259,0.0,20.005624679,11.117641669,59.91159895,5.79813837,0.677374359,9.052416249,0.677374359,1.354778164,1.354778164,3.865416235,66.40601156,3.865416235,1.932715942,0.0,0.0,8.810761576,7.152916534,0.0,1.354778164,26.993196699,1.354778164,1.354778164,0.0,0.0,0.0,64.151124488,2.373261425,5.79813837,7.730718787,0.0,5.220194399,0.0,6.679170807999999,3.865416235,0.677374359,3.865416235,0.0,4.542790594,7.730718787,0.0,0.677374359,25.500076755,0.08281185,0.034925812,0.050716192,0.079300493,0.018385249,0.034438916,0.011314421,0.452947761,0.183308543,0.157891858,0.017878169,0.146909104,1.050504864,0.020083343,0.015078300999999999,0.041284401,0.155624467,0.27355265900000003,0.023577499,0.0,2.0,2.0,"[3, 4]","[1, 4]"
122x122,18.019025729,22.501934321,24.401912761,9.005816218,1.275097431,40.234878055,3.865416235,8.491290219,0.0,0.0,8.942451542,1.291975653,3.207813373,0.0,0.0,0.0,5.774868545,1.275097431,4.625873984,6.4155931850000005,36.223203123000005,7.176050934,19.778033631,0.0,5.79813837,1.932715942,4.516649915,0.0,0.0,0.0,0.0,0.0,44.440574376,7.690668242,1.932715942,1.932715942,0.0,3.865416235,0.0,0.0,0.0,18.686984453,9.599996851,0.0,0.0,6.375305256,0.0,6.558589926,0.0,18.670106231,0.0,0.0,0.0,0.0,0.0,21.25871045,12.887028673,1.932715942,0.0,0.0,0.0,28.66132563,3.875958493,21.25871045,0.0,3.865416235,3.207813373,0.0,0.0,2.567073084,4.625873984,0.0,0.0,9.663505567,76.631860108,14.02449903,0.0,20.109958284,9.663505567,1.291975653,0.0,2.55017695,0.0,0.0,0.0,0.0,0.0,1.932715942,0.0,0.0,0.0,14.145229969999999,0.0,19.32825032,7.730718787,65.011882189,5.79813837,0.0,4.499789026,0.0,0.0,0.0,3.865416235,139.31327303999998,7.690668242,1.932715942,0.0,0.0,3.8421526029999997,5.79813837,0.0,0.0,18.393123655,0.0,2.567073084,0.0,0.0,0.0,9.251797048,0.0,5.79813837,7.730718787,0.0,5.140513666,0.0,3.224691595,6.449350208,0.0,5.157391888,0.0,3.865416235,11.60667728,1.275097431,0.0,25.693888414,0.021712484,0.023266546,0.07168327599999999,0.10935981,0.018385249,0.03541627,0.0,0.452947761,0.183308543,0.157891858,0.039558894,0.146909104,1.4435571930000002,0.013323,0.015078300999999999,0.044639055999999996,0.115331859,0.068886809,0.023577499,0.0,2.0,2.0,"[3, 4]","[2, 3]"
123x123,17.665197356,14.851458432,23.12681533,7.730718787,0.0,40.234878055,6.2386776600000005,8.491290219,0.0,2.373261425,8.41167596,1.291975653,1.932715942,0.0,0.0,0.0,3.224691595,0.0,4.625873984,3.865416235,33.673026173000004,9.372328849999999,18.5029362,0.0,5.79813837,1.932715942,4.516649915,0.0,0.0,0.0,0.0,0.0,44.263658851,3.865416235,1.932715942,1.932715942,0.0,3.865416235,0.0,0.0,2.373261425,18.686984453,5.59795302,0.0,0.0,33.22157552,0.0,6.558589926,0.0,17.3950088,0.0,2.373261425,0.0,0.0,0.0,21.25871045,15.260290097999999,1.932715942,0.0,0.0,2.373261425,40.172690521,3.875958493,30.751718353999998,0.0,3.865416235,9.052416249,0.0,0.0,1.291975653,6.999135409,0.0,0.0,9.663505567,67.353815944,0.0,2.373261425,23.049222970000002,9.663505567,1.291975653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.932715942,0.0,0.0,0.0,11.59505302,0.0,19.32825032,7.730718787,59.91159895,5.79813837,0.0,10.344391902,0.0,0.0,0.0,3.865416235,49.575402249999996,3.865416235,1.932715942,0.0,0.0,6.038430518999999,5.79813837,0.0,0.0,25.512823962,0.0,1.291975653,0.0,0.0,0.0,42.473372568,2.373261425,5.79813837,7.730718787,0.0,3.865416235,0.0,7.971146461,6.449350208,0.0,5.157391888,0.0,3.865416235,11.60667728,0.0,0.0,26.792052408,0.021712484,0.034925812,0.064188998,0.093378351,0.018385249,0.034438916,0.011314421,0.452947761,0.183308543,0.157891858,0.017878169,0.146909104,1.16225963,0.020083343,0.015078300999999999,0.041284401,0.152422063,0.079502211,0.023577499,0.0,2.0,2.0,"[3, 4]","[2, 4]"
124x124,9.846738105,9.583191831,24.401912761,9.005816218,1.275097431,38.942902402,6.2386776600000005,8.491290219,0.0,2.373261425,14.770176196,0.0,3.207813373,0.0,0.0,0.0,4.482892892,1.275097431,4.625873984,6.4155931850000005,34.93122747,11.9225058,19.778033631,0.0,5.79813837,1.932715942,1.932715942,0.0,0.0,0.0,0.0,0.0,41.645897795,7.690668242,1.932715942,1.932715942,0.0,3.865416235,0.0,0.0,2.373261425,17.3950088,10.681282623000001,0.0,0.0,39.596880776,0.0,6.558589926,0.0,18.670106231,0.0,2.373261425,0.0,0.0,0.0,21.25871045,13.968314445,1.932715942,0.0,0.0,2.373261425,37.521121050999994,0.0,30.751718353999998,0.0,3.865416235,10.32751368,0.0,0.0,1.275097431,6.999135409,0.0,0.0,9.663505567,76.21037696799999,14.02449903,2.373261425,31.974668264,9.663505567,0.0,0.0,2.55017695,0.0,0.0,0.0,0.0,0.0,1.932715942,0.0,0.0,0.0,14.145229969999999,0.0,19.32825032,7.730718787,65.011882189,5.79813837,0.0,10.32751368,0.0,0.0,0.0,3.865416235,137.20651361,7.690668242,1.932715942,0.0,0.0,7.296631816,5.79813837,0.0,0.0,22.928889988999998,0.0,1.275097431,0.0,0.0,0.0,42.473372568,2.373261425,5.79813837,7.730718787,0.0,5.140513666,0.0,6.679170807999999,3.865416235,0.0,3.865416235,0.0,3.865416235,7.730718787,1.275097431,0.0,26.775174185999997,0.0,0.043299024,0.073798796,0.114735872,0.018385249,0.039803541,0.011314421,0.452947761,0.183308543,0.157891858,0.039558894,0.146909104,1.331802427,0.020083343,0.015078300999999999,0.07257960999999999,0.168480556,0.033119198,0.023577499,0.0,2.0,2.0,"[3, 4]","[3, 4]"
125x125,16.399499878,16.493382412,16.579251285,7.1012726520000005,0.0,27.548826037000005,11.43613701,32.278124744,0.0,0.0,13.067428498999998,4.356633445,6.490995924,0.677374359,14.53459731,7.545043403999999,14.344943731999999,0.677374359,3.889351607,3.835866136,13.228164732,34.046559851,7.512881383,0.85494057,1.649354052,0.85494057,3.4388745430000003,3.564480071,3.151455839,0.0,0.0,2.209718734,33.32859314,26.934244646000003,0.0,0.0,9.971753312,4.066825744,0.824693815,0.677374359,0.677374359,1.291975653,8.849813231,0.677374359,0.0,29.784672190000002,0.85494057,8.371782032,0.677374359,9.525406961,0.0,1.532314929,0.0,6.273979358,1.532314929,2.387253987,4.856455724,17.860786944,0.0,2.357008744,0.677374359,29.631271650000002,12.988793981,11.852559323,0.677374359,0.85494057,4.889000525,6.460749169,0.85494057,3.4714476320000003,2.209718734,11.369461271,0.85494057,44.501598384000005,48.195420618,15.93557709,0.85494057,30.130087193999998,1.354778164,2.8242905819999997,5.636055354,0.85494057,24.79288964,2.125986508,0.0,0.0,1.709879628,1.354778164,1.448612149,1.5020681740000001,3.889351607,18.793014293,0.0,15.452713173,11.081330555,29.008947452,2.56475757,2.326728411,3.5955283719999995,2.326728411,8.164047218,1.354778164,3.3290220500000003,191.64941488999997,1.709879628,1.709879628,0.0,51.758374128999996,9.702172139,13.142431500999999,5.636055354,9.525406961,19.872214393,4.452744365,25.638740997,0.0,0.824693815,0.0,21.67775192,5.8333001079999995,8.110136834,17.256141589000002,0.85494057,1.354778164,4.948123813,8.131505177,3.4388745430000003,0.677374359,1.291975653,11.27156635,4.036608039,8.744344003,0.0,0.677374359,7.317499814,0.149443994,0.0,0.073140971,0.103770485,0.00197471,0.041904707,0.0,0.0,0.0,0.0,0.07633881,0.0,1.099032224,0.0,0.07065118,0.043251021,0.722037567,0.8183116290000001,0.003393076,0.0,3.0,3.0,"[0, 1, 2]","[0, 1, 2]"
