coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Pericytes,Endothelial2,Pericytescells
134x134,0.628845904,5.769817792,7.832112512,21.156544395,0.0,9.799633528,7.035978599,6.577820079,1.294457406,1.139882859,10.835671862,0.0,55.43470061000001,0.628845904,0.0,1.9811635550000002,4.23474042,2.220174759,2.673351469,22.143073539999996,2.250124519,15.524665529,0.628845904,0.0,0.0,1.378894063,1.591328855,1.294457406,3.144288684,0.0,0.0,1.139882859,4.410427071,8.812401898,0.0,1.768728763,10.154667155,3.4301694780000003,0.0,3.537463989,0.628845904,2.244979994,15.644280195999999,0.0,0.0,188.212531026,2.610009459,3.217734686,1.92330331,16.818680313,0.841280696,1.294457406,2.135738102,3.1810134899999998,0.0,0.628845904,0.0,15.442438136,0.750048159,0.0,1.257719583,49.30541863,4.106771364,6.361982921,0.0,0.841280696,12.428737271,0.0,0.750048159,46.940220552,12.423374633000002,8.204171623,0.0,1.9811635550000002,36.274880971,284.877332516,2.397602442,48.69663122000001,2.995028153,0.628845904,0.0,13.947980342,3.302225148,0.750048159,0.750048159,0.0,3.544581925,4.809063541,0.0,0.628845904,1.768728763,3.356723205,0.0,4.687889061,4.168311079,89.26568523,5.769817792,20.922756083,0.841280696,3.1810134899999998,6.28086415,0.0,0.0,163.80040630000002,18.618595036000002,0.0,3.6586384689999996,3.7518721920000004,1.4701266,3.78159057,1.4701266,6.866120178,7.526676243000001,1.768728763,0.841280696,1.139882859,0.0,0.628845904,10.071975951,3.265490668,6.658554882,7.729945604,0.0,0.0,1.61613409,3.883261708,1.92330331,1.591328855,3.605866741,6.361982921,0.0,2.849048438,0.0,0.0,8.53446852,0.0,0.20180436899999998,0.071039288,0.171346491,0.0,0.15601541800000002,0.0,0.32986392800000003,0.0,0.0,0.131807832,0.0,3.2546855149999994,0.0,0.028612979,0.009018433,1.1071484219999999,0.0,0.009163188,0.0,3.0,3.0,"[2, 3, 4]"
135x135,0.690985953,7.8650655590000005,18.055805265,7.19851347,0.34548853,22.414971092000002,7.256149134999999,6.020832846,1.294457406,0.0,17.246099151000003,0.0,34.226729872,1.299905543,0.0,0.0,6.049283877,2.740939655,2.044505565,31.953318966999998,3.550030062,13.01021529,0.0,0.34548853,0.34548853,2.47751827,2.049953702,4.403967012,5.545178898,0.34548853,1.0364793,0.0,3.800428439,7.255435717,0.0,0.0,10.451847908000001,2.588888782,0.0,0.0,0.690985953,12.132090170000001,15.632079821,0.34548853,0.0,228.050623053,0.0,2.588888782,3.021927517,21.415862398,0.0,1.294457406,1.294457406,6.839636304,0.0,0.0,1.990891496,9.898614476999999,2.049953702,0.0,0.0,41.219443798,3.431944064,2.934377312,0.0,0.34548853,8.670029656,2.945302019,0.750048159,7.837137753,10.125000885,11.584829375,0.0,0.0,33.438611939,95.388699174,0.0,16.228124336,5.048078154000001,1.299905543,0.34548853,5.352892121,2.044505565,1.7865274590000002,1.095536689,5.2579199,6.835381367000001,3.338936941,1.0364793,0.690985953,0.0,0.690985953,1.0364793,6.04380971,3.6015774490000005,126.39653003999999,3.883261708,10.057539018,5.018269534,2.676447768,3.883261708,0.0,0.690985953,126.62824825000001,6.459371254000001,0.34548853,0.750048159,3.6015774490000005,1.0364793,11.55243538,0.34548853,6.0615511909999995,20.097930384,0.34548853,0.0,0.0,0.34548853,0.690985953,19.125897051,4.122935586,4.491487508,10.536134903,0.34548853,0.34548853,2.3071200430000003,4.574247661,2.330936706,1.441034112,2.330936706,9.861561034,1.990891496,1.095536689,0.0,0.0,8.287254921,0.0,0.176580792,0.050522593,0.081472842,0.0,0.133863223,0.0,0.259099077,0.0,0.0,0.059176774,0.0,2.5325537540000003,0.0,0.0,0.0,0.8941566849999999,0.010678902,0.0,0.0,3.0,3.0,"[0, 1, 2]"
136x136,0.690985953,3.9818038510000004,16.308197179,7.133495675000001,0.34548853,24.938842079,5.896758414,4.27322476,0.0,0.0,18.022368691,0.0,39.726227392,1.299905543,0.0,0.841280696,6.437389902,3.582220351,0.750048159,22.439263382999997,3.550030062,13.01021529,0.0,0.34548853,0.34548853,2.47751827,2.891234398,3.109509606,5.545178898,0.34548853,1.0364793,0.0,6.324299426,9.779306704,0.0,0.0,10.451847908000001,0.841280696,0.0,0.0,0.690985953,12.132090170000001,7.3469621730000005,0.34548853,0.0,226.75616564700002,0.841280696,0.0,1.727470111,13.197096319,0.841280696,0.0,0.841280696,5.545178898,0.0,0.0,1.990891496,4.655909508000001,2.049953702,0.0,0.0,32.414790678,4.27322476,0.34548853,0.0,1.186769226,4.7867679480000005,2.945302019,0.750048159,5.248248971,10.05998309,12.361098915,0.0,0.841280696,37.903518018,66.45484250999999,0.0,17.457537917,5.048078154000001,1.299905543,0.34548853,2.764003339,0.750048159,1.7865274590000002,1.095536689,5.2579199,5.540923961000001,1.591328855,1.0364793,0.690985953,0.0,1.5322666489999999,1.0364793,4.296201624,2.3071200430000003,125.42722504999999,0.0,15.881475572,5.85955023,1.381990362,0.0,0.0,0.690985953,79.63249933,9.824529576,0.34548853,0.750048159,3.1484007390000004,1.877759996,14.076306367,1.186769226,6.902831887,22.621801371,0.34548853,0.841280696,0.0,0.34548853,0.690985953,20.808460481999997,4.122935586,5.332768204,4.063908882,0.34548853,0.34548853,2.3071200430000003,0.690985953,1.0364793,2.282314808,2.719042731,7.272672252,1.990891496,1.936817385,0.0,0.0,3.950790302,0.0,0.18449649899999998,0.08777631,0.10100093600000001,0.0,0.165114981,0.0,0.276621344,0.0,0.0,0.059176774,0.0,2.621967879,0.0,0.0,0.0,0.8941566849999999,0.010678902,0.009163188,0.0,3.0,3.0,"[0, 1, 3]"
137x137,1.319831857,5.868359935000001,19.868859517,7.753913372,0.34548853,28.074599543,4.001733331,4.689663647,0.0,0.0,17.172652878,0.0,37.557412602,1.9287514469999998,0.0,0.0,6.0125460539999995,3.369785559,1.378894063,23.484538770999997,3.550030062,17.412158324,0.628845904,0.34548853,0.34548853,3.106364174,2.049953702,3.109509606,8.689467581999999,0.34548853,1.0364793,0.0,5.686984523,13.543966628,0.0,0.628845904,12.338403992000002,0.0,0.0,1.257719583,1.319831857,12.760936074000002,4.610649755000001,0.34548853,0.0,249.39358172700003,0.628845904,0.628845904,2.356316015,19.273168464999998,0.0,0.0,0.0,7.431734982,0.0,0.628845904,1.990891496,6.533981555,2.049953702,0.0,1.257719583,35.745746498,5.947386573,4.118582669,0.0,0.34548853,7.302210457000001,2.945302019,0.750048159,11.536779882,12.566982561,8.995940593,0.0,0.0,45.831908768000005,94.543098914,1.257719583,23.737592376000002,5.676924058000001,1.9287514469999998,0.34548853,8.42363179,2.007767742,1.7865274590000002,1.095536689,5.2579199,5.540923961000001,1.378894063,1.0364793,1.319831857,0.628845904,3.206428462,1.0364793,4.712640511,3.5648396260000004,100.14435588999999,1.886556084,12.499520694000001,5.018269534,3.268546446,1.257719583,0.0,0.690985953,149.39026590999998,15.2632967,0.34548853,1.378894063,2.3071200430000003,1.6653252040000002,12.810154963,0.974334434,6.690397095,21.984486468,0.974334434,0.0,0.0,0.34548853,1.319831857,22.89899119,6.638378095,5.749207091,5.321628465,0.34548853,0.34548853,2.3071200430000003,0.690985953,1.6653252040000002,1.441034112,1.6653252040000002,11.045766390999999,1.990891496,2.3532562720000003,0.0,0.0,5.624952115,0.0,0.170774343,0.050522593,0.097496632,0.0,0.113881946,0.0,0.151699428,0.0,0.0,0.059176774,0.0,2.2855641120000003,0.0,0.028612979,0.009018433,0.8941566849999999,0.010678902,0.0,0.0,3.0,3.0,"[0, 1, 4]"
138x138,0.690985953,5.26525207,17.597180418,9.722384457,0.34548853,23.638936536,8.480114579,5.562207999,1.294457406,0.0,12.811716861,0.0,44.861194852,0.0,0.0,0.841280696,6.431941765,2.282314808,2.044505565,27.594909294999997,2.250124519,11.710309747,0.0,0.34548853,0.34548853,2.47751827,1.591328855,4.403967012,0.34548853,0.34548853,1.0364793,0.0,6.324299426,9.779306704,0.0,0.0,10.451847908000001,3.4301694780000003,0.0,0.0,0.690985953,12.132090170000001,16.397424653999998,0.34548853,0.0,228.050623053,0.841280696,2.588888782,3.021927517,20.957237551,0.841280696,1.294457406,2.135738102,1.6399459360000002,0.0,0.0,0.690985953,12.422485464,0.750048159,0.0,0.0,44.04981222,2.9733192170000002,2.934377312,0.0,1.186769226,8.670029656,0.34548853,0.750048159,7.837137753,6.149239069,12.350174207999999,0.0,0.841280696,39.176053671000005,96.22997987,0.0,18.751995323,3.748172611,0.0,0.34548853,5.352892121,2.044505565,1.7865274590000002,1.095536689,5.2579199,4.235567878,4.180217637,1.0364793,0.690985953,0.0,1.5322666489999999,1.0364793,6.885090406,3.6015774490000005,90.16318559000001,3.883261708,17.170458811,3.259736741,2.676447768,3.883261708,0.0,0.690985953,119.67247102,7.224716087,0.34548853,0.750048159,4.442858145000001,1.877759996,14.076306367,1.186769226,4.303018398,7.022110521,0.34548853,0.841280696,0.0,0.34548853,0.690985953,20.808460481999997,2.8230300429999997,5.332768204,9.23622936,0.34548853,0.34548853,2.3071200430000003,4.574247661,2.330936706,2.282314808,4.013500137,4.661870666,0.690985953,1.936817385,0.0,0.0,9.128535617,0.0,0.166078056,0.082234577,0.133536454,0.0,0.152886406,0.0,0.297349807,0.0,0.0,0.059176774,0.0,2.9198507929999997,0.0,0.0,0.0,0.8941566849999999,0.010678902,0.009163188,0.0,3.0,3.0,"[0, 2, 3]"
139x139,1.319831857,7.151808153999999,21.157842756,10.342802154000001,0.34548853,26.774694,6.585089496,5.978646886,1.294457406,0.0,11.962001048,0.0,42.692380062,0.628845904,0.0,0.0,6.007097917,2.069880016,2.673351469,28.640184682999998,2.250124519,16.112252781000002,0.628845904,0.34548853,0.34548853,3.106364174,0.750048159,4.403967012,3.489777214,0.34548853,1.0364793,0.0,5.686984523,13.543966628,0.0,0.628845904,12.338403992000002,2.588888782,0.0,1.257719583,1.319831857,12.760936074000002,13.661112236,0.34548853,0.0,250.68803913300002,0.628845904,3.217734686,3.650773421,27.033309697,0.0,1.294457406,1.294457406,3.52650202,0.0,0.628845904,0.690985953,14.300557511,0.750048159,0.0,1.257719583,47.38076804,4.64748103,6.707471451,0.0,0.34548853,11.185472165,0.34548853,0.750048159,14.125668663999999,8.65623854,8.985015886,0.0,0.0,47.104444421000004,124.318236274,1.257719583,25.032049782,4.3770185150000005,0.628845904,0.34548853,11.012520572,3.302225148,1.7865274590000002,1.095536689,5.2579199,4.235567878,3.967782845,1.0364793,1.319831857,0.628845904,3.206428462,1.0364793,7.301529293,4.859297032000001,64.88031643000001,5.769817792,13.788503933000001,2.418456045,4.563003852,5.140981291,0.0,0.690985953,189.4302376,12.663483210999999,0.34548853,1.378894063,3.6015774490000005,1.6653252040000002,12.810154963,0.974334434,4.090583606,6.384795618,0.974334434,0.0,0.0,0.34548853,1.319831857,22.89899119,5.338472552,5.749207091,10.493948943,0.34548853,0.34548853,2.3071200430000003,4.574247661,2.95978261,1.441034112,2.95978261,8.434964805,0.690985953,2.3532562720000003,0.0,0.0,10.80269743,0.0,0.15235590000000002,0.04498086,0.13003215,0.0,0.10165337099999999,0.0,0.172427891,0.0,0.0,0.059176774,0.0,2.583447026,0.0,0.028612979,0.009018433,0.8941566849999999,0.010678902,0.0,0.0,3.0,3.0,"[0, 2, 4]"
140x140,1.319831857,3.268546446,19.41023467,10.277784359000002,0.34548853,29.298564987,5.225698775,4.2310388,0.0,0.0,12.738270587999999,0.0,48.191877582000004,0.628845904,0.0,0.841280696,6.395203942,2.911160712,1.378894063,19.126129098999996,2.250124519,16.112252781000002,0.628845904,0.34548853,0.34548853,3.106364174,1.591328855,3.109509606,3.489777214,0.34548853,1.0364793,0.0,8.21085551,16.067837615,0.0,0.628845904,12.338403992000002,0.841280696,0.0,1.257719583,1.319831857,12.760936074000002,5.375994588,0.34548853,0.0,249.39358172700003,1.4701266,0.628845904,2.356316015,18.814543618000002,0.841280696,0.0,0.841280696,2.232044614,0.0,0.628845904,0.690985953,9.057852542000001,0.750048159,0.0,1.257719583,38.57611492,5.488761726,4.118582669,0.0,1.186769226,7.302210457000001,0.34548853,0.750048159,11.536779882,8.591220745000001,9.761285426,0.0,0.841280696,51.5693505,95.38437961,1.257719583,26.261463362999997,4.3770185150000005,0.628845904,0.34548853,8.42363179,2.007767742,1.7865274590000002,1.095536689,5.2579199,2.941110472,2.220174759,1.0364793,1.319831857,0.628845904,4.047709158,1.0364793,5.553921207,3.5648396260000004,63.91101144,1.886556084,19.612440487,3.259736741,3.268546446,1.257719583,0.0,0.690985953,142.43448868,16.028641533,0.34548853,1.378894063,3.1484007390000004,2.5066059,15.334025950000001,1.8156151299999999,4.931864302,8.908666605,0.974334434,0.841280696,0.0,0.34548853,1.319831857,24.581554621,5.338472552,6.590487787,4.021722922,0.34548853,0.34548853,2.3071200430000003,0.690985953,1.6653252040000002,2.282314808,3.347888635,5.846076023,0.690985953,3.194536968,0.0,0.0,6.466232811,0.0,0.160271607,0.082234577,0.149560244,0.0,0.132905129,0.0,0.189950158,0.0,0.0,0.059176774,0.0,2.672861151,0.0,0.028612979,0.009018433,0.8941566849999999,0.010678902,0.009163188,0.0,3.0,3.0,"[0, 3, 4]"
141x141,0.0,6.483075197,4.730075021,6.612874851000001,0.0,15.955866700000001,7.707038238000001,5.48012318,1.294457406,0.0,16.119769965,0.0,46.96905042,1.299905543,0.0,0.841280696,4.27692638,2.891234398,2.044505565,31.412609300999996,3.550030062,11.282745178999999,0.0,0.0,0.0,0.750048159,2.891234398,1.294457406,5.199690368,0.0,0.0,0.0,2.523870987,2.523870987,0.0,0.0,10.106359378,3.4301694780000003,0.0,0.0,0.0,12.132090170000001,17.615247781,0.0,0.0,222.868181776,0.841280696,2.588888782,1.294457406,11.201233014,0.841280696,1.294457406,2.135738102,6.494147774,0.0,0.0,1.299905543,11.040495102,2.049953702,0.0,0.0,35.164845698,2.891234398,2.588888782,0.0,0.841280696,7.633550356000001,2.599813489,0.750048159,6.455147391000001,11.612392572000001,10.803985112,0.0,0.841280696,22.609048489,89.320097956,0.0,12.533112374,3.666087792,1.299905543,0.0,2.588888782,2.044505565,0.750048159,0.750048159,5.2579199,6.144395414000001,4.180217637,0.0,0.0,0.0,0.841280696,0.0,3.4301694780000003,2.9105914960000003,150.78189884,3.883261708,16.051908308999998,3.4410941850000003,1.294457406,3.883261708,0.0,0.0,100.99841695,6.71501997,0.0,0.750048159,3.7518721920000004,0.841280696,13.039827067000001,0.841280696,6.557343357000001,21.239811008999997,0.0,0.841280696,0.0,0.0,0.0,6.298881812,2.049953702,0.841280696,7.772131564,0.0,0.0,1.61613409,3.883261708,1.294457406,1.591328855,2.977020837,7.78857915,1.299905543,1.591328855,0.0,0.0,6.019026011,0.0,0.21011772399999998,0.07450720699999999,0.11278619200000001,0.0,0.185096258,0.0,0.416535114,0.0,0.0,0.059176774,0.0,3.3057148119999997,0.0,0.0,0.0,0.8753736599999999,0.010678902,0.009163188,0.0,3.0,3.0,"[1, 2, 3]"
142x142,0.628845904,8.369631281,8.290737359000001,7.2332925480000005,0.0,19.091624164000002,5.812013155000001,5.896562067,1.294457406,0.0,15.270054152,0.0,44.80023563,1.9287514469999998,0.0,0.0,3.852082532,2.6787996059999997,2.673351469,32.457884689,3.550030062,15.684688213,0.628845904,0.0,0.0,1.378894063,2.049953702,1.294457406,8.343979052,0.0,0.0,0.0,1.886556084,6.288530911,0.0,0.628845904,11.992915462000001,2.588888782,0.0,1.257719583,0.628845904,12.760936074000002,14.878935363,0.0,0.0,245.505597856,0.628845904,3.217734686,1.92330331,17.277305159999997,0.0,1.294457406,1.294457406,8.380703858,0.0,0.628845904,1.299905543,12.918567149,2.049953702,0.0,1.257719583,38.495801518,4.5653962109999995,6.361982921,0.0,0.0,10.148992865,2.599813489,0.750048159,12.743678302,14.119392043000001,7.43882679,0.0,0.0,30.537439239,117.40835436,1.257719583,18.813166832999997,4.294933696,1.9287514469999998,0.0,8.248517233,3.302225148,0.750048159,0.750048159,5.2579199,6.144395414000001,3.967782845,0.0,0.628845904,0.628845904,2.515442509,0.0,3.8466083650000003,4.168311079,125.49902967999999,5.769817792,12.669953431,2.599813489,3.1810134899999998,5.140981291,0.0,0.0,170.75618353,12.153787093999998,0.0,1.378894063,2.9105914960000003,0.628845904,11.773675663,0.628845904,6.344908565000001,20.602496105999997,0.628845904,0.0,0.0,0.0,0.628845904,8.38941252,4.5653962109999995,1.257719583,9.029851147,0.0,0.0,1.61613409,3.883261708,1.92330331,0.750048159,1.92330331,11.561673289,1.299905543,2.007767742,0.0,0.0,7.693187824000001,0.0,0.196395568,0.03725349,0.109281888,0.0,0.133863223,0.0,0.291613198,0.0,0.0,0.059176774,0.0,2.9693110449999995,0.0,0.028612979,0.009018433,0.8753736599999999,0.010678902,0.0,0.0,3.0,3.0,"[1, 2, 4]"
143x143,0.628845904,4.486369573,6.543129273,7.168274753,0.0,21.615495151,4.452622434,4.148953981,0.0,0.0,16.046323692,0.0,50.29973315,1.9287514469999998,0.0,0.841280696,4.240188557,3.5200803019999998,1.378894063,22.943829104999995,3.550030062,15.684688213,0.628845904,0.0,0.0,1.378894063,2.891234398,0.0,8.343979052,0.0,0.0,0.0,4.410427071,8.812401898,0.0,0.628845904,11.992915462000001,0.841280696,0.0,1.257719583,0.628845904,12.760936074000002,6.593817715,0.0,0.0,244.21114045000002,1.4701266,0.628845904,0.628845904,9.058539081,0.841280696,0.0,0.841280696,7.086246451999999,0.0,0.628845904,1.299905543,7.67586218,2.049953702,0.0,1.257719583,29.691148398,5.406676907,3.773094139,0.0,0.841280696,6.265731157,2.599813489,0.750048159,10.15478952,14.054374247999998,8.215096330000002,0.0,0.841280696,35.002345317999996,88.474497696,1.257719583,20.042580414,4.294933696,1.9287514469999998,0.0,5.659628451,2.007767742,0.750048159,0.750048159,5.2579199,4.8499380080000005,2.220174759,0.0,0.628845904,0.628845904,3.356723205,0.0,2.099000279,2.873853673,124.52972469,1.886556084,18.493889985,3.4410941850000003,1.886556084,1.257719583,0.0,0.0,123.76043461,15.518945416,0.0,1.378894063,2.457414786,1.4701266,14.297546650000001,1.4701266,7.186189261000001,23.126367092999995,0.628845904,0.841280696,0.0,0.0,0.628845904,10.071975951,4.5653962109999995,2.099000279,2.557625126,0.0,0.0,1.61613409,0.0,0.628845904,1.591328855,2.311409335,8.972784507,1.299905543,2.849048438,0.0,0.0,3.356723205,0.0,0.204311275,0.07450720699999999,0.12880998200000002,0.0,0.165114981,0.0,0.309135465,0.0,0.0,0.059176774,0.0,3.0587251699999998,0.0,0.028612979,0.009018433,0.8753736599999999,0.010678902,0.009163188,0.0,3.0,3.0,"[1, 3, 4]"
144x144,0.628845904,5.769817792,7.832112512,9.757163535,0.0,20.315589608000003,7.035978599,5.43793722,1.294457406,0.0,10.835671862,0.0,55.43470061000001,0.628845904,0.0,0.841280696,4.23474042,2.220174759,2.673351469,28.099475016999996,2.250124519,14.38478267,0.628845904,0.0,0.0,1.378894063,1.591328855,1.294457406,3.144288684,0.0,0.0,0.0,4.410427071,8.812401898,0.0,0.628845904,11.992915462000001,3.4301694780000003,0.0,1.257719583,0.628845904,12.760936074000002,15.644280195999999,0.0,0.0,245.505597856,1.4701266,3.217734686,1.92330331,16.818680313,0.841280696,1.294457406,2.135738102,3.1810134899999998,0.0,0.628845904,0.0,15.442438136,0.750048159,0.0,1.257719583,41.32616994,4.106771364,6.361982921,0.0,0.841280696,10.148992865,0.0,0.750048159,12.743678302,10.143630227,8.204171623,0.0,0.841280696,36.274880971,118.249635056,1.257719583,21.33703782,2.995028153,0.628845904,0.0,8.248517233,3.302225148,0.750048159,0.750048159,5.2579199,3.544581925,4.809063541,0.0,0.628845904,0.628845904,3.356723205,0.0,4.687889061,4.168311079,89.26568523,5.769817792,19.782873224,0.841280696,3.1810134899999998,5.140981291,0.0,0.0,163.80040630000002,12.919131926999999,0.0,1.378894063,3.7518721920000004,1.4701266,14.297546650000001,1.4701266,4.586375772,7.526676243000001,0.628845904,0.841280696,0.0,0.0,0.628845904,10.071975951,3.265490668,2.099000279,7.729945604,0.0,0.0,1.61613409,3.883261708,1.92330331,1.591328855,3.605866741,6.361982921,0.0,2.849048438,0.0,0.0,8.53446852,0.0,0.185892832,0.068965474,0.1613455,0.0,0.152886406,0.0,0.32986392800000003,0.0,0.0,0.059176774,0.0,3.3566080839999994,0.0,0.028612979,0.009018433,0.8753736599999999,0.010678902,0.009163188,0.0,3.0,3.0,"[2, 3, 4]"
145x145,0.690985953,7.8650655590000005,18.055805265,11.751031787999999,2.166468484,12.809528024,9.987619527,6.020832846,1.294457406,0.0,17.246099151000003,0.910513012,36.047709826,1.299905543,0.910513012,0.0,6.049283877,2.740939655,2.044505565,25.079307989,5.371010016,13.01021529,0.0,0.34548853,0.34548853,2.47751827,2.049953702,4.403967012,5.545178898,0.34548853,1.0364793,0.0,3.800428439,8.165948729,0.910513012,0.0,7.9253984,3.499401794,0.0,0.0,0.690985953,1.61613409,15.632079821,1.256001542,0.0,161.118447303,0.0,2.588888782,3.932440529,21.415862398,0.0,1.294457406,1.294457406,6.839636304,0.0,0.0,1.990891496,9.898614476999999,2.049953702,0.0,0.0,48.503442077,3.431944064,2.934377312,0.0,0.34548853,8.670029656,2.945302019,1.660561171,38.796639503,11.035513897,13.405809329,0.0,0.0,33.438611939,209.805893134,0.0,24.422664198,5.048078154000001,1.299905543,0.34548853,9.905410438999999,2.044505565,1.7865274590000002,1.095536689,0.0,6.835381367000001,5.159916895,1.0364793,0.690985953,0.0,0.690985953,1.0364793,6.04380971,3.6015774490000005,126.39653003999999,3.883261708,12.789009409999998,5.018269534,2.676447768,6.6147320999999994,0.0,0.690985953,127.53876126200001,7.369884266,1.256001542,0.750048159,3.6015774490000005,1.0364793,1.0364793,0.34548853,7.882531145,24.650448702,0.34548853,0.0,0.0,0.34548853,1.601498965,19.125897051,4.122935586,4.491487508,10.536134903,0.34548853,0.34548853,4.1280999970000005,4.574247661,2.330936706,2.3515471239999997,2.330936706,9.861561034,2.9014045079999997,2.006049701,0.0,0.0,9.197767933000002,0.0,0.205005795,0.033715275,0.093640136,0.0,0.151149567,0.0,0.259099077,0.0,0.0,0.10730018899999999,0.0,2.569214546,0.0,0.0,0.0,1.104896979,0.0,0.0,0.0,3.0,3.0,"[0, 1, 2]"
146x146,0.690985953,3.9818038510000004,16.308197179,11.686013993,2.166468484,15.333399011000001,8.628228806,4.27322476,0.0,0.0,18.022368691,0.910513012,41.547207346,1.299905543,0.910513012,0.841280696,6.437389902,3.582220351,0.750048159,15.565252405,5.371010016,13.01021529,0.0,0.34548853,0.34548853,2.47751827,2.891234398,3.109509606,5.545178898,0.34548853,1.0364793,0.0,6.324299426,10.689819716,0.910513012,0.0,7.9253984,1.7517937080000001,0.0,0.0,0.690985953,1.61613409,7.3469621730000005,1.256001542,0.0,159.82398989700002,0.841280696,0.0,2.6379831229999997,13.197096319,0.841280696,0.0,0.841280696,5.545178898,0.0,0.0,1.990891496,4.655909508000001,2.049953702,0.0,0.0,39.698788957000005,4.27322476,0.34548853,0.0,1.186769226,4.7867679480000005,2.945302019,1.660561171,36.207750721000004,10.970496102,14.182078869000001,0.0,0.841280696,37.903518018,180.87203647,0.0,25.652077779,5.048078154000001,1.299905543,0.34548853,7.316521656999999,0.750048159,1.7865274590000002,1.095536689,0.0,5.540923961000001,3.412308809,1.0364793,0.690985953,0.0,1.5322666489999999,1.0364793,4.296201624,2.3071200430000003,125.42722504999999,0.0,18.612945963999998,5.85955023,1.381990362,2.731470392,0.0,0.690985953,80.543012342,10.735042587999999,1.256001542,0.750048159,3.1484007390000004,1.877759996,3.5603502870000003,1.186769226,8.723811841,27.174319688999997,0.34548853,0.841280696,0.0,0.34548853,1.601498965,20.808460481999997,4.122935586,5.332768204,4.063908882,0.34548853,0.34548853,4.1280999970000005,0.690985953,1.0364793,3.1928278199999998,2.719042731,7.272672252,2.9014045079999997,2.847330397,0.0,0.0,4.861303314000001,0.0,0.21292150199999998,0.07096899200000001,0.11316823000000001,0.0,0.18240132500000003,0.0,0.276621344,0.0,0.0,0.10730018899999999,0.0,2.6586286709999998,0.0,0.0,0.0,1.104896979,0.0,0.009163188,0.0,3.0,3.0,"[0, 1, 3]"
