coord,Ace2,Adora2a,Aldh1l1,Amigo2,Ano3,Aqp4,Ar,Arhgap36,Avpr1a,Avpr2,Baiap2,Bdnf,Bmp7,Brs3,Calcr,Cbln1,Cbln2,Cckar,Cckbr,Ccnd2,Cd24a,Cdkn1a,Cenpe,Chat,Coch,Col25a1,Cplx3,Cpne5,Creb3l1,Crhbp,Crhr1,Crhr2,Cspg5,Cxcl14,Cyp19a1,Cyp26a1,Cyr61,Dgkk,Ebf3,Egr2,Ermn,Esr1,Etv1,Fbxw13,Fezf1,Fn1,Fst,Gabra1,Gabrg1,Gad1,Galr1,Galr2,Gbx2,Gda,Gem,Gjc3,Glra3,Gpr165,Greb1,Grpr,Htr2c,Igf1r,Igf2r,Irs4,Isl1,Kiss1r,Klf4,Krt90,Lepr,Lmod1,Lpar1,Man1a,Mc4r,Mki67,Mlc1,Myh11,Ndnf,Ndrg1,Necab1,Nos1,Npas1,Npy1r,Npy2r,Ntng1,Ntsr1,Nup62cl,Omp,Onecut2,Opalin,Oprd1,Oprk1,Oprl1,Oxtr,Pak3,Pcdh11x,Pdgfra,Pgr,Plin3,Pnoc,Pou3f2,Prlr,Ramp3,Rgs2,Rgs5,Rnd3,Rxfp1,Scgn,Selplg,Sema3c,Sema4d,Serpinb1b,Serpine1,Sgk1,Slc15a3,Slc17a6,Slc17a7,Slc17a8,Slc18a2,Slco1a4,Sox4,Sox6,Sox8,Sp9,Synpr,Syt2,Syt4,Sytl4,Tacr1,Tacr3,Tiparp,Tmem108,Traf4,Trhr,Ttn,Ttyh2,Adcyap1,Cartpt,Cck,Crh,Gal,Gnrh1,Mbp,Nnat,Nts,Oxt,Penk,Scg2,Sln,Sst,Tac1,Tac2,Th,Trh,Ucn3,Vgf,Pericytes,Microglia,Pericytes Microglia
131x131,0.0,3.8593415110000002,24.23480772,16.758837453,0.484704415,27.512009478,1.444950101,3.3440747809999998,0.484704415,1.139882859,4.78055986,6.506852763,3.392987829,0.96942751,1.444950101,8.364770996,24.097233419,2.679702675,0.750048159,9.544604894999999,2.250124519,12.576866257999999,0.0,0.484704415,1.444950101,6.772196507,2.19499826,1.444950101,3.868526312,0.0,0.0,2.109310369,9.191042634,14.037780201,0.0,1.139882859,9.722254834,0.484704415,0.0,2.279744406,0.484704415,1.61613409,12.04367592,0.0,0.0,164.28065754,7.162031207,0.0,1.938799789,1.444950101,0.0,0.0,0.0,10.357094006,1.929654516,0.0,0.484704415,7.508570027999999,0.750048159,14.692004197,0.0,25.219206750999998,0.750048159,3.374618416,0.484704415,6.022148348,6.9994605640000005,1.929654516,0.750048159,38.062800859,2.764448821,27.309513819,0.0,3.55426047,35.375063861,225.33137736,1.139882859,36.074377381000005,7.670555417,0.0,0.0,6.668890619,3.63996216,0.750048159,1.234752574,0.0,3.704268282,2.679702675,6.506852763,0.484704415,1.139882859,5.779848666,0.0,3.38374989,3.554933879,1.929654516,0.0,9.243350581,0.0,5.33184099,1.624587274,6.022148348,22.643138044999997,1.61613409,6.449511268,0.96942751,3.0297925649999997,206.8172609,0.0,21.713103753,0.0,5.395993578,13.724904809999998,2.109310369,9.396766763999999,1.139882859,0.484704415,1.929654516,5.585745891,12.570339481000001,8.437197482999998,4.353179074,0.0,0.0,1.61613409,16.863325993,6.022148348,0.750048159,1.929654516,3.868526312,3.38374989,2.19499826,0.484704415,0.0,9.693010665,0.002387402,0.16447467699999999,0.081765331,0.110369784,0.002447184,0.10785803199999999,0.0,0.085128075,0.0,0.0,0.131807832,0.0,1.2943235560000002,0.0,0.0,0.103260324,1.3008034949999998,0.316408384,0.000391101,0.0,3.0,3.0,"[[0, 1, 2], [1, 2, 3]]"
132x132,0.0,2.889914001,0.0,15.789409943000003,1.168652664,9.975618951,1.444950101,1.889931018,0.0,2.3085355229999998,3.8111323500000003,6.022148348,0.0,0.0,1.444950101,8.364770996,26.833095645999997,2.19499826,0.750048159,13.734562495999999,4.587461032,11.122722495,0.0,0.0,1.444950101,6.772196507,2.19499826,1.444950101,1.444950101,0.0,0.0,1.139882859,6.395901681,2.889914001,0.0,1.139882859,8.268111071,1.168652664,5.843212087,2.279744406,1.168652664,1.61613409,13.212328584,0.0,0.0,168.955319556,8.330683871,2.337336513,0.0,1.444950101,0.0,0.0,0.0,11.52574667,1.444950101,0.0,0.0,8.590981497,0.750048159,14.692004197,0.0,23.991231337,0.750048159,2.889914001,0.0,6.022148348,6.0300330540000004,1.444950101,0.750048159,38.062800859,3.4483970699999995,31.014748325,0.0,2.58483296,4.950937781,225.33137736,1.139882859,37.243030045000005,7.869780571,0.0,0.0,5.699463109,3.63996216,0.750048159,0.750048159,0.0,2.250124519,3.363650924,6.022148348,1.168652664,1.139882859,5.779848666,0.0,3.782286614,2.7847867539999998,1.444950101,0.0,6.335121608,0.0,0.0,1.139882859,6.022148348,23.327086293999997,28.49659827,6.449511268,0.0,3.0297925649999997,251.97649092,1.168652664,22.908608987,0.0,5.395993578,19.966682497,3.477219372,8.912062349,1.139882859,0.0,1.444950101,8.122306061,23.686609538,4.559554603,1.444950101,0.0,0.0,1.61613409,16.378621578,6.022148348,0.750048159,1.444950101,1.444950101,1.444950101,2.19499826,0.0,0.0,0.0,0.018340362,0.12283143599999999,0.098853428,0.134511405,0.002447184,0.086718532,0.0,0.0,0.0,0.0,0.131807832,0.0,1.012504233,0.0,0.0,0.118245268,1.3648667879999998,0.31715098999999997,0.001451428,0.0,3.0,3.0,"[[0, 1, 2], [1, 2, 4]]"
133x133,0.0,0.96942751,24.23480772,13.868923452,1.6533570789999998,29.849345991,0.0,3.3440747809999998,0.484704415,2.3085355229999998,3.335609759,6.506852763,3.392987829,0.96942751,0.0,1.139882859,18.657137725,1.234752574,0.750048159,14.219266910999998,4.587461032,12.576866257999999,0.0,0.484704415,0.0,6.772196507,0.750048159,0.0,2.423576211,0.0,0.0,2.109310369,9.807116313,11.1478662,0.0,1.139882859,9.722254834,1.6533570789999998,5.843212087,2.279744406,1.6533570789999998,1.61613409,13.212328584,0.0,0.0,168.955319556,8.330683871,2.337336513,1.938799789,0.0,0.0,0.0,0.0,7.190801012,0.484704415,0.0,0.484704415,6.679612049999999,0.750048159,6.022148348,0.0,32.231189398,0.750048159,0.484704415,0.484704415,6.022148348,6.9994605640000005,0.484704415,0.750048159,38.062800859,3.933101485,31.984175835,0.0,2.109310369,37.436101439999995,225.33137736,1.139882859,37.243030045000005,4.504262423,0.0,0.0,6.668890619,0.750048159,0.750048159,1.234752574,0.0,3.704268282,2.403405238,6.506852763,1.6533570789999998,1.139882859,0.0,0.0,4.276136301999999,4.723586543,0.484704415,0.0,7.79840048,0.0,5.33184099,1.624587274,6.022148348,13.697032999,28.49659827,6.449511268,0.96942751,3.0297925649999997,224.75886959000002,1.168652664,12.828460060000001,0.0,5.395993578,13.235626437,4.446646882,6.506852763,1.139882859,0.484704415,0.484704415,9.091733571,23.704924509999998,8.437197482999998,2.908228973,0.0,0.0,1.61613409,12.528380335,6.022148348,0.750048159,0.484704415,2.423576211,1.938799789,0.750048159,0.484704415,0.0,9.693010665,0.018340362,0.16447467699999999,0.102736107,0.162487076,0.002447184,0.10977545799999999,0.0,0.085128075,0.0,0.0,0.131807832,0.0,1.366568287,0.0,0.0,0.014984944,1.3452129899999998,0.006310039999999999,0.001451428,0.0,3.0,3.0,"[[0, 1, 2], [1, 3, 4]]"
134x134,0.0,3.8593415110000002,24.23480772,16.758837453,1.6533570789999998,23.827197642999998,1.444950101,3.3440747809999998,0.484704415,2.3085355229999998,4.78055986,0.484704415,3.392987829,0.96942751,1.444950101,8.364770996,16.728219515,2.679702675,0.750048159,14.219266910999998,4.587461032,12.576866257999999,0.0,0.484704415,1.444950101,0.750048159,2.19499826,1.444950101,3.868526312,0.0,0.0,2.109310369,12.697030314000001,14.037780201,0.0,1.139882859,9.722254834,1.6533570789999998,5.843212087,2.279744406,1.6533570789999998,1.61613409,1.168652664,0.0,0.0,168.955319556,2.3085355229999998,2.337336513,1.938799789,1.444950101,0.0,0.0,0.0,5.503598321999999,1.929654516,0.0,0.484704415,11.014557708,0.750048159,8.669855849,0.0,32.231189398,0.750048159,3.374618416,0.484704415,0.0,6.9994605640000005,1.929654516,0.750048159,38.062800859,3.933101485,7.894214045,0.0,3.55426047,38.881051541,225.33137736,1.139882859,37.243030045000005,8.839208081,0.0,0.0,6.668890619,3.63996216,0.750048159,1.234752574,0.0,3.704268282,3.8483553390000003,0.484704415,1.6533570789999998,1.139882859,5.779848666,0.0,5.721086402999999,4.723586543,1.929654516,0.0,9.243350581,0.0,5.33184099,1.624587274,0.0,11.768114788999998,28.49659827,6.449511268,0.96942751,3.0297925649999997,187.41128586,1.168652664,28.7250864,0.0,5.395993578,21.905482285999998,4.446646882,3.374618416,1.139882859,0.484704415,1.929654516,9.091733571,20.572690162999997,8.437197482999998,4.353179074,0.0,0.0,1.61613409,4.819650073,0.0,0.750048159,1.929654516,3.868526312,3.38374989,2.19499826,0.484704415,0.0,9.693010665,0.01595296,0.16447467699999999,0.095266764,0.15913981900000002,0.0,0.10977545799999999,0.0,0.085128075,0.0,0.0,0.131807832,0.0,1.6540764760000002,0.0,0.0,0.118245268,1.220117175,0.311583556,0.001060327,0.0,3.0,3.0,"[[0, 1, 2], [2, 3, 4]]"
135x135,0.891907941,2.889914001,15.16218226,4.390029083,0.0,36.883008078,1.444950101,2.533860783,0.0,0.0,5.594944974,6.914056289,0.0,0.0,1.444950101,8.116796078,23.942246253999997,3.086906201,0.750048159,15.016301957,2.250124519,11.766652259999999,0.0,0.0,1.444950101,6.772196507,2.19499826,1.444950101,2.3368580420000002,0.0,0.0,0.0,12.701763707000001,11.808962185999999,0.0,0.0,10.106359378,0.891907941,0.0,0.0,0.0,13.023998111000001,12.04367592,0.891907941,0.0,221.57372437,6.022148348,0.891907941,1.783812624,1.444950101,0.0,0.0,0.891907941,10.357094006,2.3368580420000002,0.891907941,0.0,12.220414214,1.6419561,15.583912137999999,0.0,12.567620359,1.6419561,2.889914001,0.0,6.022148348,4.642196589,1.444950101,0.750048159,3.866258609,0.0,28.123898933,0.0,1.444950101,21.065488481,58.7036799,0.0,8.714783981,6.701127907,15.16218226,0.0,0.0,4.531870101,0.750048159,0.750048159,5.2579199,2.250124519,3.9788108840000005,6.022148348,0.0,0.0,9.347469025,0.0,4.120734245,3.3999467140000004,1.444950101,1.783812624,8.762859108,0.0,2.675784144,0.0,6.022148348,22.158433629999998,1.61613409,0.750048159,0.0,0.750048159,215.39170009,0.0,34.439926582,0.891907941,3.116249172,20.705153206,0.0,12.479682708000002,0.0,0.891907941,1.444950101,4.616318381,18.581158693,4.459589628,8.580370498,0.0,0.0,1.61613409,18.162434202,6.022148348,0.750048159,2.3368580420000002,1.444950101,2.3368580420000002,2.19499826,0.0,0.891907941,12.48652308,0.028736252,0.112499142,0.08846303,0.09964474,0.002447184,0.081672094,0.0,0.0,0.0,0.0,0.073414825,0.0,0.784082975,0.0,0.0,0.104023139,1.275024601,0.32708728600000003,0.000391101,0.0,3.0,3.0,"[[0, 1, 3], [0, 1, 2]]"
136x136,0.891907941,0.96942751,39.39698998,2.469542592,0.484704415,56.756735118,0.0,3.988004546,0.484704415,0.0,5.119422383,7.398760704000001,3.392987829,0.96942751,0.0,0.891907941,15.766288332999999,2.126660515,0.750048159,15.501006371999999,2.250124519,13.220796022999998,0.0,0.484704415,0.0,6.772196507,0.750048159,0.0,3.315484152,0.0,0.0,0.96942751,16.112978339,20.066914384999997,0.0,0.0,11.560503141,1.376612356,0.0,0.0,0.484704415,13.023998111000001,12.04367592,0.891907941,0.0,221.57372437,6.022148348,0.891907941,3.7226124130000002,0.0,0.0,0.0,0.891907941,6.022148348,1.376612356,0.891907941,0.484704415,10.309044767,1.6419561,6.914056289,0.0,20.80757842,1.6419561,0.484704415,0.484704415,6.022148348,5.611624099,0.484704415,0.750048159,3.866258609,0.484704415,29.093326443,0.0,0.96942751,53.55065214,58.7036799,0.0,8.714783981,3.335609759,15.16218226,0.0,0.96942751,1.6419561,0.750048159,1.234752574,5.2579199,3.704268282,3.018565198,6.506852763,0.484704415,0.0,3.567620359,0.0,4.6145839330000005,5.338746503,0.484704415,1.783812624,10.22613798,0.0,8.007625134,0.484704415,6.022148348,12.528380335,1.61613409,0.750048159,0.96942751,0.750048159,188.17407876,0.0,24.359777655000002,0.891907941,3.116249172,13.974097145999998,0.96942751,10.074473122,0.0,1.376612356,0.484704415,5.585745891,18.599473664999998,8.337232508,10.04364937,0.0,0.0,1.61613409,14.312192958999999,6.022148348,0.750048159,1.376612356,2.423576211,2.83070773,0.750048159,0.484704415,0.891907941,22.179533745,0.028736252,0.154142383,0.092345709,0.127620411,0.002447184,0.10472902,0.0,0.085128075,0.0,0.0,0.073414825,0.0,1.138147029,0.0,0.0,0.000762815,1.255370803,0.016246336,0.000391101,0.0,3.0,3.0,"[[0, 1, 3], [0, 1, 3]]"
137x137,0.891907941,0.0,15.16218226,1.500115082,1.168652664,39.220344591,0.0,2.533860783,0.0,1.168652664,4.149994873,6.914056289,0.0,0.0,0.0,0.891907941,18.50215056,1.6419561,0.750048159,19.690963973,4.587461032,11.766652259999999,0.0,0.0,0.0,6.772196507,0.750048159,0.0,0.891907941,0.0,0.0,0.0,13.317837386,8.919048185,0.0,0.0,10.106359378,2.060560605,5.843212087,0.0,1.168652664,13.023998111000001,13.212328584,0.891907941,0.0,226.24838638600002,7.190801012,3.229244454,1.783812624,0.0,0.0,0.0,0.891907941,7.190801012,0.891907941,0.891907941,0.0,11.391456236,1.6419561,6.914056289,0.0,19.579603006,1.6419561,0.0,0.0,6.022148348,4.642196589,0.0,0.750048159,3.866258609,1.168652664,32.798560949,0.0,0.0,23.12652606,58.7036799,0.0,9.883436645,3.534834913,15.16218226,0.0,0.0,1.6419561,0.750048159,0.750048159,5.2579199,2.250124519,3.7025134470000003,6.022148348,1.168652664,0.0,3.567620359,0.0,5.013120657,4.568599378,0.0,1.783812624,7.317909007000001,0.0,2.675784144,0.0,6.022148348,13.212328584,28.49659827,0.750048159,0.0,0.750048159,233.33330877999998,1.168652664,25.555282889,0.891907941,3.116249172,20.215874833,2.337336513,9.589768707000001,0.0,0.891907941,0.0,8.122306061,29.715743722,4.459589628,7.135420397,0.0,0.0,1.61613409,13.827488544,6.022148348,0.750048159,0.891907941,0.0,0.891907941,0.750048159,0.0,0.891907941,12.48652308,0.044689212,0.112499142,0.10943380600000001,0.151762032,0.002447184,0.08358952,0.0,0.0,0.0,0.0,0.073414825,0.0,0.856327706,0.0,0.0,0.015747759,1.319434096,0.016988942,0.001451428,0.0,3.0,3.0,"[[0, 1, 3], [0, 1, 4]]"
138x138,0.891907941,3.8593415110000002,39.39698998,5.359456593,0.484704415,50.73458677,1.444950101,3.988004546,0.484704415,0.0,6.564372484,1.376612356,3.392987829,0.96942751,1.444950101,8.116796078,13.837370123,3.571610616,0.750048159,15.501006371999999,2.250124519,13.220796022999998,0.0,0.484704415,1.444950101,0.750048159,2.19499826,1.444950101,4.760434253,0.0,0.0,0.96942751,19.002892340000002,22.956828385999998,0.0,0.0,11.560503141,1.376612356,0.0,0.0,0.484704415,13.023998111000001,0.0,0.891907941,0.0,221.57372437,0.0,0.891907941,3.7226124130000002,1.444950101,0.0,0.0,0.891907941,4.334945658,2.821562457,0.891907941,0.484704415,14.643990425,1.6419561,9.561763789999999,0.0,20.80757842,1.6419561,3.374618416,0.484704415,0.0,5.611624099,1.929654516,0.750048159,3.866258609,0.484704415,5.003364653,0.0,2.414377611,54.995602241,58.7036799,0.0,8.714783981,7.670555417,15.16218226,0.0,0.96942751,4.531870101,0.750048159,1.234752574,5.2579199,3.704268282,4.463515299000001,0.484704415,0.484704415,0.0,9.347469025,0.0,6.059534034,5.338746503,1.929654516,1.783812624,11.671088081,0.0,8.007625134,0.484704415,0.0,10.599462124999999,1.61613409,0.750048159,0.96942751,0.750048159,150.82649503,0.0,40.256403995,0.891907941,3.116249172,22.643952995,0.96942751,6.942238775000001,0.0,1.376612356,1.929654516,5.585745891,15.467239318,8.337232508,11.488599471,0.0,0.0,1.61613409,6.603462697,0.0,0.750048159,2.821562457,3.868526312,4.275657831,2.19499826,0.484704415,0.891907941,22.179533745,0.02634885,0.154142383,0.08487636600000001,0.124273154,0.0,0.10472902,0.0,0.085128075,0.0,0.0,0.073414825,0.0,1.4256552180000002,0.0,0.0,0.104023139,1.130274988,0.321519852,0.0,0.0,3.0,3.0,"[[0, 1, 3], [0, 2, 3]]"
139x139,0.891907941,2.889914001,15.16218226,4.390029083,1.168652664,33.198196243,1.444950101,2.533860783,0.0,1.168652664,5.594944974,0.891907941,0.0,0.0,1.444950101,8.116796078,16.573232349999998,3.086906201,0.750048159,19.690963973,4.587461032,11.766652259999999,0.0,0.0,1.444950101,0.750048159,2.19499826,1.444950101,2.3368580420000002,0.0,0.0,0.0,16.207751387000002,11.808962185999999,0.0,0.0,10.106359378,2.060560605,5.843212087,0.0,1.168652664,13.023998111000001,1.168652664,0.891907941,0.0,226.24838638600002,1.168652664,3.229244454,1.783812624,1.444950101,0.0,0.0,0.891907941,5.503598321999999,2.3368580420000002,0.891907941,0.0,15.726401894,1.6419561,9.561763789999999,0.0,19.579603006,1.6419561,2.889914001,0.0,0.0,4.642196589,1.444950101,0.750048159,3.866258609,1.168652664,8.708599159,0.0,1.444950101,24.571476161,58.7036799,0.0,9.883436645,7.869780571,15.16218226,0.0,0.0,4.531870101,0.750048159,0.750048159,5.2579199,2.250124519,5.147463548,0.0,1.168652664,0.0,9.347469025,0.0,6.458070758,4.568599378,1.444950101,1.783812624,8.762859108,0.0,2.675784144,0.0,0.0,11.283410373999999,28.49659827,0.750048159,0.0,0.750048159,195.98572504999999,1.168652664,41.451909228999995,0.891907941,3.116249172,28.885730682,2.337336513,6.45753436,0.0,0.891907941,1.444950101,8.122306061,26.583509375,4.459589628,8.580370498,0.0,0.0,1.61613409,6.118758282,0.0,0.750048159,2.3368580420000002,1.444950101,2.3368580420000002,2.19499826,0.0,0.891907941,12.48652308,0.042301809999999995,0.112499142,0.101964463,0.148414775,0.0,0.08358952,0.0,0.0,0.0,0.0,0.073414825,0.0,1.143835895,0.0,0.0,0.119008083,1.194338281,0.322262458,0.001060327,0.0,3.0,3.0,"[[0, 1, 3], [0, 2, 4]]"
140x140,0.891907941,0.96942751,39.39698998,2.469542592,1.6533570789999998,53.071923283,0.0,3.988004546,0.484704415,1.168652664,5.119422383,1.376612356,3.392987829,0.96942751,0.0,0.891907941,8.397274429,2.126660515,0.750048159,20.175668388,4.587461032,13.220796022999998,0.0,0.484704415,0.0,0.750048159,0.750048159,0.0,3.315484152,0.0,0.0,0.96942751,19.618966019000002,20.066914384999997,0.0,0.0,11.560503141,2.54526502,5.843212087,0.0,1.6533570789999998,13.023998111000001,1.168652664,0.891907941,0.0,226.24838638600002,1.168652664,3.229244454,3.7226124130000002,0.0,0.0,0.0,0.891907941,1.168652664,1.376612356,0.891907941,0.484704415,13.815032447,1.6419561,0.891907941,0.0,27.819561067,1.6419561,0.484704415,0.484704415,0.0,5.611624099,0.484704415,0.750048159,3.866258609,1.6533570789999998,9.678026669000001,0.0,0.96942751,57.056639819999994,58.7036799,0.0,9.883436645,4.504262423,15.16218226,0.0,0.96942751,1.6419561,0.750048159,1.234752574,5.2579199,3.704268282,4.187217862,0.484704415,1.6533570789999998,0.0,3.567620359,0.0,6.951920446000001,6.507399167,0.484704415,1.783812624,10.22613798,0.0,8.007625134,0.484704415,0.0,1.6533570789999998,28.49659827,0.750048159,0.96942751,0.750048159,168.76810372,1.168652664,31.371760302000002,0.891907941,3.116249172,22.154674621999998,3.306764023,4.052324774000001,0.0,1.376612356,0.484704415,9.091733571,26.601824346999997,8.337232508,10.04364937,0.0,0.0,1.61613409,2.2685170390000002,0.0,0.750048159,1.376612356,2.423576211,2.83070773,0.750048159,0.484704415,0.891907941,22.179533745,0.042301809999999995,0.154142383,0.105847142,0.176390446,0.0,0.106646446,0.0,0.085128075,0.0,0.0,0.073414825,0.0,1.497899949,0.0,0.0,0.015747759,1.174684483,0.011421508,0.001060327,0.0,3.0,3.0,"[[0, 1, 3], [0, 3, 4]]"
141x141,0.0,3.8593415110000002,24.23480772,5.359456593,0.484704415,38.027965558,1.444950101,2.204191922,0.484704415,0.0,4.78055986,6.506852763,3.392987829,0.96942751,1.444950101,7.224888137,24.097233419,2.679702675,0.750048159,15.501006371999999,2.250124519,11.436983398999999,0.0,0.484704415,1.444950101,6.772196507,2.19499826,1.444950101,3.868526312,0.0,0.0,0.96942751,9.191042634,14.037780201,0.0,0.0,11.560503141,0.484704415,0.0,0.0,0.484704415,12.132090170000001,12.04367592,0.0,0.0,221.57372437,6.022148348,0.0,1.938799789,1.444950101,0.0,0.0,0.0,10.357094006,1.929654516,0.0,0.484704415,7.508570027999999,0.750048159,14.692004197,0.0,17.239958061,0.750048159,3.374618416,0.484704415,6.022148348,4.719716158000001,1.929654516,0.750048159,3.866258609,0.484704415,27.309513819,0.0,2.414377611,35.375063861,58.7036799,0.0,8.714783981,7.670555417,0.0,0.0,0.96942751,3.63996216,0.750048159,1.234752574,5.2579199,3.704268282,2.679702675,6.506852763,0.484704415,0.0,5.779848666,0.0,3.38374989,3.554933879,1.929654516,0.0,8.103467722000001,0.0,5.33184099,0.484704415,6.022148348,22.643138044999997,1.61613409,0.750048159,0.96942751,0.750048159,206.8172609,0.0,32.229059833,0.0,3.116249172,13.724904809999998,0.96942751,9.396766763999999,0.0,0.484704415,1.929654516,5.585745891,12.570339481000001,3.87764288,4.353179074,0.0,0.0,1.61613409,16.863325993,6.022148348,0.750048159,1.929654516,3.868526312,3.38374989,2.19499826,0.484704415,0.0,9.693010665,0.002387402,0.14856313999999998,0.07969151700000002,0.10036879300000001,0.002447184,0.10472902,0.0,0.085128075,0.0,0.0,0.059176774,0.0,1.3962461250000002,0.0,0.0,0.103260324,1.069028733,0.32708728600000003,0.000391101,0.0,3.0,3.0,"[[0, 1, 3], [1, 2, 3]]"
142x142,0.0,2.889914001,0.0,4.390029083,1.168652664,20.491575031,1.444950101,0.750048159,0.0,1.168652664,3.8111323500000003,6.022148348,0.0,0.0,1.444950101,7.224888137,26.833095645999997,2.19499826,0.750048159,19.690963973,4.587461032,9.982839636,0.0,0.0,1.444950101,6.772196507,2.19499826,1.444950101,1.444950101,0.0,0.0,0.0,6.395901681,2.889914001,0.0,0.0,10.106359378,1.168652664,5.843212087,0.0,1.168652664,12.132090170000001,13.212328584,0.0,0.0,226.24838638600002,7.190801012,2.337336513,0.0,1.444950101,0.0,0.0,0.0,11.52574667,1.444950101,0.0,0.0,8.590981497,0.750048159,14.692004197,0.0,16.011982647,0.750048159,2.889914001,0.0,6.022148348,3.750288648,1.444950101,0.750048159,3.866258609,1.168652664,31.014748325,0.0,1.444950101,4.950937781,58.7036799,0.0,9.883436645,7.869780571,0.0,0.0,0.0,3.63996216,0.750048159,0.750048159,5.2579199,2.250124519,3.363650924,6.022148348,1.168652664,0.0,5.779848666,0.0,3.782286614,2.7847867539999998,1.444950101,0.0,5.1952387490000005,0.0,0.0,0.0,6.022148348,23.327086293999997,28.49659827,0.750048159,0.0,0.750048159,251.97649092,1.168652664,33.424565067,0.0,3.116249172,19.966682497,2.337336513,8.912062349,0.0,0.0,1.444950101,8.122306061,23.686609538,0.0,1.444950101,0.0,0.0,1.61613409,16.378621578,6.022148348,0.750048159,1.444950101,1.444950101,1.444950101,2.19499826,0.0,0.0,0.0,0.018340362,0.106919899,0.09677961400000001,0.12451041400000001,0.002447184,0.08358952,0.0,0.0,0.0,0.0,0.059176774,0.0,1.114426802,0.0,0.0,0.118245268,1.133092026,0.327829892,0.001451428,0.0,3.0,3.0,"[[0, 1, 3], [1, 2, 4]]"
143x143,0.0,0.96942751,24.23480772,2.469542592,1.6533570789999998,40.365302070999995,0.0,2.204191922,0.484704415,1.168652664,3.335609759,6.506852763,3.392987829,0.96942751,0.0,0.0,18.657137725,1.234752574,0.750048159,20.175668388,4.587461032,11.436983398999999,0.0,0.484704415,0.0,6.772196507,0.750048159,0.0,2.423576211,0.0,0.0,0.96942751,9.807116313,11.1478662,0.0,0.0,11.560503141,1.6533570789999998,5.843212087,0.0,1.6533570789999998,12.132090170000001,13.212328584,0.0,0.0,226.24838638600002,7.190801012,2.337336513,1.938799789,0.0,0.0,0.0,0.0,7.190801012,0.484704415,0.0,0.484704415,6.679612049999999,0.750048159,6.022148348,0.0,24.251940708,0.750048159,0.484704415,0.484704415,6.022148348,4.719716158000001,0.484704415,0.750048159,3.866258609,1.6533570789999998,31.984175835,0.0,0.96942751,37.436101439999995,58.7036799,0.0,9.883436645,4.504262423,0.0,0.0,0.96942751,0.750048159,0.750048159,1.234752574,5.2579199,3.704268282,2.403405238,6.506852763,1.6533570789999998,0.0,0.0,0.0,4.276136301999999,4.723586543,0.484704415,0.0,6.658517621,0.0,5.33184099,0.484704415,6.022148348,13.697032999,28.49659827,0.750048159,0.96942751,0.750048159,224.75886959000002,1.168652664,23.34441614,0.0,3.116249172,13.235626437,3.306764023,6.506852763,0.0,0.484704415,0.484704415,9.091733571,23.704924509999998,3.87764288,2.908228973,0.0,0.0,1.61613409,12.528380335,6.022148348,0.750048159,0.484704415,2.423576211,1.938799789,0.750048159,0.484704415,0.0,9.693010665,0.018340362,0.14856313999999998,0.10066229300000001,0.152486085,0.002447184,0.106646446,0.0,0.085128075,0.0,0.0,0.059176774,0.0,1.468490856,0.0,0.0,0.014984944,1.113438228,0.016988942,0.001451428,0.0,3.0,3.0,"[[0, 1, 3], [1, 3, 4]]"
144x144,0.0,3.8593415110000002,24.23480772,5.359456593,1.6533570789999998,34.343153723,1.444950101,2.204191922,0.484704415,1.168652664,4.78055986,0.484704415,3.392987829,0.96942751,1.444950101,7.224888137,16.728219515,2.679702675,0.750048159,20.175668388,4.587461032,11.436983398999999,0.0,0.484704415,1.444950101,0.750048159,2.19499826,1.444950101,3.868526312,0.0,0.0,0.96942751,12.697030314000001,14.037780201,0.0,0.0,11.560503141,1.6533570789999998,5.843212087,0.0,1.6533570789999998,12.132090170000001,1.168652664,0.0,0.0,226.24838638600002,1.168652664,2.337336513,1.938799789,1.444950101,0.0,0.0,0.0,5.503598321999999,1.929654516,0.0,0.484704415,11.014557708,0.750048159,8.669855849,0.0,24.251940708,0.750048159,3.374618416,0.484704415,0.0,4.719716158000001,1.929654516,0.750048159,3.866258609,1.6533570789999998,7.894214045,0.0,2.414377611,38.881051541,58.7036799,0.0,9.883436645,8.839208081,0.0,0.0,0.96942751,3.63996216,0.750048159,1.234752574,5.2579199,3.704268282,3.8483553390000003,0.484704415,1.6533570789999998,0.0,5.779848666,0.0,5.721086402999999,4.723586543,1.929654516,0.0,8.103467722000001,0.0,5.33184099,0.484704415,0.0,11.768114788999998,28.49659827,0.750048159,0.96942751,0.750048159,187.41128586,1.168652664,39.241042480000004,0.0,3.116249172,21.905482285999998,3.306764023,3.374618416,0.0,0.484704415,1.929654516,9.091733571,20.572690162999997,3.87764288,4.353179074,0.0,0.0,1.61613409,4.819650073,0.0,0.750048159,1.929654516,3.868526312,3.38374989,2.19499826,0.484704415,0.0,9.693010665,0.01595296,0.14856313999999998,0.09319295,0.149138828,0.0,0.106646446,0.0,0.085128075,0.0,0.0,0.059176774,0.0,1.7559990450000003,0.0,0.0,0.118245268,0.988342413,0.322262458,0.001060327,0.0,3.0,3.0,"[[0, 1, 3], [2, 3, 4]]"
